,Concept_ID,ba,se
6719,reiben::V,ышҡыу,ru´vvjed
6720,reiben::V,ышҡыу,е̄ррэ
6721,streichen::V,яғыу,daejdedh
6722,streichen::V,яғыу,badtjadidh
6723,streichen::V,яғыу,vuojddat
6724,streichen::V,яғыу,málet
6725,streichen::V,яғыу,njuohtat
6726,streichen::V,яғыу,njuottâđ
6727,streichen::V,яғыу,puák'suđ
6728,streichen::V,яғыу,påhssad
6729,streichen::V,яғыу,мо̄а̄шшэ
6730,schleifen::V,үткерләү,slijhpedh
6731,schleifen::V,үткерләү,sadjet
6732,schleifen::V,үткерләү,sadjit
6733,schleifen::V,үткерләү,šliipet
6734,schleifen::V,үткерләү,saijeeđ
6735,schleifen::V,үткерләү,sââjjad
6736,schleifen::V,үткерләү,tabǯsted
6737,schleifen::V,үткерләү,то̄а̄мчсе
6738,schneiden::V,ҡырҡыу,bietskedh
6739,schneiden::V,ҡырҡыу,suoddat
6740,schneiden::V,ҡырҡыу,tjuohppat
6741,schneiden::V,ҡырҡыу,biesskedit
6742,schneiden::V,ҡырҡыу,čuohppat
6743,schneiden::V,ҡырҡыу,čuop'pâđ
6744,schneiden::V,ҡырҡыу,čuõp'pâd
6745,schneiden::V,ҡырҡыу,е̄дтэ
6746,schneiden::V,ҡырҡыу,пе̄ррэ
6747,schneiden::V,ҡырҡыу,чӯххпэ
6748,rütteln::V,һелкетеү,firredh
6749,rütteln::V,һелкетеү,doargestit
6750,rütteln::V,һелкетеү,šluvgit
6751,rütteln::V,һелкетеү,pušteđ
6752,rütteln::V,һелкетеү,pu´štted
6753,rütteln::V,һелкетеү,пушшьтэ
6754,schütteln::V,һелкетеү,firredh
6755,schütteln::V,һелкетеү,sjavnnjet
6756,schütteln::V,һелкетеү,sillnat
6757,schütteln::V,һелкетеү,skullhet
6758,schütteln::V,һелкетеү,salkalit
6759,schütteln::V,һелкетеү,pušteđ
6760,schütteln::V,һелкетеү,pu´štted
6761,schütteln::V,һелкетеү,пушшьтэ
6762,schwenken::V,болғау,svinhtedh
6763,schwenken::V,болғау,svikkastit
6764,schwenken::V,болғау,šlivgut
6765,schwenken::V,болғау,hiä'iluttiđ
6766,schwenken::V,болғау,heeilted
6767,schwenken::V,болғау,маххъе
6768,schütten::V,ҡойоу,gurhkedh
6769,schütten::V,ҡойоу,hállit
6770,schütten::V,ҡойоу,liejkkit
6771,schütten::V,ҡойоу,leškiđ
6772,schütten::V,ҡойоу,virâttiđ
6773,schütten::V,ҡойоу,väällad
6774,schütten::V,ҡойоу,ва̄ллэ
6775,füllen::V,тултырыу,dievhtedh
6776,füllen::V,тултырыу,dievddet
6777,füllen::V,тултырыу,deavdit
6778,füllen::V,тултырыу,tevdiđ
6779,füllen::V,тултырыу,tiudded
6780,füllen::V,тултырыу,тӣввтэ
6781,einwickeln::V,төрөү,gïesedh
6782,einwickeln::V,төрөү,giessat
6783,einwickeln::V,төрөү,gárrat
6784,einwickeln::V,төрөү,giessat
6785,einwickeln::V,төрөү,gurpat
6786,einwickeln::V,төрөү,kiessâđ
6787,einwickeln::V,төрөү,ǩiõssâd
6788,einwickeln::V,төрөү,кӣссэ
6789,tragen::V,алып барыу,guedtedh
6790,tragen::V,алып барыу,guoddet
6791,tragen::V,алып барыу,guoddit
6792,tragen::V,алып барыу,kyed'diđ
6793,tragen::V,алып барыу,kue´d'ded
6794,tragen::V,алып барыу,кӯннҌтэ
6795,schleppen::V,һөйрәү,fatnehtidh
6796,schleppen::V,һөйрәү,sliehpit
6797,schleppen::V,һөйрәү,feastit
6798,schleppen::V,һөйрәү,vie'šidiđ
6799,schleppen::V,һөйрәү,hinnađ
6800,schleppen::V,һөйрәү,nje´ʒʒed
6801,schleppen::V,һөйрәү,чуввкэ
6802,ziehen::V,тартыу,giesedh
6803,ziehen::V,тартыу,giesset
6804,ziehen::V,тартыу,geassit
6805,ziehen::V,тартыу,keessiđ
6806,ziehen::V,тартыу,ǩie´ssed
6807,ziehen::V,тартыу,ке̄ссе
6808,aufbewahren::V,һаҡлау,vöörhkedh
6809,aufbewahren::V,һаҡлау,vuorkkit
6810,aufbewahren::V,һаҡлау,seailluhit
6811,aufbewahren::V,һаҡлау,siä'iluttiđ
6812,aufbewahren::V,һаҡлау,seeilted
6813,aufbewahren::V,һаҡлау,рӯкнэ
6814,werfen::V,ырғытыу,slampestidh
6815,werfen::V,ырғытыу,bálkkot
6816,werfen::V,ырғытыу,suhppet
6817,werfen::V,ырғытыу,šlivgiđ
6818,werfen::V,ырғытыу,čeâǥǥted
6819,werfen::V,ырғытыу,суэххпэ
6820,fangen::V,тотоу,bivtedh
6821,fangen::V,тотоу,giddit
6822,fangen::V,тотоу,bivdit
6823,fangen::V,тотоу,toppiđ
6824,fangen::V,тотоу,tää´vted
6825,fangen::V,тотоу,та̄бпэ
6826,fangen::V,тотоу,со̄а̄гкэ
6827,packen::V,етеү,doerelidh
6828,packen::V,етеү,kreemsedh
6829,packen::V,етеү,doahppit
6830,packen::V,етеү,doahput
6831,packen::V,етеү,tuáppuđ
6832,packen::V,етеү,ká'ivâstiđ
6833,packen::V,етеү,tää´vted
6834,packen::V,етеү,каццсе
6835,packen::V,етеү,туэрркэ
6836,packen::V,етеү,ро̄а̄ппчье
6837,packen::V,тотоп алыу,doerelidh
6838,packen::V,тотоп алыу,kreemsedh
6839,packen::V,тотоп алыу,doahppit
6840,packen::V,тотоп алыу,doahput
6841,packen::V,тотоп алыу,tuáppuđ
6842,packen::V,тотоп алыу,ká'ivâstiđ
6843,packen::V,тотоп алыу,tää´vted
6844,packen::V,тотоп алыу,каццсе
6845,packen::V,тотоп алыу,туэрркэ
6846,packen::V,тотоп алыу,ро̄а̄ппчье
6847,verstecken::V,йәшереү,tjïekedh
6848,verstecken::V,йәшереү,tjiehkat
6849,verstecken::V,йәшереү,čiehkat
6850,verstecken::V,йәшереү,čieḥâđ
6851,verstecken::V,йәшереү,peittad
6852,verstecken::V,йәшереү,пе̄йхьтэ
6853,teilen::V,бүлеү,juekedh
6854,teilen::V,бүлеү,juohket
6855,teilen::V,бүлеү,juohkit
6856,teilen::V,бүлеү,jyeḥiđ
6857,teilen::V,бүлеү,jue´ǩǩed
6858,teilen::V,бүлеү,ю̄гке
6859,teilen::V,бүлеү,ра̄ттҍке
6860,schicken::V,ебәреү,saadtodh
6861,schicken::V,ебәреү,sáddit
6862,schicken::V,ебәреү,sáddet
6863,schicken::V,ебәреү,vuo'lgâttiđ
6864,schicken::V,ебәреү,vuõltteed
6865,schicken::V,ебәреү,вӯлкхэ
6866,bringen::V,килтереү,buektedh
6867,bringen::V,килтереү,doalvvot
6868,bringen::V,килтереү,buktit
6869,bringen::V,килтереү,tuál'vuđ
6870,bringen::V,килтереү,pu´htted
6871,bringen::V,килтереү,пыххьтэ
6872,hinzufügen::V,өтәү,dievhtedh
6873,hinzufügen::V,өтәү,duoddit
6874,hinzufügen::V,өтәү,lasedit
6875,hinzufügen::V,өтәү,lasihit
6876,hinzufügen::V,өтәү,lasettiđ
6877,hinzufügen::V,өтәү,lââ´zzted
6878,hinzufügen::V,өтәү,лажьхе
6879,bekommen::V,алыу,åadtjodh
6880,bekommen::V,алыу,åttjudit
6881,bekommen::V,алыу,oažžut
6882,bekommen::V,алыу,juksâđ
6883,bekommen::V,алыу,uáž'žuđ
6884,bekommen::V,алыу,vuäǯ'ǯâd
6885,bekommen::V,алыу,вуаннче
6886,erhalten::V,алыу,åadtjodh
6887,erhalten::V,алыу,oadtjot
6888,erhalten::V,алыу,oažžut
6889,erhalten::V,алыу,uáž'žuđ
6890,erhalten::V,алыу,vuäǯ'ǯâd
6891,erhalten::V,алыу,ва̄лльтэ
6892,nehmen::V,алыу,vaeltedh
6893,nehmen::V,алыу,válldet
6894,nehmen::V,алыу,váldit
6895,nehmen::V,алыу,väldiđ
6896,nehmen::V,алыу,vä´ldded
6897,nehmen::V,алыу,ва̄лльтэ
6898,wählen::V,һайлаү,veeljedh
6899,wählen::V,һайлаү,válljit
6900,wählen::V,һайлаү,válljet
6901,wählen::V,һайлаү,valjiđ
6902,wählen::V,һайлаү,vaalšed
6903,wählen::V,һайлаү,va´lljeed
6904,wählen::V,һайлаү,воалшэ
6905,auswählen::V,һайлап алыу,veeljedh
6906,auswählen::V,һайлап алыу,tjuolldet
6907,auswählen::V,һайлап алыу,válljet
6908,auswählen::V,һайлап алыу,valjiđ
6909,auswählen::V,һайлап алыу,vaalšed
6910,auswählen::V,һайлап алыу,va´lljeed
6911,auswählen::V,һайлап алыу,воалшэ
6912,bewahren::V,һаҡлау,vaarjelidh
6913,bewahren::V,һаҡлау,bisodit
6914,bewahren::V,һаҡлау,várjjalit
6915,bewahren::V,һаҡлау,seailluhit
6916,bewahren::V,һаҡлау,varjâliđ
6917,bewahren::V,һаҡлау,varjjled
6918,bewahren::V,һаҡлау,ӣшшьтэ
6919,bewahren::V,һаҡлау,во̄а̄ррьдэ
6920,behindern::V,тотҡарлыҡ яһау,hööptdeh
6921,behindern::V,тотҡарлыҡ яһау,hieredit
6922,behindern::V,тотҡарлыҡ яһау,muhttet
6923,behindern::V,тотҡарлыҡ яһау,eastadit
6924,behindern::V,тотҡарлыҡ яһау,estiđ
6925,behindern::V,тотҡарлыҡ яһау,coggâđ
6926,behindern::V,тотҡарлыҡ яһау,hettiđ
6927,behindern::V,тотҡарлыҡ яһау,cõggâd
6928,behindern::V,тотҡарлыҡ яһау,е̄кхэллэ
6929,verderben::V,боҙоу,biejstedh
6930,verderben::V,боҙоу,spedjat
6931,verderben::V,боҙоу,billistit
6932,verderben::V,боҙоу,pillediđ
6933,verderben::V,боҙоу,tårmmad
6934,verderben::V,боҙоу,pe´llsted
6935,verderben::V,боҙоу,тоаррмэ
6936,verderben::V,боҙоу,ма̄ййкэ
6937,beschädigen::V,боҙоу,fæjloedidh
6938,beschädigen::V,боҙоу,vahágahttet
6939,beschädigen::V,боҙоу,bilidit
6940,beschädigen::V,боҙоу,vahâgittiđ
6941,beschädigen::V,боҙоу,pä´rtteed
6942,beschädigen::V,боҙоу,муррьтэ
6943,zerbrechen::V,ҡыйратыу,tsööpkedh
6944,zerbrechen::V,ҡыйратыу,doadjet
6945,zerbrechen::V,ҡыйратыу,cuvket
6946,zerbrechen::V,ҡыйратыу,cuov'kkiđ
6947,zerbrechen::V,ҡыйратыу,muårrâd
6948,zerbrechen::V,ҡыйратыу,cu´vǩǩeed
6949,zerbrechen::V,ҡыйратыу,муррьтэ
6950,zerreißen::V,йыртыу,gejhkielidh
6951,zerreißen::V,йыртыу,gajkudit
6952,zerreißen::V,йыртыу,gaikkodit
6953,zerreißen::V,йыртыу,ráisket
6954,zerreißen::V,йыртыу,kiškođ
6955,zerreißen::V,йыртыу,ra´šǩǩeed
6956,zerreißen::V,йыртыу,пуатткэ
6957,zerstören::V,емереү,eerjedh
6958,zerstören::V,емереү,biejsstet
6959,zerstören::V,емереү,håhkkidit
6960,zerstören::V,емереү,heavahit
6961,zerstören::V,емереү,duš'šadit
6962,zerstören::V,емереү,bilidit
6963,zerstören::V,емереү,hevâttiđ
6964,zerstören::V,емереү,hiâvted
6965,zerstören::V,емереү,ёҏтэ
6966,verbrennen::V,үртәү,båeltedh
6967,verbrennen::V,үртәү,boalldet
6968,verbrennen::V,үртәү,boaldit
6969,verbrennen::V,үртәү,puál'diđ
6970,verbrennen::V,үртәү,puä´ldded
6971,verbrennen::V,үртәү,пуэлльтэ
6972,geben::V,биреү,vedtedh
6973,geben::V,биреү,vaddet
6974,geben::V,биреү,addit
6975,geben::V,биреү,addliđ
6976,geben::V,биреү,ä´n
6977,geben::V,биреү,аннҍтэ
6978,reichen::V,биреү,geelkedh
6979,reichen::V,биреү,lagádit
6980,reichen::V,биреү,geiget
6981,reichen::V,биреү,keigiđ
6982,reichen::V,биреү,vuõiggâ´stted
6983,reichen::V,биреү,аннҍтэ
6984,schenken::V,бүләк итеү,vedtedh
6985,schenken::V,бүләк итеү,vaddet
6986,schenken::V,бүләк итеү,skeaŋkut
6987,schenken::V,бүләк итеү,skeŋket
6988,schenken::V,бүләк итеү,skeŋkkiđ
6989,schenken::V,бүләк итеү,sǩiâŋkkâd
6990,schenken::V,бүләк итеү,ла̄ххе
6991,versprechen::V,вәғәҙә биреү,luhpiedidh
6992,versprechen::V,вәғәҙә биреү,jáhttet
6993,versprechen::V,вәғәҙә биреү,lohpidit
6994,versprechen::V,вәғәҙә биреү,lopediđ
6995,versprechen::V,вәғәҙә биреү,lå´ppeed
6996,versprechen::V,вәғәҙә биреү,о̄а̄шштҍе
6997,wünschen::V,теләу,lahkoehtidh
6998,wünschen::V,теләу,sávvat
6999,wünschen::V,теләу,sávadit
7000,wünschen::V,теләу,doaivvuhit
7001,wünschen::V,теләу,tuá'ivuttiđ
7002,wünschen::V,теләу,tuâivvad
7003,wünschen::V,теләу,туввэ
7004,loben::V,маҡтау,girmedh
7005,loben::V,маҡтау,májnnot
7006,loben::V,маҡтау,rámmpot
7007,loben::V,маҡтау,máidnut
7008,loben::V,маҡтау,rámidit
7009,loben::V,маҡтау,rammuđ
7010,loben::V,маҡтау,rämidiđ
7011,loben::V,маҡтау,ââ´leed
7012,loben::V,маҡтау,ǩei´tted
7013,loben::V,маҡтау,кыйта
7014,küssen::V,үбеү,tjånnahtidh
7015,küssen::V,үбеү,tjuvliestidh
7016,küssen::V,үбеү,tjullit
7017,küssen::V,үбеү,tjulestit
7018,küssen::V,үбеү,cum'mát
7019,küssen::V,үбеү,cummistit
7020,küssen::V,үбеү,cummâliđ
7021,küssen::V,үбеү,cu´mmsted
7022,küssen::V,үбеү,cu´mmstõõllâd
7023,küssen::V,үбеү,нӣссэ
7024,wiegen::V,бәүетеү,sjammadidh
7025,wiegen::V,бәүетеү,vuohttot
7026,wiegen::V,бәүетеү,vuohtudit
7027,wiegen::V,бәүетеү,vuohttut
7028,wiegen::V,бәүетеү,vuát'tuđ
7029,wiegen::V,бәүетеү,nuäkkad
7030,wiegen::V,бәүетеү,suâibted
7031,wiegen::V,бәүетеү,нуагкэ
7032,wiegen::V,тирбәтеү,sjammadidh
7033,wiegen::V,тирбәтеү,vuohttot
7034,wiegen::V,тирбәтеү,vuohtudit
7035,wiegen::V,тирбәтеү,vuohttut
7036,wiegen::V,тирбәтеү,vuát'tuđ
7037,wiegen::V,тирбәтеү,nuäkkad
7038,wiegen::V,тирбәтеү,suâibted
7039,wiegen::V,тирбәтеү,нуагкэ
7040,zudecken::V,ҡаплау,gaptjedh
7041,zudecken::V,ҡаплау,loavddet
7042,zudecken::V,ҡаплау,gokčat
7043,zudecken::V,ҡаплау,luáv'diđ
7044,zudecken::V,ҡаплау,kä´tted
7045,zudecken::V,ҡаплау,ка̄ххьтэ
7046,wecken::V,уятыу,gåaskodh
7047,wecken::V,уятыу,båktet
7048,wecken::V,уятыу,boktit
7049,wecken::V,уятыу,rávkat
7050,wecken::V,уятыу,cuvnâđ
7051,wecken::V,уятыу,counnâd
7052,wecken::V,уятыу,цо̄ввнэ
7053,zeigen::V,күрһәтеү,vuesiehtidh
7054,zeigen::V,күрһәтеү,vuosedit
7055,zeigen::V,күрһәтеү,giejgget
7056,zeigen::V,күрһәтеү,čájehit
7057,zeigen::V,күрһәтеү,čäittiđ
7058,zeigen::V,күрһәтеү,čujottiđ
7059,zeigen::V,күрһәтеү,čuäi´ted
7060,zeigen::V,күрһәтеү,вӯзьхе
7061,führen::V,етәкләү,steeredh
7062,führen::V,етәкләү,doalvvot
7063,führen::V,етәкләү,láidet
7064,führen::V,етәкләү,jođettiđ
7065,führen::V,етәкләү,jåå´đted
7066,führen::V,етәкләү,выгкэ
7067,lehren::V,уҡытыу,ööhpehtidh
7068,lehren::V,уҡытыу,åhpadit
7069,lehren::V,уҡытыу,oahpahit
7070,lehren::V,уҡытыу,máttááttiđ
7071,lehren::V,уҡытыу,mätt'ted
7072,lehren::V,уҡытыу,vuä´ppsted
7073,lehren::V,уҡытыу,ма̄тҍха
7074,lehren::V,өйрәтеү,ööhpehtidh
7075,lehren::V,өйрәтеү,åhpadit
7076,lehren::V,өйрәтеү,oahpahit
7077,lehren::V,өйрәтеү,máttááttiđ
7078,lehren::V,өйрәтеү,mätt'ted
7079,lehren::V,өйрәтеү,vuä´ppsted
7080,lehren::V,өйрәтеү,ма̄тҍха
7081,unterrichten::V,уҡытыу,ööhpehtidh
7082,unterrichten::V,уҡытыу,lågådit
7083,unterrichten::V,уҡытыу,åhpadit
7084,unterrichten::V,уҡытыу,oahpahit
7085,unterrichten::V,уҡытыу,škovliđ
7086,unterrichten::V,уҡытыу,máttááttiđ
7087,unterrichten::V,уҡытыу,mätt'ted
7088,unterrichten::V,уҡытыу,vuä´ppsted
7089,unterrichten::V,уҡытыу,ма̄тҍха
7090,aufziehen::V,тәрбиәле,eeledh
7091,aufziehen::V,тәрбиәле,bajedit
7092,aufziehen::V,тәрбиәле,biebmat
7093,aufziehen::V,тәрбиәле,pajaskeessiđ
7094,aufziehen::V,тәрбиәле,šoddâdiđ
7095,aufziehen::V,тәрбиәле,šõddeed
7096,aufziehen::V,тәрбиәле,peâm'mad
7097,aufziehen::V,тәрбиәле,вуэпьсе
7098,leiten::V,етәкләү,lijrehtidh
7099,leiten::V,етәкләү,lájddit
7100,leiten::V,етәкләү,oatsodit
7101,leiten::V,етәкләү,jođihit
7102,leiten::V,етәкләү,stivriđ
7103,leiten::V,етәкләү,hovdiđ
7104,leiten::V,етәкләү,jåå´đted
7105,leiten::V,етәкләү,выгкэ
7106,leiten::V,етәкләү,вӯййкье
7107,leiten::V,етәкселек итеү,lijrehtidh
7108,leiten::V,етәкселек итеү,lájddit
7109,leiten::V,етәкселек итеү,oatsodit
7110,leiten::V,етәкселек итеү,jođihit
7111,leiten::V,етәкселек итеү,stivriđ
7112,leiten::V,етәкселек итеү,hovdiđ
7113,leiten::V,етәкселек итеү,jåå´đted
7114,leiten::V,етәкселек итеү,выгкэ
7115,leiten::V,етәкселек итеү,вӯййкье
7116,antreiben::V,ашыҡтырыу,eadtjoestidh
7117,antreiben::V,ашыҡтырыу,hasodit
7118,antreiben::V,ашыҡтырыу,hállsjedit
7119,antreiben::V,ашыҡтырыу,gevret
7120,antreiben::V,ашыҡтырыу,rássat
7121,antreiben::V,ашыҡтырыу,kušottiđ
7122,antreiben::V,ашыҡтырыу,huá'puttiđ
7123,antreiben::V,ашыҡтырыу,rääskted
7124,antreiben::V,ашыҡтырыу,hõškkled
7125,antreiben::V,ашыҡтырыу,ёадҌхе
7126,lassen::V,мәжбүр итеү,baajedh
7127,lassen::V,мәжбүр итеү,-ahttet
7128,lassen::V,мәжбүр итеү,diktit
7129,lassen::V,мәжбүр итеү,-ttiđ
7130,lassen::V,мәжбүр итеү,ä´n
7131,lassen::V,мәжбүр итеү,па̄ххкэ
7132,einladen::V,саҡырыу,bööredh
7133,einladen::V,саҡырыу,bivddit
7134,einladen::V,саҡырыу,gåhttjot
7135,einladen::V,саҡырыу,bovdet
7136,einladen::V,саҡырыу,koččođ
7137,einladen::V,саҡырыу,kåččad
7138,einladen::V,саҡырыу,коаххче
7139,vereinigen::V,берләштереү,iktedidh
7140,vereinigen::V,берләштереү,aktidit
7141,vereinigen::V,берләштереү,ovttastahttit
7142,vereinigen::V,берләштереү,o'vtâstittiđ
7143,vereinigen::V,берләштереү,õhtteed
7144,vereinigen::V,берләштереү,э̄хтхэ
7145,besuchen::V,килеп сығыу,åahpodh
7146,besuchen::V,килеп сығыу,goevlelidh
7147,besuchen::V,килеп сығыу,guossit
7148,besuchen::V,килеп сығыу,gal'let
7149,besuchen::V,килеп сығыу,fitnat
7150,besuchen::V,килеп сығыу,kolliđ
7151,besuchen::V,килеп сығыу,kõ´ll'jed
7152,besuchen::V,килеп сығыу,по̄дтлэ
7153,besuchen::V,килеп сығыу,во̄тэдтэ
7154,besuchen::V,килеп сығыу,во̄а̄ррдэ
7155,treffen::V,тойоү,dieviedidh
7156,treffen::V,тойоү,iejvvit
7157,treffen::V,тойоү,deaivat
7158,treffen::V,тойоү,staaviđ
7159,treffen::V,тойоү,teividiđ
7160,treffen::V,тойоү,o´ddjõõttâd
7161,treffen::V,тойоү,вуэсстлэ
7162,treffen::V,осратыу,dieviedidh
7163,treffen::V,осратыу,iejvvit
7164,treffen::V,осратыу,deaivat
7165,treffen::V,осратыу,staaviđ
7166,treffen::V,осратыу,teividiđ
7167,treffen::V,осратыу,o´ddjõõttâd
7168,treffen::V,осратыу,вуэсстлэ
7169,treffen::V,ҡаршылау,dieviedidh
7170,treffen::V,ҡаршылау,iejvvit
7171,treffen::V,ҡаршылау,deaivat
7172,treffen::V,ҡаршылау,staaviđ
7173,treffen::V,ҡаршылау,teividiđ
7174,treffen::V,ҡаршылау,o´ddjõõttâd
7175,treffen::V,ҡаршылау,вуэсстлэ
7176,sich versammeln::V,йыйылыу,gaavnedidh
7177,sich versammeln::V,йыйылыу,tjoaggut
