,Concept_ID,se,mrj
6990,binden::V,gårredidh,пидӓш
6991,binden::V,tjadnat,пидӓш
6992,binden::V,gárrat,пидӓш
6993,binden::V,čoonnâđ,пидӓш
6994,binden::V,čõõnnâd,пидӓш
6995,binden::V,čuõlmmâd,пидӓш
6996,binden::V,ко̄ррэ,пидӓш
6997,binden::V,чӯллмдэ,пидӓш
6998,binden::V,ко̄а̄ррэ,пидӓш
6999,stecken::V,rïjtedh,шыралаш
7000,stecken::V,tsævkkat,шыралаш
7001,stecken::V,cáhkit,шыралаш
7002,stecken::V,cuggâđ,шыралаш
7003,stecken::V,čuõ´ǧ'ǧeed,шыралаш
7004,stecken::V,чогксэ,шыралаш
7005,stecken::V,це̄ӈькхэ,шыралаш
7006,brechen::V,dåajodh,тодылаш
7007,brechen::V,dåajodh,пыдырташ
7008,brechen::V,tsåapkodh,тодылаш
7009,brechen::V,tsåapkodh,пыдырташ
7010,brechen::V,doaddjut,тодылаш
7011,brechen::V,doaddjut,пыдырташ
7012,brechen::V,cuvket,тодылаш
7013,brechen::V,cuvket,пыдырташ
7014,brechen::V,moorrâđ,тодылаш
7015,brechen::V,moorrâđ,пыдырташ
7016,brechen::V,mu´rdded,тодылаш
7017,brechen::V,mu´rdded,пыдырташ
7018,brechen::V,муррьтэ,тодылаш
7019,brechen::V,муррьтэ,пыдырташ
7020,klopfen::V,beenghkedh,рушткаш
7021,klopfen::V,goalkkalit,рушткаш
7022,klopfen::V,tsábbmet,рушткаш
7023,klopfen::V,goalkit,рушткаш
7024,klopfen::V,skoalkit,рушткаш
7025,klopfen::V,skuá'lkuttiđ,рушткаш
7026,klopfen::V,kuälkted,рушткаш
7027,klopfen::V,та̄гкэ,рушткаш
7028,hauen::V,beenghkedh,шелӹштӓш
7029,hauen::V,tjuollat,шелӹштӓш
7030,hauen::V,čuollat,шелӹштӓш
7031,hauen::V,čurmâđ,шелӹштӓш
7032,hauen::V,čâ´cǩǩed,шелӹштӓш
7033,hauen::V,та̄гкэ,шелӹштӓш
7034,hauen::V,ва̄сстэ,шелӹштӓш
7035,kleben::V,njamkedh,клейӓш
7036,kleben::V,dædnjodit,клейӓш
7037,kleben::V,liibmet,клейӓш
7038,kleben::V,taṃadiđ,клейӓш
7039,kleben::V,li´jmmjed,клейӓш
7040,kleben::V,нямхэ,клейӓш
7041,reiben::V,daanjedh,нӹжӓш
7042,reiben::V,ruvvit,нӹжӓш
7043,reiben::V,ruvvet,нӹжӓш
7044,reiben::V,fiärruđ,нӹжӓш
7045,reiben::V,heârrad,нӹжӓш
7046,reiben::V,ru´vvjed,нӹжӓш
7047,reiben::V,е̄ррэ,нӹжӓш
7048,streichen::V,daejdedh,шӹрӓш
7049,streichen::V,badtjadidh,шӹрӓш
7050,streichen::V,vuojddat,шӹрӓш
7051,streichen::V,málet,шӹрӓш
7052,streichen::V,njuohtat,шӹрӓш
7053,streichen::V,njuottâđ,шӹрӓш
7054,streichen::V,puák'suđ,шӹрӓш
7055,streichen::V,påhssad,шӹрӓш
7056,streichen::V,мо̄а̄шшэ,шӹрӓш
7057,schleifen::V,slijhpedh,шымаш
7058,schleifen::V,sadjet,шымаш
7059,schleifen::V,sadjit,шымаш
7060,schleifen::V,šliipet,шымаш
7061,schleifen::V,saijeeđ,шымаш
7062,schleifen::V,sââjjad,шымаш
7063,schleifen::V,tabǯsted,шымаш
7064,schleifen::V,то̄а̄мчсе,шымаш
7065,schneiden::V,bietskedh,пӹчкӓш
7066,schneiden::V,suoddat,пӹчкӓш
7067,schneiden::V,tjuohppat,пӹчкӓш
7068,schneiden::V,biesskedit,пӹчкӓш
7069,schneiden::V,čuohppat,пӹчкӓш
7070,schneiden::V,čuop'pâđ,пӹчкӓш
7071,schneiden::V,čuõp'pâd,пӹчкӓш
7072,schneiden::V,е̄дтэ,пӹчкӓш
7073,schneiden::V,пе̄ррэ,пӹчкӓш
7074,schneiden::V,чӯххпэ,пӹчкӓш
7075,rütteln::V,firredh,мыльгыкташ
7076,rütteln::V,doargestit,мыльгыкташ
7077,rütteln::V,šluvgit,мыльгыкташ
7078,rütteln::V,pušteđ,мыльгыкташ
7079,rütteln::V,pu´štted,мыльгыкташ
7080,rütteln::V,пушшьтэ,мыльгыкташ
7081,schütteln::V,firredh,цӹтӹртӓш
7082,schütteln::V,firredh,мыльгыкташ
7083,schütteln::V,sjavnnjet,цӹтӹртӓш
7084,schütteln::V,sjavnnjet,мыльгыкташ
7085,schütteln::V,sillnat,цӹтӹртӓш
7086,schütteln::V,sillnat,мыльгыкташ
7087,schütteln::V,skullhet,цӹтӹртӓш
7088,schütteln::V,skullhet,мыльгыкташ
7089,schütteln::V,salkalit,цӹтӹртӓш
7090,schütteln::V,salkalit,мыльгыкташ
7091,schütteln::V,pušteđ,цӹтӹртӓш
7092,schütteln::V,pušteđ,мыльгыкташ
7093,schütteln::V,pu´štted,цӹтӹртӓш
7094,schütteln::V,pu´štted,мыльгыкташ
7095,schütteln::V,пушшьтэ,цӹтӹртӓш
7096,schütteln::V,пушшьтэ,мыльгыкташ
7097,schwenken::V,svinhtedh,машыяш
7098,schwenken::V,svikkastit,машыяш
7099,schwenken::V,šlivgut,машыяш
7100,schwenken::V,hiä'iluttiđ,машыяш
7101,schwenken::V,heeilted,машыяш
7102,schwenken::V,маххъе,машыяш
7103,schütten::V,gurhkedh,опталаш
7104,schütten::V,hállit,опталаш
7105,schütten::V,liejkkit,опталаш
7106,schütten::V,leškiđ,опталаш
7107,schütten::V,virâttiđ,опталаш
7108,schütten::V,väällad,опталаш
7109,schütten::V,ва̄ллэ,опталаш
7110,füllen::V,dievhtedh,темӓш
7111,füllen::V,dievddet,темӓш
7112,füllen::V,deavdit,темӓш
7113,füllen::V,tevdiđ,темӓш
7114,füllen::V,tiudded,темӓш
7115,füllen::V,тӣввтэ,темӓш
7116,einwickeln::V,gïesedh,пӹтӹрӓ́лӓш
7117,einwickeln::V,giessat,пӹтӹрӓ́лӓш
7118,einwickeln::V,gárrat,пӹтӹрӓ́лӓш
7119,einwickeln::V,giessat,пӹтӹрӓ́лӓш
7120,einwickeln::V,gurpat,пӹтӹрӓ́лӓш
7121,einwickeln::V,kiessâđ,пӹтӹрӓ́лӓш
7122,einwickeln::V,ǩiõssâd,пӹтӹрӓ́лӓш
7123,einwickeln::V,кӣссэ,пӹтӹрӓ́лӓш
7124,tragen::V,guedtedh,намалаш
7125,tragen::V,guoddet,намалаш
7126,tragen::V,guoddit,намалаш
7127,tragen::V,kyed'diđ,намалаш
7128,tragen::V,kue´d'ded,намалаш
7129,tragen::V,кӯннҌтэ,намалаш
7130,schleppen::V,fatnehtidh,шӹдӹрӓш
7131,schleppen::V,sliehpit,шӹдӹрӓш
7132,schleppen::V,feastit,шӹдӹрӓш
7133,schleppen::V,vie'šidiđ,шӹдӹрӓш
7134,schleppen::V,hinnađ,шӹдӹрӓш
7135,schleppen::V,nje´ʒʒed,шӹдӹрӓш
7136,schleppen::V,чуввкэ,шӹдӹрӓш
7137,ziehen::V,giesedh,шыпшаш
7138,ziehen::V,giesset,шыпшаш
7139,ziehen::V,geassit,шыпшаш
7140,ziehen::V,keessiđ,шыпшаш
7141,ziehen::V,ǩie´ssed,шыпшаш
7142,ziehen::V,ке̄ссе,шыпшаш
7143,aufbewahren::V,vöörhkedh,перегӓш
7144,aufbewahren::V,vuorkkit,перегӓш
7145,aufbewahren::V,seailluhit,перегӓш
7146,aufbewahren::V,siä'iluttiđ,перегӓш
7147,aufbewahren::V,seeilted,перегӓш
7148,aufbewahren::V,рӯкнэ,перегӓш
7149,werfen::V,slampestidh,кӹшкӓш
7150,werfen::V,bálkkot,кӹшкӓш
7151,werfen::V,suhppet,кӹшкӓш
7152,werfen::V,šlivgiđ,кӹшкӓш
7153,werfen::V,čeâǥǥted,кӹшкӓш
7154,werfen::V,суэххпэ,кӹшкӓш
7155,fangen::V,bivtedh,кычаш
7156,fangen::V,giddit,кычаш
7157,fangen::V,bivdit,кычаш
7158,fangen::V,toppiđ,кычаш
7159,fangen::V,tää´vted,кычаш
7160,fangen::V,та̄бпэ,кычаш
7161,fangen::V,со̄а̄гкэ,кычаш
7162,packen::V,doerelidh,хватяш
7163,packen::V,kreemsedh,хватяш
7164,packen::V,doahppit,хватяш
7165,packen::V,doahput,хватяш
7166,packen::V,tuáppuđ,хватяш
7167,packen::V,ká'ivâstiđ,хватяш
7168,packen::V,tää´vted,хватяш
7169,packen::V,каццсе,хватяш
7170,packen::V,туэрркэ,хватяш
7171,packen::V,ро̄а̄ппчье,хватяш
7172,verstecken::V,tjïekedh,шӹлтӓш
7173,verstecken::V,tjiehkat,шӹлтӓш
7174,verstecken::V,čiehkat,шӹлтӓш
7175,verstecken::V,čieḥâđ,шӹлтӓш
7176,verstecken::V,peittad,шӹлтӓш
7177,verstecken::V,пе̄йхьтэ,шӹлтӓш
7178,teilen::V,juekedh,пайылаш
7179,teilen::V,juohket,пайылаш
7180,teilen::V,juohkit,пайылаш
7181,teilen::V,jyeḥiđ,пайылаш
7182,teilen::V,jue´ǩǩed,пайылаш
7183,teilen::V,ю̄гке,пайылаш
7184,teilen::V,ра̄ттҍке,пайылаш
7185,schicken::V,saadtodh,колташ
7186,schicken::V,sáddit,колташ
7187,schicken::V,sáddet,колташ
7188,schicken::V,vuo'lgâttiđ,колташ
7189,schicken::V,vuõltteed,колташ
7190,schicken::V,вӯлкхэ,колташ
7191,bringen::V,buektedh,кандаш
7192,bringen::V,doalvvot,кандаш
7193,bringen::V,buktit,кандаш
7194,bringen::V,tuál'vuđ,кандаш
7195,bringen::V,pu´htted,кандаш
7196,bringen::V,пыххьтэ,кандаш
7197,hinzufügen::V,dievhtedh,
7198,hinzufügen::V,duoddit,
7199,hinzufügen::V,lasedit,
7200,hinzufügen::V,lasihit,
7201,hinzufügen::V,lasettiđ,
7202,hinzufügen::V,lââ´zzted,
7203,hinzufügen::V,лажьхе,
7204,bekommen::V,åadtjodh,лыкташ
7205,bekommen::V,åttjudit,лыкташ
7206,bekommen::V,oažžut,лыкташ
7207,bekommen::V,juksâđ,лыкташ
7208,bekommen::V,uáž'žuđ,лыкташ
7209,bekommen::V,vuäǯ'ǯâd,лыкташ
7210,bekommen::V,вуаннче,лыкташ
7211,erhalten::V,åadtjodh,получаяш
7212,erhalten::V,oadtjot,получаяш
7213,erhalten::V,oažžut,получаяш
7214,erhalten::V,uáž'žuđ,получаяш
7215,erhalten::V,vuäǯ'ǯâd,получаяш
7216,erhalten::V,ва̄лльтэ,получаяш
7217,nehmen::V,vaeltedh,налаш
7218,nehmen::V,válldet,налаш
7219,nehmen::V,váldit,налаш
7220,nehmen::V,väldiđ,налаш
7221,nehmen::V,vä´ldded,налаш
7222,nehmen::V,ва̄лльтэ,налаш
7223,wählen::V,veeljedh,айыраш
7224,wählen::V,válljit,айыраш
7225,wählen::V,válljet,айыраш
7226,wählen::V,valjiđ,айыраш
7227,wählen::V,vaalšed,айыраш
7228,wählen::V,va´lljeed,айыраш
7229,wählen::V,воалшэ,айыраш
7230,auswählen::V,veeljedh,айыраш
7231,auswählen::V,tjuolldet,айыраш
7232,auswählen::V,válljet,айыраш
7233,auswählen::V,valjiđ,айыраш
7234,auswählen::V,vaalšed,айыраш
7235,auswählen::V,va´lljeed,айыраш
7236,auswählen::V,воалшэ,айыраш
7237,bewahren::V,vaarjelidh,перегӓш
7238,bewahren::V,bisodit,перегӓш
7239,bewahren::V,várjjalit,перегӓш
7240,bewahren::V,seailluhit,перегӓш
7241,bewahren::V,varjâliđ,перегӓш
7242,bewahren::V,varjjled,перегӓш
7243,bewahren::V,ӣшшьтэ,перегӓш
7244,bewahren::V,во̄а̄ррьдэ,перегӓш
7245,behindern::V,hööptdeh,мешӓйӓш
7246,behindern::V,hieredit,мешӓйӓш
7247,behindern::V,muhttet,мешӓйӓш
7248,behindern::V,eastadit,мешӓйӓш
7249,behindern::V,estiđ,мешӓйӓш
7250,behindern::V,coggâđ,мешӓйӓш
7251,behindern::V,hettiđ,мешӓйӓш
7252,behindern::V,cõggâd,мешӓйӓш
7253,behindern::V,е̄кхэллэ,мешӓйӓш
7254,verderben::V,biejstedh,портяш
7255,verderben::V,spedjat,портяш
7256,verderben::V,billistit,портяш
7257,verderben::V,pillediđ,портяш
7258,verderben::V,tårmmad,портяш
7259,verderben::V,pe´llsted,портяш
7260,verderben::V,тоаррмэ,портяш
7261,verderben::V,ма̄ййкэ,портяш
7262,beschädigen::V,fæjloedidh,шушырташ
7263,beschädigen::V,vahágahttet,шушырташ
7264,beschädigen::V,bilidit,шушырташ
7265,beschädigen::V,vahâgittiđ,шушырташ
7266,beschädigen::V,pä´rtteed,шушырташ
7267,beschädigen::V,муррьтэ,шушырташ
7268,zerbrechen::V,tsööpkedh,пыдырташ
7269,zerbrechen::V,doadjet,пыдырташ
7270,zerbrechen::V,cuvket,пыдырташ
7271,zerbrechen::V,cuov'kkiđ,пыдырташ
7272,zerbrechen::V,muårrâd,пыдырташ
7273,zerbrechen::V,cu´vǩǩeed,пыдырташ
7274,zerbrechen::V,муррьтэ,пыдырташ
7275,zerreißen::V,gejhkielidh,кӹрӓш
7276,zerreißen::V,gajkudit,кӹрӓш
7277,zerreißen::V,gaikkodit,кӹрӓш
7278,zerreißen::V,ráisket,кӹрӓш
7279,zerreißen::V,kiškođ,кӹрӓш
7280,zerreißen::V,ra´šǩǩeed,кӹрӓш
7281,zerreißen::V,пуатткэ,кӹрӓш
7282,zerstören::V,eerjedh,шӓлӓтӓш
7283,zerstören::V,biejsstet,шӓлӓтӓш
7284,zerstören::V,håhkkidit,шӓлӓтӓш
7285,zerstören::V,heavahit,шӓлӓтӓш
7286,zerstören::V,duš'šadit,шӓлӓтӓш
7287,zerstören::V,bilidit,шӓлӓтӓш
7288,zerstören::V,hevâttiđ,шӓлӓтӓш
7289,zerstören::V,hiâvted,шӓлӓтӓш
7290,zerstören::V,ёҏтэ,шӓлӓтӓш
7291,verbrennen::V,båeltedh,йылаташ
7292,verbrennen::V,båeltedh,йылалташ
7293,verbrennen::V,boalldet,йылаташ
7294,verbrennen::V,boalldet,йылалташ
7295,verbrennen::V,boaldit,йылаташ
7296,verbrennen::V,boaldit,йылалташ
7297,verbrennen::V,puál'diđ,йылаташ
7298,verbrennen::V,puál'diđ,йылалташ
7299,verbrennen::V,puä´ldded,йылаташ
7300,verbrennen::V,puä´ldded,йылалташ
7301,verbrennen::V,пуэлльтэ,йылаташ
7302,verbrennen::V,пуэлльтэ,йылалташ
7303,geben::V,vedtedh,пуаш
7304,geben::V,vaddet,пуаш
7305,geben::V,addit,пуаш
7306,geben::V,addliđ,пуаш
7307,geben::V,ä´n,пуаш
7308,geben::V,аннҍтэ,пуаш
7309,reichen::V,geelkedh,пуаш
7310,reichen::V,lagádit,пуаш
7311,reichen::V,geiget,пуаш
7312,reichen::V,keigiđ,пуаш
7313,reichen::V,vuõiggâ´stted,пуаш
7314,reichen::V,аннҍтэ,пуаш
7315,schenken::V,vedtedh,подараш
7316,schenken::V,vaddet,подараш
7317,schenken::V,skeaŋkut,подараш
7318,schenken::V,skeŋket,подараш
7319,schenken::V,skeŋkkiđ,подараш
7320,schenken::V,sǩiâŋkkâd,подараш
7321,schenken::V,ла̄ххе,подараш
7322,versprechen::V,luhpiedidh,сöрӓш
7323,versprechen::V,jáhttet,сöрӓш
7324,versprechen::V,lohpidit,сöрӓш
7325,versprechen::V,lopediđ,сöрӓш
7326,versprechen::V,lå´ppeed,сöрӓш
7327,versprechen::V,о̄а̄шштҍе,сöрӓш
7328,wünschen::V,lahkoehtidh,жалаяш
7329,wünschen::V,sávvat,жалаяш
7330,wünschen::V,sávadit,жалаяш
7331,wünschen::V,doaivvuhit,жалаяш
7332,wünschen::V,tuá'ivuttiđ,жалаяш
7333,wünschen::V,tuâivvad,жалаяш
7334,wünschen::V,туввэ,жалаяш
7335,loben::V,girmedh,хваляш
7336,loben::V,májnnot,хваляш
7337,loben::V,rámmpot,хваляш
7338,loben::V,máidnut,хваляш
7339,loben::V,rámidit,хваляш
7340,loben::V,rammuđ,хваляш
7341,loben::V,rämidiđ,хваляш
7342,loben::V,ââ´leed,хваляш
7343,loben::V,ǩei´tted,хваляш
7344,loben::V,кыйта,хваляш
7345,küssen::V,tjånnahtidh,шышшалаш
7346,küssen::V,tjuvliestidh,шышшалаш
7347,küssen::V,tjullit,шышшалаш
7348,küssen::V,tjulestit,шышшалаш
7349,küssen::V,cum'mát,шышшалаш
7350,küssen::V,cummistit,шышшалаш
7351,küssen::V,cummâliđ,шышшалаш
7352,küssen::V,cu´mmsted,шышшалаш
7353,küssen::V,cu´mmstõõllâd,шышшалаш
7354,küssen::V,нӣссэ,шышшалаш
7355,wiegen::V,sjammadidh,лӱнгӓлтӓш
7356,wiegen::V,vuohttot,лӱнгӓлтӓш
7357,wiegen::V,vuohtudit,лӱнгӓлтӓш
7358,wiegen::V,vuohttut,лӱнгӓлтӓш
7359,wiegen::V,vuát'tuđ,лӱнгӓлтӓш
7360,wiegen::V,nuäkkad,лӱнгӓлтӓш
7361,wiegen::V,suâibted,лӱнгӓлтӓш
7362,wiegen::V,нуагкэ,лӱнгӓлтӓш
7363,zudecken::V,gaptjedh,пиштӓш
7364,zudecken::V,loavddet,пиштӓш
7365,zudecken::V,gokčat,пиштӓш
7366,zudecken::V,luáv'diđ,пиштӓш
7367,zudecken::V,kä´tted,пиштӓш
7368,zudecken::V,ка̄ххьтэ,пиштӓш
7369,wecken::V,gåaskodh,понгыжалтараш
7370,wecken::V,båktet,понгыжалтараш
7371,wecken::V,boktit,понгыжалтараш
7372,wecken::V,rávkat,понгыжалтараш
7373,wecken::V,cuvnâđ,понгыжалтараш
7374,wecken::V,counnâd,понгыжалтараш
7375,wecken::V,цо̄ввнэ,понгыжалтараш
7376,zeigen::V,vuesiehtidh,анжыкташ
7377,zeigen::V,vuosedit,анжыкташ
7378,zeigen::V,giejgget,анжыкташ
7379,zeigen::V,čájehit,анжыкташ
7380,zeigen::V,čäittiđ,анжыкташ
7381,zeigen::V,čujottiđ,анжыкташ
7382,zeigen::V,čuäi´ted,анжыкташ
7383,zeigen::V,вӯзьхе,анжыкташ
7384,führen::V,steeredh,видӓш
7385,führen::V,doalvvot,видӓш
7386,führen::V,láidet,видӓш
7387,führen::V,jođettiđ,видӓш
7388,führen::V,jåå´đted,видӓш
7389,führen::V,выгкэ,видӓш
7390,lehren::V,ööhpehtidh,тымдаш
7391,lehren::V,åhpadit,тымдаш
7392,lehren::V,oahpahit,тымдаш
7393,lehren::V,máttááttiđ,тымдаш
7394,lehren::V,mätt'ted,тымдаш
7395,lehren::V,vuä´ppsted,тымдаш
7396,lehren::V,ма̄тҍха,тымдаш
7397,unterrichten::V,ööhpehtidh,тымдаш
7398,unterrichten::V,lågådit,тымдаш
7399,unterrichten::V,åhpadit,тымдаш
7400,unterrichten::V,oahpahit,тымдаш
7401,unterrichten::V,škovliđ,тымдаш
7402,unterrichten::V,máttááttiđ,тымдаш
7403,unterrichten::V,mätt'ted,тымдаш
7404,unterrichten::V,vuä´ppsted,тымдаш
7405,unterrichten::V,ма̄тҍха,тымдаш
7406,aufziehen::V,eeledh,кушташ
7407,aufziehen::V,bajedit,кушташ
7408,aufziehen::V,biebmat,кушташ
7409,aufziehen::V,pajaskeessiđ,кушташ
7410,aufziehen::V,šoddâdiđ,кушташ
7411,aufziehen::V,šõddeed,кушташ
7412,aufziehen::V,peâm'mad,кушташ
7413,aufziehen::V,вуэпьсе,кушташ
7414,leiten::V,lijrehtidh,видӓш
7415,leiten::V,lijrehtidh,вуйлаташ
7416,leiten::V,lijrehtidh,вуйлалташ
7417,leiten::V,lájddit,видӓш
7418,leiten::V,lájddit,вуйлаташ
7419,leiten::V,lájddit,вуйлалташ
7420,leiten::V,oatsodit,видӓш
7421,leiten::V,oatsodit,вуйлаташ
7422,leiten::V,oatsodit,вуйлалташ
7423,leiten::V,jođihit,видӓш
7424,leiten::V,jođihit,вуйлаташ
7425,leiten::V,jođihit,вуйлалташ
7426,leiten::V,stivriđ,видӓш
7427,leiten::V,stivriđ,вуйлаташ
7428,leiten::V,stivriđ,вуйлалташ
7429,leiten::V,hovdiđ,видӓш
7430,leiten::V,hovdiđ,вуйлаташ
7431,leiten::V,hovdiđ,вуйлалташ
7432,leiten::V,jåå´đted,видӓш
7433,leiten::V,jåå´đted,вуйлаташ
7434,leiten::V,jåå´đted,вуйлалташ
7435,leiten::V,выгкэ,видӓш
7436,leiten::V,выгкэ,вуйлаташ
7437,leiten::V,выгкэ,вуйлалташ
7438,leiten::V,вӯййкье,видӓш
7439,leiten::V,вӯййкье,вуйлаташ
7440,leiten::V,вӯййкье,вуйлалташ
7441,antreiben::V,eadtjoestidh,талаштараш
7442,antreiben::V,hasodit,талаштараш
7443,antreiben::V,hállsjedit,талаштараш
7444,antreiben::V,gevret,талаштараш
7445,antreiben::V,rássat,талаштараш
7446,antreiben::V,kušottiđ,талаштараш
7447,antreiben::V,huá'puttiđ,талаштараш
7448,antreiben::V,rääskted,талаштараш
7449,antreiben::V,hõškkled,талаштараш
7450,antreiben::V,ёадҌхе,талаштараш
7451,lassen::V,baajedh,-ыкт
7452,lassen::V,-ahttet,-ыкт
7453,lassen::V,diktit,-ыкт
7454,lassen::V,-ttiđ,-ыкт
7455,lassen::V,ä´n,-ыкт
7456,lassen::V,па̄ххкэ,-ыкт
7457,einladen::V,bööredh,ӱжӓш
7458,einladen::V,bivddit,ӱжӓш
7459,einladen::V,gåhttjot,ӱжӓш
7460,einladen::V,bovdet,ӱжӓш
7461,einladen::V,koččođ,ӱжӓш
7462,einladen::V,kåččad,ӱжӓш
7463,einladen::V,коаххче,ӱжӓш
7464,vereinigen::V,iktedidh,иктештӓш
7465,vereinigen::V,aktidit,иктештӓш
7466,vereinigen::V,ovttastahttit,иктештӓш
7467,vereinigen::V,o'vtâstittiđ,иктештӓш
7468,vereinigen::V,õhtteed,иктештӓш
7469,vereinigen::V,э̄хтхэ,иктештӓш
7470,besuchen::V,åahpodh,толаш
7471,besuchen::V,goevlelidh,толаш
7472,besuchen::V,guossit,толаш
7473,besuchen::V,gal'let,толаш
7474,besuchen::V,fitnat,толаш
7475,besuchen::V,kolliđ,толаш
7476,besuchen::V,kõ´ll'jed,толаш
