,Concept_ID,bg,se
8022,melken::V,доя,лаппьсе
8023,hacken::V,сека,tsåalhkodh
8024,hacken::V,сека,tsållat
8025,hacken::V,сека,tsáhpat
8026,hacken::V,сека,čuollat
8027,hacken::V,сека,čuollâđ
8028,hacken::V,сека,ceäk'kad
8029,hacken::V,сека,ця̄ххкэ
8030,gießen::V,полея,tjaetsiehtidh
8031,gießen::V,полея,tjáhttjit
8032,gießen::V,полея,njuoskadit
8033,gießen::V,полея,čáhccet
8034,gießen::V,полея,njuos'kâdiđ
8035,gießen::V,полея,väällad
8036,gießen::V,полея,ва̄ллэ
8037,reifen::V,узрея,njoetsedh
8038,reifen::V,узрея,láddat
8039,reifen::V,узрея,láddat
8040,reifen::V,узрея,laddâđ
8041,reifen::V,узрея,laddâd
8042,reifen::V,узрея,ӣллкнэ
8043,reifen::V,узрея,ло̄а̄янтэ
8044,zubereiten::V,приготвя,jurjiehtidh
8045,zubereiten::V,приготвя,riejddit
8046,zubereiten::V,приготвя,ráhkadit
8047,zubereiten::V,приготвя,va'lmâštiđ
8048,zubereiten::V,приготвя,vaalmšted
8049,zubereiten::V,приготвя,во̄а̄лмшэ
8050,kochen::V,варя,voessjedh
8051,kochen::V,варя,vuossjat
8052,kochen::V,варя,duolldádit
8053,kochen::V,варя,vuoš'šat
8054,kochen::V,варя,vuoššâđ
8055,kochen::V,варя,ǩe´tted
8056,kochen::V,варя,кыппьтэ
8057,backen::V,пека,bååhkedh
8058,backen::V,пека,lájbbot
8059,backen::V,пека,báhkket
8060,backen::V,пека,goikadit
8061,backen::V,пека,liäi'buđ
8062,backen::V,пека,vää´l'jed
8063,backen::V,пека,па̄шшьтэ
8064,braten::V,пържа,bissedh
8065,braten::V,пържа,basset
8066,braten::V,пържа,báistit
8067,braten::V,пържа,steiket
8068,braten::V,пържа,passeeđ
8069,braten::V,пържа,pä´štted
8070,braten::V,пържа,па̄шшьтэ
8071,umrühren::V,разбъркам,firredh
8072,umrühren::V,разбъркам,fierrot
8073,umrühren::V,разбъркам,fierrut
8074,umrühren::V,разбъркам,fiärruđ
8075,umrühren::V,разбъркам,sie´jjted
8076,umrühren::V,разбъркам,вӣршэ
8077,stricken::V,плета,gurredh
8078,stricken::V,плета,gådet
8079,stricken::V,плета,gođđit
8080,stricken::V,плета,kođđeeđ
8081,stricken::V,плета,kåå´đđed
8082,stricken::V,плета,коадтӭ
8083,nähen::V,шия,gåarodh
8084,nähen::V,шия,goarrot
8085,nähen::V,шия,goarrut
8086,nähen::V,шия,kuárruđ
8087,nähen::V,шия,kuärrad
8088,nähen::V,шия,куаррэ
8089,färben::V,боядисам,klaeriedidh
8090,färben::V,боядисам,bájnnit
8091,färben::V,боядисам,sihttset
8092,färben::V,боядисам,báidnit
8093,färben::V,боядисам,ivdnet
8094,färben::V,боядисам,päiniđ
8095,färben::V,боядисам,päinnad
8096,färben::V,боядисам,ǩe´rjjeed
8097,färben::V,боядисам,по̄а̄ййнэ
8098,reinigen::V,почистя,reenskedh
8099,reinigen::V,почистя,dïdtesjidh
8100,reinigen::V,почистя,rájnnit
8101,reinigen::V,почистя,čorget
8102,reinigen::V,почистя,buhtistit
8103,reinigen::V,почистя,kađvâđ
8104,reinigen::V,почистя,čurgiđ
8105,reinigen::V,почистя,putestiđ
8106,reinigen::V,почистя,čiisteed
8107,reinigen::V,почистя,puu´ttsted
8108,reinigen::V,почистя,чисстэ
8109,reinigen::V,почистя,е̄ллэ
8110,waschen::V,мия,bïssedh
8111,waschen::V,мия,bassat
8112,waschen::V,мия,bassat
8113,waschen::V,мия,posâliđ
8114,waschen::V,мия,põõssâd
8115,waschen::V,мия,пэ̄ссэ
8116,waschen::V,пера,bïssedh
8117,waschen::V,пера,bassat
8118,waschen::V,пера,bassat
8119,waschen::V,пера,posâliđ
8120,waschen::V,пера,põõssâd
8121,waschen::V,пера,пэ̄ссэ
8122,abwischen::V,избърша,njaamedh
8123,abwischen::V,избърша,sihkastit
8124,abwischen::V,избърша,sihkkut
8125,abwischen::V,избърша,sikkođ
8126,abwischen::V,избърша,sekkad
8127,abwischen::V,избърша,чисстэ
8128,spülen::V,плакна,skuvledh
8129,spülen::V,плакна,dåjddet
8130,spülen::V,плакна,doidit
8131,spülen::V,плакна,skuljiđ
8132,spülen::V,плакна,toideđ
8133,spülen::V,плакна,tåiddad
8134,spülen::V,плакна,sku´lljeed
8135,spülen::V,плакна,пэ̄ссэ
8136,fegen::V,измета,sööpedh
8137,fegen::V,измета,suohttsit
8138,fegen::V,измета,luvdet
8139,fegen::V,измета,sihostiđ
8140,fegen::V,измета,roppâđ
8141,fegen::V,измета,västtad
8142,fegen::V,измета,seekksted
8143,fegen::V,измета,по̄а̄шшэ
8144,kehren::V,мета,tjirredh
8145,kehren::V,мета,såbit
8146,kehren::V,мета,luvdet
8147,kehren::V,мета,suo'pâlistiđ
8148,kehren::V,мета,västtad
8149,kehren::V,мета,по̄а̄шшэ
8150,baden::V,къпя се,voejedidh
8151,baden::V,къпя се,gálatjit
8152,baden::V,къпя се,gálašit
8153,baden::V,къпя се,lávguđ
8154,baden::V,къпя се,vuõjjâd
8155,baden::V,къпя се,sääunõõttâd
8156,baden::V,къпя се,вӯйнэдтэ
8157,sich waschen::V,мия се,bïssedidh
8158,sich waschen::V,мия се,basádit
8159,sich waschen::V,мия се,basadit
8160,sich waschen::V,мия се,posâdâttâđ
8161,sich waschen::V,мия се,põõuuõõttâd
8162,sich waschen::V,мия се,пэзнэдтэ
8163,ausziehen::V,съблека,svæjkedh
8164,ausziehen::V,съблека,nuollat
8165,ausziehen::V,съблека,nuollat
8166,ausziehen::V,съблека,noollâđ
8167,ausziehen::V,съблека,nõõllâd
8168,ausziehen::V,съблека,jä´hssed
8169,ausziehen::V,съблека,я̄ккьсе
8170,anziehen::V,облека,gaarvoehtidh
8171,anziehen::V,облека,tsåggåt
8172,anziehen::V,облека,nahkehit
8173,anziehen::V,облека,čákŋat
8174,anziehen::V,облека,ká'rvuttiđ
8175,anziehen::V,облека,čouggâd
8176,anziehen::V,облека,nââ´ǩǩted
8177,anziehen::V,облека,ца̄гке
8178,anziehen::V,облека,наккьхе
8179,sich anziehen::V,облека се,gåårvedidh
8180,sich anziehen::V,облека се,gárvvunit
8181,sich anziehen::V,облека се,gárvodit
8182,sich anziehen::V,облека се,kárvudâttâđ
8183,sich anziehen::V,облека се,teâvõõttâd
8184,sich anziehen::V,облека се,туввнэдтэ
8185,kämmen::V,реша,tjåhkodh
8186,kämmen::V,реша,rájddat
8187,kämmen::V,реша,čohkut
8188,kämmen::V,реша,čohhoođ
8189,kämmen::V,реша,čååkkad
8190,kämmen::V,реша,чоагкэ
8191,kämmen::V,вчеша,tjåhkodh
8192,kämmen::V,вчеша,rájddat
8193,kämmen::V,вчеша,čohkut
8194,kämmen::V,вчеша,čohhoođ
8195,kämmen::V,вчеша,čååkkad
8196,kämmen::V,вчеша,чоагкэ
8197,schmücken::V,накича,rïesedh
8198,schmücken::V,накича,feegredh
8199,schmücken::V,накича,hiervvit
8200,schmücken::V,накича,tjáppedit
8201,schmücken::V,накича,čiŋahit
8202,schmücken::V,накича,čiŋâttiđ
8203,schmücken::V,накича,heärvted
8204,schmücken::V,накича,ре̄ввклаххьтэ
8205,sagen::V,кажа,jiehtedh
8206,sagen::V,кажа,javllat
8207,sagen::V,кажа,dadjat
8208,sagen::V,кажа,cealkit
8209,sagen::V,кажа,ettâđ
8210,sagen::V,кажа,celkkiđ
8211,sagen::V,кажа,nõmmeed
8212,sagen::V,кажа,ceä´lǩǩed
8213,sagen::V,кажа,е̄ввэ
8214,sagen::V,кажа,це̄ӆӆьке
8215,sprechen::V,говоря,håaledh
8216,sprechen::V,говоря,rudnat
8217,sprechen::V,говоря,runádit
8218,sprechen::V,говоря,sárdnut
8219,sprechen::V,говоря,sárnuđ
8220,sprechen::V,говоря,särnnad
8221,sprechen::V,говоря,са̄ррнэ
8222,reden::V,говоря,håaledh
8223,reden::V,говоря,sáhkadit
8224,reden::V,говоря,hupmat
8225,reden::V,говоря,arvâlâddâđ
8226,reden::V,говоря,sárnudiđ
8227,reden::V,говоря,mainsted
8228,reden::V,говоря,е̄внэллэ
8229,sich unterhalten::V,разговарям,soptsestalledh
8230,sich unterhalten::V,разговарям,ságastit
8231,sich unterhalten::V,разговарям,ságastallat
8232,sich unterhalten::V,разговарям,jumadit
8233,sich unterhalten::V,разговарям,ságastallat
8234,sich unterhalten::V,разговарям,ma'inâstiđ
8235,sich unterhalten::V,разговарям,maainsted
8236,sich unterhalten::V,разговарям,мо̄а̄йнсе
8237,fragen::V,запитам,gihtjedh
8238,fragen::V,запитам,gahtjat
8239,fragen::V,запитам,gatjádit
8240,fragen::V,запитам,jearrat
8241,fragen::V,запитам,koijâdiđ
8242,fragen::V,запитам,kõõččâd
8243,fragen::V,запитам,кэ̄дже
8244,bitten::V,моля,birredh
8245,bitten::V,моля,aanoestidh
8246,bitten::V,моля,rohkelassjedh
8247,bitten::V,моля,ádnot
8248,bitten::V,моля,gåhttjot
8249,bitten::V,моля,bivdit
8250,bitten::V,моля,pivdeđ
8251,bitten::V,моля,äännad
8252,bitten::V,моля,raukkâd
8253,bitten::V,моля,а̄нкэ
8254,bitten::V,моля,кэ̄дже
8255,erzählen::V,разкажа,saakestidh
8256,erzählen::V,разкажа,giehttot
8257,erzählen::V,разкажа,subtsastit
8258,erzählen::V,разкажа,muitalit
8259,erzählen::V,разкажа,uvástâllâđ
8260,erzählen::V,разкажа,ma'inâstiđ
8261,erzählen::V,разкажа,maainsted
8262,erzählen::V,разкажа,мо̄а̄йнсе
8263,mitteilen::V,съобщя,såårnedh
8264,mitteilen::V,съобщя,bïeljelidh
8265,mitteilen::V,съобщя,diededit
8266,mitteilen::V,съобщя,dieđihit
8267,mitteilen::V,съобщя,a'lmottiđ
8268,mitteilen::V,съобщя,tie´đted
8269,mitteilen::V,съобщя,це̄ӆӆьке
8270,nennen::V,нарека,gåhtjodh
8271,nennen::V,нарека,lahtedh
8272,nennen::V,нарека,nammadit
8273,nennen::V,нарека,gohččut
8274,nennen::V,нарека,nomâttiđ
8275,nennen::V,нарека,koččođ
8276,nennen::V,нарека,nõõmted
8277,nennen::V,нарека,нэ̄ммдэ
8278,nennen::V,нарека,це̄ӆӆьке
8279,rufen::V,викам,gåhtjodh
8280,rufen::V,викам,tjåarvodh
8281,rufen::V,викам,tjuorvvot
8282,rufen::V,викам,čuorvut
8283,rufen::V,викам,čuár'vuđ
8284,rufen::V,викам,kåččad
8285,rufen::V,викам,čuârvvad
8286,rufen::V,викам,коаххче
8287,rufen::V,повикам,gåhtjodh
8288,rufen::V,повикам,tjåarvodh
8289,rufen::V,повикам,tjuorvvot
8290,rufen::V,повикам,čuorvut
8291,rufen::V,повикам,čuár'vuđ
8292,rufen::V,повикам,kåččad
8293,rufen::V,повикам,čuârvvad
8294,rufen::V,повикам,коаххче
8295,prahlen::V,хваля се,girmedh
8296,prahlen::V,хваля се,goarssudit
8297,prahlen::V,хваля се,rábmot
8298,prahlen::V,хваля се,ramâččâttâđ
8299,prahlen::V,хваля се,kuärggõõttâd
8300,prahlen::V,хваля се,куарктэ
8301,übersetzen::V,преведа,jarkoestidh
8302,übersetzen::V,преведа,jårggålit
8303,übersetzen::V,преведа,jorgalit
8304,übersetzen::V,преведа,jurgâliđ
8305,übersetzen::V,преведа,jåårǥlâ´tted
8306,denken::V,мисля,ussjedidh
8307,denken::V,мисля,ájádallat
8308,denken::V,мисля,usjudit
8309,denken::V,мисля,jurddašit
8310,denken::V,мисля,jurdeđ
8311,denken::V,мисля,ju'rdâččiđ
8312,denken::V,мисля,juurdčed
8313,denken::V,мисля,юррьтэ
8314,glauben::V,вярвам,jaehkedh
8315,glauben::V,вярвам,jáhkket
8316,glauben::V,вярвам,jáhkkit
8317,glauben::V,вярвам,oskođ
8318,glauben::V,вярвам,jähittiđ
8319,glauben::V,вярвам,åskkad
8320,glauben::V,вярвам,оасскэ
8321,bemerken::V,забележа,aajhtsedh
8322,bemerken::V,забележа,lahtestidh
8323,bemerken::V,забележа,ájttsat
8324,bemerken::V,забележа,gæhttjat
8325,bemerken::V,забележа,tsuojggit
8326,bemerken::V,забележа,áicat
8327,bemerken::V,забележа,fuobmát
8328,bemerken::V,забележа,aiccâđ
8329,bemerken::V,забележа,huá'mášiđ
8330,bemerken::V,забележа,aiccâd
8331,bemerken::V,забележа,huõmsted
8332,bemerken::V,забележа,уййнэ
8333,erkennen::V,позная,dabtedh
8334,erkennen::V,позная,dåbddåt
8335,erkennen::V,позная,dovdát
8336,erkennen::V,позная,fuobmát
8337,erkennen::V,позная,tubdâđ
8338,erkennen::V,позная,tobddâd
8339,erkennen::V,позная,тӣдтӭ
8340,erkennen::V,позная,то̄ммтэ
8341,begreifen::V,схвана,daapadidh
8342,begreifen::V,схвана,buojkkát
8343,begreifen::V,схвана,ipmirdit
8344,begreifen::V,схвана,iberdiđ
8345,begreifen::V,схвана,tobddâd
8346,begreifen::V,схвана,то̄ӆӆькье
8347,verstehen::V,разбера,guarkedh
8348,verstehen::V,разбера,árvvedit
8349,verstehen::V,разбера,guopmat
8350,verstehen::V,разбера,addiđ
8351,verstehen::V,разбера,tobddâd
8352,verstehen::V,разбера,fi´ttjed
8353,verstehen::V,разбера,о̄а̄нтшэ
8354,lernen::V,уча се,bïhkemdidh
8355,lernen::V,уча се,oahppat
8356,lernen::V,уча се,oahppat
8357,lernen::V,уча се,oppâđ
8358,lernen::V,уча се,mättjed
8359,lernen::V,уча се,уххцтэдтэ
8360,wissen::V,зная,dietedh
8361,wissen::V,зная,diehtet
8362,wissen::V,зная,diehtit
8363,wissen::V,зная,tiettiđ
8364,wissen::V,зная,tie´tted
8365,wissen::V,зная,тӣдтӭ
8366,sich erinnern an::V,спомня си за,mujhtedh
8367,sich erinnern an::V,спомня си за,mujttet
8368,sich erinnern an::V,спомня си за,muitát
8369,sich erinnern an::V,спомня си за,muštáđ
8370,sich erinnern an::V,спомня си за,mu´štted
8371,sich erinnern an::V,спомня си за,мушштсэллэ
8372,vergessen::V,забравя,åajaldidh
8373,vergessen::V,забравя,vååjeldehtedh
8374,vergessen::V,забравя,vajálduhttet
8375,vergessen::V,забравя,vajáldahttit
8376,vergessen::V,забравя,vájáldittiđ
8377,vergessen::V,забравя,vääildâ´tted
8378,vergessen::V,забравя,вуаййлаххьтэ
8379,messen::V,меря,meatadidh
8380,messen::V,меря,mïetestidh
8381,messen::V,меря,mihttit
8382,messen::V,меря,miehttit
8383,messen::V,меря,mihtidit
8384,messen::V,меря,mittediđ
8385,messen::V,меря,metteed
8386,messen::V,меря,mie´r'reed
8387,messen::V,меря,ме̄ррьдэ
8388,zählen::V,броя,ryöknehtidh
8389,zählen::V,броя,låhkåt
8390,zählen::V,броя,lohkat
8391,zählen::V,броя,lyeš'tiđ
8392,zählen::V,броя,la´sǩǩeed
8393,zählen::V,броя,ло̄гкэ
8394,rechnen::V,сметна,åbrodh
8395,rechnen::V,сметна,ryöknedh
8396,rechnen::V,сметна,riekknit
8397,rechnen::V,сметна,låhkåt
8398,rechnen::V,сметна,rēhkenastit
8399,rechnen::V,сметна,rēhkenuššat
8400,rechnen::V,сметна,reknistiđ
8401,rechnen::V,сметна,rekknâ´stted
8402,rechnen::V,сметна,ло̄гкэ
8403,lesen::V,чета,lohkedh
8404,lesen::V,чета,låhkåt
8405,lesen::V,чета,lohkat
8406,lesen::V,чета,luuhâđ
8407,lesen::V,чета,lookkâd
8408,lesen::V,чета,ло̄гкэ
8409,malen::V,рисувам,måaladidh
8410,malen::V,рисувам,feerpedh
8411,malen::V,рисувам,mállit
8412,malen::V,рисувам,njuohtat
8413,malen::V,рисувам,mōlet
8414,malen::V,рисувам,mááláḋ
8415,malen::V,рисувам,kälkkeed
8416,malen::V,рисувам,maa´l'jed
8417,malen::V,рисувам,рисовайе
8418,malen::V,рисувам,риссъе
8419,zeichnen::V,рисувам,guvviedidh
8420,zeichnen::V,рисувам,tjuorggat
8421,zeichnen::V,рисувам,sárgut
8422,zeichnen::V,рисувам,tevdnet
8423,zeichnen::V,рисувам,sárguđ
8424,zeichnen::V,рисувам,pirsted
8425,zeichnen::V,рисувам,piirsted
8426,zeichnen::V,рисувам,рисовайе
8427,zeichnen::V,рисувам,риссъе
8428,schreiben::V,пиша,tjaeledh
8429,schreiben::V,пиша,tjállet
8430,schreiben::V,пиша,čállit
8431,schreiben::V,пиша,čäälliđ
8432,schreiben::V,пиша,ǩiirjted
8433,schreiben::V,пиша,кырьйхе
8434,besitzen::V,имам,eekedh
8435,besitzen::V,имам,æjggut
8436,besitzen::V,имам,oamastit
8437,besitzen::V,имам,omâstiđ
8438,besitzen::V,имам,lee´d
8439,besitzen::V,имам,лиййе
8440,besitzen::V,притежавам,eekedh
8441,besitzen::V,притежавам,æjggut
8442,besitzen::V,притежавам,oamastit
8443,besitzen::V,притежавам,omâstiđ
8444,besitzen::V,притежавам,lee´d
8445,besitzen::V,притежавам,лиййе
8446,kaufen::V,купя,åestedh
8447,kaufen::V,купя,oasstet
8448,kaufen::V,купя,oastit
8449,kaufen::V,купя,uás'tiđ
