,Concept_ID,it,se
8087,treffen::V,incontrare,iejvvit
8088,treffen::V,incontrare,deaivat
8089,treffen::V,incontrare,staaviđ
8090,treffen::V,incontrare,teividiđ
8091,treffen::V,incontrare,o´ddjõõttâd
8092,treffen::V,incontrare,вуэсстлэ
8093,sich versammeln::V,rinunirsi,gaavnedidh
8094,sich versammeln::V,rinunirsi,tjoaggut
8095,sich versammeln::V,rinunirsi,čoahkkanit
8096,sich versammeln::V,rinunirsi,čokkâniđ
8097,sich versammeln::V,rinunirsi,nurâdâttâđ
8098,sich versammeln::V,rinunirsi,noorõõttâd
8099,sich versammeln::V,rinunirsi,вӯллклэ
8100,spielen::V,giocare,rïdtjedh
8101,spielen::V,giocare,lustedalledh
8102,spielen::V,giocare,ståhkat
8103,spielen::V,giocare,stuvssit
8104,spielen::V,giocare,speallat
8105,spielen::V,giocare,le'ihâšiđ
8106,spielen::V,giocare,siõrrâd
8107,spielen::V,giocare,speâllad
8108,spielen::V,giocare,сӣррэ
8109,singen::V,cantare,laavlodh
8110,singen::V,cantare,lávllot
8111,singen::V,cantare,lávlut
8112,singen::V,cantare,lávluđ
8113,singen::V,cantare,läullad
8114,singen::V,cantare,ла̄ввлэ
8115,tanzen::V,danzare,daanhtsodh
8116,tanzen::V,danzare,dánssat
8117,tanzen::V,danzare,gærssulit
8118,tanzen::V,danzare,dánset
8119,tanzen::V,danzare,tánssáđ
8120,tanzen::V,danzare,ta´nssjed
8121,tanzen::V,danzare,pleäs'sjed
8122,tanzen::V,danzare,нюччке
8123,tanzen::V,danzare,пляссъе
8124,sich trennen::V,separarsi,jååkedidh
8125,sich trennen::V,separarsi,sirrat
8126,sich trennen::V,separarsi,sirádit
8127,sich trennen::V,separarsi,earránit
8128,sich trennen::V,separarsi,ratkuđ
8129,sich trennen::V,separarsi,rätkkjed
8130,sich trennen::V,separarsi,кӯдтъе
8131,verlassen::V,lasciare,laehpedh
8132,verlassen::V,lasciare,guodet
8133,verlassen::V,lasciare,guođđit
8134,verlassen::V,lasciare,hilgođ
8135,verlassen::V,lasciare,kyeđđiđ
8136,verlassen::V,lasciare,kue´đđed
8137,verlassen::V,lasciare,сӯһпъе
8138,verlassen::V,abbandonare,laehpedh
8139,verlassen::V,abbandonare,guodet
8140,verlassen::V,abbandonare,guođđit
8141,verlassen::V,abbandonare,hilgođ
8142,verlassen::V,abbandonare,kyeđđiđ
8143,verlassen::V,abbandonare,kue´đđed
8144,verlassen::V,abbandonare,сӯһпъе
8145,retten::V,salvare,gorredidh
8146,retten::V,salvare,gádjot
8147,retten::V,salvare,gádjut
8148,retten::V,salvare,kááijuđ
8149,retten::V,salvare,piä'luštiđ
8150,retten::V,salvare,ka´jjeed
8151,retten::V,salvare,вуаннче
8152,bewachen::V,custodire,geehtedh
8153,bewachen::V,custodire,váktit
8154,bewachen::V,custodire,fáktet
8155,bewachen::V,custodire,vahtiđ
8156,bewachen::V,custodire,värddjed
8157,bewachen::V,custodire,va´httjed
8158,bewachen::V,custodire,пынне
8159,bewachen::V,custodire,ка̄рвуллэ
8160,schützen::V,protèggere,vaarjelidh
8161,schützen::V,protèggere,suoddjit
8162,schützen::V,protèggere,suodjalit
8163,schützen::V,protèggere,suddjet
8164,schützen::V,protèggere,varjâliđ
8165,schützen::V,protèggere,suâided
8166,schützen::V,protèggere,varjjled
8167,schützen::V,protèggere,пынне
8168,verteidigen::V,difèndere,vaarjelidh
8169,verteidigen::V,difèndere,bælostit
8170,verteidigen::V,difèndere,bealuštit
8171,verteidigen::V,difèndere,čuollat
8172,verteidigen::V,difèndere,piä'luštiđ
8173,verteidigen::V,difèndere,peälšted
8174,verteidigen::V,difèndere,пэ̄лль мэ̄ннэ
8175,sich schlagen::V,bàttersi,dåarodh
8176,sich schlagen::V,bàttersi,tjoelestidh
8177,sich schlagen::V,bàttersi,doarrot
8178,sich schlagen::V,bàttersi,doarrut
8179,sich schlagen::V,bàttersi,tuárruđ
8180,sich schlagen::V,bàttersi,tuärrad
8181,sich schlagen::V,bàttersi,туаррэ
8182,schießen::V,sparare,vuetjedh
8183,schießen::V,sparare,skööhtedh
8184,schießen::V,sparare,vuohtjet
8185,schießen::V,sparare,báhčit
8186,schießen::V,sparare,pääččiđ
8187,schießen::V,sparare,pää´ččed
8188,schießen::V,sparare,ря̄хшкхэ
8189,siegen::V,vìncere,vïtnedh
8190,siegen::V,vìncere,vuojttet
8191,siegen::V,vìncere,vuoitit
8192,siegen::V,vìncere,vyei'ttiđ
8193,siegen::V,vìncere,vuei´tted
8194,siegen::V,vìncere,вуэйхьтэ
8195,ärgern::V,stizzire,måarahtehtedh
8196,ärgern::V,stizzire,suhttadit
8197,ärgern::V,stizzire,hárdit
8198,ärgern::V,stizzire,piä'ṿuttiđ
8199,ärgern::V,stizzire,âsseed
8200,ärgern::V,stizzire,се̄нтхэ
8201,schlagen::V,bàttere,håasedh
8202,schlagen::V,bàttere,laekedh
8203,schlagen::V,bàttere,tsábbmet
8204,schlagen::V,bàttere,tjassket
8205,schlagen::V,bàttere,huškut
8206,schlagen::V,bàttere,časkeđ
8207,schlagen::V,bàttere,čâ´cǩǩed
8208,schlagen::V,bàttere,та̄гкэ
8209,schlagen::V,bàttere,ва̄сстэ
8210,treten::V,calciare,tjïektjedh
8211,treten::V,calciare,tjiektjat
8212,treten::V,calciare,čiekčat
8213,treten::V,calciare,čieh'čâđ
8214,treten::V,calciare,tanccâđ
8215,treten::V,calciare,tanccâd
8216,treten::V,calciare,то̄ппцэ
8217,stechen::V,pùngere,baskedh
8218,stechen::V,pùngere,tjuoggit
8219,stechen::V,pùngere,čuoggut
8220,stechen::V,pùngere,čuog'giđ
8221,stechen::V,pùngere,čuõ´ǧ'ǧeed
8222,stechen::V,pùngere,чо̄ххкэ
8223,stoßen::V,urtare,nehkiehtidh
8224,stoßen::V,urtare,nårddådit
8225,stoßen::V,urtare,nordadit
8226,stoßen::V,urtare,nutkâliđ
8227,stoßen::V,urtare,oi´ǧǧeed
8228,stoßen::V,urtare,оййкье
8229,stoßen::V,urtare,тоалкъе
8230,stoßen::V,spìngere,nehkiehtidh
8231,stoßen::V,spìngere,nårddådit
8232,stoßen::V,spìngere,nordadit
8233,stoßen::V,spìngere,nutkâliđ
8234,stoßen::V,spìngere,oi´ǧǧeed
8235,stoßen::V,spìngere,оййкье
8236,stoßen::V,spìngere,тоалкъе
8237,stehlen::V,rubare,sualadidh
8238,stehlen::V,rubare,suoládit
8239,stehlen::V,rubare,suoládit
8240,stehlen::V,rubare,suá'ládiđ
8241,stehlen::V,rubare,suâleed
8242,stehlen::V,rubare,суэлнэ
8243,stören::V,disturbare,stööredh
8244,stören::V,disturbare,hearaldehtedh
8245,stören::V,disturbare,massit
8246,stören::V,disturbare,sjuddit
8247,stören::V,disturbare,heađuštit
8248,stören::V,disturbare,hettiđ
8249,stören::V,disturbare,heṃâdiđ
8250,stören::V,disturbare,stamlded
8251,stören::V,disturbare,вӣршэ
8252,stören::V,disturbare,е̄кхэллэ
8253,belästigen::V,molestare,vaejviestidh
8254,belästigen::V,molestare,vájvedit
8255,belästigen::V,molestare,muodástuhttet
8256,belästigen::V,molestare,váivvidit
8257,belästigen::V,molestare,bieguhit
8258,belästigen::V,molestare,vä'ividiđ
8259,belästigen::V,molestare,stamlded
8260,belästigen::V,molestare,е̄кхэллэ
8261,belästigen::V,molestare,во̄а̄йвшэ
8262,belästigen::V,importunare,vaejviestidh
8263,belästigen::V,importunare,vájvedit
8264,belästigen::V,importunare,muodástuhttet
8265,belästigen::V,importunare,váivvidit
8266,belästigen::V,importunare,bieguhit
8267,belästigen::V,importunare,vä'ividiđ
8268,belästigen::V,importunare,stamlded
8269,belästigen::V,importunare,е̄кхэллэ
8270,belästigen::V,importunare,во̄а̄йвшэ
8271,verbergen::V,celare,tjïekedh
8272,verbergen::V,celare,tjiehkat
8273,verbergen::V,celare,čiehkat
8274,verbergen::V,celare,čieḥâđ
8275,verbergen::V,celare,peittad
8276,verbergen::V,celare,чӣгкэ
8277,verbergen::V,celare,пе̄йхьтэ
8278,verbergen::V,nascondere,tjïekedh
8279,verbergen::V,nascondere,tjiehkat
8280,verbergen::V,nascondere,čiehkat
8281,verbergen::V,nascondere,čieḥâđ
8282,verbergen::V,nascondere,peittad
8283,verbergen::V,nascondere,чӣгкэ
8284,verbergen::V,nascondere,пе̄йхьтэ
8285,täuschen::V,ingannare,iermedh
8286,täuschen::V,ingannare,eajhkaldehtedh
8287,täuschen::V,ingannare,tjáddjit
8288,täuschen::V,ingannare,dájuhit
8289,täuschen::V,ingannare,viehtalit
8290,täuschen::V,ingannare,villiđ
8291,täuschen::V,ingannare,ǩiõllâd
8292,täuschen::V,ingannare,вӯйхе
8293,täuschen::V,ingannare,пе̄йхьтэ
8294,täuschen::V,ingannare,ке̄лсэллэ
8295,betrügen::V,frodare,biehtedh
8296,betrügen::V,frodare,biehttet
8297,betrügen::V,frodare,beahttit
8298,betrügen::V,frodare,filliđ
8299,betrügen::V,frodare,ǩiõllâd
8300,betrügen::V,frodare,pä´rtteed
8301,betrügen::V,frodare,вӯйхе
8302,betrügen::V,frodare,пе̄йхьтэ
8303,betrügen::V,frodare,ке̄лсэллэ
8304,betrügen::V,truffare,biehtedh
8305,betrügen::V,truffare,biehttet
8306,betrügen::V,truffare,beahttit
8307,betrügen::V,truffare,filliđ
8308,betrügen::V,truffare,ǩiõllâd
8309,betrügen::V,truffare,pä´rtteed
8310,betrügen::V,truffare,вӯйхе
8311,betrügen::V,truffare,пе̄йхьтэ
8312,betrügen::V,truffare,ке̄лсэллэ
8313,töten::V,uccìdere,buvvedh
8314,töten::V,uccìdere,gåddet
8315,töten::V,uccìdere,soaggit
8316,töten::V,uccìdere,goddit
8317,töten::V,uccìdere,surmiđ
8318,töten::V,uccìdere,jämittiđ
8319,töten::V,uccìdere,kå´dded
8320,töten::V,uccìdere,so´rmmjed
8321,töten::V,uccìdere,коаннҌтэ
8322,wohnen::V,abitare,årrodh
8323,wohnen::V,abitare,veasodh
8324,wohnen::V,abitare,årrot
8325,wohnen::V,abitare,viessot
8326,wohnen::V,abitare,orrut
8327,wohnen::V,abitare,aassâđ
8328,wohnen::V,abitare,aassâd
8329,wohnen::V,abitare,jälsted
8330,wohnen::V,abitare,е̄лле
8331,arbeiten::V,lavorare,barkedh
8332,arbeiten::V,lavorare,rihtjat
8333,arbeiten::V,lavorare,bargat
8334,arbeiten::V,lavorare,porgâđ
8335,arbeiten::V,lavorare,tue´j'jeed
8336,arbeiten::V,lavorare,лыххкэ
8337,arbeiten::V,lavorare,ро̄бхушшэ
8338,sammeln::V,raccògliere,tjåegkedh
8339,sammeln::V,raccògliere,tjoahkkit
8340,sammeln::V,raccògliere,čoaggit
8341,sammeln::V,raccògliere,čokkiđ
8342,sammeln::V,raccògliere,čuág'giđ
8343,sammeln::V,raccògliere,noorrâd
8344,sammeln::V,raccògliere,нёавсэ
8345,sammeln::V,collezionare,tjåegkedh
8346,sammeln::V,collezionare,tjoahkkit
8347,sammeln::V,collezionare,čoaggit
8348,sammeln::V,collezionare,čokkiđ
8349,sammeln::V,collezionare,čuág'giđ
8350,sammeln::V,collezionare,noorrâd
8351,sammeln::V,collezionare,нёавсэ
8352,pflücken::V,cògliere,tjåegkedh
8353,pflücken::V,cògliere,tjoagget
8354,pflücken::V,cògliere,čoaggit
8355,pflücken::V,cògliere,čuág'giđ
8356,pflücken::V,cògliere,uussâd
8357,pflücken::V,cògliere,кышшкэ
8358,jagen::V,cacciare,bearhtodh
8359,jagen::V,cacciare,viejddit
8360,jagen::V,cacciare,bivdit
8361,jagen::V,cacciare,miä'cástiđ
8362,jagen::V,cacciare,miä´csted
8363,jagen::V,cacciare,ме̄ххьцтэ
8364,fischen::V,pescare,gööledh
8365,fischen::V,pescare,håagkodh
8366,fischen::V,pescare,guollit
8367,fischen::V,pescare,guolástit
8368,fischen::V,pescare,kuá'lástiđ
8369,fischen::V,pescare,kue´llšeed
8370,fischen::V,pescare,шылле кӯль
8371,fassen::V,catturare,bivtedh
8372,fassen::V,catturare,giddit
8373,fassen::V,catturare,bivdit
8374,fassen::V,catturare,pivdeđ
8375,fassen::V,catturare,kå´dded
8376,fassen::V,catturare,со̄а̄гкэ
8377,fassen::V,acchiappare,bivtedh
8378,fassen::V,acchiappare,giddit
8379,fassen::V,acchiappare,bivdit
8380,fassen::V,acchiappare,pivdeđ
8381,fassen::V,acchiappare,kå´dded
8382,fassen::V,acchiappare,со̄а̄гкэ
8383,hüten::V,pascolare,geehtedh
8384,hüten::V,pascolare,váktit
8385,hüten::V,pascolare,geahččat
8386,hüten::V,pascolare,keččâđ
8387,hüten::V,pascolare,hoi´ddjed
8388,hüten::V,pascolare,пынне
8389,treiben::V,spìngere,vuejiehtidh
8390,treiben::V,spìngere,vuojedit
8391,treiben::V,spìngere,vuodjelit
8392,treiben::V,spìngere,vyeijiđ
8393,treiben::V,spìngere,vue´jjad
8394,treiben::V,spìngere,выйхе
8395,treiben::V,spìngere,го̄ннэ
8396,anbinden::V,legare,viedtedh
8397,anbinden::V,legare,gaarhkedidh
8398,anbinden::V,legare,dabrrit
8399,anbinden::V,legare,dæhppodit
8400,anbinden::V,legare,čatnat
8401,anbinden::V,legare,čoonnâđ
8402,anbinden::V,legare,čõõnnâd
8403,anbinden::V,legare,ко̄ррэ
8404,anbinden::V,attaccare,viedtedh
8405,anbinden::V,attaccare,gaarhkedidh
8406,anbinden::V,attaccare,dabrrit
8407,anbinden::V,attaccare,dæhppodit
8408,anbinden::V,attaccare,čatnat
8409,anbinden::V,attaccare,čoonnâđ
8410,anbinden::V,attaccare,čõõnnâd
8411,anbinden::V,attaccare,ко̄ррэ
8412,füttern::V,dar da mangiare a,bïepmehtidh
8413,füttern::V,dar da mangiare a,biebbmat
8414,füttern::V,dar da mangiare a,biebmat
8415,füttern::V,dar da mangiare a,purâttiđ
8416,füttern::V,dar da mangiare a,poorted
8417,füttern::V,dar da mangiare a,peâm'mad
8418,füttern::V,dar da mangiare a,поҏтэ
8419,melken::V,mùngere,buhtjedh
8420,melken::V,mùngere,båhtjet
8421,melken::V,mùngere,bahčit
8422,melken::V,mùngere,paččeeđ
8423,melken::V,mùngere,pââččad
8424,melken::V,mùngere,лаппьсе
8425,hacken::V,tritare,tsåalhkodh
8426,hacken::V,tritare,tsållat
8427,hacken::V,tritare,tsáhpat
8428,hacken::V,tritare,čuollat
8429,hacken::V,tritare,čuollâđ
8430,hacken::V,tritare,ceäk'kad
8431,hacken::V,tritare,ця̄ххкэ
8432,hacken::V,spaccare,tsåalhkodh
8433,hacken::V,spaccare,tsållat
8434,hacken::V,spaccare,tsáhpat
8435,hacken::V,spaccare,čuollat
8436,hacken::V,spaccare,čuollâđ
8437,hacken::V,spaccare,ceäk'kad
8438,hacken::V,spaccare,ця̄ххкэ
8439,gießen::V,annaffiare,tjaetsiehtidh
8440,gießen::V,annaffiare,tjáhttjit
8441,gießen::V,annaffiare,njuoskadit
8442,gießen::V,annaffiare,čáhccet
8443,gießen::V,annaffiare,njuos'kâdiđ
8444,gießen::V,annaffiare,väällad
8445,gießen::V,annaffiare,ва̄ллэ
8446,reifen::V,maturare,njoetsedh
8447,reifen::V,maturare,láddat
8448,reifen::V,maturare,láddat
8449,reifen::V,maturare,laddâđ
8450,reifen::V,maturare,laddâd
8451,reifen::V,maturare,ӣллкнэ
8452,reifen::V,maturare,ло̄а̄янтэ
8453,zubereiten::V,preparare,jurjiehtidh
8454,zubereiten::V,preparare,riejddit
8455,zubereiten::V,preparare,ráhkadit
8456,zubereiten::V,preparare,va'lmâštiđ
8457,zubereiten::V,preparare,vaalmšted
8458,zubereiten::V,preparare,во̄а̄лмшэ
8459,kochen::V,cuòcere,voessjedh
8460,kochen::V,cuòcere,vuossjat
8461,kochen::V,cuòcere,duolldádit
8462,kochen::V,cuòcere,vuoš'šat
8463,kochen::V,cuòcere,vuoššâđ
8464,kochen::V,cuòcere,ǩe´tted
8465,kochen::V,cuòcere,кыппьтэ
8466,backen::V,cuòcere,bååhkedh
8467,backen::V,cuòcere,lájbbot
8468,backen::V,cuòcere,báhkket
8469,backen::V,cuòcere,goikadit
8470,backen::V,cuòcere,liäi'buđ
8471,backen::V,cuòcere,vää´l'jed
8472,backen::V,cuòcere,па̄шшьтэ
8473,backen::V,cuòcere al forno,bååhkedh
8474,backen::V,cuòcere al forno,lájbbot
8475,backen::V,cuòcere al forno,báhkket
8476,backen::V,cuòcere al forno,goikadit
8477,backen::V,cuòcere al forno,liäi'buđ
8478,backen::V,cuòcere al forno,vää´l'jed
8479,backen::V,cuòcere al forno,па̄шшьтэ
8480,braten::V,frìggere,bissedh
8481,braten::V,frìggere,basset
8482,braten::V,frìggere,báistit
8483,braten::V,frìggere,steiket
8484,braten::V,frìggere,passeeđ
8485,braten::V,frìggere,pä´štted
8486,braten::V,frìggere,па̄шшьтэ
8487,braten::V,arrostire,bissedh
8488,braten::V,arrostire,basset
8489,braten::V,arrostire,báistit
8490,braten::V,arrostire,steiket
8491,braten::V,arrostire,passeeđ
8492,braten::V,arrostire,pä´štted
8493,braten::V,arrostire,па̄шшьтэ
8494,umrühren::V,mescolare,firredh
8495,umrühren::V,mescolare,fierrot
8496,umrühren::V,mescolare,fierrut
8497,umrühren::V,mescolare,fiärruđ
8498,umrühren::V,mescolare,sie´jjted
8499,umrühren::V,mescolare,вӣршэ
8500,stricken::V,llavorare a maglia,gurredh
8501,stricken::V,llavorare a maglia,gådet
8502,stricken::V,llavorare a maglia,gođđit
8503,stricken::V,llavorare a maglia,kođđeeđ
8504,stricken::V,llavorare a maglia,kåå´đđed
8505,stricken::V,llavorare a maglia,коадтӭ
8506,nähen::V,cucire,gåarodh
8507,nähen::V,cucire,goarrot
8508,nähen::V,cucire,goarrut
8509,nähen::V,cucire,kuárruđ
8510,nähen::V,cucire,kuärrad
8511,nähen::V,cucire,куаррэ
8512,färben::V,tìngere,klaeriedidh
8513,färben::V,tìngere,bájnnit
8514,färben::V,tìngere,sihttset
8515,färben::V,tìngere,báidnit
8516,färben::V,tìngere,ivdnet
8517,färben::V,tìngere,päiniđ
8518,färben::V,tìngere,päinnad
8519,färben::V,tìngere,ǩe´rjjeed
8520,färben::V,tìngere,по̄а̄ййнэ
8521,reinigen::V,pulire,reenskedh
8522,reinigen::V,pulire,dïdtesjidh
8523,reinigen::V,pulire,rájnnit
8524,reinigen::V,pulire,čorget
8525,reinigen::V,pulire,buhtistit
8526,reinigen::V,pulire,kađvâđ
8527,reinigen::V,pulire,čurgiđ
8528,reinigen::V,pulire,putestiđ
8529,reinigen::V,pulire,čiisteed
8530,reinigen::V,pulire,puu´ttsted
8531,reinigen::V,pulire,чисстэ
8532,reinigen::V,pulire,е̄ллэ
8533,reinigen::V,nettare,reenskedh
8534,reinigen::V,nettare,dïdtesjidh
8535,reinigen::V,nettare,rájnnit
8536,reinigen::V,nettare,čorget
8537,reinigen::V,nettare,buhtistit
8538,reinigen::V,nettare,kađvâđ
8539,reinigen::V,nettare,čurgiđ
8540,reinigen::V,nettare,putestiđ
8541,reinigen::V,nettare,čiisteed
8542,reinigen::V,nettare,puu´ttsted
8543,reinigen::V,nettare,чисстэ
8544,reinigen::V,nettare,е̄ллэ
8545,waschen::V,lavare,bïssedh
8546,waschen::V,lavare,bassat
8547,waschen::V,lavare,bassat
8548,waschen::V,lavare,posâliđ
8549,waschen::V,lavare,põõssâd
8550,waschen::V,lavare,пэ̄ссэ
8551,abwischen::V,asciugare,njaamedh
8552,abwischen::V,asciugare,sihkastit
8553,abwischen::V,asciugare,sihkkut
8554,abwischen::V,asciugare,sikkođ
8555,abwischen::V,asciugare,sekkad
8556,abwischen::V,asciugare,чисстэ
8557,spülen::V,lavare,skuvledh
8558,spülen::V,lavare,dåjddet
8559,spülen::V,lavare,doidit
8560,spülen::V,lavare,skuljiđ
8561,spülen::V,lavare,toideđ
8562,spülen::V,lavare,tåiddad
8563,spülen::V,lavare,sku´lljeed
8564,spülen::V,lavare,пэ̄ссэ
8565,spülen::V,sciacquare,skuvledh
8566,spülen::V,sciacquare,dåjddet
8567,spülen::V,sciacquare,doidit
8568,spülen::V,sciacquare,skuljiđ
8569,spülen::V,sciacquare,toideđ
8570,spülen::V,sciacquare,tåiddad
8571,spülen::V,sciacquare,sku´lljeed
8572,spülen::V,sciacquare,пэ̄ссэ
8573,fegen::V,spazzare,sööpedh
8574,fegen::V,spazzare,suohttsit
8575,fegen::V,spazzare,luvdet
8576,fegen::V,spazzare,sihostiđ
8577,fegen::V,spazzare,roppâđ
8578,fegen::V,spazzare,västtad
8579,fegen::V,spazzare,seekksted
8580,fegen::V,spazzare,по̄а̄шшэ
8581,kehren::V,spazzare,tjirredh
8582,kehren::V,spazzare,såbit
8583,kehren::V,spazzare,luvdet
8584,kehren::V,spazzare,suo'pâlistiđ
8585,kehren::V,spazzare,västtad
8586,kehren::V,spazzare,по̄а̄шшэ
8587,baden::V,bagnarsi,voejedidh
8588,baden::V,bagnarsi,gálatjit
8589,baden::V,bagnarsi,gálašit
8590,baden::V,bagnarsi,lávguđ
8591,baden::V,bagnarsi,vuõjjâd
8592,baden::V,bagnarsi,sääunõõttâd
8593,baden::V,bagnarsi,вӯйнэдтэ
8594,baden::V,fare il bagno,voejedidh
8595,baden::V,fare il bagno,gálatjit
8596,baden::V,fare il bagno,gálašit
8597,baden::V,fare il bagno,lávguđ
8598,baden::V,fare il bagno,vuõjjâd
8599,baden::V,fare il bagno,sääunõõttâd
8600,baden::V,fare il bagno,вӯйнэдтэ
8601,sich waschen::V,lavarsi,bïssedidh
8602,sich waschen::V,lavarsi,basádit
8603,sich waschen::V,lavarsi,basadit
8604,sich waschen::V,lavarsi,posâdâttâđ
8605,sich waschen::V,lavarsi,põõuuõõttâd
8606,sich waschen::V,lavarsi,пэзнэдтэ
8607,ausziehen::V,tògliersi,svæjkedh
8608,ausziehen::V,tògliersi,nuollat
8609,ausziehen::V,tògliersi,nuollat
8610,ausziehen::V,tògliersi,noollâđ
8611,ausziehen::V,tògliersi,nõõllâd
8612,ausziehen::V,tògliersi,jä´hssed
8613,ausziehen::V,tògliersi,я̄ккьсе
8614,anziehen::V,mettersi,gaarvoehtidh
8615,anziehen::V,mettersi,tsåggåt
8616,anziehen::V,mettersi,nahkehit
8617,anziehen::V,mettersi,čákŋat
8618,anziehen::V,mettersi,ká'rvuttiđ
8619,anziehen::V,mettersi,čouggâd
8620,anziehen::V,mettersi,nââ´ǩǩted
8621,anziehen::V,mettersi,ца̄гке
8622,anziehen::V,mettersi,наккьхе
8623,anziehen::V,indossare,gaarvoehtidh
8624,anziehen::V,indossare,tsåggåt
8625,anziehen::V,indossare,nahkehit
8626,anziehen::V,indossare,čákŋat
8627,anziehen::V,indossare,ká'rvuttiđ
8628,anziehen::V,indossare,čouggâd
8629,anziehen::V,indossare,nââ´ǩǩted
8630,anziehen::V,indossare,ца̄гке
8631,anziehen::V,indossare,наккьхе
8632,sich anziehen::V,vestirsi,gåårvedidh
8633,sich anziehen::V,vestirsi,gárvvunit
8634,sich anziehen::V,vestirsi,gárvodit
8635,sich anziehen::V,vestirsi,kárvudâttâđ
