,Concept_ID,se,lv
14978,schicken::V,vuõltteed,ыстыны
14979,schicken::V,vuõltteed,sūtīt
14980,schicken::V,vuõltteed,atsūtīt
14981,schicken::V,вӯлкхэ,ыстыны
14982,schicken::V,вӯлкхэ,sūtīt
14983,schicken::V,вӯлкхэ,atsūtīt
14984,bringen::V,buektedh,вайны
14985,bringen::V,buektedh,atvest
14986,bringen::V,doalvvot,вайны
14987,bringen::V,doalvvot,atvest
14988,bringen::V,buktit,вайны
14989,bringen::V,buktit,atvest
14990,bringen::V,tuál'vuđ,вайны
14991,bringen::V,tuál'vuđ,atvest
14992,bringen::V,pu´htted,вайны
14993,bringen::V,pu´htted,atvest
14994,bringen::V,пыххьтэ,вайны
14995,bringen::V,пыххьтэ,atvest
14996,hinzufügen::V,dievhtedh,содтыны
14997,hinzufügen::V,dievhtedh,pievienot
14998,hinzufügen::V,duoddit,содтыны
14999,hinzufügen::V,duoddit,pievienot
15000,hinzufügen::V,lasedit,содтыны
15001,hinzufügen::V,lasedit,pievienot
15002,hinzufügen::V,lasihit,содтыны
15003,hinzufügen::V,lasihit,pievienot
15004,hinzufügen::V,lasettiđ,содтыны
15005,hinzufügen::V,lasettiđ,pievienot
15006,hinzufügen::V,lââ´zzted,содтыны
15007,hinzufügen::V,lââ´zzted,pievienot
15008,hinzufügen::V,лажьхе,содтыны
15009,hinzufügen::V,лажьхе,pievienot
15010,bekommen::V,åadtjodh,босьтны
15011,bekommen::V,åadtjodh,dabūt
15012,bekommen::V,åttjudit,босьтны
15013,bekommen::V,åttjudit,dabūt
15014,bekommen::V,oažžut,босьтны
15015,bekommen::V,oažžut,dabūt
15016,bekommen::V,juksâđ,босьтны
15017,bekommen::V,juksâđ,dabūt
15018,bekommen::V,uáž'žuđ,босьтны
15019,bekommen::V,uáž'žuđ,dabūt
15020,bekommen::V,vuäǯ'ǯâd,босьтны
15021,bekommen::V,vuäǯ'ǯâd,dabūt
15022,bekommen::V,вуаннче,босьтны
15023,bekommen::V,вуаннче,dabūt
15024,erhalten::V,åadtjodh,босьтны
15025,erhalten::V,åadtjodh,saņemt
15026,erhalten::V,oadtjot,босьтны
15027,erhalten::V,oadtjot,saņemt
15028,erhalten::V,oažžut,босьтны
15029,erhalten::V,oažžut,saņemt
15030,erhalten::V,uáž'žuđ,босьтны
15031,erhalten::V,uáž'žuđ,saņemt
15032,erhalten::V,vuäǯ'ǯâd,босьтны
15033,erhalten::V,vuäǯ'ǯâd,saņemt
15034,erhalten::V,ва̄лльтэ,босьтны
15035,erhalten::V,ва̄лльтэ,saņemt
15036,nehmen::V,vaeltedh,босьтны
15037,nehmen::V,vaeltedh,ņemt
15038,nehmen::V,vaeltedh,paņemt
15039,nehmen::V,válldet,босьтны
15040,nehmen::V,válldet,ņemt
15041,nehmen::V,válldet,paņemt
15042,nehmen::V,váldit,босьтны
15043,nehmen::V,váldit,ņemt
15044,nehmen::V,váldit,paņemt
15045,nehmen::V,väldiđ,босьтны
15046,nehmen::V,väldiđ,ņemt
15047,nehmen::V,väldiđ,paņemt
15048,nehmen::V,vä´ldded,босьтны
15049,nehmen::V,vä´ldded,ņemt
15050,nehmen::V,vä´ldded,paņemt
15051,nehmen::V,ва̄лльтэ,босьтны
15052,nehmen::V,ва̄лльтэ,ņemt
15053,nehmen::V,ва̄лльтэ,paņemt
15054,wählen::V,veeljedh,бӧрйыны
15055,wählen::V,veeljedh,ievēlēt
15056,wählen::V,válljit,бӧрйыны
15057,wählen::V,válljit,ievēlēt
15058,wählen::V,válljet,бӧрйыны
15059,wählen::V,válljet,ievēlēt
15060,wählen::V,valjiđ,бӧрйыны
15061,wählen::V,valjiđ,ievēlēt
15062,wählen::V,vaalšed,бӧрйыны
15063,wählen::V,vaalšed,ievēlēt
15064,wählen::V,va´lljeed,бӧрйыны
15065,wählen::V,va´lljeed,ievēlēt
15066,wählen::V,воалшэ,бӧрйыны
15067,wählen::V,воалшэ,ievēlēt
15068,auswählen::V,veeljedh,бӧрйыны
15069,auswählen::V,veeljedh,izvēlēt
15070,auswählen::V,tjuolldet,бӧрйыны
15071,auswählen::V,tjuolldet,izvēlēt
15072,auswählen::V,válljet,бӧрйыны
15073,auswählen::V,válljet,izvēlēt
15074,auswählen::V,valjiđ,бӧрйыны
15075,auswählen::V,valjiđ,izvēlēt
15076,auswählen::V,vaalšed,бӧрйыны
15077,auswählen::V,vaalšed,izvēlēt
15078,auswählen::V,va´lljeed,бӧрйыны
15079,auswählen::V,va´lljeed,izvēlēt
15080,auswählen::V,воалшэ,бӧрйыны
15081,auswählen::V,воалшэ,izvēlēt
15082,bewahren::V,vaarjelidh,видзны
15083,bewahren::V,vaarjelidh,saglabāt
15084,bewahren::V,bisodit,видзны
15085,bewahren::V,bisodit,saglabāt
15086,bewahren::V,várjjalit,видзны
15087,bewahren::V,várjjalit,saglabāt
15088,bewahren::V,seailluhit,видзны
15089,bewahren::V,seailluhit,saglabāt
15090,bewahren::V,varjâliđ,видзны
15091,bewahren::V,varjâliđ,saglabāt
15092,bewahren::V,varjjled,видзны
15093,bewahren::V,varjjled,saglabāt
15094,bewahren::V,ӣшшьтэ,видзны
15095,bewahren::V,ӣшшьтэ,saglabāt
15096,bewahren::V,во̄а̄ррьдэ,видзны
15097,bewahren::V,во̄а̄ррьдэ,saglabāt
15098,behindern::V,hööptdeh,конйӧдлыны
15099,behindern::V,hööptdeh,джӧмдӧдны
15100,behindern::V,hööptdeh,kavēt
15101,behindern::V,hööptdeh,aizkavēt
15102,behindern::V,hieredit,конйӧдлыны
15103,behindern::V,hieredit,джӧмдӧдны
15104,behindern::V,hieredit,kavēt
15105,behindern::V,hieredit,aizkavēt
15106,behindern::V,muhttet,конйӧдлыны
15107,behindern::V,muhttet,джӧмдӧдны
15108,behindern::V,muhttet,kavēt
15109,behindern::V,muhttet,aizkavēt
15110,behindern::V,eastadit,конйӧдлыны
15111,behindern::V,eastadit,джӧмдӧдны
15112,behindern::V,eastadit,kavēt
15113,behindern::V,eastadit,aizkavēt
15114,behindern::V,estiđ,конйӧдлыны
15115,behindern::V,estiđ,джӧмдӧдны
15116,behindern::V,estiđ,kavēt
15117,behindern::V,estiđ,aizkavēt
15118,behindern::V,coggâđ,конйӧдлыны
15119,behindern::V,coggâđ,джӧмдӧдны
15120,behindern::V,coggâđ,kavēt
15121,behindern::V,coggâđ,aizkavēt
15122,behindern::V,hettiđ,конйӧдлыны
15123,behindern::V,hettiđ,джӧмдӧдны
15124,behindern::V,hettiđ,kavēt
15125,behindern::V,hettiđ,aizkavēt
15126,behindern::V,cõggâd,конйӧдлыны
15127,behindern::V,cõggâd,джӧмдӧдны
15128,behindern::V,cõggâd,kavēt
15129,behindern::V,cõggâd,aizkavēt
15130,behindern::V,е̄кхэллэ,конйӧдлыны
15131,behindern::V,е̄кхэллэ,джӧмдӧдны
15132,behindern::V,е̄кхэллэ,kavēt
15133,behindern::V,е̄кхэллэ,aizkavēt
15134,verderben::V,biejstedh,тшыкӧдны
15135,verderben::V,biejstedh,sabojāt
15136,verderben::V,spedjat,тшыкӧдны
15137,verderben::V,spedjat,sabojāt
15138,verderben::V,billistit,тшыкӧдны
15139,verderben::V,billistit,sabojāt
15140,verderben::V,pillediđ,тшыкӧдны
15141,verderben::V,pillediđ,sabojāt
15142,verderben::V,tårmmad,тшыкӧдны
15143,verderben::V,tårmmad,sabojāt
15144,verderben::V,pe´llsted,тшыкӧдны
15145,verderben::V,pe´llsted,sabojāt
15146,verderben::V,тоаррмэ,тшыкӧдны
15147,verderben::V,тоаррмэ,sabojāt
15148,verderben::V,ма̄ййкэ,тшыкӧдны
15149,verderben::V,ма̄ййкэ,sabojāt
15150,beschädigen::V,fæjloedidh,тшыкӧдны
15151,beschädigen::V,fæjloedidh,bojāt
15152,beschädigen::V,fæjloedidh,maitāt
15153,beschädigen::V,vahágahttet,тшыкӧдны
15154,beschädigen::V,vahágahttet,bojāt
15155,beschädigen::V,vahágahttet,maitāt
15156,beschädigen::V,bilidit,тшыкӧдны
15157,beschädigen::V,bilidit,bojāt
15158,beschädigen::V,bilidit,maitāt
15159,beschädigen::V,vahâgittiđ,тшыкӧдны
15160,beschädigen::V,vahâgittiđ,bojāt
15161,beschädigen::V,vahâgittiđ,maitāt
15162,beschädigen::V,pä´rtteed,тшыкӧдны
15163,beschädigen::V,pä´rtteed,bojāt
15164,beschädigen::V,pä´rtteed,maitāt
15165,beschädigen::V,муррьтэ,тшыкӧдны
15166,beschädigen::V,муррьтэ,bojāt
15167,beschädigen::V,муррьтэ,maitāt
15168,zerbrechen::V,tsööpkedh,жуглыны
15169,zerbrechen::V,tsööpkedh,salauzt
15170,zerbrechen::V,tsööpkedh,sadauzīt
15171,zerbrechen::V,doadjet,жуглыны
15172,zerbrechen::V,doadjet,salauzt
15173,zerbrechen::V,doadjet,sadauzīt
15174,zerbrechen::V,cuvket,жуглыны
15175,zerbrechen::V,cuvket,salauzt
15176,zerbrechen::V,cuvket,sadauzīt
15177,zerbrechen::V,cuov'kkiđ,жуглыны
15178,zerbrechen::V,cuov'kkiđ,salauzt
15179,zerbrechen::V,cuov'kkiđ,sadauzīt
15180,zerbrechen::V,muårrâd,жуглыны
15181,zerbrechen::V,muårrâd,salauzt
15182,zerbrechen::V,muårrâd,sadauzīt
15183,zerbrechen::V,cu´vǩǩeed,жуглыны
15184,zerbrechen::V,cu´vǩǩeed,salauzt
15185,zerbrechen::V,cu´vǩǩeed,sadauzīt
15186,zerbrechen::V,муррьтэ,жуглыны
15187,zerbrechen::V,муррьтэ,salauzt
15188,zerbrechen::V,муррьтэ,sadauzīt
15189,zerreißen::V,gejhkielidh,орӧдны
15190,zerreißen::V,gejhkielidh,pārraut
15191,zerreißen::V,gajkudit,орӧдны
15192,zerreißen::V,gajkudit,pārraut
15193,zerreißen::V,gaikkodit,орӧдны
15194,zerreißen::V,gaikkodit,pārraut
15195,zerreißen::V,ráisket,орӧдны
15196,zerreißen::V,ráisket,pārraut
15197,zerreißen::V,kiškođ,орӧдны
15198,zerreißen::V,kiškođ,pārraut
15199,zerreißen::V,ra´šǩǩeed,орӧдны
15200,zerreißen::V,ra´šǩǩeed,pārraut
15201,zerreißen::V,пуатткэ,орӧдны
15202,zerreißen::V,пуатткэ,pārraut
15203,zerstören::V,eerjedh,жугӧдны
15204,zerstören::V,eerjedh,кисьтны
15205,zerstören::V,eerjedh,косявны
15206,zerstören::V,eerjedh,graut
15207,zerstören::V,eerjedh,sagraut
15208,zerstören::V,biejsstet,жугӧдны
15209,zerstören::V,biejsstet,кисьтны
15210,zerstören::V,biejsstet,косявны
15211,zerstören::V,biejsstet,graut
15212,zerstören::V,biejsstet,sagraut
15213,zerstören::V,håhkkidit,жугӧдны
15214,zerstören::V,håhkkidit,кисьтны
15215,zerstören::V,håhkkidit,косявны
15216,zerstören::V,håhkkidit,graut
15217,zerstören::V,håhkkidit,sagraut
15218,zerstören::V,heavahit,жугӧдны
15219,zerstören::V,heavahit,кисьтны
15220,zerstören::V,heavahit,косявны
15221,zerstören::V,heavahit,graut
15222,zerstören::V,heavahit,sagraut
15223,zerstören::V,duš'šadit,жугӧдны
15224,zerstören::V,duš'šadit,кисьтны
15225,zerstören::V,duš'šadit,косявны
15226,zerstören::V,duš'šadit,graut
15227,zerstören::V,duš'šadit,sagraut
15228,zerstören::V,bilidit,жугӧдны
15229,zerstören::V,bilidit,кисьтны
15230,zerstören::V,bilidit,косявны
15231,zerstören::V,bilidit,graut
15232,zerstören::V,bilidit,sagraut
15233,zerstören::V,hevâttiđ,жугӧдны
15234,zerstören::V,hevâttiđ,кисьтны
15235,zerstören::V,hevâttiđ,косявны
15236,zerstören::V,hevâttiđ,graut
15237,zerstören::V,hevâttiđ,sagraut
15238,zerstören::V,hiâvted,жугӧдны
15239,zerstören::V,hiâvted,кисьтны
15240,zerstören::V,hiâvted,косявны
15241,zerstören::V,hiâvted,graut
15242,zerstören::V,hiâvted,sagraut
15243,zerstören::V,ёҏтэ,жугӧдны
15244,zerstören::V,ёҏтэ,кисьтны
15245,zerstören::V,ёҏтэ,косявны
15246,zerstören::V,ёҏтэ,graut
15247,zerstören::V,ёҏтэ,sagraut
15248,verbrennen::V,båeltedh,сотны
15249,verbrennen::V,båeltedh,сотчыны
15250,verbrennen::V,båeltedh,dedzināt
15251,verbrennen::V,båeltedh,sadedzināt
15252,verbrennen::V,boalldet,сотны
15253,verbrennen::V,boalldet,сотчыны
15254,verbrennen::V,boalldet,dedzināt
15255,verbrennen::V,boalldet,sadedzināt
15256,verbrennen::V,boaldit,сотны
15257,verbrennen::V,boaldit,сотчыны
15258,verbrennen::V,boaldit,dedzināt
15259,verbrennen::V,boaldit,sadedzināt
15260,verbrennen::V,puál'diđ,сотны
15261,verbrennen::V,puál'diđ,сотчыны
15262,verbrennen::V,puál'diđ,dedzināt
15263,verbrennen::V,puál'diđ,sadedzināt
15264,verbrennen::V,puä´ldded,сотны
15265,verbrennen::V,puä´ldded,сотчыны
15266,verbrennen::V,puä´ldded,dedzināt
15267,verbrennen::V,puä´ldded,sadedzināt
15268,verbrennen::V,пуэлльтэ,сотны
15269,verbrennen::V,пуэлльтэ,сотчыны
15270,verbrennen::V,пуэлльтэ,dedzināt
15271,verbrennen::V,пуэлльтэ,sadedzināt
15272,geben::V,vedtedh,сетны
15273,geben::V,vedtedh,dot
15274,geben::V,vedtedh,padot
15275,geben::V,vaddet,сетны
15276,geben::V,vaddet,dot
15277,geben::V,vaddet,padot
15278,geben::V,addit,сетны
15279,geben::V,addit,dot
15280,geben::V,addit,padot
15281,geben::V,addliđ,сетны
15282,geben::V,addliđ,dot
15283,geben::V,addliđ,padot
15284,geben::V,ä´n,сетны
15285,geben::V,ä´n,dot
15286,geben::V,ä´n,padot
15287,geben::V,аннҍтэ,сетны
15288,geben::V,аннҍтэ,dot
15289,geben::V,аннҍтэ,padot
15290,reichen::V,geelkedh,сетны
15291,reichen::V,geelkedh,padot
15292,reichen::V,geelkedh,sniegt
15293,reichen::V,lagádit,сетны
15294,reichen::V,lagádit,padot
15295,reichen::V,lagádit,sniegt
15296,reichen::V,geiget,сетны
15297,reichen::V,geiget,padot
15298,reichen::V,geiget,sniegt
15299,reichen::V,keigiđ,сетны
15300,reichen::V,keigiđ,padot
15301,reichen::V,keigiđ,sniegt
15302,reichen::V,vuõiggâ´stted,сетны
15303,reichen::V,vuõiggâ´stted,padot
15304,reichen::V,vuõiggâ´stted,sniegt
15305,reichen::V,аннҍтэ,сетны
15306,reichen::V,аннҍтэ,padot
15307,reichen::V,аннҍтэ,sniegt
15308,schenken::V,vedtedh,козьнавны
15309,schenken::V,vedtedh,dāvāt
15310,schenken::V,vedtedh,dāvināt
15311,schenken::V,vaddet,козьнавны
15312,schenken::V,vaddet,dāvāt
15313,schenken::V,vaddet,dāvināt
15314,schenken::V,skeaŋkut,козьнавны
15315,schenken::V,skeaŋkut,dāvāt
15316,schenken::V,skeaŋkut,dāvināt
15317,schenken::V,skeŋket,козьнавны
15318,schenken::V,skeŋket,dāvāt
15319,schenken::V,skeŋket,dāvināt
15320,schenken::V,skeŋkkiđ,козьнавны
15321,schenken::V,skeŋkkiđ,dāvāt
15322,schenken::V,skeŋkkiđ,dāvināt
15323,schenken::V,sǩiâŋkkâd,козьнавны
15324,schenken::V,sǩiâŋkkâd,dāvāt
15325,schenken::V,sǩiâŋkkâd,dāvināt
15326,schenken::V,ла̄ххе,козьнавны
15327,schenken::V,ла̄ххе,dāvāt
15328,schenken::V,ла̄ххе,dāvināt
15329,versprechen::V,luhpiedidh,кыв сетны
15330,versprechen::V,luhpiedidh,solīt
15331,versprechen::V,luhpiedidh,apsolīt
15332,versprechen::V,jáhttet,кыв сетны
15333,versprechen::V,jáhttet,solīt
15334,versprechen::V,jáhttet,apsolīt
15335,versprechen::V,lohpidit,кыв сетны
15336,versprechen::V,lohpidit,solīt
15337,versprechen::V,lohpidit,apsolīt
15338,versprechen::V,lopediđ,кыв сетны
15339,versprechen::V,lopediđ,solīt
15340,versprechen::V,lopediđ,apsolīt
15341,versprechen::V,lå´ppeed,кыв сетны
15342,versprechen::V,lå´ppeed,solīt
15343,versprechen::V,lå´ppeed,apsolīt
15344,versprechen::V,о̄а̄шштҍе,кыв сетны
15345,versprechen::V,о̄а̄шштҍе,solīt
15346,versprechen::V,о̄а̄шштҍе,apsolīt
15347,wünschen::V,lahkoehtidh,кӧсйыны
15348,wünschen::V,lahkoehtidh,vēlēt
15349,wünschen::V,lahkoehtidh,novēlēt
15350,wünschen::V,sávvat,кӧсйыны
15351,wünschen::V,sávvat,vēlēt
15352,wünschen::V,sávvat,novēlēt
15353,wünschen::V,sávadit,кӧсйыны
15354,wünschen::V,sávadit,vēlēt
15355,wünschen::V,sávadit,novēlēt
15356,wünschen::V,doaivvuhit,кӧсйыны
15357,wünschen::V,doaivvuhit,vēlēt
15358,wünschen::V,doaivvuhit,novēlēt
15359,wünschen::V,tuá'ivuttiđ,кӧсйыны
15360,wünschen::V,tuá'ivuttiđ,vēlēt
15361,wünschen::V,tuá'ivuttiđ,novēlēt
15362,wünschen::V,tuâivvad,кӧсйыны
15363,wünschen::V,tuâivvad,vēlēt
15364,wünschen::V,tuâivvad,novēlēt
15365,wünschen::V,туввэ,кӧсйыны
15366,wünschen::V,туввэ,vēlēt
15367,wünschen::V,туввэ,novēlēt
15368,loben::V,girmedh,ошкыны
15369,loben::V,girmedh,lielīt
15370,loben::V,májnnot,ошкыны
15371,loben::V,májnnot,lielīt
15372,loben::V,rámmpot,ошкыны
15373,loben::V,rámmpot,lielīt
15374,loben::V,máidnut,ошкыны
15375,loben::V,máidnut,lielīt
15376,loben::V,rámidit,ошкыны
15377,loben::V,rámidit,lielīt
15378,loben::V,rammuđ,ошкыны
15379,loben::V,rammuđ,lielīt
15380,loben::V,rämidiđ,ошкыны
15381,loben::V,rämidiđ,lielīt
15382,loben::V,ââ´leed,ошкыны
15383,loben::V,ââ´leed,lielīt
15384,loben::V,ǩei´tted,ошкыны
15385,loben::V,ǩei´tted,lielīt
15386,loben::V,кыйта,ошкыны
15387,loben::V,кыйта,lielīt
15388,küssen::V,tjånnahtidh,окавны
15389,küssen::V,tjånnahtidh,bučot
15390,küssen::V,tjånnahtidh,skūpstīt
15391,küssen::V,tjuvliestidh,окавны
15392,küssen::V,tjuvliestidh,bučot
15393,küssen::V,tjuvliestidh,skūpstīt
15394,küssen::V,tjullit,окавны
15395,küssen::V,tjullit,bučot
15396,küssen::V,tjullit,skūpstīt
15397,küssen::V,tjulestit,окавны
15398,küssen::V,tjulestit,bučot
15399,küssen::V,tjulestit,skūpstīt
15400,küssen::V,cum'mát,окавны
15401,küssen::V,cum'mát,bučot
15402,küssen::V,cum'mát,skūpstīt
15403,küssen::V,cummistit,окавны
15404,küssen::V,cummistit,bučot
15405,küssen::V,cummistit,skūpstīt
15406,küssen::V,cummâliđ,окавны
15407,küssen::V,cummâliđ,bučot
15408,küssen::V,cummâliđ,skūpstīt
15409,küssen::V,cu´mmsted,окавны
15410,küssen::V,cu´mmsted,bučot
15411,küssen::V,cu´mmsted,skūpstīt
15412,küssen::V,cu´mmstõõllâd,окавны
15413,küssen::V,cu´mmstõõllâd,bučot
15414,küssen::V,cu´mmstõõllâd,skūpstīt
15415,küssen::V,нӣссэ,окавны
15416,küssen::V,нӣссэ,bučot
15417,küssen::V,нӣссэ,skūpstīt
15418,wiegen::V,sjammadidh,гудрӧдлыны
15419,wiegen::V,sjammadidh,šūpot
15420,wiegen::V,vuohttot,гудрӧдлыны
15421,wiegen::V,vuohttot,šūpot
15422,wiegen::V,vuohtudit,гудрӧдлыны
15423,wiegen::V,vuohtudit,šūpot
15424,wiegen::V,vuohttut,гудрӧдлыны
15425,wiegen::V,vuohttut,šūpot
15426,wiegen::V,vuát'tuđ,гудрӧдлыны
15427,wiegen::V,vuát'tuđ,šūpot
15428,wiegen::V,nuäkkad,гудрӧдлыны
15429,wiegen::V,nuäkkad,šūpot
15430,wiegen::V,suâibted,гудрӧдлыны
15431,wiegen::V,suâibted,šūpot
15432,wiegen::V,нуагкэ,гудрӧдлыны
15433,wiegen::V,нуагкэ,šūpot
15434,zudecken::V,gaptjedh,веввттьыны
15435,zudecken::V,gaptjedh,apklāt
15436,zudecken::V,gaptjedh,aizsegt
15437,zudecken::V,loavddet,веввттьыны
15438,zudecken::V,loavddet,apklāt
15439,zudecken::V,loavddet,aizsegt
15440,zudecken::V,gokčat,веввттьыны
15441,zudecken::V,gokčat,apklāt
15442,zudecken::V,gokčat,aizsegt
15443,zudecken::V,luáv'diđ,веввттьыны
15444,zudecken::V,luáv'diđ,apklāt
15445,zudecken::V,luáv'diđ,aizsegt
15446,zudecken::V,kä´tted,веввттьыны
15447,zudecken::V,kä´tted,apklāt
15448,zudecken::V,kä´tted,aizsegt
15449,zudecken::V,ка̄ххьтэ,веввттьыны
15450,zudecken::V,ка̄ххьтэ,apklāt
15451,zudecken::V,ка̄ххьтэ,aizsegt
15452,wecken::V,gåaskodh,садьмӧдны
15453,wecken::V,gåaskodh,чуксавны
15454,wecken::V,gåaskodh,modināt
15455,wecken::V,båktet,садьмӧдны
15456,wecken::V,båktet,чуксавны
15457,wecken::V,båktet,modināt
15458,wecken::V,boktit,садьмӧдны
15459,wecken::V,boktit,чуксавны
15460,wecken::V,boktit,modināt
15461,wecken::V,rávkat,садьмӧдны
15462,wecken::V,rávkat,чуксавны
15463,wecken::V,rávkat,modināt
15464,wecken::V,cuvnâđ,садьмӧдны
15465,wecken::V,cuvnâđ,чуксавны
15466,wecken::V,cuvnâđ,modināt
15467,wecken::V,counnâd,садьмӧдны
15468,wecken::V,counnâd,чуксавны
