,Concept_ID,se,hr
7631,hochheben::V,pajediđ,dignuti
7632,hochheben::V,kuåstteed,dignuti
7633,hochheben::V,пайнэ,dignuti
7634,ergreifen::V,fihkelidh,uhvatiti
7635,ergreifen::V,fihkelidh,prihvatiti
7636,ergreifen::V,sårjjot,uhvatiti
7637,ergreifen::V,sårjjot,prihvatiti
7638,ergreifen::V,doahppit,uhvatiti
7639,ergreifen::V,doahppit,prihvatiti
7640,ergreifen::V,fáhtet,uhvatiti
7641,ergreifen::V,fáhtet,prihvatiti
7642,ergreifen::V,tuáppuđ,uhvatiti
7643,ergreifen::V,tuáppuđ,prihvatiti
7644,ergreifen::V,poppâ´tted,uhvatiti
7645,ergreifen::V,poppâ´tted,prihvatiti
7646,ergreifen::V,каццсе,uhvatiti
7647,ergreifen::V,каццсе,prihvatiti
7648,ergreifen::V,туэрркэ,uhvatiti
7649,ergreifen::V,туэрркэ,prihvatiti
7650,ergreifen::V,ро̄а̄ппчье,uhvatiti
7651,ergreifen::V,ро̄а̄ппчье,prihvatiti
7652,halten::V,steeredh,držati
7653,halten::V,utniedidh,držati
7654,halten::V,anedit,držati
7655,halten::V,adnalit,držati
7656,halten::V,doallat,držati
7657,halten::V,toollâd,držati
7658,halten::V,tue´rjjeed,držati
7659,halten::V,туаррье,držati
7660,drücken::V,dïelkestidh,pritiskivati
7661,drücken::V,dieddet,pritiskivati
7662,drücken::V,deaddit,pritiskivati
7663,drücken::V,čárvet,pritiskivati
7664,drücken::V,čárvuđ,pritiskivati
7665,drücken::V,čärvvad,pritiskivati
7666,drücken::V,teä´d'ded,pritiskivati
7667,drücken::V,пе̄ррэ,pritiskivati
7668,drücken::V,ра̄ппче,pritiskivati
7669,schieben::V,vuetjedh,gurati
7670,schieben::V,sjáhtjat,gurati
7671,schieben::V,cáhkit,gurati
7672,schieben::V,cuggâđ,gurati
7673,schieben::V,oi´ǧǧeed,gurati
7674,schieben::V,оййкье,gurati
7675,kratzen::V,våhtsodh,česati
7676,kratzen::V,våhtsodh,grepsti
7677,kratzen::V,skreepedh,česati
7678,kratzen::V,skreepedh,grepsti
7679,kratzen::V,ruohkkat,česati
7680,kratzen::V,ruohkkat,grepsti
7681,kratzen::V,ruohkastit,česati
7682,kratzen::V,ruohkastit,grepsti
7683,kratzen::V,gazzut,česati
7684,kratzen::V,gazzut,grepsti
7685,kratzen::V,kazzođ,česati
7686,kratzen::V,kazzođ,grepsti
7687,kratzen::V,võckkâd,česati
7688,kratzen::V,võckkâd,grepsti
7689,kratzen::V,кышшкэ,česati
7690,kratzen::V,кышшкэ,grepsti
7691,kratzen::V,каххьце,česati
7692,kratzen::V,каххьце,grepsti
7693,lecken::V,njåalodh,lizati
7694,lecken::V,njoallot,lizati
7695,lecken::V,njolodit,lizati
7696,lecken::V,njuálluđ,lizati
7697,lecken::V,njuällad,lizati
7698,lecken::V,нюаллэ,lizati
7699,beißen::V,gaektjedh,ujesti
7700,beißen::V,gaektjedh,gristi
7701,beißen::V,gássket,ujesti
7702,beißen::V,gássket,gristi
7703,beißen::V,gáskestit,ujesti
7704,beißen::V,gáskestit,gristi
7705,beißen::V,gáskit,ujesti
7706,beißen::V,gáskit,gristi
7707,beißen::V,käskiđ,ujesti
7708,beißen::V,käskiđ,gristi
7709,beißen::V,kä´cǩǩed,ujesti
7710,beißen::V,kä´cǩǩed,gristi
7711,beißen::V,ка̄ццьке,ujesti
7712,beißen::V,ка̄ццьке,gristi
7713,abreißen::V,bïhkedh,otkinuti
7714,abreißen::V,gajkkot,otkinuti
7715,abreißen::V,gaikkihit,otkinuti
7716,abreißen::V,roottâđ,otkinuti
7717,abreißen::V,ra´šǩǩeed,otkinuti
7718,abreißen::V,rååttad,otkinuti
7719,abreißen::V,ро̄дтҍе,otkinuti
7720,abreißen::V,пӯттҍкье,otkinuti
7721,abschneiden::V,tjoehpestidh,odrezati
7722,abschneiden::V,jallat,odrezati
7723,abschneiden::V,čuohppat,odrezati
7724,abschneiden::V,jogâldiđ,odrezati
7725,abschneiden::V,geerelidh,odrezati
7726,abschneiden::V,е̄дтэ,odrezati
7727,abschneiden::V,е̄дтлэ,odrezati
7728,binden::V,gårredidh,vezati
7729,binden::V,tjadnat,vezati
7730,binden::V,gárrat,vezati
7731,binden::V,čoonnâđ,vezati
7732,binden::V,čõõnnâd,vezati
7733,binden::V,čuõlmmâd,vezati
7734,binden::V,ко̄ррэ,vezati
7735,binden::V,чӯллмдэ,vezati
7736,binden::V,ко̄а̄ррэ,vezati
7737,stecken::V,rïjtedh,turiti
7738,stecken::V,tsævkkat,turiti
7739,stecken::V,cáhkit,turiti
7740,stecken::V,cuggâđ,turiti
7741,stecken::V,čuõ´ǧ'ǧeed,turiti
7742,stecken::V,чогксэ,turiti
7743,stecken::V,це̄ӈькхэ,turiti
7744,brechen::V,dåajodh,slomiti
7745,brechen::V,tsåapkodh,slomiti
7746,brechen::V,doaddjut,slomiti
7747,brechen::V,cuvket,slomiti
7748,brechen::V,moorrâđ,slomiti
7749,brechen::V,mu´rdded,slomiti
7750,brechen::V,муррьтэ,slomiti
7751,klopfen::V,beenghkedh,lupati
7752,klopfen::V,beenghkedh,kucati
7753,klopfen::V,goalkkalit,lupati
7754,klopfen::V,goalkkalit,kucati
7755,klopfen::V,tsábbmet,lupati
7756,klopfen::V,tsábbmet,kucati
7757,klopfen::V,goalkit,lupati
7758,klopfen::V,goalkit,kucati
7759,klopfen::V,skoalkit,lupati
7760,klopfen::V,skoalkit,kucati
7761,klopfen::V,skuá'lkuttiđ,lupati
7762,klopfen::V,skuá'lkuttiđ,kucati
7763,klopfen::V,kuälkted,lupati
7764,klopfen::V,kuälkted,kucati
7765,klopfen::V,та̄гкэ,lupati
7766,klopfen::V,та̄гкэ,kucati
7767,hauen::V,beenghkedh,tući
7768,hauen::V,beenghkedh,udarati
7769,hauen::V,tjuollat,tući
7770,hauen::V,tjuollat,udarati
7771,hauen::V,čuollat,tući
7772,hauen::V,čuollat,udarati
7773,hauen::V,čurmâđ,tući
7774,hauen::V,čurmâđ,udarati
7775,hauen::V,čâ´cǩǩed,tući
7776,hauen::V,čâ´cǩǩed,udarati
7777,hauen::V,та̄гкэ,tući
7778,hauen::V,та̄гкэ,udarati
7779,hauen::V,ва̄сстэ,tući
7780,hauen::V,ва̄сстэ,udarati
7781,kleben::V,njamkedh,lijepiti
7782,kleben::V,dædnjodit,lijepiti
7783,kleben::V,liibmet,lijepiti
7784,kleben::V,taṃadiđ,lijepiti
7785,kleben::V,li´jmmjed,lijepiti
7786,kleben::V,нямхэ,lijepiti
7787,reiben::V,daanjedh,trti
7788,reiben::V,ruvvit,trti
7789,reiben::V,ruvvet,trti
7790,reiben::V,fiärruđ,trti
7791,reiben::V,heârrad,trti
7792,reiben::V,ru´vvjed,trti
7793,reiben::V,е̄ррэ,trti
7794,streichen::V,daejdedh,namazati
7795,streichen::V,badtjadidh,namazati
7796,streichen::V,vuojddat,namazati
7797,streichen::V,málet,namazati
7798,streichen::V,njuohtat,namazati
7799,streichen::V,njuottâđ,namazati
7800,streichen::V,puák'suđ,namazati
7801,streichen::V,påhssad,namazati
7802,streichen::V,мо̄а̄шшэ,namazati
7803,schleifen::V,slijhpedh,brusiti
7804,schleifen::V,sadjet,brusiti
7805,schleifen::V,sadjit,brusiti
7806,schleifen::V,šliipet,brusiti
7807,schleifen::V,saijeeđ,brusiti
7808,schleifen::V,sââjjad,brusiti
7809,schleifen::V,tabǯsted,brusiti
7810,schleifen::V,то̄а̄мчсе,brusiti
7811,schneiden::V,bietskedh,rezati
7812,schneiden::V,suoddat,rezati
7813,schneiden::V,tjuohppat,rezati
7814,schneiden::V,biesskedit,rezati
7815,schneiden::V,čuohppat,rezati
7816,schneiden::V,čuop'pâđ,rezati
7817,schneiden::V,čuõp'pâd,rezati
7818,schneiden::V,е̄дтэ,rezati
7819,schneiden::V,пе̄ррэ,rezati
7820,schneiden::V,чӯххпэ,rezati
7821,rütteln::V,firredh,drmati
7822,rütteln::V,doargestit,drmati
7823,rütteln::V,šluvgit,drmati
7824,rütteln::V,pušteđ,drmati
7825,rütteln::V,pu´štted,drmati
7826,rütteln::V,пушшьтэ,drmati
7827,schütteln::V,firredh,tresti
7828,schütteln::V,sjavnnjet,tresti
7829,schütteln::V,sillnat,tresti
7830,schütteln::V,skullhet,tresti
7831,schütteln::V,salkalit,tresti
7832,schütteln::V,pušteđ,tresti
7833,schütteln::V,pu´štted,tresti
7834,schütteln::V,пушшьтэ,tresti
7835,schwenken::V,svinhtedh,mahati
7836,schwenken::V,svikkastit,mahati
7837,schwenken::V,šlivgut,mahati
7838,schwenken::V,hiä'iluttiđ,mahati
7839,schwenken::V,heeilted,mahati
7840,schwenken::V,маххъе,mahati
7841,schütten::V,gurhkedh,sipati
7842,schütten::V,gurhkedh,lijevati
7843,schütten::V,hállit,sipati
7844,schütten::V,hállit,lijevati
7845,schütten::V,liejkkit,sipati
7846,schütten::V,liejkkit,lijevati
7847,schütten::V,leškiđ,sipati
7848,schütten::V,leškiđ,lijevati
7849,schütten::V,virâttiđ,sipati
7850,schütten::V,virâttiđ,lijevati
7851,schütten::V,väällad,sipati
7852,schütten::V,väällad,lijevati
7853,schütten::V,ва̄ллэ,sipati
7854,schütten::V,ва̄ллэ,lijevati
7855,füllen::V,dievhtedh,napuniti
7856,füllen::V,dievddet,napuniti
7857,füllen::V,deavdit,napuniti
7858,füllen::V,tevdiđ,napuniti
7859,füllen::V,tiudded,napuniti
7860,füllen::V,тӣввтэ,napuniti
7861,einwickeln::V,gïesedh,umotati
7862,einwickeln::V,gïesedh,zamotati
7863,einwickeln::V,giessat,umotati
7864,einwickeln::V,giessat,zamotati
7865,einwickeln::V,gárrat,umotati
7866,einwickeln::V,gárrat,zamotati
7867,einwickeln::V,giessat,umotati
7868,einwickeln::V,giessat,zamotati
7869,einwickeln::V,gurpat,umotati
7870,einwickeln::V,gurpat,zamotati
7871,einwickeln::V,kiessâđ,umotati
7872,einwickeln::V,kiessâđ,zamotati
7873,einwickeln::V,ǩiõssâd,umotati
7874,einwickeln::V,ǩiõssâd,zamotati
7875,einwickeln::V,кӣссэ,umotati
7876,einwickeln::V,кӣссэ,zamotati
7877,tragen::V,guedtedh,nositi
7878,tragen::V,guoddet,nositi
7879,tragen::V,guoddit,nositi
7880,tragen::V,kyed'diđ,nositi
7881,tragen::V,kue´d'ded,nositi
7882,tragen::V,кӯннҌтэ,nositi
7883,schleppen::V,fatnehtidh,tegliti
7884,schleppen::V,sliehpit,tegliti
7885,schleppen::V,feastit,tegliti
7886,schleppen::V,vie'šidiđ,tegliti
7887,schleppen::V,hinnađ,tegliti
7888,schleppen::V,nje´ʒʒed,tegliti
7889,schleppen::V,чуввкэ,tegliti
7890,ziehen::V,giesedh,vući
7891,ziehen::V,giesset,vući
7892,ziehen::V,geassit,vući
7893,ziehen::V,keessiđ,vući
7894,ziehen::V,ǩie´ssed,vući
7895,ziehen::V,ке̄ссе,vući
7896,aufbewahren::V,vöörhkedh,čuvati
7897,aufbewahren::V,vuorkkit,čuvati
7898,aufbewahren::V,seailluhit,čuvati
7899,aufbewahren::V,siä'iluttiđ,čuvati
7900,aufbewahren::V,seeilted,čuvati
7901,aufbewahren::V,рӯкнэ,čuvati
7902,werfen::V,slampestidh,bacati
7903,werfen::V,bálkkot,bacati
7904,werfen::V,suhppet,bacati
7905,werfen::V,šlivgiđ,bacati
7906,werfen::V,čeâǥǥted,bacati
7907,werfen::V,суэххпэ,bacati
7908,fangen::V,bivtedh,loviti
7909,fangen::V,bivtedh,hvatati
7910,fangen::V,giddit,loviti
7911,fangen::V,giddit,hvatati
7912,fangen::V,bivdit,loviti
7913,fangen::V,bivdit,hvatati
7914,fangen::V,toppiđ,loviti
7915,fangen::V,toppiđ,hvatati
7916,fangen::V,tää´vted,loviti
7917,fangen::V,tää´vted,hvatati
7918,fangen::V,та̄бпэ,loviti
7919,fangen::V,та̄бпэ,hvatati
7920,fangen::V,со̄а̄гкэ,loviti
7921,fangen::V,со̄а̄гкэ,hvatati
7922,packen::V,doerelidh,ščepati
7923,packen::V,doerelidh,zgrabiti
7924,packen::V,kreemsedh,ščepati
7925,packen::V,kreemsedh,zgrabiti
7926,packen::V,doahppit,ščepati
7927,packen::V,doahppit,zgrabiti
7928,packen::V,doahput,ščepati
7929,packen::V,doahput,zgrabiti
7930,packen::V,tuáppuđ,ščepati
7931,packen::V,tuáppuđ,zgrabiti
7932,packen::V,ká'ivâstiđ,ščepati
7933,packen::V,ká'ivâstiđ,zgrabiti
7934,packen::V,tää´vted,ščepati
7935,packen::V,tää´vted,zgrabiti
7936,packen::V,каццсе,ščepati
7937,packen::V,каццсе,zgrabiti
7938,packen::V,туэрркэ,ščepati
7939,packen::V,туэрркэ,zgrabiti
7940,packen::V,ро̄а̄ппчье,ščepati
7941,packen::V,ро̄а̄ппчье,zgrabiti
7942,verstecken::V,tjïekedh,sakriti
7943,verstecken::V,tjiehkat,sakriti
7944,verstecken::V,čiehkat,sakriti
7945,verstecken::V,čieḥâđ,sakriti
7946,verstecken::V,peittad,sakriti
7947,verstecken::V,пе̄йхьтэ,sakriti
7948,teilen::V,juekedh,podijeliti
7949,teilen::V,juohket,podijeliti
7950,teilen::V,juohkit,podijeliti
7951,teilen::V,jyeḥiđ,podijeliti
7952,teilen::V,jue´ǩǩed,podijeliti
7953,teilen::V,ю̄гке,podijeliti
7954,teilen::V,ра̄ттҍке,podijeliti
7955,schicken::V,saadtodh,slati
7956,schicken::V,sáddit,slati
7957,schicken::V,sáddet,slati
7958,schicken::V,vuo'lgâttiđ,slati
7959,schicken::V,vuõltteed,slati
7960,schicken::V,вӯлкхэ,slati
7961,bringen::V,buektedh,donijeti
7962,bringen::V,doalvvot,donijeti
7963,bringen::V,buktit,donijeti
7964,bringen::V,tuál'vuđ,donijeti
7965,bringen::V,pu´htted,donijeti
7966,bringen::V,пыххьтэ,donijeti
7967,hinzufügen::V,dievhtedh,dodati
7968,hinzufügen::V,dievhtedh,pridati
7969,hinzufügen::V,duoddit,dodati
7970,hinzufügen::V,duoddit,pridati
7971,hinzufügen::V,lasedit,dodati
7972,hinzufügen::V,lasedit,pridati
7973,hinzufügen::V,lasihit,dodati
7974,hinzufügen::V,lasihit,pridati
7975,hinzufügen::V,lasettiđ,dodati
7976,hinzufügen::V,lasettiđ,pridati
7977,hinzufügen::V,lââ´zzted,dodati
7978,hinzufügen::V,lââ´zzted,pridati
7979,hinzufügen::V,лажьхе,dodati
7980,hinzufügen::V,лажьхе,pridati
7981,bekommen::V,åadtjodh,dobiti
7982,bekommen::V,åttjudit,dobiti
7983,bekommen::V,oažžut,dobiti
7984,bekommen::V,juksâđ,dobiti
7985,bekommen::V,uáž'žuđ,dobiti
7986,bekommen::V,vuäǯ'ǯâd,dobiti
7987,bekommen::V,вуаннче,dobiti
7988,erhalten::V,åadtjodh,primiti
7989,erhalten::V,oadtjot,primiti
7990,erhalten::V,oažžut,primiti
7991,erhalten::V,uáž'žuđ,primiti
7992,erhalten::V,vuäǯ'ǯâd,primiti
7993,erhalten::V,ва̄лльтэ,primiti
7994,nehmen::V,vaeltedh,uzeti
7995,nehmen::V,válldet,uzeti
7996,nehmen::V,váldit,uzeti
7997,nehmen::V,väldiđ,uzeti
7998,nehmen::V,vä´ldded,uzeti
7999,nehmen::V,ва̄лльтэ,uzeti
8000,wählen::V,veeljedh,izabrati
8001,wählen::V,válljit,izabrati
8002,wählen::V,válljet,izabrati
8003,wählen::V,valjiđ,izabrati
8004,wählen::V,vaalšed,izabrati
8005,wählen::V,va´lljeed,izabrati
8006,wählen::V,воалшэ,izabrati
8007,auswählen::V,veeljedh,odabrati
8008,auswählen::V,tjuolldet,odabrati
8009,auswählen::V,válljet,odabrati
8010,auswählen::V,valjiđ,odabrati
8011,auswählen::V,vaalšed,odabrati
8012,auswählen::V,va´lljeed,odabrati
8013,auswählen::V,воалшэ,odabrati
8014,bewahren::V,vaarjelidh,sačuvati
8015,bewahren::V,bisodit,sačuvati
8016,bewahren::V,várjjalit,sačuvati
8017,bewahren::V,seailluhit,sačuvati
8018,bewahren::V,varjâliđ,sačuvati
8019,bewahren::V,varjjled,sačuvati
8020,bewahren::V,ӣшшьтэ,sačuvati
8021,bewahren::V,во̄а̄ррьдэ,sačuvati
8022,behindern::V,hööptdeh,smetati
8023,behindern::V,hieredit,smetati
8024,behindern::V,muhttet,smetati
8025,behindern::V,eastadit,smetati
8026,behindern::V,estiđ,smetati
8027,behindern::V,coggâđ,smetati
8028,behindern::V,hettiđ,smetati
8029,behindern::V,cõggâd,smetati
8030,behindern::V,е̄кхэллэ,smetati
8031,verderben::V,biejstedh,pokvariti
8032,verderben::V,spedjat,pokvariti
8033,verderben::V,billistit,pokvariti
8034,verderben::V,pillediđ,pokvariti
8035,verderben::V,tårmmad,pokvariti
8036,verderben::V,pe´llsted,pokvariti
8037,verderben::V,тоаррмэ,pokvariti
8038,verderben::V,ма̄ййкэ,pokvariti
8039,beschädigen::V,fæjloedidh,oštetiti
8040,beschädigen::V,vahágahttet,oštetiti
8041,beschädigen::V,bilidit,oštetiti
8042,beschädigen::V,vahâgittiđ,oštetiti
8043,beschädigen::V,pä´rtteed,oštetiti
8044,beschädigen::V,муррьтэ,oštetiti
8045,zerbrechen::V,tsööpkedh,razbiti
8046,zerbrechen::V,tsööpkedh,prelomiti
8047,zerbrechen::V,doadjet,razbiti
8048,zerbrechen::V,doadjet,prelomiti
8049,zerbrechen::V,cuvket,razbiti
8050,zerbrechen::V,cuvket,prelomiti
8051,zerbrechen::V,cuov'kkiđ,razbiti
8052,zerbrechen::V,cuov'kkiđ,prelomiti
8053,zerbrechen::V,muårrâd,razbiti
8054,zerbrechen::V,muårrâd,prelomiti
8055,zerbrechen::V,cu´vǩǩeed,razbiti
8056,zerbrechen::V,cu´vǩǩeed,prelomiti
8057,zerbrechen::V,муррьтэ,razbiti
8058,zerbrechen::V,муррьтэ,prelomiti
8059,zerreißen::V,gejhkielidh,poderati
8060,zerreißen::V,gejhkielidh,rastrgnuti
8061,zerreißen::V,gajkudit,poderati
8062,zerreißen::V,gajkudit,rastrgnuti
8063,zerreißen::V,gaikkodit,poderati
8064,zerreißen::V,gaikkodit,rastrgnuti
8065,zerreißen::V,ráisket,poderati
8066,zerreißen::V,ráisket,rastrgnuti
8067,zerreißen::V,kiškođ,poderati
8068,zerreißen::V,kiškođ,rastrgnuti
8069,zerreißen::V,ra´šǩǩeed,poderati
8070,zerreißen::V,ra´šǩǩeed,rastrgnuti
8071,zerreißen::V,пуатткэ,poderati
8072,zerreißen::V,пуатткэ,rastrgnuti
8073,zerstören::V,eerjedh,razoriti
8074,zerstören::V,eerjedh,razrušiti
8075,zerstören::V,biejsstet,razoriti
8076,zerstören::V,biejsstet,razrušiti
8077,zerstören::V,håhkkidit,razoriti
8078,zerstören::V,håhkkidit,razrušiti
8079,zerstören::V,heavahit,razoriti
8080,zerstören::V,heavahit,razrušiti
8081,zerstören::V,duš'šadit,razoriti
8082,zerstören::V,duš'šadit,razrušiti
8083,zerstören::V,bilidit,razoriti
8084,zerstören::V,bilidit,razrušiti
8085,zerstören::V,hevâttiđ,razoriti
8086,zerstören::V,hevâttiđ,razrušiti
8087,zerstören::V,hiâvted,razoriti
8088,zerstören::V,hiâvted,razrušiti
8089,zerstören::V,ёҏтэ,razoriti
8090,zerstören::V,ёҏтэ,razrušiti
8091,verbrennen::V,båeltedh,spaliti
8092,verbrennen::V,båeltedh,sagorjeti
8093,verbrennen::V,boalldet,spaliti
8094,verbrennen::V,boalldet,sagorjeti
8095,verbrennen::V,boaldit,spaliti
8096,verbrennen::V,boaldit,sagorjeti
8097,verbrennen::V,puál'diđ,spaliti
8098,verbrennen::V,puál'diđ,sagorjeti
8099,verbrennen::V,puä´ldded,spaliti
8100,verbrennen::V,puä´ldded,sagorjeti
8101,verbrennen::V,пуэлльтэ,spaliti
8102,verbrennen::V,пуэлльтэ,sagorjeti
8103,geben::V,vedtedh,dati
8104,geben::V,vaddet,dati
8105,geben::V,addit,dati
8106,geben::V,addliđ,dati
8107,geben::V,ä´n,dati
8108,geben::V,аннҍтэ,dati
8109,reichen::V,geelkedh,pružiti
8110,reichen::V,lagádit,pružiti
8111,reichen::V,geiget,pružiti
8112,reichen::V,keigiđ,pružiti
8113,reichen::V,vuõiggâ´stted,pružiti
8114,reichen::V,аннҍтэ,pružiti
8115,schenken::V,vedtedh,darivati
8116,schenken::V,vaddet,darivati
8117,schenken::V,skeaŋkut,darivati
8118,schenken::V,skeŋket,darivati
8119,schenken::V,skeŋkkiđ,darivati
8120,schenken::V,sǩiâŋkkâd,darivati
8121,schenken::V,ла̄ххе,darivati
8122,versprechen::V,luhpiedidh,obećati
8123,versprechen::V,jáhttet,obećati
8124,versprechen::V,lohpidit,obećati
8125,versprechen::V,lopediđ,obećati
8126,versprechen::V,lå´ppeed,obećati
8127,versprechen::V,о̄а̄шштҍе,obećati
8128,wünschen::V,lahkoehtidh,željeti
8129,wünschen::V,sávvat,željeti
8130,wünschen::V,sávadit,željeti
8131,wünschen::V,doaivvuhit,željeti
8132,wünschen::V,tuá'ivuttiđ,željeti
8133,wünschen::V,tuâivvad,željeti
8134,wünschen::V,туввэ,željeti
8135,loben::V,girmedh,hvaliti
8136,loben::V,májnnot,hvaliti
8137,loben::V,rámmpot,hvaliti
8138,loben::V,máidnut,hvaliti
8139,loben::V,rámidit,hvaliti
8140,loben::V,rammuđ,hvaliti
8141,loben::V,rämidiđ,hvaliti
8142,loben::V,ââ´leed,hvaliti
8143,loben::V,ǩei´tted,hvaliti
8144,loben::V,кыйта,hvaliti
8145,küssen::V,tjånnahtidh,ljubiti
8146,küssen::V,tjuvliestidh,ljubiti
8147,küssen::V,tjullit,ljubiti
8148,küssen::V,tjulestit,ljubiti
8149,küssen::V,cum'mát,ljubiti
8150,küssen::V,cummistit,ljubiti
8151,küssen::V,cummâliđ,ljubiti
8152,küssen::V,cu´mmsted,ljubiti
8153,küssen::V,cu´mmstõõllâd,ljubiti
8154,küssen::V,нӣссэ,ljubiti
8155,wiegen::V,sjammadidh,njihati
8156,wiegen::V,sjammadidh,ljuljati
8157,wiegen::V,vuohttot,njihati
8158,wiegen::V,vuohttot,ljuljati
8159,wiegen::V,vuohtudit,njihati
8160,wiegen::V,vuohtudit,ljuljati
8161,wiegen::V,vuohttut,njihati
8162,wiegen::V,vuohttut,ljuljati
8163,wiegen::V,vuát'tuđ,njihati
8164,wiegen::V,vuát'tuđ,ljuljati
8165,wiegen::V,nuäkkad,njihati
8166,wiegen::V,nuäkkad,ljuljati
8167,wiegen::V,suâibted,njihati
8168,wiegen::V,suâibted,ljuljati
8169,wiegen::V,нуагкэ,njihati
8170,wiegen::V,нуагкэ,ljuljati
8171,zudecken::V,gaptjedh,pokriti
8172,zudecken::V,loavddet,pokriti
8173,zudecken::V,gokčat,pokriti
8174,zudecken::V,luáv'diđ,pokriti
8175,zudecken::V,kä´tted,pokriti
8176,zudecken::V,ка̄ххьтэ,pokriti
8177,wecken::V,gåaskodh,probuditi
8178,wecken::V,båktet,probuditi
8179,wecken::V,boktit,probuditi
8180,wecken::V,rávkat,probuditi
8181,wecken::V,cuvnâđ,probuditi
8182,wecken::V,counnâd,probuditi
8183,wecken::V,цо̄ввнэ,probuditi
8184,zeigen::V,vuesiehtidh,pokazati
8185,zeigen::V,vuosedit,pokazati
8186,zeigen::V,giejgget,pokazati
8187,zeigen::V,čájehit,pokazati
8188,zeigen::V,čäittiđ,pokazati
8189,zeigen::V,čujottiđ,pokazati
8190,zeigen::V,čuäi´ted,pokazati
8191,zeigen::V,вӯзьхе,pokazati
8192,führen::V,steeredh,voditi
8193,führen::V,doalvvot,voditi
8194,führen::V,láidet,voditi
8195,führen::V,jođettiđ,voditi
8196,führen::V,jåå´đted,voditi
8197,führen::V,выгкэ,voditi
8198,lehren::V,ööhpehtidh,učiti
8199,lehren::V,åhpadit,učiti
8200,lehren::V,oahpahit,učiti
8201,lehren::V,máttááttiđ,učiti
8202,lehren::V,mätt'ted,učiti
8203,lehren::V,vuä´ppsted,učiti
8204,lehren::V,ма̄тҍха,učiti
8205,unterrichten::V,ööhpehtidh,poučiti
8206,unterrichten::V,lågådit,poučiti
8207,unterrichten::V,åhpadit,poučiti
8208,unterrichten::V,oahpahit,poučiti
8209,unterrichten::V,škovliđ,poučiti
8210,unterrichten::V,máttááttiđ,poučiti
8211,unterrichten::V,mätt'ted,poučiti
8212,unterrichten::V,vuä´ppsted,poučiti
8213,unterrichten::V,ма̄тҍха,poučiti
8214,aufziehen::V,eeledh,uzgajati
8215,aufziehen::V,bajedit,uzgajati
8216,aufziehen::V,biebmat,uzgajati
