,Concept_ID,se,cv
7836,verteidigen::V,пэ̄лль мэ̄ннэ,хӳтӗле
7837,sich schlagen::V,dåarodh,ҫапӑҫ
7838,sich schlagen::V,tjoelestidh,ҫапӑҫ
7839,sich schlagen::V,doarrot,ҫапӑҫ
7840,sich schlagen::V,doarrut,ҫапӑҫ
7841,sich schlagen::V,tuárruđ,ҫапӑҫ
7842,sich schlagen::V,tuärrad,ҫапӑҫ
7843,sich schlagen::V,туаррэ,ҫапӑҫ
7844,schießen::V,vuetjedh,пер
7845,schießen::V,skööhtedh,пер
7846,schießen::V,vuohtjet,пер
7847,schießen::V,báhčit,пер
7848,schießen::V,pääččiđ,пер
7849,schießen::V,pää´ččed,пер
7850,schießen::V,ря̄хшкхэ,пер
7851,siegen::V,vïtnedh,ҫӗн
7852,siegen::V,vïtnedh,ҫӗнтер
7853,siegen::V,vuojttet,ҫӗн
7854,siegen::V,vuojttet,ҫӗнтер
7855,siegen::V,vuoitit,ҫӗн
7856,siegen::V,vuoitit,ҫӗнтер
7857,siegen::V,vyei'ttiđ,ҫӗн
7858,siegen::V,vyei'ttiđ,ҫӗнтер
7859,siegen::V,vuei´tted,ҫӗн
7860,siegen::V,vuei´tted,ҫӗнтер
7861,siegen::V,вуэйхьтэ,ҫӗн
7862,siegen::V,вуэйхьтэ,ҫӗнтер
7863,ärgern::V,måarahtehtedh,тарӑхтар
7864,ärgern::V,måarahtehtedh,ҫиллентер
7865,ärgern::V,suhttadit,тарӑхтар
7866,ärgern::V,suhttadit,ҫиллентер
7867,ärgern::V,hárdit,тарӑхтар
7868,ärgern::V,hárdit,ҫиллентер
7869,ärgern::V,piä'ṿuttiđ,тарӑхтар
7870,ärgern::V,piä'ṿuttiđ,ҫиллентер
7871,ärgern::V,âsseed,тарӑхтар
7872,ärgern::V,âsseed,ҫиллентер
7873,ärgern::V,се̄нтхэ,тарӑхтар
7874,ärgern::V,се̄нтхэ,ҫиллентер
7875,schlagen::V,håasedh,ҫап
7876,schlagen::V,laekedh,ҫап
7877,schlagen::V,tsábbmet,ҫап
7878,schlagen::V,tjassket,ҫап
7879,schlagen::V,huškut,ҫап
7880,schlagen::V,časkeđ,ҫап
7881,schlagen::V,čâ´cǩǩed,ҫап
7882,schlagen::V,та̄гкэ,ҫап
7883,schlagen::V,ва̄сстэ,ҫап
7884,treten::V,tjïektjedh,тап
7885,treten::V,tjiektjat,тап
7886,treten::V,čiekčat,тап
7887,treten::V,čieh'čâđ,тап
7888,treten::V,tanccâđ,тап
7889,treten::V,tanccâd,тап
7890,treten::V,то̄ппцэ,тап
7891,stechen::V,baskedh,чик
7892,stechen::V,tjuoggit,чик
7893,stechen::V,čuoggut,чик
7894,stechen::V,čuog'giđ,чик
7895,stechen::V,čuõ´ǧ'ǧeed,чик
7896,stechen::V,чо̄ххкэ,чик
7897,stoßen::V,nehkiehtidh,чыш
7898,stoßen::V,nårddådit,чыш
7899,stoßen::V,nordadit,чыш
7900,stoßen::V,nutkâliđ,чыш
7901,stoßen::V,oi´ǧǧeed,чыш
7902,stoßen::V,оййкье,чыш
7903,stoßen::V,тоалкъе,чыш
7904,stehlen::V,sualadidh,вӑрла
7905,stehlen::V,suoládit,вӑрла
7906,stehlen::V,suoládit,вӑрла
7907,stehlen::V,suá'ládiđ,вӑрла
7908,stehlen::V,suâleed,вӑрла
7909,stehlen::V,суэлнэ,вӑрла
7910,stören::V,stööredh,кансӗрле
7911,stören::V,hearaldehtedh,кансӗрле
7912,stören::V,massit,кансӗрле
7913,stören::V,sjuddit,кансӗрле
7914,stören::V,heađuštit,кансӗрле
7915,stören::V,hettiđ,кансӗрле
7916,stören::V,heṃâdiđ,кансӗрле
7917,stören::V,stamlded,кансӗрле
7918,stören::V,вӣршэ,кансӗрле
7919,stören::V,е̄кхэллэ,кансӗрле
7920,belästigen::V,vaejviestidh,аптӑрат
7921,belästigen::V,vaejviestidh,хупла
7922,belästigen::V,vájvedit,аптӑрат
7923,belästigen::V,vájvedit,хупла
7924,belästigen::V,muodástuhttet,аптӑрат
7925,belästigen::V,muodástuhttet,хупла
7926,belästigen::V,váivvidit,аптӑрат
7927,belästigen::V,váivvidit,хупла
7928,belästigen::V,bieguhit,аптӑрат
7929,belästigen::V,bieguhit,хупла
7930,belästigen::V,vä'ividiđ,аптӑрат
7931,belästigen::V,vä'ividiđ,хупла
7932,belästigen::V,stamlded,аптӑрат
7933,belästigen::V,stamlded,хупла
7934,belästigen::V,е̄кхэллэ,аптӑрат
7935,belästigen::V,е̄кхэллэ,хупла
7936,belästigen::V,во̄а̄йвшэ,аптӑрат
7937,belästigen::V,во̄а̄йвшэ,хупла
7938,verbergen::V,tjïekedh,пытар
7939,verbergen::V,tjiehkat,пытар
7940,verbergen::V,čiehkat,пытар
7941,verbergen::V,čieḥâđ,пытар
7942,verbergen::V,peittad,пытар
7943,verbergen::V,чӣгкэ,пытар
7944,verbergen::V,пе̄йхьтэ,пытар
7945,täuschen::V,iermedh,суй
7946,täuschen::V,eajhkaldehtedh,суй
7947,täuschen::V,tjáddjit,суй
7948,täuschen::V,dájuhit,суй
7949,täuschen::V,viehtalit,суй
7950,täuschen::V,villiđ,суй
7951,täuschen::V,ǩiõllâd,суй
7952,täuschen::V,вӯйхе,суй
7953,täuschen::V,пе̄йхьтэ,суй
7954,täuschen::V,ке̄лсэллэ,суй
7955,betrügen::V,biehtedh,ултала
7956,betrügen::V,biehttet,ултала
7957,betrügen::V,beahttit,ултала
7958,betrügen::V,filliđ,ултала
7959,betrügen::V,ǩiõllâd,ултала
7960,betrügen::V,pä´rtteed,ултала
7961,betrügen::V,вӯйхе,ултала
7962,betrügen::V,пе̄йхьтэ,ултала
7963,betrügen::V,ке̄лсэллэ,ултала
7964,töten::V,buvvedh,вӗлер
7965,töten::V,gåddet,вӗлер
7966,töten::V,soaggit,вӗлер
7967,töten::V,goddit,вӗлер
7968,töten::V,surmiđ,вӗлер
7969,töten::V,jämittiđ,вӗлер
7970,töten::V,kå´dded,вӗлер
7971,töten::V,so´rmmjed,вӗлер
7972,töten::V,коаннҌтэ,вӗлер
7973,wohnen::V,årrodh,чуна пар
7974,wohnen::V,årrodh,парӑнса тӑр
7975,wohnen::V,veasodh,чуна пар
7976,wohnen::V,veasodh,парӑнса тӑр
7977,wohnen::V,årrot,чуна пар
7978,wohnen::V,årrot,парӑнса тӑр
7979,wohnen::V,viessot,чуна пар
7980,wohnen::V,viessot,парӑнса тӑр
7981,wohnen::V,orrut,чуна пар
7982,wohnen::V,orrut,парӑнса тӑр
7983,wohnen::V,aassâđ,чуна пар
7984,wohnen::V,aassâđ,парӑнса тӑр
7985,wohnen::V,aassâd,чуна пар
7986,wohnen::V,aassâd,парӑнса тӑр
7987,wohnen::V,jälsted,чуна пар
7988,wohnen::V,jälsted,парӑнса тӑр
7989,wohnen::V,е̄лле,чуна пар
7990,wohnen::V,е̄лле,парӑнса тӑр
7991,arbeiten::V,barkedh,ӗҫле
7992,arbeiten::V,rihtjat,ӗҫле
7993,arbeiten::V,bargat,ӗҫле
7994,arbeiten::V,porgâđ,ӗҫле
7995,arbeiten::V,tue´j'jeed,ӗҫле
7996,arbeiten::V,лыххкэ,ӗҫле
7997,arbeiten::V,ро̄бхушшэ,ӗҫле
7998,sammeln::V,tjåegkedh,пух
7999,sammeln::V,tjoahkkit,пух
8000,sammeln::V,čoaggit,пух
8001,sammeln::V,čokkiđ,пух
8002,sammeln::V,čuág'giđ,пух
8003,sammeln::V,noorrâd,пух
8004,sammeln::V,нёавсэ,пух
8005,pflücken::V,tjåegkedh,тат
8006,pflücken::V,tjoagget,тат
8007,pflücken::V,čoaggit,тат
8008,pflücken::V,čuág'giđ,тат
8009,pflücken::V,uussâd,тат
8010,pflücken::V,кышшкэ,тат
8011,jagen::V,bearhtodh,сунара ҫӳре
8012,jagen::V,viejddit,сунара ҫӳре
8013,jagen::V,bivdit,сунара ҫӳре
8014,jagen::V,miä'cástiđ,сунара ҫӳре
8015,jagen::V,miä´csted,сунара ҫӳре
8016,jagen::V,ме̄ххьцтэ,сунара ҫӳре
8017,fischen::V,gööledh,пулӑ тыт
8018,fischen::V,håagkodh,пулӑ тыт
8019,fischen::V,guollit,пулӑ тыт
8020,fischen::V,guolástit,пулӑ тыт
8021,fischen::V,kuá'lástiđ,пулӑ тыт
8022,fischen::V,kue´llšeed,пулӑ тыт
8023,fischen::V,шылле кӯль,пулӑ тыт
8024,fassen::V,bivtedh,тыт
8025,fassen::V,giddit,тыт
8026,fassen::V,bivdit,тыт
8027,fassen::V,pivdeđ,тыт
8028,fassen::V,kå´dded,тыт
8029,fassen::V,со̄а̄гкэ,тыт
8030,hüten::V,geehtedh,кӗт
8031,hüten::V,váktit,кӗт
8032,hüten::V,geahččat,кӗт
8033,hüten::V,keččâđ,кӗт
8034,hüten::V,hoi´ddjed,кӗт
8035,hüten::V,пынне,кӗт
8036,treiben::V,vuejiehtidh,хӑвала
8037,treiben::V,vuojedit,хӑвала
8038,treiben::V,vuodjelit,хӑвала
8039,treiben::V,vyeijiđ,хӑвала
8040,treiben::V,vue´jjad,хӑвала
8041,treiben::V,выйхе,хӑвала
8042,treiben::V,го̄ннэ,хӑвала
8043,anbinden::V,viedtedh,кӑкар
8044,anbinden::V,gaarhkedidh,кӑкар
8045,anbinden::V,dabrrit,кӑкар
8046,anbinden::V,dæhppodit,кӑкар
8047,anbinden::V,čatnat,кӑкар
8048,anbinden::V,čoonnâđ,кӑкар
8049,anbinden::V,čõõnnâd,кӑкар
8050,anbinden::V,ко̄ррэ,кӑкар
8051,füttern::V,bïepmehtidh,ҫитер
8052,füttern::V,biebbmat,ҫитер
8053,füttern::V,biebmat,ҫитер
8054,füttern::V,purâttiđ,ҫитер
8055,füttern::V,poorted,ҫитер
8056,füttern::V,peâm'mad,ҫитер
8057,füttern::V,поҏтэ,ҫитер
8058,melken::V,buhtjedh,су
8059,melken::V,båhtjet,су
8060,melken::V,bahčit,су
8061,melken::V,paččeeđ,су
8062,melken::V,pââččad,су
8063,melken::V,лаппьсе,су
8064,hacken::V,tsåalhkodh,вакла
8065,hacken::V,tsållat,вакла
8066,hacken::V,tsáhpat,вакла
8067,hacken::V,čuollat,вакла
8068,hacken::V,čuollâđ,вакла
8069,hacken::V,ceäk'kad,вакла
8070,hacken::V,ця̄ххкэ,вакла
8071,gießen::V,tjaetsiehtidh,шӑвар
8072,gießen::V,tjáhttjit,шӑвар
8073,gießen::V,njuoskadit,шӑвар
8074,gießen::V,čáhccet,шӑвар
8075,gießen::V,njuos'kâdiđ,шӑвар
8076,gießen::V,väällad,шӑвар
8077,gießen::V,ва̄ллэ,шӑвар
8078,reifen::V,njoetsedh,пиҫ
8079,reifen::V,láddat,пиҫ
8080,reifen::V,láddat,пиҫ
8081,reifen::V,laddâđ,пиҫ
8082,reifen::V,laddâd,пиҫ
8083,reifen::V,ӣллкнэ,пиҫ
8084,reifen::V,ло̄а̄янтэ,пиҫ
8085,zubereiten::V,jurjiehtidh,пӗҫер
8086,zubereiten::V,riejddit,пӗҫер
8087,zubereiten::V,ráhkadit,пӗҫер
8088,zubereiten::V,va'lmâštiđ,пӗҫер
8089,zubereiten::V,vaalmšted,пӗҫер
8090,zubereiten::V,во̄а̄лмшэ,пӗҫер
8091,kochen::V,voessjedh,пӗҫер
8092,kochen::V,vuossjat,пӗҫер
8093,kochen::V,duolldádit,пӗҫер
8094,kochen::V,vuoš'šat,пӗҫер
8095,kochen::V,vuoššâđ,пӗҫер
8096,kochen::V,ǩe´tted,пӗҫер
8097,kochen::V,кыппьтэ,пӗҫер
8098,backen::V,bååhkedh,пӗҫер
8099,backen::V,lájbbot,пӗҫер
8100,backen::V,báhkket,пӗҫер
8101,backen::V,goikadit,пӗҫер
8102,backen::V,liäi'buđ,пӗҫер
8103,backen::V,vää´l'jed,пӗҫер
8104,backen::V,па̄шшьтэ,пӗҫер
8105,braten::V,bissedh,ӑшала
8106,braten::V,basset,ӑшала
8107,braten::V,báistit,ӑшала
8108,braten::V,steiket,ӑшала
8109,braten::V,passeeđ,ӑшала
8110,braten::V,pä´štted,ӑшала
8111,braten::V,па̄шшьтэ,ӑшала
8112,umrühren::V,firredh,хутӑштар
8113,umrühren::V,fierrot,хутӑштар
8114,umrühren::V,fierrut,хутӑштар
8115,umrühren::V,fiärruđ,хутӑштар
8116,umrühren::V,sie´jjted,хутӑштар
8117,umrühren::V,вӣршэ,хутӑштар
8118,stricken::V,gurredh,ҫых
8119,stricken::V,gådet,ҫых
8120,stricken::V,gođđit,ҫых
8121,stricken::V,kođđeeđ,ҫых
8122,stricken::V,kåå´đđed,ҫых
8123,stricken::V,коадтӭ,ҫых
8124,nähen::V,gåarodh,ҫӗле
8125,nähen::V,goarrot,ҫӗле
8126,nähen::V,goarrut,ҫӗле
8127,nähen::V,kuárruđ,ҫӗле
8128,nähen::V,kuärrad,ҫӗле
8129,nähen::V,куаррэ,ҫӗле
8130,färben::V,klaeriedidh,пӗвет
8131,färben::V,bájnnit,пӗвет
8132,färben::V,sihttset,пӗвет
8133,färben::V,báidnit,пӗвет
8134,färben::V,ivdnet,пӗвет
8135,färben::V,päiniđ,пӗвет
8136,färben::V,päinnad,пӗвет
8137,färben::V,ǩe´rjjeed,пӗвет
8138,färben::V,по̄а̄ййнэ,пӗвет
8139,reinigen::V,reenskedh,тасат
8140,reinigen::V,dïdtesjidh,тасат
8141,reinigen::V,rájnnit,тасат
8142,reinigen::V,čorget,тасат
8143,reinigen::V,buhtistit,тасат
8144,reinigen::V,kađvâđ,тасат
8145,reinigen::V,čurgiđ,тасат
8146,reinigen::V,putestiđ,тасат
8147,reinigen::V,čiisteed,тасат
8148,reinigen::V,puu´ttsted,тасат
8149,reinigen::V,чисстэ,тасат
8150,reinigen::V,е̄ллэ,тасат
8151,waschen::V,bïssedh,ҫу
8152,waschen::V,bassat,ҫу
8153,waschen::V,bassat,ҫу
8154,waschen::V,posâliđ,ҫу
8155,waschen::V,põõssâd,ҫу
8156,waschen::V,пэ̄ссэ,ҫу
8157,abwischen::V,njaamedh,шӑл
8158,abwischen::V,sihkastit,шӑл
8159,abwischen::V,sihkkut,шӑл
8160,abwischen::V,sikkođ,шӑл
8161,abwischen::V,sekkad,шӑл
8162,abwischen::V,чисстэ,шӑл
8163,spülen::V,skuvledh,чӳхе
8164,spülen::V,dåjddet,чӳхе
8165,spülen::V,doidit,чӳхе
8166,spülen::V,skuljiđ,чӳхе
8167,spülen::V,toideđ,чӳхе
8168,spülen::V,tåiddad,чӳхе
8169,spülen::V,sku´lljeed,чӳхе
8170,spülen::V,пэ̄ссэ,чӳхе
8171,fegen::V,sööpedh,шӑл
8172,fegen::V,suohttsit,шӑл
8173,fegen::V,luvdet,шӑл
8174,fegen::V,sihostiđ,шӑл
8175,fegen::V,roppâđ,шӑл
8176,fegen::V,västtad,шӑл
8177,fegen::V,seekksted,шӑл
8178,fegen::V,по̄а̄шшэ,шӑл
8179,kehren::V,tjirredh,шӑл
8180,kehren::V,såbit,шӑл
8181,kehren::V,luvdet,шӑл
8182,kehren::V,suo'pâlistiđ,шӑл
8183,kehren::V,västtad,шӑл
8184,kehren::V,по̄а̄шшэ,шӑл
8185,baden::V,voejedidh,шыва кӗр
8186,baden::V,gálatjit,шыва кӗр
8187,baden::V,gálašit,шыва кӗр
8188,baden::V,lávguđ,шыва кӗр
8189,baden::V,vuõjjâd,шыва кӗр
8190,baden::V,sääunõõttâd,шыва кӗр
8191,baden::V,вӯйнэдтэ,шыва кӗр
8192,sich waschen::V,bïssedidh,ҫӑвӑн
8193,sich waschen::V,basádit,ҫӑвӑн
8194,sich waschen::V,basadit,ҫӑвӑн
8195,sich waschen::V,posâdâttâđ,ҫӑвӑн
8196,sich waschen::V,põõuuõõttâd,ҫӑвӑн
8197,sich waschen::V,пэзнэдтэ,ҫӑвӑн
8198,ausziehen::V,svæjkedh,салан
8199,ausziehen::V,nuollat,салан
8200,ausziehen::V,nuollat,салан
8201,ausziehen::V,noollâđ,салан
8202,ausziehen::V,nõõllâd,салан
8203,ausziehen::V,jä´hssed,салан
8204,ausziehen::V,я̄ккьсе,салан
8205,anziehen::V,gaarvoehtidh,тӑхӑн
8206,anziehen::V,tsåggåt,тӑхӑн
8207,anziehen::V,nahkehit,тӑхӑн
8208,anziehen::V,čákŋat,тӑхӑн
8209,anziehen::V,ká'rvuttiđ,тӑхӑн
8210,anziehen::V,čouggâd,тӑхӑн
8211,anziehen::V,nââ´ǩǩted,тӑхӑн
8212,anziehen::V,ца̄гке,тӑхӑн
8213,anziehen::V,наккьхе,тӑхӑн
8214,sich anziehen::V,gåårvedidh,тӑхӑн
8215,sich anziehen::V,gárvvunit,тӑхӑн
8216,sich anziehen::V,gárvodit,тӑхӑн
8217,sich anziehen::V,kárvudâttâđ,тӑхӑн
8218,sich anziehen::V,teâvõõttâd,тӑхӑн
8219,sich anziehen::V,туввнэдтэ,тӑхӑн
8220,kämmen::V,tjåhkodh,тура
8221,kämmen::V,rájddat,тура
8222,kämmen::V,čohkut,тура
8223,kämmen::V,čohhoođ,тура
8224,kämmen::V,čååkkad,тура
8225,kämmen::V,чоагкэ,тура
8226,schmücken::V,rïesedh,илемлет
8227,schmücken::V,feegredh,илемлет
8228,schmücken::V,hiervvit,илемлет
8229,schmücken::V,tjáppedit,илемлет
8230,schmücken::V,čiŋahit,илемлет
8231,schmücken::V,čiŋâttiđ,илемлет
8232,schmücken::V,heärvted,илемлет
8233,schmücken::V,ре̄ввклаххьтэ,илемлет
8234,sagen::V,jiehtedh,те
8235,sagen::V,javllat,те
8236,sagen::V,dadjat,те
8237,sagen::V,cealkit,те
8238,sagen::V,ettâđ,те
8239,sagen::V,celkkiđ,те
8240,sagen::V,nõmmeed,те
8241,sagen::V,ceä´lǩǩed,те
8242,sagen::V,е̄ввэ,те
8243,sagen::V,це̄ӆӆьке,те
8244,sprechen::V,håaledh,кала
8245,sprechen::V,rudnat,кала
8246,sprechen::V,runádit,кала
8247,sprechen::V,sárdnut,кала
8248,sprechen::V,sárnuđ,кала
8249,sprechen::V,särnnad,кала
8250,sprechen::V,са̄ррнэ,кала
8251,reden::V,håaledh,сӑмахла
8252,reden::V,håaledh,калаҫ
8253,reden::V,sáhkadit,сӑмахла
8254,reden::V,sáhkadit,калаҫ
8255,reden::V,hupmat,сӑмахла
8256,reden::V,hupmat,калаҫ
8257,reden::V,arvâlâddâđ,сӑмахла
8258,reden::V,arvâlâddâđ,калаҫ
8259,reden::V,sárnudiđ,сӑмахла
8260,reden::V,sárnudiđ,калаҫ
8261,reden::V,mainsted,сӑмахла
8262,reden::V,mainsted,калаҫ
8263,reden::V,е̄внэллэ,сӑмахла
8264,reden::V,е̄внэллэ,калаҫ
8265,sich unterhalten::V,soptsestalledh,пупле
8266,sich unterhalten::V,ságastit,пупле
8267,sich unterhalten::V,ságastallat,пупле
8268,sich unterhalten::V,jumadit,пупле
8269,sich unterhalten::V,ságastallat,пупле
8270,sich unterhalten::V,ma'inâstiđ,пупле
8271,sich unterhalten::V,maainsted,пупле
8272,sich unterhalten::V,мо̄а̄йнсе,пупле
8273,fragen::V,gihtjedh,ыйт
8274,fragen::V,gahtjat,ыйт
8275,fragen::V,gatjádit,ыйт
8276,fragen::V,jearrat,ыйт
8277,fragen::V,koijâdiđ,ыйт
8278,fragen::V,kõõččâd,ыйт
8279,fragen::V,кэ̄дже,ыйт
8280,bitten::V,birredh,ыйт
8281,bitten::V,aanoestidh,ыйт
8282,bitten::V,rohkelassjedh,ыйт
8283,bitten::V,ádnot,ыйт
8284,bitten::V,gåhttjot,ыйт
8285,bitten::V,bivdit,ыйт
8286,bitten::V,pivdeđ,ыйт
8287,bitten::V,äännad,ыйт
8288,bitten::V,raukkâd,ыйт
8289,bitten::V,а̄нкэ,ыйт
8290,bitten::V,кэ̄дже,ыйт
8291,erzählen::V,saakestidh,каласа пар
8292,erzählen::V,giehttot,каласа пар
8293,erzählen::V,subtsastit,каласа пар
8294,erzählen::V,muitalit,каласа пар
8295,erzählen::V,uvástâllâđ,каласа пар
8296,erzählen::V,ma'inâstiđ,каласа пар
8297,erzählen::V,maainsted,каласа пар
8298,erzählen::V,мо̄а̄йнсе,каласа пар
8299,mitteilen::V,såårnedh,пӗлтер
8300,mitteilen::V,såårnedh,хыпарла
8301,mitteilen::V,bïeljelidh,пӗлтер
8302,mitteilen::V,bïeljelidh,хыпарла
8303,mitteilen::V,diededit,пӗлтер
8304,mitteilen::V,diededit,хыпарла
8305,mitteilen::V,dieđihit,пӗлтер
8306,mitteilen::V,dieđihit,хыпарла
8307,mitteilen::V,a'lmottiđ,пӗлтер
8308,mitteilen::V,a'lmottiđ,хыпарла
8309,mitteilen::V,tie´đted,пӗлтер
8310,mitteilen::V,tie´đted,хыпарла
8311,mitteilen::V,це̄ӆӆьке,пӗлтер
8312,mitteilen::V,це̄ӆӆьке,хыпарла
8313,nennen::V,gåhtjodh,те
8314,nennen::V,gåhtjodh,чӗн
8315,nennen::V,lahtedh,те
8316,nennen::V,lahtedh,чӗн
8317,nennen::V,nammadit,те
8318,nennen::V,nammadit,чӗн
8319,nennen::V,gohččut,те
8320,nennen::V,gohččut,чӗн
8321,nennen::V,nomâttiđ,те
8322,nennen::V,nomâttiđ,чӗн
8323,nennen::V,koččođ,те
8324,nennen::V,koččođ,чӗн
8325,nennen::V,nõõmted,те
8326,nennen::V,nõõmted,чӗн
8327,nennen::V,нэ̄ммдэ,те
8328,nennen::V,нэ̄ммдэ,чӗн
8329,nennen::V,це̄ӆӆьке,те
8330,nennen::V,це̄ӆӆьке,чӗн
8331,rufen::V,gåhtjodh,чӗн
8332,rufen::V,tjåarvodh,чӗн
8333,rufen::V,tjuorvvot,чӗн
8334,rufen::V,čuorvut,чӗн
8335,rufen::V,čuár'vuđ,чӗн
8336,rufen::V,kåččad,чӗн
8337,rufen::V,čuârvvad,чӗн
8338,rufen::V,коаххче,чӗн
8339,prahlen::V,girmedh,мухтан
8340,prahlen::V,girmedh,вӗҫкӗнлен
8341,prahlen::V,goarssudit,мухтан
8342,prahlen::V,goarssudit,вӗҫкӗнлен
8343,prahlen::V,rábmot,мухтан
8344,prahlen::V,rábmot,вӗҫкӗнлен
8345,prahlen::V,ramâččâttâđ,мухтан
8346,prahlen::V,ramâččâttâđ,вӗҫкӗнлен
8347,prahlen::V,kuärggõõttâd,мухтан
8348,prahlen::V,kuärggõõttâd,вӗҫкӗнлен
8349,prahlen::V,куарктэ,мухтан
8350,prahlen::V,куарктэ,вӗҫкӗнлен
8351,übersetzen::V,jarkoestidh,куҫар
8352,übersetzen::V,jårggålit,куҫар
8353,übersetzen::V,jorgalit,куҫар
8354,übersetzen::V,jurgâliđ,куҫар
8355,übersetzen::V,jåårǥlâ´tted,куҫар
8356,denken::V,ussjedidh,шухӑшла
8357,denken::V,ájádallat,шухӑшла
