,Concept_ID,se,bg
7970,gießen::V,tjaetsiehtidh,полея
7971,gießen::V,tjáhttjit,полея
7972,gießen::V,njuoskadit,полея
7973,gießen::V,čáhccet,полея
7974,gießen::V,njuos'kâdiđ,полея
7975,gießen::V,väällad,полея
7976,gießen::V,ва̄ллэ,полея
7977,reifen::V,njoetsedh,узрея
7978,reifen::V,láddat,узрея
7979,reifen::V,láddat,узрея
7980,reifen::V,laddâđ,узрея
7981,reifen::V,laddâd,узрея
7982,reifen::V,ӣллкнэ,узрея
7983,reifen::V,ло̄а̄янтэ,узрея
7984,zubereiten::V,jurjiehtidh,приготвя
7985,zubereiten::V,riejddit,приготвя
7986,zubereiten::V,ráhkadit,приготвя
7987,zubereiten::V,va'lmâštiđ,приготвя
7988,zubereiten::V,vaalmšted,приготвя
7989,zubereiten::V,во̄а̄лмшэ,приготвя
7990,kochen::V,voessjedh,варя
7991,kochen::V,vuossjat,варя
7992,kochen::V,duolldádit,варя
7993,kochen::V,vuoš'šat,варя
7994,kochen::V,vuoššâđ,варя
7995,kochen::V,ǩe´tted,варя
7996,kochen::V,кыппьтэ,варя
7997,backen::V,bååhkedh,пека
7998,backen::V,lájbbot,пека
7999,backen::V,báhkket,пека
8000,backen::V,goikadit,пека
8001,backen::V,liäi'buđ,пека
8002,backen::V,vää´l'jed,пека
8003,backen::V,па̄шшьтэ,пека
8004,braten::V,bissedh,пържа
8005,braten::V,basset,пържа
8006,braten::V,báistit,пържа
8007,braten::V,steiket,пържа
8008,braten::V,passeeđ,пържа
8009,braten::V,pä´štted,пържа
8010,braten::V,па̄шшьтэ,пържа
8011,umrühren::V,firredh,разбъркам
8012,umrühren::V,fierrot,разбъркам
8013,umrühren::V,fierrut,разбъркам
8014,umrühren::V,fiärruđ,разбъркам
8015,umrühren::V,sie´jjted,разбъркам
8016,umrühren::V,вӣршэ,разбъркам
8017,stricken::V,gurredh,плета
8018,stricken::V,gådet,плета
8019,stricken::V,gođđit,плета
8020,stricken::V,kođđeeđ,плета
8021,stricken::V,kåå´đđed,плета
8022,stricken::V,коадтӭ,плета
8023,nähen::V,gåarodh,шия
8024,nähen::V,goarrot,шия
8025,nähen::V,goarrut,шия
8026,nähen::V,kuárruđ,шия
8027,nähen::V,kuärrad,шия
8028,nähen::V,куаррэ,шия
8029,färben::V,klaeriedidh,боядисам
8030,färben::V,bájnnit,боядисам
8031,färben::V,sihttset,боядисам
8032,färben::V,báidnit,боядисам
8033,färben::V,ivdnet,боядисам
8034,färben::V,päiniđ,боядисам
8035,färben::V,päinnad,боядисам
8036,färben::V,ǩe´rjjeed,боядисам
8037,färben::V,по̄а̄ййнэ,боядисам
8038,reinigen::V,reenskedh,почистя
8039,reinigen::V,dïdtesjidh,почистя
8040,reinigen::V,rájnnit,почистя
8041,reinigen::V,čorget,почистя
8042,reinigen::V,buhtistit,почистя
8043,reinigen::V,kađvâđ,почистя
8044,reinigen::V,čurgiđ,почистя
8045,reinigen::V,putestiđ,почистя
8046,reinigen::V,čiisteed,почистя
8047,reinigen::V,puu´ttsted,почистя
8048,reinigen::V,чисстэ,почистя
8049,reinigen::V,е̄ллэ,почистя
8050,waschen::V,bïssedh,мия
8051,waschen::V,bïssedh,пера
8052,waschen::V,bassat,мия
8053,waschen::V,bassat,пера
8054,waschen::V,bassat,мия
8055,waschen::V,bassat,пера
8056,waschen::V,posâliđ,мия
8057,waschen::V,posâliđ,пера
8058,waschen::V,põõssâd,мия
8059,waschen::V,põõssâd,пера
8060,waschen::V,пэ̄ссэ,мия
8061,waschen::V,пэ̄ссэ,пера
8062,abwischen::V,njaamedh,избърша
8063,abwischen::V,sihkastit,избърша
8064,abwischen::V,sihkkut,избърша
8065,abwischen::V,sikkođ,избърша
8066,abwischen::V,sekkad,избърша
8067,abwischen::V,чисстэ,избърша
8068,spülen::V,skuvledh,плакна
8069,spülen::V,dåjddet,плакна
8070,spülen::V,doidit,плакна
8071,spülen::V,skuljiđ,плакна
8072,spülen::V,toideđ,плакна
8073,spülen::V,tåiddad,плакна
8074,spülen::V,sku´lljeed,плакна
8075,spülen::V,пэ̄ссэ,плакна
8076,fegen::V,sööpedh,измета
8077,fegen::V,suohttsit,измета
8078,fegen::V,luvdet,измета
8079,fegen::V,sihostiđ,измета
8080,fegen::V,roppâđ,измета
8081,fegen::V,västtad,измета
8082,fegen::V,seekksted,измета
8083,fegen::V,по̄а̄шшэ,измета
8084,kehren::V,tjirredh,мета
8085,kehren::V,såbit,мета
8086,kehren::V,luvdet,мета
8087,kehren::V,suo'pâlistiđ,мета
8088,kehren::V,västtad,мета
8089,kehren::V,по̄а̄шшэ,мета
8090,baden::V,voejedidh,къпя се
8091,baden::V,gálatjit,къпя се
8092,baden::V,gálašit,къпя се
8093,baden::V,lávguđ,къпя се
8094,baden::V,vuõjjâd,къпя се
8095,baden::V,sääunõõttâd,къпя се
8096,baden::V,вӯйнэдтэ,къпя се
8097,sich waschen::V,bïssedidh,мия се
8098,sich waschen::V,basádit,мия се
8099,sich waschen::V,basadit,мия се
8100,sich waschen::V,posâdâttâđ,мия се
8101,sich waschen::V,põõuuõõttâd,мия се
8102,sich waschen::V,пэзнэдтэ,мия се
8103,ausziehen::V,svæjkedh,съблека
8104,ausziehen::V,nuollat,съблека
8105,ausziehen::V,nuollat,съблека
8106,ausziehen::V,noollâđ,съблека
8107,ausziehen::V,nõõllâd,съблека
8108,ausziehen::V,jä´hssed,съблека
8109,ausziehen::V,я̄ккьсе,съблека
8110,anziehen::V,gaarvoehtidh,облека
8111,anziehen::V,tsåggåt,облека
8112,anziehen::V,nahkehit,облека
8113,anziehen::V,čákŋat,облека
8114,anziehen::V,ká'rvuttiđ,облека
8115,anziehen::V,čouggâd,облека
8116,anziehen::V,nââ´ǩǩted,облека
8117,anziehen::V,ца̄гке,облека
8118,anziehen::V,наккьхе,облека
8119,sich anziehen::V,gåårvedidh,облека се
8120,sich anziehen::V,gárvvunit,облека се
8121,sich anziehen::V,gárvodit,облека се
8122,sich anziehen::V,kárvudâttâđ,облека се
8123,sich anziehen::V,teâvõõttâd,облека се
8124,sich anziehen::V,туввнэдтэ,облека се
8125,kämmen::V,tjåhkodh,реша
8126,kämmen::V,tjåhkodh,вчеша
8127,kämmen::V,rájddat,реша
8128,kämmen::V,rájddat,вчеша
8129,kämmen::V,čohkut,реша
8130,kämmen::V,čohkut,вчеша
8131,kämmen::V,čohhoođ,реша
8132,kämmen::V,čohhoođ,вчеша
8133,kämmen::V,čååkkad,реша
8134,kämmen::V,čååkkad,вчеша
8135,kämmen::V,чоагкэ,реша
8136,kämmen::V,чоагкэ,вчеша
8137,schmücken::V,rïesedh,накича
8138,schmücken::V,feegredh,накича
8139,schmücken::V,hiervvit,накича
8140,schmücken::V,tjáppedit,накича
8141,schmücken::V,čiŋahit,накича
8142,schmücken::V,čiŋâttiđ,накича
8143,schmücken::V,heärvted,накича
8144,schmücken::V,ре̄ввклаххьтэ,накича
8145,sagen::V,jiehtedh,кажа
8146,sagen::V,javllat,кажа
8147,sagen::V,dadjat,кажа
8148,sagen::V,cealkit,кажа
8149,sagen::V,ettâđ,кажа
8150,sagen::V,celkkiđ,кажа
8151,sagen::V,nõmmeed,кажа
8152,sagen::V,ceä´lǩǩed,кажа
8153,sagen::V,е̄ввэ,кажа
8154,sagen::V,це̄ӆӆьке,кажа
8155,sprechen::V,håaledh,говоря
8156,sprechen::V,rudnat,говоря
8157,sprechen::V,runádit,говоря
8158,sprechen::V,sárdnut,говоря
8159,sprechen::V,sárnuđ,говоря
8160,sprechen::V,särnnad,говоря
8161,sprechen::V,са̄ррнэ,говоря
8162,reden::V,håaledh,говоря
8163,reden::V,sáhkadit,говоря
8164,reden::V,hupmat,говоря
8165,reden::V,arvâlâddâđ,говоря
8166,reden::V,sárnudiđ,говоря
8167,reden::V,mainsted,говоря
8168,reden::V,е̄внэллэ,говоря
8169,sich unterhalten::V,soptsestalledh,разговарям
8170,sich unterhalten::V,ságastit,разговарям
8171,sich unterhalten::V,ságastallat,разговарям
8172,sich unterhalten::V,jumadit,разговарям
8173,sich unterhalten::V,ságastallat,разговарям
8174,sich unterhalten::V,ma'inâstiđ,разговарям
8175,sich unterhalten::V,maainsted,разговарям
8176,sich unterhalten::V,мо̄а̄йнсе,разговарям
8177,fragen::V,gihtjedh,запитам
8178,fragen::V,gahtjat,запитам
8179,fragen::V,gatjádit,запитам
8180,fragen::V,jearrat,запитам
8181,fragen::V,koijâdiđ,запитам
8182,fragen::V,kõõččâd,запитам
8183,fragen::V,кэ̄дже,запитам
8184,bitten::V,birredh,моля
8185,bitten::V,aanoestidh,моля
8186,bitten::V,rohkelassjedh,моля
8187,bitten::V,ádnot,моля
8188,bitten::V,gåhttjot,моля
8189,bitten::V,bivdit,моля
8190,bitten::V,pivdeđ,моля
8191,bitten::V,äännad,моля
8192,bitten::V,raukkâd,моля
8193,bitten::V,а̄нкэ,моля
8194,bitten::V,кэ̄дже,моля
8195,erzählen::V,saakestidh,разкажа
8196,erzählen::V,giehttot,разкажа
8197,erzählen::V,subtsastit,разкажа
8198,erzählen::V,muitalit,разкажа
8199,erzählen::V,uvástâllâđ,разкажа
8200,erzählen::V,ma'inâstiđ,разкажа
8201,erzählen::V,maainsted,разкажа
8202,erzählen::V,мо̄а̄йнсе,разкажа
8203,mitteilen::V,såårnedh,съобщя
8204,mitteilen::V,bïeljelidh,съобщя
8205,mitteilen::V,diededit,съобщя
8206,mitteilen::V,dieđihit,съобщя
8207,mitteilen::V,a'lmottiđ,съобщя
8208,mitteilen::V,tie´đted,съобщя
8209,mitteilen::V,це̄ӆӆьке,съобщя
8210,nennen::V,gåhtjodh,нарека
8211,nennen::V,lahtedh,нарека
8212,nennen::V,nammadit,нарека
8213,nennen::V,gohččut,нарека
8214,nennen::V,nomâttiđ,нарека
8215,nennen::V,koččođ,нарека
8216,nennen::V,nõõmted,нарека
8217,nennen::V,нэ̄ммдэ,нарека
8218,nennen::V,це̄ӆӆьке,нарека
8219,rufen::V,gåhtjodh,викам
8220,rufen::V,gåhtjodh,повикам
8221,rufen::V,tjåarvodh,викам
8222,rufen::V,tjåarvodh,повикам
8223,rufen::V,tjuorvvot,викам
8224,rufen::V,tjuorvvot,повикам
8225,rufen::V,čuorvut,викам
8226,rufen::V,čuorvut,повикам
8227,rufen::V,čuár'vuđ,викам
8228,rufen::V,čuár'vuđ,повикам
8229,rufen::V,kåččad,викам
8230,rufen::V,kåččad,повикам
8231,rufen::V,čuârvvad,викам
8232,rufen::V,čuârvvad,повикам
8233,rufen::V,коаххче,викам
8234,rufen::V,коаххче,повикам
8235,prahlen::V,girmedh,хваля се
8236,prahlen::V,goarssudit,хваля се
8237,prahlen::V,rábmot,хваля се
8238,prahlen::V,ramâččâttâđ,хваля се
8239,prahlen::V,kuärggõõttâd,хваля се
8240,prahlen::V,куарктэ,хваля се
8241,übersetzen::V,jarkoestidh,преведа
8242,übersetzen::V,jårggålit,преведа
8243,übersetzen::V,jorgalit,преведа
8244,übersetzen::V,jurgâliđ,преведа
8245,übersetzen::V,jåårǥlâ´tted,преведа
8246,denken::V,ussjedidh,мисля
8247,denken::V,ájádallat,мисля
8248,denken::V,usjudit,мисля
8249,denken::V,jurddašit,мисля
8250,denken::V,jurdeđ,мисля
8251,denken::V,ju'rdâččiđ,мисля
8252,denken::V,juurdčed,мисля
8253,denken::V,юррьтэ,мисля
8254,glauben::V,jaehkedh,вярвам
8255,glauben::V,jáhkket,вярвам
8256,glauben::V,jáhkkit,вярвам
8257,glauben::V,oskođ,вярвам
8258,glauben::V,jähittiđ,вярвам
8259,glauben::V,åskkad,вярвам
8260,glauben::V,оасскэ,вярвам
8261,bemerken::V,aajhtsedh,забележа
8262,bemerken::V,lahtestidh,забележа
8263,bemerken::V,ájttsat,забележа
8264,bemerken::V,gæhttjat,забележа
8265,bemerken::V,tsuojggit,забележа
8266,bemerken::V,áicat,забележа
8267,bemerken::V,fuobmát,забележа
8268,bemerken::V,aiccâđ,забележа
8269,bemerken::V,huá'mášiđ,забележа
8270,bemerken::V,aiccâd,забележа
8271,bemerken::V,huõmsted,забележа
8272,bemerken::V,уййнэ,забележа
8273,erkennen::V,dabtedh,позная
8274,erkennen::V,dåbddåt,позная
8275,erkennen::V,dovdát,позная
8276,erkennen::V,fuobmát,позная
8277,erkennen::V,tubdâđ,позная
8278,erkennen::V,tobddâd,позная
8279,erkennen::V,тӣдтӭ,позная
8280,erkennen::V,то̄ммтэ,позная
8281,begreifen::V,daapadidh,схвана
8282,begreifen::V,buojkkát,схвана
8283,begreifen::V,ipmirdit,схвана
8284,begreifen::V,iberdiđ,схвана
8285,begreifen::V,tobddâd,схвана
8286,begreifen::V,то̄ӆӆькье,схвана
8287,verstehen::V,guarkedh,разбера
8288,verstehen::V,árvvedit,разбера
8289,verstehen::V,guopmat,разбера
8290,verstehen::V,addiđ,разбера
8291,verstehen::V,tobddâd,разбера
8292,verstehen::V,fi´ttjed,разбера
8293,verstehen::V,о̄а̄нтшэ,разбера
8294,lernen::V,bïhkemdidh,уча се
8295,lernen::V,oahppat,уча се
8296,lernen::V,oahppat,уча се
8297,lernen::V,oppâđ,уча се
8298,lernen::V,mättjed,уча се
8299,lernen::V,уххцтэдтэ,уча се
8300,wissen::V,dietedh,зная
8301,wissen::V,diehtet,зная
8302,wissen::V,diehtit,зная
8303,wissen::V,tiettiđ,зная
8304,wissen::V,tie´tted,зная
8305,wissen::V,тӣдтӭ,зная
8306,sich erinnern an::V,mujhtedh,спомня си за
8307,sich erinnern an::V,mujttet,спомня си за
8308,sich erinnern an::V,muitát,спомня си за
8309,sich erinnern an::V,muštáđ,спомня си за
8310,sich erinnern an::V,mu´štted,спомня си за
8311,sich erinnern an::V,мушштсэллэ,спомня си за
8312,vergessen::V,åajaldidh,забравя
8313,vergessen::V,vååjeldehtedh,забравя
8314,vergessen::V,vajálduhttet,забравя
8315,vergessen::V,vajáldahttit,забравя
8316,vergessen::V,vájáldittiđ,забравя
8317,vergessen::V,vääildâ´tted,забравя
8318,vergessen::V,вуаййлаххьтэ,забравя
8319,messen::V,meatadidh,меря
8320,messen::V,mïetestidh,меря
8321,messen::V,mihttit,меря
8322,messen::V,miehttit,меря
8323,messen::V,mihtidit,меря
8324,messen::V,mittediđ,меря
8325,messen::V,metteed,меря
8326,messen::V,mie´r'reed,меря
8327,messen::V,ме̄ррьдэ,меря
8328,zählen::V,ryöknehtidh,броя
8329,zählen::V,låhkåt,броя
8330,zählen::V,lohkat,броя
8331,zählen::V,lyeš'tiđ,броя
8332,zählen::V,la´sǩǩeed,броя
8333,zählen::V,ло̄гкэ,броя
8334,rechnen::V,åbrodh,сметна
8335,rechnen::V,ryöknedh,сметна
8336,rechnen::V,riekknit,сметна
8337,rechnen::V,låhkåt,сметна
8338,rechnen::V,rēhkenastit,сметна
8339,rechnen::V,rēhkenuššat,сметна
8340,rechnen::V,reknistiđ,сметна
8341,rechnen::V,rekknâ´stted,сметна
8342,rechnen::V,ло̄гкэ,сметна
8343,lesen::V,lohkedh,чета
8344,lesen::V,låhkåt,чета
8345,lesen::V,lohkat,чета
8346,lesen::V,luuhâđ,чета
8347,lesen::V,lookkâd,чета
8348,lesen::V,ло̄гкэ,чета
8349,malen::V,måaladidh,рисувам
8350,malen::V,feerpedh,рисувам
8351,malen::V,mállit,рисувам
8352,malen::V,njuohtat,рисувам
8353,malen::V,mōlet,рисувам
8354,malen::V,mááláḋ,рисувам
8355,malen::V,kälkkeed,рисувам
8356,malen::V,maa´l'jed,рисувам
8357,malen::V,рисовайе,рисувам
8358,malen::V,риссъе,рисувам
8359,zeichnen::V,guvviedidh,рисувам
8360,zeichnen::V,tjuorggat,рисувам
8361,zeichnen::V,sárgut,рисувам
8362,zeichnen::V,tevdnet,рисувам
8363,zeichnen::V,sárguđ,рисувам
8364,zeichnen::V,pirsted,рисувам
8365,zeichnen::V,piirsted,рисувам
8366,zeichnen::V,рисовайе,рисувам
8367,zeichnen::V,риссъе,рисувам
8368,schreiben::V,tjaeledh,пиша
8369,schreiben::V,tjállet,пиша
8370,schreiben::V,čállit,пиша
8371,schreiben::V,čäälliđ,пиша
8372,schreiben::V,ǩiirjted,пиша
8373,schreiben::V,кырьйхе,пиша
8374,besitzen::V,eekedh,имам
8375,besitzen::V,eekedh,притежавам
8376,besitzen::V,æjggut,имам
8377,besitzen::V,æjggut,притежавам
8378,besitzen::V,oamastit,имам
8379,besitzen::V,oamastit,притежавам
8380,besitzen::V,omâstiđ,имам
8381,besitzen::V,omâstiđ,притежавам
8382,besitzen::V,lee´d,имам
8383,besitzen::V,lee´d,притежавам
8384,besitzen::V,лиййе,имам
8385,besitzen::V,лиййе,притежавам
8386,kaufen::V,åestedh,купя
8387,kaufen::V,åestedh,купувам
8388,kaufen::V,oasstet,купя
8389,kaufen::V,oasstet,купувам
8390,kaufen::V,oastit,купя
8391,kaufen::V,oastit,купувам
8392,kaufen::V,uás'tiđ,купя
8393,kaufen::V,uás'tiđ,купувам
8394,kaufen::V,vuä´stted,купя
8395,kaufen::V,vuä´stted,купувам
8396,kaufen::V,вуэссьтэ,купя
8397,kaufen::V,вуэссьтэ,купувам
