,Concept_ID,se,bn
6867,umrühren::V,fiärruđ,নড়ানো
6868,umrühren::V,sie´jjted,নড়ানো
6869,umrühren::V,вӣршэ,নড়ানো
6870,stricken::V,gurredh,বোনা
6871,stricken::V,gådet,বোনা
6872,stricken::V,gođđit,বোনা
6873,stricken::V,kođđeeđ,বোনা
6874,stricken::V,kåå´đđed,বোনা
6875,stricken::V,коадтӭ,বোনা
6876,nähen::V,gåarodh,সেলাই করা
6877,nähen::V,goarrot,সেলাই করা
6878,nähen::V,goarrut,সেলাই করা
6879,nähen::V,kuárruđ,সেলাই করা
6880,nähen::V,kuärrad,সেলাই করা
6881,nähen::V,куаррэ,সেলাই করা
6882,färben::V,klaeriedidh,রঞ্জিত করা
6883,färben::V,bájnnit,রঞ্জিত করা
6884,färben::V,sihttset,রঞ্জিত করা
6885,färben::V,báidnit,রঞ্জিত করা
6886,färben::V,ivdnet,রঞ্জিত করা
6887,färben::V,päiniđ,রঞ্জিত করা
6888,färben::V,päinnad,রঞ্জিত করা
6889,färben::V,ǩe´rjjeed,রঞ্জিত করা
6890,färben::V,по̄а̄ййнэ,রঞ্জিত করা
6891,reinigen::V,reenskedh,পরিষ্কার করা
6892,reinigen::V,dïdtesjidh,পরিষ্কার করা
6893,reinigen::V,rájnnit,পরিষ্কার করা
6894,reinigen::V,čorget,পরিষ্কার করা
6895,reinigen::V,buhtistit,পরিষ্কার করা
6896,reinigen::V,kađvâđ,পরিষ্কার করা
6897,reinigen::V,čurgiđ,পরিষ্কার করা
6898,reinigen::V,putestiđ,পরিষ্কার করা
6899,reinigen::V,čiisteed,পরিষ্কার করা
6900,reinigen::V,puu´ttsted,পরিষ্কার করা
6901,reinigen::V,чисстэ,পরিষ্কার করা
6902,reinigen::V,е̄ллэ,পরিষ্কার করা
6903,waschen::V,bïssedh,পরিষ্কার করা
6904,waschen::V,bassat,পরিষ্কার করা
6905,waschen::V,bassat,পরিষ্কার করা
6906,waschen::V,posâliđ,পরিষ্কার করা
6907,waschen::V,põõssâd,পরিষ্কার করা
6908,waschen::V,пэ̄ссэ,পরিষ্কার করা
6909,abwischen::V,njaamedh,মুছা
6910,abwischen::V,sihkastit,মুছা
6911,abwischen::V,sihkkut,মুছা
6912,abwischen::V,sikkođ,মুছা
6913,abwischen::V,sekkad,মুছা
6914,abwischen::V,чисстэ,মুছা
6915,spülen::V,skuvledh,পরিষ্কার করা
6916,spülen::V,dåjddet,পরিষ্কার করা
6917,spülen::V,doidit,পরিষ্কার করা
6918,spülen::V,skuljiđ,পরিষ্কার করা
6919,spülen::V,toideđ,পরিষ্কার করা
6920,spülen::V,tåiddad,পরিষ্কার করা
6921,spülen::V,sku´lljeed,পরিষ্কার করা
6922,spülen::V,пэ̄ссэ,পরিষ্কার করা
6923,fegen::V,sööpedh,ঝাঁট দেওয়া
6924,fegen::V,suohttsit,ঝাঁট দেওয়া
6925,fegen::V,luvdet,ঝাঁট দেওয়া
6926,fegen::V,sihostiđ,ঝাঁট দেওয়া
6927,fegen::V,roppâđ,ঝাঁট দেওয়া
6928,fegen::V,västtad,ঝাঁট দেওয়া
6929,fegen::V,seekksted,ঝাঁট দেওয়া
6930,fegen::V,по̄а̄шшэ,ঝাঁট দেওয়া
6931,kehren::V,tjirredh,ঝাঁট দেওয়া
6932,kehren::V,såbit,ঝাঁট দেওয়া
6933,kehren::V,luvdet,ঝাঁট দেওয়া
6934,kehren::V,suo'pâlistiđ,ঝাঁট দেওয়া
6935,kehren::V,västtad,ঝাঁট দেওয়া
6936,kehren::V,по̄а̄шшэ,ঝাঁট দেওয়া
6937,baden::V,voejedidh,অবগাহন করা
6938,baden::V,gálatjit,অবগাহন করা
6939,baden::V,gálašit,অবগাহন করা
6940,baden::V,lávguđ,অবগাহন করা
6941,baden::V,vuõjjâd,অবগাহন করা
6942,baden::V,sääunõõttâd,অবগাহন করা
6943,baden::V,вӯйнэдтэ,অবগাহন করা
6944,sich waschen::V,bïssedidh,ধোয়া
6945,sich waschen::V,basádit,ধোয়া
6946,sich waschen::V,basadit,ধোয়া
6947,sich waschen::V,posâdâttâđ,ধোয়া
6948,sich waschen::V,põõuuõõttâd,ধোয়া
6949,sich waschen::V,пэзнэдтэ,ধোয়া
6950,ausziehen::V,svæjkedh,খুলা
6951,ausziehen::V,nuollat,খুলা
6952,ausziehen::V,nuollat,খুলা
6953,ausziehen::V,noollâđ,খুলা
6954,ausziehen::V,nõõllâd,খুলা
6955,ausziehen::V,jä´hssed,খুলা
6956,ausziehen::V,я̄ккьсе,খুলা
6957,anziehen::V,gaarvoehtidh,গায়ে দেত্তয়া
6958,anziehen::V,tsåggåt,গায়ে দেত্তয়া
6959,anziehen::V,nahkehit,গায়ে দেত্তয়া
6960,anziehen::V,čákŋat,গায়ে দেত্তয়া
6961,anziehen::V,ká'rvuttiđ,গায়ে দেত্তয়া
6962,anziehen::V,čouggâd,গায়ে দেত্তয়া
6963,anziehen::V,nââ´ǩǩted,গায়ে দেত্তয়া
6964,anziehen::V,ца̄гке,গায়ে দেত্তয়া
6965,anziehen::V,наккьхе,গায়ে দেত্তয়া
6966,sich anziehen::V,gåårvedidh,পোশাক পরা
6967,sich anziehen::V,gárvvunit,পোশাক পরা
6968,sich anziehen::V,gárvodit,পোশাক পরা
6969,sich anziehen::V,kárvudâttâđ,পোশাক পরা
6970,sich anziehen::V,teâvõõttâd,পোশাক পরা
6971,sich anziehen::V,туввнэдтэ,পোশাক পরা
6972,kämmen::V,tjåhkodh,আঁচড়ানো
6973,kämmen::V,rájddat,আঁচড়ানো
6974,kämmen::V,čohkut,আঁচড়ানো
6975,kämmen::V,čohhoođ,আঁচড়ানো
6976,kämmen::V,čååkkad,আঁচড়ানো
6977,kämmen::V,чоагкэ,আঁচড়ানো
6978,schmücken::V,rïesedh,সাজান করা
6979,schmücken::V,feegredh,সাজান করা
6980,schmücken::V,hiervvit,সাজান করা
6981,schmücken::V,tjáppedit,সাজান করা
6982,schmücken::V,čiŋahit,সাজান করা
6983,schmücken::V,čiŋâttiđ,সাজান করা
6984,schmücken::V,heärvted,সাজান করা
6985,schmücken::V,ре̄ввклаххьтэ,সাজান করা
6986,sagen::V,jiehtedh,উচ্চারণ করা
6987,sagen::V,javllat,উচ্চারণ করা
6988,sagen::V,dadjat,উচ্চারণ করা
6989,sagen::V,cealkit,উচ্চারণ করা
6990,sagen::V,ettâđ,উচ্চারণ করা
6991,sagen::V,celkkiđ,উচ্চারণ করা
6992,sagen::V,nõmmeed,উচ্চারণ করা
6993,sagen::V,ceä´lǩǩed,উচ্চারণ করা
6994,sagen::V,е̄ввэ,উচ্চারণ করা
6995,sagen::V,це̄ӆӆьке,উচ্চারণ করা
6996,sprechen::V,håaledh,বলা
6997,sprechen::V,rudnat,বলা
6998,sprechen::V,runádit,বলা
6999,sprechen::V,sárdnut,বলা
7000,sprechen::V,sárnuđ,বলা
7001,sprechen::V,särnnad,বলা
7002,sprechen::V,са̄ррнэ,বলা
7003,reden::V,håaledh,আলাপ করা
7004,reden::V,sáhkadit,আলাপ করা
7005,reden::V,hupmat,আলাপ করা
7006,reden::V,arvâlâddâđ,আলাপ করা
7007,reden::V,sárnudiđ,আলাপ করা
7008,reden::V,mainsted,আলাপ করা
7009,reden::V,е̄внэллэ,আলাপ করা
7010,sich unterhalten::V,soptsestalledh,আড্ডা দেওয়া
7011,sich unterhalten::V,ságastit,আড্ডা দেওয়া
7012,sich unterhalten::V,ságastallat,আড্ডা দেওয়া
7013,sich unterhalten::V,jumadit,আড্ডা দেওয়া
7014,sich unterhalten::V,ságastallat,আড্ডা দেওয়া
7015,sich unterhalten::V,ma'inâstiđ,আড্ডা দেওয়া
7016,sich unterhalten::V,maainsted,আড্ডা দেওয়া
7017,sich unterhalten::V,мо̄а̄йнсе,আড্ডা দেওয়া
7018,fragen::V,gihtjedh,জিজ্ঞাসা করা
7019,fragen::V,gahtjat,জিজ্ঞাসা করা
7020,fragen::V,gatjádit,জিজ্ঞাসা করা
7021,fragen::V,jearrat,জিজ্ঞাসা করা
7022,fragen::V,koijâdiđ,জিজ্ঞাসা করা
7023,fragen::V,kõõččâd,জিজ্ঞাসা করা
7024,fragen::V,кэ̄дже,জিজ্ঞাসা করা
7025,bitten::V,birredh,প্রার্থনা করা
7026,bitten::V,aanoestidh,প্রার্থনা করা
7027,bitten::V,rohkelassjedh,প্রার্থনা করা
7028,bitten::V,ádnot,প্রার্থনা করা
7029,bitten::V,gåhttjot,প্রার্থনা করা
7030,bitten::V,bivdit,প্রার্থনা করা
7031,bitten::V,pivdeđ,প্রার্থনা করা
7032,bitten::V,äännad,প্রার্থনা করা
7033,bitten::V,raukkâd,প্রার্থনা করা
7034,bitten::V,а̄нкэ,প্রার্থনা করা
7035,bitten::V,кэ̄дже,প্রার্থনা করা
7036,erzählen::V,saakestidh,বর্ণনা করা
7037,erzählen::V,giehttot,বর্ণনা করা
7038,erzählen::V,subtsastit,বর্ণনা করা
7039,erzählen::V,muitalit,বর্ণনা করা
7040,erzählen::V,uvástâllâđ,বর্ণনা করা
7041,erzählen::V,ma'inâstiđ,বর্ণনা করা
7042,erzählen::V,maainsted,বর্ণনা করা
7043,erzählen::V,мо̄а̄йнсе,বর্ণনা করা
7044,mitteilen::V,såårnedh,বলা
7045,mitteilen::V,bïeljelidh,বলা
7046,mitteilen::V,diededit,বলা
7047,mitteilen::V,dieđihit,বলা
7048,mitteilen::V,a'lmottiđ,বলা
7049,mitteilen::V,tie´đted,বলা
7050,mitteilen::V,це̄ӆӆьке,বলা
7051,nennen::V,gåhtjodh,নাম দেওয়া
7052,nennen::V,lahtedh,নাম দেওয়া
7053,nennen::V,nammadit,নাম দেওয়া
7054,nennen::V,gohččut,নাম দেওয়া
7055,nennen::V,nomâttiđ,নাম দেওয়া
7056,nennen::V,koččođ,নাম দেওয়া
7057,nennen::V,nõõmted,নাম দেওয়া
7058,nennen::V,нэ̄ммдэ,নাম দেওয়া
7059,nennen::V,це̄ӆӆьке,নাম দেওয়া
7060,rufen::V,gåhtjodh,আমন্ত্রণ করা
7061,rufen::V,tjåarvodh,আমন্ত্রণ করা
7062,rufen::V,tjuorvvot,আমন্ত্রণ করা
7063,rufen::V,čuorvut,আমন্ত্রণ করা
7064,rufen::V,čuár'vuđ,আমন্ত্রণ করা
7065,rufen::V,kåččad,আমন্ত্রণ করা
7066,rufen::V,čuârvvad,আমন্ত্রণ করা
7067,rufen::V,коаххче,আমন্ত্রণ করা
7068,prahlen::V,girmedh,বড়াই করা
7069,prahlen::V,goarssudit,বড়াই করা
7070,prahlen::V,rábmot,বড়াই করা
7071,prahlen::V,ramâččâttâđ,বড়াই করা
7072,prahlen::V,kuärggõõttâd,বড়াই করা
7073,prahlen::V,куарктэ,বড়াই করা
7074,übersetzen::V,jarkoestidh,ভাষাস্তরিত করা
7075,übersetzen::V,jårggålit,ভাষাস্তরিত করা
7076,übersetzen::V,jorgalit,ভাষাস্তরিত করা
7077,übersetzen::V,jurgâliđ,ভাষাস্তরিত করা
7078,übersetzen::V,jåårǥlâ´tted,ভাষাস্তরিত করা
7079,denken::V,ussjedidh,ভাবা
7080,denken::V,ájádallat,ভাবা
7081,denken::V,usjudit,ভাবা
7082,denken::V,jurddašit,ভাবা
7083,denken::V,jurdeđ,ভাবা
7084,denken::V,ju'rdâččiđ,ভাবা
7085,denken::V,juurdčed,ভাবা
7086,denken::V,юррьтэ,ভাবা
7087,glauben::V,jaehkedh,বিশ্বাস করা
7088,glauben::V,jáhkket,বিশ্বাস করা
7089,glauben::V,jáhkkit,বিশ্বাস করা
7090,glauben::V,oskođ,বিশ্বাস করা
7091,glauben::V,jähittiđ,বিশ্বাস করা
7092,glauben::V,åskkad,বিশ্বাস করা
7093,glauben::V,оасскэ,বিশ্বাস করা
7094,bemerken::V,aajhtsedh,লক্ষ্য করা
7095,bemerken::V,lahtestidh,লক্ষ্য করা
7096,bemerken::V,ájttsat,লক্ষ্য করা
7097,bemerken::V,gæhttjat,লক্ষ্য করা
7098,bemerken::V,tsuojggit,লক্ষ্য করা
7099,bemerken::V,áicat,লক্ষ্য করা
7100,bemerken::V,fuobmát,লক্ষ্য করা
7101,bemerken::V,aiccâđ,লক্ষ্য করা
7102,bemerken::V,huá'mášiđ,লক্ষ্য করা
7103,bemerken::V,aiccâd,লক্ষ্য করা
7104,bemerken::V,huõmsted,লক্ষ্য করা
7105,bemerken::V,уййнэ,লক্ষ্য করা
7106,erkennen::V,dabtedh,চিনিতে পারা
7107,erkennen::V,dåbddåt,চিনিতে পারা
7108,erkennen::V,dovdát,চিনিতে পারা
7109,erkennen::V,fuobmát,চিনিতে পারা
7110,erkennen::V,tubdâđ,চিনিতে পারা
7111,erkennen::V,tobddâd,চিনিতে পারা
7112,erkennen::V,тӣдтӭ,চিনিতে পারা
7113,erkennen::V,то̄ммтэ,চিনিতে পারা
7114,begreifen::V,daapadidh,উপলব্ধি করা
7115,begreifen::V,buojkkát,উপলব্ধি করা
7116,begreifen::V,ipmirdit,উপলব্ধি করা
7117,begreifen::V,iberdiđ,উপলব্ধি করা
7118,begreifen::V,tobddâd,উপলব্ধি করা
7119,begreifen::V,то̄ӆӆькье,উপলব্ধি করা
7120,verstehen::V,guarkedh,উপলব্ধি করা
7121,verstehen::V,árvvedit,উপলব্ধি করা
7122,verstehen::V,guopmat,উপলব্ধি করা
7123,verstehen::V,addiđ,উপলব্ধি করা
7124,verstehen::V,tobddâd,উপলব্ধি করা
7125,verstehen::V,fi´ttjed,উপলব্ধি করা
7126,verstehen::V,о̄а̄нтшэ,উপলব্ধি করা
7127,lernen::V,bïhkemdidh,শেখা
7128,lernen::V,oahppat,শেখা
7129,lernen::V,oahppat,শেখা
7130,lernen::V,oppâđ,শেখা
7131,lernen::V,mättjed,শেখা
7132,lernen::V,уххцтэдтэ,শেখা
7133,wissen::V,dietedh,জানা
7134,wissen::V,diehtet,জানা
7135,wissen::V,diehtit,জানা
7136,wissen::V,tiettiđ,জানা
7137,wissen::V,tie´tted,জানা
7138,wissen::V,тӣдтӭ,জানা
7139,sich erinnern an::V,mujhtedh,মনে করা
7140,sich erinnern an::V,mujttet,মনে করা
7141,sich erinnern an::V,muitát,মনে করা
7142,sich erinnern an::V,muštáđ,মনে করা
7143,sich erinnern an::V,mu´štted,মনে করা
7144,sich erinnern an::V,мушштсэллэ,মনে করা
7145,vergessen::V,åajaldidh,বিস্মৃত হওয়া
7146,vergessen::V,vååjeldehtedh,বিস্মৃত হওয়া
7147,vergessen::V,vajálduhttet,বিস্মৃত হওয়া
7148,vergessen::V,vajáldahttit,বিস্মৃত হওয়া
7149,vergessen::V,vájáldittiđ,বিস্মৃত হওয়া
7150,vergessen::V,vääildâ´tted,বিস্মৃত হওয়া
7151,vergessen::V,вуаййлаххьтэ,বিস্মৃত হওয়া
7152,messen::V,meatadidh,মাপা
