,Concept_ID,ml,se
602,Strömung::N,പ്രവാഹം,ve´rdd
603,Strömung::N,പ്രവാഹം,выррьт
604,Tropfen::N,തുള്ളി,gåajhkohts
605,Tropfen::N,തുള്ളി,gåjkudis
606,Tropfen::N,തുള്ളി,goaikkanas
607,Tropfen::N,തുള്ളി,čalme
608,Tropfen::N,തുള്ളി,čâ´lmm
609,Tropfen::N,തുള്ളി,ча̄лльм
610,Schaum::N,നുര,sapte
611,Schaum::N,നുര,såpptå
612,Schaum::N,നുര,sokta
613,Schaum::N,നുര,suptâ
614,Schaum::N,നുര,soptt
615,Schaum::N,നുര,со̄ппт
616,Schmutz::N,അഴുക്ക്,haaskoe
617,Schmutz::N,അഴുക്ക്,duolvva
618,Schmutz::N,അഴുക്ക്,duolva
619,Schmutz::N,അഴുക്ക്,durdi
620,Schmutz::N,അഴുക്ക്,stänži
621,Schmutz::N,അഴുക്ക്,sähss
622,Schmutz::N,അഴുക്ക്,са̄ккьс
623,Schmutz::N,അഴുക്ക്,не̄шшь
624,See::N,തടാകം,jaevrie
625,See::N,തടാകം,jávrre
626,See::N,തടാകം,jávri
627,See::N,തടാകം,jävri
628,See::N,തടാകം,jâu´rr
629,See::N,തടാകം,я̄ввьр
630,Sumpf::N,ചതുപ്പുനിലം,pluevie
631,Sumpf::N,ചതുപ്പുനിലം,áhpe
632,Sumpf::N,ചതുപ്പുനിലം,sæmssa
633,Sumpf::N,ചതുപ്പുനിലം,jeaggi
634,Sumpf::N,ചതുപ്പുനിലം,jeggi
635,Sumpf::N,ചതുപ്പുനിലം,jeä´ǧ'ǧ
636,Sumpf::N,ചതുപ്പുനിലം,ла̄ммьп
637,Moor::N,പാഴ്നിലം,pluevie
638,Moor::N,പാഴ്നിലം,jiegge
639,Moor::N,പാഴ്നിലം,suotnju
640,Moor::N,പാഴ്നിലം,karrii
641,Moor::N,പാഴ്നിലം,kä´rev
642,Moor::N,പാഴ്നിലം,veättaǩ
643,Moor::N,പാഴ്നിലം,ла̄ммьп
644,Wiese::N,പുൽത്തകിടി,ïentje
645,Wiese::N,പുൽത്തകിടി,giedde
646,Wiese::N,പുൽത്തകിടി,gieddi
647,Wiese::N,പുൽത്തകിടി,nijtto
648,Wiese::N,പുൽത്തകിടി,пуэшенҍ
649,Wald::N,വനം,skåake
650,Wald::N,വനം,skåajje
651,Wald::N,വനം,miehtsie
652,Wald::N,വനം,vuovdde
653,Wald::N,വനം,miehttse
654,Wald::N,വനം,vuovdi
655,Wald::N,വനം,meahcci
656,Wald::N,വനം,mecci
657,Wald::N,വനം,vyemi
658,Wald::N,വനം,vue´mm
659,Wald::N,വനം,meä´c'c
660,Wald::N,വനം,ля̄ммт
661,Wald::N,കാട്,skåake
662,Wald::N,കാട്,skåajje
663,Wald::N,കാട്,miehtsie
664,Wald::N,കാട്,vuovdde
665,Wald::N,കാട്,miehttse
666,Wald::N,കാട്,vuovdi
667,Wald::N,കാട്,meahcci
668,Wald::N,കാട്,mecci
669,Wald::N,കാട്,vyemi
670,Wald::N,കാട്,vue´mm
671,Wald::N,കാട്,meä´c'c
672,Wald::N,കാട്,ля̄ммт
673,Hügel::N,കുന്ന്,deava
674,Hügel::N,കുന്ന്,dievvá
675,Hügel::N,കുന്ന്,dievvá
676,Hügel::N,കുന്ന്,čummâ
677,Hügel::N,കുന്ന്,pä´rcc
678,Hügel::N,കുന്ന്,teä´rmm
679,Hügel::N,കുന്ന്,ка̄ннҌт
680,Anhöhe::N,ഉയർന്ന ഭൂമി,deava
681,Anhöhe::N,ഉയർന്ന ഭൂമി,jalladahke
682,Anhöhe::N,ഉയർന്ന ഭൂമി,dievásj
683,Anhöhe::N,ഉയർന്ന ഭൂമി,aláš
684,Anhöhe::N,ഉയർന്ന ഭൂമി,luohkká
685,Anhöhe::N,ഉയർന്ന ഭൂമി,tiävá
686,Anhöhe::N,ഉയർന്ന ഭൂമി,poorááš
687,Anhöhe::N,ഉയർന്ന ഭൂമി,ču´lpp
688,Anhöhe::N,ഉയർന്ന ഭൂമി,škâu´ŋŋ
689,Anhöhe::N,ഉയർന്ന ഭൂമി,ка̄ннҌт
690,Berg::N,പർവ്വതം,bïerje
691,Berg::N,പർവ്വതം,várre
692,Berg::N,പർവ്വതം,várri
693,Berg::N,പർവ്വതം,vääṛi
694,Berg::N,പർവ്വതം,vää´rr
695,Berg::N,പർവ്വതം,те̄ррьм
696,Gipfel::N,ഉച്ചകോടി,dalvese
697,Gipfel::N,ഉച്ചകോടി,tjåhkkå
698,Gipfel::N,ഉച്ചകോടി,čohkka
699,Gipfel::N,ഉച്ചകോടി,čokke
700,Gipfel::N,ഉച്ചകോടി,čå´ǩǩ
701,Gipfel::N,ഉച്ചകോടി,ла̄ддҍв
702,Höhle::N,ഗുഹ,beajoe
703,Höhle::N,ഗുഹ,rájgge
704,Höhle::N,ഗുഹ,sluoggo
705,Höhle::N,ഗുഹ,biedju
706,Höhle::N,ഗുഹ,kuovđâšm
707,Höhle::N,ഗുഹ,skuõrr
708,Höhle::N,ഗുഹ,вуэӈӈк
709,Abhang::N,ചരിവ്,boelte
710,Abhang::N,ചരിവ്,brijrie
711,Abhang::N,ചരിവ്,bállte
712,Abhang::N,ചരിവ്,vielti
713,Abhang::N,ചരിവ്,luohkká
714,Abhang::N,ചരിവ്,viel'tti
715,Abhang::N,ചരിവ്,vie´ltt
716,Abhang::N,ചരിവ്,луэххк
717,Quelle::N,ഉറവിടം,aajege
718,Quelle::N,ഉറവിടം,gaaltije
719,Quelle::N,ഉറവിടം,ája
720,Quelle::N,ഉറവിടം,ája
721,Quelle::N,ഉറവിടം,gáldu
722,Quelle::N,ഉറവിടം,aajâ
723,Quelle::N,ഉറവിടം,käldee
724,Quelle::N,ഉറവിടം,lädd
725,Quelle::N,ഉറവിടം,käivv
726,Quelle::N,ഉറവിടം,ка̄ййв
727,Bach::N,അരുവി,johketje
728,Bach::N,അരുവി,jåhkå
729,Bach::N,അരുവി,jågåsj
730,Bach::N,അരുവി,jogaš
731,Bach::N,അരുവി,aajâ
732,Bach::N,അരുവി,vuäjj
733,Bach::N,അരുവി,вуэйй
734,Fluss::N,നദി,johke
735,Fluss::N,നദി,ædno
736,Fluss::N,നദി,jåhkå
737,Fluss::N,നദി,johka
738,Fluss::N,നദി,juuhâ
739,Fluss::N,നദി,jokk
740,Fluss::N,നദി,jeänn
741,Fluss::N,നദി,ё̄гк
742,Ufer::N,തീരം,beala
743,Ufer::N,തീരം,gádde
744,Ufer::N,തീരം,gáddi
745,Ufer::N,തീരം,riddo
746,Ufer::N,തീരം,redd
747,Ufer::N,തീരം,рыннт
748,Küste::N,കടൽത്തീരം,mïere
749,Küste::N,കടൽത്തീരം,gaedtie
750,Küste::N,കടൽത്തീരം,merragádde
751,Küste::N,കടൽത്തീരം,merraguovllo
752,Küste::N,കടൽത്തീരം,gáddi
753,Küste::N,കടൽത്തീരം,riddo
754,Küste::N,കടൽത്തീരം,miârr'redd
755,Küste::N,കടൽത്തീരം,рыннт
756,Festland::N,കര,gaedtie
757,Festland::N,കര,gádde
758,Festland::N,കര,nannán
759,Festland::N,കര,kušknjâs
760,Festland::N,കര,eennâm
761,Festland::N,കര,jânnam
762,Festland::N,കര,ма̄ннтэр
763,Meer::N,കടൽ,mearoe
764,Meer::N,കടൽ,merra
765,Meer::N,കടൽ,nuorre
766,Meer::N,കടൽ,áhpi
767,Meer::N,കടൽ,mearra
768,Meer::N,കടൽ,meeṛâ
769,Meer::N,കടൽ,miârr
770,Meer::N,കടൽ,ме̄рр
771,Bucht::N,ഉൾക്കടല്,loekte
772,Bucht::N,ഉൾക്കടല്,oagge
773,Bucht::N,ഉൾക്കടല്,luokta
774,Bucht::N,ഉൾക്കടല്,luokta
775,Bucht::N,ഉൾക്കടല്,čuáj̣á
776,Bucht::N,ഉൾക്കടല്,luhtt
777,Bucht::N,ഉൾക്കടല്,вӯнн
778,Bucht::N,ഉൾക്കടല്,лӯххт
779,Insel::N,ദ്വീപ്,sååle
780,Insel::N,ദ്വീപ്,suoloj
781,Insel::N,ദ്വീപ്,suolu
782,Insel::N,ദ്വീപ്,suálui
783,Insel::N,ദ്വീപ്,suâl
784,Insel::N,ദ്വീപ്,суэл
785,Blume::N,പൂവ്,rïesege
786,Blume::N,പൂവ്,giedjek
787,Blume::N,പൂവ്,rássi
788,Blume::N,പൂവ്,kukká
789,Blume::N,പൂവ്,heä´rvvrää´ss
790,Blume::N,പൂവ്,ывьнэнч
791,Gras::N,പുല്ല്,kraesie
792,Gras::N,പുല്ല്,rásse
793,Gras::N,പുല്ല്,rássi
794,Gras::N,പുല്ല്,rääsi
795,Gras::N,പുല്ല്,rää´ss
796,Gras::N,പുല്ല്,ра̄ссь
797,Wurzel::N,വേര്,roehtse
798,Wurzel::N,വേര്,ruohttsa
799,Wurzel::N,വേര്,ruohtas
800,Wurzel::N,വേര്,veedis
801,Wurzel::N,വേര്,vue´ddes
802,Wurzel::N,വേര്,вуэнҍтэсь
803,Baum::N,മരം,moere
804,Baum::N,മരം,muorra
805,Baum::N,മരം,muorra
806,Baum::N,മരം,muoṛâ
807,Baum::N,മരം,muõrr
808,Baum::N,മരം,мӯрр
809,Stamm::N,തായ്ത്തടി,ståamhpe
810,Stamm::N,തായ്ത്തടി,mátta
811,Stamm::N,തായ്ത്തടി,galda
812,Stamm::N,തായ്ത്തടി,ruŋgo
813,Stamm::N,തായ്ത്തടി,stokk
814,Stamm::N,തായ്ത്തടി,мӯрр
815,Stamm::N,തായ്ത്തടി,кэ̄ллт
816,Rinde::N,പട്ട,gïrre
817,Rinde::N,പട്ട,baarhkoe
818,Rinde::N,പട്ട,bárkko
819,Rinde::N,പട്ട,ostu
820,Rinde::N,പട്ട,bárku
821,Rinde::N,പട്ട,korrâ
822,Rinde::N,പട്ട,kõrr
823,Rinde::N,പട്ട,pärkk
824,Rinde::N,പട്ട,кэ̄рр
825,Rinde::N,പട്ട,па̄ҏҏк
826,Ast::N,ശാഖ,åeksie
827,Ast::N,ശാഖ,oakse
828,Ast::N,ശാഖ,oaksi
829,Ast::N,ശാഖ,uák'si
830,Ast::N,ശാഖ,å´hss
831,Ast::N,ശാഖ,вуэккьс
832,Zweig::N,ശാഖ,åeksie
833,Zweig::N,ശാഖ,oakse
834,Zweig::N,ശാഖ,rissi
835,Zweig::N,ശാഖ,syeṛi
836,Zweig::N,ശാഖ,sue´rr
837,Zweig::N,ശാഖ,рыссе
838,Blatt::N,ഇല,plienie
839,Blatt::N,ഇല,lassta
840,Blatt::N,ഇല,lasta
841,Blatt::N,ഇല,lostâ
842,Blatt::N,ഇല,lõstt
843,Blatt::N,ഇല,лэ̄сст
844,Birke::N,പൂവരശ്,såekie
845,Birke::N,പൂവരശ്,soahke
846,Birke::N,പൂവരശ്,soahki
847,Birke::N,പൂവരശ്,suáhi
848,Birke::N,പൂവരശ്,suâ´ǩǩ
849,Birke::N,പൂവരശ്,пе̄ссьмӯрр
850,Kiefer[Baum]::N,പൈൻമരം,bietsie
851,Kiefer[Baum]::N,പൈൻമരം,hájkka
852,Kiefer[Baum]::N,പൈൻമരം,biehtse
853,Kiefer[Baum]::N,പൈൻമരം,beahci
854,Kiefer[Baum]::N,പൈൻമരം,peeci
855,Kiefer[Baum]::N,പൈൻമരം,pie´cc
856,Kiefer[Baum]::N,പൈൻമരം,пе̄дзь
857,Weide[Baum]::N,വില്ലോ,saalje
858,Weide[Baum]::N,വില്ലോ,sállja
859,Weide[Baum]::N,വില്ലോ,sieđga
860,Weide[Baum]::N,വില്ലോ,puájui
861,Weide[Baum]::N,വില്ലോ,puäi
862,Weide[Baum]::N,വില്ലോ,пуай
863,Tanne::N,ദേവദാരു,goese
864,Tanne::N,ദേവദാരു,guossa
865,Tanne::N,ദേവദാരു,guossa
866,Tanne::N,ദേവദാരു,kuosâ
867,Tanne::N,ദേവദാരു,kuõss
868,Tanne::N,ദേവദാരു,кӯсс
869,Horn::N,മൃഗത്തിൻറെ കൊമ്പ്,tjåervie
870,Horn::N,മൃഗത്തിൻറെ കൊമ്പ്,tjoarvve
871,Horn::N,മൃഗത്തിൻറെ കൊമ്പ്,čoarvi
872,Horn::N,മൃഗത്തിൻറെ കൊമ്പ്,čuár'vi
873,Horn::N,മൃഗത്തിൻറെ കൊമ്പ്,čuä´rvv
874,Horn::N,മൃഗത്തിൻറെ കൊമ്പ്,чуэррьв
875,Feder::N,തൂവൽ,badtse
876,Feder::N,തൂവൽ,dålgge
877,Feder::N,തൂവൽ,bozza
878,Feder::N,തൂവൽ,puzzâ
879,Feder::N,തൂവൽ,tolge
880,Feder::N,തൂവൽ,poʒʒ
881,Feder::N,തൂവൽ,по̄ннц
882,Fell::N,മൃദുരോമം,njaltja
883,Fell::N,മൃദുരോമം,duollje
884,Fell::N,മൃദുരോമം,náhkki
885,Fell::N,മൃദുരോമം,dorkkas
886,Fell::N,മൃദുരോമം,turkkâ
887,Fell::N,മൃദുരോമം,tyel'ji
888,Fell::N,മൃദുരോമം,nähki
889,Fell::N,മൃദുരോമം,torkk
890,Fell::N,മൃദുരോമം,čåu´dd
891,Fell::N,മൃദുരോമം,tue´l'lj
892,Fell::N,മൃദുരോമം,тӯлльй
893,Flügel::N,ചിറക്,såaja
894,Flügel::N,ചിറക്,såajoe
895,Flügel::N,ചിറക്,soadje
896,Flügel::N,ചിറക്,soadji
897,Flügel::N,ചിറക്,suáj̣á
898,Flügel::N,ചിറക്,suäjj
899,Flügel::N,ചിറക്,суэйй
900,Klaue::N,നഖം,gadtse
901,Klaue::N,നഖം,guober
902,Klaue::N,നഖം,gazza
903,Klaue::N,നഖം,kozzâ
904,Klaue::N,നഖം,kõʒʒ
905,Klaue::N,നഖം,кэ̄ннц
906,Kralle::N,നഖം,gadtse
907,Kralle::N,നഖം,gadtsa
908,Kralle::N,നഖം,gazza
909,Kralle::N,നഖം,kozzâ
910,Kralle::N,നഖം,kõʒʒ
911,Kralle::N,നഖം,ке̄бпель
912,Schwanz::N,വാൽ,siejpie
913,Schwanz::N,വാൽ,siejbbe
914,Schwanz::N,വാൽ,bađuš
915,Schwanz::N,വാൽ,seaibi
916,Schwanz::N,വാൽ,seibi
917,Schwanz::N,വാൽ,sei´bb
918,Schwanz::N,വാൽ,piä´cciǩ
919,Schwanz::N,വാൽ,пиджь
920,Schwanz::N,വാൽ,се̄ййп
921,Schwanz::N,വാൽ,пе̄цехь
922,Ei::N,മുട്ട,munnie
923,Ei::N,മുട്ട,månne
924,Ei::N,മുട്ട,monni
925,Ei::N,മുട്ട,maṇe
926,Ei::N,മുട്ട,mââ´nn
927,Ei::N,മുട്ട,маннҍ
928,Nest::N,കൂട്,biesie
929,Nest::N,കൂട്,biesse
930,Nest::N,കൂട്,beassi
931,Nest::N,കൂട്,peesi
932,Nest::N,കൂട്,piervâl
933,Nest::N,കൂട്,piä´ss
934,Nest::N,കൂട്,пе̄ссь
935,Bau::N,മാളം,biesie
936,Bau::N,മാളം,biedjo
937,Bau::N,മാളം,liesso
938,Bau::N,മാളം,biedju
939,Bau::N,മാളം,piäju
940,Bau::N,മാളം,вуэӈӈк
941,Tier::N,മൃഗം,juvre
942,Tier::N,മൃഗം,udos
943,Tier::N,മൃഗം,divrre
944,Tier::N,മൃഗം,luohtok
945,Tier::N,മൃഗം,ealli
946,Tier::N,മൃഗം,ellee
947,Tier::N,മൃഗം,jie´lli
948,Tier::N,മൃഗം,жыва
949,Herde::N,കൂട്ടം,dåehkie
950,Herde::N,കൂട്ടം,ællo
951,Herde::N,കൂട്ടം,fuovva
952,Herde::N,കൂട്ടം,doahkki
953,Herde::N,കൂട്ടം,čagge
954,Herde::N,കൂട്ടം,tukk
955,Herde::N,കൂട്ടം,vâ´lvv
956,Herde::N,കൂട്ടം,чуэз
957,Herde::N,കൂട്ടം,чӣгар
958,Kuh::N,പശു,govse
959,Kuh::N,പശു,gussa
960,Kuh::N,പശു,gussa
961,Kuh::N,പശു,kussâ
962,Kuh::N,പശു,kuss
963,Kuh::N,പശു,лӣххьм
964,Bulle::N,കാള,vuaksa
965,Bulle::N,കാള,vuoksá
966,Bulle::N,കാള,heargi
967,Bulle::N,കാള,vuák'sá
968,Bulle::N,കാള,ergi
969,Bulle::N,കാള,vuâhss
970,Bulle::N,കാള,е̄ррьк
971,Pferd::N,കുതിര,hierkie
972,Pferd::N,കുതിര,råsse
973,Pferd::N,കുതിര,hæssta
974,Pferd::N,കുതിര,heavuš
975,Pferd::N,കുതിര,hiävuš
976,Pferd::N,കുതിര,heävaš
977,Pferd::N,കുതിര,ро̄ссь
978,Schaf::N,ആട്,sïrve
979,Schaf::N,ആട്,sávttsa
980,Schaf::N,ആട്,sávza
981,Schaf::N,ആട്,savzâ
982,Schaf::N,ആട്,sauʒʒ
983,Schaf::N,ആട്,ла̄мьпесь
984,Schwein::N,പന്നി,snurke
985,Schwein::N,പന്നി,svijnne
986,Schwein::N,പന്നി,spiidni
987,Schwein::N,പന്നി,šahe
988,Schwein::N,പന്നി,šââ´ǩǩ
989,Schwein::N,പന്നി,ша̄гкь
990,Hund::N,നായ്,bïenje
991,Hund::N,നായ്,bena
992,Hund::N,നായ്,beana
993,Hund::N,നായ്,peenuv
994,Hund::N,നായ്,piânnai
995,Hund::N,നായ്,пе̄ннэ
996,Katze::N,പൂച്ച,gaahtoe
997,Katze::N,പൂച്ച,gáhtto
998,Katze::N,പൂച്ച,bussá
999,Katze::N,പൂച്ച,kissá
1000,Katze::N,പൂച്ച,kaass
1001,Katze::N,പൂച്ച,ко̄а̄сс
1002,Bär::N,കരടി,gumsie
1003,Bär::N,കരടി,biernna
1004,Bär::N,കരടി,guovža
1005,Bär::N,കരടി,bierdna
1006,Bär::N,കരടി,kuob'žâ
1007,Bär::N,കരടി,kue´bǯǯ
1008,Bär::N,കരടി,та̄лл
1009,Eichhörnchen::N,അണ്ണാൻ,åeruve
1010,Eichhörnchen::N,അണ്ണാൻ,oarre
1011,Eichhörnchen::N,അണ്ണാൻ,oarri
1012,Eichhörnchen::N,അണ്ണാൻ,uár'ree
1013,Eichhörnchen::N,അണ്ണാൻ,vuä´r'rev
1014,Eichhörnchen::N,അണ്ണാൻ,вуэррев
1015,Elch::N,കടമാന്,ïelje
1016,Elch::N,കടമാന്,ællja
1017,Elch::N,കടമാന്,sarvva
1018,Elch::N,കടമാന്,ealga
1019,Elch::N,കടമാന്,sorvâ
1020,Elch::N,കടമാന്,sõrvv
1021,Elch::N,കടമാന്,сэ̄ррв
1022,Fuchs::N,കുറുക്കൻ,riepie
1023,Fuchs::N,കുറുക്കൻ,riebij
1024,Fuchs::N,കുറുക്കൻ,rieban
1025,Fuchs::N,കുറുക്കൻ,riemnjis
1026,Fuchs::N,കുറുക്കൻ,rie´mjj
1027,Fuchs::N,കുറുക്കൻ,рӣммьн
1028,Hase::N,മുയൽ,njåemele
1029,Hase::N,മുയൽ,njoammel
1030,Hase::N,മുയൽ,njoammil
1031,Hase::N,മുയൽ,njuámmil
1032,Hase::N,മുയൽ,njue´m'mel
1033,Hase::N,മുയൽ,нюэммель
1034,Maus::N,ചുണ്ടലി,snjeara
1035,Maus::N,ചുണ്ടലി,snjierrá
1036,Maus::N,ചുണ്ടലി,sáhpán
1037,Maus::N,ചുണ്ടലി,säplig
1038,Maus::N,ചുണ്ടലി,sä´ppli
1039,Maus::N,ചുണ്ടലി,са̄хпьлинк
1040,Wolf::N,ചെന്നായ,sïejpe
1041,Wolf::N,ചെന്നായ,stálppe
1042,Wolf::N,ചെന്നായ,stáhkke
1043,Wolf::N,ചെന്നായ,ruomas
1044,Wolf::N,ചെന്നായ,kumpe
1045,Wolf::N,ചെന്നായ,návdi
1046,Wolf::N,ചെന്നായ,kumppi
1047,Wolf::N,ചെന്നായ,ku´mpp
1048,Wolf::N,ചെന്നായ,pââ´ldes
1049,Wolf::N,ചെന്നായ,чиррм
1050,Wolf::N,ചെന്നായ,пальтӭсь
1051,Vogel::N,പക്ഷി,ledtie
1052,Vogel::N,പക്ഷി,lådde
1053,Vogel::N,പക്ഷി,loddi
1054,Vogel::N,പക്ഷി,lodde
1055,Vogel::N,പക്ഷി,lå´dd
1056,Vogel::N,പക്ഷി,лоаннҍт
1057,Schwarm::N,കൂട്ടം,dåehkie
1058,Schwarm::N,കൂട്ടം,doahkke
1059,Schwarm::N,കൂട്ടം,doahkki
1060,Schwarm::N,കൂട്ടം,tuák'ki
1061,Schwarm::N,കൂട്ടം,parvv
1062,Schwarm::N,കൂട്ടം,туххк
1063,Huhn::N,കോഴി,vöönhtse
1064,Huhn::N,കോഴി,vuonntsá
1065,Huhn::N,കോഴി,vuonccis
1066,Huhn::N,കോഴി,kääṇi
1067,Huhn::N,കോഴി,kää´nn
1068,Huhn::N,കോഴി,ка̄ннҌ
1069,Hahn::N,പൂവൻകോഴി,deere
1070,Hahn::N,പൂവൻകോഴി,hádna
1071,Hahn::N,പൂവൻകോഴി,åresvuonntsá
1072,Hahn::N,പൂവൻകോഴി,vuonccis
1073,Hahn::N,പൂവൻകോഴി,kääṇi
1074,Hahn::N,പൂവൻകോഴി,åå´reskää´nn
1075,Hahn::N,പൂവൻകോഴി,пе̄ттэх
1076,Gans::N,അരയന്നം,gaase
1077,Gans::N,അരയന്നം,gássa
1078,Gans::N,അരയന്നം,čuonji
1079,Gans::N,അരയന്നം,čuá'njá
1080,Gans::N,അരയന്നം,čue´nj
1081,Gans::N,അരയന്നം,чуэнь
1082,Adler::N,കഴുകൻ,aarhtse
1083,Adler::N,കഴുകൻ,goasskem
1084,Adler::N,കഴുകൻ,goaskin
1085,Adler::N,കഴുകൻ,kuás'kim
1086,Adler::N,കഴുകൻ,kuä´cǩǩem
1087,Adler::N,കഴുകൻ,куэцькем
1088,Ente::N,താറാവ്,tjååtsele
1089,Ente::N,താറാവ്,vuojatjis
1090,Ente::N,താറാവ്,čáhceloddi
1091,Ente::N,താറാവ്,vuonjâč
1092,Ente::N,താറാവ്,vuõnjâč
1093,Ente::N,താറാവ്,ча̄дзьлоаннҍт
1094,Eule::N,മൂങ്ങ,snjågloe
1095,Eule::N,മൂങ്ങ,skunjok
1096,Eule::N,മൂങ്ങ,skuolfi
1097,Eule::N,മൂങ്ങ,ijjâlodde
1098,Eule::N,മൂങ്ങ,iiđsaž
1099,Eule::N,മൂങ്ങ,кунньлоаннҍт
1100,Eule::N,മൂങ്ങ,чӯзэм вуэһпэй
1101,Kranich::N,കൊക്ക്,goerke
1102,Kranich::N,കൊക്ക്,guorgga
1103,Kranich::N,കൊക്ക്,guorga
1104,Kranich::N,കൊക്ക്,kuor'gâ
1105,Kranich::N,കൊക്ക്,kuõrgg
1106,Kranich::N,കൊക്ക്,кӯррк
1107,Krähe::N,കാക്ക,voerhtje
1108,Krähe::N,കാക്ക,gárránis
1109,Krähe::N,കാക്ക,vuoratjis
1110,Krähe::N,കാക്ക,vuoražas
1111,Krähe::N,കാക്ക,vuorččis
1112,Krähe::N,കാക്ക,vuorâč
1113,Krähe::N,കാക്ക,vuõrâč
1114,Krähe::N,കാക്ക,вӯрэч
1115,Kuckuck::N,കുയിൽ,gïeke
1116,Kuckuck::N,കുയിൽ,giehka
1117,Kuckuck::N,കുയിൽ,giehka
1118,Kuckuck::N,കുയിൽ,kiehâ
1119,Kuckuck::N,കുയിൽ,ǩiõkk
1120,Kuckuck::N,കുയിൽ,кӣгк
1121,Schwan::N,അരയന്നം,njoktje
