,Concept_ID,ku,se
7270,belästigen::V,li tela yeki ketin,bieguhit
7271,belästigen::V,li tela yeki ketin,vä'ividiđ
7272,belästigen::V,li tela yeki ketin,stamlded
7273,belästigen::V,li tela yeki ketin,е̄кхэллэ
7274,belästigen::V,li tela yeki ketin,во̄а̄йвшэ
7275,verbergen::V,veşartin,tjïekedh
7276,verbergen::V,veşartin,tjiehkat
7277,verbergen::V,veşartin,čiehkat
7278,verbergen::V,veşartin,čieḥâđ
7279,verbergen::V,veşartin,peittad
7280,verbergen::V,veşartin,чӣгкэ
7281,verbergen::V,veşartin,пе̄йхьтэ
7282,verbergen::V,kemîndanîn,tjïekedh
7283,verbergen::V,kemîndanîn,tjiehkat
7284,verbergen::V,kemîndanîn,čiehkat
7285,verbergen::V,kemîndanîn,čieḥâđ
7286,verbergen::V,kemîndanîn,peittad
7287,verbergen::V,kemîndanîn,чӣгкэ
7288,verbergen::V,kemîndanîn,пе̄йхьтэ
7289,täuschen::V,xapandin,iermedh
7290,täuschen::V,xapandin,eajhkaldehtedh
7291,täuschen::V,xapandin,tjáddjit
7292,täuschen::V,xapandin,dájuhit
7293,täuschen::V,xapandin,viehtalit
7294,täuschen::V,xapandin,villiđ
7295,täuschen::V,xapandin,ǩiõllâd
7296,täuschen::V,xapandin,вӯйхе
7297,täuschen::V,xapandin,пе̄йхьтэ
7298,täuschen::V,xapandin,ке̄лсэллэ
7299,täuschen::V,lê zexeli kirin,iermedh
7300,täuschen::V,lê zexeli kirin,eajhkaldehtedh
7301,täuschen::V,lê zexeli kirin,tjáddjit
7302,täuschen::V,lê zexeli kirin,dájuhit
7303,täuschen::V,lê zexeli kirin,viehtalit
7304,täuschen::V,lê zexeli kirin,villiđ
7305,täuschen::V,lê zexeli kirin,ǩiõllâd
7306,täuschen::V,lê zexeli kirin,вӯйхе
7307,täuschen::V,lê zexeli kirin,пе̄йхьтэ
7308,täuschen::V,lê zexeli kirin,ке̄лсэллэ
7309,betrügen::V,xapandin,biehtedh
7310,betrügen::V,xapandin,biehttet
7311,betrügen::V,xapandin,beahttit
7312,betrügen::V,xapandin,filliđ
7313,betrügen::V,xapandin,ǩiõllâd
7314,betrügen::V,xapandin,pä´rtteed
7315,betrügen::V,xapandin,вӯйхе
7316,betrügen::V,xapandin,пе̄йхьтэ
7317,betrügen::V,xapandin,ке̄лсэллэ
7318,töten::V,kûştin,buvvedh
7319,töten::V,kûştin,gåddet
7320,töten::V,kûştin,soaggit
7321,töten::V,kûştin,goddit
7322,töten::V,kûştin,surmiđ
7323,töten::V,kûştin,jämittiđ
7324,töten::V,kûştin,kå´dded
7325,töten::V,kûştin,so´rmmjed
7326,töten::V,kûştin,коаннҌтэ
7327,wohnen::V,rûniştin,årrodh
7328,wohnen::V,rûniştin,veasodh
7329,wohnen::V,rûniştin,årrot
7330,wohnen::V,rûniştin,viessot
7331,wohnen::V,rûniştin,orrut
7332,wohnen::V,rûniştin,aassâđ
7333,wohnen::V,rûniştin,aassâd
7334,wohnen::V,rûniştin,jälsted
7335,wohnen::V,rûniştin,е̄лле
7336,arbeiten::V,kar kirin,barkedh
7337,arbeiten::V,kar kirin,rihtjat
7338,arbeiten::V,kar kirin,bargat
7339,arbeiten::V,kar kirin,porgâđ
7340,arbeiten::V,kar kirin,tue´j'jeed
7341,arbeiten::V,kar kirin,лыххкэ
7342,arbeiten::V,kar kirin,ро̄бхушшэ
7343,arbeiten::V,şêxulin,barkedh
7344,arbeiten::V,şêxulin,rihtjat
7345,arbeiten::V,şêxulin,bargat
7346,arbeiten::V,şêxulin,porgâđ
7347,arbeiten::V,şêxulin,tue´j'jeed
7348,arbeiten::V,şêxulin,лыххкэ
7349,arbeiten::V,şêxulin,ро̄бхушшэ
7350,sammeln::V,komkirin,tjåegkedh
7351,sammeln::V,komkirin,tjoahkkit
7352,sammeln::V,komkirin,čoaggit
7353,sammeln::V,komkirin,čokkiđ
7354,sammeln::V,komkirin,čuág'giđ
7355,sammeln::V,komkirin,noorrâd
7356,sammeln::V,komkirin,нёавсэ
7357,pflücken::V,çinîn,tjåegkedh
7358,pflücken::V,çinîn,tjoagget
7359,pflücken::V,çinîn,čoaggit
7360,pflücken::V,çinîn,čuág'giđ
7361,pflücken::V,çinîn,uussâd
7362,pflücken::V,çinîn,кышшкэ
7363,jagen::V,nêçîr kirin,bearhtodh
7364,jagen::V,nêçîr kirin,viejddit
7365,jagen::V,nêçîr kirin,bivdit
7366,jagen::V,nêçîr kirin,miä'cástiđ
7367,jagen::V,nêçîr kirin,miä´csted
7368,jagen::V,nêçîr kirin,ме̄ххьцтэ
7369,fischen::V,masî girtin,gööledh
7370,fischen::V,masî girtin,håagkodh
7371,fischen::V,masî girtin,guollit
7372,fischen::V,masî girtin,guolástit
7373,fischen::V,masî girtin,kuá'lástiđ
7374,fischen::V,masî girtin,kue´llšeed
7375,fischen::V,masî girtin,шылле кӯль
7376,fassen::V,pê girtin,bivtedh
7377,fassen::V,pê girtin,giddit
7378,fassen::V,pê girtin,bivdit
7379,fassen::V,pê girtin,pivdeđ
7380,fassen::V,pê girtin,kå´dded
7381,fassen::V,pê girtin,со̄а̄гкэ
7382,fassen::V,sêm kirin,bivtedh
7383,fassen::V,sêm kirin,giddit
7384,fassen::V,sêm kirin,bivdit
7385,fassen::V,sêm kirin,pivdeđ
7386,fassen::V,sêm kirin,kå´dded
7387,fassen::V,sêm kirin,со̄а̄гкэ
7388,hüten::V,hei jê man,geehtedh
7389,hüten::V,hei jê man,váktit
7390,hüten::V,hei jê man,geahččat
7391,hüten::V,hei jê man,keččâđ
7392,hüten::V,hei jê man,hoi´ddjed
7393,hüten::V,hei jê man,пынне
7394,treiben::V,bêherandin,vuejiehtidh
7395,treiben::V,bêherandin,vuojedit
7396,treiben::V,bêherandin,vuodjelit
7397,treiben::V,bêherandin,vyeijiđ
7398,treiben::V,bêherandin,vue´jjad
7399,treiben::V,bêherandin,выйхе
7400,treiben::V,bêherandin,го̄ннэ
7401,anbinden::V,tewilandin,viedtedh
7402,anbinden::V,tewilandin,gaarhkedidh
7403,anbinden::V,tewilandin,dabrrit
7404,anbinden::V,tewilandin,dæhppodit
7405,anbinden::V,tewilandin,čatnat
7406,anbinden::V,tewilandin,čoonnâđ
7407,anbinden::V,tewilandin,čõõnnâd
7408,anbinden::V,tewilandin,ко̄ррэ
7409,füttern::V,xwarine dan lê,bïepmehtidh
7410,füttern::V,xwarine dan lê,biebbmat
7411,füttern::V,xwarine dan lê,biebmat
7412,füttern::V,xwarine dan lê,purâttiđ
7413,füttern::V,xwarine dan lê,poorted
7414,füttern::V,xwarine dan lê,peâm'mad
7415,füttern::V,xwarine dan lê,поҏтэ
7416,melken::V,dotin,buhtjedh
7417,melken::V,dotin,båhtjet
7418,melken::V,dotin,bahčit
7419,melken::V,dotin,paččeeđ
7420,melken::V,dotin,pââččad
7421,melken::V,dotin,лаппьсе
7422,hacken::V,kolandin,tsåalhkodh
7423,hacken::V,kolandin,tsållat
7424,hacken::V,kolandin,tsáhpat
7425,hacken::V,kolandin,čuollat
7426,hacken::V,kolandin,čuollâđ
7427,hacken::V,kolandin,ceäk'kad
7428,hacken::V,kolandin,ця̄ххкэ
7429,gießen::V,av dan,tjaetsiehtidh
7430,gießen::V,av dan,tjáhttjit
7431,gießen::V,av dan,njuoskadit
7432,gießen::V,av dan,čáhccet
7433,gießen::V,av dan,njuos'kâdiđ
7434,gießen::V,av dan,väällad
7435,gießen::V,av dan,ва̄ллэ
7436,reifen::V,kemilîn,njoetsedh
7437,reifen::V,kemilîn,láddat
7438,reifen::V,kemilîn,láddat
7439,reifen::V,kemilîn,laddâđ
7440,reifen::V,kemilîn,laddâd
7441,reifen::V,kemilîn,ӣллкнэ
7442,reifen::V,kemilîn,ло̄а̄янтэ
7443,zubereiten::V,çe kirin,jurjiehtidh
7444,zubereiten::V,çe kirin,riejddit
7445,zubereiten::V,çe kirin,ráhkadit
7446,zubereiten::V,çe kirin,va'lmâštiđ
7447,zubereiten::V,çe kirin,vaalmšted
7448,zubereiten::V,çe kirin,во̄а̄лмшэ
7449,kochen::V,xwarin çe kirin,voessjedh
7450,kochen::V,xwarin çe kirin,vuossjat
7451,kochen::V,xwarin çe kirin,duolldádit
7452,kochen::V,xwarin çe kirin,vuoš'šat
7453,kochen::V,xwarin çe kirin,vuoššâđ
7454,kochen::V,xwarin çe kirin,ǩe´tted
7455,kochen::V,xwarin çe kirin,кыппьтэ
7456,kochen::V,kelandin,voessjedh
7457,kochen::V,kelandin,vuossjat
7458,kochen::V,kelandin,duolldádit
7459,kochen::V,kelandin,vuoš'šat
7460,kochen::V,kelandin,vuoššâđ
7461,kochen::V,kelandin,ǩe´tted
7462,kochen::V,kelandin,кыппьтэ
7463,backen::V,pijandin,bååhkedh
7464,backen::V,pijandin,lájbbot
7465,backen::V,pijandin,báhkket
7466,backen::V,pijandin,goikadit
7467,backen::V,pijandin,liäi'buđ
7468,backen::V,pijandin,vää´l'jed
7469,backen::V,pijandin,па̄шшьтэ
7470,braten::V,qelandin,bissedh
7471,braten::V,qelandin,basset
7472,braten::V,qelandin,báistit
7473,braten::V,qelandin,steiket
7474,braten::V,qelandin,passeeđ
7475,braten::V,qelandin,pä´štted
7476,braten::V,qelandin,па̄шшьтэ
7477,braten::V,sor kirin,bissedh
7478,braten::V,sor kirin,basset
7479,braten::V,sor kirin,báistit
7480,braten::V,sor kirin,steiket
7481,braten::V,sor kirin,passeeđ
7482,braten::V,sor kirin,pä´štted
7483,braten::V,sor kirin,па̄шшьтэ
7484,umrühren::V,têvdan,firredh
7485,umrühren::V,têvdan,fierrot
7486,umrühren::V,têvdan,fierrut
7487,umrühren::V,têvdan,fiärruđ
7488,umrühren::V,têvdan,sie´jjted
7489,umrühren::V,têvdan,вӣршэ
7490,stricken::V,hûnan,gurredh
7491,stricken::V,hûnan,gådet
7492,stricken::V,hûnan,gođđit
7493,stricken::V,hûnan,kođđeeđ
7494,stricken::V,hûnan,kåå´đđed
7495,stricken::V,hûnan,коадтӭ
7496,nähen::V,kêl kirin,gåarodh
7497,nähen::V,kêl kirin,goarrot
7498,nähen::V,kêl kirin,goarrut
7499,nähen::V,kêl kirin,kuárruđ
7500,nähen::V,kêl kirin,kuärrad
7501,nähen::V,kêl kirin,куаррэ
7502,färben::V,boyax kirin,klaeriedidh
7503,färben::V,boyax kirin,bájnnit
7504,färben::V,boyax kirin,sihttset
7505,färben::V,boyax kirin,báidnit
7506,färben::V,boyax kirin,ivdnet
7507,färben::V,boyax kirin,päiniđ
7508,färben::V,boyax kirin,päinnad
7509,färben::V,boyax kirin,ǩe´rjjeed
7510,färben::V,boyax kirin,по̄а̄ййнэ
7511,reinigen::V,paqijkirin,reenskedh
7512,reinigen::V,paqijkirin,dïdtesjidh
7513,reinigen::V,paqijkirin,rájnnit
7514,reinigen::V,paqijkirin,čorget
7515,reinigen::V,paqijkirin,buhtistit
7516,reinigen::V,paqijkirin,kađvâđ
7517,reinigen::V,paqijkirin,čurgiđ
7518,reinigen::V,paqijkirin,putestiđ
7519,reinigen::V,paqijkirin,čiisteed
7520,reinigen::V,paqijkirin,puu´ttsted
7521,reinigen::V,paqijkirin,чисстэ
7522,reinigen::V,paqijkirin,е̄ллэ
7523,waschen::V,şuştin,bïssedh
7524,waschen::V,şuştin,bassat
7525,waschen::V,şuştin,bassat
7526,waschen::V,şuştin,posâliđ
7527,waschen::V,şuştin,põõssâd
7528,waschen::V,şuştin,пэ̄ссэ
7529,abwischen::V,pakîj kirin,njaamedh
7530,abwischen::V,pakîj kirin,sihkastit
7531,abwischen::V,pakîj kirin,sihkkut
7532,abwischen::V,pakîj kirin,sikkođ
7533,abwischen::V,pakîj kirin,sekkad
7534,abwischen::V,pakîj kirin,чисстэ
7535,spülen::V,şuştin,skuvledh
7536,spülen::V,şuştin,dåjddet
7537,spülen::V,şuştin,doidit
7538,spülen::V,şuştin,skuljiđ
7539,spülen::V,şuştin,toideđ
7540,spülen::V,şuştin,tåiddad
7541,spülen::V,şuştin,sku´lljeed
7542,spülen::V,şuştin,пэ̄ссэ
7543,fegen::V,maliştin,sööpedh
7544,fegen::V,maliştin,suohttsit
7545,fegen::V,maliştin,luvdet
7546,fegen::V,maliştin,sihostiđ
7547,fegen::V,maliştin,roppâđ
7548,fegen::V,maliştin,västtad
7549,fegen::V,maliştin,seekksted
7550,fegen::V,maliştin,по̄а̄шшэ
7551,kehren::V,maliştin,tjirredh
7552,kehren::V,maliştin,såbit
7553,kehren::V,maliştin,luvdet
7554,kehren::V,maliştin,suo'pâlistiđ
7555,kehren::V,maliştin,västtad
7556,kehren::V,maliştin,по̄а̄шшэ
7557,baden::V,serîşûştin,voejedidh
7558,baden::V,serîşûştin,gálatjit
7559,baden::V,serîşûştin,gálašit
7560,baden::V,serîşûştin,lávguđ
7561,baden::V,serîşûştin,vuõjjâd
7562,baden::V,serîşûştin,sääunõõttâd
7563,baden::V,serîşûştin,вӯйнэдтэ
7564,sich waschen::V,serîşûştin,bïssedidh
7565,sich waschen::V,serîşûştin,basádit
7566,sich waschen::V,serîşûştin,basadit
7567,sich waschen::V,serîşûştin,posâdâttâđ
7568,sich waschen::V,serîşûştin,põõuuõõttâd
7569,sich waschen::V,serîşûştin,пэзнэдтэ
7570,ausziehen::V,jê kirin,svæjkedh
7571,ausziehen::V,jê kirin,nuollat
7572,ausziehen::V,jê kirin,nuollat
7573,ausziehen::V,jê kirin,noollâđ
7574,ausziehen::V,jê kirin,nõõllâd
7575,ausziehen::V,jê kirin,jä´hssed
7576,ausziehen::V,jê kirin,я̄ккьсе
7577,anziehen::V,pê kirin,gaarvoehtidh
7578,anziehen::V,pê kirin,tsåggåt
7579,anziehen::V,pê kirin,nahkehit
7580,anziehen::V,pê kirin,čákŋat
7581,anziehen::V,pê kirin,ká'rvuttiđ
7582,anziehen::V,pê kirin,čouggâd
7583,anziehen::V,pê kirin,nââ´ǩǩted
7584,anziehen::V,pê kirin,ца̄гке
7585,anziehen::V,pê kirin,наккьхе
7586,sich anziehen::V,xwe kirin,gåårvedidh
7587,sich anziehen::V,xwe kirin,gárvvunit
7588,sich anziehen::V,xwe kirin,gárvodit
7589,sich anziehen::V,xwe kirin,kárvudâttâđ
7590,sich anziehen::V,xwe kirin,teâvõõttâd
7591,sich anziehen::V,xwe kirin,туввнэдтэ
7592,kämmen::V,şeh kirin,tjåhkodh
7593,kämmen::V,şeh kirin,rájddat
7594,kämmen::V,şeh kirin,čohkut
7595,kämmen::V,şeh kirin,čohhoođ
7596,kämmen::V,şeh kirin,čååkkad
7597,kämmen::V,şeh kirin,чоагкэ
7598,schmücken::V,xemilandin,rïesedh
7599,schmücken::V,xemilandin,feegredh
7600,schmücken::V,xemilandin,hiervvit
7601,schmücken::V,xemilandin,tjáppedit
7602,schmücken::V,xemilandin,čiŋahit
7603,schmücken::V,xemilandin,čiŋâttiđ
7604,schmücken::V,xemilandin,heärvted
7605,schmücken::V,xemilandin,ре̄ввклаххьтэ
7606,sagen::V,gotin,jiehtedh
7607,sagen::V,gotin,javllat
7608,sagen::V,gotin,dadjat
7609,sagen::V,gotin,cealkit
7610,sagen::V,gotin,ettâđ
7611,sagen::V,gotin,celkkiđ
7612,sagen::V,gotin,nõmmeed
7613,sagen::V,gotin,ceä´lǩǩed
7614,sagen::V,gotin,е̄ввэ
7615,sagen::V,gotin,це̄ӆӆьке
7616,sagen::V,peyivîn,jiehtedh
7617,sagen::V,peyivîn,javllat
7618,sagen::V,peyivîn,dadjat
7619,sagen::V,peyivîn,cealkit
7620,sagen::V,peyivîn,ettâđ
7621,sagen::V,peyivîn,celkkiđ
7622,sagen::V,peyivîn,nõmmeed
7623,sagen::V,peyivîn,ceä´lǩǩed
7624,sagen::V,peyivîn,е̄ввэ
7625,sagen::V,peyivîn,це̄ӆӆьке
7626,sprechen::V,peyivîn,håaledh
7627,sprechen::V,peyivîn,rudnat
7628,sprechen::V,peyivîn,runádit
7629,sprechen::V,peyivîn,sárdnut
7630,sprechen::V,peyivîn,sárnuđ
7631,sprechen::V,peyivîn,särnnad
7632,sprechen::V,peyivîn,са̄ррнэ
7633,reden::V,axaftin,håaledh
7634,reden::V,axaftin,sáhkadit
7635,reden::V,axaftin,hupmat
7636,reden::V,axaftin,arvâlâddâđ
7637,reden::V,axaftin,sárnudiđ
7638,reden::V,axaftin,mainsted
7639,reden::V,axaftin,е̄внэллэ
7640,sich unterhalten::V,hev biştaxilin,soptsestalledh
7641,sich unterhalten::V,hev biştaxilin,ságastit
7642,sich unterhalten::V,hev biştaxilin,ságastallat
7643,sich unterhalten::V,hev biştaxilin,jumadit
7644,sich unterhalten::V,hev biştaxilin,ságastallat
7645,sich unterhalten::V,hev biştaxilin,ma'inâstiđ
7646,sich unterhalten::V,hev biştaxilin,maainsted
7647,sich unterhalten::V,hev biştaxilin,мо̄а̄йнсе
7648,fragen::V,pirsîn,gihtjedh
7649,fragen::V,pirsîn,gahtjat
7650,fragen::V,pirsîn,gatjádit
7651,fragen::V,pirsîn,jearrat
7652,fragen::V,pirsîn,koijâdiđ
7653,fragen::V,pirsîn,kõõččâd
7654,fragen::V,pirsîn,кэ̄дже
7655,fragen::V,pirs kirin,gihtjedh
7656,fragen::V,pirs kirin,gahtjat
7657,fragen::V,pirs kirin,gatjádit
7658,fragen::V,pirs kirin,jearrat
7659,fragen::V,pirs kirin,koijâdiđ
7660,fragen::V,pirs kirin,kõõččâd
7661,fragen::V,pirs kirin,кэ̄дже
7662,bitten::V,tika kirin,birredh
7663,bitten::V,tika kirin,aanoestidh
7664,bitten::V,tika kirin,rohkelassjedh
7665,bitten::V,tika kirin,ádnot
7666,bitten::V,tika kirin,gåhttjot
7667,bitten::V,tika kirin,bivdit
7668,bitten::V,tika kirin,pivdeđ
7669,bitten::V,tika kirin,äännad
7670,bitten::V,tika kirin,raukkâd
7671,bitten::V,tika kirin,а̄нкэ
7672,bitten::V,tika kirin,кэ̄дже
7673,erzählen::V,behs kirin,saakestidh
7674,erzählen::V,behs kirin,giehttot
7675,erzählen::V,behs kirin,subtsastit
7676,erzählen::V,behs kirin,muitalit
7677,erzählen::V,behs kirin,uvástâllâđ
7678,erzählen::V,behs kirin,ma'inâstiđ
7679,erzählen::V,behs kirin,maainsted
7680,erzählen::V,behs kirin,мо̄а̄йнсе
7681,mitteilen::V,vegotin,såårnedh
7682,mitteilen::V,vegotin,bïeljelidh
7683,mitteilen::V,vegotin,diededit
7684,mitteilen::V,vegotin,dieđihit
7685,mitteilen::V,vegotin,a'lmottiđ
7686,mitteilen::V,vegotin,tie´đted
7687,mitteilen::V,vegotin,це̄ӆӆьке
7688,nennen::V,bi nav kirin,gåhtjodh
7689,nennen::V,bi nav kirin,lahtedh
7690,nennen::V,bi nav kirin,nammadit
7691,nennen::V,bi nav kirin,gohččut
7692,nennen::V,bi nav kirin,nomâttiđ
7693,nennen::V,bi nav kirin,koččođ
7694,nennen::V,bi nav kirin,nõõmted
7695,nennen::V,bi nav kirin,нэ̄ммдэ
7696,nennen::V,bi nav kirin,це̄ӆӆьке
7697,rufen::V,bakirin,gåhtjodh
7698,rufen::V,bakirin,tjåarvodh
7699,rufen::V,bakirin,tjuorvvot
7700,rufen::V,bakirin,čuorvut
7701,rufen::V,bakirin,čuár'vuđ
7702,rufen::V,bakirin,kåččad
7703,rufen::V,bakirin,čuârvvad
7704,rufen::V,bakirin,коаххче
7705,prahlen::V,pesnê xwe dan,girmedh
7706,prahlen::V,pesnê xwe dan,goarssudit
7707,prahlen::V,pesnê xwe dan,rábmot
7708,prahlen::V,pesnê xwe dan,ramâččâttâđ
7709,prahlen::V,pesnê xwe dan,kuärggõõttâd
7710,prahlen::V,pesnê xwe dan,куарктэ
7711,übersetzen::V,qulibandin,jarkoestidh
7712,übersetzen::V,qulibandin,jårggålit
7713,übersetzen::V,qulibandin,jorgalit
7714,übersetzen::V,qulibandin,jurgâliđ
7715,übersetzen::V,qulibandin,jåårǥlâ´tted
7716,übersetzen::V,derbas kirin,jarkoestidh
7717,übersetzen::V,derbas kirin,jårggålit
7718,übersetzen::V,derbas kirin,jorgalit
7719,übersetzen::V,derbas kirin,jurgâliđ
7720,übersetzen::V,derbas kirin,jåårǥlâ´tted
7721,denken::V,fikirîn,ussjedidh
7722,denken::V,fikirîn,ájádallat
7723,denken::V,fikirîn,usjudit
7724,denken::V,fikirîn,jurddašit
7725,denken::V,fikirîn,jurdeđ
7726,denken::V,fikirîn,ju'rdâččiđ
7727,denken::V,fikirîn,juurdčed
7728,denken::V,fikirîn,юррьтэ
7729,glauben::V,bawer bûn,jaehkedh
7730,glauben::V,bawer bûn,jáhkket
7731,glauben::V,bawer bûn,jáhkkit
7732,glauben::V,bawer bûn,oskođ
7733,glauben::V,bawer bûn,jähittiđ
7734,glauben::V,bawer bûn,åskkad
7735,glauben::V,bawer bûn,оасскэ
7736,bemerken::V,bala xwe dan,aajhtsedh
7737,bemerken::V,bala xwe dan,lahtestidh
7738,bemerken::V,bala xwe dan,ájttsat
7739,bemerken::V,bala xwe dan,gæhttjat
7740,bemerken::V,bala xwe dan,tsuojggit
7741,bemerken::V,bala xwe dan,áicat
7742,bemerken::V,bala xwe dan,fuobmát
7743,bemerken::V,bala xwe dan,aiccâđ
7744,bemerken::V,bala xwe dan,huá'mášiđ
7745,bemerken::V,bala xwe dan,aiccâd
7746,bemerken::V,bala xwe dan,huõmsted
7747,bemerken::V,bala xwe dan,уййнэ
7748,bemerken::V,çac lê ketin,aajhtsedh
7749,bemerken::V,çac lê ketin,lahtestidh
7750,bemerken::V,çac lê ketin,ájttsat
7751,bemerken::V,çac lê ketin,gæhttjat
7752,bemerken::V,çac lê ketin,tsuojggit
7753,bemerken::V,çac lê ketin,áicat
7754,bemerken::V,çac lê ketin,fuobmát
7755,bemerken::V,çac lê ketin,aiccâđ
7756,bemerken::V,çac lê ketin,huá'mášiđ
7757,bemerken::V,çac lê ketin,aiccâd
7758,bemerken::V,çac lê ketin,huõmsted
7759,bemerken::V,çac lê ketin,уййнэ
7760,erkennen::V,pêhesîn,dabtedh
7761,erkennen::V,pêhesîn,dåbddåt
7762,erkennen::V,pêhesîn,dovdát
7763,erkennen::V,pêhesîn,fuobmát
7764,erkennen::V,pêhesîn,tubdâđ
7765,erkennen::V,pêhesîn,tobddâd
7766,erkennen::V,pêhesîn,тӣдтӭ
7767,erkennen::V,pêhesîn,то̄ммтэ
7768,begreifen::V,fêmkirin,daapadidh
7769,begreifen::V,fêmkirin,buojkkát
7770,begreifen::V,fêmkirin,ipmirdit
7771,begreifen::V,fêmkirin,iberdiđ
7772,begreifen::V,fêmkirin,tobddâd
7773,begreifen::V,fêmkirin,то̄ӆӆькье
7774,verstehen::V,fêmkirin,guarkedh
7775,verstehen::V,fêmkirin,árvvedit
7776,verstehen::V,fêmkirin,guopmat
7777,verstehen::V,fêmkirin,addiđ
7778,verstehen::V,fêmkirin,tobddâd
7779,verstehen::V,fêmkirin,fi´ttjed
7780,verstehen::V,fêmkirin,о̄а̄нтшэ
7781,lernen::V,halmandin,bïhkemdidh
7782,lernen::V,halmandin,oahppat
7783,lernen::V,halmandin,oahppat
7784,lernen::V,halmandin,oppâđ
7785,lernen::V,halmandin,mättjed
7786,lernen::V,halmandin,уххцтэдтэ
7787,lernen::V,fêrbun,bïhkemdidh
7788,lernen::V,fêrbun,oahppat
7789,lernen::V,fêrbun,oahppat
7790,lernen::V,fêrbun,oppâđ
7791,lernen::V,fêrbun,mättjed
7792,lernen::V,fêrbun,уххцтэдтэ
7793,wissen::V,zanîn,dietedh
7794,wissen::V,zanîn,diehtet
7795,wissen::V,zanîn,diehtit
7796,wissen::V,zanîn,tiettiđ
7797,wissen::V,zanîn,tie´tted
7798,wissen::V,zanîn,тӣдтӭ
7799,sich erinnern an::V,bir bûn,mujhtedh
7800,sich erinnern an::V,bir bûn,mujttet
7801,sich erinnern an::V,bir bûn,muitát
7802,sich erinnern an::V,bir bûn,muštáđ
7803,sich erinnern an::V,bir bûn,mu´štted
7804,sich erinnern an::V,bir bûn,мушштсэллэ
7805,vergessen::V,ji bir kirin,åajaldidh
7806,vergessen::V,ji bir kirin,vååjeldehtedh
7807,vergessen::V,ji bir kirin,vajálduhttet
7808,vergessen::V,ji bir kirin,vajáldahttit
7809,vergessen::V,ji bir kirin,vájáldittiđ
7810,vergessen::V,ji bir kirin,vääildâ´tted
7811,vergessen::V,ji bir kirin,вуаййлаххьтэ
7812,messen::V,pê kanîn,meatadidh
7813,messen::V,pê kanîn,mïetestidh
7814,messen::V,pê kanîn,mihttit
7815,messen::V,pê kanîn,miehttit
7816,messen::V,pê kanîn,mihtidit
7817,messen::V,pê kanîn,mittediđ
7818,messen::V,pê kanîn,metteed
7819,messen::V,pê kanîn,mie´r'reed
7820,messen::V,pê kanîn,ме̄ррьдэ
7821,zählen::V,hejmardin,ryöknehtidh
7822,zählen::V,hejmardin,låhkåt
7823,zählen::V,hejmardin,lohkat
7824,zählen::V,hejmardin,lyeš'tiđ
