,Concept_ID,se,ar
6981,packen::V,kreemsedh,مسك
6982,packen::V,doahppit,مسك
6983,packen::V,doahput,مسك
6984,packen::V,tuáppuđ,مسك
6985,packen::V,ká'ivâstiđ,مسك
6986,packen::V,tää´vted,مسك
6987,packen::V,каццсе,مسك
6988,packen::V,туэрркэ,مسك
6989,packen::V,ро̄а̄ппчье,مسك
6990,verstecken::V,tjïekedh,خبأ
6991,verstecken::V,tjiehkat,خبأ
6992,verstecken::V,čiehkat,خبأ
6993,verstecken::V,čieḥâđ,خبأ
6994,verstecken::V,peittad,خبأ
6995,verstecken::V,пе̄йхьтэ,خبأ
6996,teilen::V,juekedh,قسم
6997,teilen::V,juohket,قسم
6998,teilen::V,juohkit,قسم
6999,teilen::V,jyeḥiđ,قسم
7000,teilen::V,jue´ǩǩed,قسم
7001,teilen::V,ю̄гке,قسم
7002,teilen::V,ра̄ттҍке,قسم
7003,schicken::V,saadtodh,بعث
7004,schicken::V,saadtodh,أرسل
7005,schicken::V,sáddit,بعث
7006,schicken::V,sáddit,أرسل
7007,schicken::V,sáddet,بعث
7008,schicken::V,sáddet,أرسل
7009,schicken::V,vuo'lgâttiđ,بعث
7010,schicken::V,vuo'lgâttiđ,أرسل
7011,schicken::V,vuõltteed,بعث
7012,schicken::V,vuõltteed,أرسل
7013,schicken::V,вӯлкхэ,بعث
7014,schicken::V,вӯлкхэ,أرسل
7015,bringen::V,buektedh,جلب
7016,bringen::V,doalvvot,جلب
7017,bringen::V,buktit,جلب
7018,bringen::V,tuál'vuđ,جلب
7019,bringen::V,pu´htted,جلب
7020,bringen::V,пыххьтэ,جلب
7021,hinzufügen::V,dievhtedh,أضاف
7022,hinzufügen::V,duoddit,أضاف
7023,hinzufügen::V,lasedit,أضاف
7024,hinzufügen::V,lasihit,أضاف
7025,hinzufügen::V,lasettiđ,أضاف
7026,hinzufügen::V,lââ´zzted,أضاف
7027,hinzufügen::V,лажьхе,أضاف
7028,bekommen::V,åadtjodh,حصل
7029,bekommen::V,åttjudit,حصل
7030,bekommen::V,oažžut,حصل
7031,bekommen::V,juksâđ,حصل
7032,bekommen::V,uáž'žuđ,حصل
7033,bekommen::V,vuäǯ'ǯâd,حصل
7034,bekommen::V,вуаннче,حصل
7035,erhalten::V,åadtjodh,استلم
7036,erhalten::V,oadtjot,استلم
7037,erhalten::V,oažžut,استلم
7038,erhalten::V,uáž'žuđ,استلم
7039,erhalten::V,vuäǯ'ǯâd,استلم
7040,erhalten::V,ва̄лльтэ,استلم
7041,nehmen::V,vaeltedh,أخذ
7042,nehmen::V,válldet,أخذ
7043,nehmen::V,váldit,أخذ
7044,nehmen::V,väldiđ,أخذ
7045,nehmen::V,vä´ldded,أخذ
7046,nehmen::V,ва̄лльтэ,أخذ
7047,wählen::V,veeljedh,اختار
7048,wählen::V,válljit,اختار
7049,wählen::V,válljet,اختار
7050,wählen::V,valjiđ,اختار
7051,wählen::V,vaalšed,اختار
7052,wählen::V,va´lljeed,اختار
7053,wählen::V,воалшэ,اختار
7054,auswählen::V,veeljedh,انتقى
7055,auswählen::V,tjuolldet,انتقى
7056,auswählen::V,válljet,انتقى
7057,auswählen::V,valjiđ,انتقى
7058,auswählen::V,vaalšed,انتقى
7059,auswählen::V,va´lljeed,انتقى
7060,auswählen::V,воалшэ,انتقى
7061,bewahren::V,vaarjelidh,حافظ
7062,bewahren::V,bisodit,حافظ
7063,bewahren::V,várjjalit,حافظ
7064,bewahren::V,seailluhit,حافظ
7065,bewahren::V,varjâliđ,حافظ
7066,bewahren::V,varjjled,حافظ
7067,bewahren::V,ӣшшьтэ,حافظ
7068,bewahren::V,во̄а̄ррьдэ,حافظ
7069,behindern::V,hööptdeh,عاق
7070,behindern::V,hieredit,عاق
7071,behindern::V,muhttet,عاق
7072,behindern::V,eastadit,عاق
7073,behindern::V,estiđ,عاق
7074,behindern::V,coggâđ,عاق
7075,behindern::V,hettiđ,عاق
7076,behindern::V,cõggâd,عاق
7077,behindern::V,е̄кхэллэ,عاق
7078,verderben::V,biejstedh,أفسد
7079,verderben::V,spedjat,أفسد
7080,verderben::V,billistit,أفسد
7081,verderben::V,pillediđ,أفسد
7082,verderben::V,tårmmad,أفسد
7083,verderben::V,pe´llsted,أفسد
7084,verderben::V,тоаррмэ,أفسد
7085,verderben::V,ма̄ййкэ,أفسد
7086,beschädigen::V,fæjloedidh,أضر
7087,beschädigen::V,vahágahttet,أضر
7088,beschädigen::V,bilidit,أضر
7089,beschädigen::V,vahâgittiđ,أضر
7090,beschädigen::V,pä´rtteed,أضر
7091,beschädigen::V,муррьтэ,أضر
7092,zerbrechen::V,tsööpkedh,كسر
7093,zerbrechen::V,doadjet,كسر
7094,zerbrechen::V,cuvket,كسر
7095,zerbrechen::V,cuov'kkiđ,كسر
7096,zerbrechen::V,muårrâd,كسر
7097,zerbrechen::V,cu´vǩǩeed,كسر
7098,zerbrechen::V,муррьтэ,كسر
7099,zerreißen::V,gejhkielidh,مزق
7100,zerreißen::V,gajkudit,مزق
7101,zerreißen::V,gaikkodit,مزق
7102,zerreißen::V,ráisket,مزق
7103,zerreißen::V,kiškođ,مزق
7104,zerreißen::V,ra´šǩǩeed,مزق
7105,zerreißen::V,пуатткэ,مزق
7106,zerstören::V,eerjedh,دمر
7107,zerstören::V,biejsstet,دمر
7108,zerstören::V,håhkkidit,دمر
7109,zerstören::V,heavahit,دمر
7110,zerstören::V,duš'šadit,دمر
7111,zerstören::V,bilidit,دمر
7112,zerstören::V,hevâttiđ,دمر
7113,zerstören::V,hiâvted,دمر
7114,zerstören::V,ёҏтэ,دمر
7115,verbrennen::V,båeltedh,حرق
7116,verbrennen::V,boalldet,حرق
7117,verbrennen::V,boaldit,حرق
7118,verbrennen::V,puál'diđ,حرق
7119,verbrennen::V,puä´ldded,حرق
7120,verbrennen::V,пуэлльтэ,حرق
7121,geben::V,vedtedh,أعطى
7122,geben::V,vaddet,أعطى
7123,geben::V,addit,أعطى
7124,geben::V,addliđ,أعطى
7125,geben::V,ä´n,أعطى
7126,geben::V,аннҍтэ,أعطى
7127,reichen::V,geelkedh,ناول
7128,reichen::V,lagádit,ناول
7129,reichen::V,geiget,ناول
7130,reichen::V,keigiđ,ناول
7131,reichen::V,vuõiggâ´stted,ناول
7132,reichen::V,аннҍтэ,ناول
7133,schenken::V,vedtedh,وهب
7134,schenken::V,vaddet,وهب
7135,schenken::V,skeaŋkut,وهب
7136,schenken::V,skeŋket,وهب
7137,schenken::V,skeŋkkiđ,وهب
7138,schenken::V,sǩiâŋkkâd,وهب
7139,schenken::V,ла̄ххе,وهب
7140,versprechen::V,luhpiedidh,وعد
7141,versprechen::V,jáhttet,وعد
7142,versprechen::V,lohpidit,وعد
7143,versprechen::V,lopediđ,وعد
7144,versprechen::V,lå´ppeed,وعد
7145,versprechen::V,о̄а̄шштҍе,وعد
7146,wünschen::V,lahkoehtidh,تمنى
7147,wünschen::V,sávvat,تمنى
7148,wünschen::V,sávadit,تمنى
7149,wünschen::V,doaivvuhit,تمنى
7150,wünschen::V,tuá'ivuttiđ,تمنى
7151,wünschen::V,tuâivvad,تمنى
7152,wünschen::V,туввэ,تمنى
7153,loben::V,girmedh,مدح
7154,loben::V,májnnot,مدح
7155,loben::V,rámmpot,مدح
7156,loben::V,máidnut,مدح
7157,loben::V,rámidit,مدح
7158,loben::V,rammuđ,مدح
7159,loben::V,rämidiđ,مدح
7160,loben::V,ââ´leed,مدح
7161,loben::V,ǩei´tted,مدح
7162,loben::V,кыйта,مدح
7163,küssen::V,tjånnahtidh,قبل
7164,küssen::V,tjuvliestidh,قبل
7165,küssen::V,tjullit,قبل
7166,küssen::V,tjulestit,قبل
7167,küssen::V,cum'mát,قبل
7168,küssen::V,cummistit,قبل
7169,küssen::V,cummâliđ,قبل
7170,küssen::V,cu´mmsted,قبل
7171,küssen::V,cu´mmstõõllâd,قبل
7172,küssen::V,нӣссэ,قبل
7173,wiegen::V,sjammadidh,هدهد
7174,wiegen::V,vuohttot,هدهد
7175,wiegen::V,vuohtudit,هدهد
7176,wiegen::V,vuohttut,هدهد
7177,wiegen::V,vuát'tuđ,هدهد
7178,wiegen::V,nuäkkad,هدهد
7179,wiegen::V,suâibted,هدهد
7180,wiegen::V,нуагкэ,هدهد
7181,zudecken::V,gaptjedh,غطى
7182,zudecken::V,loavddet,غطى
7183,zudecken::V,gokčat,غطى
7184,zudecken::V,luáv'diđ,غطى
7185,zudecken::V,kä´tted,غطى
7186,zudecken::V,ка̄ххьтэ,غطى
7187,wecken::V,gåaskodh,أيقظ
7188,wecken::V,båktet,أيقظ
7189,wecken::V,boktit,أيقظ
7190,wecken::V,rávkat,أيقظ
7191,wecken::V,cuvnâđ,أيقظ
7192,wecken::V,counnâd,أيقظ
7193,wecken::V,цо̄ввнэ,أيقظ
7194,zeigen::V,vuesiehtidh,أرى
7195,zeigen::V,vuosedit,أرى
7196,zeigen::V,giejgget,أرى
7197,zeigen::V,čájehit,أرى
7198,zeigen::V,čäittiđ,أرى
7199,zeigen::V,čujottiđ,أرى
7200,zeigen::V,čuäi´ted,أرى
7201,zeigen::V,вӯзьхе,أرى
7202,führen::V,steeredh,دل
7203,führen::V,doalvvot,دل
7204,führen::V,láidet,دل
7205,führen::V,jođettiđ,دل
7206,führen::V,jåå´đted,دل
7207,führen::V,выгкэ,دل
7208,lehren::V,ööhpehtidh,علم
7209,lehren::V,åhpadit,علم
7210,lehren::V,oahpahit,علم
7211,lehren::V,máttááttiđ,علم
7212,lehren::V,mätt'ted,علم
7213,lehren::V,vuä´ppsted,علم
7214,lehren::V,ма̄тҍха,علم
7215,unterrichten::V,ööhpehtidh,علم
7216,unterrichten::V,lågådit,علم
7217,unterrichten::V,åhpadit,علم
7218,unterrichten::V,oahpahit,علم
7219,unterrichten::V,škovliđ,علم
7220,unterrichten::V,máttááttiđ,علم
7221,unterrichten::V,mätt'ted,علم
7222,unterrichten::V,vuä´ppsted,علم
7223,unterrichten::V,ма̄тҍха,علم
7224,aufziehen::V,eeledh,ربى
7225,aufziehen::V,bajedit,ربى
7226,aufziehen::V,biebmat,ربى
7227,aufziehen::V,pajaskeessiđ,ربى
7228,aufziehen::V,šoddâdiđ,ربى
7229,aufziehen::V,šõddeed,ربى
7230,aufziehen::V,peâm'mad,ربى
7231,aufziehen::V,вуэпьсе,ربى
7232,leiten::V,lijrehtidh,دل
7233,leiten::V,lijrehtidh,أدار
7234,leiten::V,lájddit,دل
7235,leiten::V,lájddit,أدار
7236,leiten::V,oatsodit,دل
7237,leiten::V,oatsodit,أدار
7238,leiten::V,jođihit,دل
7239,leiten::V,jođihit,أدار
7240,leiten::V,stivriđ,دل
7241,leiten::V,stivriđ,أدار
7242,leiten::V,hovdiđ,دل
7243,leiten::V,hovdiđ,أدار
7244,leiten::V,jåå´đted,دل
7245,leiten::V,jåå´đted,أدار
7246,leiten::V,выгкэ,دل
7247,leiten::V,выгкэ,أدار
7248,leiten::V,вӯййкье,دل
7249,leiten::V,вӯййкье,أدار
7250,antreiben::V,eadtjoestidh,حث
7251,antreiben::V,hasodit,حث
7252,antreiben::V,hállsjedit,حث
7253,antreiben::V,gevret,حث
7254,antreiben::V,rássat,حث
7255,antreiben::V,kušottiđ,حث
7256,antreiben::V,huá'puttiđ,حث
7257,antreiben::V,rääskted,حث
7258,antreiben::V,hõškkled,حث
7259,antreiben::V,ёадҌхе,حث
7260,lassen::V,baajedh,حدا
7261,lassen::V,-ahttet,حدا
7262,lassen::V,diktit,حدا
7263,lassen::V,-ttiđ,حدا
7264,lassen::V,ä´n,حدا
7265,lassen::V,па̄ххкэ,حدا
7266,einladen::V,bööredh,دعا
7267,einladen::V,bivddit,دعا
7268,einladen::V,gåhttjot,دعا
7269,einladen::V,bovdet,دعا
7270,einladen::V,koččođ,دعا
7271,einladen::V,kåččad,دعا
7272,einladen::V,коаххче,دعا
7273,vereinigen::V,iktedidh,وحد
7274,vereinigen::V,aktidit,وحد
7275,vereinigen::V,ovttastahttit,وحد
7276,vereinigen::V,o'vtâstittiđ,وحد
7277,vereinigen::V,õhtteed,وحد
7278,vereinigen::V,э̄хтхэ,وحد
7279,besuchen::V,åahpodh,زار
7280,besuchen::V,goevlelidh,زار
7281,besuchen::V,guossit,زار
7282,besuchen::V,gal'let,زار
7283,besuchen::V,fitnat,زار
7284,besuchen::V,kolliđ,زار
7285,besuchen::V,kõ´ll'jed,زار
7286,besuchen::V,по̄дтлэ,زار
7287,besuchen::V,во̄тэдтэ,زار
7288,besuchen::V,во̄а̄ррдэ,زار
7289,treffen::V,dieviedidh,قابل
7290,treffen::V,iejvvit,قابل
7291,treffen::V,deaivat,قابل
7292,treffen::V,staaviđ,قابل
7293,treffen::V,teividiđ,قابل
7294,treffen::V,o´ddjõõttâd,قابل
7295,treffen::V,вуэсстлэ,قابل
7296,sich versammeln::V,gaavnedidh,اجتمع
7297,sich versammeln::V,tjoaggut,اجتمع
7298,sich versammeln::V,čoahkkanit,اجتمع
7299,sich versammeln::V,čokkâniđ,اجتمع
7300,sich versammeln::V,nurâdâttâđ,اجتمع
7301,sich versammeln::V,noorõõttâd,اجتمع
7302,sich versammeln::V,вӯллклэ,اجتمع
7303,spielen::V,rïdtjedh,لعب
7304,spielen::V,lustedalledh,لعب
7305,spielen::V,ståhkat,لعب
7306,spielen::V,stuvssit,لعب
7307,spielen::V,speallat,لعب
7308,spielen::V,le'ihâšiđ,لعب
7309,spielen::V,siõrrâd,لعب
7310,spielen::V,speâllad,لعب
7311,spielen::V,сӣррэ,لعب
7312,singen::V,laavlodh,غنى
7313,singen::V,lávllot,غنى
7314,singen::V,lávlut,غنى
7315,singen::V,lávluđ,غنى
7316,singen::V,läullad,غنى
7317,singen::V,ла̄ввлэ,غنى
7318,tanzen::V,daanhtsodh,رقص
7319,tanzen::V,dánssat,رقص
7320,tanzen::V,gærssulit,رقص
7321,tanzen::V,dánset,رقص
7322,tanzen::V,tánssáđ,رقص
7323,tanzen::V,ta´nssjed,رقص
7324,tanzen::V,pleäs'sjed,رقص
7325,tanzen::V,нюччке,رقص
7326,tanzen::V,пляссъе,رقص
7327,sich trennen::V,jååkedidh,افترق
7328,sich trennen::V,sirrat,افترق
7329,sich trennen::V,sirádit,افترق
7330,sich trennen::V,earránit,افترق
7331,sich trennen::V,ratkuđ,افترق
7332,sich trennen::V,rätkkjed,افترق
7333,sich trennen::V,кӯдтъе,افترق
7334,verlassen::V,laehpedh,ترك
7335,verlassen::V,guodet,ترك
7336,verlassen::V,guođđit,ترك
7337,verlassen::V,hilgođ,ترك
7338,verlassen::V,kyeđđiđ,ترك
7339,verlassen::V,kue´đđed,ترك
7340,verlassen::V,сӯһпъе,ترك
7341,retten::V,gorredidh,نجى
7342,retten::V,gorredidh,أنقذ
7343,retten::V,gádjot,نجى
7344,retten::V,gádjot,أنقذ
7345,retten::V,gádjut,نجى
7346,retten::V,gádjut,أنقذ
7347,retten::V,kááijuđ,نجى
7348,retten::V,kááijuđ,أنقذ
7349,retten::V,piä'luštiđ,نجى
7350,retten::V,piä'luštiđ,أنقذ
7351,retten::V,ka´jjeed,نجى
7352,retten::V,ka´jjeed,أنقذ
7353,retten::V,вуаннче,نجى
7354,retten::V,вуаннче,أنقذ
7355,bewachen::V,geehtedh,حرس
7356,bewachen::V,váktit,حرس
7357,bewachen::V,fáktet,حرس
7358,bewachen::V,vahtiđ,حرس
7359,bewachen::V,värddjed,حرس
7360,bewachen::V,va´httjed,حرس
7361,bewachen::V,пынне,حرس
7362,bewachen::V,ка̄рвуллэ,حرس
7363,schützen::V,vaarjelidh,حمى
7364,schützen::V,suoddjit,حمى
7365,schützen::V,suodjalit,حمى
7366,schützen::V,suddjet,حمى
7367,schützen::V,varjâliđ,حمى
7368,schützen::V,suâided,حمى
7369,schützen::V,varjjled,حمى
7370,schützen::V,пынне,حمى
7371,verteidigen::V,vaarjelidh,دافع
7372,verteidigen::V,bælostit,دافع
7373,verteidigen::V,bealuštit,دافع
7374,verteidigen::V,čuollat,دافع
7375,verteidigen::V,piä'luštiđ,دافع
7376,verteidigen::V,peälšted,دافع
7377,verteidigen::V,пэ̄лль мэ̄ннэ,دافع
7378,sich schlagen::V,dåarodh,تضارب
7379,sich schlagen::V,tjoelestidh,تضارب
7380,sich schlagen::V,doarrot,تضارب
7381,sich schlagen::V,doarrut,تضارب
7382,sich schlagen::V,tuárruđ,تضارب
7383,sich schlagen::V,tuärrad,تضارب
7384,sich schlagen::V,туаррэ,تضارب
7385,schießen::V,vuetjedh,أطلق
7386,schießen::V,skööhtedh,أطلق
7387,schießen::V,vuohtjet,أطلق
7388,schießen::V,báhčit,أطلق
7389,schießen::V,pääččiđ,أطلق
7390,schießen::V,pää´ččed,أطلق
7391,schießen::V,ря̄хшкхэ,أطلق
7392,siegen::V,vïtnedh,انتصر
7393,siegen::V,vuojttet,انتصر
7394,siegen::V,vuoitit,انتصر
7395,siegen::V,vyei'ttiđ,انتصر
7396,siegen::V,vuei´tted,انتصر
7397,siegen::V,вуэйхьтэ,انتصر
7398,ärgern::V,måarahtehtedh,أزعل
7399,ärgern::V,suhttadit,أزعل
7400,ärgern::V,hárdit,أزعل
7401,ärgern::V,piä'ṿuttiđ,أزعل
7402,ärgern::V,âsseed,أزعل
7403,ärgern::V,се̄нтхэ,أزعل
7404,schlagen::V,håasedh,ضرب
7405,schlagen::V,laekedh,ضرب
7406,schlagen::V,tsábbmet,ضرب
7407,schlagen::V,tjassket,ضرب
7408,schlagen::V,huškut,ضرب
7409,schlagen::V,časkeđ,ضرب
7410,schlagen::V,čâ´cǩǩed,ضرب
7411,schlagen::V,та̄гкэ,ضرب
7412,schlagen::V,ва̄сстэ,ضرب
7413,treten::V,tjïektjedh,رفس
7414,treten::V,tjiektjat,رفس
7415,treten::V,čiekčat,رفس
7416,treten::V,čieh'čâđ,رفس
7417,treten::V,tanccâđ,رفس
7418,treten::V,tanccâd,رفس
7419,treten::V,то̄ппцэ,رفس
7420,stechen::V,baskedh,شك
7421,stechen::V,tjuoggit,شك
7422,stechen::V,čuoggut,شك
7423,stechen::V,čuog'giđ,شك
7424,stechen::V,čuõ´ǧ'ǧeed,شك
7425,stechen::V,чо̄ххкэ,شك
7426,stoßen::V,nehkiehtidh,دفع
7427,stoßen::V,nårddådit,دفع
7428,stoßen::V,nordadit,دفع
7429,stoßen::V,nutkâliđ,دفع
7430,stoßen::V,oi´ǧǧeed,دفع
7431,stoßen::V,оййкье,دفع
7432,stoßen::V,тоалкъе,دفع
7433,stehlen::V,sualadidh,سرق
7434,stehlen::V,suoládit,سرق
7435,stehlen::V,suoládit,سرق
7436,stehlen::V,suá'ládiđ,سرق
7437,stehlen::V,suâleed,سرق
7438,stehlen::V,суэлнэ,سرق
7439,stören::V,stööredh,ضايق
7440,stören::V,hearaldehtedh,ضايق
7441,stören::V,massit,ضايق
7442,stören::V,sjuddit,ضايق
7443,stören::V,heađuštit,ضايق
7444,stören::V,hettiđ,ضايق
7445,stören::V,heṃâdiđ,ضايق
7446,stören::V,stamlded,ضايق
7447,stören::V,вӣршэ,ضايق
7448,stören::V,е̄кхэллэ,ضايق
7449,belästigen::V,vaejviestidh,أزعج
7450,belästigen::V,vájvedit,أزعج
7451,belästigen::V,muodástuhttet,أزعج
7452,belästigen::V,váivvidit,أزعج
7453,belästigen::V,bieguhit,أزعج
7454,belästigen::V,vä'ividiđ,أزعج
7455,belästigen::V,stamlded,أزعج
7456,belästigen::V,е̄кхэллэ,أزعج
7457,belästigen::V,во̄а̄йвшэ,أزعج
7458,verbergen::V,tjïekedh,كتم
7459,verbergen::V,tjiehkat,كتم
7460,verbergen::V,čiehkat,كتم
7461,verbergen::V,čieḥâđ,كتم
7462,verbergen::V,peittad,كتم
7463,verbergen::V,чӣгкэ,كتم
7464,verbergen::V,пе̄йхьтэ,كتم
7465,täuschen::V,iermedh,خدع
7466,täuschen::V,eajhkaldehtedh,خدع
7467,täuschen::V,tjáddjit,خدع
7468,täuschen::V,dájuhit,خدع
7469,täuschen::V,viehtalit,خدع
7470,täuschen::V,villiđ,خدع
7471,täuschen::V,ǩiõllâd,خدع
7472,täuschen::V,вӯйхе,خدع
7473,täuschen::V,пе̄йхьтэ,خدع
7474,täuschen::V,ке̄лсэллэ,خدع
7475,betrügen::V,biehtedh,غش
7476,betrügen::V,biehttet,غش
7477,betrügen::V,beahttit,غش
7478,betrügen::V,filliđ,غش
7479,betrügen::V,ǩiõllâd,غش
7480,betrügen::V,pä´rtteed,غش
7481,betrügen::V,вӯйхе,غش
7482,betrügen::V,пе̄йхьтэ,غش
7483,betrügen::V,ке̄лсэллэ,غش
7484,töten::V,buvvedh,قتل
7485,töten::V,gåddet,قتل
7486,töten::V,soaggit,قتل
7487,töten::V,goddit,قتل
7488,töten::V,surmiđ,قتل
7489,töten::V,jämittiđ,قتل
7490,töten::V,kå´dded,قتل
7491,töten::V,so´rmmjed,قتل
7492,töten::V,коаннҌтэ,قتل
7493,wohnen::V,årrodh,سكن
7494,wohnen::V,veasodh,سكن
7495,wohnen::V,årrot,سكن
7496,wohnen::V,viessot,سكن
7497,wohnen::V,orrut,سكن
7498,wohnen::V,aassâđ,سكن
7499,wohnen::V,aassâd,سكن
7500,wohnen::V,jälsted,سكن
7501,wohnen::V,е̄лле,سكن
7502,arbeiten::V,barkedh,عمل
7503,arbeiten::V,barkedh,اشتغل
7504,arbeiten::V,rihtjat,عمل
7505,arbeiten::V,rihtjat,اشتغل
7506,arbeiten::V,bargat,عمل
7507,arbeiten::V,bargat,اشتغل
7508,arbeiten::V,porgâđ,عمل
7509,arbeiten::V,porgâđ,اشتغل
7510,arbeiten::V,tue´j'jeed,عمل
7511,arbeiten::V,tue´j'jeed,اشتغل
7512,arbeiten::V,лыххкэ,عمل
7513,arbeiten::V,лыххкэ,اشتغل
7514,arbeiten::V,ро̄бхушшэ,عمل
7515,arbeiten::V,ро̄бхушшэ,اشتغل
7516,sammeln::V,tjåegkedh,جمع
7517,sammeln::V,tjoahkkit,جمع
7518,sammeln::V,čoaggit,جمع
7519,sammeln::V,čokkiđ,جمع
7520,sammeln::V,čuág'giđ,جمع
7521,sammeln::V,noorrâd,جمع
7522,sammeln::V,нёавсэ,جمع
7523,pflücken::V,tjåegkedh,جنى
7524,pflücken::V,tjåegkedh,قطف
7525,pflücken::V,tjoagget,جنى
7526,pflücken::V,tjoagget,قطف
7527,pflücken::V,čoaggit,جنى
7528,pflücken::V,čoaggit,قطف
7529,pflücken::V,čuág'giđ,جنى
7530,pflücken::V,čuág'giđ,قطف
7531,pflücken::V,uussâd,جنى
7532,pflücken::V,uussâd,قطف
7533,pflücken::V,кышшкэ,جنى
7534,pflücken::V,кышшкэ,قطف
7535,jagen::V,bearhtodh,صاد
7536,jagen::V,viejddit,صاد
7537,jagen::V,bivdit,صاد
7538,jagen::V,miä'cástiđ,صاد
7539,jagen::V,miä´csted,صاد
7540,jagen::V,ме̄ххьцтэ,صاد
7541,fischen::V,gööledh,اصطاد
7542,fischen::V,håagkodh,اصطاد
7543,fischen::V,guollit,اصطاد
7544,fischen::V,guolástit,اصطاد
7545,fischen::V,kuá'lástiđ,اصطاد
7546,fischen::V,kue´llšeed,اصطاد
7547,fischen::V,шылле кӯль,اصطاد
7548,fassen::V,bivtedh,قبض
7549,fassen::V,giddit,قبض
7550,fassen::V,bivdit,قبض
7551,fassen::V,pivdeđ,قبض
7552,fassen::V,kå´dded,قبض
7553,fassen::V,со̄а̄гкэ,قبض
7554,hüten::V,geehtedh,رعى
7555,hüten::V,váktit,رعى
7556,hüten::V,geahččat,رعى
7557,hüten::V,keččâđ,رعى
7558,hüten::V,hoi´ddjed,رعى
7559,hüten::V,пынне,رعى
7560,treiben::V,vuejiehtidh,ساق
7561,treiben::V,vuojedit,ساق
7562,treiben::V,vuodjelit,ساق
7563,treiben::V,vyeijiđ,ساق
7564,treiben::V,vue´jjad,ساق
7565,treiben::V,выйхе,ساق
7566,treiben::V,го̄ннэ,ساق
7567,anbinden::V,viedtedh,ربط
7568,anbinden::V,gaarhkedidh,ربط
7569,anbinden::V,dabrrit,ربط
7570,anbinden::V,dæhppodit,ربط
7571,anbinden::V,čatnat,ربط
7572,anbinden::V,čoonnâđ,ربط
7573,anbinden::V,čõõnnâd,ربط
7574,anbinden::V,ко̄ррэ,ربط
7575,füttern::V,bïepmehtidh,علف
