,Concept_ID,ko,se
6827,wohnen::V,실다,årrodh
6828,wohnen::V,실다,veasodh
6829,wohnen::V,실다,årrot
6830,wohnen::V,실다,viessot
6831,wohnen::V,실다,orrut
6832,wohnen::V,실다,aassâđ
6833,wohnen::V,실다,aassâd
6834,wohnen::V,실다,jälsted
6835,wohnen::V,실다,е̄лле
6836,arbeiten::V,일하다,barkedh
6837,arbeiten::V,일하다,rihtjat
6838,arbeiten::V,일하다,bargat
6839,arbeiten::V,일하다,porgâđ
6840,arbeiten::V,일하다,tue´j'jeed
6841,arbeiten::V,일하다,лыххкэ
6842,arbeiten::V,일하다,ро̄бхушшэ
6843,sammeln::V,모으다,tjåegkedh
6844,sammeln::V,모으다,tjoahkkit
6845,sammeln::V,모으다,čoaggit
6846,sammeln::V,모으다,čokkiđ
6847,sammeln::V,모으다,čuág'giđ
6848,sammeln::V,모으다,noorrâd
6849,sammeln::V,모으다,нёавсэ
6850,pflücken::V,꿔다,tjåegkedh
6851,pflücken::V,꿔다,tjoagget
6852,pflücken::V,꿔다,čoaggit
6853,pflücken::V,꿔다,čuág'giđ
6854,pflücken::V,꿔다,uussâd
6855,pflücken::V,꿔다,кышшкэ
6856,jagen::V,사냥하다,bearhtodh
6857,jagen::V,사냥하다,viejddit
6858,jagen::V,사냥하다,bivdit
6859,jagen::V,사냥하다,miä'cástiđ
6860,jagen::V,사냥하다,miä´csted
6861,jagen::V,사냥하다,ме̄ххьцтэ
6862,fischen::V,고기를잡다,gööledh
6863,fischen::V,고기를잡다,håagkodh
6864,fischen::V,고기를잡다,guollit
6865,fischen::V,고기를잡다,guolástit
6866,fischen::V,고기를잡다,kuá'lástiđ
6867,fischen::V,고기를잡다,kue´llšeed
6868,fischen::V,고기를잡다,шылле кӯль
6869,fassen::V,움켜쥐다,bivtedh
6870,fassen::V,움켜쥐다,giddit
6871,fassen::V,움켜쥐다,bivdit
6872,fassen::V,움켜쥐다,pivdeđ
6873,fassen::V,움켜쥐다,kå´dded
6874,fassen::V,움켜쥐다,со̄а̄гкэ
6875,hüten::V,망보다,geehtedh
6876,hüten::V,망보다,váktit
6877,hüten::V,망보다,geahččat
6878,hüten::V,망보다,keččâđ
6879,hüten::V,망보다,hoi´ddjed
6880,hüten::V,망보다,пынне
6881,treiben::V,몰아세우다,vuejiehtidh
6882,treiben::V,몰아세우다,vuojedit
6883,treiben::V,몰아세우다,vuodjelit
6884,treiben::V,몰아세우다,vyeijiđ
6885,treiben::V,몰아세우다,vue´jjad
6886,treiben::V,몰아세우다,выйхе
6887,treiben::V,몰아세우다,го̄ннэ
6888,anbinden::V,묶다,viedtedh
6889,anbinden::V,묶다,gaarhkedidh
6890,anbinden::V,묶다,dabrrit
6891,anbinden::V,묶다,dæhppodit
6892,anbinden::V,묶다,čatnat
6893,anbinden::V,묶다,čoonnâđ
6894,anbinden::V,묶다,čõõnnâd
6895,anbinden::V,묶다,ко̄ррэ
6896,füttern::V,사료를주다,bïepmehtidh
6897,füttern::V,사료를주다,biebbmat
6898,füttern::V,사료를주다,biebmat
6899,füttern::V,사료를주다,purâttiđ
6900,füttern::V,사료를주다,poorted
6901,füttern::V,사료를주다,peâm'mad
6902,füttern::V,사료를주다,поҏтэ
6903,melken::V,젖을짜다,buhtjedh
6904,melken::V,젖을짜다,båhtjet
6905,melken::V,젖을짜다,bahčit
6906,melken::V,젖을짜다,paččeeđ
6907,melken::V,젖을짜다,pââččad
6908,melken::V,젖을짜다,лаппьсе
6909,hacken::V,자르다,tsåalhkodh
6910,hacken::V,자르다,tsållat
6911,hacken::V,자르다,tsáhpat
6912,hacken::V,자르다,čuollat
6913,hacken::V,자르다,čuollâđ
6914,hacken::V,자르다,ceäk'kad
6915,hacken::V,자르다,ця̄ххкэ
6916,gießen::V,물을대다,tjaetsiehtidh
6917,gießen::V,물을대다,tjáhttjit
6918,gießen::V,물을대다,njuoskadit
6919,gießen::V,물을대다,čáhccet
6920,gießen::V,물을대다,njuos'kâdiđ
6921,gießen::V,물을대다,väällad
6922,gießen::V,물을대다,ва̄ллэ
6923,reifen::V,성숙하다,njoetsedh
6924,reifen::V,성숙하다,láddat
6925,reifen::V,성숙하다,láddat
6926,reifen::V,성숙하다,laddâđ
6927,reifen::V,성숙하다,laddâd
6928,reifen::V,성숙하다,ӣллкнэ
6929,reifen::V,성숙하다,ло̄а̄янтэ
6930,zubereiten::V,조제하다,jurjiehtidh
6931,zubereiten::V,조제하다,riejddit
6932,zubereiten::V,조제하다,ráhkadit
6933,zubereiten::V,조제하다,va'lmâštiđ
6934,zubereiten::V,조제하다,vaalmšted
6935,zubereiten::V,조제하다,во̄а̄лмшэ
6936,kochen::V,요리하다,voessjedh
6937,kochen::V,요리하다,vuossjat
6938,kochen::V,요리하다,duolldádit
6939,kochen::V,요리하다,vuoš'šat
6940,kochen::V,요리하다,vuoššâđ
6941,kochen::V,요리하다,ǩe´tted
6942,kochen::V,요리하다,кыппьтэ
6943,backen::V,쿱다,bååhkedh
6944,backen::V,쿱다,lájbbot
6945,backen::V,쿱다,báhkket
6946,backen::V,쿱다,goikadit
6947,backen::V,쿱다,liäi'buđ
6948,backen::V,쿱다,vää´l'jed
6949,backen::V,쿱다,па̄шшьтэ
6950,braten::V,굽다,bissedh
6951,braten::V,굽다,basset
6952,braten::V,굽다,báistit
6953,braten::V,굽다,steiket
6954,braten::V,굽다,passeeđ
6955,braten::V,굽다,pä´štted
6956,braten::V,굽다,па̄шшьтэ
6957,umrühren::V,교반하다,firredh
6958,umrühren::V,교반하다,fierrot
6959,umrühren::V,교반하다,fierrut
6960,umrühren::V,교반하다,fiärruđ
6961,umrühren::V,교반하다,sie´jjted
6962,umrühren::V,교반하다,вӣршэ
6963,stricken::V,뜨개질하다,gurredh
6964,stricken::V,뜨개질하다,gådet
6965,stricken::V,뜨개질하다,gođđit
6966,stricken::V,뜨개질하다,kođđeeđ
6967,stricken::V,뜨개질하다,kåå´đđed
6968,stricken::V,뜨개질하다,коадтӭ
6969,nähen::V,꿰매다,gåarodh
6970,nähen::V,꿰매다,goarrot
6971,nähen::V,꿰매다,goarrut
6972,nähen::V,꿰매다,kuárruđ
6973,nähen::V,꿰매다,kuärrad
6974,nähen::V,꿰매다,куаррэ
6975,färben::V,채색하다,klaeriedidh
6976,färben::V,채색하다,bájnnit
6977,färben::V,채색하다,sihttset
6978,färben::V,채색하다,báidnit
6979,färben::V,채색하다,ivdnet
6980,färben::V,채색하다,päiniđ
6981,färben::V,채색하다,päinnad
6982,färben::V,채색하다,ǩe´rjjeed
6983,färben::V,채색하다,по̄а̄ййнэ
6984,reinigen::V,청소하다,reenskedh
6985,reinigen::V,청소하다,dïdtesjidh
6986,reinigen::V,청소하다,rájnnit
6987,reinigen::V,청소하다,čorget
6988,reinigen::V,청소하다,buhtistit
6989,reinigen::V,청소하다,kađvâđ
6990,reinigen::V,청소하다,čurgiđ
6991,reinigen::V,청소하다,putestiđ
6992,reinigen::V,청소하다,čiisteed
6993,reinigen::V,청소하다,puu´ttsted
6994,reinigen::V,청소하다,чисстэ
6995,reinigen::V,청소하다,е̄ллэ
6996,waschen::V,씻다,bïssedh
6997,waschen::V,씻다,bassat
6998,waschen::V,씻다,bassat
6999,waschen::V,씻다,posâliđ
7000,waschen::V,씻다,põõssâd
7001,waschen::V,씻다,пэ̄ссэ
7002,abwischen::V,닦다,njaamedh
7003,abwischen::V,닦다,sihkastit
7004,abwischen::V,닦다,sihkkut
7005,abwischen::V,닦다,sikkođ
7006,abwischen::V,닦다,sekkad
7007,abwischen::V,닦다,чисстэ
7008,spülen::V,씻다,skuvledh
7009,spülen::V,씻다,dåjddet
7010,spülen::V,씻다,doidit
7011,spülen::V,씻다,skuljiđ
7012,spülen::V,씻다,toideđ
7013,spülen::V,씻다,tåiddad
7014,spülen::V,씻다,sku´lljeed
7015,spülen::V,씻다,пэ̄ссэ
7016,fegen::V,소체하다,sööpedh
7017,fegen::V,소체하다,suohttsit
7018,fegen::V,소체하다,luvdet
7019,fegen::V,소체하다,sihostiđ
7020,fegen::V,소체하다,roppâđ
7021,fegen::V,소체하다,västtad
7022,fegen::V,소체하다,seekksted
7023,fegen::V,소체하다,по̄а̄шшэ
7024,kehren::V,청소하다,tjirredh
7025,kehren::V,청소하다,såbit
7026,kehren::V,청소하다,luvdet
7027,kehren::V,청소하다,suo'pâlistiđ
7028,kehren::V,청소하다,västtad
7029,kehren::V,청소하다,по̄а̄шшэ
7030,baden::V,감다,voejedidh
7031,baden::V,감다,gálatjit
7032,baden::V,감다,gálašit
7033,baden::V,감다,lávguđ
7034,baden::V,감다,vuõjjâd
7035,baden::V,감다,sääunõõttâd
7036,baden::V,감다,вӯйнэдтэ
7037,sich waschen::V,모믈 씻다,bïssedidh
7038,sich waschen::V,모믈 씻다,basádit
7039,sich waschen::V,모믈 씻다,basadit
7040,sich waschen::V,모믈 씻다,posâdâttâđ
7041,sich waschen::V,모믈 씻다,põõuuõõttâd
7042,sich waschen::V,모믈 씻다,пэзнэдтэ
7043,ausziehen::V,벗다,svæjkedh
7044,ausziehen::V,벗다,nuollat
7045,ausziehen::V,벗다,nuollat
7046,ausziehen::V,벗다,noollâđ
7047,ausziehen::V,벗다,nõõllâd
7048,ausziehen::V,벗다,jä´hssed
7049,ausziehen::V,벗다,я̄ккьсе
7050,anziehen::V,끌어움직이다,gaarvoehtidh
7051,anziehen::V,끌어움직이다,tsåggåt
7052,anziehen::V,끌어움직이다,nahkehit
7053,anziehen::V,끌어움직이다,čákŋat
7054,anziehen::V,끌어움직이다,ká'rvuttiđ
7055,anziehen::V,끌어움직이다,čouggâd
7056,anziehen::V,끌어움직이다,nââ´ǩǩted
7057,anziehen::V,끌어움직이다,ца̄гке
7058,anziehen::V,끌어움직이다,наккьхе
7059,kämmen::V,빗다,tjåhkodh
7060,kämmen::V,빗다,rájddat
7061,kämmen::V,빗다,čohkut
7062,kämmen::V,빗다,čohhoođ
7063,kämmen::V,빗다,čååkkad
7064,kämmen::V,빗다,чоагкэ
7065,schmücken::V,치레하다,rïesedh
7066,schmücken::V,치레하다,feegredh
7067,schmücken::V,치레하다,hiervvit
7068,schmücken::V,치레하다,tjáppedit
7069,schmücken::V,치레하다,čiŋahit
7070,schmücken::V,치레하다,čiŋâttiđ
7071,schmücken::V,치레하다,heärvted
7072,schmücken::V,치레하다,ре̄ввклаххьтэ
7073,sagen::V,말하다,jiehtedh
7074,sagen::V,말하다,javllat
7075,sagen::V,말하다,dadjat
7076,sagen::V,말하다,cealkit
7077,sagen::V,말하다,ettâđ
7078,sagen::V,말하다,celkkiđ
7079,sagen::V,말하다,nõmmeed
7080,sagen::V,말하다,ceä´lǩǩed
7081,sagen::V,말하다,е̄ввэ
7082,sagen::V,말하다,це̄ӆӆьке
7083,sprechen::V,말하다,håaledh
7084,sprechen::V,말하다,rudnat
7085,sprechen::V,말하다,runádit
7086,sprechen::V,말하다,sárdnut
7087,sprechen::V,말하다,sárnuđ
7088,sprechen::V,말하다,särnnad
7089,sprechen::V,말하다,са̄ррнэ
7090,reden::V,이야기하다,håaledh
7091,reden::V,이야기하다,sáhkadit
7092,reden::V,이야기하다,hupmat
7093,reden::V,이야기하다,arvâlâddâđ
7094,reden::V,이야기하다,sárnudiđ
7095,reden::V,이야기하다,mainsted
7096,reden::V,이야기하다,е̄внэллэ
7097,fragen::V,질문하다,gihtjedh
7098,fragen::V,질문하다,gahtjat
7099,fragen::V,질문하다,gatjádit
7100,fragen::V,질문하다,jearrat
7101,fragen::V,질문하다,koijâdiđ
7102,fragen::V,질문하다,kõõččâd
7103,fragen::V,질문하다,кэ̄дже
7104,bitten::V,원하다,birredh
7105,bitten::V,원하다,aanoestidh
7106,bitten::V,원하다,rohkelassjedh
7107,bitten::V,원하다,ádnot
7108,bitten::V,원하다,gåhttjot
7109,bitten::V,원하다,bivdit
7110,bitten::V,원하다,pivdeđ
7111,bitten::V,원하다,äännad
7112,bitten::V,원하다,raukkâd
7113,bitten::V,원하다,а̄нкэ
7114,bitten::V,원하다,кэ̄дже
7115,erzählen::V,이야기하다,saakestidh
7116,erzählen::V,이야기하다,giehttot
7117,erzählen::V,이야기하다,subtsastit
7118,erzählen::V,이야기하다,muitalit
7119,erzählen::V,이야기하다,uvástâllâđ
7120,erzählen::V,이야기하다,ma'inâstiđ
7121,erzählen::V,이야기하다,maainsted
7122,erzählen::V,이야기하다,мо̄а̄йнсе
7123,mitteilen::V,이야기하다,såårnedh
7124,mitteilen::V,이야기하다,bïeljelidh
7125,mitteilen::V,이야기하다,diededit
7126,mitteilen::V,이야기하다,dieđihit
7127,mitteilen::V,이야기하다,a'lmottiđ
7128,mitteilen::V,이야기하다,tie´đted
7129,mitteilen::V,이야기하다,це̄ӆӆьке
7130,nennen::V,부르다,gåhtjodh
7131,nennen::V,부르다,lahtedh
7132,nennen::V,부르다,nammadit
7133,nennen::V,부르다,gohččut
7134,nennen::V,부르다,nomâttiđ
7135,nennen::V,부르다,koččođ
7136,nennen::V,부르다,nõõmted
7137,nennen::V,부르다,нэ̄ммдэ
7138,nennen::V,부르다,це̄ӆӆьке
7139,rufen::V,불러내다,gåhtjodh
7140,rufen::V,불러내다,tjåarvodh
7141,rufen::V,불러내다,tjuorvvot
7142,rufen::V,불러내다,čuorvut
7143,rufen::V,불러내다,čuár'vuđ
7144,rufen::V,불러내다,kåččad
7145,rufen::V,불러내다,čuârvvad
7146,rufen::V,불러내다,коаххче
7147,prahlen::V,자랑하다,girmedh
7148,prahlen::V,자랑하다,goarssudit
7149,prahlen::V,자랑하다,rábmot
7150,prahlen::V,자랑하다,ramâččâttâđ
7151,prahlen::V,자랑하다,kuärggõõttâd
7152,prahlen::V,자랑하다,куарктэ
7153,übersetzen::V,번역하다,jarkoestidh
7154,übersetzen::V,번역하다,jårggålit
7155,übersetzen::V,번역하다,jorgalit
7156,übersetzen::V,번역하다,jurgâliđ
7157,übersetzen::V,번역하다,jåårǥlâ´tted
7158,denken::V,생각하다,ussjedidh
7159,denken::V,생각하다,ájádallat
7160,denken::V,생각하다,usjudit
7161,denken::V,생각하다,jurddašit
7162,denken::V,생각하다,jurdeđ
7163,denken::V,생각하다,ju'rdâččiđ
7164,denken::V,생각하다,juurdčed
7165,denken::V,생각하다,юррьтэ
7166,glauben::V,믿다,jaehkedh
7167,glauben::V,믿다,jáhkket
7168,glauben::V,믿다,jáhkkit
7169,glauben::V,믿다,oskođ
7170,glauben::V,믿다,jähittiđ
7171,glauben::V,믿다,åskkad
7172,glauben::V,믿다,оасскэ
7173,bemerken::V,인자하다,aajhtsedh
7174,bemerken::V,인자하다,lahtestidh
7175,bemerken::V,인자하다,ájttsat
7176,bemerken::V,인자하다,gæhttjat
7177,bemerken::V,인자하다,tsuojggit
7178,bemerken::V,인자하다,áicat
7179,bemerken::V,인자하다,fuobmát
7180,bemerken::V,인자하다,aiccâđ
7181,bemerken::V,인자하다,huá'mášiđ
7182,bemerken::V,인자하다,aiccâd
7183,bemerken::V,인자하다,huõmsted
7184,bemerken::V,인자하다,уййнэ
7185,erkennen::V,인식하다,dabtedh
7186,erkennen::V,인식하다,dåbddåt
7187,erkennen::V,인식하다,dovdát
7188,erkennen::V,인식하다,fuobmát
7189,erkennen::V,인식하다,tubdâđ
7190,erkennen::V,인식하다,tobddâd
7191,erkennen::V,인식하다,тӣдтӭ
7192,erkennen::V,인식하다,то̄ммтэ
7193,begreifen::V,파악하다,daapadidh
7194,begreifen::V,파악하다,buojkkát
7195,begreifen::V,파악하다,ipmirdit
7196,begreifen::V,파악하다,iberdiđ
7197,begreifen::V,파악하다,tobddâd
7198,begreifen::V,파악하다,то̄ӆӆькье
7199,verstehen::V,이해하다,guarkedh
7200,verstehen::V,이해하다,árvvedit
7201,verstehen::V,이해하다,guopmat
7202,verstehen::V,이해하다,addiđ
7203,verstehen::V,이해하다,tobddâd
7204,verstehen::V,이해하다,fi´ttjed
7205,verstehen::V,이해하다,о̄а̄нтшэ
7206,lernen::V,배우다,bïhkemdidh
7207,lernen::V,배우다,oahppat
7208,lernen::V,배우다,oahppat
7209,lernen::V,배우다,oppâđ
7210,lernen::V,배우다,mättjed
7211,lernen::V,배우다,уххцтэдтэ
7212,wissen::V,알다,dietedh
7213,wissen::V,알다,diehtet
7214,wissen::V,알다,diehtit
7215,wissen::V,알다,tiettiđ
7216,wissen::V,알다,tie´tted
7217,wissen::V,알다,тӣдтӭ
7218,sich erinnern an::V,상기하다,mujhtedh
7219,sich erinnern an::V,상기하다,mujttet
7220,sich erinnern an::V,상기하다,muitát
7221,sich erinnern an::V,상기하다,muštáđ
7222,sich erinnern an::V,상기하다,mu´štted
7223,sich erinnern an::V,상기하다,мушштсэллэ
7224,vergessen::V,잊다,åajaldidh
7225,vergessen::V,잊다,vååjeldehtedh
7226,vergessen::V,잊다,vajálduhttet
7227,vergessen::V,잊다,vajáldahttit
7228,vergessen::V,잊다,vájáldittiđ
7229,vergessen::V,잊다,vääildâ´tted
7230,vergessen::V,잊다,вуаййлаххьтэ
7231,messen::V,측정하다,meatadidh
7232,messen::V,측정하다,mïetestidh
7233,messen::V,측정하다,mihttit
7234,messen::V,측정하다,miehttit
7235,messen::V,측정하다,mihtidit
7236,messen::V,측정하다,mittediđ
7237,messen::V,측정하다,metteed
7238,messen::V,측정하다,mie´r'reed
7239,messen::V,측정하다,ме̄ррьдэ
7240,zählen::V,세다,ryöknehtidh
7241,zählen::V,세다,låhkåt
7242,zählen::V,세다,lohkat
7243,zählen::V,세다,lyeš'tiđ
7244,zählen::V,세다,la´sǩǩeed
7245,zählen::V,세다,ло̄гкэ
7246,rechnen::V,게산하다,åbrodh
7247,rechnen::V,게산하다,ryöknedh
7248,rechnen::V,게산하다,riekknit
7249,rechnen::V,게산하다,låhkåt
7250,rechnen::V,게산하다,rēhkenastit
7251,rechnen::V,게산하다,rēhkenuššat
7252,rechnen::V,게산하다,reknistiđ
7253,rechnen::V,게산하다,rekknâ´stted
7254,rechnen::V,게산하다,ло̄гкэ
7255,lesen::V,읽다,lohkedh
7256,lesen::V,읽다,låhkåt
7257,lesen::V,읽다,lohkat
7258,lesen::V,읽다,luuhâđ
7259,lesen::V,읽다,lookkâd
7260,lesen::V,읽다,ло̄гкэ
7261,malen::V,그리다,måaladidh
7262,malen::V,그리다,feerpedh
7263,malen::V,그리다,mállit
7264,malen::V,그리다,njuohtat
7265,malen::V,그리다,mōlet
7266,malen::V,그리다,mááláḋ
7267,malen::V,그리다,kälkkeed
7268,malen::V,그리다,maa´l'jed
7269,malen::V,그리다,рисовайе
7270,malen::V,그리다,риссъе
7271,zeichnen::V,소묘하다,guvviedidh
7272,zeichnen::V,소묘하다,tjuorggat
7273,zeichnen::V,소묘하다,sárgut
7274,zeichnen::V,소묘하다,tevdnet
7275,zeichnen::V,소묘하다,sárguđ
7276,zeichnen::V,소묘하다,pirsted
7277,zeichnen::V,소묘하다,piirsted
7278,zeichnen::V,소묘하다,рисовайе
7279,zeichnen::V,소묘하다,риссъе
7280,schreiben::V,쓰다,tjaeledh
7281,schreiben::V,쓰다,tjállet
7282,schreiben::V,쓰다,čállit
7283,schreiben::V,쓰다,čäälliđ
7284,schreiben::V,쓰다,ǩiirjted
7285,schreiben::V,쓰다,кырьйхе
7286,besitzen::V,소유하다,eekedh
7287,besitzen::V,소유하다,æjggut
7288,besitzen::V,소유하다,oamastit
7289,besitzen::V,소유하다,omâstiđ
7290,besitzen::V,소유하다,lee´d
7291,besitzen::V,소유하다,лиййе
7292,kaufen::V,사다,åestedh
7293,kaufen::V,사다,oasstet
7294,kaufen::V,사다,oastit
7295,kaufen::V,사다,uás'tiđ
7296,kaufen::V,사다,vuä´stted
7297,kaufen::V,사다,вуэссьтэ
7298,verkaufen::V,팔다,doekedh
7299,verkaufen::V,팔다,vuobddet
7300,verkaufen::V,팔다,vuovdit
7301,verkaufen::V,팔다,vyeb'diđ
7302,verkaufen::V,팔다,kaaupšed
7303,verkaufen::V,팔다,мӣгкэ
7304,bezahlen::V,지불하다,maeksedh
7305,bezahlen::V,지불하다,mákset
7306,bezahlen::V,지불하다,máksit
7307,bezahlen::V,지불하다,mäksiđ
7308,bezahlen::V,지불하다,mä´hssed
7309,bezahlen::V,지불하다,ма̄ккьсе
7310,zahlen::V,치르다,maeksedh
7311,zahlen::V,치르다,mákset
7312,zahlen::V,치르다,máksit
7313,zahlen::V,치르다,mäksiđ
7314,zahlen::V,치르다,mä´hssed
7315,zahlen::V,치르다,ма̄ккьсе
7316,beherrschen::V,지배하다,reeredh
7317,beherrschen::V,지배하다,ráddit
7318,beherrschen::V,지배하다,ráđ'đet
7319,beherrschen::V,지배하다,háldet
7320,beherrschen::V,지배하다,hálddašit
7321,beherrschen::V,지배하다,ha'ldâšiđ
7322,beherrschen::V,지배하다,vaaldšed
7323,beherrschen::V,지배하다,владейэ
7324,ertragen::V,참다,eebledh
7325,ertragen::V,참다,vïssjedh
7326,ertragen::V,참다,ælljat
7327,ertragen::V,참다,gierdat
7328,ertragen::V,참다,gil'lát
7329,ertragen::V,참다,tuád'dud
7330,ertragen::V,참다,cevziđ
7331,ertragen::V,참다,tuâd'dad
7332,ertragen::V,참다,ǩeâl'l'jed
7333,ertragen::V,참다,кӣрршэ
7334,Raureif::N,,jyjse
7335,Raureif::N,,ridne
7336,Raureif::N,,goarre
7337,Raureif::N,,ritni
7338,Raureif::N,,suhči
7339,Raureif::N,,riṇe
7340,Raureif::N,,ай
7341,Grube::N,,haevtie
7342,Grube::N,,rågge
7343,Grube::N,,gohpi
7344,Grube::N,,roggi
7345,Grube::N,,kyep'pi
7346,Grube::N,,rogge
