,Concept_ID,se,lez
7567,baden::V,gálatjit,эхъуьн
7568,baden::V,gálašit,эхъуьн
7569,baden::V,lávguđ,эхъуьн
7570,baden::V,vuõjjâd,эхъуьн
7571,baden::V,sääunõõttâd,эхъуьн
7572,baden::V,вӯйнэдтэ,эхъуьн
7573,sich waschen::V,bïssedidh,жендек чуьхуьн
7574,sich waschen::V,basádit,жендек чуьхуьн
7575,sich waschen::V,basadit,жендек чуьхуьн
7576,sich waschen::V,posâdâttâđ,жендек чуьхуьн
7577,sich waschen::V,põõuuõõttâd,жендек чуьхуьн
7578,sich waschen::V,пэзнэдтэ,жендек чуьхуьн
7579,ausziehen::V,svæjkedh,хутӏунун
7580,ausziehen::V,svæjkedh,галудун
7581,ausziehen::V,nuollat,хутӏунун
7582,ausziehen::V,nuollat,галудун
7583,ausziehen::V,nuollat,хутӏунун
7584,ausziehen::V,nuollat,галудун
7585,ausziehen::V,noollâđ,хутӏунун
7586,ausziehen::V,noollâđ,галудун
7587,ausziehen::V,nõõllâd,хутӏунун
7588,ausziehen::V,nõõllâd,галудун
7589,ausziehen::V,jä´hssed,хутӏунун
7590,ausziehen::V,jä´hssed,галудун
7591,ausziehen::V,я̄ккьсе,хутӏунун
7592,ausziehen::V,я̄ккьсе,галудун
7593,anziehen::V,gaarvoehtidh,алукӏун
7594,anziehen::V,tsåggåt,алукӏун
7595,anziehen::V,nahkehit,алукӏун
7596,anziehen::V,čákŋat,алукӏун
7597,anziehen::V,ká'rvuttiđ,алукӏун
7598,anziehen::V,čouggâd,алукӏун
7599,anziehen::V,nââ´ǩǩted,алукӏун
7600,anziehen::V,ца̄гке,алукӏун
7601,anziehen::V,наккьхе,алукӏун
7602,sich anziehen::V,gåårvedidh,алукӏун
7603,sich anziehen::V,gåårvedidh,парталар алукӏун
7604,sich anziehen::V,gárvvunit,алукӏун
7605,sich anziehen::V,gárvvunit,парталар алукӏун
7606,sich anziehen::V,gárvodit,алукӏун
7607,sich anziehen::V,gárvodit,парталар алукӏун
7608,sich anziehen::V,kárvudâttâđ,алукӏун
7609,sich anziehen::V,kárvudâttâđ,парталар алукӏун
7610,sich anziehen::V,teâvõõttâd,алукӏун
7611,sich anziehen::V,teâvõõttâd,парталар алукӏун
7612,sich anziehen::V,туввнэдтэ,алукӏун
7613,sich anziehen::V,туввнэдтэ,парталар алукӏун
7614,kämmen::V,tjåhkodh,эвягъун
7615,kämmen::V,rájddat,эвягъун
7616,kämmen::V,čohkut,эвягъун
7617,kämmen::V,čohhoođ,эвягъун
7618,kämmen::V,čååkkad,эвягъун
7619,kämmen::V,чоагкэ,эвягъун
7620,schmücken::V,rïesedh,безетмишун
7621,schmücken::V,rïesedh,гуьрчегарун
7622,schmücken::V,feegredh,безетмишун
7623,schmücken::V,feegredh,гуьрчегарун
7624,schmücken::V,hiervvit,безетмишун
7625,schmücken::V,hiervvit,гуьрчегарун
7626,schmücken::V,tjáppedit,безетмишун
7627,schmücken::V,tjáppedit,гуьрчегарун
7628,schmücken::V,čiŋahit,безетмишун
7629,schmücken::V,čiŋahit,гуьрчегарун
7630,schmücken::V,čiŋâttiđ,безетмишун
7631,schmücken::V,čiŋâttiđ,гуьрчегарун
7632,schmücken::V,heärvted,безетмишун
7633,schmücken::V,heärvted,гуьрчегарун
7634,schmücken::V,ре̄ввклаххьтэ,безетмишун
7635,schmücken::V,ре̄ввклаххьтэ,гуьрчегарун
7636,sagen::V,jiehtedh,лугьун
7637,sagen::V,javllat,лугьун
7638,sagen::V,dadjat,лугьун
7639,sagen::V,cealkit,лугьун
7640,sagen::V,ettâđ,лугьун
7641,sagen::V,celkkiđ,лугьун
7642,sagen::V,nõmmeed,лугьун
7643,sagen::V,ceä´lǩǩed,лугьун
7644,sagen::V,е̄ввэ,лугьун
7645,sagen::V,це̄ӆӆьке,лугьун
7646,sprechen::V,håaledh,рахун
7647,sprechen::V,rudnat,рахун
7648,sprechen::V,runádit,рахун
7649,sprechen::V,sárdnut,рахун
7650,sprechen::V,sárnuđ,рахун
7651,sprechen::V,särnnad,рахун
7652,sprechen::V,са̄ррнэ,рахун
7653,reden::V,håaledh,рахун
7654,reden::V,sáhkadit,рахун
7655,reden::V,hupmat,рахун
7656,reden::V,arvâlâddâđ,рахун
7657,reden::V,sárnudiđ,рахун
7658,reden::V,mainsted,рахун
7659,reden::V,е̄внэллэ,рахун
7660,sich unterhalten::V,soptsestalledh,ихтилат авун
7661,sich unterhalten::V,ságastit,ихтилат авун
7662,sich unterhalten::V,ságastallat,ихтилат авун
7663,sich unterhalten::V,jumadit,ихтилат авун
7664,sich unterhalten::V,ságastallat,ихтилат авун
7665,sich unterhalten::V,ma'inâstiđ,ихтилат авун
7666,sich unterhalten::V,maainsted,ихтилат авун
7667,sich unterhalten::V,мо̄а̄йнсе,ихтилат авун
7668,fragen::V,gihtjedh,жузун
7669,fragen::V,gahtjat,жузун
7670,fragen::V,gatjádit,жузун
7671,fragen::V,jearrat,жузун
7672,fragen::V,koijâdiđ,жузун
7673,fragen::V,kõõččâd,жузун
7674,fragen::V,кэ̄дже,жузун
7675,bitten::V,birredh,тӏалабун
7676,bitten::V,aanoestidh,тӏалабун
7677,bitten::V,rohkelassjedh,тӏалабун
7678,bitten::V,ádnot,тӏалабун
7679,bitten::V,gåhttjot,тӏалабун
7680,bitten::V,bivdit,тӏалабун
7681,bitten::V,pivdeđ,тӏалабун
7682,bitten::V,äännad,тӏалабун
7683,bitten::V,raukkâd,тӏалабун
7684,bitten::V,а̄нкэ,тӏалабун
7685,bitten::V,кэ̄дже,тӏалабун
7686,erzählen::V,saakestidh,ахъаюн
7687,erzählen::V,giehttot,ахъаюн
7688,erzählen::V,subtsastit,ахъаюн
7689,erzählen::V,muitalit,ахъаюн
7690,erzählen::V,uvástâllâđ,ахъаюн
7691,erzählen::V,ma'inâstiđ,ахъаюн
7692,erzählen::V,maainsted,ахъаюн
7693,erzählen::V,мо̄а̄йнсе,ахъаюн
7694,mitteilen::V,såårnedh,хабар гун
7695,mitteilen::V,bïeljelidh,хабар гун
7696,mitteilen::V,diededit,хабар гун
7697,mitteilen::V,dieđihit,хабар гун
7698,mitteilen::V,a'lmottiđ,хабар гун
7699,mitteilen::V,tie´đted,хабар гун
7700,mitteilen::V,це̄ӆӆьке,хабар гун
7701,nennen::V,gåhtjodh,тӏвар гун
7702,nennen::V,lahtedh,тӏвар гун
7703,nennen::V,nammadit,тӏвар гун
7704,nennen::V,gohččut,тӏвар гун
7705,nennen::V,nomâttiđ,тӏвар гун
7706,nennen::V,koččođ,тӏвар гун
7707,nennen::V,nõõmted,тӏвар гун
7708,nennen::V,нэ̄ммдэ,тӏвар гун
7709,nennen::V,це̄ӆӆьке,тӏвар гун
7710,rufen::V,gåhtjodh,эверун
7711,rufen::V,tjåarvodh,эверун
7712,rufen::V,tjuorvvot,эверун
7713,rufen::V,čuorvut,эверун
7714,rufen::V,čuár'vuđ,эверун
7715,rufen::V,kåččad,эверун
7716,rufen::V,čuârvvad,эверун
7717,rufen::V,коаххче,эверун
7718,prahlen::V,girmedh,яцӏу гафар авун
7719,prahlen::V,goarssudit,яцӏу гафар авун
7720,prahlen::V,rábmot,яцӏу гафар авун
7721,prahlen::V,ramâččâttâđ,яцӏу гафар авун
7722,prahlen::V,kuärggõõttâd,яцӏу гафар авун
7723,prahlen::V,куарктэ,яцӏу гафар авун
7724,übersetzen::V,jarkoestidh,таржума авун
7725,übersetzen::V,jarkoestidh,гафладун
7726,übersetzen::V,jårggålit,таржума авун
7727,übersetzen::V,jårggålit,гафладун
7728,übersetzen::V,jorgalit,таржума авун
7729,übersetzen::V,jorgalit,гафладун
7730,übersetzen::V,jurgâliđ,таржума авун
7731,übersetzen::V,jurgâliđ,гафладун
7732,übersetzen::V,jåårǥlâ´tted,таржума авун
7733,übersetzen::V,jåårǥlâ´tted,гафладун
7734,denken::V,ussjedidh,фикир авун
7735,denken::V,ájádallat,фикир авун
7736,denken::V,usjudit,фикир авун
7737,denken::V,jurddašit,фикир авун
7738,denken::V,jurdeđ,фикир авун
7739,denken::V,ju'rdâččiđ,фикир авун
7740,denken::V,juurdčed,фикир авун
7741,denken::V,юррьтэ,фикир авун
7742,glauben::V,jaehkedh,агъун
7743,glauben::V,jáhkket,агъун
7744,glauben::V,jáhkkit,агъун
7745,glauben::V,oskođ,агъун
7746,glauben::V,jähittiđ,агъун
7747,glauben::V,åskkad,агъун
7748,glauben::V,оасскэ,агъун
7749,bemerken::V,aajhtsedh,фикир гун
7750,bemerken::V,lahtestidh,фикир гун
7751,bemerken::V,ájttsat,фикир гун
7752,bemerken::V,gæhttjat,фикир гун
7753,bemerken::V,tsuojggit,фикир гун
7754,bemerken::V,áicat,фикир гун
7755,bemerken::V,fuobmát,фикир гун
7756,bemerken::V,aiccâđ,фикир гун
7757,bemerken::V,huá'mášiđ,фикир гун
7758,bemerken::V,aiccâd,фикир гун
7759,bemerken::V,huõmsted,фикир гун
7760,bemerken::V,уййнэ,фикир гун
7761,erkennen::V,dabtedh,
7762,erkennen::V,dåbddåt,
7763,erkennen::V,dovdát,
7764,erkennen::V,fuobmát,
7765,erkennen::V,tubdâđ,
7766,erkennen::V,tobddâd,
7767,erkennen::V,тӣдтӭ,
7768,erkennen::V,то̄ммтэ,
7769,begreifen::V,daapadidh,гъавурда акьун
7770,begreifen::V,buojkkát,гъавурда акьун
7771,begreifen::V,ipmirdit,гъавурда акьун
7772,begreifen::V,iberdiđ,гъавурда акьун
7773,begreifen::V,tobddâd,гъавурда акьун
7774,begreifen::V,то̄ӆӆькье,гъавурда акьун
7775,verstehen::V,guarkedh,
7776,verstehen::V,árvvedit,
7777,verstehen::V,guopmat,
7778,verstehen::V,addiđ,
7779,verstehen::V,tobddâd,
7780,verstehen::V,fi´ttjed,
7781,verstehen::V,о̄а̄нтшэ,
7782,lernen::V,bïhkemdidh,кӏелун
7783,lernen::V,oahppat,кӏелун
7784,lernen::V,oahppat,кӏелун
7785,lernen::V,oppâđ,кӏелун
7786,lernen::V,mättjed,кӏелун
7787,lernen::V,уххцтэдтэ,кӏелун
7788,wissen::V,dietedh,чир хьун
7789,wissen::V,dietedh,чирхьун
7790,wissen::V,diehtet,чир хьун
7791,wissen::V,diehtet,чирхьун
7792,wissen::V,diehtit,чир хьун
7793,wissen::V,diehtit,чирхьун
7794,wissen::V,tiettiđ,чир хьун
7795,wissen::V,tiettiđ,чирхьун
7796,wissen::V,tie´tted,чир хьун
7797,wissen::V,tie´tted,чирхьун
7798,wissen::V,тӣдтӭ,чир хьун
7799,wissen::V,тӣдтӭ,чирхьун
7800,sich erinnern an::V,mujhtedh,рикӏел хуьн
7801,sich erinnern an::V,mujttet,рикӏел хуьн
7802,sich erinnern an::V,muitát,рикӏел хуьн
7803,sich erinnern an::V,muštáđ,рикӏел хуьн
7804,sich erinnern an::V,mu´štted,рикӏел хуьн
7805,sich erinnern an::V,мушштсэллэ,рикӏел хуьн
7806,vergessen::V,åajaldidh,рикӏелай фин
7807,vergessen::V,åajaldidh,рикӏелай алатун
7808,vergessen::V,vååjeldehtedh,рикӏелай фин
7809,vergessen::V,vååjeldehtedh,рикӏелай алатун
7810,vergessen::V,vajálduhttet,рикӏелай фин
7811,vergessen::V,vajálduhttet,рикӏелай алатун
7812,vergessen::V,vajáldahttit,рикӏелай фин
7813,vergessen::V,vajáldahttit,рикӏелай алатун
7814,vergessen::V,vájáldittiđ,рикӏелай фин
7815,vergessen::V,vájáldittiđ,рикӏелай алатун
7816,vergessen::V,vääildâ´tted,рикӏелай фин
7817,vergessen::V,vääildâ´tted,рикӏелай алатун
7818,vergessen::V,вуаййлаххьтэ,рикӏелай фин
7819,vergessen::V,вуаййлаххьтэ,рикӏелай алатун
7820,messen::V,meatadidh,алцумун
7821,messen::V,mïetestidh,алцумун
7822,messen::V,mihttit,алцумун
7823,messen::V,miehttit,алцумун
7824,messen::V,mihtidit,алцумун
7825,messen::V,mittediđ,алцумун
7826,messen::V,metteed,алцумун
7827,messen::V,mie´r'reed,алцумун
7828,messen::V,ме̄ррьдэ,алцумун
7829,zählen::V,ryöknehtidh,гьисабун
7830,zählen::V,låhkåt,гьисабун
7831,zählen::V,lohkat,гьисабун
7832,zählen::V,lyeš'tiđ,гьисабун
7833,zählen::V,la´sǩǩeed,гьисабун
7834,zählen::V,ло̄гкэ,гьисабун
7835,rechnen::V,åbrodh,гьисабун
7836,rechnen::V,ryöknedh,гьисабун
7837,rechnen::V,riekknit,гьисабун
7838,rechnen::V,låhkåt,гьисабун
7839,rechnen::V,rēhkenastit,гьисабун
7840,rechnen::V,rēhkenuššat,гьисабун
7841,rechnen::V,reknistiđ,гьисабун
7842,rechnen::V,rekknâ´stted,гьисабун
7843,rechnen::V,ло̄гкэ,гьисабун
7844,lesen::V,lohkedh,кӏелун
7845,lesen::V,låhkåt,кӏелун
7846,lesen::V,lohkat,кӏелун
7847,lesen::V,luuhâđ,кӏелун
7848,lesen::V,lookkâd,кӏелун
7849,lesen::V,ло̄гкэ,кӏелун
7850,malen::V,måaladidh,кхьин
7851,malen::V,måaladidh,шикилар чӏугун
7852,malen::V,feerpedh,кхьин
7853,malen::V,feerpedh,шикилар чӏугун
7854,malen::V,mállit,кхьин
7855,malen::V,mállit,шикилар чӏугун
7856,malen::V,njuohtat,кхьин
7857,malen::V,njuohtat,шикилар чӏугун
7858,malen::V,mōlet,кхьин
7859,malen::V,mōlet,шикилар чӏугун
7860,malen::V,mááláḋ,кхьин
7861,malen::V,mááláḋ,шикилар чӏугун
7862,malen::V,kälkkeed,кхьин
7863,malen::V,kälkkeed,шикилар чӏугун
7864,malen::V,maa´l'jed,кхьин
7865,malen::V,maa´l'jed,шикилар чӏугун
7866,malen::V,рисовайе,кхьин
7867,malen::V,рисовайе,шикилар чӏугун
7868,malen::V,риссъе,кхьин
7869,malen::V,риссъе,шикилар чӏугун
7870,zeichnen::V,guvviedidh,чӏугун
7871,zeichnen::V,tjuorggat,чӏугун
7872,zeichnen::V,sárgut,чӏугун
7873,zeichnen::V,tevdnet,чӏугун
7874,zeichnen::V,sárguđ,чӏугун
7875,zeichnen::V,pirsted,чӏугун
7876,zeichnen::V,piirsted,чӏугун
7877,zeichnen::V,рисовайе,чӏугун
7878,zeichnen::V,риссъе,чӏугун
7879,schreiben::V,tjaeledh,кхьин
7880,schreiben::V,tjállet,кхьин
7881,schreiben::V,čállit,кхьин
7882,schreiben::V,čäälliđ,кхьин
7883,schreiben::V,ǩiirjted,кхьин
7884,schreiben::V,кырьйхе,кхьин
7885,besitzen::V,eekedh,иеси хьун
7886,besitzen::V,æjggut,иеси хьун
7887,besitzen::V,oamastit,иеси хьун
7888,besitzen::V,omâstiđ,иеси хьун
7889,besitzen::V,lee´d,иеси хьун
7890,besitzen::V,лиййе,иеси хьун
7891,kaufen::V,åestedh,къачун
7892,kaufen::V,åestedh,маса къачун
7893,kaufen::V,oasstet,къачун
7894,kaufen::V,oasstet,маса къачун
7895,kaufen::V,oastit,къачун
7896,kaufen::V,oastit,маса къачун
7897,kaufen::V,uás'tiđ,къачун
7898,kaufen::V,uás'tiđ,маса къачун
7899,kaufen::V,vuä´stted,къачун
7900,kaufen::V,vuä´stted,маса къачун
7901,kaufen::V,вуэссьтэ,къачун
7902,kaufen::V,вуэссьтэ,маса къачун
7903,verkaufen::V,doekedh,гун
7904,verkaufen::V,doekedh,маса гун
7905,verkaufen::V,vuobddet,гун
7906,verkaufen::V,vuobddet,маса гун
7907,verkaufen::V,vuovdit,гун
7908,verkaufen::V,vuovdit,маса гун
7909,verkaufen::V,vyeb'diđ,гун
7910,verkaufen::V,vyeb'diđ,маса гун
7911,verkaufen::V,kaaupšed,гун
7912,verkaufen::V,kaaupšed,маса гун
7913,verkaufen::V,мӣгкэ,гун
7914,verkaufen::V,мӣгкэ,маса гун
7915,bezahlen::V,maeksedh,къимет гун
7916,bezahlen::V,maeksedh,эвезда авун
7917,bezahlen::V,maeksedh,гьакъи агакьрун
7918,bezahlen::V,mákset,къимет гун
7919,bezahlen::V,mákset,эвезда авун
7920,bezahlen::V,mákset,гьакъи агакьрун
7921,bezahlen::V,máksit,къимет гун
7922,bezahlen::V,máksit,эвезда авун
7923,bezahlen::V,máksit,гьакъи агакьрун
7924,bezahlen::V,mäksiđ,къимет гун
7925,bezahlen::V,mäksiđ,эвезда авун
7926,bezahlen::V,mäksiđ,гьакъи агакьрун
7927,bezahlen::V,mä´hssed,къимет гун
7928,bezahlen::V,mä´hssed,эвезда авун
7929,bezahlen::V,mä´hssed,гьакъи агакьрун
7930,bezahlen::V,ма̄ккьсе,къимет гун
7931,bezahlen::V,ма̄ккьсе,эвезда авун
7932,bezahlen::V,ма̄ккьсе,гьакъи агакьрун
7933,zahlen::V,maeksedh,къимет гун
7934,zahlen::V,maeksedh,эвезда авун
7935,zahlen::V,maeksedh,гьакъи агакьрун
7936,zahlen::V,mákset,къимет гун
7937,zahlen::V,mákset,эвезда авун
7938,zahlen::V,mákset,гьакъи агакьрун
7939,zahlen::V,máksit,къимет гун
7940,zahlen::V,máksit,эвезда авун
7941,zahlen::V,máksit,гьакъи агакьрун
7942,zahlen::V,mäksiđ,къимет гун
7943,zahlen::V,mäksiđ,эвезда авун
7944,zahlen::V,mäksiđ,гьакъи агакьрун
7945,zahlen::V,mä´hssed,къимет гун
7946,zahlen::V,mä´hssed,эвезда авун
7947,zahlen::V,mä´hssed,гьакъи агакьрун
7948,zahlen::V,ма̄ккьсе,къимет гун
