,Concept_ID,se,hi
8815,machen::V,daajhtodh,बनाना
8816,machen::V,dahkat,करना
8817,machen::V,dahkat,बनाना
8818,machen::V,dahkat,करना
8819,machen::V,dahkat,बनाना
8820,machen::V,rähtiđ,करना
8821,machen::V,rähtiđ,बनाना
8822,machen::V,raajjâd,करना
8823,machen::V,raajjâd,बनाना
8824,machen::V,tue´j'jeed,करना
8825,machen::V,tue´j'jeed,बनाना
8826,machen::V,тӯййше,करना
8827,machen::V,тӯййше,बनाना
8828,machen::V,ӣллькье,करना
8829,machen::V,ӣллькье,बनाना
8830,herstellen::V,skaepiedidh,बनाना
8831,herstellen::V,skaepiedidh,तैयार करना
8832,herstellen::V,buvtadit,बनाना
8833,herstellen::V,buvtadit,तैयार करना
8834,herstellen::V,dudjot,बनाना
8835,herstellen::V,dudjot,तैयार करना
8836,herstellen::V,a'mnâstiđ,बनाना
8837,herstellen::V,a'mnâstiđ,तैयार करना
8838,herstellen::V,va'lmâštiđ,बनाना
8839,herstellen::V,va'lmâštiđ,तैयार करना
8840,herstellen::V,vaalmšted,बनाना
8841,herstellen::V,vaalmšted,तैयार करना
8842,herstellen::V,лыххкэ,बनाना
8843,herstellen::V,лыххкэ,तैयार करना
8844,herstellen::V,ӣллькье,बनाना
8845,herstellen::V,ӣллькье,तैयार करना
8846,bauen::V,bigkedh,बनाना
8847,bauen::V,bigkedh,निर्माण करना
8848,bauen::V,biggit,बनाना
8849,bauen::V,biggit,निर्माण करना
8850,bauen::V,ráhkadit,बनाना
8851,bauen::V,ráhkadit,निर्माण करना
8852,bauen::V,huksiđ,बनाना
8853,bauen::V,huksiđ,निर्माण करना
8854,bauen::V,raajjâd,बनाना
8855,bauen::V,raajjâd,निर्माण करना
8856,bauen::V,тӯййше,बनाना
8857,bauen::V,тӯййше,निर्माण करना
8858,reparieren::V,davvodh,मरम्मत करना
8859,reparieren::V,divvot,मरम्मत करना
8860,reparieren::V,divvut,मरम्मत करना
8861,reparieren::V,tivvoođ,मरम्मत करना
8862,reparieren::V,čihtâđ,मरम्मत करना
8863,reparieren::V,teevvad,मरम्मत करना
8864,reparieren::V,чиннэ,मरम्मत करना
8865,verbessern::V,bueriedidh,सुधारना
8866,verbessern::V,báredit,सुधारना
8867,verbessern::V,buoredit,सुधारना
8868,verbessern::V,buoridit,सुधारना
8869,verbessern::V,pye'rediđ,सुधारना
8870,verbessern::V,pue´reed,सुधारना
8871,verbessern::V,шӣгнэ,सुधारना
8872,ändern::V,jeatjahtehtedh,बदलना
8873,ändern::V,jeatjahtehtedh,परीवर्तन करना
8874,ändern::V,rievddadit,बदलना
8875,ändern::V,rievddadit,परीवर्तन करना
8876,ändern::V,muhttit,बदलना
8877,ändern::V,muhttit,परीवर्तन करना
8878,ändern::V,molsut,बदलना
8879,ändern::V,molsut,परीवर्तन करना
8880,ändern::V,mutteđ,बदलना
8881,ändern::V,mutteđ,परीवर्तन करना
8882,ändern::V,mu´tted,बदलना
8883,ändern::V,mu´tted,परीवर्तन करना
8884,ändern::V,вуайхе,बदलना
8885,ändern::V,вуайхе,परीवर्तन करना
8886,ändern::V,ка̄вьсе,बदलना
8887,ändern::V,ка̄вьсе,परीवर्तन करना
8888,graben::V,berkedh,खोदना
8889,graben::V,kroehkedh,खोदना
8890,graben::V,bállet,खोदना
8891,graben::V,goaivut,खोदना
8892,graben::V,roggat,खोदना
8893,graben::V,kuái'vuđ,खोदना
8894,graben::V,rääppad,खोदना
8895,graben::V,kuäivvad,खोदना
8896,graben::V,ра̄бпэ,खोदना
8897,graben::V,куаййве,खोदना
8898,beugen::V,sojjedidh,झुकाना
8899,beugen::V,såjådit,झुकाना
8900,beugen::V,sojahit,झुकाना
8901,beugen::V,sujâttiđ,झुकाना
8902,beugen::V,kå´mrded,झुकाना
8903,beugen::V,njikklõõttâd,झुकाना
8904,beugen::V,сойхьтэ,झुकाना
8905,beugen::V,то̄а̄ххкэ,झुकाना
8906,beugen::V,нигклаххьтэ,झुकाना
8907,biegen::V,sojjehtidh,झुकाना
8908,biegen::V,såjådit,झुकाना
8909,biegen::V,niejddet,झुकाना
8910,biegen::V,sojahit,झुकाना
8911,biegen::V,čipteđ,झुकाना
8912,biegen::V,soojted,झुकाना
8913,biegen::V,сойхьтэ,झुकाना
8914,drehen::V,jårrehtidh,फेरना
8915,drehen::V,jårrehtidh,घुमाना
8916,drehen::V,bådnjåt,फेरना
8917,drehen::V,bådnjåt,घुमाना
8918,drehen::V,botnjat,फेरना
8919,drehen::V,botnjat,घुमाना
8920,drehen::V,jurâttiđ,फेरना
8921,drehen::V,jurâttiđ,घुमाना
8922,drehen::V,jåårǥlâ´tted,फेरना
8923,drehen::V,jåårǥlâ´tted,घुमाना
8924,drehen::V,чоӊӊтэ,फेरना
8925,drehen::V,чоӊӊтэ,घुमाना
8926,wenden::V,jarkelidh,पलटना
8927,wenden::V,jarkelidh,मोड़ना
8928,wenden::V,jårggålit,पलटना
8929,wenden::V,jårggålit,मोड़ना
8930,wenden::V,jorgalit,पलटना
8931,wenden::V,jorgalit,मोड़ना
8932,wenden::V,jurgâliđ,पलटना
8933,wenden::V,jurgâliđ,मोड़ना
8934,wenden::V,jåårǥlâ´tted,पलटना
8935,wenden::V,jåårǥlâ´tted,मोड़ना
8936,wenden::V,вӣррлаххътэ,पलटना
8937,wenden::V,вӣррлаххътэ,मोड़ना
8938,wenden::V,ка̄вьсе,पलटना
8939,wenden::V,ка̄вьсе,मोड़ना
8940,umdrehen::V,jarkedh,घुमाना
8941,umdrehen::V,måttsåstit,घुमाना
8942,umdrehen::V,botnjat,घुमाना
8943,umdrehen::V,jorgođ,घुमाना
8944,umdrehen::V,jårǥsted,घुमाना
8945,umdrehen::V,коамьхе,घुमाना
8946,umdrehen::V,калльтлэ,घुमाना
8947,heben::V,luknjedh,उठाना
8948,heben::V,luknjedh,ऊँचा करना
8949,heben::V,baavhkestidh,उठाना
8950,heben::V,baavhkestidh,ऊँचा करना
8951,heben::V,bajedit,उठाना
8952,heben::V,bajedit,ऊँचा करना
8953,heben::V,loktet,उठाना
8954,heben::V,loktet,ऊँचा करना
8955,heben::V,bajidit,उठाना
8956,heben::V,bajidit,ऊँचा करना
8957,heben::V,pajediđ,उठाना
8958,heben::V,pajediđ,ऊँचा करना
8959,heben::V,kokkiđ,उठाना
8960,heben::V,kokkiđ,ऊँचा करना
8961,heben::V,kaggâd,उठाना
8962,heben::V,kaggâd,ऊँचा करना
8963,heben::V,pââ´jeed,उठाना
8964,heben::V,pââ´jeed,ऊँचा करना
8965,heben::V,пайнэ,उठाना
8966,heben::V,пайнэ,ऊँचा करना
8967,heben::V,пайнэллэ,उठाना
8968,heben::V,пайнэллэ,ऊँचा करना
8969,hochheben::V,lutnjedh,उठाना
8970,hochheben::V,lutnjedh,ऊपर को उठाना
8971,hochheben::V,låggŋit,उठाना
8972,hochheben::V,låggŋit,ऊपर को उठाना
8973,hochheben::V,loktet,उठाना
8974,hochheben::V,loktet,ऊपर को उठाना
8975,hochheben::V,pajediđ,उठाना
8976,hochheben::V,pajediđ,ऊपर को उठाना
8977,hochheben::V,kuåstteed,उठाना
8978,hochheben::V,kuåstteed,ऊपर को उठाना
8979,hochheben::V,пайнэ,उठाना
8980,hochheben::V,пайнэ,ऊपर को उठाना
8981,ergreifen::V,fihkelidh,पकड़ना
8982,ergreifen::V,fihkelidh,हाथ में लेना
8983,ergreifen::V,sårjjot,पकड़ना
8984,ergreifen::V,sårjjot,हाथ में लेना
8985,ergreifen::V,doahppit,पकड़ना
8986,ergreifen::V,doahppit,हाथ में लेना
8987,ergreifen::V,fáhtet,पकड़ना
8988,ergreifen::V,fáhtet,हाथ में लेना
8989,ergreifen::V,tuáppuđ,पकड़ना
8990,ergreifen::V,tuáppuđ,हाथ में लेना
8991,ergreifen::V,poppâ´tted,पकड़ना
8992,ergreifen::V,poppâ´tted,हाथ में लेना
8993,ergreifen::V,каццсе,पकड़ना
8994,ergreifen::V,каццсе,हाथ में लेना
8995,ergreifen::V,туэрркэ,पकड़ना
8996,ergreifen::V,туэрркэ,हाथ में लेना
8997,ergreifen::V,ро̄а̄ппчье,पकड़ना
8998,ergreifen::V,ро̄а̄ппчье,हाथ में लेना
8999,halten::V,steeredh,धरना
9000,halten::V,steeredh,पकड़ना
9001,halten::V,utniedidh,धरना
9002,halten::V,utniedidh,पकड़ना
9003,halten::V,anedit,धरना
9004,halten::V,anedit,पकड़ना
9005,halten::V,adnalit,धरना
9006,halten::V,adnalit,पकड़ना
9007,halten::V,doallat,धरना
9008,halten::V,doallat,पकड़ना
9009,halten::V,toollâd,धरना
9010,halten::V,toollâd,पकड़ना
9011,halten::V,tue´rjjeed,धरना
9012,halten::V,tue´rjjeed,पकड़ना
9013,halten::V,туаррье,धरना
9014,halten::V,туаррье,पकड़ना
9015,drücken::V,dïelkestidh,दबाना
9016,drücken::V,dieddet,दबाना
9017,drücken::V,deaddit,दबाना
9018,drücken::V,čárvet,दबाना
9019,drücken::V,čárvuđ,दबाना
9020,drücken::V,čärvvad,दबाना
9021,drücken::V,teä´d'ded,दबाना
9022,drücken::V,пе̄ррэ,दबाना
9023,drücken::V,ра̄ппче,दबाना
9024,schieben::V,vuetjedh,सरकाना
9025,schieben::V,vuetjedh,खिसकाना
9026,schieben::V,sjáhtjat,सरकाना
9027,schieben::V,sjáhtjat,खिसकाना
9028,schieben::V,cáhkit,सरकाना
9029,schieben::V,cáhkit,खिसकाना
9030,schieben::V,cuggâđ,सरकाना
9031,schieben::V,cuggâđ,खिसकाना
9032,schieben::V,oi´ǧǧeed,सरकाना
9033,schieben::V,oi´ǧǧeed,खिसकाना
9034,schieben::V,оййкье,सरकाना
9035,schieben::V,оййкье,खिसकाना
9036,kratzen::V,våhtsodh,खुरचना
9037,kratzen::V,våhtsodh,खुजलाना
9038,kratzen::V,skreepedh,खुरचना
9039,kratzen::V,skreepedh,खुजलाना
9040,kratzen::V,ruohkkat,खुरचना
9041,kratzen::V,ruohkkat,खुजलाना
9042,kratzen::V,ruohkastit,खुरचना
9043,kratzen::V,ruohkastit,खुजलाना
9044,kratzen::V,gazzut,खुरचना
9045,kratzen::V,gazzut,खुजलाना
9046,kratzen::V,kazzođ,खुरचना
9047,kratzen::V,kazzođ,खुजलाना
9048,kratzen::V,võckkâd,खुरचना
9049,kratzen::V,võckkâd,खुजलाना
9050,kratzen::V,кышшкэ,खुरचना
9051,kratzen::V,кышшкэ,खुजलाना
9052,kratzen::V,каххьце,खुरचना
9053,kratzen::V,каххьце,खुजलाना
9054,lecken::V,njåalodh,चाटना
9055,lecken::V,njoallot,चाटना
9056,lecken::V,njolodit,चाटना
9057,lecken::V,njuálluđ,चाटना
9058,lecken::V,njuällad,चाटना
9059,lecken::V,нюаллэ,चाटना
9060,beißen::V,gaektjedh,काटना
9061,beißen::V,gássket,काटना
9062,beißen::V,gáskestit,काटना
9063,beißen::V,gáskit,काटना
9064,beißen::V,käskiđ,काटना
9065,beißen::V,kä´cǩǩed,काटना
9066,beißen::V,ка̄ццьке,काटना
9067,abreißen::V,bïhkedh,तोड़ना
9068,abreißen::V,gajkkot,तोड़ना
9069,abreißen::V,gaikkihit,तोड़ना
9070,abreißen::V,roottâđ,तोड़ना
9071,abreißen::V,ra´šǩǩeed,तोड़ना
9072,abreißen::V,rååttad,तोड़ना
9073,abreißen::V,ро̄дтҍе,तोड़ना
9074,abreißen::V,пӯттҍкье,तोड़ना
9075,abschneiden::V,tjoehpestidh,काट करना
9076,abschneiden::V,jallat,काट करना
9077,abschneiden::V,čuohppat,काट करना
9078,abschneiden::V,jogâldiđ,काट करना
9079,abschneiden::V,geerelidh,काट करना
9080,abschneiden::V,е̄дтэ,काट करना
9081,abschneiden::V,е̄дтлэ,काट करना
9082,binden::V,gårredidh,बाँधना
9083,binden::V,tjadnat,बाँधना
9084,binden::V,gárrat,बाँधना
9085,binden::V,čoonnâđ,बाँधना
9086,binden::V,čõõnnâd,बाँधना
9087,binden::V,čuõlmmâd,बाँधना
9088,binden::V,ко̄ррэ,बाँधना
9089,binden::V,чӯллмдэ,बाँधना
9090,binden::V,ко̄а̄ррэ,बाँधना
9091,stecken::V,rïjtedh,खोंसना
9092,stecken::V,tsævkkat,खोंसना
9093,stecken::V,cáhkit,खोंसना
9094,stecken::V,cuggâđ,खोंसना
9095,stecken::V,čuõ´ǧ'ǧeed,खोंसना
9096,stecken::V,чогксэ,खोंसना
9097,stecken::V,це̄ӈькхэ,खोंसना
9098,brechen::V,dåajodh,तोड़ना
9099,brechen::V,tsåapkodh,तोड़ना
9100,brechen::V,doaddjut,तोड़ना
9101,brechen::V,cuvket,तोड़ना
9102,brechen::V,moorrâđ,तोड़ना
9103,brechen::V,mu´rdded,तोड़ना
9104,brechen::V,муррьтэ,तोड़ना
9105,klopfen::V,beenghkedh,खटखटाना
9106,klopfen::V,goalkkalit,खटखटाना
9107,klopfen::V,tsábbmet,खटखटाना
9108,klopfen::V,goalkit,खटखटाना
9109,klopfen::V,skoalkit,खटखटाना
9110,klopfen::V,skuá'lkuttiđ,खटखटाना
9111,klopfen::V,kuälkted,खटखटाना
9112,klopfen::V,та̄гкэ,खटखटाना
9113,hauen::V,beenghkedh,ठोकना
9114,hauen::V,tjuollat,ठोकना
9115,hauen::V,čuollat,ठोकना
9116,hauen::V,čurmâđ,ठोकना
9117,hauen::V,čâ´cǩǩed,ठोकना
9118,hauen::V,та̄гкэ,ठोकना
9119,hauen::V,ва̄сстэ,ठोकना
9120,kleben::V,njamkedh,चिपकाना
9121,kleben::V,dædnjodit,चिपकाना
9122,kleben::V,liibmet,चिपकाना
9123,kleben::V,taṃadiđ,चिपकाना
9124,kleben::V,li´jmmjed,चिपकाना
9125,kleben::V,нямхэ,चिपकाना
9126,reiben::V,daanjedh,घिसना
9127,reiben::V,daanjedh,रगड़ना
9128,reiben::V,ruvvit,घिसना
9129,reiben::V,ruvvit,रगड़ना
9130,reiben::V,ruvvet,घिसना
9131,reiben::V,ruvvet,रगड़ना
9132,reiben::V,fiärruđ,घिसना
9133,reiben::V,fiärruđ,रगड़ना
