,Concept_ID,fa,se
7679,zerstören::V,خراب کردن,duš'šadit
7680,zerstören::V,خراب کردن,bilidit
7681,zerstören::V,خراب کردن,hevâttiđ
7682,zerstören::V,خراب کردن,hiâvted
7683,zerstören::V,خراب کردن,ёҏтэ
7684,zerstören::V,ویران کردن,eerjedh
7685,zerstören::V,ویران کردن,biejsstet
7686,zerstören::V,ویران کردن,håhkkidit
7687,zerstören::V,ویران کردن,heavahit
7688,zerstören::V,ویران کردن,duš'šadit
7689,zerstören::V,ویران کردن,bilidit
7690,zerstören::V,ویران کردن,hevâttiđ
7691,zerstören::V,ویران کردن,hiâvted
7692,zerstören::V,ویران کردن,ёҏтэ
7693,verbrennen::V,سوزاندن,båeltedh
7694,verbrennen::V,سوزاندن,boalldet
7695,verbrennen::V,سوزاندن,boaldit
7696,verbrennen::V,سوزاندن,puál'diđ
7697,verbrennen::V,سوزاندن,puä´ldded
7698,verbrennen::V,سوزاندن,пуэлльтэ
7699,geben::V,دادن,vedtedh
7700,geben::V,دادن,vaddet
7701,geben::V,دادن,addit
7702,geben::V,دادن,addliđ
7703,geben::V,دادن,ä´n
7704,geben::V,دادن,аннҍтэ
7705,reichen::V,دادن,geelkedh
7706,reichen::V,دادن,lagádit
7707,reichen::V,دادن,geiget
7708,reichen::V,دادن,keigiđ
7709,reichen::V,دادن,vuõiggâ´stted
7710,reichen::V,دادن,аннҍтэ
7711,schenken::V,هدیه دادن,vedtedh
7712,schenken::V,هدیه دادن,vaddet
7713,schenken::V,هدیه دادن,skeaŋkut
7714,schenken::V,هدیه دادن,skeŋket
7715,schenken::V,هدیه دادن,skeŋkkiđ
7716,schenken::V,هدیه دادن,sǩiâŋkkâd
7717,schenken::V,هدیه دادن,ла̄ххе
7718,versprechen::V,قول دادن,luhpiedidh
7719,versprechen::V,قول دادن,jáhttet
7720,versprechen::V,قول دادن,lohpidit
7721,versprechen::V,قول دادن,lopediđ
7722,versprechen::V,قول دادن,lå´ppeed
7723,versprechen::V,قول دادن,о̄а̄шштҍе
7724,versprechen::V,وعده دادن,luhpiedidh
7725,versprechen::V,وعده دادن,jáhttet
7726,versprechen::V,وعده دادن,lohpidit
7727,versprechen::V,وعده دادن,lopediđ
7728,versprechen::V,وعده دادن,lå´ppeed
7729,versprechen::V,وعده دادن,о̄а̄шштҍе
7730,wünschen::V,آرزو کردن,lahkoehtidh
7731,wünschen::V,آرزو کردن,sávvat
7732,wünschen::V,آرزو کردن,sávadit
7733,wünschen::V,آرزو کردن,doaivvuhit
7734,wünschen::V,آرزو کردن,tuá'ivuttiđ
7735,wünschen::V,آرزو کردن,tuâivvad
7736,wünschen::V,آرزو کردن,туввэ
7737,loben::V,ستایش کردن,girmedh
7738,loben::V,ستایش کردن,májnnot
7739,loben::V,ستایش کردن,rámmpot
7740,loben::V,ستایش کردن,máidnut
7741,loben::V,ستایش کردن,rámidit
7742,loben::V,ستایش کردن,rammuđ
7743,loben::V,ستایش کردن,rämidiđ
7744,loben::V,ستایش کردن,ââ´leed
7745,loben::V,ستایش کردن,ǩei´tted
7746,loben::V,ستایش کردن,кыйта
7747,küssen::V,بوسیدن,tjånnahtidh
7748,küssen::V,بوسیدن,tjuvliestidh
7749,küssen::V,بوسیدن,tjullit
7750,küssen::V,بوسیدن,tjulestit
7751,küssen::V,بوسیدن,cum'mát
7752,küssen::V,بوسیدن,cummistit
7753,küssen::V,بوسیدن,cummâliđ
7754,küssen::V,بوسیدن,cu´mmsted
7755,küssen::V,بوسیدن,cu´mmstõõllâd
7756,küssen::V,بوسیدن,нӣссэ
7757,wiegen::V,نوسان کردن,sjammadidh
7758,wiegen::V,نوسان کردن,vuohttot
7759,wiegen::V,نوسان کردن,vuohtudit
7760,wiegen::V,نوسان کردن,vuohttut
7761,wiegen::V,نوسان کردن,vuát'tuđ
7762,wiegen::V,نوسان کردن,nuäkkad
7763,wiegen::V,نوسان کردن,suâibted
7764,wiegen::V,نوسان کردن,нуагкэ
7765,zudecken::V,پوشاندن,gaptjedh
7766,zudecken::V,پوشاندن,loavddet
7767,zudecken::V,پوشاندن,gokčat
7768,zudecken::V,پوشاندن,luáv'diđ
7769,zudecken::V,پوشاندن,kä´tted
7770,zudecken::V,پوشاندن,ка̄ххьтэ
7771,wecken::V,بیدار کردن,gåaskodh
7772,wecken::V,بیدار کردن,båktet
7773,wecken::V,بیدار کردن,boktit
7774,wecken::V,بیدار کردن,rávkat
7775,wecken::V,بیدار کردن,cuvnâđ
7776,wecken::V,بیدار کردن,counnâd
7777,wecken::V,بیدار کردن,цо̄ввнэ
7778,zeigen::V,نشان دادن,vuesiehtidh
7779,zeigen::V,نشان دادن,vuosedit
7780,zeigen::V,نشان دادن,giejgget
7781,zeigen::V,نشان دادن,čájehit
7782,zeigen::V,نشان دادن,čäittiđ
7783,zeigen::V,نشان دادن,čujottiđ
7784,zeigen::V,نشان دادن,čuäi´ted
7785,zeigen::V,نشان دادن,вӯзьхе
7786,führen::V,رهنمائی کردن,steeredh
7787,führen::V,رهنمائی کردن,doalvvot
7788,führen::V,رهنمائی کردن,láidet
7789,führen::V,رهنمائی کردن,jođettiđ
7790,führen::V,رهنمائی کردن,jåå´đted
7791,führen::V,رهنمائی کردن,выгкэ
7792,lehren::V,آموختن,ööhpehtidh
7793,lehren::V,آموختن,åhpadit
7794,lehren::V,آموختن,oahpahit
7795,lehren::V,آموختن,máttááttiđ
7796,lehren::V,آموختن,mätt'ted
7797,lehren::V,آموختن,vuä´ppsted
7798,lehren::V,آموختن,ма̄тҍха
7799,lehren::V,یاد دادن,ööhpehtidh
7800,lehren::V,یاد دادن,åhpadit
7801,lehren::V,یاد دادن,oahpahit
7802,lehren::V,یاد دادن,máttááttiđ
7803,lehren::V,یاد دادن,mätt'ted
7804,lehren::V,یاد دادن,vuä´ppsted
7805,lehren::V,یاد دادن,ма̄тҍха
7806,unterrichten::V,درس دادن,ööhpehtidh
7807,unterrichten::V,درس دادن,lågådit
7808,unterrichten::V,درس دادن,åhpadit
7809,unterrichten::V,درس دادن,oahpahit
7810,unterrichten::V,درس دادن,škovliđ
7811,unterrichten::V,درس دادن,máttááttiđ
7812,unterrichten::V,درس دادن,mätt'ted
7813,unterrichten::V,درس دادن,vuä´ppsted
7814,unterrichten::V,درس دادن,ма̄тҍха
7815,unterrichten::V,تدریس کردن,ööhpehtidh
7816,unterrichten::V,تدریس کردن,lågådit
7817,unterrichten::V,تدریس کردن,åhpadit
7818,unterrichten::V,تدریس کردن,oahpahit
7819,unterrichten::V,تدریس کردن,škovliđ
7820,unterrichten::V,تدریس کردن,máttááttiđ
7821,unterrichten::V,تدریس کردن,mätt'ted
7822,unterrichten::V,تدریس کردن,vuä´ppsted
7823,unterrichten::V,تدریس کردن,ма̄тҍха
7824,aufziehen::V,تربیت کردن,eeledh
7825,aufziehen::V,تربیت کردن,bajedit
7826,aufziehen::V,تربیت کردن,biebmat
7827,aufziehen::V,تربیت کردن,pajaskeessiđ
7828,aufziehen::V,تربیت کردن,šoddâdiđ
7829,aufziehen::V,تربیت کردن,šõddeed
7830,aufziehen::V,تربیت کردن,peâm'mad
7831,aufziehen::V,تربیت کردن,вуэпьсе
7832,leiten::V,اداره کردن,lijrehtidh
7833,leiten::V,اداره کردن,lájddit
7834,leiten::V,اداره کردن,oatsodit
7835,leiten::V,اداره کردن,jođihit
7836,leiten::V,اداره کردن,stivriđ
7837,leiten::V,اداره کردن,hovdiđ
7838,leiten::V,اداره کردن,jåå´đted
7839,leiten::V,اداره کردن,выгкэ
7840,leiten::V,اداره کردن,вӯййкье
7841,antreiben::V,عجله دادن,eadtjoestidh
7842,antreiben::V,عجله دادن,hasodit
7843,antreiben::V,عجله دادن,hállsjedit
7844,antreiben::V,عجله دادن,gevret
7845,antreiben::V,عجله دادن,rássat
7846,antreiben::V,عجله دادن,kušottiđ
7847,antreiben::V,عجله دادن,huá'puttiđ
7848,antreiben::V,عجله دادن,rääskted
7849,antreiben::V,عجله دادن,hõškkled
7850,antreiben::V,عجله دادن,ёадҌхе
7851,lassen::V,وادار کردن,baajedh
7852,lassen::V,وادار کردن,-ahttet
7853,lassen::V,وادار کردن,diktit
7854,lassen::V,وادار کردن,-ttiđ
7855,lassen::V,وادار کردن,ä´n
7856,lassen::V,وادار کردن,па̄ххкэ
7857,einladen::V,دعوت کردن,bööredh
7858,einladen::V,دعوت کردن,bivddit
7859,einladen::V,دعوت کردن,gåhttjot
7860,einladen::V,دعوت کردن,bovdet
7861,einladen::V,دعوت کردن,koččođ
7862,einladen::V,دعوت کردن,kåččad
7863,einladen::V,دعوت کردن,коаххче
7864,einladen::V,مهمان کردن,bööredh
7865,einladen::V,مهمان کردن,bivddit
7866,einladen::V,مهمان کردن,gåhttjot
7867,einladen::V,مهمان کردن,bovdet
7868,einladen::V,مهمان کردن,koččođ
7869,einladen::V,مهمان کردن,kåččad
7870,einladen::V,مهمان کردن,коаххче
7871,vereinigen::V,یکی کردن,iktedidh
7872,vereinigen::V,یکی کردن,aktidit
7873,vereinigen::V,یکی کردن,ovttastahttit
7874,vereinigen::V,یکی کردن,o'vtâstittiđ
7875,vereinigen::V,یکی کردن,õhtteed
7876,vereinigen::V,یکی کردن,э̄хтхэ
7877,vereinigen::V,متحد کردن,iktedidh
7878,vereinigen::V,متحد کردن,aktidit
7879,vereinigen::V,متحد کردن,ovttastahttit
7880,vereinigen::V,متحد کردن,o'vtâstittiđ
7881,vereinigen::V,متحد کردن,õhtteed
7882,vereinigen::V,متحد کردن,э̄хтхэ
7883,besuchen::V,دیدار کردن,åahpodh
7884,besuchen::V,دیدار کردن,goevlelidh
7885,besuchen::V,دیدار کردن,guossit
7886,besuchen::V,دیدار کردن,gal'let
7887,besuchen::V,دیدار کردن,fitnat
7888,besuchen::V,دیدار کردن,kolliđ
7889,besuchen::V,دیدار کردن,kõ´ll'jed
7890,besuchen::V,دیدار کردن,по̄дтлэ
7891,besuchen::V,دیدار کردن,во̄тэдтэ
7892,besuchen::V,دیدار کردن,во̄а̄ррдэ
7893,treffen::V,ملاقات کردن,dieviedidh
7894,treffen::V,ملاقات کردن,iejvvit
7895,treffen::V,ملاقات کردن,deaivat
7896,treffen::V,ملاقات کردن,staaviđ
7897,treffen::V,ملاقات کردن,teividiđ
7898,treffen::V,ملاقات کردن,o´ddjõõttâd
7899,treffen::V,ملاقات کردن,вуэсстлэ
7900,sich versammeln::V,جمع شدن,gaavnedidh
7901,sich versammeln::V,جمع شدن,tjoaggut
7902,sich versammeln::V,جمع شدن,čoahkkanit
7903,sich versammeln::V,جمع شدن,čokkâniđ
7904,sich versammeln::V,جمع شدن,nurâdâttâđ
7905,sich versammeln::V,جمع شدن,noorõõttâd
7906,sich versammeln::V,جمع شدن,вӯллклэ
7907,spielen::V,بازی کردن,rïdtjedh
7908,spielen::V,بازی کردن,lustedalledh
7909,spielen::V,بازی کردن,ståhkat
7910,spielen::V,بازی کردن,stuvssit
7911,spielen::V,بازی کردن,speallat
7912,spielen::V,بازی کردن,le'ihâšiđ
7913,spielen::V,بازی کردن,siõrrâd
7914,spielen::V,بازی کردن,speâllad
7915,spielen::V,بازی کردن,сӣррэ
7916,singen::V,آواز خواندن,laavlodh
7917,singen::V,آواز خواندن,lávllot
7918,singen::V,آواز خواندن,lávlut
7919,singen::V,آواز خواندن,lávluđ
7920,singen::V,آواز خواندن,läullad
7921,singen::V,آواز خواندن,ла̄ввлэ
7922,tanzen::V,رقصیدن,daanhtsodh
7923,tanzen::V,رقصیدن,dánssat
7924,tanzen::V,رقصیدن,gærssulit
7925,tanzen::V,رقصیدن,dánset
7926,tanzen::V,رقصیدن,tánssáđ
7927,tanzen::V,رقصیدن,ta´nssjed
7928,tanzen::V,رقصیدن,pleäs'sjed
7929,tanzen::V,رقصیدن,нюччке
7930,tanzen::V,رقصیدن,пляссъе
7931,sich trennen::V,جدا شدن,jååkedidh
7932,sich trennen::V,جدا شدن,sirrat
7933,sich trennen::V,جدا شدن,sirádit
7934,sich trennen::V,جدا شدن,earránit
7935,sich trennen::V,جدا شدن,ratkuđ
7936,sich trennen::V,جدا شدن,rätkkjed
7937,sich trennen::V,جدا شدن,кӯдтъе
7938,verlassen::V,ترک کردن,laehpedh
7939,verlassen::V,ترک کردن,guodet
7940,verlassen::V,ترک کردن,guođđit
7941,verlassen::V,ترک کردن,hilgođ
7942,verlassen::V,ترک کردن,kyeđđiđ
7943,verlassen::V,ترک کردن,kue´đđed
7944,verlassen::V,ترک کردن,сӯһпъе
7945,retten::V,نجات دادن,gorredidh
7946,retten::V,نجات دادن,gádjot
7947,retten::V,نجات دادن,gádjut
7948,retten::V,نجات دادن,kááijuđ
7949,retten::V,نجات دادن,piä'luštiđ
7950,retten::V,نجات دادن,ka´jjeed
7951,retten::V,نجات دادن,вуаннче
7952,bewachen::V,حراست کردن,geehtedh
7953,bewachen::V,حراست کردن,váktit
7954,bewachen::V,حراست کردن,fáktet
7955,bewachen::V,حراست کردن,vahtiđ
7956,bewachen::V,حراست کردن,värddjed
7957,bewachen::V,حراست کردن,va´httjed
7958,bewachen::V,حراست کردن,пынне
7959,bewachen::V,حراست کردن,ка̄рвуллэ
7960,schützen::V,حفظ کردن,vaarjelidh
7961,schützen::V,حفظ کردن,suoddjit
7962,schützen::V,حفظ کردن,suodjalit
7963,schützen::V,حفظ کردن,suddjet
7964,schützen::V,حفظ کردن,varjâliđ
7965,schützen::V,حفظ کردن,suâided
7966,schützen::V,حفظ کردن,varjjled
7967,schützen::V,حفظ کردن,пынне
7968,verteidigen::V,دفاع کردن,vaarjelidh
7969,verteidigen::V,دفاع کردن,bælostit
7970,verteidigen::V,دفاع کردن,bealuštit
7971,verteidigen::V,دفاع کردن,čuollat
7972,verteidigen::V,دفاع کردن,piä'luštiđ
7973,verteidigen::V,دفاع کردن,peälšted
7974,verteidigen::V,دفاع کردن,пэ̄лль мэ̄ннэ
7975,sich schlagen::V,کتک‌کاری کردن,dåarodh
7976,sich schlagen::V,کتک‌کاری کردن,tjoelestidh
7977,sich schlagen::V,کتک‌کاری کردن,doarrot
7978,sich schlagen::V,کتک‌کاری کردن,doarrut
7979,sich schlagen::V,کتک‌کاری کردن,tuárruđ
7980,sich schlagen::V,کتک‌کاری کردن,tuärrad
7981,sich schlagen::V,کتک‌کاری کردن,туаррэ
7982,schießen::V,تیر زدن,vuetjedh
7983,schießen::V,تیر زدن,skööhtedh
7984,schießen::V,تیر زدن,vuohtjet
7985,schießen::V,تیر زدن,báhčit
7986,schießen::V,تیر زدن,pääččiđ
7987,schießen::V,تیر زدن,pää´ččed
7988,schießen::V,تیر زدن,ря̄хшкхэ
7989,siegen::V,پیروز شدن,vïtnedh
7990,siegen::V,پیروز شدن,vuojttet
7991,siegen::V,پیروز شدن,vuoitit
7992,siegen::V,پیروز شدن,vyei'ttiđ
7993,siegen::V,پیروز شدن,vuei´tted
7994,siegen::V,پیروز شدن,вуэйхьтэ
7995,ärgern::V,ناراحت کردن,måarahtehtedh
7996,ärgern::V,ناراحت کردن,suhttadit
7997,ärgern::V,ناراحت کردن,hárdit
7998,ärgern::V,ناراحت کردن,piä'ṿuttiđ
7999,ärgern::V,ناراحت کردن,âsseed
8000,ärgern::V,ناراحت کردن,се̄нтхэ
8001,schlagen::V,زدن,håasedh
8002,schlagen::V,زدن,laekedh
8003,schlagen::V,زدن,tsábbmet
8004,schlagen::V,زدن,tjassket
8005,schlagen::V,زدن,huškut
8006,schlagen::V,زدن,časkeđ
8007,schlagen::V,زدن,čâ´cǩǩed
8008,schlagen::V,زدن,та̄гкэ
8009,schlagen::V,زدن,ва̄сстэ
8010,schlagen::V,کوبیدن,håasedh
8011,schlagen::V,کوبیدن,laekedh
8012,schlagen::V,کوبیدن,tsábbmet
8013,schlagen::V,کوبیدن,tjassket
8014,schlagen::V,کوبیدن,huškut
8015,schlagen::V,کوبیدن,časkeđ
8016,schlagen::V,کوبیدن,čâ´cǩǩed
8017,schlagen::V,کوبیدن,та̄гкэ
8018,schlagen::V,کوبیدن,ва̄сстэ
8019,treten::V,لگد زدن,tjïektjedh
8020,treten::V,لگد زدن,tjiektjat
8021,treten::V,لگد زدن,čiekčat
8022,treten::V,لگد زدن,čieh'čâđ
8023,treten::V,لگد زدن,tanccâđ
8024,treten::V,لگد زدن,tanccâd
8025,treten::V,لگد زدن,то̄ппцэ
8026,stechen::V,چاقو زدن,baskedh
8027,stechen::V,چاقو زدن,tjuoggit
8028,stechen::V,چاقو زدن,čuoggut
8029,stechen::V,چاقو زدن,čuog'giđ
8030,stechen::V,چاقو زدن,čuõ´ǧ'ǧeed
8031,stechen::V,چاقو زدن,чо̄ххкэ
8032,stoßen::V,هل دادن,nehkiehtidh
8033,stoßen::V,هل دادن,nårddådit
8034,stoßen::V,هل دادن,nordadit
8035,stoßen::V,هل دادن,nutkâliđ
8036,stoßen::V,هل دادن,oi´ǧǧeed
8037,stoßen::V,هل دادن,оййкье
8038,stoßen::V,هل دادن,тоалкъе
8039,stehlen::V,دزدیدن,sualadidh
8040,stehlen::V,دزدیدن,suoládit
8041,stehlen::V,دزدیدن,suoládit
8042,stehlen::V,دزدیدن,suá'ládiđ
8043,stehlen::V,دزدیدن,suâleed
8044,stehlen::V,دزدیدن,суэлнэ
8045,stören::V,مزاحم شدن,stööredh
8046,stören::V,مزاحم شدن,hearaldehtedh
8047,stören::V,مزاحم شدن,massit
8048,stören::V,مزاحم شدن,sjuddit
8049,stören::V,مزاحم شدن,heađuštit
8050,stören::V,مزاحم شدن,hettiđ
8051,stören::V,مزاحم شدن,heṃâdiđ
8052,stören::V,مزاحم شدن,stamlded
8053,stören::V,مزاحم شدن,вӣршэ
8054,stören::V,مزاحم شدن,е̄кхэллэ
8055,belästigen::V,زحمت دادن,vaejviestidh
8056,belästigen::V,زحمت دادن,vájvedit
8057,belästigen::V,زحمت دادن,muodástuhttet
8058,belästigen::V,زحمت دادن,váivvidit
8059,belästigen::V,زحمت دادن,bieguhit
8060,belästigen::V,زحمت دادن,vä'ividiđ
8061,belästigen::V,زحمت دادن,stamlded
8062,belästigen::V,زحمت دادن,е̄кхэллэ
8063,belästigen::V,زحمت دادن,во̄а̄йвшэ
8064,verbergen::V,پنهان کردن,tjïekedh
8065,verbergen::V,پنهان کردن,tjiehkat
8066,verbergen::V,پنهان کردن,čiehkat
8067,verbergen::V,پنهان کردن,čieḥâđ
8068,verbergen::V,پنهان کردن,peittad
8069,verbergen::V,پنهان کردن,чӣгкэ
8070,verbergen::V,پنهان کردن,пе̄йхьтэ
8071,täuschen::V,گول زدن,iermedh
8072,täuschen::V,گول زدن,eajhkaldehtedh
8073,täuschen::V,گول زدن,tjáddjit
8074,täuschen::V,گول زدن,dájuhit
8075,täuschen::V,گول زدن,viehtalit
8076,täuschen::V,گول زدن,villiđ
8077,täuschen::V,گول زدن,ǩiõllâd
8078,täuschen::V,گول زدن,вӯйхе
8079,täuschen::V,گول زدن,пе̄йхьтэ
8080,täuschen::V,گول زدن,ке̄лсэллэ
8081,täuschen::V,فریب دادن,iermedh
8082,täuschen::V,فریب دادن,eajhkaldehtedh
8083,täuschen::V,فریب دادن,tjáddjit
8084,täuschen::V,فریب دادن,dájuhit
8085,täuschen::V,فریب دادن,viehtalit
8086,täuschen::V,فریب دادن,villiđ
8087,täuschen::V,فریب دادن,ǩiõllâd
8088,täuschen::V,فریب دادن,вӯйхе
8089,täuschen::V,فریب دادن,пе̄йхьтэ
8090,täuschen::V,فریب دادن,ке̄лсэллэ
8091,betrügen::V,گول زدن,biehtedh
8092,betrügen::V,گول زدن,biehttet
8093,betrügen::V,گول زدن,beahttit
8094,betrügen::V,گول زدن,filliđ
