,Concept_ID,se,sv
754,Berg::N,várre,berg
755,Berg::N,várre,fjäll
756,Berg::N,várri,berg
757,Berg::N,várri,fjäll
758,Berg::N,vääṛi,berg
759,Berg::N,vääṛi,fjäll
760,Berg::N,vää´rr,berg
761,Berg::N,vää´rr,fjäll
762,Berg::N,те̄ррьм,berg
763,Berg::N,те̄ррьм,fjäll
764,Gipfel::N,dalvese,topp
765,Gipfel::N,tjåhkkå,topp
766,Gipfel::N,čohkka,topp
767,Gipfel::N,čokke,topp
768,Gipfel::N,čå´ǩǩ,topp
769,Gipfel::N,ла̄ддҍв,topp
770,Höhle::N,beajoe,håla
771,Höhle::N,beajoe,grotta
772,Höhle::N,rájgge,håla
773,Höhle::N,rájgge,grotta
774,Höhle::N,sluoggo,håla
775,Höhle::N,sluoggo,grotta
776,Höhle::N,biedju,håla
777,Höhle::N,biedju,grotta
778,Höhle::N,kuovđâšm,håla
779,Höhle::N,kuovđâšm,grotta
780,Höhle::N,skuõrr,håla
781,Höhle::N,skuõrr,grotta
782,Höhle::N,вуэӈӈк,håla
783,Höhle::N,вуэӈӈк,grotta
784,Abhang::N,boelte,slänt
785,Abhang::N,boelte,sluttning
786,Abhang::N,brijrie,slänt
787,Abhang::N,brijrie,sluttning
788,Abhang::N,bállte,slänt
789,Abhang::N,bállte,sluttning
790,Abhang::N,vielti,slänt
791,Abhang::N,vielti,sluttning
792,Abhang::N,luohkká,slänt
793,Abhang::N,luohkká,sluttning
794,Abhang::N,viel'tti,slänt
795,Abhang::N,viel'tti,sluttning
796,Abhang::N,vie´ltt,slänt
797,Abhang::N,vie´ltt,sluttning
798,Abhang::N,луэххк,slänt
799,Abhang::N,луэххк,sluttning
800,Quelle::N,aajege,källa
801,Quelle::N,gaaltije,källa
802,Quelle::N,ája,källa
803,Quelle::N,ája,källa
804,Quelle::N,gáldu,källa
805,Quelle::N,aajâ,källa
806,Quelle::N,käldee,källa
807,Quelle::N,lädd,källa
808,Quelle::N,käivv,källa
809,Quelle::N,ка̄ййв,källa
810,Bach::N,johketje,bäck
811,Bach::N,jåhkå,bäck
812,Bach::N,jågåsj,bäck
813,Bach::N,jogaš,bäck
814,Bach::N,aajâ,bäck
815,Bach::N,vuäjj,bäck
816,Bach::N,вуэйй,bäck
817,Fluss::N,johke,älv
818,Fluss::N,johke,flod
819,Fluss::N,ædno,älv
820,Fluss::N,ædno,flod
821,Fluss::N,jåhkå,älv
822,Fluss::N,jåhkå,flod
823,Fluss::N,johka,älv
824,Fluss::N,johka,flod
825,Fluss::N,juuhâ,älv
826,Fluss::N,juuhâ,flod
827,Fluss::N,jokk,älv
828,Fluss::N,jokk,flod
829,Fluss::N,jeänn,älv
830,Fluss::N,jeänn,flod
831,Fluss::N,ё̄гк,älv
832,Fluss::N,ё̄гк,flod
833,Ufer::N,beala,strand
834,Ufer::N,gádde,strand
835,Ufer::N,gáddi,strand
836,Ufer::N,riddo,strand
837,Ufer::N,redd,strand
838,Ufer::N,рыннт,strand
839,Küste::N,mïere,kust
840,Küste::N,gaedtie,kust
841,Küste::N,merragádde,kust
842,Küste::N,merraguovllo,kust
843,Küste::N,gáddi,kust
844,Küste::N,riddo,kust
845,Küste::N,miârr'redd,kust
846,Küste::N,рыннт,kust
847,Festland::N,gaedtie,fastland
848,Festland::N,gádde,fastland
849,Festland::N,nannán,fastland
850,Festland::N,kušknjâs,fastland
851,Festland::N,eennâm,fastland
852,Festland::N,jânnam,fastland
853,Festland::N,ма̄ннтэр,fastland
854,Meer::N,mearoe,hav
855,Meer::N,merra,hav
856,Meer::N,nuorre,hav
857,Meer::N,áhpi,hav
858,Meer::N,mearra,hav
859,Meer::N,meeṛâ,hav
860,Meer::N,miârr,hav
861,Meer::N,ме̄рр,hav
862,Bucht::N,loekte,vik
863,Bucht::N,loekte,bukt
864,Bucht::N,oagge,vik
865,Bucht::N,oagge,bukt
866,Bucht::N,luokta,vik
867,Bucht::N,luokta,bukt
868,Bucht::N,luokta,vik
869,Bucht::N,luokta,bukt
870,Bucht::N,čuáj̣á,vik
871,Bucht::N,čuáj̣á,bukt
872,Bucht::N,luhtt,vik
873,Bucht::N,luhtt,bukt
874,Bucht::N,вӯнн,vik
875,Bucht::N,вӯнн,bukt
876,Bucht::N,лӯххт,vik
877,Bucht::N,лӯххт,bukt
878,Insel::N,sååle,ö
879,Insel::N,suoloj,ö
880,Insel::N,suolu,ö
881,Insel::N,suálui,ö
882,Insel::N,suâl,ö
883,Insel::N,суэл,ö
884,Blume::N,rïesege,blomma
885,Blume::N,rïesege,blomster
886,Blume::N,giedjek,blomma
887,Blume::N,giedjek,blomster
888,Blume::N,rássi,blomma
889,Blume::N,rássi,blomster
890,Blume::N,kukká,blomma
891,Blume::N,kukká,blomster
892,Blume::N,heä´rvvrää´ss,blomma
893,Blume::N,heä´rvvrää´ss,blomster
894,Blume::N,ывьнэнч,blomma
895,Blume::N,ывьнэнч,blomster
896,Gras::N,kraesie,gräs
897,Gras::N,rásse,gräs
898,Gras::N,rássi,gräs
899,Gras::N,rääsi,gräs
900,Gras::N,rää´ss,gräs
901,Gras::N,ра̄ссь,gräs
902,Wurzel::N,roehtse,rot
903,Wurzel::N,ruohttsa,rot
904,Wurzel::N,ruohtas,rot
905,Wurzel::N,veedis,rot
906,Wurzel::N,vue´ddes,rot
907,Wurzel::N,вуэнҍтэсь,rot
908,Baum::N,moere,träd
909,Baum::N,muorra,träd
910,Baum::N,muorra,träd
911,Baum::N,muoṛâ,träd
912,Baum::N,muõrr,träd
913,Baum::N,мӯрр,träd
914,Stamm::N,ståamhpe,stam
915,Stamm::N,mátta,stam
916,Stamm::N,galda,stam
917,Stamm::N,ruŋgo,stam
918,Stamm::N,stokk,stam
919,Stamm::N,мӯрр,stam
920,Stamm::N,кэ̄ллт,stam
921,Rinde::N,gïrre,bark
922,Rinde::N,baarhkoe,bark
923,Rinde::N,bárkko,bark
924,Rinde::N,ostu,bark
925,Rinde::N,bárku,bark
926,Rinde::N,korrâ,bark
927,Rinde::N,kõrr,bark
928,Rinde::N,pärkk,bark
929,Rinde::N,кэ̄рр,bark
930,Rinde::N,па̄ҏҏк,bark
931,Ast::N,åeksie,gren
932,Ast::N,oakse,gren
933,Ast::N,oaksi,gren
934,Ast::N,uák'si,gren
935,Ast::N,å´hss,gren
936,Ast::N,вуэккьс,gren
937,Zweig::N,åeksie,kvist
938,Zweig::N,oakse,kvist
939,Zweig::N,rissi,kvist
940,Zweig::N,syeṛi,kvist
941,Zweig::N,sue´rr,kvist
942,Zweig::N,рыссе,kvist
943,Blatt::N,plienie,löv
944,Blatt::N,plienie,blad
945,Blatt::N,lassta,löv
946,Blatt::N,lassta,blad
947,Blatt::N,lasta,löv
948,Blatt::N,lasta,blad
949,Blatt::N,lostâ,löv
950,Blatt::N,lostâ,blad
951,Blatt::N,lõstt,löv
952,Blatt::N,lõstt,blad
953,Blatt::N,лэ̄сст,löv
954,Blatt::N,лэ̄сст,blad
955,Birke::N,såekie,björk
956,Birke::N,soahke,björk
957,Birke::N,soahki,björk
958,Birke::N,suáhi,björk
959,Birke::N,suâ´ǩǩ,björk
960,Birke::N,пе̄ссьмӯрр,björk
961,Kiefer[Baum]::N,bietsie,tall
962,Kiefer[Baum]::N,hájkka,tall
963,Kiefer[Baum]::N,biehtse,tall
964,Kiefer[Baum]::N,beahci,tall
965,Kiefer[Baum]::N,peeci,tall
966,Kiefer[Baum]::N,pie´cc,tall
967,Kiefer[Baum]::N,пе̄дзь,tall
968,Weide[Baum]::N,saalje,pil
969,Weide[Baum]::N,saalje,vide
970,Weide[Baum]::N,sállja,pil
971,Weide[Baum]::N,sállja,vide
972,Weide[Baum]::N,sieđga,pil
973,Weide[Baum]::N,sieđga,vide
974,Weide[Baum]::N,puájui,pil
975,Weide[Baum]::N,puájui,vide
976,Weide[Baum]::N,puäi,pil
977,Weide[Baum]::N,puäi,vide
978,Weide[Baum]::N,пуай,pil
979,Weide[Baum]::N,пуай,vide
980,Tanne::N,goese,gran
981,Tanne::N,guossa,gran
982,Tanne::N,guossa,gran
983,Tanne::N,kuosâ,gran
984,Tanne::N,kuõss,gran
985,Tanne::N,кӯсс,gran
986,Horn::N,tjåervie,horn
987,Horn::N,tjoarvve,horn
988,Horn::N,čoarvi,horn
989,Horn::N,čuár'vi,horn
990,Horn::N,čuä´rvv,horn
991,Horn::N,чуэррьв,horn
992,Feder::N,badtse,fjäder
993,Feder::N,dålgge,fjäder
994,Feder::N,bozza,fjäder
995,Feder::N,puzzâ,fjäder
996,Feder::N,tolge,fjäder
997,Feder::N,poʒʒ,fjäder
998,Feder::N,по̄ннц,fjäder
999,Fell::N,njaltja,fäll
1000,Fell::N,njaltja,skinn
1001,Fell::N,duollje,fäll
1002,Fell::N,duollje,skinn
1003,Fell::N,náhkki,fäll
1004,Fell::N,náhkki,skinn
1005,Fell::N,dorkkas,fäll
1006,Fell::N,dorkkas,skinn
1007,Fell::N,turkkâ,fäll
1008,Fell::N,turkkâ,skinn
1009,Fell::N,tyel'ji,fäll
1010,Fell::N,tyel'ji,skinn
1011,Fell::N,nähki,fäll
1012,Fell::N,nähki,skinn
1013,Fell::N,torkk,fäll
1014,Fell::N,torkk,skinn
1015,Fell::N,čåu´dd,fäll
1016,Fell::N,čåu´dd,skinn
1017,Fell::N,tue´l'lj,fäll
1018,Fell::N,tue´l'lj,skinn
1019,Fell::N,тӯлльй,fäll
1020,Fell::N,тӯлльй,skinn
1021,Flügel::N,såaja,vinge
1022,Flügel::N,såajoe,vinge
1023,Flügel::N,soadje,vinge
1024,Flügel::N,soadji,vinge
1025,Flügel::N,suáj̣á,vinge
1026,Flügel::N,suäjj,vinge
1027,Flügel::N,суэйй,vinge
1028,Klaue::N,gadtse,klöv
1029,Klaue::N,guober,klöv
1030,Klaue::N,gazza,klöv
1031,Klaue::N,kozzâ,klöv
1032,Klaue::N,kõʒʒ,klöv
1033,Klaue::N,кэ̄ннц,klöv
1034,Kralle::N,gadtse,klo
1035,Kralle::N,gadtsa,klo
1036,Kralle::N,gazza,klo
1037,Kralle::N,kozzâ,klo
1038,Kralle::N,kõʒʒ,klo
1039,Kralle::N,ке̄бпель,klo
1040,Schwanz::N,siejpie,svans
1041,Schwanz::N,siejpie,stjärt
1042,Schwanz::N,siejbbe,svans
1043,Schwanz::N,siejbbe,stjärt
1044,Schwanz::N,bađuš,svans
1045,Schwanz::N,bađuš,stjärt
1046,Schwanz::N,seaibi,svans
1047,Schwanz::N,seaibi,stjärt
1048,Schwanz::N,seibi,svans
1049,Schwanz::N,seibi,stjärt
1050,Schwanz::N,sei´bb,svans
1051,Schwanz::N,sei´bb,stjärt
1052,Schwanz::N,piä´cciǩ,svans
1053,Schwanz::N,piä´cciǩ,stjärt
1054,Schwanz::N,пиджь,svans
1055,Schwanz::N,пиджь,stjärt
1056,Schwanz::N,се̄ййп,svans
1057,Schwanz::N,се̄ййп,stjärt
1058,Schwanz::N,пе̄цехь,svans
1059,Schwanz::N,пе̄цехь,stjärt
1060,Ei::N,munnie,ägg
1061,Ei::N,månne,ägg
1062,Ei::N,monni,ägg
1063,Ei::N,maṇe,ägg
1064,Ei::N,mââ´nn,ägg
1065,Ei::N,маннҍ,ägg
1066,Nest::N,biesie,rede
1067,Nest::N,biesie,näste
1068,Nest::N,biesse,rede
1069,Nest::N,biesse,näste
1070,Nest::N,beassi,rede
1071,Nest::N,beassi,näste
1072,Nest::N,peesi,rede
1073,Nest::N,peesi,näste
1074,Nest::N,piervâl,rede
1075,Nest::N,piervâl,näste
1076,Nest::N,piä´ss,rede
1077,Nest::N,piä´ss,näste
1078,Nest::N,пе̄ссь,rede
1079,Nest::N,пе̄ссь,näste
1080,Bau::N,biesie,bo
1081,Bau::N,biedjo,bo
1082,Bau::N,liesso,bo
1083,Bau::N,biedju,bo
1084,Bau::N,piäju,bo
1085,Bau::N,вуэӈӈк,bo
1086,Tier::N,juvre,djur
1087,Tier::N,udos,djur
1088,Tier::N,divrre,djur
1089,Tier::N,luohtok,djur
1090,Tier::N,ealli,djur
1091,Tier::N,ellee,djur
1092,Tier::N,jie´lli,djur
1093,Tier::N,жыва,djur
1094,Herde::N,dåehkie,flock
1095,Herde::N,ællo,flock
1096,Herde::N,fuovva,flock
1097,Herde::N,doahkki,flock
1098,Herde::N,čagge,flock
1099,Herde::N,tukk,flock
1100,Herde::N,vâ´lvv,flock
1101,Herde::N,чуэз,flock
1102,Herde::N,чӣгар,flock
1103,Kuh::N,govse,ko
1104,Kuh::N,gussa,ko
1105,Kuh::N,gussa,ko
1106,Kuh::N,kussâ,ko
1107,Kuh::N,kuss,ko
1108,Kuh::N,лӣххьм,ko
1109,Bulle::N,vuaksa,tjur
1110,Bulle::N,vuoksá,tjur
1111,Bulle::N,heargi,tjur
1112,Bulle::N,vuák'sá,tjur
1113,Bulle::N,ergi,tjur
1114,Bulle::N,vuâhss,tjur
1115,Bulle::N,е̄ррьк,tjur
1116,Pferd::N,hierkie,häst
1117,Pferd::N,råsse,häst
1118,Pferd::N,hæssta,häst
1119,Pferd::N,heavuš,häst
1120,Pferd::N,hiävuš,häst
1121,Pferd::N,heävaš,häst
1122,Pferd::N,ро̄ссь,häst
1123,Schaf::N,sïrve,får
1124,Schaf::N,sávttsa,får
1125,Schaf::N,sávza,får
1126,Schaf::N,savzâ,får
1127,Schaf::N,sauʒʒ,får
1128,Schaf::N,ла̄мьпесь,får
1129,Schwein::N,snurke,svin
1130,Schwein::N,svijnne,svin
1131,Schwein::N,spiidni,svin
1132,Schwein::N,šahe,svin
1133,Schwein::N,šââ´ǩǩ,svin
1134,Schwein::N,ша̄гкь,svin
1135,Hund::N,bïenje,hund
1136,Hund::N,bena,hund
1137,Hund::N,beana,hund
1138,Hund::N,peenuv,hund
1139,Hund::N,piânnai,hund
1140,Hund::N,пе̄ннэ,hund
1141,Katze::N,gaahtoe,katt
1142,Katze::N,gáhtto,katt
1143,Katze::N,bussá,katt
1144,Katze::N,kissá,katt
1145,Katze::N,kaass,katt
1146,Katze::N,ко̄а̄сс,katt
1147,Bär::N,gumsie,björn
1148,Bär::N,biernna,björn
1149,Bär::N,guovža,björn
1150,Bär::N,bierdna,björn
1151,Bär::N,kuob'žâ,björn
1152,Bär::N,kue´bǯǯ,björn
1153,Bär::N,та̄лл,björn
1154,Eichhörnchen::N,åeruve,ekorre
1155,Eichhörnchen::N,oarre,ekorre
1156,Eichhörnchen::N,oarri,ekorre
1157,Eichhörnchen::N,uár'ree,ekorre
1158,Eichhörnchen::N,vuä´r'rev,ekorre
1159,Eichhörnchen::N,вуэррев,ekorre
1160,Elch::N,ïelje,älg
1161,Elch::N,ællja,älg
1162,Elch::N,sarvva,älg
1163,Elch::N,ealga,älg
1164,Elch::N,sorvâ,älg
1165,Elch::N,sõrvv,älg
1166,Elch::N,сэ̄ррв,älg
1167,Fuchs::N,riepie,räv
1168,Fuchs::N,riebij,räv
1169,Fuchs::N,rieban,räv
1170,Fuchs::N,riemnjis,räv
1171,Fuchs::N,rie´mjj,räv
1172,Fuchs::N,рӣммьн,räv
1173,Hase::N,njåemele,hare
1174,Hase::N,njoammel,hare
1175,Hase::N,njoammil,hare
1176,Hase::N,njuámmil,hare
1177,Hase::N,njue´m'mel,hare
1178,Hase::N,нюэммель,hare
1179,Maus::N,snjeara,mus
1180,Maus::N,snjierrá,mus
1181,Maus::N,sáhpán,mus
1182,Maus::N,säplig,mus
1183,Maus::N,sä´ppli,mus
1184,Maus::N,са̄хпьлинк,mus
1185,Wolf::N,sïejpe,varg
1186,Wolf::N,stálppe,varg
1187,Wolf::N,stáhkke,varg
1188,Wolf::N,ruomas,varg
1189,Wolf::N,kumpe,varg
1190,Wolf::N,návdi,varg
1191,Wolf::N,kumppi,varg
1192,Wolf::N,ku´mpp,varg
1193,Wolf::N,pââ´ldes,varg
1194,Wolf::N,чиррм,varg
1195,Wolf::N,пальтӭсь,varg
1196,Vogel::N,ledtie,fågel
1197,Vogel::N,lådde,fågel
1198,Vogel::N,loddi,fågel
1199,Vogel::N,lodde,fågel
1200,Vogel::N,lå´dd,fågel
1201,Vogel::N,лоаннҍт,fågel
1202,Schwarm::N,dåehkie,svärm
1203,Schwarm::N,doahkke,svärm
1204,Schwarm::N,doahkki,svärm
1205,Schwarm::N,tuák'ki,svärm
1206,Schwarm::N,parvv,svärm
1207,Schwarm::N,туххк,svärm
1208,Huhn::N,vöönhtse,höns
1209,Huhn::N,vuonntsá,höns
1210,Huhn::N,vuonccis,höns
1211,Huhn::N,kääṇi,höns
1212,Huhn::N,kää´nn,höns
1213,Huhn::N,ка̄ннҌ,höns
1214,Hahn::N,deere,tupp
1215,Hahn::N,hádna,tupp
1216,Hahn::N,åresvuonntsá,tupp
1217,Hahn::N,vuonccis,tupp
1218,Hahn::N,kääṇi,tupp
1219,Hahn::N,åå´reskää´nn,tupp
1220,Hahn::N,пе̄ттэх,tupp
1221,Gans::N,gaase,gås
1222,Gans::N,gássa,gås
1223,Gans::N,čuonji,gås
1224,Gans::N,čuá'njá,gås
1225,Gans::N,čue´nj,gås
1226,Gans::N,чуэнь,gås
1227,Adler::N,aarhtse,örn
1228,Adler::N,goasskem,örn
1229,Adler::N,goaskin,örn
1230,Adler::N,kuás'kim,örn
1231,Adler::N,kuä´cǩǩem,örn
1232,Adler::N,куэцькем,örn
1233,Ente::N,tjååtsele,anka
1234,Ente::N,vuojatjis,anka
1235,Ente::N,čáhceloddi,anka
1236,Ente::N,vuonjâč,anka
1237,Ente::N,vuõnjâč,anka
1238,Ente::N,ча̄дзьлоаннҍт,anka
1239,Eule::N,snjågloe,uggla
1240,Eule::N,skunjok,uggla
1241,Eule::N,skuolfi,uggla
1242,Eule::N,ijjâlodde,uggla
1243,Eule::N,iiđsaž,uggla
1244,Eule::N,кунньлоаннҍт,uggla
1245,Eule::N,чӯзэм вуэһпэй,uggla
1246,Kranich::N,goerke,trana
1247,Kranich::N,guorgga,trana
1248,Kranich::N,guorga,trana
1249,Kranich::N,kuor'gâ,trana
1250,Kranich::N,kuõrgg,trana
1251,Kranich::N,кӯррк,trana
1252,Krähe::N,voerhtje,kråka
1253,Krähe::N,gárránis,kråka
1254,Krähe::N,vuoratjis,kråka
1255,Krähe::N,vuoražas,kråka
1256,Krähe::N,vuorččis,kråka
1257,Krähe::N,vuorâč,kråka
1258,Krähe::N,vuõrâč,kråka
1259,Krähe::N,вӯрэч,kråka
1260,Kuckuck::N,gïeke,gök
1261,Kuckuck::N,giehka,gök
1262,Kuckuck::N,giehka,gök
1263,Kuckuck::N,kiehâ,gök
1264,Kuckuck::N,ǩiõkk,gök
1265,Kuckuck::N,кӣгк,gök
1266,Schwan::N,njoktje,svan
1267,Schwan::N,snjuktja,svan
1268,Schwan::N,njukča,svan
1269,Schwan::N,njuhčâ,svan
1270,Schwan::N,njuhčč,svan
1271,Schwan::N,нюххч,svan
1272,Fisch::N,guelie,fisk
1273,Fisch::N,guolle,fisk
1274,Fisch::N,guolli,fisk
1275,Fisch::N,kyeḷi,fisk
1276,Fisch::N,kue´ll,fisk
1277,Fisch::N,кӯлль,fisk
1278,Barsch::N,sihtege,abborre
1279,Barsch::N,vuoskun,abborre
1280,Barsch::N,vuoskku,abborre
1281,Barsch::N,vuásku,abborre
1282,Barsch::N,vuâsk,abborre
1283,Barsch::N,вуэсск,abborre
1284,Hecht::N,haavke,gädda
1285,Hecht::N,hávgga,gädda
1286,Hecht::N,hávga,gädda
1287,Hecht::N,puško,gädda
1288,Hecht::N,nu´ǩǩeš,gädda
1289,Hecht::N,ныгкешь,gädda
1290,Schlange[Tier]::N,gïermesje,orm
1291,Schlange[Tier]::N,germaj,orm
1292,Schlange[Tier]::N,gearpmaš,orm
1293,Schlange[Tier]::N,kyev'đi,orm
1294,Schlange[Tier]::N,ku´vdd,orm
1295,Schlange[Tier]::N,кӯввьт,orm
1296,Wurm::N,mietie,mask
1297,Wurm::N,maarhke,mask
1298,Wurm::N,mádo,mask
1299,Wurm::N,máhtu,mask
1300,Wurm::N,máátu,mask
1301,Wurm::N,määtt,mask
1302,Wurm::N,ма̄дт,mask
1303,Spinne::N,hievnie,spindel
1304,Spinne::N,hievnne,spindel
1305,Spinne::N,heavdni,spindel
1306,Spinne::N,evni,spindel
1307,Spinne::N,eeunaž,spindel
1308,Spinne::N,о̄а̄з,spindel
1309,Ameise::N,garhke,myra
1310,Ameise::N,gårkkå,myra
1311,Ameise::N,gotka,myra
1312,Ameise::N,kutkâ,myra
1313,Ameise::N,kotkk,myra
1314,Ameise::N,ко̄ттк,myra
1315,Laus::N,dihkie,lus
1316,Laus::N,dihkke,lus
1317,Laus::N,dihkki,lus
1318,Laus::N,tikke,lus
1319,Laus::N,te´ǩǩ,lus
1320,Laus::N,тыһкь,lus
1321,Mücke::N,tjoejhke,mygga
1322,Mücke::N,tjuojkka,mygga
1323,Mücke::N,čuoika,mygga
1324,Mücke::N,čuoš'kâ,mygga
1325,Mücke::N,čuõškk,mygga
1326,Mücke::N,чӯшшк,mygga
1327,Fliege::N,tjoere,fluga
1328,Fliege::N,boerege,fluga
1329,Fliege::N,tjuruk,fluga
1330,Fliege::N,čuru,fluga
1331,Fliege::N,kiärpáš,fluga
1332,Fliege::N,čuâr,fluga
1333,Fliege::N,čuâras,fluga
1334,Fliege::N,чуэраш,fluga
1335,Schmetterling::N,biejjielåbloe,fjäril
1336,Schmetterling::N,biejvvelådde,fjäril
1337,Schmetterling::N,beaiveloddi,fjäril
1338,Schmetterling::N,piäi'vááloddááš,fjäril
1339,Schmetterling::N,ä´llbaž,fjäril
1340,Schmetterling::N,pei´vvlå´dd,fjäril
1341,Schmetterling::N,а̄лльп,fjäril
1342,Beere::N,muerjie,bär
1343,Beere::N,muorjje,bär
1344,Beere::N,muorji,bär
1345,Beere::N,myer'ji,bär
1346,Beere::N,mue´rjj,bär
1347,Beere::N,мӯррьй,bär
1348,Apfel::N,æbpla,äpple
1349,Apfel::N,ehpal,äpple
1350,Apfel::N,eppel,äpple
1351,Apfel::N,eahppel,äpple
1352,Apfel::N,я̄блэк,äpple
1353,Pilz::N,goebpere,svamp
1354,Pilz::N,guoppar,svamp
1355,Pilz::N,guoppar,svamp
1356,Pilz::N,kuobâr,svamp
1357,Pilz::N,kuõbbâr,svamp
1358,Pilz::N,кӯмпар,svamp
1359,Zwiebel::N,lööke,lök
1360,Zwiebel::N,løhkka,lök
1361,Zwiebel::N,lávki,lök
1362,Zwiebel::N,luukk,lök
1363,Zwiebel::N,луквець,lök
1364,Saat::N,saajoe,sådd
1365,Saat::N,sádjo,sådd
1366,Saat::N,siepman,sådd
1367,Saat::N,siemâ,sådd
1368,Saat::N,siõm,sådd
1369,Saat::N,се̄м,sådd
1370,Korn::N,gernie,korn
1371,Korn::N,gårnnetjalmme,korn
1372,Korn::N,gordni,korn
1373,Korn::N,jiṿe,korn
1374,Korn::N,ле̄ййп,korn
1375,Heu::N,suejnieh,hö
1376,Heu::N,ájvve,hö
1377,Heu::N,suoidni,hö
1378,Heu::N,syei'ni,hö
1379,Heu::N,suei´nn,hö
1380,Heu::N,сӯййн,hö
1381,Schale::N,gïrre,skal
1382,Schale::N,garra,skal
1383,Schale::N,skádne,skal
1384,Schale::N,garra,skal
1385,Schale::N,korrâ,skal
1386,Schale::N,kõrr,skal
1387,Schale::N,ю̄дтҍ,skal
1388,Grube::N,haevtie,grop
1389,Grube::N,rågge,grop
1390,Grube::N,gohpi,grop
1391,Grube::N,roggi,grop
1392,Grube::N,kyep'pi,grop
1393,Grube::N,rogge,grop
1394,Grube::N,rå´ǧǧ,grop
1395,Grube::N,kåå´pp,grop
1396,Grube::N,коабпь,grop
1397,Falle::N,barta,fälla
1398,Falle::N,ruevtie,fälla
1399,Falle::N,gillar,fälla
1400,Falle::N,ruovdde,fälla
1401,Falle::N,rihtá,fälla
1402,Falle::N,báhcahat,fälla
1403,Falle::N,ká'skástâh,fälla
1404,Falle::N,ää´ǧǧes,fälla
1405,Falle::N,кӣлл,fälla
1406,Falle::N,ше̄шшь,fälla
1407,Schlinge::N,latjka,snara
1408,Schlinge::N,gieras,snara
1409,Schlinge::N,mohkki,snara
1410,Schlinge::N,kieḷâ,snara
1411,Schlinge::N,ǩiõll,snara
1412,Schlinge::N,ää´ǧǧes,snara
1413,Schlinge::N,кӣлл,snara
1414,Schlinge::N,ше̄шшь,snara
1415,Spur::N,gïeje,spår
1416,Spur::N,luodda,spår
1417,Spur::N,joavnes,spår
1418,Spur::N,luodda,spår
1419,Spur::N,luod'dâ,spår
1420,Spur::N,ǩiõjj,spår
1421,Spur::N,кӣйй,spår
1422,Asche::N,govne,aska
1423,Asche::N,gudna,aska
1424,Asche::N,gutna,aska
1425,Asche::N,kunnâ,aska
1426,Asche::N,kunn,aska
1427,Asche::N,кунн,aska
1428,Dreck::N,haaskoe,lort
1429,Dreck::N,lænjok,lort
1430,Dreck::N,baška,lort
1431,Dreck::N,duova,lort
1432,Dreck::N,durdi,lort
1433,Dreck::N,tuol'vâ,lort
1434,Dreck::N,sähss,lort
1435,Dreck::N,са̄ккьс,lort
1436,Eisen::N,ruevtie,järn
1437,Eisen::N,ruovdde,järn
1438,Eisen::N,ruovdi,järn
1439,Eisen::N,ryev'di,järn
1440,Eisen::N,ru´vdd,järn
1441,Eisen::N,рӯввьт,järn
1442,Gold::N,gullie,guld
1443,Gold::N,gålle,guld
1444,Gold::N,golli,guld
1445,Gold::N,kolle,guld
1446,Gold::N,kå´ll,guld
1447,Gold::N,коалль,guld
1448,Silber::N,sïlpe,silver
1449,Silber::N,silbba,silver
1450,Silber::N,silba,silver
1451,Silber::N,silbâ,silver
1452,Silber::N,silbb,silver
1453,Silber::N,сыллп,silver
1454,Kohle::N,tjïrre,kol
1455,Kohle::N,tjahta,kol
1456,Kohle::N,čitna,kol
1457,Kohle::N,illâ,kol
1458,Kohle::N,čiđđâ,kol
1459,Kohle::N,ill,kol
1460,Kohle::N,ылл,kol
1461,Glas::N,klaase,glas
1462,Glas::N,glássa,glas
1463,Glas::N,lássa,glas
1464,Glas::N,laasâ,glas
1465,Glas::N,steehl,glas
1466,Glas::N,сте̄клэ,glas
1467,Lehm::N,laejrie,lera
1468,Lehm::N,lænnjgá,lera
1469,Lehm::N,láirá,lera
1470,Lehm::N,njaajâ,lera
1471,Lehm::N,saavv,lera
1472,Lehm::N,чуййв,lera
1473,Lehm::N,чуввьй,lera
1474,Sand::N,saedtie,sand
1475,Sand::N,sáttoj,sand
1476,Sand::N,tjievrra,sand
1477,Sand::N,sáttu,sand
1478,Sand::N,čunoi,sand
1479,Sand::N,vuõddâs,sand
1480,Sand::N,вӯнтас,sand
1481,Mensch::N,almetje,människa
1482,Mensch::N,ulmusj,människa
1483,Mensch::N,olmmoš,människa
1484,Mensch::N,olmooš,människa
1485,Mensch::N,ooumâž,människa
1486,Mensch::N,олма,människa
1487,Mann::N,ålma,man
1488,Mann::N,ålmåj,man
1489,Mann::N,olmmái,man
1490,Mann::N,a'lmai,man
1491,Mann::N,åålm,man
1492,Mann::N,ка̄ллесь,man
1493,Frau::N,nyjsene,kvinna
1494,Frau::N,nissun,kvinna
1495,Frau::N,nisu,kvinna
1496,Frau::N,nissoon,kvinna
1497,Frau::N,neezzan,kvinna
1498,Frau::N,нызан,kvinna
1499,Kind::N,maana,barn
1500,Kind::N,mánná,barn
1501,Kind::N,mánná,barn
1502,Kind::N,pärni,barn
1503,Kind::N,páárnáš,barn
1504,Kind::N,pä´rnn,barn
1505,Kind::N,päärnaž,barn
1506,Kind::N,па̄ррьн,barn
1507,Kind::N,па̄рнэнч,barn
1508,Junge::N,påajke,pojke
1509,Junge::N,baernie,pojke
1510,Junge::N,birek,pojke
