,Concept_ID,se,be
6544,aufbewahren::V,seailluhit,захоўваць
6545,aufbewahren::V,siä'iluttiđ,захоўваць
6546,aufbewahren::V,seeilted,захоўваць
6547,aufbewahren::V,рӯкнэ,захоўваць
6548,werfen::V,slampestidh,кідаць
6549,werfen::V,bálkkot,кідаць
6550,werfen::V,suhppet,кідаць
6551,werfen::V,šlivgiđ,кідаць
6552,werfen::V,čeâǥǥted,кідаць
6553,werfen::V,суэххпэ,кідаць
6554,fangen::V,bivtedh,лавіць
6555,fangen::V,giddit,лавіць
6556,fangen::V,bivdit,лавіць
6557,fangen::V,toppiđ,лавіць
6558,fangen::V,tää´vted,лавіць
6559,fangen::V,та̄бпэ,лавіць
6560,fangen::V,со̄а̄гкэ,лавіць
6561,packen::V,doerelidh,схапіць
6562,packen::V,doerelidh,схваціць
6563,packen::V,kreemsedh,схапіць
6564,packen::V,kreemsedh,схваціць
6565,packen::V,doahppit,схапіць
6566,packen::V,doahppit,схваціць
6567,packen::V,doahput,схапіць
6568,packen::V,doahput,схваціць
6569,packen::V,tuáppuđ,схапіць
6570,packen::V,tuáppuđ,схваціць
6571,packen::V,ká'ivâstiđ,схапіць
6572,packen::V,ká'ivâstiđ,схваціць
6573,packen::V,tää´vted,схапіць
6574,packen::V,tää´vted,схваціць
6575,packen::V,каццсе,схапіць
6576,packen::V,каццсе,схваціць
6577,packen::V,туэрркэ,схапіць
6578,packen::V,туэрркэ,схваціць
6579,packen::V,ро̄а̄ппчье,схапіць
6580,packen::V,ро̄а̄ппчье,схваціць
6581,verstecken::V,tjïekedh,схаваць
6582,verstecken::V,tjiehkat,схаваць
6583,verstecken::V,čiehkat,схаваць
6584,verstecken::V,čieḥâđ,схаваць
6585,verstecken::V,peittad,схаваць
6586,verstecken::V,пе̄йхьтэ,схаваць
6587,teilen::V,juekedh,раздзяліць
6588,teilen::V,juohket,раздзяліць
6589,teilen::V,juohkit,раздзяліць
6590,teilen::V,jyeḥiđ,раздзяліць
6591,teilen::V,jue´ǩǩed,раздзяліць
6592,teilen::V,ю̄гке,раздзяліць
6593,teilen::V,ра̄ттҍке,раздзяліць
6594,schicken::V,saadtodh,пасылаць
6595,schicken::V,sáddit,пасылаць
6596,schicken::V,sáddet,пасылаць
6597,schicken::V,vuo'lgâttiđ,пасылаць
6598,schicken::V,vuõltteed,пасылаць
6599,schicken::V,вӯлкхэ,пасылаць
6600,bringen::V,buektedh,прынесці
6601,bringen::V,doalvvot,прынесці
6602,bringen::V,buktit,прынесці
6603,bringen::V,tuál'vuđ,прынесці
6604,bringen::V,pu´htted,прынесці
6605,bringen::V,пыххьтэ,прынесці
6606,hinzufügen::V,dievhtedh,дабавіць
6607,hinzufügen::V,duoddit,дабавіць
6608,hinzufügen::V,lasedit,дабавіць
6609,hinzufügen::V,lasihit,дабавіць
6610,hinzufügen::V,lasettiđ,дабавіць
6611,hinzufügen::V,lââ´zzted,дабавіць
6612,hinzufügen::V,лажьхе,дабавіць
6613,bekommen::V,åadtjodh,дастаць
6614,bekommen::V,åttjudit,дастаць
6615,bekommen::V,oažžut,дастаць
6616,bekommen::V,juksâđ,дастаць
6617,bekommen::V,uáž'žuđ,дастаць
6618,bekommen::V,vuäǯ'ǯâd,дастаць
6619,bekommen::V,вуаннче,дастаць
6620,erhalten::V,åadtjodh,атрымаць
6621,erhalten::V,oadtjot,атрымаць
6622,erhalten::V,oažžut,атрымаць
6623,erhalten::V,uáž'žuđ,атрымаць
6624,erhalten::V,vuäǯ'ǯâd,атрымаць
6625,erhalten::V,ва̄лльтэ,атрымаць
6626,nehmen::V,vaeltedh,ўзяць
6627,nehmen::V,válldet,ўзяць
6628,nehmen::V,váldit,ўзяць
6629,nehmen::V,väldiđ,ўзяць
6630,nehmen::V,vä´ldded,ўзяць
6631,nehmen::V,ва̄лльтэ,ўзяць
6632,wählen::V,veeljedh,выбраць
6633,wählen::V,válljit,выбраць
6634,wählen::V,válljet,выбраць
6635,wählen::V,valjiđ,выбраць
6636,wählen::V,vaalšed,выбраць
6637,wählen::V,va´lljeed,выбраць
6638,wählen::V,воалшэ,выбраць
6639,auswählen::V,veeljedh,адабраць
6640,auswählen::V,tjuolldet,адабраць
6641,auswählen::V,válljet,адабраць
6642,auswählen::V,valjiđ,адабраць
6643,auswählen::V,vaalšed,адабраць
6644,auswählen::V,va´lljeed,адабраць
6645,auswählen::V,воалшэ,адабраць
6646,bewahren::V,vaarjelidh,захаваць
6647,bewahren::V,bisodit,захаваць
6648,bewahren::V,várjjalit,захаваць
6649,bewahren::V,seailluhit,захаваць
6650,bewahren::V,varjâliđ,захаваць
6651,bewahren::V,varjjled,захаваць
6652,bewahren::V,ӣшшьтэ,захаваць
6653,bewahren::V,во̄а̄ррьдэ,захаваць
6654,behindern::V,hööptdeh,перашкаджаць
6655,behindern::V,hieredit,перашкаджаць
6656,behindern::V,muhttet,перашкаджаць
6657,behindern::V,eastadit,перашкаджаць
6658,behindern::V,estiđ,перашкаджаць
6659,behindern::V,coggâđ,перашкаджаць
6660,behindern::V,hettiđ,перашкаджаць
6661,behindern::V,cõggâd,перашкаджаць
6662,behindern::V,е̄кхэллэ,перашкаджаць
6663,verderben::V,biejstedh,сапсаваць
6664,verderben::V,spedjat,сапсаваць
6665,verderben::V,billistit,сапсаваць
6666,verderben::V,pillediđ,сапсаваць
6667,verderben::V,tårmmad,сапсаваць
6668,verderben::V,pe´llsted,сапсаваць
6669,verderben::V,тоаррмэ,сапсаваць
6670,verderben::V,ма̄ййкэ,сапсаваць
6671,beschädigen::V,fæjloedidh,пашкодзіць
6672,beschädigen::V,vahágahttet,пашкодзіць
6673,beschädigen::V,bilidit,пашкодзіць
6674,beschädigen::V,vahâgittiđ,пашкодзіць
6675,beschädigen::V,pä´rtteed,пашкодзіць
6676,beschädigen::V,муррьтэ,пашкодзіць
6677,zerbrechen::V,tsööpkedh,разбіць
6678,zerbrechen::V,doadjet,разбіць
6679,zerbrechen::V,cuvket,разбіць
6680,zerbrechen::V,cuov'kkiđ,разбіць
6681,zerbrechen::V,muårrâd,разбіць
6682,zerbrechen::V,cu´vǩǩeed,разбіць
6683,zerbrechen::V,муррьтэ,разбіць
6684,zerreißen::V,gejhkielidh,разадраць
6685,zerreißen::V,gajkudit,разадраць
6686,zerreißen::V,gaikkodit,разадраць
6687,zerreißen::V,ráisket,разадраць
6688,zerreißen::V,kiškođ,разадраць
6689,zerreißen::V,ra´šǩǩeed,разадраць
6690,zerreißen::V,пуатткэ,разадраць
6691,zerstören::V,eerjedh,разбурыць
6692,zerstören::V,biejsstet,разбурыць
6693,zerstören::V,håhkkidit,разбурыць
6694,zerstören::V,heavahit,разбурыць
6695,zerstören::V,duš'šadit,разбурыць
6696,zerstören::V,bilidit,разбурыць
6697,zerstören::V,hevâttiđ,разбурыць
6698,zerstören::V,hiâvted,разбурыць
6699,zerstören::V,ёҏтэ,разбурыць
6700,verbrennen::V,båeltedh,спаліць
6701,verbrennen::V,boalldet,спаліць
6702,verbrennen::V,boaldit,спаліць
6703,verbrennen::V,puál'diđ,спаліць
6704,verbrennen::V,puä´ldded,спаліць
6705,verbrennen::V,пуэлльтэ,спаліць
6706,geben::V,vedtedh,даць
6707,geben::V,vaddet,даць
6708,geben::V,addit,даць
6709,geben::V,addliđ,даць
6710,geben::V,ä´n,даць
6711,geben::V,аннҍтэ,даць
6712,reichen::V,geelkedh,перадаць
6713,reichen::V,lagádit,перадаць
6714,reichen::V,geiget,перадаць
6715,reichen::V,keigiđ,перадаць
6716,reichen::V,vuõiggâ´stted,перадаць
6717,reichen::V,аннҍтэ,перадаць
6718,schenken::V,vedtedh,дарыць
6719,schenken::V,vaddet,дарыць
6720,schenken::V,skeaŋkut,дарыць
6721,schenken::V,skeŋket,дарыць
6722,schenken::V,skeŋkkiđ,дарыць
6723,schenken::V,sǩiâŋkkâd,дарыць
6724,schenken::V,ла̄ххе,дарыць
6725,versprechen::V,luhpiedidh,абяцаць
6726,versprechen::V,jáhttet,абяцаць
6727,versprechen::V,lohpidit,абяцаць
6728,versprechen::V,lopediđ,абяцаць
6729,versprechen::V,lå´ppeed,абяцаць
6730,versprechen::V,о̄а̄шштҍе,абяцаць
6731,wünschen::V,lahkoehtidh,жадаць
6732,wünschen::V,sávvat,жадаць
6733,wünschen::V,sávadit,жадаць
6734,wünschen::V,doaivvuhit,жадаць
6735,wünschen::V,tuá'ivuttiđ,жадаць
6736,wünschen::V,tuâivvad,жадаць
6737,wünschen::V,туввэ,жадаць
6738,loben::V,girmedh,хваліць
6739,loben::V,májnnot,хваліць
6740,loben::V,rámmpot,хваліць
6741,loben::V,máidnut,хваліць
6742,loben::V,rámidit,хваліць
6743,loben::V,rammuđ,хваліць
6744,loben::V,rämidiđ,хваліць
6745,loben::V,ââ´leed,хваліць
6746,loben::V,ǩei´tted,хваліць
6747,loben::V,кыйта,хваліць
6748,küssen::V,tjånnahtidh,цалаваць
6749,küssen::V,tjuvliestidh,цалаваць
6750,küssen::V,tjullit,цалаваць
6751,küssen::V,tjulestit,цалаваць
6752,küssen::V,cum'mát,цалаваць
6753,küssen::V,cummistit,цалаваць
6754,küssen::V,cummâliđ,цалаваць
6755,küssen::V,cu´mmsted,цалаваць
6756,küssen::V,cu´mmstõõllâd,цалаваць
6757,küssen::V,нӣссэ,цалаваць
6758,wiegen::V,sjammadidh,гушкаць
6759,wiegen::V,sjammadidh,калыхаць
6760,wiegen::V,vuohttot,гушкаць
6761,wiegen::V,vuohttot,калыхаць
6762,wiegen::V,vuohtudit,гушкаць
6763,wiegen::V,vuohtudit,калыхаць
6764,wiegen::V,vuohttut,гушкаць
6765,wiegen::V,vuohttut,калыхаць
6766,wiegen::V,vuát'tuđ,гушкаць
6767,wiegen::V,vuát'tuđ,калыхаць
6768,wiegen::V,nuäkkad,гушкаць
6769,wiegen::V,nuäkkad,калыхаць
6770,wiegen::V,suâibted,гушкаць
6771,wiegen::V,suâibted,калыхаць
6772,wiegen::V,нуагкэ,гушкаць
6773,wiegen::V,нуагкэ,калыхаць
6774,zudecken::V,gaptjedh,накрыць
6775,zudecken::V,loavddet,накрыць
6776,zudecken::V,gokčat,накрыць
6777,zudecken::V,luáv'diđ,накрыць
6778,zudecken::V,kä´tted,накрыць
6779,zudecken::V,ка̄ххьтэ,накрыць
6780,wecken::V,gåaskodh,пабудзіць
6781,wecken::V,båktet,пабудзіць
6782,wecken::V,boktit,пабудзіць
6783,wecken::V,rávkat,пабудзіць
6784,wecken::V,cuvnâđ,пабудзіць
6785,wecken::V,counnâd,пабудзіць
6786,wecken::V,цо̄ввнэ,пабудзіць
6787,zeigen::V,vuesiehtidh,паказаць
6788,zeigen::V,vuosedit,паказаць
6789,zeigen::V,giejgget,паказаць
6790,zeigen::V,čájehit,паказаць
6791,zeigen::V,čäittiđ,паказаць
6792,zeigen::V,čujottiđ,паказаць
6793,zeigen::V,čuäi´ted,паказаць
6794,zeigen::V,вӯзьхе,паказаць
6795,führen::V,steeredh,весці
6796,führen::V,doalvvot,весці
6797,führen::V,láidet,весці
6798,führen::V,jođettiđ,весці
6799,führen::V,jåå´đted,весці
6800,führen::V,выгкэ,весці
6801,lehren::V,ööhpehtidh,вучыць
6802,lehren::V,åhpadit,вучыць
6803,lehren::V,oahpahit,вучыць
6804,lehren::V,máttááttiđ,вучыць
6805,lehren::V,mätt'ted,вучыць
6806,lehren::V,vuä´ppsted,вучыць
6807,lehren::V,ма̄тҍха,вучыць
6808,unterrichten::V,ööhpehtidh,выкладаць
6809,unterrichten::V,lågådit,выкладаць
6810,unterrichten::V,åhpadit,выкладаць
6811,unterrichten::V,oahpahit,выкладаць
6812,unterrichten::V,škovliđ,выкладаць
6813,unterrichten::V,máttááttiđ,выкладаць
6814,unterrichten::V,mätt'ted,выкладаць
6815,unterrichten::V,vuä´ppsted,выкладаць
6816,unterrichten::V,ма̄тҍха,выкладаць
6817,aufziehen::V,eeledh,выхаваць
6818,aufziehen::V,bajedit,выхаваць
6819,aufziehen::V,biebmat,выхаваць
6820,aufziehen::V,pajaskeessiđ,выхаваць
6821,aufziehen::V,šoddâdiđ,выхаваць
6822,aufziehen::V,šõddeed,выхаваць
6823,aufziehen::V,peâm'mad,выхаваць
6824,aufziehen::V,вуэпьсе,выхаваць
6825,leiten::V,lijrehtidh,кіраваць
6826,leiten::V,lájddit,кіраваць
6827,leiten::V,oatsodit,кіраваць
6828,leiten::V,jođihit,кіраваць
6829,leiten::V,stivriđ,кіраваць
6830,leiten::V,hovdiđ,кіраваць
6831,leiten::V,jåå´đted,кіраваць
6832,leiten::V,выгкэ,кіраваць
6833,leiten::V,вӯййкье,кіраваць
6834,antreiben::V,eadtjoestidh,падганяць
6835,antreiben::V,hasodit,падганяць
6836,antreiben::V,hállsjedit,падганяць
6837,antreiben::V,gevret,падганяць
6838,antreiben::V,rássat,падганяць
6839,antreiben::V,kušottiđ,падганяць
6840,antreiben::V,huá'puttiđ,падганяць
6841,antreiben::V,rääskted,падганяць
6842,antreiben::V,hõškkled,падганяць
6843,antreiben::V,ёадҌхе,падганяць
6844,lassen::V,baajedh,прымусіць
6845,lassen::V,-ahttet,прымусіць
6846,lassen::V,diktit,прымусіць
6847,lassen::V,-ttiđ,прымусіць
6848,lassen::V,ä´n,прымусіць
6849,lassen::V,па̄ххкэ,прымусіць
6850,einladen::V,bööredh,запрасіць
6851,einladen::V,bivddit,запрасіць
6852,einladen::V,gåhttjot,запрасіць
6853,einladen::V,bovdet,запрасіць
6854,einladen::V,koččođ,запрасіць
6855,einladen::V,kåččad,запрасіць
6856,einladen::V,коаххче,запрасіць
6857,vereinigen::V,iktedidh,абʼяднаць
6858,vereinigen::V,aktidit,абʼяднаць
6859,vereinigen::V,ovttastahttit,абʼяднаць
6860,vereinigen::V,o'vtâstittiđ,абʼяднаць
6861,vereinigen::V,õhtteed,абʼяднаць
6862,vereinigen::V,э̄хтхэ,абʼяднаць
6863,besuchen::V,åahpodh,наведаць
6864,besuchen::V,goevlelidh,наведаць
6865,besuchen::V,guossit,наведаць
6866,besuchen::V,gal'let,наведаць
6867,besuchen::V,fitnat,наведаць
6868,besuchen::V,kolliđ,наведаць
6869,besuchen::V,kõ´ll'jed,наведаць
6870,besuchen::V,по̄дтлэ,наведаць
6871,besuchen::V,во̄тэдтэ,наведаць
6872,besuchen::V,во̄а̄ррдэ,наведаць
6873,treffen::V,dieviedidh,сустрэць
6874,treffen::V,iejvvit,сустрэць
6875,treffen::V,deaivat,сустрэць
6876,treffen::V,staaviđ,сустрэць
6877,treffen::V,teividiđ,сустрэць
6878,treffen::V,o´ddjõõttâd,сустрэць
6879,treffen::V,вуэсстлэ,сустрэць
6880,sich versammeln::V,gaavnedidh,сабрацца
6881,sich versammeln::V,tjoaggut,сабрацца
6882,sich versammeln::V,čoahkkanit,сабрацца
6883,sich versammeln::V,čokkâniđ,сабрацца
6884,sich versammeln::V,nurâdâttâđ,сабрацца
6885,sich versammeln::V,noorõõttâd,сабрацца
6886,sich versammeln::V,вӯллклэ,сабрацца
6887,spielen::V,rïdtjedh,гуляць
6888,spielen::V,lustedalledh,гуляць
6889,spielen::V,ståhkat,гуляць
6890,spielen::V,stuvssit,гуляць
6891,spielen::V,speallat,гуляць
6892,spielen::V,le'ihâšiđ,гуляць
6893,spielen::V,siõrrâd,гуляць
6894,spielen::V,speâllad,гуляць
6895,spielen::V,сӣррэ,гуляць
6896,singen::V,laavlodh,пець
6897,singen::V,laavlodh,спяваць
6898,singen::V,lávllot,пець
6899,singen::V,lávllot,спяваць
6900,singen::V,lávlut,пець
6901,singen::V,lávlut,спяваць
6902,singen::V,lávluđ,пець
6903,singen::V,lávluđ,спяваць
6904,singen::V,läullad,пець
6905,singen::V,läullad,спяваць
6906,singen::V,ла̄ввлэ,пець
6907,singen::V,ла̄ввлэ,спяваць
6908,tanzen::V,daanhtsodh,танцаваць
6909,tanzen::V,dánssat,танцаваць
6910,tanzen::V,gærssulit,танцаваць
6911,tanzen::V,dánset,танцаваць
6912,tanzen::V,tánssáđ,танцаваць
6913,tanzen::V,ta´nssjed,танцаваць
6914,tanzen::V,pleäs'sjed,танцаваць
6915,tanzen::V,нюччке,танцаваць
6916,tanzen::V,пляссъе,танцаваць
6917,sich trennen::V,jååkedidh,расстацца
6918,sich trennen::V,sirrat,расстацца
6919,sich trennen::V,sirádit,расстацца
6920,sich trennen::V,earránit,расстацца
6921,sich trennen::V,ratkuđ,расстацца
6922,sich trennen::V,rätkkjed,расстацца
6923,sich trennen::V,кӯдтъе,расстацца
6924,verlassen::V,laehpedh,пакінуць
6925,verlassen::V,guodet,пакінуць
6926,verlassen::V,guođđit,пакінуць
6927,verlassen::V,hilgođ,пакінуць
6928,verlassen::V,kyeđđiđ,пакінуць
6929,verlassen::V,kue´đđed,пакінуць
6930,verlassen::V,сӯһпъе,пакінуць
