,Concept_ID,se,lbe
7482,loben::V,кыйта,цӏа дан
7483,küssen::V,tjånnahtidh,ппай тӏун
7484,küssen::V,tjuvliestidh,ппай тӏун
7485,küssen::V,tjullit,ппай тӏун
7486,küssen::V,tjulestit,ппай тӏун
7487,küssen::V,cum'mát,ппай тӏун
7488,küssen::V,cummistit,ппай тӏун
7489,küssen::V,cummâliđ,ппай тӏун
7490,küssen::V,cu´mmsted,ппай тӏун
7491,küssen::V,cu´mmstõõllâd,ппай тӏун
7492,küssen::V,нӣссэ,ппай тӏун
7493,wiegen::V,sjammadidh,гьуркку тӏун
7494,wiegen::V,sjammadidh,гьуркку буллан
7495,wiegen::V,sjammadidh,гьуркку бан
7496,wiegen::V,vuohttot,гьуркку тӏун
7497,wiegen::V,vuohttot,гьуркку буллан
7498,wiegen::V,vuohttot,гьуркку бан
7499,wiegen::V,vuohtudit,гьуркку тӏун
7500,wiegen::V,vuohtudit,гьуркку буллан
7501,wiegen::V,vuohtudit,гьуркку бан
7502,wiegen::V,vuohttut,гьуркку тӏун
7503,wiegen::V,vuohttut,гьуркку буллан
7504,wiegen::V,vuohttut,гьуркку бан
7505,wiegen::V,vuát'tuđ,гьуркку тӏун
7506,wiegen::V,vuát'tuđ,гьуркку буллан
7507,wiegen::V,vuát'tuđ,гьуркку бан
7508,wiegen::V,nuäkkad,гьуркку тӏун
7509,wiegen::V,nuäkkad,гьуркку буллан
7510,wiegen::V,nuäkkad,гьуркку бан
7511,wiegen::V,suâibted,гьуркку тӏун
7512,wiegen::V,suâibted,гьуркку буллан
7513,wiegen::V,suâibted,гьуркку бан
7514,wiegen::V,нуагкэ,гьуркку тӏун
7515,wiegen::V,нуагкэ,гьуркку буллан
7516,wiegen::V,нуагкэ,гьуркку бан
7517,zudecken::V,gaptjedh,
7518,zudecken::V,loavddet,
7519,zudecken::V,gokčat,
7520,zudecken::V,luáv'diđ,
7521,zudecken::V,kä´tted,
7522,zudecken::V,ка̄ххьтэ,
7523,wecken::V,gåaskodh,чантӏ учин ан
7524,wecken::V,båktet,чантӏ учин ан
7525,wecken::V,boktit,чантӏ учин ан
7526,wecken::V,rávkat,чантӏ учин ан
7527,wecken::V,cuvnâđ,чантӏ учин ан
7528,wecken::V,counnâd,чантӏ учин ан
7529,wecken::V,цо̄ввнэ,чантӏ учин ан
7530,zeigen::V,vuesiehtidh,ккаккан бан
7531,zeigen::V,vuosedit,ккаккан бан
7532,zeigen::V,giejgget,ккаккан бан
7533,zeigen::V,čájehit,ккаккан бан
7534,zeigen::V,čäittiđ,ккаккан бан
7535,zeigen::V,čujottiđ,ккаккан бан
7536,zeigen::V,čuäi´ted,ккаккан бан
7537,zeigen::V,вӯзьхе,ккаккан бан
7538,führen::V,steeredh,буцин
7539,führen::V,doalvvot,буцин
7540,führen::V,láidet,буцин
7541,führen::V,jođettiđ,буцин
7542,führen::V,jåå´đted,буцин
7543,führen::V,выгкэ,буцин
7544,lehren::V,ööhpehtidh,лахьхьин бан
7545,lehren::V,ööhpehtidh,лахьхьин буллан
7546,lehren::V,åhpadit,лахьхьин бан
7547,lehren::V,åhpadit,лахьхьин буллан
7548,lehren::V,oahpahit,лахьхьин бан
7549,lehren::V,oahpahit,лахьхьин буллан
7550,lehren::V,máttááttiđ,лахьхьин бан
7551,lehren::V,máttááttiđ,лахьхьин буллан
7552,lehren::V,mätt'ted,лахьхьин бан
7553,lehren::V,mätt'ted,лахьхьин буллан
7554,lehren::V,vuä´ppsted,лахьхьин бан
7555,lehren::V,vuä´ppsted,лахьхьин буллан
7556,lehren::V,ма̄тҍха,лахьхьин бан
7557,lehren::V,ма̄тҍха,лахьхьин буллан
7558,unterrichten::V,ööhpehtidh,дарс дишаван
7559,unterrichten::V,lågådit,дарс дишаван
7560,unterrichten::V,åhpadit,дарс дишаван
7561,unterrichten::V,oahpahit,дарс дишаван
7562,unterrichten::V,škovliđ,дарс дишаван
7563,unterrichten::V,máttááttiđ,дарс дишаван
7564,unterrichten::V,mätt'ted,дарс дишаван
7565,unterrichten::V,vuä´ppsted,дарс дишаван
7566,unterrichten::V,ма̄тҍха,дарс дишаван
7567,aufziehen::V,eeledh,хъуна ан
7568,aufziehen::V,eeledh,тарбия ан
7569,aufziehen::V,bajedit,хъуна ан
7570,aufziehen::V,bajedit,тарбия ан
7571,aufziehen::V,biebmat,хъуна ан
7572,aufziehen::V,biebmat,тарбия ан
7573,aufziehen::V,pajaskeessiđ,хъуна ан
7574,aufziehen::V,pajaskeessiđ,тарбия ан
7575,aufziehen::V,šoddâdiđ,хъуна ан
7576,aufziehen::V,šoddâdiđ,тарбия ан
7577,aufziehen::V,šõddeed,хъуна ан
7578,aufziehen::V,šõddeed,тарбия ан
7579,aufziehen::V,peâm'mad,хъуна ан
7580,aufziehen::V,peâm'mad,тарбия ан
7581,aufziehen::V,вуэпьсе,хъуна ан
7582,aufziehen::V,вуэпьсе,тарбия ан
7583,leiten::V,lijrehtidh,каялувшиву дан
7584,leiten::V,lájddit,каялувшиву дан
7585,leiten::V,oatsodit,каялувшиву дан
7586,leiten::V,jođihit,каялувшиву дан
7587,leiten::V,stivriđ,каялувшиву дан
7588,leiten::V,hovdiđ,каялувшиву дан
7589,leiten::V,jåå´đted,каялувшиву дан
7590,leiten::V,выгкэ,каялувшиву дан
7591,leiten::V,вӯййкье,каялувшиву дан
7592,antreiben::V,eadtjoestidh,
7593,antreiben::V,hasodit,
7594,antreiben::V,hállsjedit,
7595,antreiben::V,gevret,
7596,antreiben::V,rássat,
7597,antreiben::V,kušottiđ,
7598,antreiben::V,huá'puttiđ,
7599,antreiben::V,rääskted,
7600,antreiben::V,hõškkled,
7601,antreiben::V,ёадҌхе,
7602,lassen::V,baajedh,
7603,lassen::V,-ahttet,
7604,lassen::V,diktit,
7605,lassen::V,-ttiđ,
7606,lassen::V,ä´n,
7607,lassen::V,па̄ххкэ,
7608,einladen::V,bööredh,хъамалу оьвчин
7609,einladen::V,bivddit,хъамалу оьвчин
7610,einladen::V,gåhttjot,хъамалу оьвчин
7611,einladen::V,bovdet,хъамалу оьвчин
7612,einladen::V,koččođ,хъамалу оьвчин
7613,einladen::V,kåččad,хъамалу оьвчин
7614,einladen::V,коаххче,хъамалу оьвчин
7615,vereinigen::V,iktedidh,ца бан
7616,vereinigen::V,aktidit,ца бан
7617,vereinigen::V,ovttastahttit,ца бан
7618,vereinigen::V,o'vtâstittiđ,ца бан
7619,vereinigen::V,õhtteed,ца бан
7620,vereinigen::V,э̄хтхэ,ца бан
7621,besuchen::V,åahpodh,ялун уххан
7622,besuchen::V,goevlelidh,ялун уххан
7623,besuchen::V,guossit,ялун уххан
7624,besuchen::V,gal'let,ялун уххан
7625,besuchen::V,fitnat,ялун уххан
7626,besuchen::V,kolliđ,ялун уххан
7627,besuchen::V,kõ´ll'jed,ялун уххан
7628,besuchen::V,по̄дтлэ,ялун уххан
7629,besuchen::V,во̄тэдтэ,ялун уххан
7630,besuchen::V,во̄а̄ррдэ,ялун уххан
7631,treffen::V,dieviedidh,хьуна бакьин
7632,treffen::V,iejvvit,хьуна бакьин
7633,treffen::V,deaivat,хьуна бакьин
7634,treffen::V,staaviđ,хьуна бакьин
7635,treffen::V,teividiđ,хьуна бакьин
7636,treffen::V,o´ddjõõttâd,хьуна бакьин
7637,treffen::V,вуэсстлэ,хьуна бакьин
7638,sich versammeln::V,gaavnedidh,батӏин
7639,sich versammeln::V,tjoaggut,батӏин
7640,sich versammeln::V,čoahkkanit,батӏин
7641,sich versammeln::V,čokkâniđ,батӏин
7642,sich versammeln::V,nurâdâttâđ,батӏин
7643,sich versammeln::V,noorõõttâd,батӏин
7644,sich versammeln::V,вӯллклэ,батӏин
7645,spielen::V,rïdtjedh,тӏуркӏу тӏун
7646,spielen::V,lustedalledh,тӏуркӏу тӏун
7647,spielen::V,ståhkat,тӏуркӏу тӏун
7648,spielen::V,stuvssit,тӏуркӏу тӏун
7649,spielen::V,speallat,тӏуркӏу тӏун
7650,spielen::V,le'ihâšiđ,тӏуркӏу тӏун
7651,spielen::V,siõrrâd,тӏуркӏу тӏун
7652,spielen::V,speâllad,тӏуркӏу тӏун
7653,spielen::V,сӣррэ,тӏуркӏу тӏун
7654,singen::V,laavlodh,балай тӏун
7655,singen::V,lávllot,балай тӏун
7656,singen::V,lávlut,балай тӏун
7657,singen::V,lávluđ,балай тӏун
7658,singen::V,läullad,балай тӏун
7659,singen::V,ла̄ввлэ,балай тӏун
7660,tanzen::V,daanhtsodh,къавтӏун
7661,tanzen::V,dánssat,къавтӏун
7662,tanzen::V,gærssulit,къавтӏун
7663,tanzen::V,dánset,къавтӏун
7664,tanzen::V,tánssáđ,къавтӏун
7665,tanzen::V,ta´nssjed,къавтӏун
7666,tanzen::V,pleäs'sjed,къавтӏун
7667,tanzen::V,нюччке,къавтӏун
7668,tanzen::V,пляссъе,къавтӏун
7669,sich trennen::V,jååkedidh,ппив хьун
7670,sich trennen::V,sirrat,ппив хьун
7671,sich trennen::V,sirádit,ппив хьун
7672,sich trennen::V,earránit,ппив хьун
7673,sich trennen::V,ratkuđ,ппив хьун
7674,sich trennen::V,rätkkjed,ппив хьун
7675,sich trennen::V,кӯдтъе,ппив хьун
7676,verlassen::V,laehpedh,увккун гьан
7677,verlassen::V,guodet,увккун гьан
7678,verlassen::V,guođđit,увккун гьан
7679,verlassen::V,hilgođ,увккун гьан
7680,verlassen::V,kyeđđiđ,увккун гьан
7681,verlassen::V,kue´đđed,увккун гьан
7682,verlassen::V,сӯһпъе,увккун гьан
7683,retten::V,gorredidh,ххассал бан
7684,retten::V,gádjot,ххассал бан
7685,retten::V,gádjut,ххассал бан
7686,retten::V,kááijuđ,ххассал бан
7687,retten::V,piä'luštiđ,ххассал бан
7688,retten::V,ka´jjeed,ххассал бан
7689,retten::V,вуаннче,ххассал бан
7690,bewachen::V,geehtedh,къарал бан
7691,bewachen::V,váktit,къарал бан
7692,bewachen::V,fáktet,къарал бан
7693,bewachen::V,vahtiđ,къарал бан
7694,bewachen::V,värddjed,къарал бан
7695,bewachen::V,va´httjed,къарал бан
7696,bewachen::V,пынне,къарал бан
7697,bewachen::V,ка̄рвуллэ,къарал бан
7698,schützen::V,vaarjelidh,ябан
7699,schützen::V,suoddjit,ябан
7700,schützen::V,suodjalit,ябан
7701,schützen::V,suddjet,ябан
7702,schützen::V,varjâliđ,ябан
7703,schützen::V,suâided,ябан
7704,schützen::V,varjjled,ябан
7705,schützen::V,пынне,ябан
7706,verteidigen::V,vaarjelidh,буруччин
7707,verteidigen::V,bælostit,буруччин
7708,verteidigen::V,bealuštit,буруччин
7709,verteidigen::V,čuollat,буруччин
7710,verteidigen::V,piä'luštiđ,буруччин
7711,verteidigen::V,peälšted,буруччин
7712,verteidigen::V,пэ̄лль мэ̄ннэ,буруччин
7713,sich schlagen::V,dåarodh,биян
7714,sich schlagen::V,tjoelestidh,биян
7715,sich schlagen::V,doarrot,биян
7716,sich schlagen::V,doarrut,биян
7717,sich schlagen::V,tuárruđ,биян
7718,sich schlagen::V,tuärrad,биян
7719,sich schlagen::V,туаррэ,биян
7720,schießen::V,vuetjedh,битлан
7721,schießen::V,skööhtedh,битлан
7722,schießen::V,vuohtjet,битлан
7723,schießen::V,báhčit,битлан
7724,schießen::V,pääččiđ,битлан
7725,schießen::V,pää´ččed,битлан
7726,schießen::V,ря̄хшкхэ,битлан
7727,siegen::V,vïtnedh,ххув хьун
7728,siegen::V,vïtnedh,ххувшаву ласун
7729,siegen::V,vuojttet,ххув хьун
7730,siegen::V,vuojttet,ххувшаву ласун
7731,siegen::V,vuoitit,ххув хьун
7732,siegen::V,vuoitit,ххувшаву ласун
7733,siegen::V,vyei'ttiđ,ххув хьун
7734,siegen::V,vyei'ttiđ,ххувшаву ласун
7735,siegen::V,vuei´tted,ххув хьун
7736,siegen::V,vuei´tted,ххувшаву ласун
7737,siegen::V,вуэйхьтэ,ххув хьун
7738,siegen::V,вуэйхьтэ,ххувшаву ласун
7739,ärgern::V,måarahtehtedh,ссибизан уллан
7740,ärgern::V,suhttadit,ссибизан уллан
7741,ärgern::V,hárdit,ссибизан уллан
7742,ärgern::V,piä'ṿuttiđ,ссибизан уллан
7743,ärgern::V,âsseed,ссибизан уллан
7744,ärgern::V,се̄нтхэ,ссибизан уллан
7745,schlagen::V,håasedh,рищун
7746,schlagen::V,laekedh,рищун
7747,schlagen::V,tsábbmet,рищун
7748,schlagen::V,tjassket,рищун
7749,schlagen::V,huškut,рищун
7750,schlagen::V,časkeđ,рищун
7751,schlagen::V,čâ´cǩǩed,рищун
7752,schlagen::V,та̄гкэ,рищун
7753,schlagen::V,ва̄сстэ,рищун
7754,treten::V,tjïektjedh,
7755,treten::V,tjiektjat,
7756,treten::V,čiekčat,
7757,treten::V,čieh'čâđ,
7758,treten::V,tanccâđ,
7759,treten::V,tanccâd,
7760,treten::V,то̄ппцэ,
7761,stechen::V,baskedh,кьутӏин
7762,stechen::V,tjuoggit,кьутӏин
7763,stechen::V,čuoggut,кьутӏин
7764,stechen::V,čuog'giđ,кьутӏин
7765,stechen::V,čuõ´ǧ'ǧeed,кьутӏин
7766,stechen::V,чо̄ххкэ,кьутӏин
7767,stoßen::V,nehkiehtidh,щун
7768,stoßen::V,nårddådit,щун
7769,stoßen::V,nordadit,щун
7770,stoßen::V,nutkâliđ,щун
7771,stoßen::V,oi´ǧǧeed,щун
7772,stoßen::V,оййкье,щун
7773,stoßen::V,тоалкъе,щун
7774,stehlen::V,sualadidh,дацин
7775,stehlen::V,suoládit,дацин
7776,stehlen::V,suoládit,дацин
7777,stehlen::V,suá'ládiđ,дацин
7778,stehlen::V,suâleed,дацин
7779,stehlen::V,суэлнэ,дацин
7780,stören::V,stööredh,кьючин
7781,stören::V,hearaldehtedh,кьючин
7782,stören::V,massit,кьючин
7783,stören::V,sjuddit,кьючин
7784,stören::V,heađuštit,кьючин
7785,stören::V,hettiđ,кьючин
7786,stören::V,heṃâdiđ,кьючин
7787,stören::V,stamlded,кьючин
7788,stören::V,вӣршэ,кьючин
7789,stören::V,е̄кхэллэ,кьючин
7790,belästigen::V,vaejviestidh,бизар уллан
7791,belästigen::V,vájvedit,бизар уллан
7792,belästigen::V,muodástuhttet,бизар уллан
7793,belästigen::V,váivvidit,бизар уллан
7794,belästigen::V,bieguhit,бизар уллан
7795,belästigen::V,vä'ividiđ,бизар уллан
7796,belästigen::V,stamlded,бизар уллан
7797,belästigen::V,е̄кхэллэ,бизар уллан
7798,belästigen::V,во̄а̄йвшэ,бизар уллан
7799,verbergen::V,tjïekedh,лабитан
7800,verbergen::V,tjïekedh,кӏучӏ бан
7801,verbergen::V,tjiehkat,лабитан
7802,verbergen::V,tjiehkat,кӏучӏ бан
7803,verbergen::V,čiehkat,лабитан
7804,verbergen::V,čiehkat,кӏучӏ бан
7805,verbergen::V,čieḥâđ,лабитан
7806,verbergen::V,čieḥâđ,кӏучӏ бан
7807,verbergen::V,peittad,лабитан
7808,verbergen::V,peittad,кӏучӏ бан
7809,verbergen::V,чӣгкэ,лабитан
7810,verbergen::V,чӣгкэ,кӏучӏ бан
7811,verbergen::V,пе̄йхьтэ,лабитан
7812,verbergen::V,пе̄йхьтэ,кӏучӏ бан
7813,täuschen::V,iermedh,хъяврин ан
7814,täuschen::V,eajhkaldehtedh,хъяврин ан
7815,täuschen::V,tjáddjit,хъяврин ан
7816,täuschen::V,dájuhit,хъяврин ан
7817,täuschen::V,viehtalit,хъяврин ан
7818,täuschen::V,villiđ,хъяврин ан
7819,täuschen::V,ǩiõllâd,хъяврин ан
7820,täuschen::V,вӯйхе,хъяврин ан
7821,täuschen::V,пе̄йхьтэ,хъяврин ан
7822,täuschen::V,ке̄лсэллэ,хъяврин ан
7823,betrügen::V,biehtedh,аьикьин ан
7824,betrügen::V,biehttet,аьикьин ан
7825,betrügen::V,beahttit,аьикьин ан
7826,betrügen::V,filliđ,аьикьин ан
7827,betrügen::V,ǩiõllâd,аьикьин ан
7828,betrügen::V,pä´rtteed,аьикьин ан
7829,betrügen::V,вӯйхе,аьикьин ан
7830,betrügen::V,пе̄йхьтэ,аьикьин ан
7831,betrügen::V,ке̄лсэллэ,аьикьин ан
7832,töten::V,buvvedh,ивчӏан
7833,töten::V,gåddet,ивчӏан
7834,töten::V,soaggit,ивчӏан
7835,töten::V,goddit,ивчӏан
7836,töten::V,surmiđ,ивчӏан
7837,töten::V,jämittiđ,ивчӏан
7838,töten::V,kå´dded,ивчӏан
7839,töten::V,so´rmmjed,ивчӏан
7840,töten::V,коаннҌтэ,ивчӏан
7841,wohnen::V,årrodh,оьрму бутлан
7842,wohnen::V,veasodh,оьрму бутлан
7843,wohnen::V,årrot,оьрму бутлан
7844,wohnen::V,viessot,оьрму бутлан
7845,wohnen::V,orrut,оьрму бутлан
7846,wohnen::V,aassâđ,оьрму бутлан
7847,wohnen::V,aassâd,оьрму бутлан
7848,wohnen::V,jälsted,оьрму бутлан
7849,wohnen::V,е̄лле,оьрму бутлан
7850,arbeiten::V,barkedh,зун
7851,arbeiten::V,rihtjat,зун
7852,arbeiten::V,bargat,зун
7853,arbeiten::V,porgâđ,зун
7854,arbeiten::V,tue´j'jeed,зун
7855,arbeiten::V,лыххкэ,зун
7856,arbeiten::V,ро̄бхушшэ,зун
7857,sammeln::V,tjåegkedh,ттихӏин
7858,sammeln::V,tjåegkedh,вив дишин
7859,sammeln::V,tjoahkkit,ттихӏин
7860,sammeln::V,tjoahkkit,вив дишин
7861,sammeln::V,čoaggit,ттихӏин
7862,sammeln::V,čoaggit,вив дишин
7863,sammeln::V,čokkiđ,ттихӏин
7864,sammeln::V,čokkiđ,вив дишин
7865,sammeln::V,čuág'giđ,ттихӏин
7866,sammeln::V,čuág'giđ,вив дишин
7867,sammeln::V,noorrâd,ттихӏин
7868,sammeln::V,noorrâd,вив дишин
7869,sammeln::V,нёавсэ,ттихӏин
7870,sammeln::V,нёавсэ,вив дишин
7871,pflücken::V,tjåegkedh,риттун
7872,pflücken::V,tjoagget,риттун
7873,pflücken::V,čoaggit,риттун
7874,pflücken::V,čuág'giđ,риттун
7875,pflücken::V,uussâd,риттун
7876,pflücken::V,кышшкэ,риттун
7877,jagen::V,bearhtodh,авли занан
7878,jagen::V,viejddit,авли занан
7879,jagen::V,bivdit,авли занан
7880,jagen::V,miä'cástiđ,авли занан
