,Concept_ID,se,av
6844,abreißen::V,пӯттҍкье,тӏезе
6845,abreißen::V,пӯттҍкье,тӏезабизе
6846,abschneiden::V,tjoehpestidh,къотӏизе
6847,abschneiden::V,jallat,къотӏизе
6848,abschneiden::V,čuohppat,къотӏизе
6849,abschneiden::V,jogâldiđ,къотӏизе
6850,abschneiden::V,geerelidh,къотӏизе
6851,abschneiden::V,е̄дтэ,къотӏизе
6852,abschneiden::V,е̄дтлэ,къотӏизе
6853,binden::V,gårredidh,бухьине
6854,binden::V,tjadnat,бухьине
6855,binden::V,gárrat,бухьине
6856,binden::V,čoonnâđ,бухьине
6857,binden::V,čõõnnâd,бухьине
6858,binden::V,čuõlmmâd,бухьине
6859,binden::V,ко̄ррэ,бухьине
6860,binden::V,чӯллмдэ,бухьине
6861,binden::V,ко̄а̄ррэ,бухьине
6862,stecken::V,rïjtedh,къазабизе
6863,stecken::V,tsævkkat,къазабизе
6864,stecken::V,cáhkit,къазабизе
6865,stecken::V,cuggâđ,къазабизе
6866,stecken::V,čuõ´ǧ'ǧeed,къазабизе
6867,stecken::V,чогксэ,къазабизе
6868,stecken::V,це̄ӈькхэ,къазабизе
6869,brechen::V,dåajodh,бекизе
6870,brechen::V,tsåapkodh,бекизе
6871,brechen::V,doaddjut,бекизе
6872,brechen::V,cuvket,бекизе
6873,brechen::V,moorrâđ,бекизе
6874,brechen::V,mu´rdded,бекизе
6875,brechen::V,муррьтэ,бекизе
6876,klopfen::V,beenghkedh,дванкезе
6877,klopfen::V,goalkkalit,дванкезе
6878,klopfen::V,tsábbmet,дванкезе
6879,klopfen::V,goalkit,дванкезе
6880,klopfen::V,skoalkit,дванкезе
6881,klopfen::V,skuá'lkuttiđ,дванкезе
6882,klopfen::V,kuälkted,дванкезе
6883,klopfen::V,та̄гкэ,дванкезе
6884,hauen::V,beenghkedh,базе
6885,hauen::V,tjuollat,базе
6886,hauen::V,čuollat,базе
6887,hauen::V,čurmâđ,базе
6888,hauen::V,čâ´cǩǩed,базе
6889,hauen::V,та̄гкэ,базе
6890,hauen::V,ва̄сстэ,базе
6891,kleben::V,njamkedh,бацӏцӏине
6892,kleben::V,dædnjodit,бацӏцӏине
6893,kleben::V,liibmet,бацӏцӏине
6894,kleben::V,taṃadiđ,бацӏцӏине
6895,kleben::V,li´jmmjed,бацӏцӏине
6896,kleben::V,нямхэ,бацӏцӏине
6897,reiben::V,daanjedh,хачазе
6898,reiben::V,ruvvit,хачазе
6899,reiben::V,ruvvet,хачазе
6900,reiben::V,fiärruđ,хачазе
6901,reiben::V,heârrad,хачазе
6902,reiben::V,ru´vvjed,хачазе
6903,reiben::V,е̄ррэ,хачазе
6904,streichen::V,daejdedh,бахине
6905,streichen::V,daejdedh,жужазе
6906,streichen::V,badtjadidh,бахине
6907,streichen::V,badtjadidh,жужазе
6908,streichen::V,vuojddat,бахине
6909,streichen::V,vuojddat,жужазе
6910,streichen::V,málet,бахине
6911,streichen::V,málet,жужазе
6912,streichen::V,njuohtat,бахине
6913,streichen::V,njuohtat,жужазе
6914,streichen::V,njuottâđ,бахине
6915,streichen::V,njuottâđ,жужазе
6916,streichen::V,puák'suđ,бахине
6917,streichen::V,puák'suđ,жужазе
6918,streichen::V,påhssad,бахине
6919,streichen::V,påhssad,жужазе
6920,streichen::V,мо̄а̄шшэ,бахине
6921,streichen::V,мо̄а̄шшэ,жужазе
6922,schleifen::V,slijhpedh,лъухьизе
6923,schleifen::V,sadjet,лъухьизе
6924,schleifen::V,sadjit,лъухьизе
6925,schleifen::V,šliipet,лъухьизе
6926,schleifen::V,saijeeđ,лъухьизе
6927,schleifen::V,sââjjad,лъухьизе
6928,schleifen::V,tabǯsted,лъухьизе
6929,schleifen::V,то̄а̄мчсе,лъухьизе
6930,schneiden::V,bietskedh,къотӏизе
6931,schneiden::V,suoddat,къотӏизе
6932,schneiden::V,tjuohppat,къотӏизе
6933,schneiden::V,biesskedit,къотӏизе
6934,schneiden::V,čuohppat,къотӏизе
6935,schneiden::V,čuop'pâđ,къотӏизе
6936,schneiden::V,čuõp'pâd,къотӏизе
6937,schneiden::V,е̄дтэ,къотӏизе
6938,schneiden::V,пе̄ррэ,къотӏизе
6939,schneiden::V,чӯххпэ,къотӏизе
6940,rütteln::V,firredh,багъа-бачаризабизе
6941,rütteln::V,doargestit,багъа-бачаризабизе
6942,rütteln::V,šluvgit,багъа-бачаризабизе
6943,rütteln::V,pušteđ,багъа-бачаризабизе
6944,rütteln::V,pu´štted,багъа-бачаризабизе
6945,rütteln::V,пушшьтэ,багъа-бачаризабизе
6946,schütteln::V,firredh,кӏобокӏизе
6947,schütteln::V,sjavnnjet,кӏобокӏизе
6948,schütteln::V,sillnat,кӏобокӏизе
6949,schütteln::V,skullhet,кӏобокӏизе
6950,schütteln::V,salkalit,кӏобокӏизе
6951,schütteln::V,pušteđ,кӏобокӏизе
6952,schütteln::V,pu´štted,кӏобокӏизе
6953,schütteln::V,пушшьтэ,кӏобокӏизе
6954,schwenken::V,svinhtedh,гьесадизе
6955,schwenken::V,svinhtedh,хьвагӏезабизе
6956,schwenken::V,svikkastit,гьесадизе
6957,schwenken::V,svikkastit,хьвагӏезабизе
6958,schwenken::V,šlivgut,гьесадизе
6959,schwenken::V,šlivgut,хьвагӏезабизе
6960,schwenken::V,hiä'iluttiđ,гьесадизе
6961,schwenken::V,hiä'iluttiđ,хьвагӏезабизе
6962,schwenken::V,heeilted,гьесадизе
6963,schwenken::V,heeilted,хьвагӏезабизе
6964,schwenken::V,маххъе,гьесадизе
6965,schwenken::V,маххъе,хьвагӏезабизе
6966,schütten::V,gurhkedh,тӏезе
6967,schütten::V,hállit,тӏезе
6968,schütten::V,liejkkit,тӏезе
6969,schütten::V,leškiđ,тӏезе
6970,schütten::V,virâttiđ,тӏезе
6971,schütten::V,väällad,тӏезе
6972,schütten::V,ва̄ллэ,тӏезе
6973,füllen::V,dievhtedh,цӏезабизе
6974,füllen::V,dievddet,цӏезабизе
6975,füllen::V,deavdit,цӏезабизе
6976,füllen::V,tevdiđ,цӏезабизе
6977,füllen::V,tiudded,цӏезабизе
6978,füllen::V,тӣввтэ,цӏезабизе
6979,einwickeln::V,gïesedh,жемизе
6980,einwickeln::V,giessat,жемизе
6981,einwickeln::V,gárrat,жемизе
6982,einwickeln::V,giessat,жемизе
6983,einwickeln::V,gurpat,жемизе
6984,einwickeln::V,kiessâđ,жемизе
6985,einwickeln::V,ǩiõssâd,жемизе
6986,einwickeln::V,кӣссэ,жемизе
6987,tragen::V,guedtedh,баччизе
6988,tragen::V,guoddet,баччизе
6989,tragen::V,guoddit,баччизе
6990,tragen::V,kyed'diđ,баччизе
6991,tragen::V,kue´d'ded,баччизе
6992,tragen::V,кӯннҌтэ,баччизе
6993,schleppen::V,fatnehtidh,бехъерхъизе
6994,schleppen::V,sliehpit,бехъерхъизе
6995,schleppen::V,feastit,бехъерхъизе
6996,schleppen::V,vie'šidiđ,бехъерхъизе
6997,schleppen::V,hinnađ,бехъерхъизе
6998,schleppen::V,nje´ʒʒed,бехъерхъизе
6999,schleppen::V,чуввкэ,бехъерхъизе
7000,ziehen::V,giesedh,цӏазе
7001,ziehen::V,giesset,цӏазе
7002,ziehen::V,geassit,цӏазе
7003,ziehen::V,keessiđ,цӏазе
7004,ziehen::V,ǩie´ssed,цӏазе
7005,ziehen::V,ке̄ссе,цӏазе
7006,aufbewahren::V,vöörhkedh,цӏунизе
7007,aufbewahren::V,vuorkkit,цӏунизе
7008,aufbewahren::V,seailluhit,цӏунизе
7009,aufbewahren::V,siä'iluttiđ,цӏунизе
7010,aufbewahren::V,seeilted,цӏунизе
7011,aufbewahren::V,рӯкнэ,цӏунизе
7012,werfen::V,slampestidh,рехизе
7013,werfen::V,bálkkot,рехизе
7014,werfen::V,suhppet,рехизе
7015,werfen::V,šlivgiđ,рехизе
7016,werfen::V,čeâǥǥted,рехизе
7017,werfen::V,суэххпэ,рехизе
7018,fangen::V,bivtedh,кквезе
7019,fangen::V,giddit,кквезе
7020,fangen::V,bivdit,кквезе
7021,fangen::V,toppiđ,кквезе
7022,fangen::V,tää´vted,кквезе
7023,fangen::V,та̄бпэ,кквезе
7024,fangen::V,со̄а̄гкэ,кквезе
7025,packen::V,doerelidh,кквезе
7026,packen::V,kreemsedh,кквезе
7027,packen::V,doahppit,кквезе
7028,packen::V,doahput,кквезе
7029,packen::V,tuáppuđ,кквезе
7030,packen::V,ká'ivâstiđ,кквезе
7031,packen::V,tää´vted,кквезе
7032,packen::V,каццсе,кквезе
7033,packen::V,туэрркэ,кквезе
7034,packen::V,ро̄а̄ппчье,кквезе
7035,verstecken::V,tjïekedh,бахчизе
7036,verstecken::V,tjiehkat,бахчизе
7037,verstecken::V,čiehkat,бахчизе
7038,verstecken::V,čieḥâđ,бахчизе
7039,verstecken::V,peittad,бахчизе
7040,verstecken::V,пе̄йхьтэ,бахчизе
7041,teilen::V,juekedh,бикьизе
7042,teilen::V,juohket,бикьизе
7043,teilen::V,juohkit,бикьизе
7044,teilen::V,jyeḥiđ,бикьизе
7045,teilen::V,jue´ǩǩed,бикьизе
7046,teilen::V,ю̄гке,бикьизе
7047,teilen::V,ра̄ттҍке,бикьизе
7048,schicken::V,saadtodh,битӏизе
7049,schicken::V,sáddit,битӏизе
7050,schicken::V,sáddet,битӏизе
7051,schicken::V,vuo'lgâttiđ,битӏизе
7052,schicken::V,vuõltteed,битӏизе
7053,schicken::V,вӯлкхэ,битӏизе
7054,bringen::V,buektedh,баччизе
7055,bringen::V,doalvvot,баччизе
7056,bringen::V,buktit,баччизе
7057,bringen::V,tuál'vuđ,баччизе
7058,bringen::V,pu´htted,баччизе
7059,bringen::V,пыххьтэ,баччизе
7060,hinzufügen::V,dievhtedh,жубазе
7061,hinzufügen::V,duoddit,жубазе
7062,hinzufügen::V,lasedit,жубазе
7063,hinzufügen::V,lasihit,жубазе
7064,hinzufügen::V,lasettiđ,жубазе
7065,hinzufügen::V,lââ´zzted,жубазе
7066,hinzufügen::V,лажьхе,жубазе
7067,bekommen::V,åadtjodh,щвезе
7068,bekommen::V,åttjudit,щвезе
7069,bekommen::V,oažžut,щвезе
7070,bekommen::V,juksâđ,щвезе
7071,bekommen::V,uáž'žuđ,щвезе
7072,bekommen::V,vuäǯ'ǯâd,щвезе
7073,bekommen::V,вуаннче,щвезе
7074,erhalten::V,åadtjodh,щвезе
7075,erhalten::V,åadtjodh,босизе
7076,erhalten::V,oadtjot,щвезе
7077,erhalten::V,oadtjot,босизе
7078,erhalten::V,oažžut,щвезе
7079,erhalten::V,oažžut,босизе
7080,erhalten::V,uáž'žuđ,щвезе
7081,erhalten::V,uáž'žuđ,босизе
7082,erhalten::V,vuäǯ'ǯâd,щвезе
7083,erhalten::V,vuäǯ'ǯâd,босизе
7084,erhalten::V,ва̄лльтэ,щвезе
7085,erhalten::V,ва̄лльтэ,босизе
7086,nehmen::V,vaeltedh,босизе
7087,nehmen::V,válldet,босизе
7088,nehmen::V,váldit,босизе
7089,nehmen::V,väldiđ,босизе
7090,nehmen::V,vä´ldded,босизе
7091,nehmen::V,ва̄лльтэ,босизе
7092,wählen::V,veeljedh,бищизе
7093,wählen::V,válljit,бищизе
7094,wählen::V,válljet,бищизе
7095,wählen::V,valjiđ,бищизе
7096,wählen::V,vaalšed,бищизе
7097,wählen::V,va´lljeed,бищизе
7098,wählen::V,воалшэ,бищизе
7099,auswählen::V,veeljedh,тӏасабищизе
7100,auswählen::V,tjuolldet,тӏасабищизе
7101,auswählen::V,válljet,тӏасабищизе
7102,auswählen::V,valjiđ,тӏасабищизе
7103,auswählen::V,vaalšed,тӏасабищизе
7104,auswählen::V,va´lljeed,тӏасабищизе
7105,auswählen::V,воалшэ,тӏасабищизе
7106,bewahren::V,vaarjelidh,цӏунизе
7107,bewahren::V,bisodit,цӏунизе
7108,bewahren::V,várjjalit,цӏунизе
7109,bewahren::V,seailluhit,цӏунизе
7110,bewahren::V,varjâliđ,цӏунизе
7111,bewahren::V,varjjled,цӏунизе
7112,bewahren::V,ӣшшьтэ,цӏунизе
7113,bewahren::V,во̄а̄ррьдэ,цӏунизе
7114,behindern::V,hööptdeh,квекӏен гьабизе
7115,behindern::V,hieredit,квекӏен гьабизе
7116,behindern::V,muhttet,квекӏен гьабизе
7117,behindern::V,eastadit,квекӏен гьабизе
7118,behindern::V,estiđ,квекӏен гьабизе
7119,behindern::V,coggâđ,квекӏен гьабизе
7120,behindern::V,hettiđ,квекӏен гьабизе
7121,behindern::V,cõggâd,квекӏен гьабизе
7122,behindern::V,е̄кхэллэ,квекӏен гьабизе
7123,verderben::V,biejstedh,хвезабизе
7124,verderben::V,spedjat,хвезабизе
7125,verderben::V,billistit,хвезабизе
7126,verderben::V,pillediđ,хвезабизе
7127,verderben::V,tårmmad,хвезабизе
7128,verderben::V,pe´llsted,хвезабизе
7129,verderben::V,тоаррмэ,хвезабизе
7130,verderben::V,ма̄ййкэ,хвезабизе
7131,beschädigen::V,fæjloedidh,галгъазабизе
7132,beschädigen::V,vahágahttet,галгъазабизе
7133,beschädigen::V,bilidit,галгъазабизе
7134,beschädigen::V,vahâgittiđ,галгъазабизе
7135,beschädigen::V,pä´rtteed,галгъазабизе
7136,beschädigen::V,муррьтэ,галгъазабизе
7137,zerbrechen::V,tsööpkedh,щущазабизе
7138,zerbrechen::V,doadjet,щущазабизе
7139,zerbrechen::V,cuvket,щущазабизе
7140,zerbrechen::V,cuov'kkiđ,щущазабизе
7141,zerbrechen::V,muårrâd,щущазабизе
7142,zerbrechen::V,cu´vǩǩeed,щущазабизе
7143,zerbrechen::V,муррьтэ,щущазабизе
7144,zerreißen::V,gejhkielidh,бихъизе
7145,zerreißen::V,gajkudit,бихъизе
7146,zerreißen::V,gaikkodit,бихъизе
7147,zerreißen::V,ráisket,бихъизе
7148,zerreißen::V,kiškođ,бихъизе
7149,zerreißen::V,ra´šǩǩeed,бихъизе
7150,zerreißen::V,пуатткэ,бихъизе
7151,zerstören::V,eerjedh,биххизабизе
7152,zerstören::V,biejsstet,биххизабизе
7153,zerstören::V,håhkkidit,биххизабизе
7154,zerstören::V,heavahit,биххизабизе
7155,zerstören::V,duš'šadit,биххизабизе
7156,zerstören::V,bilidit,биххизабизе
7157,zerstören::V,hevâttiđ,биххизабизе
7158,zerstören::V,hiâvted,биххизабизе
7159,zerstören::V,ёҏтэ,биххизабизе
7160,verbrennen::V,båeltedh,бухӏизе
7161,verbrennen::V,boalldet,бухӏизе
7162,verbrennen::V,boaldit,бухӏизе
7163,verbrennen::V,puál'diđ,бухӏизе
7164,verbrennen::V,puä´ldded,бухӏизе
7165,verbrennen::V,пуэлльтэ,бухӏизе
7166,geben::V,vedtedh,кьезе
7167,geben::V,vaddet,кьезе
7168,geben::V,addit,кьезе
7169,geben::V,addliđ,кьезе
7170,geben::V,ä´n,кьезе
7171,geben::V,аннҍтэ,кьезе
7172,reichen::V,geelkedh,кьезе
7173,reichen::V,lagádit,кьезе
7174,reichen::V,geiget,кьезе
7175,reichen::V,keigiđ,кьезе
7176,reichen::V,vuõiggâ´stted,кьезе
7177,reichen::V,аннҍтэ,кьезе
7178,schenken::V,vedtedh,кьезе
7179,schenken::V,vaddet,кьезе
7180,schenken::V,skeaŋkut,кьезе
7181,schenken::V,skeŋket,кьезе
7182,schenken::V,skeŋkkiđ,кьезе
7183,schenken::V,sǩiâŋkkâd,кьезе
7184,schenken::V,ла̄ххе,кьезе
7185,versprechen::V,luhpiedidh,назру гьабизе
7186,versprechen::V,jáhttet,назру гьабизе
7187,versprechen::V,lohpidit,назру гьабизе
7188,versprechen::V,lopediđ,назру гьабизе
7189,versprechen::V,lå´ppeed,назру гьабизе
7190,versprechen::V,о̄а̄шштҍе,назру гьабизе
7191,wünschen::V,lahkoehtidh,бокьизе
7192,wünschen::V,sávvat,бокьизе
7193,wünschen::V,sávadit,бокьизе
7194,wünschen::V,doaivvuhit,бокьизе
7195,wünschen::V,tuá'ivuttiđ,бокьизе
7196,wünschen::V,tuâivvad,бокьизе
7197,wünschen::V,туввэ,бокьизе
7198,loben::V,girmedh,беццизе
7199,loben::V,girmedh,бецца-бекъизе
7200,loben::V,májnnot,беццизе
7201,loben::V,májnnot,бецца-бекъизе
7202,loben::V,rámmpot,беццизе
7203,loben::V,rámmpot,бецца-бекъизе
7204,loben::V,máidnut,беццизе
7205,loben::V,máidnut,бецца-бекъизе
7206,loben::V,rámidit,беццизе
7207,loben::V,rámidit,бецца-бекъизе
7208,loben::V,rammuđ,беццизе
7209,loben::V,rammuđ,бецца-бекъизе
7210,loben::V,rämidiđ,беццизе
7211,loben::V,rämidiđ,бецца-бекъизе
7212,loben::V,ââ´leed,беццизе
7213,loben::V,ââ´leed,бецца-бекъизе
7214,loben::V,ǩei´tted,беццизе
7215,loben::V,ǩei´tted,бецца-бекъизе
7216,loben::V,кыйта,беццизе
7217,loben::V,кыйта,бецца-бекъизе
7218,küssen::V,tjånnahtidh,баизе
7219,küssen::V,tjuvliestidh,баизе
7220,küssen::V,tjullit,баизе
7221,küssen::V,tjulestit,баизе
7222,küssen::V,cum'mát,баизе
7223,küssen::V,cummistit,баизе
7224,küssen::V,cummâliđ,баизе
7225,küssen::V,cu´mmsted,баизе
7226,küssen::V,cu´mmstõõllâd,баизе
7227,küssen::V,нӣссэ,баизе
7228,wiegen::V,sjammadidh,чӏучӏадизабизе
7229,wiegen::V,vuohttot,чӏучӏадизабизе
7230,wiegen::V,vuohtudit,чӏучӏадизабизе
7231,wiegen::V,vuohttut,чӏучӏадизабизе
7232,wiegen::V,vuát'tuđ,чӏучӏадизабизе
7233,wiegen::V,nuäkkad,чӏучӏадизабизе
7234,wiegen::V,suâibted,чӏучӏадизабизе
7235,wiegen::V,нуагкэ,чӏучӏадизабизе
7236,zudecken::V,gaptjedh,тӏадбигъине
7237,zudecken::V,loavddet,тӏадбигъине
7238,zudecken::V,gokčat,тӏадбигъине
7239,zudecken::V,luáv'diđ,тӏадбигъине
7240,zudecken::V,kä´tted,тӏадбигъине
7241,zudecken::V,ка̄ххьтэ,тӏадбигъине
7242,wecken::V,gåaskodh,бигьинабизе
7243,wecken::V,båktet,бигьинабизе
7244,wecken::V,boktit,бигьинабизе
7245,wecken::V,rávkat,бигьинабизе
