,Concept_ID,se,br
6850,schlagen::V,laekedh,skeiñ
6851,schlagen::V,tsábbmet,skeiñ
6852,schlagen::V,tjassket,skeiñ
6853,schlagen::V,huškut,skeiñ
6854,schlagen::V,časkeđ,skeiñ
6855,schlagen::V,čâ´cǩǩed,skeiñ
6856,schlagen::V,та̄гкэ,skeiñ
6857,schlagen::V,ва̄сстэ,skeiñ
6858,treten::V,tjïektjedh,botaouiñ
6859,treten::V,tjiektjat,botaouiñ
6860,treten::V,čiekčat,botaouiñ
6861,treten::V,čieh'čâđ,botaouiñ
6862,treten::V,tanccâđ,botaouiñ
6863,treten::V,tanccâd,botaouiñ
6864,treten::V,то̄ппцэ,botaouiñ
6865,stechen::V,baskedh,pikat
6866,stechen::V,tjuoggit,pikat
6867,stechen::V,čuoggut,pikat
6868,stechen::V,čuog'giđ,pikat
6869,stechen::V,čuõ´ǧ'ǧeed,pikat
6870,stechen::V,чо̄ххкэ,pikat
6871,stoßen::V,nehkiehtidh,stokañ
6872,stoßen::V,nårddådit,stokañ
6873,stoßen::V,nordadit,stokañ
6874,stoßen::V,nutkâliđ,stokañ
6875,stoßen::V,oi´ǧǧeed,stokañ
6876,stoßen::V,оййкье,stokañ
6877,stoßen::V,тоалкъе,stokañ
6878,stehlen::V,sualadidh,laerezh
6879,stehlen::V,suoládit,laerezh
6880,stehlen::V,suoládit,laerezh
6881,stehlen::V,suá'ládiđ,laerezh
6882,stehlen::V,suâleed,laerezh
6883,stehlen::V,суэлнэ,laerezh
6884,stören::V,stööredh,direnkañ
6885,stören::V,hearaldehtedh,direnkañ
6886,stören::V,massit,direnkañ
6887,stören::V,sjuddit,direnkañ
6888,stören::V,heađuštit,direnkañ
6889,stören::V,hettiđ,direnkañ
6890,stören::V,heṃâdiđ,direnkañ
6891,stören::V,stamlded,direnkañ
6892,stören::V,вӣршэ,direnkañ
6893,stören::V,е̄кхэллэ,direnkañ
6894,belästigen::V,vaejviestidh,dregasiñ
6895,belästigen::V,vájvedit,dregasiñ
6896,belästigen::V,muodástuhttet,dregasiñ
6897,belästigen::V,váivvidit,dregasiñ
6898,belästigen::V,bieguhit,dregasiñ
6899,belästigen::V,vä'ividiđ,dregasiñ
6900,belästigen::V,stamlded,dregasiñ
6901,belästigen::V,е̄кхэллэ,dregasiñ
6902,belästigen::V,во̄а̄йвшэ,dregasiñ
6903,verbergen::V,tjïekedh,skoachañ
6904,verbergen::V,tjiehkat,skoachañ
6905,verbergen::V,čiehkat,skoachañ
6906,verbergen::V,čieḥâđ,skoachañ
6907,verbergen::V,peittad,skoachañ
6908,verbergen::V,чӣгкэ,skoachañ
6909,verbergen::V,пе̄йхьтэ,skoachañ
6910,täuschen::V,iermedh,tromplañ
6911,täuschen::V,eajhkaldehtedh,tromplañ
6912,täuschen::V,tjáddjit,tromplañ
6913,täuschen::V,dájuhit,tromplañ
6914,täuschen::V,viehtalit,tromplañ
6915,täuschen::V,villiđ,tromplañ
6916,täuschen::V,ǩiõllâd,tromplañ
6917,täuschen::V,вӯйхе,tromplañ
6918,täuschen::V,пе̄йхьтэ,tromplañ
6919,täuschen::V,ке̄лсэллэ,tromplañ
6920,betrügen::V,biehtedh,lorbañ
6921,betrügen::V,biehttet,lorbañ
6922,betrügen::V,beahttit,lorbañ
6923,betrügen::V,filliđ,lorbañ
6924,betrügen::V,ǩiõllâd,lorbañ
6925,betrügen::V,pä´rtteed,lorbañ
6926,betrügen::V,вӯйхе,lorbañ
6927,betrügen::V,пе̄йхьтэ,lorbañ
6928,betrügen::V,ке̄лсэллэ,lorbañ
6929,töten::V,buvvedh,lazhañ
6930,töten::V,gåddet,lazhañ
6931,töten::V,soaggit,lazhañ
6932,töten::V,goddit,lazhañ
6933,töten::V,surmiđ,lazhañ
6934,töten::V,jämittiđ,lazhañ
6935,töten::V,kå´dded,lazhañ
6936,töten::V,so´rmmjed,lazhañ
6937,töten::V,коаннҌтэ,lazhañ
6938,wohnen::V,årrodh,bezañ o chom
6939,wohnen::V,veasodh,bezañ o chom
6940,wohnen::V,årrot,bezañ o chom
6941,wohnen::V,viessot,bezañ o chom
6942,wohnen::V,orrut,bezañ o chom
6943,wohnen::V,aassâđ,bezañ o chom
6944,wohnen::V,aassâd,bezañ o chom
6945,wohnen::V,jälsted,bezañ o chom
6946,wohnen::V,е̄лле,bezañ o chom
6947,arbeiten::V,barkedh,labourat
6948,arbeiten::V,rihtjat,labourat
6949,arbeiten::V,bargat,labourat
6950,arbeiten::V,porgâđ,labourat
6951,arbeiten::V,tue´j'jeed,labourat
6952,arbeiten::V,лыххкэ,labourat
6953,arbeiten::V,ро̄бхушшэ,labourat
6954,sammeln::V,tjåegkedh,dastum
6955,sammeln::V,tjoahkkit,dastum
6956,sammeln::V,čoaggit,dastum
6957,sammeln::V,čokkiđ,dastum
6958,sammeln::V,čuág'giđ,dastum
6959,sammeln::V,noorrâd,dastum
6960,sammeln::V,нёавсэ,dastum
6961,pflücken::V,tjåegkedh,kuntuilhañ
6962,pflücken::V,tjoagget,kuntuilhañ
6963,pflücken::V,čoaggit,kuntuilhañ
6964,pflücken::V,čuág'giđ,kuntuilhañ
6965,pflücken::V,uussâd,kuntuilhañ
6966,pflücken::V,кышшкэ,kuntuilhañ
6967,jagen::V,bearhtodh,chaseal
6968,jagen::V,viejddit,chaseal
6969,jagen::V,bivdit,chaseal
6970,jagen::V,miä'cástiđ,chaseal
6971,jagen::V,miä´csted,chaseal
6972,jagen::V,ме̄ххьцтэ,chaseal
6973,fischen::V,gööledh,pesketa
6974,fischen::V,håagkodh,pesketa
6975,fischen::V,guollit,pesketa
6976,fischen::V,guolástit,pesketa
6977,fischen::V,kuá'lástiđ,pesketa
6978,fischen::V,kue´llšeed,pesketa
6979,fischen::V,шылле кӯль,pesketa
6980,fassen::V,bivtedh,pakañ
6981,fassen::V,giddit,pakañ
6982,fassen::V,bivdit,pakañ
6983,fassen::V,pivdeđ,pakañ
6984,fassen::V,kå´dded,pakañ
6985,fassen::V,со̄а̄гкэ,pakañ
6986,hüten::V,geehtedh,geota
6987,hüten::V,váktit,geota
6988,hüten::V,geahččat,geota
6989,hüten::V,keččâđ,geota
6990,hüten::V,hoi´ddjed,geota
6991,hüten::V,пынне,geota
6992,treiben::V,vuejiehtidh,
6993,treiben::V,vuojedit,
6994,treiben::V,vuodjelit,
6995,treiben::V,vyeijiđ,
6996,treiben::V,vue´jjad,
6997,treiben::V,выйхе,
6998,treiben::V,го̄ннэ,
6999,anbinden::V,viedtedh,stagañ
7000,anbinden::V,gaarhkedidh,stagañ
7001,anbinden::V,dabrrit,stagañ
7002,anbinden::V,dæhppodit,stagañ
7003,anbinden::V,čatnat,stagañ
7004,anbinden::V,čoonnâđ,stagañ
7005,anbinden::V,čõõnnâd,stagañ
7006,anbinden::V,ко̄ррэ,stagañ
7007,füttern::V,bïepmehtidh,boueta
7008,füttern::V,biebbmat,boueta
7009,füttern::V,biebmat,boueta
7010,füttern::V,purâttiđ,boueta
7011,füttern::V,poorted,boueta
7012,füttern::V,peâm'mad,boueta
7013,füttern::V,поҏтэ,boueta
7014,melken::V,buhtjedh,goro
7015,melken::V,båhtjet,goro
7016,melken::V,bahčit,goro
7017,melken::V,paččeeđ,goro
7018,melken::V,pââččad,goro
7019,melken::V,лаппьсе,goro
7020,hacken::V,tsåalhkodh,difrakal
7021,hacken::V,tsållat,difrakal
7022,hacken::V,tsáhpat,difrakal
7023,hacken::V,čuollat,difrakal
7024,hacken::V,čuollâđ,difrakal
7025,hacken::V,ceäk'kad,difrakal
7026,hacken::V,ця̄ххкэ,difrakal
7027,gießen::V,tjaetsiehtidh,dourañ
7028,gießen::V,tjáhttjit,dourañ
7029,gießen::V,njuoskadit,dourañ
7030,gießen::V,čáhccet,dourañ
7031,gießen::V,njuos'kâdiđ,dourañ
7032,gießen::V,väällad,dourañ
7033,gießen::V,ва̄ллэ,dourañ
7034,reifen::V,njoetsedh,azviñ
7035,reifen::V,láddat,azviñ
7036,reifen::V,láddat,azviñ
7037,reifen::V,laddâđ,azviñ
7038,reifen::V,laddâd,azviñ
7039,reifen::V,ӣллкнэ,azviñ
7040,reifen::V,ло̄а̄янтэ,azviñ
7041,zubereiten::V,jurjiehtidh,keginañ
7042,zubereiten::V,riejddit,keginañ
7043,zubereiten::V,ráhkadit,keginañ
7044,zubereiten::V,va'lmâštiđ,keginañ
7045,zubereiten::V,vaalmšted,keginañ
7046,zubereiten::V,во̄а̄лмшэ,keginañ
7047,kochen::V,voessjedh,poazhañ
7048,kochen::V,vuossjat,poazhañ
7049,kochen::V,duolldádit,poazhañ
7050,kochen::V,vuoš'šat,poazhañ
7051,kochen::V,vuoššâđ,poazhañ
7052,kochen::V,ǩe´tted,poazhañ
7053,kochen::V,кыппьтэ,poazhañ
7054,backen::V,bååhkedh,fritañ
7055,backen::V,lájbbot,fritañ
7056,backen::V,báhkket,fritañ
7057,backen::V,goikadit,fritañ
7058,backen::V,liäi'buđ,fritañ
7059,backen::V,vää´l'jed,fritañ
7060,backen::V,па̄шшьтэ,fritañ
7061,braten::V,bissedh,rostañ
7062,braten::V,basset,rostañ
7063,braten::V,báistit,rostañ
7064,braten::V,steiket,rostañ
7065,braten::V,passeeđ,rostañ
7066,braten::V,pä´štted,rostañ
7067,braten::V,па̄шшьтэ,rostañ
7068,umrühren::V,firredh,
7069,umrühren::V,fierrot,
7070,umrühren::V,fierrut,
7071,umrühren::V,fiärruđ,
7072,umrühren::V,sie´jjted,
7073,umrühren::V,вӣршэ,
7074,stricken::V,gurredh,stammañ
7075,stricken::V,gådet,stammañ
7076,stricken::V,gođđit,stammañ
7077,stricken::V,kođđeeđ,stammañ
7078,stricken::V,kåå´đđed,stammañ
7079,stricken::V,коадтӭ,stammañ
7080,nähen::V,gåarodh,gwriat
7081,nähen::V,goarrot,gwriat
7082,nähen::V,goarrut,gwriat
7083,nähen::V,kuárruđ,gwriat
7084,nähen::V,kuärrad,gwriat
7085,nähen::V,куаррэ,gwriat
7086,färben::V,klaeriedidh,livañ
7087,färben::V,bájnnit,livañ
7088,färben::V,sihttset,livañ
7089,färben::V,báidnit,livañ
7090,färben::V,ivdnet,livañ
7091,färben::V,päiniđ,livañ
7092,färben::V,päinnad,livañ
7093,färben::V,ǩe´rjjeed,livañ
7094,färben::V,по̄а̄ййнэ,livañ
7095,reinigen::V,reenskedh,naetañ
7096,reinigen::V,dïdtesjidh,naetañ
7097,reinigen::V,rájnnit,naetañ
7098,reinigen::V,čorget,naetañ
7099,reinigen::V,buhtistit,naetañ
7100,reinigen::V,kađvâđ,naetañ
7101,reinigen::V,čurgiđ,naetañ
7102,reinigen::V,putestiđ,naetañ
7103,reinigen::V,čiisteed,naetañ
7104,reinigen::V,puu´ttsted,naetañ
7105,reinigen::V,чисстэ,naetañ
7106,reinigen::V,е̄ллэ,naetañ
7107,waschen::V,bïssedh,gwalc'hiñ
7108,waschen::V,bassat,gwalc'hiñ
7109,waschen::V,bassat,gwalc'hiñ
7110,waschen::V,posâliđ,gwalc'hiñ
7111,waschen::V,põõssâd,gwalc'hiñ
7112,waschen::V,пэ̄ссэ,gwalc'hiñ
7113,abwischen::V,njaamedh,torchañ
7114,abwischen::V,sihkastit,torchañ
7115,abwischen::V,sihkkut,torchañ
7116,abwischen::V,sikkođ,torchañ
7117,abwischen::V,sekkad,torchañ
7118,abwischen::V,чисстэ,torchañ
7119,spülen::V,skuvledh,disgwalc'hiñ
7120,spülen::V,dåjddet,disgwalc'hiñ
7121,spülen::V,doidit,disgwalc'hiñ
7122,spülen::V,skuljiđ,disgwalc'hiñ
7123,spülen::V,toideđ,disgwalc'hiñ
7124,spülen::V,tåiddad,disgwalc'hiñ
7125,spülen::V,sku´lljeed,disgwalc'hiñ
7126,spülen::V,пэ̄ссэ,disgwalc'hiñ
7127,fegen::V,sööpedh,skubañ
7128,fegen::V,suohttsit,skubañ
7129,fegen::V,luvdet,skubañ
7130,fegen::V,sihostiđ,skubañ
7131,fegen::V,roppâđ,skubañ
7132,fegen::V,västtad,skubañ
7133,fegen::V,seekksted,skubañ
7134,fegen::V,по̄а̄шшэ,skubañ
7135,kehren::V,tjirredh,skubañ
7136,kehren::V,såbit,skubañ
7137,kehren::V,luvdet,skubañ
7138,kehren::V,suo'pâlistiđ,skubañ
7139,kehren::V,västtad,skubañ
7140,kehren::V,по̄а̄шшэ,skubañ
7141,baden::V,voejedidh,kouronkañ
7142,baden::V,gálatjit,kouronkañ
7143,baden::V,gálašit,kouronkañ
7144,baden::V,lávguđ,kouronkañ
7145,baden::V,vuõjjâd,kouronkañ
7146,baden::V,sääunõõttâd,kouronkañ
7147,baden::V,вӯйнэдтэ,kouronkañ
7148,sich waschen::V,bïssedidh,en em walc'hiñ
7149,sich waschen::V,basádit,en em walc'hiñ
7150,sich waschen::V,basadit,en em walc'hiñ
7151,sich waschen::V,posâdâttâđ,en em walc'hiñ
7152,sich waschen::V,põõuuõõttâd,en em walc'hiñ
7153,sich waschen::V,пэзнэдтэ,en em walc'hiñ
7154,ausziehen::V,svæjkedh,
7155,ausziehen::V,nuollat,
7156,ausziehen::V,nuollat,
7157,ausziehen::V,noollâđ,
7158,ausziehen::V,nõõllâd,
7159,ausziehen::V,jä´hssed,
7160,ausziehen::V,я̄ккьсе,
7161,anziehen::V,gaarvoehtidh,
7162,anziehen::V,tsåggåt,
7163,anziehen::V,nahkehit,
7164,anziehen::V,čákŋat,
7165,anziehen::V,ká'rvuttiđ,
7166,anziehen::V,čouggâd,
7167,anziehen::V,nââ´ǩǩted,
7168,anziehen::V,ца̄гке,
7169,anziehen::V,наккьхе,
7170,sich anziehen::V,gåårvedidh,gwiskañ
7171,sich anziehen::V,gárvvunit,gwiskañ
7172,sich anziehen::V,gárvodit,gwiskañ
7173,sich anziehen::V,kárvudâttâđ,gwiskañ
7174,sich anziehen::V,teâvõõttâd,gwiskañ
7175,sich anziehen::V,туввнэдтэ,gwiskañ
7176,kämmen::V,tjåhkodh,kribat
7177,kämmen::V,rájddat,kribat
7178,kämmen::V,čohkut,kribat
7179,kämmen::V,čohhoođ,kribat
7180,kämmen::V,čååkkad,kribat
7181,kämmen::V,чоагкэ,kribat
7182,schmücken::V,rïesedh,kinklañ
7183,schmücken::V,feegredh,kinklañ
7184,schmücken::V,hiervvit,kinklañ
7185,schmücken::V,tjáppedit,kinklañ
7186,schmücken::V,čiŋahit,kinklañ
7187,schmücken::V,čiŋâttiđ,kinklañ
7188,schmücken::V,heärvted,kinklañ
7189,schmücken::V,ре̄ввклаххьтэ,kinklañ
7190,sagen::V,jiehtedh,larêt
7191,sagen::V,jiehtedh,lavaret
7192,sagen::V,javllat,larêt
7193,sagen::V,javllat,lavaret
7194,sagen::V,dadjat,larêt
7195,sagen::V,dadjat,lavaret
7196,sagen::V,cealkit,larêt
7197,sagen::V,cealkit,lavaret
7198,sagen::V,ettâđ,larêt
7199,sagen::V,ettâđ,lavaret
7200,sagen::V,celkkiđ,larêt
7201,sagen::V,celkkiđ,lavaret
7202,sagen::V,nõmmeed,larêt
7203,sagen::V,nõmmeed,lavaret
7204,sagen::V,ceä´lǩǩed,larêt
7205,sagen::V,ceä´lǩǩed,lavaret
7206,sagen::V,е̄ввэ,larêt
7207,sagen::V,е̄ввэ,lavaret
7208,sagen::V,це̄ӆӆьке,larêt
7209,sagen::V,це̄ӆӆьке,lavaret
7210,sprechen::V,håaledh,komz
7211,sprechen::V,rudnat,komz
7212,sprechen::V,runádit,komz
7213,sprechen::V,sárdnut,komz
7214,sprechen::V,sárnuđ,komz
7215,sprechen::V,särnnad,komz
7216,sprechen::V,са̄ррнэ,komz
7217,reden::V,håaledh,kaozeal
7218,reden::V,sáhkadit,kaozeal
7219,reden::V,hupmat,kaozeal
7220,reden::V,arvâlâddâđ,kaozeal
7221,reden::V,sárnudiđ,kaozeal
7222,reden::V,mainsted,kaozeal
7223,reden::V,е̄внэллэ,kaozeal
7224,sich unterhalten::V,soptsestalledh,balbotal
7225,sich unterhalten::V,ságastit,balbotal
7226,sich unterhalten::V,ságastallat,balbotal
7227,sich unterhalten::V,jumadit,balbotal
7228,sich unterhalten::V,ságastallat,balbotal
7229,sich unterhalten::V,ma'inâstiđ,balbotal
7230,sich unterhalten::V,maainsted,balbotal
7231,sich unterhalten::V,мо̄а̄йнсе,balbotal
7232,fragen::V,gihtjedh,goulenn
7233,fragen::V,gahtjat,goulenn
7234,fragen::V,gatjádit,goulenn
7235,fragen::V,jearrat,goulenn
7236,fragen::V,koijâdiđ,goulenn
7237,fragen::V,kõõččâd,goulenn
7238,fragen::V,кэ̄дже,goulenn
7239,bitten::V,birredh,goulenn
7240,bitten::V,aanoestidh,goulenn
7241,bitten::V,rohkelassjedh,goulenn
7242,bitten::V,ádnot,goulenn
7243,bitten::V,gåhttjot,goulenn
7244,bitten::V,bivdit,goulenn
7245,bitten::V,pivdeđ,goulenn
7246,bitten::V,äännad,goulenn
7247,bitten::V,raukkâd,goulenn
7248,bitten::V,а̄нкэ,goulenn
7249,bitten::V,кэ̄дже,goulenn
7250,erzählen::V,saakestidh,kontañ
7251,erzählen::V,giehttot,kontañ
7252,erzählen::V,subtsastit,kontañ
7253,erzählen::V,muitalit,kontañ
7254,erzählen::V,uvástâllâđ,kontañ
7255,erzählen::V,ma'inâstiđ,kontañ
7256,erzählen::V,maainsted,kontañ
7257,erzählen::V,мо̄а̄йнсе,kontañ
7258,mitteilen::V,såårnedh,kemenn
7259,mitteilen::V,bïeljelidh,kemenn
7260,mitteilen::V,diededit,kemenn
7261,mitteilen::V,dieđihit,kemenn
7262,mitteilen::V,a'lmottiđ,kemenn
7263,mitteilen::V,tie´đted,kemenn
7264,mitteilen::V,це̄ӆӆьке,kemenn
7265,nennen::V,gåhtjodh,anviñ
7266,nennen::V,lahtedh,anviñ
7267,nennen::V,nammadit,anviñ
7268,nennen::V,gohččut,anviñ
7269,nennen::V,nomâttiđ,anviñ
7270,nennen::V,koččođ,anviñ
7271,nennen::V,nõõmted,anviñ
7272,nennen::V,нэ̄ммдэ,anviñ
7273,nennen::V,це̄ӆӆьке,anviñ
7274,rufen::V,gåhtjodh,gelver
7275,rufen::V,tjåarvodh,gelver
7276,rufen::V,tjuorvvot,gelver
7277,rufen::V,čuorvut,gelver
7278,rufen::V,čuár'vuđ,gelver
7279,rufen::V,kåččad,gelver
7280,rufen::V,čuârvvad,gelver
7281,rufen::V,коаххче,gelver
7282,prahlen::V,girmedh,fougeal
7283,prahlen::V,goarssudit,fougeal
7284,prahlen::V,rábmot,fougeal
7285,prahlen::V,ramâččâttâđ,fougeal
7286,prahlen::V,kuärggõõttâd,fougeal
7287,prahlen::V,куарктэ,fougeal
7288,übersetzen::V,jarkoestidh,treiñ
7289,übersetzen::V,jårggålit,treiñ
7290,übersetzen::V,jorgalit,treiñ
7291,übersetzen::V,jurgâliđ,treiñ
7292,übersetzen::V,jåårǥlâ´tted,treiñ
7293,denken::V,ussjedidh,soñjal
7294,denken::V,ájádallat,soñjal
7295,denken::V,usjudit,soñjal
7296,denken::V,jurddašit,soñjal
7297,denken::V,jurdeđ,soñjal
7298,denken::V,ju'rdâččiđ,soñjal
7299,denken::V,juurdčed,soñjal
7300,denken::V,юррьтэ,soñjal
7301,glauben::V,jaehkedh,krediñ
7302,glauben::V,jáhkket,krediñ
7303,glauben::V,jáhkkit,krediñ
7304,glauben::V,oskođ,krediñ
7305,glauben::V,jähittiđ,krediñ
7306,glauben::V,åskkad,krediñ
7307,glauben::V,оасскэ,krediñ
7308,bemerken::V,aajhtsedh,apresevañ
7309,bemerken::V,lahtestidh,apresevañ
7310,bemerken::V,ájttsat,apresevañ
7311,bemerken::V,gæhttjat,apresevañ
7312,bemerken::V,tsuojggit,apresevañ
7313,bemerken::V,áicat,apresevañ
7314,bemerken::V,fuobmát,apresevañ
7315,bemerken::V,aiccâđ,apresevañ
7316,bemerken::V,huá'mášiđ,apresevañ
7317,bemerken::V,aiccâd,apresevañ
7318,bemerken::V,huõmsted,apresevañ
7319,bemerken::V,уййнэ,apresevañ
7320,erkennen::V,dabtedh,anavout
7321,erkennen::V,dåbddåt,anavout
7322,erkennen::V,dovdát,anavout
7323,erkennen::V,fuobmát,anavout
7324,erkennen::V,tubdâđ,anavout
7325,erkennen::V,tobddâd,anavout
7326,erkennen::V,тӣдтӭ,anavout
7327,erkennen::V,то̄ммтэ,anavout
7328,begreifen::V,daapadidh,meizañ
7329,begreifen::V,buojkkát,meizañ
7330,begreifen::V,ipmirdit,meizañ
7331,begreifen::V,iberdiđ,meizañ
7332,begreifen::V,tobddâd,meizañ
7333,begreifen::V,то̄ӆӆькье,meizañ
7334,verstehen::V,guarkedh,kompren
7335,verstehen::V,árvvedit,kompren
7336,verstehen::V,guopmat,kompren
7337,verstehen::V,addiđ,kompren
7338,verstehen::V,tobddâd,kompren
7339,verstehen::V,fi´ttjed,kompren
7340,verstehen::V,о̄а̄нтшэ,kompren
7341,lernen::V,bïhkemdidh,deskiñ
7342,lernen::V,oahppat,deskiñ
7343,lernen::V,oahppat,deskiñ
7344,lernen::V,oppâđ,deskiñ
7345,lernen::V,mättjed,deskiñ
7346,lernen::V,уххцтэдтэ,deskiñ
7347,wissen::V,dietedh,gouzout
7348,wissen::V,diehtet,gouzout
7349,wissen::V,diehtit,gouzout
7350,wissen::V,tiettiđ,gouzout
7351,wissen::V,tie´tted,gouzout
7352,wissen::V,тӣдтӭ,gouzout
7353,sich erinnern an::V,mujhtedh,kaout soñj e
7354,sich erinnern an::V,mujttet,kaout soñj e
7355,sich erinnern an::V,muitát,kaout soñj e
7356,sich erinnern an::V,muštáđ,kaout soñj e
7357,sich erinnern an::V,mu´štted,kaout soñj e
7358,sich erinnern an::V,мушштсэллэ,kaout soñj e
7359,vergessen::V,åajaldidh,ankouaat
7360,vergessen::V,vååjeldehtedh,ankouaat
7361,vergessen::V,vajálduhttet,ankouaat
7362,vergessen::V,vajáldahttit,ankouaat
7363,vergessen::V,vájáldittiđ,ankouaat
7364,vergessen::V,vääildâ´tted,ankouaat
7365,vergessen::V,вуаййлаххьтэ,ankouaat
7366,messen::V,meatadidh,muzuliañ
7367,messen::V,mïetestidh,muzuliañ
7368,messen::V,mihttit,muzuliañ
7369,messen::V,miehttit,muzuliañ
7370,messen::V,mihtidit,muzuliañ
7371,messen::V,mittediđ,muzuliañ
7372,messen::V,metteed,muzuliañ
7373,messen::V,mie´r'reed,muzuliañ
7374,messen::V,ме̄ррьдэ,muzuliañ
7375,zählen::V,ryöknehtidh,kontañ
7376,zählen::V,låhkåt,kontañ
7377,zählen::V,lohkat,kontañ
7378,zählen::V,lyeš'tiđ,kontañ
7379,zählen::V,la´sǩǩeed,kontañ
7380,zählen::V,ло̄гкэ,kontañ
7381,rechnen::V,åbrodh,jedañ
7382,rechnen::V,ryöknedh,jedañ
7383,rechnen::V,riekknit,jedañ
7384,rechnen::V,låhkåt,jedañ
7385,rechnen::V,rēhkenastit,jedañ
7386,rechnen::V,rēhkenuššat,jedañ
7387,rechnen::V,reknistiđ,jedañ
7388,rechnen::V,rekknâ´stted,jedañ
7389,rechnen::V,ло̄гкэ,jedañ
7390,lesen::V,lohkedh,lenn
7391,lesen::V,låhkåt,lenn
7392,lesen::V,lohkat,lenn
7393,lesen::V,luuhâđ,lenn
7394,lesen::V,lookkâd,lenn
7395,lesen::V,ло̄гкэ,lenn
7396,malen::V,måaladidh,livañ
7397,malen::V,feerpedh,livañ
7398,malen::V,mállit,livañ
7399,malen::V,njuohtat,livañ
7400,malen::V,mōlet,livañ
7401,malen::V,mááláḋ,livañ
7402,malen::V,kälkkeed,livañ
7403,malen::V,maa´l'jed,livañ
7404,malen::V,рисовайе,livañ
7405,malen::V,риссъе,livañ
7406,zeichnen::V,guvviedidh,tresañ
7407,zeichnen::V,tjuorggat,tresañ
7408,zeichnen::V,sárgut,tresañ
7409,zeichnen::V,tevdnet,tresañ
7410,zeichnen::V,sárguđ,tresañ
7411,zeichnen::V,pirsted,tresañ
7412,zeichnen::V,piirsted,tresañ
7413,zeichnen::V,рисовайе,tresañ
7414,zeichnen::V,риссъе,tresañ
7415,schreiben::V,tjaeledh,skrivañ
7416,schreiben::V,tjállet,skrivañ
7417,schreiben::V,čállit,skrivañ
7418,schreiben::V,čäälliđ,skrivañ
7419,schreiben::V,ǩiirjted,skrivañ
7420,schreiben::V,кырьйхе,skrivañ
7421,besitzen::V,eekedh,kaout
7422,besitzen::V,æjggut,kaout
7423,besitzen::V,oamastit,kaout
7424,besitzen::V,omâstiđ,kaout
7425,besitzen::V,lee´d,kaout
7426,besitzen::V,лиййе,kaout
7427,kaufen::V,åestedh,prenañ
7428,kaufen::V,oasstet,prenañ
7429,kaufen::V,oastit,prenañ
7430,kaufen::V,uás'tiđ,prenañ
7431,kaufen::V,vuä´stted,prenañ
7432,kaufen::V,вуэссьтэ,prenañ
7433,verkaufen::V,doekedh,gwerzhañ
7434,verkaufen::V,vuobddet,gwerzhañ
7435,verkaufen::V,vuovdit,gwerzhañ
7436,verkaufen::V,vyeb'diđ,gwerzhañ
7437,verkaufen::V,kaaupšed,gwerzhañ
7438,verkaufen::V,мӣгкэ,gwerzhañ
7439,bezahlen::V,maeksedh,paeañ
7440,bezahlen::V,mákset,paeañ
7441,bezahlen::V,máksit,paeañ
7442,bezahlen::V,mäksiđ,paeañ
7443,bezahlen::V,mä´hssed,paeañ
7444,bezahlen::V,ма̄ккьсе,paeañ
7445,zahlen::V,maeksedh,paeañ
7446,zahlen::V,mákset,paeañ
7447,zahlen::V,máksit,paeañ
7448,zahlen::V,mäksiđ,paeañ
7449,zahlen::V,mä´hssed,paeañ
7450,zahlen::V,ма̄ккьсе,paeañ
7451,beherrschen::V,reeredh,mestroniañ
7452,beherrschen::V,ráddit,mestroniañ
7453,beherrschen::V,ráđ'đet,mestroniañ
7454,beherrschen::V,háldet,mestroniañ
7455,beherrschen::V,hálddašit,mestroniañ
7456,beherrschen::V,ha'ldâšiđ,mestroniañ
7457,beherrschen::V,vaaldšed,mestroniañ
7458,beherrschen::V,владейэ,mestroniañ
7459,ertragen::V,eebledh,anduriñ
7460,ertragen::V,vïssjedh,anduriñ
7461,ertragen::V,ælljat,anduriñ
7462,ertragen::V,gierdat,anduriñ
7463,ertragen::V,gil'lát,anduriñ
7464,ertragen::V,tuád'dud,anduriñ
7465,ertragen::V,cevziđ,anduriñ
7466,ertragen::V,tuâd'dad,anduriñ
7467,ertragen::V,ǩeâl'l'jed,anduriñ
7468,ertragen::V,кӣрршэ,anduriñ
7469,Ruf::N,ruodja,galv
7470,Ruf::N,tjuorvas,galv
7471,Ruf::N,čurvestat,galv
