,Concept_ID,se,mhr
6862,aufbewahren::V,vöörhkedh,арала́ш
6863,aufbewahren::V,vuorkkit,арала́ш
6864,aufbewahren::V,seailluhit,арала́ш
6865,aufbewahren::V,siä'iluttiđ,арала́ш
6866,aufbewahren::V,seeilted,арала́ш
6867,aufbewahren::V,рӯкнэ,арала́ш
6868,werfen::V,slampestidh,шуа́ш
6869,werfen::V,slampestidh,кышка́ш
6870,werfen::V,bálkkot,шуа́ш
6871,werfen::V,bálkkot,кышка́ш
6872,werfen::V,suhppet,шуа́ш
6873,werfen::V,suhppet,кышка́ш
6874,werfen::V,šlivgiđ,шуа́ш
6875,werfen::V,šlivgiđ,кышка́ш
6876,werfen::V,čeâǥǥted,шуа́ш
6877,werfen::V,čeâǥǥted,кышка́ш
6878,werfen::V,суэххпэ,шуа́ш
6879,werfen::V,суэххпэ,кышка́ш
6880,fangen::V,bivtedh,куча́ш
6881,fangen::V,giddit,куча́ш
6882,fangen::V,bivdit,куча́ш
6883,fangen::V,toppiđ,куча́ш
6884,fangen::V,tää´vted,куча́ш
6885,fangen::V,та̄бпэ,куча́ш
6886,fangen::V,со̄а̄гкэ,куча́ш
6887,packen::V,doerelidh,руалта́ш
6888,packen::V,kreemsedh,руалта́ш
6889,packen::V,doahppit,руалта́ш
6890,packen::V,doahput,руалта́ш
6891,packen::V,tuáppuđ,руалта́ш
6892,packen::V,ká'ivâstiđ,руалта́ш
6893,packen::V,tää´vted,руалта́ш
6894,packen::V,каццсе,руалта́ш
6895,packen::V,туэрркэ,руалта́ш
6896,packen::V,ро̄а̄ппчье,руалта́ш
6897,verstecken::V,tjïekedh,тоя́ш
6898,verstecken::V,tjiehkat,тоя́ш
6899,verstecken::V,čiehkat,тоя́ш
6900,verstecken::V,čieḥâđ,тоя́ш
6901,verstecken::V,peittad,тоя́ш
6902,verstecken::V,пе̄йхьтэ,тоя́ш
6903,teilen::V,juekedh,пӧла́ш
6904,teilen::V,juohket,пӧла́ш
6905,teilen::V,juohkit,пӧла́ш
6906,teilen::V,jyeḥiđ,пӧла́ш
6907,teilen::V,jue´ǩǩed,пӧла́ш
6908,teilen::V,ю̄гке,пӧла́ш
6909,teilen::V,ра̄ттҍке,пӧла́ш
6910,schicken::V,saadtodh,колта́ш
6911,schicken::V,sáddit,колта́ш
6912,schicken::V,sáddet,колта́ш
6913,schicken::V,vuo'lgâttiđ,колта́ш
6914,schicken::V,vuõltteed,колта́ш
6915,schicken::V,вӯлкхэ,колта́ш
6916,bringen::V,buektedh,конда́ш
6917,bringen::V,doalvvot,конда́ш
6918,bringen::V,buktit,конда́ш
6919,bringen::V,tuál'vuđ,конда́ш
6920,bringen::V,pu´htted,конда́ш
6921,bringen::V,пыххьтэ,конда́ш
6922,hinzufügen::V,dievhtedh,ешара́ш
6923,hinzufügen::V,duoddit,ешара́ш
6924,hinzufügen::V,lasedit,ешара́ш
6925,hinzufügen::V,lasihit,ешара́ш
6926,hinzufügen::V,lasettiđ,ешара́ш
6927,hinzufügen::V,lââ´zzted,ешара́ш
6928,hinzufügen::V,лажьхе,ешара́ш
6929,bekommen::V,åadtjodh,нала́ш
6930,bekommen::V,åttjudit,нала́ш
6931,bekommen::V,oažžut,нала́ш
6932,bekommen::V,juksâđ,нала́ш
6933,bekommen::V,uáž'žuđ,нала́ш
6934,bekommen::V,vuäǯ'ǯâd,нала́ш
6935,bekommen::V,вуаннче,нала́ш
6936,erhalten::V,åadtjodh,нала́ш
6937,erhalten::V,oadtjot,нала́ш
6938,erhalten::V,oažžut,нала́ш
6939,erhalten::V,uáž'žuđ,нала́ш
6940,erhalten::V,vuäǯ'ǯâd,нала́ш
6941,erhalten::V,ва̄лльтэ,нала́ш
6942,nehmen::V,vaeltedh,нала́ш
6943,nehmen::V,válldet,нала́ш
6944,nehmen::V,váldit,нала́ш
6945,nehmen::V,väldiđ,нала́ш
6946,nehmen::V,vä´ldded,нала́ш
6947,nehmen::V,ва̄лльтэ,нала́ш
6948,wählen::V,veeljedh,сайла́ш
6949,wählen::V,válljit,сайла́ш
6950,wählen::V,válljet,сайла́ш
6951,wählen::V,valjiđ,сайла́ш
6952,wählen::V,vaalšed,сайла́ш
6953,wählen::V,va´lljeed,сайла́ш
6954,wählen::V,воалшэ,сайла́ш
6955,auswählen::V,veeljedh,таҥгла́ш
6956,auswählen::V,tjuolldet,таҥгла́ш
6957,auswählen::V,válljet,таҥгла́ш
6958,auswählen::V,valjiđ,таҥгла́ш
6959,auswählen::V,vaalšed,таҥгла́ш
6960,auswählen::V,va´lljeed,таҥгла́ш
6961,auswählen::V,воалшэ,таҥгла́ш
6962,bewahren::V,vaarjelidh,сакла́ш
6963,bewahren::V,bisodit,сакла́ш
6964,bewahren::V,várjjalit,сакла́ш
6965,bewahren::V,seailluhit,сакла́ш
6966,bewahren::V,varjâliđ,сакла́ш
6967,bewahren::V,varjjled,сакла́ш
6968,bewahren::V,ӣшшьтэ,сакла́ш
6969,bewahren::V,во̄а̄ррьдэ,сакла́ш
6970,behindern::V,hööptdeh,чаракла́ш
6971,behindern::V,hieredit,чаракла́ш
6972,behindern::V,muhttet,чаракла́ш
6973,behindern::V,eastadit,чаракла́ш
6974,behindern::V,estiđ,чаракла́ш
6975,behindern::V,coggâđ,чаракла́ш
6976,behindern::V,hettiđ,чаракла́ш
6977,behindern::V,cõggâd,чаракла́ш
6978,behindern::V,е̄кхэллэ,чаракла́ш
6979,verderben::V,biejstedh,пужа́ш
6980,verderben::V,spedjat,пужа́ш
6981,verderben::V,billistit,пужа́ш
6982,verderben::V,pillediđ,пужа́ш
6983,verderben::V,tårmmad,пужа́ш
6984,verderben::V,pe´llsted,пужа́ш
6985,verderben::V,тоаррмэ,пужа́ш
6986,verderben::V,ма̄ййкэ,пужа́ш
6987,beschädigen::V,fæjloedidh,пужа́ш
6988,beschädigen::V,vahágahttet,пужа́ш
6989,beschädigen::V,bilidit,пужа́ш
6990,beschädigen::V,vahâgittiđ,пужа́ш
6991,beschädigen::V,pä´rtteed,пужа́ш
6992,beschädigen::V,муррьтэ,пужа́ш
6993,zerbrechen::V,tsööpkedh,пудырта́ш
6994,zerbrechen::V,doadjet,пудырта́ш
6995,zerbrechen::V,cuvket,пудырта́ш
6996,zerbrechen::V,cuov'kkiđ,пудырта́ш
6997,zerbrechen::V,muårrâd,пудырта́ш
6998,zerbrechen::V,cu´vǩǩeed,пудырта́ш
6999,zerbrechen::V,муррьтэ,пудырта́ш
7000,zerreißen::V,gejhkielidh,кӱрла́ш
7001,zerreißen::V,gajkudit,кӱрла́ш
7002,zerreißen::V,gaikkodit,кӱрла́ш
7003,zerreißen::V,ráisket,кӱрла́ш
7004,zerreißen::V,kiškođ,кӱрла́ш
7005,zerreißen::V,ra´šǩǩeed,кӱрла́ш
7006,zerreißen::V,пуатткэ,кӱрла́ш
7007,zerstören::V,eerjedh,шалата́ш
7008,zerstören::V,biejsstet,шалата́ш
7009,zerstören::V,håhkkidit,шалата́ш
7010,zerstören::V,heavahit,шалата́ш
7011,zerstören::V,duš'šadit,шалата́ш
7012,zerstören::V,bilidit,шалата́ш
7013,zerstören::V,hevâttiđ,шалата́ш
7014,zerstören::V,hiâvted,шалата́ш
7015,zerstören::V,ёҏтэ,шалата́ш
7016,verbrennen::V,båeltedh,йӱлата́ш
7017,verbrennen::V,boalldet,йӱлата́ш
7018,verbrennen::V,boaldit,йӱлата́ш
7019,verbrennen::V,puál'diđ,йӱлата́ш
7020,verbrennen::V,puä´ldded,йӱлата́ш
7021,verbrennen::V,пуэлльтэ,йӱлата́ш
7022,geben::V,vedtedh,пуа́ш
7023,geben::V,vaddet,пуа́ш
7024,geben::V,addit,пуа́ш
7025,geben::V,addliđ,пуа́ш
7026,geben::V,ä´n,пуа́ш
7027,geben::V,аннҍтэ,пуа́ш
7028,reichen::V,geelkedh,пуа́ш
7029,reichen::V,lagádit,пуа́ш
7030,reichen::V,geiget,пуа́ш
7031,reichen::V,keigiđ,пуа́ш
7032,reichen::V,vuõiggâ´stted,пуа́ш
7033,reichen::V,аннҍтэ,пуа́ш
7034,schenken::V,vedtedh,пӧлекла́ш
7035,schenken::V,vaddet,пӧлекла́ш
7036,schenken::V,skeaŋkut,пӧлекла́ш
7037,schenken::V,skeŋket,пӧлекла́ш
7038,schenken::V,skeŋkkiđ,пӧлекла́ш
7039,schenken::V,sǩiâŋkkâd,пӧлекла́ш
7040,schenken::V,ла̄ххе,пӧлекла́ш
7041,versprechen::V,luhpiedidh,сӧра́ш
7042,versprechen::V,jáhttet,сӧра́ш
7043,versprechen::V,lohpidit,сӧра́ш
7044,versprechen::V,lopediđ,сӧра́ш
7045,versprechen::V,lå´ppeed,сӧра́ш
7046,versprechen::V,о̄а̄шштҍе,сӧра́ш
7047,wünschen::V,lahkoehtidh,тылана́ш
7048,wünschen::V,sávvat,тылана́ш
7049,wünschen::V,sávadit,тылана́ш
7050,wünschen::V,doaivvuhit,тылана́ш
7051,wünschen::V,tuá'ivuttiđ,тылана́ш
7052,wünschen::V,tuâivvad,тылана́ш
7053,wünschen::V,туввэ,тылана́ш
7054,loben::V,girmedh,мокта́ш
7055,loben::V,májnnot,мокта́ш
7056,loben::V,rámmpot,мокта́ш
7057,loben::V,máidnut,мокта́ш
7058,loben::V,rámidit,мокта́ш
7059,loben::V,rammuđ,мокта́ш
7060,loben::V,rämidiđ,мокта́ш
7061,loben::V,ââ´leed,мокта́ш
7062,loben::V,ǩei´tted,мокта́ш
7063,loben::V,кыйта,мокта́ш
7064,küssen::V,tjånnahtidh,шупшала́ш
7065,küssen::V,tjuvliestidh,шупшала́ш
7066,küssen::V,tjullit,шупшала́ш
7067,küssen::V,tjulestit,шупшала́ш
7068,küssen::V,cum'mát,шупшала́ш
7069,küssen::V,cummistit,шупшала́ш
7070,küssen::V,cummâliđ,шупшала́ш
7071,küssen::V,cu´mmsted,шупшала́ш
7072,küssen::V,cu´mmstõõllâd,шупшала́ш
7073,küssen::V,нӣссэ,шупшала́ш
7074,wiegen::V,sjammadidh,рӱпша́ш
7075,wiegen::V,vuohttot,рӱпша́ш
7076,wiegen::V,vuohtudit,рӱпша́ш
7077,wiegen::V,vuohttut,рӱпша́ш
7078,wiegen::V,vuát'tuđ,рӱпша́ш
7079,wiegen::V,nuäkkad,рӱпша́ш
7080,wiegen::V,suâibted,рӱпша́ш
7081,wiegen::V,нуагкэ,рӱпша́ш
7082,zudecken::V,gaptjedh,леведа́ш
7083,zudecken::V,loavddet,леведа́ш
7084,zudecken::V,gokčat,леведа́ш
7085,zudecken::V,luáv'diđ,леведа́ш
7086,zudecken::V,kä´tted,леведа́ш
7087,zudecken::V,ка̄ххьтэ,леведа́ш
7088,wecken::V,gåaskodh,помыжалтара́ш
7089,wecken::V,båktet,помыжалтара́ш
7090,wecken::V,boktit,помыжалтара́ш
7091,wecken::V,rávkat,помыжалтара́ш
7092,wecken::V,cuvnâđ,помыжалтара́ш
7093,wecken::V,counnâd,помыжалтара́ш
7094,wecken::V,цо̄ввнэ,помыжалтара́ш
7095,zeigen::V,vuesiehtidh,ончыкта́ш
7096,zeigen::V,vuosedit,ончыкта́ш
7097,zeigen::V,giejgget,ончыкта́ш
7098,zeigen::V,čájehit,ончыкта́ш
7099,zeigen::V,čäittiđ,ончыкта́ш
7100,zeigen::V,čujottiđ,ончыкта́ш
7101,zeigen::V,čuäi´ted,ончыкта́ш
7102,zeigen::V,вӯзьхе,ончыкта́ш
7103,führen::V,steeredh,вӱда́ш
7104,führen::V,doalvvot,вӱда́ш
7105,führen::V,láidet,вӱда́ш
7106,führen::V,jođettiđ,вӱда́ш
7107,führen::V,jåå´đted,вӱда́ш
7108,führen::V,выгкэ,вӱда́ш
7109,lehren::V,ööhpehtidh,туныкта́ш
7110,lehren::V,åhpadit,туныкта́ш
7111,lehren::V,oahpahit,туныкта́ш
7112,lehren::V,máttááttiđ,туныкта́ш
7113,lehren::V,mätt'ted,туныкта́ш
7114,lehren::V,vuä´ppsted,туныкта́ш
7115,lehren::V,ма̄тҍха,туныкта́ш
7116,unterrichten::V,ööhpehtidh,туныкта́ш
7117,unterrichten::V,lågådit,туныкта́ш
7118,unterrichten::V,åhpadit,туныкта́ш
7119,unterrichten::V,oahpahit,туныкта́ш
7120,unterrichten::V,škovliđ,туныкта́ш
7121,unterrichten::V,máttááttiđ,туныкта́ш
7122,unterrichten::V,mätt'ted,туныкта́ш
7123,unterrichten::V,vuä´ppsted,туныкта́ш
7124,unterrichten::V,ма̄тҍха,туныкта́ш
7125,aufziehen::V,eeledh,орышта́ш
7126,aufziehen::V,bajedit,орышта́ш
7127,aufziehen::V,biebmat,орышта́ш
7128,aufziehen::V,pajaskeessiđ,орышта́ш
7129,aufziehen::V,šoddâdiđ,орышта́ш
7130,aufziehen::V,šõddeed,орышта́ш
7131,aufziehen::V,peâm'mad,орышта́ш
7132,aufziehen::V,вуэпьсе,орышта́ш
7133,leiten::V,lijrehtidh,вӱда́ш
7134,leiten::V,lijrehtidh,вуйлата́ш
7135,leiten::V,lájddit,вӱда́ш
7136,leiten::V,lájddit,вуйлата́ш
7137,leiten::V,oatsodit,вӱда́ш
7138,leiten::V,oatsodit,вуйлата́ш
7139,leiten::V,jođihit,вӱда́ш
7140,leiten::V,jođihit,вуйлата́ш
7141,leiten::V,stivriđ,вӱда́ш
7142,leiten::V,stivriđ,вуйлата́ш
7143,leiten::V,hovdiđ,вӱда́ш
7144,leiten::V,hovdiđ,вуйлата́ш
7145,leiten::V,jåå´đted,вӱда́ш
7146,leiten::V,jåå´đted,вуйлата́ш
7147,leiten::V,выгкэ,вӱда́ш
7148,leiten::V,выгкэ,вуйлата́ш
7149,leiten::V,вӯййкье,вӱда́ш
7150,leiten::V,вӯййкье,вуйлата́ш
7151,antreiben::V,eadtjoestidh,поктыла́ш
7152,antreiben::V,hasodit,поктыла́ш
7153,antreiben::V,hállsjedit,поктыла́ш
7154,antreiben::V,gevret,поктыла́ш
7155,antreiben::V,rássat,поктыла́ш
7156,antreiben::V,kušottiđ,поктыла́ш
7157,antreiben::V,huá'puttiđ,поктыла́ш
7158,antreiben::V,rääskted,поктыла́ш
7159,antreiben::V,hõškkled,поктыла́ш
7160,antreiben::V,ёадҌхе,поктыла́ш
7161,lassen::V,baajedh,-та́ш
7162,lassen::V,-ahttet,-та́ш
7163,lassen::V,diktit,-та́ш
7164,lassen::V,-ttiđ,-та́ш
7165,lassen::V,ä´n,-та́ш
7166,lassen::V,па̄ххкэ,-та́ш
7167,einladen::V,bööredh,ӱжа́ш
7168,einladen::V,bivddit,ӱжа́ш
7169,einladen::V,gåhttjot,ӱжа́ш
7170,einladen::V,bovdet,ӱжа́ш
7171,einladen::V,koččođ,ӱжа́ш
7172,einladen::V,kåččad,ӱжа́ш
7173,einladen::V,коаххче,ӱжа́ш
7174,vereinigen::V,iktedidh,иктешла́ш
7175,vereinigen::V,aktidit,иктешла́ш
7176,vereinigen::V,ovttastahttit,иктешла́ш
7177,vereinigen::V,o'vtâstittiđ,иктешла́ш
7178,vereinigen::V,õhtteed,иктешла́ш
7179,vereinigen::V,э̄хтхэ,иктешла́ш
7180,besuchen::V,åahpodh,то́лын кая́ш
7181,besuchen::V,goevlelidh,то́лын кая́ш
7182,besuchen::V,guossit,то́лын кая́ш
7183,besuchen::V,gal'let,то́лын кая́ш
7184,besuchen::V,fitnat,то́лын кая́ш
7185,besuchen::V,kolliđ,то́лын кая́ш
7186,besuchen::V,kõ´ll'jed,то́лын кая́ш
7187,besuchen::V,по̄дтлэ,то́лын кая́ш
7188,besuchen::V,во̄тэдтэ,то́лын кая́ш
7189,besuchen::V,во̄а̄ррдэ,то́лын кая́ш
7190,treffen::V,dieviedidh,вашлия́ш
7191,treffen::V,iejvvit,вашлия́ш
7192,treffen::V,deaivat,вашлия́ш
7193,treffen::V,staaviđ,вашлия́ш
7194,treffen::V,teividiđ,вашлия́ш
7195,treffen::V,o´ddjõõttâd,вашлия́ш
7196,treffen::V,вуэсстлэ,вашлия́ш
7197,sich versammeln::V,gaavnedidh,погына́ш
7198,sich versammeln::V,gaavnedidh,чумырга́ш
7199,sich versammeln::V,tjoaggut,погына́ш
7200,sich versammeln::V,tjoaggut,чумырга́ш
7201,sich versammeln::V,čoahkkanit,погына́ш
7202,sich versammeln::V,čoahkkanit,чумырга́ш
7203,sich versammeln::V,čokkâniđ,погына́ш
7204,sich versammeln::V,čokkâniđ,чумырга́ш
7205,sich versammeln::V,nurâdâttâđ,погына́ш
7206,sich versammeln::V,nurâdâttâđ,чумырга́ш
7207,sich versammeln::V,noorõõttâd,погына́ш
7208,sich versammeln::V,noorõõttâd,чумырга́ш
7209,sich versammeln::V,вӯллклэ,погына́ш
7210,sich versammeln::V,вӯллклэ,чумырга́ш
7211,spielen::V,rïdtjedh,мода́ш
7212,spielen::V,lustedalledh,мода́ш
7213,spielen::V,ståhkat,мода́ш
7214,spielen::V,stuvssit,мода́ш
7215,spielen::V,speallat,мода́ш
7216,spielen::V,le'ihâšiđ,мода́ш
7217,spielen::V,siõrrâd,мода́ш
7218,spielen::V,speâllad,мода́ш
7219,spielen::V,сӣррэ,мода́ш
7220,singen::V,laavlodh,мура́ш
7221,singen::V,lávllot,мура́ш
7222,singen::V,lávlut,мура́ш
7223,singen::V,lávluđ,мура́ш
7224,singen::V,läullad,мура́ш
7225,singen::V,ла̄ввлэ,мура́ш
7226,tanzen::V,daanhtsodh,кушта́ш
7227,tanzen::V,dánssat,кушта́ш
7228,tanzen::V,gærssulit,кушта́ш
7229,tanzen::V,dánset,кушта́ш
7230,tanzen::V,tánssáđ,кушта́ш
7231,tanzen::V,ta´nssjed,кушта́ш
7232,tanzen::V,pleäs'sjed,кушта́ш
7233,tanzen::V,нюччке,кушта́ш
7234,tanzen::V,пляссъе,кушта́ш
7235,sich trennen::V,jååkedidh,ойырла́ш
7236,sich trennen::V,sirrat,ойырла́ш
7237,sich trennen::V,sirádit,ойырла́ш
7238,sich trennen::V,earránit,ойырла́ш
7239,sich trennen::V,ratkuđ,ойырла́ш
7240,sich trennen::V,rätkkjed,ойырла́ш
7241,sich trennen::V,кӯдтъе,ойырла́ш
7242,verlassen::V,laehpedh,кудалта́ш
7243,verlassen::V,guodet,кудалта́ш
7244,verlassen::V,guođđit,кудалта́ш
7245,verlassen::V,hilgođ,кудалта́ш
7246,verlassen::V,kyeđđiđ,кудалта́ш
7247,verlassen::V,kue´đđed,кудалта́ш
7248,verlassen::V,сӯһпъе,кудалта́ш
7249,retten::V,gorredidh,утара́ш
7250,retten::V,gádjot,утара́ш
7251,retten::V,gádjut,утара́ш
7252,retten::V,kááijuđ,утара́ш
7253,retten::V,piä'luštiđ,утара́ш
7254,retten::V,ka´jjeed,утара́ш
7255,retten::V,вуаннче,утара́ш
7256,bewachen::V,geehtedh,орола́ш
7257,bewachen::V,váktit,орола́ш
7258,bewachen::V,fáktet,орола́ш
7259,bewachen::V,vahtiđ,орола́ш
7260,bewachen::V,värddjed,орола́ш
7261,bewachen::V,va´httjed,орола́ш
7262,bewachen::V,пынне,орола́ш
7263,bewachen::V,ка̄рвуллэ,орола́ш
7264,schützen::V,vaarjelidh,арала́ш
7265,schützen::V,suoddjit,арала́ш
7266,schützen::V,suodjalit,арала́ш
7267,schützen::V,suddjet,арала́ш
7268,schützen::V,varjâliđ,арала́ш
7269,schützen::V,suâided,арала́ш
7270,schützen::V,varjjled,арала́ш
7271,schützen::V,пынне,арала́ш
7272,verteidigen::V,vaarjelidh,арала́ш
7273,verteidigen::V,bælostit,арала́ш
7274,verteidigen::V,bealuštit,арала́ш
7275,verteidigen::V,čuollat,арала́ш
7276,verteidigen::V,piä'luštiđ,арала́ш
7277,verteidigen::V,peälšted,арала́ш
7278,verteidigen::V,пэ̄лль мэ̄ннэ,арала́ш
7279,sich schlagen::V,dåarodh,кредала́ш
7280,sich schlagen::V,tjoelestidh,кредала́ш
7281,sich schlagen::V,doarrot,кредала́ш
7282,sich schlagen::V,doarrut,кредала́ш
7283,sich schlagen::V,tuárruđ,кредала́ш
7284,sich schlagen::V,tuärrad,кредала́ш
7285,sich schlagen::V,туаррэ,кредала́ш
7286,schießen::V,vuetjedh,лӱя́ш
7287,schießen::V,skööhtedh,лӱя́ш
7288,schießen::V,vuohtjet,лӱя́ш
7289,schießen::V,báhčit,лӱя́ш
7290,schießen::V,pääččiđ,лӱя́ш
7291,schießen::V,pää´ččed,лӱя́ш
7292,schießen::V,ря̄хшкхэ,лӱя́ш
7293,siegen::V,vïtnedh,сеҥа́ш
7294,siegen::V,vuojttet,сеҥа́ш
7295,siegen::V,vuoitit,сеҥа́ш
7296,siegen::V,vyei'ttiđ,сеҥа́ш
7297,siegen::V,vuei´tted,сеҥа́ш
7298,siegen::V,вуэйхьтэ,сеҥа́ш
7299,ärgern::V,måarahtehtedh,сырыкта́ш
7300,ärgern::V,suhttadit,сырыкта́ш
7301,ärgern::V,hárdit,сырыкта́ш
7302,ärgern::V,piä'ṿuttiđ,сырыкта́ш
7303,ärgern::V,âsseed,сырыкта́ш
7304,ärgern::V,се̄нтхэ,сырыкта́ш
7305,schlagen::V,håasedh,пера́ш
7306,schlagen::V,laekedh,пера́ш
7307,schlagen::V,tsábbmet,пера́ш
7308,schlagen::V,tjassket,пера́ш
7309,schlagen::V,huškut,пера́ш
7310,schlagen::V,časkeđ,пера́ш
7311,schlagen::V,čâ´cǩǩed,пера́ш
7312,schlagen::V,та̄гкэ,пера́ш
7313,schlagen::V,ва̄сстэ,пера́ш
