,Concept_ID,se,pl
7169,treffen::V,iejvvit,spotkać
7170,treffen::V,deaivat,trafić
7171,treffen::V,deaivat,spotkać
7172,treffen::V,staaviđ,trafić
7173,treffen::V,staaviđ,spotkać
7174,treffen::V,teividiđ,trafić
7175,treffen::V,teividiđ,spotkać
7176,treffen::V,o´ddjõõttâd,trafić
7177,treffen::V,o´ddjõõttâd,spotkać
7178,treffen::V,вуэсстлэ,trafić
7179,treffen::V,вуэсстлэ,spotkać
7180,sich versammeln::V,gaavnedidh,zebrać się
7181,sich versammeln::V,gaavnedidh,zgromadzić się
7182,sich versammeln::V,tjoaggut,zebrać się
7183,sich versammeln::V,tjoaggut,zgromadzić się
7184,sich versammeln::V,čoahkkanit,zebrać się
7185,sich versammeln::V,čoahkkanit,zgromadzić się
7186,sich versammeln::V,čokkâniđ,zebrać się
7187,sich versammeln::V,čokkâniđ,zgromadzić się
7188,sich versammeln::V,nurâdâttâđ,zebrać się
7189,sich versammeln::V,nurâdâttâđ,zgromadzić się
7190,sich versammeln::V,noorõõttâd,zebrać się
7191,sich versammeln::V,noorõõttâd,zgromadzić się
7192,sich versammeln::V,вӯллклэ,zebrać się
7193,sich versammeln::V,вӯллклэ,zgromadzić się
7194,spielen::V,rïdtjedh,grać
7195,spielen::V,rïdtjedh,bawić się
7196,spielen::V,lustedalledh,grać
7197,spielen::V,lustedalledh,bawić się
7198,spielen::V,ståhkat,grać
7199,spielen::V,ståhkat,bawić się
7200,spielen::V,stuvssit,grać
7201,spielen::V,stuvssit,bawić się
7202,spielen::V,speallat,grać
7203,spielen::V,speallat,bawić się
7204,spielen::V,le'ihâšiđ,grać
7205,spielen::V,le'ihâšiđ,bawić się
7206,spielen::V,siõrrâd,grać
7207,spielen::V,siõrrâd,bawić się
7208,spielen::V,speâllad,grać
7209,spielen::V,speâllad,bawić się
7210,spielen::V,сӣррэ,grać
7211,spielen::V,сӣррэ,bawić się
7212,singen::V,laavlodh,śpiewać
7213,singen::V,lávllot,śpiewać
7214,singen::V,lávlut,śpiewać
7215,singen::V,lávluđ,śpiewać
7216,singen::V,läullad,śpiewać
7217,singen::V,ла̄ввлэ,śpiewać
7218,tanzen::V,daanhtsodh,pląsać
7219,tanzen::V,daanhtsodh,tańczyć
7220,tanzen::V,dánssat,pląsać
7221,tanzen::V,dánssat,tańczyć
7222,tanzen::V,gærssulit,pląsać
7223,tanzen::V,gærssulit,tańczyć
7224,tanzen::V,dánset,pląsać
7225,tanzen::V,dánset,tańczyć
7226,tanzen::V,tánssáđ,pląsać
7227,tanzen::V,tánssáđ,tańczyć
7228,tanzen::V,ta´nssjed,pląsać
7229,tanzen::V,ta´nssjed,tańczyć
7230,tanzen::V,pleäs'sjed,pląsać
7231,tanzen::V,pleäs'sjed,tańczyć
7232,tanzen::V,нюччке,pląsać
7233,tanzen::V,нюччке,tańczyć
7234,tanzen::V,пляссъе,pląsać
7235,tanzen::V,пляссъе,tańczyć
7236,sich trennen::V,jååkedidh,rozstać się
7237,sich trennen::V,sirrat,rozstać się
7238,sich trennen::V,sirádit,rozstać się
7239,sich trennen::V,earránit,rozstać się
7240,sich trennen::V,ratkuđ,rozstać się
7241,sich trennen::V,rätkkjed,rozstać się
7242,sich trennen::V,кӯдтъе,rozstać się
7243,verlassen::V,laehpedh,opuścić
7244,verlassen::V,guodet,opuścić
7245,verlassen::V,guođđit,opuścić
7246,verlassen::V,hilgođ,opuścić
7247,verlassen::V,kyeđđiđ,opuścić
7248,verlassen::V,kue´đđed,opuścić
7249,verlassen::V,сӯһпъе,opuścić
7250,retten::V,gorredidh,ocalić
7251,retten::V,gorredidh,uratować
7252,retten::V,gádjot,ocalić
7253,retten::V,gádjot,uratować
7254,retten::V,gádjut,ocalić
7255,retten::V,gádjut,uratować
7256,retten::V,kááijuđ,ocalić
7257,retten::V,kááijuđ,uratować
7258,retten::V,piä'luštiđ,ocalić
7259,retten::V,piä'luštiđ,uratować
7260,retten::V,ka´jjeed,ocalić
7261,retten::V,ka´jjeed,uratować
7262,retten::V,вуаннче,ocalić
7263,retten::V,вуаннче,uratować
7264,bewachen::V,geehtedh,pilnować
7265,bewachen::V,váktit,pilnować
7266,bewachen::V,fáktet,pilnować
7267,bewachen::V,vahtiđ,pilnować
7268,bewachen::V,värddjed,pilnować
7269,bewachen::V,va´httjed,pilnować
7270,bewachen::V,пынне,pilnować
7271,bewachen::V,ка̄рвуллэ,pilnować
7272,schützen::V,vaarjelidh,ochronić
7273,schützen::V,suoddjit,ochronić
7274,schützen::V,suodjalit,ochronić
7275,schützen::V,suddjet,ochronić
7276,schützen::V,varjâliđ,ochronić
7277,schützen::V,suâided,ochronić
7278,schützen::V,varjjled,ochronić
7279,schützen::V,пынне,ochronić
7280,verteidigen::V,vaarjelidh,bronić
7281,verteidigen::V,bælostit,bronić
7282,verteidigen::V,bealuštit,bronić
7283,verteidigen::V,čuollat,bronić
7284,verteidigen::V,piä'luštiđ,bronić
7285,verteidigen::V,peälšted,bronić
7286,verteidigen::V,пэ̄лль мэ̄ннэ,bronić
7287,sich schlagen::V,dåarodh,pobić się
7288,sich schlagen::V,tjoelestidh,pobić się
7289,sich schlagen::V,doarrot,pobić się
7290,sich schlagen::V,doarrut,pobić się
7291,sich schlagen::V,tuárruđ,pobić się
7292,sich schlagen::V,tuärrad,pobić się
7293,sich schlagen::V,туаррэ,pobić się
7294,schießen::V,vuetjedh,strzelać
7295,schießen::V,skööhtedh,strzelać
7296,schießen::V,vuohtjet,strzelać
7297,schießen::V,báhčit,strzelać
7298,schießen::V,pääččiđ,strzelać
7299,schießen::V,pää´ččed,strzelać
7300,schießen::V,ря̄хшкхэ,strzelać
7301,siegen::V,vïtnedh,zwycziężyć
7302,siegen::V,vuojttet,zwycziężyć
7303,siegen::V,vuoitit,zwycziężyć
7304,siegen::V,vyei'ttiđ,zwycziężyć
7305,siegen::V,vuei´tted,zwycziężyć
7306,siegen::V,вуэйхьтэ,zwycziężyć
7307,ärgern::V,måarahtehtedh,gniewać
7308,ärgern::V,suhttadit,gniewać
7309,ärgern::V,hárdit,gniewać
7310,ärgern::V,piä'ṿuttiđ,gniewać
7311,ärgern::V,âsseed,gniewać
7312,ärgern::V,се̄нтхэ,gniewać
7313,schlagen::V,håasedh,bić
7314,schlagen::V,håasedh,uderzyć
7315,schlagen::V,laekedh,bić
7316,schlagen::V,laekedh,uderzyć
7317,schlagen::V,tsábbmet,bić
7318,schlagen::V,tsábbmet,uderzyć
7319,schlagen::V,tjassket,bić
7320,schlagen::V,tjassket,uderzyć
7321,schlagen::V,huškut,bić
7322,schlagen::V,huškut,uderzyć
7323,schlagen::V,časkeđ,bić
7324,schlagen::V,časkeđ,uderzyć
7325,schlagen::V,čâ´cǩǩed,bić
7326,schlagen::V,čâ´cǩǩed,uderzyć
7327,schlagen::V,та̄гкэ,bić
7328,schlagen::V,та̄гкэ,uderzyć
7329,schlagen::V,ва̄сстэ,bić
7330,schlagen::V,ва̄сстэ,uderzyć
7331,treten::V,tjïektjedh,kopnąć
7332,treten::V,tjiektjat,kopnąć
7333,treten::V,čiekčat,kopnąć
7334,treten::V,čieh'čâđ,kopnąć
7335,treten::V,tanccâđ,kopnąć
7336,treten::V,tanccâd,kopnąć
7337,treten::V,то̄ппцэ,kopnąć
7338,stechen::V,baskedh,ukłuć
7339,stechen::V,tjuoggit,ukłuć
7340,stechen::V,čuoggut,ukłuć
7341,stechen::V,čuog'giđ,ukłuć
7342,stechen::V,čuõ´ǧ'ǧeed,ukłuć
7343,stechen::V,чо̄ххкэ,ukłuć
7344,stoßen::V,nehkiehtidh,popchnąć
7345,stoßen::V,nårddådit,popchnąć
7346,stoßen::V,nordadit,popchnąć
7347,stoßen::V,nutkâliđ,popchnąć
7348,stoßen::V,oi´ǧǧeed,popchnąć
7349,stoßen::V,оййкье,popchnąć
7350,stoßen::V,тоалкъе,popchnąć
7351,stehlen::V,sualadidh,ukraść
7352,stehlen::V,suoládit,ukraść
7353,stehlen::V,suoládit,ukraść
7354,stehlen::V,suá'ládiđ,ukraść
7355,stehlen::V,suâleed,ukraść
7356,stehlen::V,суэлнэ,ukraść
7357,stören::V,stööredh,zakłócić
7358,stören::V,stööredh,przeszkodzić
7359,stören::V,hearaldehtedh,zakłócić
7360,stören::V,hearaldehtedh,przeszkodzić
7361,stören::V,massit,zakłócić
7362,stören::V,massit,przeszkodzić
7363,stören::V,sjuddit,zakłócić
7364,stören::V,sjuddit,przeszkodzić
7365,stören::V,heađuštit,zakłócić
7366,stören::V,heađuštit,przeszkodzić
7367,stören::V,hettiđ,zakłócić
7368,stören::V,hettiđ,przeszkodzić
7369,stören::V,heṃâdiđ,zakłócić
7370,stören::V,heṃâdiđ,przeszkodzić
7371,stören::V,stamlded,zakłócić
7372,stören::V,stamlded,przeszkodzić
7373,stören::V,вӣршэ,zakłócić
7374,stören::V,вӣршэ,przeszkodzić
7375,stören::V,е̄кхэллэ,zakłócić
7376,stören::V,е̄кхэллэ,przeszkodzić
7377,belästigen::V,vaejviestidh,dokuczać
7378,belästigen::V,vájvedit,dokuczać
7379,belästigen::V,muodástuhttet,dokuczać
7380,belästigen::V,váivvidit,dokuczać
7381,belästigen::V,bieguhit,dokuczać
7382,belästigen::V,vä'ividiđ,dokuczać
7383,belästigen::V,stamlded,dokuczać
7384,belästigen::V,е̄кхэллэ,dokuczać
7385,belästigen::V,во̄а̄йвшэ,dokuczać
7386,verbergen::V,tjïekedh,ukryć
7387,verbergen::V,tjiehkat,ukryć
7388,verbergen::V,čiehkat,ukryć
7389,verbergen::V,čieḥâđ,ukryć
7390,verbergen::V,peittad,ukryć
7391,verbergen::V,чӣгкэ,ukryć
7392,verbergen::V,пе̄йхьтэ,ukryć
7393,täuschen::V,iermedh,łudzić
7394,täuschen::V,eajhkaldehtedh,łudzić
7395,täuschen::V,tjáddjit,łudzić
7396,täuschen::V,dájuhit,łudzić
7397,täuschen::V,viehtalit,łudzić
7398,täuschen::V,villiđ,łudzić
7399,täuschen::V,ǩiõllâd,łudzić
7400,täuschen::V,вӯйхе,łudzić
7401,täuschen::V,пе̄йхьтэ,łudzić
7402,täuschen::V,ке̄лсэллэ,łudzić
7403,betrügen::V,biehtedh,oszukać
7404,betrügen::V,biehttet,oszukać
7405,betrügen::V,beahttit,oszukać
7406,betrügen::V,filliđ,oszukać
7407,betrügen::V,ǩiõllâd,oszukać
7408,betrügen::V,pä´rtteed,oszukać
7409,betrügen::V,вӯйхе,oszukać
7410,betrügen::V,пе̄йхьтэ,oszukać
7411,betrügen::V,ке̄лсэллэ,oszukać
7412,töten::V,buvvedh,zabić
7413,töten::V,gåddet,zabić
7414,töten::V,soaggit,zabić
7415,töten::V,goddit,zabić
7416,töten::V,surmiđ,zabić
7417,töten::V,jämittiđ,zabić
7418,töten::V,kå´dded,zabić
7419,töten::V,so´rmmjed,zabić
7420,töten::V,коаннҌтэ,zabić
7421,wohnen::V,årrodh,mieszkać
7422,wohnen::V,veasodh,mieszkać
7423,wohnen::V,årrot,mieszkać
7424,wohnen::V,viessot,mieszkać
7425,wohnen::V,orrut,mieszkać
7426,wohnen::V,aassâđ,mieszkać
7427,wohnen::V,aassâd,mieszkać
7428,wohnen::V,jälsted,mieszkać
7429,wohnen::V,е̄лле,mieszkać
7430,arbeiten::V,barkedh,pracować
7431,arbeiten::V,rihtjat,pracować
7432,arbeiten::V,bargat,pracować
7433,arbeiten::V,porgâđ,pracować
7434,arbeiten::V,tue´j'jeed,pracować
7435,arbeiten::V,лыххкэ,pracować
7436,arbeiten::V,ро̄бхушшэ,pracować
7437,sammeln::V,tjåegkedh,zebrać
7438,sammeln::V,tjoahkkit,zebrać
7439,sammeln::V,čoaggit,zebrać
7440,sammeln::V,čokkiđ,zebrać
7441,sammeln::V,čuág'giđ,zebrać
7442,sammeln::V,noorrâd,zebrać
7443,sammeln::V,нёавсэ,zebrać
7444,pflücken::V,tjåegkedh,zerwać
7445,pflücken::V,tjoagget,zerwać
7446,pflücken::V,čoaggit,zerwać
7447,pflücken::V,čuág'giđ,zerwać
7448,pflücken::V,uussâd,zerwać
7449,pflücken::V,кышшкэ,zerwać
7450,jagen::V,bearhtodh,polować
7451,jagen::V,viejddit,polować
7452,jagen::V,bivdit,polować
7453,jagen::V,miä'cástiđ,polować
7454,jagen::V,miä´csted,polować
7455,jagen::V,ме̄ххьцтэ,polować
7456,fischen::V,gööledh,łowić ryby
7457,fischen::V,håagkodh,łowić ryby
7458,fischen::V,guollit,łowić ryby
7459,fischen::V,guolástit,łowić ryby
7460,fischen::V,kuá'lástiđ,łowić ryby
7461,fischen::V,kue´llšeed,łowić ryby
7462,fischen::V,шылле кӯль,łowić ryby
7463,fassen::V,bivtedh,złapać
7464,fassen::V,giddit,złapać
7465,fassen::V,bivdit,złapać
7466,fassen::V,pivdeđ,złapać
7467,fassen::V,kå´dded,złapać
7468,fassen::V,со̄а̄гкэ,złapać
7469,hüten::V,geehtedh,paść
7470,hüten::V,váktit,paść
7471,hüten::V,geahččat,paść
7472,hüten::V,keččâđ,paść
7473,hüten::V,hoi´ddjed,paść
7474,hüten::V,пынне,paść
7475,treiben::V,vuejiehtidh,pędzić
7476,treiben::V,vuojedit,pędzić
7477,treiben::V,vuodjelit,pędzić
7478,treiben::V,vyeijiđ,pędzić
7479,treiben::V,vue´jjad,pędzić
7480,treiben::V,выйхе,pędzić
7481,treiben::V,го̄ннэ,pędzić
7482,anbinden::V,viedtedh,przywiązać
7483,anbinden::V,gaarhkedidh,przywiązać
7484,anbinden::V,dabrrit,przywiązać
7485,anbinden::V,dæhppodit,przywiązać
7486,anbinden::V,čatnat,przywiązać
7487,anbinden::V,čoonnâđ,przywiązać
7488,anbinden::V,čõõnnâd,przywiązać
7489,anbinden::V,ко̄ррэ,przywiązać
7490,füttern::V,bïepmehtidh,karmić
7491,füttern::V,biebbmat,karmić
7492,füttern::V,biebmat,karmić
7493,füttern::V,purâttiđ,karmić
7494,füttern::V,poorted,karmić
7495,füttern::V,peâm'mad,karmić
7496,füttern::V,поҏтэ,karmić
7497,melken::V,buhtjedh,doić
7498,melken::V,båhtjet,doić
7499,melken::V,bahčit,doić
7500,melken::V,paččeeđ,doić
7501,melken::V,pââččad,doić
7502,melken::V,лаппьсе,doić
7503,hacken::V,tsåalhkodh,rąbać
7504,hacken::V,tsållat,rąbać
7505,hacken::V,tsáhpat,rąbać
7506,hacken::V,čuollat,rąbać
7507,hacken::V,čuollâđ,rąbać
7508,hacken::V,ceäk'kad,rąbać
7509,hacken::V,ця̄ххкэ,rąbać
7510,gießen::V,tjaetsiehtidh,lać
7511,gießen::V,tjaetsiehtidh,podlać
7512,gießen::V,tjáhttjit,lać
7513,gießen::V,tjáhttjit,podlać
7514,gießen::V,njuoskadit,lać
7515,gießen::V,njuoskadit,podlać
7516,gießen::V,čáhccet,lać
7517,gießen::V,čáhccet,podlać
7518,gießen::V,njuos'kâdiđ,lać
7519,gießen::V,njuos'kâdiđ,podlać
7520,gießen::V,väällad,lać
7521,gießen::V,väällad,podlać
7522,gießen::V,ва̄ллэ,lać
7523,gießen::V,ва̄ллэ,podlać
7524,reifen::V,njoetsedh,dojrzeć
7525,reifen::V,láddat,dojrzeć
7526,reifen::V,láddat,dojrzeć
7527,reifen::V,laddâđ,dojrzeć
7528,reifen::V,laddâd,dojrzeć
7529,reifen::V,ӣллкнэ,dojrzeć
7530,reifen::V,ло̄а̄янтэ,dojrzeć
7531,zubereiten::V,jurjiehtidh,przyrządzić
7532,zubereiten::V,riejddit,przyrządzić
7533,zubereiten::V,ráhkadit,przyrządzić
7534,zubereiten::V,va'lmâštiđ,przyrządzić
7535,zubereiten::V,vaalmšted,przyrządzić
7536,zubereiten::V,во̄а̄лмшэ,przyrządzić
7537,kochen::V,voessjedh,gotować
7538,kochen::V,vuossjat,gotować
7539,kochen::V,duolldádit,gotować
7540,kochen::V,vuoš'šat,gotować
7541,kochen::V,vuoššâđ,gotować
7542,kochen::V,ǩe´tted,gotować
7543,kochen::V,кыппьтэ,gotować
7544,backen::V,bååhkedh,piec
7545,backen::V,lájbbot,piec
7546,backen::V,báhkket,piec
7547,backen::V,goikadit,piec
7548,backen::V,liäi'buđ,piec
7549,backen::V,vää´l'jed,piec
7550,backen::V,па̄шшьтэ,piec
7551,braten::V,bissedh,piec
7552,braten::V,bissedh,smażyć
7553,braten::V,basset,piec
7554,braten::V,basset,smażyć
7555,braten::V,báistit,piec
7556,braten::V,báistit,smażyć
7557,braten::V,steiket,piec
7558,braten::V,steiket,smażyć
7559,braten::V,passeeđ,piec
7560,braten::V,passeeđ,smażyć
7561,braten::V,pä´štted,piec
7562,braten::V,pä´štted,smażyć
7563,braten::V,па̄шшьтэ,piec
7564,braten::V,па̄шшьтэ,smażyć
7565,umrühren::V,firredh,przemieszać
7566,umrühren::V,fierrot,przemieszać
7567,umrühren::V,fierrut,przemieszać
7568,umrühren::V,fiärruđ,przemieszać
7569,umrühren::V,sie´jjted,przemieszać
7570,umrühren::V,вӣршэ,przemieszać
7571,stricken::V,gurredh,dziać
7572,stricken::V,gådet,dziać
7573,stricken::V,gođđit,dziać
7574,stricken::V,kođđeeđ,dziać
7575,stricken::V,kåå´đđed,dziać
7576,stricken::V,коадтӭ,dziać
7577,nähen::V,gåarodh,szyć
7578,nähen::V,goarrot,szyć
7579,nähen::V,goarrut,szyć
7580,nähen::V,kuárruđ,szyć
7581,nähen::V,kuärrad,szyć
7582,nähen::V,куаррэ,szyć
7583,färben::V,klaeriedidh,pofarbować
7584,färben::V,bájnnit,pofarbować
7585,färben::V,sihttset,pofarbować
7586,färben::V,báidnit,pofarbować
7587,färben::V,ivdnet,pofarbować
7588,färben::V,päiniđ,pofarbować
7589,färben::V,päinnad,pofarbować
7590,färben::V,ǩe´rjjeed,pofarbować
7591,färben::V,по̄а̄ййнэ,pofarbować
7592,reinigen::V,reenskedh,oczyścić
7593,reinigen::V,dïdtesjidh,oczyścić
7594,reinigen::V,rájnnit,oczyścić
7595,reinigen::V,čorget,oczyścić
7596,reinigen::V,buhtistit,oczyścić
7597,reinigen::V,kađvâđ,oczyścić
7598,reinigen::V,čurgiđ,oczyścić
7599,reinigen::V,putestiđ,oczyścić
7600,reinigen::V,čiisteed,oczyścić
7601,reinigen::V,puu´ttsted,oczyścić
7602,reinigen::V,чисстэ,oczyścić
7603,reinigen::V,е̄ллэ,oczyścić
7604,waschen::V,bïssedh,prać
7605,waschen::V,bassat,prać
7606,waschen::V,bassat,prać
7607,waschen::V,posâliđ,prać
7608,waschen::V,põõssâd,prać
7609,waschen::V,пэ̄ссэ,prać
7610,abwischen::V,njaamedh,obetrzeć
7611,abwischen::V,sihkastit,obetrzeć
7612,abwischen::V,sihkkut,obetrzeć
7613,abwischen::V,sikkođ,obetrzeć
7614,abwischen::V,sekkad,obetrzeć
7615,abwischen::V,чисстэ,obetrzeć
7616,spülen::V,skuvledh,płukać
7617,spülen::V,dåjddet,płukać
7618,spülen::V,doidit,płukać
7619,spülen::V,skuljiđ,płukać
7620,spülen::V,toideđ,płukać
7621,spülen::V,tåiddad,płukać
7622,spülen::V,sku´lljeed,płukać
7623,spülen::V,пэ̄ссэ,płukać
7624,fegen::V,sööpedh,zamiatać
7625,fegen::V,suohttsit,zamiatać
7626,fegen::V,luvdet,zamiatać
7627,fegen::V,sihostiđ,zamiatać
7628,fegen::V,roppâđ,zamiatać
7629,fegen::V,västtad,zamiatać
7630,fegen::V,seekksted,zamiatać
7631,fegen::V,по̄а̄шшэ,zamiatać
7632,kehren::V,tjirredh,zamieść
7633,kehren::V,såbit,zamieść
7634,kehren::V,luvdet,zamieść
7635,kehren::V,suo'pâlistiđ,zamieść
7636,kehren::V,västtad,zamieść
7637,kehren::V,по̄а̄шшэ,zamieść
7638,baden::V,voejedidh,kąpać się
7639,baden::V,gálatjit,kąpać się
7640,baden::V,gálašit,kąpać się
7641,baden::V,lávguđ,kąpać się
7642,baden::V,vuõjjâd,kąpać się
7643,baden::V,sääunõõttâd,kąpać się
7644,baden::V,вӯйнэдтэ,kąpać się
7645,sich waschen::V,bïssedidh,myć się
7646,sich waschen::V,basádit,myć się
7647,sich waschen::V,basadit,myć się
7648,sich waschen::V,posâdâttâđ,myć się
7649,sich waschen::V,põõuuõõttâd,myć się
7650,sich waschen::V,пэзнэдтэ,myć się
7651,ausziehen::V,svæjkedh,zdjąć
7652,ausziehen::V,nuollat,zdjąć
7653,ausziehen::V,nuollat,zdjąć
7654,ausziehen::V,noollâđ,zdjąć
7655,ausziehen::V,nõõllâd,zdjąć
7656,ausziehen::V,jä´hssed,zdjąć
7657,ausziehen::V,я̄ккьсе,zdjąć
7658,anziehen::V,gaarvoehtidh,włożyć
7659,anziehen::V,tsåggåt,włożyć
7660,anziehen::V,nahkehit,włożyć
7661,anziehen::V,čákŋat,włożyć
7662,anziehen::V,ká'rvuttiđ,włożyć
7663,anziehen::V,čouggâd,włożyć
7664,anziehen::V,nââ´ǩǩted,włożyć
7665,anziehen::V,ца̄гке,włożyć
7666,anziehen::V,наккьхе,włożyć
7667,sich anziehen::V,gåårvedidh,ubrać się
7668,sich anziehen::V,gárvvunit,ubrać się
7669,sich anziehen::V,gárvodit,ubrać się
7670,sich anziehen::V,kárvudâttâđ,ubrać się
7671,sich anziehen::V,teâvõõttâd,ubrać się
7672,sich anziehen::V,туввнэдтэ,ubrać się
7673,kämmen::V,tjåhkodh,uczesać
7674,kämmen::V,rájddat,uczesać
7675,kämmen::V,čohkut,uczesać
7676,kämmen::V,čohhoođ,uczesać
7677,kämmen::V,čååkkad,uczesać
7678,kämmen::V,чоагкэ,uczesać
7679,schmücken::V,rïesedh,ozdabiać
7680,schmücken::V,feegredh,ozdabiać
7681,schmücken::V,hiervvit,ozdabiać
7682,schmücken::V,tjáppedit,ozdabiać
7683,schmücken::V,čiŋahit,ozdabiać
7684,schmücken::V,čiŋâttiđ,ozdabiać
7685,schmücken::V,heärvted,ozdabiać
7686,schmücken::V,ре̄ввклаххьтэ,ozdabiać
7687,sagen::V,jiehtedh,powiedzieć
7688,sagen::V,javllat,powiedzieć
7689,sagen::V,dadjat,powiedzieć
7690,sagen::V,cealkit,powiedzieć
7691,sagen::V,ettâđ,powiedzieć
7692,sagen::V,celkkiđ,powiedzieć
7693,sagen::V,nõmmeed,powiedzieć
7694,sagen::V,ceä´lǩǩed,powiedzieć
7695,sagen::V,е̄ввэ,powiedzieć
7696,sagen::V,це̄ӆӆьке,powiedzieć
7697,sprechen::V,håaledh,mówić
7698,sprechen::V,rudnat,mówić
7699,sprechen::V,runádit,mówić
7700,sprechen::V,sárdnut,mówić
7701,sprechen::V,sárnuđ,mówić
7702,sprechen::V,särnnad,mówić
7703,sprechen::V,са̄ррнэ,mówić
7704,reden::V,håaledh,mówić
7705,reden::V,sáhkadit,mówić
7706,reden::V,hupmat,mówić
7707,reden::V,arvâlâddâđ,mówić
7708,reden::V,sárnudiđ,mówić
7709,reden::V,mainsted,mówić
7710,reden::V,е̄внэллэ,mówić
7711,sich unterhalten::V,soptsestalledh,rozmawiać
7712,sich unterhalten::V,ságastit,rozmawiać
7713,sich unterhalten::V,ságastallat,rozmawiać
7714,sich unterhalten::V,jumadit,rozmawiać
7715,sich unterhalten::V,ságastallat,rozmawiać
7716,sich unterhalten::V,ma'inâstiđ,rozmawiać
7717,sich unterhalten::V,maainsted,rozmawiać
7718,sich unterhalten::V,мо̄а̄йнсе,rozmawiać
7719,fragen::V,gihtjedh,zapytać
7720,fragen::V,gahtjat,zapytać
7721,fragen::V,gatjádit,zapytać
7722,fragen::V,jearrat,zapytać
7723,fragen::V,koijâdiđ,zapytać
7724,fragen::V,kõõččâd,zapytać
7725,fragen::V,кэ̄дже,zapytać
7726,bitten::V,birredh,prosić
7727,bitten::V,aanoestidh,prosić
7728,bitten::V,rohkelassjedh,prosić
7729,bitten::V,ádnot,prosić
7730,bitten::V,gåhttjot,prosić
7731,bitten::V,bivdit,prosić
