,Concept_ID,ady,se
7144,abwischen::V,лъэкӏы́н,sikkođ
7145,abwischen::V,лъэкӏы́н,sekkad
7146,abwischen::V,лъэкӏы́н,чисстэ
7147,spülen::V,дэгъэчъыхьан,skuvledh
7148,spülen::V,дэгъэчъыхьан,dåjddet
7149,spülen::V,дэгъэчъыхьан,doidit
7150,spülen::V,дэгъэчъыхьан,skuljiđ
7151,spülen::V,дэгъэчъыхьан,toideđ
7152,spülen::V,дэгъэчъыхьан,tåiddad
7153,spülen::V,дэгъэчъыхьан,sku´lljeed
7154,spülen::V,дэгъэчъыхьан,пэ̄ссэ
7155,fegen::V,пхъэнкӏы́н,sööpedh
7156,fegen::V,пхъэнкӏы́н,suohttsit
7157,fegen::V,пхъэнкӏы́н,luvdet
7158,fegen::V,пхъэнкӏы́н,sihostiđ
7159,fegen::V,пхъэнкӏы́н,roppâđ
7160,fegen::V,пхъэнкӏы́н,västtad
7161,fegen::V,пхъэнкӏы́н,seekksted
7162,fegen::V,пхъэнкӏы́н,по̄а̄шшэ
7163,kehren::V,пхъэнкӏы́н,tjirredh
7164,kehren::V,пхъэнкӏы́н,såbit
7165,kehren::V,пхъэнкӏы́н,luvdet
7166,kehren::V,пхъэнкӏы́н,suo'pâlistiđ
7167,kehren::V,пхъэнкӏы́н,västtad
7168,kehren::V,пхъэнкӏы́н,по̄а̄шшэ
7169,baden::V,зыгъэпскӏын,voejedidh
7170,baden::V,зыгъэпскӏын,gálatjit
7171,baden::V,зыгъэпскӏын,gálašit
7172,baden::V,зыгъэпскӏын,lávguđ
7173,baden::V,зыгъэпскӏын,vuõjjâd
7174,baden::V,зыгъэпскӏын,sääunõõttâd
7175,baden::V,зыгъэпскӏын,вӯйнэдтэ
7176,sich waschen::V,зытхьакӏы́н,bïssedidh
7177,sich waschen::V,зытхьакӏы́н,basádit
7178,sich waschen::V,зытхьакӏы́н,basadit
7179,sich waschen::V,зытхьакӏы́н,posâdâttâđ
7180,sich waschen::V,зытхьакӏы́н,põõuuõõttâd
7181,sich waschen::V,зытхьакӏы́н,пэзнэдтэ
7182,ausziehen::V,къытехы́н,svæjkedh
7183,ausziehen::V,къытехы́н,nuollat
7184,ausziehen::V,къытехы́н,nuollat
7185,ausziehen::V,къытехы́н,noollâđ
7186,ausziehen::V,къытехы́н,nõõllâd
7187,ausziehen::V,къытехы́н,jä´hssed
7188,ausziehen::V,къытехы́н,я̄ккьсе
7189,anziehen::V,щылъэ́н,gaarvoehtidh
7190,anziehen::V,щылъэ́н,tsåggåt
7191,anziehen::V,щылъэ́н,nahkehit
7192,anziehen::V,щылъэ́н,čákŋat
7193,anziehen::V,щылъэ́н,ká'rvuttiđ
7194,anziehen::V,щылъэ́н,čouggâd
7195,anziehen::V,щылъэ́н,nââ´ǩǩted
7196,anziehen::V,щылъэ́н,ца̄гке
7197,anziehen::V,щылъэ́н,наккьхе
7198,sich anziehen::V,зыфэпэн,gåårvedidh
7199,sich anziehen::V,зыфэпэн,gárvvunit
7200,sich anziehen::V,зыфэпэн,gárvodit
7201,sich anziehen::V,зыфэпэн,kárvudâttâđ
7202,sich anziehen::V,зыфэпэн,teâvõõttâd
7203,sich anziehen::V,зыфэпэн,туввнэдтэ
7204,kämmen::V,жьын,tjåhkodh
7205,kämmen::V,жьын,rájddat
7206,kämmen::V,жьын,čohkut
7207,kämmen::V,жьын,čohhoođ
7208,kämmen::V,жьын,čååkkad
7209,kämmen::V,жьын,чоагкэ
7210,schmücken::V,гъэдэхэ́н,rïesedh
7211,schmücken::V,гъэдэхэ́н,feegredh
7212,schmücken::V,гъэдэхэ́н,hiervvit
7213,schmücken::V,гъэдэхэ́н,tjáppedit
7214,schmücken::V,гъэдэхэ́н,čiŋahit
7215,schmücken::V,гъэдэхэ́н,čiŋâttiđ
7216,schmücken::V,гъэдэхэ́н,heärvted
7217,schmücken::V,гъэдэхэ́н,ре̄ввклаххьтэ
7218,sagen::V,къэӏон,jiehtedh
7219,sagen::V,къэӏон,javllat
7220,sagen::V,къэӏон,dadjat
7221,sagen::V,къэӏон,cealkit
7222,sagen::V,къэӏон,ettâđ
7223,sagen::V,къэӏон,celkkiđ
7224,sagen::V,къэӏон,nõmmeed
7225,sagen::V,къэӏон,ceä´lǩǩed
7226,sagen::V,къэӏон,е̄ввэ
7227,sagen::V,къэӏон,це̄ӆӆьке
7228,sprechen::V,псэлъэ́н,håaledh
7229,sprechen::V,псэлъэ́н,rudnat
7230,sprechen::V,псэлъэ́н,runádit
7231,sprechen::V,псэлъэ́н,sárdnut
7232,sprechen::V,псэлъэ́н,sárnuđ
7233,sprechen::V,псэлъэ́н,särnnad
7234,sprechen::V,псэлъэ́н,са̄ррнэ
7235,reden::V,гущыӏэ́н,håaledh
7236,reden::V,гущыӏэ́н,sáhkadit
7237,reden::V,гущыӏэ́н,hupmat
7238,reden::V,гущыӏэ́н,arvâlâddâđ
7239,reden::V,гущыӏэ́н,sárnudiđ
7240,reden::V,гущыӏэ́н,mainsted
7241,reden::V,гущыӏэ́н,е̄внэллэ
7242,sich unterhalten::V,зэдэгущыӏэн,soptsestalledh
7243,sich unterhalten::V,зэдэгущыӏэн,ságastit
7244,sich unterhalten::V,зэдэгущыӏэн,ságastallat
7245,sich unterhalten::V,зэдэгущыӏэн,jumadit
7246,sich unterhalten::V,зэдэгущыӏэн,ságastallat
7247,sich unterhalten::V,зэдэгущыӏэн,ma'inâstiđ
7248,sich unterhalten::V,зэдэгущыӏэн,maainsted
7249,sich unterhalten::V,зэдэгущыӏэн,мо̄а̄йнсе
7250,fragen::V,упчӏэ́н,gihtjedh
7251,fragen::V,упчӏэ́н,gahtjat
7252,fragen::V,упчӏэ́н,gatjádit
7253,fragen::V,упчӏэ́н,jearrat
7254,fragen::V,упчӏэ́н,koijâdiđ
7255,fragen::V,упчӏэ́н,kõõččâd
7256,fragen::V,упчӏэ́н,кэ̄дже
7257,bitten::V,лъэӏо́н,birredh
7258,bitten::V,лъэӏо́н,aanoestidh
7259,bitten::V,лъэӏо́н,rohkelassjedh
7260,bitten::V,лъэӏо́н,ádnot
7261,bitten::V,лъэӏо́н,gåhttjot
7262,bitten::V,лъэӏо́н,bivdit
7263,bitten::V,лъэӏо́н,pivdeđ
7264,bitten::V,лъэӏо́н,äännad
7265,bitten::V,лъэӏо́н,raukkâd
7266,bitten::V,лъэӏо́н,а̄нкэ
7267,bitten::V,лъэӏо́н,кэ̄дже
7268,erzählen::V,къэпӏотэ́н,saakestidh
7269,erzählen::V,къэпӏотэ́н,giehttot
7270,erzählen::V,къэпӏотэ́н,subtsastit
7271,erzählen::V,къэпӏотэ́н,muitalit
7272,erzählen::V,къэпӏотэ́н,uvástâllâđ
7273,erzählen::V,къэпӏотэ́н,ma'inâstiđ
7274,erzählen::V,къэпӏотэ́н,maainsted
7275,erzählen::V,къэпӏотэ́н,мо̄а̄йнсе
7276,mitteilen::V,макъэ егъэӏун,såårnedh
7277,mitteilen::V,макъэ егъэӏун,bïeljelidh
7278,mitteilen::V,макъэ егъэӏун,diededit
7279,mitteilen::V,макъэ егъэӏун,dieđihit
7280,mitteilen::V,макъэ егъэӏун,a'lmottiđ
7281,mitteilen::V,макъэ егъэӏун,tie´đted
7282,mitteilen::V,макъэ егъэӏун,це̄ӆӆьке
7283,nennen::V,цӏэ фэусы́н,gåhtjodh
7284,nennen::V,цӏэ фэусы́н,lahtedh
7285,nennen::V,цӏэ фэусы́н,nammadit
7286,nennen::V,цӏэ фэусы́н,gohččut
7287,nennen::V,цӏэ фэусы́н,nomâttiđ
7288,nennen::V,цӏэ фэусы́н,koččođ
7289,nennen::V,цӏэ фэусы́н,nõõmted
7290,nennen::V,цӏэ фэусы́н,нэ̄ммдэ
7291,nennen::V,цӏэ фэусы́н,це̄ӆӆьке
7292,rufen::V,джэн,gåhtjodh
7293,rufen::V,джэн,tjåarvodh
7294,rufen::V,джэн,tjuorvvot
7295,rufen::V,джэн,čuorvut
7296,rufen::V,джэн,čuár'vuđ
7297,rufen::V,джэн,kåččad
7298,rufen::V,джэн,čuârvvad
7299,rufen::V,джэн,коаххче
7300,prahlen::V,узыщытхъужьы́н,girmedh
7301,prahlen::V,узыщытхъужьы́н,goarssudit
7302,prahlen::V,узыщытхъужьы́н,rábmot
7303,prahlen::V,узыщытхъужьы́н,ramâččâttâđ
7304,prahlen::V,узыщытхъужьы́н,kuärggõõttâd
7305,prahlen::V,узыщытхъужьы́н,куарктэ
7306,übersetzen::V,бгъэкӏотэн,jarkoestidh
7307,übersetzen::V,бгъэкӏотэн,jårggålit
7308,übersetzen::V,бгъэкӏотэн,jorgalit
7309,übersetzen::V,бгъэкӏотэн,jurgâliđ
7310,übersetzen::V,бгъэкӏотэн,jåårǥlâ´tted
7311,denken::V,егупшысэ́н,ussjedidh
7312,denken::V,егупшысэ́н,ájádallat
7313,denken::V,егупшысэ́н,usjudit
7314,denken::V,егупшысэ́н,jurddašit
7315,denken::V,егупшысэ́н,jurdeđ
7316,denken::V,егупшысэ́н,ju'rdâččiđ
7317,denken::V,егупшысэ́н,juurdčed
7318,denken::V,егупшысэ́н,юррьтэ
7319,glauben::V,уивыхъэ́ телъы́н,jaehkedh
7320,glauben::V,уивыхъэ́ телъы́н,jáhkket
7321,glauben::V,уивыхъэ́ телъы́н,jáhkkit
7322,glauben::V,уивыхъэ́ телъы́н,oskođ
7323,glauben::V,уивыхъэ́ телъы́н,jähittiđ
7324,glauben::V,уивыхъэ́ телъы́н,åskkad
7325,glauben::V,уивыхъэ́ телъы́н,оасскэ
7326,bemerken::V,гу лъыптэ́н,aajhtsedh
7327,bemerken::V,гу лъыптэ́н,lahtestidh
7328,bemerken::V,гу лъыптэ́н,ájttsat
7329,bemerken::V,гу лъыптэ́н,gæhttjat
7330,bemerken::V,гу лъыптэ́н,tsuojggit
7331,bemerken::V,гу лъыптэ́н,áicat
7332,bemerken::V,гу лъыптэ́н,fuobmát
7333,bemerken::V,гу лъыптэ́н,aiccâđ
7334,bemerken::V,гу лъыптэ́н,huá'mášiđ
7335,bemerken::V,гу лъыптэ́н,aiccâd
7336,bemerken::V,гу лъыптэ́н,huõmsted
7337,bemerken::V,гу лъыптэ́н,уййнэ
7338,erkennen::V,зэхэпхын,dabtedh
7339,erkennen::V,зэхэпхын,dåbddåt
7340,erkennen::V,зэхэпхын,dovdát
7341,erkennen::V,зэхэпхын,fuobmát
7342,erkennen::V,зэхэпхын,tubdâđ
7343,erkennen::V,зэхэпхын,tobddâd
7344,erkennen::V,зэхэпхын,тӣдтӭ
7345,erkennen::V,зэхэпхын,то̄ммтэ
7346,erkennen::V,зэбгъэшӏэн,dabtedh
7347,erkennen::V,зэбгъэшӏэн,dåbddåt
7348,erkennen::V,зэбгъэшӏэн,dovdát
7349,erkennen::V,зэбгъэшӏэн,fuobmát
7350,erkennen::V,зэбгъэшӏэн,tubdâđ
7351,erkennen::V,зэбгъэшӏэн,tobddâd
7352,erkennen::V,зэбгъэшӏэн,тӣдтӭ
7353,erkennen::V,зэбгъэшӏэн,то̄ммтэ
7354,begreifen::V,гурыӏо́н,daapadidh
7355,begreifen::V,гурыӏо́н,buojkkát
7356,begreifen::V,гурыӏо́н,ipmirdit
7357,begreifen::V,гурыӏо́н,iberdiđ
7358,begreifen::V,гурыӏо́н,tobddâd
7359,begreifen::V,гурыӏо́н,то̄ӆӆькье
7360,verstehen::V,зэхэхын,guarkedh
7361,verstehen::V,зэхэхын,árvvedit
7362,verstehen::V,зэхэхын,guopmat
7363,verstehen::V,зэхэхын,addiđ
7364,verstehen::V,зэхэхын,tobddâd
7365,verstehen::V,зэхэхын,fi´ttjed
7366,verstehen::V,зэхэхын,о̄а̄нтшэ
7367,lernen::V,еджэ́н,bïhkemdidh
7368,lernen::V,еджэ́н,oahppat
7369,lernen::V,еджэ́н,oahppat
7370,lernen::V,еджэ́н,oppâđ
7371,lernen::V,еджэ́н,mättjed
7372,lernen::V,еджэ́н,уххцтэдтэ
7373,wissen::V,шӏэн,dietedh
7374,wissen::V,шӏэн,diehtet
7375,wissen::V,шӏэн,diehtit
7376,wissen::V,шӏэн,tiettiđ
7377,wissen::V,шӏэн,tie´tted
7378,wissen::V,шӏэн,тӣдтӭ
7379,sich erinnern an::V,къэшӏэжьын,mujhtedh
7380,sich erinnern an::V,къэшӏэжьын,mujttet
7381,sich erinnern an::V,къэшӏэжьын,muitát
7382,sich erinnern an::V,къэшӏэжьын,muštáđ
7383,sich erinnern an::V,къэшӏэжьын,mu´štted
7384,sich erinnern an::V,къэшӏэжьын,мушштсэллэ
7385,vergessen::V,пщыгъупшэжьы́н,åajaldidh
7386,vergessen::V,пщыгъупшэжьы́н,vååjeldehtedh
7387,vergessen::V,пщыгъупшэжьы́н,vajálduhttet
7388,vergessen::V,пщыгъупшэжьы́н,vajáldahttit
7389,vergessen::V,пщыгъупшэжьы́н,vájáldittiđ
7390,vergessen::V,пщыгъупшэжьы́н,vääildâ´tted
7391,vergessen::V,пщыгъупшэжьы́н,вуаййлаххьтэ
7392,messen::V,шын,meatadidh
7393,messen::V,шын,mïetestidh
7394,messen::V,шын,mihttit
7395,messen::V,шын,miehttit
7396,messen::V,шын,mihtidit
7397,messen::V,шын,mittediđ
7398,messen::V,шын,metteed
7399,messen::V,шын,mie´r'reed
7400,messen::V,шын,ме̄ррьдэ
7401,zählen::V,плъытэ́н,ryöknehtidh
7402,zählen::V,плъытэ́н,låhkåt
7403,zählen::V,плъытэ́н,lohkat
7404,zählen::V,плъытэ́н,lyeš'tiđ
7405,zählen::V,плъытэ́н,la´sǩǩeed
7406,zählen::V,плъытэ́н,ло̄гкэ
7407,rechnen::V,плъытэ́н,åbrodh
7408,rechnen::V,плъытэ́н,ryöknedh
7409,rechnen::V,плъытэ́н,riekknit
7410,rechnen::V,плъытэ́н,låhkåt
7411,rechnen::V,плъытэ́н,rēhkenastit
7412,rechnen::V,плъытэ́н,rēhkenuššat
7413,rechnen::V,плъытэ́н,reknistiđ
7414,rechnen::V,плъытэ́н,rekknâ´stted
7415,rechnen::V,плъытэ́н,ло̄гкэ
7416,rechnen::V,угугъэ́н,åbrodh
7417,rechnen::V,угугъэ́н,ryöknedh
7418,rechnen::V,угугъэ́н,riekknit
7419,rechnen::V,угугъэ́н,låhkåt
7420,rechnen::V,угугъэ́н,rēhkenastit
7421,rechnen::V,угугъэ́н,rēhkenuššat
7422,rechnen::V,угугъэ́н,reknistiđ
7423,rechnen::V,угугъэ́н,rekknâ´stted
7424,rechnen::V,угугъэ́н,ло̄гкэ
7425,lesen::V,еджэ́н,lohkedh
7426,lesen::V,еджэ́н,låhkåt
7427,lesen::V,еджэ́н,lohkat
7428,lesen::V,еджэ́н,luuhâđ
7429,lesen::V,еджэ́н,lookkâd
7430,lesen::V,еджэ́н,ло̄гкэ
7431,malen::V,шӏын,måaladidh
7432,malen::V,шӏын,feerpedh
7433,malen::V,шӏын,mállit
7434,malen::V,шӏын,njuohtat
7435,malen::V,шӏын,mōlet
7436,malen::V,шӏын,mááláḋ
7437,malen::V,шӏын,kälkkeed
7438,malen::V,шӏын,maa´l'jed
7439,malen::V,шӏын,рисовайе
7440,malen::V,шӏын,риссъе
7441,zeichnen::V,шӏын,guvviedidh
7442,zeichnen::V,шӏын,tjuorggat
7443,zeichnen::V,шӏын,sárgut
7444,zeichnen::V,шӏын,tevdnet
7445,zeichnen::V,шӏын,sárguđ
7446,zeichnen::V,шӏын,pirsted
7447,zeichnen::V,шӏын,piirsted
7448,zeichnen::V,шӏын,рисовайе
7449,zeichnen::V,шӏын,риссъе
7450,schreiben::V,тхын,tjaeledh
7451,schreiben::V,тхын,tjállet
7452,schreiben::V,тхын,čállit
7453,schreiben::V,тхын,čäälliđ
7454,schreiben::V,тхын,ǩiirjted
7455,schreiben::V,тхын,кырьйхе
7456,besitzen::V,иӏэн,eekedh
7457,besitzen::V,иӏэн,æjggut
7458,besitzen::V,иӏэн,oamastit
7459,besitzen::V,иӏэн,omâstiđ
7460,besitzen::V,иӏэн,lee´d
7461,besitzen::V,иӏэн,лиййе
7462,kaufen::V,щэфы́н,åestedh
7463,kaufen::V,щэфы́н,oasstet
7464,kaufen::V,щэфы́н,oastit
7465,kaufen::V,щэфы́н,uás'tiđ
7466,kaufen::V,щэфы́н,vuä´stted
7467,kaufen::V,щэфы́н,вуэссьтэ
7468,verkaufen::V,щэн,doekedh
7469,verkaufen::V,щэн,vuobddet
7470,verkaufen::V,щэн,vuovdit
7471,verkaufen::V,щэн,vyeb'diđ
7472,verkaufen::V,щэн,kaaupšed
7473,verkaufen::V,щэн,мӣгкэ
7474,bezahlen::V,птын,maeksedh
7475,bezahlen::V,птын,mákset
7476,bezahlen::V,птын,máksit
7477,bezahlen::V,птын,mäksiđ
7478,bezahlen::V,птын,mä´hssed
7479,bezahlen::V,птын,ма̄ккьсе
7480,bezahlen::V,лъыптын,maeksedh
7481,bezahlen::V,лъыптын,mákset
7482,bezahlen::V,лъыптын,máksit
7483,bezahlen::V,лъыптын,mäksiđ
7484,bezahlen::V,лъыптын,mä´hssed
7485,bezahlen::V,лъыптын,ма̄ккьсе
7486,bezahlen::V,птыжьы́н,maeksedh
7487,bezahlen::V,птыжьы́н,mákset
7488,bezahlen::V,птыжьы́н,máksit
7489,bezahlen::V,птыжьы́н,mäksiđ
7490,bezahlen::V,птыжьы́н,mä´hssed
7491,bezahlen::V,птыжьы́н,ма̄ккьсе
7492,zahlen::V,птын,maeksedh
7493,zahlen::V,птын,mákset
7494,zahlen::V,птын,máksit
7495,zahlen::V,птын,mäksiđ
7496,zahlen::V,птын,mä´hssed
7497,zahlen::V,птын,ма̄ккьсе
7498,zahlen::V,лъыптын,maeksedh
7499,zahlen::V,лъыптын,mákset
7500,zahlen::V,лъыптын,máksit
7501,zahlen::V,лъыптын,mäksiđ
7502,zahlen::V,лъыптын,mä´hssed
7503,zahlen::V,лъыптын,ма̄ккьсе
7504,beherrschen::V,иунаеу иӏэн,reeredh
7505,beherrschen::V,иунаеу иӏэн,ráddit
7506,beherrschen::V,иунаеу иӏэн,ráđ'đet
7507,beherrschen::V,иунаеу иӏэн,háldet
7508,beherrschen::V,иунаеу иӏэн,hálddašit
7509,beherrschen::V,иунаеу иӏэн,ha'ldâšiđ
7510,beherrschen::V,иунаеу иӏэн,vaaldšed
7511,beherrschen::V,иунаеу иӏэн,владейэ
7512,ertragen::V,щэчы́н,eebledh
7513,ertragen::V,щэчы́н,vïssjedh
7514,ertragen::V,щэчы́н,ælljat
7515,ertragen::V,щэчы́н,gierdat
7516,ertragen::V,щэчы́н,gil'lát
7517,ertragen::V,щэчы́н,tuád'dud
7518,ertragen::V,щэчы́н,cevziđ
7519,ertragen::V,щэчы́н,tuâd'dad
7520,ertragen::V,щэчы́н,ǩeâl'l'jed
7521,ertragen::V,щэчы́н,кӣрршэ
7522,Schnurrbart::N,,bijjie-skaavtjoe
7523,Schnurrbart::N,,njunjevuolskávttjá
7524,Schnurrbart::N,,seamu
7525,Schnurrbart::N,,siämu
7526,Schnurrbart::N,,ää´bben
7527,Schnurrbart::N,,о̄а̄бпан
7528,Nabel::N,,naepie
7529,Nabel::N,,náhpe
7530,Nabel::N,,náhpi
7531,Nabel::N,,nääpi
7532,Nabel::N,,nää´pp
7533,Nabel::N,,на̄бпь
7534,Wetter::N,,vïerhtse
7535,Wetter::N,,dálkke
7536,Wetter::N,,dálki
7537,Wetter::N,,šoŋŋâ
7538,Wetter::N,,šõŋŋ
7539,Wetter::N,,шэ̄ӈӈ
7540,Frost::N,,baajkoe
7541,Frost::N,,tjoasskem
7542,Frost::N,,buolaš
7543,Frost::N,,puolâš
7544,Frost::N,,puõlâš
7545,Frost::N,,мӯнь
7546,Raureif::N,,jyjse
7547,Raureif::N,,ridne
7548,Raureif::N,,goarre
7549,Raureif::N,,ritni
7550,Raureif::N,,suhči
7551,Raureif::N,,riṇe
7552,Raureif::N,,ай
7553,Adler::N,,aarhtse
7554,Adler::N,,goasskem
7555,Adler::N,,goaskin
7556,Adler::N,,kuás'kim
7557,Adler::N,,kuä´cǩǩem
7558,Adler::N,,куэцькем
7559,Schwan::N,,njoktje
7560,Schwan::N,,snjuktja
7561,Schwan::N,,njukča
7562,Schwan::N,,njuhčâ
7563,Schwan::N,,njuhčč
7564,Schwan::N,,нюххч
7565,Ton::N,,tjoeje
7566,Ton::N,,tåvnnå
7567,Ton::N,,tjuodja
7568,Ton::N,,šuokŋa
7569,Ton::N,,nuot'tâ
7570,Ton::N,,suõmm
7571,Ton::N,,ӣнн
7572,Sache::N,,aate
7573,Sache::N,,saake
7574,Sache::N,,ássje
7575,Sache::N,,ášši
7576,Sache::N,,äšši
7577,Sache::N,,ä´šš
7578,Sache::N,,ве̄шш
7579,Schlitten::N,,slærra
7580,Schlitten::N,,tjïelhke
7581,Schlitten::N,,gieris
7582,Schlitten::N,,tjielkká
7583,Schlitten::N,,gielká
7584,Schlitten::N,,kiäl'kká
7585,Schlitten::N,,saan
7586,Schlitten::N,,ǩeâlkk
7587,Schlitten::N,,со̄а̄н
7588,Last::N,,maajsoe
7589,Last::N,,noade
7590,Last::N,,guorbmi
7591,Last::N,,kye'rmi
7592,Last::N,,nue´đđ
7593,Last::N,,kue´rmm
7594,Last::N,,нуэдът
7595,Figur::N,,guvvie
7596,Figur::N,,gåvos
7597,Figur::N,,figuvrra
7598,Figur::N,,figuvra
7599,Figur::N,,kovos
7600,Figur::N,,kuâŋas
7601,Bündel::N,,paantje
7602,Bündel::N,,buduk
7603,Bündel::N,,gurppe
7604,Bündel::N,,gihppu
7605,Bündel::N,,kiäs'tu
7606,Bündel::N,,šnâpp
7607,Bündel::N,,пуччк
7608,Schuh::N,,gaamege
7609,Schuh::N,,gáma
7610,Schuh::N,,skuovva
7611,Schuh::N,,gáma
7612,Schuh::N,,kaamâ
7613,Schuh::N,,kaammi
7614,Schuh::N,,камаша
7615,Arzt::N,,dåaktere
7616,Arzt::N,,dåktår
7617,Arzt::N,,dálkudiddje
7618,Arzt::N,,doavttir
7619,Arzt::N,,tuáh'tár
7620,Arzt::N,,dåhttar
7621,Arzt::N,,лыххцэй
7622,lebendig::A,,jielije
7623,lebendig::A,,viesso
7624,lebendig::A,,ealli
7625,lebendig::A,,eeleev
7626,lebendig::A,,jie´lli
7627,lebendig::A,,е̄лльгденҍ
7628,zuerst::ADV,,voestegh
7629,zuerst::ADV,,álgon
7630,zuerst::ADV,,vuos
7631,zuerst::ADV,,vuohččan
7632,zuerst::ADV,,vuoč'čin
7633,zuerst::ADV,,vuõ´ste
7634,zuerst::ADV,,vuõs'smõõssân
7635,zuerst::ADV,,э̄ввтла
7636,zuerst::ADV,,э̄ввтэль
7637,manchmal::ADV,,muvhtene
7638,manchmal::ADV,,muhttijn
