,Concept_ID,se,te
646,Anhöhe::N,jalladahke,కొండ
647,Anhöhe::N,dievásj,కొండ
648,Anhöhe::N,aláš,కొండ
649,Anhöhe::N,luohkká,కొండ
650,Anhöhe::N,tiävá,కొండ
651,Anhöhe::N,poorááš,కొండ
652,Anhöhe::N,ču´lpp,కొండ
653,Anhöhe::N,škâu´ŋŋ,కొండ
654,Anhöhe::N,ка̄ннҌт,కొండ
655,Berg::N,bïerje,పర్వతము
656,Berg::N,várre,పర్వతము
657,Berg::N,várri,పర్వతము
658,Berg::N,vääṛi,పర్వతము
659,Berg::N,vää´rr,పర్వతము
660,Berg::N,те̄ррьм,పర్వతము
661,Gipfel::N,dalvese,శిఖరము
662,Gipfel::N,tjåhkkå,శిఖరము
663,Gipfel::N,čohkka,శిఖరము
664,Gipfel::N,čokke,శిఖరము
665,Gipfel::N,čå´ǩǩ,శిఖరము
666,Gipfel::N,ла̄ддҍв,శిఖరము
667,Höhle::N,beajoe,గుహ
668,Höhle::N,rájgge,గుహ
669,Höhle::N,sluoggo,గుహ
670,Höhle::N,biedju,గుహ
671,Höhle::N,kuovđâšm,గుహ
672,Höhle::N,skuõrr,గుహ
673,Höhle::N,вуэӈӈк,గుహ
674,Abhang::N,boelte,ఏటవాలు
675,Abhang::N,brijrie,ఏటవాలు
676,Abhang::N,bállte,ఏటవాలు
677,Abhang::N,vielti,ఏటవాలు
678,Abhang::N,luohkká,ఏటవాలు
679,Abhang::N,viel'tti,ఏటవాలు
680,Abhang::N,vie´ltt,ఏటవాలు
681,Abhang::N,луэххк,ఏటవాలు
682,Quelle::N,aajege,మూలము
683,Quelle::N,gaaltije,మూలము
684,Quelle::N,ája,మూలము
685,Quelle::N,ája,మూలము
686,Quelle::N,gáldu,మూలము
687,Quelle::N,aajâ,మూలము
688,Quelle::N,käldee,మూలము
689,Quelle::N,lädd,మూలము
690,Quelle::N,käivv,మూలము
691,Quelle::N,ка̄ййв,మూలము
692,Bach::N,johketje,కాలువ
693,Bach::N,jåhkå,కాలువ
694,Bach::N,jågåsj,కాలువ
695,Bach::N,jogaš,కాలువ
696,Bach::N,aajâ,కాలువ
697,Bach::N,vuäjj,కాలువ
698,Bach::N,вуэйй,కాలువ
699,Fluss::N,johke,నది
700,Fluss::N,ædno,నది
701,Fluss::N,jåhkå,నది
702,Fluss::N,johka,నది
703,Fluss::N,juuhâ,నది
704,Fluss::N,jokk,నది
705,Fluss::N,jeänn,నది
706,Fluss::N,ё̄гк,నది
707,Ufer::N,beala,తీరము
708,Ufer::N,gádde,తీరము
709,Ufer::N,gáddi,తీరము
710,Ufer::N,riddo,తీరము
711,Ufer::N,redd,తీరము
712,Ufer::N,рыннт,తీరము
713,Küste::N,mïere,తీరము
714,Küste::N,gaedtie,తీరము
715,Küste::N,merragádde,తీరము
716,Küste::N,merraguovllo,తీరము
717,Küste::N,gáddi,తీరము
718,Küste::N,riddo,తీరము
719,Küste::N,miârr'redd,తీరము
720,Küste::N,рыннт,తీరము
721,Festland::N,gaedtie,భూమి
722,Festland::N,gádde,భూమి
723,Festland::N,nannán,భూమి
724,Festland::N,kušknjâs,భూమి
725,Festland::N,eennâm,భూమి
726,Festland::N,jânnam,భూమి
727,Festland::N,ма̄ннтэр,భూమి
728,Meer::N,mearoe,సముద్రము
729,Meer::N,merra,సముద్రము
730,Meer::N,nuorre,సముద్రము
731,Meer::N,áhpi,సముద్రము
732,Meer::N,mearra,సముద్రము
733,Meer::N,meeṛâ,సముద్రము
734,Meer::N,miârr,సముద్రము
735,Meer::N,ме̄рр,సముద్రము
736,Bucht::N,loekte,మరుగు
737,Bucht::N,oagge,మరుగు
738,Bucht::N,luokta,మరుగు
739,Bucht::N,luokta,మరుగు
740,Bucht::N,čuáj̣á,మరుగు
741,Bucht::N,luhtt,మరుగు
742,Bucht::N,вӯнн,మరుగు
743,Bucht::N,лӯххт,మరుగు
744,Insel::N,sååle,దీవి
745,Insel::N,suoloj,దీవి
746,Insel::N,suolu,దీవి
747,Insel::N,suálui,దీవి
748,Insel::N,suâl,దీవి
749,Insel::N,суэл,దీవి
750,Blume::N,rïesege,పుష్పము
751,Blume::N,giedjek,పుష్పము
752,Blume::N,rássi,పుష్పము
753,Blume::N,kukká,పుష్పము
754,Blume::N,heä´rvvrää´ss,పుష్పము
755,Blume::N,ывьнэнч,పుష్పము
756,Gras::N,kraesie,పచ్చగడ్డి
757,Gras::N,rásse,పచ్చగడ్డి
758,Gras::N,rássi,పచ్చగడ్డి
759,Gras::N,rääsi,పచ్చగడ్డి
760,Gras::N,rää´ss,పచ్చగడ్డి
761,Gras::N,ра̄ссь,పచ్చగడ్డి
762,Wurzel::N,roehtse,వేరు
763,Wurzel::N,ruohttsa,వేరు
764,Wurzel::N,ruohtas,వేరు
765,Wurzel::N,veedis,వేరు
766,Wurzel::N,vue´ddes,వేరు
767,Wurzel::N,вуэнҍтэсь,వేరు
768,Baum::N,moere,చెట్టు
769,Baum::N,muorra,చెట్టు
770,Baum::N,muorra,చెట్టు
771,Baum::N,muoṛâ,చెట్టు
772,Baum::N,muõrr,చెట్టు
773,Baum::N,мӯрр,చెట్టు
774,Stamm::N,ståamhpe,చెట్టుబోదె
775,Stamm::N,mátta,చెట్టుబోదె
776,Stamm::N,galda,చెట్టుబోదె
777,Stamm::N,ruŋgo,చెట్టుబోదె
778,Stamm::N,stokk,చెట్టుబోదె
779,Stamm::N,мӯрр,చెట్టుబోదె
780,Stamm::N,кэ̄ллт,చెట్టుబోదె
781,Rinde::N,gïrre,చెట్టుపట్ట
782,Rinde::N,baarhkoe,చెట్టుపట్ట
783,Rinde::N,bárkko,చెట్టుపట్ట
784,Rinde::N,ostu,చెట్టుపట్ట
785,Rinde::N,bárku,చెట్టుపట్ట
786,Rinde::N,korrâ,చెట్టుపట్ట
787,Rinde::N,kõrr,చెట్టుపట్ట
788,Rinde::N,pärkk,చెట్టుపట్ట
789,Rinde::N,кэ̄рр,చెట్టుపట్ట
790,Rinde::N,па̄ҏҏк,చెట్టుపట్ట
791,Ast::N,åeksie,కొమ్మ
792,Ast::N,oakse,కొమ్మ
793,Ast::N,oaksi,కొమ్మ
794,Ast::N,uák'si,కొమ్మ
795,Ast::N,å´hss,కొమ్మ
796,Ast::N,вуэккьс,కొమ్మ
797,Zweig::N,åeksie,చివుకు
798,Zweig::N,oakse,చివుకు
799,Zweig::N,rissi,చివుకు
800,Zweig::N,syeṛi,చివుకు
801,Zweig::N,sue´rr,చివుకు
802,Zweig::N,рыссе,చివుకు
803,Blatt::N,plienie,ఆకు
804,Blatt::N,lassta,ఆకు
805,Blatt::N,lasta,ఆకు
806,Blatt::N,lostâ,ఆకు
807,Blatt::N,lõstt,ఆకు
808,Blatt::N,лэ̄сст,ఆకు
809,Birke::N,såekie,తరహా చెట్టు
810,Birke::N,soahke,తరహా చెట్టు
811,Birke::N,soahki,తరహా చెట్టు
812,Birke::N,suáhi,తరహా చెట్టు
813,Birke::N,suâ´ǩǩ,తరహా చెట్టు
814,Birke::N,пе̄ссьмӯрр,తరహా చెట్టు
815,Kiefer[Baum]::N,bietsie,దేవదారు చెట్టు
816,Kiefer[Baum]::N,hájkka,దేవదారు చెట్టు
817,Kiefer[Baum]::N,biehtse,దేవదారు చెట్టు
818,Kiefer[Baum]::N,beahci,దేవదారు చెట్టు
819,Kiefer[Baum]::N,peeci,దేవదారు చెట్టు
820,Kiefer[Baum]::N,pie´cc,దేవదారు చెట్టు
821,Kiefer[Baum]::N,пе̄дзь,దేవదారు చెట్టు
822,Weide[Baum]::N,saalje,జాతిచెట్టు
823,Weide[Baum]::N,sállja,జాతిచెట్టు
824,Weide[Baum]::N,sieđga,జాతిచెట్టు
825,Weide[Baum]::N,puájui,జాతిచెట్టు
826,Weide[Baum]::N,puäi,జాతిచెట్టు
827,Weide[Baum]::N,пуай,జాతిచెట్టు
828,Tanne::N,goese,దేవదారుచెట్టు
829,Tanne::N,guossa,దేవదారుచెట్టు
830,Tanne::N,guossa,దేవదారుచెట్టు
831,Tanne::N,kuosâ,దేవదారుచెట్టు
832,Tanne::N,kuõss,దేవదారుచెట్టు
833,Tanne::N,кӯсс,దేవదారుచెట్టు
834,Horn::N,tjåervie,కొమ్ము
835,Horn::N,tjoarvve,కొమ్ము
836,Horn::N,čoarvi,కొమ్ము
837,Horn::N,čuár'vi,కొమ్ము
838,Horn::N,čuä´rvv,కొమ్ము
839,Horn::N,чуэррьв,కొమ్ము
840,Feder::N,badtse,ఈక
841,Feder::N,dålgge,ఈక
842,Feder::N,bozza,ఈక
843,Feder::N,puzzâ,ఈక
844,Feder::N,tolge,ఈక
845,Feder::N,poʒʒ,ఈక
846,Feder::N,по̄ннц,ఈక
847,Fell::N,njaltja,తోలు
848,Fell::N,duollje,తోలు
849,Fell::N,náhkki,తోలు
850,Fell::N,dorkkas,తోలు
851,Fell::N,turkkâ,తోలు
852,Fell::N,tyel'ji,తోలు
853,Fell::N,nähki,తోలు
854,Fell::N,torkk,తోలు
855,Fell::N,čåu´dd,తోలు
856,Fell::N,tue´l'lj,తోలు
857,Fell::N,тӯлльй,తోలు
858,Flügel::N,såaja,ఱెక్క
859,Flügel::N,såajoe,ఱెక్క
860,Flügel::N,soadje,ఱెక్క
861,Flügel::N,soadji,ఱెక్క
862,Flügel::N,suáj̣á,ఱెక్క
863,Flügel::N,suäjj,ఱెక్క
864,Flügel::N,суэйй,ఱెక్క
865,Klaue::N,gadtse,వంకరగోరు
866,Klaue::N,guober,వంకరగోరు
867,Klaue::N,gazza,వంకరగోరు
868,Klaue::N,kozzâ,వంకరగోరు
869,Klaue::N,kõʒʒ,వంకరగోరు
870,Klaue::N,кэ̄ннц,వంకరగోరు
871,Kralle::N,gadtse,వంకరగోరు
872,Kralle::N,gadtsa,వంకరగోరు
873,Kralle::N,gazza,వంకరగోరు
874,Kralle::N,kozzâ,వంకరగోరు
875,Kralle::N,kõʒʒ,వంకరగోరు
876,Kralle::N,ке̄бпель,వంకరగోరు
877,Schwanz::N,siejpie,తోక
878,Schwanz::N,siejbbe,తోక
879,Schwanz::N,bađuš,తోక
880,Schwanz::N,seaibi,తోక
881,Schwanz::N,seibi,తోక
882,Schwanz::N,sei´bb,తోక
883,Schwanz::N,piä´cciǩ,తోక
884,Schwanz::N,пиджь,తోక
885,Schwanz::N,се̄ййп,తోక
886,Schwanz::N,пе̄цехь,తోక
887,Ei::N,munnie,గ్రుడ్డు
888,Ei::N,månne,గ్రుడ్డు
889,Ei::N,monni,గ్రుడ్డు
890,Ei::N,maṇe,గ్రుడ్డు
891,Ei::N,mââ´nn,గ్రుడ్డు
892,Ei::N,маннҍ,గ్రుడ్డు
893,Nest::N,biesie,పక్షిగూడు
894,Nest::N,biesse,పక్షిగూడు
895,Nest::N,beassi,పక్షిగూడు
896,Nest::N,peesi,పక్షిగూడు
897,Nest::N,piervâl,పక్షిగూడు
898,Nest::N,piä´ss,పక్షిగూడు
899,Nest::N,пе̄ссь,పక్షిగూడు
900,Bau::N,biesie,గుహ
901,Bau::N,biedjo,గుహ
902,Bau::N,liesso,గుహ
903,Bau::N,biedju,గుహ
904,Bau::N,piäju,గుహ
905,Bau::N,вуэӈӈк,గుహ
906,Tier::N,juvre,జంతువు
907,Tier::N,udos,జంతువు
908,Tier::N,divrre,జంతువు
909,Tier::N,luohtok,జంతువు
910,Tier::N,ealli,జంతువు
911,Tier::N,ellee,జంతువు
912,Tier::N,jie´lli,జంతువు
913,Tier::N,жыва,జంతువు
914,Herde::N,dåehkie,మంద
915,Herde::N,ællo,మంద
916,Herde::N,fuovva,మంద
917,Herde::N,doahkki,మంద
918,Herde::N,čagge,మంద
919,Herde::N,tukk,మంద
920,Herde::N,vâ´lvv,మంద
921,Herde::N,чуэз,మంద
922,Herde::N,чӣгар,మంద
923,Kuh::N,govse,ఆవు
924,Kuh::N,gussa,ఆవు
925,Kuh::N,gussa,ఆవు
926,Kuh::N,kussâ,ఆవు
927,Kuh::N,kuss,ఆవు
928,Kuh::N,лӣххьм,ఆవు
929,Bulle::N,vuaksa,గిత్త
930,Bulle::N,vuoksá,గిత్త
931,Bulle::N,heargi,గిత్త
932,Bulle::N,vuák'sá,గిత్త
933,Bulle::N,ergi,గిత్త
934,Bulle::N,vuâhss,గిత్త
935,Bulle::N,е̄ррьк,గిత్త
936,Pferd::N,hierkie,గుఱ్ఱము
937,Pferd::N,råsse,గుఱ్ఱము
938,Pferd::N,hæssta,గుఱ్ఱము
939,Pferd::N,heavuš,గుఱ్ఱము
940,Pferd::N,hiävuš,గుఱ్ఱము
941,Pferd::N,heävaš,గుఱ్ఱము
942,Pferd::N,ро̄ссь,గుఱ్ఱము
943,Schaf::N,sïrve,గొఱ్ఱె
944,Schaf::N,sávttsa,గొఱ్ఱె
945,Schaf::N,sávza,గొఱ్ఱె
946,Schaf::N,savzâ,గొఱ్ఱె
947,Schaf::N,sauʒʒ,గొఱ్ఱె
948,Schaf::N,ла̄мьпесь,గొఱ్ఱె
949,Schwein::N,snurke,పంది
950,Schwein::N,svijnne,పంది
951,Schwein::N,spiidni,పంది
952,Schwein::N,šahe,పంది
953,Schwein::N,šââ´ǩǩ,పంది
954,Schwein::N,ша̄гкь,పంది
955,Hund::N,bïenje,కుక్క
956,Hund::N,bena,కుక్క
957,Hund::N,beana,కుక్క
958,Hund::N,peenuv,కుక్క
959,Hund::N,piânnai,కుక్క
960,Hund::N,пе̄ннэ,కుక్క
961,Katze::N,gaahtoe,పిల్లి
962,Katze::N,gáhtto,పిల్లి
963,Katze::N,bussá,పిల్లి
964,Katze::N,kissá,పిల్లి
965,Katze::N,kaass,పిల్లి
966,Katze::N,ко̄а̄сс,పిల్లి
967,Bär::N,gumsie,ఎలుగుబంటి
968,Bär::N,biernna,ఎలుగుబంటి
969,Bär::N,guovža,ఎలుగుబంటి
970,Bär::N,bierdna,ఎలుగుబంటి
971,Bär::N,kuob'žâ,ఎలుగుబంటి
972,Bär::N,kue´bǯǯ,ఎలుగుబంటి
973,Bär::N,та̄лл,ఎలుగుబంటి
974,Eichhörnchen::N,åeruve,ఉడుత
975,Eichhörnchen::N,oarre,ఉడుత
976,Eichhörnchen::N,oarri,ఉడుత
977,Eichhörnchen::N,uár'ree,ఉడుత
978,Eichhörnchen::N,vuä´r'rev,ఉడుత
979,Eichhörnchen::N,вуэррев,ఉడుత
980,Elch::N,ïelje,కణంజు
981,Elch::N,ællja,కణంజు
982,Elch::N,sarvva,కణంజు
983,Elch::N,ealga,కణంజు
984,Elch::N,sorvâ,కణంజు
985,Elch::N,sõrvv,కణంజు
986,Elch::N,сэ̄ррв,కణంజు
987,Fuchs::N,riepie,గుంటనక్క
988,Fuchs::N,riebij,గుంటనక్క
989,Fuchs::N,rieban,గుంటనక్క
990,Fuchs::N,riemnjis,గుంటనక్క
991,Fuchs::N,rie´mjj,గుంటనక్క
992,Fuchs::N,рӣммьн,గుంటనక్క
993,Hase::N,njåemele,కుందేలు
994,Hase::N,njoammel,కుందేలు
995,Hase::N,njoammil,కుందేలు
996,Hase::N,njuámmil,కుందేలు
997,Hase::N,njue´m'mel,కుందేలు
998,Hase::N,нюэммель,కుందేలు
999,Maus::N,snjeara,చిట్టెలుక
1000,Maus::N,snjierrá,చిట్టెలుక
1001,Maus::N,sáhpán,చిట్టెలుక
1002,Maus::N,säplig,చిట్టెలుక
1003,Maus::N,sä´ppli,చిట్టెలుక
1004,Maus::N,са̄хпьлинк,చిట్టెలుక
1005,Wolf::N,sïejpe,తోడేలు
1006,Wolf::N,stálppe,తోడేలు
1007,Wolf::N,stáhkke,తోడేలు
1008,Wolf::N,ruomas,తోడేలు
1009,Wolf::N,kumpe,తోడేలు
1010,Wolf::N,návdi,తోడేలు
1011,Wolf::N,kumppi,తోడేలు
1012,Wolf::N,ku´mpp,తోడేలు
1013,Wolf::N,pââ´ldes,తోడేలు
1014,Wolf::N,чиррм,తోడేలు
1015,Wolf::N,пальтӭсь,తోడేలు
1016,Vogel::N,ledtie,పక్షి
1017,Vogel::N,lådde,పక్షి
1018,Vogel::N,loddi,పక్షి
1019,Vogel::N,lodde,పక్షి
1020,Vogel::N,lå´dd,పక్షి
1021,Vogel::N,лоаннҍт,పక్షి
1022,Schwarm::N,dåehkie,గుంపు
1023,Schwarm::N,doahkke,గుంపు
1024,Schwarm::N,doahkki,గుంపు
1025,Schwarm::N,tuák'ki,గుంపు
1026,Schwarm::N,parvv,గుంపు
1027,Schwarm::N,туххк,గుంపు
1028,Huhn::N,vöönhtse,కోడిపిల్ల
1029,Huhn::N,vuonntsá,కోడిపిల్ల
1030,Huhn::N,vuonccis,కోడిపిల్ల
1031,Huhn::N,kääṇi,కోడిపిల్ల
1032,Huhn::N,kää´nn,కోడిపిల్ల
1033,Huhn::N,ка̄ннҌ,కోడిపిల్ల
1034,Hahn::N,deere,కోడివుంజు
1035,Hahn::N,hádna,కోడివుంజు
1036,Hahn::N,åresvuonntsá,కోడివుంజు
1037,Hahn::N,vuonccis,కోడివుంజు
1038,Hahn::N,kääṇi,కోడివుంజు
1039,Hahn::N,åå´reskää´nn,కోడివుంజు
1040,Hahn::N,пе̄ттэх,కోడివుంజు
1041,Gans::N,gaase,ఆడుబాతు
1042,Gans::N,gássa,ఆడుబాతు
1043,Gans::N,čuonji,ఆడుబాతు
1044,Gans::N,čuá'njá,ఆడుబాతు
1045,Gans::N,čue´nj,ఆడుబాతు
1046,Gans::N,чуэнь,ఆడుబాతు
1047,Adler::N,aarhtse,గ్రద్ద
1048,Adler::N,goasskem,గ్రద్ద
1049,Adler::N,goaskin,గ్రద్ద
1050,Adler::N,kuás'kim,గ్రద్ద
1051,Adler::N,kuä´cǩǩem,గ్రద్ద
1052,Adler::N,куэцькем,గ్రద్ద
1053,Ente::N,tjååtsele,పాట్టిబాతు
1054,Ente::N,vuojatjis,పాట్టిబాతు
1055,Ente::N,čáhceloddi,పాట్టిబాతు
1056,Ente::N,vuonjâč,పాట్టిబాతు
1057,Ente::N,vuõnjâč,పాట్టిబాతు
1058,Ente::N,ча̄дзьлоаннҍт,పాట్టిబాతు
1059,Eule::N,snjågloe,గ్రుడ్లగూబ
1060,Eule::N,skunjok,గ్రుడ్లగూబ
1061,Eule::N,skuolfi,గ్రుడ్లగూబ
1062,Eule::N,ijjâlodde,గ్రుడ్లగూబ
1063,Eule::N,iiđsaž,గ్రుడ్లగూబ
1064,Eule::N,кунньлоаннҍт,గ్రుడ్లగూబ
1065,Eule::N,чӯзэм вуэһпэй,గ్రుడ్లగూబ
1066,Kranich::N,goerke,కొంగ
1067,Kranich::N,guorgga,కొంగ
1068,Kranich::N,guorga,కొంగ
1069,Kranich::N,kuor'gâ,కొంగ
1070,Kranich::N,kuõrgg,కొంగ
1071,Kranich::N,кӯррк,కొంగ
1072,Krähe::N,voerhtje,కాకి
1073,Krähe::N,gárránis,కాకి
1074,Krähe::N,vuoratjis,కాకి
1075,Krähe::N,vuoražas,కాకి
1076,Krähe::N,vuorččis,కాకి
1077,Krähe::N,vuorâč,కాకి
1078,Krähe::N,vuõrâč,కాకి
1079,Krähe::N,вӯрэч,కాకి
1080,Kuckuck::N,gïeke,కోయల
1081,Kuckuck::N,giehka,కోయల
1082,Kuckuck::N,giehka,కోయల
1083,Kuckuck::N,kiehâ,కోయల
1084,Kuckuck::N,ǩiõkk,కోయల
1085,Kuckuck::N,кӣгк,కోయల
1086,Schwan::N,njoktje,హంస
1087,Schwan::N,snjuktja,హంస
1088,Schwan::N,njukča,హంస
1089,Schwan::N,njuhčâ,హంస
1090,Schwan::N,njuhčč,హంస
1091,Schwan::N,нюххч,హంస
1092,Fisch::N,guelie,చేప
1093,Fisch::N,guolle,చేప
