,Concept_ID,lez,se
6881,wünschen::V,дуьа авун,doaivvuhit
6882,wünschen::V,дуьа авун,tuá'ivuttiđ
6883,wünschen::V,дуьа авун,tuâivvad
6884,wünschen::V,дуьа авун,туввэ
6885,loben::V,тариф авун,girmedh
6886,loben::V,тариф авун,májnnot
6887,loben::V,тариф авун,rámmpot
6888,loben::V,тариф авун,máidnut
6889,loben::V,тариф авун,rámidit
6890,loben::V,тариф авун,rammuđ
6891,loben::V,тариф авун,rämidiđ
6892,loben::V,тариф авун,ââ´leed
6893,loben::V,тариф авун,ǩei´tted
6894,loben::V,тариф авун,кыйта
6895,küssen::V,темен гун,tjånnahtidh
6896,küssen::V,темен гун,tjuvliestidh
6897,küssen::V,темен гун,tjullit
6898,küssen::V,темен гун,tjulestit
6899,küssen::V,темен гун,cum'mát
6900,küssen::V,темен гун,cummistit
6901,küssen::V,темен гун,cummâliđ
6902,küssen::V,темен гун,cu´mmsted
6903,küssen::V,темен гун,cu´mmstõõllâd
6904,küssen::V,темен гун,нӣссэ
6905,wiegen::V,эчӏягъун,sjammadidh
6906,wiegen::V,эчӏягъун,vuohttot
6907,wiegen::V,эчӏягъун,vuohtudit
6908,wiegen::V,эчӏягъун,vuohttut
6909,wiegen::V,эчӏягъун,vuát'tuđ
6910,wiegen::V,эчӏягъун,nuäkkad
6911,wiegen::V,эчӏягъун,suâibted
6912,wiegen::V,эчӏягъун,нуагкэ
6913,zudecken::V,гьалдун,gaptjedh
6914,zudecken::V,гьалдун,loavddet
6915,zudecken::V,гьалдун,gokčat
6916,zudecken::V,гьалдун,luáv'diđ
6917,zudecken::V,гьалдун,kä´tted
6918,zudecken::V,гьалдун,ка̄ххьтэ
6919,wecken::V,ахварай авудун,gåaskodh
6920,wecken::V,ахварай авудун,båktet
6921,wecken::V,ахварай авудун,boktit
6922,wecken::V,ахварай авудун,rávkat
6923,wecken::V,ахварай авудун,cuvnâđ
6924,wecken::V,ахварай авудун,counnâd
6925,wecken::V,ахварай авудун,цо̄ввнэ
6926,zeigen::V,къалурун,vuesiehtidh
6927,zeigen::V,къалурун,vuosedit
6928,zeigen::V,къалурун,giejgget
6929,zeigen::V,къалурун,čájehit
6930,zeigen::V,къалурун,čäittiđ
6931,zeigen::V,къалурун,čujottiđ
6932,zeigen::V,къалурун,čuäi´ted
6933,zeigen::V,къалурун,вӯзьхе
6934,führen::V,тухун,steeredh
6935,führen::V,тухун,doalvvot
6936,führen::V,тухун,láidet
6937,führen::V,тухун,jođettiđ
6938,führen::V,тухун,jåå´đted
6939,führen::V,тухун,выгкэ
6940,lehren::V,кӏелиз тун,ööhpehtidh
6941,lehren::V,кӏелиз тун,åhpadit
6942,lehren::V,кӏелиз тун,oahpahit
6943,lehren::V,кӏелиз тун,máttááttiđ
6944,lehren::V,кӏелиз тун,mätt'ted
6945,lehren::V,кӏелиз тун,vuä´ppsted
6946,lehren::V,кӏелиз тун,ма̄тҍха
6947,unterrichten::V,тарс гун,ööhpehtidh
6948,unterrichten::V,тарс гун,lågådit
6949,unterrichten::V,тарс гун,åhpadit
6950,unterrichten::V,тарс гун,oahpahit
6951,unterrichten::V,тарс гун,škovliđ
6952,unterrichten::V,тарс гун,máttááttiđ
6953,unterrichten::V,тарс гун,mätt'ted
6954,unterrichten::V,тарс гун,vuä´ppsted
6955,unterrichten::V,тарс гун,ма̄тҍха
6956,aufziehen::V,тербия гун,eeledh
6957,aufziehen::V,тербия гун,bajedit
6958,aufziehen::V,тербия гун,biebmat
6959,aufziehen::V,тербия гун,pajaskeessiđ
6960,aufziehen::V,тербия гун,šoddâdiđ
6961,aufziehen::V,тербия гун,šõddeed
6962,aufziehen::V,тербия гун,peâm'mad
6963,aufziehen::V,тербия гун,вуэпьсе
6964,aufziehen::V,тербияламишун,eeledh
6965,aufziehen::V,тербияламишун,bajedit
6966,aufziehen::V,тербияламишун,biebmat
6967,aufziehen::V,тербияламишун,pajaskeessiđ
6968,aufziehen::V,тербияламишун,šoddâdiđ
6969,aufziehen::V,тербияламишун,šõddeed
6970,aufziehen::V,тербияламишун,peâm'mad
6971,aufziehen::V,тербияламишун,вуэпьсе
6972,leiten::V,идара авун,lijrehtidh
6973,leiten::V,идара авун,lájddit
6974,leiten::V,идара авун,oatsodit
6975,leiten::V,идара авун,jođihit
6976,leiten::V,идара авун,stivriđ
6977,leiten::V,идара авун,hovdiđ
6978,leiten::V,идара авун,jåå´đted
6979,leiten::V,идара авун,выгкэ
6980,leiten::V,идара авун,вӯййкье
6981,antreiben::V,тади кутун,eadtjoestidh
6982,antreiben::V,тади кутун,hasodit
6983,antreiben::V,тади кутун,hállsjedit
6984,antreiben::V,тади кутун,gevret
6985,antreiben::V,тади кутун,rássat
6986,antreiben::V,тади кутун,kušottiđ
6987,antreiben::V,тади кутун,huá'puttiđ
6988,antreiben::V,тади кутун,rääskted
6989,antreiben::V,тади кутун,hõškkled
6990,antreiben::V,тади кутун,ёадҌхе
6991,einladen::V,теклиф авун,bööredh
6992,einladen::V,теклиф авун,bivddit
6993,einladen::V,теклиф авун,gåhttjot
6994,einladen::V,теклиф авун,bovdet
6995,einladen::V,теклиф авун,koččođ
6996,einladen::V,теклиф авун,kåččad
6997,einladen::V,теклиф авун,коаххче
6998,vereinigen::V,сад авун,iktedidh
6999,vereinigen::V,сад авун,aktidit
7000,vereinigen::V,сад авун,ovttastahttit
7001,vereinigen::V,сад авун,o'vtâstittiđ
7002,vereinigen::V,сад авун,õhtteed
7003,vereinigen::V,сад авун,э̄хтхэ
7004,besuchen::V,кьилив атун,åahpodh
7005,besuchen::V,кьилив атун,goevlelidh
7006,besuchen::V,кьилив атун,guossit
7007,besuchen::V,кьилив атун,gal'let
7008,besuchen::V,кьилив атун,fitnat
7009,besuchen::V,кьилив атун,kolliđ
7010,besuchen::V,кьилив атун,kõ´ll'jed
7011,besuchen::V,кьилив атун,по̄дтлэ
7012,besuchen::V,кьилив атун,во̄тэдтэ
7013,besuchen::V,кьилив атун,во̄а̄ррдэ
7014,treffen::V,гьалтун,dieviedidh
7015,treffen::V,гьалтун,iejvvit
7016,treffen::V,гьалтун,deaivat
7017,treffen::V,гьалтун,staaviđ
7018,treffen::V,гьалтун,teividiđ
7019,treffen::V,гьалтун,o´ddjõõttâd
7020,treffen::V,гьалтун,вуэсстлэ
7021,sich versammeln::V,алтӏушун,gaavnedidh
7022,sich versammeln::V,алтӏушун,tjoaggut
7023,sich versammeln::V,алтӏушун,čoahkkanit
7024,sich versammeln::V,алтӏушун,čokkâniđ
7025,sich versammeln::V,алтӏушун,nurâdâttâđ
7026,sich versammeln::V,алтӏушун,noorõõttâd
7027,sich versammeln::V,алтӏушун,вӯллклэ
7028,spielen::V,къугъун,rïdtjedh
7029,spielen::V,къугъун,lustedalledh
7030,spielen::V,къугъун,ståhkat
7031,spielen::V,къугъун,stuvssit
7032,spielen::V,къугъун,speallat
7033,spielen::V,къугъун,le'ihâšiđ
7034,spielen::V,къугъун,siõrrâd
7035,spielen::V,къугъун,speâllad
7036,spielen::V,къугъун,сӣррэ
7037,singen::V,лугьун,laavlodh
7038,singen::V,лугьун,lávllot
7039,singen::V,лугьун,lávlut
7040,singen::V,лугьун,lávluđ
7041,singen::V,лугьун,läullad
7042,singen::V,лугьун,ла̄ввлэ
7043,singen::V,мани лугьун,laavlodh
7044,singen::V,мани лугьун,lávllot
7045,singen::V,мани лугьун,lávlut
7046,singen::V,мани лугьун,lávluđ
7047,singen::V,мани лугьун,läullad
7048,singen::V,мани лугьун,ла̄ввлэ
7049,tanzen::V,кьуьл авун,daanhtsodh
7050,tanzen::V,кьуьл авун,dánssat
7051,tanzen::V,кьуьл авун,gærssulit
7052,tanzen::V,кьуьл авун,dánset
7053,tanzen::V,кьуьл авун,tánssáđ
7054,tanzen::V,кьуьл авун,ta´nssjed
7055,tanzen::V,кьуьл авун,pleäs'sjed
7056,tanzen::V,кьуьл авун,нюччке
7057,tanzen::V,кьуьл авун,пляссъе
7058,sich trennen::V,къакъатун,jååkedidh
7059,sich trennen::V,къакъатун,sirrat
7060,sich trennen::V,къакъатун,sirádit
7061,sich trennen::V,къакъатун,earránit
7062,sich trennen::V,къакъатун,ratkuđ
7063,sich trennen::V,къакъатун,rätkkjed
7064,sich trennen::V,къакъатун,кӯдтъе
7065,verlassen::V,гъил къачун,laehpedh
7066,verlassen::V,гъил къачун,guodet
7067,verlassen::V,гъил къачун,guođđit
7068,verlassen::V,гъил къачун,hilgođ
7069,verlassen::V,гъил къачун,kyeđđiđ
7070,verlassen::V,гъил къачун,kue´đđed
7071,verlassen::V,гъил къачун,сӯһпъе
7072,retten::V,къутармишун,gorredidh
7073,retten::V,къутармишун,gádjot
7074,retten::V,къутармишун,gádjut
7075,retten::V,къутармишун,kááijuđ
7076,retten::V,къутармишун,piä'luštiđ
7077,retten::V,къутармишун,ka´jjeed
7078,retten::V,къутармишун,вуаннче
7079,bewachen::V,хуьн,geehtedh
7080,bewachen::V,хуьн,váktit
7081,bewachen::V,хуьн,fáktet
7082,bewachen::V,хуьн,vahtiđ
7083,bewachen::V,хуьн,värddjed
7084,bewachen::V,хуьн,va´httjed
7085,bewachen::V,хуьн,пынне
7086,bewachen::V,хуьн,ка̄рвуллэ
7087,schützen::V,хуьн,vaarjelidh
7088,schützen::V,хуьн,suoddjit
7089,schützen::V,хуьн,suodjalit
7090,schützen::V,хуьн,suddjet
7091,schützen::V,хуьн,varjâliđ
7092,schützen::V,хуьн,suâided
7093,schützen::V,хуьн,varjjled
7094,schützen::V,хуьн,пынне
7095,verteidigen::V,хуьн,vaarjelidh
7096,verteidigen::V,хуьн,bælostit
7097,verteidigen::V,хуьн,bealuštit
7098,verteidigen::V,хуьн,čuollat
7099,verteidigen::V,хуьн,piä'luštiđ
7100,verteidigen::V,хуьн,peälšted
7101,verteidigen::V,хуьн,пэ̄лль мэ̄ннэ
7102,sich schlagen::V,кукӏун,dåarodh
7103,sich schlagen::V,кукӏун,tjoelestidh
7104,sich schlagen::V,кукӏун,doarrot
7105,sich schlagen::V,кукӏун,doarrut
7106,sich schlagen::V,кукӏун,tuárruđ
7107,sich schlagen::V,кукӏун,tuärrad
7108,sich schlagen::V,кукӏун,туаррэ
7109,schießen::V,акъатун,vuetjedh
7110,schießen::V,акъатун,skööhtedh
7111,schießen::V,акъатун,vuohtjet
7112,schießen::V,акъатун,báhčit
7113,schießen::V,акъатун,pääččiđ
7114,schießen::V,акъатун,pää´ččed
7115,schießen::V,акъатун,ря̄хшкхэ
7116,siegen::V,гъалиб хьун,vïtnedh
7117,siegen::V,гъалиб хьун,vuojttet
7118,siegen::V,гъалиб хьун,vuoitit
7119,siegen::V,гъалиб хьун,vyei'ttiđ
7120,siegen::V,гъалиб хьун,vuei´tted
7121,siegen::V,гъалиб хьун,вуэйхьтэ
7122,ärgern::V,хъел гъун,måarahtehtedh
7123,ärgern::V,хъел гъун,suhttadit
7124,ärgern::V,хъел гъун,hárdit
7125,ärgern::V,хъел гъун,piä'ṿuttiđ
7126,ärgern::V,хъел гъун,âsseed
7127,ärgern::V,хъел гъун,се̄нтхэ
7128,ärgern::V,хъел кутун,måarahtehtedh
7129,ärgern::V,хъел кутун,suhttadit
7130,ärgern::V,хъел кутун,hárdit
7131,ärgern::V,хъел кутун,piä'ṿuttiđ
7132,ärgern::V,хъел кутун,âsseed
7133,ärgern::V,хъел кутун,се̄нтхэ
7134,schlagen::V,ягъун,håasedh
7135,schlagen::V,ягъун,laekedh
7136,schlagen::V,ягъун,tsábbmet
7137,schlagen::V,ягъун,tjassket
7138,schlagen::V,ягъун,huškut
7139,schlagen::V,ягъун,časkeđ
7140,schlagen::V,ягъун,čâ´cǩǩed
7141,schlagen::V,ягъун,та̄гкэ
7142,schlagen::V,ягъун,ва̄сстэ
7143,schlagen::V,галукьарун,håasedh
7144,schlagen::V,галукьарун,laekedh
7145,schlagen::V,галукьарун,tsábbmet
7146,schlagen::V,галукьарун,tjassket
7147,schlagen::V,галукьарун,huškut
7148,schlagen::V,галукьарун,časkeđ
7149,schlagen::V,галукьарун,čâ´cǩǩed
7150,schlagen::V,галукьарун,та̄гкэ
7151,schlagen::V,галукьарун,ва̄сстэ
7152,treten::V,кьуьл къекъягъун,tjïektjedh
7153,treten::V,кьуьл къекъягъун,tjiektjat
7154,treten::V,кьуьл къекъягъун,čiekčat
7155,treten::V,кьуьл къекъягъун,čieh'čâđ
7156,treten::V,кьуьл къекъягъун,tanccâđ
7157,treten::V,кьуьл къекъягъун,tanccâd
7158,treten::V,кьуьл къекъягъун,то̄ппцэ
7159,treten::V,кьуьл эцягъун,tjïektjedh
7160,treten::V,кьуьл эцягъун,tjiektjat
7161,treten::V,кьуьл эцягъун,čiekčat
7162,treten::V,кьуьл эцягъун,čieh'čâđ
7163,treten::V,кьуьл эцягъун,tanccâđ
7164,treten::V,кьуьл эцягъун,tanccâd
7165,treten::V,кьуьл эцягъун,то̄ппцэ
7166,stechen::V,акьадарун,baskedh
7167,stechen::V,акьадарун,tjuoggit
7168,stechen::V,акьадарун,čuoggut
7169,stechen::V,акьадарун,čuog'giđ
7170,stechen::V,акьадарун,čuõ´ǧ'ǧeed
7171,stechen::V,акьадарун,чо̄ххкэ
7172,stoßen::V,эцягъун,nehkiehtidh
7173,stoßen::V,эцягъун,nårddådit
7174,stoßen::V,эцягъун,nordadit
7175,stoßen::V,эцягъун,nutkâliđ
7176,stoßen::V,эцягъун,oi´ǧǧeed
7177,stoßen::V,эцягъун,оййкье
7178,stoßen::V,эцягъун,тоалкъе
7179,stehlen::V,чуьнуьхун,sualadidh
7180,stehlen::V,чуьнуьхун,suoládit
7181,stehlen::V,чуьнуьхун,suoládit
7182,stehlen::V,чуьнуьхун,suá'ládiđ
7183,stehlen::V,чуьнуьхун,suâleed
7184,stehlen::V,чуьнуьхун,суэлнэ
7185,stören::V,хкуьрун,stööredh
7186,stören::V,хкуьрун,hearaldehtedh
7187,stören::V,хкуьрун,massit
7188,stören::V,хкуьрун,sjuddit
7189,stören::V,хкуьрун,heađuštit
7190,stören::V,хкуьрун,hettiđ
7191,stören::V,хкуьрун,heṃâdiđ
7192,stören::V,хкуьрун,stamlded
7193,stören::V,хкуьрун,вӣршэ
7194,stören::V,хкуьрун,е̄кхэллэ
7195,belästigen::V,хкуьрун,vaejviestidh
7196,belästigen::V,хкуьрун,vájvedit
7197,belästigen::V,хкуьрун,muodástuhttet
7198,belästigen::V,хкуьрун,váivvidit
7199,belästigen::V,хкуьрун,bieguhit
7200,belästigen::V,хкуьрун,vä'ividiđ
7201,belästigen::V,хкуьрун,stamlded
7202,belästigen::V,хкуьрун,е̄кхэллэ
7203,belästigen::V,хкуьрун,во̄а̄йвшэ
7204,belästigen::V,азият гун,vaejviestidh
7205,belästigen::V,азият гун,vájvedit
7206,belästigen::V,азият гун,muodástuhttet
7207,belästigen::V,азият гун,váivvidit
7208,belästigen::V,азият гун,bieguhit
7209,belästigen::V,азият гун,vä'ividiđ
7210,belästigen::V,азият гун,stamlded
7211,belästigen::V,азият гун,е̄кхэллэ
7212,belästigen::V,азият гун,во̄а̄йвшэ
7213,verbergen::V,далдаламишун,tjïekedh
7214,verbergen::V,далдаламишун,tjiehkat
7215,verbergen::V,далдаламишун,čiehkat
7216,verbergen::V,далдаламишун,čieḥâđ
7217,verbergen::V,далдаламишун,peittad
7218,verbergen::V,далдаламишун,чӣгкэ
7219,verbergen::V,далдаламишун,пе̄йхьтэ
7220,täuschen::V,алцурарун,iermedh
7221,täuschen::V,алцурарун,eajhkaldehtedh
7222,täuschen::V,алцурарун,tjáddjit
7223,täuschen::V,алцурарун,dájuhit
7224,täuschen::V,алцурарун,viehtalit
7225,täuschen::V,алцурарун,villiđ
7226,täuschen::V,алцурарун,ǩiõllâd
7227,täuschen::V,алцурарун,вӯйхе
7228,täuschen::V,алцурарун,пе̄йхьтэ
7229,täuschen::V,алцурарун,ке̄лсэллэ
7230,täuschen::V,алцуррун,iermedh
7231,täuschen::V,алцуррун,eajhkaldehtedh
7232,täuschen::V,алцуррун,tjáddjit
7233,täuschen::V,алцуррун,dájuhit
7234,täuschen::V,алцуррун,viehtalit
7235,täuschen::V,алцуррун,villiđ
7236,täuschen::V,алцуррун,ǩiõllâd
7237,täuschen::V,алцуррун,вӯйхе
7238,täuschen::V,алцуррун,пе̄йхьтэ
7239,täuschen::V,алцуррун,ке̄лсэллэ
7240,betrügen::V,алцурарун,biehtedh
7241,betrügen::V,алцурарун,biehttet
7242,betrügen::V,алцурарун,beahttit
7243,betrügen::V,алцурарун,filliđ
7244,betrügen::V,алцурарун,ǩiõllâd
7245,betrügen::V,алцурарун,pä´rtteed
7246,betrügen::V,алцурарун,вӯйхе
7247,betrügen::V,алцурарун,пе̄йхьтэ
7248,betrügen::V,алцурарун,ке̄лсэллэ
7249,betrügen::V,гьарамзадавал авун,biehtedh
7250,betrügen::V,гьарамзадавал авун,biehttet
7251,betrügen::V,гьарамзадавал авун,beahttit
7252,betrügen::V,гьарамзадавал авун,filliđ
7253,betrügen::V,гьарамзадавал авун,ǩiõllâd
7254,betrügen::V,гьарамзадавал авун,pä´rtteed
7255,betrügen::V,гьарамзадавал авун,вӯйхе
7256,betrügen::V,гьарамзадавал авун,пе̄йхьтэ
7257,betrügen::V,гьарамзадавал авун,ке̄лсэллэ
7258,töten::V,яна кьин,buvvedh
7259,töten::V,яна кьин,gåddet
7260,töten::V,яна кьин,soaggit
7261,töten::V,яна кьин,goddit
7262,töten::V,яна кьин,surmiđ
7263,töten::V,яна кьин,jämittiđ
