,Concept_ID,ru,se
6732,schießen::V,стрелять,skööhtedh
6733,schießen::V,стрелять,vuohtjet
6734,schießen::V,стрелять,báhčit
6735,schießen::V,стрелять,pääččiđ
6736,schießen::V,стрелять,pää´ččed
6737,schießen::V,стрелять,ря̄хшкхэ
6738,siegen::V,победить,vïtnedh
6739,siegen::V,победить,vuojttet
6740,siegen::V,победить,vuoitit
6741,siegen::V,победить,vyei'ttiđ
6742,siegen::V,победить,vuei´tted
6743,siegen::V,победить,вуэйхьтэ
6744,ärgern::V,сердить,måarahtehtedh
6745,ärgern::V,сердить,suhttadit
6746,ärgern::V,сердить,hárdit
6747,ärgern::V,сердить,piä'ṿuttiđ
6748,ärgern::V,сердить,âsseed
6749,ärgern::V,сердить,се̄нтхэ
6750,schlagen::V,ударить,håasedh
6751,schlagen::V,ударить,laekedh
6752,schlagen::V,ударить,tsábbmet
6753,schlagen::V,ударить,tjassket
6754,schlagen::V,ударить,huškut
6755,schlagen::V,ударить,časkeđ
6756,schlagen::V,ударить,čâ´cǩǩed
6757,schlagen::V,ударить,та̄гкэ
6758,schlagen::V,ударить,ва̄сстэ
6759,treten::V,пинать,tjïektjedh
6760,treten::V,пинать,tjiektjat
6761,treten::V,пинать,čiekčat
6762,treten::V,пинать,čieh'čâđ
6763,treten::V,пинать,tanccâđ
6764,treten::V,пинать,tanccâd
6765,treten::V,пинать,то̄ппцэ
6766,stechen::V,уколоть,baskedh
6767,stechen::V,уколоть,tjuoggit
6768,stechen::V,уколоть,čuoggut
6769,stechen::V,уколоть,čuog'giđ
6770,stechen::V,уколоть,čuõ´ǧ'ǧeed
6771,stechen::V,уколоть,чо̄ххкэ
6772,stoßen::V,толкнуть,nehkiehtidh
6773,stoßen::V,толкнуть,nårddådit
6774,stoßen::V,толкнуть,nordadit
6775,stoßen::V,толкнуть,nutkâliđ
6776,stoßen::V,толкнуть,oi´ǧǧeed
6777,stoßen::V,толкнуть,оййкье
6778,stoßen::V,толкнуть,тоалкъе
6779,stehlen::V,украсть,sualadidh
6780,stehlen::V,украсть,suoládit
6781,stehlen::V,украсть,suoládit
6782,stehlen::V,украсть,suá'ládiđ
6783,stehlen::V,украсть,suâleed
6784,stehlen::V,украсть,суэлнэ
6785,stören::V,помешать,stööredh
6786,stören::V,помешать,hearaldehtedh
6787,stören::V,помешать,massit
6788,stören::V,помешать,sjuddit
6789,stören::V,помешать,heađuštit
6790,stören::V,помешать,hettiđ
6791,stören::V,помешать,heṃâdiđ
6792,stören::V,помешать,stamlded
6793,stören::V,помешать,вӣршэ
6794,stören::V,помешать,е̄кхэллэ
6795,belästigen::V,надоедать,vaejviestidh
6796,belästigen::V,надоедать,vájvedit
6797,belästigen::V,надоедать,muodástuhttet
6798,belästigen::V,надоедать,váivvidit
6799,belästigen::V,надоедать,bieguhit
6800,belästigen::V,надоедать,vä'ividiđ
6801,belästigen::V,надоедать,stamlded
6802,belästigen::V,надоедать,е̄кхэллэ
6803,belästigen::V,надоедать,во̄а̄йвшэ
6804,verbergen::V,скрыть,tjïekedh
6805,verbergen::V,скрыть,tjiehkat
6806,verbergen::V,скрыть,čiehkat
6807,verbergen::V,скрыть,čieḥâđ
6808,verbergen::V,скрыть,peittad
6809,verbergen::V,скрыть,чӣгкэ
6810,verbergen::V,скрыть,пе̄йхьтэ
6811,täuschen::V,обмануть,iermedh
6812,täuschen::V,обмануть,eajhkaldehtedh
6813,täuschen::V,обмануть,tjáddjit
6814,täuschen::V,обмануть,dájuhit
6815,täuschen::V,обмануть,viehtalit
6816,täuschen::V,обмануть,villiđ
6817,täuschen::V,обмануть,ǩiõllâd
6818,täuschen::V,обмануть,вӯйхе
6819,täuschen::V,обмануть,пе̄йхьтэ
6820,täuschen::V,обмануть,ке̄лсэллэ
6821,betrügen::V,смошенничать,biehtedh
6822,betrügen::V,смошенничать,biehttet
6823,betrügen::V,смошенничать,beahttit
6824,betrügen::V,смошенничать,filliđ
6825,betrügen::V,смошенничать,ǩiõllâd
6826,betrügen::V,смошенничать,pä´rtteed
6827,betrügen::V,смошенничать,вӯйхе
6828,betrügen::V,смошенничать,пе̄йхьтэ
6829,betrügen::V,смошенничать,ке̄лсэллэ
6830,töten::V,убить,buvvedh
6831,töten::V,убить,gåddet
6832,töten::V,убить,soaggit
6833,töten::V,убить,goddit
6834,töten::V,убить,surmiđ
6835,töten::V,убить,jämittiđ
6836,töten::V,убить,kå´dded
6837,töten::V,убить,so´rmmjed
6838,töten::V,убить,коаннҌтэ
6839,wohnen::V,проживать,årrodh
6840,wohnen::V,проживать,veasodh
6841,wohnen::V,проживать,årrot
6842,wohnen::V,проживать,viessot
6843,wohnen::V,проживать,orrut
6844,wohnen::V,проживать,aassâđ
6845,wohnen::V,проживать,aassâd
6846,wohnen::V,проживать,jälsted
6847,wohnen::V,проживать,е̄лле
6848,arbeiten::V,работать,barkedh
6849,arbeiten::V,работать,rihtjat
6850,arbeiten::V,работать,bargat
6851,arbeiten::V,работать,porgâđ
6852,arbeiten::V,работать,tue´j'jeed
6853,arbeiten::V,работать,лыххкэ
6854,arbeiten::V,работать,ро̄бхушшэ
6855,sammeln::V,собрать,tjåegkedh
6856,sammeln::V,собрать,tjoahkkit
6857,sammeln::V,собрать,čoaggit
6858,sammeln::V,собрать,čokkiđ
6859,sammeln::V,собрать,čuág'giđ
6860,sammeln::V,собрать,noorrâd
6861,sammeln::V,собрать,нёавсэ
6862,pflücken::V,рвать,tjåegkedh
6863,pflücken::V,рвать,tjoagget
6864,pflücken::V,рвать,čoaggit
6865,pflücken::V,рвать,čuág'giđ
6866,pflücken::V,рвать,uussâd
6867,pflücken::V,рвать,кышшкэ
6868,pflücken::V,срывать,tjåegkedh
6869,pflücken::V,срывать,tjoagget
6870,pflücken::V,срывать,čoaggit
6871,pflücken::V,срывать,čuág'giđ
6872,pflücken::V,срывать,uussâd
6873,pflücken::V,срывать,кышшкэ
6874,jagen::V,охотиться,bearhtodh
6875,jagen::V,охотиться,viejddit
6876,jagen::V,охотиться,bivdit
6877,jagen::V,охотиться,miä'cástiđ
6878,jagen::V,охотиться,miä´csted
6879,jagen::V,охотиться,ме̄ххьцтэ
6880,fischen::V,рыбачить,gööledh
6881,fischen::V,рыбачить,håagkodh
6882,fischen::V,рыбачить,guollit
6883,fischen::V,рыбачить,guolástit
6884,fischen::V,рыбачить,kuá'lástiđ
6885,fischen::V,рыбачить,kue´llšeed
6886,fischen::V,рыбачить,шылле кӯль
6887,fassen::V,поймать,bivtedh
6888,fassen::V,поймать,giddit
6889,fassen::V,поймать,bivdit
6890,fassen::V,поймать,pivdeđ
6891,fassen::V,поймать,kå´dded
6892,fassen::V,поймать,со̄а̄гкэ
6893,hüten::V,пасти,geehtedh
6894,hüten::V,пасти,váktit
6895,hüten::V,пасти,geahččat
6896,hüten::V,пасти,keččâđ
6897,hüten::V,пасти,hoi´ddjed
6898,hüten::V,пасти,пынне
6899,treiben::V,гнать,vuejiehtidh
6900,treiben::V,гнать,vuojedit
6901,treiben::V,гнать,vuodjelit
6902,treiben::V,гнать,vyeijiđ
6903,treiben::V,гнать,vue´jjad
6904,treiben::V,гнать,выйхе
6905,treiben::V,гнать,го̄ннэ
6906,anbinden::V,привязать,viedtedh
6907,anbinden::V,привязать,gaarhkedidh
6908,anbinden::V,привязать,dabrrit
6909,anbinden::V,привязать,dæhppodit
6910,anbinden::V,привязать,čatnat
6911,anbinden::V,привязать,čoonnâđ
6912,anbinden::V,привязать,čõõnnâd
6913,anbinden::V,привязать,ко̄ррэ
6914,füttern::V,кормить,bïepmehtidh
6915,füttern::V,кормить,biebbmat
6916,füttern::V,кормить,biebmat
6917,füttern::V,кормить,purâttiđ
6918,füttern::V,кормить,poorted
6919,füttern::V,кормить,peâm'mad
6920,füttern::V,кормить,поҏтэ
6921,melken::V,доить,buhtjedh
6922,melken::V,доить,båhtjet
6923,melken::V,доить,bahčit
6924,melken::V,доить,paččeeđ
6925,melken::V,доить,pââččad
6926,melken::V,доить,лаппьсе
6927,hacken::V,рубить,tsåalhkodh
6928,hacken::V,рубить,tsållat
6929,hacken::V,рубить,tsáhpat
6930,hacken::V,рубить,čuollat
6931,hacken::V,рубить,čuollâđ
6932,hacken::V,рубить,ceäk'kad
6933,hacken::V,рубить,ця̄ххкэ
6934,gießen::V,полить,tjaetsiehtidh
6935,gießen::V,полить,tjáhttjit
6936,gießen::V,полить,njuoskadit
6937,gießen::V,полить,čáhccet
6938,gießen::V,полить,njuos'kâdiđ
6939,gießen::V,полить,väällad
6940,gießen::V,полить,ва̄ллэ
6941,reifen::V,созреть,njoetsedh
6942,reifen::V,созреть,láddat
6943,reifen::V,созреть,láddat
6944,reifen::V,созреть,laddâđ
6945,reifen::V,созреть,laddâd
6946,reifen::V,созреть,ӣллкнэ
6947,reifen::V,созреть,ло̄а̄янтэ
6948,zubereiten::V,приготовить,jurjiehtidh
6949,zubereiten::V,приготовить,riejddit
6950,zubereiten::V,приготовить,ráhkadit
6951,zubereiten::V,приготовить,va'lmâštiđ
6952,zubereiten::V,приготовить,vaalmšted
6953,zubereiten::V,приготовить,во̄а̄лмшэ
6954,kochen::V,варить,voessjedh
6955,kochen::V,варить,vuossjat
6956,kochen::V,варить,duolldádit
6957,kochen::V,варить,vuoš'šat
6958,kochen::V,варить,vuoššâđ
6959,kochen::V,варить,ǩe´tted
6960,kochen::V,варить,кыппьтэ
6961,backen::V,печь,bååhkedh
6962,backen::V,печь,lájbbot
6963,backen::V,печь,báhkket
6964,backen::V,печь,goikadit
6965,backen::V,печь,liäi'buđ
6966,backen::V,печь,vää´l'jed
6967,backen::V,печь,па̄шшьтэ
6968,braten::V,жарить,bissedh
6969,braten::V,жарить,basset
6970,braten::V,жарить,báistit
6971,braten::V,жарить,steiket
6972,braten::V,жарить,passeeđ
6973,braten::V,жарить,pä´štted
6974,braten::V,жарить,па̄шшьтэ
6975,umrühren::V,перемешать,firredh
6976,umrühren::V,перемешать,fierrot
6977,umrühren::V,перемешать,fierrut
6978,umrühren::V,перемешать,fiärruđ
6979,umrühren::V,перемешать,sie´jjted
6980,umrühren::V,перемешать,вӣршэ
6981,stricken::V,вязать,gurredh
6982,stricken::V,вязать,gådet
6983,stricken::V,вязать,gođđit
6984,stricken::V,вязать,kođđeeđ
6985,stricken::V,вязать,kåå´đđed
6986,stricken::V,вязать,коадтӭ
6987,nähen::V,шить,gåarodh
6988,nähen::V,шить,goarrot
6989,nähen::V,шить,goarrut
6990,nähen::V,шить,kuárruđ
6991,nähen::V,шить,kuärrad
6992,nähen::V,шить,куаррэ
6993,färben::V,покрасить,klaeriedidh
6994,färben::V,покрасить,bájnnit
6995,färben::V,покрасить,sihttset
6996,färben::V,покрасить,báidnit
6997,färben::V,покрасить,ivdnet
6998,färben::V,покрасить,päiniđ
6999,färben::V,покрасить,päinnad
7000,färben::V,покрасить,ǩe´rjjeed
7001,färben::V,покрасить,по̄а̄ййнэ
7002,reinigen::V,очистить,reenskedh
7003,reinigen::V,очистить,dïdtesjidh
7004,reinigen::V,очистить,rájnnit
7005,reinigen::V,очистить,čorget
7006,reinigen::V,очистить,buhtistit
7007,reinigen::V,очистить,kađvâđ
7008,reinigen::V,очистить,čurgiđ
7009,reinigen::V,очистить,putestiđ
7010,reinigen::V,очистить,čiisteed
7011,reinigen::V,очистить,puu´ttsted
7012,reinigen::V,очистить,чисстэ
7013,reinigen::V,очистить,е̄ллэ
7014,waschen::V,стирать,bïssedh
7015,waschen::V,стирать,bassat
7016,waschen::V,стирать,bassat
7017,waschen::V,стирать,posâliđ
7018,waschen::V,стирать,põõssâd
7019,waschen::V,стирать,пэ̄ссэ
7020,abwischen::V,вытереть,njaamedh
7021,abwischen::V,вытереть,sihkastit
7022,abwischen::V,вытереть,sihkkut
7023,abwischen::V,вытереть,sikkođ
7024,abwischen::V,вытереть,sekkad
7025,abwischen::V,вытереть,чисстэ
7026,spülen::V,полоскать,skuvledh
7027,spülen::V,полоскать,dåjddet
7028,spülen::V,полоскать,doidit
7029,spülen::V,полоскать,skuljiđ
7030,spülen::V,полоскать,toideđ
7031,spülen::V,полоскать,tåiddad
7032,spülen::V,полоскать,sku´lljeed
7033,spülen::V,полоскать,пэ̄ссэ
7034,fegen::V,подметать,sööpedh
7035,fegen::V,подметать,suohttsit
7036,fegen::V,подметать,luvdet
7037,fegen::V,подметать,sihostiđ
7038,fegen::V,подметать,roppâđ
7039,fegen::V,подметать,västtad
7040,fegen::V,подметать,seekksted
7041,fegen::V,подметать,по̄а̄шшэ
7042,kehren::V,мести,tjirredh
7043,kehren::V,мести,såbit
7044,kehren::V,мести,luvdet
7045,kehren::V,мести,suo'pâlistiđ
7046,kehren::V,мести,västtad
7047,kehren::V,мести,по̄а̄шшэ
7048,baden::V,купаться,voejedidh
7049,baden::V,купаться,gálatjit
7050,baden::V,купаться,gálašit
7051,baden::V,купаться,lávguđ
7052,baden::V,купаться,vuõjjâd
7053,baden::V,купаться,sääunõõttâd
7054,baden::V,купаться,вӯйнэдтэ
7055,sich waschen::V,мыться,bïssedidh
7056,sich waschen::V,мыться,basádit
7057,sich waschen::V,мыться,basadit
7058,sich waschen::V,мыться,posâdâttâđ
7059,sich waschen::V,мыться,põõuuõõttâd
7060,sich waschen::V,мыться,пэзнэдтэ
7061,ausziehen::V,снять,svæjkedh
7062,ausziehen::V,снять,nuollat
7063,ausziehen::V,снять,nuollat
7064,ausziehen::V,снять,noollâđ
7065,ausziehen::V,снять,nõõllâd
7066,ausziehen::V,снять,jä´hssed
7067,ausziehen::V,снять,я̄ккьсе
7068,anziehen::V,надеть,gaarvoehtidh
7069,anziehen::V,надеть,tsåggåt
7070,anziehen::V,надеть,nahkehit
7071,anziehen::V,надеть,čákŋat
7072,anziehen::V,надеть,ká'rvuttiđ
7073,anziehen::V,надеть,čouggâd
7074,anziehen::V,надеть,nââ´ǩǩted
7075,anziehen::V,надеть,ца̄гке
7076,anziehen::V,надеть,наккьхе
7077,sich anziehen::V,одеться,gåårvedidh
7078,sich anziehen::V,одеться,gárvvunit
7079,sich anziehen::V,одеться,gárvodit
7080,sich anziehen::V,одеться,kárvudâttâđ
7081,sich anziehen::V,одеться,teâvõõttâd
7082,sich anziehen::V,одеться,туввнэдтэ
7083,kämmen::V,причесать,tjåhkodh
7084,kämmen::V,причесать,rájddat
7085,kämmen::V,причесать,čohkut
7086,kämmen::V,причесать,čohhoođ
