,Concept_ID,se,kk
8720,fassen::V,giddit,ұстау
8721,fassen::V,bivdit,ұстау
8722,fassen::V,pivdeđ,ұстау
8723,fassen::V,kå´dded,ұстау
8724,fassen::V,со̄а̄гкэ,ұстау
8725,hüten::V,geehtedh,жаю
8726,hüten::V,geehtedh,бағу
8727,hüten::V,váktit,жаю
8728,hüten::V,váktit,бағу
8729,hüten::V,geahččat,жаю
8730,hüten::V,geahččat,бағу
8731,hüten::V,keččâđ,жаю
8732,hüten::V,keččâđ,бағу
8733,hüten::V,hoi´ddjed,жаю
8734,hüten::V,hoi´ddjed,бағу
8735,hüten::V,пынне,жаю
8736,hüten::V,пынне,бағу
8737,treiben::V,vuejiehtidh,айдау
8738,treiben::V,vuojedit,айдау
8739,treiben::V,vuodjelit,айдау
8740,treiben::V,vyeijiđ,айдау
8741,treiben::V,vue´jjad,айдау
8742,treiben::V,выйхе,айдау
8743,treiben::V,го̄ннэ,айдау
8744,anbinden::V,viedtedh,байлау
8745,anbinden::V,gaarhkedidh,байлау
8746,anbinden::V,dabrrit,байлау
8747,anbinden::V,dæhppodit,байлау
8748,anbinden::V,čatnat,байлау
8749,anbinden::V,čoonnâđ,байлау
8750,anbinden::V,čõõnnâd,байлау
8751,anbinden::V,ко̄ррэ,байлау
8752,füttern::V,bïepmehtidh,ас ішкізу
8753,füttern::V,bïepmehtidh,азықтандыру
8754,füttern::V,bïepmehtidh,қоректендіру
8755,füttern::V,biebbmat,ас ішкізу
8756,füttern::V,biebbmat,азықтандыру
8757,füttern::V,biebbmat,қоректендіру
8758,füttern::V,biebmat,ас ішкізу
8759,füttern::V,biebmat,азықтандыру
8760,füttern::V,biebmat,қоректендіру
8761,füttern::V,purâttiđ,ас ішкізу
8762,füttern::V,purâttiđ,азықтандыру
8763,füttern::V,purâttiđ,қоректендіру
8764,füttern::V,poorted,ас ішкізу
8765,füttern::V,poorted,азықтандыру
8766,füttern::V,poorted,қоректендіру
8767,füttern::V,peâm'mad,ас ішкізу
8768,füttern::V,peâm'mad,азықтандыру
8769,füttern::V,peâm'mad,қоректендіру
8770,füttern::V,поҏтэ,ас ішкізу
8771,füttern::V,поҏтэ,азықтандыру
8772,füttern::V,поҏтэ,қоректендіру
8773,melken::V,buhtjedh,сауу
8774,melken::V,båhtjet,сауу
8775,melken::V,bahčit,сауу
8776,melken::V,paččeeđ,сауу
8777,melken::V,pââččad,сауу
8778,melken::V,лаппьсе,сауу
8779,hacken::V,tsåalhkodh,турау
8780,hacken::V,tsållat,турау
8781,hacken::V,tsáhpat,турау
8782,hacken::V,čuollat,турау
8783,hacken::V,čuollâđ,турау
8784,hacken::V,ceäk'kad,турау
8785,hacken::V,ця̄ххкэ,турау
8786,gießen::V,tjaetsiehtidh,суару
8787,gießen::V,tjáhttjit,суару
8788,gießen::V,njuoskadit,суару
8789,gießen::V,čáhccet,суару
8790,gießen::V,njuos'kâdiđ,суару
8791,gießen::V,väällad,суару
8792,gießen::V,ва̄ллэ,суару
8793,reifen::V,njoetsedh,жетілу
8794,reifen::V,láddat,жетілу
8795,reifen::V,láddat,жетілу
8796,reifen::V,laddâđ,жетілу
8797,reifen::V,laddâd,жетілу
8798,reifen::V,ӣллкнэ,жетілу
8799,reifen::V,ло̄а̄янтэ,жетілу
8800,zubereiten::V,jurjiehtidh,даяр ету
8801,zubereiten::V,riejddit,даяр ету
8802,zubereiten::V,ráhkadit,даяр ету
8803,zubereiten::V,va'lmâštiđ,даяр ету
8804,zubereiten::V,vaalmšted,даяр ету
8805,zubereiten::V,во̄а̄лмшэ,даяр ету
8806,kochen::V,voessjedh,асу
8807,kochen::V,vuossjat,асу
8808,kochen::V,duolldádit,асу
8809,kochen::V,vuoš'šat,асу
8810,kochen::V,vuoššâđ,асу
8811,kochen::V,ǩe´tted,асу
8812,kochen::V,кыппьтэ,асу
8813,backen::V,bååhkedh,пісіру
8814,backen::V,lájbbot,пісіру
8815,backen::V,báhkket,пісіру
8816,backen::V,goikadit,пісіру
8817,backen::V,liäi'buđ,пісіру
8818,backen::V,vää´l'jed,пісіру
8819,backen::V,па̄шшьтэ,пісіру
8820,braten::V,bissedh,қуыру
8821,braten::V,basset,қуыру
8822,braten::V,báistit,қуыру
8823,braten::V,steiket,қуыру
8824,braten::V,passeeđ,қуыру
8825,braten::V,pä´štted,қуыру
8826,braten::V,па̄шшьтэ,қуыру
8827,umrühren::V,firredh,былғалау
8828,umrühren::V,firredh,сапырылыстыру
8829,umrühren::V,fierrot,былғалау
8830,umrühren::V,fierrot,сапырылыстыру
8831,umrühren::V,fierrut,былғалау
8832,umrühren::V,fierrut,сапырылыстыру
8833,umrühren::V,fiärruđ,былғалау
8834,umrühren::V,fiärruđ,сапырылыстыру
8835,umrühren::V,sie´jjted,былғалау
8836,umrühren::V,sie´jjted,сапырылыстыру
8837,umrühren::V,вӣршэ,былғалау
8838,umrühren::V,вӣршэ,сапырылыстыру
8839,stricken::V,gurredh,торлау
8840,stricken::V,gurredh,тоқу
8841,stricken::V,gådet,торлау
8842,stricken::V,gådet,тоқу
8843,stricken::V,gođđit,торлау
8844,stricken::V,gođđit,тоқу
8845,stricken::V,kođđeeđ,торлау
8846,stricken::V,kođđeeđ,тоқу
8847,stricken::V,kåå´đđed,торлау
8848,stricken::V,kåå´đđed,тоқу
8849,stricken::V,коадтӭ,торлау
8850,stricken::V,коадтӭ,тоқу
8851,nähen::V,gåarodh,тігу
8852,nähen::V,goarrot,тігу
8853,nähen::V,goarrut,тігу
8854,nähen::V,kuárruđ,тігу
8855,nähen::V,kuärrad,тігу
8856,nähen::V,куаррэ,тігу
8857,färben::V,klaeriedidh,бояу
8858,färben::V,klaeriedidh,сырлау
8859,färben::V,bájnnit,бояу
8860,färben::V,bájnnit,сырлау
8861,färben::V,sihttset,бояу
8862,färben::V,sihttset,сырлау
8863,färben::V,báidnit,бояу
8864,färben::V,báidnit,сырлау
8865,färben::V,ivdnet,бояу
8866,färben::V,ivdnet,сырлау
8867,färben::V,päiniđ,бояу
8868,färben::V,päiniđ,сырлау
8869,färben::V,päinnad,бояу
8870,färben::V,päinnad,сырлау
8871,färben::V,ǩe´rjjeed,бояу
8872,färben::V,ǩe´rjjeed,сырлау
8873,färben::V,по̄а̄ййнэ,бояу
8874,färben::V,по̄а̄ййнэ,сырлау
8875,reinigen::V,reenskedh,аршу
8876,reinigen::V,reenskedh,тазалау
8877,reinigen::V,dïdtesjidh,аршу
8878,reinigen::V,dïdtesjidh,тазалау
8879,reinigen::V,rájnnit,аршу
8880,reinigen::V,rájnnit,тазалау
8881,reinigen::V,čorget,аршу
8882,reinigen::V,čorget,тазалау
8883,reinigen::V,buhtistit,аршу
8884,reinigen::V,buhtistit,тазалау
8885,reinigen::V,kađvâđ,аршу
8886,reinigen::V,kađvâđ,тазалау
8887,reinigen::V,čurgiđ,аршу
8888,reinigen::V,čurgiđ,тазалау
8889,reinigen::V,putestiđ,аршу
8890,reinigen::V,putestiđ,тазалау
8891,reinigen::V,čiisteed,аршу
8892,reinigen::V,čiisteed,тазалау
8893,reinigen::V,puu´ttsted,аршу
8894,reinigen::V,puu´ttsted,тазалау
8895,reinigen::V,чисстэ,аршу
8896,reinigen::V,чисстэ,тазалау
8897,reinigen::V,е̄ллэ,аршу
8898,reinigen::V,е̄ллэ,тазалау
8899,waschen::V,bïssedh,жуу
8900,waschen::V,bassat,жуу
8901,waschen::V,bassat,жуу
8902,waschen::V,posâliđ,жуу
8903,waschen::V,põõssâd,жуу
8904,waschen::V,пэ̄ссэ,жуу
8905,abwischen::V,njaamedh,сүрту
8906,abwischen::V,sihkastit,сүрту
8907,abwischen::V,sihkkut,сүрту
8908,abwischen::V,sikkođ,сүрту
8909,abwischen::V,sekkad,сүрту
8910,abwischen::V,чисстэ,сүрту
8911,spülen::V,skuvledh,шаю
8912,spülen::V,dåjddet,шаю
8913,spülen::V,doidit,шаю
8914,spülen::V,skuljiđ,шаю
8915,spülen::V,toideđ,шаю
8916,spülen::V,tåiddad,шаю
8917,spülen::V,sku´lljeed,шаю
8918,spülen::V,пэ̄ссэ,шаю
8919,fegen::V,sööpedh,сыпыру
8920,fegen::V,suohttsit,сыпыру
8921,fegen::V,luvdet,сыпыру
8922,fegen::V,sihostiđ,сыпыру
8923,fegen::V,roppâđ,сыпыру
8924,fegen::V,västtad,сыпыру
8925,fegen::V,seekksted,сыпыру
8926,fegen::V,по̄а̄шшэ,сыпыру
8927,kehren::V,tjirredh,сыпыру
8928,kehren::V,såbit,сыпыру
8929,kehren::V,luvdet,сыпыру
8930,kehren::V,suo'pâlistiđ,сыпыру
8931,kehren::V,västtad,сыпыру
8932,kehren::V,по̄а̄шшэ,сыпыру
8933,baden::V,voejedidh,шомылу
8934,baden::V,gálatjit,шомылу
8935,baden::V,gálašit,шомылу
8936,baden::V,lávguđ,шомылу
8937,baden::V,vuõjjâd,шомылу
8938,baden::V,sääunõõttâd,шомылу
8939,baden::V,вӯйнэдтэ,шомылу
8940,sich waschen::V,bïssedidh,жуыну
8941,sich waschen::V,basádit,жуыну
8942,sich waschen::V,basadit,жуыну
8943,sich waschen::V,posâdâttâđ,жуыну
8944,sich waschen::V,põõuuõõttâd,жуыну
8945,sich waschen::V,пэзнэдтэ,жуыну
8946,ausziehen::V,svæjkedh,шешу
8947,ausziehen::V,nuollat,шешу
8948,ausziehen::V,nuollat,шешу
8949,ausziehen::V,noollâđ,шешу
8950,ausziehen::V,nõõllâd,шешу
8951,ausziehen::V,jä´hssed,шешу
8952,ausziehen::V,я̄ккьсе,шешу
8953,anziehen::V,gaarvoehtidh,кигізу
8954,anziehen::V,tsåggåt,кигізу
8955,anziehen::V,nahkehit,кигізу
8956,anziehen::V,čákŋat,кигізу
8957,anziehen::V,ká'rvuttiđ,кигізу
8958,anziehen::V,čouggâd,кигізу
8959,anziehen::V,nââ´ǩǩted,кигізу
8960,anziehen::V,ца̄гке,кигізу
8961,anziehen::V,наккьхе,кигізу
8962,sich anziehen::V,gåårvedidh,киіну
8963,sich anziehen::V,gárvvunit,киіну
8964,sich anziehen::V,gárvodit,киіну
8965,sich anziehen::V,kárvudâttâđ,киіну
8966,sich anziehen::V,teâvõõttâd,киіну
8967,sich anziehen::V,туввнэдтэ,киіну
8968,kämmen::V,tjåhkodh,тарау
8969,kämmen::V,rájddat,тарау
8970,kämmen::V,čohkut,тарау
8971,kämmen::V,čohhoođ,тарау
8972,kämmen::V,čååkkad,тарау
8973,kämmen::V,чоагкэ,тарау
8974,schmücken::V,rïesedh,әсемдеу
8975,schmücken::V,rïesedh,мәнерлеу
8976,schmücken::V,rïesedh,көріктендіру
8977,schmücken::V,feegredh,әсемдеу
8978,schmücken::V,feegredh,мәнерлеу
8979,schmücken::V,feegredh,көріктендіру
8980,schmücken::V,hiervvit,әсемдеу
8981,schmücken::V,hiervvit,мәнерлеу
8982,schmücken::V,hiervvit,көріктендіру
8983,schmücken::V,tjáppedit,әсемдеу
8984,schmücken::V,tjáppedit,мәнерлеу
8985,schmücken::V,tjáppedit,көріктендіру
8986,schmücken::V,čiŋahit,әсемдеу
8987,schmücken::V,čiŋahit,мәнерлеу
8988,schmücken::V,čiŋahit,көріктендіру
8989,schmücken::V,čiŋâttiđ,әсемдеу
8990,schmücken::V,čiŋâttiđ,мәнерлеу
8991,schmücken::V,čiŋâttiđ,көріктендіру
8992,schmücken::V,heärvted,әсемдеу
8993,schmücken::V,heärvted,мәнерлеу
8994,schmücken::V,heärvted,көріктендіру
8995,schmücken::V,ре̄ввклаххьтэ,әсемдеу
8996,schmücken::V,ре̄ввклаххьтэ,мәнерлеу
8997,schmücken::V,ре̄ввклаххьтэ,көріктендіру
8998,sagen::V,jiehtedh,деу
8999,sagen::V,jiehtedh,айту
9000,sagen::V,javllat,деу
9001,sagen::V,javllat,айту
9002,sagen::V,dadjat,деу
9003,sagen::V,dadjat,айту
9004,sagen::V,cealkit,деу
9005,sagen::V,cealkit,айту
9006,sagen::V,ettâđ,деу
9007,sagen::V,ettâđ,айту
9008,sagen::V,celkkiđ,деу
9009,sagen::V,celkkiđ,айту
9010,sagen::V,nõmmeed,деу
9011,sagen::V,nõmmeed,айту
9012,sagen::V,ceä´lǩǩed,деу
9013,sagen::V,ceä´lǩǩed,айту
9014,sagen::V,е̄ввэ,деу
9015,sagen::V,е̄ввэ,айту
9016,sagen::V,це̄ӆӆьке,деу
9017,sagen::V,це̄ӆӆьке,айту
9018,sprechen::V,håaledh,деу
9019,sprechen::V,håaledh,айту
9020,sprechen::V,rudnat,деу
9021,sprechen::V,rudnat,айту
9022,sprechen::V,runádit,деу
9023,sprechen::V,runádit,айту
9024,sprechen::V,sárdnut,деу
9025,sprechen::V,sárdnut,айту
9026,sprechen::V,sárnuđ,деу
9027,sprechen::V,sárnuđ,айту
9028,sprechen::V,särnnad,деу
9029,sprechen::V,särnnad,айту
9030,sprechen::V,са̄ррнэ,деу
9031,sprechen::V,са̄ррнэ,айту
9032,reden::V,håaledh,сөйлеу
9033,reden::V,håaledh,сөйлесу
9034,reden::V,håaledh,тіл қатысу
9035,reden::V,sáhkadit,сөйлеу
9036,reden::V,sáhkadit,сөйлесу
9037,reden::V,sáhkadit,тіл қатысу
9038,reden::V,hupmat,сөйлеу
9039,reden::V,hupmat,сөйлесу
9040,reden::V,hupmat,тіл қатысу
9041,reden::V,arvâlâddâđ,сөйлеу
9042,reden::V,arvâlâddâđ,сөйлесу
9043,reden::V,arvâlâddâđ,тіл қатысу
9044,reden::V,sárnudiđ,сөйлеу
9045,reden::V,sárnudiđ,сөйлесу
9046,reden::V,sárnudiđ,тіл қатысу
9047,reden::V,mainsted,сөйлеу
9048,reden::V,mainsted,сөйлесу
9049,reden::V,mainsted,тіл қатысу
9050,reden::V,е̄внэллэ,сөйлеу
9051,reden::V,е̄внэллэ,сөйлесу
9052,reden::V,е̄внэллэ,тіл қатысу
9053,sich unterhalten::V,soptsestalledh,сұхбаттасу
9054,sich unterhalten::V,ságastit,сұхбаттасу
9055,sich unterhalten::V,ságastallat,сұхбаттасу
9056,sich unterhalten::V,jumadit,сұхбаттасу
9057,sich unterhalten::V,ságastallat,сұхбаттасу
9058,sich unterhalten::V,ma'inâstiđ,сұхбаттасу
9059,sich unterhalten::V,maainsted,сұхбаттасу
9060,sich unterhalten::V,мо̄а̄йнсе,сұхбаттасу
9061,fragen::V,gihtjedh,сұрау
9062,fragen::V,gahtjat,сұрау
9063,fragen::V,gatjádit,сұрау
9064,fragen::V,jearrat,сұрау
9065,fragen::V,koijâdiđ,сұрау
9066,fragen::V,kõõččâd,сұрау
9067,fragen::V,кэ̄дже,сұрау
9068,bitten::V,birredh,өтіну
9069,bitten::V,birredh,жалыну
9070,bitten::V,aanoestidh,өтіну
9071,bitten::V,aanoestidh,жалыну
9072,bitten::V,rohkelassjedh,өтіну
9073,bitten::V,rohkelassjedh,жалыну
9074,bitten::V,ádnot,өтіну
9075,bitten::V,ádnot,жалыну
9076,bitten::V,gåhttjot,өтіну
9077,bitten::V,gåhttjot,жалыну
9078,bitten::V,bivdit,өтіну
9079,bitten::V,bivdit,жалыну
9080,bitten::V,pivdeđ,өтіну
9081,bitten::V,pivdeđ,жалыну
9082,bitten::V,äännad,өтіну
9083,bitten::V,äännad,жалыну
9084,bitten::V,raukkâd,өтіну
9085,bitten::V,raukkâd,жалыну
9086,bitten::V,а̄нкэ,өтіну
9087,bitten::V,а̄нкэ,жалыну
9088,bitten::V,кэ̄дже,өтіну
9089,bitten::V,кэ̄дже,жалыну
9090,erzählen::V,saakestidh,айту
9091,erzählen::V,giehttot,айту
9092,erzählen::V,subtsastit,айту
9093,erzählen::V,muitalit,айту
9094,erzählen::V,uvástâllâđ,айту
9095,erzählen::V,ma'inâstiđ,айту
9096,erzählen::V,maainsted,айту
9097,erzählen::V,мо̄а̄йнсе,айту
9098,mitteilen::V,såårnedh,білдіру
9099,mitteilen::V,bïeljelidh,білдіру
9100,mitteilen::V,diededit,білдіру
9101,mitteilen::V,dieđihit,білдіру
9102,mitteilen::V,a'lmottiđ,білдіру
9103,mitteilen::V,tie´đted,білдіру
9104,mitteilen::V,це̄ӆӆьке,білдіру
9105,nennen::V,gåhtjodh,атау
9106,nennen::V,lahtedh,атау
9107,nennen::V,nammadit,атау
9108,nennen::V,gohččut,атау
9109,nennen::V,nomâttiđ,атау
9110,nennen::V,koččođ,атау
9111,nennen::V,nõõmted,атау
9112,nennen::V,нэ̄ммдэ,атау
9113,nennen::V,це̄ӆӆьке,атау
9114,rufen::V,gåhtjodh,шақыру
9115,rufen::V,tjåarvodh,шақыру
9116,rufen::V,tjuorvvot,шақыру
9117,rufen::V,čuorvut,шақыру
9118,rufen::V,čuár'vuđ,шақыру
9119,rufen::V,kåččad,шақыру
9120,rufen::V,čuârvvad,шақыру
9121,rufen::V,коаххче,шақыру
9122,prahlen::V,girmedh,бөсу
9123,prahlen::V,goarssudit,бөсу
9124,prahlen::V,rábmot,бөсу
9125,prahlen::V,ramâččâttâđ,бөсу
9126,prahlen::V,kuärggõõttâd,бөсу
9127,prahlen::V,куарктэ,бөсу
9128,übersetzen::V,jarkoestidh,аудару
9129,übersetzen::V,jårggålit,аудару
9130,übersetzen::V,jorgalit,аудару
9131,übersetzen::V,jurgâliđ,аудару
9132,übersetzen::V,jåårǥlâ´tted,аудару
9133,denken::V,ussjedidh,ойлау
9134,denken::V,ájádallat,ойлау
9135,denken::V,usjudit,ойлау
9136,denken::V,jurddašit,ойлау
9137,denken::V,jurdeđ,ойлау
9138,denken::V,ju'rdâččiđ,ойлау
9139,denken::V,juurdčed,ойлау
9140,denken::V,юррьтэ,ойлау
9141,glauben::V,jaehkedh,нану
9142,glauben::V,jaehkedh,илану
9143,glauben::V,jáhkket,нану
9144,glauben::V,jáhkket,илану
9145,glauben::V,jáhkkit,нану
9146,glauben::V,jáhkkit,илану
9147,glauben::V,oskođ,нану
9148,glauben::V,oskođ,илану
9149,glauben::V,jähittiđ,нану
9150,glauben::V,jähittiđ,илану
9151,glauben::V,åskkad,нану
9152,glauben::V,åskkad,илану
9153,glauben::V,оасскэ,нану
9154,glauben::V,оасскэ,илану
9155,bemerken::V,aajhtsedh,аңғару
9156,bemerken::V,lahtestidh,аңғару
9157,bemerken::V,ájttsat,аңғару
9158,bemerken::V,gæhttjat,аңғару
9159,bemerken::V,tsuojggit,аңғару
9160,bemerken::V,áicat,аңғару
9161,bemerken::V,fuobmát,аңғару
9162,bemerken::V,aiccâđ,аңғару
9163,bemerken::V,huá'mášiđ,аңғару
9164,bemerken::V,aiccâd,аңғару
9165,bemerken::V,huõmsted,аңғару
9166,bemerken::V,уййнэ,аңғару
9167,erkennen::V,dabtedh,тану
9168,erkennen::V,dåbddåt,тану
9169,erkennen::V,dovdát,тану
9170,erkennen::V,fuobmát,тану
9171,erkennen::V,tubdâđ,тану
