,Concept_ID,se,sq
7559,sich trennen::V,sirrat,ndahem
7560,sich trennen::V,sirádit,ndahem
7561,sich trennen::V,earránit,ndahem
7562,sich trennen::V,ratkuđ,ndahem
7563,sich trennen::V,rätkkjed,ndahem
7564,sich trennen::V,кӯдтъе,ndahem
7565,verlassen::V,laehpedh,braktis
7566,verlassen::V,guodet,braktis
7567,verlassen::V,guođđit,braktis
7568,verlassen::V,hilgođ,braktis
7569,verlassen::V,kyeđđiđ,braktis
7570,verlassen::V,kue´đđed,braktis
7571,verlassen::V,сӯһпъе,braktis
7572,retten::V,gorredidh,shpëtoj
7573,retten::V,gádjot,shpëtoj
7574,retten::V,gádjut,shpëtoj
7575,retten::V,kááijuđ,shpëtoj
7576,retten::V,piä'luštiđ,shpëtoj
7577,retten::V,ka´jjeed,shpëtoj
7578,retten::V,вуаннче,shpëtoj
7579,bewachen::V,geehtedh,ruaj
7580,bewachen::V,váktit,ruaj
7581,bewachen::V,fáktet,ruaj
7582,bewachen::V,vahtiđ,ruaj
7583,bewachen::V,värddjed,ruaj
7584,bewachen::V,va´httjed,ruaj
7585,bewachen::V,пынне,ruaj
7586,bewachen::V,ка̄рвуллэ,ruaj
7587,schützen::V,vaarjelidh,ruaj
7588,schützen::V,vaarjelidh,mbroj
7589,schützen::V,suoddjit,ruaj
7590,schützen::V,suoddjit,mbroj
7591,schützen::V,suodjalit,ruaj
7592,schützen::V,suodjalit,mbroj
7593,schützen::V,suddjet,ruaj
7594,schützen::V,suddjet,mbroj
7595,schützen::V,varjâliđ,ruaj
7596,schützen::V,varjâliđ,mbroj
7597,schützen::V,suâided,ruaj
7598,schützen::V,suâided,mbroj
7599,schützen::V,varjjled,ruaj
7600,schützen::V,varjjled,mbroj
7601,schützen::V,пынне,ruaj
7602,schützen::V,пынне,mbroj
7603,verteidigen::V,vaarjelidh,mbroj
7604,verteidigen::V,bælostit,mbroj
7605,verteidigen::V,bealuštit,mbroj
7606,verteidigen::V,čuollat,mbroj
7607,verteidigen::V,piä'luštiđ,mbroj
7608,verteidigen::V,peälšted,mbroj
7609,verteidigen::V,пэ̄лль мэ̄ннэ,mbroj
7610,sich schlagen::V,dåarodh,zihem
7611,sich schlagen::V,tjoelestidh,zihem
7612,sich schlagen::V,doarrot,zihem
7613,sich schlagen::V,doarrut,zihem
7614,sich schlagen::V,tuárruđ,zihem
7615,sich schlagen::V,tuärrad,zihem
7616,sich schlagen::V,туаррэ,zihem
7617,schießen::V,vuetjedh,shtie
7618,schießen::V,skööhtedh,shtie
7619,schießen::V,vuohtjet,shtie
7620,schießen::V,báhčit,shtie
7621,schießen::V,pääččiđ,shtie
7622,schießen::V,pää´ččed,shtie
7623,schießen::V,ря̄хшкхэ,shtie
7624,siegen::V,vïtnedh,fitoj
7625,siegen::V,vïtnedh,ngadhënjej
7626,siegen::V,vuojttet,fitoj
7627,siegen::V,vuojttet,ngadhënjej
7628,siegen::V,vuoitit,fitoj
7629,siegen::V,vuoitit,ngadhënjej
7630,siegen::V,vyei'ttiđ,fitoj
7631,siegen::V,vyei'ttiđ,ngadhënjej
7632,siegen::V,vuei´tted,fitoj
7633,siegen::V,vuei´tted,ngadhënjej
7634,siegen::V,вуэйхьтэ,fitoj
7635,siegen::V,вуэйхьтэ,ngadhënjej
7636,ärgern::V,måarahtehtedh,zemëroj
7637,ärgern::V,suhttadit,zemëroj
7638,ärgern::V,hárdit,zemëroj
7639,ärgern::V,piä'ṿuttiđ,zemëroj
7640,ärgern::V,âsseed,zemëroj
7641,ärgern::V,се̄нтхэ,zemëroj
7642,schlagen::V,håasedh,rrah
7643,schlagen::V,håasedh,godas
7644,schlagen::V,laekedh,rrah
7645,schlagen::V,laekedh,godas
7646,schlagen::V,tsábbmet,rrah
7647,schlagen::V,tsábbmet,godas
7648,schlagen::V,tjassket,rrah
7649,schlagen::V,tjassket,godas
7650,schlagen::V,huškut,rrah
7651,schlagen::V,huškut,godas
7652,schlagen::V,časkeđ,rrah
7653,schlagen::V,časkeđ,godas
7654,schlagen::V,čâ´cǩǩed,rrah
7655,schlagen::V,čâ´cǩǩed,godas
7656,schlagen::V,та̄гкэ,rrah
7657,schlagen::V,та̄гкэ,godas
7658,schlagen::V,ва̄сстэ,rrah
7659,schlagen::V,ва̄сстэ,godas
7660,treten::V,tjïektjedh,shtyj
7661,treten::V,tjïektjedh,shtyj më këmbë
7662,treten::V,tjiektjat,shtyj
7663,treten::V,tjiektjat,shtyj më këmbë
7664,treten::V,čiekčat,shtyj
7665,treten::V,čiekčat,shtyj më këmbë
7666,treten::V,čieh'čâđ,shtyj
7667,treten::V,čieh'čâđ,shtyj më këmbë
7668,treten::V,tanccâđ,shtyj
7669,treten::V,tanccâđ,shtyj më këmbë
7670,treten::V,tanccâd,shtyj
7671,treten::V,tanccâd,shtyj më këmbë
7672,treten::V,то̄ппцэ,shtyj
7673,treten::V,то̄ппцэ,shtyj më këmbë
7674,stechen::V,baskedh,ther
7675,stechen::V,baskedh,shpoj
7676,stechen::V,tjuoggit,ther
7677,stechen::V,tjuoggit,shpoj
7678,stechen::V,čuoggut,ther
7679,stechen::V,čuoggut,shpoj
7680,stechen::V,čuog'giđ,ther
7681,stechen::V,čuog'giđ,shpoj
7682,stechen::V,čuõ´ǧ'ǧeed,ther
7683,stechen::V,čuõ´ǧ'ǧeed,shpoj
7684,stechen::V,чо̄ххкэ,ther
7685,stechen::V,чо̄ххкэ,shpoj
7686,stoßen::V,nehkiehtidh,shtyj
7687,stoßen::V,nårddådit,shtyj
7688,stoßen::V,nordadit,shtyj
7689,stoßen::V,nutkâliđ,shtyj
7690,stoßen::V,oi´ǧǧeed,shtyj
7691,stoßen::V,оййкье,shtyj
7692,stoßen::V,тоалкъе,shtyj
7693,stehlen::V,sualadidh,vjedh
7694,stehlen::V,suoládit,vjedh
7695,stehlen::V,suoládit,vjedh
7696,stehlen::V,suá'ládiđ,vjedh
7697,stehlen::V,suâleed,vjedh
7698,stehlen::V,суэлнэ,vjedh
7699,stören::V,stööredh,pengoj
7700,stören::V,hearaldehtedh,pengoj
7701,stören::V,massit,pengoj
7702,stören::V,sjuddit,pengoj
7703,stören::V,heađuštit,pengoj
7704,stören::V,hettiđ,pengoj
7705,stören::V,heṃâdiđ,pengoj
7706,stören::V,stamlded,pengoj
7707,stören::V,вӣршэ,pengoj
7708,stören::V,е̄кхэллэ,pengoj
7709,belästigen::V,vaejviestidh,bezdis
7710,belästigen::V,vájvedit,bezdis
7711,belästigen::V,muodástuhttet,bezdis
7712,belästigen::V,váivvidit,bezdis
7713,belästigen::V,bieguhit,bezdis
7714,belästigen::V,vä'ividiđ,bezdis
7715,belästigen::V,stamlded,bezdis
7716,belästigen::V,е̄кхэллэ,bezdis
7717,belästigen::V,во̄а̄йвшэ,bezdis
7718,verbergen::V,tjïekedh,fsheh
7719,verbergen::V,tjiehkat,fsheh
7720,verbergen::V,čiehkat,fsheh
7721,verbergen::V,čieḥâđ,fsheh
7722,verbergen::V,peittad,fsheh
7723,verbergen::V,чӣгкэ,fsheh
7724,verbergen::V,пе̄йхьтэ,fsheh
7725,täuschen::V,iermedh,mashtroj
7726,täuschen::V,eajhkaldehtedh,mashtroj
7727,täuschen::V,tjáddjit,mashtroj
7728,täuschen::V,dájuhit,mashtroj
7729,täuschen::V,viehtalit,mashtroj
7730,täuschen::V,villiđ,mashtroj
7731,täuschen::V,ǩiõllâd,mashtroj
7732,täuschen::V,вӯйхе,mashtroj
7733,täuschen::V,пе̄йхьтэ,mashtroj
7734,täuschen::V,ке̄лсэллэ,mashtroj
7735,betrügen::V,biehtedh,kobis
7736,betrügen::V,biehttet,kobis
7737,betrügen::V,beahttit,kobis
7738,betrügen::V,filliđ,kobis
7739,betrügen::V,ǩiõllâd,kobis
7740,betrügen::V,pä´rtteed,kobis
7741,betrügen::V,вӯйхе,kobis
7742,betrügen::V,пе̄йхьтэ,kobis
7743,betrügen::V,ке̄лсэллэ,kobis
7744,töten::V,buvvedh,vras
7745,töten::V,gåddet,vras
7746,töten::V,soaggit,vras
7747,töten::V,goddit,vras
7748,töten::V,surmiđ,vras
7749,töten::V,jämittiđ,vras
7750,töten::V,kå´dded,vras
7751,töten::V,so´rmmjed,vras
7752,töten::V,коаннҌтэ,vras
7753,wohnen::V,årrodh,banoj
7754,wohnen::V,veasodh,banoj
7755,wohnen::V,årrot,banoj
7756,wohnen::V,viessot,banoj
7757,wohnen::V,orrut,banoj
7758,wohnen::V,aassâđ,banoj
7759,wohnen::V,aassâd,banoj
7760,wohnen::V,jälsted,banoj
7761,wohnen::V,е̄лле,banoj
7762,arbeiten::V,barkedh,punoj
7763,arbeiten::V,barkedh,vardoj
7764,arbeiten::V,rihtjat,punoj
7765,arbeiten::V,rihtjat,vardoj
7766,arbeiten::V,bargat,punoj
7767,arbeiten::V,bargat,vardoj
7768,arbeiten::V,porgâđ,punoj
7769,arbeiten::V,porgâđ,vardoj
7770,arbeiten::V,tue´j'jeed,punoj
7771,arbeiten::V,tue´j'jeed,vardoj
7772,arbeiten::V,лыххкэ,punoj
7773,arbeiten::V,лыххкэ,vardoj
7774,arbeiten::V,ро̄бхушшэ,punoj
7775,arbeiten::V,ро̄бхушшэ,vardoj
7776,sammeln::V,tjåegkedh,mbledh
7777,sammeln::V,tjåegkedh,grumbulloj
7778,sammeln::V,tjoahkkit,mbledh
7779,sammeln::V,tjoahkkit,grumbulloj
7780,sammeln::V,čoaggit,mbledh
7781,sammeln::V,čoaggit,grumbulloj
7782,sammeln::V,čokkiđ,mbledh
7783,sammeln::V,čokkiđ,grumbulloj
7784,sammeln::V,čuág'giđ,mbledh
7785,sammeln::V,čuág'giđ,grumbulloj
7786,sammeln::V,noorrâd,mbledh
7787,sammeln::V,noorrâd,grumbulloj
7788,sammeln::V,нёавсэ,mbledh
7789,sammeln::V,нёавсэ,grumbulloj
7790,pflücken::V,tjåegkedh,vjel
7791,pflücken::V,tjåegkedh,mbledh
7792,pflücken::V,tjoagget,vjel
7793,pflücken::V,tjoagget,mbledh
7794,pflücken::V,čoaggit,vjel
7795,pflücken::V,čoaggit,mbledh
7796,pflücken::V,čuág'giđ,vjel
7797,pflücken::V,čuág'giđ,mbledh
7798,pflücken::V,uussâd,vjel
7799,pflücken::V,uussâd,mbledh
7800,pflücken::V,кышшкэ,vjel
7801,pflücken::V,кышшкэ,mbledh
7802,jagen::V,bearhtodh,gjuaj
7803,jagen::V,viejddit,gjuaj
7804,jagen::V,bivdit,gjuaj
7805,jagen::V,miä'cástiđ,gjuaj
7806,jagen::V,miä´csted,gjuaj
7807,jagen::V,ме̄ххьцтэ,gjuaj
7808,fischen::V,gööledh,peshkoj
7809,fischen::V,gööledh,gjuaj peshk
7810,fischen::V,håagkodh,peshkoj
7811,fischen::V,håagkodh,gjuaj peshk
7812,fischen::V,guollit,peshkoj
7813,fischen::V,guollit,gjuaj peshk
7814,fischen::V,guolástit,peshkoj
7815,fischen::V,guolástit,gjuaj peshk
7816,fischen::V,kuá'lástiđ,peshkoj
7817,fischen::V,kuá'lástiđ,gjuaj peshk
7818,fischen::V,kue´llšeed,peshkoj
7819,fischen::V,kue´llšeed,gjuaj peshk
7820,fischen::V,шылле кӯль,peshkoj
7821,fischen::V,шылле кӯль,gjuaj peshk
7822,fassen::V,bivtedh,zë
7823,fassen::V,giddit,zë
7824,fassen::V,bivdit,zë
7825,fassen::V,pivdeđ,zë
7826,fassen::V,kå´dded,zë
7827,fassen::V,со̄а̄гкэ,zë
7828,hüten::V,geehtedh,kullos
7829,hüten::V,váktit,kullos
7830,hüten::V,geahččat,kullos
7831,hüten::V,keččâđ,kullos
7832,hüten::V,hoi´ddjed,kullos
7833,hüten::V,пынне,kullos
7834,treiben::V,vuejiehtidh,vë përpara
7835,treiben::V,vuojedit,vë përpara
7836,treiben::V,vuodjelit,vë përpara
7837,treiben::V,vyeijiđ,vë përpara
7838,treiben::V,vue´jjad,vë përpara
7839,treiben::V,выйхе,vë përpara
7840,treiben::V,го̄ннэ,vë përpara
7841,anbinden::V,viedtedh,lidh
7842,anbinden::V,gaarhkedidh,lidh
7843,anbinden::V,dabrrit,lidh
7844,anbinden::V,dæhppodit,lidh
7845,anbinden::V,čatnat,lidh
7846,anbinden::V,čoonnâđ,lidh
7847,anbinden::V,čõõnnâd,lidh
7848,anbinden::V,ко̄ррэ,lidh
7849,füttern::V,bïepmehtidh,grazhdoj
7850,füttern::V,biebbmat,grazhdoj
7851,füttern::V,biebmat,grazhdoj
7852,füttern::V,purâttiđ,grazhdoj
7853,füttern::V,poorted,grazhdoj
7854,füttern::V,peâm'mad,grazhdoj
7855,füttern::V,поҏтэ,grazhdoj
7856,melken::V,buhtjedh,mjel
7857,melken::V,båhtjet,mjel
7858,melken::V,bahčit,mjel
7859,melken::V,paččeeđ,mjel
7860,melken::V,pââččad,mjel
7861,melken::V,лаппьсе,mjel
7862,hacken::V,tsåalhkodh,grij
7863,hacken::V,tsållat,grij
7864,hacken::V,tsáhpat,grij
7865,hacken::V,čuollat,grij
7866,hacken::V,čuollâđ,grij
7867,hacken::V,ceäk'kad,grij
7868,hacken::V,ця̄ххкэ,grij
7869,gießen::V,tjaetsiehtidh,ujis
7870,gießen::V,tjáhttjit,ujis
7871,gießen::V,njuoskadit,ujis
7872,gießen::V,čáhccet,ujis
7873,gießen::V,njuos'kâdiđ,ujis
7874,gießen::V,väällad,ujis
7875,gießen::V,ва̄ллэ,ujis
7876,reifen::V,njoetsedh,piqem
7877,reifen::V,láddat,piqem
7878,reifen::V,láddat,piqem
7879,reifen::V,laddâđ,piqem
7880,reifen::V,laddâd,piqem
7881,reifen::V,ӣллкнэ,piqem
7882,reifen::V,ло̄а̄янтэ,piqem
7883,zubereiten::V,jurjiehtidh,gatuaj
7884,zubereiten::V,riejddit,gatuaj
7885,zubereiten::V,ráhkadit,gatuaj
7886,zubereiten::V,va'lmâštiđ,gatuaj
7887,zubereiten::V,vaalmšted,gatuaj
7888,zubereiten::V,во̄а̄лмшэ,gatuaj
7889,kochen::V,voessjedh,ziej
7890,kochen::V,vuossjat,ziej
7891,kochen::V,duolldádit,ziej
7892,kochen::V,vuoš'šat,ziej
7893,kochen::V,vuoššâđ,ziej
7894,kochen::V,ǩe´tted,ziej
7895,kochen::V,кыппьтэ,ziej
7896,backen::V,bååhkedh,pjek
7897,backen::V,bååhkedh,furroj
7898,backen::V,lájbbot,pjek
7899,backen::V,lájbbot,furroj
7900,backen::V,báhkket,pjek
7901,backen::V,báhkket,furroj
7902,backen::V,goikadit,pjek
7903,backen::V,goikadit,furroj
7904,backen::V,liäi'buđ,pjek
7905,backen::V,liäi'buđ,furroj
7906,backen::V,vää´l'jed,pjek
7907,backen::V,vää´l'jed,furroj
7908,backen::V,па̄шшьтэ,pjek
7909,backen::V,па̄шшьтэ,furroj
7910,braten::V,bissedh,fërgoj
7911,braten::V,bissedh,tiganis
7912,braten::V,basset,fërgoj
7913,braten::V,basset,tiganis
7914,braten::V,báistit,fërgoj
7915,braten::V,báistit,tiganis
7916,braten::V,steiket,fërgoj
7917,braten::V,steiket,tiganis
7918,braten::V,passeeđ,fërgoj
7919,braten::V,passeeđ,tiganis
7920,braten::V,pä´štted,fërgoj
7921,braten::V,pä´štted,tiganis
7922,braten::V,па̄шшьтэ,fërgoj
7923,braten::V,па̄шшьтэ,tiganis
7924,umrühren::V,firredh,trazoj
7925,umrühren::V,fierrot,trazoj
7926,umrühren::V,fierrut,trazoj
7927,umrühren::V,fiärruđ,trazoj
7928,umrühren::V,sie´jjted,trazoj
7929,umrühren::V,вӣршэ,trazoj
7930,stricken::V,gurredh,thur
7931,stricken::V,gådet,thur
7932,stricken::V,gođđit,thur
7933,stricken::V,kođđeeđ,thur
7934,stricken::V,kåå´đđed,thur
7935,stricken::V,коадтӭ,thur
7936,nähen::V,gåarodh,qep
7937,nähen::V,goarrot,qep
7938,nähen::V,goarrut,qep
7939,nähen::V,kuárruđ,qep
7940,nähen::V,kuärrad,qep
7941,nähen::V,куаррэ,qep
7942,färben::V,klaeriedidh,ngjyej
7943,färben::V,klaeriedidh,bojatis
7944,färben::V,bájnnit,ngjyej
7945,färben::V,bájnnit,bojatis
7946,färben::V,sihttset,ngjyej
7947,färben::V,sihttset,bojatis
7948,färben::V,báidnit,ngjyej
7949,färben::V,báidnit,bojatis
7950,färben::V,ivdnet,ngjyej
7951,färben::V,ivdnet,bojatis
7952,färben::V,päiniđ,ngjyej
7953,färben::V,päiniđ,bojatis
7954,färben::V,päinnad,ngjyej
7955,färben::V,päinnad,bojatis
7956,färben::V,ǩe´rjjeed,ngjyej
7957,färben::V,ǩe´rjjeed,bojatis
7958,färben::V,по̄а̄ййнэ,ngjyej
7959,färben::V,по̄а̄ййнэ,bojatis
7960,reinigen::V,reenskedh,qëroj
7961,reinigen::V,reenskedh,pastroj
7962,reinigen::V,dïdtesjidh,qëroj
7963,reinigen::V,dïdtesjidh,pastroj
7964,reinigen::V,rájnnit,qëroj
7965,reinigen::V,rájnnit,pastroj
7966,reinigen::V,čorget,qëroj
7967,reinigen::V,čorget,pastroj
7968,reinigen::V,buhtistit,qëroj
7969,reinigen::V,buhtistit,pastroj
7970,reinigen::V,kađvâđ,qëroj
7971,reinigen::V,kađvâđ,pastroj
7972,reinigen::V,čurgiđ,qëroj
7973,reinigen::V,čurgiđ,pastroj
7974,reinigen::V,putestiđ,qëroj
7975,reinigen::V,putestiđ,pastroj
7976,reinigen::V,čiisteed,qëroj
7977,reinigen::V,čiisteed,pastroj
7978,reinigen::V,puu´ttsted,qëroj
7979,reinigen::V,puu´ttsted,pastroj
7980,reinigen::V,чисстэ,qëroj
7981,reinigen::V,чисстэ,pastroj
7982,reinigen::V,е̄ллэ,qëroj
7983,reinigen::V,е̄ллэ,pastroj
7984,waschen::V,bïssedh,laj
7985,waschen::V,bïssedh,finjos
7986,waschen::V,bassat,laj
7987,waschen::V,bassat,finjos
7988,waschen::V,bassat,laj
7989,waschen::V,bassat,finjos
7990,waschen::V,posâliđ,laj
7991,waschen::V,posâliđ,finjos
7992,waschen::V,põõssâd,laj
7993,waschen::V,põõssâd,finjos
7994,waschen::V,пэ̄ссэ,laj
7995,waschen::V,пэ̄ссэ,finjos
7996,abwischen::V,njaamedh,fshij
7997,abwischen::V,sihkastit,fshij
7998,abwischen::V,sihkkut,fshij
7999,abwischen::V,sikkođ,fshij
8000,abwischen::V,sekkad,fshij
8001,abwischen::V,чисстэ,fshij
8002,spülen::V,skuvledh,kulloj
8003,spülen::V,dåjddet,kulloj
8004,spülen::V,doidit,kulloj
8005,spülen::V,skuljiđ,kulloj
8006,spülen::V,toideđ,kulloj
8007,spülen::V,tåiddad,kulloj
8008,spülen::V,sku´lljeed,kulloj
8009,spülen::V,пэ̄ссэ,kulloj
8010,fegen::V,sööpedh,fshij
8011,fegen::V,suohttsit,fshij
8012,fegen::V,luvdet,fshij
8013,fegen::V,sihostiđ,fshij
8014,fegen::V,roppâđ,fshij
8015,fegen::V,västtad,fshij
8016,fegen::V,seekksted,fshij
8017,fegen::V,по̄а̄шшэ,fshij
8018,kehren::V,tjirredh,fshij
8019,kehren::V,såbit,fshij
8020,kehren::V,luvdet,fshij
8021,kehren::V,suo'pâlistiđ,fshij
8022,kehren::V,västtad,fshij
8023,kehren::V,по̄а̄шшэ,fshij
8024,baden::V,voejedidh,lahem
8025,baden::V,gálatjit,lahem
8026,baden::V,gálašit,lahem
8027,baden::V,lávguđ,lahem
8028,baden::V,vuõjjâd,lahem
8029,baden::V,sääunõõttâd,lahem
8030,baden::V,вӯйнэдтэ,lahem
8031,sich waschen::V,bïssedidh,lahem
8032,sich waschen::V,basádit,lahem
8033,sich waschen::V,basadit,lahem
8034,sich waschen::V,posâdâttâđ,lahem
8035,sich waschen::V,põõuuõõttâd,lahem
8036,sich waschen::V,пэзнэдтэ,lahem
8037,ausziehen::V,svæjkedh,heq
8038,ausziehen::V,svæjkedh,zbath
8039,ausziehen::V,nuollat,heq
8040,ausziehen::V,nuollat,zbath
8041,ausziehen::V,nuollat,heq
8042,ausziehen::V,nuollat,zbath
8043,ausziehen::V,noollâđ,heq
8044,ausziehen::V,noollâđ,zbath
8045,ausziehen::V,nõõllâd,heq
8046,ausziehen::V,nõõllâd,zbath
8047,ausziehen::V,jä´hssed,heq
8048,ausziehen::V,jä´hssed,zbath
8049,ausziehen::V,я̄ккьсе,heq
8050,ausziehen::V,я̄ккьсе,zbath
8051,anziehen::V,gaarvoehtidh,vesh
8052,anziehen::V,gaarvoehtidh,mbath
8053,anziehen::V,tsåggåt,vesh
8054,anziehen::V,tsåggåt,mbath
8055,anziehen::V,nahkehit,vesh
8056,anziehen::V,nahkehit,mbath
8057,anziehen::V,čákŋat,vesh
8058,anziehen::V,čákŋat,mbath
8059,anziehen::V,ká'rvuttiđ,vesh
8060,anziehen::V,ká'rvuttiđ,mbath
8061,anziehen::V,čouggâd,vesh
8062,anziehen::V,čouggâd,mbath
8063,anziehen::V,nââ´ǩǩted,vesh
8064,anziehen::V,nââ´ǩǩted,mbath
8065,anziehen::V,ца̄гке,vesh
8066,anziehen::V,ца̄гке,mbath
8067,anziehen::V,наккьхе,vesh
8068,anziehen::V,наккьхе,mbath
8069,sich anziehen::V,gåårvedidh,vishem
8070,sich anziehen::V,gárvvunit,vishem
8071,sich anziehen::V,gárvodit,vishem
8072,sich anziehen::V,kárvudâttâđ,vishem
8073,sich anziehen::V,teâvõõttâd,vishem
8074,sich anziehen::V,туввнэдтэ,vishem
8075,kämmen::V,tjåhkodh,kreh
8076,kämmen::V,rájddat,kreh
8077,kämmen::V,čohkut,kreh
8078,kämmen::V,čohhoođ,kreh
8079,kämmen::V,čååkkad,kreh
8080,kämmen::V,чоагкэ,kreh
8081,schmücken::V,rïesedh,hijeshoj
8082,schmücken::V,feegredh,hijeshoj
8083,schmücken::V,hiervvit,hijeshoj
8084,schmücken::V,tjáppedit,hijeshoj
8085,schmücken::V,čiŋahit,hijeshoj
8086,schmücken::V,čiŋâttiđ,hijeshoj
8087,schmücken::V,heärvted,hijeshoj
8088,schmücken::V,ре̄ввклаххьтэ,hijeshoj
8089,sagen::V,jiehtedh,them
8090,sagen::V,javllat,them
8091,sagen::V,dadjat,them
8092,sagen::V,cealkit,them
8093,sagen::V,ettâđ,them
8094,sagen::V,celkkiđ,them
8095,sagen::V,nõmmeed,them
8096,sagen::V,ceä´lǩǩed,them
8097,sagen::V,е̄ввэ,them
8098,sagen::V,це̄ӆӆьке,them
8099,sprechen::V,håaledh,flas
8100,sprechen::V,rudnat,flas
8101,sprechen::V,runádit,flas
8102,sprechen::V,sárdnut,flas
8103,sprechen::V,sárnuđ,flas
8104,sprechen::V,särnnad,flas
8105,sprechen::V,са̄ррнэ,flas
8106,reden::V,håaledh,fjalos
8107,reden::V,håaledh,fjalëtoj
8108,reden::V,sáhkadit,fjalos
8109,reden::V,sáhkadit,fjalëtoj
8110,reden::V,hupmat,fjalos
8111,reden::V,hupmat,fjalëtoj
8112,reden::V,arvâlâddâđ,fjalos
8113,reden::V,arvâlâddâđ,fjalëtoj
8114,reden::V,sárnudiđ,fjalos
8115,reden::V,sárnudiđ,fjalëtoj
8116,reden::V,mainsted,fjalos
8117,reden::V,mainsted,fjalëtoj
8118,reden::V,е̄внэллэ,fjalos
8119,reden::V,е̄внэллэ,fjalëtoj
8120,sich unterhalten::V,soptsestalledh,bisedoj
8121,sich unterhalten::V,ságastit,bisedoj
8122,sich unterhalten::V,ságastallat,bisedoj
8123,sich unterhalten::V,jumadit,bisedoj
8124,sich unterhalten::V,ságastallat,bisedoj
8125,sich unterhalten::V,ma'inâstiđ,bisedoj
8126,sich unterhalten::V,maainsted,bisedoj
8127,sich unterhalten::V,мо̄а̄йнсе,bisedoj
8128,fragen::V,gihtjedh,pyes
8129,fragen::V,gahtjat,pyes
8130,fragen::V,gatjádit,pyes
8131,fragen::V,jearrat,pyes
8132,fragen::V,koijâdiđ,pyes
8133,fragen::V,kõõččâd,pyes
8134,fragen::V,кэ̄дже,pyes
8135,bitten::V,birredh,lus
8136,bitten::V,birredh,lutem
8137,bitten::V,aanoestidh,lus
8138,bitten::V,aanoestidh,lutem
8139,bitten::V,rohkelassjedh,lus
8140,bitten::V,rohkelassjedh,lutem
8141,bitten::V,ádnot,lus
8142,bitten::V,ádnot,lutem
8143,bitten::V,gåhttjot,lus
8144,bitten::V,gåhttjot,lutem
8145,bitten::V,bivdit,lus
8146,bitten::V,bivdit,lutem
8147,bitten::V,pivdeđ,lus
8148,bitten::V,pivdeđ,lutem
8149,bitten::V,äännad,lus
8150,bitten::V,äännad,lutem
8151,bitten::V,raukkâd,lus
8152,bitten::V,raukkâd,lutem
8153,bitten::V,а̄нкэ,lus
8154,bitten::V,а̄нкэ,lutem
8155,bitten::V,кэ̄дже,lus
8156,bitten::V,кэ̄дже,lutem
8157,erzählen::V,saakestidh,rrëfej
8158,erzählen::V,giehttot,rrëfej
8159,erzählen::V,subtsastit,rrëfej
8160,erzählen::V,muitalit,rrëfej
8161,erzählen::V,uvástâllâđ,rrëfej
8162,erzählen::V,ma'inâstiđ,rrëfej
8163,erzählen::V,maainsted,rrëfej
8164,erzählen::V,мо̄а̄йнсе,rrëfej
8165,mitteilen::V,såårnedh,kumtoj
8166,mitteilen::V,bïeljelidh,kumtoj
8167,mitteilen::V,diededit,kumtoj
8168,mitteilen::V,dieđihit,kumtoj
8169,mitteilen::V,a'lmottiđ,kumtoj
8170,mitteilen::V,tie´đted,kumtoj
8171,mitteilen::V,це̄ӆӆьке,kumtoj
8172,nennen::V,gåhtjodh,quaj
8173,nennen::V,lahtedh,quaj
8174,nennen::V,nammadit,quaj
8175,nennen::V,gohččut,quaj
8176,nennen::V,nomâttiđ,quaj
8177,nennen::V,koččođ,quaj
8178,nennen::V,nõõmted,quaj
8179,nennen::V,нэ̄ммдэ,quaj
8180,nennen::V,це̄ӆӆьке,quaj
8181,rufen::V,gåhtjodh,thërras
8182,rufen::V,tjåarvodh,thërras
8183,rufen::V,tjuorvvot,thërras
8184,rufen::V,čuorvut,thërras
8185,rufen::V,čuár'vuđ,thërras
8186,rufen::V,kåččad,thërras
8187,rufen::V,čuârvvad,thërras
8188,rufen::V,коаххче,thërras
8189,prahlen::V,girmedh,mburrem
8190,prahlen::V,girmedh,kapardisem
8191,prahlen::V,goarssudit,mburrem
8192,prahlen::V,goarssudit,kapardisem
8193,prahlen::V,rábmot,mburrem
8194,prahlen::V,rábmot,kapardisem
8195,prahlen::V,ramâččâttâđ,mburrem
8196,prahlen::V,ramâččâttâđ,kapardisem
8197,prahlen::V,kuärggõõttâd,mburrem
8198,prahlen::V,kuärggõõttâd,kapardisem
8199,prahlen::V,куарктэ,mburrem
8200,prahlen::V,куарктэ,kapardisem
8201,übersetzen::V,jarkoestidh,përkthej
8202,übersetzen::V,jårggålit,përkthej
8203,übersetzen::V,jorgalit,përkthej
8204,übersetzen::V,jurgâliđ,përkthej
8205,übersetzen::V,jåårǥlâ´tted,përkthej
8206,denken::V,ussjedidh,mendoj
8207,denken::V,ájádallat,mendoj
8208,denken::V,usjudit,mendoj
8209,denken::V,jurddašit,mendoj
8210,denken::V,jurdeđ,mendoj
8211,denken::V,ju'rdâččiđ,mendoj
8212,denken::V,juurdčed,mendoj
8213,denken::V,юррьтэ,mendoj
