,Concept_ID,mn,se
7609,heben::V,өргөх,pââ´jeed
7610,heben::V,өргөх,пайнэ
7611,heben::V,өргөх,пайнэллэ
7612,hochheben::V,өргөх,lutnjedh
7613,hochheben::V,өргөх,låggŋit
7614,hochheben::V,өргөх,loktet
7615,hochheben::V,өргөх,pajediđ
7616,hochheben::V,өргөх,kuåstteed
7617,hochheben::V,өргөх,пайнэ
7618,ergreifen::V,атгах,fihkelidh
7619,ergreifen::V,атгах,sårjjot
7620,ergreifen::V,атгах,doahppit
7621,ergreifen::V,атгах,fáhtet
7622,ergreifen::V,атгах,tuáppuđ
7623,ergreifen::V,атгах,poppâ´tted
7624,ergreifen::V,атгах,каццсе
7625,ergreifen::V,атгах,туэрркэ
7626,ergreifen::V,атгах,ро̄а̄ппчье
7627,halten::V,барих,steeredh
7628,halten::V,барих,utniedidh
7629,halten::V,барих,anedit
7630,halten::V,барих,adnalit
7631,halten::V,барих,doallat
7632,halten::V,барих,toollâd
7633,halten::V,барих,tue´rjjeed
7634,halten::V,барих,туаррье
7635,drücken::V,дарах,dïelkestidh
7636,drücken::V,дарах,dieddet
7637,drücken::V,дарах,deaddit
7638,drücken::V,дарах,čárvet
7639,drücken::V,дарах,čárvuđ
7640,drücken::V,дарах,čärvvad
7641,drücken::V,дарах,teä´d'ded
7642,drücken::V,дарах,пе̄ррэ
7643,drücken::V,дарах,ра̄ппче
7644,schieben::V,түлхэх,vuetjedh
7645,schieben::V,түлхэх,sjáhtjat
7646,schieben::V,түлхэх,cáhkit
7647,schieben::V,түлхэх,cuggâđ
7648,schieben::V,түлхэх,oi´ǧǧeed
7649,schieben::V,түлхэх,оййкье
7650,kratzen::V,хусах,våhtsodh
7651,kratzen::V,хусах,skreepedh
7652,kratzen::V,хусах,ruohkkat
7653,kratzen::V,хусах,ruohkastit
7654,kratzen::V,хусах,gazzut
7655,kratzen::V,хусах,kazzođ
7656,kratzen::V,хусах,võckkâd
7657,kratzen::V,хусах,кышшкэ
7658,kratzen::V,хусах,каххьце
7659,kratzen::V,маажих,våhtsodh
7660,kratzen::V,маажих,skreepedh
7661,kratzen::V,маажих,ruohkkat
7662,kratzen::V,маажих,ruohkastit
7663,kratzen::V,маажих,gazzut
7664,kratzen::V,маажих,kazzođ
7665,kratzen::V,маажих,võckkâd
7666,kratzen::V,маажих,кышшкэ
7667,kratzen::V,маажих,каххьце
7668,lecken::V,долоох,njåalodh
7669,lecken::V,долоох,njoallot
7670,lecken::V,долоох,njolodit
7671,lecken::V,долоох,njuálluđ
7672,lecken::V,долоох,njuällad
7673,lecken::V,долоох,нюаллэ
7674,beißen::V,зуух,gaektjedh
7675,beißen::V,зуух,gássket
7676,beißen::V,зуух,gáskestit
7677,beißen::V,зуух,gáskit
7678,beißen::V,зуух,käskiđ
7679,beißen::V,зуух,kä´cǩǩed
7680,beißen::V,зуух,ка̄ццьке
7681,beißen::V,хазах,gaektjedh
7682,beißen::V,хазах,gássket
7683,beißen::V,хазах,gáskestit
7684,beißen::V,хазах,gáskit
7685,beißen::V,хазах,käskiđ
7686,beißen::V,хазах,kä´cǩǩed
7687,beißen::V,хазах,ка̄ццьке
7688,abreißen::V,таслах,bïhkedh
7689,abreißen::V,таслах,gajkkot
7690,abreißen::V,таслах,gaikkihit
7691,abreißen::V,таслах,roottâđ
7692,abreißen::V,таслах,ra´šǩǩeed
7693,abreißen::V,таслах,rååttad
7694,abreißen::V,таслах,ро̄дтҍе
7695,abreißen::V,таслах,пӯттҍкье
7696,abschneiden::V,тайрах,tjoehpestidh
7697,abschneiden::V,тайрах,jallat
7698,abschneiden::V,тайрах,čuohppat
7699,abschneiden::V,тайрах,jogâldiđ
7700,abschneiden::V,тайрах,geerelidh
7701,abschneiden::V,тайрах,е̄дтэ
7702,abschneiden::V,тайрах,е̄дтлэ
7703,binden::V,боох,gårredidh
7704,binden::V,боох,tjadnat
7705,binden::V,боох,gárrat
7706,binden::V,боох,čoonnâđ
7707,binden::V,боох,čõõnnâd
7708,binden::V,боох,čuõlmmâd
7709,binden::V,боох,ко̄ррэ
7710,binden::V,боох,чӯллмдэ
7711,binden::V,боох,ко̄а̄ррэ
7712,binden::V,хүлэх,gårredidh
7713,binden::V,хүлэх,tjadnat
7714,binden::V,хүлэх,gárrat
7715,binden::V,хүлэх,čoonnâđ
7716,binden::V,хүлэх,čõõnnâd
7717,binden::V,хүлэх,čuõlmmâd
7718,binden::V,хүлэх,ко̄ррэ
7719,binden::V,хүлэх,чӯллмдэ
7720,binden::V,хүлэх,ко̄а̄ррэ
7721,stecken::V,шаах,rïjtedh
7722,stecken::V,шаах,tsævkkat
7723,stecken::V,шаах,cáhkit
7724,stecken::V,шаах,cuggâđ
7725,stecken::V,шаах,čuõ´ǧ'ǧeed
7726,stecken::V,шаах,чогксэ
7727,stecken::V,шаах,це̄ӈькхэ
7728,stecken::V,шигтгэх,rïjtedh
7729,stecken::V,шигтгэх,tsævkkat
7730,stecken::V,шигтгэх,cáhkit
7731,stecken::V,шигтгэх,cuggâđ
7732,stecken::V,шигтгэх,čuõ´ǧ'ǧeed
7733,stecken::V,шигтгэх,чогксэ
7734,stecken::V,шигтгэх,це̄ӈькхэ
7735,brechen::V,хугалах,dåajodh
7736,brechen::V,хугалах,tsåapkodh
7737,brechen::V,хугалах,doaddjut
7738,brechen::V,хугалах,cuvket
7739,brechen::V,хугалах,moorrâđ
7740,brechen::V,хугалах,mu´rdded
7741,brechen::V,хугалах,муррьтэ
7742,klopfen::V,цохих,beenghkedh
7743,klopfen::V,цохих,goalkkalit
7744,klopfen::V,цохих,tsábbmet
7745,klopfen::V,цохих,goalkit
7746,klopfen::V,цохих,skoalkit
7747,klopfen::V,цохих,skuá'lkuttiđ
7748,klopfen::V,цохих,kuälkted
7749,klopfen::V,цохих,та̄гкэ
7750,klopfen::V,тогших,beenghkedh
7751,klopfen::V,тогших,goalkkalit
7752,klopfen::V,тогших,tsábbmet
7753,klopfen::V,тогших,goalkit
7754,klopfen::V,тогших,skoalkit
7755,klopfen::V,тогших,skuá'lkuttiđ
7756,klopfen::V,тогших,kuälkted
7757,klopfen::V,тогших,та̄гкэ
7758,hauen::V,дэлдэх,beenghkedh
7759,hauen::V,дэлдэх,tjuollat
7760,hauen::V,дэлдэх,čuollat
7761,hauen::V,дэлдэх,čurmâđ
7762,hauen::V,дэлдэх,čâ´cǩǩed
7763,hauen::V,дэлдэх,та̄гкэ
7764,hauen::V,дэлдэх,ва̄сстэ
7765,kleben::V,наах,njamkedh
7766,kleben::V,наах,dædnjodit
7767,kleben::V,наах,liibmet
7768,kleben::V,наах,taṃadiđ
7769,kleben::V,наах,li´jmmjed
7770,kleben::V,наах,нямхэ
7771,reiben::V,нухах,daanjedh
7772,reiben::V,нухах,ruvvit
7773,reiben::V,нухах,ruvvet
7774,reiben::V,нухах,fiärruđ
7775,reiben::V,нухах,heârrad
7776,reiben::V,нухах,ru´vvjed
7777,reiben::V,нухах,е̄ррэ
7778,reiben::V,нидчих,daanjedh
7779,reiben::V,нидчих,ruvvit
7780,reiben::V,нидчих,ruvvet
7781,reiben::V,нидчих,fiärruđ
7782,reiben::V,нидчих,heârrad
7783,reiben::V,нидчих,ru´vvjed
7784,reiben::V,нидчих,е̄ррэ
7785,streichen::V,нялах,daejdedh
7786,streichen::V,нялах,badtjadidh
7787,streichen::V,нялах,vuojddat
7788,streichen::V,нялах,málet
7789,streichen::V,нялах,njuohtat
7790,streichen::V,нялах,njuottâđ
7791,streichen::V,нялах,puák'suđ
7792,streichen::V,нялах,påhssad
7793,streichen::V,нялах,мо̄а̄шшэ
7794,streichen::V,түрхэх,daejdedh
7795,streichen::V,түрхэх,badtjadidh
7796,streichen::V,түрхэх,vuojddat
7797,streichen::V,түрхэх,málet
7798,streichen::V,түрхэх,njuohtat
7799,streichen::V,түрхэх,njuottâđ
7800,streichen::V,түрхэх,puák'suđ
7801,streichen::V,түрхэх,påhssad
7802,streichen::V,түрхэх,мо̄а̄шшэ
7803,schleifen::V,билүүдэх,slijhpedh
7804,schleifen::V,билүүдэх,sadjet
7805,schleifen::V,билүүдэх,sadjit
7806,schleifen::V,билүүдэх,šliipet
7807,schleifen::V,билүүдэх,saijeeđ
7808,schleifen::V,билүүдэх,sââjjad
7809,schleifen::V,билүүдэх,tabǯsted
7810,schleifen::V,билүүдэх,то̄а̄мчсе
7811,schleifen::V,гуранздах,slijhpedh
7812,schleifen::V,гуранздах,sadjet
7813,schleifen::V,гуранздах,sadjit
7814,schleifen::V,гуранздах,šliipet
7815,schleifen::V,гуранздах,saijeeđ
7816,schleifen::V,гуранздах,sââjjad
7817,schleifen::V,гуранздах,tabǯsted
7818,schleifen::V,гуранздах,то̄а̄мчсе
7819,schneiden::V,огтлох,bietskedh
7820,schneiden::V,огтлох,suoddat
7821,schneiden::V,огтлох,tjuohppat
7822,schneiden::V,огтлох,biesskedit
7823,schneiden::V,огтлох,čuohppat
7824,schneiden::V,огтлох,čuop'pâđ
7825,schneiden::V,огтлох,čuõp'pâd
7826,schneiden::V,огтлох,е̄дтэ
7827,schneiden::V,огтлох,пе̄ррэ
7828,schneiden::V,огтлох,чӯххпэ
7829,rütteln::V,холхнулах,firredh
7830,rütteln::V,холхнулах,doargestit
7831,rütteln::V,холхнулах,šluvgit
7832,rütteln::V,холхнулах,pušteđ
7833,rütteln::V,холхнулах,pu´štted
7834,rütteln::V,холхнулах,пушшьтэ
7835,schütteln::V,сэгсрэх,firredh
7836,schütteln::V,сэгсрэх,sjavnnjet
7837,schütteln::V,сэгсрэх,sillnat
7838,schütteln::V,сэгсрэх,skullhet
7839,schütteln::V,сэгсрэх,salkalit
7840,schütteln::V,сэгсрэх,pušteđ
7841,schütteln::V,сэгсрэх,pu´štted
7842,schütteln::V,сэгсрэх,пушшьтэ
7843,schwenken::V,дэвэх,svinhtedh
7844,schwenken::V,дэвэх,svikkastit
7845,schwenken::V,дэвэх,šlivgut
7846,schwenken::V,дэвэх,hiä'iluttiđ
7847,schwenken::V,дэвэх,heeilted
7848,schwenken::V,дэвэх,маххъе
7849,schwenken::V,даллах,svinhtedh
7850,schwenken::V,даллах,svikkastit
7851,schwenken::V,даллах,šlivgut
7852,schwenken::V,даллах,hiä'iluttiđ
7853,schwenken::V,даллах,heeilted
7854,schwenken::V,даллах,маххъе
7855,schütten::V,цутгах,gurhkedh
7856,schütten::V,цутгах,hállit
7857,schütten::V,цутгах,liejkkit
7858,schütten::V,цутгах,leškiđ
7859,schütten::V,цутгах,virâttiđ
7860,schütten::V,цутгах,väällad
7861,schütten::V,цутгах,ва̄ллэ
7862,schütten::V,аягалах,gurhkedh
7863,schütten::V,аягалах,hállit
7864,schütten::V,аягалах,liejkkit
7865,schütten::V,аягалах,leškiđ
7866,schütten::V,аягалах,virâttiđ
7867,schütten::V,аягалах,väällad
7868,schütten::V,аягалах,ва̄ллэ
7869,füllen::V,дүүргэх,dievhtedh
7870,füllen::V,дүүргэх,dievddet
7871,füllen::V,дүүргэх,deavdit
7872,füllen::V,дүүргэх,tevdiđ
7873,füllen::V,дүүргэх,tiudded
7874,füllen::V,дүүргэх,тӣввтэ
7875,einwickeln::V,боох,gïesedh
7876,einwickeln::V,боох,giessat
7877,einwickeln::V,боох,gárrat
7878,einwickeln::V,боох,giessat
7879,einwickeln::V,боох,gurpat
7880,einwickeln::V,боох,kiessâđ
7881,einwickeln::V,боох,ǩiõssâd
7882,einwickeln::V,боох,кӣссэ
7883,einwickeln::V,ороох,gïesedh
7884,einwickeln::V,ороох,giessat
7885,einwickeln::V,ороох,gárrat
7886,einwickeln::V,ороох,giessat
7887,einwickeln::V,ороох,gurpat
7888,einwickeln::V,ороох,kiessâđ
7889,einwickeln::V,ороох,ǩiõssâd
7890,einwickeln::V,ороох,кӣссэ
7891,tragen::V,авчрах,guedtedh
7892,tragen::V,авчрах,guoddet
7893,tragen::V,авчрах,guoddit
7894,tragen::V,авчрах,kyed'diđ
7895,tragen::V,авчрах,kue´d'ded
7896,tragen::V,авчрах,кӯннҌтэ
7897,schleppen::V,чирэх,fatnehtidh
7898,schleppen::V,чирэх,sliehpit
7899,schleppen::V,чирэх,feastit
7900,schleppen::V,чирэх,vie'šidiđ
7901,schleppen::V,чирэх,hinnađ
7902,schleppen::V,чирэх,nje´ʒʒed
7903,schleppen::V,чирэх,чуввкэ
7904,ziehen::V,татах,giesedh
7905,ziehen::V,татах,giesset
7906,ziehen::V,татах,geassit
7907,ziehen::V,татах,keessiđ
7908,ziehen::V,татах,ǩie´ssed
7909,ziehen::V,татах,ке̄ссе
7910,aufbewahren::V,хадгалах,vöörhkedh
7911,aufbewahren::V,хадгалах,vuorkkit
7912,aufbewahren::V,хадгалах,seailluhit
7913,aufbewahren::V,хадгалах,siä'iluttiđ
7914,aufbewahren::V,хадгалах,seeilted
7915,aufbewahren::V,хадгалах,рӯкнэ
7916,werfen::V,хаях,slampestidh
7917,werfen::V,хаях,bálkkot
7918,werfen::V,хаях,suhppet
7919,werfen::V,хаях,šlivgiđ
7920,werfen::V,хаях,čeâǥǥted
7921,werfen::V,хаях,суэххпэ
7922,werfen::V,шидэх,slampestidh
7923,werfen::V,шидэх,bálkkot
7924,werfen::V,шидэх,suhppet
7925,werfen::V,шидэх,šlivgiđ
7926,werfen::V,шидэх,čeâǥǥted
7927,werfen::V,шидэх,суэххпэ
7928,fangen::V,барих,bivtedh
7929,fangen::V,барих,giddit
7930,fangen::V,барих,bivdit
7931,fangen::V,барих,toppiđ
7932,fangen::V,барих,tää´vted
7933,fangen::V,барих,та̄бпэ
7934,fangen::V,барих,со̄а̄гкэ
7935,packen::V,шүүрэх,doerelidh
7936,packen::V,шүүрэх,kreemsedh
7937,packen::V,шүүрэх,doahppit
7938,packen::V,шүүрэх,doahput
7939,packen::V,шүүрэх,tuáppuđ
7940,packen::V,шүүрэх,ká'ivâstiđ
7941,packen::V,шүүрэх,tää´vted
7942,packen::V,шүүрэх,каццсе
7943,packen::V,шүүрэх,туэрркэ
7944,packen::V,шүүрэх,ро̄а̄ппчье
7945,verstecken::V,нуух,tjïekedh
7946,verstecken::V,нуух,tjiehkat
7947,verstecken::V,нуух,čiehkat
7948,verstecken::V,нуух,čieḥâđ
7949,verstecken::V,нуух,peittad
7950,verstecken::V,нуух,пе̄йхьтэ
7951,teilen::V,хуваах,juekedh
7952,teilen::V,хуваах,juohket
7953,teilen::V,хуваах,juohkit
7954,teilen::V,хуваах,jyeḥiđ
7955,teilen::V,хуваах,jue´ǩǩed
7956,teilen::V,хуваах,ю̄гке
7957,teilen::V,хуваах,ра̄ттҍке
7958,schicken::V,илгээх,saadtodh
7959,schicken::V,илгээх,sáddit
7960,schicken::V,илгээх,sáddet
7961,schicken::V,илгээх,vuo'lgâttiđ
7962,schicken::V,илгээх,vuõltteed
7963,schicken::V,илгээх,вӯлкхэ
7964,schicken::V,явуулах,saadtodh
7965,schicken::V,явуулах,sáddit
7966,schicken::V,явуулах,sáddet
7967,schicken::V,явуулах,vuo'lgâttiđ
7968,schicken::V,явуулах,vuõltteed
7969,schicken::V,явуулах,вӯлкхэ
7970,bringen::V,авчрах,buektedh
7971,bringen::V,авчрах,doalvvot
7972,bringen::V,авчрах,buktit
7973,bringen::V,авчрах,tuál'vuđ
7974,bringen::V,авчрах,pu´htted
7975,bringen::V,авчрах,пыххьтэ
7976,bringen::V,аваачих,buektedh
7977,bringen::V,аваачих,doalvvot
7978,bringen::V,аваачих,buktit
7979,bringen::V,аваачих,tuál'vuđ
7980,bringen::V,аваачих,pu´htted
7981,bringen::V,аваачих,пыххьтэ
7982,hinzufügen::V,нэмэх,dievhtedh
7983,hinzufügen::V,нэмэх,duoddit
7984,hinzufügen::V,нэмэх,lasedit
7985,hinzufügen::V,нэмэх,lasihit
7986,hinzufügen::V,нэмэх,lasettiđ
7987,hinzufügen::V,нэмэх,lââ´zzted
7988,hinzufügen::V,нэмэх,лажьхе
7989,bekommen::V,хүлээн авах,åadtjodh
7990,bekommen::V,хүлээн авах,åttjudit
7991,bekommen::V,хүлээн авах,oažžut
7992,bekommen::V,хүлээн авах,juksâđ
7993,bekommen::V,хүлээн авах,uáž'žuđ
7994,bekommen::V,хүлээн авах,vuäǯ'ǯâd
7995,bekommen::V,хүлээн авах,вуаннче
7996,erhalten::V,хүлээн авах,åadtjodh
7997,erhalten::V,хүлээн авах,oadtjot
7998,erhalten::V,хүлээн авах,oažžut
7999,erhalten::V,хүлээн авах,uáž'žuđ
8000,erhalten::V,хүлээн авах,vuäǯ'ǯâd
8001,erhalten::V,хүлээн авах,ва̄лльтэ
8002,nehmen::V,авах,vaeltedh
8003,nehmen::V,авах,válldet
8004,nehmen::V,авах,váldit
8005,nehmen::V,авах,väldiđ
8006,nehmen::V,авах,vä´ldded
8007,nehmen::V,авах,ва̄лльтэ
8008,wählen::V,сонгох,veeljedh
8009,wählen::V,сонгох,válljit
8010,wählen::V,сонгох,válljet
8011,wählen::V,сонгох,valjiđ
8012,wählen::V,сонгох,vaalšed
8013,wählen::V,сонгох,va´lljeed
8014,wählen::V,сонгох,воалшэ
8015,auswählen::V,шилэх,veeljedh
8016,auswählen::V,шилэх,tjuolldet
8017,auswählen::V,шилэх,válljet
8018,auswählen::V,шилэх,valjiđ
8019,auswählen::V,шилэх,vaalšed
8020,auswählen::V,шилэх,va´lljeed
8021,auswählen::V,шилэх,воалшэ
8022,bewahren::V,гамнах,vaarjelidh
8023,bewahren::V,гамнах,bisodit
8024,bewahren::V,гамнах,várjjalit
8025,bewahren::V,гамнах,seailluhit
8026,bewahren::V,гамнах,varjâliđ
8027,bewahren::V,гамнах,varjjled
8028,bewahren::V,гамнах,ӣшшьтэ
8029,bewahren::V,гамнах,во̄а̄ррьдэ
8030,behindern::V,саад хийх,hööptdeh
8031,behindern::V,саад хийх,hieredit
8032,behindern::V,саад хийх,muhttet
8033,behindern::V,саад хийх,eastadit
8034,behindern::V,саад хийх,estiđ
8035,behindern::V,саад хийх,coggâđ
8036,behindern::V,саад хийх,hettiđ
8037,behindern::V,саад хийх,cõggâd
8038,behindern::V,саад хийх,е̄кхэллэ
8039,behindern::V,тотгор болох,hööptdeh
8040,behindern::V,тотгор болох,hieredit
8041,behindern::V,тотгор болох,muhttet
8042,behindern::V,тотгор болох,eastadit
8043,behindern::V,тотгор болох,estiđ
8044,behindern::V,тотгор болох,coggâđ
8045,behindern::V,тотгор болох,hettiđ
8046,behindern::V,тотгор болох,cõggâd
8047,behindern::V,тотгор болох,е̄кхэллэ
8048,verderben::V,эвдэх,biejstedh
8049,verderben::V,эвдэх,spedjat
8050,verderben::V,эвдэх,billistit
8051,verderben::V,эвдэх,pillediđ
8052,verderben::V,эвдэх,tårmmad
8053,verderben::V,эвдэх,pe´llsted
8054,verderben::V,эвдэх,тоаррмэ
8055,verderben::V,эвдэх,ма̄ййкэ
8056,beschädigen::V,гэмтээх,fæjloedidh
8057,beschädigen::V,гэмтээх,vahágahttet
8058,beschädigen::V,гэмтээх,bilidit
8059,beschädigen::V,гэмтээх,vahâgittiđ
8060,beschädigen::V,гэмтээх,pä´rtteed
8061,beschädigen::V,гэмтээх,муррьтэ
8062,zerbrechen::V,хагалах,tsööpkedh
8063,zerbrechen::V,хагалах,doadjet
8064,zerbrechen::V,хагалах,cuvket
8065,zerbrechen::V,хагалах,cuov'kkiđ
8066,zerbrechen::V,хагалах,muårrâd
8067,zerbrechen::V,хагалах,cu´vǩǩeed
8068,zerbrechen::V,хагалах,муррьтэ
8069,zerbrechen::V,хага цохих,tsööpkedh
8070,zerbrechen::V,хага цохих,doadjet
8071,zerbrechen::V,хага цохих,cuvket
8072,zerbrechen::V,хага цохих,cuov'kkiđ
8073,zerbrechen::V,хага цохих,muårrâd
8074,zerbrechen::V,хага цохих,cu´vǩǩeed
8075,zerbrechen::V,хага цохих,муррьтэ
8076,zerreißen::V,урах,gejhkielidh
8077,zerreißen::V,урах,gajkudit
8078,zerreißen::V,урах,gaikkodit
