,Concept_ID,ca,se
7152,wiegen::V,bressolar,sjammadidh
7153,wiegen::V,bressolar,vuohttot
7154,wiegen::V,bressolar,vuohtudit
7155,wiegen::V,bressolar,vuohttut
7156,wiegen::V,bressolar,vuát'tuđ
7157,wiegen::V,bressolar,nuäkkad
7158,wiegen::V,bressolar,suâibted
7159,wiegen::V,bressolar,нуагкэ
7160,zudecken::V,tapar,gaptjedh
7161,zudecken::V,tapar,loavddet
7162,zudecken::V,tapar,gokčat
7163,zudecken::V,tapar,luáv'diđ
7164,zudecken::V,tapar,kä´tted
7165,zudecken::V,tapar,ка̄ххьтэ
7166,zudecken::V,cobrir,gaptjedh
7167,zudecken::V,cobrir,loavddet
7168,zudecken::V,cobrir,gokčat
7169,zudecken::V,cobrir,luáv'diđ
7170,zudecken::V,cobrir,kä´tted
7171,zudecken::V,cobrir,ка̄ххьтэ
7172,wecken::V,despertar,gåaskodh
7173,wecken::V,despertar,båktet
7174,wecken::V,despertar,boktit
7175,wecken::V,despertar,rávkat
7176,wecken::V,despertar,cuvnâđ
7177,wecken::V,despertar,counnâd
7178,wecken::V,despertar,цо̄ввнэ
7179,zeigen::V,mostrar,vuesiehtidh
7180,zeigen::V,mostrar,vuosedit
7181,zeigen::V,mostrar,giejgget
7182,zeigen::V,mostrar,čájehit
7183,zeigen::V,mostrar,čäittiđ
7184,zeigen::V,mostrar,čujottiđ
7185,zeigen::V,mostrar,čuäi´ted
7186,zeigen::V,mostrar,вӯзьхе
7187,zeigen::V,ensenyar,vuesiehtidh
7188,zeigen::V,ensenyar,vuosedit
7189,zeigen::V,ensenyar,giejgget
7190,zeigen::V,ensenyar,čájehit
7191,zeigen::V,ensenyar,čäittiđ
7192,zeigen::V,ensenyar,čujottiđ
7193,zeigen::V,ensenyar,čuäi´ted
7194,zeigen::V,ensenyar,вӯзьхе
7195,führen::V,guiar,steeredh
7196,führen::V,guiar,doalvvot
7197,führen::V,guiar,láidet
7198,führen::V,guiar,jođettiđ
7199,führen::V,guiar,jåå´đted
7200,führen::V,guiar,выгкэ
7201,führen::V,conduir,steeredh
7202,führen::V,conduir,doalvvot
7203,führen::V,conduir,láidet
7204,führen::V,conduir,jođettiđ
7205,führen::V,conduir,jåå´đted
7206,führen::V,conduir,выгкэ
7207,lehren::V,ensenyar,ööhpehtidh
7208,lehren::V,ensenyar,åhpadit
7209,lehren::V,ensenyar,oahpahit
7210,lehren::V,ensenyar,máttááttiđ
7211,lehren::V,ensenyar,mätt'ted
7212,lehren::V,ensenyar,vuä´ppsted
7213,lehren::V,ensenyar,ма̄тҍха
7214,unterrichten::V,ensenyar,ööhpehtidh
7215,unterrichten::V,ensenyar,lågådit
7216,unterrichten::V,ensenyar,åhpadit
7217,unterrichten::V,ensenyar,oahpahit
7218,unterrichten::V,ensenyar,škovliđ
7219,unterrichten::V,ensenyar,máttááttiđ
7220,unterrichten::V,ensenyar,mätt'ted
7221,unterrichten::V,ensenyar,vuä´ppsted
7222,unterrichten::V,ensenyar,ма̄тҍха
7223,aufziehen::V,criar,eeledh
7224,aufziehen::V,criar,bajedit
7225,aufziehen::V,criar,biebmat
7226,aufziehen::V,criar,pajaskeessiđ
7227,aufziehen::V,criar,šoddâdiđ
7228,aufziehen::V,criar,šõddeed
7229,aufziehen::V,criar,peâm'mad
7230,aufziehen::V,criar,вуэпьсе
7231,leiten::V,dirigir,lijrehtidh
7232,leiten::V,dirigir,lájddit
7233,leiten::V,dirigir,oatsodit
7234,leiten::V,dirigir,jođihit
7235,leiten::V,dirigir,stivriđ
7236,leiten::V,dirigir,hovdiđ
7237,leiten::V,dirigir,jåå´đted
7238,leiten::V,dirigir,выгкэ
7239,leiten::V,dirigir,вӯййкье
7240,antreiben::V,impel·lir,eadtjoestidh
7241,antreiben::V,impel·lir,hasodit
7242,antreiben::V,impel·lir,hállsjedit
7243,antreiben::V,impel·lir,gevret
7244,antreiben::V,impel·lir,rássat
7245,antreiben::V,impel·lir,kušottiđ
7246,antreiben::V,impel·lir,huá'puttiđ
7247,antreiben::V,impel·lir,rääskted
7248,antreiben::V,impel·lir,hõškkled
7249,antreiben::V,impel·lir,ёадҌхе
7250,lassen::V,fer,baajedh
7251,lassen::V,fer,-ahttet
7252,lassen::V,fer,diktit
7253,lassen::V,fer,-ttiđ
7254,lassen::V,fer,ä´n
7255,lassen::V,fer,па̄ххкэ
7256,einladen::V,invitar,bööredh
7257,einladen::V,invitar,bivddit
7258,einladen::V,invitar,gåhttjot
7259,einladen::V,invitar,bovdet
7260,einladen::V,invitar,koččođ
7261,einladen::V,invitar,kåččad
7262,einladen::V,invitar,коаххче
7263,einladen::V,convidar,bööredh
7264,einladen::V,convidar,bivddit
7265,einladen::V,convidar,gåhttjot
7266,einladen::V,convidar,bovdet
7267,einladen::V,convidar,koččođ
7268,einladen::V,convidar,kåččad
7269,einladen::V,convidar,коаххче
7270,vereinigen::V,unir,iktedidh
7271,vereinigen::V,unir,aktidit
7272,vereinigen::V,unir,ovttastahttit
7273,vereinigen::V,unir,o'vtâstittiđ
7274,vereinigen::V,unir,õhtteed
7275,vereinigen::V,unir,э̄хтхэ
7276,besuchen::V,visitar,åahpodh
7277,besuchen::V,visitar,goevlelidh
7278,besuchen::V,visitar,guossit
7279,besuchen::V,visitar,gal'let
7280,besuchen::V,visitar,fitnat
7281,besuchen::V,visitar,kolliđ
7282,besuchen::V,visitar,kõ´ll'jed
7283,besuchen::V,visitar,по̄дтлэ
7284,besuchen::V,visitar,во̄тэдтэ
7285,besuchen::V,visitar,во̄а̄ррдэ
7286,besuchen::V,anar a veure,åahpodh
7287,besuchen::V,anar a veure,goevlelidh
7288,besuchen::V,anar a veure,guossit
7289,besuchen::V,anar a veure,gal'let
7290,besuchen::V,anar a veure,fitnat
7291,besuchen::V,anar a veure,kolliđ
7292,besuchen::V,anar a veure,kõ´ll'jed
7293,besuchen::V,anar a veure,по̄дтлэ
7294,besuchen::V,anar a veure,во̄тэдтэ
7295,besuchen::V,anar a veure,во̄а̄ррдэ
7296,treffen::V,trobar,dieviedidh
7297,treffen::V,trobar,iejvvit
7298,treffen::V,trobar,deaivat
7299,treffen::V,trobar,staaviđ
7300,treffen::V,trobar,teividiđ
7301,treffen::V,trobar,o´ddjõõttâd
7302,treffen::V,trobar,вуэсстлэ
7303,sich versammeln::V,reunir-se,gaavnedidh
7304,sich versammeln::V,reunir-se,tjoaggut
7305,sich versammeln::V,reunir-se,čoahkkanit
7306,sich versammeln::V,reunir-se,čokkâniđ
7307,sich versammeln::V,reunir-se,nurâdâttâđ
7308,sich versammeln::V,reunir-se,noorõõttâd
7309,sich versammeln::V,reunir-se,вӯллклэ
7310,spielen::V,jugar,rïdtjedh
7311,spielen::V,jugar,lustedalledh
7312,spielen::V,jugar,ståhkat
7313,spielen::V,jugar,stuvssit
7314,spielen::V,jugar,speallat
7315,spielen::V,jugar,le'ihâšiđ
7316,spielen::V,jugar,siõrrâd
7317,spielen::V,jugar,speâllad
7318,spielen::V,jugar,сӣррэ
7319,singen::V,cantār,laavlodh
7320,singen::V,cantār,lávllot
7321,singen::V,cantār,lávlut
7322,singen::V,cantār,lávluđ
7323,singen::V,cantār,läullad
7324,singen::V,cantār,ла̄ввлэ
7325,tanzen::V,ballar,daanhtsodh
7326,tanzen::V,ballar,dánssat
7327,tanzen::V,ballar,gærssulit
7328,tanzen::V,ballar,dánset
7329,tanzen::V,ballar,tánssáđ
7330,tanzen::V,ballar,ta´nssjed
7331,tanzen::V,ballar,pleäs'sjed
7332,tanzen::V,ballar,нюччке
7333,tanzen::V,ballar,пляссъе
7334,sich trennen::V,separar-se,jååkedidh
7335,sich trennen::V,separar-se,sirrat
7336,sich trennen::V,separar-se,sirádit
7337,sich trennen::V,separar-se,earránit
7338,sich trennen::V,separar-se,ratkuđ
7339,sich trennen::V,separar-se,rätkkjed
7340,sich trennen::V,separar-se,кӯдтъе
7341,verlassen::V,deixar,laehpedh
7342,verlassen::V,deixar,guodet
7343,verlassen::V,deixar,guođđit
7344,verlassen::V,deixar,hilgođ
7345,verlassen::V,deixar,kyeđđiđ
7346,verlassen::V,deixar,kue´đđed
7347,verlassen::V,deixar,сӯһпъе
7348,verlassen::V,abandonar,laehpedh
7349,verlassen::V,abandonar,guodet
7350,verlassen::V,abandonar,guođđit
7351,verlassen::V,abandonar,hilgođ
7352,verlassen::V,abandonar,kyeđđiđ
7353,verlassen::V,abandonar,kue´đđed
7354,verlassen::V,abandonar,сӯһпъе
7355,retten::V,salvar,gorredidh
7356,retten::V,salvar,gádjot
7357,retten::V,salvar,gádjut
7358,retten::V,salvar,kááijuđ
7359,retten::V,salvar,piä'luštiđ
7360,retten::V,salvar,ka´jjeed
7361,retten::V,salvar,вуаннче
7362,bewachen::V,vigilar,geehtedh
7363,bewachen::V,vigilar,váktit
7364,bewachen::V,vigilar,fáktet
7365,bewachen::V,vigilar,vahtiđ
7366,bewachen::V,vigilar,värddjed
7367,bewachen::V,vigilar,va´httjed
7368,bewachen::V,vigilar,пынне
7369,bewachen::V,vigilar,ка̄рвуллэ
7370,schützen::V,protegir,vaarjelidh
7371,schützen::V,protegir,suoddjit
7372,schützen::V,protegir,suodjalit
7373,schützen::V,protegir,suddjet
7374,schützen::V,protegir,varjâliđ
7375,schützen::V,protegir,suâided
7376,schützen::V,protegir,varjjled
7377,schützen::V,protegir,пынне
7378,verteidigen::V,defensar,vaarjelidh
7379,verteidigen::V,defensar,bælostit
7380,verteidigen::V,defensar,bealuštit
7381,verteidigen::V,defensar,čuollat
7382,verteidigen::V,defensar,piä'luštiđ
7383,verteidigen::V,defensar,peälšted
7384,verteidigen::V,defensar,пэ̄лль мэ̄ннэ
7385,sich schlagen::V,barallar-se,dåarodh
7386,sich schlagen::V,barallar-se,tjoelestidh
7387,sich schlagen::V,barallar-se,doarrot
7388,sich schlagen::V,barallar-se,doarrut
7389,sich schlagen::V,barallar-se,tuárruđ
7390,sich schlagen::V,barallar-se,tuärrad
7391,sich schlagen::V,barallar-se,туаррэ
7392,schießen::V,tirar,vuetjedh
7393,schießen::V,tirar,skööhtedh
7394,schießen::V,tirar,vuohtjet
7395,schießen::V,tirar,báhčit
7396,schießen::V,tirar,pääččiđ
7397,schießen::V,tirar,pää´ččed
7398,schießen::V,tirar,ря̄хшкхэ
7399,schießen::V,disparar,vuetjedh
7400,schießen::V,disparar,skööhtedh
7401,schießen::V,disparar,vuohtjet
7402,schießen::V,disparar,báhčit
7403,schießen::V,disparar,pääččiđ
7404,schießen::V,disparar,pää´ččed
7405,schießen::V,disparar,ря̄хшкхэ
7406,siegen::V,vèncer,vïtnedh
7407,siegen::V,vèncer,vuojttet
7408,siegen::V,vèncer,vuoitit
7409,siegen::V,vèncer,vyei'ttiđ
7410,siegen::V,vèncer,vuei´tted
7411,siegen::V,vèncer,вуэйхьтэ
7412,ärgern::V,enfadar,måarahtehtedh
7413,ärgern::V,enfadar,suhttadit
7414,ärgern::V,enfadar,hárdit
7415,ärgern::V,enfadar,piä'ṿuttiđ
7416,ärgern::V,enfadar,âsseed
7417,ärgern::V,enfadar,се̄нтхэ
7418,schlagen::V,pegar,håasedh
7419,schlagen::V,pegar,laekedh
7420,schlagen::V,pegar,tsábbmet
7421,schlagen::V,pegar,tjassket
7422,schlagen::V,pegar,huškut
7423,schlagen::V,pegar,časkeđ
7424,schlagen::V,pegar,čâ´cǩǩed
7425,schlagen::V,pegar,та̄гкэ
7426,schlagen::V,pegar,ва̄сстэ
7427,schlagen::V,colpejar,håasedh
7428,schlagen::V,colpejar,laekedh
7429,schlagen::V,colpejar,tsábbmet
7430,schlagen::V,colpejar,tjassket
7431,schlagen::V,colpejar,huškut
7432,schlagen::V,colpejar,časkeđ
7433,schlagen::V,colpejar,čâ´cǩǩed
7434,schlagen::V,colpejar,та̄гкэ
7435,schlagen::V,colpejar,ва̄сстэ
7436,treten::V,donar un cop de peu a,tjïektjedh
7437,treten::V,donar un cop de peu a,tjiektjat
7438,treten::V,donar un cop de peu a,čiekčat
7439,treten::V,donar un cop de peu a,čieh'čâđ
7440,treten::V,donar un cop de peu a,tanccâđ
7441,treten::V,donar un cop de peu a,tanccâd
7442,treten::V,donar un cop de peu a,то̄ппцэ
7443,stechen::V,punxar,baskedh
7444,stechen::V,punxar,tjuoggit
7445,stechen::V,punxar,čuoggut
7446,stechen::V,punxar,čuog'giđ
7447,stechen::V,punxar,čuõ´ǧ'ǧeed
7448,stechen::V,punxar,чо̄ххкэ
7449,stechen::V,apunyalar,baskedh
7450,stechen::V,apunyalar,tjuoggit
7451,stechen::V,apunyalar,čuoggut
7452,stechen::V,apunyalar,čuog'giđ
7453,stechen::V,apunyalar,čuõ´ǧ'ǧeed
7454,stechen::V,apunyalar,чо̄ххкэ
7455,stoßen::V,empènyer,nehkiehtidh
7456,stoßen::V,empènyer,nårddådit
7457,stoßen::V,empènyer,nordadit
7458,stoßen::V,empènyer,nutkâliđ
7459,stoßen::V,empènyer,oi´ǧǧeed
7460,stoßen::V,empènyer,оййкье
7461,stoßen::V,empènyer,тоалкъе
7462,stehlen::V,robar,sualadidh
7463,stehlen::V,robar,suoládit
7464,stehlen::V,robar,suoládit
7465,stehlen::V,robar,suá'ládiđ
7466,stehlen::V,robar,suâleed
7467,stehlen::V,robar,суэлнэ
7468,stören::V,molestar,stööredh
7469,stören::V,molestar,hearaldehtedh
7470,stören::V,molestar,massit
7471,stören::V,molestar,sjuddit
7472,stören::V,molestar,heađuštit
7473,stören::V,molestar,hettiđ
7474,stören::V,molestar,heṃâdiđ
7475,stören::V,molestar,stamlded
7476,stören::V,molestar,вӣршэ
7477,stören::V,molestar,е̄кхэллэ
7478,belästigen::V,importunar,vaejviestidh
7479,belästigen::V,importunar,vájvedit
7480,belästigen::V,importunar,muodástuhttet
7481,belästigen::V,importunar,váivvidit
7482,belästigen::V,importunar,bieguhit
7483,belästigen::V,importunar,vä'ividiđ
7484,belästigen::V,importunar,stamlded
7485,belästigen::V,importunar,е̄кхэллэ
7486,belästigen::V,importunar,во̄а̄йвшэ
7487,verbergen::V,amagar,tjïekedh
7488,verbergen::V,amagar,tjiehkat
7489,verbergen::V,amagar,čiehkat
7490,verbergen::V,amagar,čieḥâđ
7491,verbergen::V,amagar,peittad
7492,verbergen::V,amagar,чӣгкэ
7493,verbergen::V,amagar,пе̄йхьтэ
7494,verbergen::V,ocultar,tjïekedh
7495,verbergen::V,ocultar,tjiehkat
7496,verbergen::V,ocultar,čiehkat
7497,verbergen::V,ocultar,čieḥâđ
7498,verbergen::V,ocultar,peittad
7499,verbergen::V,ocultar,чӣгкэ
7500,verbergen::V,ocultar,пе̄йхьтэ
7501,täuschen::V,enganyar,iermedh
7502,täuschen::V,enganyar,eajhkaldehtedh
7503,täuschen::V,enganyar,tjáddjit
7504,täuschen::V,enganyar,dájuhit
7505,täuschen::V,enganyar,viehtalit
7506,täuschen::V,enganyar,villiđ
7507,täuschen::V,enganyar,ǩiõllâd
7508,täuschen::V,enganyar,вӯйхе
7509,täuschen::V,enganyar,пе̄йхьтэ
7510,täuschen::V,enganyar,ке̄лсэллэ
7511,betrügen::V,estafar,biehtedh
7512,betrügen::V,estafar,biehttet
7513,betrügen::V,estafar,beahttit
7514,betrügen::V,estafar,filliđ
7515,betrügen::V,estafar,ǩiõllâd
7516,betrügen::V,estafar,pä´rtteed
7517,betrügen::V,estafar,вӯйхе
7518,betrügen::V,estafar,пе̄йхьтэ
7519,betrügen::V,estafar,ке̄лсэллэ
7520,töten::V,matar,buvvedh
7521,töten::V,matar,gåddet
7522,töten::V,matar,soaggit
7523,töten::V,matar,goddit
7524,töten::V,matar,surmiđ
7525,töten::V,matar,jämittiđ
7526,töten::V,matar,kå´dded
7527,töten::V,matar,so´rmmjed
7528,töten::V,matar,коаннҌтэ
7529,wohnen::V,vīure,årrodh
7530,wohnen::V,vīure,veasodh
7531,wohnen::V,vīure,årrot
7532,wohnen::V,vīure,viessot
7533,wohnen::V,vīure,orrut
7534,wohnen::V,vīure,aassâđ
7535,wohnen::V,vīure,aassâd
7536,wohnen::V,vīure,jälsted
7537,wohnen::V,vīure,е̄лле
7538,wohnen::V,habitar,årrodh
7539,wohnen::V,habitar,veasodh
7540,wohnen::V,habitar,årrot
7541,wohnen::V,habitar,viessot
7542,wohnen::V,habitar,orrut
7543,wohnen::V,habitar,aassâđ
7544,wohnen::V,habitar,aassâd
7545,wohnen::V,habitar,jälsted
7546,wohnen::V,habitar,е̄лле
7547,arbeiten::V,treballar,barkedh
7548,arbeiten::V,treballar,rihtjat
7549,arbeiten::V,treballar,bargat
7550,arbeiten::V,treballar,porgâđ
7551,arbeiten::V,treballar,tue´j'jeed
7552,arbeiten::V,treballar,лыххкэ
7553,arbeiten::V,treballar,ро̄бхушшэ
7554,sammeln::V,col·leccionar,tjåegkedh
7555,sammeln::V,col·leccionar,tjoahkkit
7556,sammeln::V,col·leccionar,čoaggit
7557,sammeln::V,col·leccionar,čokkiđ
7558,sammeln::V,col·leccionar,čuág'giđ
7559,sammeln::V,col·leccionar,noorrâd
7560,sammeln::V,col·leccionar,нёавсэ
7561,pflücken::V,collir,tjåegkedh
7562,pflücken::V,collir,tjoagget
7563,pflücken::V,collir,čoaggit
7564,pflücken::V,collir,čuág'giđ
7565,pflücken::V,collir,uussâd
7566,pflücken::V,collir,кышшкэ
7567,jagen::V,caçar,bearhtodh
7568,jagen::V,caçar,viejddit
7569,jagen::V,caçar,bivdit
7570,jagen::V,caçar,miä'cástiđ
7571,jagen::V,caçar,miä´csted
7572,jagen::V,caçar,ме̄ххьцтэ
7573,fischen::V,pescar,gööledh
7574,fischen::V,pescar,håagkodh
7575,fischen::V,pescar,guollit
7576,fischen::V,pescar,guolástit
7577,fischen::V,pescar,kuá'lástiđ
7578,fischen::V,pescar,kue´llšeed
7579,fischen::V,pescar,шылле кӯль
7580,fassen::V,atrapar,bivtedh
7581,fassen::V,atrapar,giddit
7582,fassen::V,atrapar,bivdit
7583,fassen::V,atrapar,pivdeđ
7584,fassen::V,atrapar,kå´dded
7585,fassen::V,atrapar,со̄а̄гкэ
7586,hüten::V,pasturar,geehtedh
7587,hüten::V,pasturar,váktit
7588,hüten::V,pasturar,geahččat
7589,hüten::V,pasturar,keččâđ
7590,hüten::V,pasturar,hoi´ddjed
7591,hüten::V,pasturar,пынне
7592,treiben::V,arriar,vuejiehtidh
7593,treiben::V,arriar,vuojedit
7594,treiben::V,arriar,vuodjelit
7595,treiben::V,arriar,vyeijiđ
7596,treiben::V,arriar,vue´jjad
7597,treiben::V,arriar,выйхе
7598,treiben::V,arriar,го̄ннэ
7599,anbinden::V,lligar,viedtedh
7600,anbinden::V,lligar,gaarhkedidh
7601,anbinden::V,lligar,dabrrit
7602,anbinden::V,lligar,dæhppodit
7603,anbinden::V,lligar,čatnat
7604,anbinden::V,lligar,čoonnâđ
7605,anbinden::V,lligar,čõõnnâd
7606,anbinden::V,lligar,ко̄ррэ
7607,füttern::V,donar menjar a,bïepmehtidh
7608,füttern::V,donar menjar a,biebbmat
7609,füttern::V,donar menjar a,biebmat
7610,füttern::V,donar menjar a,purâttiđ
7611,füttern::V,donar menjar a,poorted
7612,füttern::V,donar menjar a,peâm'mad
7613,füttern::V,donar menjar a,поҏтэ
7614,melken::V,munyir,buhtjedh
7615,melken::V,munyir,båhtjet
7616,melken::V,munyir,bahčit
7617,melken::V,munyir,paččeeđ
7618,melken::V,munyir,pââččad
7619,melken::V,munyir,лаппьсе
7620,hacken::V,picar,tsåalhkodh
7621,hacken::V,picar,tsållat
7622,hacken::V,picar,tsáhpat
7623,hacken::V,picar,čuollat
7624,hacken::V,picar,čuollâđ
7625,hacken::V,picar,ceäk'kad
7626,hacken::V,picar,ця̄ххкэ
7627,hacken::V,tallar,tsåalhkodh
7628,hacken::V,tallar,tsållat
7629,hacken::V,tallar,tsáhpat
7630,hacken::V,tallar,čuollat
7631,hacken::V,tallar,čuollâđ
7632,hacken::V,tallar,ceäk'kad
7633,hacken::V,tallar,ця̄ххкэ
7634,gießen::V,regar,tjaetsiehtidh
7635,gießen::V,regar,tjáhttjit
7636,gießen::V,regar,njuoskadit
7637,gießen::V,regar,čáhccet
7638,gießen::V,regar,njuos'kâdiđ
7639,gießen::V,regar,väällad
7640,gießen::V,regar,ва̄ллэ
7641,reifen::V,madurar,njoetsedh
7642,reifen::V,madurar,láddat
7643,reifen::V,madurar,láddat
7644,reifen::V,madurar,laddâđ
7645,reifen::V,madurar,laddâd
7646,reifen::V,madurar,ӣллкнэ
7647,reifen::V,madurar,ло̄а̄янтэ
7648,zubereiten::V,preparar,jurjiehtidh
7649,zubereiten::V,preparar,riejddit
7650,zubereiten::V,preparar,ráhkadit
7651,zubereiten::V,preparar,va'lmâštiđ
7652,zubereiten::V,preparar,vaalmšted
7653,zubereiten::V,preparar,во̄а̄лмшэ
7654,kochen::V,coure,voessjedh
7655,kochen::V,coure,vuossjat
7656,kochen::V,coure,duolldádit
7657,kochen::V,coure,vuoš'šat
7658,kochen::V,coure,vuoššâđ
7659,kochen::V,coure,ǩe´tted
7660,kochen::V,coure,кыппьтэ
7661,backen::V,coure al forn,bååhkedh
7662,backen::V,coure al forn,lájbbot
7663,backen::V,coure al forn,báhkket
7664,backen::V,coure al forn,goikadit
7665,backen::V,coure al forn,liäi'buđ
7666,backen::V,coure al forn,vää´l'jed
7667,backen::V,coure al forn,па̄шшьтэ
7668,braten::V,rostir,bissedh
7669,braten::V,rostir,basset
7670,braten::V,rostir,báistit
7671,braten::V,rostir,steiket
7672,braten::V,rostir,passeeđ
7673,braten::V,rostir,pä´štted
7674,braten::V,rostir,па̄шшьтэ
7675,umrühren::V,remenar,firredh
7676,umrühren::V,remenar,fierrot
7677,umrühren::V,remenar,fierrut
7678,umrühren::V,remenar,fiärruđ
7679,umrühren::V,remenar,sie´jjted
7680,umrühren::V,remenar,вӣршэ
7681,stricken::V,tricotar,gurredh
7682,stricken::V,tricotar,gådet
7683,stricken::V,tricotar,gođđit
7684,stricken::V,tricotar,kođđeeđ
7685,stricken::V,tricotar,kåå´đđed
7686,stricken::V,tricotar,коадтӭ
7687,stricken::V,fer punt de mitja,gurredh
7688,stricken::V,fer punt de mitja,gådet
7689,stricken::V,fer punt de mitja,gođđit
7690,stricken::V,fer punt de mitja,kođđeeđ
7691,stricken::V,fer punt de mitja,kåå´đđed
7692,stricken::V,fer punt de mitja,коадтӭ
7693,nähen::V,cosir,gåarodh
7694,nähen::V,cosir,goarrot
7695,nähen::V,cosir,goarrut
7696,nähen::V,cosir,kuárruđ
7697,nähen::V,cosir,kuärrad
7698,nähen::V,cosir,куаррэ
7699,färben::V,tenyir,klaeriedidh
7700,färben::V,tenyir,bájnnit
7701,färben::V,tenyir,sihttset
7702,färben::V,tenyir,báidnit
7703,färben::V,tenyir,ivdnet
7704,färben::V,tenyir,päiniđ
7705,färben::V,tenyir,päinnad
7706,färben::V,tenyir,ǩe´rjjeed
7707,färben::V,tenyir,по̄а̄ййнэ
7708,reinigen::V,netejar,reenskedh
7709,reinigen::V,netejar,dïdtesjidh
7710,reinigen::V,netejar,rájnnit
7711,reinigen::V,netejar,čorget
7712,reinigen::V,netejar,buhtistit
7713,reinigen::V,netejar,kađvâđ
7714,reinigen::V,netejar,čurgiđ
7715,reinigen::V,netejar,putestiđ
7716,reinigen::V,netejar,čiisteed
7717,reinigen::V,netejar,puu´ttsted
7718,reinigen::V,netejar,чисстэ
7719,reinigen::V,netejar,е̄ллэ
7720,waschen::V,rentār,bïssedh
7721,waschen::V,rentār,bassat
7722,waschen::V,rentār,bassat
7723,waschen::V,rentār,posâliđ
7724,waschen::V,rentār,põõssâd
7725,waschen::V,rentār,пэ̄ссэ
7726,abwischen::V,eixugar,njaamedh
7727,abwischen::V,eixugar,sihkastit
7728,abwischen::V,eixugar,sihkkut
7729,abwischen::V,eixugar,sikkođ
7730,abwischen::V,eixugar,sekkad
7731,abwischen::V,eixugar,чисстэ
