,Concept_ID,vep,se
7206,küssen::V,tervehtada,cummistit
7207,küssen::V,tervehtada,cummâliđ
7208,küssen::V,tervehtada,cu´mmsted
7209,küssen::V,tervehtada,cu´mmstõõllâd
7210,küssen::V,tervehtada,нӣссэ
7211,wiegen::V,likutada,sjammadidh
7212,wiegen::V,likutada,vuohttot
7213,wiegen::V,likutada,vuohtudit
7214,wiegen::V,likutada,vuohttut
7215,wiegen::V,likutada,vuát'tuđ
7216,wiegen::V,likutada,nuäkkad
7217,wiegen::V,likutada,suâibted
7218,wiegen::V,likutada,нуагкэ
7219,zudecken::V,katta,gaptjedh
7220,zudecken::V,katta,loavddet
7221,zudecken::V,katta,gokčat
7222,zudecken::V,katta,luáv'diđ
7223,zudecken::V,katta,kä´tted
7224,zudecken::V,katta,ка̄ххьтэ
7225,wecken::V,noustatada,gåaskodh
7226,wecken::V,noustatada,båktet
7227,wecken::V,noustatada,boktit
7228,wecken::V,noustatada,rávkat
7229,wecken::V,noustatada,cuvnâđ
7230,wecken::V,noustatada,counnâd
7231,wecken::V,noustatada,цо̄ввнэ
7232,zeigen::V,ozutada,vuesiehtidh
7233,zeigen::V,ozutada,vuosedit
7234,zeigen::V,ozutada,giejgget
7235,zeigen::V,ozutada,čájehit
7236,zeigen::V,ozutada,čäittiđ
7237,zeigen::V,ozutada,čujottiđ
7238,zeigen::V,ozutada,čuäi´ted
7239,zeigen::V,ozutada,вӯзьхе
7240,führen::V,astutada,steeredh
7241,führen::V,astutada,doalvvot
7242,führen::V,astutada,láidet
7243,führen::V,astutada,jođettiđ
7244,führen::V,astutada,jåå´đted
7245,führen::V,astutada,выгкэ
7246,lehren::V,opeta,ööhpehtidh
7247,lehren::V,opeta,åhpadit
7248,lehren::V,opeta,oahpahit
7249,lehren::V,opeta,máttááttiđ
7250,lehren::V,opeta,mätt'ted
7251,lehren::V,opeta,vuä´ppsted
7252,lehren::V,opeta,ма̄тҍха
7253,unterrichten::V,opeta,ööhpehtidh
7254,unterrichten::V,opeta,lågådit
7255,unterrichten::V,opeta,åhpadit
7256,unterrichten::V,opeta,oahpahit
7257,unterrichten::V,opeta,škovliđ
7258,unterrichten::V,opeta,máttááttiđ
7259,unterrichten::V,opeta,mätt'ted
7260,unterrichten::V,opeta,vuä´ppsted
7261,unterrichten::V,opeta,ма̄тҍха
7262,aufziehen::V,kazvatada,eeledh
7263,aufziehen::V,kazvatada,bajedit
7264,aufziehen::V,kazvatada,biebmat
7265,aufziehen::V,kazvatada,pajaskeessiđ
7266,aufziehen::V,kazvatada,šoddâdiđ
7267,aufziehen::V,kazvatada,šõddeed
7268,aufziehen::V,kazvatada,peâm'mad
7269,aufziehen::V,kazvatada,вуэпьсе
7270,leiten::V,ohjata,lijrehtidh
7271,leiten::V,ohjata,lájddit
7272,leiten::V,ohjata,oatsodit
7273,leiten::V,ohjata,jođihit
7274,leiten::V,ohjata,stivriđ
7275,leiten::V,ohjata,hovdiđ
7276,leiten::V,ohjata,jåå´đted
7277,leiten::V,ohjata,выгкэ
7278,leiten::V,ohjata,вӯййкье
7279,antreiben::V,rigehtoitta,eadtjoestidh
7280,antreiben::V,rigehtoitta,hasodit
7281,antreiben::V,rigehtoitta,hállsjedit
7282,antreiben::V,rigehtoitta,gevret
7283,antreiben::V,rigehtoitta,rássat
7284,antreiben::V,rigehtoitta,kušottiđ
7285,antreiben::V,rigehtoitta,huá'puttiđ
7286,antreiben::V,rigehtoitta,rääskted
7287,antreiben::V,rigehtoitta,hõškkled
7288,antreiben::V,rigehtoitta,ёадҌхе
7289,lassen::V,käskta,baajedh
7290,lassen::V,käskta,-ahttet
7291,lassen::V,käskta,diktit
7292,lassen::V,käskta,-ttiđ
7293,lassen::V,käskta,ä´n
7294,lassen::V,käskta,па̄ххкэ
7295,einladen::V,kucta,bööredh
7296,einladen::V,kucta,bivddit
7297,einladen::V,kucta,gåhttjot
7298,einladen::V,kucta,bovdet
7299,einladen::V,kucta,koččođ
7300,einladen::V,kucta,kåččad
7301,einladen::V,kucta,коаххче
7302,vereinigen::V,ühtenzoitta,iktedidh
7303,vereinigen::V,ühtenzoitta,aktidit
7304,vereinigen::V,ühtenzoitta,ovttastahttit
7305,vereinigen::V,ühtenzoitta,o'vtâstittiđ
7306,vereinigen::V,ühtenzoitta,õhtteed
7307,vereinigen::V,ühtenzoitta,э̄хтхэ
7308,besuchen::V,rižada,åahpodh
7309,besuchen::V,rižada,goevlelidh
7310,besuchen::V,rižada,guossit
7311,besuchen::V,rižada,gal'let
7312,besuchen::V,rižada,fitnat
7313,besuchen::V,rižada,kolliđ
7314,besuchen::V,rižada,kõ´ll'jed
7315,besuchen::V,rižada,по̄дтлэ
7316,besuchen::V,rižada,во̄тэдтэ
7317,besuchen::V,rižada,во̄а̄ррдэ
7318,treffen::V,vastata,dieviedidh
7319,treffen::V,vastata,iejvvit
7320,treffen::V,vastata,deaivat
7321,treffen::V,vastata,staaviđ
7322,treffen::V,vastata,teividiđ
7323,treffen::V,vastata,o´ddjõõttâd
7324,treffen::V,vastata,вуэсстлэ
7325,sich versammeln::V,kägeta,gaavnedidh
7326,sich versammeln::V,kägeta,tjoaggut
7327,sich versammeln::V,kägeta,čoahkkanit
7328,sich versammeln::V,kägeta,čokkâniđ
7329,sich versammeln::V,kägeta,nurâdâttâđ
7330,sich versammeln::V,kägeta,noorõõttâd
7331,sich versammeln::V,kägeta,вӯллклэ
7332,sich versammeln::V,sätas,gaavnedidh
7333,sich versammeln::V,sätas,tjoaggut
7334,sich versammeln::V,sätas,čoahkkanit
7335,sich versammeln::V,sätas,čokkâniđ
7336,sich versammeln::V,sätas,nurâdâttâđ
7337,sich versammeln::V,sätas,noorõõttâd
7338,sich versammeln::V,sätas,вӯллклэ
7339,spielen::V,väta,rïdtjedh
7340,spielen::V,väta,lustedalledh
7341,spielen::V,väta,ståhkat
7342,spielen::V,väta,stuvssit
7343,spielen::V,väta,speallat
7344,spielen::V,väta,le'ihâšiđ
7345,spielen::V,väta,siõrrâd
7346,spielen::V,väta,speâllad
7347,spielen::V,väta,сӣррэ
7348,singen::V,pajatada,laavlodh
7349,singen::V,pajatada,lávllot
7350,singen::V,pajatada,lávlut
7351,singen::V,pajatada,lávluđ
7352,singen::V,pajatada,läullad
7353,singen::V,pajatada,ла̄ввлэ
7354,tanzen::V,kargaita,daanhtsodh
7355,tanzen::V,kargaita,dánssat
7356,tanzen::V,kargaita,gærssulit
7357,tanzen::V,kargaita,dánset
7358,tanzen::V,kargaita,tánssáđ
7359,tanzen::V,kargaita,ta´nssjed
7360,tanzen::V,kargaita,pleäs'sjed
7361,tanzen::V,kargaita,нюччке
7362,tanzen::V,kargaita,пляссъе
7363,sich trennen::V,erigata,jååkedidh
7364,sich trennen::V,erigata,sirrat
7365,sich trennen::V,erigata,sirádit
7366,sich trennen::V,erigata,earránit
7367,sich trennen::V,erigata,ratkuđ
7368,sich trennen::V,erigata,rätkkjed
7369,sich trennen::V,erigata,кӯдтъе
7370,verlassen::V,jätta,laehpedh
7371,verlassen::V,jätta,guodet
7372,verlassen::V,jätta,guođđit
7373,verlassen::V,jätta,hilgođ
7374,verlassen::V,jätta,kyeđđiđ
7375,verlassen::V,jätta,kue´đđed
7376,verlassen::V,jätta,сӯһпъе
7377,retten::V,päzutada,gorredidh
7378,retten::V,päzutada,gádjot
7379,retten::V,päzutada,gádjut
7380,retten::V,päzutada,kááijuđ
7381,retten::V,päzutada,piä'luštiđ
7382,retten::V,päzutada,ka´jjeed
7383,retten::V,päzutada,вуаннче
7384,bewachen::V,varjoita,geehtedh
7385,bewachen::V,varjoita,váktit
7386,bewachen::V,varjoita,fáktet
7387,bewachen::V,varjoita,vahtiđ
7388,bewachen::V,varjoita,värddjed
7389,bewachen::V,varjoita,va´httjed
7390,bewachen::V,varjoita,пынне
7391,bewachen::V,varjoita,ка̄рвуллэ
7392,schützen::V,kaita,vaarjelidh
7393,schützen::V,kaita,suoddjit
7394,schützen::V,kaita,suodjalit
7395,schützen::V,kaita,suddjet
7396,schützen::V,kaita,varjâliđ
7397,schützen::V,kaita,suâided
7398,schützen::V,kaita,varjjled
7399,schützen::V,kaita,пынне
7400,verteidigen::V,kaita,vaarjelidh
7401,verteidigen::V,kaita,bælostit
7402,verteidigen::V,kaita,bealuštit
7403,verteidigen::V,kaita,čuollat
7404,verteidigen::V,kaita,piä'luštiđ
7405,verteidigen::V,kaita,peälšted
7406,verteidigen::V,kaita,пэ̄лль мэ̄ннэ
7407,sich schlagen::V,torata,dåarodh
7408,sich schlagen::V,torata,tjoelestidh
7409,sich schlagen::V,torata,doarrot
7410,sich schlagen::V,torata,doarrut
7411,sich schlagen::V,torata,tuárruđ
7412,sich schlagen::V,torata,tuärrad
7413,sich schlagen::V,torata,туаррэ
7414,schießen::V,ampta,vuetjedh
7415,schießen::V,ampta,skööhtedh
7416,schießen::V,ampta,vuohtjet
7417,schießen::V,ampta,báhčit
7418,schießen::V,ampta,pääččiđ
7419,schießen::V,ampta,pää´ččed
7420,schießen::V,ampta,ря̄хшкхэ
7421,siegen::V,vägestada,vïtnedh
7422,siegen::V,vägestada,vuojttet
7423,siegen::V,vägestada,vuoitit
7424,siegen::V,vägestada,vyei'ttiđ
7425,siegen::V,vägestada,vuei´tted
7426,siegen::V,vägestada,вуэйхьтэ
7427,ärgern::V,verdutada,måarahtehtedh
7428,ärgern::V,verdutada,suhttadit
7429,ärgern::V,verdutada,hárdit
7430,ärgern::V,verdutada,piä'ṿuttiđ
7431,ärgern::V,verdutada,âsseed
7432,ärgern::V,verdutada,се̄нтхэ
7433,ärgern::V,rändütada,måarahtehtedh
7434,ärgern::V,rändütada,suhttadit
7435,ärgern::V,rändütada,hárdit
7436,ärgern::V,rändütada,piä'ṿuttiđ
7437,ärgern::V,rändütada,âsseed
7438,ärgern::V,rändütada,се̄нтхэ
7439,schlagen::V,löda,håasedh
7440,schlagen::V,löda,laekedh
7441,schlagen::V,löda,tsábbmet
7442,schlagen::V,löda,tjassket
7443,schlagen::V,löda,huškut
7444,schlagen::V,löda,časkeđ
7445,schlagen::V,löda,čâ´cǩǩed
7446,schlagen::V,löda,та̄гкэ
7447,schlagen::V,löda,ва̄сстэ
7448,schlagen::V,iškta,håasedh
7449,schlagen::V,iškta,laekedh
7450,schlagen::V,iškta,tsábbmet
7451,schlagen::V,iškta,tjassket
7452,schlagen::V,iškta,huškut
7453,schlagen::V,iškta,časkeđ
7454,schlagen::V,iškta,čâ´cǩǩed
7455,schlagen::V,iškta,та̄гкэ
7456,schlagen::V,iškta,ва̄сстэ
7457,treten::V,peksta,tjïektjedh
7458,treten::V,peksta,tjiektjat
7459,treten::V,peksta,čiekčat
7460,treten::V,peksta,čieh'čâđ
7461,treten::V,peksta,tanccâđ
7462,treten::V,peksta,tanccâd
7463,treten::V,peksta,то̄ппцэ
7464,treten::V,topsta,tjïektjedh
7465,treten::V,topsta,tjiektjat
7466,treten::V,topsta,čiekčat
7467,treten::V,topsta,čieh'čâđ
7468,treten::V,topsta,tanccâđ
7469,treten::V,topsta,tanccâd
7470,treten::V,topsta,то̄ппцэ
7471,stechen::V,pystiä,baskedh
7472,stechen::V,pystiä,tjuoggit
7473,stechen::V,pystiä,čuoggut
7474,stechen::V,pystiä,čuog'giđ
7475,stechen::V,pystiä,čuõ´ǧ'ǧeed
7476,stechen::V,pystiä,чо̄ххкэ
7477,stoßen::V,iškta,nehkiehtidh
7478,stoßen::V,iškta,nårddådit
7479,stoßen::V,iškta,nordadit
7480,stoßen::V,iškta,nutkâliđ
7481,stoßen::V,iškta,oi´ǧǧeed
7482,stoßen::V,iškta,оййкье
7483,stoßen::V,iškta,тоалкъе
7484,stoßen::V,pudištada,nehkiehtidh
7485,stoßen::V,pudištada,nårddådit
7486,stoßen::V,pudištada,nordadit
7487,stoßen::V,pudištada,nutkâliđ
7488,stoßen::V,pudištada,oi´ǧǧeed
7489,stoßen::V,pudištada,оййкье
7490,stoßen::V,pudištada,тоалкъе
7491,stehlen::V,vargastada,sualadidh
7492,stehlen::V,vargastada,suoládit
7493,stehlen::V,vargastada,suoládit
7494,stehlen::V,vargastada,suá'ládiđ
7495,stehlen::V,vargastada,suâleed
7496,stehlen::V,vargastada,суэлнэ
7497,stören::V,keskustada,stööredh
7498,stören::V,keskustada,hearaldehtedh
7499,stören::V,keskustada,massit
7500,stören::V,keskustada,sjuddit
7501,stören::V,keskustada,heađuštit
7502,stören::V,keskustada,hettiđ
7503,stören::V,keskustada,heṃâdiđ
7504,stören::V,keskustada,stamlded
7505,stören::V,keskustada,вӣршэ
7506,stören::V,keskustada,е̄кхэллэ
7507,belästigen::V,tartuteldas,vaejviestidh
7508,belästigen::V,tartuteldas,vájvedit
7509,belästigen::V,tartuteldas,muodástuhttet
7510,belästigen::V,tartuteldas,váivvidit
7511,belästigen::V,tartuteldas,bieguhit
7512,belästigen::V,tartuteldas,vä'ividiđ
7513,belästigen::V,tartuteldas,stamlded
7514,belästigen::V,tartuteldas,е̄кхэллэ
7515,belästigen::V,tartuteldas,во̄а̄йвшэ
7516,verbergen::V,katelda,tjïekedh
7517,verbergen::V,katelda,tjiehkat
7518,verbergen::V,katelda,čiehkat
7519,verbergen::V,katelda,čieḥâđ
7520,verbergen::V,katelda,peittad
7521,verbergen::V,katelda,чӣгкэ
7522,verbergen::V,katelda,пе̄йхьтэ
7523,täuschen::V,manitada,iermedh
7524,täuschen::V,manitada,eajhkaldehtedh
7525,täuschen::V,manitada,tjáddjit
7526,täuschen::V,manitada,dájuhit
7527,täuschen::V,manitada,viehtalit
7528,täuschen::V,manitada,villiđ
7529,täuschen::V,manitada,ǩiõllâd
7530,täuschen::V,manitada,вӯйхе
7531,täuschen::V,manitada,пе̄йхьтэ
7532,täuschen::V,manitada,ке̄лсэллэ
7533,betrügen::V,manitada,biehtedh
7534,betrügen::V,manitada,biehttet
7535,betrügen::V,manitada,beahttit
7536,betrügen::V,manitada,filliđ
7537,betrügen::V,manitada,ǩiõllâd
7538,betrügen::V,manitada,pä´rtteed
7539,betrügen::V,manitada,вӯйхе
7540,betrügen::V,manitada,пе̄йхьтэ
7541,betrügen::V,manitada,ке̄лсэллэ
7542,töten::V,rikta,buvvedh
7543,töten::V,rikta,gåddet
7544,töten::V,rikta,soaggit
7545,töten::V,rikta,goddit
7546,töten::V,rikta,surmiđ
7547,töten::V,rikta,jämittiđ
7548,töten::V,rikta,kå´dded
7549,töten::V,rikta,so´rmmjed
7550,töten::V,rikta,коаннҌтэ
7551,töten::V,surmita,buvvedh
7552,töten::V,surmita,gåddet
7553,töten::V,surmita,soaggit
7554,töten::V,surmita,goddit
7555,töten::V,surmita,surmiđ
7556,töten::V,surmita,jämittiđ
7557,töten::V,surmita,kå´dded
7558,töten::V,surmita,so´rmmjed
7559,töten::V,surmita,коаннҌтэ
7560,wohnen::V,eläda,årrodh
7561,wohnen::V,eläda,veasodh
7562,wohnen::V,eläda,årrot
7563,wohnen::V,eläda,viessot
7564,wohnen::V,eläda,orrut
7565,wohnen::V,eläda,aassâđ
7566,wohnen::V,eläda,aassâd
7567,wohnen::V,eläda,jälsted
7568,wohnen::V,eläda,е̄лле
7569,arbeiten::V,rata,barkedh
7570,arbeiten::V,rata,rihtjat
7571,arbeiten::V,rata,bargat
7572,arbeiten::V,rata,porgâđ
7573,arbeiten::V,rata,tue´j'jeed
7574,arbeiten::V,rata,лыххкэ
7575,arbeiten::V,rata,ро̄бхушшэ
7576,sammeln::V,kogota,tjåegkedh
7577,sammeln::V,kogota,tjoahkkit
7578,sammeln::V,kogota,čoaggit
7579,sammeln::V,kogota,čokkiđ
7580,sammeln::V,kogota,čuág'giđ
7581,sammeln::V,kogota,noorrâd
7582,sammeln::V,kogota,нёавсэ
7583,pflücken::V,poimda,tjåegkedh
7584,pflücken::V,poimda,tjoagget
7585,pflücken::V,poimda,čoaggit
7586,pflücken::V,poimda,čuág'giđ
7587,pflücken::V,poimda,uussâd
7588,pflücken::V,poimda,кышшкэ
7589,jagen::V,mecata,bearhtodh
7590,jagen::V,mecata,viejddit
7591,jagen::V,mecata,bivdit
7592,jagen::V,mecata,miä'cástiđ
7593,jagen::V,mecata,miä´csted
7594,jagen::V,mecata,ме̄ххьцтэ
7595,fischen::V,kalatada,gööledh
7596,fischen::V,kalatada,håagkodh
7597,fischen::V,kalatada,guollit
7598,fischen::V,kalatada,guolástit
7599,fischen::V,kalatada,kuá'lástiđ
7600,fischen::V,kalatada,kue´llšeed
7601,fischen::V,kalatada,шылле кӯль
7602,fassen::V,tabata,bivtedh
7603,fassen::V,tabata,giddit
7604,fassen::V,tabata,bivdit
7605,fassen::V,tabata,pivdeđ
7606,fassen::V,tabata,kå´dded
7607,fassen::V,tabata,со̄а̄гкэ
7608,hüten::V,paimeta,geehtedh
7609,hüten::V,paimeta,váktit
7610,hüten::V,paimeta,geahččat
7611,hüten::V,paimeta,keččâđ
7612,hüten::V,paimeta,hoi´ddjed
7613,hüten::V,paimeta,пынне
7614,treiben::V,ajada,vuejiehtidh
7615,treiben::V,ajada,vuojedit
7616,treiben::V,ajada,vuodjelit
7617,treiben::V,ajada,vyeijiđ
7618,treiben::V,ajada,vue´jjad
7619,treiben::V,ajada,выйхе
7620,treiben::V,ajada,го̄ннэ
7621,anbinden::V,küttestada,viedtedh
7622,anbinden::V,küttestada,gaarhkedidh
7623,anbinden::V,küttestada,dabrrit
7624,anbinden::V,küttestada,dæhppodit
7625,anbinden::V,küttestada,čatnat
7626,anbinden::V,küttestada,čoonnâđ
7627,anbinden::V,küttestada,čõõnnâd
7628,anbinden::V,küttestada,ко̄ррэ
7629,anbinden::V,sidoda,viedtedh
7630,anbinden::V,sidoda,gaarhkedidh
7631,anbinden::V,sidoda,dabrrit
7632,anbinden::V,sidoda,dæhppodit
7633,anbinden::V,sidoda,čatnat
7634,anbinden::V,sidoda,čoonnâđ
7635,anbinden::V,sidoda,čõõnnâd
7636,anbinden::V,sidoda,ко̄ррэ
7637,füttern::V,sötta,bïepmehtidh
7638,füttern::V,sötta,biebbmat
7639,füttern::V,sötta,biebmat
7640,füttern::V,sötta,purâttiđ
7641,füttern::V,sötta,poorted
7642,füttern::V,sötta,peâm'mad
7643,füttern::V,sötta,поҏтэ
7644,melken::V,lüpsta,buhtjedh
7645,melken::V,lüpsta,båhtjet
7646,melken::V,lüpsta,bahčit
7647,melken::V,lüpsta,paččeeđ
7648,melken::V,lüpsta,pââččad
7649,melken::V,lüpsta,лаппьсе
7650,hacken::V,sauda,tsåalhkodh
7651,hacken::V,sauda,tsållat
7652,hacken::V,sauda,tsáhpat
7653,hacken::V,sauda,čuollat
7654,hacken::V,sauda,čuollâđ
7655,hacken::V,sauda,ceäk'kad
7656,hacken::V,sauda,ця̄ххкэ
7657,gießen::V,valada,tjaetsiehtidh
7658,gießen::V,valada,tjáhttjit
7659,gießen::V,valada,njuoskadit
7660,gießen::V,valada,čáhccet
7661,gießen::V,valada,njuos'kâdiđ
7662,gießen::V,valada,väällad
7663,gießen::V,valada,ва̄ллэ
7664,reifen::V,küpseta,njoetsedh
7665,reifen::V,küpseta,láddat
7666,reifen::V,küpseta,láddat
7667,reifen::V,küpseta,laddâđ
7668,reifen::V,küpseta,laddâd
7669,reifen::V,küpseta,ӣллкнэ
7670,reifen::V,küpseta,ло̄а̄янтэ
7671,zubereiten::V,vaumištada,jurjiehtidh
7672,zubereiten::V,vaumištada,riejddit
7673,zubereiten::V,vaumištada,ráhkadit
7674,zubereiten::V,vaumištada,va'lmâštiđ
7675,zubereiten::V,vaumištada,vaalmšted
7676,zubereiten::V,vaumištada,во̄а̄лмшэ
7677,kochen::V,keitta,voessjedh
7678,kochen::V,keitta,vuossjat
7679,kochen::V,keitta,duolldádit
7680,kochen::V,keitta,vuoš'šat
7681,kochen::V,keitta,vuoššâđ
7682,kochen::V,keitta,ǩe´tted
7683,kochen::V,keitta,кыппьтэ
7684,backen::V,paštta,bååhkedh
7685,backen::V,paštta,lájbbot
7686,backen::V,paštta,báhkket
7687,backen::V,paštta,goikadit
7688,backen::V,paštta,liäi'buđ
7689,backen::V,paštta,vää´l'jed
7690,backen::V,paštta,па̄шшьтэ
7691,braten::V,žarda,bissedh
7692,braten::V,žarda,basset
7693,braten::V,žarda,báistit
7694,braten::V,žarda,steiket
7695,braten::V,žarda,passeeđ
7696,braten::V,žarda,pä´štted
7697,braten::V,žarda,па̄шшьтэ
7698,umrühren::V,segoitada,firredh
7699,umrühren::V,segoitada,fierrot
7700,umrühren::V,segoitada,fierrut
7701,umrühren::V,segoitada,fiärruđ
7702,umrühren::V,segoitada,sie´jjted
7703,umrühren::V,segoitada,вӣршэ
7704,stricken::V,kudoda,gurredh
7705,stricken::V,kudoda,gådet
7706,stricken::V,kudoda,gođđit
7707,stricken::V,kudoda,kođđeeđ
7708,stricken::V,kudoda,kåå´đđed
7709,stricken::V,kudoda,коадтӭ
7710,nähen::V,ombelta,gåarodh
7711,nähen::V,ombelta,goarrot
7712,nähen::V,ombelta,goarrut
7713,nähen::V,ombelta,kuárruđ
7714,nähen::V,ombelta,kuärrad
7715,nähen::V,ombelta,куаррэ
7716,färben::V,mujutada,klaeriedidh
7717,färben::V,mujutada,bájnnit
7718,färben::V,mujutada,sihttset
7719,färben::V,mujutada,báidnit
7720,färben::V,mujutada,ivdnet
7721,färben::V,mujutada,päiniđ
7722,färben::V,mujutada,päinnad
7723,färben::V,mujutada,ǩe´rjjeed
7724,färben::V,mujutada,по̄а̄ййнэ
7725,reinigen::V,puhtastada,reenskedh
7726,reinigen::V,puhtastada,dïdtesjidh
7727,reinigen::V,puhtastada,rájnnit
7728,reinigen::V,puhtastada,čorget
7729,reinigen::V,puhtastada,buhtistit
7730,reinigen::V,puhtastada,kađvâđ
7731,reinigen::V,puhtastada,čurgiđ
7732,reinigen::V,puhtastada,putestiđ
7733,reinigen::V,puhtastada,čiisteed
7734,reinigen::V,puhtastada,puu´ttsted
7735,reinigen::V,puhtastada,чисстэ
7736,reinigen::V,puhtastada,е̄ллэ
7737,waschen::V,pesta,bïssedh
7738,waschen::V,pesta,bassat
7739,waschen::V,pesta,bassat
7740,waschen::V,pesta,posâliđ
7741,waschen::V,pesta,põõssâd
7742,waschen::V,pesta,пэ̄ссэ
7743,abwischen::V,pühktä,njaamedh
7744,abwischen::V,pühktä,sihkastit
7745,abwischen::V,pühktä,sihkkut
7746,abwischen::V,pühktä,sikkođ
7747,abwischen::V,pühktä,sekkad
7748,abwischen::V,pühktä,чисстэ
7749,spülen::V,huhtoida,skuvledh
7750,spülen::V,huhtoida,dåjddet
7751,spülen::V,huhtoida,doidit
7752,spülen::V,huhtoida,skuljiđ
7753,spülen::V,huhtoida,toideđ
7754,spülen::V,huhtoida,tåiddad
7755,spülen::V,huhtoida,sku´lljeed
7756,spülen::V,huhtoida,пэ̄ссэ
7757,fegen::V,pühkta,sööpedh
7758,fegen::V,pühkta,suohttsit
7759,fegen::V,pühkta,luvdet
7760,fegen::V,pühkta,sihostiđ
7761,fegen::V,pühkta,roppâđ
7762,fegen::V,pühkta,västtad
7763,fegen::V,pühkta,seekksted
7764,fegen::V,pühkta,по̄а̄шшэ
7765,kehren::V,uhoita,tjirredh
7766,kehren::V,uhoita,såbit
7767,kehren::V,uhoita,luvdet
7768,kehren::V,uhoita,suo'pâlistiđ
7769,kehren::V,uhoita,västtad
7770,kehren::V,uhoita,по̄а̄шшэ
7771,baden::V,kül'ptäs,voejedidh
7772,baden::V,kül'ptäs,gálatjit
7773,baden::V,kül'ptäs,gálašit
7774,baden::V,kül'ptäs,lávguđ
7775,baden::V,kül'ptäs,vuõjjâd
7776,baden::V,kül'ptäs,sääunõõttâd
7777,baden::V,kül'ptäs,вӯйнэдтэ
7778,sich waschen::V,pestas,bïssedidh
7779,sich waschen::V,pestas,basádit
7780,sich waschen::V,pestas,basadit
7781,sich waschen::V,pestas,posâdâttâđ
7782,sich waschen::V,pestas,põõuuõõttâd
7783,sich waschen::V,pestas,пэзнэдтэ
7784,ausziehen::V,riičta,svæjkedh
7785,ausziehen::V,riičta,nuollat
7786,ausziehen::V,riičta,nuollat
7787,ausziehen::V,riičta,noollâđ
7788,ausziehen::V,riičta,nõõllâd
7789,ausziehen::V,riičta,jä´hssed
7790,ausziehen::V,riičta,я̄ккьсе
7791,ausziehen::V,rušta,svæjkedh
