,Concept_ID,se,ja
7092,stören::V,heṃâdiđ,構う
7093,stören::V,stamlded,構う
7094,stören::V,вӣршэ,構う
7095,stören::V,е̄кхэллэ,構う
7096,belästigen::V,vaejviestidh,邪魔する
7097,belästigen::V,vájvedit,邪魔する
7098,belästigen::V,muodástuhttet,邪魔する
7099,belästigen::V,váivvidit,邪魔する
7100,belästigen::V,bieguhit,邪魔する
7101,belästigen::V,vä'ividiđ,邪魔する
7102,belästigen::V,stamlded,邪魔する
7103,belästigen::V,е̄кхэллэ,邪魔する
7104,belästigen::V,во̄а̄йвшэ,邪魔する
7105,verbergen::V,tjïekedh,隠す
7106,verbergen::V,tjiehkat,隠す
7107,verbergen::V,čiehkat,隠す
7108,verbergen::V,čieḥâđ,隠す
7109,verbergen::V,peittad,隠す
7110,verbergen::V,чӣгкэ,隠す
7111,verbergen::V,пе̄йхьтэ,隠す
7112,täuschen::V,iermedh,だます
7113,täuschen::V,eajhkaldehtedh,だます
7114,täuschen::V,tjáddjit,だます
7115,täuschen::V,dájuhit,だます
7116,täuschen::V,viehtalit,だます
7117,täuschen::V,villiđ,だます
7118,täuschen::V,ǩiõllâd,だます
7119,täuschen::V,вӯйхе,だます
7120,täuschen::V,пе̄йхьтэ,だます
7121,täuschen::V,ке̄лсэллэ,だます
7122,betrügen::V,biehtedh,だます
7123,betrügen::V,biehttet,だます
7124,betrügen::V,beahttit,だます
7125,betrügen::V,filliđ,だます
7126,betrügen::V,ǩiõllâd,だます
7127,betrügen::V,pä´rtteed,だます
7128,betrügen::V,вӯйхе,だます
7129,betrügen::V,пе̄йхьтэ,だます
7130,betrügen::V,ке̄лсэллэ,だます
7131,töten::V,buvvedh,殺す
7132,töten::V,gåddet,殺す
7133,töten::V,soaggit,殺す
7134,töten::V,goddit,殺す
7135,töten::V,surmiđ,殺す
7136,töten::V,jämittiđ,殺す
7137,töten::V,kå´dded,殺す
7138,töten::V,so´rmmjed,殺す
7139,töten::V,коаннҌтэ,殺す
7140,wohnen::V,årrodh,住む
7141,wohnen::V,veasodh,住む
7142,wohnen::V,årrot,住む
7143,wohnen::V,viessot,住む
7144,wohnen::V,orrut,住む
7145,wohnen::V,aassâđ,住む
7146,wohnen::V,aassâd,住む
7147,wohnen::V,jälsted,住む
7148,wohnen::V,е̄лле,住む
7149,arbeiten::V,barkedh,働く
7150,arbeiten::V,rihtjat,働く
7151,arbeiten::V,bargat,働く
7152,arbeiten::V,porgâđ,働く
7153,arbeiten::V,tue´j'jeed,働く
7154,arbeiten::V,лыххкэ,働く
7155,arbeiten::V,ро̄бхушшэ,働く
7156,sammeln::V,tjåegkedh,集める
7157,sammeln::V,tjåegkedh,収集する
7158,sammeln::V,tjoahkkit,集める
7159,sammeln::V,tjoahkkit,収集する
7160,sammeln::V,čoaggit,集める
7161,sammeln::V,čoaggit,収集する
7162,sammeln::V,čokkiđ,集める
7163,sammeln::V,čokkiđ,収集する
7164,sammeln::V,čuág'giđ,集める
7165,sammeln::V,čuág'giđ,収集する
7166,sammeln::V,noorrâd,集める
7167,sammeln::V,noorrâd,収集する
7168,sammeln::V,нёавсэ,集める
7169,sammeln::V,нёавсэ,収集する
7170,pflücken::V,tjåegkedh,摘む
7171,pflücken::V,tjoagget,摘む
7172,pflücken::V,čoaggit,摘む
7173,pflücken::V,čuág'giđ,摘む
7174,pflücken::V,uussâd,摘む
7175,pflücken::V,кышшкэ,摘む
7176,jagen::V,bearhtodh,狩りをする
7177,jagen::V,viejddit,狩りをする
7178,jagen::V,bivdit,狩りをする
7179,jagen::V,miä'cástiđ,狩りをする
7180,jagen::V,miä´csted,狩りをする
7181,jagen::V,ме̄ххьцтэ,狩りをする
7182,fischen::V,gööledh,釣る
7183,fischen::V,håagkodh,釣る
7184,fischen::V,guollit,釣る
7185,fischen::V,guolástit,釣る
7186,fischen::V,kuá'lástiđ,釣る
7187,fischen::V,kue´llšeed,釣る
7188,fischen::V,шылле кӯль,釣る
7189,fassen::V,bivtedh,捕る
7190,fassen::V,giddit,捕る
7191,fassen::V,bivdit,捕る
7192,fassen::V,pivdeđ,捕る
7193,fassen::V,kå´dded,捕る
7194,fassen::V,со̄а̄гкэ,捕る
7195,hüten::V,geehtedh,放牧する
7196,hüten::V,váktit,放牧する
7197,hüten::V,geahččat,放牧する
7198,hüten::V,keččâđ,放牧する
7199,hüten::V,hoi´ddjed,放牧する
7200,hüten::V,пынне,放牧する
7201,treiben::V,vuejiehtidh,追う
7202,treiben::V,vuojedit,追う
7203,treiben::V,vuodjelit,追う
7204,treiben::V,vyeijiđ,追う
7205,treiben::V,vue´jjad,追う
7206,treiben::V,выйхе,追う
7207,treiben::V,го̄ннэ,追う
7208,anbinden::V,viedtedh,繋ぐ
7209,anbinden::V,gaarhkedidh,繋ぐ
7210,anbinden::V,dabrrit,繋ぐ
7211,anbinden::V,dæhppodit,繋ぐ
7212,anbinden::V,čatnat,繋ぐ
7213,anbinden::V,čoonnâđ,繋ぐ
7214,anbinden::V,čõõnnâd,繋ぐ
7215,anbinden::V,ко̄ррэ,繋ぐ
7216,füttern::V,bïepmehtidh,餌をやる
7217,füttern::V,biebbmat,餌をやる
7218,füttern::V,biebmat,餌をやる
7219,füttern::V,purâttiđ,餌をやる
7220,füttern::V,poorted,餌をやる
7221,füttern::V,peâm'mad,餌をやる
7222,füttern::V,поҏтэ,餌をやる
7223,melken::V,buhtjedh,搾乳する
7224,melken::V,båhtjet,搾乳する
7225,melken::V,bahčit,搾乳する
7226,melken::V,paččeeđ,搾乳する
7227,melken::V,pââččad,搾乳する
7228,melken::V,лаппьсе,搾乳する
7229,hacken::V,tsåalhkodh,刻む
7230,hacken::V,tsållat,刻む
7231,hacken::V,tsáhpat,刻む
7232,hacken::V,čuollat,刻む
7233,hacken::V,čuollâđ,刻む
7234,hacken::V,ceäk'kad,刻む
7235,hacken::V,ця̄ххкэ,刻む
7236,gießen::V,tjaetsiehtidh,水をやる
7237,gießen::V,tjáhttjit,水をやる
7238,gießen::V,njuoskadit,水をやる
7239,gießen::V,čáhccet,水をやる
7240,gießen::V,njuos'kâdiđ,水をやる
7241,gießen::V,väällad,水をやる
7242,gießen::V,ва̄ллэ,水をやる
7243,reifen::V,njoetsedh,熟す
7244,reifen::V,láddat,熟す
7245,reifen::V,láddat,熟す
7246,reifen::V,laddâđ,熟す
7247,reifen::V,laddâd,熟す
7248,reifen::V,ӣллкнэ,熟す
7249,reifen::V,ло̄а̄янтэ,熟す
7250,zubereiten::V,jurjiehtidh,調理する
7251,zubereiten::V,riejddit,調理する
7252,zubereiten::V,ráhkadit,調理する
7253,zubereiten::V,va'lmâštiđ,調理する
7254,zubereiten::V,vaalmšted,調理する
7255,zubereiten::V,во̄а̄лмшэ,調理する
7256,kochen::V,voessjedh,煮る
7257,kochen::V,vuossjat,煮る
7258,kochen::V,duolldádit,煮る
7259,kochen::V,vuoš'šat,煮る
7260,kochen::V,vuoššâđ,煮る
7261,kochen::V,ǩe´tted,煮る
7262,kochen::V,кыппьтэ,煮る
7263,backen::V,bååhkedh,焼く
7264,backen::V,lájbbot,焼く
7265,backen::V,báhkket,焼く
7266,backen::V,goikadit,焼く
7267,backen::V,liäi'buđ,焼く
7268,backen::V,vää´l'jed,焼く
7269,backen::V,па̄шшьтэ,焼く
7270,braten::V,bissedh,焼く
7271,braten::V,bissedh,炒める
7272,braten::V,basset,焼く
7273,braten::V,basset,炒める
7274,braten::V,báistit,焼く
7275,braten::V,báistit,炒める
7276,braten::V,steiket,焼く
7277,braten::V,steiket,炒める
7278,braten::V,passeeđ,焼く
7279,braten::V,passeeđ,炒める
7280,braten::V,pä´štted,焼く
7281,braten::V,pä´štted,炒める
7282,braten::V,па̄шшьтэ,焼く
7283,braten::V,па̄шшьтэ,炒める
7284,umrühren::V,firredh,混ぜる
7285,umrühren::V,fierrot,混ぜる
7286,umrühren::V,fierrut,混ぜる
7287,umrühren::V,fiärruđ,混ぜる
7288,umrühren::V,sie´jjted,混ぜる
7289,umrühren::V,вӣршэ,混ぜる
7290,stricken::V,gurredh,編む
7291,stricken::V,gådet,編む
7292,stricken::V,gođđit,編む
7293,stricken::V,kođđeeđ,編む
7294,stricken::V,kåå´đđed,編む
7295,stricken::V,коадтӭ,編む
7296,nähen::V,gåarodh,縫う
7297,nähen::V,goarrot,縫う
7298,nähen::V,goarrut,縫う
7299,nähen::V,kuárruđ,縫う
7300,nähen::V,kuärrad,縫う
7301,nähen::V,куаррэ,縫う
7302,färben::V,klaeriedidh,染める
7303,färben::V,bájnnit,染める
7304,färben::V,sihttset,染める
7305,färben::V,báidnit,染める
7306,färben::V,ivdnet,染める
7307,färben::V,päiniđ,染める
7308,färben::V,päinnad,染める
7309,färben::V,ǩe´rjjeed,染める
7310,färben::V,по̄а̄ййнэ,染める
7311,reinigen::V,reenskedh,掃除する
7312,reinigen::V,dïdtesjidh,掃除する
7313,reinigen::V,rájnnit,掃除する
7314,reinigen::V,čorget,掃除する
7315,reinigen::V,buhtistit,掃除する
7316,reinigen::V,kađvâđ,掃除する
7317,reinigen::V,čurgiđ,掃除する
7318,reinigen::V,putestiđ,掃除する
7319,reinigen::V,čiisteed,掃除する
7320,reinigen::V,puu´ttsted,掃除する
7321,reinigen::V,чисстэ,掃除する
7322,reinigen::V,е̄ллэ,掃除する
7323,waschen::V,bïssedh,洗う
7324,waschen::V,bïssedh,洗濯する
7325,waschen::V,bassat,洗う
7326,waschen::V,bassat,洗濯する
7327,waschen::V,bassat,洗う
7328,waschen::V,bassat,洗濯する
7329,waschen::V,posâliđ,洗う
7330,waschen::V,posâliđ,洗濯する
7331,waschen::V,põõssâd,洗う
7332,waschen::V,põõssâd,洗濯する
7333,waschen::V,пэ̄ссэ,洗う
7334,waschen::V,пэ̄ссэ,洗濯する
7335,abwischen::V,njaamedh,拭く
7336,abwischen::V,sihkastit,拭く
7337,abwischen::V,sihkkut,拭く
7338,abwischen::V,sikkođ,拭く
7339,abwischen::V,sekkad,拭く
7340,abwischen::V,чисстэ,拭く
7341,spülen::V,skuvledh,洗う
7342,spülen::V,skuvledh,すすぐ
7343,spülen::V,dåjddet,洗う
7344,spülen::V,dåjddet,すすぐ
7345,spülen::V,doidit,洗う
7346,spülen::V,doidit,すすぐ
7347,spülen::V,skuljiđ,洗う
7348,spülen::V,skuljiđ,すすぐ
7349,spülen::V,toideđ,洗う
7350,spülen::V,toideđ,すすぐ
7351,spülen::V,tåiddad,洗う
7352,spülen::V,tåiddad,すすぐ
7353,spülen::V,sku´lljeed,洗う
7354,spülen::V,sku´lljeed,すすぐ
7355,spülen::V,пэ̄ссэ,洗う
7356,spülen::V,пэ̄ссэ,すすぐ
7357,fegen::V,sööpedh,掃除する
7358,fegen::V,suohttsit,掃除する
7359,fegen::V,luvdet,掃除する
7360,fegen::V,sihostiđ,掃除する
7361,fegen::V,roppâđ,掃除する
7362,fegen::V,västtad,掃除する
7363,fegen::V,seekksted,掃除する
7364,fegen::V,по̄а̄шшэ,掃除する
7365,kehren::V,tjirredh,掃く
7366,kehren::V,såbit,掃く
7367,kehren::V,luvdet,掃く
7368,kehren::V,suo'pâlistiđ,掃く
7369,kehren::V,västtad,掃く
7370,kehren::V,по̄а̄шшэ,掃く
7371,baden::V,voejedidh,入浴する
7372,baden::V,gálatjit,入浴する
7373,baden::V,gálašit,入浴する
7374,baden::V,lávguđ,入浴する
7375,baden::V,vuõjjâd,入浴する
7376,baden::V,sääunõõttâd,入浴する
7377,baden::V,вӯйнэдтэ,入浴する
7378,sich waschen::V,bïssedidh,洗う
7379,sich waschen::V,basádit,洗う
7380,sich waschen::V,basadit,洗う
7381,sich waschen::V,posâdâttâđ,洗う
7382,sich waschen::V,põõuuõõttâd,洗う
7383,sich waschen::V,пэзнэдтэ,洗う
7384,ausziehen::V,svæjkedh,脱ぐ
7385,ausziehen::V,nuollat,脱ぐ
7386,ausziehen::V,nuollat,脱ぐ
7387,ausziehen::V,noollâđ,脱ぐ
7388,ausziehen::V,nõõllâd,脱ぐ
7389,ausziehen::V,jä´hssed,脱ぐ
7390,ausziehen::V,я̄ккьсе,脱ぐ
7391,anziehen::V,gaarvoehtidh,着る
7392,anziehen::V,tsåggåt,着る
7393,anziehen::V,nahkehit,着る
7394,anziehen::V,čákŋat,着る
7395,anziehen::V,ká'rvuttiđ,着る
7396,anziehen::V,čouggâd,着る
7397,anziehen::V,nââ´ǩǩted,着る
7398,anziehen::V,ца̄гке,着る
7399,anziehen::V,наккьхе,着る
7400,sich anziehen::V,gåårvedidh,着る
7401,sich anziehen::V,gárvvunit,着る
7402,sich anziehen::V,gárvodit,着る
7403,sich anziehen::V,kárvudâttâđ,着る
7404,sich anziehen::V,teâvõõttâd,着る
7405,sich anziehen::V,туввнэдтэ,着る
7406,kämmen::V,tjåhkodh,梳く
7407,kämmen::V,rájddat,梳く
7408,kämmen::V,čohkut,梳く
7409,kämmen::V,čohhoođ,梳く
7410,kämmen::V,čååkkad,梳く
7411,kämmen::V,чоагкэ,梳く
7412,schmücken::V,rïesedh,飾る
7413,schmücken::V,feegredh,飾る
7414,schmücken::V,hiervvit,飾る
7415,schmücken::V,tjáppedit,飾る
7416,schmücken::V,čiŋahit,飾る
7417,schmücken::V,čiŋâttiđ,飾る
7418,schmücken::V,heärvted,飾る
7419,schmücken::V,ре̄ввклаххьтэ,飾る
7420,sagen::V,jiehtedh,言う
7421,sagen::V,javllat,言う
7422,sagen::V,dadjat,言う
7423,sagen::V,cealkit,言う
7424,sagen::V,ettâđ,言う
7425,sagen::V,celkkiđ,言う
7426,sagen::V,nõmmeed,言う
7427,sagen::V,ceä´lǩǩed,言う
7428,sagen::V,е̄ввэ,言う
7429,sagen::V,це̄ӆӆьке,言う
7430,sprechen::V,håaledh,話す
7431,sprechen::V,rudnat,話す
7432,sprechen::V,runádit,話す
7433,sprechen::V,sárdnut,話す
7434,sprechen::V,sárnuđ,話す
7435,sprechen::V,särnnad,話す
7436,sprechen::V,са̄ррнэ,話す
7437,reden::V,håaledh,話す
7438,reden::V,sáhkadit,話す
7439,reden::V,hupmat,話す
7440,reden::V,arvâlâddâđ,話す
7441,reden::V,sárnudiđ,話す
7442,reden::V,mainsted,話す
7443,reden::V,е̄внэллэ,話す
7444,sich unterhalten::V,soptsestalledh,話をする
7445,sich unterhalten::V,ságastit,話をする
7446,sich unterhalten::V,ságastallat,話をする
7447,sich unterhalten::V,jumadit,話をする
7448,sich unterhalten::V,ságastallat,話をする
7449,sich unterhalten::V,ma'inâstiđ,話をする
7450,sich unterhalten::V,maainsted,話をする
7451,sich unterhalten::V,мо̄а̄йнсе,話をする
7452,fragen::V,gihtjedh,聞く
7453,fragen::V,gahtjat,聞く
7454,fragen::V,gatjádit,聞く
7455,fragen::V,jearrat,聞く
7456,fragen::V,koijâdiđ,聞く
7457,fragen::V,kõõččâd,聞く
7458,fragen::V,кэ̄дже,聞く
7459,bitten::V,birredh,頼む
7460,bitten::V,birredh,お願いする
7461,bitten::V,aanoestidh,頼む
7462,bitten::V,aanoestidh,お願いする
7463,bitten::V,rohkelassjedh,頼む
7464,bitten::V,rohkelassjedh,お願いする
7465,bitten::V,ádnot,頼む
7466,bitten::V,ádnot,お願いする
7467,bitten::V,gåhttjot,頼む
7468,bitten::V,gåhttjot,お願いする
7469,bitten::V,bivdit,頼む
7470,bitten::V,bivdit,お願いする
7471,bitten::V,pivdeđ,頼む
7472,bitten::V,pivdeđ,お願いする
7473,bitten::V,äännad,頼む
7474,bitten::V,äännad,お願いする
7475,bitten::V,raukkâd,頼む
7476,bitten::V,raukkâd,お願いする
7477,bitten::V,а̄нкэ,頼む
7478,bitten::V,а̄нкэ,お願いする
7479,bitten::V,кэ̄дже,頼む
7480,bitten::V,кэ̄дже,お願いする
7481,erzählen::V,saakestidh,物語る
7482,erzählen::V,giehttot,物語る
7483,erzählen::V,subtsastit,物語る
7484,erzählen::V,muitalit,物語る
7485,erzählen::V,uvástâllâđ,物語る
7486,erzählen::V,ma'inâstiđ,物語る
7487,erzählen::V,maainsted,物語る
7488,erzählen::V,мо̄а̄йнсе,物語る
7489,mitteilen::V,såårnedh,伝える
7490,mitteilen::V,bïeljelidh,伝える
7491,mitteilen::V,diededit,伝える
7492,mitteilen::V,dieđihit,伝える
7493,mitteilen::V,a'lmottiđ,伝える
7494,mitteilen::V,tie´đted,伝える
7495,mitteilen::V,це̄ӆӆьке,伝える
7496,nennen::V,gåhtjodh,名づける
7497,nennen::V,lahtedh,名づける
7498,nennen::V,nammadit,名づける
7499,nennen::V,gohččut,名づける
7500,nennen::V,nomâttiđ,名づける
7501,nennen::V,koččođ,名づける
7502,nennen::V,nõõmted,名づける
7503,nennen::V,нэ̄ммдэ,名づける
7504,nennen::V,це̄ӆӆьке,名づける
7505,rufen::V,gåhtjodh,呼ぶ
7506,rufen::V,tjåarvodh,呼ぶ
7507,rufen::V,tjuorvvot,呼ぶ
7508,rufen::V,čuorvut,呼ぶ
7509,rufen::V,čuár'vuđ,呼ぶ
7510,rufen::V,kåččad,呼ぶ
7511,rufen::V,čuârvvad,呼ぶ
7512,rufen::V,коаххче,呼ぶ
7513,prahlen::V,girmedh,自慢する
7514,prahlen::V,goarssudit,自慢する
7515,prahlen::V,rábmot,自慢する
7516,prahlen::V,ramâččâttâđ,自慢する
7517,prahlen::V,kuärggõõttâd,自慢する
7518,prahlen::V,куарктэ,自慢する
7519,übersetzen::V,jarkoestidh,訳す
7520,übersetzen::V,jårggålit,訳す
7521,übersetzen::V,jorgalit,訳す
7522,übersetzen::V,jurgâliđ,訳す
7523,übersetzen::V,jåårǥlâ´tted,訳す
7524,denken::V,ussjedidh,考える
7525,denken::V,ájádallat,考える
7526,denken::V,usjudit,考える
7527,denken::V,jurddašit,考える
7528,denken::V,jurdeđ,考える
7529,denken::V,ju'rdâččiđ,考える
7530,denken::V,juurdčed,考える
7531,denken::V,юррьтэ,考える
7532,glauben::V,jaehkedh,信じる
7533,glauben::V,jáhkket,信じる
7534,glauben::V,jáhkkit,信じる
7535,glauben::V,oskođ,信じる
7536,glauben::V,jähittiđ,信じる
7537,glauben::V,åskkad,信じる
7538,glauben::V,оасскэ,信じる
7539,bemerken::V,aajhtsedh,気が付く
7540,bemerken::V,lahtestidh,気が付く
7541,bemerken::V,ájttsat,気が付く
7542,bemerken::V,gæhttjat,気が付く
7543,bemerken::V,tsuojggit,気が付く
7544,bemerken::V,áicat,気が付く
7545,bemerken::V,fuobmát,気が付く
7546,bemerken::V,aiccâđ,気が付く
7547,bemerken::V,huá'mášiđ,気が付く
7548,bemerken::V,aiccâd,気が付く
7549,bemerken::V,huõmsted,気が付く
7550,bemerken::V,уййнэ,気が付く
7551,erkennen::V,dabtedh,認識する
7552,erkennen::V,dåbddåt,認識する
7553,erkennen::V,dovdát,認識する
7554,erkennen::V,fuobmát,認識する
7555,erkennen::V,tubdâđ,認識する
7556,erkennen::V,tobddâd,認識する
7557,erkennen::V,тӣдтӭ,認識する
7558,erkennen::V,то̄ммтэ,認識する
7559,begreifen::V,daapadidh,分かる
7560,begreifen::V,buojkkát,分かる
7561,begreifen::V,ipmirdit,分かる
7562,begreifen::V,iberdiđ,分かる
7563,begreifen::V,tobddâd,分かる
7564,begreifen::V,то̄ӆӆькье,分かる
7565,verstehen::V,guarkedh,聞き取る
7566,verstehen::V,árvvedit,聞き取る
7567,verstehen::V,guopmat,聞き取る
7568,verstehen::V,addiđ,聞き取る
7569,verstehen::V,tobddâd,聞き取る
7570,verstehen::V,fi´ttjed,聞き取る
7571,verstehen::V,о̄а̄нтшэ,聞き取る
7572,lernen::V,bïhkemdidh,学ぶ
7573,lernen::V,bïhkemdidh,勉強する
7574,lernen::V,oahppat,学ぶ
7575,lernen::V,oahppat,勉強する
7576,lernen::V,oahppat,学ぶ
7577,lernen::V,oahppat,勉強する
7578,lernen::V,oppâđ,学ぶ
7579,lernen::V,oppâđ,勉強する
7580,lernen::V,mättjed,学ぶ
7581,lernen::V,mättjed,勉強する
7582,lernen::V,уххцтэдтэ,学ぶ
7583,lernen::V,уххцтэдтэ,勉強する
7584,wissen::V,dietedh,知っている
7585,wissen::V,diehtet,知っている
7586,wissen::V,diehtit,知っている
7587,wissen::V,tiettiđ,知っている
7588,wissen::V,tie´tted,知っている
7589,wissen::V,тӣдтӭ,知っている
7590,sich erinnern an::V,mujhtedh,思い出す
7591,sich erinnern an::V,mujttet,思い出す
7592,sich erinnern an::V,muitát,思い出す
7593,sich erinnern an::V,muštáđ,思い出す
7594,sich erinnern an::V,mu´štted,思い出す
7595,sich erinnern an::V,мушштсэллэ,思い出す
7596,vergessen::V,åajaldidh,忘れる
7597,vergessen::V,vååjeldehtedh,忘れる
7598,vergessen::V,vajálduhttet,忘れる
7599,vergessen::V,vajáldahttit,忘れる
7600,vergessen::V,vájáldittiđ,忘れる
7601,vergessen::V,vääildâ´tted,忘れる
7602,vergessen::V,вуаййлаххьтэ,忘れる
7603,messen::V,meatadidh,計る
7604,messen::V,meatadidh,測定する
7605,messen::V,mïetestidh,計る
7606,messen::V,mïetestidh,測定する
7607,messen::V,mihttit,計る
7608,messen::V,mihttit,測定する
7609,messen::V,miehttit,計る
7610,messen::V,miehttit,測定する
7611,messen::V,mihtidit,計る
7612,messen::V,mihtidit,測定する
7613,messen::V,mittediđ,計る
7614,messen::V,mittediđ,測定する
7615,messen::V,metteed,計る
7616,messen::V,metteed,測定する
7617,messen::V,mie´r'reed,計る
7618,messen::V,mie´r'reed,測定する
7619,messen::V,ме̄ррьдэ,計る
7620,messen::V,ме̄ррьдэ,測定する
7621,zählen::V,ryöknehtidh,数える
7622,zählen::V,låhkåt,数える
7623,zählen::V,lohkat,数える
7624,zählen::V,lyeš'tiđ,数える
7625,zählen::V,la´sǩǩeed,数える
7626,zählen::V,ло̄гкэ,数える
7627,rechnen::V,åbrodh,計算する
