,Concept_ID,es,se
7120,abreißen::V,arrancar,rååttad
7121,abreißen::V,arrancar,ро̄дтҍе
7122,abreißen::V,arrancar,пӯттҍкье
7123,abschneiden::V,cortar,tjoehpestidh
7124,abschneiden::V,cortar,jallat
7125,abschneiden::V,cortar,čuohppat
7126,abschneiden::V,cortar,jogâldiđ
7127,abschneiden::V,cortar,geerelidh
7128,abschneiden::V,cortar,е̄дтэ
7129,abschneiden::V,cortar,е̄дтлэ
7130,binden::V,atar,gårredidh
7131,binden::V,atar,tjadnat
7132,binden::V,atar,gárrat
7133,binden::V,atar,čoonnâđ
7134,binden::V,atar,čõõnnâd
7135,binden::V,atar,čuõlmmâd
7136,binden::V,atar,ко̄ррэ
7137,binden::V,atar,чӯллмдэ
7138,binden::V,atar,ко̄а̄ррэ
7139,stecken::V,meter,rïjtedh
7140,stecken::V,meter,tsævkkat
7141,stecken::V,meter,cáhkit
7142,stecken::V,meter,cuggâđ
7143,stecken::V,meter,čuõ´ǧ'ǧeed
7144,stecken::V,meter,чогксэ
7145,stecken::V,meter,це̄ӈькхэ
7146,brechen::V,romper,dåajodh
7147,brechen::V,romper,tsåapkodh
7148,brechen::V,romper,doaddjut
7149,brechen::V,romper,cuvket
7150,brechen::V,romper,moorrâđ
7151,brechen::V,romper,mu´rdded
7152,brechen::V,romper,муррьтэ
7153,brechen::V,quebrar,dåajodh
7154,brechen::V,quebrar,tsåapkodh
7155,brechen::V,quebrar,doaddjut
7156,brechen::V,quebrar,cuvket
7157,brechen::V,quebrar,moorrâđ
7158,brechen::V,quebrar,mu´rdded
7159,brechen::V,quebrar,муррьтэ
7160,klopfen::V,golpear,beenghkedh
7161,klopfen::V,golpear,goalkkalit
7162,klopfen::V,golpear,tsábbmet
7163,klopfen::V,golpear,goalkit
7164,klopfen::V,golpear,skoalkit
7165,klopfen::V,golpear,skuá'lkuttiđ
7166,klopfen::V,golpear,kuälkted
7167,klopfen::V,golpear,та̄гкэ
7168,hauen::V,pegar,beenghkedh
7169,hauen::V,pegar,tjuollat
7170,hauen::V,pegar,čuollat
7171,hauen::V,pegar,čurmâđ
7172,hauen::V,pegar,čâ´cǩǩed
7173,hauen::V,pegar,та̄гкэ
7174,hauen::V,pegar,ва̄сстэ
7175,kleben::V,pegar,njamkedh
7176,kleben::V,pegar,dædnjodit
7177,kleben::V,pegar,liibmet
7178,kleben::V,pegar,taṃadiđ
7179,kleben::V,pegar,li´jmmjed
7180,kleben::V,pegar,нямхэ
7181,kleben::V,encolar,njamkedh
7182,kleben::V,encolar,dædnjodit
7183,kleben::V,encolar,liibmet
7184,kleben::V,encolar,taṃadiđ
7185,kleben::V,encolar,li´jmmjed
7186,kleben::V,encolar,нямхэ
7187,reiben::V,frotar,daanjedh
7188,reiben::V,frotar,ruvvit
7189,reiben::V,frotar,ruvvet
7190,reiben::V,frotar,fiärruđ
7191,reiben::V,frotar,heârrad
7192,reiben::V,frotar,ru´vvjed
7193,reiben::V,frotar,е̄ррэ
7194,streichen::V,untar,daejdedh
7195,streichen::V,untar,badtjadidh
7196,streichen::V,untar,vuojddat
7197,streichen::V,untar,málet
7198,streichen::V,untar,njuohtat
7199,streichen::V,untar,njuottâđ
7200,streichen::V,untar,puák'suđ
7201,streichen::V,untar,påhssad
7202,streichen::V,untar,мо̄а̄шшэ
7203,streichen::V,recubrir,daejdedh
7204,streichen::V,recubrir,badtjadidh
7205,streichen::V,recubrir,vuojddat
7206,streichen::V,recubrir,málet
7207,streichen::V,recubrir,njuohtat
7208,streichen::V,recubrir,njuottâđ
7209,streichen::V,recubrir,puák'suđ
7210,streichen::V,recubrir,påhssad
7211,streichen::V,recubrir,мо̄а̄шшэ
7212,schleifen::V,afilar,slijhpedh
7213,schleifen::V,afilar,sadjet
7214,schleifen::V,afilar,sadjit
7215,schleifen::V,afilar,šliipet
7216,schleifen::V,afilar,saijeeđ
7217,schleifen::V,afilar,sââjjad
7218,schleifen::V,afilar,tabǯsted
7219,schleifen::V,afilar,то̄а̄мчсе
7220,schneiden::V,cortar,bietskedh
7221,schneiden::V,cortar,suoddat
7222,schneiden::V,cortar,tjuohppat
7223,schneiden::V,cortar,biesskedit
7224,schneiden::V,cortar,čuohppat
7225,schneiden::V,cortar,čuop'pâđ
7226,schneiden::V,cortar,čuõp'pâd
7227,schneiden::V,cortar,е̄дтэ
7228,schneiden::V,cortar,пе̄ррэ
7229,schneiden::V,cortar,чӯххпэ
7230,rütteln::V,agitar,firredh
7231,rütteln::V,agitar,doargestit
7232,rütteln::V,agitar,šluvgit
7233,rütteln::V,agitar,pušteđ
7234,rütteln::V,agitar,pu´štted
7235,rütteln::V,agitar,пушшьтэ
7236,schütteln::V,agitar,firredh
7237,schütteln::V,agitar,sjavnnjet
7238,schütteln::V,agitar,sillnat
7239,schütteln::V,agitar,skullhet
7240,schütteln::V,agitar,salkalit
7241,schütteln::V,agitar,pušteđ
7242,schütteln::V,agitar,pu´štted
7243,schütteln::V,agitar,пушшьтэ
7244,schütteln::V,sacudir,firredh
7245,schütteln::V,sacudir,sjavnnjet
7246,schütteln::V,sacudir,sillnat
7247,schütteln::V,sacudir,skullhet
7248,schütteln::V,sacudir,salkalit
7249,schütteln::V,sacudir,pušteđ
7250,schütteln::V,sacudir,pu´štted
7251,schütteln::V,sacudir,пушшьтэ
7252,schwenken::V,menear,svinhtedh
7253,schwenken::V,menear,svikkastit
7254,schwenken::V,menear,šlivgut
7255,schwenken::V,menear,hiä'iluttiđ
7256,schwenken::V,menear,heeilted
7257,schwenken::V,menear,маххъе
7258,schütten::V,verter,gurhkedh
7259,schütten::V,verter,hállit
7260,schütten::V,verter,liejkkit
7261,schütten::V,verter,leškiđ
7262,schütten::V,verter,virâttiđ
7263,schütten::V,verter,väällad
7264,schütten::V,verter,ва̄ллэ
7265,füllen::V,llenar,dievhtedh
7266,füllen::V,llenar,dievddet
7267,füllen::V,llenar,deavdit
7268,füllen::V,llenar,tevdiđ
7269,füllen::V,llenar,tiudded
7270,füllen::V,llenar,тӣввтэ
7271,einwickeln::V,envolver,gïesedh
7272,einwickeln::V,envolver,giessat
7273,einwickeln::V,envolver,gárrat
7274,einwickeln::V,envolver,giessat
7275,einwickeln::V,envolver,gurpat
7276,einwickeln::V,envolver,kiessâđ
7277,einwickeln::V,envolver,ǩiõssâd
7278,einwickeln::V,envolver,кӣссэ
7279,tragen::V,llevar,guedtedh
7280,tragen::V,llevar,guoddet
7281,tragen::V,llevar,guoddit
7282,tragen::V,llevar,kyed'diđ
7283,tragen::V,llevar,kue´d'ded
7284,tragen::V,llevar,кӯннҌтэ
7285,schleppen::V,arrastrar,fatnehtidh
7286,schleppen::V,arrastrar,sliehpit
7287,schleppen::V,arrastrar,feastit
7288,schleppen::V,arrastrar,vie'šidiđ
7289,schleppen::V,arrastrar,hinnađ
7290,schleppen::V,arrastrar,nje´ʒʒed
7291,schleppen::V,arrastrar,чуввкэ
7292,ziehen::V,tirar,giesedh
7293,ziehen::V,tirar,giesset
7294,ziehen::V,tirar,geassit
7295,ziehen::V,tirar,keessiđ
7296,ziehen::V,tirar,ǩie´ssed
7297,ziehen::V,tirar,ке̄ссе
7298,aufbewahren::V,conservar,vöörhkedh
7299,aufbewahren::V,conservar,vuorkkit
7300,aufbewahren::V,conservar,seailluhit
7301,aufbewahren::V,conservar,siä'iluttiđ
7302,aufbewahren::V,conservar,seeilted
7303,aufbewahren::V,conservar,рӯкнэ
7304,werfen::V,echar,slampestidh
7305,werfen::V,echar,bálkkot
7306,werfen::V,echar,suhppet
7307,werfen::V,echar,šlivgiđ
7308,werfen::V,echar,čeâǥǥted
7309,werfen::V,echar,суэххпэ
7310,werfen::V,lanzar,slampestidh
7311,werfen::V,lanzar,bálkkot
7312,werfen::V,lanzar,suhppet
7313,werfen::V,lanzar,šlivgiđ
7314,werfen::V,lanzar,čeâǥǥted
7315,werfen::V,lanzar,суэххпэ
7316,fangen::V,coger,bivtedh
7317,fangen::V,coger,giddit
7318,fangen::V,coger,bivdit
7319,fangen::V,coger,toppiđ
7320,fangen::V,coger,tää´vted
7321,fangen::V,coger,та̄бпэ
7322,fangen::V,coger,со̄а̄гкэ
7323,packen::V,agarrar,doerelidh
7324,packen::V,agarrar,kreemsedh
7325,packen::V,agarrar,doahppit
7326,packen::V,agarrar,doahput
7327,packen::V,agarrar,tuáppuđ
7328,packen::V,agarrar,ká'ivâstiđ
7329,packen::V,agarrar,tää´vted
7330,packen::V,agarrar,каццсе
7331,packen::V,agarrar,туэрркэ
7332,packen::V,agarrar,ро̄а̄ппчье
7333,verstecken::V,esconder,tjïekedh
7334,verstecken::V,esconder,tjiehkat
7335,verstecken::V,esconder,čiehkat
7336,verstecken::V,esconder,čieḥâđ
7337,verstecken::V,esconder,peittad
7338,verstecken::V,esconder,пе̄йхьтэ
7339,teilen::V,partir,juekedh
7340,teilen::V,partir,juohket
7341,teilen::V,partir,juohkit
7342,teilen::V,partir,jyeḥiđ
7343,teilen::V,partir,jue´ǩǩed
7344,teilen::V,partir,ю̄гке
7345,teilen::V,partir,ра̄ттҍке
7346,teilen::V,dividir,juekedh
7347,teilen::V,dividir,juohket
7348,teilen::V,dividir,juohkit
7349,teilen::V,dividir,jyeḥiđ
7350,teilen::V,dividir,jue´ǩǩed
7351,teilen::V,dividir,ю̄гке
7352,teilen::V,dividir,ра̄ттҍке
7353,schicken::V,enviar,saadtodh
7354,schicken::V,enviar,sáddit
7355,schicken::V,enviar,sáddet
7356,schicken::V,enviar,vuo'lgâttiđ
7357,schicken::V,enviar,vuõltteed
7358,schicken::V,enviar,вӯлкхэ
7359,bringen::V,traer,buektedh
7360,bringen::V,traer,doalvvot
7361,bringen::V,traer,buktit
7362,bringen::V,traer,tuál'vuđ
7363,bringen::V,traer,pu´htted
7364,bringen::V,traer,пыххьтэ
7365,hinzufügen::V,añadir,dievhtedh
7366,hinzufügen::V,añadir,duoddit
7367,hinzufügen::V,añadir,lasedit
7368,hinzufügen::V,añadir,lasihit
7369,hinzufügen::V,añadir,lasettiđ
7370,hinzufügen::V,añadir,lââ´zzted
7371,hinzufügen::V,añadir,лажьхе
7372,bekommen::V,obtener,åadtjodh
7373,bekommen::V,obtener,åttjudit
7374,bekommen::V,obtener,oažžut
7375,bekommen::V,obtener,juksâđ
7376,bekommen::V,obtener,uáž'žuđ
7377,bekommen::V,obtener,vuäǯ'ǯâd
7378,bekommen::V,obtener,вуаннче
7379,bekommen::V,conseguir,åadtjodh
7380,bekommen::V,conseguir,åttjudit
7381,bekommen::V,conseguir,oažžut
7382,bekommen::V,conseguir,juksâđ
7383,bekommen::V,conseguir,uáž'žuđ
7384,bekommen::V,conseguir,vuäǯ'ǯâd
7385,bekommen::V,conseguir,вуаннче
7386,erhalten::V,recibir,åadtjodh
7387,erhalten::V,recibir,oadtjot
7388,erhalten::V,recibir,oažžut
7389,erhalten::V,recibir,uáž'žuđ
7390,erhalten::V,recibir,vuäǯ'ǯâd
7391,erhalten::V,recibir,ва̄лльтэ
7392,nehmen::V,tomar,vaeltedh
7393,nehmen::V,tomar,válldet
7394,nehmen::V,tomar,váldit
7395,nehmen::V,tomar,väldiđ
7396,nehmen::V,tomar,vä´ldded
7397,nehmen::V,tomar,ва̄лльтэ
7398,wählen::V,elegir,veeljedh
7399,wählen::V,elegir,válljit
7400,wählen::V,elegir,válljet
7401,wählen::V,elegir,valjiđ
7402,wählen::V,elegir,vaalšed
7403,wählen::V,elegir,va´lljeed
7404,wählen::V,elegir,воалшэ
7405,auswählen::V,escoger,veeljedh
7406,auswählen::V,escoger,tjuolldet
7407,auswählen::V,escoger,válljet
7408,auswählen::V,escoger,valjiđ
7409,auswählen::V,escoger,vaalšed
7410,auswählen::V,escoger,va´lljeed
7411,auswählen::V,escoger,воалшэ
7412,auswählen::V,seleccionar,veeljedh
7413,auswählen::V,seleccionar,tjuolldet
7414,auswählen::V,seleccionar,válljet
7415,auswählen::V,seleccionar,valjiđ
7416,auswählen::V,seleccionar,vaalšed
7417,auswählen::V,seleccionar,va´lljeed
7418,auswählen::V,seleccionar,воалшэ
7419,bewahren::V,guardar,vaarjelidh
7420,bewahren::V,guardar,bisodit
7421,bewahren::V,guardar,várjjalit
7422,bewahren::V,guardar,seailluhit
7423,bewahren::V,guardar,varjâliđ
7424,bewahren::V,guardar,varjjled
7425,bewahren::V,guardar,ӣшшьтэ
7426,bewahren::V,guardar,во̄а̄ррьдэ
7427,bewahren::V,preservar,vaarjelidh
7428,bewahren::V,preservar,bisodit
7429,bewahren::V,preservar,várjjalit
7430,bewahren::V,preservar,seailluhit
7431,bewahren::V,preservar,varjâliđ
7432,bewahren::V,preservar,varjjled
7433,bewahren::V,preservar,ӣшшьтэ
7434,bewahren::V,preservar,во̄а̄ррьдэ
7435,behindern::V,estorbar,hööptdeh
7436,behindern::V,estorbar,hieredit
7437,behindern::V,estorbar,muhttet
7438,behindern::V,estorbar,eastadit
7439,behindern::V,estorbar,estiđ
7440,behindern::V,estorbar,coggâđ
7441,behindern::V,estorbar,hettiđ
7442,behindern::V,estorbar,cõggâd
7443,behindern::V,estorbar,е̄кхэллэ
7444,behindern::V,obstaculizar,hööptdeh
7445,behindern::V,obstaculizar,hieredit
7446,behindern::V,obstaculizar,muhttet
7447,behindern::V,obstaculizar,eastadit
7448,behindern::V,obstaculizar,estiđ
7449,behindern::V,obstaculizar,coggâđ
7450,behindern::V,obstaculizar,hettiđ
7451,behindern::V,obstaculizar,cõggâd
7452,behindern::V,obstaculizar,е̄кхэллэ
7453,verderben::V,estropear,biejstedh
7454,verderben::V,estropear,spedjat
7455,verderben::V,estropear,billistit
7456,verderben::V,estropear,pillediđ
7457,verderben::V,estropear,tårmmad
7458,verderben::V,estropear,pe´llsted
7459,verderben::V,estropear,тоаррмэ
7460,verderben::V,estropear,ма̄ййкэ
7461,beschädigen::V,deteriorar,fæjloedidh
7462,beschädigen::V,deteriorar,vahágahttet
7463,beschädigen::V,deteriorar,bilidit
7464,beschädigen::V,deteriorar,vahâgittiđ
7465,beschädigen::V,deteriorar,pä´rtteed
7466,beschädigen::V,deteriorar,муррьтэ
7467,zerbrechen::V,romper,tsööpkedh
7468,zerbrechen::V,romper,doadjet
7469,zerbrechen::V,romper,cuvket
7470,zerbrechen::V,romper,cuov'kkiđ
7471,zerbrechen::V,romper,muårrâd
7472,zerbrechen::V,romper,cu´vǩǩeed
7473,zerbrechen::V,romper,муррьтэ
7474,zerbrechen::V,quebrar,tsööpkedh
7475,zerbrechen::V,quebrar,doadjet
7476,zerbrechen::V,quebrar,cuvket
7477,zerbrechen::V,quebrar,cuov'kkiđ
7478,zerbrechen::V,quebrar,muårrâd
7479,zerbrechen::V,quebrar,cu´vǩǩeed
7480,zerbrechen::V,quebrar,муррьтэ
7481,zerreißen::V,desgarrar,gejhkielidh
7482,zerreißen::V,desgarrar,gajkudit
7483,zerreißen::V,desgarrar,gaikkodit
7484,zerreißen::V,desgarrar,ráisket
7485,zerreißen::V,desgarrar,kiškođ
7486,zerreißen::V,desgarrar,ra´šǩǩeed
7487,zerreißen::V,desgarrar,пуатткэ
7488,zerreißen::V,despedazar,gejhkielidh
7489,zerreißen::V,despedazar,gajkudit
7490,zerreißen::V,despedazar,gaikkodit
7491,zerreißen::V,despedazar,ráisket
7492,zerreißen::V,despedazar,kiškođ
7493,zerreißen::V,despedazar,ra´šǩǩeed
7494,zerreißen::V,despedazar,пуатткэ
7495,zerstören::V,destruir,eerjedh
7496,zerstören::V,destruir,biejsstet
7497,zerstören::V,destruir,håhkkidit
7498,zerstören::V,destruir,heavahit
7499,zerstören::V,destruir,duš'šadit
7500,zerstören::V,destruir,bilidit
7501,zerstören::V,destruir,hevâttiđ
7502,zerstören::V,destruir,hiâvted
7503,zerstören::V,destruir,ёҏтэ
7504,zerstören::V,destrozar,eerjedh
7505,zerstören::V,destrozar,biejsstet
7506,zerstören::V,destrozar,håhkkidit
7507,zerstören::V,destrozar,heavahit
7508,zerstören::V,destrozar,duš'šadit
7509,zerstören::V,destrozar,bilidit
7510,zerstören::V,destrozar,hevâttiđ
7511,zerstören::V,destrozar,hiâvted
7512,zerstören::V,destrozar,ёҏтэ
7513,verbrennen::V,quemar,båeltedh
7514,verbrennen::V,quemar,boalldet
7515,verbrennen::V,quemar,boaldit
7516,verbrennen::V,quemar,puál'diđ
7517,verbrennen::V,quemar,puä´ldded
7518,verbrennen::V,quemar,пуэлльтэ
7519,geben::V,dar,vedtedh
7520,geben::V,dar,vaddet
7521,geben::V,dar,addit
7522,geben::V,dar,addliđ
7523,geben::V,dar,ä´n
7524,geben::V,dar,аннҍтэ
7525,reichen::V,pasar,geelkedh
7526,reichen::V,pasar,lagádit
7527,reichen::V,pasar,geiget
7528,reichen::V,pasar,keigiđ
7529,reichen::V,pasar,vuõiggâ´stted
7530,reichen::V,pasar,аннҍтэ
7531,schenken::V,regalar,vedtedh
7532,schenken::V,regalar,vaddet
7533,schenken::V,regalar,skeaŋkut
7534,schenken::V,regalar,skeŋket
7535,schenken::V,regalar,skeŋkkiđ
7536,schenken::V,regalar,sǩiâŋkkâd
7537,schenken::V,regalar,ла̄ххе
7538,versprechen::V,prometer,luhpiedidh
7539,versprechen::V,prometer,jáhttet
7540,versprechen::V,prometer,lohpidit
7541,versprechen::V,prometer,lopediđ
7542,versprechen::V,prometer,lå´ppeed
7543,versprechen::V,prometer,о̄а̄шштҍе
7544,wünschen::V,desear,lahkoehtidh
7545,wünschen::V,desear,sávvat
7546,wünschen::V,desear,sávadit
7547,wünschen::V,desear,doaivvuhit
7548,wünschen::V,desear,tuá'ivuttiđ
7549,wünschen::V,desear,tuâivvad
7550,wünschen::V,desear,туввэ
7551,loben::V,alabar,girmedh
7552,loben::V,alabar,májnnot
7553,loben::V,alabar,rámmpot
7554,loben::V,alabar,máidnut
7555,loben::V,alabar,rámidit
7556,loben::V,alabar,rammuđ
7557,loben::V,alabar,rämidiđ
7558,loben::V,alabar,ââ´leed
7559,loben::V,alabar,ǩei´tted
7560,loben::V,alabar,кыйта
7561,küssen::V,besar,tjånnahtidh
7562,küssen::V,besar,tjuvliestidh
7563,küssen::V,besar,tjullit
7564,küssen::V,besar,tjulestit
7565,küssen::V,besar,cum'mát
7566,küssen::V,besar,cummistit
7567,küssen::V,besar,cummâliđ
7568,küssen::V,besar,cu´mmsted
7569,küssen::V,besar,cu´mmstõõllâd
7570,küssen::V,besar,нӣссэ
7571,wiegen::V,mecer,sjammadidh
7572,wiegen::V,mecer,vuohttot
7573,wiegen::V,mecer,vuohtudit
7574,wiegen::V,mecer,vuohttut
7575,wiegen::V,mecer,vuát'tuđ
7576,wiegen::V,mecer,nuäkkad
7577,wiegen::V,mecer,suâibted
7578,wiegen::V,mecer,нуагкэ
7579,zudecken::V,tapar,gaptjedh
7580,zudecken::V,tapar,loavddet
7581,zudecken::V,tapar,gokčat
7582,zudecken::V,tapar,luáv'diđ
7583,zudecken::V,tapar,kä´tted
7584,zudecken::V,tapar,ка̄ххьтэ
7585,zudecken::V,cubrir,gaptjedh
7586,zudecken::V,cubrir,loavddet
7587,zudecken::V,cubrir,gokčat
7588,zudecken::V,cubrir,luáv'diđ
7589,zudecken::V,cubrir,kä´tted
7590,zudecken::V,cubrir,ка̄ххьтэ
7591,wecken::V,despertar,gåaskodh
7592,wecken::V,despertar,båktet
7593,wecken::V,despertar,boktit
7594,wecken::V,despertar,rávkat
7595,wecken::V,despertar,cuvnâđ
7596,wecken::V,despertar,counnâd
7597,wecken::V,despertar,цо̄ввнэ
7598,zeigen::V,mostrar,vuesiehtidh
7599,zeigen::V,mostrar,vuosedit
7600,zeigen::V,mostrar,giejgget
7601,zeigen::V,mostrar,čájehit
7602,zeigen::V,mostrar,čäittiđ
7603,zeigen::V,mostrar,čujottiđ
7604,zeigen::V,mostrar,čuäi´ted
7605,zeigen::V,mostrar,вӯзьхе
7606,führen::V,guiar,steeredh
7607,führen::V,guiar,doalvvot
7608,führen::V,guiar,láidet
7609,führen::V,guiar,jođettiđ
7610,führen::V,guiar,jåå´đted
7611,führen::V,guiar,выгкэ
7612,führen::V,conducir,steeredh
7613,führen::V,conducir,doalvvot
7614,führen::V,conducir,láidet
7615,führen::V,conducir,jođettiđ
7616,führen::V,conducir,jåå´đted
7617,führen::V,conducir,выгкэ
7618,lehren::V,enseñar,ööhpehtidh
7619,lehren::V,enseñar,åhpadit
7620,lehren::V,enseñar,oahpahit
7621,lehren::V,enseñar,máttááttiđ
7622,lehren::V,enseñar,mätt'ted
7623,lehren::V,enseñar,vuä´ppsted
7624,lehren::V,enseñar,ма̄тҍха
7625,lehren::V,instruir,ööhpehtidh
7626,lehren::V,instruir,åhpadit
7627,lehren::V,instruir,oahpahit
7628,lehren::V,instruir,máttááttiđ
7629,lehren::V,instruir,mätt'ted
7630,lehren::V,instruir,vuä´ppsted
7631,lehren::V,instruir,ма̄тҍха
7632,unterrichten::V,enseñar,ööhpehtidh
7633,unterrichten::V,enseñar,lågådit
7634,unterrichten::V,enseñar,åhpadit
7635,unterrichten::V,enseñar,oahpahit
7636,unterrichten::V,enseñar,škovliđ
7637,unterrichten::V,enseñar,máttááttiđ
7638,unterrichten::V,enseñar,mätt'ted
7639,unterrichten::V,enseñar,vuä´ppsted
7640,unterrichten::V,enseñar,ма̄тҍха
7641,aufziehen::V,criar,eeledh
7642,aufziehen::V,criar,bajedit
7643,aufziehen::V,criar,biebmat
7644,aufziehen::V,criar,pajaskeessiđ
7645,aufziehen::V,criar,šoddâdiđ
7646,aufziehen::V,criar,šõddeed
7647,aufziehen::V,criar,peâm'mad
7648,aufziehen::V,criar,вуэпьсе
7649,leiten::V,guiar,lijrehtidh
7650,leiten::V,guiar,lájddit
7651,leiten::V,guiar,oatsodit
7652,leiten::V,guiar,jođihit
7653,leiten::V,guiar,stivriđ
7654,leiten::V,guiar,hovdiđ
7655,leiten::V,guiar,jåå´đted
7656,leiten::V,guiar,выгкэ
7657,leiten::V,guiar,вӯййкье
7658,leiten::V,dirigir,lijrehtidh
7659,leiten::V,dirigir,lájddit
7660,leiten::V,dirigir,oatsodit
7661,leiten::V,dirigir,jođihit
7662,leiten::V,dirigir,stivriđ
7663,leiten::V,dirigir,hovdiđ
7664,leiten::V,dirigir,jåå´đted
7665,leiten::V,dirigir,выгкэ
7666,leiten::V,dirigir,вӯййкье
7667,antreiben::V,impeler,eadtjoestidh
7668,antreiben::V,impeler,hasodit
7669,antreiben::V,impeler,hállsjedit
7670,antreiben::V,impeler,gevret
7671,antreiben::V,impeler,rássat
7672,antreiben::V,impeler,kušottiđ
7673,antreiben::V,impeler,huá'puttiđ
7674,antreiben::V,impeler,rääskted
7675,antreiben::V,impeler,hõškkled
7676,antreiben::V,impeler,ёадҌхе
7677,antreiben::V,impulsar,eadtjoestidh
7678,antreiben::V,impulsar,hasodit
7679,antreiben::V,impulsar,hállsjedit
7680,antreiben::V,impulsar,gevret
7681,antreiben::V,impulsar,rássat
7682,antreiben::V,impulsar,kušottiđ
7683,antreiben::V,impulsar,huá'puttiđ
7684,antreiben::V,impulsar,rääskted
7685,antreiben::V,impulsar,hõškkled
7686,antreiben::V,impulsar,ёадҌхе
7687,lassen::V,hacer,baajedh
7688,lassen::V,hacer,-ahttet
7689,lassen::V,hacer,diktit
7690,lassen::V,hacer,-ttiđ
7691,lassen::V,hacer,ä´n
7692,lassen::V,hacer,па̄ххкэ
7693,einladen::V,invitar,bööredh
7694,einladen::V,invitar,bivddit
7695,einladen::V,invitar,gåhttjot
7696,einladen::V,invitar,bovdet
7697,einladen::V,invitar,koččođ
7698,einladen::V,invitar,kåččad
7699,einladen::V,invitar,коаххче
7700,vereinigen::V,unir,iktedidh
7701,vereinigen::V,unir,aktidit
7702,vereinigen::V,unir,ovttastahttit
7703,vereinigen::V,unir,o'vtâstittiđ
7704,vereinigen::V,unir,õhtteed
7705,vereinigen::V,unir,э̄хтхэ
7706,besuchen::V,visitar,åahpodh
7707,besuchen::V,visitar,goevlelidh
