,Concept_ID,se,kn
6416,unterrichten::V,ööhpehtidh,ಬೋಧಿಸು
6417,unterrichten::V,lågådit,ಬೋಧಿಸು
6418,unterrichten::V,åhpadit,ಬೋಧಿಸು
6419,unterrichten::V,oahpahit,ಬೋಧಿಸು
6420,unterrichten::V,škovliđ,ಬೋಧಿಸು
6421,unterrichten::V,máttááttiđ,ಬೋಧಿಸು
6422,unterrichten::V,mätt'ted,ಬೋಧಿಸು
6423,unterrichten::V,vuä´ppsted,ಬೋಧಿಸು
6424,unterrichten::V,ма̄тҍха,ಬೋಧಿಸು
6425,aufziehen::V,eeledh,ಸಲಹು
6426,aufziehen::V,bajedit,ಸಲಹು
6427,aufziehen::V,biebmat,ಸಲಹು
6428,aufziehen::V,pajaskeessiđ,ಸಲಹು
6429,aufziehen::V,šoddâdiđ,ಸಲಹು
6430,aufziehen::V,šõddeed,ಸಲಹು
6431,aufziehen::V,peâm'mad,ಸಲಹು
6432,aufziehen::V,вуэпьсе,ಸಲಹು
6433,leiten::V,lijrehtidh,ಮುಂದಾಳಾಗಿರು 
6434,leiten::V,lájddit,ಮುಂದಾಳಾಗಿರು 
6435,leiten::V,oatsodit,ಮುಂದಾಳಾಗಿರು 
6436,leiten::V,jođihit,ಮುಂದಾಳಾಗಿರು 
6437,leiten::V,stivriđ,ಮುಂದಾಳಾಗಿರು 
6438,leiten::V,hovdiđ,ಮುಂದಾಳಾಗಿರು 
6439,leiten::V,jåå´đted,ಮುಂದಾಳಾಗಿರು 
6440,leiten::V,выгкэ,ಮುಂದಾಳಾಗಿರು 
6441,leiten::V,вӯййкье,ಮುಂದಾಳಾಗಿರು 
6442,antreiben::V,eadtjoestidh,ಓಡಿಸು
6443,antreiben::V,hasodit,ಓಡಿಸು
6444,antreiben::V,hállsjedit,ಓಡಿಸು
6445,antreiben::V,gevret,ಓಡಿಸು
6446,antreiben::V,rássat,ಓಡಿಸು
6447,antreiben::V,kušottiđ,ಓಡಿಸು
6448,antreiben::V,huá'puttiđ,ಓಡಿಸು
6449,antreiben::V,rääskted,ಓಡಿಸು
6450,antreiben::V,hõškkled,ಓಡಿಸು
6451,antreiben::V,ёадҌхе,ಓಡಿಸು
6452,lassen::V,baajedh,ಮಾಡಲುಬಿಡು
6453,lassen::V,-ahttet,ಮಾಡಲುಬಿಡು
6454,lassen::V,diktit,ಮಾಡಲುಬಿಡು
6455,lassen::V,-ttiđ,ಮಾಡಲುಬಿಡು
6456,lassen::V,ä´n,ಮಾಡಲುಬಿಡು
6457,lassen::V,па̄ххкэ,ಮಾಡಲುಬಿಡು
6458,einladen::V,bööredh,ಆಹ್ವಾನಿಸು
6459,einladen::V,bivddit,ಆಹ್ವಾನಿಸು
6460,einladen::V,gåhttjot,ಆಹ್ವಾನಿಸು
6461,einladen::V,bovdet,ಆಹ್ವಾನಿಸು
6462,einladen::V,koččođ,ಆಹ್ವಾನಿಸು
6463,einladen::V,kåččad,ಆಹ್ವಾನಿಸು
6464,einladen::V,коаххче,ಆಹ್ವಾನಿಸು
6465,vereinigen::V,iktedidh,ಒಂದಾಗು
6466,vereinigen::V,aktidit,ಒಂದಾಗು
6467,vereinigen::V,ovttastahttit,ಒಂದಾಗು
6468,vereinigen::V,o'vtâstittiđ,ಒಂದಾಗು
6469,vereinigen::V,õhtteed,ಒಂದಾಗು
6470,vereinigen::V,э̄хтхэ,ಒಂದಾಗು
6471,besuchen::V,åahpodh,ಭೇಟಿಯಾಗು
6472,besuchen::V,goevlelidh,ಭೇಟಿಯಾಗು
6473,besuchen::V,guossit,ಭೇಟಿಯಾಗು
6474,besuchen::V,gal'let,ಭೇಟಿಯಾಗು
6475,besuchen::V,fitnat,ಭೇಟಿಯಾಗು
6476,besuchen::V,kolliđ,ಭೇಟಿಯಾಗು
6477,besuchen::V,kõ´ll'jed,ಭೇಟಿಯಾಗು
6478,besuchen::V,по̄дтлэ,ಭೇಟಿಯಾಗು
6479,besuchen::V,во̄тэдтэ,ಭೇಟಿಯಾಗು
6480,besuchen::V,во̄а̄ррдэ,ಭೇಟಿಯಾಗು
6481,treffen::V,dieviedidh,ಸಂಧಿಸು
6482,treffen::V,iejvvit,ಸಂಧಿಸು
6483,treffen::V,deaivat,ಸಂಧಿಸು
6484,treffen::V,staaviđ,ಸಂಧಿಸು
6485,treffen::V,teividiđ,ಸಂಧಿಸು
6486,treffen::V,o´ddjõõttâd,ಸಂಧಿಸು
6487,treffen::V,вуэсстлэ,ಸಂಧಿಸು
6488,sich versammeln::V,gaavnedidh,ನೆರೆ
6489,sich versammeln::V,tjoaggut,ನೆರೆ
6490,sich versammeln::V,čoahkkanit,ನೆರೆ
6491,sich versammeln::V,čokkâniđ,ನೆರೆ
6492,sich versammeln::V,nurâdâttâđ,ನೆರೆ
6493,sich versammeln::V,noorõõttâd,ನೆರೆ
6494,sich versammeln::V,вӯллклэ,ನೆರೆ
6495,spielen::V,rïdtjedh,ಆಡು
6496,spielen::V,lustedalledh,ಆಡು
6497,spielen::V,ståhkat,ಆಡು
6498,spielen::V,stuvssit,ಆಡು
6499,spielen::V,speallat,ಆಡು
6500,spielen::V,le'ihâšiđ,ಆಡು
6501,spielen::V,siõrrâd,ಆಡು
6502,spielen::V,speâllad,ಆಡು
6503,spielen::V,сӣррэ,ಆಡು
6504,singen::V,laavlodh,ಹಾಡು
6505,singen::V,lávllot,ಹಾಡು
6506,singen::V,lávlut,ಹಾಡು
6507,singen::V,lávluđ,ಹಾಡು
6508,singen::V,läullad,ಹಾಡು
6509,singen::V,ла̄ввлэ,ಹಾಡು
6510,tanzen::V,daanhtsodh,ಕುಣಿ
6511,tanzen::V,dánssat,ಕುಣಿ
6512,tanzen::V,gærssulit,ಕುಣಿ
6513,tanzen::V,dánset,ಕುಣಿ
6514,tanzen::V,tánssáđ,ಕುಣಿ
6515,tanzen::V,ta´nssjed,ಕುಣಿ
6516,tanzen::V,pleäs'sjed,ಕುಣಿ
6517,tanzen::V,нюччке,ಕುಣಿ
6518,tanzen::V,пляссъе,ಕುಣಿ
6519,sich trennen::V,jååkedidh,ಪ್ರತ್ಯೇಮಾಡು
6520,sich trennen::V,sirrat,ಪ್ರತ್ಯೇಮಾಡು
6521,sich trennen::V,sirádit,ಪ್ರತ್ಯೇಮಾಡು
6522,sich trennen::V,earránit,ಪ್ರತ್ಯೇಮಾಡು
6523,sich trennen::V,ratkuđ,ಪ್ರತ್ಯೇಮಾಡು
6524,sich trennen::V,rätkkjed,ಪ್ರತ್ಯೇಮಾಡು
6525,sich trennen::V,кӯдтъе,ಪ್ರತ್ಯೇಮಾಡು
6526,verlassen::V,laehpedh,ಕಳೆ
6527,verlassen::V,guodet,ಕಳೆ
6528,verlassen::V,guođđit,ಕಳೆ
6529,verlassen::V,hilgođ,ಕಳೆ
6530,verlassen::V,kyeđđiđ,ಕಳೆ
6531,verlassen::V,kue´đđed,ಕಳೆ
6532,verlassen::V,сӯһпъе,ಕಳೆ
6533,retten::V,gorredidh,ರಕ್ಷಿಸು
6534,retten::V,gádjot,ರಕ್ಷಿಸು
6535,retten::V,gádjut,ರಕ್ಷಿಸು
6536,retten::V,kááijuđ,ರಕ್ಷಿಸು
6537,retten::V,piä'luštiđ,ರಕ್ಷಿಸು
6538,retten::V,ka´jjeed,ರಕ್ಷಿಸು
6539,retten::V,вуаннче,ರಕ್ಷಿಸು
6540,bewachen::V,geehtedh,ಕಾಪಾಡು
6541,bewachen::V,váktit,ಕಾಪಾಡು
6542,bewachen::V,fáktet,ಕಾಪಾಡು
6543,bewachen::V,vahtiđ,ಕಾಪಾಡು
6544,bewachen::V,värddjed,ಕಾಪಾಡು
6545,bewachen::V,va´httjed,ಕಾಪಾಡು
6546,bewachen::V,пынне,ಕಾಪಾಡು
6547,bewachen::V,ка̄рвуллэ,ಕಾಪಾಡು
6548,schützen::V,vaarjelidh,ಸಂರಕ್ಷಿಸು
6549,schützen::V,suoddjit,ಸಂರಕ್ಷಿಸು
6550,schützen::V,suodjalit,ಸಂರಕ್ಷಿಸು
6551,schützen::V,suddjet,ಸಂರಕ್ಷಿಸು
6552,schützen::V,varjâliđ,ಸಂರಕ್ಷಿಸು
6553,schützen::V,suâided,ಸಂರಕ್ಷಿಸು
6554,schützen::V,varjjled,ಸಂರಕ್ಷಿಸು
6555,schützen::V,пынне,ಸಂರಕ್ಷಿಸು
6556,verteidigen::V,vaarjelidh,ಕಾಪಿಡು
6557,verteidigen::V,bælostit,ಕಾಪಿಡು
6558,verteidigen::V,bealuštit,ಕಾಪಿಡು
6559,verteidigen::V,čuollat,ಕಾಪಿಡು
6560,verteidigen::V,piä'luštiđ,ಕಾಪಿಡು
6561,verteidigen::V,peälšted,ಕಾಪಿಡು
6562,verteidigen::V,пэ̄лль мэ̄ннэ,ಕಾಪಿಡು
6563,sich schlagen::V,dåarodh,ಕಿತ್ತಾಟ
6564,sich schlagen::V,tjoelestidh,ಕಿತ್ತಾಟ
6565,sich schlagen::V,doarrot,ಕಿತ್ತಾಟ
6566,sich schlagen::V,doarrut,ಕಿತ್ತಾಟ
6567,sich schlagen::V,tuárruđ,ಕಿತ್ತಾಟ
6568,sich schlagen::V,tuärrad,ಕಿತ್ತಾಟ
6569,sich schlagen::V,туаррэ,ಕಿತ್ತಾಟ
6570,schießen::V,vuetjedh,ಎಸೆ
6571,schießen::V,skööhtedh,ಎಸೆ
6572,schießen::V,vuohtjet,ಎಸೆ
6573,schießen::V,báhčit,ಎಸೆ
6574,schießen::V,pääččiđ,ಎಸೆ
6575,schießen::V,pää´ččed,ಎಸೆ
6576,schießen::V,ря̄хшкхэ,ಎಸೆ
6577,siegen::V,vïtnedh,ಗೆಲ್ಲು
6578,siegen::V,vuojttet,ಗೆಲ್ಲು
6579,siegen::V,vuoitit,ಗೆಲ್ಲು
6580,siegen::V,vyei'ttiđ,ಗೆಲ್ಲು
6581,siegen::V,vuei´tted,ಗೆಲ್ಲು
6582,siegen::V,вуэйхьтэ,ಗೆಲ್ಲು
6583,ärgern::V,måarahtehtedh,ರೇಗಿಸು
6584,ärgern::V,suhttadit,ರೇಗಿಸು
6585,ärgern::V,hárdit,ರೇಗಿಸು
6586,ärgern::V,piä'ṿuttiđ,ರೇಗಿಸು
6587,ärgern::V,âsseed,ರೇಗಿಸು
6588,ärgern::V,се̄нтхэ,ರೇಗಿಸು
6589,schlagen::V,håasedh,ಹೊಡೆ
6590,schlagen::V,laekedh,ಹೊಡೆ
6591,schlagen::V,tsábbmet,ಹೊಡೆ
6592,schlagen::V,tjassket,ಹೊಡೆ
6593,schlagen::V,huškut,ಹೊಡೆ
6594,schlagen::V,časkeđ,ಹೊಡೆ
6595,schlagen::V,čâ´cǩǩed,ಹೊಡೆ
6596,schlagen::V,та̄гкэ,ಹೊಡೆ
6597,schlagen::V,ва̄сстэ,ಹೊಡೆ
6598,treten::V,tjïektjedh,ಒದೆ
6599,treten::V,tjiektjat,ಒದೆ
6600,treten::V,čiekčat,ಒದೆ
6601,treten::V,čieh'čâđ,ಒದೆ
6602,treten::V,tanccâđ,ಒದೆ
6603,treten::V,tanccâd,ಒದೆ
6604,treten::V,то̄ппцэ,ಒದೆ
6605,stechen::V,baskedh,ಚುಚ್ಚು
6606,stechen::V,tjuoggit,ಚುಚ್ಚು
6607,stechen::V,čuoggut,ಚುಚ್ಚು
6608,stechen::V,čuog'giđ,ಚುಚ್ಚು
6609,stechen::V,čuõ´ǧ'ǧeed,ಚುಚ್ಚು
6610,stechen::V,чо̄ххкэ,ಚುಚ್ಚು
6611,stoßen::V,nehkiehtidh,ತಳ್ಳು
6612,stoßen::V,nårddådit,ತಳ್ಳು
6613,stoßen::V,nordadit,ತಳ್ಳು
6614,stoßen::V,nutkâliđ,ತಳ್ಳು
6615,stoßen::V,oi´ǧǧeed,ತಳ್ಳು
6616,stoßen::V,оййкье,ತಳ್ಳು
6617,stoßen::V,тоалкъе,ತಳ್ಳು
6618,stehlen::V,sualadidh,ಕದಿ
6619,stehlen::V,suoládit,ಕದಿ
6620,stehlen::V,suoládit,ಕದಿ
6621,stehlen::V,suá'ládiđ,ಕದಿ
6622,stehlen::V,suâleed,ಕದಿ
6623,stehlen::V,суэлнэ,ಕದಿ
6624,stören::V,stööredh,ಕತಕು
6625,stören::V,hearaldehtedh,ಕತಕು
6626,stören::V,massit,ಕತಕು
6627,stören::V,sjuddit,ಕತಕು
6628,stören::V,heađuštit,ಕತಕು
6629,stören::V,hettiđ,ಕತಕು
6630,stören::V,heṃâdiđ,ಕತಕು
6631,stören::V,stamlded,ಕತಕು
6632,stören::V,вӣршэ,ಕತಕು
6633,stören::V,е̄кхэллэ,ಕತಕು
6634,belästigen::V,vaejviestidh,ತೊಂದರೆ
6635,belästigen::V,vájvedit,ತೊಂದರೆ
6636,belästigen::V,muodástuhttet,ತೊಂದರೆ
6637,belästigen::V,váivvidit,ತೊಂದರೆ
6638,belästigen::V,bieguhit,ತೊಂದರೆ
6639,belästigen::V,vä'ividiđ,ತೊಂದರೆ
6640,belästigen::V,stamlded,ತೊಂದರೆ
6641,belästigen::V,е̄кхэллэ,ತೊಂದರೆ
6642,belästigen::V,во̄а̄йвшэ,ತೊಂದರೆ
6643,verbergen::V,tjïekedh,ಮರೆಮಾಜು
6644,verbergen::V,tjiehkat,ಮರೆಮಾಜು
6645,verbergen::V,čiehkat,ಮರೆಮಾಜು
6646,verbergen::V,čieḥâđ,ಮರೆಮಾಜು
6647,verbergen::V,peittad,ಮರೆಮಾಜು
6648,verbergen::V,чӣгкэ,ಮರೆಮಾಜು
6649,verbergen::V,пе̄йхьтэ,ಮರೆಮಾಜು
6650,täuschen::V,iermedh,ಠಕ್ಕಿಸು
6651,täuschen::V,eajhkaldehtedh,ಠಕ್ಕಿಸು
6652,täuschen::V,tjáddjit,ಠಕ್ಕಿಸು
6653,täuschen::V,dájuhit,ಠಕ್ಕಿಸು
6654,täuschen::V,viehtalit,ಠಕ್ಕಿಸು
6655,täuschen::V,villiđ,ಠಕ್ಕಿಸು
6656,täuschen::V,ǩiõllâd,ಠಕ್ಕಿಸು
6657,täuschen::V,вӯйхе,ಠಕ್ಕಿಸು
6658,täuschen::V,пе̄йхьтэ,ಠಕ್ಕಿಸು
6659,täuschen::V,ке̄лсэллэ,ಠಕ್ಕಿಸು
6660,betrügen::V,biehtedh,ವಂಚಿಸು
6661,betrügen::V,biehttet,ವಂಚಿಸು
6662,betrügen::V,beahttit,ವಂಚಿಸು
6663,betrügen::V,filliđ,ವಂಚಿಸು
6664,betrügen::V,ǩiõllâd,ವಂಚಿಸು
6665,betrügen::V,pä´rtteed,ವಂಚಿಸು
6666,betrügen::V,вӯйхе,ವಂಚಿಸು
6667,betrügen::V,пе̄йхьтэ,ವಂಚಿಸು
6668,betrügen::V,ке̄лсэллэ,ವಂಚಿಸು
6669,töten::V,buvvedh,ಕೊಲ್ಲು
6670,töten::V,gåddet,ಕೊಲ್ಲು
6671,töten::V,soaggit,ಕೊಲ್ಲು
6672,töten::V,goddit,ಕೊಲ್ಲು
6673,töten::V,surmiđ,ಕೊಲ್ಲು
6674,töten::V,jämittiđ,ಕೊಲ್ಲು
6675,töten::V,kå´dded,ಕೊಲ್ಲು
6676,töten::V,so´rmmjed,ಕೊಲ್ಲು
6677,töten::V,коаннҌтэ,ಕೊಲ್ಲು
6678,wohnen::V,årrodh,ವಾಸಿಸು
6679,wohnen::V,veasodh,ವಾಸಿಸು
6680,wohnen::V,årrot,ವಾಸಿಸು
6681,wohnen::V,viessot,ವಾಸಿಸು
6682,wohnen::V,orrut,ವಾಸಿಸು
6683,wohnen::V,aassâđ,ವಾಸಿಸು
6684,wohnen::V,aassâd,ವಾಸಿಸು
6685,wohnen::V,jälsted,ವಾಸಿಸು
6686,wohnen::V,е̄лле,ವಾಸಿಸು
6687,arbeiten::V,barkedh,ಕೆಲಸ ಮಾಡು
6688,arbeiten::V,rihtjat,ಕೆಲಸ ಮಾಡು
6689,arbeiten::V,bargat,ಕೆಲಸ ಮಾಡು
6690,arbeiten::V,porgâđ,ಕೆಲಸ ಮಾಡು
6691,arbeiten::V,tue´j'jeed,ಕೆಲಸ ಮಾಡು
6692,arbeiten::V,лыххкэ,ಕೆಲಸ ಮಾಡು
6693,arbeiten::V,ро̄бхушшэ,ಕೆಲಸ ಮಾಡು
6694,sammeln::V,tjåegkedh,ಸಂಚಯಿಸು
6695,sammeln::V,tjoahkkit,ಸಂಚಯಿಸು
6696,sammeln::V,čoaggit,ಸಂಚಯಿಸು
6697,sammeln::V,čokkiđ,ಸಂಚಯಿಸು
6698,sammeln::V,čuág'giđ,ಸಂಚಯಿಸು
6699,sammeln::V,noorrâd,ಸಂಚಯಿಸು
6700,sammeln::V,нёавсэ,ಸಂಚಯಿಸು
6701,pflücken::V,tjåegkedh,ಬಿಡಿಸು
6702,pflücken::V,tjoagget,ಬಿಡಿಸು
6703,pflücken::V,čoaggit,ಬಿಡಿಸು
6704,pflücken::V,čuág'giđ,ಬಿಡಿಸು
6705,pflücken::V,uussâd,ಬಿಡಿಸು
6706,pflücken::V,кышшкэ,ಬಿಡಿಸು
6707,jagen::V,bearhtodh,ಬೇಟೆಯಾಡು
6708,jagen::V,viejddit,ಬೇಟೆಯಾಡು
6709,jagen::V,bivdit,ಬೇಟೆಯಾಡು
6710,jagen::V,miä'cástiđ,ಬೇಟೆಯಾಡು
6711,jagen::V,miä´csted,ಬೇಟೆಯಾಡು
6712,jagen::V,ме̄ххьцтэ,ಬೇಟೆಯಾಡು
6713,fischen::V,gööledh,ಮೀನು ಹಿಡಿ
6714,fischen::V,håagkodh,ಮೀನು ಹಿಡಿ
6715,fischen::V,guollit,ಮೀನು ಹಿಡಿ
6716,fischen::V,guolástit,ಮೀನು ಹಿಡಿ
6717,fischen::V,kuá'lástiđ,ಮೀನು ಹಿಡಿ
6718,fischen::V,kue´llšeed,ಮೀನು ಹಿಡಿ
6719,fischen::V,шылле кӯль,ಮೀನು ಹಿಡಿ
6720,fassen::V,bivtedh,ಹಿಡಿ
6721,fassen::V,giddit,ಹಿಡಿ
6722,fassen::V,bivdit,ಹಿಡಿ
6723,fassen::V,pivdeđ,ಹಿಡಿ
6724,fassen::V,kå´dded,ಹಿಡಿ
6725,fassen::V,со̄а̄гкэ,ಹಿಡಿ
6726,hüten::V,geehtedh,ಗುಂಪುಸೇರಿಸು
6727,hüten::V,váktit,ಗುಂಪುಸೇರಿಸು
6728,hüten::V,geahččat,ಗುಂಪುಸೇರಿಸು
6729,hüten::V,keččâđ,ಗುಂಪುಸೇರಿಸು
6730,hüten::V,hoi´ddjed,ಗುಂಪುಸೇರಿಸು
6731,hüten::V,пынне,ಗುಂಪುಸೇರಿಸು
6732,treiben::V,vuejiehtidh,ದಬ್ಬು
6733,treiben::V,vuojedit,ದಬ್ಬು
6734,treiben::V,vuodjelit,ದಬ್ಬು
6735,treiben::V,vyeijiđ,ದಬ್ಬು
6736,treiben::V,vue´jjad,ದಬ್ಬು
6737,treiben::V,выйхе,ದಬ್ಬು
6738,treiben::V,го̄ннэ,ದಬ್ಬು
6739,anbinden::V,viedtedh,ಬಿಗಿ
6740,anbinden::V,gaarhkedidh,ಬಿಗಿ
6741,anbinden::V,dabrrit,ಬಿಗಿ
6742,anbinden::V,dæhppodit,ಬಿಗಿ
6743,anbinden::V,čatnat,ಬಿಗಿ
6744,anbinden::V,čoonnâđ,ಬಿಗಿ
6745,anbinden::V,čõõnnâd,ಬಿಗಿ
6746,anbinden::V,ко̄ррэ,ಬಿಗಿ
6747,füttern::V,bïepmehtidh,ಮೇಯಿಸು
6748,füttern::V,biebbmat,ಮೇಯಿಸು
6749,füttern::V,biebmat,ಮೇಯಿಸು
6750,füttern::V,purâttiđ,ಮೇಯಿಸು
6751,füttern::V,poorted,ಮೇಯಿಸು
6752,füttern::V,peâm'mad,ಮೇಯಿಸು
6753,füttern::V,поҏтэ,ಮೇಯಿಸು
6754,melken::V,buhtjedh,ಹಾಲು ಕರೆ
6755,melken::V,båhtjet,ಹಾಲು ಕರೆ
6756,melken::V,bahčit,ಹಾಲು ಕರೆ
6757,melken::V,paččeeđ,ಹಾಲು ಕರೆ
6758,melken::V,pââččad,ಹಾಲು ಕರೆ
6759,melken::V,лаппьсе,ಹಾಲು ಕರೆ
6760,hacken::V,tsåalhkodh,ತುಂಡರಿಸು
6761,hacken::V,tsållat,ತುಂಡರಿಸು
6762,hacken::V,tsáhpat,ತುಂಡರಿಸು
6763,hacken::V,čuollat,ತುಂಡರಿಸು
6764,hacken::V,čuollâđ,ತುಂಡರಿಸು
6765,hacken::V,ceäk'kad,ತುಂಡರಿಸು
6766,hacken::V,ця̄ххкэ,ತುಂಡರಿಸು
6767,gießen::V,tjaetsiehtidh,ನೀರುಹಾಕು
6768,gießen::V,tjáhttjit,ನೀರುಹಾಕು
6769,gießen::V,njuoskadit,ನೀರುಹಾಕು
6770,gießen::V,čáhccet,ನೀರುಹಾಕು
6771,gießen::V,njuos'kâdiđ,ನೀರುಹಾಕು
6772,gießen::V,väällad,ನೀರುಹಾಕು
6773,gießen::V,ва̄ллэ,ನೀರುಹಾಕು
6774,reifen::V,njoetsedh,ಕಳಿ
6775,reifen::V,láddat,ಕಳಿ
6776,reifen::V,láddat,ಕಳಿ
6777,reifen::V,laddâđ,ಕಳಿ
6778,reifen::V,laddâd,ಕಳಿ
6779,reifen::V,ӣллкнэ,ಕಳಿ
6780,reifen::V,ло̄а̄янтэ,ಕಳಿ
6781,zubereiten::V,jurjiehtidh,ಅಡಿಗೆಮಾಡು
6782,zubereiten::V,riejddit,ಅಡಿಗೆಮಾಡು
6783,zubereiten::V,ráhkadit,ಅಡಿಗೆಮಾಡು
6784,zubereiten::V,va'lmâštiđ,ಅಡಿಗೆಮಾಡು
6785,zubereiten::V,vaalmšted,ಅಡಿಗೆಮಾಡು
6786,zubereiten::V,во̄а̄лмшэ,ಅಡಿಗೆಮಾಡು
6787,kochen::V,voessjedh,ಅಡು
6788,kochen::V,vuossjat,ಅಡು
6789,kochen::V,duolldádit,ಅಡು
6790,kochen::V,vuoš'šat,ಅಡು
6791,kochen::V,vuoššâđ,ಅಡು
6792,kochen::V,ǩe´tted,ಅಡು
6793,kochen::V,кыппьтэ,ಅಡು
6794,backen::V,bååhkedh,ಬೇಯಿಸು
6795,backen::V,lájbbot,ಬೇಯಿಸು
6796,backen::V,báhkket,ಬೇಯಿಸು
6797,backen::V,goikadit,ಬೇಯಿಸು
6798,backen::V,liäi'buđ,ಬೇಯಿಸು
6799,backen::V,vää´l'jed,ಬೇಯಿಸು
6800,backen::V,па̄шшьтэ,ಬೇಯಿಸು
6801,braten::V,bissedh,ಕರಿ
6802,braten::V,basset,ಕರಿ
6803,braten::V,báistit,ಕರಿ
6804,braten::V,steiket,ಕರಿ
6805,braten::V,passeeđ,ಕರಿ
6806,braten::V,pä´štted,ಕರಿ
6807,braten::V,па̄шшьтэ,ಕರಿ
6808,umrühren::V,firredh,ಕಲಕು
6809,umrühren::V,fierrot,ಕಲಕು
6810,umrühren::V,fierrut,ಕಲಕು
6811,umrühren::V,fiärruđ,ಕಲಕು
6812,umrühren::V,sie´jjted,ಕಲಕು
6813,umrühren::V,вӣршэ,ಕಲಕು
6814,stricken::V,gurredh,ಹೆಣೆ
6815,stricken::V,gådet,ಹೆಣೆ
6816,stricken::V,gođđit,ಹೆಣೆ
6817,stricken::V,kođđeeđ,ಹೆಣೆ
6818,stricken::V,kåå´đđed,ಹೆಣೆ
6819,stricken::V,коадтӭ,ಹೆಣೆ
6820,nähen::V,gåarodh,ಹೊಲಿ
6821,nähen::V,goarrot,ಹೊಲಿ
6822,nähen::V,goarrut,ಹೊಲಿ
6823,nähen::V,kuárruđ,ಹೊಲಿ
6824,nähen::V,kuärrad,ಹೊಲಿ
6825,nähen::V,куаррэ,ಹೊಲಿ
6826,färben::V,klaeriedidh,ಬಣ್ಣ ಹತ್ತು
6827,färben::V,bájnnit,ಬಣ್ಣ ಹತ್ತು
6828,färben::V,sihttset,ಬಣ್ಣ ಹತ್ತು
6829,färben::V,báidnit,ಬಣ್ಣ ಹತ್ತು
6830,färben::V,ivdnet,ಬಣ್ಣ ಹತ್ತು
6831,färben::V,päiniđ,ಬಣ್ಣ ಹತ್ತು
6832,färben::V,päinnad,ಬಣ್ಣ ಹತ್ತು
6833,färben::V,ǩe´rjjeed,ಬಣ್ಣ ಹತ್ತು
6834,färben::V,по̄а̄ййнэ,ಬಣ್ಣ ಹತ್ತು
6835,reinigen::V,reenskedh,ಸ್ವಚ್ಛಮಾಡು
6836,reinigen::V,dïdtesjidh,ಸ್ವಚ್ಛಮಾಡು
6837,reinigen::V,rájnnit,ಸ್ವಚ್ಛಮಾಡು
6838,reinigen::V,čorget,ಸ್ವಚ್ಛಮಾಡು
6839,reinigen::V,buhtistit,ಸ್ವಚ್ಛಮಾಡು
6840,reinigen::V,kađvâđ,ಸ್ವಚ್ಛಮಾಡು
6841,reinigen::V,čurgiđ,ಸ್ವಚ್ಛಮಾಡು
6842,reinigen::V,putestiđ,ಸ್ವಚ್ಛಮಾಡು
6843,reinigen::V,čiisteed,ಸ್ವಚ್ಛಮಾಡು
6844,reinigen::V,puu´ttsted,ಸ್ವಚ್ಛಮಾಡು
6845,reinigen::V,чисстэ,ಸ್ವಚ್ಛಮಾಡು
6846,reinigen::V,е̄ллэ,ಸ್ವಚ್ಛಮಾಡು
6847,waschen::V,bïssedh,ತೊಳೆ
6848,waschen::V,bassat,ತೊಳೆ
6849,waschen::V,bassat,ತೊಳೆ
6850,waschen::V,posâliđ,ತೊಳೆ
6851,waschen::V,põõssâd,ತೊಳೆ
6852,waschen::V,пэ̄ссэ,ತೊಳೆ
6853,abwischen::V,njaamedh,ಒರಸು
6854,abwischen::V,sihkastit,ಒರಸು
6855,abwischen::V,sihkkut,ಒರಸು
6856,abwischen::V,sikkođ,ಒರಸು
6857,abwischen::V,sekkad,ಒರಸು
6858,abwischen::V,чисстэ,ಒರಸು
6859,spülen::V,skuvledh,ಗಲಬರಿಸು
6860,spülen::V,dåjddet,ಗಲಬರಿಸು
6861,spülen::V,doidit,ಗಲಬರಿಸು
6862,spülen::V,skuljiđ,ಗಲಬರಿಸು
6863,spülen::V,toideđ,ಗಲಬರಿಸು
6864,spülen::V,tåiddad,ಗಲಬರಿಸು
6865,spülen::V,sku´lljeed,ಗಲಬರಿಸು
6866,spülen::V,пэ̄ссэ,ಗಲಬರಿಸು
6867,fegen::V,sööpedh,ಗುಡಿಸು
6868,fegen::V,suohttsit,ಗುಡಿಸು
6869,fegen::V,luvdet,ಗುಡಿಸು
6870,fegen::V,sihostiđ,ಗುಡಿಸು
6871,fegen::V,roppâđ,ಗುಡಿಸು
6872,fegen::V,västtad,ಗುಡಿಸು
6873,fegen::V,seekksted,ಗುಡಿಸು
6874,fegen::V,по̄а̄шшэ,ಗುಡಿಸು
6875,kehren::V,tjirredh,ಗುಡಿಸು
6876,kehren::V,såbit,ಗುಡಿಸು
6877,kehren::V,luvdet,ಗುಡಿಸು
6878,kehren::V,suo'pâlistiđ,ಗುಡಿಸು
6879,kehren::V,västtad,ಗುಡಿಸು
6880,kehren::V,по̄а̄шшэ,ಗುಡಿಸು
6881,baden::V,voejedidh,ಸ್ನಾನಮಾಡು
6882,baden::V,gálatjit,ಸ್ನಾನಮಾಡು
6883,baden::V,gálašit,ಸ್ನಾನಮಾಡು
6884,baden::V,lávguđ,ಸ್ನಾನಮಾಡು
6885,baden::V,vuõjjâd,ಸ್ನಾನಮಾಡು
6886,baden::V,sääunõõttâd,ಸ್ನಾನಮಾಡು
6887,baden::V,вӯйнэдтэ,ಸ್ನಾನಮಾಡು
6888,sich waschen::V,bïssedidh,ತೊಳೆ
