,Concept_ID,se,xal
6922,bekommen::V,вуаннче,авх
6923,erhalten::V,åadtjodh,авх 
6924,erhalten::V,oadtjot,авх 
6925,erhalten::V,oažžut,авх 
6926,erhalten::V,uáž'žuđ,авх 
6927,erhalten::V,vuäǯ'ǯâd,авх 
6928,erhalten::V,ва̄лльтэ,авх 
6929,nehmen::V,vaeltedh,авх
6930,nehmen::V,válldet,авх
6931,nehmen::V,váldit,авх
6932,nehmen::V,väldiđ,авх
6933,nehmen::V,vä´ldded,авх
6934,nehmen::V,ва̄лльтэ,авх
6935,wählen::V,veeljedh,шүүх
6936,wählen::V,válljit,шүүх
6937,wählen::V,válljet,шүүх
6938,wählen::V,valjiđ,шүүх
6939,wählen::V,vaalšed,шүүх
6940,wählen::V,va´lljeed,шүүх
6941,wählen::V,воалшэ,шүүх
6942,auswählen::V,veeljedh,шүүх
6943,auswählen::V,tjuolldet,шүүх
6944,auswählen::V,válljet,шүүх
6945,auswählen::V,valjiđ,шүүх
6946,auswählen::V,vaalšed,шүүх
6947,auswählen::V,va´lljeed,шүүх
6948,auswählen::V,воалшэ,шүүх
6949,bewahren::V,vaarjelidh,хадһлх
6950,bewahren::V,vaarjelidh,кевтнь үлдәх
6951,bewahren::V,vaarjelidh,кевтнь бәәлһх
6952,bewahren::V,bisodit,хадһлх
6953,bewahren::V,bisodit,кевтнь үлдәх
6954,bewahren::V,bisodit,кевтнь бәәлһх
6955,bewahren::V,várjjalit,хадһлх
6956,bewahren::V,várjjalit,кевтнь үлдәх
6957,bewahren::V,várjjalit,кевтнь бәәлһх
6958,bewahren::V,seailluhit,хадһлх
6959,bewahren::V,seailluhit,кевтнь үлдәх
6960,bewahren::V,seailluhit,кевтнь бәәлһх
6961,bewahren::V,varjâliđ,хадһлх
6962,bewahren::V,varjâliđ,кевтнь үлдәх
6963,bewahren::V,varjâliđ,кевтнь бәәлһх
6964,bewahren::V,varjjled,хадһлх
6965,bewahren::V,varjjled,кевтнь үлдәх
6966,bewahren::V,varjjled,кевтнь бәәлһх
6967,bewahren::V,ӣшшьтэ,хадһлх
6968,bewahren::V,ӣшшьтэ,кевтнь үлдәх
6969,bewahren::V,ӣшшьтэ,кевтнь бәәлһх
6970,bewahren::V,во̄а̄ррьдэ,хадһлх
6971,bewahren::V,во̄а̄ррьдэ,кевтнь үлдәх
6972,bewahren::V,во̄а̄ррьдэ,кевтнь бәәлһх
6973,behindern::V,hööptdeh,харшлх
6974,behindern::V,hieredit,харшлх
6975,behindern::V,muhttet,харшлх
6976,behindern::V,eastadit,харшлх
6977,behindern::V,estiđ,харшлх
6978,behindern::V,coggâđ,харшлх
6979,behindern::V,hettiđ,харшлх
6980,behindern::V,cõggâd,харшлх
6981,behindern::V,е̄кхэллэ,харшлх
6982,verderben::V,biejstedh,үрәх
6983,verderben::V,spedjat,үрәх
6984,verderben::V,billistit,үрәх
6985,verderben::V,pillediđ,үрәх
6986,verderben::V,tårmmad,үрәх
6987,verderben::V,pe´llsted,үрәх
6988,verderben::V,тоаррмэ,үрәх
6989,verderben::V,ма̄ййкэ,үрәх
6990,beschädigen::V,fæjloedidh,эвдх
6991,beschädigen::V,vahágahttet,эвдх
6992,beschädigen::V,bilidit,эвдх
6993,beschädigen::V,vahâgittiđ,эвдх
6994,beschädigen::V,pä´rtteed,эвдх
6995,beschädigen::V,муррьтэ,эвдх
6996,zerbrechen::V,tsööpkedh,күүлх
6997,zerbrechen::V,tsööpkedh,хамхлх
6998,zerbrechen::V,doadjet,күүлх
6999,zerbrechen::V,doadjet,хамхлх
7000,zerbrechen::V,cuvket,күүлх
7001,zerbrechen::V,cuvket,хамхлх
7002,zerbrechen::V,cuov'kkiđ,күүлх
7003,zerbrechen::V,cuov'kkiđ,хамхлх
7004,zerbrechen::V,muårrâd,күүлх
7005,zerbrechen::V,muårrâd,хамхлх
7006,zerbrechen::V,cu´vǩǩeed,күүлх
7007,zerbrechen::V,cu´vǩǩeed,хамхлх
7008,zerbrechen::V,муррьтэ,күүлх
7009,zerbrechen::V,муррьтэ,хамхлх
7010,zerreißen::V,gejhkielidh,шуучх
7011,zerreißen::V,gajkudit,шуучх
7012,zerreißen::V,gaikkodit,шуучх
7013,zerreißen::V,ráisket,шуучх
7014,zerreißen::V,kiškođ,шуучх
7015,zerreißen::V,ra´šǩǩeed,шуучх
7016,zerreißen::V,пуатткэ,шуучх
7017,zerstören::V,eerjedh,эвдх
7018,zerstören::V,biejsstet,эвдх
7019,zerstören::V,håhkkidit,эвдх
7020,zerstören::V,heavahit,эвдх
7021,zerstören::V,duš'šadit,эвдх
7022,zerstören::V,bilidit,эвдх
7023,zerstören::V,hevâttiđ,эвдх
7024,zerstören::V,hiâvted,эвдх
7025,zerstören::V,ёҏтэ,эвдх
7026,verbrennen::V,båeltedh,шатах
7027,verbrennen::V,boalldet,шатах
7028,verbrennen::V,boaldit,шатах
7029,verbrennen::V,puál'diđ,шатах
7030,verbrennen::V,puä´ldded,шатах
7031,verbrennen::V,пуэлльтэ,шатах
7032,geben::V,vedtedh,өгх
7033,geben::V,vaddet,өгх
7034,geben::V,addit,өгх
7035,geben::V,addliđ,өгх
7036,geben::V,ä´n,өгх
7037,geben::V,аннҍтэ,өгх
7038,reichen::V,geelkedh,өгх
7039,reichen::V,lagádit,өгх
7040,reichen::V,geiget,өгх
7041,reichen::V,keigiđ,өгх
7042,reichen::V,vuõiggâ´stted,өгх
7043,reichen::V,аннҍтэ,өгх
7044,schenken::V,vedtedh,белглх
7045,schenken::V,vaddet,белглх
7046,schenken::V,skeaŋkut,белглх
7047,schenken::V,skeŋket,белглх
7048,schenken::V,skeŋkkiđ,белглх
7049,schenken::V,sǩiâŋkkâd,белглх
7050,schenken::V,ла̄ххе,белглх
7051,versprechen::V,luhpiedidh,амлх
7052,versprechen::V,jáhttet,амлх
7053,versprechen::V,lohpidit,амлх
7054,versprechen::V,lopediđ,амлх
7055,versprechen::V,lå´ppeed,амлх
7056,versprechen::V,о̄а̄шштҍе,амлх
7057,wünschen::V,lahkoehtidh,сә хәәх
7058,wünschen::V,sávvat,сә хәәх
7059,wünschen::V,sávadit,сә хәәх
7060,wünschen::V,doaivvuhit,сә хәәх
7061,wünschen::V,tuá'ivuttiđ,сә хәәх
7062,wünschen::V,tuâivvad,сә хәәх
7063,wünschen::V,туввэ,сә хәәх
7064,loben::V,girmedh,магтх
7065,loben::V,májnnot,магтх
7066,loben::V,rámmpot,магтх
7067,loben::V,máidnut,магтх
7068,loben::V,rámidit,магтх
7069,loben::V,rammuđ,магтх
7070,loben::V,rämidiđ,магтх
7071,loben::V,ââ´leed,магтх
7072,loben::V,ǩei´tted,магтх
7073,loben::V,кыйта,магтх
7074,küssen::V,tjånnahtidh,үмсх
7075,küssen::V,tjuvliestidh,үмсх
7076,küssen::V,tjullit,үмсх
7077,küssen::V,tjulestit,үмсх
7078,küssen::V,cum'mát,үмсх
7079,küssen::V,cummistit,үмсх
7080,küssen::V,cummâliđ,үмсх
7081,küssen::V,cu´mmsted,үмсх
7082,küssen::V,cu´mmstõõllâd,үмсх
7083,küssen::V,нӣссэ,үмсх
7084,wiegen::V,sjammadidh,саатулх
7085,wiegen::V,vuohttot,саатулх
7086,wiegen::V,vuohtudit,саатулх
7087,wiegen::V,vuohttut,саатулх
7088,wiegen::V,vuát'tuđ,саатулх
7089,wiegen::V,nuäkkad,саатулх
7090,wiegen::V,suâibted,саатулх
7091,wiegen::V,нуагкэ,саатулх
7092,zudecken::V,gaptjedh,бүркх
7093,zudecken::V,loavddet,бүркх
7094,zudecken::V,gokčat,бүркх
7095,zudecken::V,luáv'diđ,бүркх
7096,zudecken::V,kä´tted,бүркх
7097,zudecken::V,ка̄ххьтэ,бүркх
7098,wecken::V,gåaskodh,серүлх
7099,wecken::V,båktet,серүлх
7100,wecken::V,boktit,серүлх
7101,wecken::V,rávkat,серүлх
7102,wecken::V,cuvnâđ,серүлх
7103,wecken::V,counnâd,серүлх
7104,wecken::V,цо̄ввнэ,серүлх
7105,zeigen::V,vuesiehtidh,үзүлх
7106,zeigen::V,vuosedit,үзүлх
7107,zeigen::V,giejgget,үзүлх
7108,zeigen::V,čájehit,үзүлх
7109,zeigen::V,čäittiđ,үзүлх
7110,zeigen::V,čujottiđ,үзүлх
7111,zeigen::V,čuäi´ted,үзүлх
7112,zeigen::V,вӯзьхе,үзүлх
7113,führen::V,steeredh,көтлх
7114,führen::V,doalvvot,көтлх
7115,führen::V,láidet,көтлх
7116,führen::V,jođettiđ,көтлх
7117,führen::V,jåå´đted,көтлх
7118,führen::V,выгкэ,көтлх
7119,lehren::V,ööhpehtidh,заах
7120,lehren::V,ööhpehtidh,сурһх
7121,lehren::V,åhpadit,заах
7122,lehren::V,åhpadit,сурһх
7123,lehren::V,oahpahit,заах
7124,lehren::V,oahpahit,сурһх
7125,lehren::V,máttááttiđ,заах
7126,lehren::V,máttááttiđ,сурһх
7127,lehren::V,mätt'ted,заах
7128,lehren::V,mätt'ted,сурһх
7129,lehren::V,vuä´ppsted,заах
7130,lehren::V,vuä´ppsted,сурһх
7131,lehren::V,ма̄тҍха,заах
7132,lehren::V,ма̄тҍха,сурһх
7133,unterrichten::V,ööhpehtidh,сурһх
7134,unterrichten::V,ööhpehtidh,багшлх
7135,unterrichten::V,lågådit,сурһх
7136,unterrichten::V,lågådit,багшлх
7137,unterrichten::V,åhpadit,сурһх
7138,unterrichten::V,åhpadit,багшлх
7139,unterrichten::V,oahpahit,сурһх
7140,unterrichten::V,oahpahit,багшлх
7141,unterrichten::V,škovliđ,сурһх
7142,unterrichten::V,škovliđ,багшлх
7143,unterrichten::V,máttááttiđ,сурһх
7144,unterrichten::V,máttááttiđ,багшлх
7145,unterrichten::V,mätt'ted,сурһх
7146,unterrichten::V,mätt'ted,багшлх
7147,unterrichten::V,vuä´ppsted,сурһх
7148,unterrichten::V,vuä´ppsted,багшлх
7149,unterrichten::V,ма̄тҍха,сурһх
7150,unterrichten::V,ма̄тҍха,багшлх
7151,aufziehen::V,eeledh,өскәх
7152,aufziehen::V,bajedit,өскәх
7153,aufziehen::V,biebmat,өскәх
7154,aufziehen::V,pajaskeessiđ,өскәх
7155,aufziehen::V,šoddâdiđ,өскәх
7156,aufziehen::V,šõddeed,өскәх
7157,aufziehen::V,peâm'mad,өскәх
7158,aufziehen::V,вуэпьсе,өскәх
7159,leiten::V,lijrehtidh,һардх
7160,leiten::V,lijrehtidh,толһалх
7161,leiten::V,lájddit,һардх
7162,leiten::V,lájddit,толһалх
7163,leiten::V,oatsodit,һардх
7164,leiten::V,oatsodit,толһалх
7165,leiten::V,jođihit,һардх
7166,leiten::V,jođihit,толһалх
7167,leiten::V,stivriđ,һардх
7168,leiten::V,stivriđ,толһалх
7169,leiten::V,hovdiđ,һардх
7170,leiten::V,hovdiđ,толһалх
7171,leiten::V,jåå´đted,һардх
7172,leiten::V,jåå´đted,толһалх
7173,leiten::V,выгкэ,һардх
7174,leiten::V,выгкэ,толһалх
7175,leiten::V,вӯййкье,һардх
7176,leiten::V,вӯййкье,толһалх
7177,antreiben::V,eadtjoestidh,шамдах
7178,antreiben::V,hasodit,шамдах
7179,antreiben::V,hállsjedit,шамдах
7180,antreiben::V,gevret,шамдах
7181,antreiben::V,rássat,шамдах
7182,antreiben::V,kušottiđ,шамдах
7183,antreiben::V,huá'puttiđ,шамдах
7184,antreiben::V,rääskted,шамдах
7185,antreiben::V,hõškkled,шамдах
7186,antreiben::V,ёадҌхе,шамдах
7187,lassen::V,baajedh,күч үзүлх
7188,lassen::V,-ahttet,күч үзүлх
7189,lassen::V,diktit,күч үзүлх
7190,lassen::V,-ttiđ,күч үзүлх
7191,lassen::V,ä´n,күч үзүлх
7192,lassen::V,па̄ххкэ,күч үзүлх
7193,einladen::V,bööredh,үрх
7194,einladen::V,bivddit,үрх
7195,einladen::V,gåhttjot,үрх
7196,einladen::V,bovdet,үрх
7197,einladen::V,koččođ,үрх
7198,einladen::V,kåččad,үрх
7199,einladen::V,коаххче,үрх
7200,vereinigen::V,iktedidh,хамцулх
7201,vereinigen::V,aktidit,хамцулх
7202,vereinigen::V,ovttastahttit,хамцулх
7203,vereinigen::V,o'vtâstittiđ,хамцулх
7204,vereinigen::V,õhtteed,хамцулх
7205,vereinigen::V,э̄хтхэ,хамцулх
7206,besuchen::V,åahpodh,одх
7207,besuchen::V,goevlelidh,одх
7208,besuchen::V,guossit,одх
7209,besuchen::V,gal'let,одх
7210,besuchen::V,fitnat,одх
7211,besuchen::V,kolliđ,одх
7212,besuchen::V,kõ´ll'jed,одх
7213,besuchen::V,по̄дтлэ,одх
7214,besuchen::V,во̄тэдтэ,одх
7215,besuchen::V,во̄а̄ррдэ,одх
7216,treffen::V,dieviedidh,харһх
7217,treffen::V,iejvvit,харһх
7218,treffen::V,deaivat,харһх
7219,treffen::V,staaviđ,харһх
7220,treffen::V,teividiđ,харһх
7221,treffen::V,o´ddjõõttâd,харһх
7222,treffen::V,вуэсстлэ,харһх
7223,sich versammeln::V,gaavnedidh,цуглрх
7224,sich versammeln::V,gaavnedidh,хурх
7225,sich versammeln::V,tjoaggut,цуглрх
7226,sich versammeln::V,tjoaggut,хурх
7227,sich versammeln::V,čoahkkanit,цуглрх
7228,sich versammeln::V,čoahkkanit,хурх
7229,sich versammeln::V,čokkâniđ,цуглрх
7230,sich versammeln::V,čokkâniđ,хурх
7231,sich versammeln::V,nurâdâttâđ,цуглрх
7232,sich versammeln::V,nurâdâttâđ,хурх
7233,sich versammeln::V,noorõõttâd,цуглрх
7234,sich versammeln::V,noorõõttâd,хурх
7235,sich versammeln::V,вӯллклэ,цуглрх
7236,sich versammeln::V,вӯллклэ,хурх
7237,spielen::V,rïdtjedh,наадх
7238,spielen::V,lustedalledh,наадх
7239,spielen::V,ståhkat,наадх
7240,spielen::V,stuvssit,наадх
7241,spielen::V,speallat,наадх
7242,spielen::V,le'ihâšiđ,наадх
7243,spielen::V,siõrrâd,наадх
7244,spielen::V,speâllad,наадх
7245,spielen::V,сӣррэ,наадх
7246,singen::V,laavlodh,дуулх
7247,singen::V,lávllot,дуулх
7248,singen::V,lávlut,дуулх
7249,singen::V,lávluđ,дуулх
7250,singen::V,läullad,дуулх
7251,singen::V,ла̄ввлэ,дуулх
7252,tanzen::V,daanhtsodh,биилх
7253,tanzen::V,dánssat,биилх
7254,tanzen::V,gærssulit,биилх
7255,tanzen::V,dánset,биилх
7256,tanzen::V,tánssáđ,биилх
7257,tanzen::V,ta´nssjed,биилх
7258,tanzen::V,pleäs'sjed,биилх
7259,tanzen::V,нюччке,биилх
7260,tanzen::V,пляссъе,биилх
7261,sich trennen::V,jååkedidh,хаһцх
7262,sich trennen::V,sirrat,хаһцх
7263,sich trennen::V,sirádit,хаһцх
7264,sich trennen::V,earránit,хаһцх
7265,sich trennen::V,ratkuđ,хаһцх
7266,sich trennen::V,rätkkjed,хаһцх
7267,sich trennen::V,кӯдтъе,хаһцх
7268,verlassen::V,laehpedh,хайх
7269,verlassen::V,guodet,хайх
7270,verlassen::V,guođđit,хайх
7271,verlassen::V,hilgođ,хайх
7272,verlassen::V,kyeđđiđ,хайх
7273,verlassen::V,kue´đđed,хайх
7274,verlassen::V,сӯһпъе,хайх
7275,retten::V,gorredidh,әм аврх
7276,retten::V,gorredidh,әәмшгәс харсх
7277,retten::V,gádjot,әм аврх
7278,retten::V,gádjot,әәмшгәс харсх
7279,retten::V,gádjut,әм аврх
7280,retten::V,gádjut,әәмшгәс харсх
7281,retten::V,kááijuđ,әм аврх
7282,retten::V,kááijuđ,әәмшгәс харсх
7283,retten::V,piä'luštiđ,әм аврх
7284,retten::V,piä'luštiđ,әәмшгәс харсх
7285,retten::V,ka´jjeed,әм аврх
7286,retten::V,ka´jjeed,әәмшгәс харсх
7287,retten::V,вуаннче,әм аврх
7288,retten::V,вуаннче,әәмшгәс харсх
7289,bewachen::V,geehtedh,харх
7290,bewachen::V,geehtedh,манх
7291,bewachen::V,váktit,харх
7292,bewachen::V,váktit,манх
7293,bewachen::V,fáktet,харх
7294,bewachen::V,fáktet,манх
7295,bewachen::V,vahtiđ,харх
7296,bewachen::V,vahtiđ,манх
7297,bewachen::V,värddjed,харх
7298,bewachen::V,värddjed,манх
7299,bewachen::V,va´httjed,харх
7300,bewachen::V,va´httjed,манх
7301,bewachen::V,пынне,харх
7302,bewachen::V,пынне,манх
7303,bewachen::V,ка̄рвуллэ,харх
7304,bewachen::V,ка̄рвуллэ,манх
7305,schützen::V,vaarjelidh,харсх
7306,schützen::V,suoddjit,харсх
7307,schützen::V,suodjalit,харсх
7308,schützen::V,suddjet,харсх
7309,schützen::V,varjâliđ,харсх
7310,schützen::V,suâided,харсх
7311,schützen::V,varjjled,харсх
7312,schützen::V,пынне,харсх
7313,verteidigen::V,vaarjelidh,харсх
7314,verteidigen::V,bælostit,харсх
7315,verteidigen::V,bealuštit,харсх
7316,verteidigen::V,čuollat,харсх
7317,verteidigen::V,piä'luštiđ,харсх
7318,verteidigen::V,peälšted,харсх
7319,verteidigen::V,пэ̄лль мэ̄ннэ,харсх
7320,sich schlagen::V,dåarodh,гүвдлдх
7321,sich schlagen::V,tjoelestidh,гүвдлдх
7322,sich schlagen::V,doarrot,гүвдлдх
7323,sich schlagen::V,doarrut,гүвдлдх
7324,sich schlagen::V,tuárruđ,гүвдлдх
7325,sich schlagen::V,tuärrad,гүвдлдх
7326,sich schlagen::V,туаррэ,гүвдлдх
7327,schießen::V,vuetjedh,хах
7328,schießen::V,skööhtedh,хах
7329,schießen::V,vuohtjet,хах
7330,schießen::V,báhčit,хах
7331,schießen::V,pääččiđ,хах
7332,schießen::V,pää´ččed,хах
7333,schießen::V,ря̄хшкхэ,хах
7334,siegen::V,vïtnedh,диилх
7335,siegen::V,vuojttet,диилх
7336,siegen::V,vuoitit,диилх
7337,siegen::V,vyei'ttiđ,диилх
7338,siegen::V,vuei´tted,диилх
7339,siegen::V,вуэйхьтэ,диилх
7340,ärgern::V,måarahtehtedh,уурлулх
7341,ärgern::V,suhttadit,уурлулх
7342,ärgern::V,hárdit,уурлулх
7343,ärgern::V,piä'ṿuttiđ,уурлулх
7344,ärgern::V,âsseed,уурлулх
7345,ärgern::V,се̄нтхэ,уурлулх
7346,schlagen::V,håasedh,цокх
7347,schlagen::V,håasedh,гүвдх
7348,schlagen::V,laekedh,цокх
7349,schlagen::V,laekedh,гүвдх
7350,schlagen::V,tsábbmet,цокх
7351,schlagen::V,tsábbmet,гүвдх
7352,schlagen::V,tjassket,цокх
7353,schlagen::V,tjassket,гүвдх
7354,schlagen::V,huškut,цокх
7355,schlagen::V,huškut,гүвдх
7356,schlagen::V,časkeđ,цокх
7357,schlagen::V,časkeđ,гүвдх
7358,schlagen::V,čâ´cǩǩed,цокх
7359,schlagen::V,čâ´cǩǩed,гүвдх
7360,schlagen::V,та̄гкэ,цокх
7361,schlagen::V,та̄гкэ,гүвдх
7362,schlagen::V,ва̄сстэ,цокх
7363,schlagen::V,ва̄сстэ,гүвдх
7364,treten::V,tjïektjedh,
7365,treten::V,tjiektjat,
7366,treten::V,čiekčat,
7367,treten::V,čieh'čâđ,
7368,treten::V,tanccâđ,
7369,treten::V,tanccâd,
7370,treten::V,то̄ппцэ,
7371,stechen::V,baskedh,хатхх
7372,stechen::V,tjuoggit,хатхх
7373,stechen::V,čuoggut,хатхх
7374,stechen::V,čuog'giđ,хатхх
7375,stechen::V,čuõ´ǧ'ǧeed,хатхх
7376,stechen::V,чо̄ххкэ,хатхх
7377,stoßen::V,nehkiehtidh,түлкчкх
7378,stoßen::V,nårddådit,түлкчкх
7379,stoßen::V,nordadit,түлкчкх
7380,stoßen::V,nutkâliđ,түлкчкх
7381,stoßen::V,oi´ǧǧeed,түлкчкх
7382,stoßen::V,оййкье,түлкчкх
7383,stoßen::V,тоалкъе,түлкчкх
7384,stehlen::V,sualadidh,хулхалх
7385,stehlen::V,suoládit,хулхалх
7386,stehlen::V,suoládit,хулхалх
7387,stehlen::V,suá'ládiđ,хулхалх
7388,stehlen::V,suâleed,хулхалх
7389,stehlen::V,суэлнэ,хулхалх
7390,stören::V,stööredh,һә болх
7391,stören::V,hearaldehtedh,һә болх
7392,stören::V,massit,һә болх
7393,stören::V,sjuddit,һә болх
7394,stören::V,heađuštit,һә болх
7395,stören::V,hettiđ,һә болх
7396,stören::V,heṃâdiđ,һә болх
7397,stören::V,stamlded,һә болх
7398,stören::V,вӣршэ,һә болх
7399,stören::V,е̄кхэллэ,һә болх
7400,belästigen::V,vaejviestidh,амр эс өгх
7401,belästigen::V,vájvedit,амр эс өгх
7402,belästigen::V,muodástuhttet,амр эс өгх
7403,belästigen::V,váivvidit,амр эс өгх
7404,belästigen::V,bieguhit,амр эс өгх
7405,belästigen::V,vä'ividiđ,амр эс өгх
7406,belästigen::V,stamlded,амр эс өгх
7407,belästigen::V,е̄кхэллэ,амр эс өгх
7408,belästigen::V,во̄а̄йвшэ,амр эс өгх
7409,verbergen::V,tjïekedh,нуух
7410,verbergen::V,tjïekedh,бултулх
7411,verbergen::V,tjiehkat,нуух
7412,verbergen::V,tjiehkat,бултулх
