,Concept_ID,ab,se
6668,machen::V,ачаҧара,tue´j'jeed
6669,machen::V,ачаҧара,тӯййше
6670,machen::V,ачаҧара,ӣллькье
6671,herstellen::V,аиҵдара,skaepiedidh
6672,herstellen::V,аиҵдара,buvtadit
6673,herstellen::V,аиҵдара,dudjot
6674,herstellen::V,аиҵдара,a'mnâstiđ
6675,herstellen::V,аиҵдара,va'lmâštiđ
6676,herstellen::V,аиҵдара,vaalmšted
6677,herstellen::V,аиҵдара,лыххкэ
6678,herstellen::V,аиҵдара,ӣллькье
6679,bauen::V,аргылара,bigkedh
6680,bauen::V,аргылара,biggit
6681,bauen::V,аргылара,ráhkadit
6682,bauen::V,аргылара,huksiđ
6683,bauen::V,аргылара,raajjâd
6684,bauen::V,аргылара,тӯййше
6685,reparieren::V,арҽеира,davvodh
6686,reparieren::V,арҽеира,divvot
6687,reparieren::V,арҽеира,divvut
6688,reparieren::V,арҽеира,tivvoođ
6689,reparieren::V,арҽеира,čihtâđ
6690,reparieren::V,арҽеира,teevvad
6691,reparieren::V,арҽеира,чиннэ
6692,verbessern::V,аиҕьтəра,bueriedidh
6693,verbessern::V,аиҕьтəра,báredit
6694,verbessern::V,аиҕьтəра,buoredit
6695,verbessern::V,аиҕьтəра,buoridit
6696,verbessern::V,аиҕьтəра,pye'rediđ
6697,verbessern::V,аиҕьтəра,pue´reed
6698,verbessern::V,аиҕьтəра,шӣгнэ
6699,ändern::V,аҧсахра,jeatjahtehtedh
6700,ändern::V,аҧсахра,rievddadit
6701,ändern::V,аҧсахра,muhttit
6702,ändern::V,аҧсахра,molsut
6703,ändern::V,аҧсахра,mutteđ
6704,ändern::V,аҧсахра,mu´tted
6705,ändern::V,аҧсахра,вуайхе
6706,ändern::V,аҧсахра,ка̄вьсе
6707,graben::V,ажра,berkedh
6708,graben::V,ажра,kroehkedh
6709,graben::V,ажра,bállet
6710,graben::V,ажра,goaivut
6711,graben::V,ажра,roggat
6712,graben::V,ажра,kuái'vuđ
6713,graben::V,ажра,rääppad
6714,graben::V,ажра,kuäivvad
6715,graben::V,ажра,ра̄бпэ
6716,graben::V,ажра,куаййве
6717,beugen::V,арҟəра,sojjedidh
6718,beugen::V,арҟəра,såjådit
6719,beugen::V,арҟəра,sojahit
6720,beugen::V,арҟəра,sujâttiđ
6721,beugen::V,арҟəра,kå´mrded
6722,beugen::V,арҟəра,njikklõõttâd
6723,beugen::V,арҟəра,сойхьтэ
6724,beugen::V,арҟəра,то̄а̄ххкэ
6725,beugen::V,арҟəра,нигклаххьтэ
6726,beugen::V,архəара,sojjedidh
6727,beugen::V,архəара,såjådit
6728,beugen::V,архəара,sojahit
6729,beugen::V,архəара,sujâttiđ
6730,beugen::V,архəара,kå´mrded
6731,beugen::V,архəара,njikklõõttâd
6732,beugen::V,архəара,сойхьтэ
6733,beugen::V,архəара,то̄а̄ххкэ
6734,beugen::V,архəара,нигклаххьтэ
6735,biegen::V,арҟəра,sojjehtidh
6736,biegen::V,арҟəра,såjådit
6737,biegen::V,арҟəра,niejddet
6738,biegen::V,арҟəра,sojahit
6739,biegen::V,арҟəра,čipteđ
6740,biegen::V,арҟəра,soojted
6741,biegen::V,арҟəра,сойхьтэ
6742,biegen::V,архəара,sojjehtidh
6743,biegen::V,архəара,såjådit
6744,biegen::V,архəара,niejddet
6745,biegen::V,архəара,sojahit
6746,biegen::V,архəара,čipteđ
6747,biegen::V,архəара,soojted
6748,biegen::V,архəара,сойхьтэ
6749,drehen::V,аргьежьра,jårrehtidh
6750,drehen::V,аргьежьра,bådnjåt
6751,drehen::V,аргьежьра,botnjat
6752,drehen::V,аргьежьра,jurâttiđ
6753,drehen::V,аргьежьра,jåårǥlâ´tted
6754,drehen::V,аргьежьра,чоӊӊтэ
6755,umdrehen::V,аарҳәра,jarkedh
6756,umdrehen::V,аарҳәра,måttsåstit
6757,umdrehen::V,аарҳәра,botnjat
6758,umdrehen::V,аарҳәра,jorgođ
6759,umdrehen::V,аарҳәра,jårǥsted
6760,umdrehen::V,аарҳәра,коамьхе
6761,umdrehen::V,аарҳәра,калльтлэ
6762,heben::V,аҩахара,luknjedh
6763,heben::V,аҩахара,baavhkestidh
6764,heben::V,аҩахара,bajedit
6765,heben::V,аҩахара,loktet
6766,heben::V,аҩахара,bajidit
6767,heben::V,аҩахара,pajediđ
6768,heben::V,аҩахара,kokkiđ
6769,heben::V,аҩахара,kaggâd
6770,heben::V,аҩахара,pââ´jeed
6771,heben::V,аҩахара,пайнэ
6772,heben::V,аҩахара,пайнэллэ
6773,heben::V,араҳара,luknjedh
6774,heben::V,араҳара,baavhkestidh
6775,heben::V,араҳара,bajedit
6776,heben::V,араҳара,loktet
6777,heben::V,араҳара,bajidit
6778,heben::V,араҳара,pajediđ
6779,heben::V,араҳара,kokkiđ
6780,heben::V,араҳара,kaggâd
6781,heben::V,араҳара,pââ´jeed
6782,heben::V,араҳара,пайнэ
6783,heben::V,араҳара,пайнэллэ
6784,hochheben::V,ахагалара,lutnjedh
6785,hochheben::V,ахагалара,låggŋit
6786,hochheben::V,ахагалара,loktet
6787,hochheben::V,ахагалара,pajediđ
6788,hochheben::V,ахагалара,kuåstteed
6789,hochheben::V,ахагалара,пайнэ
6790,hochheben::V,ашьҭҳəара,lutnjedh
6791,hochheben::V,ашьҭҳəара,låggŋit
6792,hochheben::V,ашьҭҳəара,loktet
6793,hochheben::V,ашьҭҳəара,pajediđ
6794,hochheben::V,ашьҭҳəара,kuåstteed
6795,hochheben::V,ашьҭҳəара,пайнэ
6796,halten::V,акра,steeredh
6797,halten::V,акра,utniedidh
6798,halten::V,акра,anedit
6799,halten::V,акра,adnalit
6800,halten::V,акра,doallat
6801,halten::V,акра,toollâd
6802,halten::V,акра,tue´rjjeed
6803,halten::V,акра,туаррье
6804,drücken::V,ақəрӷəӷəара,dïelkestidh
6805,drücken::V,ақəрӷəӷəара,dieddet
6806,drücken::V,ақəрӷəӷəара,deaddit
6807,drücken::V,ақəрӷəӷəара,čárvet
6808,drücken::V,ақəрӷəӷəара,čárvuđ
6809,drücken::V,ақəрӷəӷəара,čärvvad
6810,drücken::V,ақəрӷəӷəара,teä´d'ded
6811,drücken::V,ақəрӷəӷəара,пе̄ррэ
6812,drücken::V,ақəрӷəӷəара,ра̄ппче
6813,schieben::V,аҵгəара,vuetjedh
6814,schieben::V,аҵгəара,sjáhtjat
6815,schieben::V,аҵгəара,cáhkit
6816,schieben::V,аҵгəара,cuggâđ
6817,schieben::V,аҵгəара,oi´ǧǧeed
6818,schieben::V,аҵгəара,оййкье
6819,schieben::V,агəара,vuetjedh
6820,schieben::V,агəара,sjáhtjat
6821,schieben::V,агəара,cáhkit
6822,schieben::V,агəара,cuggâđ
6823,schieben::V,агəара,oi´ǧǧeed
6824,schieben::V,агəара,оййкье
6825,kratzen::V,ацəҟьара,våhtsodh
6826,kratzen::V,ацəҟьара,skreepedh
6827,kratzen::V,ацəҟьара,ruohkkat
6828,kratzen::V,ацəҟьара,ruohkastit
6829,kratzen::V,ацəҟьара,gazzut
6830,kratzen::V,ацəҟьара,kazzođ
6831,kratzen::V,ацəҟьара,võckkâd
6832,kratzen::V,ацəҟьара,кышшкэ
6833,kratzen::V,ацəҟьара,каххьце
6834,lecken::V,арбзара,njåalodh
6835,lecken::V,арбзара,njoallot
6836,lecken::V,арбзара,njolodit
6837,lecken::V,арбзара,njuálluđ
6838,lecken::V,арбзара,njuällad
6839,lecken::V,арбзара,нюаллэ
6840,beißen::V,ацҳара,gaektjedh
6841,beißen::V,ацҳара,gássket
6842,beißen::V,ацҳара,gáskestit
6843,beißen::V,ацҳара,gáskit
6844,beißen::V,ацҳара,käskiđ
6845,beißen::V,ацҳара,kä´cǩǩed
6846,beißen::V,ацҳара,ка̄ццьке
6847,abreißen::V,амжəара,bïhkedh
6848,abreißen::V,амжəара,gajkkot
6849,abreißen::V,амжəара,gaikkihit
6850,abreißen::V,амжəара,roottâđ
6851,abreißen::V,амжəара,ra´šǩǩeed
6852,abreißen::V,амжəара,rååttad
6853,abreißen::V,амжəара,ро̄дтҍе
6854,abreißen::V,амжəара,пӯттҍкье
6855,abschneiden::V,ахҵəара,tjoehpestidh
6856,abschneiden::V,ахҵəара,jallat
6857,abschneiden::V,ахҵəара,čuohppat
6858,abschneiden::V,ахҵəара,jogâldiđ
6859,abschneiden::V,ахҵəара,geerelidh
6860,abschneiden::V,ахҵəара,е̄дтэ
6861,abschneiden::V,ахҵəара,е̄дтлэ
6862,abschneiden::V,аҿахҵəара,tjoehpestidh
6863,abschneiden::V,аҿахҵəара,jallat
6864,abschneiden::V,аҿахҵəара,čuohppat
6865,abschneiden::V,аҿахҵəара,jogâldiđ
6866,abschneiden::V,аҿахҵəара,geerelidh
6867,abschneiden::V,аҿахҵəара,е̄дтэ
6868,abschneiden::V,аҿахҵəара,е̄дтлэ
6869,binden::V,аҿаҳəара,gårredidh
6870,binden::V,аҿаҳəара,tjadnat
6871,binden::V,аҿаҳəара,gárrat
6872,binden::V,аҿаҳəара,čoonnâđ
6873,binden::V,аҿаҳəара,čõõnnâd
6874,binden::V,аҿаҳəара,čuõlmmâd
6875,binden::V,аҿаҳəара,ко̄ррэ
6876,binden::V,аҿаҳəара,чӯллмдэ
6877,binden::V,аҿаҳəара,ко̄а̄ррэ
6878,stecken::V,алаҵара,rïjtedh
6879,stecken::V,алаҵара,tsævkkat
6880,stecken::V,алаҵара,cáhkit
6881,stecken::V,алаҵара,cuggâđ
6882,stecken::V,алаҵара,čuõ´ǧ'ǧeed
6883,stecken::V,алаҵара,чогксэ
6884,stecken::V,алаҵара,це̄ӈькхэ
6885,brechen::V,аҧҵəара,dåajodh
6886,brechen::V,аҧҵəара,tsåapkodh
6887,brechen::V,аҧҵəара,doaddjut
6888,brechen::V,аҧҵəара,cuvket
6889,brechen::V,аҧҵəара,moorrâđ
6890,brechen::V,аҧҵəара,mu´rdded
6891,brechen::V,аҧҵəара,муррьтэ
6892,klopfen::V,асра,beenghkedh
6893,klopfen::V,асра,goalkkalit
6894,klopfen::V,асра,tsábbmet
6895,klopfen::V,асра,goalkit
6896,klopfen::V,асра,skoalkit
6897,klopfen::V,асра,skuá'lkuttiđ
6898,klopfen::V,асра,kuälkted
6899,klopfen::V,асра,та̄гкэ
6900,hauen::V,ақəкшара,beenghkedh
6901,hauen::V,ақəкшара,tjuollat
6902,hauen::V,ақəкшара,čuollat
6903,hauen::V,ақəкшара,čurmâđ
6904,hauen::V,ақəкшара,čâ´cǩǩed
6905,hauen::V,ақəкшара,та̄гкэ
6906,hauen::V,ақəкшара,ва̄сстэ
6907,kleben::V,аҷабра,njamkedh
6908,kleben::V,аҷабра,dædnjodit
6909,kleben::V,аҷабра,liibmet
6910,kleben::V,аҷабра,taṃadiđ
6911,kleben::V,аҷабра,li´jmmjed
6912,kleben::V,аҷабра,нямхэ
6913,reiben::V,арҟəыҷра,daanjedh
6914,reiben::V,арҟəыҷра,ruvvit
6915,reiben::V,арҟəыҷра,ruvvet
6916,reiben::V,арҟəыҷра,fiärruđ
6917,reiben::V,арҟəыҷра,heârrad
6918,reiben::V,арҟəыҷра,ru´vvjed
6919,reiben::V,арҟəыҷра,е̄ррэ
6920,streichen::V,ахьшьра,daejdedh
6921,streichen::V,ахьшьра,badtjadidh
6922,streichen::V,ахьшьра,vuojddat
6923,streichen::V,ахьшьра,málet
6924,streichen::V,ахьшьра,njuohtat
6925,streichen::V,ахьшьра,njuottâđ
6926,streichen::V,ахьшьра,puák'suđ
6927,streichen::V,ахьшьра,påhssad
6928,streichen::V,ахьшьра,мо̄а̄шшэ
6929,schleifen::V,ахра,slijhpedh
6930,schleifen::V,ахра,sadjet
6931,schleifen::V,ахра,sadjit
6932,schleifen::V,ахра,šliipet
6933,schleifen::V,ахра,saijeeđ
6934,schleifen::V,ахра,sââjjad
6935,schleifen::V,ахра,tabǯsted
6936,schleifen::V,ахра,то̄а̄мчсе
6937,schneiden::V,аҧҟара,bietskedh
6938,schneiden::V,аҧҟара,suoddat
6939,schneiden::V,аҧҟара,tjuohppat
6940,schneiden::V,аҧҟара,biesskedit
6941,schneiden::V,аҧҟара,čuohppat
6942,schneiden::V,аҧҟара,čuop'pâđ
6943,schneiden::V,аҧҟара,čuõp'pâd
6944,schneiden::V,аҧҟара,е̄дтэ
6945,schneiden::V,аҧҟара,пе̄ррэ
6946,schneiden::V,аҧҟара,чӯххпэ
6947,rütteln::V,арҵысра,firredh
6948,rütteln::V,арҵысра,doargestit
6949,rütteln::V,арҵысра,šluvgit
6950,rütteln::V,арҵысра,pušteđ
6951,rütteln::V,арҵысра,pu´štted
6952,rütteln::V,арҵысра,пушшьтэ
6953,schütteln::V,аршəшəара,firredh
6954,schütteln::V,аршəшəара,sjavnnjet
6955,schütteln::V,аршəшəара,sillnat
6956,schütteln::V,аршəшəара,skullhet
6957,schütteln::V,аршəшəара,salkalit
6958,schütteln::V,аршəшəара,pušteđ
6959,schütteln::V,аршəшəара,pu´štted
6960,schütteln::V,аршəшəара,пушшьтэ
6961,schwenken::V,аҟьара,svinhtedh
6962,schwenken::V,аҟьара,svikkastit
6963,schwenken::V,аҟьара,šlivgut
6964,schwenken::V,аҟьара,hiä'iluttiđ
6965,schwenken::V,аҟьара,heeilted
6966,schwenken::V,аҟьара,маххъе
6967,schütten::V,аҭаҭəара,gurhkedh
6968,schütten::V,аҭаҭəара,hállit
6969,schütten::V,аҭаҭəара,liejkkit
6970,schütten::V,аҭаҭəара,leškiđ
6971,schütten::V,аҭаҭəара,virâttiđ
6972,schütten::V,аҭаҭəара,väällad
6973,schütten::V,аҭаҭəара,ва̄ллэ
6974,füllen::V,арҭəра,dievhtedh
6975,füllen::V,арҭəра,dievddet
6976,füllen::V,арҭəра,deavdit
6977,füllen::V,арҭəра,tevdiđ
6978,füllen::V,арҭəра,tiudded
6979,füllen::V,арҭəра,тӣввтэ
6980,einwickeln::V,алаҳəара,gïesedh
6981,einwickeln::V,алаҳəара,giessat
6982,einwickeln::V,алаҳəара,gárrat
6983,einwickeln::V,алаҳəара,giessat
6984,einwickeln::V,алаҳəара,gurpat
6985,einwickeln::V,алаҳəара,kiessâđ
6986,einwickeln::V,алаҳəара,ǩiõssâd
6987,einwickeln::V,алаҳəара,кӣссэ
6988,tragen::V,аҩагара,guedtedh
6989,tragen::V,аҩагара,guoddet
6990,tragen::V,аҩагара,guoddit
6991,tragen::V,аҩагара,kyed'diđ
6992,tragen::V,аҩагара,kue´d'ded
6993,tragen::V,аҩагара,кӯннҌтэ
6994,schleppen::V,арҳəазара,fatnehtidh
6995,schleppen::V,арҳəазара,sliehpit
6996,schleppen::V,арҳəазара,feastit
6997,schleppen::V,арҳəазара,vie'šidiđ
6998,schleppen::V,арҳəазара,hinnađ
6999,schleppen::V,арҳəазара,nje´ʒʒed
7000,schleppen::V,арҳəазара,чуввкэ
7001,ziehen::V,ахара,giesedh
7002,ziehen::V,ахара,giesset
7003,ziehen::V,ахара,geassit
7004,ziehen::V,ахара,keessiđ
7005,ziehen::V,ахара,ǩie´ssed
7006,ziehen::V,ахара,ке̄ссе
7007,aufbewahren::V,аҵəахра,vöörhkedh
7008,aufbewahren::V,аҵəахра,vuorkkit
7009,aufbewahren::V,аҵəахра,seailluhit
7010,aufbewahren::V,аҵəахра,siä'iluttiđ
7011,aufbewahren::V,аҵəахра,seeilted
7012,aufbewahren::V,аҵəахра,рӯкнэ
7013,werfen::V,аршəра,slampestidh
7014,werfen::V,аршəра,bálkkot
7015,werfen::V,аршəра,suhppet
7016,werfen::V,аршəра,šlivgiđ
7017,werfen::V,аршəра,čeâǥǥted
7018,werfen::V,аршəра,суэххпэ
7019,fangen::V,акра,bivtedh
7020,fangen::V,акра,giddit
7021,fangen::V,акра,bivdit
7022,fangen::V,акра,toppiđ
7023,fangen::V,акра,tää´vted
7024,fangen::V,акра,та̄бпэ
7025,fangen::V,акра,со̄а̄гкэ
7026,packen::V,анкра,doerelidh
7027,packen::V,анкра,kreemsedh
7028,packen::V,анкра,doahppit
7029,packen::V,анкра,doahput
7030,packen::V,анкра,tuáppuđ
7031,packen::V,анкра,ká'ivâstiđ
7032,packen::V,анкра,tää´vted
7033,packen::V,анкра,каццсе
7034,packen::V,анкра,туэрркэ
7035,packen::V,анкра,ро̄а̄ппчье
7036,packen::V,аҵкаара,doerelidh
7037,packen::V,аҵкаара,kreemsedh
7038,packen::V,аҵкаара,doahppit
7039,packen::V,аҵкаара,doahput
7040,packen::V,аҵкаара,tuáppuđ
7041,packen::V,аҵкаара,ká'ivâstiđ
7042,packen::V,аҵкаара,tää´vted
7043,packen::V,аҵкаара,каццсе
7044,packen::V,аҵкаара,туэрркэ
7045,packen::V,аҵкаара,ро̄а̄ппчье
7046,verstecken::V,аҵəахра,tjïekedh
7047,verstecken::V,аҵəахра,tjiehkat
7048,verstecken::V,аҵəахра,čiehkat
7049,verstecken::V,аҵəахра,čieḥâđ
7050,verstecken::V,аҵəахра,peittad
7051,verstecken::V,аҵəахра,пе̄йхьтэ
7052,teilen::V,ашара,juekedh
7053,teilen::V,ашара,juohket
7054,teilen::V,ашара,juohkit
7055,teilen::V,ашара,jyeḥiđ
7056,teilen::V,ашара,jue´ǩǩed
7057,teilen::V,ашара,ю̄гке
7058,teilen::V,ашара,ра̄ттҍке
7059,schicken::V,ашьҭра,saadtodh
7060,schicken::V,ашьҭра,sáddit
7061,schicken::V,ашьҭра,sáddet
7062,schicken::V,ашьҭра,vuo'lgâttiđ
7063,schicken::V,ашьҭра,vuõltteed
7064,schicken::V,ашьҭра,вӯлкхэ
7065,bringen::V,аагара,buektedh
7066,bringen::V,аагара,doalvvot
7067,bringen::V,аагара,buktit
7068,bringen::V,аагара,tuál'vuđ
7069,bringen::V,аагара,pu´htted
7070,bringen::V,аагара,пыххьтэ
7071,hinzufügen::V,ацҵара,dievhtedh
7072,hinzufügen::V,ацҵара,duoddit
7073,hinzufügen::V,ацҵара,lasedit
7074,hinzufügen::V,ацҵара,lasihit
7075,hinzufügen::V,ацҵара,lasettiđ
7076,hinzufügen::V,ацҵара,lââ´zzted
7077,hinzufügen::V,ацҵара,лажьхе
7078,bekommen::V,аҧшаара,åadtjodh
7079,bekommen::V,аҧшаара,åttjudit
7080,bekommen::V,аҧшаара,oažžut
7081,bekommen::V,аҧшаара,juksâđ
7082,bekommen::V,аҧшаара,uáž'žuđ
7083,bekommen::V,аҧшаара,vuäǯ'ǯâd
7084,bekommen::V,аҧшаара,вуаннче
7085,bekommen::V,архиара,åadtjodh
7086,bekommen::V,архиара,åttjudit
7087,bekommen::V,архиара,oažžut
7088,bekommen::V,архиара,juksâđ
7089,bekommen::V,архиара,uáž'žuđ
7090,bekommen::V,архиара,vuäǯ'ǯâd
7091,bekommen::V,архиара,вуаннче
7092,bekommen::V,аура,åadtjodh
7093,bekommen::V,аура,åttjudit
7094,bekommen::V,аура,oažžut
7095,bekommen::V,аура,juksâđ
7096,bekommen::V,аура,uáž'žuđ
7097,bekommen::V,аура,vuäǯ'ǯâd
7098,bekommen::V,аура,вуаннче
7099,erhalten::V,аиура,åadtjodh
7100,erhalten::V,аиура,oadtjot
7101,erhalten::V,аиура,oažžut
7102,erhalten::V,аиура,uáž'žuđ
7103,erhalten::V,аиура,vuäǯ'ǯâd
7104,erhalten::V,аиура,ва̄лльтэ
7105,nehmen::V,агара,vaeltedh
7106,nehmen::V,агара,válldet
7107,nehmen::V,агара,váldit
7108,nehmen::V,агара,väldiđ
7109,nehmen::V,агара,vä´ldded
7110,nehmen::V,агара,ва̄лльтэ
7111,wählen::V,алҧшаара,veeljedh
7112,wählen::V,алҧшаара,válljit
