,Concept_ID,se,ro
7558,heben::V,loktet,ridica
7559,heben::V,bajidit,ridica
7560,heben::V,pajediđ,ridica
7561,heben::V,kokkiđ,ridica
7562,heben::V,kaggâd,ridica
7563,heben::V,pââ´jeed,ridica
7564,heben::V,пайнэ,ridica
7565,heben::V,пайнэллэ,ridica
7566,hochheben::V,lutnjedh,ridica
7567,hochheben::V,låggŋit,ridica
7568,hochheben::V,loktet,ridica
7569,hochheben::V,pajediđ,ridica
7570,hochheben::V,kuåstteed,ridica
7571,hochheben::V,пайнэ,ridica
7572,ergreifen::V,fihkelidh,lua
7573,ergreifen::V,fihkelidh,apuca
7574,ergreifen::V,sårjjot,lua
7575,ergreifen::V,sårjjot,apuca
7576,ergreifen::V,doahppit,lua
7577,ergreifen::V,doahppit,apuca
7578,ergreifen::V,fáhtet,lua
7579,ergreifen::V,fáhtet,apuca
7580,ergreifen::V,tuáppuđ,lua
7581,ergreifen::V,tuáppuđ,apuca
7582,ergreifen::V,poppâ´tted,lua
7583,ergreifen::V,poppâ´tted,apuca
7584,ergreifen::V,каццсе,lua
7585,ergreifen::V,каццсе,apuca
7586,ergreifen::V,туэрркэ,lua
7587,ergreifen::V,туэрркэ,apuca
7588,ergreifen::V,ро̄а̄ппчье,lua
7589,ergreifen::V,ро̄а̄ппчье,apuca
7590,halten::V,steeredh,ține
7591,halten::V,utniedidh,ține
7592,halten::V,anedit,ține
7593,halten::V,adnalit,ține
7594,halten::V,doallat,ține
7595,halten::V,toollâd,ține
7596,halten::V,tue´rjjeed,ține
7597,halten::V,туаррье,ține
7598,drücken::V,dïelkestidh,apăsa
7599,drücken::V,dïelkestidh,strânge
7600,drücken::V,dieddet,apăsa
7601,drücken::V,dieddet,strânge
7602,drücken::V,deaddit,apăsa
7603,drücken::V,deaddit,strânge
7604,drücken::V,čárvet,apăsa
7605,drücken::V,čárvet,strânge
7606,drücken::V,čárvuđ,apăsa
7607,drücken::V,čárvuđ,strânge
7608,drücken::V,čärvvad,apăsa
7609,drücken::V,čärvvad,strânge
7610,drücken::V,teä´d'ded,apăsa
7611,drücken::V,teä´d'ded,strânge
7612,drücken::V,пе̄ррэ,apăsa
7613,drücken::V,пе̄ррэ,strânge
7614,drücken::V,ра̄ппче,apăsa
7615,drücken::V,ра̄ппче,strânge
7616,schieben::V,vuetjedh,împinge
7617,schieben::V,sjáhtjat,împinge
7618,schieben::V,cáhkit,împinge
7619,schieben::V,cuggâđ,împinge
7620,schieben::V,oi´ǧǧeed,împinge
7621,schieben::V,оййкье,împinge
7622,kratzen::V,våhtsodh,zgâria
7623,kratzen::V,skreepedh,zgâria
7624,kratzen::V,ruohkkat,zgâria
7625,kratzen::V,ruohkastit,zgâria
7626,kratzen::V,gazzut,zgâria
7627,kratzen::V,kazzođ,zgâria
7628,kratzen::V,võckkâd,zgâria
7629,kratzen::V,кышшкэ,zgâria
7630,kratzen::V,каххьце,zgâria
7631,lecken::V,njåalodh,linge
7632,lecken::V,njoallot,linge
7633,lecken::V,njolodit,linge
7634,lecken::V,njuálluđ,linge
7635,lecken::V,njuällad,linge
7636,lecken::V,нюаллэ,linge
7637,beißen::V,gaektjedh,mușca
7638,beißen::V,gássket,mușca
7639,beißen::V,gáskestit,mușca
7640,beißen::V,gáskit,mușca
7641,beißen::V,käskiđ,mușca
7642,beißen::V,kä´cǩǩed,mușca
7643,beißen::V,ка̄ццьке,mușca
7644,abreißen::V,bïhkedh,rupe
7645,abreißen::V,bïhkedh,smulge
7646,abreißen::V,gajkkot,rupe
7647,abreißen::V,gajkkot,smulge
7648,abreißen::V,gaikkihit,rupe
7649,abreißen::V,gaikkihit,smulge
7650,abreißen::V,roottâđ,rupe
7651,abreißen::V,roottâđ,smulge
7652,abreißen::V,ra´šǩǩeed,rupe
7653,abreißen::V,ra´šǩǩeed,smulge
7654,abreißen::V,rååttad,rupe
7655,abreißen::V,rååttad,smulge
7656,abreißen::V,ро̄дтҍе,rupe
7657,abreißen::V,ро̄дтҍе,smulge
7658,abreißen::V,пӯттҍкье,rupe
7659,abreißen::V,пӯттҍкье,smulge
7660,abschneiden::V,tjoehpestidh,scurta
7661,abschneiden::V,jallat,scurta
7662,abschneiden::V,čuohppat,scurta
7663,abschneiden::V,jogâldiđ,scurta
7664,abschneiden::V,geerelidh,scurta
7665,abschneiden::V,е̄дтэ,scurta
7666,abschneiden::V,е̄дтлэ,scurta
7667,binden::V,gårredidh,lega
7668,binden::V,tjadnat,lega
7669,binden::V,gárrat,lega
7670,binden::V,čoonnâđ,lega
7671,binden::V,čõõnnâd,lega
7672,binden::V,čuõlmmâd,lega
7673,binden::V,ко̄ррэ,lega
7674,binden::V,чӯллмдэ,lega
7675,binden::V,ко̄а̄ррэ,lega
7676,stecken::V,rïjtedh,pune
7677,stecken::V,tsævkkat,pune
7678,stecken::V,cáhkit,pune
7679,stecken::V,cuggâđ,pune
7680,stecken::V,čuõ´ǧ'ǧeed,pune
7681,stecken::V,чогксэ,pune
7682,stecken::V,це̄ӈькхэ,pune
7683,brechen::V,dåajodh,rupe
7684,brechen::V,dåajodh,frânge
7685,brechen::V,tsåapkodh,rupe
7686,brechen::V,tsåapkodh,frânge
7687,brechen::V,doaddjut,rupe
7688,brechen::V,doaddjut,frânge
7689,brechen::V,cuvket,rupe
7690,brechen::V,cuvket,frânge
7691,brechen::V,moorrâđ,rupe
7692,brechen::V,moorrâđ,frânge
7693,brechen::V,mu´rdded,rupe
7694,brechen::V,mu´rdded,frânge
7695,brechen::V,муррьтэ,rupe
7696,brechen::V,муррьтэ,frânge
7697,klopfen::V,beenghkedh,ciocăni
7698,klopfen::V,goalkkalit,ciocăni
7699,klopfen::V,tsábbmet,ciocăni
7700,klopfen::V,goalkit,ciocăni
7701,klopfen::V,skoalkit,ciocăni
7702,klopfen::V,skuá'lkuttiđ,ciocăni
7703,klopfen::V,kuälkted,ciocăni
7704,klopfen::V,та̄гкэ,ciocăni
7705,hauen::V,beenghkedh,lovi
7706,hauen::V,tjuollat,lovi
7707,hauen::V,čuollat,lovi
7708,hauen::V,čurmâđ,lovi
7709,hauen::V,čâ´cǩǩed,lovi
7710,hauen::V,та̄гкэ,lovi
7711,hauen::V,ва̄сстэ,lovi
7712,kleben::V,njamkedh,lipi
7713,kleben::V,dædnjodit,lipi
7714,kleben::V,liibmet,lipi
7715,kleben::V,taṃadiđ,lipi
7716,kleben::V,li´jmmjed,lipi
7717,kleben::V,нямхэ,lipi
7718,reiben::V,daanjedh,freca
7719,reiben::V,daanjedh,fricționa
7720,reiben::V,ruvvit,freca
7721,reiben::V,ruvvit,fricționa
7722,reiben::V,ruvvet,freca
7723,reiben::V,ruvvet,fricționa
7724,reiben::V,fiärruđ,freca
7725,reiben::V,fiärruđ,fricționa
7726,reiben::V,heârrad,freca
7727,reiben::V,heârrad,fricționa
7728,reiben::V,ru´vvjed,freca
7729,reiben::V,ru´vvjed,fricționa
7730,reiben::V,е̄ррэ,freca
7731,reiben::V,е̄ррэ,fricționa
7732,streichen::V,daejdedh,unge
7733,streichen::V,badtjadidh,unge
7734,streichen::V,vuojddat,unge
7735,streichen::V,málet,unge
7736,streichen::V,njuohtat,unge
7737,streichen::V,njuottâđ,unge
7738,streichen::V,puák'suđ,unge
7739,streichen::V,påhssad,unge
7740,streichen::V,мо̄а̄шшэ,unge
7741,schleifen::V,slijhpedh,ascuți
7742,schleifen::V,sadjet,ascuți
7743,schleifen::V,sadjit,ascuți
7744,schleifen::V,šliipet,ascuți
7745,schleifen::V,saijeeđ,ascuți
7746,schleifen::V,sââjjad,ascuți
7747,schleifen::V,tabǯsted,ascuți
7748,schleifen::V,то̄а̄мчсе,ascuți
7749,schneiden::V,bietskedh,tăia
7750,schneiden::V,suoddat,tăia
7751,schneiden::V,tjuohppat,tăia
7752,schneiden::V,biesskedit,tăia
7753,schneiden::V,čuohppat,tăia
7754,schneiden::V,čuop'pâđ,tăia
7755,schneiden::V,čuõp'pâd,tăia
7756,schneiden::V,е̄дтэ,tăia
7757,schneiden::V,пе̄ррэ,tăia
7758,schneiden::V,чӯххпэ,tăia
7759,rütteln::V,firredh,zgâlțâi
7760,rütteln::V,doargestit,zgâlțâi
7761,rütteln::V,šluvgit,zgâlțâi
7762,rütteln::V,pušteđ,zgâlțâi
7763,rütteln::V,pu´štted,zgâlțâi
7764,rütteln::V,пушшьтэ,zgâlțâi
7765,schütteln::V,firredh,scutura
7766,schütteln::V,sjavnnjet,scutura
7767,schütteln::V,sillnat,scutura
7768,schütteln::V,skullhet,scutura
7769,schütteln::V,salkalit,scutura
7770,schütteln::V,pušteđ,scutura
7771,schütteln::V,pu´štted,scutura
7772,schütteln::V,пушшьтэ,scutura
7773,schwenken::V,svinhtedh,agita
7774,schwenken::V,svikkastit,agita
7775,schwenken::V,šlivgut,agita
7776,schwenken::V,hiä'iluttiđ,agita
7777,schwenken::V,heeilted,agita
7778,schwenken::V,маххъе,agita
7779,schütten::V,gurhkedh,vărsa
7780,schütten::V,hállit,vărsa
7781,schütten::V,liejkkit,vărsa
7782,schütten::V,leškiđ,vărsa
7783,schütten::V,virâttiđ,vărsa
7784,schütten::V,väällad,vărsa
7785,schütten::V,ва̄ллэ,vărsa
7786,füllen::V,dievhtedh,umple
7787,füllen::V,dievddet,umple
7788,füllen::V,deavdit,umple
7789,füllen::V,tevdiđ,umple
7790,füllen::V,tiudded,umple
7791,füllen::V,тӣввтэ,umple
7792,einwickeln::V,gïesedh,înveli
7793,einwickeln::V,gïesedh,înfășura
7794,einwickeln::V,giessat,înveli
7795,einwickeln::V,giessat,înfășura
7796,einwickeln::V,gárrat,înveli
7797,einwickeln::V,gárrat,înfășura
7798,einwickeln::V,giessat,înveli
7799,einwickeln::V,giessat,înfășura
7800,einwickeln::V,gurpat,înveli
7801,einwickeln::V,gurpat,înfășura
7802,einwickeln::V,kiessâđ,înveli
7803,einwickeln::V,kiessâđ,înfășura
7804,einwickeln::V,ǩiõssâd,înveli
7805,einwickeln::V,ǩiõssâd,înfășura
7806,einwickeln::V,кӣссэ,înveli
7807,einwickeln::V,кӣссэ,înfășura
7808,tragen::V,guedtedh,căra
7809,tragen::V,guoddet,căra
7810,tragen::V,guoddit,căra
7811,tragen::V,kyed'diđ,căra
7812,tragen::V,kue´d'ded,căra
7813,tragen::V,кӯннҌтэ,căra
7814,schleppen::V,fatnehtidh,târî
7815,schleppen::V,sliehpit,târî
7816,schleppen::V,feastit,târî
7817,schleppen::V,vie'šidiđ,târî
7818,schleppen::V,hinnađ,târî
7819,schleppen::V,nje´ʒʒed,târî
7820,schleppen::V,чуввкэ,târî
7821,ziehen::V,giesedh,trage
7822,ziehen::V,giesset,trage
7823,ziehen::V,geassit,trage
7824,ziehen::V,keessiđ,trage
7825,ziehen::V,ǩie´ssed,trage
7826,ziehen::V,ке̄ссе,trage
7827,aufbewahren::V,vöörhkedh,păstra
7828,aufbewahren::V,vöörhkedh,conserva
7829,aufbewahren::V,vuorkkit,păstra
7830,aufbewahren::V,vuorkkit,conserva
7831,aufbewahren::V,seailluhit,păstra
7832,aufbewahren::V,seailluhit,conserva
7833,aufbewahren::V,siä'iluttiđ,păstra
7834,aufbewahren::V,siä'iluttiđ,conserva
7835,aufbewahren::V,seeilted,păstra
7836,aufbewahren::V,seeilted,conserva
7837,aufbewahren::V,рӯкнэ,păstra
7838,aufbewahren::V,рӯкнэ,conserva
7839,werfen::V,slampestidh,arunca
7840,werfen::V,bálkkot,arunca
7841,werfen::V,suhppet,arunca
7842,werfen::V,šlivgiđ,arunca
7843,werfen::V,čeâǥǥted,arunca
7844,werfen::V,суэххпэ,arunca
7845,fangen::V,bivtedh,prinde
7846,fangen::V,giddit,prinde
7847,fangen::V,bivdit,prinde
7848,fangen::V,toppiđ,prinde
7849,fangen::V,tää´vted,prinde
7850,fangen::V,та̄бпэ,prinde
7851,fangen::V,со̄а̄гкэ,prinde
7852,packen::V,doerelidh,apuca
7853,packen::V,kreemsedh,apuca
7854,packen::V,doahppit,apuca
7855,packen::V,doahput,apuca
7856,packen::V,tuáppuđ,apuca
7857,packen::V,ká'ivâstiđ,apuca
7858,packen::V,tää´vted,apuca
7859,packen::V,каццсе,apuca
7860,packen::V,туэрркэ,apuca
7861,packen::V,ро̄а̄ппчье,apuca
7862,verstecken::V,tjïekedh,ascunde
7863,verstecken::V,tjiehkat,ascunde
7864,verstecken::V,čiehkat,ascunde
7865,verstecken::V,čieḥâđ,ascunde
7866,verstecken::V,peittad,ascunde
7867,verstecken::V,пе̄йхьтэ,ascunde
7868,teilen::V,juekedh,împărți
7869,teilen::V,juohket,împărți
7870,teilen::V,juohkit,împărți
7871,teilen::V,jyeḥiđ,împărți
7872,teilen::V,jue´ǩǩed,împărți
7873,teilen::V,ю̄гке,împărți
7874,teilen::V,ра̄ттҍке,împărți
7875,schicken::V,saadtodh,trimite
7876,schicken::V,sáddit,trimite
7877,schicken::V,sáddet,trimite
7878,schicken::V,vuo'lgâttiđ,trimite
7879,schicken::V,vuõltteed,trimite
7880,schicken::V,вӯлкхэ,trimite
7881,bringen::V,buektedh,aduce
7882,bringen::V,doalvvot,aduce
7883,bringen::V,buktit,aduce
7884,bringen::V,tuál'vuđ,aduce
7885,bringen::V,pu´htted,aduce
7886,bringen::V,пыххьтэ,aduce
7887,hinzufügen::V,dievhtedh,adăuga
7888,hinzufügen::V,duoddit,adăuga
7889,hinzufügen::V,lasedit,adăuga
7890,hinzufügen::V,lasihit,adăuga
7891,hinzufügen::V,lasettiđ,adăuga
7892,hinzufügen::V,lââ´zzted,adăuga
7893,hinzufügen::V,лажьхе,adăuga
7894,bekommen::V,åadtjodh,obține
7895,bekommen::V,åadtjodh,dobândi
7896,bekommen::V,åttjudit,obține
7897,bekommen::V,åttjudit,dobândi
7898,bekommen::V,oažžut,obține
7899,bekommen::V,oažžut,dobândi
7900,bekommen::V,juksâđ,obține
7901,bekommen::V,juksâđ,dobândi
7902,bekommen::V,uáž'žuđ,obține
7903,bekommen::V,uáž'žuđ,dobândi
7904,bekommen::V,vuäǯ'ǯâd,obține
7905,bekommen::V,vuäǯ'ǯâd,dobândi
7906,bekommen::V,вуаннче,obține
7907,bekommen::V,вуаннче,dobândi
7908,erhalten::V,åadtjodh,primi
7909,erhalten::V,åadtjodh,căpăta
7910,erhalten::V,oadtjot,primi
7911,erhalten::V,oadtjot,căpăta
7912,erhalten::V,oažžut,primi
7913,erhalten::V,oažžut,căpăta
7914,erhalten::V,uáž'žuđ,primi
7915,erhalten::V,uáž'žuđ,căpăta
7916,erhalten::V,vuäǯ'ǯâd,primi
7917,erhalten::V,vuäǯ'ǯâd,căpăta
7918,erhalten::V,ва̄лльтэ,primi
7919,erhalten::V,ва̄лльтэ,căpăta
7920,nehmen::V,vaeltedh,lua
7921,nehmen::V,válldet,lua
7922,nehmen::V,váldit,lua
7923,nehmen::V,väldiđ,lua
7924,nehmen::V,vä´ldded,lua
7925,nehmen::V,ва̄лльтэ,lua
7926,wählen::V,veeljedh,opta
7927,wählen::V,veeljedh,alege
7928,wählen::V,válljit,opta
7929,wählen::V,válljit,alege
7930,wählen::V,válljet,opta
7931,wählen::V,válljet,alege
7932,wählen::V,valjiđ,opta
7933,wählen::V,valjiđ,alege
7934,wählen::V,vaalšed,opta
7935,wählen::V,vaalšed,alege
7936,wählen::V,va´lljeed,opta
7937,wählen::V,va´lljeed,alege
7938,wählen::V,воалшэ,opta
7939,wählen::V,воалшэ,alege
7940,auswählen::V,veeljedh,selecta
7941,auswählen::V,tjuolldet,selecta
7942,auswählen::V,válljet,selecta
7943,auswählen::V,valjiđ,selecta
7944,auswählen::V,vaalšed,selecta
7945,auswählen::V,va´lljeed,selecta
7946,auswählen::V,воалшэ,selecta
7947,bewahren::V,vaarjelidh,păstra
7948,bewahren::V,bisodit,păstra
7949,bewahren::V,várjjalit,păstra
7950,bewahren::V,seailluhit,păstra
7951,bewahren::V,varjâliđ,păstra
7952,bewahren::V,varjjled,păstra
7953,bewahren::V,ӣшшьтэ,păstra
7954,bewahren::V,во̄а̄ррьдэ,păstra
7955,behindern::V,hööptdeh,stingheri
7956,behindern::V,hieredit,stingheri
7957,behindern::V,muhttet,stingheri
7958,behindern::V,eastadit,stingheri
7959,behindern::V,estiđ,stingheri
7960,behindern::V,coggâđ,stingheri
7961,behindern::V,hettiđ,stingheri
7962,behindern::V,cõggâd,stingheri
7963,behindern::V,е̄кхэллэ,stingheri
7964,verderben::V,biejstedh,strica
7965,verderben::V,spedjat,strica
7966,verderben::V,billistit,strica
7967,verderben::V,pillediđ,strica
7968,verderben::V,tårmmad,strica
7969,verderben::V,pe´llsted,strica
7970,verderben::V,тоаррмэ,strica
7971,verderben::V,ма̄ййкэ,strica
7972,beschädigen::V,fæjloedidh,strica
7973,beschädigen::V,vahágahttet,strica
7974,beschädigen::V,bilidit,strica
7975,beschädigen::V,vahâgittiđ,strica
7976,beschädigen::V,pä´rtteed,strica
7977,beschädigen::V,муррьтэ,strica
7978,zerbrechen::V,tsööpkedh,rupe
7979,zerbrechen::V,tsööpkedh,frânge
7980,zerbrechen::V,doadjet,rupe
7981,zerbrechen::V,doadjet,frânge
7982,zerbrechen::V,cuvket,rupe
7983,zerbrechen::V,cuvket,frânge
7984,zerbrechen::V,cuov'kkiđ,rupe
7985,zerbrechen::V,cuov'kkiđ,frânge
7986,zerbrechen::V,muårrâd,rupe
7987,zerbrechen::V,muårrâd,frânge
7988,zerbrechen::V,cu´vǩǩeed,rupe
7989,zerbrechen::V,cu´vǩǩeed,frânge
7990,zerbrechen::V,муррьтэ,rupe
7991,zerbrechen::V,муррьтэ,frânge
7992,zerreißen::V,gejhkielidh,rupe
7993,zerreißen::V,gejhkielidh,sfâșia
7994,zerreißen::V,gajkudit,rupe
7995,zerreißen::V,gajkudit,sfâșia
7996,zerreißen::V,gaikkodit,rupe
7997,zerreißen::V,gaikkodit,sfâșia
7998,zerreißen::V,ráisket,rupe
7999,zerreißen::V,ráisket,sfâșia
8000,zerreißen::V,kiškođ,rupe
8001,zerreißen::V,kiškođ,sfâșia
8002,zerreißen::V,ra´šǩǩeed,rupe
8003,zerreißen::V,ra´šǩǩeed,sfâșia
8004,zerreißen::V,пуатткэ,rupe
8005,zerreißen::V,пуатткэ,sfâșia
8006,zerstören::V,eerjedh,distruge
8007,zerstören::V,biejsstet,distruge
8008,zerstören::V,håhkkidit,distruge
8009,zerstören::V,heavahit,distruge
8010,zerstören::V,duš'šadit,distruge
8011,zerstören::V,bilidit,distruge
8012,zerstören::V,hevâttiđ,distruge
8013,zerstören::V,hiâvted,distruge
8014,zerstören::V,ёҏтэ,distruge
8015,verbrennen::V,båeltedh,arde
8016,verbrennen::V,båeltedh,incendia
8017,verbrennen::V,boalldet,arde
8018,verbrennen::V,boalldet,incendia
8019,verbrennen::V,boaldit,arde
8020,verbrennen::V,boaldit,incendia
8021,verbrennen::V,puál'diđ,arde
8022,verbrennen::V,puál'diđ,incendia
8023,verbrennen::V,puä´ldded,arde
8024,verbrennen::V,puä´ldded,incendia
8025,verbrennen::V,пуэлльтэ,arde
8026,verbrennen::V,пуэлльтэ,incendia
8027,geben::V,vedtedh,da
8028,geben::V,vaddet,da
8029,geben::V,addit,da
8030,geben::V,addliđ,da
8031,geben::V,ä´n,da
8032,geben::V,аннҍтэ,da
8033,reichen::V,geelkedh,întinde
8034,reichen::V,lagádit,întinde
8035,reichen::V,geiget,întinde
8036,reichen::V,keigiđ,întinde
8037,reichen::V,vuõiggâ´stted,întinde
8038,reichen::V,аннҍтэ,întinde
8039,schenken::V,vedtedh,dărui
8040,schenken::V,vaddet,dărui
8041,schenken::V,skeaŋkut,dărui
8042,schenken::V,skeŋket,dărui
8043,schenken::V,skeŋkkiđ,dărui
8044,schenken::V,sǩiâŋkkâd,dărui
8045,schenken::V,ла̄ххе,dărui
8046,versprechen::V,luhpiedidh,făgădui
8047,versprechen::V,jáhttet,făgădui
8048,versprechen::V,lohpidit,făgădui
8049,versprechen::V,lopediđ,făgădui
8050,versprechen::V,lå´ppeed,făgădui
8051,versprechen::V,о̄а̄шштҍе,făgădui
8052,wünschen::V,lahkoehtidh,ura
8053,wünschen::V,sávvat,ura
8054,wünschen::V,sávadit,ura
8055,wünschen::V,doaivvuhit,ura
8056,wünschen::V,tuá'ivuttiđ,ura
8057,wünschen::V,tuâivvad,ura
8058,wünschen::V,туввэ,ura
8059,loben::V,girmedh,lăuda
8060,loben::V,májnnot,lăuda
8061,loben::V,rámmpot,lăuda
8062,loben::V,máidnut,lăuda
8063,loben::V,rámidit,lăuda
8064,loben::V,rammuđ,lăuda
8065,loben::V,rämidiđ,lăuda
8066,loben::V,ââ´leed,lăuda
8067,loben::V,ǩei´tted,lăuda
8068,loben::V,кыйта,lăuda
8069,küssen::V,tjånnahtidh,săruta
8070,küssen::V,tjuvliestidh,săruta
8071,küssen::V,tjullit,săruta
8072,küssen::V,tjulestit,săruta
8073,küssen::V,cum'mát,săruta
8074,küssen::V,cummistit,săruta
8075,küssen::V,cummâliđ,săruta
8076,küssen::V,cu´mmsted,săruta
8077,küssen::V,cu´mmstõõllâd,săruta
8078,küssen::V,нӣссэ,săruta
8079,wiegen::V,sjammadidh,legăna
8080,wiegen::V,vuohttot,legăna
8081,wiegen::V,vuohtudit,legăna
8082,wiegen::V,vuohttut,legăna
8083,wiegen::V,vuát'tuđ,legăna
8084,wiegen::V,nuäkkad,legăna
8085,wiegen::V,suâibted,legăna
8086,wiegen::V,нуагкэ,legăna
8087,zudecken::V,gaptjedh,acoperi
8088,zudecken::V,loavddet,acoperi
8089,zudecken::V,gokčat,acoperi
8090,zudecken::V,luáv'diđ,acoperi
8091,zudecken::V,kä´tted,acoperi
8092,zudecken::V,ка̄ххьтэ,acoperi
8093,wecken::V,gåaskodh,trezi
8094,wecken::V,gåaskodh,deștepta
8095,wecken::V,båktet,trezi
8096,wecken::V,båktet,deștepta
8097,wecken::V,boktit,trezi
8098,wecken::V,boktit,deștepta
8099,wecken::V,rávkat,trezi
8100,wecken::V,rávkat,deștepta
8101,wecken::V,cuvnâđ,trezi
8102,wecken::V,cuvnâđ,deștepta
8103,wecken::V,counnâd,trezi
8104,wecken::V,counnâd,deștepta
8105,wecken::V,цо̄ввнэ,trezi
8106,wecken::V,цо̄ввнэ,deștepta
8107,zeigen::V,vuesiehtidh,arăta
8108,zeigen::V,vuosedit,arăta
8109,zeigen::V,giejgget,arăta
8110,zeigen::V,čájehit,arăta
8111,zeigen::V,čäittiđ,arăta
8112,zeigen::V,čujottiđ,arăta
8113,zeigen::V,čuäi´ted,arăta
8114,zeigen::V,вӯзьхе,arăta
8115,führen::V,steeredh,călăuzi
8116,führen::V,doalvvot,călăuzi
8117,führen::V,láidet,călăuzi
8118,führen::V,jođettiđ,călăuzi
8119,führen::V,jåå´đted,călăuzi
8120,führen::V,выгкэ,călăuzi
8121,lehren::V,ööhpehtidh,preda
8122,lehren::V,ööhpehtidh,învăța
8123,lehren::V,åhpadit,preda
8124,lehren::V,åhpadit,învăța
8125,lehren::V,oahpahit,preda
8126,lehren::V,oahpahit,învăța
8127,lehren::V,máttááttiđ,preda
8128,lehren::V,máttááttiđ,învăța
8129,lehren::V,mätt'ted,preda
8130,lehren::V,mätt'ted,învăța
8131,lehren::V,vuä´ppsted,preda
8132,lehren::V,vuä´ppsted,învăța
8133,lehren::V,ма̄тҍха,preda
8134,lehren::V,ма̄тҍха,învăța
8135,unterrichten::V,ööhpehtidh,învăța
8136,unterrichten::V,ööhpehtidh,instrui
8137,unterrichten::V,lågådit,învăța
8138,unterrichten::V,lågådit,instrui
8139,unterrichten::V,åhpadit,învăța
8140,unterrichten::V,åhpadit,instrui
8141,unterrichten::V,oahpahit,învăța
8142,unterrichten::V,oahpahit,instrui
8143,unterrichten::V,škovliđ,învăța
8144,unterrichten::V,škovliđ,instrui
8145,unterrichten::V,máttááttiđ,învăța
8146,unterrichten::V,máttááttiđ,instrui
8147,unterrichten::V,mätt'ted,învăța
8148,unterrichten::V,mätt'ted,instrui
8149,unterrichten::V,vuä´ppsted,învăța
8150,unterrichten::V,vuä´ppsted,instrui
8151,unterrichten::V,ма̄тҍха,învăța
8152,unterrichten::V,ма̄тҍха,instrui
8153,aufziehen::V,eeledh,crește
8154,aufziehen::V,bajedit,crește
8155,aufziehen::V,biebmat,crește
8156,aufziehen::V,pajaskeessiđ,crește
8157,aufziehen::V,šoddâdiđ,crește
