,Concept_ID,se,pt
7919,vereinigen::V,э̄хтхэ,unir
7920,vereinigen::V,э̄хтхэ,reunir
7921,besuchen::V,åahpodh,ir ver
7922,besuchen::V,åahpodh,visitar
7923,besuchen::V,goevlelidh,ir ver
7924,besuchen::V,goevlelidh,visitar
7925,besuchen::V,guossit,ir ver
7926,besuchen::V,guossit,visitar
7927,besuchen::V,gal'let,ir ver
7928,besuchen::V,gal'let,visitar
7929,besuchen::V,fitnat,ir ver
7930,besuchen::V,fitnat,visitar
7931,besuchen::V,kolliđ,ir ver
7932,besuchen::V,kolliđ,visitar
7933,besuchen::V,kõ´ll'jed,ir ver
7934,besuchen::V,kõ´ll'jed,visitar
7935,besuchen::V,по̄дтлэ,ir ver
7936,besuchen::V,по̄дтлэ,visitar
7937,besuchen::V,во̄тэдтэ,ir ver
7938,besuchen::V,во̄тэдтэ,visitar
7939,besuchen::V,во̄а̄ррдэ,ir ver
7940,besuchen::V,во̄а̄ррдэ,visitar
7941,treffen::V,dieviedidh,encontrar
7942,treffen::V,iejvvit,encontrar
7943,treffen::V,deaivat,encontrar
7944,treffen::V,staaviđ,encontrar
7945,treffen::V,teividiđ,encontrar
7946,treffen::V,o´ddjõõttâd,encontrar
7947,treffen::V,вуэсстлэ,encontrar
7948,sich versammeln::V,gaavnedidh,reunir-se
7949,sich versammeln::V,tjoaggut,reunir-se
7950,sich versammeln::V,čoahkkanit,reunir-se
7951,sich versammeln::V,čokkâniđ,reunir-se
7952,sich versammeln::V,nurâdâttâđ,reunir-se
7953,sich versammeln::V,noorõõttâd,reunir-se
7954,sich versammeln::V,вӯллклэ,reunir-se
7955,spielen::V,rïdtjedh,jogar
7956,spielen::V,rïdtjedh,brincar
7957,spielen::V,lustedalledh,jogar
7958,spielen::V,lustedalledh,brincar
7959,spielen::V,ståhkat,jogar
7960,spielen::V,ståhkat,brincar
7961,spielen::V,stuvssit,jogar
7962,spielen::V,stuvssit,brincar
7963,spielen::V,speallat,jogar
7964,spielen::V,speallat,brincar
7965,spielen::V,le'ihâšiđ,jogar
7966,spielen::V,le'ihâšiđ,brincar
7967,spielen::V,siõrrâd,jogar
7968,spielen::V,siõrrâd,brincar
7969,spielen::V,speâllad,jogar
7970,spielen::V,speâllad,brincar
7971,spielen::V,сӣррэ,jogar
7972,spielen::V,сӣррэ,brincar
7973,singen::V,laavlodh,cantar
7974,singen::V,lávllot,cantar
7975,singen::V,lávlut,cantar
7976,singen::V,lávluđ,cantar
7977,singen::V,läullad,cantar
7978,singen::V,ла̄ввлэ,cantar
7979,tanzen::V,daanhtsodh,bailar
7980,tanzen::V,dánssat,bailar
7981,tanzen::V,gærssulit,bailar
7982,tanzen::V,dánset,bailar
7983,tanzen::V,tánssáđ,bailar
7984,tanzen::V,ta´nssjed,bailar
7985,tanzen::V,pleäs'sjed,bailar
7986,tanzen::V,нюччке,bailar
7987,tanzen::V,пляссъе,bailar
7988,sich trennen::V,jååkedidh,apartar-se
7989,sich trennen::V,sirrat,apartar-se
7990,sich trennen::V,sirádit,apartar-se
7991,sich trennen::V,earránit,apartar-se
7992,sich trennen::V,ratkuđ,apartar-se
7993,sich trennen::V,rätkkjed,apartar-se
7994,sich trennen::V,кӯдтъе,apartar-se
7995,verlassen::V,laehpedh,deixar
7996,verlassen::V,laehpedh,abandonar
7997,verlassen::V,guodet,deixar
7998,verlassen::V,guodet,abandonar
7999,verlassen::V,guođđit,deixar
8000,verlassen::V,guođđit,abandonar
8001,verlassen::V,hilgođ,deixar
8002,verlassen::V,hilgođ,abandonar
8003,verlassen::V,kyeđđiđ,deixar
8004,verlassen::V,kyeđđiđ,abandonar
8005,verlassen::V,kue´đđed,deixar
8006,verlassen::V,kue´đđed,abandonar
8007,verlassen::V,сӯһпъе,deixar
8008,verlassen::V,сӯһпъе,abandonar
8009,retten::V,gorredidh,salvar
8010,retten::V,gádjot,salvar
8011,retten::V,gádjut,salvar
8012,retten::V,kááijuđ,salvar
8013,retten::V,piä'luštiđ,salvar
8014,retten::V,ka´jjeed,salvar
8015,retten::V,вуаннче,salvar
8016,bewachen::V,geehtedh,vigiar
8017,bewachen::V,geehtedh,guardar
8018,bewachen::V,váktit,vigiar
8019,bewachen::V,váktit,guardar
8020,bewachen::V,fáktet,vigiar
8021,bewachen::V,fáktet,guardar
8022,bewachen::V,vahtiđ,vigiar
8023,bewachen::V,vahtiđ,guardar
8024,bewachen::V,värddjed,vigiar
8025,bewachen::V,värddjed,guardar
8026,bewachen::V,va´httjed,vigiar
8027,bewachen::V,va´httjed,guardar
8028,bewachen::V,пынне,vigiar
8029,bewachen::V,пынне,guardar
8030,bewachen::V,ка̄рвуллэ,vigiar
8031,bewachen::V,ка̄рвуллэ,guardar
8032,schützen::V,vaarjelidh,proteger
8033,schützen::V,suoddjit,proteger
8034,schützen::V,suodjalit,proteger
8035,schützen::V,suddjet,proteger
8036,schützen::V,varjâliđ,proteger
8037,schützen::V,suâided,proteger
8038,schützen::V,varjjled,proteger
8039,schützen::V,пынне,proteger
8040,verteidigen::V,vaarjelidh,defender
8041,verteidigen::V,bælostit,defender
8042,verteidigen::V,bealuštit,defender
8043,verteidigen::V,čuollat,defender
8044,verteidigen::V,piä'luštiđ,defender
8045,verteidigen::V,peälšted,defender
8046,verteidigen::V,пэ̄лль мэ̄ннэ,defender
8047,sich schlagen::V,dåarodh,brigar
8048,sich schlagen::V,dåarodh,bater-se
8049,sich schlagen::V,tjoelestidh,brigar
8050,sich schlagen::V,tjoelestidh,bater-se
8051,sich schlagen::V,doarrot,brigar
8052,sich schlagen::V,doarrot,bater-se
8053,sich schlagen::V,doarrut,brigar
8054,sich schlagen::V,doarrut,bater-se
8055,sich schlagen::V,tuárruđ,brigar
8056,sich schlagen::V,tuárruđ,bater-se
8057,sich schlagen::V,tuärrad,brigar
8058,sich schlagen::V,tuärrad,bater-se
8059,sich schlagen::V,туаррэ,brigar
8060,sich schlagen::V,туаррэ,bater-se
8061,schießen::V,vuetjedh,disparar
8062,schießen::V,skööhtedh,disparar
8063,schießen::V,vuohtjet,disparar
8064,schießen::V,báhčit,disparar
8065,schießen::V,pääččiđ,disparar
8066,schießen::V,pää´ččed,disparar
8067,schießen::V,ря̄хшкхэ,disparar
8068,siegen::V,vïtnedh,vencer
8069,siegen::V,vuojttet,vencer
8070,siegen::V,vuoitit,vencer
8071,siegen::V,vyei'ttiđ,vencer
8072,siegen::V,vuei´tted,vencer
8073,siegen::V,вуэйхьтэ,vencer
8074,ärgern::V,måarahtehtedh,irritar
8075,ärgern::V,måarahtehtedh,aborrecer
8076,ärgern::V,suhttadit,irritar
8077,ärgern::V,suhttadit,aborrecer
8078,ärgern::V,hárdit,irritar
8079,ärgern::V,hárdit,aborrecer
8080,ärgern::V,piä'ṿuttiđ,irritar
8081,ärgern::V,piä'ṿuttiđ,aborrecer
8082,ärgern::V,âsseed,irritar
8083,ärgern::V,âsseed,aborrecer
8084,ärgern::V,се̄нтхэ,irritar
8085,ärgern::V,се̄нтхэ,aborrecer
8086,schlagen::V,håasedh,bater
8087,schlagen::V,laekedh,bater
8088,schlagen::V,tsábbmet,bater
8089,schlagen::V,tjassket,bater
8090,schlagen::V,huškut,bater
8091,schlagen::V,časkeđ,bater
8092,schlagen::V,čâ´cǩǩed,bater
8093,schlagen::V,та̄гкэ,bater
8094,schlagen::V,ва̄сстэ,bater
8095,treten::V,tjïektjedh,pisar
8096,treten::V,tjiektjat,pisar
8097,treten::V,čiekčat,pisar
8098,treten::V,čieh'čâđ,pisar
8099,treten::V,tanccâđ,pisar
8100,treten::V,tanccâd,pisar
8101,treten::V,то̄ппцэ,pisar
8102,stechen::V,baskedh,picar
8103,stechen::V,tjuoggit,picar
8104,stechen::V,čuoggut,picar
8105,stechen::V,čuog'giđ,picar
8106,stechen::V,čuõ´ǧ'ǧeed,picar
8107,stechen::V,чо̄ххкэ,picar
8108,stoßen::V,nehkiehtidh,empurrar
8109,stoßen::V,nårddådit,empurrar
8110,stoßen::V,nordadit,empurrar
8111,stoßen::V,nutkâliđ,empurrar
8112,stoßen::V,oi´ǧǧeed,empurrar
8113,stoßen::V,оййкье,empurrar
8114,stoßen::V,тоалкъе,empurrar
8115,stehlen::V,sualadidh,furtar
8116,stehlen::V,suoládit,furtar
8117,stehlen::V,suoládit,furtar
8118,stehlen::V,suá'ládiđ,furtar
8119,stehlen::V,suâleed,furtar
8120,stehlen::V,суэлнэ,furtar
8121,stören::V,stööredh,perturbar
8122,stören::V,hearaldehtedh,perturbar
8123,stören::V,massit,perturbar
8124,stören::V,sjuddit,perturbar
8125,stören::V,heađuštit,perturbar
8126,stören::V,hettiđ,perturbar
8127,stören::V,heṃâdiđ,perturbar
8128,stören::V,stamlded,perturbar
8129,stören::V,вӣршэ,perturbar
8130,stören::V,е̄кхэллэ,perturbar
8131,belästigen::V,vaejviestidh,incomodar
8132,belästigen::V,vaejviestidh,importunar
8133,belästigen::V,vájvedit,incomodar
8134,belästigen::V,vájvedit,importunar
8135,belästigen::V,muodástuhttet,incomodar
8136,belästigen::V,muodástuhttet,importunar
8137,belästigen::V,váivvidit,incomodar
8138,belästigen::V,váivvidit,importunar
8139,belästigen::V,bieguhit,incomodar
8140,belästigen::V,bieguhit,importunar
8141,belästigen::V,vä'ividiđ,incomodar
8142,belästigen::V,vä'ividiđ,importunar
8143,belästigen::V,stamlded,incomodar
8144,belästigen::V,stamlded,importunar
8145,belästigen::V,е̄кхэллэ,incomodar
8146,belästigen::V,е̄кхэллэ,importunar
8147,belästigen::V,во̄а̄йвшэ,incomodar
8148,belästigen::V,во̄а̄йвшэ,importunar
8149,verbergen::V,tjïekedh,ocultar
8150,verbergen::V,tjïekedh,esconder
8151,verbergen::V,tjiehkat,ocultar
8152,verbergen::V,tjiehkat,esconder
8153,verbergen::V,čiehkat,ocultar
8154,verbergen::V,čiehkat,esconder
8155,verbergen::V,čieḥâđ,ocultar
8156,verbergen::V,čieḥâđ,esconder
8157,verbergen::V,peittad,ocultar
8158,verbergen::V,peittad,esconder
8159,verbergen::V,чӣгкэ,ocultar
8160,verbergen::V,чӣгкэ,esconder
8161,verbergen::V,пе̄йхьтэ,ocultar
8162,verbergen::V,пе̄йхьтэ,esconder
8163,täuschen::V,iermedh,iludir
8164,täuschen::V,iermedh,enganar
8165,täuschen::V,eajhkaldehtedh,iludir
8166,täuschen::V,eajhkaldehtedh,enganar
8167,täuschen::V,tjáddjit,iludir
8168,täuschen::V,tjáddjit,enganar
8169,täuschen::V,dájuhit,iludir
8170,täuschen::V,dájuhit,enganar
8171,täuschen::V,viehtalit,iludir
8172,täuschen::V,viehtalit,enganar
8173,täuschen::V,villiđ,iludir
8174,täuschen::V,villiđ,enganar
8175,täuschen::V,ǩiõllâd,iludir
8176,täuschen::V,ǩiõllâd,enganar
8177,täuschen::V,вӯйхе,iludir
8178,täuschen::V,вӯйхе,enganar
8179,täuschen::V,пе̄йхьтэ,iludir
8180,täuschen::V,пе̄йхьтэ,enganar
8181,täuschen::V,ке̄лсэллэ,iludir
8182,täuschen::V,ке̄лсэллэ,enganar
8183,betrügen::V,biehtedh,burlar
8184,betrügen::V,biehtedh,enganar
8185,betrügen::V,biehttet,burlar
8186,betrügen::V,biehttet,enganar
8187,betrügen::V,beahttit,burlar
8188,betrügen::V,beahttit,enganar
8189,betrügen::V,filliđ,burlar
8190,betrügen::V,filliđ,enganar
8191,betrügen::V,ǩiõllâd,burlar
8192,betrügen::V,ǩiõllâd,enganar
8193,betrügen::V,pä´rtteed,burlar
8194,betrügen::V,pä´rtteed,enganar
8195,betrügen::V,вӯйхе,burlar
8196,betrügen::V,вӯйхе,enganar
8197,betrügen::V,пе̄йхьтэ,burlar
8198,betrügen::V,пе̄йхьтэ,enganar
8199,betrügen::V,ке̄лсэллэ,burlar
8200,betrügen::V,ке̄лсэллэ,enganar
8201,töten::V,buvvedh,matar
8202,töten::V,gåddet,matar
8203,töten::V,soaggit,matar
8204,töten::V,goddit,matar
8205,töten::V,surmiđ,matar
8206,töten::V,jämittiđ,matar
8207,töten::V,kå´dded,matar
8208,töten::V,so´rmmjed,matar
8209,töten::V,коаннҌтэ,matar
8210,wohnen::V,årrodh,morar
8211,wohnen::V,veasodh,morar
8212,wohnen::V,årrot,morar
8213,wohnen::V,viessot,morar
8214,wohnen::V,orrut,morar
8215,wohnen::V,aassâđ,morar
8216,wohnen::V,aassâd,morar
8217,wohnen::V,jälsted,morar
8218,wohnen::V,е̄лле,morar
8219,arbeiten::V,barkedh,trabalhar
8220,arbeiten::V,rihtjat,trabalhar
8221,arbeiten::V,bargat,trabalhar
8222,arbeiten::V,porgâđ,trabalhar
8223,arbeiten::V,tue´j'jeed,trabalhar
8224,arbeiten::V,лыххкэ,trabalhar
8225,arbeiten::V,ро̄бхушшэ,trabalhar
8226,sammeln::V,tjåegkedh,recolher
8227,sammeln::V,tjåegkedh,coleccionar
8228,sammeln::V,tjoahkkit,recolher
8229,sammeln::V,tjoahkkit,coleccionar
8230,sammeln::V,čoaggit,recolher
8231,sammeln::V,čoaggit,coleccionar
8232,sammeln::V,čokkiđ,recolher
8233,sammeln::V,čokkiđ,coleccionar
8234,sammeln::V,čuág'giđ,recolher
8235,sammeln::V,čuág'giđ,coleccionar
8236,sammeln::V,noorrâd,recolher
8237,sammeln::V,noorrâd,coleccionar
8238,sammeln::V,нёавсэ,recolher
8239,sammeln::V,нёавсэ,coleccionar
8240,pflücken::V,tjåegkedh,colher
8241,pflücken::V,tjoagget,colher
8242,pflücken::V,čoaggit,colher
8243,pflücken::V,čuág'giđ,colher
8244,pflücken::V,uussâd,colher
8245,pflücken::V,кышшкэ,colher
8246,jagen::V,bearhtodh,caçar
8247,jagen::V,viejddit,caçar
8248,jagen::V,bivdit,caçar
8249,jagen::V,miä'cástiđ,caçar
8250,jagen::V,miä´csted,caçar
8251,jagen::V,ме̄ххьцтэ,caçar
8252,fischen::V,gööledh,pescar
8253,fischen::V,håagkodh,pescar
8254,fischen::V,guollit,pescar
8255,fischen::V,guolástit,pescar
8256,fischen::V,kuá'lástiđ,pescar
8257,fischen::V,kue´llšeed,pescar
8258,fischen::V,шылле кӯль,pescar
8259,fassen::V,bivtedh,apanhar
8260,fassen::V,giddit,apanhar
8261,fassen::V,bivdit,apanhar
8262,fassen::V,pivdeđ,apanhar
8263,fassen::V,kå´dded,apanhar
8264,fassen::V,со̄а̄гкэ,apanhar
8265,hüten::V,geehtedh,guardar
8266,hüten::V,váktit,guardar
8267,hüten::V,geahččat,guardar
8268,hüten::V,keččâđ,guardar
8269,hüten::V,hoi´ddjed,guardar
8270,hüten::V,пынне,guardar
8271,treiben::V,vuejiehtidh,conduzir
8272,treiben::V,vuojedit,conduzir
8273,treiben::V,vuodjelit,conduzir
8274,treiben::V,vyeijiđ,conduzir
8275,treiben::V,vue´jjad,conduzir
8276,treiben::V,выйхе,conduzir
8277,treiben::V,го̄ннэ,conduzir
8278,anbinden::V,viedtedh,atar
8279,anbinden::V,gaarhkedidh,atar
8280,anbinden::V,dabrrit,atar
8281,anbinden::V,dæhppodit,atar
8282,anbinden::V,čatnat,atar
8283,anbinden::V,čoonnâđ,atar
8284,anbinden::V,čõõnnâd,atar
8285,anbinden::V,ко̄ррэ,atar
8286,füttern::V,bïepmehtidh,dar de comer a
8287,füttern::V,biebbmat,dar de comer a
8288,füttern::V,biebmat,dar de comer a
8289,füttern::V,purâttiđ,dar de comer a
8290,füttern::V,poorted,dar de comer a
8291,füttern::V,peâm'mad,dar de comer a
8292,füttern::V,поҏтэ,dar de comer a
8293,melken::V,buhtjedh,ordenhar
8294,melken::V,båhtjet,ordenhar
8295,melken::V,bahčit,ordenhar
8296,melken::V,paččeeđ,ordenhar
8297,melken::V,pââččad,ordenhar
8298,melken::V,лаппьсе,ordenhar
8299,hacken::V,tsåalhkodh,rachar
8300,hacken::V,tsållat,rachar
8301,hacken::V,tsáhpat,rachar
8302,hacken::V,čuollat,rachar
8303,hacken::V,čuollâđ,rachar
8304,hacken::V,ceäk'kad,rachar
8305,hacken::V,ця̄ххкэ,rachar
8306,gießen::V,tjaetsiehtidh,regar
8307,gießen::V,tjáhttjit,regar
8308,gießen::V,njuoskadit,regar
8309,gießen::V,čáhccet,regar
8310,gießen::V,njuos'kâdiđ,regar
8311,gießen::V,väällad,regar
8312,gießen::V,ва̄ллэ,regar
8313,reifen::V,njoetsedh,amadurecer
8314,reifen::V,láddat,amadurecer
8315,reifen::V,láddat,amadurecer
8316,reifen::V,laddâđ,amadurecer
8317,reifen::V,laddâd,amadurecer
8318,reifen::V,ӣллкнэ,amadurecer
8319,reifen::V,ло̄а̄янтэ,amadurecer
8320,zubereiten::V,jurjiehtidh,preparar
8321,zubereiten::V,riejddit,preparar
8322,zubereiten::V,ráhkadit,preparar
8323,zubereiten::V,va'lmâštiđ,preparar
8324,zubereiten::V,vaalmšted,preparar
8325,zubereiten::V,во̄а̄лмшэ,preparar
8326,kochen::V,voessjedh,cozer
8327,kochen::V,vuossjat,cozer
8328,kochen::V,duolldádit,cozer
8329,kochen::V,vuoš'šat,cozer
8330,kochen::V,vuoššâđ,cozer
8331,kochen::V,ǩe´tted,cozer
8332,kochen::V,кыппьтэ,cozer
8333,backen::V,bååhkedh,cozer
8334,backen::V,lájbbot,cozer
8335,backen::V,báhkket,cozer
8336,backen::V,goikadit,cozer
8337,backen::V,liäi'buđ,cozer
8338,backen::V,vää´l'jed,cozer
8339,backen::V,па̄шшьтэ,cozer
8340,braten::V,bissedh,assar
8341,braten::V,bissedh,fritar
8342,braten::V,basset,assar
8343,braten::V,basset,fritar
8344,braten::V,báistit,assar
8345,braten::V,báistit,fritar
8346,braten::V,steiket,assar
8347,braten::V,steiket,fritar
8348,braten::V,passeeđ,assar
8349,braten::V,passeeđ,fritar
8350,braten::V,pä´štted,assar
8351,braten::V,pä´štted,fritar
8352,braten::V,па̄шшьтэ,assar
8353,braten::V,па̄шшьтэ,fritar
8354,umrühren::V,firredh,remexer
8355,umrühren::V,fierrot,remexer
8356,umrühren::V,fierrut,remexer
8357,umrühren::V,fiärruđ,remexer
8358,umrühren::V,sie´jjted,remexer
8359,umrühren::V,вӣршэ,remexer
8360,stricken::V,gurredh,tricotar
8361,stricken::V,gurredh,fazer malha
8362,stricken::V,gådet,tricotar
8363,stricken::V,gådet,fazer malha
8364,stricken::V,gođđit,tricotar
8365,stricken::V,gođđit,fazer malha
8366,stricken::V,kođđeeđ,tricotar
8367,stricken::V,kođđeeđ,fazer malha
8368,stricken::V,kåå´đđed,tricotar
8369,stricken::V,kåå´đđed,fazer malha
8370,stricken::V,коадтӭ,tricotar
8371,stricken::V,коадтӭ,fazer malha
8372,nähen::V,gåarodh,coser
8373,nähen::V,gåarodh,costurar
8374,nähen::V,goarrot,coser
8375,nähen::V,goarrot,costurar
8376,nähen::V,goarrut,coser
8377,nähen::V,goarrut,costurar
8378,nähen::V,kuárruđ,coser
8379,nähen::V,kuárruđ,costurar
8380,nähen::V,kuärrad,coser
8381,nähen::V,kuärrad,costurar
8382,nähen::V,куаррэ,coser
8383,nähen::V,куаррэ,costurar
8384,färben::V,klaeriedidh,tingir
8385,färben::V,klaeriedidh,colorir
8386,färben::V,bájnnit,tingir
8387,färben::V,bájnnit,colorir
8388,färben::V,sihttset,tingir
8389,färben::V,sihttset,colorir
8390,färben::V,báidnit,tingir
8391,färben::V,báidnit,colorir
8392,färben::V,ivdnet,tingir
8393,färben::V,ivdnet,colorir
8394,färben::V,päiniđ,tingir
8395,färben::V,päiniđ,colorir
8396,färben::V,päinnad,tingir
8397,färben::V,päinnad,colorir
8398,färben::V,ǩe´rjjeed,tingir
8399,färben::V,ǩe´rjjeed,colorir
8400,färben::V,по̄а̄ййнэ,tingir
8401,färben::V,по̄а̄ййнэ,colorir
8402,reinigen::V,reenskedh,limpar
8403,reinigen::V,reenskedh,purificar
8404,reinigen::V,dïdtesjidh,limpar
8405,reinigen::V,dïdtesjidh,purificar
8406,reinigen::V,rájnnit,limpar
8407,reinigen::V,rájnnit,purificar
8408,reinigen::V,čorget,limpar
8409,reinigen::V,čorget,purificar
8410,reinigen::V,buhtistit,limpar
8411,reinigen::V,buhtistit,purificar
8412,reinigen::V,kađvâđ,limpar
8413,reinigen::V,kađvâđ,purificar
8414,reinigen::V,čurgiđ,limpar
8415,reinigen::V,čurgiđ,purificar
8416,reinigen::V,putestiđ,limpar
8417,reinigen::V,putestiđ,purificar
8418,reinigen::V,čiisteed,limpar
8419,reinigen::V,čiisteed,purificar
8420,reinigen::V,puu´ttsted,limpar
8421,reinigen::V,puu´ttsted,purificar
8422,reinigen::V,чисстэ,limpar
8423,reinigen::V,чисстэ,purificar
8424,reinigen::V,е̄ллэ,limpar
8425,reinigen::V,е̄ллэ,purificar
8426,waschen::V,bïssedh,lavar
8427,waschen::V,bassat,lavar
8428,waschen::V,bassat,lavar
8429,waschen::V,posâliđ,lavar
8430,waschen::V,põõssâd,lavar
8431,waschen::V,пэ̄ссэ,lavar
8432,abwischen::V,njaamedh,limpar
8433,abwischen::V,njaamedh,esfregar
8434,abwischen::V,sihkastit,limpar
8435,abwischen::V,sihkastit,esfregar
8436,abwischen::V,sihkkut,limpar
8437,abwischen::V,sihkkut,esfregar
8438,abwischen::V,sikkođ,limpar
8439,abwischen::V,sikkođ,esfregar
8440,abwischen::V,sekkad,limpar
8441,abwischen::V,sekkad,esfregar
8442,abwischen::V,чисстэ,limpar
8443,abwischen::V,чисстэ,esfregar
8444,spülen::V,skuvledh,lavar
8445,spülen::V,skuvledh,enxaguar
8446,spülen::V,dåjddet,lavar
8447,spülen::V,dåjddet,enxaguar
8448,spülen::V,doidit,lavar
8449,spülen::V,doidit,enxaguar
8450,spülen::V,skuljiđ,lavar
8451,spülen::V,skuljiđ,enxaguar
8452,spülen::V,toideđ,lavar
8453,spülen::V,toideđ,enxaguar
8454,spülen::V,tåiddad,lavar
8455,spülen::V,tåiddad,enxaguar
8456,spülen::V,sku´lljeed,lavar
8457,spülen::V,sku´lljeed,enxaguar
8458,spülen::V,пэ̄ссэ,lavar
8459,spülen::V,пэ̄ссэ,enxaguar
8460,fegen::V,sööpedh,varrer
8461,fegen::V,suohttsit,varrer
8462,fegen::V,luvdet,varrer
8463,fegen::V,sihostiđ,varrer
8464,fegen::V,roppâđ,varrer
8465,fegen::V,västtad,varrer
8466,fegen::V,seekksted,varrer
8467,fegen::V,по̄а̄шшэ,varrer
8468,kehren::V,tjirredh,varrer
8469,kehren::V,såbit,varrer
8470,kehren::V,luvdet,varrer
8471,kehren::V,suo'pâlistiđ,varrer
8472,kehren::V,västtad,varrer
8473,kehren::V,по̄а̄шшэ,varrer
8474,baden::V,voejedidh,banhar
8475,baden::V,voejedidh,tomar banho
8476,baden::V,gálatjit,banhar
8477,baden::V,gálatjit,tomar banho
8478,baden::V,gálašit,banhar
8479,baden::V,gálašit,tomar banho
8480,baden::V,lávguđ,banhar
8481,baden::V,lávguđ,tomar banho
8482,baden::V,vuõjjâd,banhar
8483,baden::V,vuõjjâd,tomar banho
8484,baden::V,sääunõõttâd,banhar
8485,baden::V,sääunõõttâd,tomar banho
8486,baden::V,вӯйнэдтэ,banhar
8487,baden::V,вӯйнэдтэ,tomar banho
8488,sich waschen::V,bïssedidh,lavar-se
8489,sich waschen::V,basádit,lavar-se
8490,sich waschen::V,basadit,lavar-se
8491,sich waschen::V,posâdâttâđ,lavar-se
8492,sich waschen::V,põõuuõõttâd,lavar-se
8493,sich waschen::V,пэзнэдтэ,lavar-se
8494,ausziehen::V,svæjkedh,despir
8495,ausziehen::V,nuollat,despir
8496,ausziehen::V,nuollat,despir
8497,ausziehen::V,noollâđ,despir
8498,ausziehen::V,nõõllâd,despir
8499,ausziehen::V,jä´hssed,despir
8500,ausziehen::V,я̄ккьсе,despir
8501,anziehen::V,gaarvoehtidh,vestir
8502,anziehen::V,tsåggåt,vestir
8503,anziehen::V,nahkehit,vestir
8504,anziehen::V,čákŋat,vestir
8505,anziehen::V,ká'rvuttiđ,vestir
