,Concept_ID,se,ca
752,Höhle::N,rájgge,cova
753,Höhle::N,sluoggo,cova
754,Höhle::N,biedju,cova
755,Höhle::N,kuovđâšm,cova
756,Höhle::N,skuõrr,cova
757,Höhle::N,вуэӈӈк,cova
758,Abhang::N,boelte,coster
759,Abhang::N,brijrie,coster
760,Abhang::N,bállte,coster
761,Abhang::N,vielti,coster
762,Abhang::N,luohkká,coster
763,Abhang::N,viel'tti,coster
764,Abhang::N,vie´ltt,coster
765,Abhang::N,луэххк,coster
766,Quelle::N,aajege,font
767,Quelle::N,gaaltije,font
768,Quelle::N,ája,font
769,Quelle::N,ája,font
770,Quelle::N,gáldu,font
771,Quelle::N,aajâ,font
772,Quelle::N,käldee,font
773,Quelle::N,lädd,font
774,Quelle::N,käivv,font
775,Quelle::N,ка̄ййв,font
776,Bach::N,johketje,riera
777,Bach::N,jåhkå,riera
778,Bach::N,jågåsj,riera
779,Bach::N,jogaš,riera
780,Bach::N,aajâ,riera
781,Bach::N,vuäjj,riera
782,Bach::N,вуэйй,riera
783,Fluss::N,johke,riu
784,Fluss::N,ædno,riu
785,Fluss::N,jåhkå,riu
786,Fluss::N,johka,riu
787,Fluss::N,juuhâ,riu
788,Fluss::N,jokk,riu
789,Fluss::N,jeänn,riu
790,Fluss::N,ё̄гк,riu
791,Ufer::N,beala,riba
792,Ufer::N,gádde,riba
793,Ufer::N,gáddi,riba
794,Ufer::N,riddo,riba
795,Ufer::N,redd,riba
796,Ufer::N,рыннт,riba
797,Küste::N,mïere,costa
798,Küste::N,gaedtie,costa
799,Küste::N,merragádde,costa
800,Küste::N,merraguovllo,costa
801,Küste::N,gáddi,costa
802,Küste::N,riddo,costa
803,Küste::N,miârr'redd,costa
804,Küste::N,рыннт,costa
805,Festland::N,gaedtie,terra ferma
806,Festland::N,gádde,terra ferma
807,Festland::N,nannán,terra ferma
808,Festland::N,kušknjâs,terra ferma
809,Festland::N,eennâm,terra ferma
810,Festland::N,jânnam,terra ferma
811,Festland::N,ма̄ннтэр,terra ferma
812,Meer::N,mearoe,mar
813,Meer::N,merra,mar
814,Meer::N,nuorre,mar
815,Meer::N,áhpi,mar
816,Meer::N,mearra,mar
817,Meer::N,meeṛâ,mar
818,Meer::N,miârr,mar
819,Meer::N,ме̄рр,mar
820,Bucht::N,loekte,cala
821,Bucht::N,loekte,badia
822,Bucht::N,oagge,cala
823,Bucht::N,oagge,badia
824,Bucht::N,luokta,cala
825,Bucht::N,luokta,badia
826,Bucht::N,luokta,cala
827,Bucht::N,luokta,badia
828,Bucht::N,čuáj̣á,cala
829,Bucht::N,čuáj̣á,badia
830,Bucht::N,luhtt,cala
831,Bucht::N,luhtt,badia
832,Bucht::N,вӯнн,cala
833,Bucht::N,вӯнн,badia
834,Bucht::N,лӯххт,cala
835,Bucht::N,лӯххт,badia
836,Insel::N,sååle,illa
837,Insel::N,suoloj,illa
838,Insel::N,suolu,illa
839,Insel::N,suálui,illa
840,Insel::N,suâl,illa
841,Insel::N,суэл,illa
842,Blume::N,rïesege,flor
843,Blume::N,giedjek,flor
844,Blume::N,rássi,flor
845,Blume::N,kukká,flor
846,Blume::N,heä´rvvrää´ss,flor
847,Blume::N,ывьнэнч,flor
848,Gras::N,kraesie,herba
849,Gras::N,rásse,herba
850,Gras::N,rássi,herba
851,Gras::N,rääsi,herba
852,Gras::N,rää´ss,herba
853,Gras::N,ра̄ссь,herba
854,Wurzel::N,roehtse,rel
855,Wurzel::N,roehtse,arrel
856,Wurzel::N,ruohttsa,rel
857,Wurzel::N,ruohttsa,arrel
858,Wurzel::N,ruohtas,rel
859,Wurzel::N,ruohtas,arrel
860,Wurzel::N,veedis,rel
861,Wurzel::N,veedis,arrel
862,Wurzel::N,vue´ddes,rel
863,Wurzel::N,vue´ddes,arrel
864,Wurzel::N,вуэнҍтэсь,rel
865,Wurzel::N,вуэнҍтэсь,arrel
866,Baum::N,moere,arbre
867,Baum::N,muorra,arbre
868,Baum::N,muorra,arbre
869,Baum::N,muoṛâ,arbre
870,Baum::N,muõrr,arbre
871,Baum::N,мӯрр,arbre
872,Stamm::N,ståamhpe,tronc
873,Stamm::N,mátta,tronc
874,Stamm::N,galda,tronc
875,Stamm::N,ruŋgo,tronc
876,Stamm::N,stokk,tronc
877,Stamm::N,мӯрр,tronc
878,Stamm::N,кэ̄ллт,tronc
879,Rinde::N,gïrre,escorça
880,Rinde::N,baarhkoe,escorça
881,Rinde::N,bárkko,escorça
882,Rinde::N,ostu,escorça
883,Rinde::N,bárku,escorça
884,Rinde::N,korrâ,escorça
885,Rinde::N,kõrr,escorça
886,Rinde::N,pärkk,escorça
887,Rinde::N,кэ̄рр,escorça
888,Rinde::N,па̄ҏҏк,escorça
889,Ast::N,åeksie,branca
890,Ast::N,oakse,branca
891,Ast::N,oaksi,branca
892,Ast::N,uák'si,branca
893,Ast::N,å´hss,branca
894,Ast::N,вуэккьс,branca
895,Zweig::N,åeksie,ram
896,Zweig::N,oakse,ram
897,Zweig::N,rissi,ram
898,Zweig::N,syeṛi,ram
899,Zweig::N,sue´rr,ram
900,Zweig::N,рыссе,ram
901,Blatt::N,plienie,fulla
902,Blatt::N,lassta,fulla
903,Blatt::N,lasta,fulla
904,Blatt::N,lostâ,fulla
905,Blatt::N,lõstt,fulla
906,Blatt::N,лэ̄сст,fulla
907,Birke::N,såekie,bedoll
908,Birke::N,soahke,bedoll
909,Birke::N,soahki,bedoll
910,Birke::N,suáhi,bedoll
911,Birke::N,suâ´ǩǩ,bedoll
912,Birke::N,пе̄ссьмӯрр,bedoll
913,Kiefer[Baum]::N,bietsie,pi
914,Kiefer[Baum]::N,hájkka,pi
915,Kiefer[Baum]::N,biehtse,pi
916,Kiefer[Baum]::N,beahci,pi
917,Kiefer[Baum]::N,peeci,pi
918,Kiefer[Baum]::N,pie´cc,pi
919,Kiefer[Baum]::N,пе̄дзь,pi
920,Weide[Baum]::N,saalje,salze
921,Weide[Baum]::N,sállja,salze
922,Weide[Baum]::N,sieđga,salze
923,Weide[Baum]::N,puájui,salze
924,Weide[Baum]::N,puäi,salze
925,Weide[Baum]::N,пуай,salze
926,Tanne::N,goese,avet
927,Tanne::N,guossa,avet
928,Tanne::N,guossa,avet
929,Tanne::N,kuosâ,avet
930,Tanne::N,kuõss,avet
931,Tanne::N,кӯсс,avet
932,Horn::N,tjåervie,corn
933,Horn::N,tjåervie,banya
934,Horn::N,tjoarvve,corn
935,Horn::N,tjoarvve,banya
936,Horn::N,čoarvi,corn
937,Horn::N,čoarvi,banya
938,Horn::N,čuár'vi,corn
939,Horn::N,čuár'vi,banya
940,Horn::N,čuä´rvv,corn
941,Horn::N,čuä´rvv,banya
942,Horn::N,чуэррьв,corn
943,Horn::N,чуэррьв,banya
944,Feder::N,badtse,ploma
945,Feder::N,dålgge,ploma
946,Feder::N,bozza,ploma
947,Feder::N,puzzâ,ploma
948,Feder::N,tolge,ploma
949,Feder::N,poʒʒ,ploma
950,Feder::N,по̄ннц,ploma
951,Fell::N,njaltja,pell
952,Fell::N,duollje,pell
953,Fell::N,náhkki,pell
954,Fell::N,dorkkas,pell
955,Fell::N,turkkâ,pell
956,Fell::N,tyel'ji,pell
957,Fell::N,nähki,pell
958,Fell::N,torkk,pell
959,Fell::N,čåu´dd,pell
960,Fell::N,tue´l'lj,pell
961,Fell::N,тӯлльй,pell
962,Flügel::N,såaja,ala
963,Flügel::N,såajoe,ala
964,Flügel::N,soadje,ala
965,Flügel::N,soadji,ala
966,Flügel::N,suáj̣á,ala
967,Flügel::N,suäjj,ala
968,Flügel::N,суэйй,ala
969,Klaue::N,gadtse,urpa
970,Klaue::N,guober,urpa
971,Klaue::N,gazza,urpa
972,Klaue::N,kozzâ,urpa
973,Klaue::N,kõʒʒ,urpa
974,Klaue::N,кэ̄ннц,urpa
975,Kralle::N,gadtse,grapa
976,Kralle::N,gadtsa,grapa
977,Kralle::N,gazza,grapa
978,Kralle::N,kozzâ,grapa
979,Kralle::N,kõʒʒ,grapa
980,Kralle::N,ке̄бпель,grapa
981,Schwanz::N,siejpie,cua
982,Schwanz::N,siejbbe,cua
983,Schwanz::N,bađuš,cua
984,Schwanz::N,seaibi,cua
985,Schwanz::N,seibi,cua
986,Schwanz::N,sei´bb,cua
987,Schwanz::N,piä´cciǩ,cua
988,Schwanz::N,пиджь,cua
989,Schwanz::N,се̄ййп,cua
990,Schwanz::N,пе̄цехь,cua
991,Ei::N,munnie,ou
992,Ei::N,månne,ou
993,Ei::N,monni,ou
994,Ei::N,maṇe,ou
995,Ei::N,mââ´nn,ou
996,Ei::N,маннҍ,ou
997,Nest::N,biesie,niu
998,Nest::N,biesse,niu
999,Nest::N,beassi,niu
1000,Nest::N,peesi,niu
1001,Nest::N,piervâl,niu
1002,Nest::N,piä´ss,niu
1003,Nest::N,пе̄ссь,niu
1004,Bau::N,biesie,cau
1005,Bau::N,biedjo,cau
1006,Bau::N,liesso,cau
1007,Bau::N,biedju,cau
1008,Bau::N,piäju,cau
1009,Bau::N,вуэӈӈк,cau
1010,Tier::N,juvre,animāl
1011,Tier::N,udos,animāl
1012,Tier::N,divrre,animāl
1013,Tier::N,luohtok,animāl
1014,Tier::N,ealli,animāl
1015,Tier::N,ellee,animāl
1016,Tier::N,jie´lli,animāl
1017,Tier::N,жыва,animāl
1018,Herde::N,dåehkie,ramat
1019,Herde::N,ællo,ramat
1020,Herde::N,fuovva,ramat
1021,Herde::N,doahkki,ramat
1022,Herde::N,čagge,ramat
1023,Herde::N,tukk,ramat
1024,Herde::N,vâ´lvv,ramat
1025,Herde::N,чуэз,ramat
1026,Herde::N,чӣгар,ramat
1027,Kuh::N,govse,vaca
1028,Kuh::N,gussa,vaca
1029,Kuh::N,gussa,vaca
1030,Kuh::N,kussâ,vaca
1031,Kuh::N,kuss,vaca
1032,Kuh::N,лӣххьм,vaca
1033,Bulle::N,vuaksa,toro
1034,Bulle::N,vuoksá,toro
1035,Bulle::N,heargi,toro
1036,Bulle::N,vuák'sá,toro
1037,Bulle::N,ergi,toro
1038,Bulle::N,vuâhss,toro
1039,Bulle::N,е̄ррьк,toro
1040,Pferd::N,hierkie,cavāll
1041,Pferd::N,råsse,cavāll
1042,Pferd::N,hæssta,cavāll
1043,Pferd::N,heavuš,cavāll
1044,Pferd::N,hiävuš,cavāll
1045,Pferd::N,heävaš,cavāll
1046,Pferd::N,ро̄ссь,cavāll
1047,Schaf::N,sïrve,be
1048,Schaf::N,sïrve,ovella
1049,Schaf::N,sávttsa,be
1050,Schaf::N,sávttsa,ovella
1051,Schaf::N,sávza,be
1052,Schaf::N,sávza,ovella
1053,Schaf::N,savzâ,be
1054,Schaf::N,savzâ,ovella
1055,Schaf::N,sauʒʒ,be
1056,Schaf::N,sauʒʒ,ovella
1057,Schaf::N,ла̄мьпесь,be
1058,Schaf::N,ла̄мьпесь,ovella
1059,Schwein::N,snurke,bacó
1060,Schwein::N,svijnne,bacó
1061,Schwein::N,spiidni,bacó
1062,Schwein::N,šahe,bacó
1063,Schwein::N,šââ´ǩǩ,bacó
1064,Schwein::N,ша̄гкь,bacó
1065,Hund::N,bïenje,ca
1066,Hund::N,bïenje,gos
1067,Hund::N,bena,ca
1068,Hund::N,bena,gos
1069,Hund::N,beana,ca
1070,Hund::N,beana,gos
1071,Hund::N,peenuv,ca
1072,Hund::N,peenuv,gos
1073,Hund::N,piânnai,ca
1074,Hund::N,piânnai,gos
1075,Hund::N,пе̄ннэ,ca
1076,Hund::N,пе̄ннэ,gos
1077,Katze::N,gaahtoe,gat
1078,Katze::N,gáhtto,gat
1079,Katze::N,bussá,gat
1080,Katze::N,kissá,gat
1081,Katze::N,kaass,gat
1082,Katze::N,ко̄а̄сс,gat
1083,Bär::N,gumsie,ós
1084,Bär::N,biernna,ós
1085,Bär::N,guovža,ós
1086,Bär::N,bierdna,ós
1087,Bär::N,kuob'žâ,ós
1088,Bär::N,kue´bǯǯ,ós
1089,Bär::N,та̄лл,ós
1090,Eichhörnchen::N,åeruve,esquirol
1091,Eichhörnchen::N,oarre,esquirol
1092,Eichhörnchen::N,oarri,esquirol
1093,Eichhörnchen::N,uár'ree,esquirol
1094,Eichhörnchen::N,vuä´r'rev,esquirol
1095,Eichhörnchen::N,вуэррев,esquirol
1096,Elch::N,ïelje,ant
1097,Elch::N,ællja,ant
1098,Elch::N,sarvva,ant
1099,Elch::N,ealga,ant
1100,Elch::N,sorvâ,ant
1101,Elch::N,sõrvv,ant
1102,Elch::N,сэ̄ррв,ant
1103,Fuchs::N,riepie,guilla
1104,Fuchs::N,riebij,guilla
1105,Fuchs::N,rieban,guilla
1106,Fuchs::N,riemnjis,guilla
1107,Fuchs::N,rie´mjj,guilla
1108,Fuchs::N,рӣммьн,guilla
1109,Hase::N,njåemele,llebre
1110,Hase::N,njoammel,llebre
1111,Hase::N,njoammil,llebre
1112,Hase::N,njuámmil,llebre
1113,Hase::N,njue´m'mel,llebre
1114,Hase::N,нюэммель,llebre
1115,Maus::N,snjeara,ratolí
1116,Maus::N,snjierrá,ratolí
1117,Maus::N,sáhpán,ratolí
1118,Maus::N,säplig,ratolí
1119,Maus::N,sä´ppli,ratolí
1120,Maus::N,са̄хпьлинк,ratolí
1121,Wolf::N,sïejpe,llop
1122,Wolf::N,stálppe,llop
1123,Wolf::N,stáhkke,llop
1124,Wolf::N,ruomas,llop
1125,Wolf::N,kumpe,llop
1126,Wolf::N,návdi,llop
1127,Wolf::N,kumppi,llop
1128,Wolf::N,ku´mpp,llop
1129,Wolf::N,pââ´ldes,llop
1130,Wolf::N,чиррм,llop
1131,Wolf::N,пальтӭсь,llop
1132,Vogel::N,ledtie,au
1133,Vogel::N,ledtie,ocēll
1134,Vogel::N,lådde,au
1135,Vogel::N,lådde,ocēll
1136,Vogel::N,loddi,au
1137,Vogel::N,loddi,ocēll
1138,Vogel::N,lodde,au
1139,Vogel::N,lodde,ocēll
1140,Vogel::N,lå´dd,au
1141,Vogel::N,lå´dd,ocēll
1142,Vogel::N,лоаннҍт,au
1143,Vogel::N,лоаннҍт,ocēll
1144,Schwarm::N,dåehkie,bandada
1145,Schwarm::N,doahkke,bandada
1146,Schwarm::N,doahkki,bandada
1147,Schwarm::N,tuák'ki,bandada
1148,Schwarm::N,parvv,bandada
1149,Schwarm::N,туххк,bandada
1150,Huhn::N,vöönhtse,gallina
1151,Huhn::N,vuonntsá,gallina
1152,Huhn::N,vuonccis,gallina
1153,Huhn::N,kääṇi,gallina
1154,Huhn::N,kää´nn,gallina
1155,Huhn::N,ка̄ннҌ,gallina
1156,Hahn::N,deere,gall
1157,Hahn::N,hádna,gall
1158,Hahn::N,åresvuonntsá,gall
1159,Hahn::N,vuonccis,gall
1160,Hahn::N,kääṇi,gall
1161,Hahn::N,åå´reskää´nn,gall
1162,Hahn::N,пе̄ттэх,gall
1163,Gans::N,gaase,oca
1164,Gans::N,gássa,oca
1165,Gans::N,čuonji,oca
1166,Gans::N,čuá'njá,oca
1167,Gans::N,čue´nj,oca
1168,Gans::N,чуэнь,oca
1169,Adler::N,aarhtse,àguila
1170,Adler::N,goasskem,àguila
1171,Adler::N,goaskin,àguila
1172,Adler::N,kuás'kim,àguila
1173,Adler::N,kuä´cǩǩem,àguila
1174,Adler::N,куэцькем,àguila
1175,Ente::N,tjååtsele,ànec
1176,Ente::N,vuojatjis,ànec
1177,Ente::N,čáhceloddi,ànec
1178,Ente::N,vuonjâč,ànec
1179,Ente::N,vuõnjâč,ànec
1180,Ente::N,ча̄дзьлоаннҍт,ànec
1181,Eule::N,snjågloe,òliba
1182,Eule::N,snjågloe,mussol
1183,Eule::N,skunjok,òliba
1184,Eule::N,skunjok,mussol
1185,Eule::N,skuolfi,òliba
1186,Eule::N,skuolfi,mussol
1187,Eule::N,ijjâlodde,òliba
1188,Eule::N,ijjâlodde,mussol
1189,Eule::N,iiđsaž,òliba
1190,Eule::N,iiđsaž,mussol
1191,Eule::N,кунньлоаннҍт,òliba
1192,Eule::N,кунньлоаннҍт,mussol
1193,Eule::N,чӯзэм вуэһпэй,òliba
1194,Eule::N,чӯзэм вуэһпэй,mussol
1195,Kranich::N,goerke,grua
1196,Kranich::N,guorgga,grua
1197,Kranich::N,guorga,grua
1198,Kranich::N,kuor'gâ,grua
1199,Kranich::N,kuõrgg,grua
1200,Kranich::N,кӯррк,grua
1201,Krähe::N,voerhtje,cornella
1202,Krähe::N,gárránis,cornella
1203,Krähe::N,vuoratjis,cornella
1204,Krähe::N,vuoražas,cornella
1205,Krähe::N,vuorččis,cornella
1206,Krähe::N,vuorâč,cornella
1207,Krähe::N,vuõrâč,cornella
1208,Krähe::N,вӯрэч,cornella
1209,Kuckuck::N,gïeke,cucut
1210,Kuckuck::N,giehka,cucut
1211,Kuckuck::N,giehka,cucut
1212,Kuckuck::N,kiehâ,cucut
1213,Kuckuck::N,ǩiõkk,cucut
1214,Kuckuck::N,кӣгк,cucut
1215,Schwan::N,njoktje,cigne
1216,Schwan::N,snjuktja,cigne
1217,Schwan::N,njukča,cigne
1218,Schwan::N,njuhčâ,cigne
1219,Schwan::N,njuhčč,cigne
1220,Schwan::N,нюххч,cigne
1221,Fisch::N,guelie,peix
1222,Fisch::N,guolle,peix
1223,Fisch::N,guolli,peix
1224,Fisch::N,kyeḷi,peix
1225,Fisch::N,kue´ll,peix
1226,Fisch::N,кӯлль,peix
1227,Barsch::N,sihtege,perca
1228,Barsch::N,vuoskun,perca
1229,Barsch::N,vuoskku,perca
1230,Barsch::N,vuásku,perca
1231,Barsch::N,vuâsk,perca
1232,Barsch::N,вуэсск,perca
1233,Hecht::N,haavke,lluç
1234,Hecht::N,hávgga,lluç
1235,Hecht::N,hávga,lluç
1236,Hecht::N,puško,lluç
1237,Hecht::N,nu´ǩǩeš,lluç
1238,Hecht::N,ныгкешь,lluç
1239,Schlange[Tier]::N,gïermesje,serp
1240,Schlange[Tier]::N,germaj,serp
1241,Schlange[Tier]::N,gearpmaš,serp
1242,Schlange[Tier]::N,kyev'đi,serp
1243,Schlange[Tier]::N,ku´vdd,serp
1244,Schlange[Tier]::N,кӯввьт,serp
1245,Wurm::N,mietie,cuc
1246,Wurm::N,maarhke,cuc
1247,Wurm::N,mádo,cuc
1248,Wurm::N,máhtu,cuc
1249,Wurm::N,máátu,cuc
1250,Wurm::N,määtt,cuc
1251,Wurm::N,ма̄дт,cuc
1252,Spinne::N,hievnie,aranya
1253,Spinne::N,hievnne,aranya
1254,Spinne::N,heavdni,aranya
1255,Spinne::N,evni,aranya
1256,Spinne::N,eeunaž,aranya
1257,Spinne::N,о̄а̄з,aranya
1258,Ameise::N,garhke,formiga
1259,Ameise::N,gårkkå,formiga
1260,Ameise::N,gotka,formiga
1261,Ameise::N,kutkâ,formiga
1262,Ameise::N,kotkk,formiga
1263,Ameise::N,ко̄ттк,formiga
1264,Laus::N,dihkie,poll
1265,Laus::N,dihkke,poll
1266,Laus::N,dihkki,poll
1267,Laus::N,tikke,poll
1268,Laus::N,te´ǩǩ,poll
1269,Laus::N,тыһкь,poll
1270,Mücke::N,tjoejhke,mosquit
1271,Mücke::N,tjuojkka,mosquit
1272,Mücke::N,čuoika,mosquit
1273,Mücke::N,čuoš'kâ,mosquit
1274,Mücke::N,čuõškk,mosquit
1275,Mücke::N,чӯшшк,mosquit
1276,Fliege::N,tjoere,mosca
1277,Fliege::N,boerege,mosca
1278,Fliege::N,tjuruk,mosca
1279,Fliege::N,čuru,mosca
1280,Fliege::N,kiärpáš,mosca
1281,Fliege::N,čuâr,mosca
1282,Fliege::N,čuâras,mosca
1283,Fliege::N,чуэраш,mosca
1284,Schmetterling::N,biejjielåbloe,papallona
1285,Schmetterling::N,biejvvelådde,papallona
1286,Schmetterling::N,beaiveloddi,papallona
1287,Schmetterling::N,piäi'vááloddááš,papallona
1288,Schmetterling::N,ä´llbaž,papallona
1289,Schmetterling::N,pei´vvlå´dd,papallona
1290,Schmetterling::N,а̄лльп,papallona
1291,Beere::N,muerjie,baia
1292,Beere::N,muorjje,baia
1293,Beere::N,muorji,baia
1294,Beere::N,myer'ji,baia
1295,Beere::N,mue´rjj,baia
1296,Beere::N,мӯррьй,baia
1297,Apfel::N,æbpla,poma
1298,Apfel::N,ehpal,poma
1299,Apfel::N,eppel,poma
1300,Apfel::N,eahppel,poma
1301,Apfel::N,я̄блэк,poma
1302,Pilz::N,goebpere,bolet
1303,Pilz::N,guoppar,bolet
1304,Pilz::N,guoppar,bolet
1305,Pilz::N,kuobâr,bolet
1306,Pilz::N,kuõbbâr,bolet
1307,Pilz::N,кӯмпар,bolet
1308,Zwiebel::N,lööke,ceba
1309,Zwiebel::N,løhkka,ceba
1310,Zwiebel::N,lávki,ceba
1311,Zwiebel::N,luukk,ceba
1312,Zwiebel::N,луквець,ceba
1313,Saat::N,saajoe,sembra
1314,Saat::N,sádjo,sembra
1315,Saat::N,siepman,sembra
1316,Saat::N,siemâ,sembra
1317,Saat::N,siõm,sembra
1318,Saat::N,се̄м,sembra
1319,Korn::N,gernie,gra
1320,Korn::N,gårnnetjalmme,gra
1321,Korn::N,gordni,gra
1322,Korn::N,jiṿe,gra
1323,Korn::N,ле̄ййп,gra
1324,Heu::N,suejnieh,fenc
1325,Heu::N,ájvve,fenc
1326,Heu::N,suoidni,fenc
1327,Heu::N,syei'ni,fenc
1328,Heu::N,suei´nn,fenc
1329,Heu::N,сӯййн,fenc
1330,Schale::N,gïrre,closca
1331,Schale::N,garra,closca
1332,Schale::N,skádne,closca
1333,Schale::N,garra,closca
1334,Schale::N,korrâ,closca
1335,Schale::N,kõrr,closca
1336,Schale::N,ю̄дтҍ,closca
1337,Grube::N,haevtie,sot
1338,Grube::N,haevtie,clot
1339,Grube::N,rågge,sot
1340,Grube::N,rågge,clot
1341,Grube::N,gohpi,sot
1342,Grube::N,gohpi,clot
1343,Grube::N,roggi,sot
1344,Grube::N,roggi,clot
1345,Grube::N,kyep'pi,sot
1346,Grube::N,kyep'pi,clot
1347,Grube::N,rogge,sot
1348,Grube::N,rogge,clot
1349,Grube::N,rå´ǧǧ,sot
1350,Grube::N,rå´ǧǧ,clot
1351,Grube::N,kåå´pp,sot
1352,Grube::N,kåå´pp,clot
1353,Grube::N,коабпь,sot
1354,Grube::N,коабпь,clot
1355,Falle::N,barta,trampa
1356,Falle::N,ruevtie,trampa
1357,Falle::N,gillar,trampa
1358,Falle::N,ruovdde,trampa
1359,Falle::N,rihtá,trampa
1360,Falle::N,báhcahat,trampa
1361,Falle::N,ká'skástâh,trampa
1362,Falle::N,ää´ǧǧes,trampa
1363,Falle::N,кӣлл,trampa
1364,Falle::N,ше̄шшь,trampa
1365,Schlinge::N,latjka,baga
1366,Schlinge::N,gieras,baga
1367,Schlinge::N,mohkki,baga
1368,Schlinge::N,kieḷâ,baga
1369,Schlinge::N,ǩiõll,baga
1370,Schlinge::N,ää´ǧǧes,baga
1371,Schlinge::N,кӣлл,baga
1372,Schlinge::N,ше̄шшь,baga
1373,Spur::N,gïeje,traça
1374,Spur::N,luodda,traça
1375,Spur::N,joavnes,traça
1376,Spur::N,luodda,traça
1377,Spur::N,luod'dâ,traça
1378,Spur::N,ǩiõjj,traça
1379,Spur::N,кӣйй,traça
1380,Asche::N,govne,cendra
1381,Asche::N,gudna,cendra
1382,Asche::N,gutna,cendra
1383,Asche::N,kunnâ,cendra
1384,Asche::N,kunn,cendra
1385,Asche::N,кунн,cendra
1386,Dreck::N,haaskoe,llot
1387,Dreck::N,lænjok,llot
1388,Dreck::N,baška,llot
1389,Dreck::N,duova,llot
1390,Dreck::N,durdi,llot
1391,Dreck::N,tuol'vâ,llot
1392,Dreck::N,sähss,llot
1393,Dreck::N,са̄ккьс,llot
1394,Eisen::N,ruevtie,ferro
1395,Eisen::N,ruovdde,ferro
1396,Eisen::N,ruovdi,ferro
1397,Eisen::N,ryev'di,ferro
1398,Eisen::N,ru´vdd,ferro
1399,Eisen::N,рӯввьт,ferro
1400,Gold::N,gullie,or
1401,Gold::N,gålle,or
1402,Gold::N,golli,or
1403,Gold::N,kolle,or
1404,Gold::N,kå´ll,or
1405,Gold::N,коалль,or
1406,Silber::N,sïlpe,plata
1407,Silber::N,silbba,plata
1408,Silber::N,silba,plata
1409,Silber::N,silbâ,plata
1410,Silber::N,silbb,plata
1411,Silber::N,сыллп,plata
1412,Kohle::N,tjïrre,carbó
1413,Kohle::N,tjahta,carbó
1414,Kohle::N,čitna,carbó
1415,Kohle::N,illâ,carbó
1416,Kohle::N,čiđđâ,carbó
1417,Kohle::N,ill,carbó
1418,Kohle::N,ылл,carbó
1419,Glas::N,klaase,vidre
1420,Glas::N,glássa,vidre
1421,Glas::N,lássa,vidre
1422,Glas::N,laasâ,vidre
1423,Glas::N,steehl,vidre
1424,Glas::N,сте̄клэ,vidre
1425,Lehm::N,laejrie,fang
1426,Lehm::N,laejrie,argila
1427,Lehm::N,lænnjgá,fang
1428,Lehm::N,lænnjgá,argila
1429,Lehm::N,láirá,fang
1430,Lehm::N,láirá,argila
1431,Lehm::N,njaajâ,fang
1432,Lehm::N,njaajâ,argila
1433,Lehm::N,saavv,fang
1434,Lehm::N,saavv,argila
1435,Lehm::N,чуййв,fang
1436,Lehm::N,чуййв,argila
1437,Lehm::N,чуввьй,fang
1438,Lehm::N,чуввьй,argila
1439,Sand::N,saedtie,arena
1440,Sand::N,sáttoj,arena
1441,Sand::N,tjievrra,arena
1442,Sand::N,sáttu,arena
1443,Sand::N,čunoi,arena
1444,Sand::N,vuõddâs,arena
1445,Sand::N,вӯнтас,arena
1446,Mensch::N,almetje,humà
1447,Mensch::N,almetje,persona
1448,Mensch::N,ulmusj,humà
1449,Mensch::N,ulmusj,persona
1450,Mensch::N,olmmoš,humà
1451,Mensch::N,olmmoš,persona
1452,Mensch::N,olmooš,humà
1453,Mensch::N,olmooš,persona
1454,Mensch::N,ooumâž,humà
1455,Mensch::N,ooumâž,persona
1456,Mensch::N,олма,humà
1457,Mensch::N,олма,persona
1458,Mann::N,ålma,home
1459,Mann::N,ålmåj,home
1460,Mann::N,olmmái,home
1461,Mann::N,a'lmai,home
1462,Mann::N,åålm,home
1463,Mann::N,ка̄ллесь,home
1464,Frau::N,nyjsene,dona
1465,Frau::N,nissun,dona
1466,Frau::N,nisu,dona
1467,Frau::N,nissoon,dona
1468,Frau::N,neezzan,dona
1469,Frau::N,нызан,dona
1470,Kind::N,maana,nen
1471,Kind::N,mánná,nen
1472,Kind::N,mánná,nen
1473,Kind::N,pärni,nen
1474,Kind::N,páárnáš,nen
1475,Kind::N,pä´rnn,nen
1476,Kind::N,päärnaž,nen
1477,Kind::N,па̄ррьн,nen
1478,Kind::N,па̄рнэнч,nen
1479,Junge::N,påajke,noi
1480,Junge::N,baernie,noi
1481,Junge::N,birek,noi
1482,Junge::N,báhttja,noi
1483,Junge::N,gánda,noi
1484,Junge::N,bárdni,noi
1485,Junge::N,alge,noi
1486,Junge::N,â´lǧǧ,noi
1487,Junge::N,pä´rnn,noi
1488,Junge::N,па̄ррьн,noi
1489,Junge::N,па̄ррьшя,noi
1490,Mädchen::N,nïejte,noia
1491,Mädchen::N,niejdda,noia
1492,Mädchen::N,nieida,noia
1493,Mädchen::N,niei'dâ,noia
1494,Mädchen::N,nijdd,noia
1495,Mädchen::N,нӣйта,noia
1496,Familie::N,fuelhkie,família
1497,Familie::N,beraj,família
1498,Familie::N,fuolkke,família
1499,Familie::N,famillja,família
1500,Familie::N,bearaš,família
1501,Familie::N,peerâ,família
1502,Familie::N,piâr,família
1503,Familie::N,пӣрас,família
1504,Großvater::N,aajja,avi
1505,Großvater::N,áddjá,avi
1506,Großvater::N,áddjá,avi
1507,Großvater::N,äijih,avi
1508,Großvater::N,ä´jj,avi
