,Concept_ID,se,ta
6185,packen::V,tää´vted,பிடித்துக்கொள்
6186,packen::V,каццсе,பிடித்துக்கொள்
6187,packen::V,туэрркэ,பிடித்துக்கொள்
6188,packen::V,ро̄а̄ппчье,பிடித்துக்கொள்
6189,verstecken::V,tjïekedh,மறை
6190,verstecken::V,tjiehkat,மறை
6191,verstecken::V,čiehkat,மறை
6192,verstecken::V,čieḥâđ,மறை
6193,verstecken::V,peittad,மறை
6194,verstecken::V,пе̄йхьтэ,மறை
6195,teilen::V,juekedh,பாகங்களாகப் பிரி
6196,teilen::V,juohket,பாகங்களாகப் பிரி
6197,teilen::V,juohkit,பாகங்களாகப் பிரி
6198,teilen::V,jyeḥiđ,பாகங்களாகப் பிரி
6199,teilen::V,jue´ǩǩed,பாகங்களாகப் பிரி
6200,teilen::V,ю̄гке,பாகங்களாகப் பிரி
6201,teilen::V,ра̄ттҍке,பாகங்களாகப் பிரி
6202,schicken::V,saadtodh,அனுப்பு
6203,schicken::V,sáddit,அனுப்பு
6204,schicken::V,sáddet,அனுப்பு
6205,schicken::V,vuo'lgâttiđ,அனுப்பு
6206,schicken::V,vuõltteed,அனுப்பு
6207,schicken::V,вӯлкхэ,அனுப்பு
6208,bringen::V,buektedh,கொண்டு வா
6209,bringen::V,doalvvot,கொண்டு வா
6210,bringen::V,buktit,கொண்டு வா
6211,bringen::V,tuál'vuđ,கொண்டு வா
6212,bringen::V,pu´htted,கொண்டு வா
6213,bringen::V,пыххьтэ,கொண்டு வா
6214,hinzufügen::V,dievhtedh,சேர்
6215,hinzufügen::V,duoddit,சேர்
6216,hinzufügen::V,lasedit,சேர்
6217,hinzufügen::V,lasihit,சேர்
6218,hinzufügen::V,lasettiđ,சேர்
6219,hinzufügen::V,lââ´zzted,சேர்
6220,hinzufügen::V,лажьхе,சேர்
6221,bekommen::V,åadtjodh,பெறு
6222,bekommen::V,åttjudit,பெறு
6223,bekommen::V,oažžut,பெறு
6224,bekommen::V,juksâđ,பெறு
6225,bekommen::V,uáž'žuđ,பெறு
6226,bekommen::V,vuäǯ'ǯâd,பெறு
6227,bekommen::V,вуаннче,பெறு
6228,erhalten::V,åadtjodh,பெறு
6229,erhalten::V,oadtjot,பெறு
6230,erhalten::V,oažžut,பெறு
6231,erhalten::V,uáž'žuđ,பெறு
6232,erhalten::V,vuäǯ'ǯâd,பெறு
6233,erhalten::V,ва̄лльтэ,பெறு
6234,nehmen::V,vaeltedh,எடு
6235,nehmen::V,válldet,எடு
6236,nehmen::V,váldit,எடு
6237,nehmen::V,väldiđ,எடு
6238,nehmen::V,vä´ldded,எடு
6239,nehmen::V,ва̄лльтэ,எடு
6240,wählen::V,veeljedh,தேர்ந்தெடு
6241,wählen::V,válljit,தேர்ந்தெடு
6242,wählen::V,válljet,தேர்ந்தெடு
6243,wählen::V,valjiđ,தேர்ந்தெடு
6244,wählen::V,vaalšed,தேர்ந்தெடு
6245,wählen::V,va´lljeed,தேர்ந்தெடு
6246,wählen::V,воалшэ,தேர்ந்தெடு
6247,auswählen::V,veeljedh,தேர்ல்தெடு
6248,auswählen::V,tjuolldet,தேர்ல்தெடு
6249,auswählen::V,válljet,தேர்ல்தெடு
6250,auswählen::V,valjiđ,தேர்ல்தெடு
6251,auswählen::V,vaalšed,தேர்ல்தெடு
6252,auswählen::V,va´lljeed,தேர்ல்தெடு
6253,auswählen::V,воалшэ,தேர்ல்தெடு
6254,bewahren::V,vaarjelidh,கெடாது பேணு
6255,bewahren::V,bisodit,கெடாது பேணு
6256,bewahren::V,várjjalit,கெடாது பேணு
6257,bewahren::V,seailluhit,கெடாது பேணு
6258,bewahren::V,varjâliđ,கெடாது பேணு
6259,bewahren::V,varjjled,கெடாது பேணு
6260,bewahren::V,ӣшшьтэ,கெடாது பேணு
6261,bewahren::V,во̄а̄ррьдэ,கெடாது பேணு
6262,behindern::V,hööptdeh,தடங்கல் செய்
6263,behindern::V,hieredit,தடங்கல் செய்
6264,behindern::V,muhttet,தடங்கல் செய்
6265,behindern::V,eastadit,தடங்கல் செய்
6266,behindern::V,estiđ,தடங்கல் செய்
6267,behindern::V,coggâđ,தடங்கல் செய்
6268,behindern::V,hettiđ,தடங்கல் செய்
6269,behindern::V,cõggâd,தடங்கல் செய்
6270,behindern::V,е̄кхэллэ,தடங்கல் செய்
6271,verderben::V,biejstedh,நாசமாக்கு
6272,verderben::V,spedjat,நாசமாக்கு
6273,verderben::V,billistit,நாசமாக்கு
6274,verderben::V,pillediđ,நாசமாக்கு
6275,verderben::V,tårmmad,நாசமாக்கு
6276,verderben::V,pe´llsted,நாசமாக்கு
6277,verderben::V,тоаррмэ,நாசமாக்கு
6278,verderben::V,ма̄ййкэ,நாசமாக்கு
6279,beschädigen::V,fæjloedidh,சேதப்படுத்து
6280,beschädigen::V,vahágahttet,சேதப்படுத்து
6281,beschädigen::V,bilidit,சேதப்படுத்து
6282,beschädigen::V,vahâgittiđ,சேதப்படுத்து
6283,beschädigen::V,pä´rtteed,சேதப்படுத்து
6284,beschädigen::V,муррьтэ,சேதப்படுத்து
6285,zerbrechen::V,tsööpkedh,உடை
6286,zerbrechen::V,doadjet,உடை
6287,zerbrechen::V,cuvket,உடை
6288,zerbrechen::V,cuov'kkiđ,உடை
6289,zerbrechen::V,muårrâd,உடை
6290,zerbrechen::V,cu´vǩǩeed,உடை
6291,zerbrechen::V,муррьтэ,உடை
6292,zerreißen::V,gejhkielidh,கிழி
6293,zerreißen::V,gajkudit,கிழி
6294,zerreißen::V,gaikkodit,கிழி
6295,zerreißen::V,ráisket,கிழி
6296,zerreißen::V,kiškođ,கிழி
6297,zerreißen::V,ra´šǩǩeed,கிழி
6298,zerreißen::V,пуатткэ,கிழி
6299,zerstören::V,eerjedh,அழி
6300,zerstören::V,biejsstet,அழி
6301,zerstören::V,håhkkidit,அழி
6302,zerstören::V,heavahit,அழி
6303,zerstören::V,duš'šadit,அழி
6304,zerstören::V,bilidit,அழி
6305,zerstören::V,hevâttiđ,அழி
6306,zerstören::V,hiâvted,அழி
6307,zerstören::V,ёҏтэ,அழி
6308,verbrennen::V,båeltedh,எரியூட்டு
6309,verbrennen::V,boalldet,எரியூட்டு
6310,verbrennen::V,boaldit,எரியூட்டு
6311,verbrennen::V,puál'diđ,எரியூட்டு
6312,verbrennen::V,puä´ldded,எரியூட்டு
6313,verbrennen::V,пуэлльтэ,எரியூட்டு
6314,geben::V,vedtedh,கொடு
6315,geben::V,vaddet,கொடு
6316,geben::V,addit,கொடு
6317,geben::V,addliđ,கொடு
6318,geben::V,ä´n,கொடு
6319,geben::V,аннҍтэ,கொடு
6320,reichen::V,geelkedh,வழங்கு
6321,reichen::V,lagádit,வழங்கு
6322,reichen::V,geiget,வழங்கு
6323,reichen::V,keigiđ,வழங்கு
6324,reichen::V,vuõiggâ´stted,வழங்கு
6325,reichen::V,аннҍтэ,வழங்கு
6326,schenken::V,vedtedh,மொயத்தல்
6327,schenken::V,vaddet,மொயத்தல்
6328,schenken::V,skeaŋkut,மொயத்தல்
6329,schenken::V,skeŋket,மொயத்தல்
6330,schenken::V,skeŋkkiđ,மொயத்தல்
6331,schenken::V,sǩiâŋkkâd,மொயத்தல்
6332,schenken::V,ла̄ххе,மொயத்தல்
6333,versprechen::V,luhpiedidh,உறுதியளி
6334,versprechen::V,jáhttet,உறுதியளி
6335,versprechen::V,lohpidit,உறுதியளி
6336,versprechen::V,lopediđ,உறுதியளி
6337,versprechen::V,lå´ppeed,உறுதியளி
6338,versprechen::V,о̄а̄шштҍе,உறுதியளி
6339,wünschen::V,lahkoehtidh,ஆசைப்படு
6340,wünschen::V,sávvat,ஆசைப்படு
6341,wünschen::V,sávadit,ஆசைப்படு
6342,wünschen::V,doaivvuhit,ஆசைப்படு
6343,wünschen::V,tuá'ivuttiđ,ஆசைப்படு
6344,wünschen::V,tuâivvad,ஆசைப்படு
6345,wünschen::V,туввэ,ஆசைப்படு
6346,loben::V,girmedh,புகழ்ச்சி கூறு
6347,loben::V,májnnot,புகழ்ச்சி கூறு
6348,loben::V,rámmpot,புகழ்ச்சி கூறு
6349,loben::V,máidnut,புகழ்ச்சி கூறு
6350,loben::V,rámidit,புகழ்ச்சி கூறு
6351,loben::V,rammuđ,புகழ்ச்சி கூறு
6352,loben::V,rämidiđ,புகழ்ச்சி கூறு
6353,loben::V,ââ´leed,புகழ்ச்சி கூறு
6354,loben::V,ǩei´tted,புகழ்ச்சி கூறு
6355,loben::V,кыйта,புகழ்ச்சி கூறு
6356,küssen::V,tjånnahtidh,முத்தமிடு
6357,küssen::V,tjuvliestidh,முத்தமிடு
6358,küssen::V,tjullit,முத்தமிடு
6359,küssen::V,tjulestit,முத்தமிடு
6360,küssen::V,cum'mát,முத்தமிடு
6361,küssen::V,cummistit,முத்தமிடு
6362,küssen::V,cummâliđ,முத்தமிடு
6363,küssen::V,cu´mmsted,முத்தமிடு
6364,küssen::V,cu´mmstõõllâd,முத்தமிடு
6365,küssen::V,нӣссэ,முத்தமிடு
6366,wiegen::V,sjammadidh,ஆட்டுத்தல்
6367,wiegen::V,vuohttot,ஆட்டுத்தல்
6368,wiegen::V,vuohtudit,ஆட்டுத்தல்
6369,wiegen::V,vuohttut,ஆட்டுத்தல்
6370,wiegen::V,vuát'tuđ,ஆட்டுத்தல்
6371,wiegen::V,nuäkkad,ஆட்டுத்தல்
6372,wiegen::V,suâibted,ஆட்டுத்தல்
6373,wiegen::V,нуагкэ,ஆட்டுத்தல்
6374,zudecken::V,gaptjedh,உறைபோடு
6375,zudecken::V,loavddet,உறைபோடு
6376,zudecken::V,gokčat,உறைபோடு
6377,zudecken::V,luáv'diđ,உறைபோடு
6378,zudecken::V,kä´tted,உறைபோடு
6379,zudecken::V,ка̄ххьтэ,உறைபோடு
6380,wecken::V,gåaskodh,எழுப்பு
6381,wecken::V,båktet,எழுப்பு
6382,wecken::V,boktit,எழுப்பு
6383,wecken::V,rávkat,எழுப்பு
6384,wecken::V,cuvnâđ,எழுப்பு
6385,wecken::V,counnâd,எழுப்பு
6386,wecken::V,цо̄ввнэ,எழுப்பு
6387,zeigen::V,vuesiehtidh,காட்டு
6388,zeigen::V,vuosedit,காட்டு
6389,zeigen::V,giejgget,காட்டு
6390,zeigen::V,čájehit,காட்டு
6391,zeigen::V,čäittiđ,காட்டு
6392,zeigen::V,čujottiđ,காட்டு
6393,zeigen::V,čuäi´ted,காட்டு
6394,zeigen::V,вӯзьхе,காட்டு
6395,führen::V,steeredh,வழிகாட்டி
6396,führen::V,doalvvot,வழிகாட்டி
6397,führen::V,láidet,வழிகாட்டி
6398,führen::V,jođettiđ,வழிகாட்டி
6399,führen::V,jåå´đted,வழிகாட்டி
6400,führen::V,выгкэ,வழிகாட்டி
6401,lehren::V,ööhpehtidh,சொல்லிக் கொடு
6402,lehren::V,åhpadit,சொல்லிக் கொடு
6403,lehren::V,oahpahit,சொல்லிக் கொடு
6404,lehren::V,máttááttiđ,சொல்லிக் கொடு
6405,lehren::V,mätt'ted,சொல்லிக் கொடு
6406,lehren::V,vuä´ppsted,சொல்லிக் கொடு
6407,lehren::V,ма̄тҍха,சொல்லிக் கொடு
6408,unterrichten::V,ööhpehtidh,அறிவுரை கூறு
6409,unterrichten::V,lågådit,அறிவுரை கூறு
6410,unterrichten::V,åhpadit,அறிவுரை கூறு
6411,unterrichten::V,oahpahit,அறிவுரை கூறு
6412,unterrichten::V,škovliđ,அறிவுரை கூறு
6413,unterrichten::V,máttááttiđ,அறிவுரை கூறு
6414,unterrichten::V,mätt'ted,அறிவுரை கூறு
6415,unterrichten::V,vuä´ppsted,அறிவுரை கூறு
6416,unterrichten::V,ма̄тҍха,அறிவுரை கூறு
6417,aufziehen::V,eeledh,வளர்
6418,aufziehen::V,bajedit,வளர்
6419,aufziehen::V,biebmat,வளர்
6420,aufziehen::V,pajaskeessiđ,வளர்
6421,aufziehen::V,šoddâdiđ,வளர்
6422,aufziehen::V,šõddeed,வளர்
6423,aufziehen::V,peâm'mad,வளர்
6424,aufziehen::V,вуэпьсе,வளர்
6425,leiten::V,lijrehtidh,அழைத்துச் செல்
6426,leiten::V,lájddit,அழைத்துச் செல்
6427,leiten::V,oatsodit,அழைத்துச் செல்
6428,leiten::V,jođihit,அழைத்துச் செல்
6429,leiten::V,stivriđ,அழைத்துச் செல்
6430,leiten::V,hovdiđ,அழைத்துச் செல்
6431,leiten::V,jåå´đted,அழைத்துச் செல்
6432,leiten::V,выгкэ,அழைத்துச் செல்
6433,leiten::V,вӯййкье,அழைத்துச் செல்
6434,antreiben::V,eadtjoestidh,தூண்டு
6435,antreiben::V,hasodit,தூண்டு
6436,antreiben::V,hállsjedit,தூண்டு
6437,antreiben::V,gevret,தூண்டு
6438,antreiben::V,rássat,தூண்டு
6439,antreiben::V,kušottiđ,தூண்டு
6440,antreiben::V,huá'puttiđ,தூண்டு
6441,antreiben::V,rääskted,தூண்டு
6442,antreiben::V,hõškkled,தூண்டு
6443,antreiben::V,ёадҌхе,தூண்டு
6444,lassen::V,baajedh,விடு
6445,lassen::V,-ahttet,விடு
6446,lassen::V,diktit,விடு
6447,lassen::V,-ttiđ,விடு
6448,lassen::V,ä´n,விடு
6449,lassen::V,па̄ххкэ,விடு
6450,einladen::V,bööredh,அழை
6451,einladen::V,bivddit,அழை
6452,einladen::V,gåhttjot,அழை
6453,einladen::V,bovdet,அழை
6454,einladen::V,koččođ,அழை
6455,einladen::V,kåččad,அழை
6456,einladen::V,коаххче,அழை
6457,vereinigen::V,iktedidh,ஒன்றாகச் சேர்
6458,vereinigen::V,aktidit,ஒன்றாகச் சேர்
6459,vereinigen::V,ovttastahttit,ஒன்றாகச் சேர்
6460,vereinigen::V,o'vtâstittiđ,ஒன்றாகச் சேர்
6461,vereinigen::V,õhtteed,ஒன்றாகச் சேர்
6462,vereinigen::V,э̄хтхэ,ஒன்றாகச் சேர்
6463,besuchen::V,åahpodh,வருகை புரி
6464,besuchen::V,goevlelidh,வருகை புரி
6465,besuchen::V,guossit,வருகை புரி
6466,besuchen::V,gal'let,வருகை புரி
6467,besuchen::V,fitnat,வருகை புரி
6468,besuchen::V,kolliđ,வருகை புரி
6469,besuchen::V,kõ´ll'jed,வருகை புரி
6470,besuchen::V,по̄дтлэ,வருகை புரி
6471,besuchen::V,во̄тэдтэ,வருகை புரி
6472,besuchen::V,во̄а̄ррдэ,வருகை புரி
6473,treffen::V,dieviedidh,சந்தி
6474,treffen::V,iejvvit,சந்தி
6475,treffen::V,deaivat,சந்தி
6476,treffen::V,staaviđ,சந்தி
6477,treffen::V,teividiđ,சந்தி
6478,treffen::V,o´ddjõõttâd,சந்தி
6479,treffen::V,вуэсстлэ,சந்தி
6480,sich versammeln::V,gaavnedidh,தொகுப்பு
6481,sich versammeln::V,tjoaggut,தொகுப்பு
6482,sich versammeln::V,čoahkkanit,தொகுப்பு
6483,sich versammeln::V,čokkâniđ,தொகுப்பு
6484,sich versammeln::V,nurâdâttâđ,தொகுப்பு
