,Concept_ID,se,es
7206,tragen::V,guoddit,llevar
7207,tragen::V,kyed'diđ,llevar
7208,tragen::V,kue´d'ded,llevar
7209,tragen::V,кӯннҌтэ,llevar
7210,schleppen::V,fatnehtidh,arrastrar
7211,schleppen::V,sliehpit,arrastrar
7212,schleppen::V,feastit,arrastrar
7213,schleppen::V,vie'šidiđ,arrastrar
7214,schleppen::V,hinnađ,arrastrar
7215,schleppen::V,nje´ʒʒed,arrastrar
7216,schleppen::V,чуввкэ,arrastrar
7217,ziehen::V,giesedh,tirar
7218,ziehen::V,giesset,tirar
7219,ziehen::V,geassit,tirar
7220,ziehen::V,keessiđ,tirar
7221,ziehen::V,ǩie´ssed,tirar
7222,ziehen::V,ке̄ссе,tirar
7223,aufbewahren::V,vöörhkedh,conservar
7224,aufbewahren::V,vuorkkit,conservar
7225,aufbewahren::V,seailluhit,conservar
7226,aufbewahren::V,siä'iluttiđ,conservar
7227,aufbewahren::V,seeilted,conservar
7228,aufbewahren::V,рӯкнэ,conservar
7229,werfen::V,slampestidh,echar
7230,werfen::V,slampestidh,lanzar
7231,werfen::V,bálkkot,echar
7232,werfen::V,bálkkot,lanzar
7233,werfen::V,suhppet,echar
7234,werfen::V,suhppet,lanzar
7235,werfen::V,šlivgiđ,echar
7236,werfen::V,šlivgiđ,lanzar
7237,werfen::V,čeâǥǥted,echar
7238,werfen::V,čeâǥǥted,lanzar
7239,werfen::V,суэххпэ,echar
7240,werfen::V,суэххпэ,lanzar
7241,fangen::V,bivtedh,coger
7242,fangen::V,giddit,coger
7243,fangen::V,bivdit,coger
7244,fangen::V,toppiđ,coger
7245,fangen::V,tää´vted,coger
7246,fangen::V,та̄бпэ,coger
7247,fangen::V,со̄а̄гкэ,coger
7248,packen::V,doerelidh,agarrar
7249,packen::V,kreemsedh,agarrar
7250,packen::V,doahppit,agarrar
7251,packen::V,doahput,agarrar
7252,packen::V,tuáppuđ,agarrar
7253,packen::V,ká'ivâstiđ,agarrar
7254,packen::V,tää´vted,agarrar
7255,packen::V,каццсе,agarrar
7256,packen::V,туэрркэ,agarrar
7257,packen::V,ро̄а̄ппчье,agarrar
7258,verstecken::V,tjïekedh,esconder
7259,verstecken::V,tjiehkat,esconder
7260,verstecken::V,čiehkat,esconder
7261,verstecken::V,čieḥâđ,esconder
7262,verstecken::V,peittad,esconder
7263,verstecken::V,пе̄йхьтэ,esconder
7264,teilen::V,juekedh,partir
7265,teilen::V,juekedh,dividir
7266,teilen::V,juohket,partir
7267,teilen::V,juohket,dividir
7268,teilen::V,juohkit,partir
7269,teilen::V,juohkit,dividir
7270,teilen::V,jyeḥiđ,partir
7271,teilen::V,jyeḥiđ,dividir
7272,teilen::V,jue´ǩǩed,partir
7273,teilen::V,jue´ǩǩed,dividir
7274,teilen::V,ю̄гке,partir
7275,teilen::V,ю̄гке,dividir
7276,teilen::V,ра̄ттҍке,partir
7277,teilen::V,ра̄ттҍке,dividir
7278,schicken::V,saadtodh,enviar
7279,schicken::V,sáddit,enviar
7280,schicken::V,sáddet,enviar
7281,schicken::V,vuo'lgâttiđ,enviar
7282,schicken::V,vuõltteed,enviar
7283,schicken::V,вӯлкхэ,enviar
7284,bringen::V,buektedh,traer
7285,bringen::V,doalvvot,traer
7286,bringen::V,buktit,traer
7287,bringen::V,tuál'vuđ,traer
7288,bringen::V,pu´htted,traer
7289,bringen::V,пыххьтэ,traer
7290,hinzufügen::V,dievhtedh,añadir
7291,hinzufügen::V,duoddit,añadir
7292,hinzufügen::V,lasedit,añadir
7293,hinzufügen::V,lasihit,añadir
7294,hinzufügen::V,lasettiđ,añadir
7295,hinzufügen::V,lââ´zzted,añadir
7296,hinzufügen::V,лажьхе,añadir
7297,bekommen::V,åadtjodh,obtener
7298,bekommen::V,åadtjodh,conseguir
7299,bekommen::V,åttjudit,obtener
7300,bekommen::V,åttjudit,conseguir
7301,bekommen::V,oažžut,obtener
7302,bekommen::V,oažžut,conseguir
7303,bekommen::V,juksâđ,obtener
7304,bekommen::V,juksâđ,conseguir
7305,bekommen::V,uáž'žuđ,obtener
7306,bekommen::V,uáž'žuđ,conseguir
7307,bekommen::V,vuäǯ'ǯâd,obtener
7308,bekommen::V,vuäǯ'ǯâd,conseguir
7309,bekommen::V,вуаннче,obtener
7310,bekommen::V,вуаннче,conseguir
7311,erhalten::V,åadtjodh,recibir
7312,erhalten::V,oadtjot,recibir
7313,erhalten::V,oažžut,recibir
7314,erhalten::V,uáž'žuđ,recibir
7315,erhalten::V,vuäǯ'ǯâd,recibir
7316,erhalten::V,ва̄лльтэ,recibir
7317,nehmen::V,vaeltedh,tomar
7318,nehmen::V,válldet,tomar
7319,nehmen::V,váldit,tomar
7320,nehmen::V,väldiđ,tomar
7321,nehmen::V,vä´ldded,tomar
7322,nehmen::V,ва̄лльтэ,tomar
7323,wählen::V,veeljedh,elegir
7324,wählen::V,válljit,elegir
7325,wählen::V,válljet,elegir
7326,wählen::V,valjiđ,elegir
7327,wählen::V,vaalšed,elegir
7328,wählen::V,va´lljeed,elegir
7329,wählen::V,воалшэ,elegir
7330,auswählen::V,veeljedh,escoger
7331,auswählen::V,veeljedh,seleccionar
7332,auswählen::V,tjuolldet,escoger
7333,auswählen::V,tjuolldet,seleccionar
7334,auswählen::V,válljet,escoger
7335,auswählen::V,válljet,seleccionar
7336,auswählen::V,valjiđ,escoger
7337,auswählen::V,valjiđ,seleccionar
7338,auswählen::V,vaalšed,escoger
7339,auswählen::V,vaalšed,seleccionar
7340,auswählen::V,va´lljeed,escoger
7341,auswählen::V,va´lljeed,seleccionar
7342,auswählen::V,воалшэ,escoger
7343,auswählen::V,воалшэ,seleccionar
7344,bewahren::V,vaarjelidh,guardar
7345,bewahren::V,vaarjelidh,preservar
7346,bewahren::V,bisodit,guardar
7347,bewahren::V,bisodit,preservar
7348,bewahren::V,várjjalit,guardar
7349,bewahren::V,várjjalit,preservar
7350,bewahren::V,seailluhit,guardar
7351,bewahren::V,seailluhit,preservar
7352,bewahren::V,varjâliđ,guardar
7353,bewahren::V,varjâliđ,preservar
7354,bewahren::V,varjjled,guardar
7355,bewahren::V,varjjled,preservar
7356,bewahren::V,ӣшшьтэ,guardar
7357,bewahren::V,ӣшшьтэ,preservar
7358,bewahren::V,во̄а̄ррьдэ,guardar
7359,bewahren::V,во̄а̄ррьдэ,preservar
7360,behindern::V,hööptdeh,estorbar
7361,behindern::V,hööptdeh,obstaculizar
7362,behindern::V,hieredit,estorbar
7363,behindern::V,hieredit,obstaculizar
7364,behindern::V,muhttet,estorbar
7365,behindern::V,muhttet,obstaculizar
7366,behindern::V,eastadit,estorbar
7367,behindern::V,eastadit,obstaculizar
7368,behindern::V,estiđ,estorbar
7369,behindern::V,estiđ,obstaculizar
7370,behindern::V,coggâđ,estorbar
7371,behindern::V,coggâđ,obstaculizar
7372,behindern::V,hettiđ,estorbar
7373,behindern::V,hettiđ,obstaculizar
7374,behindern::V,cõggâd,estorbar
7375,behindern::V,cõggâd,obstaculizar
7376,behindern::V,е̄кхэллэ,estorbar
7377,behindern::V,е̄кхэллэ,obstaculizar
7378,verderben::V,biejstedh,estropear
7379,verderben::V,spedjat,estropear
7380,verderben::V,billistit,estropear
7381,verderben::V,pillediđ,estropear
7382,verderben::V,tårmmad,estropear
7383,verderben::V,pe´llsted,estropear
7384,verderben::V,тоаррмэ,estropear
7385,verderben::V,ма̄ййкэ,estropear
7386,beschädigen::V,fæjloedidh,deteriorar
7387,beschädigen::V,vahágahttet,deteriorar
7388,beschädigen::V,bilidit,deteriorar
7389,beschädigen::V,vahâgittiđ,deteriorar
7390,beschädigen::V,pä´rtteed,deteriorar
7391,beschädigen::V,муррьтэ,deteriorar
7392,zerbrechen::V,tsööpkedh,romper
7393,zerbrechen::V,tsööpkedh,quebrar
7394,zerbrechen::V,doadjet,romper
7395,zerbrechen::V,doadjet,quebrar
7396,zerbrechen::V,cuvket,romper
7397,zerbrechen::V,cuvket,quebrar
7398,zerbrechen::V,cuov'kkiđ,romper
7399,zerbrechen::V,cuov'kkiđ,quebrar
7400,zerbrechen::V,muårrâd,romper
7401,zerbrechen::V,muårrâd,quebrar
7402,zerbrechen::V,cu´vǩǩeed,romper
7403,zerbrechen::V,cu´vǩǩeed,quebrar
7404,zerbrechen::V,муррьтэ,romper
7405,zerbrechen::V,муррьтэ,quebrar
7406,zerreißen::V,gejhkielidh,desgarrar
7407,zerreißen::V,gejhkielidh,despedazar
7408,zerreißen::V,gajkudit,desgarrar
7409,zerreißen::V,gajkudit,despedazar
7410,zerreißen::V,gaikkodit,desgarrar
7411,zerreißen::V,gaikkodit,despedazar
7412,zerreißen::V,ráisket,desgarrar
7413,zerreißen::V,ráisket,despedazar
7414,zerreißen::V,kiškođ,desgarrar
7415,zerreißen::V,kiškođ,despedazar
7416,zerreißen::V,ra´šǩǩeed,desgarrar
7417,zerreißen::V,ra´šǩǩeed,despedazar
7418,zerreißen::V,пуатткэ,desgarrar
7419,zerreißen::V,пуатткэ,despedazar
7420,zerstören::V,eerjedh,destruir
7421,zerstören::V,eerjedh,destrozar
7422,zerstören::V,biejsstet,destruir
7423,zerstören::V,biejsstet,destrozar
7424,zerstören::V,håhkkidit,destruir
7425,zerstören::V,håhkkidit,destrozar
7426,zerstören::V,heavahit,destruir
7427,zerstören::V,heavahit,destrozar
7428,zerstören::V,duš'šadit,destruir
7429,zerstören::V,duš'šadit,destrozar
7430,zerstören::V,bilidit,destruir
7431,zerstören::V,bilidit,destrozar
7432,zerstören::V,hevâttiđ,destruir
7433,zerstören::V,hevâttiđ,destrozar
7434,zerstören::V,hiâvted,destruir
7435,zerstören::V,hiâvted,destrozar
7436,zerstören::V,ёҏтэ,destruir
7437,zerstören::V,ёҏтэ,destrozar
7438,verbrennen::V,båeltedh,quemar
7439,verbrennen::V,boalldet,quemar
7440,verbrennen::V,boaldit,quemar
7441,verbrennen::V,puál'diđ,quemar
7442,verbrennen::V,puä´ldded,quemar
7443,verbrennen::V,пуэлльтэ,quemar
7444,geben::V,vedtedh,dar
7445,geben::V,vaddet,dar
7446,geben::V,addit,dar
7447,geben::V,addliđ,dar
7448,geben::V,ä´n,dar
7449,geben::V,аннҍтэ,dar
7450,reichen::V,geelkedh,pasar
7451,reichen::V,lagádit,pasar
7452,reichen::V,geiget,pasar
7453,reichen::V,keigiđ,pasar
7454,reichen::V,vuõiggâ´stted,pasar
7455,reichen::V,аннҍтэ,pasar
7456,schenken::V,vedtedh,regalar
7457,schenken::V,vaddet,regalar
7458,schenken::V,skeaŋkut,regalar
7459,schenken::V,skeŋket,regalar
7460,schenken::V,skeŋkkiđ,regalar
7461,schenken::V,sǩiâŋkkâd,regalar
7462,schenken::V,ла̄ххе,regalar
7463,versprechen::V,luhpiedidh,prometer
7464,versprechen::V,jáhttet,prometer
7465,versprechen::V,lohpidit,prometer
7466,versprechen::V,lopediđ,prometer
7467,versprechen::V,lå´ppeed,prometer
7468,versprechen::V,о̄а̄шштҍе,prometer
7469,wünschen::V,lahkoehtidh,desear
7470,wünschen::V,sávvat,desear
7471,wünschen::V,sávadit,desear
7472,wünschen::V,doaivvuhit,desear
7473,wünschen::V,tuá'ivuttiđ,desear
7474,wünschen::V,tuâivvad,desear
7475,wünschen::V,туввэ,desear
7476,loben::V,girmedh,alabar
7477,loben::V,májnnot,alabar
7478,loben::V,rámmpot,alabar
7479,loben::V,máidnut,alabar
7480,loben::V,rámidit,alabar
7481,loben::V,rammuđ,alabar
7482,loben::V,rämidiđ,alabar
7483,loben::V,ââ´leed,alabar
7484,loben::V,ǩei´tted,alabar
7485,loben::V,кыйта,alabar
7486,küssen::V,tjånnahtidh,besar
7487,küssen::V,tjuvliestidh,besar
7488,küssen::V,tjullit,besar
7489,küssen::V,tjulestit,besar
7490,küssen::V,cum'mát,besar
7491,küssen::V,cummistit,besar
7492,küssen::V,cummâliđ,besar
7493,küssen::V,cu´mmsted,besar
7494,küssen::V,cu´mmstõõllâd,besar
7495,küssen::V,нӣссэ,besar
7496,wiegen::V,sjammadidh,mecer
7497,wiegen::V,vuohttot,mecer
7498,wiegen::V,vuohtudit,mecer
7499,wiegen::V,vuohttut,mecer
7500,wiegen::V,vuát'tuđ,mecer
7501,wiegen::V,nuäkkad,mecer
7502,wiegen::V,suâibted,mecer
7503,wiegen::V,нуагкэ,mecer
7504,zudecken::V,gaptjedh,tapar
7505,zudecken::V,gaptjedh,cubrir
7506,zudecken::V,loavddet,tapar
7507,zudecken::V,loavddet,cubrir
7508,zudecken::V,gokčat,tapar
7509,zudecken::V,gokčat,cubrir
7510,zudecken::V,luáv'diđ,tapar
7511,zudecken::V,luáv'diđ,cubrir
7512,zudecken::V,kä´tted,tapar
7513,zudecken::V,kä´tted,cubrir
7514,zudecken::V,ка̄ххьтэ,tapar
7515,zudecken::V,ка̄ххьтэ,cubrir
7516,wecken::V,gåaskodh,despertar
7517,wecken::V,båktet,despertar
7518,wecken::V,boktit,despertar
7519,wecken::V,rávkat,despertar
7520,wecken::V,cuvnâđ,despertar
7521,wecken::V,counnâd,despertar
7522,wecken::V,цо̄ввнэ,despertar
7523,zeigen::V,vuesiehtidh,mostrar
7524,zeigen::V,vuosedit,mostrar
7525,zeigen::V,giejgget,mostrar
7526,zeigen::V,čájehit,mostrar
7527,zeigen::V,čäittiđ,mostrar
7528,zeigen::V,čujottiđ,mostrar
7529,zeigen::V,čuäi´ted,mostrar
7530,zeigen::V,вӯзьхе,mostrar
7531,führen::V,steeredh,guiar
7532,führen::V,steeredh,conducir
7533,führen::V,doalvvot,guiar
7534,führen::V,doalvvot,conducir
7535,führen::V,láidet,guiar
7536,führen::V,láidet,conducir
7537,führen::V,jođettiđ,guiar
7538,führen::V,jođettiđ,conducir
7539,führen::V,jåå´đted,guiar
7540,führen::V,jåå´đted,conducir
7541,führen::V,выгкэ,guiar
7542,führen::V,выгкэ,conducir
7543,lehren::V,ööhpehtidh,enseñar
7544,lehren::V,ööhpehtidh,instruir
7545,lehren::V,åhpadit,enseñar
7546,lehren::V,åhpadit,instruir
7547,lehren::V,oahpahit,enseñar
7548,lehren::V,oahpahit,instruir
7549,lehren::V,máttááttiđ,enseñar
7550,lehren::V,máttááttiđ,instruir
7551,lehren::V,mätt'ted,enseñar
7552,lehren::V,mätt'ted,instruir
7553,lehren::V,vuä´ppsted,enseñar
7554,lehren::V,vuä´ppsted,instruir
7555,lehren::V,ма̄тҍха,enseñar
7556,lehren::V,ма̄тҍха,instruir
7557,unterrichten::V,ööhpehtidh,enseñar
7558,unterrichten::V,lågådit,enseñar
7559,unterrichten::V,åhpadit,enseñar
7560,unterrichten::V,oahpahit,enseñar
7561,unterrichten::V,škovliđ,enseñar
7562,unterrichten::V,máttááttiđ,enseñar
7563,unterrichten::V,mätt'ted,enseñar
7564,unterrichten::V,vuä´ppsted,enseñar
7565,unterrichten::V,ма̄тҍха,enseñar
7566,aufziehen::V,eeledh,criar
7567,aufziehen::V,bajedit,criar
7568,aufziehen::V,biebmat,criar
7569,aufziehen::V,pajaskeessiđ,criar
7570,aufziehen::V,šoddâdiđ,criar
7571,aufziehen::V,šõddeed,criar
7572,aufziehen::V,peâm'mad,criar
7573,aufziehen::V,вуэпьсе,criar
7574,leiten::V,lijrehtidh,guiar
7575,leiten::V,lijrehtidh,dirigir
7576,leiten::V,lájddit,guiar
7577,leiten::V,lájddit,dirigir
7578,leiten::V,oatsodit,guiar
7579,leiten::V,oatsodit,dirigir
7580,leiten::V,jođihit,guiar
7581,leiten::V,jođihit,dirigir
7582,leiten::V,stivriđ,guiar
7583,leiten::V,stivriđ,dirigir
7584,leiten::V,hovdiđ,guiar
7585,leiten::V,hovdiđ,dirigir
7586,leiten::V,jåå´đted,guiar
7587,leiten::V,jåå´đted,dirigir
7588,leiten::V,выгкэ,guiar
7589,leiten::V,выгкэ,dirigir
7590,leiten::V,вӯййкье,guiar
7591,leiten::V,вӯййкье,dirigir
7592,antreiben::V,eadtjoestidh,impeler
7593,antreiben::V,eadtjoestidh,impulsar
7594,antreiben::V,hasodit,impeler
7595,antreiben::V,hasodit,impulsar
7596,antreiben::V,hállsjedit,impeler
7597,antreiben::V,hállsjedit,impulsar
7598,antreiben::V,gevret,impeler
7599,antreiben::V,gevret,impulsar
7600,antreiben::V,rássat,impeler
7601,antreiben::V,rássat,impulsar
7602,antreiben::V,kušottiđ,impeler
7603,antreiben::V,kušottiđ,impulsar
7604,antreiben::V,huá'puttiđ,impeler
7605,antreiben::V,huá'puttiđ,impulsar
7606,antreiben::V,rääskted,impeler
7607,antreiben::V,rääskted,impulsar
7608,antreiben::V,hõškkled,impeler
7609,antreiben::V,hõškkled,impulsar
7610,antreiben::V,ёадҌхе,impeler
7611,antreiben::V,ёадҌхе,impulsar
7612,lassen::V,baajedh,hacer
7613,lassen::V,-ahttet,hacer
7614,lassen::V,diktit,hacer
7615,lassen::V,-ttiđ,hacer
7616,lassen::V,ä´n,hacer
7617,lassen::V,па̄ххкэ,hacer
7618,einladen::V,bööredh,invitar
7619,einladen::V,bivddit,invitar
7620,einladen::V,gåhttjot,invitar
7621,einladen::V,bovdet,invitar
7622,einladen::V,koččođ,invitar
7623,einladen::V,kåččad,invitar
7624,einladen::V,коаххче,invitar
7625,vereinigen::V,iktedidh,unir
7626,vereinigen::V,aktidit,unir
7627,vereinigen::V,ovttastahttit,unir
7628,vereinigen::V,o'vtâstittiđ,unir
7629,vereinigen::V,õhtteed,unir
7630,vereinigen::V,э̄хтхэ,unir
7631,besuchen::V,åahpodh,visitar
7632,besuchen::V,åahpodh,ir a ver
7633,besuchen::V,goevlelidh,visitar
7634,besuchen::V,goevlelidh,ir a ver
7635,besuchen::V,guossit,visitar
7636,besuchen::V,guossit,ir a ver
7637,besuchen::V,gal'let,visitar
7638,besuchen::V,gal'let,ir a ver
7639,besuchen::V,fitnat,visitar
7640,besuchen::V,fitnat,ir a ver
7641,besuchen::V,kolliđ,visitar
7642,besuchen::V,kolliđ,ir a ver
7643,besuchen::V,kõ´ll'jed,visitar
7644,besuchen::V,kõ´ll'jed,ir a ver
7645,besuchen::V,по̄дтлэ,visitar
7646,besuchen::V,по̄дтлэ,ir a ver
7647,besuchen::V,во̄тэдтэ,visitar
7648,besuchen::V,во̄тэдтэ,ir a ver
7649,besuchen::V,во̄а̄ррдэ,visitar
7650,besuchen::V,во̄а̄ррдэ,ir a ver
7651,treffen::V,dieviedidh,encontrar
7652,treffen::V,iejvvit,encontrar
7653,treffen::V,deaivat,encontrar
7654,treffen::V,staaviđ,encontrar
7655,treffen::V,teividiđ,encontrar
7656,treffen::V,o´ddjõõttâd,encontrar
7657,treffen::V,вуэсстлэ,encontrar
7658,sich versammeln::V,gaavnedidh,reunirse
7659,sich versammeln::V,gaavnedidh,congregarse
7660,sich versammeln::V,tjoaggut,reunirse
7661,sich versammeln::V,tjoaggut,congregarse
7662,sich versammeln::V,čoahkkanit,reunirse
7663,sich versammeln::V,čoahkkanit,congregarse
7664,sich versammeln::V,čokkâniđ,reunirse
7665,sich versammeln::V,čokkâniđ,congregarse
7666,sich versammeln::V,nurâdâttâđ,reunirse
7667,sich versammeln::V,nurâdâttâđ,congregarse
7668,sich versammeln::V,noorõõttâd,reunirse
7669,sich versammeln::V,noorõõttâd,congregarse
7670,sich versammeln::V,вӯллклэ,reunirse
7671,sich versammeln::V,вӯллклэ,congregarse
7672,spielen::V,rïdtjedh,jugar
7673,spielen::V,lustedalledh,jugar
7674,spielen::V,ståhkat,jugar
7675,spielen::V,stuvssit,jugar
7676,spielen::V,speallat,jugar
7677,spielen::V,le'ihâšiđ,jugar
7678,spielen::V,siõrrâd,jugar
7679,spielen::V,speâllad,jugar
7680,spielen::V,сӣррэ,jugar
7681,singen::V,laavlodh,cantar
7682,singen::V,lávllot,cantar
7683,singen::V,lávlut,cantar
7684,singen::V,lávluđ,cantar
7685,singen::V,läullad,cantar
7686,singen::V,ла̄ввлэ,cantar
7687,tanzen::V,daanhtsodh,bailar
7688,tanzen::V,dánssat,bailar
7689,tanzen::V,gærssulit,bailar
7690,tanzen::V,dánset,bailar
7691,tanzen::V,tánssáđ,bailar
7692,tanzen::V,ta´nssjed,bailar
7693,tanzen::V,pleäs'sjed,bailar
7694,tanzen::V,нюччке,bailar
7695,tanzen::V,пляссъе,bailar
7696,sich trennen::V,jååkedidh,separarse
7697,sich trennen::V,sirrat,separarse
7698,sich trennen::V,sirádit,separarse
7699,sich trennen::V,earránit,separarse
7700,sich trennen::V,ratkuđ,separarse
7701,sich trennen::V,rätkkjed,separarse
7702,sich trennen::V,кӯдтъе,separarse
7703,verlassen::V,laehpedh,dejar
7704,verlassen::V,laehpedh,abandonar
7705,verlassen::V,guodet,dejar
7706,verlassen::V,guodet,abandonar
7707,verlassen::V,guođđit,dejar
7708,verlassen::V,guođđit,abandonar
7709,verlassen::V,hilgođ,dejar
7710,verlassen::V,hilgođ,abandonar
7711,verlassen::V,kyeđđiđ,dejar
7712,verlassen::V,kyeđđiđ,abandonar
7713,verlassen::V,kue´đđed,dejar
7714,verlassen::V,kue´đđed,abandonar
7715,verlassen::V,сӯһпъе,dejar
7716,verlassen::V,сӯһпъе,abandonar
7717,retten::V,gorredidh,salvar
7718,retten::V,gádjot,salvar
7719,retten::V,gádjut,salvar
7720,retten::V,kááijuđ,salvar
7721,retten::V,piä'luštiđ,salvar
7722,retten::V,ka´jjeed,salvar
7723,retten::V,вуаннче,salvar
7724,bewachen::V,geehtedh,vigilar
7725,bewachen::V,váktit,vigilar
7726,bewachen::V,fáktet,vigilar
7727,bewachen::V,vahtiđ,vigilar
7728,bewachen::V,värddjed,vigilar
7729,bewachen::V,va´httjed,vigilar
7730,bewachen::V,пынне,vigilar
7731,bewachen::V,ка̄рвуллэ,vigilar
7732,schützen::V,vaarjelidh,proteger
7733,schützen::V,suoddjit,proteger
7734,schützen::V,suodjalit,proteger
7735,schützen::V,suddjet,proteger
7736,schützen::V,varjâliđ,proteger
7737,schützen::V,suâided,proteger
7738,schützen::V,varjjled,proteger
7739,schützen::V,пынне,proteger
7740,verteidigen::V,vaarjelidh,defender
7741,verteidigen::V,bælostit,defender
7742,verteidigen::V,bealuštit,defender
7743,verteidigen::V,čuollat,defender
7744,verteidigen::V,piä'luštiđ,defender
7745,verteidigen::V,peälšted,defender
7746,verteidigen::V,пэ̄лль мэ̄ннэ,defender
7747,sich schlagen::V,dåarodh,batirse
7748,sich schlagen::V,tjoelestidh,batirse
7749,sich schlagen::V,doarrot,batirse
7750,sich schlagen::V,doarrut,batirse
7751,sich schlagen::V,tuárruđ,batirse
7752,sich schlagen::V,tuärrad,batirse
7753,sich schlagen::V,туаррэ,batirse
7754,schießen::V,vuetjedh,tirar
7755,schießen::V,vuetjedh,disparar
7756,schießen::V,skööhtedh,tirar
7757,schießen::V,skööhtedh,disparar
7758,schießen::V,vuohtjet,tirar
7759,schießen::V,vuohtjet,disparar
7760,schießen::V,báhčit,tirar
7761,schießen::V,báhčit,disparar
7762,schießen::V,pääččiđ,tirar
7763,schießen::V,pääččiđ,disparar
7764,schießen::V,pää´ččed,tirar
7765,schießen::V,pää´ččed,disparar
7766,schießen::V,ря̄хшкхэ,tirar
7767,schießen::V,ря̄хшкхэ,disparar
7768,siegen::V,vïtnedh,vencer
7769,siegen::V,vuojttet,vencer
7770,siegen::V,vuoitit,vencer
7771,siegen::V,vyei'ttiđ,vencer
7772,siegen::V,vuei´tted,vencer
7773,siegen::V,вуэйхьтэ,vencer
7774,ärgern::V,måarahtehtedh,enojar
7775,ärgern::V,måarahtehtedh,enfadar
7776,ärgern::V,suhttadit,enojar
7777,ärgern::V,suhttadit,enfadar
7778,ärgern::V,hárdit,enojar
7779,ärgern::V,hárdit,enfadar
7780,ärgern::V,piä'ṿuttiđ,enojar
7781,ärgern::V,piä'ṿuttiđ,enfadar
