,Concept_ID,uk,se
7011,verlassen::V,покинути,kue´đđed
7012,verlassen::V,покинути,сӯһпъе
7013,retten::V,врятувати,gorredidh
7014,retten::V,врятувати,gádjot
7015,retten::V,врятувати,gádjut
7016,retten::V,врятувати,kááijuđ
7017,retten::V,врятувати,piä'luštiđ
7018,retten::V,врятувати,ka´jjeed
7019,retten::V,врятувати,вуаннче
7020,bewachen::V,охороняти,geehtedh
7021,bewachen::V,охороняти,váktit
7022,bewachen::V,охороняти,fáktet
7023,bewachen::V,охороняти,vahtiđ
7024,bewachen::V,охороняти,värddjed
7025,bewachen::V,охороняти,va´httjed
7026,bewachen::V,охороняти,пынне
7027,bewachen::V,охороняти,ка̄рвуллэ
7028,schützen::V,уберігати,vaarjelidh
7029,schützen::V,уберігати,suoddjit
7030,schützen::V,уберігати,suodjalit
7031,schützen::V,уберігати,suddjet
7032,schützen::V,уберігати,varjâliđ
7033,schützen::V,уберігати,suâided
7034,schützen::V,уберігати,varjjled
7035,schützen::V,уберігати,пынне
7036,verteidigen::V,захистити,vaarjelidh
7037,verteidigen::V,захистити,bælostit
7038,verteidigen::V,захистити,bealuštit
7039,verteidigen::V,захистити,čuollat
7040,verteidigen::V,захистити,piä'luštiđ
7041,verteidigen::V,захистити,peälšted
7042,verteidigen::V,захистити,пэ̄лль мэ̄ннэ
7043,sich schlagen::V,битися,dåarodh
7044,sich schlagen::V,битися,tjoelestidh
7045,sich schlagen::V,битися,doarrot
7046,sich schlagen::V,битися,doarrut
7047,sich schlagen::V,битися,tuárruđ
7048,sich schlagen::V,битися,tuärrad
7049,sich schlagen::V,битися,туаррэ
7050,sich schlagen::V,дратися,dåarodh
7051,sich schlagen::V,дратися,tjoelestidh
7052,sich schlagen::V,дратися,doarrot
7053,sich schlagen::V,дратися,doarrut
7054,sich schlagen::V,дратися,tuárruđ
7055,sich schlagen::V,дратися,tuärrad
7056,sich schlagen::V,дратися,туаррэ
7057,schießen::V,стріляти,vuetjedh
7058,schießen::V,стріляти,skööhtedh
7059,schießen::V,стріляти,vuohtjet
7060,schießen::V,стріляти,báhčit
7061,schießen::V,стріляти,pääččiđ
7062,schießen::V,стріляти,pää´ččed
7063,schießen::V,стріляти,ря̄хшкхэ
7064,siegen::V,перемогти,vïtnedh
7065,siegen::V,перемогти,vuojttet
7066,siegen::V,перемогти,vuoitit
7067,siegen::V,перемогти,vyei'ttiđ
7068,siegen::V,перемогти,vuei´tted
7069,siegen::V,перемогти,вуэйхьтэ
7070,ärgern::V,сердити,måarahtehtedh
7071,ärgern::V,сердити,suhttadit
7072,ärgern::V,сердити,hárdit
7073,ärgern::V,сердити,piä'ṿuttiđ
7074,ärgern::V,сердити,âsseed
7075,ärgern::V,сердити,се̄нтхэ
7076,schlagen::V,ударити,håasedh
7077,schlagen::V,ударити,laekedh
7078,schlagen::V,ударити,tsábbmet
7079,schlagen::V,ударити,tjassket
7080,schlagen::V,ударити,huškut
7081,schlagen::V,ударити,časkeđ
7082,schlagen::V,ударити,čâ´cǩǩed
7083,schlagen::V,ударити,та̄гкэ
7084,schlagen::V,ударити,ва̄сстэ
7085,treten::V,штовхати,tjïektjedh
7086,treten::V,штовхати,tjiektjat
7087,treten::V,штовхати,čiekčat
7088,treten::V,штовхати,čieh'čâđ
7089,treten::V,штовхати,tanccâđ
7090,treten::V,штовхати,tanccâd
7091,treten::V,штовхати,то̄ппцэ
7092,stechen::V,вколоти,baskedh
7093,stechen::V,вколоти,tjuoggit
7094,stechen::V,вколоти,čuoggut
7095,stechen::V,вколоти,čuog'giđ
7096,stechen::V,вколоти,čuõ´ǧ'ǧeed
7097,stechen::V,вколоти,чо̄ххкэ
7098,stoßen::V,штовхнути,nehkiehtidh
7099,stoßen::V,штовхнути,nårddådit
7100,stoßen::V,штовхнути,nordadit
7101,stoßen::V,штовхнути,nutkâliđ
7102,stoßen::V,штовхнути,oi´ǧǧeed
7103,stoßen::V,штовхнути,оййкье
7104,stoßen::V,штовхнути,тоалкъе
7105,stehlen::V,украсти,sualadidh
7106,stehlen::V,украсти,suoládit
7107,stehlen::V,украсти,suoládit
7108,stehlen::V,украсти,suá'ládiđ
7109,stehlen::V,украсти,suâleed
7110,stehlen::V,украсти,суэлнэ
7111,stören::V,перешкодити,stööredh
7112,stören::V,перешкодити,hearaldehtedh
7113,stören::V,перешкодити,massit
7114,stören::V,перешкодити,sjuddit
7115,stören::V,перешкодити,heađuštit
7116,stören::V,перешкодити,hettiđ
7117,stören::V,перешкодити,heṃâdiđ
7118,stören::V,перешкодити,stamlded
7119,stören::V,перешкодити,вӣршэ
7120,stören::V,перешкодити,е̄кхэллэ
7121,belästigen::V,докучати,vaejviestidh
7122,belästigen::V,докучати,vájvedit
7123,belästigen::V,докучати,muodástuhttet
7124,belästigen::V,докучати,váivvidit
7125,belästigen::V,докучати,bieguhit
7126,belästigen::V,докучати,vä'ividiđ
7127,belästigen::V,докучати,stamlded
7128,belästigen::V,докучати,е̄кхэллэ
7129,belästigen::V,докучати,во̄а̄йвшэ
7130,verbergen::V,сховати,tjïekedh
7131,verbergen::V,сховати,tjiehkat
7132,verbergen::V,сховати,čiehkat
7133,verbergen::V,сховати,čieḥâđ
7134,verbergen::V,сховати,peittad
7135,verbergen::V,сховати,чӣгкэ
7136,verbergen::V,сховати,пе̄йхьтэ
7137,täuschen::V,обдурити,iermedh
7138,täuschen::V,обдурити,eajhkaldehtedh
7139,täuschen::V,обдурити,tjáddjit
7140,täuschen::V,обдурити,dájuhit
7141,täuschen::V,обдурити,viehtalit
7142,täuschen::V,обдурити,villiđ
7143,täuschen::V,обдурити,ǩiõllâd
7144,täuschen::V,обдурити,вӯйхе
7145,täuschen::V,обдурити,пе̄йхьтэ
7146,täuschen::V,обдурити,ке̄лсэллэ
7147,betrügen::V,зшахраювати,biehtedh
7148,betrügen::V,зшахраювати,biehttet
7149,betrügen::V,зшахраювати,beahttit
7150,betrügen::V,зшахраювати,filliđ
7151,betrügen::V,зшахраювати,ǩiõllâd
7152,betrügen::V,зшахраювати,pä´rtteed
7153,betrügen::V,зшахраювати,вӯйхе
7154,betrügen::V,зшахраювати,пе̄йхьтэ
7155,betrügen::V,зшахраювати,ке̄лсэллэ
7156,töten::V,убити,buvvedh
7157,töten::V,убити,gåddet
7158,töten::V,убити,soaggit
7159,töten::V,убити,goddit
7160,töten::V,убити,surmiđ
7161,töten::V,убити,jämittiđ
7162,töten::V,убити,kå´dded
7163,töten::V,убити,so´rmmjed
7164,töten::V,убити,коаннҌтэ
7165,wohnen::V,жити,årrodh
7166,wohnen::V,жити,veasodh
7167,wohnen::V,жити,årrot
7168,wohnen::V,жити,viessot
7169,wohnen::V,жити,orrut
7170,wohnen::V,жити,aassâđ
7171,wohnen::V,жити,aassâd
7172,wohnen::V,жити,jälsted
7173,wohnen::V,жити,е̄лле
7174,wohnen::V,мешкати,årrodh
7175,wohnen::V,мешкати,veasodh
7176,wohnen::V,мешкати,årrot
7177,wohnen::V,мешкати,viessot
7178,wohnen::V,мешкати,orrut
7179,wohnen::V,мешкати,aassâđ
7180,wohnen::V,мешкати,aassâd
7181,wohnen::V,мешкати,jälsted
7182,wohnen::V,мешкати,е̄лле
7183,arbeiten::V,працювати,barkedh
7184,arbeiten::V,працювати,rihtjat
7185,arbeiten::V,працювати,bargat
7186,arbeiten::V,працювати,porgâđ
7187,arbeiten::V,працювати,tue´j'jeed
7188,arbeiten::V,працювати,лыххкэ
7189,arbeiten::V,працювати,ро̄бхушшэ
7190,sammeln::V,зібрати,tjåegkedh
7191,sammeln::V,зібрати,tjoahkkit
7192,sammeln::V,зібрати,čoaggit
7193,sammeln::V,зібрати,čokkiđ
7194,sammeln::V,зібрати,čuág'giđ
7195,sammeln::V,зібрати,noorrâd
7196,sammeln::V,зібрати,нёавсэ
7197,pflücken::V,зривати,tjåegkedh
7198,pflücken::V,зривати,tjoagget
7199,pflücken::V,зривати,čoaggit
7200,pflücken::V,зривати,čuág'giđ
7201,pflücken::V,зривати,uussâd
7202,pflücken::V,зривати,кышшкэ
7203,jagen::V,полювати,bearhtodh
7204,jagen::V,полювати,viejddit
7205,jagen::V,полювати,bivdit
7206,jagen::V,полювати,miä'cástiđ
7207,jagen::V,полювати,miä´csted
7208,jagen::V,полювати,ме̄ххьцтэ
7209,fischen::V,рибалити,gööledh
7210,fischen::V,рибалити,håagkodh
7211,fischen::V,рибалити,guollit
7212,fischen::V,рибалити,guolástit
7213,fischen::V,рибалити,kuá'lástiđ
7214,fischen::V,рибалити,kue´llšeed
7215,fischen::V,рибалити,шылле кӯль
7216,fassen::V,піймати,bivtedh
7217,fassen::V,піймати,giddit
7218,fassen::V,піймати,bivdit
7219,fassen::V,піймати,pivdeđ
7220,fassen::V,піймати,kå´dded
7221,fassen::V,піймати,со̄а̄гкэ
7222,hüten::V,пасти,geehtedh
7223,hüten::V,пасти,váktit
7224,hüten::V,пасти,geahččat
7225,hüten::V,пасти,keččâđ
7226,hüten::V,пасти,hoi´ddjed
7227,hüten::V,пасти,пынне
7228,treiben::V,гнати,vuejiehtidh
7229,treiben::V,гнати,vuojedit
7230,treiben::V,гнати,vuodjelit
7231,treiben::V,гнати,vyeijiđ
7232,treiben::V,гнати,vue´jjad
7233,treiben::V,гнати,выйхе
7234,treiben::V,гнати,го̄ннэ
7235,anbinden::V,прив’язати,viedtedh
7236,anbinden::V,прив’язати,gaarhkedidh
7237,anbinden::V,прив’язати,dabrrit
7238,anbinden::V,прив’язати,dæhppodit
7239,anbinden::V,прив’язати,čatnat
7240,anbinden::V,прив’язати,čoonnâđ
7241,anbinden::V,прив’язати,čõõnnâd
7242,anbinden::V,прив’язати,ко̄ррэ
7243,füttern::V,годувати,bïepmehtidh
7244,füttern::V,годувати,biebbmat
7245,füttern::V,годувати,biebmat
7246,füttern::V,годувати,purâttiđ
7247,füttern::V,годувати,poorted
7248,füttern::V,годувати,peâm'mad
7249,füttern::V,годувати,поҏтэ
7250,füttern::V,харчувати,bïepmehtidh
7251,füttern::V,харчувати,biebbmat
7252,füttern::V,харчувати,biebmat
7253,füttern::V,харчувати,purâttiđ
7254,füttern::V,харчувати,poorted
7255,füttern::V,харчувати,peâm'mad
7256,füttern::V,харчувати,поҏтэ
7257,melken::V,доїти,buhtjedh
7258,melken::V,доїти,båhtjet
7259,melken::V,доїти,bahčit
7260,melken::V,доїти,paččeeđ
7261,melken::V,доїти,pââččad
7262,melken::V,доїти,лаппьсе
7263,hacken::V,рубати,tsåalhkodh
7264,hacken::V,рубати,tsållat
7265,hacken::V,рубати,tsáhpat
7266,hacken::V,рубати,čuollat
7267,hacken::V,рубати,čuollâđ
7268,hacken::V,рубати,ceäk'kad
7269,hacken::V,рубати,ця̄ххкэ
7270,gießen::V,полити,tjaetsiehtidh
7271,gießen::V,полити,tjáhttjit
7272,gießen::V,полити,njuoskadit
7273,gießen::V,полити,čáhccet
7274,gießen::V,полити,njuos'kâdiđ
7275,gießen::V,полити,väällad
7276,gießen::V,полити,ва̄ллэ
7277,reifen::V,дозріти,njoetsedh
7278,reifen::V,дозріти,láddat
7279,reifen::V,дозріти,láddat
7280,reifen::V,дозріти,laddâđ
7281,reifen::V,дозріти,laddâd
7282,reifen::V,дозріти,ӣллкнэ
7283,reifen::V,дозріти,ло̄а̄янтэ
7284,zubereiten::V,зготовити,jurjiehtidh
7285,zubereiten::V,зготовити,riejddit
7286,zubereiten::V,зготовити,ráhkadit
7287,zubereiten::V,зготовити,va'lmâštiđ
7288,zubereiten::V,зготовити,vaalmšted
7289,zubereiten::V,зготовити,во̄а̄лмшэ
7290,zubereiten::V,приготувати,jurjiehtidh
7291,zubereiten::V,приготувати,riejddit
7292,zubereiten::V,приготувати,ráhkadit
7293,zubereiten::V,приготувати,va'lmâštiđ
7294,zubereiten::V,приготувати,vaalmšted
7295,zubereiten::V,приготувати,во̄а̄лмшэ
7296,kochen::V,варити,voessjedh
7297,kochen::V,варити,vuossjat
7298,kochen::V,варити,duolldádit
7299,kochen::V,варити,vuoš'šat
7300,kochen::V,варити,vuoššâđ
7301,kochen::V,варити,ǩe´tted
7302,kochen::V,варити,кыппьтэ
7303,kochen::V,готувати,voessjedh
7304,kochen::V,готувати,vuossjat
7305,kochen::V,готувати,duolldádit
7306,kochen::V,готувати,vuoš'šat
7307,kochen::V,готувати,vuoššâđ
7308,kochen::V,готувати,ǩe´tted
7309,kochen::V,готувати,кыппьтэ
7310,backen::V,пекти,bååhkedh
7311,backen::V,пекти,lájbbot
7312,backen::V,пекти,báhkket
7313,backen::V,пекти,goikadit
7314,backen::V,пекти,liäi'buđ
7315,backen::V,пекти,vää´l'jed
7316,backen::V,пекти,па̄шшьтэ
7317,braten::V,смажити,bissedh
7318,braten::V,смажити,basset
7319,braten::V,смажити,báistit
7320,braten::V,смажити,steiket
7321,braten::V,смажити,passeeđ
7322,braten::V,смажити,pä´štted
7323,braten::V,смажити,па̄шшьтэ
7324,umrühren::V,переміщати,firredh
7325,umrühren::V,переміщати,fierrot
7326,umrühren::V,переміщати,fierrut
7327,umrühren::V,переміщати,fiärruđ
7328,umrühren::V,переміщати,sie´jjted
7329,umrühren::V,переміщати,вӣршэ
7330,stricken::V,в’язати,gurredh
7331,stricken::V,в’язати,gådet
7332,stricken::V,в’язати,gođđit
7333,stricken::V,в’язати,kođđeeđ
7334,stricken::V,в’язати,kåå´đđed
7335,stricken::V,в’язати,коадтӭ
7336,nähen::V,шити,gåarodh
7337,nähen::V,шити,goarrot
7338,nähen::V,шити,goarrut
7339,nähen::V,шити,kuárruđ
7340,nähen::V,шити,kuärrad
7341,nähen::V,шити,куаррэ
7342,färben::V,пофарбувати,klaeriedidh
7343,färben::V,пофарбувати,bájnnit
7344,färben::V,пофарбувати,sihttset
7345,färben::V,пофарбувати,báidnit
7346,färben::V,пофарбувати,ivdnet
7347,färben::V,пофарбувати,päiniđ
7348,färben::V,пофарбувати,päinnad
7349,färben::V,пофарбувати,ǩe´rjjeed
7350,färben::V,пофарбувати,по̄а̄ййнэ
7351,reinigen::V,очистити,reenskedh
7352,reinigen::V,очистити,dïdtesjidh
7353,reinigen::V,очистити,rájnnit
7354,reinigen::V,очистити,čorget
7355,reinigen::V,очистити,buhtistit
7356,reinigen::V,очистити,kađvâđ
7357,reinigen::V,очистити,čurgiđ
7358,reinigen::V,очистити,putestiđ
7359,reinigen::V,очистити,čiisteed
7360,reinigen::V,очистити,puu´ttsted
7361,reinigen::V,очистити,чисстэ
7362,reinigen::V,очистити,е̄ллэ
7363,waschen::V,мити,bïssedh
7364,waschen::V,мити,bassat
7365,waschen::V,мити,bassat
7366,waschen::V,мити,posâliđ
7367,waschen::V,мити,põõssâd
