,Concept_ID,hu,se
7713,behindern::V,akadályoz,hettiđ
7714,behindern::V,akadályoz,cõggâd
7715,behindern::V,akadályoz,е̄кхэллэ
7716,behindern::V,gátol,hööptdeh
7717,behindern::V,gátol,hieredit
7718,behindern::V,gátol,muhttet
7719,behindern::V,gátol,eastadit
7720,behindern::V,gátol,estiđ
7721,behindern::V,gátol,coggâđ
7722,behindern::V,gátol,hettiđ
7723,behindern::V,gátol,cõggâd
7724,behindern::V,gátol,е̄кхэллэ
7725,verderben::V,elront,biejstedh
7726,verderben::V,elront,spedjat
7727,verderben::V,elront,billistit
7728,verderben::V,elront,pillediđ
7729,verderben::V,elront,tårmmad
7730,verderben::V,elront,pe´llsted
7731,verderben::V,elront,тоаррмэ
7732,verderben::V,elront,ма̄ййкэ
7733,beschädigen::V,rongál,fæjloedidh
7734,beschädigen::V,rongál,vahágahttet
7735,beschädigen::V,rongál,bilidit
7736,beschädigen::V,rongál,vahâgittiđ
7737,beschädigen::V,rongál,pä´rtteed
7738,beschädigen::V,rongál,муррьтэ
7739,zerbrechen::V,eltör,tsööpkedh
7740,zerbrechen::V,eltör,doadjet
7741,zerbrechen::V,eltör,cuvket
7742,zerbrechen::V,eltör,cuov'kkiđ
7743,zerbrechen::V,eltör,muårrâd
7744,zerbrechen::V,eltör,cu´vǩǩeed
7745,zerbrechen::V,eltör,муррьтэ
7746,zerbrechen::V,széttör,tsööpkedh
7747,zerbrechen::V,széttör,doadjet
7748,zerbrechen::V,széttör,cuvket
7749,zerbrechen::V,széttör,cuov'kkiđ
7750,zerbrechen::V,széttör,muårrâd
7751,zerbrechen::V,széttör,cu´vǩǩeed
7752,zerbrechen::V,széttör,муррьтэ
7753,zerbrechen::V,kettétör,tsööpkedh
7754,zerbrechen::V,kettétör,doadjet
7755,zerbrechen::V,kettétör,cuvket
7756,zerbrechen::V,kettétör,cuov'kkiđ
7757,zerbrechen::V,kettétör,muårrâd
7758,zerbrechen::V,kettétör,cu´vǩǩeed
7759,zerbrechen::V,kettétör,муррьтэ
7760,zerreißen::V,eltép,gejhkielidh
7761,zerreißen::V,eltép,gajkudit
7762,zerreißen::V,eltép,gaikkodit
7763,zerreißen::V,eltép,ráisket
7764,zerreißen::V,eltép,kiškođ
7765,zerreißen::V,eltép,ra´šǩǩeed
7766,zerreißen::V,eltép,пуатткэ
7767,zerreißen::V,széttép,gejhkielidh
7768,zerreißen::V,széttép,gajkudit
7769,zerreißen::V,széttép,gaikkodit
7770,zerreißen::V,széttép,ráisket
7771,zerreißen::V,széttép,kiškođ
7772,zerreißen::V,széttép,ra´šǩǩeed
7773,zerreißen::V,széttép,пуатткэ
7774,zerstören::V,elpusztít,eerjedh
7775,zerstören::V,elpusztít,biejsstet
7776,zerstören::V,elpusztít,håhkkidit
7777,zerstören::V,elpusztít,heavahit
7778,zerstören::V,elpusztít,duš'šadit
7779,zerstören::V,elpusztít,bilidit
7780,zerstören::V,elpusztít,hevâttiđ
7781,zerstören::V,elpusztít,hiâvted
7782,zerstören::V,elpusztít,ёҏтэ
7783,verbrennen::V,éget,båeltedh
7784,verbrennen::V,éget,boalldet
7785,verbrennen::V,éget,boaldit
7786,verbrennen::V,éget,puál'diđ
7787,verbrennen::V,éget,puä´ldded
7788,verbrennen::V,éget,пуэлльтэ
7789,verbrennen::V,eléget,båeltedh
7790,verbrennen::V,eléget,boalldet
7791,verbrennen::V,eléget,boaldit
7792,verbrennen::V,eléget,puál'diđ
7793,verbrennen::V,eléget,puä´ldded
7794,verbrennen::V,eléget,пуэлльтэ
7795,geben::V,ad,vedtedh
7796,geben::V,ad,vaddet
7797,geben::V,ad,addit
7798,geben::V,ad,addliđ
7799,geben::V,ad,ä´n
7800,geben::V,ad,аннҍтэ
7801,reichen::V,nyújt,geelkedh
7802,reichen::V,nyújt,lagádit
7803,reichen::V,nyújt,geiget
7804,reichen::V,nyújt,keigiđ
7805,reichen::V,nyújt,vuõiggâ´stted
7806,reichen::V,nyújt,аннҍтэ
7807,schenken::V,ajándékoz,vedtedh
7808,schenken::V,ajándékoz,vaddet
7809,schenken::V,ajándékoz,skeaŋkut
7810,schenken::V,ajándékoz,skeŋket
7811,schenken::V,ajándékoz,skeŋkkiđ
7812,schenken::V,ajándékoz,sǩiâŋkkâd
7813,schenken::V,ajándékoz,ла̄ххе
7814,versprechen::V,ígér,luhpiedidh
7815,versprechen::V,ígér,jáhttet
7816,versprechen::V,ígér,lohpidit
7817,versprechen::V,ígér,lopediđ
7818,versprechen::V,ígér,lå´ppeed
7819,versprechen::V,ígér,о̄а̄шштҍе
7820,wünschen::V,kíván,lahkoehtidh
7821,wünschen::V,kíván,sávvat
7822,wünschen::V,kíván,sávadit
7823,wünschen::V,kíván,doaivvuhit
7824,wünschen::V,kíván,tuá'ivuttiđ
7825,wünschen::V,kíván,tuâivvad
7826,wünschen::V,kíván,туввэ
7827,loben::V,dicsér,girmedh
7828,loben::V,dicsér,májnnot
7829,loben::V,dicsér,rámmpot
7830,loben::V,dicsér,máidnut
7831,loben::V,dicsér,rámidit
7832,loben::V,dicsér,rammuđ
7833,loben::V,dicsér,rämidiđ
7834,loben::V,dicsér,ââ´leed
7835,loben::V,dicsér,ǩei´tted
7836,loben::V,dicsér,кыйта
7837,küssen::V,csókol,tjånnahtidh
7838,küssen::V,csókol,tjuvliestidh
7839,küssen::V,csókol,tjullit
7840,küssen::V,csókol,tjulestit
7841,küssen::V,csókol,cum'mát
7842,küssen::V,csókol,cummistit
7843,küssen::V,csókol,cummâliđ
7844,küssen::V,csókol,cu´mmsted
7845,küssen::V,csókol,cu´mmstõõllâd
7846,küssen::V,csókol,нӣссэ
7847,wiegen::V,ringat,sjammadidh
7848,wiegen::V,ringat,vuohttot
7849,wiegen::V,ringat,vuohtudit
7850,wiegen::V,ringat,vuohttut
7851,wiegen::V,ringat,vuát'tuđ
7852,wiegen::V,ringat,nuäkkad
7853,wiegen::V,ringat,suâibted
7854,wiegen::V,ringat,нуагкэ
7855,zudecken::V,betakar,gaptjedh
7856,zudecken::V,betakar,loavddet
7857,zudecken::V,betakar,gokčat
7858,zudecken::V,betakar,luáv'diđ
7859,zudecken::V,betakar,kä´tted
7860,zudecken::V,betakar,ка̄ххьтэ
7861,wecken::V,kelt,gåaskodh
7862,wecken::V,kelt,båktet
7863,wecken::V,kelt,boktit
7864,wecken::V,kelt,rávkat
7865,wecken::V,kelt,cuvnâđ
7866,wecken::V,kelt,counnâd
7867,wecken::V,kelt,цо̄ввнэ
7868,wecken::V,ébreszt,gåaskodh
7869,wecken::V,ébreszt,båktet
7870,wecken::V,ébreszt,boktit
7871,wecken::V,ébreszt,rávkat
7872,wecken::V,ébreszt,cuvnâđ
7873,wecken::V,ébreszt,counnâd
7874,wecken::V,ébreszt,цо̄ввнэ
7875,zeigen::V,mutat,vuesiehtidh
7876,zeigen::V,mutat,vuosedit
7877,zeigen::V,mutat,giejgget
7878,zeigen::V,mutat,čájehit
7879,zeigen::V,mutat,čäittiđ
7880,zeigen::V,mutat,čujottiđ
7881,zeigen::V,mutat,čuäi´ted
7882,zeigen::V,mutat,вӯзьхе
7883,führen::V,visz,steeredh
7884,führen::V,visz,doalvvot
7885,führen::V,visz,láidet
7886,führen::V,visz,jođettiđ
7887,führen::V,visz,jåå´đted
7888,führen::V,visz,выгкэ
7889,führen::V,vezet,steeredh
7890,führen::V,vezet,doalvvot
7891,führen::V,vezet,láidet
7892,führen::V,vezet,jođettiđ
7893,führen::V,vezet,jåå´đted
7894,führen::V,vezet,выгкэ
7895,lehren::V,tanít,ööhpehtidh
7896,lehren::V,tanít,åhpadit
7897,lehren::V,tanít,oahpahit
7898,lehren::V,tanít,máttááttiđ
7899,lehren::V,tanít,mätt'ted
7900,lehren::V,tanít,vuä´ppsted
7901,lehren::V,tanít,ма̄тҍха
7902,unterrichten::V,tanít,ööhpehtidh
7903,unterrichten::V,tanít,lågådit
7904,unterrichten::V,tanít,åhpadit
7905,unterrichten::V,tanít,oahpahit
7906,unterrichten::V,tanít,škovliđ
7907,unterrichten::V,tanít,máttááttiđ
7908,unterrichten::V,tanít,mätt'ted
7909,unterrichten::V,tanít,vuä´ppsted
7910,unterrichten::V,tanít,ма̄тҍха
7911,aufziehen::V,felnevel,eeledh
7912,aufziehen::V,felnevel,bajedit
7913,aufziehen::V,felnevel,biebmat
7914,aufziehen::V,felnevel,pajaskeessiđ
7915,aufziehen::V,felnevel,šoddâdiđ
7916,aufziehen::V,felnevel,šõddeed
7917,aufziehen::V,felnevel,peâm'mad
7918,aufziehen::V,felnevel,вуэпьсе
7919,leiten::V,vezet,lijrehtidh
7920,leiten::V,vezet,lájddit
7921,leiten::V,vezet,oatsodit
7922,leiten::V,vezet,jođihit
7923,leiten::V,vezet,stivriđ
7924,leiten::V,vezet,hovdiđ
7925,leiten::V,vezet,jåå´đted
7926,leiten::V,vezet,выгкэ
7927,leiten::V,vezet,вӯййкье
7928,leiten::V,vezérel,lijrehtidh
7929,leiten::V,vezérel,lájddit
7930,leiten::V,vezérel,oatsodit
7931,leiten::V,vezérel,jođihit
7932,leiten::V,vezérel,stivriđ
7933,leiten::V,vezérel,hovdiđ
7934,leiten::V,vezérel,jåå´đted
7935,leiten::V,vezérel,выгкэ
7936,leiten::V,vezérel,вӯййкье
7937,antreiben::V,hajt,eadtjoestidh
7938,antreiben::V,hajt,hasodit
7939,antreiben::V,hajt,hállsjedit
7940,antreiben::V,hajt,gevret
7941,antreiben::V,hajt,rássat
7942,antreiben::V,hajt,kušottiđ
7943,antreiben::V,hajt,huá'puttiđ
7944,antreiben::V,hajt,rääskted
7945,antreiben::V,hajt,hõškkled
7946,antreiben::V,hajt,ёадҌхе
7947,lassen::V,-tat,baajedh
7948,lassen::V,-tat,-ahttet
7949,lassen::V,-tat,diktit
7950,lassen::V,-tat,-ttiđ
7951,lassen::V,-tat,ä´n
7952,lassen::V,-tat,па̄ххкэ
7953,lassen::V,-at,baajedh
7954,lassen::V,-at,-ahttet
7955,lassen::V,-at,diktit
7956,lassen::V,-at,-ttiđ
7957,lassen::V,-at,ä´n
7958,lassen::V,-at,па̄ххкэ
7959,einladen::V,meghív,bööredh
7960,einladen::V,meghív,bivddit
7961,einladen::V,meghív,gåhttjot
7962,einladen::V,meghív,bovdet
7963,einladen::V,meghív,koččođ
7964,einladen::V,meghív,kåččad
7965,einladen::V,meghív,коаххче
7966,vereinigen::V,egyesít,iktedidh
7967,vereinigen::V,egyesít,aktidit
7968,vereinigen::V,egyesít,ovttastahttit
7969,vereinigen::V,egyesít,o'vtâstittiđ
7970,vereinigen::V,egyesít,õhtteed
7971,vereinigen::V,egyesít,э̄хтхэ
7972,besuchen::V,látogat,åahpodh
7973,besuchen::V,látogat,goevlelidh
7974,besuchen::V,látogat,guossit
7975,besuchen::V,látogat,gal'let
7976,besuchen::V,látogat,fitnat
7977,besuchen::V,látogat,kolliđ
7978,besuchen::V,látogat,kõ´ll'jed
7979,besuchen::V,látogat,по̄дтлэ
7980,besuchen::V,látogat,во̄тэдтэ
7981,besuchen::V,látogat,во̄а̄ррдэ
7982,treffen::V,talál,dieviedidh
7983,treffen::V,talál,iejvvit
7984,treffen::V,talál,deaivat
7985,treffen::V,talál,staaviđ
7986,treffen::V,talál,teividiđ
7987,treffen::V,talál,o´ddjõõttâd
7988,treffen::V,talál,вуэсстлэ
7989,sich versammeln::V,gyülekezik,gaavnedidh
7990,sich versammeln::V,gyülekezik,tjoaggut
7991,sich versammeln::V,gyülekezik,čoahkkanit
7992,sich versammeln::V,gyülekezik,čokkâniđ
7993,sich versammeln::V,gyülekezik,nurâdâttâđ
7994,sich versammeln::V,gyülekezik,noorõõttâd
7995,sich versammeln::V,gyülekezik,вӯллклэ
7996,sich versammeln::V,összegyűlik,gaavnedidh
7997,sich versammeln::V,összegyűlik,tjoaggut
7998,sich versammeln::V,összegyűlik,čoahkkanit
7999,sich versammeln::V,összegyűlik,čokkâniđ
8000,sich versammeln::V,összegyűlik,nurâdâttâđ
8001,sich versammeln::V,összegyűlik,noorõõttâd
8002,sich versammeln::V,összegyűlik,вӯллклэ
8003,spielen::V,játszik,rïdtjedh
8004,spielen::V,játszik,lustedalledh
8005,spielen::V,játszik,ståhkat
8006,spielen::V,játszik,stuvssit
8007,spielen::V,játszik,speallat
8008,spielen::V,játszik,le'ihâšiđ
8009,spielen::V,játszik,siõrrâd
8010,spielen::V,játszik,speâllad
8011,spielen::V,játszik,сӣррэ
8012,singen::V,énekel,laavlodh
8013,singen::V,énekel,lávllot
8014,singen::V,énekel,lávlut
8015,singen::V,énekel,lávluđ
8016,singen::V,énekel,läullad
8017,singen::V,énekel,ла̄ввлэ
8018,tanzen::V,táncol,daanhtsodh
8019,tanzen::V,táncol,dánssat
8020,tanzen::V,táncol,gærssulit
8021,tanzen::V,táncol,dánset
8022,tanzen::V,táncol,tánssáđ
8023,tanzen::V,táncol,ta´nssjed
8024,tanzen::V,táncol,pleäs'sjed
8025,tanzen::V,táncol,нюччке
8026,tanzen::V,táncol,пляссъе
8027,sich trennen::V,elválik,jååkedidh
8028,sich trennen::V,elválik,sirrat
8029,sich trennen::V,elválik,sirádit
8030,sich trennen::V,elválik,earránit
8031,sich trennen::V,elválik,ratkuđ
8032,sich trennen::V,elválik,rätkkjed
8033,sich trennen::V,elválik,кӯдтъе
8034,verlassen::V,elhagy,laehpedh
8035,verlassen::V,elhagy,guodet
8036,verlassen::V,elhagy,guođđit
8037,verlassen::V,elhagy,hilgođ
8038,verlassen::V,elhagy,kyeđđiđ
8039,verlassen::V,elhagy,kue´đđed
8040,verlassen::V,elhagy,сӯһпъе
8041,retten::V,ment,gorredidh
8042,retten::V,ment,gádjot
8043,retten::V,ment,gádjut
8044,retten::V,ment,kááijuđ
8045,retten::V,ment,piä'luštiđ
8046,retten::V,ment,ka´jjeed
8047,retten::V,ment,вуаннче
8048,bewachen::V,őriz,geehtedh
8049,bewachen::V,őriz,váktit
8050,bewachen::V,őriz,fáktet
8051,bewachen::V,őriz,vahtiđ
8052,bewachen::V,őriz,värddjed
8053,bewachen::V,őriz,va´httjed
8054,bewachen::V,őriz,пынне
8055,bewachen::V,őriz,ка̄рвуллэ
8056,schützen::V,óv,vaarjelidh
8057,schützen::V,óv,suoddjit
8058,schützen::V,óv,suodjalit
8059,schützen::V,óv,suddjet
8060,schützen::V,óv,varjâliđ
8061,schützen::V,óv,suâided
8062,schützen::V,óv,varjjled
8063,schützen::V,óv,пынне
8064,schützen::V,véd,vaarjelidh
8065,schützen::V,véd,suoddjit
8066,schützen::V,véd,suodjalit
8067,schützen::V,véd,suddjet
8068,schützen::V,véd,varjâliđ
8069,schützen::V,véd,suâided
8070,schützen::V,véd,varjjled
8071,schützen::V,véd,пынне
8072,verteidigen::V,véd,vaarjelidh
8073,verteidigen::V,véd,bælostit
8074,verteidigen::V,véd,bealuštit
8075,verteidigen::V,véd,čuollat
8076,verteidigen::V,véd,piä'luštiđ
8077,verteidigen::V,véd,peälšted
8078,verteidigen::V,véd,пэ̄лль мэ̄ннэ
8079,sich schlagen::V,verekszik,dåarodh
8080,sich schlagen::V,verekszik,tjoelestidh
8081,sich schlagen::V,verekszik,doarrot
8082,sich schlagen::V,verekszik,doarrut
8083,sich schlagen::V,verekszik,tuárruđ
8084,sich schlagen::V,verekszik,tuärrad
8085,sich schlagen::V,verekszik,туаррэ
8086,schießen::V,lő,vuetjedh
8087,schießen::V,lő,skööhtedh
8088,schießen::V,lő,vuohtjet
8089,schießen::V,lő,báhčit
8090,schießen::V,lő,pääččiđ
8091,schießen::V,lő,pää´ččed
8092,schießen::V,lő,ря̄хшкхэ
8093,siegen::V,győz,vïtnedh
8094,siegen::V,győz,vuojttet
8095,siegen::V,győz,vuoitit
8096,siegen::V,győz,vyei'ttiđ
8097,siegen::V,győz,vuei´tted
8098,siegen::V,győz,вуэйхьтэ
8099,ärgern::V,bosszant,måarahtehtedh
8100,ärgern::V,bosszant,suhttadit
8101,ärgern::V,bosszant,hárdit
8102,ärgern::V,bosszant,piä'ṿuttiđ
8103,ärgern::V,bosszant,âsseed
8104,ärgern::V,bosszant,се̄нтхэ
8105,schlagen::V,üt,håasedh
8106,schlagen::V,üt,laekedh
8107,schlagen::V,üt,tsábbmet
8108,schlagen::V,üt,tjassket
8109,schlagen::V,üt,huškut
8110,schlagen::V,üt,časkeđ
8111,schlagen::V,üt,čâ´cǩǩed
8112,schlagen::V,üt,та̄гкэ
8113,schlagen::V,üt,ва̄сстэ
8114,schlagen::V,ver,håasedh
8115,schlagen::V,ver,laekedh
8116,schlagen::V,ver,tsábbmet
8117,schlagen::V,ver,tjassket
8118,schlagen::V,ver,huškut
8119,schlagen::V,ver,časkeđ
8120,schlagen::V,ver,čâ´cǩǩed
8121,schlagen::V,ver,та̄гкэ
8122,schlagen::V,ver,ва̄сстэ
8123,treten::V,rúg,tjïektjedh
8124,treten::V,rúg,tjiektjat
8125,treten::V,rúg,čiekčat
8126,treten::V,rúg,čieh'čâđ
8127,treten::V,rúg,tanccâđ
8128,treten::V,rúg,tanccâd
8129,treten::V,rúg,то̄ппцэ
8130,stechen::V,döf,baskedh
8131,stechen::V,döf,tjuoggit
8132,stechen::V,döf,čuoggut
8133,stechen::V,döf,čuog'giđ
8134,stechen::V,döf,čuõ´ǧ'ǧeed
8135,stechen::V,döf,чо̄ххкэ
8136,stechen::V,szúr,baskedh
8137,stechen::V,szúr,tjuoggit
8138,stechen::V,szúr,čuoggut
8139,stechen::V,szúr,čuog'giđ
8140,stechen::V,szúr,čuõ´ǧ'ǧeed
8141,stechen::V,szúr,чо̄ххкэ
8142,stoßen::V,lök,nehkiehtidh
8143,stoßen::V,lök,nårddådit
8144,stoßen::V,lök,nordadit
8145,stoßen::V,lök,nutkâliđ
8146,stoßen::V,lök,oi´ǧǧeed
8147,stoßen::V,lök,оййкье
8148,stoßen::V,lök,тоалкъе
8149,stehlen::V,lop,sualadidh
8150,stehlen::V,lop,suoládit
8151,stehlen::V,lop,suoládit
8152,stehlen::V,lop,suá'ládiđ
8153,stehlen::V,lop,suâleed
8154,stehlen::V,lop,суэлнэ
8155,stören::V,zavar,stööredh
8156,stören::V,zavar,hearaldehtedh
8157,stören::V,zavar,massit
8158,stören::V,zavar,sjuddit
8159,stören::V,zavar,heađuštit
8160,stören::V,zavar,hettiđ
8161,stören::V,zavar,heṃâdiđ
8162,stören::V,zavar,stamlded
8163,stören::V,zavar,вӣршэ
8164,stören::V,zavar,е̄кхэллэ
8165,belästigen::V,zaklat,vaejviestidh
8166,belästigen::V,zaklat,vájvedit
8167,belästigen::V,zaklat,muodástuhttet
8168,belästigen::V,zaklat,váivvidit
8169,belästigen::V,zaklat,bieguhit
8170,belästigen::V,zaklat,vä'ividiđ
8171,belästigen::V,zaklat,stamlded
8172,belästigen::V,zaklat,е̄кхэллэ
8173,belästigen::V,zaklat,во̄а̄йвшэ
8174,verbergen::V,rejt,tjïekedh
8175,verbergen::V,rejt,tjiehkat
8176,verbergen::V,rejt,čiehkat
8177,verbergen::V,rejt,čieḥâđ
8178,verbergen::V,rejt,peittad
8179,verbergen::V,rejt,чӣгкэ
8180,verbergen::V,rejt,пе̄йхьтэ
8181,verbergen::V,elrejt,tjïekedh
8182,verbergen::V,elrejt,tjiehkat
8183,verbergen::V,elrejt,čiehkat
8184,verbergen::V,elrejt,čieḥâđ
8185,verbergen::V,elrejt,peittad
8186,verbergen::V,elrejt,чӣгкэ
8187,verbergen::V,elrejt,пе̄йхьтэ
8188,täuschen::V,megtéveszt,iermedh
8189,täuschen::V,megtéveszt,eajhkaldehtedh
8190,täuschen::V,megtéveszt,tjáddjit
8191,täuschen::V,megtéveszt,dájuhit
8192,täuschen::V,megtéveszt,viehtalit
8193,täuschen::V,megtéveszt,villiđ
8194,täuschen::V,megtéveszt,ǩiõllâd
8195,täuschen::V,megtéveszt,вӯйхе
8196,täuschen::V,megtéveszt,пе̄йхьтэ
8197,täuschen::V,megtéveszt,ке̄лсэллэ
8198,betrügen::V,csal,biehtedh
8199,betrügen::V,csal,biehttet
8200,betrügen::V,csal,beahttit
8201,betrügen::V,csal,filliđ
8202,betrügen::V,csal,ǩiõllâd
8203,betrügen::V,csal,pä´rtteed
8204,betrügen::V,csal,вӯйхе
8205,betrügen::V,csal,пе̄йхьтэ
8206,betrügen::V,csal,ке̄лсэллэ
8207,töten::V,öl,buvvedh
8208,töten::V,öl,gåddet
8209,töten::V,öl,soaggit
8210,töten::V,öl,goddit
8211,töten::V,öl,surmiđ
8212,töten::V,öl,jämittiđ
8213,töten::V,öl,kå´dded
8214,töten::V,öl,so´rmmjed
8215,töten::V,öl,коаннҌтэ
8216,wohnen::V,lakik,årrodh
8217,wohnen::V,lakik,veasodh
8218,wohnen::V,lakik,årrot
8219,wohnen::V,lakik,viessot
8220,wohnen::V,lakik,orrut
8221,wohnen::V,lakik,aassâđ
8222,wohnen::V,lakik,aassâd
8223,wohnen::V,lakik,jälsted
8224,wohnen::V,lakik,е̄лле
8225,arbeiten::V,dolgozik,barkedh
8226,arbeiten::V,dolgozik,rihtjat
8227,arbeiten::V,dolgozik,bargat
8228,arbeiten::V,dolgozik,porgâđ
8229,arbeiten::V,dolgozik,tue´j'jeed
8230,arbeiten::V,dolgozik,лыххкэ
8231,arbeiten::V,dolgozik,ро̄бхушшэ
8232,sammeln::V,szed,tjåegkedh
8233,sammeln::V,szed,tjoahkkit
8234,sammeln::V,szed,čoaggit
8235,sammeln::V,szed,čokkiđ
8236,sammeln::V,szed,čuág'giđ
8237,sammeln::V,szed,noorrâd
8238,sammeln::V,szed,нёавсэ
8239,sammeln::V,gyűjt,tjåegkedh
8240,sammeln::V,gyűjt,tjoahkkit
8241,sammeln::V,gyűjt,čoaggit
8242,sammeln::V,gyűjt,čokkiđ
8243,sammeln::V,gyűjt,čuág'giđ
8244,sammeln::V,gyűjt,noorrâd
8245,sammeln::V,gyűjt,нёавсэ
8246,pflücken::V,szed,tjåegkedh
8247,pflücken::V,szed,tjoagget
8248,pflücken::V,szed,čoaggit
8249,pflücken::V,szed,čuág'giđ
8250,pflücken::V,szed,uussâd
8251,pflücken::V,szed,кышшкэ
8252,jagen::V,vadászik,bearhtodh
8253,jagen::V,vadászik,viejddit
8254,jagen::V,vadászik,bivdit
8255,jagen::V,vadászik,miä'cástiđ
8256,jagen::V,vadászik,miä´csted
8257,jagen::V,vadászik,ме̄ххьцтэ
8258,fischen::V,halászik,gööledh
8259,fischen::V,halászik,håagkodh
8260,fischen::V,halászik,guollit
8261,fischen::V,halászik,guolástit
8262,fischen::V,halászik,kuá'lástiđ
8263,fischen::V,halászik,kue´llšeed
8264,fischen::V,halászik,шылле кӯль
8265,fassen::V,fog,bivtedh
8266,fassen::V,fog,giddit
8267,fassen::V,fog,bivdit
8268,fassen::V,fog,pivdeđ
8269,fassen::V,fog,kå´dded
8270,fassen::V,fog,со̄а̄гкэ
8271,hüten::V,őriz,geehtedh
8272,hüten::V,őriz,váktit
8273,hüten::V,őriz,geahččat
8274,hüten::V,őriz,keččâđ
8275,hüten::V,őriz,hoi´ddjed
8276,hüten::V,őriz,пынне
8277,hüten::V,legeltet,geehtedh
8278,hüten::V,legeltet,váktit
8279,hüten::V,legeltet,geahččat
8280,hüten::V,legeltet,keččâđ
8281,hüten::V,legeltet,hoi´ddjed
8282,hüten::V,legeltet,пынне
8283,treiben::V,hajt,vuejiehtidh
8284,treiben::V,hajt,vuojedit
8285,treiben::V,hajt,vuodjelit
8286,treiben::V,hajt,vyeijiđ
8287,treiben::V,hajt,vue´jjad
8288,treiben::V,hajt,выйхе
8289,treiben::V,hajt,го̄ннэ
8290,anbinden::V,köt,viedtedh
8291,anbinden::V,köt,gaarhkedidh
8292,anbinden::V,köt,dabrrit
8293,anbinden::V,köt,dæhppodit
8294,anbinden::V,köt,čatnat
8295,anbinden::V,köt,čoonnâđ
8296,anbinden::V,köt,čõõnnâd
8297,anbinden::V,köt,ко̄ррэ
8298,füttern::V,etet,bïepmehtidh
8299,füttern::V,etet,biebbmat
8300,füttern::V,etet,biebmat
8301,füttern::V,etet,purâttiđ
8302,füttern::V,etet,poorted
8303,füttern::V,etet,peâm'mad
8304,füttern::V,etet,поҏтэ
8305,melken::V,fej,buhtjedh
8306,melken::V,fej,båhtjet
8307,melken::V,fej,bahčit
8308,melken::V,fej,paččeeđ
8309,melken::V,fej,pââččad
8310,melken::V,fej,лаппьсе
8311,hacken::V,vág,tsåalhkodh
8312,hacken::V,vág,tsållat
8313,hacken::V,vág,tsáhpat
8314,hacken::V,vág,čuollat
8315,hacken::V,vág,čuollâđ
8316,hacken::V,vág,ceäk'kad
8317,hacken::V,vág,ця̄ххкэ
8318,gießen::V,öntöz,tjaetsiehtidh
8319,gießen::V,öntöz,tjáhttjit
8320,gießen::V,öntöz,njuoskadit
8321,gießen::V,öntöz,čáhccet
8322,gießen::V,öntöz,njuos'kâdiđ
8323,gießen::V,öntöz,väällad
