,Concept_ID,se,ps
7856,sammeln::V,tjåegkedh,راټولول
7857,sammeln::V,tjåegkedh,راغونډول
7858,sammeln::V,tjoahkkit,راټولول
7859,sammeln::V,tjoahkkit,راغونډول
7860,sammeln::V,čoaggit,راټولول
7861,sammeln::V,čoaggit,راغونډول
7862,sammeln::V,čokkiđ,راټولول
7863,sammeln::V,čokkiđ,راغونډول
7864,sammeln::V,čuág'giđ,راټولول
7865,sammeln::V,čuág'giđ,راغونډول
7866,sammeln::V,noorrâd,راټولول
7867,sammeln::V,noorrâd,راغونډول
7868,sammeln::V,нёавсэ,راټولول
7869,sammeln::V,нёавсэ,راغونډول
7870,pflücken::V,tjåegkedh,شکول
7871,pflücken::V,tjoagget,شکول
7872,pflücken::V,čoaggit,شکول
7873,pflücken::V,čuág'giđ,شکول
7874,pflücken::V,uussâd,شکول
7875,pflücken::V,кышшкэ,شکول
7876,jagen::V,bearhtodh,ښکار کول
7877,jagen::V,viejddit,ښکار کول
7878,jagen::V,bivdit,ښکار کول
7879,jagen::V,miä'cástiđ,ښکار کول
7880,jagen::V,miä´csted,ښکار کول
7881,jagen::V,ме̄ххьцтэ,ښکار کول
7882,fischen::V,gööledh,کب نيول
7883,fischen::V,håagkodh,کب نيول
7884,fischen::V,guollit,کب نيول
7885,fischen::V,guolástit,کب نيول
7886,fischen::V,kuá'lástiđ,کب نيول
7887,fischen::V,kue´llšeed,کب نيول
7888,fischen::V,шылле кӯль,کب نيول
7889,fassen::V,bivtedh,نیول
7890,fassen::V,bivtedh,ګیرول
7891,fassen::V,giddit,نیول
7892,fassen::V,giddit,ګیرول
7893,fassen::V,bivdit,نیول
7894,fassen::V,bivdit,ګیرول
7895,fassen::V,pivdeđ,نیول
7896,fassen::V,pivdeđ,ګیرول
7897,fassen::V,kå´dded,نیول
7898,fassen::V,kå´dded,ګیرول
7899,fassen::V,со̄а̄гкэ,نیول
7900,fassen::V,со̄а̄гкэ,ګیرول
7901,hüten::V,geehtedh,پوول
7902,hüten::V,váktit,پوول
7903,hüten::V,geahččat,پوول
7904,hüten::V,keččâđ,پوول
7905,hüten::V,hoi´ddjed,پوول
7906,hüten::V,пынне,پوول
7907,treiben::V,vuejiehtidh,بیول
7908,treiben::V,vuojedit,بیول
7909,treiben::V,vuodjelit,بیول
7910,treiben::V,vyeijiđ,بیول
7911,treiben::V,vue´jjad,بیول
7912,treiben::V,выйхе,بیول
7913,treiben::V,го̄ннэ,بیول
7914,anbinden::V,viedtedh,تړل
7915,anbinden::V,gaarhkedidh,تړل
7916,anbinden::V,dabrrit,تړل
7917,anbinden::V,dæhppodit,تړل
7918,anbinden::V,čatnat,تړل
7919,anbinden::V,čoonnâđ,تړل
7920,anbinden::V,čõõnnâd,تړل
7921,anbinden::V,ко̄ррэ,تړل
7922,füttern::V,bïepmehtidh,خوراک ورکول
7923,füttern::V,biebbmat,خوراک ورکول
7924,füttern::V,biebmat,خوراک ورکول
7925,füttern::V,purâttiđ,خوراک ورکول
7926,füttern::V,poorted,خوراک ورکول
7927,füttern::V,peâm'mad,خوراک ورکول
7928,füttern::V,поҏтэ,خوراک ورکول
7929,melken::V,buhtjedh,لوشل
7930,melken::V,båhtjet,لوشل
7931,melken::V,bahčit,لوشل
7932,melken::V,paččeeđ,لوشل
7933,melken::V,pââččad,لوشل
7934,melken::V,лаппьсе,لوشل
7935,hacken::V,tsåalhkodh,پی کول
7936,hacken::V,tsållat,پی کول
7937,hacken::V,tsáhpat,پی کول
7938,hacken::V,čuollat,پی کول
7939,hacken::V,čuollâđ,پی کول
7940,hacken::V,ceäk'kad,پی کول
7941,hacken::V,ця̄ххкэ,پی کول
7942,gießen::V,tjaetsiehtidh,اوبه کول
7943,gießen::V,tjáhttjit,اوبه کول
7944,gießen::V,njuoskadit,اوبه کول
7945,gießen::V,čáhccet,اوبه کول
7946,gießen::V,njuos'kâdiđ,اوبه کول
7947,gießen::V,väällad,اوبه کول
7948,gießen::V,ва̄ллэ,اوبه کول
7949,reifen::V,njoetsedh,رسېدل
7950,reifen::V,láddat,رسېدل
7951,reifen::V,láddat,رسېدل
7952,reifen::V,laddâđ,رسېدل
7953,reifen::V,laddâd,رسېدل
7954,reifen::V,ӣллкнэ,رسېدل
7955,reifen::V,ло̄а̄янтэ,رسېدل
7956,zubereiten::V,jurjiehtidh,تیارول
7957,zubereiten::V,riejddit,تیارول
7958,zubereiten::V,ráhkadit,تیارول
7959,zubereiten::V,va'lmâštiđ,تیارول
7960,zubereiten::V,vaalmšted,تیارول
7961,zubereiten::V,во̄а̄лмшэ,تیارول
7962,kochen::V,voessjedh,پخول
7963,kochen::V,vuossjat,پخول
7964,kochen::V,duolldádit,پخول
7965,kochen::V,vuoš'šat,پخول
7966,kochen::V,vuoššâđ,پخول
7967,kochen::V,ǩe´tted,پخول
7968,kochen::V,кыппьтэ,پخول
7969,backen::V,bååhkedh,پخول
7970,backen::V,lájbbot,پخول
7971,backen::V,báhkket,پخول
7972,backen::V,goikadit,پخول
7973,backen::V,liäi'buđ,پخول
7974,backen::V,vää´l'jed,پخول
7975,backen::V,па̄шшьтэ,پخول
7976,braten::V,bissedh,وريتول
7977,braten::V,basset,وريتول
7978,braten::V,báistit,وريتول
7979,braten::V,steiket,وريتول
7980,braten::V,passeeđ,وريتول
7981,braten::V,pä´štted,وريتول
7982,braten::V,па̄шшьтэ,وريتول
7983,umrühren::V,firredh,لړل
7984,umrühren::V,fierrot,لړل
7985,umrühren::V,fierrut,لړل
7986,umrühren::V,fiärruđ,لړل
7987,umrühren::V,sie´jjted,لړل
7988,umrühren::V,вӣршэ,لړل
7989,stricken::V,gurredh,اوبدل
7990,stricken::V,gådet,اوبدل
7991,stricken::V,gođđit,اوبدل
7992,stricken::V,kođđeeđ,اوبدل
7993,stricken::V,kåå´đđed,اوبدل
7994,stricken::V,коадтӭ,اوبدل
7995,nähen::V,gåarodh,ګنډل
7996,nähen::V,goarrot,ګنډل
7997,nähen::V,goarrut,ګنډل
7998,nähen::V,kuárruđ,ګنډل
7999,nähen::V,kuärrad,ګنډل
8000,nähen::V,куаррэ,ګنډل
8001,färben::V,klaeriedidh,رنګول
8002,färben::V,bájnnit,رنګول
8003,färben::V,sihttset,رنګول
8004,färben::V,báidnit,رنګول
8005,färben::V,ivdnet,رنګول
8006,färben::V,päiniđ,رنګول
8007,färben::V,päinnad,رنګول
8008,färben::V,ǩe´rjjeed,رنګول
8009,färben::V,по̄а̄ййнэ,رنګول
8010,reinigen::V,reenskedh,صافول
8011,reinigen::V,dïdtesjidh,صافول
8012,reinigen::V,rájnnit,صافول
8013,reinigen::V,čorget,صافول
8014,reinigen::V,buhtistit,صافول
8015,reinigen::V,kađvâđ,صافول
8016,reinigen::V,čurgiđ,صافول
8017,reinigen::V,putestiđ,صافول
8018,reinigen::V,čiisteed,صافول
8019,reinigen::V,puu´ttsted,صافول
8020,reinigen::V,чисстэ,صافول
8021,reinigen::V,е̄ллэ,صافول
8022,waschen::V,bïssedh,مینځل
8023,waschen::V,bassat,مینځل
8024,waschen::V,bassat,مینځل
8025,waschen::V,posâliđ,مینځل
8026,waschen::V,põõssâd,مینځل
8027,waschen::V,пэ̄ссэ,مینځل
8028,abwischen::V,njaamedh,وچول
8029,abwischen::V,sihkastit,وچول
8030,abwischen::V,sihkkut,وچول
8031,abwischen::V,sikkođ,وچول
8032,abwischen::V,sekkad,وچول
8033,abwischen::V,чисстэ,وچول
8034,spülen::V,skuvledh,کنګالول
8035,spülen::V,dåjddet,کنګالول
8036,spülen::V,doidit,کنګالول
8037,spülen::V,skuljiđ,کنګالول
8038,spülen::V,toideđ,کنګالول
8039,spülen::V,tåiddad,کنګالول
8040,spülen::V,sku´lljeed,کنګالول
8041,spülen::V,пэ̄ссэ,کنګالول
8042,fegen::V,sööpedh,جارو کول
8043,fegen::V,suohttsit,جارو کول
8044,fegen::V,luvdet,جارو کول
8045,fegen::V,sihostiđ,جارو کول
8046,fegen::V,roppâđ,جارو کول
8047,fegen::V,västtad,جارو کول
8048,fegen::V,seekksted,جارو کول
8049,fegen::V,по̄а̄шшэ,جارو کول
8050,kehren::V,tjirredh,جارو کول
8051,kehren::V,såbit,جارو کول
8052,kehren::V,luvdet,جارو کول
8053,kehren::V,suo'pâlistiđ,جارو کول
8054,kehren::V,västtad,جارو کول
8055,kehren::V,по̄а̄шшэ,جارو کول
8056,baden::V,voejedidh,لمبېدل
8057,baden::V,gálatjit,لمبېدل
8058,baden::V,gálašit,لمبېدل
8059,baden::V,lávguđ,لمبېدل
8060,baden::V,vuõjjâd,لمبېدل
8061,baden::V,sääunõõttâd,لمبېدل
8062,baden::V,вӯйнэдтэ,لمبېدل
8063,sich waschen::V,bïssedidh,ځان مينځل
8064,sich waschen::V,basádit,ځان مينځل
8065,sich waschen::V,basadit,ځان مينځل
8066,sich waschen::V,posâdâttâđ,ځان مينځل
8067,sich waschen::V,põõuuõõttâd,ځان مينځل
8068,sich waschen::V,пэзнэдтэ,ځان مينځل
8069,ausziehen::V,svæjkedh,کښل
8070,ausziehen::V,svæjkedh,ایستل
8071,ausziehen::V,nuollat,کښل
8072,ausziehen::V,nuollat,ایستل
8073,ausziehen::V,nuollat,کښل
8074,ausziehen::V,nuollat,ایستل
8075,ausziehen::V,noollâđ,کښل
8076,ausziehen::V,noollâđ,ایستل
8077,ausziehen::V,nõõllâd,کښل
8078,ausziehen::V,nõõllâd,ایستل
8079,ausziehen::V,jä´hssed,کښل
8080,ausziehen::V,jä´hssed,ایستل
8081,ausziehen::V,я̄ккьсе,کښل
8082,ausziehen::V,я̄ккьсе,ایستل
8083,anziehen::V,gaarvoehtidh,اغوستل
8084,anziehen::V,tsåggåt,اغوستل
8085,anziehen::V,nahkehit,اغوستل
8086,anziehen::V,čákŋat,اغوستل
8087,anziehen::V,ká'rvuttiđ,اغوستل
8088,anziehen::V,čouggâd,اغوستل
8089,anziehen::V,nââ´ǩǩted,اغوستل
8090,anziehen::V,ца̄гке,اغوستل
8091,anziehen::V,наккьхе,اغوستل
8092,sich anziehen::V,gåårvedidh,کالی اغوستل
8093,sich anziehen::V,gárvvunit,کالی اغوستل
8094,sich anziehen::V,gárvodit,کالی اغوستل
8095,sich anziehen::V,kárvudâttâđ,کالی اغوستل
8096,sich anziehen::V,teâvõõttâd,کالی اغوستل
8097,sich anziehen::V,туввнэдтэ,کالی اغوستل
8098,kämmen::V,tjåhkodh,ګمنځول
8099,kämmen::V,rájddat,ګمنځول
8100,kämmen::V,čohkut,ګمنځول
8101,kämmen::V,čohhoođ,ګمنځول
8102,kämmen::V,čååkkad,ګمنځول
8103,kämmen::V,чоагкэ,ګمنځول
8104,schmücken::V,rïesedh,ښکلی کول
8105,schmücken::V,feegredh,ښکلی کول
8106,schmücken::V,hiervvit,ښکلی کول
8107,schmücken::V,tjáppedit,ښکلی کول
8108,schmücken::V,čiŋahit,ښکلی کول
8109,schmücken::V,čiŋâttiđ,ښکلی کول
8110,schmücken::V,heärvted,ښکلی کول
8111,schmücken::V,ре̄ввклаххьтэ,ښکلی کول
8112,sagen::V,jiehtedh,وېل
8113,sagen::V,javllat,وېل
8114,sagen::V,dadjat,وېل
8115,sagen::V,cealkit,وېل
8116,sagen::V,ettâđ,وېل
8117,sagen::V,celkkiđ,وېل
8118,sagen::V,nõmmeed,وېل
8119,sagen::V,ceä´lǩǩed,وېل
8120,sagen::V,е̄ввэ,وېل
8121,sagen::V,це̄ӆӆьке,وېل
8122,sprechen::V,håaledh,وېل
8123,sprechen::V,håaledh,غږېدل
8124,sprechen::V,rudnat,وېل
8125,sprechen::V,rudnat,غږېدل
8126,sprechen::V,runádit,وېل
8127,sprechen::V,runádit,غږېدل
8128,sprechen::V,sárdnut,وېل
8129,sprechen::V,sárdnut,غږېدل
8130,sprechen::V,sárnuđ,وېل
8131,sprechen::V,sárnuđ,غږېدل
8132,sprechen::V,särnnad,وېل
8133,sprechen::V,särnnad,غږېدل
8134,sprechen::V,са̄ррнэ,وېل
8135,sprechen::V,са̄ррнэ,غږېدل
8136,reden::V,håaledh,ګړېدل
8137,reden::V,håaledh,خبرې کول
8138,reden::V,sáhkadit,ګړېدل
8139,reden::V,sáhkadit,خبرې کول
8140,reden::V,hupmat,ګړېدل
8141,reden::V,hupmat,خبرې کول
8142,reden::V,arvâlâddâđ,ګړېدل
8143,reden::V,arvâlâddâđ,خبرې کول
8144,reden::V,sárnudiđ,ګړېدل
8145,reden::V,sárnudiđ,خبرې کول
8146,reden::V,mainsted,ګړېدل
8147,reden::V,mainsted,خبرې کول
8148,reden::V,е̄внэллэ,ګړېدل
8149,reden::V,е̄внэллэ,خبرې کول
8150,sich unterhalten::V,soptsestalledh,خبری کول
8151,sich unterhalten::V,ságastit,خبری کول
8152,sich unterhalten::V,ságastallat,خبری کول
8153,sich unterhalten::V,jumadit,خبری کول
8154,sich unterhalten::V,ságastallat,خبری کول
8155,sich unterhalten::V,ma'inâstiđ,خبری کول
8156,sich unterhalten::V,maainsted,خبری کول
8157,sich unterhalten::V,мо̄а̄йнсе,خبری کول
8158,fragen::V,gihtjedh,پوښتنه کول
8159,fragen::V,gahtjat,پوښتنه کول
8160,fragen::V,gatjádit,پوښتنه کول
8161,fragen::V,jearrat,پوښتنه کول
8162,fragen::V,koijâdiđ,پوښتنه کول
8163,fragen::V,kõõččâd,پوښتنه کول
8164,fragen::V,кэ̄дже,پوښتنه کول
8165,bitten::V,birredh,غوښتل
8166,bitten::V,aanoestidh,غوښتل
8167,bitten::V,rohkelassjedh,غوښتل
8168,bitten::V,ádnot,غوښتل
8169,bitten::V,gåhttjot,غوښتل
8170,bitten::V,bivdit,غوښتل
8171,bitten::V,pivdeđ,غوښتل
8172,bitten::V,äännad,غوښتل
8173,bitten::V,raukkâd,غوښتل
8174,bitten::V,а̄нкэ,غوښتل
8175,bitten::V,кэ̄дже,غوښتل
8176,erzählen::V,saakestidh,کيسه کول
8177,erzählen::V,saakestidh,حکايت کول
8178,erzählen::V,giehttot,کيسه کول
8179,erzählen::V,giehttot,حکايت کول
8180,erzählen::V,subtsastit,کيسه کول
8181,erzählen::V,subtsastit,حکايت کول
8182,erzählen::V,muitalit,کيسه کول
8183,erzählen::V,muitalit,حکايت کول
8184,erzählen::V,uvástâllâđ,کيسه کول
8185,erzählen::V,uvástâllâđ,حکايت کول
8186,erzählen::V,ma'inâstiđ,کيسه کول
8187,erzählen::V,ma'inâstiđ,حکايت کول
8188,erzählen::V,maainsted,کيسه کول
8189,erzählen::V,maainsted,حکايت کول
8190,erzählen::V,мо̄а̄йнсе,کيسه کول
8191,erzählen::V,мо̄а̄йнсе,حکايت کول
8192,mitteilen::V,såårnedh,خبرول
8193,mitteilen::V,såårnedh,خبر ورکول
8194,mitteilen::V,bïeljelidh,خبرول
8195,mitteilen::V,bïeljelidh,خبر ورکول
8196,mitteilen::V,diededit,خبرول
8197,mitteilen::V,diededit,خبر ورکول
8198,mitteilen::V,dieđihit,خبرول
8199,mitteilen::V,dieđihit,خبر ورکول
8200,mitteilen::V,a'lmottiđ,خبرول
8201,mitteilen::V,a'lmottiđ,خبر ورکول
8202,mitteilen::V,tie´đted,خبرول
8203,mitteilen::V,tie´đted,خبر ورکول
8204,mitteilen::V,це̄ӆӆьке,خبرول
8205,mitteilen::V,це̄ӆӆьке,خبر ورکول
8206,nennen::V,gåhtjodh,نوم ايښودل
8207,nennen::V,lahtedh,نوم ايښودل
8208,nennen::V,nammadit,نوم ايښودل
8209,nennen::V,gohččut,نوم ايښودل
8210,nennen::V,nomâttiđ,نوم ايښودل
8211,nennen::V,koččođ,نوم ايښودل
8212,nennen::V,nõõmted,نوم ايښودل
8213,nennen::V,нэ̄ммдэ,نوم ايښودل
8214,nennen::V,це̄ӆӆьке,نوم ايښودل
8215,rufen::V,gåhtjodh,بلل
8216,rufen::V,tjåarvodh,بلل
8217,rufen::V,tjuorvvot,بلل
8218,rufen::V,čuorvut,بلل
8219,rufen::V,čuár'vuđ,بلل
8220,rufen::V,kåččad,بلل
8221,rufen::V,čuârvvad,بلل
8222,rufen::V,коаххче,بلل
8223,prahlen::V,girmedh,لاپې وهل
8224,prahlen::V,goarssudit,لاپې وهل
8225,prahlen::V,rábmot,لاپې وهل
8226,prahlen::V,ramâččâttâđ,لاپې وهل
8227,prahlen::V,kuärggõõttâd,لاپې وهل
8228,prahlen::V,куарктэ,لاپې وهل
8229,übersetzen::V,jarkoestidh,ژباړل
8230,übersetzen::V,jarkoestidh,ترجمه کول
8231,übersetzen::V,jårggålit,ژباړل
8232,übersetzen::V,jårggålit,ترجمه کول
8233,übersetzen::V,jorgalit,ژباړل
8234,übersetzen::V,jorgalit,ترجمه کول
8235,übersetzen::V,jurgâliđ,ژباړل
8236,übersetzen::V,jurgâliđ,ترجمه کول
8237,übersetzen::V,jåårǥlâ´tted,ژباړل
8238,übersetzen::V,jåårǥlâ´tted,ترجمه کول
8239,denken::V,ussjedidh,فکر کول
8240,denken::V,ájádallat,فکر کول
8241,denken::V,usjudit,فکر کول
8242,denken::V,jurddašit,فکر کول
8243,denken::V,jurdeđ,فکر کول
8244,denken::V,ju'rdâččiđ,فکر کول
8245,denken::V,juurdčed,فکر کول
8246,denken::V,юррьтэ,فکر کول
8247,glauben::V,jaehkedh,باور کول
8248,glauben::V,jáhkket,باور کول
8249,glauben::V,jáhkkit,باور کول
8250,glauben::V,oskođ,باور کول
8251,glauben::V,jähittiđ,باور کول
8252,glauben::V,åskkad,باور کول
8253,glauben::V,оасскэ,باور کول
8254,bemerken::V,aajhtsedh,لیدل
8255,bemerken::V,lahtestidh,لیدل
8256,bemerken::V,ájttsat,لیدل
8257,bemerken::V,gæhttjat,لیدل
8258,bemerken::V,tsuojggit,لیدل
8259,bemerken::V,áicat,لیدل
8260,bemerken::V,fuobmát,لیدل
8261,bemerken::V,aiccâđ,لیدل
8262,bemerken::V,huá'mášiđ,لیدل
8263,bemerken::V,aiccâd,لیدل
8264,bemerken::V,huõmsted,لیدل
8265,bemerken::V,уййнэ,لیدل
8266,erkennen::V,dabtedh,پېژندل
8267,erkennen::V,dåbddåt,پېژندل
8268,erkennen::V,dovdát,پېژندل
8269,erkennen::V,fuobmát,پېژندل
8270,erkennen::V,tubdâđ,پېژندل
8271,erkennen::V,tobddâd,پېژندل
8272,erkennen::V,тӣдтӭ,پېژندل
8273,erkennen::V,то̄ммтэ,پېژندل
8274,begreifen::V,daapadidh,رسېدل
8275,begreifen::V,daapadidh,پوهېدل
8276,begreifen::V,buojkkát,رسېدل
8277,begreifen::V,buojkkát,پوهېدل
8278,begreifen::V,ipmirdit,رسېدل
8279,begreifen::V,ipmirdit,پوهېدل
8280,begreifen::V,iberdiđ,رسېدل
8281,begreifen::V,iberdiđ,پوهېدل
8282,begreifen::V,tobddâd,رسېدل
8283,begreifen::V,tobddâd,پوهېدل
8284,begreifen::V,то̄ӆӆькье,رسېدل
8285,begreifen::V,то̄ӆӆькье,پوهېدل
8286,verstehen::V,guarkedh,پوهېدل
8287,verstehen::V,árvvedit,پوهېدل
8288,verstehen::V,guopmat,پوهېدل
8289,verstehen::V,addiđ,پوهېدل
8290,verstehen::V,tobddâd,پوهېدل
8291,verstehen::V,fi´ttjed,پوهېدل
8292,verstehen::V,о̄а̄нтшэ,پوهېدل
8293,lernen::V,bïhkemdidh,زده کول
8294,lernen::V,bïhkemdidh,درس لوستل
8295,lernen::V,oahppat,زده کول
8296,lernen::V,oahppat,درس لوستل
8297,lernen::V,oahppat,زده کول
8298,lernen::V,oahppat,درس لوستل
8299,lernen::V,oppâđ,زده کول
8300,lernen::V,oppâđ,درس لوستل
8301,lernen::V,mättjed,زده کول
8302,lernen::V,mättjed,درس لوستل
8303,lernen::V,уххцтэдтэ,زده کول
8304,lernen::V,уххцтэдтэ,درس لوستل
8305,wissen::V,dietedh,پوهېدل
8306,wissen::V,diehtet,پوهېدل
8307,wissen::V,diehtit,پوهېدل
8308,wissen::V,tiettiđ,پوهېدل
8309,wissen::V,tie´tted,پوهېدل
8310,wissen::V,тӣдтӭ,پوهېدل
8311,sich erinnern an::V,mujhtedh,یادول
8312,sich erinnern an::V,mujhtedh,په یاد راوړل
8313,sich erinnern an::V,mujttet,یادول
8314,sich erinnern an::V,mujttet,په یاد راوړل
8315,sich erinnern an::V,muitát,یادول
8316,sich erinnern an::V,muitát,په یاد راوړل
8317,sich erinnern an::V,muštáđ,یادول
8318,sich erinnern an::V,muštáđ,په یاد راوړل
8319,sich erinnern an::V,mu´štted,یادول
8320,sich erinnern an::V,mu´štted,په یاد راوړل
8321,sich erinnern an::V,мушштсэллэ,یادول
8322,sich erinnern an::V,мушштсэллэ,په یاد راوړل
8323,vergessen::V,åajaldidh,هېرول
8324,vergessen::V,vååjeldehtedh,هېرول
8325,vergessen::V,vajálduhttet,هېرول
8326,vergessen::V,vajáldahttit,هېرول
8327,vergessen::V,vájáldittiđ,هېرول
8328,vergessen::V,vääildâ´tted,هېرول
8329,vergessen::V,вуаййлаххьтэ,هېرول
8330,messen::V,meatadidh,اندازه کول
8331,messen::V,mïetestidh,اندازه کول
8332,messen::V,mihttit,اندازه کول
8333,messen::V,miehttit,اندازه کول
