,Concept_ID,se,ru
6360,bewahren::V,во̄а̄ррьдэ,сохранить
6361,behindern::V,hööptdeh,препятствовать
6362,behindern::V,hieredit,препятствовать
6363,behindern::V,muhttet,препятствовать
6364,behindern::V,eastadit,препятствовать
6365,behindern::V,estiđ,препятствовать
6366,behindern::V,coggâđ,препятствовать
6367,behindern::V,hettiđ,препятствовать
6368,behindern::V,cõggâd,препятствовать
6369,behindern::V,е̄кхэллэ,препятствовать
6370,verderben::V,biejstedh,испортить
6371,verderben::V,spedjat,испортить
6372,verderben::V,billistit,испортить
6373,verderben::V,pillediđ,испортить
6374,verderben::V,tårmmad,испортить
6375,verderben::V,pe´llsted,испортить
6376,verderben::V,тоаррмэ,испортить
6377,verderben::V,ма̄ййкэ,испортить
6378,beschädigen::V,fæjloedidh,повредить
6379,beschädigen::V,vahágahttet,повредить
6380,beschädigen::V,bilidit,повредить
6381,beschädigen::V,vahâgittiđ,повредить
6382,beschädigen::V,pä´rtteed,повредить
6383,beschädigen::V,муррьтэ,повредить
6384,zerbrechen::V,tsööpkedh,разбить
6385,zerbrechen::V,doadjet,разбить
6386,zerbrechen::V,cuvket,разбить
6387,zerbrechen::V,cuov'kkiđ,разбить
6388,zerbrechen::V,muårrâd,разбить
6389,zerbrechen::V,cu´vǩǩeed,разбить
6390,zerbrechen::V,муррьтэ,разбить
6391,zerreißen::V,gejhkielidh,разорвать
6392,zerreißen::V,gajkudit,разорвать
6393,zerreißen::V,gaikkodit,разорвать
6394,zerreißen::V,ráisket,разорвать
6395,zerreißen::V,kiškođ,разорвать
6396,zerreißen::V,ra´šǩǩeed,разорвать
6397,zerreißen::V,пуатткэ,разорвать
6398,zerstören::V,eerjedh,разрушить
6399,zerstören::V,biejsstet,разрушить
6400,zerstören::V,håhkkidit,разрушить
6401,zerstören::V,heavahit,разрушить
6402,zerstören::V,duš'šadit,разрушить
6403,zerstören::V,bilidit,разрушить
6404,zerstören::V,hevâttiđ,разрушить
6405,zerstören::V,hiâvted,разрушить
6406,zerstören::V,ёҏтэ,разрушить
6407,verbrennen::V,båeltedh,сжечь
6408,verbrennen::V,boalldet,сжечь
6409,verbrennen::V,boaldit,сжечь
6410,verbrennen::V,puál'diđ,сжечь
6411,verbrennen::V,puä´ldded,сжечь
6412,verbrennen::V,пуэлльтэ,сжечь
6413,geben::V,vedtedh,дать
6414,geben::V,vaddet,дать
6415,geben::V,addit,дать
6416,geben::V,addliđ,дать
6417,geben::V,ä´n,дать
6418,geben::V,аннҍтэ,дать
6419,reichen::V,geelkedh,передать
6420,reichen::V,lagádit,передать
6421,reichen::V,geiget,передать
6422,reichen::V,keigiđ,передать
6423,reichen::V,vuõiggâ´stted,передать
6424,reichen::V,аннҍтэ,передать
6425,schenken::V,vedtedh,дарить
6426,schenken::V,vaddet,дарить
6427,schenken::V,skeaŋkut,дарить
6428,schenken::V,skeŋket,дарить
6429,schenken::V,skeŋkkiđ,дарить
6430,schenken::V,sǩiâŋkkâd,дарить
6431,schenken::V,ла̄ххе,дарить
6432,versprechen::V,luhpiedidh,обещать
6433,versprechen::V,jáhttet,обещать
6434,versprechen::V,lohpidit,обещать
6435,versprechen::V,lopediđ,обещать
6436,versprechen::V,lå´ppeed,обещать
6437,versprechen::V,о̄а̄шштҍе,обещать
6438,wünschen::V,lahkoehtidh,желать
6439,wünschen::V,sávvat,желать
6440,wünschen::V,sávadit,желать
6441,wünschen::V,doaivvuhit,желать
6442,wünschen::V,tuá'ivuttiđ,желать
6443,wünschen::V,tuâivvad,желать
6444,wünschen::V,туввэ,желать
6445,loben::V,girmedh,хвалить
6446,loben::V,májnnot,хвалить
6447,loben::V,rámmpot,хвалить
6448,loben::V,máidnut,хвалить
6449,loben::V,rámidit,хвалить
6450,loben::V,rammuđ,хвалить
6451,loben::V,rämidiđ,хвалить
6452,loben::V,ââ´leed,хвалить
6453,loben::V,ǩei´tted,хвалить
6454,loben::V,кыйта,хвалить
6455,küssen::V,tjånnahtidh,целовать
6456,küssen::V,tjuvliestidh,целовать
6457,küssen::V,tjullit,целовать
6458,küssen::V,tjulestit,целовать
6459,küssen::V,cum'mát,целовать
6460,küssen::V,cummistit,целовать
6461,küssen::V,cummâliđ,целовать
6462,küssen::V,cu´mmsted,целовать
6463,küssen::V,cu´mmstõõllâd,целовать
6464,küssen::V,нӣссэ,целовать
6465,wiegen::V,sjammadidh,качать
6466,wiegen::V,vuohttot,качать
6467,wiegen::V,vuohtudit,качать
6468,wiegen::V,vuohttut,качать
6469,wiegen::V,vuát'tuđ,качать
6470,wiegen::V,nuäkkad,качать
6471,wiegen::V,suâibted,качать
6472,wiegen::V,нуагкэ,качать
6473,zudecken::V,gaptjedh,накрыть
6474,zudecken::V,loavddet,накрыть
6475,zudecken::V,gokčat,накрыть
6476,zudecken::V,luáv'diđ,накрыть
6477,zudecken::V,kä´tted,накрыть
6478,zudecken::V,ка̄ххьтэ,накрыть
6479,wecken::V,gåaskodh,разбудить
6480,wecken::V,båktet,разбудить
6481,wecken::V,boktit,разбудить
6482,wecken::V,rávkat,разбудить
6483,wecken::V,cuvnâđ,разбудить
6484,wecken::V,counnâd,разбудить
6485,wecken::V,цо̄ввнэ,разбудить
6486,zeigen::V,vuesiehtidh,показать
6487,zeigen::V,vuosedit,показать
6488,zeigen::V,giejgget,показать
6489,zeigen::V,čájehit,показать
6490,zeigen::V,čäittiđ,показать
6491,zeigen::V,čujottiđ,показать
6492,zeigen::V,čuäi´ted,показать
6493,zeigen::V,вӯзьхе,показать
6494,führen::V,steeredh,вести
6495,führen::V,doalvvot,вести
6496,führen::V,láidet,вести
6497,führen::V,jođettiđ,вести
6498,führen::V,jåå´đted,вести
6499,führen::V,выгкэ,вести
6500,lehren::V,ööhpehtidh,учить
6501,lehren::V,åhpadit,учить
6502,lehren::V,oahpahit,учить
6503,lehren::V,máttááttiđ,учить
6504,lehren::V,mätt'ted,учить
6505,lehren::V,vuä´ppsted,учить
6506,lehren::V,ма̄тҍха,учить
6507,unterrichten::V,ööhpehtidh,преподавать
6508,unterrichten::V,lågådit,преподавать
6509,unterrichten::V,åhpadit,преподавать
6510,unterrichten::V,oahpahit,преподавать
6511,unterrichten::V,škovliđ,преподавать
6512,unterrichten::V,máttááttiđ,преподавать
6513,unterrichten::V,mätt'ted,преподавать
6514,unterrichten::V,vuä´ppsted,преподавать
6515,unterrichten::V,ма̄тҍха,преподавать
6516,aufziehen::V,eeledh,воспитать
6517,aufziehen::V,bajedit,воспитать
6518,aufziehen::V,biebmat,воспитать
6519,aufziehen::V,pajaskeessiđ,воспитать
6520,aufziehen::V,šoddâdiđ,воспитать
6521,aufziehen::V,šõddeed,воспитать
6522,aufziehen::V,peâm'mad,воспитать
6523,aufziehen::V,вуэпьсе,воспитать
6524,leiten::V,lijrehtidh,руководить
6525,leiten::V,lájddit,руководить
6526,leiten::V,oatsodit,руководить
6527,leiten::V,jođihit,руководить
6528,leiten::V,stivriđ,руководить
6529,leiten::V,hovdiđ,руководить
6530,leiten::V,jåå´đted,руководить
6531,leiten::V,выгкэ,руководить
6532,leiten::V,вӯййкье,руководить
6533,antreiben::V,eadtjoestidh,подгонять
6534,antreiben::V,hasodit,подгонять
6535,antreiben::V,hállsjedit,подгонять
6536,antreiben::V,gevret,подгонять
6537,antreiben::V,rássat,подгонять
6538,antreiben::V,kušottiđ,подгонять
6539,antreiben::V,huá'puttiđ,подгонять
6540,antreiben::V,rääskted,подгонять
6541,antreiben::V,hõškkled,подгонять
6542,antreiben::V,ёадҌхе,подгонять
6543,lassen::V,baajedh,заставить
6544,lassen::V,-ahttet,заставить
6545,lassen::V,diktit,заставить
6546,lassen::V,-ttiđ,заставить
6547,lassen::V,ä´n,заставить
6548,lassen::V,па̄ххкэ,заставить
6549,einladen::V,bööredh,пригласить
6550,einladen::V,bivddit,пригласить
6551,einladen::V,gåhttjot,пригласить
6552,einladen::V,bovdet,пригласить
6553,einladen::V,koččođ,пригласить
6554,einladen::V,kåččad,пригласить
6555,einladen::V,коаххче,пригласить
6556,vereinigen::V,iktedidh,объединить
6557,vereinigen::V,aktidit,объединить
6558,vereinigen::V,ovttastahttit,объединить
6559,vereinigen::V,o'vtâstittiđ,объединить
6560,vereinigen::V,õhtteed,объединить
6561,vereinigen::V,э̄хтхэ,объединить
6562,besuchen::V,åahpodh,посетить
6563,besuchen::V,goevlelidh,посетить
6564,besuchen::V,guossit,посетить
6565,besuchen::V,gal'let,посетить
6566,besuchen::V,fitnat,посетить
6567,besuchen::V,kolliđ,посетить
6568,besuchen::V,kõ´ll'jed,посетить
6569,besuchen::V,по̄дтлэ,посетить
6570,besuchen::V,во̄тэдтэ,посетить
6571,besuchen::V,во̄а̄ррдэ,посетить
6572,treffen::V,dieviedidh,встретить
6573,treffen::V,iejvvit,встретить
6574,treffen::V,deaivat,встретить
6575,treffen::V,staaviđ,встретить
6576,treffen::V,teividiđ,встретить
6577,treffen::V,o´ddjõõttâd,встретить
6578,treffen::V,вуэсстлэ,встретить
6579,sich versammeln::V,gaavnedidh,собраться
6580,sich versammeln::V,tjoaggut,собраться
6581,sich versammeln::V,čoahkkanit,собраться
6582,sich versammeln::V,čokkâniđ,собраться
6583,sich versammeln::V,nurâdâttâđ,собраться
6584,sich versammeln::V,noorõõttâd,собраться
6585,sich versammeln::V,вӯллклэ,собраться
6586,spielen::V,rïdtjedh,играть
6587,spielen::V,lustedalledh,играть
6588,spielen::V,ståhkat,играть
6589,spielen::V,stuvssit,играть
6590,spielen::V,speallat,играть
6591,spielen::V,le'ihâšiđ,играть
6592,spielen::V,siõrrâd,играть
6593,spielen::V,speâllad,играть
6594,spielen::V,сӣррэ,играть
6595,singen::V,laavlodh,петь
6596,singen::V,lávllot,петь
6597,singen::V,lávlut,петь
6598,singen::V,lávluđ,петь
6599,singen::V,läullad,петь
6600,singen::V,ла̄ввлэ,петь
6601,tanzen::V,daanhtsodh,плясать
6602,tanzen::V,daanhtsodh,танцевать
6603,tanzen::V,dánssat,плясать
6604,tanzen::V,dánssat,танцевать
6605,tanzen::V,gærssulit,плясать
6606,tanzen::V,gærssulit,танцевать
6607,tanzen::V,dánset,плясать
6608,tanzen::V,dánset,танцевать
6609,tanzen::V,tánssáđ,плясать
6610,tanzen::V,tánssáđ,танцевать
6611,tanzen::V,ta´nssjed,плясать
6612,tanzen::V,ta´nssjed,танцевать
6613,tanzen::V,pleäs'sjed,плясать
6614,tanzen::V,pleäs'sjed,танцевать
6615,tanzen::V,нюччке,плясать
6616,tanzen::V,нюччке,танцевать
6617,tanzen::V,пляссъе,плясать
6618,tanzen::V,пляссъе,танцевать
6619,sich trennen::V,jååkedidh,расстаться
6620,sich trennen::V,sirrat,расстаться
6621,sich trennen::V,sirádit,расстаться
6622,sich trennen::V,earránit,расстаться
6623,sich trennen::V,ratkuđ,расстаться
6624,sich trennen::V,rätkkjed,расстаться
6625,sich trennen::V,кӯдтъе,расстаться
6626,verlassen::V,laehpedh,покинуть
6627,verlassen::V,guodet,покинуть
6628,verlassen::V,guođđit,покинуть
6629,verlassen::V,hilgođ,покинуть
6630,verlassen::V,kyeđđiđ,покинуть
6631,verlassen::V,kue´đđed,покинуть
6632,verlassen::V,сӯһпъе,покинуть
6633,retten::V,gorredidh,спасти
6634,retten::V,gádjot,спасти
6635,retten::V,gádjut,спасти
6636,retten::V,kááijuđ,спасти
6637,retten::V,piä'luštiđ,спасти
6638,retten::V,ka´jjeed,спасти
6639,retten::V,вуаннче,спасти
6640,bewachen::V,geehtedh,охранять
6641,bewachen::V,váktit,охранять
6642,bewachen::V,fáktet,охранять
6643,bewachen::V,vahtiđ,охранять
6644,bewachen::V,värddjed,охранять
6645,bewachen::V,va´httjed,охранять
6646,bewachen::V,пынне,охранять
6647,bewachen::V,ка̄рвуллэ,охранять
6648,schützen::V,vaarjelidh,уберегать
6649,schützen::V,suoddjit,уберегать
6650,schützen::V,suodjalit,уберегать
6651,schützen::V,suddjet,уберегать
6652,schützen::V,varjâliđ,уберегать
6653,schützen::V,suâided,уберегать
6654,schützen::V,varjjled,уберегать
6655,schützen::V,пынне,уберегать
6656,verteidigen::V,vaarjelidh,защитить
6657,verteidigen::V,bælostit,защитить
6658,verteidigen::V,bealuštit,защитить
6659,verteidigen::V,čuollat,защитить
6660,verteidigen::V,piä'luštiđ,защитить
6661,verteidigen::V,peälšted,защитить
6662,verteidigen::V,пэ̄лль мэ̄ннэ,защитить
6663,sich schlagen::V,dåarodh,драться
6664,sich schlagen::V,tjoelestidh,драться
6665,sich schlagen::V,doarrot,драться
6666,sich schlagen::V,doarrut,драться
6667,sich schlagen::V,tuárruđ,драться
6668,sich schlagen::V,tuärrad,драться
6669,sich schlagen::V,туаррэ,драться
6670,schießen::V,vuetjedh,стрелять
6671,schießen::V,skööhtedh,стрелять
6672,schießen::V,vuohtjet,стрелять
6673,schießen::V,báhčit,стрелять
6674,schießen::V,pääččiđ,стрелять
6675,schießen::V,pää´ččed,стрелять
6676,schießen::V,ря̄хшкхэ,стрелять
6677,siegen::V,vïtnedh,победить
6678,siegen::V,vuojttet,победить
6679,siegen::V,vuoitit,победить
6680,siegen::V,vyei'ttiđ,победить
6681,siegen::V,vuei´tted,победить
6682,siegen::V,вуэйхьтэ,победить
6683,ärgern::V,måarahtehtedh,сердить
6684,ärgern::V,suhttadit,сердить
6685,ärgern::V,hárdit,сердить
6686,ärgern::V,piä'ṿuttiđ,сердить
6687,ärgern::V,âsseed,сердить
6688,ärgern::V,се̄нтхэ,сердить
6689,schlagen::V,håasedh,ударить
6690,schlagen::V,laekedh,ударить
6691,schlagen::V,tsábbmet,ударить
6692,schlagen::V,tjassket,ударить
6693,schlagen::V,huškut,ударить
6694,schlagen::V,časkeđ,ударить
6695,schlagen::V,čâ´cǩǩed,ударить
6696,schlagen::V,та̄гкэ,ударить
6697,schlagen::V,ва̄сстэ,ударить
6698,treten::V,tjïektjedh,пинать
6699,treten::V,tjiektjat,пинать
6700,treten::V,čiekčat,пинать
6701,treten::V,čieh'čâđ,пинать
6702,treten::V,tanccâđ,пинать
6703,treten::V,tanccâd,пинать
6704,treten::V,то̄ппцэ,пинать
6705,stechen::V,baskedh,уколоть
6706,stechen::V,tjuoggit,уколоть
6707,stechen::V,čuoggut,уколоть
