,Concept_ID,lbe,se
682,Berg::N,зунтту,vääṛi
683,Berg::N,зунтту,vää´rr
684,Berg::N,зунтту,те̄ррьм
685,Gipfel::N,мицӏ,dalvese
686,Gipfel::N,мицӏ,tjåhkkå
687,Gipfel::N,мицӏ,čohkka
688,Gipfel::N,мицӏ,čokke
689,Gipfel::N,мицӏ,čå´ǩǩ
690,Gipfel::N,мицӏ,ла̄ддҍв
691,Höhle::N,нух,beajoe
692,Höhle::N,нух,rájgge
693,Höhle::N,нух,sluoggo
694,Höhle::N,нух,biedju
695,Höhle::N,нух,kuovđâšm
696,Höhle::N,нух,skuõrr
697,Höhle::N,нух,вуэӈӈк
698,Abhang::N,сун,boelte
699,Abhang::N,сун,brijrie
700,Abhang::N,сун,bállte
701,Abhang::N,сун,vielti
702,Abhang::N,сун,luohkká
703,Abhang::N,сун,viel'tti
704,Abhang::N,сун,vie´ltt
705,Abhang::N,сун,луэххк
706,Quelle::N,дайдихьу,aajege
707,Quelle::N,дайдихьу,gaaltije
708,Quelle::N,дайдихьу,ája
709,Quelle::N,дайдихьу,ája
710,Quelle::N,дайдихьу,gáldu
711,Quelle::N,дайдихьу,aajâ
712,Quelle::N,дайдихьу,käldee
713,Quelle::N,дайдихьу,lädd
714,Quelle::N,дайдихьу,käivv
715,Quelle::N,дайдихьу,ка̄ййв
716,Quelle::N,бакӏ,aajege
717,Quelle::N,бакӏ,gaaltije
718,Quelle::N,бакӏ,ája
719,Quelle::N,бакӏ,ája
720,Quelle::N,бакӏ,gáldu
721,Quelle::N,бакӏ,aajâ
722,Quelle::N,бакӏ,käldee
723,Quelle::N,бакӏ,lädd
724,Quelle::N,бакӏ,käivv
725,Quelle::N,бакӏ,ка̄ййв
726,Bach::N,чӏрир нех,johketje
727,Bach::N,чӏрир нех,jåhkå
728,Bach::N,чӏрир нех,jågåsj
729,Bach::N,чӏрир нех,jogaš
730,Bach::N,чӏрир нех,aajâ
731,Bach::N,чӏрир нех,vuäjj
732,Bach::N,чӏрир нех,вуэйй
733,Fluss::N,нех,johke
734,Fluss::N,нех,ædno
735,Fluss::N,нех,jåhkå
736,Fluss::N,нех,johka
737,Fluss::N,нех,juuhâ
738,Fluss::N,нех,jokk
739,Fluss::N,нех,jeänn
740,Fluss::N,нех,ё̄гк
741,Ufer::N,зума,beala
742,Ufer::N,зума,gádde
743,Ufer::N,зума,gáddi
744,Ufer::N,зума,riddo
745,Ufer::N,зума,redd
746,Ufer::N,зума,рыннт
747,Küste::N,зумаинхалу,mïere
748,Küste::N,зумаинхалу,gaedtie
749,Küste::N,зумаинхалу,merragádde
750,Küste::N,зумаинхалу,merraguovllo
751,Küste::N,зумаинхалу,gáddi
752,Küste::N,зумаинхалу,riddo
753,Küste::N,зумаинхалу,miârr'redd
754,Küste::N,зумаинхалу,рыннт
755,Küste::N,зуманицӏалу,mïere
756,Küste::N,зуманицӏалу,gaedtie
757,Küste::N,зуманицӏалу,merragádde
758,Küste::N,зуманицӏалу,merraguovllo
759,Küste::N,зуманицӏалу,gáddi
760,Küste::N,зуманицӏалу,riddo
761,Küste::N,зуманицӏалу,miârr'redd
762,Küste::N,зуманицӏалу,рыннт
763,Festland::N,кьири,gaedtie
764,Festland::N,кьири,gádde
765,Festland::N,кьири,nannán
766,Festland::N,кьири,kušknjâs
767,Festland::N,кьири,eennâm
768,Festland::N,кьири,jânnam
769,Festland::N,кьири,ма̄ннтэр
770,Meer::N,хьхьири,mearoe
771,Meer::N,хьхьири,merra
772,Meer::N,хьхьири,nuorre
773,Meer::N,хьхьири,áhpi
774,Meer::N,хьхьири,mearra
775,Meer::N,хьхьири,meeṛâ
776,Meer::N,хьхьири,miârr
777,Meer::N,хьхьири,ме̄рр
778,Insel::N,жазира,sååle
779,Insel::N,жазира,suoloj
780,Insel::N,жазира,suolu
781,Insel::N,жазира,suálui
782,Insel::N,жазира,suâl
783,Insel::N,жазира,суэл
784,Blume::N,тӏутӏи,rïesege
785,Blume::N,тӏутӏи,giedjek
786,Blume::N,тӏутӏи,rássi
787,Blume::N,тӏутӏи,kukká
788,Blume::N,тӏутӏи,heä´rvvrää´ss
789,Blume::N,тӏутӏи,ывьнэнч
790,Gras::N,уртту,kraesie
791,Gras::N,уртту,rásse
792,Gras::N,уртту,rássi
793,Gras::N,уртту,rääsi
794,Gras::N,уртту,rää´ss
795,Gras::N,уртту,ра̄ссь
796,Wurzel::N,мархха,roehtse
797,Wurzel::N,мархха,ruohttsa
798,Wurzel::N,мархха,ruohtas
799,Wurzel::N,мархха,veedis
800,Wurzel::N,мархха,vue´ddes
801,Wurzel::N,мархха,вуэнҍтэсь
802,Baum::N,мурхь,moere
803,Baum::N,мурхь,muorra
804,Baum::N,мурхь,muorra
805,Baum::N,мурхь,muoṛâ
806,Baum::N,мурхь,muõrr
807,Baum::N,мурхь,мӯрр
808,Stamm::N,ттарцӏ,ståamhpe
809,Stamm::N,ттарцӏ,mátta
810,Stamm::N,ттарцӏ,galda
811,Stamm::N,ттарцӏ,ruŋgo
812,Stamm::N,ттарцӏ,stokk
813,Stamm::N,ттарцӏ,мӯрр
814,Stamm::N,ттарцӏ,кэ̄ллт
815,Rinde::N,ккамара,gïrre
816,Rinde::N,ккамара,baarhkoe
817,Rinde::N,ккамара,bárkko
818,Rinde::N,ккамара,ostu
819,Rinde::N,ккамара,bárku
820,Rinde::N,ккамара,korrâ
821,Rinde::N,ккамара,kõrr
822,Rinde::N,ккамара,pärkk
823,Rinde::N,ккамара,кэ̄рр
824,Rinde::N,ккамара,па̄ҏҏк
825,Ast::N,матӏи,åeksie
826,Ast::N,матӏи,oakse
827,Ast::N,матӏи,oaksi
828,Ast::N,матӏи,uák'si
829,Ast::N,матӏи,å´hss
830,Ast::N,матӏи,вуэккьс
831,Zweig::N,къяртта,åeksie
832,Zweig::N,къяртта,oakse
833,Zweig::N,къяртта,rissi
834,Zweig::N,къяртта,syeṛi
835,Zweig::N,къяртта,sue´rr
836,Zweig::N,къяртта,рыссе
837,Blatt::N,чӏапӏи,plienie
838,Blatt::N,чӏапӏи,lassta
839,Blatt::N,чӏапӏи,lasta
840,Blatt::N,чӏапӏи,lostâ
841,Blatt::N,чӏапӏи,lõstt
842,Blatt::N,чӏапӏи,лэ̄сст
843,Birke::N,кӏялахӏи,såekie
844,Birke::N,кӏялахӏи,soahke
845,Birke::N,кӏялахӏи,soahki
846,Birke::N,кӏялахӏи,suáhi
847,Birke::N,кӏялахӏи,suâ´ǩǩ
848,Birke::N,кӏялахӏи,пе̄ссьмӯрр
849,Birke::N,кӏялахӏилул мурхь,såekie
850,Birke::N,кӏялахӏилул мурхь,soahke
851,Birke::N,кӏялахӏилул мурхь,soahki
852,Birke::N,кӏялахӏилул мурхь,suáhi
853,Birke::N,кӏялахӏилул мурхь,suâ´ǩǩ
854,Birke::N,кӏялахӏилул мурхь,пе̄ссьмӯрр
855,Kiefer[Baum]::N,ттар,bietsie
856,Kiefer[Baum]::N,ттар,hájkka
857,Kiefer[Baum]::N,ттар,biehtse
858,Kiefer[Baum]::N,ттар,beahci
859,Kiefer[Baum]::N,ттар,peeci
860,Kiefer[Baum]::N,ттар,pie´cc
861,Kiefer[Baum]::N,ттар,пе̄дзь
862,Kiefer[Baum]::N,ттарлил мурхь,bietsie
863,Kiefer[Baum]::N,ттарлил мурхь,hájkka
864,Kiefer[Baum]::N,ттарлил мурхь,biehtse
865,Kiefer[Baum]::N,ттарлил мурхь,beahci
866,Kiefer[Baum]::N,ттарлил мурхь,peeci
867,Kiefer[Baum]::N,ттарлил мурхь,pie´cc
868,Kiefer[Baum]::N,ттарлил мурхь,пе̄дзь
869,Weide[Baum]::N,щавщи,saalje
870,Weide[Baum]::N,щавщи,sállja
871,Weide[Baum]::N,щавщи,sieđga
872,Weide[Baum]::N,щавщи,puájui
873,Weide[Baum]::N,щавщи,puäi
874,Weide[Baum]::N,щавщи,пуай
875,Tanne::N,ттарлил мурхь,goese
876,Tanne::N,ттарлил мурхь,guossa
877,Tanne::N,ттарлил мурхь,guossa
878,Tanne::N,ттарлил мурхь,kuosâ
879,Tanne::N,ттарлил мурхь,kuõss
880,Tanne::N,ттарлил мурхь,кӯсс
881,Horn::N,хъи,tjåervie
882,Horn::N,хъи,tjoarvve
883,Horn::N,хъи,čoarvi
884,Horn::N,хъи,čuár'vi
885,Horn::N,хъи,čuä´rvv
886,Horn::N,хъи,чуэррьв
887,Feder::N,лелуххул тӏиму,badtse
888,Feder::N,лелуххул тӏиму,dålgge
889,Feder::N,лелуххул тӏиму,bozza
890,Feder::N,лелуххул тӏиму,puzzâ
891,Feder::N,лелуххул тӏиму,tolge
892,Feder::N,лелуххул тӏиму,poʒʒ
893,Feder::N,лелуххул тӏиму,по̄ннц
894,Fell::N,бурчу,njaltja
895,Fell::N,бурчу,duollje
896,Fell::N,бурчу,náhkki
897,Fell::N,бурчу,dorkkas
898,Fell::N,бурчу,turkkâ
899,Fell::N,бурчу,tyel'ji
900,Fell::N,бурчу,nähki
901,Fell::N,бурчу,torkk
902,Fell::N,бурчу,čåu´dd
903,Fell::N,бурчу,tue´l'lj
904,Fell::N,бурчу,тӯлльй
905,Flügel::N,хъа,såaja
906,Flügel::N,хъа,såajoe
907,Flügel::N,хъа,soadje
908,Flügel::N,хъа,soadji
909,Flügel::N,хъа,suáj̣á
910,Flügel::N,хъа,suäjj
911,Flügel::N,хъа,суэйй
912,Flügel::N,ххурупӏайрал тӏиму,såaja
913,Flügel::N,ххурупӏайрал тӏиму,såajoe
914,Flügel::N,ххурупӏайрал тӏиму,soadje
915,Flügel::N,ххурупӏайрал тӏиму,soadji
916,Flügel::N,ххурупӏайрал тӏиму,suáj̣á
917,Flügel::N,ххурупӏайрал тӏиму,suäjj
918,Flügel::N,ххурупӏайрал тӏиму,суэйй
919,Klaue::N,михь,gadtse
920,Klaue::N,михь,guober
921,Klaue::N,михь,gazza
922,Klaue::N,михь,kozzâ
923,Klaue::N,михь,kõʒʒ
924,Klaue::N,михь,кэ̄ннц
925,Kralle::N,ххяппа,gadtse
926,Kralle::N,ххяппа,gadtsa
927,Kralle::N,ххяппа,gazza
928,Kralle::N,ххяппа,kozzâ
929,Kralle::N,ххяппа,kõʒʒ
930,Kralle::N,ххяппа,ке̄бпель
931,Schwanz::N,магъ,siejpie
932,Schwanz::N,магъ,siejbbe
933,Schwanz::N,магъ,bađuš
934,Schwanz::N,магъ,seaibi
935,Schwanz::N,магъ,seibi
936,Schwanz::N,магъ,sei´bb
937,Schwanz::N,магъ,piä´cciǩ
938,Schwanz::N,магъ,пиджь
939,Schwanz::N,магъ,се̄ййп
940,Schwanz::N,магъ,пе̄цехь
941,Ei::N,ккунук,munnie
942,Ei::N,ккунук,månne
943,Ei::N,ккунук,monni
944,Ei::N,ккунук,maṇe
945,Ei::N,ккунук,mââ´nn
946,Ei::N,ккунук,маннҍ
947,Nest::N,кюру,biesie
948,Nest::N,кюру,biesse
949,Nest::N,кюру,beassi
950,Nest::N,кюру,peesi
951,Nest::N,кюру,piervâl
952,Nest::N,кюру,piä´ss
953,Nest::N,кюру,пе̄ссь
954,Bau::N,цукъуккутӏ,biesie
955,Bau::N,цукъуккутӏ,biedjo
956,Bau::N,цукъуккутӏ,liesso
957,Bau::N,цукъуккутӏ,biedju
958,Bau::N,цукъуккутӏ,piäju
959,Bau::N,цукъуккутӏ,вуэӈӈк
960,Tier::N,хӏайван,juvre
961,Tier::N,хӏайван,udos
962,Tier::N,хӏайван,divrre
963,Tier::N,хӏайван,luohtok
964,Tier::N,хӏайван,ealli
965,Tier::N,хӏайван,ellee
966,Tier::N,хӏайван,jie´lli
967,Tier::N,хӏайван,жыва
968,Herde::N,газу,dåehkie
969,Herde::N,газу,ællo
970,Herde::N,газу,fuovva
971,Herde::N,газу,doahkki
972,Herde::N,газу,čagge
973,Herde::N,газу,tukk
974,Herde::N,газу,vâ´lvv
975,Herde::N,газу,чуэз
976,Herde::N,газу,чӣгар
977,Kuh::N,оьл,govse
978,Kuh::N,оьл,gussa
979,Kuh::N,оьл,gussa
980,Kuh::N,оьл,kussâ
981,Kuh::N,оьл,kuss
982,Kuh::N,оьл,лӣххьм
983,Bulle::N,ниц,vuaksa
984,Bulle::N,ниц,vuoksá
985,Bulle::N,ниц,heargi
986,Bulle::N,ниц,vuák'sá
987,Bulle::N,ниц,ergi
988,Bulle::N,ниц,vuâhss
989,Bulle::N,ниц,е̄ррьк
990,Pferd::N,чу,hierkie
991,Pferd::N,чу,råsse
992,Pferd::N,чу,hæssta
993,Pferd::N,чу,heavuš
994,Pferd::N,чу,hiävuš
995,Pferd::N,чу,heävaš
996,Pferd::N,чу,ро̄ссь
997,Schaf::N,тта,sïrve
998,Schaf::N,тта,sávttsa
999,Schaf::N,тта,sávza
1000,Schaf::N,тта,savzâ
1001,Schaf::N,тта,sauʒʒ
1002,Schaf::N,тта,ла̄мьпесь
1003,Schwein::N,дунгъуз,snurke
1004,Schwein::N,дунгъуз,svijnne
1005,Schwein::N,дунгъуз,spiidni
1006,Schwein::N,дунгъуз,šahe
1007,Schwein::N,дунгъуз,šââ´ǩǩ
1008,Schwein::N,дунгъуз,ша̄гкь
1009,Hund::N,ккаччи,bïenje
1010,Hund::N,ккаччи,bena
1011,Hund::N,ккаччи,beana
1012,Hund::N,ккаччи,peenuv
1013,Hund::N,ккаччи,piânnai
1014,Hund::N,ккаччи,пе̄ннэ
1015,Katze::N,ччиту,gaahtoe
1016,Katze::N,ччиту,gáhtto
1017,Katze::N,ччиту,bussá
1018,Katze::N,ччиту,kissá
1019,Katze::N,ччиту,kaass
1020,Katze::N,ччиту,ко̄а̄сс
1021,Bär::N,цуша,gumsie
1022,Bär::N,цуша,biernna
1023,Bär::N,цуша,guovža
1024,Bär::N,цуша,bierdna
1025,Bär::N,цуша,kuob'žâ
1026,Bär::N,цуша,kue´bǯǯ
1027,Bär::N,цуша,та̄лл
1028,Eichhörnchen::N,бюрхттукку,åeruve
1029,Eichhörnchen::N,бюрхттукку,oarre
1030,Eichhörnchen::N,бюрхттукку,oarri
1031,Eichhörnchen::N,бюрхттукку,uár'ree
1032,Eichhörnchen::N,бюрхттукку,vuä´r'rev
1033,Eichhörnchen::N,бюрхттукку,вуэррев
1034,Elch::N,ниц-бюрин,ïelje
1035,Elch::N,ниц-бюрин,ællja
1036,Elch::N,ниц-бюрин,sarvva
1037,Elch::N,ниц-бюрин,ealga
1038,Elch::N,ниц-бюрин,sorvâ
1039,Elch::N,ниц-бюрин,sõrvv
1040,Elch::N,ниц-бюрин,сэ̄ррв
1041,Fuchs::N,цулчӏа,riepie
1042,Fuchs::N,цулчӏа,riebij
1043,Fuchs::N,цулчӏа,rieban
1044,Fuchs::N,цулчӏа,riemnjis
1045,Fuchs::N,цулчӏа,rie´mjj
1046,Fuchs::N,цулчӏа,рӣммьн
1047,Fuchs::N,куча цулчӏа,riepie
1048,Fuchs::N,куча цулчӏа,riebij
1049,Fuchs::N,куча цулчӏа,rieban
1050,Fuchs::N,куча цулчӏа,riemnjis
1051,Fuchs::N,куча цулчӏа,rie´mjj
1052,Fuchs::N,куча цулчӏа,рӣммьн
1053,Hase::N,бюрх,njåemele
1054,Hase::N,бюрх,njoammel
1055,Hase::N,бюрх,njoammil
1056,Hase::N,бюрх,njuámmil
1057,Hase::N,бюрх,njue´m'mel
1058,Hase::N,бюрх,нюэммель
1059,Maus::N,кӏулу,snjeara
1060,Maus::N,кӏулу,snjierrá
1061,Maus::N,кӏулу,sáhpán
1062,Maus::N,кӏулу,säplig
1063,Maus::N,кӏулу,sä´ppli
1064,Maus::N,кӏулу,са̄хпьлинк
1065,Wolf::N,барцӏ,sïejpe
1066,Wolf::N,барцӏ,stálppe
1067,Wolf::N,барцӏ,stáhkke
1068,Wolf::N,барцӏ,ruomas
1069,Wolf::N,барцӏ,kumpe
1070,Wolf::N,барцӏ,návdi
1071,Wolf::N,барцӏ,kumppi
1072,Wolf::N,барцӏ,ku´mpp
1073,Wolf::N,барцӏ,pââ´ldes
1074,Wolf::N,барцӏ,чиррм
1075,Wolf::N,барцӏ,пальтӭсь
1076,Vogel::N,лелуххи,ledtie
1077,Vogel::N,лелуххи,lådde
1078,Vogel::N,лелуххи,loddi
1079,Vogel::N,лелуххи,lodde
1080,Vogel::N,лелуххи,lå´dd
1081,Vogel::N,лелуххи,лоаннҍт
1082,Schwarm::N,гьухъала,dåehkie
1083,Schwarm::N,гьухъала,doahkke
1084,Schwarm::N,гьухъала,doahkki
1085,Schwarm::N,гьухъала,tuák'ki
1086,Schwarm::N,гьухъала,parvv
1087,Schwarm::N,гьухъала,туххк
1088,Huhn::N,аьнакӏи,vöönhtse
1089,Huhn::N,аьнакӏи,vuonntsá
1090,Huhn::N,аьнакӏи,vuonccis
1091,Huhn::N,аьнакӏи,kääṇi
1092,Huhn::N,аьнакӏи,kää´nn
1093,Huhn::N,аьнакӏи,ка̄ннҌ
1094,Hahn::N,ажари,deere
1095,Hahn::N,ажари,hádna
1096,Hahn::N,ажари,åresvuonntsá
1097,Hahn::N,ажари,vuonccis
1098,Hahn::N,ажари,kääṇi
1099,Hahn::N,ажари,åå´reskää´nn
1100,Hahn::N,ажари,пе̄ттэх
1101,Gans::N,къаз,gaase
1102,Gans::N,къаз,gássa
1103,Gans::N,къаз,čuonji
1104,Gans::N,къаз,čuá'njá
1105,Gans::N,къаз,čue´nj
1106,Gans::N,къаз,чуэнь
1107,Adler::N,барзу,aarhtse
1108,Adler::N,барзу,goasskem
1109,Adler::N,барзу,goaskin
1110,Adler::N,барзу,kuás'kim
1111,Adler::N,барзу,kuä´cǩǩem
1112,Adler::N,барзу,куэцькем
1113,Ente::N,урдак,tjååtsele
1114,Ente::N,урдак,vuojatjis
1115,Ente::N,урдак,čáhceloddi
1116,Ente::N,урдак,vuonjâč
1117,Ente::N,урдак,vuõnjâč
1118,Ente::N,урдак,ча̄дзьлоаннҍт
1119,Eule::N,ису,snjågloe
1120,Eule::N,ису,skunjok
1121,Eule::N,ису,skuolfi
1122,Eule::N,ису,ijjâlodde
1123,Eule::N,ису,iiđsaž
1124,Eule::N,ису,кунньлоаннҍт
1125,Eule::N,ису,чӯзэм вуэһпэй
1126,Eule::N,ччиккумяв,snjågloe
1127,Eule::N,ччиккумяв,skunjok
1128,Eule::N,ччиккумяв,skuolfi
1129,Eule::N,ччиккумяв,ijjâlodde
1130,Eule::N,ччиккумяв,iiđsaž
1131,Eule::N,ччиккумяв,кунньлоаннҍт
1132,Eule::N,ччиккумяв,чӯзэм вуэһпэй
1133,Kranich::N,кьурукь,goerke
1134,Kranich::N,кьурукь,guorgga
1135,Kranich::N,кьурукь,guorga
1136,Kranich::N,кьурукь,kuor'gâ
1137,Kranich::N,кьурукь,kuõrgg
1138,Kranich::N,кьурукь,кӯррк
1139,Krähe::N,хъатӏу,voerhtje
1140,Krähe::N,хъатӏу,gárránis
1141,Krähe::N,хъатӏу,vuoratjis
1142,Krähe::N,хъатӏу,vuoražas
1143,Krähe::N,хъатӏу,vuorččis
1144,Krähe::N,хъатӏу,vuorâč
1145,Krähe::N,хъатӏу,vuõrâč
1146,Krähe::N,хъатӏу,вӯрэч
1147,Kuckuck::N,ччикку,gïeke
1148,Kuckuck::N,ччикку,giehka
1149,Kuckuck::N,ччикку,giehka
1150,Kuckuck::N,ччикку,kiehâ
1151,Kuckuck::N,ччикку,ǩiõkk
1152,Kuckuck::N,ччикку,кӣгк
1153,Schwan::N,урттил къаз,njoktje
1154,Schwan::N,урттил къаз,snjuktja
1155,Schwan::N,урттил къаз,njukča
1156,Schwan::N,урттил къаз,njuhčâ
1157,Schwan::N,урттил къаз,njuhčč
1158,Schwan::N,урттил къаз,нюххч
1159,Fisch::N,чавахъ,guelie
1160,Fisch::N,чавахъ,guolle
1161,Fisch::N,чавахъ,guolli
1162,Fisch::N,чавахъ,kyeḷi
1163,Fisch::N,чавахъ,kue´ll
1164,Fisch::N,чавахъ,кӯлль
1165,Schlange[Tier]::N,шатта,gïermesje
1166,Schlange[Tier]::N,шатта,germaj
1167,Schlange[Tier]::N,шатта,gearpmaš
1168,Schlange[Tier]::N,шатта,kyev'đi
1169,Schlange[Tier]::N,шатта,ku´vdd
1170,Schlange[Tier]::N,шатта,кӯввьт
1171,Wurm::N,кьюнукьай шатта,mietie
1172,Wurm::N,кьюнукьай шатта,maarhke
1173,Wurm::N,кьюнукьай шатта,mádo
1174,Wurm::N,кьюнукьай шатта,máhtu
1175,Wurm::N,кьюнукьай шатта,máátu
1176,Wurm::N,кьюнукьай шатта,määtt
1177,Wurm::N,кьюнукьай шатта,ма̄дт
1178,Spinne::N,ххялцу,hievnie
1179,Spinne::N,ххялцу,hievnne
1180,Spinne::N,ххялцу,heavdni
1181,Spinne::N,ххялцу,evni
1182,Spinne::N,ххялцу,eeunaž
1183,Spinne::N,ххялцу,о̄а̄з
1184,Ameise::N,митӏикьукьу,garhke
1185,Ameise::N,митӏикьукьу,gårkkå
1186,Ameise::N,митӏикьукьу,gotka
1187,Ameise::N,митӏикьукьу,kutkâ
1188,Ameise::N,митӏикьукьу,kotkk
1189,Ameise::N,митӏикьукьу,ко̄ттк
1190,Mücke::N,мичӏак,tjoejhke
1191,Mücke::N,мичӏак,tjuojkka
1192,Mücke::N,мичӏак,čuoika
1193,Mücke::N,мичӏак,čuoš'kâ
1194,Mücke::N,мичӏак,čuõškk
1195,Mücke::N,мичӏак,чӯшшк
1196,Fliege::N,зимиз,tjoere
1197,Fliege::N,зимиз,boerege
1198,Fliege::N,зимиз,tjuruk
1199,Fliege::N,зимиз,čuru
1200,Fliege::N,зимиз,kiärpáš
1201,Fliege::N,зимиз,čuâr
1202,Fliege::N,зимиз,čuâras
1203,Fliege::N,зимиз,чуэраш
1204,Schmetterling::N,чӏимучӏали,biejjielåbloe
1205,Schmetterling::N,чӏимучӏали,biejvvelådde
1206,Schmetterling::N,чӏимучӏали,beaiveloddi
1207,Schmetterling::N,чӏимучӏали,piäi'vááloddááš
1208,Schmetterling::N,чӏимучӏали,ä´llbaž
1209,Schmetterling::N,чӏимучӏали,pei´vvlå´dd
1210,Schmetterling::N,чӏимучӏали,а̄лльп
1211,Beere::N,хӏаллил ахъулсса,muerjie
1212,Beere::N,хӏаллил ахъулсса,muorjje
1213,Beere::N,хӏаллил ахъулсса,muorji
1214,Beere::N,хӏаллил ахъулсса,myer'ji
1215,Beere::N,хӏаллил ахъулсса,mue´rjj
1216,Beere::N,хӏаллил ахъулсса,мӯррьй
1217,Apfel::N,гьивч,æbpla
1218,Apfel::N,гьивч,ehpal
1219,Apfel::N,гьивч,eppel
1220,Apfel::N,гьивч,eahppel
1221,Apfel::N,гьивч,я̄блэк
1222,Pilz::N,ттуккул иис,goebpere
1223,Pilz::N,ттуккул иис,guoppar
1224,Pilz::N,ттуккул иис,guoppar
1225,Pilz::N,ттуккул иис,kuobâr
1226,Pilz::N,ттуккул иис,kuõbbâr
1227,Pilz::N,ттуккул иис,кӯмпар
1228,Zwiebel::N,лаччул чсмусул бакӏ,lööke
1229,Zwiebel::N,лаччул чсмусул бакӏ,løhkka
1230,Zwiebel::N,лаччул чсмусул бакӏ,lávki
1231,Zwiebel::N,лаччул чсмусул бакӏ,luukk
1232,Zwiebel::N,лаччул чсмусул бакӏ,луквець
1233,Saat::N,гьанна,saajoe
1234,Saat::N,гьанна,sádjo
1235,Saat::N,гьанна,siepman
1236,Saat::N,гьанна,siemâ
1237,Saat::N,гьанна,siõm
1238,Saat::N,гьанна,се̄м
