,Concept_ID,se,ady
7018,sich schlagen::V,tuärrad,эзэон
7019,sich schlagen::V,туаррэ,эзэон
7020,schießen::V,vuetjedh,он
7021,schießen::V,skööhtedh,он
7022,schießen::V,vuohtjet,он
7023,schießen::V,báhčit,он
7024,schießen::V,pääččiđ,он
7025,schießen::V,pää´ččed,он
7026,schießen::V,ря̄хшкхэ,он
7027,siegen::V,vïtnedh,текӏо́н
7028,siegen::V,vuojttet,текӏо́н
7029,siegen::V,vuoitit,текӏо́н
7030,siegen::V,vyei'ttiđ,текӏо́н
7031,siegen::V,vuei´tted,текӏо́н
7032,siegen::V,вуэйхьтэ,текӏо́н
7033,ärgern::V,måarahtehtedh,бгъэгубжын
7034,ärgern::V,suhttadit,бгъэгубжын
7035,ärgern::V,hárdit,бгъэгубжын
7036,ärgern::V,piä'ṿuttiđ,бгъэгубжын
7037,ärgern::V,âsseed,бгъэгубжын
7038,ärgern::V,се̄нтхэ,бгъэгубжын
7039,schlagen::V,håasedh,ео́н
7040,schlagen::V,laekedh,ео́н
7041,schlagen::V,tsábbmet,ео́н
7042,schlagen::V,tjassket,ео́н
7043,schlagen::V,huškut,ео́н
7044,schlagen::V,časkeđ,ео́н
7045,schlagen::V,čâ´cǩǩed,ео́н
7046,schlagen::V,та̄гкэ,ео́н
7047,schlagen::V,ва̄сстэ,ео́н
7048,treten::V,tjïektjedh,
7049,treten::V,tjiektjat,
7050,treten::V,čiekčat,
7051,treten::V,čieh'čâđ,
7052,treten::V,tanccâđ,
7053,treten::V,tanccâd,
7054,treten::V,то̄ппцэ,
7055,stechen::V,baskedh,хэӏун
7056,stechen::V,tjuoggit,хэӏун
7057,stechen::V,čuoggut,хэӏун
7058,stechen::V,čuog'giđ,хэӏун
7059,stechen::V,čuõ´ǧ'ǧeed,хэӏун
7060,stechen::V,чо̄ххкэ,хэӏун
7061,stoßen::V,nehkiehtidh,тӏыро́н
7062,stoßen::V,nehkiehtidh,уеӏункӏын
7063,stoßen::V,nårddådit,тӏыро́н
7064,stoßen::V,nårddådit,уеӏункӏын
7065,stoßen::V,nordadit,тӏыро́н
7066,stoßen::V,nordadit,уеӏункӏын
7067,stoßen::V,nutkâliđ,тӏыро́н
7068,stoßen::V,nutkâliđ,уеӏункӏын
7069,stoßen::V,oi´ǧǧeed,тӏыро́н
7070,stoßen::V,oi´ǧǧeed,уеӏункӏын
7071,stoßen::V,оййкье,тӏыро́н
7072,stoßen::V,оййкье,уеӏункӏын
7073,stoßen::V,тоалкъе,тӏыро́н
7074,stoßen::V,тоалкъе,уеӏункӏын
7075,stehlen::V,sualadidh,тыгъу́н
7076,stehlen::V,suoládit,тыгъу́н
7077,stehlen::V,suoládit,тыгъу́н
7078,stehlen::V,suá'ládiđ,тыгъу́н
7079,stehlen::V,suâleed,тыгъу́н
7080,stehlen::V,суэлнэ,тыгъу́н
7081,stören::V,stööredh,бгъэгумэкӏын
7082,stören::V,hearaldehtedh,бгъэгумэкӏын
7083,stören::V,massit,бгъэгумэкӏын
7084,stören::V,sjuddit,бгъэгумэкӏын
7085,stören::V,heađuštit,бгъэгумэкӏын
7086,stören::V,hettiđ,бгъэгумэкӏын
7087,stören::V,heṃâdiđ,бгъэгумэкӏын
7088,stören::V,stamlded,бгъэгумэкӏын
7089,stören::V,вӣршэ,бгъэгумэкӏын
7090,stören::V,е̄кхэллэ,бгъэгумэкӏын
7091,belästigen::V,vaejviestidh,бгъэгумэкӏын
7092,belästigen::V,vájvedit,бгъэгумэкӏын
7093,belästigen::V,muodástuhttet,бгъэгумэкӏын
7094,belästigen::V,váivvidit,бгъэгумэкӏын
7095,belästigen::V,bieguhit,бгъэгумэкӏын
7096,belästigen::V,vä'ividiđ,бгъэгумэкӏын
7097,belästigen::V,stamlded,бгъэгумэкӏын
7098,belästigen::V,е̄кхэллэ,бгъэгумэкӏын
7099,belästigen::V,во̄а̄йвшэ,бгъэгумэкӏын
7100,verbergen::V,tjïekedh,ушъэфын
7101,verbergen::V,tjiehkat,ушъэфын
7102,verbergen::V,čiehkat,ушъэфын
7103,verbergen::V,čieḥâđ,ушъэфын
7104,verbergen::V,peittad,ушъэфын
7105,verbergen::V,чӣгкэ,ушъэфын
7106,verbergen::V,пе̄йхьтэ,ушъэфын
7107,täuschen::V,iermedh,гъэпцӏэ́н
7108,täuschen::V,eajhkaldehtedh,гъэпцӏэ́н
7109,täuschen::V,tjáddjit,гъэпцӏэ́н
7110,täuschen::V,dájuhit,гъэпцӏэ́н
7111,täuschen::V,viehtalit,гъэпцӏэ́н
7112,täuschen::V,villiđ,гъэпцӏэ́н
7113,täuschen::V,ǩiõllâd,гъэпцӏэ́н
7114,täuschen::V,вӯйхе,гъэпцӏэ́н
7115,täuschen::V,пе̄йхьтэ,гъэпцӏэ́н
7116,täuschen::V,ке̄лсэллэ,гъэпцӏэ́н
7117,betrügen::V,biehtedh,гъэпцӏэ́н
7118,betrügen::V,biehttet,гъэпцӏэ́н
7119,betrügen::V,beahttit,гъэпцӏэ́н
7120,betrügen::V,filliđ,гъэпцӏэ́н
7121,betrügen::V,ǩiõllâd,гъэпцӏэ́н
7122,betrügen::V,pä´rtteed,гъэпцӏэ́н
7123,betrügen::V,вӯйхе,гъэпцӏэ́н
7124,betrügen::V,пе̄йхьтэ,гъэпцӏэ́н
7125,betrügen::V,ке̄лсэллэ,гъэпцӏэ́н
7126,töten::V,buvvedh,уикӏын
7127,töten::V,gåddet,уикӏын
7128,töten::V,soaggit,уикӏын
7129,töten::V,goddit,уикӏын
7130,töten::V,surmiđ,уикӏын
7131,töten::V,jämittiđ,уикӏын
7132,töten::V,kå´dded,уикӏын
7133,töten::V,so´rmmjed,уикӏын
7134,töten::V,коаннҌтэ,уикӏын
7135,wohnen::V,årrodh,дэсын
7136,wohnen::V,veasodh,дэсын
7137,wohnen::V,årrot,дэсын
7138,wohnen::V,viessot,дэсын
7139,wohnen::V,orrut,дэсын
7140,wohnen::V,aassâđ,дэсын
7141,wohnen::V,aassâd,дэсын
7142,wohnen::V,jälsted,дэсын
7143,wohnen::V,е̄лле,дэсын
7144,arbeiten::V,barkedh,лэжьэ́н
7145,arbeiten::V,rihtjat,лэжьэ́н
7146,arbeiten::V,bargat,лэжьэ́н
7147,arbeiten::V,porgâđ,лэжьэ́н
7148,arbeiten::V,tue´j'jeed,лэжьэ́н
7149,arbeiten::V,лыххкэ,лэжьэ́н
7150,arbeiten::V,ро̄бхушшэ,лэжьэ́н
7151,sammeln::V,tjåegkedh,угъои́н
7152,sammeln::V,tjoahkkit,угъои́н
7153,sammeln::V,čoaggit,угъои́н
7154,sammeln::V,čokkiđ,угъои́н
7155,sammeln::V,čuág'giđ,угъои́н
7156,sammeln::V,noorrâd,угъои́н
7157,sammeln::V,нёавсэ,угъои́н
7158,pflücken::V,tjåegkedh,къыпычы́н
7159,pflücken::V,tjoagget,къыпычы́н
7160,pflücken::V,čoaggit,къыпычы́н
7161,pflücken::V,čuág'giđ,къыпычы́н
7162,pflücken::V,uussâd,къыпычы́н
7163,pflücken::V,кышшкэ,къыпычы́н
7164,jagen::V,bearhtodh,шэкӏон
7165,jagen::V,bearhtodh,ешэкӏон
7166,jagen::V,viejddit,шэкӏон
7167,jagen::V,viejddit,ешэкӏон
7168,jagen::V,bivdit,шэкӏон
7169,jagen::V,bivdit,ешэкӏон
7170,jagen::V,miä'cástiđ,шэкӏон
7171,jagen::V,miä'cástiđ,ешэкӏон
7172,jagen::V,miä´csted,шэкӏон
7173,jagen::V,miä´csted,ешэкӏон
7174,jagen::V,ме̄ххьцтэ,шэкӏон
7175,jagen::V,ме̄ххьцтэ,ешэкӏон
7176,fischen::V,gööledh,пцэжъые уешэн
7177,fischen::V,håagkodh,пцэжъые уешэн
7178,fischen::V,guollit,пцэжъые уешэн
7179,fischen::V,guolástit,пцэжъые уешэн
7180,fischen::V,kuá'lástiđ,пцэжъые уешэн
7181,fischen::V,kue´llšeed,пцэжъые уешэн
7182,fischen::V,шылле кӯль,пцэжъые уешэн
7183,fassen::V,bivtedh,къэубыты́н
7184,fassen::V,giddit,къэубыты́н
7185,fassen::V,bivdit,къэубыты́н
7186,fassen::V,pivdeđ,къэубыты́н
7187,fassen::V,kå´dded,къэубыты́н
7188,fassen::V,со̄а̄гкэ,къэубыты́н
7189,hüten::V,geehtedh,хэхъо́н
7190,hüten::V,váktit,хэхъо́н
7191,hüten::V,geahččat,хэхъо́н
7192,hüten::V,keččâđ,хэхъо́н
7193,hüten::V,hoi´ddjed,хэхъо́н
7194,hüten::V,пынне,хэхъо́н
7195,treiben::V,vuejiehtidh,пфын
7196,treiben::V,vuojedit,пфын
7197,treiben::V,vuodjelit,пфын
7198,treiben::V,vyeijiđ,пфын
7199,treiben::V,vue´jjad,пфын
7200,treiben::V,выйхе,пфын
7201,treiben::V,го̄ннэ,пфын
7202,anbinden::V,viedtedh,епхын
7203,anbinden::V,gaarhkedidh,епхын
7204,anbinden::V,dabrrit,епхын
7205,anbinden::V,dæhppodit,епхын
7206,anbinden::V,čatnat,епхын
7207,anbinden::V,čoonnâđ,епхын
7208,anbinden::V,čõõnnâd,епхын
7209,anbinden::V,ко̄ррэ,епхын
7210,füttern::V,bïepmehtidh,гъэшхэ́н
7211,füttern::V,biebbmat,гъэшхэ́н
7212,füttern::V,biebmat,гъэшхэ́н
7213,füttern::V,purâttiđ,гъэшхэ́н
7214,füttern::V,poorted,гъэшхэ́н
7215,füttern::V,peâm'mad,гъэшхэ́н
7216,füttern::V,поҏтэ,гъэшхэ́н
7217,melken::V,buhtjedh,щын
7218,melken::V,båhtjet,щын
7219,melken::V,bahčit,щын
7220,melken::V,paččeeđ,щын
7221,melken::V,pââččad,щын
7222,melken::V,лаппьсе,щын
7223,hacken::V,tsåalhkodh,упкӏэтэн
7224,hacken::V,tsållat,упкӏэтэн
7225,hacken::V,tsáhpat,упкӏэтэн
7226,hacken::V,čuollat,упкӏэтэн
7227,hacken::V,čuollâđ,упкӏэтэн
7228,hacken::V,ceäk'kad,упкӏэтэн
7229,hacken::V,ця̄ххкэ,упкӏэтэн
7230,gießen::V,tjaetsiehtidh,тепкӏэн
7231,gießen::V,tjáhttjit,тепкӏэн
7232,gießen::V,njuoskadit,тепкӏэн
7233,gießen::V,čáhccet,тепкӏэн
7234,gießen::V,njuos'kâdiđ,тепкӏэн
7235,gießen::V,väällad,тепкӏэн
7236,gießen::V,ва̄ллэ,тепкӏэн
7237,reifen::V,njoetsedh,игъо хъун
7238,reifen::V,láddat,игъо хъун
7239,reifen::V,láddat,игъо хъун
7240,reifen::V,laddâđ,игъо хъун
7241,reifen::V,laddâd,игъо хъун
7242,reifen::V,ӣллкнэ,игъо хъун
7243,reifen::V,ло̄а̄янтэ,игъо хъун
7244,zubereiten::V,jurjiehtidh,бгъэхьазырын
7245,zubereiten::V,riejddit,бгъэхьазырын
7246,zubereiten::V,ráhkadit,бгъэхьазырын
7247,zubereiten::V,va'lmâštiđ,бгъэхьазырын
7248,zubereiten::V,vaalmšted,бгъэхьазырын
7249,zubereiten::V,во̄а̄лмшэ,бгъэхьазырын
7250,kochen::V,voessjedh,шӏы́н
7251,kochen::V,vuossjat,шӏы́н
7252,kochen::V,duolldádit,шӏы́н
7253,kochen::V,vuoš'šat,шӏы́н
7254,kochen::V,vuoššâđ,шӏы́н
7255,kochen::V,ǩe´tted,шӏы́н
7256,kochen::V,кыппьтэ,шӏы́н
7257,backen::V,bååhkedh,гъэжъэ́н
7258,backen::V,lájbbot,гъэжъэ́н
7259,backen::V,báhkket,гъэжъэ́н
7260,backen::V,goikadit,гъэжъэ́н
7261,backen::V,liäi'buđ,гъэжъэ́н
7262,backen::V,vää´l'jed,гъэжъэ́н
7263,backen::V,па̄шшьтэ,гъэжъэ́н
7264,braten::V,bissedh,гъэжъэ́н
7265,braten::V,basset,гъэжъэ́н
7266,braten::V,báistit,гъэжъэ́н
7267,braten::V,steiket,гъэжъэ́н
7268,braten::V,passeeđ,гъэжъэ́н
7269,braten::V,pä´štted,гъэжъэ́н
7270,braten::V,па̄шшьтэ,гъэжъэ́н
7271,umrühren::V,firredh,зэхэгъэкӏухьан
7272,umrühren::V,fierrot,зэхэгъэкӏухьан
7273,umrühren::V,fierrut,зэхэгъэкӏухьан
7274,umrühren::V,fiärruđ,зэхэгъэкӏухьан
7275,umrühren::V,sie´jjted,зэхэгъэкӏухьан
7276,umrühren::V,вӣршэ,зэхэгъэкӏухьан
7277,stricken::V,gurredh,хъын
7278,stricken::V,gådet,хъын
7279,stricken::V,gođđit,хъын
7280,stricken::V,kođđeeđ,хъын
7281,stricken::V,kåå´đđed,хъын
7282,stricken::V,коадтӭ,хъын
7283,nähen::V,gåarodh,дэн
7284,nähen::V,goarrot,дэн
7285,nähen::V,goarrut,дэн
7286,nähen::V,kuárruđ,дэн
7287,nähen::V,kuärrad,дэн
7288,nähen::V,куаррэ,дэн
7289,färben::V,klaeriedidh,бгъэлэн
7290,färben::V,bájnnit,бгъэлэн
7291,färben::V,sihttset,бгъэлэн
7292,färben::V,báidnit,бгъэлэн
7293,färben::V,ivdnet,бгъэлэн
7294,färben::V,päiniđ,бгъэлэн
7295,färben::V,päinnad,бгъэлэн
7296,färben::V,ǩe´rjjeed,бгъэлэн
7297,färben::V,по̄а̄ййнэ,бгъэлэн
7298,reinigen::V,reenskedh,укъэбзы́н
7299,reinigen::V,dïdtesjidh,укъэбзы́н
7300,reinigen::V,rájnnit,укъэбзы́н
7301,reinigen::V,čorget,укъэбзы́н
7302,reinigen::V,buhtistit,укъэбзы́н
7303,reinigen::V,kađvâđ,укъэбзы́н
7304,reinigen::V,čurgiđ,укъэбзы́н
7305,reinigen::V,putestiđ,укъэбзы́н
7306,reinigen::V,čiisteed,укъэбзы́н
7307,reinigen::V,puu´ttsted,укъэбзы́н
7308,reinigen::V,чисстэ,укъэбзы́н
7309,reinigen::V,е̄ллэ,укъэбзы́н
7310,waschen::V,bïssedh,бгыкӏын
7311,waschen::V,bassat,бгыкӏын
7312,waschen::V,bassat,бгыкӏын
7313,waschen::V,posâliđ,бгыкӏын
7314,waschen::V,põõssâd,бгыкӏын
7315,waschen::V,пэ̄ссэ,бгыкӏын
7316,abwischen::V,njaamedh,лъэкӏы́н
7317,abwischen::V,sihkastit,лъэкӏы́н
7318,abwischen::V,sihkkut,лъэкӏы́н
7319,abwischen::V,sikkođ,лъэкӏы́н
7320,abwischen::V,sekkad,лъэкӏы́н
7321,abwischen::V,чисстэ,лъэкӏы́н
7322,spülen::V,skuvledh,дэгъэчъыхьан
7323,spülen::V,dåjddet,дэгъэчъыхьан
7324,spülen::V,doidit,дэгъэчъыхьан
7325,spülen::V,skuljiđ,дэгъэчъыхьан
7326,spülen::V,toideđ,дэгъэчъыхьан
7327,spülen::V,tåiddad,дэгъэчъыхьан
7328,spülen::V,sku´lljeed,дэгъэчъыхьан
7329,spülen::V,пэ̄ссэ,дэгъэчъыхьан
7330,fegen::V,sööpedh,пхъэнкӏы́н
7331,fegen::V,suohttsit,пхъэнкӏы́н
7332,fegen::V,luvdet,пхъэнкӏы́н
7333,fegen::V,sihostiđ,пхъэнкӏы́н
7334,fegen::V,roppâđ,пхъэнкӏы́н
7335,fegen::V,västtad,пхъэнкӏы́н
7336,fegen::V,seekksted,пхъэнкӏы́н
7337,fegen::V,по̄а̄шшэ,пхъэнкӏы́н
7338,kehren::V,tjirredh,пхъэнкӏы́н
7339,kehren::V,såbit,пхъэнкӏы́н
7340,kehren::V,luvdet,пхъэнкӏы́н
7341,kehren::V,suo'pâlistiđ,пхъэнкӏы́н
7342,kehren::V,västtad,пхъэнкӏы́н
7343,kehren::V,по̄а̄шшэ,пхъэнкӏы́н
7344,baden::V,voejedidh,зыгъэпскӏын
7345,baden::V,gálatjit,зыгъэпскӏын
7346,baden::V,gálašit,зыгъэпскӏын
7347,baden::V,lávguđ,зыгъэпскӏын
7348,baden::V,vuõjjâd,зыгъэпскӏын
7349,baden::V,sääunõõttâd,зыгъэпскӏын
7350,baden::V,вӯйнэдтэ,зыгъэпскӏын
7351,sich waschen::V,bïssedidh,зытхьакӏы́н
7352,sich waschen::V,basádit,зытхьакӏы́н
7353,sich waschen::V,basadit,зытхьакӏы́н
7354,sich waschen::V,posâdâttâđ,зытхьакӏы́н
7355,sich waschen::V,põõuuõõttâd,зытхьакӏы́н
7356,sich waschen::V,пэзнэдтэ,зытхьакӏы́н
7357,ausziehen::V,svæjkedh,къытехы́н
7358,ausziehen::V,nuollat,къытехы́н
7359,ausziehen::V,nuollat,къытехы́н
7360,ausziehen::V,noollâđ,къытехы́н
7361,ausziehen::V,nõõllâd,къытехы́н
7362,ausziehen::V,jä´hssed,къытехы́н
7363,ausziehen::V,я̄ккьсе,къытехы́н
7364,anziehen::V,gaarvoehtidh,щылъэ́н
7365,anziehen::V,tsåggåt,щылъэ́н
7366,anziehen::V,nahkehit,щылъэ́н
7367,anziehen::V,čákŋat,щылъэ́н
7368,anziehen::V,ká'rvuttiđ,щылъэ́н
7369,anziehen::V,čouggâd,щылъэ́н
7370,anziehen::V,nââ´ǩǩted,щылъэ́н
7371,anziehen::V,ца̄гке,щылъэ́н
7372,anziehen::V,наккьхе,щылъэ́н
7373,sich anziehen::V,gåårvedidh,зыфэпэн
7374,sich anziehen::V,gárvvunit,зыфэпэн
7375,sich anziehen::V,gárvodit,зыфэпэн
7376,sich anziehen::V,kárvudâttâđ,зыфэпэн
7377,sich anziehen::V,teâvõõttâd,зыфэпэн
7378,sich anziehen::V,туввнэдтэ,зыфэпэн
7379,kämmen::V,tjåhkodh,жьын
7380,kämmen::V,rájddat,жьын
7381,kämmen::V,čohkut,жьын
7382,kämmen::V,čohhoođ,жьын
7383,kämmen::V,čååkkad,жьын
7384,kämmen::V,чоагкэ,жьын
7385,schmücken::V,rïesedh,гъэдэхэ́н
7386,schmücken::V,feegredh,гъэдэхэ́н
7387,schmücken::V,hiervvit,гъэдэхэ́н
7388,schmücken::V,tjáppedit,гъэдэхэ́н
7389,schmücken::V,čiŋahit,гъэдэхэ́н
7390,schmücken::V,čiŋâttiđ,гъэдэхэ́н
7391,schmücken::V,heärvted,гъэдэхэ́н
7392,schmücken::V,ре̄ввклаххьтэ,гъэдэхэ́н
7393,sagen::V,jiehtedh,къэӏон
7394,sagen::V,javllat,къэӏон
7395,sagen::V,dadjat,къэӏон
7396,sagen::V,cealkit,къэӏон
7397,sagen::V,ettâđ,къэӏон
7398,sagen::V,celkkiđ,къэӏон
7399,sagen::V,nõmmeed,къэӏон
7400,sagen::V,ceä´lǩǩed,къэӏон
7401,sagen::V,е̄ввэ,къэӏон
7402,sagen::V,це̄ӆӆьке,къэӏон
7403,sprechen::V,håaledh,псэлъэ́н
7404,sprechen::V,rudnat,псэлъэ́н
7405,sprechen::V,runádit,псэлъэ́н
7406,sprechen::V,sárdnut,псэлъэ́н
7407,sprechen::V,sárnuđ,псэлъэ́н
7408,sprechen::V,särnnad,псэлъэ́н
7409,sprechen::V,са̄ррнэ,псэлъэ́н
7410,reden::V,håaledh,гущыӏэ́н
7411,reden::V,sáhkadit,гущыӏэ́н
7412,reden::V,hupmat,гущыӏэ́н
7413,reden::V,arvâlâddâđ,гущыӏэ́н
7414,reden::V,sárnudiđ,гущыӏэ́н
7415,reden::V,mainsted,гущыӏэ́н
7416,reden::V,е̄внэллэ,гущыӏэ́н
7417,sich unterhalten::V,soptsestalledh,зэдэгущыӏэн
7418,sich unterhalten::V,ságastit,зэдэгущыӏэн
7419,sich unterhalten::V,ságastallat,зэдэгущыӏэн
7420,sich unterhalten::V,jumadit,зэдэгущыӏэн
7421,sich unterhalten::V,ságastallat,зэдэгущыӏэн
7422,sich unterhalten::V,ma'inâstiđ,зэдэгущыӏэн
7423,sich unterhalten::V,maainsted,зэдэгущыӏэн
7424,sich unterhalten::V,мо̄а̄йнсе,зэдэгущыӏэн
7425,fragen::V,gihtjedh,упчӏэ́н
7426,fragen::V,gahtjat,упчӏэ́н
7427,fragen::V,gatjádit,упчӏэ́н
7428,fragen::V,jearrat,упчӏэ́н
7429,fragen::V,koijâdiđ,упчӏэ́н
7430,fragen::V,kõõččâd,упчӏэ́н
7431,fragen::V,кэ̄дже,упчӏэ́н
7432,bitten::V,birredh,лъэӏо́н
7433,bitten::V,aanoestidh,лъэӏо́н
7434,bitten::V,rohkelassjedh,лъэӏо́н
7435,bitten::V,ádnot,лъэӏо́н
7436,bitten::V,gåhttjot,лъэӏо́н
7437,bitten::V,bivdit,лъэӏо́н
7438,bitten::V,pivdeđ,лъэӏо́н
7439,bitten::V,äännad,лъэӏо́н
7440,bitten::V,raukkâd,лъэӏо́н
7441,bitten::V,а̄нкэ,лъэӏо́н
7442,bitten::V,кэ̄дже,лъэӏо́н
7443,erzählen::V,saakestidh,къэпӏотэ́н
7444,erzählen::V,giehttot,къэпӏотэ́н
7445,erzählen::V,subtsastit,къэпӏотэ́н
7446,erzählen::V,muitalit,къэпӏотэ́н
7447,erzählen::V,uvástâllâđ,къэпӏотэ́н
7448,erzählen::V,ma'inâstiđ,къэпӏотэ́н
7449,erzählen::V,maainsted,къэпӏотэ́н
7450,erzählen::V,мо̄а̄йнсе,къэпӏотэ́н
7451,mitteilen::V,såårnedh,макъэ егъэӏун
7452,mitteilen::V,bïeljelidh,макъэ егъэӏун
7453,mitteilen::V,diededit,макъэ егъэӏун
7454,mitteilen::V,dieđihit,макъэ егъэӏун
7455,mitteilen::V,a'lmottiđ,макъэ егъэӏун
7456,mitteilen::V,tie´đted,макъэ егъэӏун
7457,mitteilen::V,це̄ӆӆьке,макъэ егъэӏун
7458,nennen::V,gåhtjodh,цӏэ фэусы́н
7459,nennen::V,lahtedh,цӏэ фэусы́н
7460,nennen::V,nammadit,цӏэ фэусы́н
