,Concept_ID,ka,se
7822,gießen::V,რწყავს,čáhccet
7823,gießen::V,რწყავს,njuos'kâdiđ
7824,gießen::V,რწყავს,väällad
7825,gießen::V,რწყავს,ва̄ллэ
7826,reifen::V,მწიფდება,njoetsedh
7827,reifen::V,მწიფდება,láddat
7828,reifen::V,მწიფდება,láddat
7829,reifen::V,მწიფდება,laddâđ
7830,reifen::V,მწიფდება,laddâd
7831,reifen::V,მწიფდება,ӣллкнэ
7832,reifen::V,მწიფდება,ло̄а̄янтэ
7833,zubereiten::V,მოამზადებს,jurjiehtidh
7834,zubereiten::V,მოამზადებს,riejddit
7835,zubereiten::V,მოამზადებს,ráhkadit
7836,zubereiten::V,მოამზადებს,va'lmâštiđ
7837,zubereiten::V,მოამზადებს,vaalmšted
7838,zubereiten::V,მოამზადებს,во̄а̄лмшэ
7839,kochen::V,მოხარშავს,voessjedh
7840,kochen::V,მოხარშავს,vuossjat
7841,kochen::V,მოხარშავს,duolldádit
7842,kochen::V,მოხარშავს,vuoš'šat
7843,kochen::V,მოხარშავს,vuoššâđ
7844,kochen::V,მოხარშავს,ǩe´tted
7845,kochen::V,მოხარშავს,кыппьтэ
7846,backen::V,გამოაცხობს,bååhkedh
7847,backen::V,გამოაცხობს,lájbbot
7848,backen::V,გამოაცხობს,báhkket
7849,backen::V,გამოაცხობს,goikadit
7850,backen::V,გამოაცხობს,liäi'buđ
7851,backen::V,გამოაცხობს,vää´l'jed
7852,backen::V,გამოაცხობს,па̄шшьтэ
7853,braten::V,შეწვავს,bissedh
7854,braten::V,შეწვავს,basset
7855,braten::V,შეწვავს,báistit
7856,braten::V,შეწვავს,steiket
7857,braten::V,შეწვავს,passeeđ
7858,braten::V,შეწვავს,pä´štted
7859,braten::V,შეწვავს,па̄шшьтэ
7860,umrühren::V,შეურევს,firredh
7861,umrühren::V,შეურევს,fierrot
7862,umrühren::V,შეურევს,fierrut
7863,umrühren::V,შეურევს,fiärruđ
7864,umrühren::V,შეურევს,sie´jjted
7865,umrühren::V,შეურევს,вӣршэ
7866,umrühren::V,გათქვეფს,firredh
7867,umrühren::V,გათქვეფს,fierrot
7868,umrühren::V,გათქვეფს,fierrut
7869,umrühren::V,გათქვეფს,fiärruđ
7870,umrühren::V,გათქვეფს,sie´jjted
7871,umrühren::V,გათქვეფს,вӣршэ
7872,stricken::V,ქსოვს,gurredh
7873,stricken::V,ქსოვს,gådet
7874,stricken::V,ქსოვს,gođđit
7875,stricken::V,ქსოვს,kođđeeđ
7876,stricken::V,ქსოვს,kåå´đđed
7877,stricken::V,ქსოვს,коадтӭ
7878,nähen::V,გაკერავს,gåarodh
7879,nähen::V,გაკერავს,goarrot
7880,nähen::V,გაკერავს,goarrut
7881,nähen::V,გაკერავს,kuárruđ
7882,nähen::V,გაკერავს,kuärrad
7883,nähen::V,გაკერავს,куаррэ
7884,färben::V,შეღებავს,klaeriedidh
7885,färben::V,შეღებავს,bájnnit
7886,färben::V,შეღებავს,sihttset
7887,färben::V,შეღებავს,báidnit
7888,färben::V,შეღებავს,ivdnet
7889,färben::V,შეღებავს,päiniđ
7890,färben::V,შეღებავს,päinnad
7891,färben::V,შეღებავს,ǩe´rjjeed
7892,färben::V,შეღებავს,по̄а̄ййнэ
7893,reinigen::V,გაწმენდს,reenskedh
7894,reinigen::V,გაწმენდს,dïdtesjidh
7895,reinigen::V,გაწმენდს,rájnnit
7896,reinigen::V,გაწმენდს,čorget
7897,reinigen::V,გაწმენდს,buhtistit
7898,reinigen::V,გაწმენდს,kađvâđ
7899,reinigen::V,გაწმენდს,čurgiđ
7900,reinigen::V,გაწმენდს,putestiđ
7901,reinigen::V,გაწმენდს,čiisteed
7902,reinigen::V,გაწმენდს,puu´ttsted
7903,reinigen::V,გაწმენდს,чисстэ
7904,reinigen::V,გაწმენდს,е̄ллэ
7905,reinigen::V,გასუფთავებს,reenskedh
7906,reinigen::V,გასუფთავებს,dïdtesjidh
7907,reinigen::V,გასუფთავებს,rájnnit
7908,reinigen::V,გასუფთავებს,čorget
7909,reinigen::V,გასუფთავებს,buhtistit
7910,reinigen::V,გასუფთავებს,kađvâđ
7911,reinigen::V,გასუფთავებს,čurgiđ
7912,reinigen::V,გასუფთავებს,putestiđ
7913,reinigen::V,გასუფთავებს,čiisteed
7914,reinigen::V,გასუფთავებს,puu´ttsted
7915,reinigen::V,გასუფთავებს,чисстэ
7916,reinigen::V,გასუფთავებს,е̄ллэ
7917,waschen::V,გარეცხავს,bïssedh
7918,waschen::V,გარეცხავს,bassat
7919,waschen::V,გარეცხავს,bassat
7920,waschen::V,გარეცხავს,posâliđ
7921,waschen::V,გარეცხავს,põõssâd
7922,waschen::V,გარეცხავს,пэ̄ссэ
7923,abwischen::V,წაშლის,njaamedh
7924,abwischen::V,წაშლის,sihkastit
7925,abwischen::V,წაშლის,sihkkut
7926,abwischen::V,წაშლის,sikkođ
7927,abwischen::V,წაშლის,sekkad
7928,abwischen::V,წაშლის,чисстэ
7929,spülen::V,გაავლებს,skuvledh
7930,spülen::V,გაავლებს,dåjddet
7931,spülen::V,გაავლებს,doidit
7932,spülen::V,გაავლებს,skuljiđ
7933,spülen::V,გაავლებს,toideđ
7934,spülen::V,გაავლებს,tåiddad
7935,spülen::V,გაავლებს,sku´lljeed
7936,spülen::V,გაავლებს,пэ̄ссэ
7937,fegen::V,დაბლანდავს,sööpedh
7938,fegen::V,დაბლანდავს,suohttsit
7939,fegen::V,დაბლანდავს,luvdet
7940,fegen::V,დაბლანდავს,sihostiđ
7941,fegen::V,დაბლანდავს,roppâđ
7942,fegen::V,დაბლანდავს,västtad
7943,fegen::V,დაბლანდავს,seekksted
7944,fegen::V,დაბლანდავს,по̄а̄шшэ
7945,kehren::V,დაგვის,tjirredh
7946,kehren::V,დაგვის,såbit
7947,kehren::V,დაგვის,luvdet
7948,kehren::V,დაგვის,suo'pâlistiđ
7949,kehren::V,დაგვის,västtad
7950,kehren::V,დაგვის,по̄а̄шшэ
7951,baden::V,ბანაობს,voejedidh
7952,baden::V,ბანაობს,gálatjit
7953,baden::V,ბანაობს,gálašit
7954,baden::V,ბანაობს,lávguđ
7955,baden::V,ბანაობს,vuõjjâd
7956,baden::V,ბანაობს,sääunõõttâd
7957,baden::V,ბანაობს,вӯйнэдтэ
7958,sich waschen::V,იბანება,bïssedidh
7959,sich waschen::V,იბანება,basádit
7960,sich waschen::V,იბანება,basadit
7961,sich waschen::V,იბანება,posâdâttâđ
7962,sich waschen::V,იბანება,põõuuõõttâd
7963,sich waschen::V,იბანება,пэзнэдтэ
7964,ausziehen::V,გაიხდის,svæjkedh
7965,ausziehen::V,გაიხდის,nuollat
7966,ausziehen::V,გაიხდის,nuollat
7967,ausziehen::V,გაიხდის,noollâđ
7968,ausziehen::V,გაიხდის,nõõllâd
7969,ausziehen::V,გაიხდის,jä´hssed
7970,ausziehen::V,გაიხდის,я̄ккьсе
7971,anziehen::V,ჩაიცვამს,gaarvoehtidh
7972,anziehen::V,ჩაიცვამს,tsåggåt
7973,anziehen::V,ჩაიცვამს,nahkehit
7974,anziehen::V,ჩაიცვამს,čákŋat
7975,anziehen::V,ჩაიცვამს,ká'rvuttiđ
7976,anziehen::V,ჩაიცვამს,čouggâd
7977,anziehen::V,ჩაიცვამს,nââ´ǩǩted
7978,anziehen::V,ჩაიცვამს,ца̄гке
7979,anziehen::V,ჩაიცვამს,наккьхе
7980,sich anziehen::V,ჩაიცვამს,gåårvedidh
7981,sich anziehen::V,ჩაიცვამს,gárvvunit
7982,sich anziehen::V,ჩაიცვამს,gárvodit
7983,sich anziehen::V,ჩაიცვამს,kárvudâttâđ
7984,sich anziehen::V,ჩაიცვამს,teâvõõttâd
7985,sich anziehen::V,ჩაიცვამს,туввнэдтэ
7986,kämmen::V,დავარცხნის,tjåhkodh
7987,kämmen::V,დავარცხნის,rájddat
7988,kämmen::V,დავარცხნის,čohkut
7989,kämmen::V,დავარცხნის,čohhoođ
7990,kämmen::V,დავარცხნის,čååkkad
7991,kämmen::V,დავარცხნის,чоагкэ
7992,schmücken::V,მორთავს,rïesedh
7993,schmücken::V,მორთავს,feegredh
7994,schmücken::V,მორთავს,hiervvit
7995,schmücken::V,მორთავს,tjáppedit
7996,schmücken::V,მორთავს,čiŋahit
7997,schmücken::V,მორთავს,čiŋâttiđ
7998,schmücken::V,მორთავს,heärvted
7999,schmücken::V,მორთავს,ре̄ввклаххьтэ
8000,sagen::V,იტყვის,jiehtedh
8001,sagen::V,იტყვის,javllat
8002,sagen::V,იტყვის,dadjat
8003,sagen::V,იტყვის,cealkit
8004,sagen::V,იტყვის,ettâđ
8005,sagen::V,იტყვის,celkkiđ
8006,sagen::V,იტყვის,nõmmeed
8007,sagen::V,იტყვის,ceä´lǩǩed
8008,sagen::V,იტყვის,е̄ввэ
8009,sagen::V,იტყვის,це̄ӆӆьке
8010,sprechen::V,ლაპარაკობს,håaledh
8011,sprechen::V,ლაპარაკობს,rudnat
8012,sprechen::V,ლაპარაკობს,runádit
8013,sprechen::V,ლაპარაკობს,sárdnut
8014,sprechen::V,ლაპარაკობს,sárnuđ
8015,sprechen::V,ლაპარაკობს,särnnad
8016,sprechen::V,ლაპარაკობს,са̄ррнэ
8017,reden::V,საუბრობს,håaledh
8018,reden::V,საუბრობს,sáhkadit
8019,reden::V,საუბრობს,hupmat
8020,reden::V,საუბრობს,arvâlâddâđ
8021,reden::V,საუბრობს,sárnudiđ
8022,reden::V,საუბრობს,mainsted
8023,reden::V,საუბრობს,е̄внэллэ
8024,sich unterhalten::V,ბაასობს,soptsestalledh
8025,sich unterhalten::V,ბაასობს,ságastit
8026,sich unterhalten::V,ბაასობს,ságastallat
8027,sich unterhalten::V,ბაასობს,jumadit
8028,sich unterhalten::V,ბაასობს,ságastallat
8029,sich unterhalten::V,ბაასობს,ma'inâstiđ
8030,sich unterhalten::V,ბაასობს,maainsted
8031,sich unterhalten::V,ბაასობს,мо̄а̄йнсе
8032,sich unterhalten::V,მუსაიფობს,soptsestalledh
8033,sich unterhalten::V,მუსაიფობს,ságastit
8034,sich unterhalten::V,მუსაიფობს,ságastallat
8035,sich unterhalten::V,მუსაიფობს,jumadit
8036,sich unterhalten::V,მუსაიფობს,ságastallat
8037,sich unterhalten::V,მუსაიფობს,ma'inâstiđ
8038,sich unterhalten::V,მუსაიფობს,maainsted
8039,sich unterhalten::V,მუსაიფობს,мо̄а̄йнсе
8040,fragen::V,ჰკითხავს,gihtjedh
8041,fragen::V,ჰკითხავს,gahtjat
8042,fragen::V,ჰკითხავს,gatjádit
8043,fragen::V,ჰკითხავს,jearrat
8044,fragen::V,ჰკითხავს,koijâdiđ
8045,fragen::V,ჰკითხავს,kõõččâd
8046,fragen::V,ჰკითხავს,кэ̄дже
8047,bitten::V,სთხოვს,birredh
8048,bitten::V,სთხოვს,aanoestidh
8049,bitten::V,სთხოვს,rohkelassjedh
8050,bitten::V,სთხოვს,ádnot
8051,bitten::V,სთხოვს,gåhttjot
8052,bitten::V,სთხოვს,bivdit
8053,bitten::V,სთხოვს,pivdeđ
8054,bitten::V,სთხოვს,äännad
8055,bitten::V,სთხოვს,raukkâd
8056,bitten::V,სთხოვს,а̄нкэ
8057,bitten::V,სთხოვს,кэ̄дже
8058,erzählen::V,მოუთხრობს,saakestidh
8059,erzählen::V,მოუთხრობს,giehttot
8060,erzählen::V,მოუთხრობს,subtsastit
8061,erzählen::V,მოუთხრობს,muitalit
8062,erzählen::V,მოუთხრობს,uvástâllâđ
8063,erzählen::V,მოუთხრობს,ma'inâstiđ
8064,erzählen::V,მოუთხრობს,maainsted
8065,erzählen::V,მოუთხრობს,мо̄а̄йнсе
8066,mitteilen::V,აუწყებს,såårnedh
8067,mitteilen::V,აუწყებს,bïeljelidh
8068,mitteilen::V,აუწყებს,diededit
8069,mitteilen::V,აუწყებს,dieđihit
8070,mitteilen::V,აუწყებს,a'lmottiđ
8071,mitteilen::V,აუწყებს,tie´đted
8072,mitteilen::V,აუწყებს,це̄ӆӆьке
8073,mitteilen::V,აცნობებს,såårnedh
8074,mitteilen::V,აცნობებს,bïeljelidh
8075,mitteilen::V,აცნობებს,diededit
8076,mitteilen::V,აცნობებს,dieđihit
8077,mitteilen::V,აცნობებს,a'lmottiđ
8078,mitteilen::V,აცნობებს,tie´đted
8079,mitteilen::V,აცნობებს,це̄ӆӆьке
8080,nennen::V,უწოდებს,gåhtjodh
8081,nennen::V,უწოდებს,lahtedh
8082,nennen::V,უწოდებს,nammadit
8083,nennen::V,უწოდებს,gohččut
8084,nennen::V,უწოდებს,nomâttiđ
