,Concept_ID,se,myv
7177,zudecken::V,loavddet,тавадомс
7178,zudecken::V,loavddet,вельтямс
7179,zudecken::V,gokčat,тавадомс
7180,zudecken::V,gokčat,вельтямс
7181,zudecken::V,luáv'diđ,тавадомс
7182,zudecken::V,luáv'diđ,вельтямс
7183,zudecken::V,kä´tted,тавадомс
7184,zudecken::V,kä´tted,вельтямс
7185,zudecken::V,ка̄ххьтэ,тавадомс
7186,zudecken::V,ка̄ххьтэ,вельтямс
7187,wecken::V,gåaskodh,стявтомс
7188,wecken::V,båktet,стявтомс
7189,wecken::V,boktit,стявтомс
7190,wecken::V,rávkat,стявтомс
7191,wecken::V,cuvnâđ,стявтомс
7192,wecken::V,counnâd,стявтомс
7193,wecken::V,цо̄ввнэ,стявтомс
7194,zeigen::V,vuesiehtidh,невтемс
7195,zeigen::V,vuosedit,невтемс
7196,zeigen::V,giejgget,невтемс
7197,zeigen::V,čájehit,невтемс
7198,zeigen::V,čäittiđ,невтемс
7199,zeigen::V,čujottiđ,невтемс
7200,zeigen::V,čuäi´ted,невтемс
7201,zeigen::V,вӯзьхе,невтемс
7202,führen::V,steeredh,ветямс
7203,führen::V,doalvvot,ветямс
7204,führen::V,láidet,ветямс
7205,führen::V,jođettiđ,ветямс
7206,führen::V,jåå´đted,ветямс
7207,führen::V,выгкэ,ветямс
7208,lehren::V,ööhpehtidh,тонавтомс
7209,lehren::V,åhpadit,тонавтомс
7210,lehren::V,oahpahit,тонавтомс
7211,lehren::V,máttááttiđ,тонавтомс
7212,lehren::V,mätt'ted,тонавтомс
7213,lehren::V,vuä´ppsted,тонавтомс
7214,lehren::V,ма̄тҍха,тонавтомс
7215,unterrichten::V,ööhpehtidh,тонавтомс
7216,unterrichten::V,lågådit,тонавтомс
7217,unterrichten::V,åhpadit,тонавтомс
7218,unterrichten::V,oahpahit,тонавтомс
7219,unterrichten::V,škovliđ,тонавтомс
7220,unterrichten::V,máttááttiđ,тонавтомс
7221,unterrichten::V,mätt'ted,тонавтомс
7222,unterrichten::V,vuä´ppsted,тонавтомс
7223,unterrichten::V,ма̄тҍха,тонавтомс
7224,aufziehen::V,eeledh,трямс
7225,aufziehen::V,eeledh,кастомс
7226,aufziehen::V,bajedit,трямс
7227,aufziehen::V,bajedit,кастомс
7228,aufziehen::V,biebmat,трямс
7229,aufziehen::V,biebmat,кастомс
7230,aufziehen::V,pajaskeessiđ,трямс
7231,aufziehen::V,pajaskeessiđ,кастомс
7232,aufziehen::V,šoddâdiđ,трямс
7233,aufziehen::V,šoddâdiđ,кастомс
7234,aufziehen::V,šõddeed,трямс
7235,aufziehen::V,šõddeed,кастомс
7236,aufziehen::V,peâm'mad,трямс
7237,aufziehen::V,peâm'mad,кастомс
7238,aufziehen::V,вуэпьсе,трямс
7239,aufziehen::V,вуэпьсе,кастомс
7240,leiten::V,lijrehtidh,ветямс
7241,leiten::V,lijrehtidh,азоркстамс
7242,leiten::V,lájddit,ветямс
7243,leiten::V,lájddit,азоркстамс
7244,leiten::V,oatsodit,ветямс
7245,leiten::V,oatsodit,азоркстамс
7246,leiten::V,jođihit,ветямс
7247,leiten::V,jođihit,азоркстамс
7248,leiten::V,stivriđ,ветямс
7249,leiten::V,stivriđ,азоркстамс
7250,leiten::V,hovdiđ,ветямс
7251,leiten::V,hovdiđ,азоркстамс
7252,leiten::V,jåå´đted,ветямс
7253,leiten::V,jåå´đted,азоркстамс
7254,leiten::V,выгкэ,ветямс
7255,leiten::V,выгкэ,азоркстамс
7256,leiten::V,вӯййкье,ветямс
7257,leiten::V,вӯййкье,азоркстамс
7258,antreiben::V,eadtjoestidh,ветямс
7259,antreiben::V,hasodit,ветямс
7260,antreiben::V,hállsjedit,ветямс
7261,antreiben::V,gevret,ветямс
7262,antreiben::V,rássat,ветямс
7263,antreiben::V,kušottiđ,ветямс
7264,antreiben::V,huá'puttiđ,ветямс
7265,antreiben::V,rääskted,ветямс
7266,antreiben::V,hõškkled,ветямс
7267,antreiben::V,ёадҌхе,ветямс
7268,lassen::V,baajedh,кармавтомс
7269,lassen::V,-ahttet,кармавтомс
7270,lassen::V,diktit,кармавтомс
7271,lassen::V,-ttiđ,кармавтомс
7272,lassen::V,ä´n,кармавтомс
7273,lassen::V,па̄ххкэ,кармавтомс
7274,einladen::V,bööredh,тердемс
7275,einladen::V,bivddit,тердемс
7276,einladen::V,gåhttjot,тердемс
7277,einladen::V,bovdet,тердемс
7278,einladen::V,koččođ,тердемс
7279,einladen::V,kåččad,тердемс
7280,einladen::V,коаххче,тердемс
7281,vereinigen::V,iktedidh,вейсэндямс
7282,vereinigen::V,iktedidh,вейс путомс
7283,vereinigen::V,iktedidh,вейс пурнамс
7284,vereinigen::V,aktidit,вейсэндямс
7285,vereinigen::V,aktidit,вейс путомс
7286,vereinigen::V,aktidit,вейс пурнамс
7287,vereinigen::V,ovttastahttit,вейсэндямс
7288,vereinigen::V,ovttastahttit,вейс путомс
7289,vereinigen::V,ovttastahttit,вейс пурнамс
7290,vereinigen::V,o'vtâstittiđ,вейсэндямс
7291,vereinigen::V,o'vtâstittiđ,вейс путомс
7292,vereinigen::V,o'vtâstittiđ,вейс пурнамс
7293,vereinigen::V,õhtteed,вейсэндямс
7294,vereinigen::V,õhtteed,вейс путомс
7295,vereinigen::V,õhtteed,вейс пурнамс
7296,vereinigen::V,э̄хтхэ,вейсэндямс
7297,vereinigen::V,э̄хтхэ,вейс путомс
7298,vereinigen::V,э̄хтхэ,вейс пурнамс
7299,besuchen::V,åahpodh,варштамс
7300,besuchen::V,goevlelidh,варштамс
7301,besuchen::V,guossit,варштамс
7302,besuchen::V,gal'let,варштамс
7303,besuchen::V,fitnat,варштамс
7304,besuchen::V,kolliđ,варштамс
7305,besuchen::V,kõ´ll'jed,варштамс
7306,besuchen::V,по̄дтлэ,варштамс
7307,besuchen::V,во̄тэдтэ,варштамс
7308,besuchen::V,во̄а̄ррдэ,варштамс
7309,treffen::V,dieviedidh,вастомс
7310,treffen::V,iejvvit,вастомс
7311,treffen::V,deaivat,вастомс
7312,treffen::V,staaviđ,вастомс
7313,treffen::V,teividiđ,вастомс
7314,treffen::V,o´ddjõõttâd,вастомс
7315,treffen::V,вуэсстлэ,вастомс
7316,sich versammeln::V,gaavnedidh,промокшномс
7317,sich versammeln::V,tjoaggut,промокшномс
7318,sich versammeln::V,čoahkkanit,промокшномс
7319,sich versammeln::V,čokkâniđ,промокшномс
7320,sich versammeln::V,nurâdâttâđ,промокшномс
7321,sich versammeln::V,noorõõttâd,промокшномс
7322,sich versammeln::V,вӯллклэ,промокшномс
7323,spielen::V,rïdtjedh,налксемс
7324,spielen::V,lustedalledh,налксемс
7325,spielen::V,ståhkat,налксемс
7326,spielen::V,stuvssit,налксемс
7327,spielen::V,speallat,налксемс
7328,spielen::V,le'ihâšiđ,налксемс
7329,spielen::V,siõrrâd,налксемс
7330,spielen::V,speâllad,налксемс
7331,spielen::V,сӣррэ,налксемс
7332,singen::V,laavlodh,морамс
7333,singen::V,lávllot,морамс
7334,singen::V,lávlut,морамс
7335,singen::V,lávluđ,морамс
7336,singen::V,läullad,морамс
7337,singen::V,ла̄ввлэ,морамс
7338,tanzen::V,daanhtsodh,киштемс
7339,tanzen::V,dánssat,киштемс
7340,tanzen::V,gærssulit,киштемс
7341,tanzen::V,dánset,киштемс
7342,tanzen::V,tánssáđ,киштемс
7343,tanzen::V,ta´nssjed,киштемс
7344,tanzen::V,pleäs'sjed,киштемс
7345,tanzen::V,нюччке,киштемс
7346,tanzen::V,пляссъе,киштемс
7347,sich trennen::V,jååkedidh,явомс
7348,sich trennen::V,sirrat,явомс
7349,sich trennen::V,sirádit,явомс
7350,sich trennen::V,earránit,явомс
7351,sich trennen::V,ratkuđ,явомс
7352,sich trennen::V,rätkkjed,явомс
7353,sich trennen::V,кӯдтъе,явомс
7354,verlassen::V,laehpedh,кадомс
7355,verlassen::V,guodet,кадомс
7356,verlassen::V,guođđit,кадомс
7357,verlassen::V,hilgođ,кадомс
7358,verlassen::V,kyeđđiđ,кадомс
7359,verlassen::V,kue´đđed,кадомс
7360,verlassen::V,сӯһпъе,кадомс
7361,retten::V,gorredidh,идемс
7362,retten::V,gádjot,идемс
7363,retten::V,gádjut,идемс
7364,retten::V,kááijuđ,идемс
7365,retten::V,piä'luštiđ,идемс
7366,retten::V,ka´jjeed,идемс
7367,retten::V,вуаннче,идемс
7368,bewachen::V,geehtedh,ванстомс
7369,bewachen::V,váktit,ванстомс
7370,bewachen::V,fáktet,ванстомс
7371,bewachen::V,vahtiđ,ванстомс
7372,bewachen::V,värddjed,ванстомс
7373,bewachen::V,va´httjed,ванстомс
7374,bewachen::V,пынне,ванстомс
7375,bewachen::V,ка̄рвуллэ,ванстомс
7376,schützen::V,vaarjelidh,аштемс
7377,schützen::V,suoddjit,аштемс
7378,schützen::V,suodjalit,аштемс
7379,schützen::V,suddjet,аштемс
7380,schützen::V,varjâliđ,аштемс
7381,schützen::V,suâided,аштемс
7382,schützen::V,varjjled,аштемс
7383,schützen::V,пынне,аштемс
7384,verteidigen::V,vaarjelidh,ваномс
7385,verteidigen::V,bælostit,ваномс
7386,verteidigen::V,bealuštit,ваномс
7387,verteidigen::V,čuollat,ваномс
7388,verteidigen::V,piä'luštiđ,ваномс
7389,verteidigen::V,peälšted,ваномс
7390,verteidigen::V,пэ̄лль мэ̄ннэ,ваномс
7391,sich schlagen::V,dåarodh,тюремс
7392,sich schlagen::V,tjoelestidh,тюремс
7393,sich schlagen::V,doarrot,тюремс
7394,sich schlagen::V,doarrut,тюремс
7395,sich schlagen::V,tuárruđ,тюремс
7396,sich schlagen::V,tuärrad,тюремс
7397,sich schlagen::V,туаррэ,тюремс
7398,schießen::V,vuetjedh,ледемс
7399,schießen::V,skööhtedh,ледемс
7400,schießen::V,vuohtjet,ледемс
7401,schießen::V,báhčit,ледемс
7402,schießen::V,pääččiđ,ледемс
7403,schießen::V,pää´ččed,ледемс
7404,schießen::V,ря̄хшкхэ,ледемс
7405,siegen::V,vïtnedh,изнямс
7406,siegen::V,vuojttet,изнямс
7407,siegen::V,vuoitit,изнямс
7408,siegen::V,vyei'ttiđ,изнямс
7409,siegen::V,vuei´tted,изнямс
7410,siegen::V,вуэйхьтэ,изнямс
7411,ärgern::V,måarahtehtedh,кежейгавтомс
7412,ärgern::V,suhttadit,кежейгавтомс
7413,ärgern::V,hárdit,кежейгавтомс
7414,ärgern::V,piä'ṿuttiđ,кежейгавтомс
7415,ärgern::V,âsseed,кежейгавтомс
7416,ärgern::V,се̄нтхэ,кежейгавтомс
7417,schlagen::V,håasedh,токамс
7418,schlagen::V,laekedh,токамс
7419,schlagen::V,tsábbmet,токамс
7420,schlagen::V,tjassket,токамс
7421,schlagen::V,huškut,токамс
7422,schlagen::V,časkeđ,токамс
7423,schlagen::V,čâ´cǩǩed,токамс
7424,schlagen::V,та̄гкэ,токамс
7425,schlagen::V,ва̄сстэ,токамс
7426,treten::V,tjïektjedh,тапамс
7427,treten::V,tjiektjat,тапамс
7428,treten::V,čiekčat,тапамс
7429,treten::V,čieh'čâđ,тапамс
7430,treten::V,tanccâđ,тапамс
7431,treten::V,tanccâd,тапамс
7432,treten::V,то̄ппцэ,тапамс
7433,stechen::V,baskedh,пупамс
7434,stechen::V,tjuoggit,пупамс
7435,stechen::V,čuoggut,пупамс
7436,stechen::V,čuog'giđ,пупамс
7437,stechen::V,čuõ´ǧ'ǧeed,пупамс
7438,stechen::V,чо̄ххкэ,пупамс
7439,stoßen::V,nehkiehtidh,тулкадемс
7440,stoßen::V,nårddådit,тулкадемс
7441,stoßen::V,nordadit,тулкадемс
7442,stoßen::V,nutkâliđ,тулкадемс
7443,stoßen::V,oi´ǧǧeed,тулкадемс
7444,stoßen::V,оййкье,тулкадемс
7445,stoßen::V,тоалкъе,тулкадемс
7446,stehlen::V,sualadidh,саламс
7447,stehlen::V,suoládit,саламс
7448,stehlen::V,suoládit,саламс
7449,stehlen::V,suá'ládiđ,саламс
7450,stehlen::V,suâleed,саламс
7451,stehlen::V,суэлнэ,саламс
7452,stören::V,stööredh,пирямс ки
7453,stören::V,hearaldehtedh,пирямс ки
7454,stören::V,massit,пирямс ки
7455,stören::V,sjuddit,пирямс ки
7456,stören::V,heađuštit,пирямс ки
7457,stören::V,hettiđ,пирямс ки
7458,stören::V,heṃâdiđ,пирямс ки
7459,stören::V,stamlded,пирямс ки
7460,stören::V,вӣршэ,пирямс ки
7461,stören::V,е̄кхэллэ,пирямс ки
7462,belästigen::V,vaejviestidh,а максомс
7463,belästigen::V,vaejviestidh,а кадомс оймамо
7464,belästigen::V,vájvedit,а максомс
7465,belästigen::V,vájvedit,а кадомс оймамо
7466,belästigen::V,muodástuhttet,а максомс
7467,belästigen::V,muodástuhttet,а кадомс оймамо
7468,belästigen::V,váivvidit,а максомс
7469,belästigen::V,váivvidit,а кадомс оймамо
7470,belästigen::V,bieguhit,а максомс
7471,belästigen::V,bieguhit,а кадомс оймамо
7472,belästigen::V,vä'ividiđ,а максомс
7473,belästigen::V,vä'ividiđ,а кадомс оймамо
7474,belästigen::V,stamlded,а максомс
7475,belästigen::V,stamlded,а кадомс оймамо
7476,belästigen::V,е̄кхэллэ,а максомс
7477,belästigen::V,е̄кхэллэ,а кадомс оймамо
7478,belästigen::V,во̄а̄йвшэ,а максомс
7479,belästigen::V,во̄а̄йвшэ,а кадомс оймамо
7480,verbergen::V,tjïekedh,сёпомс
7481,verbergen::V,tjïekedh,кекшемс
7482,verbergen::V,tjiehkat,сёпомс
7483,verbergen::V,tjiehkat,кекшемс
7484,verbergen::V,čiehkat,сёпомс
7485,verbergen::V,čiehkat,кекшемс
7486,verbergen::V,čieḥâđ,сёпомс
7487,verbergen::V,čieḥâđ,кекшемс
7488,verbergen::V,peittad,сёпомс
7489,verbergen::V,peittad,кекшемс
7490,verbergen::V,чӣгкэ,сёпомс
7491,verbergen::V,чӣгкэ,кекшемс
7492,verbergen::V,пе̄йхьтэ,сёпомс
7493,verbergen::V,пе̄йхьтэ,кекшемс
7494,täuschen::V,iermedh,манямс
7495,täuschen::V,eajhkaldehtedh,манямс
7496,täuschen::V,tjáddjit,манямс
7497,täuschen::V,dájuhit,манямс
7498,täuschen::V,viehtalit,манямс
7499,täuschen::V,villiđ,манямс
7500,täuschen::V,ǩiõllâd,манямс
7501,täuschen::V,вӯйхе,манямс
7502,täuschen::V,пе̄йхьтэ,манямс
7503,täuschen::V,ке̄лсэллэ,манямс
7504,betrügen::V,biehtedh,манчемс
7505,betrügen::V,biehttet,манчемс
7506,betrügen::V,beahttit,манчемс
7507,betrügen::V,filliđ,манчемс
7508,betrügen::V,ǩiõllâd,манчемс
7509,betrügen::V,pä´rtteed,манчемс
7510,betrügen::V,вӯйхе,манчемс
7511,betrügen::V,пе̄йхьтэ,манчемс
7512,betrügen::V,ке̄лсэллэ,манчемс
7513,töten::V,buvvedh,чавномс
7514,töten::V,buvvedh,маштнемс
7515,töten::V,gåddet,чавномс
7516,töten::V,gåddet,маштнемс
7517,töten::V,soaggit,чавномс
7518,töten::V,soaggit,маштнемс
7519,töten::V,goddit,чавномс
7520,töten::V,goddit,маштнемс
7521,töten::V,surmiđ,чавномс
7522,töten::V,surmiđ,маштнемс
7523,töten::V,jämittiđ,чавномс
7524,töten::V,jämittiđ,маштнемс
7525,töten::V,kå´dded,чавномс
7526,töten::V,kå´dded,маштнемс
7527,töten::V,so´rmmjed,чавномс
7528,töten::V,so´rmmjed,маштнемс
7529,töten::V,коаннҌтэ,чавномс
7530,töten::V,коаннҌтэ,маштнемс
7531,wohnen::V,årrodh,эрямс
7532,wohnen::V,veasodh,эрямс
7533,wohnen::V,årrot,эрямс
7534,wohnen::V,viessot,эрямс
7535,wohnen::V,orrut,эрямс
7536,wohnen::V,aassâđ,эрямс
7537,wohnen::V,aassâd,эрямс
7538,wohnen::V,jälsted,эрямс
7539,wohnen::V,е̄лле,эрямс
7540,arbeiten::V,barkedh,важодемс
7541,arbeiten::V,rihtjat,важодемс
7542,arbeiten::V,bargat,важодемс
7543,arbeiten::V,porgâđ,важодемс
7544,arbeiten::V,tue´j'jeed,важодемс
7545,arbeiten::V,лыххкэ,важодемс
7546,arbeiten::V,ро̄бхушшэ,важодемс
7547,sammeln::V,tjåegkedh,пурнамс
7548,sammeln::V,tjoahkkit,пурнамс
7549,sammeln::V,čoaggit,пурнамс
7550,sammeln::V,čokkiđ,пурнамс
7551,sammeln::V,čuág'giđ,пурнамс
7552,sammeln::V,noorrâd,пурнамс
7553,sammeln::V,нёавсэ,пурнамс
7554,pflücken::V,tjåegkedh,ноцковтнемс
7555,pflücken::V,tjoagget,ноцковтнемс
7556,pflücken::V,čoaggit,ноцковтнемс
7557,pflücken::V,čuág'giđ,ноцковтнемс
7558,pflücken::V,uussâd,ноцковтнемс
7559,pflücken::V,кышшкэ,ноцковтнемс
7560,jagen::V,bearhtodh,кундамс
7561,jagen::V,viejddit,кундамс
7562,jagen::V,bivdit,кундамс
7563,jagen::V,miä'cástiđ,кундамс
7564,jagen::V,miä´csted,кундамс
7565,jagen::V,ме̄ххьцтэ,кундамс
7566,fischen::V,gööledh,калонь кундамс
7567,fischen::V,håagkodh,калонь кундамс
7568,fischen::V,guollit,калонь кундамс
7569,fischen::V,guolástit,калонь кундамс
7570,fischen::V,kuá'lástiđ,калонь кундамс
7571,fischen::V,kue´llšeed,калонь кундамс
7572,fischen::V,шылле кӯль,калонь кундамс
