,Concept_ID,se,la
6883,wecken::V,цо̄ввнэ,excitare
6884,zeigen::V,vuesiehtidh,monstrare
6885,zeigen::V,vuosedit,monstrare
6886,zeigen::V,giejgget,monstrare
6887,zeigen::V,čájehit,monstrare
6888,zeigen::V,čäittiđ,monstrare
6889,zeigen::V,čujottiđ,monstrare
6890,zeigen::V,čuäi´ted,monstrare
6891,zeigen::V,вӯзьхе,monstrare
6892,führen::V,steeredh,ducere
6893,führen::V,doalvvot,ducere
6894,führen::V,láidet,ducere
6895,führen::V,jođettiđ,ducere
6896,führen::V,jåå´đted,ducere
6897,führen::V,выгкэ,ducere
6898,lehren::V,ööhpehtidh,docere
6899,lehren::V,åhpadit,docere
6900,lehren::V,oahpahit,docere
6901,lehren::V,máttááttiđ,docere
6902,lehren::V,mätt'ted,docere
6903,lehren::V,vuä´ppsted,docere
6904,lehren::V,ма̄тҍха,docere
6905,unterrichten::V,ööhpehtidh,instituere
6906,unterrichten::V,lågådit,instituere
6907,unterrichten::V,åhpadit,instituere
6908,unterrichten::V,oahpahit,instituere
6909,unterrichten::V,škovliđ,instituere
6910,unterrichten::V,máttááttiđ,instituere
6911,unterrichten::V,mätt'ted,instituere
6912,unterrichten::V,vuä´ppsted,instituere
6913,unterrichten::V,ма̄тҍха,instituere
6914,aufziehen::V,eeledh,nutrire
6915,aufziehen::V,bajedit,nutrire
6916,aufziehen::V,biebmat,nutrire
6917,aufziehen::V,pajaskeessiđ,nutrire
6918,aufziehen::V,šoddâdiđ,nutrire
6919,aufziehen::V,šõddeed,nutrire
6920,aufziehen::V,peâm'mad,nutrire
6921,aufziehen::V,вуэпьсе,nutrire
6922,leiten::V,lijrehtidh,ducere
6923,leiten::V,lájddit,ducere
6924,leiten::V,oatsodit,ducere
6925,leiten::V,jođihit,ducere
6926,leiten::V,stivriđ,ducere
6927,leiten::V,hovdiđ,ducere
6928,leiten::V,jåå´đted,ducere
6929,leiten::V,выгкэ,ducere
6930,leiten::V,вӯййкье,ducere
6931,antreiben::V,eadtjoestidh,incitare
6932,antreiben::V,hasodit,incitare
6933,antreiben::V,hállsjedit,incitare
6934,antreiben::V,gevret,incitare
6935,antreiben::V,rássat,incitare
6936,antreiben::V,kušottiđ,incitare
6937,antreiben::V,huá'puttiđ,incitare
6938,antreiben::V,rääskted,incitare
6939,antreiben::V,hõškkled,incitare
6940,antreiben::V,ёадҌхе,incitare
6941,lassen::V,baajedh,iubere
6942,lassen::V,-ahttet,iubere
6943,lassen::V,diktit,iubere
6944,lassen::V,-ttiđ,iubere
6945,lassen::V,ä´n,iubere
6946,lassen::V,па̄ххкэ,iubere
6947,einladen::V,bööredh,invitare
6948,einladen::V,bivddit,invitare
6949,einladen::V,gåhttjot,invitare
6950,einladen::V,bovdet,invitare
6951,einladen::V,koččođ,invitare
6952,einladen::V,kåččad,invitare
6953,einladen::V,коаххче,invitare
6954,vereinigen::V,iktedidh,coniungere
6955,vereinigen::V,aktidit,coniungere
6956,vereinigen::V,ovttastahttit,coniungere
6957,vereinigen::V,o'vtâstittiđ,coniungere
6958,vereinigen::V,õhtteed,coniungere
6959,vereinigen::V,э̄хтхэ,coniungere
6960,besuchen::V,åahpodh,visere
6961,besuchen::V,goevlelidh,visere
6962,besuchen::V,guossit,visere
6963,besuchen::V,gal'let,visere
6964,besuchen::V,fitnat,visere
6965,besuchen::V,kolliđ,visere
6966,besuchen::V,kõ´ll'jed,visere
6967,besuchen::V,по̄дтлэ,visere
6968,besuchen::V,во̄тэдтэ,visere
6969,besuchen::V,во̄а̄ррдэ,visere
6970,treffen::V,dieviedidh,convenire
6971,treffen::V,iejvvit,convenire
6972,treffen::V,deaivat,convenire
6973,treffen::V,staaviđ,convenire
6974,treffen::V,teividiđ,convenire
6975,treffen::V,o´ddjõõttâd,convenire
6976,treffen::V,вуэсстлэ,convenire
6977,sich versammeln::V,gaavnedidh,convenire
6978,sich versammeln::V,tjoaggut,convenire
6979,sich versammeln::V,čoahkkanit,convenire
6980,sich versammeln::V,čokkâniđ,convenire
6981,sich versammeln::V,nurâdâttâđ,convenire
6982,sich versammeln::V,noorõõttâd,convenire
6983,sich versammeln::V,вӯллклэ,convenire
6984,spielen::V,rïdtjedh,ludere
6985,spielen::V,lustedalledh,ludere
6986,spielen::V,ståhkat,ludere
6987,spielen::V,stuvssit,ludere
6988,spielen::V,speallat,ludere
6989,spielen::V,le'ihâšiđ,ludere
6990,spielen::V,siõrrâd,ludere
6991,spielen::V,speâllad,ludere
6992,spielen::V,сӣррэ,ludere
6993,singen::V,laavlodh,cantare
6994,singen::V,lávllot,cantare
6995,singen::V,lávlut,cantare
6996,singen::V,lávluđ,cantare
6997,singen::V,läullad,cantare
6998,singen::V,ла̄ввлэ,cantare
6999,tanzen::V,daanhtsodh,saltare
7000,tanzen::V,dánssat,saltare
7001,tanzen::V,gærssulit,saltare
7002,tanzen::V,dánset,saltare
7003,tanzen::V,tánssáđ,saltare
7004,tanzen::V,ta´nssjed,saltare
7005,tanzen::V,pleäs'sjed,saltare
7006,tanzen::V,нюччке,saltare
7007,tanzen::V,пляссъе,saltare
7008,sich trennen::V,jååkedidh,digredi
7009,sich trennen::V,jååkedidh,discedere
7010,sich trennen::V,sirrat,digredi
7011,sich trennen::V,sirrat,discedere
7012,sich trennen::V,sirádit,digredi
7013,sich trennen::V,sirádit,discedere
7014,sich trennen::V,earránit,digredi
7015,sich trennen::V,earránit,discedere
7016,sich trennen::V,ratkuđ,digredi
7017,sich trennen::V,ratkuđ,discedere
7018,sich trennen::V,rätkkjed,digredi
7019,sich trennen::V,rätkkjed,discedere
7020,sich trennen::V,кӯдтъе,digredi
7021,sich trennen::V,кӯдтъе,discedere
7022,verlassen::V,laehpedh,deserere
7023,verlassen::V,laehpedh,relinquere
7024,verlassen::V,guodet,deserere
7025,verlassen::V,guodet,relinquere
7026,verlassen::V,guođđit,deserere
7027,verlassen::V,guođđit,relinquere
7028,verlassen::V,hilgođ,deserere
7029,verlassen::V,hilgođ,relinquere
7030,verlassen::V,kyeđđiđ,deserere
7031,verlassen::V,kyeđđiđ,relinquere
7032,verlassen::V,kue´đđed,deserere
7033,verlassen::V,kue´đđed,relinquere
7034,verlassen::V,сӯһпъе,deserere
7035,verlassen::V,сӯһпъе,relinquere
7036,retten::V,gorredidh,servare
7037,retten::V,gádjot,servare
7038,retten::V,gádjut,servare
7039,retten::V,kááijuđ,servare
7040,retten::V,piä'luštiđ,servare
7041,retten::V,ka´jjeed,servare
7042,retten::V,вуаннче,servare
7043,bewachen::V,geehtedh,custodire
7044,bewachen::V,váktit,custodire
7045,bewachen::V,fáktet,custodire
7046,bewachen::V,vahtiđ,custodire
7047,bewachen::V,värddjed,custodire
7048,bewachen::V,va´httjed,custodire
7049,bewachen::V,пынне,custodire
7050,bewachen::V,ка̄рвуллэ,custodire
7051,schützen::V,vaarjelidh,tueri
7052,schützen::V,vaarjelidh,tutari
7053,schützen::V,suoddjit,tueri
7054,schützen::V,suoddjit,tutari
7055,schützen::V,suodjalit,tueri
7056,schützen::V,suodjalit,tutari
7057,schützen::V,suddjet,tueri
7058,schützen::V,suddjet,tutari
7059,schützen::V,varjâliđ,tueri
7060,schützen::V,varjâliđ,tutari
7061,schützen::V,suâided,tueri
7062,schützen::V,suâided,tutari
7063,schützen::V,varjjled,tueri
7064,schützen::V,varjjled,tutari
7065,schützen::V,пынне,tueri
7066,schützen::V,пынне,tutari
7067,verteidigen::V,vaarjelidh,defendere
7068,verteidigen::V,bælostit,defendere
7069,verteidigen::V,bealuštit,defendere
7070,verteidigen::V,čuollat,defendere
7071,verteidigen::V,piä'luštiđ,defendere
7072,verteidigen::V,peälšted,defendere
7073,verteidigen::V,пэ̄лль мэ̄ннэ,defendere
7074,sich schlagen::V,dåarodh,luctari
7075,sich schlagen::V,tjoelestidh,luctari
7076,sich schlagen::V,doarrot,luctari
7077,sich schlagen::V,doarrut,luctari
7078,sich schlagen::V,tuárruđ,luctari
7079,sich schlagen::V,tuärrad,luctari
7080,sich schlagen::V,туаррэ,luctari
7081,schießen::V,vuetjedh,iaculari
7082,schießen::V,skööhtedh,iaculari
7083,schießen::V,vuohtjet,iaculari
7084,schießen::V,báhčit,iaculari
7085,schießen::V,pääččiđ,iaculari
7086,schießen::V,pää´ččed,iaculari
7087,schießen::V,ря̄хшкхэ,iaculari
7088,siegen::V,vïtnedh,vincere
7089,siegen::V,vuojttet,vincere
7090,siegen::V,vuoitit,vincere
7091,siegen::V,vyei'ttiđ,vincere
7092,siegen::V,vuei´tted,vincere
7093,siegen::V,вуэйхьтэ,vincere
7094,ärgern::V,måarahtehtedh,irritare
7095,ärgern::V,suhttadit,irritare
7096,ärgern::V,hárdit,irritare
7097,ärgern::V,piä'ṿuttiđ,irritare
7098,ärgern::V,âsseed,irritare
7099,ärgern::V,се̄нтхэ,irritare
7100,schlagen::V,håasedh,ferire
7101,schlagen::V,laekedh,ferire
7102,schlagen::V,tsábbmet,ferire
7103,schlagen::V,tjassket,ferire
7104,schlagen::V,huškut,ferire
7105,schlagen::V,časkeđ,ferire
7106,schlagen::V,čâ´cǩǩed,ferire
7107,schlagen::V,та̄гкэ,ferire
7108,schlagen::V,ва̄сстэ,ferire
7109,treten::V,tjïektjedh,calcare
7110,treten::V,tjiektjat,calcare
7111,treten::V,čiekčat,calcare
7112,treten::V,čieh'čâđ,calcare
7113,treten::V,tanccâđ,calcare
7114,treten::V,tanccâd,calcare
7115,treten::V,то̄ппцэ,calcare
7116,stechen::V,baskedh,pungere
7117,stechen::V,tjuoggit,pungere
7118,stechen::V,čuoggut,pungere
7119,stechen::V,čuog'giđ,pungere
7120,stechen::V,čuõ´ǧ'ǧeed,pungere
7121,stechen::V,чо̄ххкэ,pungere
7122,stoßen::V,nehkiehtidh,tundere
7123,stoßen::V,nårddådit,tundere
7124,stoßen::V,nordadit,tundere
7125,stoßen::V,nutkâliđ,tundere
7126,stoßen::V,oi´ǧǧeed,tundere
7127,stoßen::V,оййкье,tundere
7128,stoßen::V,тоалкъе,tundere
7129,stehlen::V,sualadidh,furari
7130,stehlen::V,suoládit,furari
7131,stehlen::V,suoládit,furari
7132,stehlen::V,suá'ládiđ,furari
7133,stehlen::V,suâleed,furari
7134,stehlen::V,суэлнэ,furari
7135,stören::V,stööredh,turbare
7136,stören::V,hearaldehtedh,turbare
7137,stören::V,massit,turbare
7138,stören::V,sjuddit,turbare
7139,stören::V,heađuštit,turbare
7140,stören::V,hettiđ,turbare
7141,stören::V,heṃâdiđ,turbare
7142,stören::V,stamlded,turbare
7143,stören::V,вӣршэ,turbare
7144,stören::V,е̄кхэллэ,turbare
7145,belästigen::V,vaejviestidh,obtundere
7146,belästigen::V,vájvedit,obtundere
7147,belästigen::V,muodástuhttet,obtundere
7148,belästigen::V,váivvidit,obtundere
7149,belästigen::V,bieguhit,obtundere
7150,belästigen::V,vä'ividiđ,obtundere
7151,belästigen::V,stamlded,obtundere
7152,belästigen::V,е̄кхэллэ,obtundere
7153,belästigen::V,во̄а̄йвшэ,obtundere
7154,verbergen::V,tjïekedh,celare
7155,verbergen::V,tjïekedh,occultare
7156,verbergen::V,tjiehkat,celare
7157,verbergen::V,tjiehkat,occultare
7158,verbergen::V,čiehkat,celare
7159,verbergen::V,čiehkat,occultare
7160,verbergen::V,čieḥâđ,celare
7161,verbergen::V,čieḥâđ,occultare
7162,verbergen::V,peittad,celare
7163,verbergen::V,peittad,occultare
7164,verbergen::V,чӣгкэ,celare
7165,verbergen::V,чӣгкэ,occultare
7166,verbergen::V,пе̄йхьтэ,celare
7167,verbergen::V,пе̄йхьтэ,occultare
7168,täuschen::V,iermedh,fallere
7169,täuschen::V,eajhkaldehtedh,fallere
7170,täuschen::V,tjáddjit,fallere
7171,täuschen::V,dájuhit,fallere
7172,täuschen::V,viehtalit,fallere
7173,täuschen::V,villiđ,fallere
7174,täuschen::V,ǩiõllâd,fallere
7175,täuschen::V,вӯйхе,fallere
7176,täuschen::V,пе̄йхьтэ,fallere
7177,täuschen::V,ке̄лсэллэ,fallere
7178,betrügen::V,biehtedh,fraudare
7179,betrügen::V,biehttet,fraudare
7180,betrügen::V,beahttit,fraudare
7181,betrügen::V,filliđ,fraudare
7182,betrügen::V,ǩiõllâd,fraudare
7183,betrügen::V,pä´rtteed,fraudare
7184,betrügen::V,вӯйхе,fraudare
7185,betrügen::V,пе̄йхьтэ,fraudare
7186,betrügen::V,ке̄лсэллэ,fraudare
7187,töten::V,buvvedh,necare
7188,töten::V,buvvedh,caedere
7189,töten::V,gåddet,necare
7190,töten::V,gåddet,caedere
7191,töten::V,soaggit,necare
7192,töten::V,soaggit,caedere
7193,töten::V,goddit,necare
7194,töten::V,goddit,caedere
7195,töten::V,surmiđ,necare
7196,töten::V,surmiđ,caedere
7197,töten::V,jämittiđ,necare
7198,töten::V,jämittiđ,caedere
7199,töten::V,kå´dded,necare
7200,töten::V,kå´dded,caedere
7201,töten::V,so´rmmjed,necare
7202,töten::V,so´rmmjed,caedere
7203,töten::V,коаннҌтэ,necare
7204,töten::V,коаннҌтэ,caedere
7205,wohnen::V,årrodh,habitare
7206,wohnen::V,veasodh,habitare
7207,wohnen::V,årrot,habitare
7208,wohnen::V,viessot,habitare
7209,wohnen::V,orrut,habitare
7210,wohnen::V,aassâđ,habitare
7211,wohnen::V,aassâd,habitare
7212,wohnen::V,jälsted,habitare
7213,wohnen::V,е̄лле,habitare
7214,arbeiten::V,barkedh,laborare
7215,arbeiten::V,rihtjat,laborare
7216,arbeiten::V,bargat,laborare
7217,arbeiten::V,porgâđ,laborare
7218,arbeiten::V,tue´j'jeed,laborare
7219,arbeiten::V,лыххкэ,laborare
7220,arbeiten::V,ро̄бхушшэ,laborare
7221,sammeln::V,tjåegkedh,colligere
7222,sammeln::V,tjoahkkit,colligere
7223,sammeln::V,čoaggit,colligere
7224,sammeln::V,čokkiđ,colligere
7225,sammeln::V,čuág'giđ,colligere
7226,sammeln::V,noorrâd,colligere
7227,sammeln::V,нёавсэ,colligere
7228,pflücken::V,tjåegkedh,carpere
7229,pflücken::V,tjoagget,carpere
7230,pflücken::V,čoaggit,carpere
7231,pflücken::V,čuág'giđ,carpere
7232,pflücken::V,uussâd,carpere
7233,pflücken::V,кышшкэ,carpere
7234,jagen::V,bearhtodh,venari
7235,jagen::V,viejddit,venari
7236,jagen::V,bivdit,venari
7237,jagen::V,miä'cástiđ,venari
7238,jagen::V,miä´csted,venari
7239,jagen::V,ме̄ххьцтэ,venari
7240,fischen::V,gööledh,piscari
7241,fischen::V,håagkodh,piscari
7242,fischen::V,guollit,piscari
7243,fischen::V,guolástit,piscari
7244,fischen::V,kuá'lástiđ,piscari
7245,fischen::V,kue´llšeed,piscari
7246,fischen::V,шылле кӯль,piscari
7247,fassen::V,bivtedh,capere
7248,fassen::V,giddit,capere
7249,fassen::V,bivdit,capere
7250,fassen::V,pivdeđ,capere
7251,fassen::V,kå´dded,capere
7252,fassen::V,со̄а̄гкэ,capere
7253,hüten::V,geehtedh,custodire
7254,hüten::V,váktit,custodire
7255,hüten::V,geahččat,custodire
7256,hüten::V,keččâđ,custodire
7257,hüten::V,hoi´ddjed,custodire
7258,hüten::V,пынне,custodire
7259,treiben::V,vuejiehtidh,agere
7260,treiben::V,vuojedit,agere
7261,treiben::V,vuodjelit,agere
7262,treiben::V,vyeijiđ,agere
7263,treiben::V,vue´jjad,agere
7264,treiben::V,выйхе,agere
7265,treiben::V,го̄ннэ,agere
7266,anbinden::V,viedtedh,alligare
7267,anbinden::V,gaarhkedidh,alligare
7268,anbinden::V,dabrrit,alligare
7269,anbinden::V,dæhppodit,alligare
7270,anbinden::V,čatnat,alligare
7271,anbinden::V,čoonnâđ,alligare
7272,anbinden::V,čõõnnâd,alligare
7273,anbinden::V,ко̄ррэ,alligare
7274,füttern::V,bïepmehtidh,nutrire
7275,füttern::V,biebbmat,nutrire
7276,füttern::V,biebmat,nutrire
7277,füttern::V,purâttiđ,nutrire
7278,füttern::V,poorted,nutrire
7279,füttern::V,peâm'mad,nutrire
7280,füttern::V,поҏтэ,nutrire
7281,melken::V,buhtjedh,mulgere
7282,melken::V,båhtjet,mulgere
7283,melken::V,bahčit,mulgere
7284,melken::V,paččeeđ,mulgere
7285,melken::V,pââččad,mulgere
7286,melken::V,лаппьсе,mulgere
7287,hacken::V,tsåalhkodh,findere
7288,hacken::V,tsållat,findere
7289,hacken::V,tsáhpat,findere
7290,hacken::V,čuollat,findere
7291,hacken::V,čuollâđ,findere
7292,hacken::V,ceäk'kad,findere
7293,hacken::V,ця̄ххкэ,findere
7294,gießen::V,tjaetsiehtidh,rigare
7295,gießen::V,tjáhttjit,rigare
7296,gießen::V,njuoskadit,rigare
7297,gießen::V,čáhccet,rigare
7298,gießen::V,njuos'kâdiđ,rigare
7299,gießen::V,väällad,rigare
7300,gießen::V,ва̄ллэ,rigare
7301,reifen::V,njoetsedh,maturescere
7302,reifen::V,láddat,maturescere
7303,reifen::V,láddat,maturescere
7304,reifen::V,laddâđ,maturescere
7305,reifen::V,laddâd,maturescere
7306,reifen::V,ӣллкнэ,maturescere
7307,reifen::V,ло̄а̄янтэ,maturescere
7308,zubereiten::V,jurjiehtidh,apparare
7309,zubereiten::V,riejddit,apparare
7310,zubereiten::V,ráhkadit,apparare
7311,zubereiten::V,va'lmâštiđ,apparare
7312,zubereiten::V,vaalmšted,apparare
7313,zubereiten::V,во̄а̄лмшэ,apparare
7314,kochen::V,voessjedh,coquere
7315,kochen::V,vuossjat,coquere
7316,kochen::V,duolldádit,coquere
7317,kochen::V,vuoš'šat,coquere
7318,kochen::V,vuoššâđ,coquere
7319,kochen::V,ǩe´tted,coquere
7320,kochen::V,кыппьтэ,coquere
7321,backen::V,bååhkedh,coquere
7322,backen::V,lájbbot,coquere
7323,backen::V,báhkket,coquere
7324,backen::V,goikadit,coquere
7325,backen::V,liäi'buđ,coquere
7326,backen::V,vää´l'jed,coquere
7327,backen::V,па̄шшьтэ,coquere
7328,braten::V,bissedh,torrere
7329,braten::V,basset,torrere
7330,braten::V,báistit,torrere
7331,braten::V,steiket,torrere
7332,braten::V,passeeđ,torrere
7333,braten::V,pä´štted,torrere
7334,braten::V,па̄шшьтэ,torrere
7335,umrühren::V,firredh,commovere
7336,umrühren::V,fierrot,commovere
7337,umrühren::V,fierrut,commovere
7338,umrühren::V,fiärruđ,commovere
7339,umrühren::V,sie´jjted,commovere
7340,umrühren::V,вӣршэ,commovere
7341,stricken::V,gurredh,texere
7342,stricken::V,gådet,texere
7343,stricken::V,gođđit,texere
7344,stricken::V,kođđeeđ,texere
7345,stricken::V,kåå´đđed,texere
7346,stricken::V,коадтӭ,texere
7347,nähen::V,gåarodh,suere
7348,nähen::V,goarrot,suere
7349,nähen::V,goarrut,suere
7350,nähen::V,kuárruđ,suere
7351,nähen::V,kuärrad,suere
7352,nähen::V,куаррэ,suere
7353,färben::V,klaeriedidh,tingere
7354,färben::V,bájnnit,tingere
7355,färben::V,sihttset,tingere
7356,färben::V,báidnit,tingere
7357,färben::V,ivdnet,tingere
7358,färben::V,päiniđ,tingere
7359,färben::V,päinnad,tingere
7360,färben::V,ǩe´rjjeed,tingere
7361,färben::V,по̄а̄ййнэ,tingere
7362,reinigen::V,reenskedh,purgare
7363,reinigen::V,dïdtesjidh,purgare
7364,reinigen::V,rájnnit,purgare
7365,reinigen::V,čorget,purgare
7366,reinigen::V,buhtistit,purgare
7367,reinigen::V,kađvâđ,purgare
7368,reinigen::V,čurgiđ,purgare
7369,reinigen::V,putestiđ,purgare
7370,reinigen::V,čiisteed,purgare
7371,reinigen::V,puu´ttsted,purgare
7372,reinigen::V,чисстэ,purgare
7373,reinigen::V,е̄ллэ,purgare
7374,waschen::V,bïssedh,lavare
7375,waschen::V,bassat,lavare
7376,waschen::V,bassat,lavare
7377,waschen::V,posâliđ,lavare
7378,waschen::V,põõssâd,lavare
7379,waschen::V,пэ̄ссэ,lavare
7380,abwischen::V,njaamedh,abstergere
7381,abwischen::V,sihkastit,abstergere
7382,abwischen::V,sihkkut,abstergere
7383,abwischen::V,sikkođ,abstergere
7384,abwischen::V,sekkad,abstergere
7385,abwischen::V,чисстэ,abstergere
7386,spülen::V,skuvledh,perluere
7387,spülen::V,dåjddet,perluere
7388,spülen::V,doidit,perluere
7389,spülen::V,skuljiđ,perluere
7390,spülen::V,toideđ,perluere
7391,spülen::V,tåiddad,perluere
7392,spülen::V,sku´lljeed,perluere
7393,spülen::V,пэ̄ссэ,perluere
7394,fegen::V,sööpedh,verrere
7395,fegen::V,suohttsit,verrere
7396,fegen::V,luvdet,verrere
7397,fegen::V,sihostiđ,verrere
7398,fegen::V,roppâđ,verrere
7399,fegen::V,västtad,verrere
7400,fegen::V,seekksted,verrere
7401,fegen::V,по̄а̄шшэ,verrere
7402,kehren::V,tjirredh,purgare
7403,kehren::V,såbit,purgare
7404,kehren::V,luvdet,purgare
7405,kehren::V,suo'pâlistiđ,purgare
7406,kehren::V,västtad,purgare
7407,kehren::V,по̄а̄шшэ,purgare
7408,baden::V,voejedidh,lavari
7409,baden::V,gálatjit,lavari
7410,baden::V,gálašit,lavari
7411,baden::V,lávguđ,lavari
7412,baden::V,vuõjjâd,lavari
7413,baden::V,sääunõõttâd,lavari
7414,baden::V,вӯйнэдтэ,lavari
7415,sich waschen::V,bïssedidh,lavari
7416,sich waschen::V,basádit,lavari
7417,sich waschen::V,basadit,lavari
7418,sich waschen::V,posâdâttâđ,lavari
7419,sich waschen::V,põõuuõõttâd,lavari
7420,sich waschen::V,пэзнэдтэ,lavari
7421,ausziehen::V,svæjkedh,exuere
7422,ausziehen::V,nuollat,exuere
7423,ausziehen::V,nuollat,exuere
7424,ausziehen::V,noollâđ,exuere
7425,ausziehen::V,nõõllâd,exuere
7426,ausziehen::V,jä´hssed,exuere
7427,ausziehen::V,я̄ккьсе,exuere
7428,anziehen::V,gaarvoehtidh,induere
7429,anziehen::V,tsåggåt,induere
7430,anziehen::V,nahkehit,induere
7431,anziehen::V,čákŋat,induere
7432,anziehen::V,ká'rvuttiđ,induere
7433,anziehen::V,čouggâd,induere
7434,anziehen::V,nââ´ǩǩted,induere
7435,anziehen::V,ца̄гке,induere
7436,anziehen::V,наккьхе,induere
7437,sich anziehen::V,gåårvedidh,vestiri
7438,sich anziehen::V,gárvvunit,vestiri
7439,sich anziehen::V,gárvodit,vestiri
7440,sich anziehen::V,kárvudâttâđ,vestiri
7441,sich anziehen::V,teâvõõttâd,vestiri
7442,sich anziehen::V,туввнэдтэ,vestiri
7443,kämmen::V,tjåhkodh,pectere
7444,kämmen::V,rájddat,pectere
7445,kämmen::V,čohkut,pectere
7446,kämmen::V,čohhoođ,pectere
