,Concept_ID,se,ku
7325,hüten::V,keččâđ,hei jê man
7326,hüten::V,hoi´ddjed,hei jê man
7327,hüten::V,пынне,hei jê man
7328,treiben::V,vuejiehtidh,bêherandin
7329,treiben::V,vuojedit,bêherandin
7330,treiben::V,vuodjelit,bêherandin
7331,treiben::V,vyeijiđ,bêherandin
7332,treiben::V,vue´jjad,bêherandin
7333,treiben::V,выйхе,bêherandin
7334,treiben::V,го̄ннэ,bêherandin
7335,anbinden::V,viedtedh,tewilandin
7336,anbinden::V,gaarhkedidh,tewilandin
7337,anbinden::V,dabrrit,tewilandin
7338,anbinden::V,dæhppodit,tewilandin
7339,anbinden::V,čatnat,tewilandin
7340,anbinden::V,čoonnâđ,tewilandin
7341,anbinden::V,čõõnnâd,tewilandin
7342,anbinden::V,ко̄ррэ,tewilandin
7343,füttern::V,bïepmehtidh,xwarine dan lê
7344,füttern::V,biebbmat,xwarine dan lê
7345,füttern::V,biebmat,xwarine dan lê
7346,füttern::V,purâttiđ,xwarine dan lê
7347,füttern::V,poorted,xwarine dan lê
7348,füttern::V,peâm'mad,xwarine dan lê
7349,füttern::V,поҏтэ,xwarine dan lê
7350,melken::V,buhtjedh,dotin
7351,melken::V,båhtjet,dotin
7352,melken::V,bahčit,dotin
7353,melken::V,paččeeđ,dotin
7354,melken::V,pââččad,dotin
7355,melken::V,лаппьсе,dotin
7356,hacken::V,tsåalhkodh,kolandin
7357,hacken::V,tsållat,kolandin
7358,hacken::V,tsáhpat,kolandin
7359,hacken::V,čuollat,kolandin
7360,hacken::V,čuollâđ,kolandin
7361,hacken::V,ceäk'kad,kolandin
7362,hacken::V,ця̄ххкэ,kolandin
7363,gießen::V,tjaetsiehtidh,av dan
7364,gießen::V,tjáhttjit,av dan
7365,gießen::V,njuoskadit,av dan
7366,gießen::V,čáhccet,av dan
7367,gießen::V,njuos'kâdiđ,av dan
7368,gießen::V,väällad,av dan
7369,gießen::V,ва̄ллэ,av dan
7370,reifen::V,njoetsedh,kemilîn
7371,reifen::V,láddat,kemilîn
7372,reifen::V,láddat,kemilîn
7373,reifen::V,laddâđ,kemilîn
7374,reifen::V,laddâd,kemilîn
7375,reifen::V,ӣллкнэ,kemilîn
7376,reifen::V,ло̄а̄янтэ,kemilîn
7377,zubereiten::V,jurjiehtidh,çe kirin
7378,zubereiten::V,riejddit,çe kirin
7379,zubereiten::V,ráhkadit,çe kirin
7380,zubereiten::V,va'lmâštiđ,çe kirin
7381,zubereiten::V,vaalmšted,çe kirin
7382,zubereiten::V,во̄а̄лмшэ,çe kirin
7383,kochen::V,voessjedh,xwarin çe kirin
7384,kochen::V,voessjedh,kelandin
7385,kochen::V,vuossjat,xwarin çe kirin
7386,kochen::V,vuossjat,kelandin
7387,kochen::V,duolldádit,xwarin çe kirin
7388,kochen::V,duolldádit,kelandin
7389,kochen::V,vuoš'šat,xwarin çe kirin
7390,kochen::V,vuoš'šat,kelandin
7391,kochen::V,vuoššâđ,xwarin çe kirin
7392,kochen::V,vuoššâđ,kelandin
7393,kochen::V,ǩe´tted,xwarin çe kirin
7394,kochen::V,ǩe´tted,kelandin
7395,kochen::V,кыппьтэ,xwarin çe kirin
7396,kochen::V,кыппьтэ,kelandin
7397,backen::V,bååhkedh,pijandin
7398,backen::V,lájbbot,pijandin
7399,backen::V,báhkket,pijandin
7400,backen::V,goikadit,pijandin
7401,backen::V,liäi'buđ,pijandin
7402,backen::V,vää´l'jed,pijandin
7403,backen::V,па̄шшьтэ,pijandin
7404,braten::V,bissedh,qelandin
7405,braten::V,bissedh,sor kirin
7406,braten::V,basset,qelandin
7407,braten::V,basset,sor kirin
7408,braten::V,báistit,qelandin
7409,braten::V,báistit,sor kirin
7410,braten::V,steiket,qelandin
7411,braten::V,steiket,sor kirin
7412,braten::V,passeeđ,qelandin
7413,braten::V,passeeđ,sor kirin
7414,braten::V,pä´štted,qelandin
7415,braten::V,pä´štted,sor kirin
7416,braten::V,па̄шшьтэ,qelandin
7417,braten::V,па̄шшьтэ,sor kirin
7418,umrühren::V,firredh,têvdan
7419,umrühren::V,fierrot,têvdan
7420,umrühren::V,fierrut,têvdan
7421,umrühren::V,fiärruđ,têvdan
7422,umrühren::V,sie´jjted,têvdan
7423,umrühren::V,вӣршэ,têvdan
7424,stricken::V,gurredh,hûnan
7425,stricken::V,gådet,hûnan
7426,stricken::V,gođđit,hûnan
7427,stricken::V,kođđeeđ,hûnan
7428,stricken::V,kåå´đđed,hûnan
7429,stricken::V,коадтӭ,hûnan
7430,nähen::V,gåarodh,kêl kirin
7431,nähen::V,goarrot,kêl kirin
7432,nähen::V,goarrut,kêl kirin
7433,nähen::V,kuárruđ,kêl kirin
7434,nähen::V,kuärrad,kêl kirin
7435,nähen::V,куаррэ,kêl kirin
7436,färben::V,klaeriedidh,boyax kirin
7437,färben::V,bájnnit,boyax kirin
7438,färben::V,sihttset,boyax kirin
7439,färben::V,báidnit,boyax kirin
7440,färben::V,ivdnet,boyax kirin
7441,färben::V,päiniđ,boyax kirin
7442,färben::V,päinnad,boyax kirin
7443,färben::V,ǩe´rjjeed,boyax kirin
7444,färben::V,по̄а̄ййнэ,boyax kirin
7445,reinigen::V,reenskedh,paqijkirin
7446,reinigen::V,dïdtesjidh,paqijkirin
7447,reinigen::V,rájnnit,paqijkirin
7448,reinigen::V,čorget,paqijkirin
7449,reinigen::V,buhtistit,paqijkirin
7450,reinigen::V,kađvâđ,paqijkirin
7451,reinigen::V,čurgiđ,paqijkirin
7452,reinigen::V,putestiđ,paqijkirin
7453,reinigen::V,čiisteed,paqijkirin
7454,reinigen::V,puu´ttsted,paqijkirin
7455,reinigen::V,чисстэ,paqijkirin
7456,reinigen::V,е̄ллэ,paqijkirin
7457,waschen::V,bïssedh,şuştin
7458,waschen::V,bassat,şuştin
7459,waschen::V,bassat,şuştin
7460,waschen::V,posâliđ,şuştin
7461,waschen::V,põõssâd,şuştin
7462,waschen::V,пэ̄ссэ,şuştin
7463,abwischen::V,njaamedh,pakîj kirin
7464,abwischen::V,sihkastit,pakîj kirin
7465,abwischen::V,sihkkut,pakîj kirin
7466,abwischen::V,sikkođ,pakîj kirin
7467,abwischen::V,sekkad,pakîj kirin
7468,abwischen::V,чисстэ,pakîj kirin
7469,spülen::V,skuvledh,şuştin
7470,spülen::V,dåjddet,şuştin
7471,spülen::V,doidit,şuştin
7472,spülen::V,skuljiđ,şuştin
7473,spülen::V,toideđ,şuştin
7474,spülen::V,tåiddad,şuştin
7475,spülen::V,sku´lljeed,şuştin
7476,spülen::V,пэ̄ссэ,şuştin
7477,fegen::V,sööpedh,maliştin
7478,fegen::V,suohttsit,maliştin
7479,fegen::V,luvdet,maliştin
7480,fegen::V,sihostiđ,maliştin
7481,fegen::V,roppâđ,maliştin
7482,fegen::V,västtad,maliştin
7483,fegen::V,seekksted,maliştin
7484,fegen::V,по̄а̄шшэ,maliştin
7485,kehren::V,tjirredh,maliştin
7486,kehren::V,såbit,maliştin
7487,kehren::V,luvdet,maliştin
7488,kehren::V,suo'pâlistiđ,maliştin
7489,kehren::V,västtad,maliştin
7490,kehren::V,по̄а̄шшэ,maliştin
7491,baden::V,voejedidh,serîşûştin
7492,baden::V,gálatjit,serîşûştin
7493,baden::V,gálašit,serîşûştin
7494,baden::V,lávguđ,serîşûştin
7495,baden::V,vuõjjâd,serîşûştin
7496,baden::V,sääunõõttâd,serîşûştin
7497,baden::V,вӯйнэдтэ,serîşûştin
7498,sich waschen::V,bïssedidh,serîşûştin
7499,sich waschen::V,basádit,serîşûştin
7500,sich waschen::V,basadit,serîşûştin
7501,sich waschen::V,posâdâttâđ,serîşûştin
7502,sich waschen::V,põõuuõõttâd,serîşûştin
7503,sich waschen::V,пэзнэдтэ,serîşûştin
7504,ausziehen::V,svæjkedh,jê kirin
7505,ausziehen::V,nuollat,jê kirin
7506,ausziehen::V,nuollat,jê kirin
7507,ausziehen::V,noollâđ,jê kirin
7508,ausziehen::V,nõõllâd,jê kirin
7509,ausziehen::V,jä´hssed,jê kirin
7510,ausziehen::V,я̄ккьсе,jê kirin
7511,anziehen::V,gaarvoehtidh,pê kirin
7512,anziehen::V,tsåggåt,pê kirin
7513,anziehen::V,nahkehit,pê kirin
7514,anziehen::V,čákŋat,pê kirin
7515,anziehen::V,ká'rvuttiđ,pê kirin
7516,anziehen::V,čouggâd,pê kirin
7517,anziehen::V,nââ´ǩǩted,pê kirin
7518,anziehen::V,ца̄гке,pê kirin
7519,anziehen::V,наккьхе,pê kirin
7520,sich anziehen::V,gåårvedidh,xwe kirin
7521,sich anziehen::V,gárvvunit,xwe kirin
7522,sich anziehen::V,gárvodit,xwe kirin
7523,sich anziehen::V,kárvudâttâđ,xwe kirin
7524,sich anziehen::V,teâvõõttâd,xwe kirin
7525,sich anziehen::V,туввнэдтэ,xwe kirin
7526,kämmen::V,tjåhkodh,şeh kirin
7527,kämmen::V,rájddat,şeh kirin
7528,kämmen::V,čohkut,şeh kirin
7529,kämmen::V,čohhoođ,şeh kirin
7530,kämmen::V,čååkkad,şeh kirin
7531,kämmen::V,чоагкэ,şeh kirin
7532,schmücken::V,rïesedh,xemilandin
7533,schmücken::V,feegredh,xemilandin
7534,schmücken::V,hiervvit,xemilandin
7535,schmücken::V,tjáppedit,xemilandin
7536,schmücken::V,čiŋahit,xemilandin
7537,schmücken::V,čiŋâttiđ,xemilandin
7538,schmücken::V,heärvted,xemilandin
7539,schmücken::V,ре̄ввклаххьтэ,xemilandin
7540,sagen::V,jiehtedh,gotin
7541,sagen::V,jiehtedh,peyivîn
7542,sagen::V,javllat,gotin
7543,sagen::V,javllat,peyivîn
7544,sagen::V,dadjat,gotin
7545,sagen::V,dadjat,peyivîn
7546,sagen::V,cealkit,gotin
7547,sagen::V,cealkit,peyivîn
7548,sagen::V,ettâđ,gotin
7549,sagen::V,ettâđ,peyivîn
7550,sagen::V,celkkiđ,gotin
7551,sagen::V,celkkiđ,peyivîn
7552,sagen::V,nõmmeed,gotin
7553,sagen::V,nõmmeed,peyivîn
7554,sagen::V,ceä´lǩǩed,gotin
7555,sagen::V,ceä´lǩǩed,peyivîn
7556,sagen::V,е̄ввэ,gotin
7557,sagen::V,е̄ввэ,peyivîn
7558,sagen::V,це̄ӆӆьке,gotin
7559,sagen::V,це̄ӆӆьке,peyivîn
7560,sprechen::V,håaledh,peyivîn
7561,sprechen::V,rudnat,peyivîn
7562,sprechen::V,runádit,peyivîn
7563,sprechen::V,sárdnut,peyivîn
7564,sprechen::V,sárnuđ,peyivîn
7565,sprechen::V,särnnad,peyivîn
7566,sprechen::V,са̄ррнэ,peyivîn
7567,reden::V,håaledh,axaftin
7568,reden::V,sáhkadit,axaftin
7569,reden::V,hupmat,axaftin
7570,reden::V,arvâlâddâđ,axaftin
7571,reden::V,sárnudiđ,axaftin
7572,reden::V,mainsted,axaftin
7573,reden::V,е̄внэллэ,axaftin
7574,sich unterhalten::V,soptsestalledh,hev biştaxilin
7575,sich unterhalten::V,ságastit,hev biştaxilin
7576,sich unterhalten::V,ságastallat,hev biştaxilin
7577,sich unterhalten::V,jumadit,hev biştaxilin
7578,sich unterhalten::V,ságastallat,hev biştaxilin
7579,sich unterhalten::V,ma'inâstiđ,hev biştaxilin
7580,sich unterhalten::V,maainsted,hev biştaxilin
7581,sich unterhalten::V,мо̄а̄йнсе,hev biştaxilin
7582,fragen::V,gihtjedh,pirsîn
7583,fragen::V,gihtjedh,pirs kirin
7584,fragen::V,gahtjat,pirsîn
7585,fragen::V,gahtjat,pirs kirin
7586,fragen::V,gatjádit,pirsîn
7587,fragen::V,gatjádit,pirs kirin
7588,fragen::V,jearrat,pirsîn
7589,fragen::V,jearrat,pirs kirin
7590,fragen::V,koijâdiđ,pirsîn
7591,fragen::V,koijâdiđ,pirs kirin
7592,fragen::V,kõõččâd,pirsîn
7593,fragen::V,kõõččâd,pirs kirin
7594,fragen::V,кэ̄дже,pirsîn
7595,fragen::V,кэ̄дже,pirs kirin
7596,bitten::V,birredh,tika kirin
7597,bitten::V,aanoestidh,tika kirin
7598,bitten::V,rohkelassjedh,tika kirin
7599,bitten::V,ádnot,tika kirin
7600,bitten::V,gåhttjot,tika kirin
7601,bitten::V,bivdit,tika kirin
7602,bitten::V,pivdeđ,tika kirin
7603,bitten::V,äännad,tika kirin
7604,bitten::V,raukkâd,tika kirin
7605,bitten::V,а̄нкэ,tika kirin
7606,bitten::V,кэ̄дже,tika kirin
7607,erzählen::V,saakestidh,behs kirin
7608,erzählen::V,giehttot,behs kirin
7609,erzählen::V,subtsastit,behs kirin
7610,erzählen::V,muitalit,behs kirin
7611,erzählen::V,uvástâllâđ,behs kirin
7612,erzählen::V,ma'inâstiđ,behs kirin
7613,erzählen::V,maainsted,behs kirin
7614,erzählen::V,мо̄а̄йнсе,behs kirin
7615,mitteilen::V,såårnedh,vegotin
7616,mitteilen::V,bïeljelidh,vegotin
7617,mitteilen::V,diededit,vegotin
7618,mitteilen::V,dieđihit,vegotin
7619,mitteilen::V,a'lmottiđ,vegotin
7620,mitteilen::V,tie´đted,vegotin
7621,mitteilen::V,це̄ӆӆьке,vegotin
7622,nennen::V,gåhtjodh,bi nav kirin
7623,nennen::V,lahtedh,bi nav kirin
7624,nennen::V,nammadit,bi nav kirin
7625,nennen::V,gohččut,bi nav kirin
7626,nennen::V,nomâttiđ,bi nav kirin
7627,nennen::V,koččođ,bi nav kirin
7628,nennen::V,nõõmted,bi nav kirin
7629,nennen::V,нэ̄ммдэ,bi nav kirin
7630,nennen::V,це̄ӆӆьке,bi nav kirin
7631,rufen::V,gåhtjodh,bakirin
7632,rufen::V,tjåarvodh,bakirin
7633,rufen::V,tjuorvvot,bakirin
7634,rufen::V,čuorvut,bakirin
7635,rufen::V,čuár'vuđ,bakirin
7636,rufen::V,kåččad,bakirin
7637,rufen::V,čuârvvad,bakirin
7638,rufen::V,коаххче,bakirin
7639,prahlen::V,girmedh,pesnê xwe dan
7640,prahlen::V,goarssudit,pesnê xwe dan
7641,prahlen::V,rábmot,pesnê xwe dan
7642,prahlen::V,ramâččâttâđ,pesnê xwe dan
7643,prahlen::V,kuärggõõttâd,pesnê xwe dan
7644,prahlen::V,куарктэ,pesnê xwe dan
7645,übersetzen::V,jarkoestidh,qulibandin
7646,übersetzen::V,jarkoestidh,derbas kirin
7647,übersetzen::V,jårggålit,qulibandin
7648,übersetzen::V,jårggålit,derbas kirin
7649,übersetzen::V,jorgalit,qulibandin
7650,übersetzen::V,jorgalit,derbas kirin
7651,übersetzen::V,jurgâliđ,qulibandin
7652,übersetzen::V,jurgâliđ,derbas kirin
7653,übersetzen::V,jåårǥlâ´tted,qulibandin
7654,übersetzen::V,jåårǥlâ´tted,derbas kirin
7655,denken::V,ussjedidh,fikirîn
7656,denken::V,ájádallat,fikirîn
7657,denken::V,usjudit,fikirîn
7658,denken::V,jurddašit,fikirîn
7659,denken::V,jurdeđ,fikirîn
7660,denken::V,ju'rdâččiđ,fikirîn
7661,denken::V,juurdčed,fikirîn
7662,denken::V,юррьтэ,fikirîn
7663,glauben::V,jaehkedh,bawer bûn
7664,glauben::V,jáhkket,bawer bûn
7665,glauben::V,jáhkkit,bawer bûn
7666,glauben::V,oskođ,bawer bûn
7667,glauben::V,jähittiđ,bawer bûn
7668,glauben::V,åskkad,bawer bûn
7669,glauben::V,оасскэ,bawer bûn
7670,bemerken::V,aajhtsedh,bala xwe dan
7671,bemerken::V,aajhtsedh,çac lê ketin
7672,bemerken::V,lahtestidh,bala xwe dan
7673,bemerken::V,lahtestidh,çac lê ketin
7674,bemerken::V,ájttsat,bala xwe dan
7675,bemerken::V,ájttsat,çac lê ketin
7676,bemerken::V,gæhttjat,bala xwe dan
7677,bemerken::V,gæhttjat,çac lê ketin
7678,bemerken::V,tsuojggit,bala xwe dan
7679,bemerken::V,tsuojggit,çac lê ketin
7680,bemerken::V,áicat,bala xwe dan
7681,bemerken::V,áicat,çac lê ketin
7682,bemerken::V,fuobmát,bala xwe dan
7683,bemerken::V,fuobmát,çac lê ketin
7684,bemerken::V,aiccâđ,bala xwe dan
7685,bemerken::V,aiccâđ,çac lê ketin
7686,bemerken::V,huá'mášiđ,bala xwe dan
7687,bemerken::V,huá'mášiđ,çac lê ketin
7688,bemerken::V,aiccâd,bala xwe dan
7689,bemerken::V,aiccâd,çac lê ketin
7690,bemerken::V,huõmsted,bala xwe dan
7691,bemerken::V,huõmsted,çac lê ketin
7692,bemerken::V,уййнэ,bala xwe dan
7693,bemerken::V,уййнэ,çac lê ketin
7694,erkennen::V,dabtedh,pêhesîn
7695,erkennen::V,dåbddåt,pêhesîn
7696,erkennen::V,dovdát,pêhesîn
7697,erkennen::V,fuobmát,pêhesîn
7698,erkennen::V,tubdâđ,pêhesîn
7699,erkennen::V,tobddâd,pêhesîn
7700,erkennen::V,тӣдтӭ,pêhesîn
7701,erkennen::V,то̄ммтэ,pêhesîn
7702,begreifen::V,daapadidh,fêmkirin
7703,begreifen::V,buojkkát,fêmkirin
7704,begreifen::V,ipmirdit,fêmkirin
7705,begreifen::V,iberdiđ,fêmkirin
7706,begreifen::V,tobddâd,fêmkirin
7707,begreifen::V,то̄ӆӆькье,fêmkirin
7708,verstehen::V,guarkedh,fêmkirin
7709,verstehen::V,árvvedit,fêmkirin
7710,verstehen::V,guopmat,fêmkirin
7711,verstehen::V,addiđ,fêmkirin
7712,verstehen::V,tobddâd,fêmkirin
7713,verstehen::V,fi´ttjed,fêmkirin
7714,verstehen::V,о̄а̄нтшэ,fêmkirin
7715,lernen::V,bïhkemdidh,halmandin
7716,lernen::V,bïhkemdidh,fêrbun
7717,lernen::V,oahppat,halmandin
7718,lernen::V,oahppat,fêrbun
7719,lernen::V,oahppat,halmandin
7720,lernen::V,oahppat,fêrbun
7721,lernen::V,oppâđ,halmandin
7722,lernen::V,oppâđ,fêrbun
7723,lernen::V,mättjed,halmandin
7724,lernen::V,mättjed,fêrbun
7725,lernen::V,уххцтэдтэ,halmandin
7726,lernen::V,уххцтэдтэ,fêrbun
7727,wissen::V,dietedh,zanîn
7728,wissen::V,diehtet,zanîn
7729,wissen::V,diehtit,zanîn
7730,wissen::V,tiettiđ,zanîn
7731,wissen::V,tie´tted,zanîn
7732,wissen::V,тӣдтӭ,zanîn
7733,sich erinnern an::V,mujhtedh,bir bûn
7734,sich erinnern an::V,mujttet,bir bûn
7735,sich erinnern an::V,muitát,bir bûn
7736,sich erinnern an::V,muštáđ,bir bûn
7737,sich erinnern an::V,mu´štted,bir bûn
7738,sich erinnern an::V,мушштсэллэ,bir bûn
7739,vergessen::V,åajaldidh,ji bir kirin
7740,vergessen::V,vååjeldehtedh,ji bir kirin
7741,vergessen::V,vajálduhttet,ji bir kirin
7742,vergessen::V,vajáldahttit,ji bir kirin
7743,vergessen::V,vájáldittiđ,ji bir kirin
7744,vergessen::V,vääildâ´tted,ji bir kirin
7745,vergessen::V,вуаййлаххьтэ,ji bir kirin
7746,messen::V,meatadidh,pê kanîn
7747,messen::V,mïetestidh,pê kanîn
7748,messen::V,mihttit,pê kanîn
7749,messen::V,miehttit,pê kanîn
7750,messen::V,mihtidit,pê kanîn
7751,messen::V,mittediđ,pê kanîn
7752,messen::V,metteed,pê kanîn
7753,messen::V,mie´r'reed,pê kanîn
7754,messen::V,ме̄ррьдэ,pê kanîn
7755,zählen::V,ryöknehtidh,hejmardin
7756,zählen::V,låhkåt,hejmardin
7757,zählen::V,lohkat,hejmardin
7758,zählen::V,lyeš'tiđ,hejmardin
7759,zählen::V,la´sǩǩeed,hejmardin
7760,zählen::V,ло̄гкэ,hejmardin
7761,rechnen::V,åbrodh,hesibandin
7762,rechnen::V,ryöknedh,hesibandin
7763,rechnen::V,riekknit,hesibandin
7764,rechnen::V,låhkåt,hesibandin
7765,rechnen::V,rēhkenastit,hesibandin
7766,rechnen::V,rēhkenuššat,hesibandin
7767,rechnen::V,reknistiđ,hesibandin
7768,rechnen::V,rekknâ´stted,hesibandin
7769,rechnen::V,ло̄гкэ,hesibandin
7770,lesen::V,lohkedh,xwendin
7771,lesen::V,låhkåt,xwendin
7772,lesen::V,lohkat,xwendin
7773,lesen::V,luuhâđ,xwendin
7774,lesen::V,lookkâd,xwendin
7775,lesen::V,ло̄гкэ,xwendin
7776,malen::V,måaladidh,rengandin
7777,malen::V,måaladidh,boyax kirin
7778,malen::V,feerpedh,rengandin
7779,malen::V,feerpedh,boyax kirin
7780,malen::V,mállit,rengandin
7781,malen::V,mállit,boyax kirin
7782,malen::V,njuohtat,rengandin
7783,malen::V,njuohtat,boyax kirin
7784,malen::V,mōlet,rengandin
7785,malen::V,mōlet,boyax kirin
7786,malen::V,mááláḋ,rengandin
7787,malen::V,mááláḋ,boyax kirin
7788,malen::V,kälkkeed,rengandin
7789,malen::V,kälkkeed,boyax kirin
7790,malen::V,maa´l'jed,rengandin
7791,malen::V,maa´l'jed,boyax kirin
7792,malen::V,рисовайе,rengandin
7793,malen::V,рисовайе,boyax kirin
7794,malen::V,риссъе,rengandin
7795,malen::V,риссъе,boyax kirin
7796,zeichnen::V,guvviedidh,işaret kirin
7797,zeichnen::V,tjuorggat,işaret kirin
7798,zeichnen::V,sárgut,işaret kirin
7799,zeichnen::V,tevdnet,işaret kirin
7800,zeichnen::V,sárguđ,işaret kirin
7801,zeichnen::V,pirsted,işaret kirin
7802,zeichnen::V,piirsted,işaret kirin
7803,zeichnen::V,рисовайе,işaret kirin
7804,zeichnen::V,риссъе,işaret kirin
7805,schreiben::V,tjaeledh,nivîsandin
7806,schreiben::V,tjállet,nivîsandin
7807,schreiben::V,čállit,nivîsandin
7808,schreiben::V,čäälliđ,nivîsandin
7809,schreiben::V,ǩiirjted,nivîsandin
7810,schreiben::V,кырьйхе,nivîsandin
7811,besitzen::V,eekedh,hebûn
7812,besitzen::V,æjggut,hebûn
7813,besitzen::V,oamastit,hebûn
7814,besitzen::V,omâstiđ,hebûn
7815,besitzen::V,lee´d,hebûn
7816,besitzen::V,лиййе,hebûn
7817,kaufen::V,åestedh,kirîn
7818,kaufen::V,oasstet,kirîn
7819,kaufen::V,oastit,kirîn
7820,kaufen::V,uás'tiđ,kirîn
7821,kaufen::V,vuä´stted,kirîn
7822,kaufen::V,вуэссьтэ,kirîn
7823,verkaufen::V,doekedh,firotin
7824,verkaufen::V,vuobddet,firotin
7825,verkaufen::V,vuovdit,firotin
7826,verkaufen::V,vyeb'diđ,firotin
7827,verkaufen::V,kaaupšed,firotin
7828,verkaufen::V,мӣгкэ,firotin
7829,bezahlen::V,maeksedh,pere dan
7830,bezahlen::V,mákset,pere dan
7831,bezahlen::V,máksit,pere dan
7832,bezahlen::V,mäksiđ,pere dan
7833,bezahlen::V,mä´hssed,pere dan
7834,bezahlen::V,ма̄ккьсе,pere dan
7835,zahlen::V,maeksedh,pere dan
7836,zahlen::V,maeksedh,dayin
7837,zahlen::V,mákset,pere dan
7838,zahlen::V,mákset,dayin
7839,zahlen::V,máksit,pere dan
7840,zahlen::V,máksit,dayin
7841,zahlen::V,mäksiđ,pere dan
7842,zahlen::V,mäksiđ,dayin
7843,zahlen::V,mä´hssed,pere dan
7844,zahlen::V,mä´hssed,dayin
7845,zahlen::V,ма̄ккьсе,pere dan
7846,zahlen::V,ма̄ккьсе,dayin
7847,beherrschen::V,reeredh,zebt kirin
7848,beherrschen::V,reeredh,hukim kirin
7849,beherrschen::V,ráddit,zebt kirin
7850,beherrschen::V,ráddit,hukim kirin
7851,beherrschen::V,ráđ'đet,zebt kirin
7852,beherrschen::V,ráđ'đet,hukim kirin
7853,beherrschen::V,háldet,zebt kirin
7854,beherrschen::V,háldet,hukim kirin
7855,beherrschen::V,hálddašit,zebt kirin
7856,beherrschen::V,hálddašit,hukim kirin
7857,beherrschen::V,ha'ldâšiđ,zebt kirin
7858,beherrschen::V,ha'ldâšiđ,hukim kirin
7859,beherrschen::V,vaaldšed,zebt kirin
7860,beherrschen::V,vaaldšed,hukim kirin
7861,beherrschen::V,владейэ,zebt kirin
7862,beherrschen::V,владейэ,hukim kirin
7863,ertragen::V,eebledh,bihêzkirin
7864,ertragen::V,vïssjedh,bihêzkirin
7865,ertragen::V,ælljat,bihêzkirin
7866,ertragen::V,gierdat,bihêzkirin
7867,ertragen::V,gil'lát,bihêzkirin
7868,ertragen::V,tuád'dud,bihêzkirin
7869,ertragen::V,cevziđ,bihêzkirin
7870,ertragen::V,tuâd'dad,bihêzkirin
7871,ertragen::V,ǩeâl'l'jed,bihêzkirin
7872,ertragen::V,кӣрршэ,bihêzkirin
7873,Ruf::N,ruodja,hawar
7874,Ruf::N,tjuorvas,hawar
7875,Ruf::N,čurvestat,hawar
7876,Ruf::N,koččom,hawar
7877,Ruf::N,pákkum,hawar
7878,Ruf::N,čuârvvmoš,hawar
7879,Gewalt::N,vahágahttem,zor
7880,Gewalt::N,veahkaváldi,zor
7881,Gewalt::N,vie'hâväldi,zor
7882,Gewalt::N,pâ´elviõkk,zor
7883,Gewalt::N,вӣгк,zor
7884,fein::A,fijne,tenik
7885,fein::A,seaggi,tenik
7886,fein::A,fiinnis,tenik
7887,fein::A,fiijnes,tenik
7888,fein::A,fiinâs,tenik
7889,fein::A,се̄ӈькесь,tenik
