,Concept_ID,sk,se
7404,einwickeln::V,zabaliť,gárrat
7405,einwickeln::V,zabaliť,giessat
7406,einwickeln::V,zabaliť,gurpat
7407,einwickeln::V,zabaliť,kiessâđ
7408,einwickeln::V,zabaliť,ǩiõssâd
7409,einwickeln::V,zabaliť,кӣссэ
7410,tragen::V,niesť,guedtedh
7411,tragen::V,niesť,guoddet
7412,tragen::V,niesť,guoddit
7413,tragen::V,niesť,kyed'diđ
7414,tragen::V,niesť,kue´d'ded
7415,tragen::V,niesť,кӯннҌтэ
7416,schleppen::V,vliecť,fatnehtidh
7417,schleppen::V,vliecť,sliehpit
7418,schleppen::V,vliecť,feastit
7419,schleppen::V,vliecť,vie'šidiđ
7420,schleppen::V,vliecť,hinnađ
7421,schleppen::V,vliecť,nje´ʒʒed
7422,schleppen::V,vliecť,чуввкэ
7423,ziehen::V,ťahať,giesedh
7424,ziehen::V,ťahať,giesset
7425,ziehen::V,ťahať,geassit
7426,ziehen::V,ťahať,keessiđ
7427,ziehen::V,ťahať,ǩie´ssed
7428,ziehen::V,ťahať,ке̄ссе
7429,aufbewahren::V,uložiť,vöörhkedh
7430,aufbewahren::V,uložiť,vuorkkit
7431,aufbewahren::V,uložiť,seailluhit
7432,aufbewahren::V,uložiť,siä'iluttiđ
7433,aufbewahren::V,uložiť,seeilted
7434,aufbewahren::V,uložiť,рӯкнэ
7435,aufbewahren::V,uschovať,vöörhkedh
7436,aufbewahren::V,uschovať,vuorkkit
7437,aufbewahren::V,uschovať,seailluhit
7438,aufbewahren::V,uschovať,siä'iluttiđ
7439,aufbewahren::V,uschovať,seeilted
7440,aufbewahren::V,uschovať,рӯкнэ
7441,werfen::V,hodiť,slampestidh
7442,werfen::V,hodiť,bálkkot
7443,werfen::V,hodiť,suhppet
7444,werfen::V,hodiť,šlivgiđ
7445,werfen::V,hodiť,čeâǥǥted
7446,werfen::V,hodiť,суэххпэ
7447,werfen::V,vrhnúť,slampestidh
7448,werfen::V,vrhnúť,bálkkot
7449,werfen::V,vrhnúť,suhppet
7450,werfen::V,vrhnúť,šlivgiđ
7451,werfen::V,vrhnúť,čeâǥǥted
7452,werfen::V,vrhnúť,суэххпэ
7453,fangen::V,chytať,bivtedh
7454,fangen::V,chytať,giddit
7455,fangen::V,chytať,bivdit
7456,fangen::V,chytať,toppiđ
7457,fangen::V,chytať,tää´vted
7458,fangen::V,chytať,та̄бпэ
7459,fangen::V,chytať,со̄а̄гкэ
7460,packen::V,baliť,doerelidh
7461,packen::V,baliť,kreemsedh
7462,packen::V,baliť,doahppit
7463,packen::V,baliť,doahput
7464,packen::V,baliť,tuáppuđ
7465,packen::V,baliť,ká'ivâstiđ
7466,packen::V,baliť,tää´vted
7467,packen::V,baliť,каццсе
7468,packen::V,baliť,туэрркэ
7469,packen::V,baliť,ро̄а̄ппчье
7470,packen::V,chytiť,doerelidh
7471,packen::V,chytiť,kreemsedh
7472,packen::V,chytiť,doahppit
7473,packen::V,chytiť,doahput
7474,packen::V,chytiť,tuáppuđ
7475,packen::V,chytiť,ká'ivâstiđ
7476,packen::V,chytiť,tää´vted
7477,packen::V,chytiť,каццсе
7478,packen::V,chytiť,туэрркэ
7479,packen::V,chytiť,ро̄а̄ппчье
7480,verstecken::V,skryť,tjïekedh
7481,verstecken::V,skryť,tjiehkat
7482,verstecken::V,skryť,čiehkat
7483,verstecken::V,skryť,čieḥâđ
7484,verstecken::V,skryť,peittad
7485,verstecken::V,skryť,пе̄йхьтэ
7486,verstecken::V,schovať,tjïekedh
7487,verstecken::V,schovať,tjiehkat
7488,verstecken::V,schovať,čiehkat
7489,verstecken::V,schovať,čieḥâđ
7490,verstecken::V,schovať,peittad
7491,verstecken::V,schovať,пе̄йхьтэ
7492,teilen::V,podeliť,juekedh
7493,teilen::V,podeliť,juohket
7494,teilen::V,podeliť,juohkit
7495,teilen::V,podeliť,jyeḥiđ
7496,teilen::V,podeliť,jue´ǩǩed
7497,teilen::V,podeliť,ю̄гке
7498,teilen::V,podeliť,ра̄ттҍке
7499,teilen::V,rozdeliť,juekedh
7500,teilen::V,rozdeliť,juohket
7501,teilen::V,rozdeliť,juohkit
7502,teilen::V,rozdeliť,jyeḥiđ
7503,teilen::V,rozdeliť,jue´ǩǩed
7504,teilen::V,rozdeliť,ю̄гке
7505,teilen::V,rozdeliť,ра̄ттҍке
7506,schicken::V,posielať,saadtodh
7507,schicken::V,posielať,sáddit
7508,schicken::V,posielať,sáddet
7509,schicken::V,posielať,vuo'lgâttiđ
7510,schicken::V,posielať,vuõltteed
7511,schicken::V,posielať,вӯлкхэ
7512,bringen::V,priniesť,buektedh
7513,bringen::V,priniesť,doalvvot
7514,bringen::V,priniesť,buktit
7515,bringen::V,priniesť,tuál'vuđ
7516,bringen::V,priniesť,pu´htted
7517,bringen::V,priniesť,пыххьтэ
7518,hinzufügen::V,pripojiť,dievhtedh
7519,hinzufügen::V,pripojiť,duoddit
7520,hinzufügen::V,pripojiť,lasedit
7521,hinzufügen::V,pripojiť,lasihit
7522,hinzufügen::V,pripojiť,lasettiđ
7523,hinzufügen::V,pripojiť,lââ´zzted
7524,hinzufügen::V,pripojiť,лажьхе
7525,bekommen::V,dostať,åadtjodh
7526,bekommen::V,dostať,åttjudit
7527,bekommen::V,dostať,oažžut
7528,bekommen::V,dostať,juksâđ
7529,bekommen::V,dostať,uáž'žuđ
7530,bekommen::V,dostať,vuäǯ'ǯâd
7531,bekommen::V,dostať,вуаннче
7532,erhalten::V,prijať,åadtjodh
7533,erhalten::V,prijať,oadtjot
7534,erhalten::V,prijať,oažžut
7535,erhalten::V,prijať,uáž'žuđ
7536,erhalten::V,prijať,vuäǯ'ǯâd
7537,erhalten::V,prijať,ва̄лльтэ
7538,nehmen::V,vziať,vaeltedh
7539,nehmen::V,vziať,válldet
7540,nehmen::V,vziať,váldit
7541,nehmen::V,vziať,väldiđ
7542,nehmen::V,vziať,vä´ldded
7543,nehmen::V,vziať,ва̄лльтэ
7544,wählen::V,voliť,veeljedh
7545,wählen::V,voliť,válljit
7546,wählen::V,voliť,válljet
7547,wählen::V,voliť,valjiđ
7548,wählen::V,voliť,vaalšed
7549,wählen::V,voliť,va´lljeed
7550,wählen::V,voliť,воалшэ
7551,auswählen::V,vybrať,veeljedh
7552,auswählen::V,vybrať,tjuolldet
7553,auswählen::V,vybrať,válljet
7554,auswählen::V,vybrať,valjiđ
7555,auswählen::V,vybrať,vaalšed
7556,auswählen::V,vybrať,va´lljeed
7557,auswählen::V,vybrať,воалшэ
7558,auswählen::V,vyvoliť,veeljedh
7559,auswählen::V,vyvoliť,tjuolldet
7560,auswählen::V,vyvoliť,válljet
7561,auswählen::V,vyvoliť,valjiđ
7562,auswählen::V,vyvoliť,vaalšed
7563,auswählen::V,vyvoliť,va´lljeed
7564,auswählen::V,vyvoliť,воалшэ
7565,bewahren::V,zachovať,vaarjelidh
7566,bewahren::V,zachovať,bisodit
7567,bewahren::V,zachovať,várjjalit
7568,bewahren::V,zachovať,seailluhit
7569,bewahren::V,zachovať,varjâliđ
7570,bewahren::V,zachovať,varjjled
7571,bewahren::V,zachovať,ӣшшьтэ
7572,bewahren::V,zachovať,во̄а̄ррьдэ
7573,behindern::V,zavadzať,hööptdeh
7574,behindern::V,zavadzať,hieredit
7575,behindern::V,zavadzať,muhttet
7576,behindern::V,zavadzať,eastadit
7577,behindern::V,zavadzať,estiđ
7578,behindern::V,zavadzať,coggâđ
7579,behindern::V,zavadzať,hettiđ
7580,behindern::V,zavadzať,cõggâd
7581,behindern::V,zavadzať,е̄кхэллэ
7582,behindern::V,byť v ceste,hööptdeh
7583,behindern::V,byť v ceste,hieredit
7584,behindern::V,byť v ceste,muhttet
7585,behindern::V,byť v ceste,eastadit
7586,behindern::V,byť v ceste,estiđ
7587,behindern::V,byť v ceste,coggâđ
7588,behindern::V,byť v ceste,hettiđ
7589,behindern::V,byť v ceste,cõggâd
7590,behindern::V,byť v ceste,е̄кхэллэ
7591,verderben::V,skaziť,biejstedh
7592,verderben::V,skaziť,spedjat
7593,verderben::V,skaziť,billistit
7594,verderben::V,skaziť,pillediđ
7595,verderben::V,skaziť,tårmmad
7596,verderben::V,skaziť,pe´llsted
7597,verderben::V,skaziť,тоаррмэ
7598,verderben::V,skaziť,ма̄ййкэ
7599,beschädigen::V,ublížiť,fæjloedidh
7600,beschädigen::V,ublížiť,vahágahttet
7601,beschädigen::V,ublížiť,bilidit
7602,beschädigen::V,ublížiť,vahâgittiđ
7603,beschädigen::V,ublížiť,pä´rtteed
7604,beschädigen::V,ublížiť,муррьтэ
7605,beschädigen::V,poškodiť,fæjloedidh
7606,beschädigen::V,poškodiť,vahágahttet
7607,beschädigen::V,poškodiť,bilidit
7608,beschädigen::V,poškodiť,vahâgittiđ
7609,beschädigen::V,poškodiť,pä´rtteed
7610,beschädigen::V,poškodiť,муррьтэ
7611,zerbrechen::V,rozbiť,tsööpkedh
7612,zerbrechen::V,rozbiť,doadjet
7613,zerbrechen::V,rozbiť,cuvket
7614,zerbrechen::V,rozbiť,cuov'kkiđ
7615,zerbrechen::V,rozbiť,muårrâd
7616,zerbrechen::V,rozbiť,cu´vǩǩeed
7617,zerbrechen::V,rozbiť,муррьтэ
7618,zerbrechen::V,prelomiť,tsööpkedh
7619,zerbrechen::V,prelomiť,doadjet
7620,zerbrechen::V,prelomiť,cuvket
7621,zerbrechen::V,prelomiť,cuov'kkiđ
7622,zerbrechen::V,prelomiť,muårrâd
7623,zerbrechen::V,prelomiť,cu´vǩǩeed
7624,zerbrechen::V,prelomiť,муррьтэ
7625,zerreißen::V,pretrhnúť,gejhkielidh
7626,zerreißen::V,pretrhnúť,gajkudit
7627,zerreißen::V,pretrhnúť,gaikkodit
7628,zerreißen::V,pretrhnúť,ráisket
7629,zerreißen::V,pretrhnúť,kiškođ
7630,zerreißen::V,pretrhnúť,ra´šǩǩeed
7631,zerreißen::V,pretrhnúť,пуатткэ
7632,zerstören::V,zničiť,eerjedh
7633,zerstören::V,zničiť,biejsstet
7634,zerstören::V,zničiť,håhkkidit
7635,zerstören::V,zničiť,heavahit
7636,zerstören::V,zničiť,duš'šadit
7637,zerstören::V,zničiť,bilidit
7638,zerstören::V,zničiť,hevâttiđ
7639,zerstören::V,zničiť,hiâvted
7640,zerstören::V,zničiť,ёҏтэ
7641,verbrennen::V,spáliť,båeltedh
7642,verbrennen::V,spáliť,boalldet
7643,verbrennen::V,spáliť,boaldit
7644,verbrennen::V,spáliť,puál'diđ
7645,verbrennen::V,spáliť,puä´ldded
7646,verbrennen::V,spáliť,пуэлльтэ
7647,geben::V,dať,vedtedh
7648,geben::V,dať,vaddet
7649,geben::V,dať,addit
7650,geben::V,dať,addliđ
7651,geben::V,dať,ä´n
7652,geben::V,dať,аннҍтэ
7653,reichen::V,podať,geelkedh
7654,reichen::V,podať,lagádit
7655,reichen::V,podať,geiget
7656,reichen::V,podať,keigiđ
7657,reichen::V,podať,vuõiggâ´stted
7658,reichen::V,podať,аннҍтэ
7659,schenken::V,darovať,vedtedh
7660,schenken::V,darovať,vaddet
7661,schenken::V,darovať,skeaŋkut
7662,schenken::V,darovať,skeŋket
7663,schenken::V,darovať,skeŋkkiđ
7664,schenken::V,darovať,sǩiâŋkkâd
7665,schenken::V,darovať,ла̄ххе
7666,versprechen::V,sľúbiť,luhpiedidh
7667,versprechen::V,sľúbiť,jáhttet
7668,versprechen::V,sľúbiť,lohpidit
7669,versprechen::V,sľúbiť,lopediđ
7670,versprechen::V,sľúbiť,lå´ppeed
7671,versprechen::V,sľúbiť,о̄а̄шштҍе
7672,wünschen::V,želať,lahkoehtidh
7673,wünschen::V,želať,sávvat
7674,wünschen::V,želať,sávadit
7675,wünschen::V,želať,doaivvuhit
7676,wünschen::V,želať,tuá'ivuttiđ
7677,wünschen::V,želať,tuâivvad
7678,wünschen::V,želať,туввэ
7679,loben::V,chváliť,girmedh
7680,loben::V,chváliť,májnnot
7681,loben::V,chváliť,rámmpot
7682,loben::V,chváliť,máidnut
7683,loben::V,chváliť,rámidit
7684,loben::V,chváliť,rammuđ
7685,loben::V,chváliť,rämidiđ
7686,loben::V,chváliť,ââ´leed
7687,loben::V,chváliť,ǩei´tted
7688,loben::V,chváliť,кыйта
7689,küssen::V,bozkať,tjånnahtidh
7690,küssen::V,bozkať,tjuvliestidh
7691,küssen::V,bozkať,tjullit
7692,küssen::V,bozkať,tjulestit
7693,küssen::V,bozkať,cum'mát
7694,küssen::V,bozkať,cummistit
7695,küssen::V,bozkať,cummâliđ
7696,küssen::V,bozkať,cu´mmsted
7697,küssen::V,bozkať,cu´mmstõõllâd
7698,küssen::V,bozkať,нӣссэ
7699,wiegen::V,kolísať,sjammadidh
7700,wiegen::V,kolísať,vuohttot
7701,wiegen::V,kolísať,vuohtudit
7702,wiegen::V,kolísať,vuohttut
7703,wiegen::V,kolísať,vuát'tuđ
7704,wiegen::V,kolísať,nuäkkad
7705,wiegen::V,kolísať,suâibted
7706,wiegen::V,kolísať,нуагкэ
7707,zudecken::V,prikryť,gaptjedh
7708,zudecken::V,prikryť,loavddet
7709,zudecken::V,prikryť,gokčat
7710,zudecken::V,prikryť,luáv'diđ
7711,zudecken::V,prikryť,kä´tted
7712,zudecken::V,prikryť,ка̄ххьтэ
7713,wecken::V,zobudiť,gåaskodh
7714,wecken::V,zobudiť,båktet
7715,wecken::V,zobudiť,boktit
7716,wecken::V,zobudiť,rávkat
7717,wecken::V,zobudiť,cuvnâđ
7718,wecken::V,zobudiť,counnâd
7719,wecken::V,zobudiť,цо̄ввнэ
7720,zeigen::V,ukázať,vuesiehtidh
7721,zeigen::V,ukázať,vuosedit
7722,zeigen::V,ukázať,giejgget
7723,zeigen::V,ukázať,čájehit
7724,zeigen::V,ukázať,čäittiđ
7725,zeigen::V,ukázať,čujottiđ
7726,zeigen::V,ukázať,čuäi´ted
7727,zeigen::V,ukázať,вӯзьхе
7728,führen::V,viesť,steeredh
7729,führen::V,viesť,doalvvot
7730,führen::V,viesť,láidet
7731,führen::V,viesť,jođettiđ
7732,führen::V,viesť,jåå´đted
7733,führen::V,viesť,выгкэ
7734,lehren::V,učiť,ööhpehtidh
7735,lehren::V,učiť,åhpadit
7736,lehren::V,učiť,oahpahit
7737,lehren::V,učiť,máttááttiđ
7738,lehren::V,učiť,mätt'ted
7739,lehren::V,učiť,vuä´ppsted
7740,lehren::V,učiť,ма̄тҍха
7741,unterrichten::V,vyučovať,ööhpehtidh
7742,unterrichten::V,vyučovať,lågådit
7743,unterrichten::V,vyučovať,åhpadit
7744,unterrichten::V,vyučovať,oahpahit
7745,unterrichten::V,vyučovať,škovliđ
7746,unterrichten::V,vyučovať,máttááttiđ
7747,unterrichten::V,vyučovať,mätt'ted
7748,unterrichten::V,vyučovať,vuä´ppsted
7749,unterrichten::V,vyučovať,ма̄тҍха
7750,aufziehen::V,vychovať,eeledh
7751,aufziehen::V,vychovať,bajedit
7752,aufziehen::V,vychovať,biebmat
7753,aufziehen::V,vychovať,pajaskeessiđ
7754,aufziehen::V,vychovať,šoddâdiđ
7755,aufziehen::V,vychovať,šõddeed
7756,aufziehen::V,vychovať,peâm'mad
7757,aufziehen::V,vychovať,вуэпьсе
7758,leiten::V,viesť,lijrehtidh
7759,leiten::V,viesť,lájddit
7760,leiten::V,viesť,oatsodit
7761,leiten::V,viesť,jođihit
7762,leiten::V,viesť,stivriđ
7763,leiten::V,viesť,hovdiđ
7764,leiten::V,viesť,jåå´đted
7765,leiten::V,viesť,выгкэ
7766,leiten::V,viesť,вӯййкье
7767,antreiben::V,popudiť,eadtjoestidh
7768,antreiben::V,popudiť,hasodit
7769,antreiben::V,popudiť,hállsjedit
7770,antreiben::V,popudiť,gevret
7771,antreiben::V,popudiť,rássat
7772,antreiben::V,popudiť,kušottiđ
7773,antreiben::V,popudiť,huá'puttiđ
7774,antreiben::V,popudiť,rääskted
7775,antreiben::V,popudiť,hõškkled
7776,antreiben::V,popudiť,ёадҌхе
7777,lassen::V,dať,baajedh
7778,lassen::V,dať,-ahttet
7779,lassen::V,dať,diktit
7780,lassen::V,dať,-ttiđ
7781,lassen::V,dať,ä´n
7782,lassen::V,dať,па̄ххкэ
7783,einladen::V,pozvať,bööredh
7784,einladen::V,pozvať,bivddit
7785,einladen::V,pozvať,gåhttjot
7786,einladen::V,pozvať,bovdet
7787,einladen::V,pozvať,koččođ
7788,einladen::V,pozvať,kåččad
7789,einladen::V,pozvať,коаххче
7790,einladen::V,povolať,bööredh
7791,einladen::V,povolať,bivddit
7792,einladen::V,povolať,gåhttjot
7793,einladen::V,povolať,bovdet
7794,einladen::V,povolať,koččođ
7795,einladen::V,povolať,kåččad
7796,einladen::V,povolať,коаххче
7797,vereinigen::V,spojiť,iktedidh
7798,vereinigen::V,spojiť,aktidit
7799,vereinigen::V,spojiť,ovttastahttit
7800,vereinigen::V,spojiť,o'vtâstittiđ
7801,vereinigen::V,spojiť,õhtteed
7802,vereinigen::V,spojiť,э̄хтхэ
7803,vereinigen::V,zjednotiť,iktedidh
7804,vereinigen::V,zjednotiť,aktidit
7805,vereinigen::V,zjednotiť,ovttastahttit
7806,vereinigen::V,zjednotiť,o'vtâstittiđ
7807,vereinigen::V,zjednotiť,õhtteed
7808,vereinigen::V,zjednotiť,э̄хтхэ
7809,besuchen::V,navštíviť,åahpodh
7810,besuchen::V,navštíviť,goevlelidh
7811,besuchen::V,navštíviť,guossit
7812,besuchen::V,navštíviť,gal'let
7813,besuchen::V,navštíviť,fitnat
7814,besuchen::V,navštíviť,kolliđ
7815,besuchen::V,navštíviť,kõ´ll'jed
7816,besuchen::V,navštíviť,по̄дтлэ
7817,besuchen::V,navštíviť,во̄тэдтэ
7818,besuchen::V,navštíviť,во̄а̄ррдэ
7819,treffen::V,stretnúť,dieviedidh
7820,treffen::V,stretnúť,iejvvit
7821,treffen::V,stretnúť,deaivat
7822,treffen::V,stretnúť,staaviđ
7823,treffen::V,stretnúť,teividiđ
7824,treffen::V,stretnúť,o´ddjõõttâd
7825,treffen::V,stretnúť,вуэсстлэ
7826,sich versammeln::V,zhromaždiť sa,gaavnedidh
7827,sich versammeln::V,zhromaždiť sa,tjoaggut
7828,sich versammeln::V,zhromaždiť sa,čoahkkanit
7829,sich versammeln::V,zhromaždiť sa,čokkâniđ
7830,sich versammeln::V,zhromaždiť sa,nurâdâttâđ
7831,sich versammeln::V,zhromaždiť sa,noorõõttâd
7832,sich versammeln::V,zhromaždiť sa,вӯллклэ
7833,spielen::V,hrať,rïdtjedh
7834,spielen::V,hrať,lustedalledh
7835,spielen::V,hrať,ståhkat
7836,spielen::V,hrať,stuvssit
7837,spielen::V,hrať,speallat
7838,spielen::V,hrať,le'ihâšiđ
7839,spielen::V,hrať,siõrrâd
7840,spielen::V,hrať,speâllad
7841,spielen::V,hrať,сӣррэ
7842,singen::V,spievať,laavlodh
7843,singen::V,spievať,lávllot
7844,singen::V,spievať,lávlut
7845,singen::V,spievať,lávluđ
7846,singen::V,spievať,läullad
7847,singen::V,spievať,ла̄ввлэ
7848,tanzen::V,tancovať,daanhtsodh
7849,tanzen::V,tancovať,dánssat
7850,tanzen::V,tancovať,gærssulit
7851,tanzen::V,tancovať,dánset
7852,tanzen::V,tancovať,tánssáđ
7853,tanzen::V,tancovať,ta´nssjed
7854,tanzen::V,tancovať,pleäs'sjed
7855,tanzen::V,tancovať,нюччке
7856,tanzen::V,tancovať,пляссъе
7857,sich trennen::V,rozísť sa,jååkedidh
7858,sich trennen::V,rozísť sa,sirrat
7859,sich trennen::V,rozísť sa,sirádit
7860,sich trennen::V,rozísť sa,earránit
7861,sich trennen::V,rozísť sa,ratkuđ
7862,sich trennen::V,rozísť sa,rätkkjed
7863,sich trennen::V,rozísť sa,кӯдтъе
7864,verlassen::V,opustiť,laehpedh
7865,verlassen::V,opustiť,guodet
7866,verlassen::V,opustiť,guođđit
7867,verlassen::V,opustiť,hilgođ
7868,verlassen::V,opustiť,kyeđđiđ
7869,verlassen::V,opustiť,kue´đđed
7870,verlassen::V,opustiť,сӯһпъе
7871,retten::V,zachrániť,gorredidh
7872,retten::V,zachrániť,gádjot
7873,retten::V,zachrániť,gádjut
7874,retten::V,zachrániť,kááijuđ
7875,retten::V,zachrániť,piä'luštiđ
7876,retten::V,zachrániť,ka´jjeed
7877,retten::V,zachrániť,вуаннче
7878,bewachen::V,strážiť,geehtedh
7879,bewachen::V,strážiť,váktit
7880,bewachen::V,strážiť,fáktet
7881,bewachen::V,strážiť,vahtiđ
7882,bewachen::V,strážiť,värddjed
7883,bewachen::V,strážiť,va´httjed
7884,bewachen::V,strážiť,пынне
7885,bewachen::V,strážiť,ка̄рвуллэ
7886,schützen::V,chrániť,vaarjelidh
7887,schützen::V,chrániť,suoddjit
7888,schützen::V,chrániť,suodjalit
7889,schützen::V,chrániť,suddjet
7890,schützen::V,chrániť,varjâliđ
7891,schützen::V,chrániť,suâided
7892,schützen::V,chrániť,varjjled
7893,schützen::V,chrániť,пынне
7894,verteidigen::V,brániť,vaarjelidh
7895,verteidigen::V,brániť,bælostit
7896,verteidigen::V,brániť,bealuštit
7897,verteidigen::V,brániť,čuollat
7898,verteidigen::V,brániť,piä'luštiđ
7899,verteidigen::V,brániť,peälšted
7900,verteidigen::V,brániť,пэ̄лль мэ̄ннэ
7901,sich schlagen::V,biť sa,dåarodh
7902,sich schlagen::V,biť sa,tjoelestidh
7903,sich schlagen::V,biť sa,doarrot
7904,sich schlagen::V,biť sa,doarrut
7905,sich schlagen::V,biť sa,tuárruđ
7906,sich schlagen::V,biť sa,tuärrad
7907,sich schlagen::V,biť sa,туаррэ
7908,schießen::V,streliť,vuetjedh
7909,schießen::V,streliť,skööhtedh
7910,schießen::V,streliť,vuohtjet
7911,schießen::V,streliť,báhčit
7912,schießen::V,streliť,pääččiđ
7913,schießen::V,streliť,pää´ččed
7914,schießen::V,streliť,ря̄хшкхэ
7915,schießen::V,strieľať,vuetjedh
7916,schießen::V,strieľať,skööhtedh
7917,schießen::V,strieľať,vuohtjet
7918,schießen::V,strieľať,báhčit
7919,schießen::V,strieľať,pääččiđ
7920,schießen::V,strieľať,pää´ččed
7921,schießen::V,strieľať,ря̄хшкхэ
7922,siegen::V,zvíťaziť,vïtnedh
7923,siegen::V,zvíťaziť,vuojttet
7924,siegen::V,zvíťaziť,vuoitit
7925,siegen::V,zvíťaziť,vyei'ttiđ
7926,siegen::V,zvíťaziť,vuei´tted
7927,siegen::V,zvíťaziť,вуэйхьтэ
7928,ärgern::V,hnevať,måarahtehtedh
7929,ärgern::V,hnevať,suhttadit
7930,ärgern::V,hnevať,hárdit
7931,ärgern::V,hnevať,piä'ṿuttiđ
7932,ärgern::V,hnevať,âsseed
7933,ärgern::V,hnevať,се̄нтхэ
7934,ärgern::V,zlostiť,måarahtehtedh
7935,ärgern::V,zlostiť,suhttadit
7936,ärgern::V,zlostiť,hárdit
7937,ärgern::V,zlostiť,piä'ṿuttiđ
7938,ärgern::V,zlostiť,âsseed
7939,ärgern::V,zlostiť,се̄нтхэ
7940,schlagen::V,biť,håasedh
7941,schlagen::V,biť,laekedh
7942,schlagen::V,biť,tsábbmet
7943,schlagen::V,biť,tjassket
7944,schlagen::V,biť,huškut
7945,schlagen::V,biť,časkeđ
7946,schlagen::V,biť,čâ´cǩǩed
7947,schlagen::V,biť,та̄гкэ
7948,schlagen::V,biť,ва̄сстэ
7949,schlagen::V,udrieť,håasedh
7950,schlagen::V,udrieť,laekedh
7951,schlagen::V,udrieť,tsábbmet
7952,schlagen::V,udrieť,tjassket
7953,schlagen::V,udrieť,huškut
7954,schlagen::V,udrieť,časkeđ
7955,schlagen::V,udrieť,čâ´cǩǩed
7956,schlagen::V,udrieť,та̄гкэ
7957,schlagen::V,udrieť,ва̄сстэ
7958,treten::V,kopnúť,tjïektjedh
7959,treten::V,kopnúť,tjiektjat
7960,treten::V,kopnúť,čiekčat
7961,treten::V,kopnúť,čieh'čâđ
7962,treten::V,kopnúť,tanccâđ
7963,treten::V,kopnúť,tanccâd
7964,treten::V,kopnúť,то̄ппцэ
7965,stechen::V,bodnúť,baskedh
7966,stechen::V,bodnúť,tjuoggit
7967,stechen::V,bodnúť,čuoggut
7968,stechen::V,bodnúť,čuog'giđ
7969,stechen::V,bodnúť,čuõ´ǧ'ǧeed
7970,stechen::V,bodnúť,чо̄ххкэ
7971,stechen::V,pichnúť,baskedh
7972,stechen::V,pichnúť,tjuoggit
7973,stechen::V,pichnúť,čuoggut
7974,stechen::V,pichnúť,čuog'giđ
7975,stechen::V,pichnúť,čuõ´ǧ'ǧeed
7976,stechen::V,pichnúť,чо̄ххкэ
7977,stoßen::V,udrieť,nehkiehtidh
7978,stoßen::V,udrieť,nårddådit
