,Concept_ID,ar,se
4860,hinab::ADV,إلى تحت,валас
4861,oben::ADV,فوق,bijjene
4862,oben::ADV,فوق,baddjen
4863,oben::ADV,فوق,badjin
4864,oben::ADV,فوق,paijeen
4865,oben::ADV,فوق,pâ´jjen
4866,oben::ADV,فوق,tunââ´lmest
4867,oben::ADV,فوق,пайенҍ
4868,oben::ADV,في الأعلى,bijjene
4869,oben::ADV,في الأعلى,baddjen
4870,oben::ADV,في الأعلى,badjin
4871,oben::ADV,في الأعلى,paijeen
4872,oben::ADV,في الأعلى,pâ´jjen
4873,oben::ADV,في الأعلى,tunââ´lmest
4874,oben::ADV,في الأعلى,пайенҍ
4875,hinauf::ADV,إلى فوق,bæjjese
4876,hinauf::ADV,إلى فوق,bajás
4877,hinauf::ADV,إلى فوق,bajás
4878,hinauf::ADV,إلى فوق,pajas
4879,hinauf::ADV,إلى فوق,pââjas
4880,hinauf::ADV,إلى فوق,пайяс
4881,hinauf::ADV,إلى الأعلى,bæjjese
4882,hinauf::ADV,إلى الأعلى,bajás
4883,hinauf::ADV,إلى الأعلى,bajás
4884,hinauf::ADV,إلى الأعلى,pajas
4885,hinauf::ADV,إلى الأعلى,pââjas
4886,hinauf::ADV,إلى الأعلى,пайяс
4887,überall::ADV,في كل مكان,gaajhkene lehkesne
4888,überall::ADV,في كل مكان,juohkka sajen
4889,überall::ADV,في كل مكان,juohke sajis
4890,überall::ADV,في كل مكان,jya'hisaajeest
4891,überall::ADV,في كل مكان,vee´zz
4892,überall::ADV,في كل مكان,pukvee´zz
4893,überall::ADV,في كل مكان,пугквесь
4894,nicht::ADV,لا,ij
4895,nicht::ADV,لا,ij
4896,nicht::ADV,لا,ii
4897,nicht::ADV,لا,ij
4898,nicht::ADV,لا,ij
4899,nicht::ADV,لا,эйй
4900,nicht::ADV,لم,ij
4901,nicht::ADV,لم,ij
4902,nicht::ADV,لم,ii
4903,nicht::ADV,لم,ij
4904,nicht::ADV,لم,ij
4905,nicht::ADV,لم,эйй
4906,ein wenig::ADV,قليلا,ånnetje
4907,ein wenig::ADV,قليلا,ahtjetje
4908,ein wenig::ADV,قليلا,binná
4909,ein wenig::ADV,قليلا,veahá
4910,ein wenig::ADV,قليلا,ucánjii
4911,ein wenig::ADV,قليلا,occanj
4912,ein wenig::ADV,قليلا,simmna
4913,ein wenig::ADV,قليلا,сада
4914,ein wenig::ADV,قليلا,садаматта
4915,kaum::ADV,كاد لا,jallan
4916,kaum::ADV,كاد لا,vánet
4917,kaum::ADV,كاد لا,báljo
4918,kaum::ADV,كاد لا,illá
4919,kaum::ADV,كاد لا,illvaa
4920,kaum::ADV,كاد لا,мале
4921,kaum::ADV,كاد لا,элэлэ
4922,sehr::ADV,جدا,sagk
4923,sehr::ADV,جدا,riek
4924,sehr::ADV,جدا,sieldes
4925,sehr::ADV,جدا,hui
4926,sehr::ADV,جدا,ollu
4927,sehr::ADV,جدا,čuuvtij
4928,sehr::ADV,جدا,sami
4929,sehr::ADV,جدا,čuu´t
4930,sehr::ADV,جدا,пэре
4931,sehr::ADV,جدا,чофта
4932,sehr::ADV,كثيرا,sagk
4933,sehr::ADV,كثيرا,riek
4934,sehr::ADV,كثيرا,sieldes
4935,sehr::ADV,كثيرا,hui
4936,sehr::ADV,كثيرا,ollu
4937,sehr::ADV,كثيرا,čuuvtij
4938,sehr::ADV,كثيرا,sami
4939,sehr::ADV,كثيرا,čuu´t
4940,sehr::ADV,كثيرا,пэре
4941,sehr::ADV,كثيرا,чофта
4942,so::ADV,كذا,numhtie
4943,so::ADV,كذا,nav
4944,so::ADV,كذا,nuov
4945,so::ADV,كذا,nåv
4946,so::ADV,كذا,nu
4947,so::ADV,كذا,näävt
4948,so::ADV,كذا,de
4949,so::ADV,كذا,nu´t
4950,so::ADV,كذا,nääi´t
4951,so::ADV,كذا,те̄льнэ
4952,so::ADV,كذلك,numhtie
4953,so::ADV,كذلك,nav
4954,so::ADV,كذلك,nuov
4955,so::ADV,كذلك,nåv
4956,so::ADV,كذلك,nu
4957,so::ADV,كذلك,näävt
4958,so::ADV,كذلك,de
4959,so::ADV,كذلك,nu´t
4960,so::ADV,كذلك,nääi´t
4961,so::ADV,كذلك,те̄льнэ
4962,noch::ADV,ما زال,annje
4963,noch::ADV,ما زال,ájn
4964,noch::ADV,ما زال,vilá
4965,noch::ADV,ما زال,ain
4966,noch::ADV,ما زال,vela
4967,noch::ADV,ما زال,võl
4968,noch::ADV,ما زال,veâl
4969,noch::ADV,ما زال,вя̄л
4970,nur::ADV,فقط,ajve
4971,nur::ADV,فقط,barre
4972,nur::ADV,فقط,dåssjå
4973,nur::ADV,فقط,dušše
4974,nur::ADV,فقط,váá
4975,nur::ADV,فقط,pâi
4976,nur::ADV,فقط,leša
4977,nur::ADV,فقط,tåå´lǩ
4978,nur::ADV,فقط,лэша
4979,nur::ADV,فقط,лышшэ
4980,schon::ADV,قد,joe
4981,schon::ADV,قد,juo
4982,schon::ADV,قد,juo
4983,schon::ADV,قد,juo
4984,schon::ADV,قد,ju´n
4985,schon::ADV,قد,ё
4986,wieder::ADV,من جديد,vihth
4987,wieder::ADV,من جديد,aajmoen
4988,wieder::ADV,من جديد,vas
4989,wieder::ADV,من جديد,ådåsis
4990,wieder::ADV,من جديد,fas
4991,wieder::ADV,من جديد,vuot
4992,wieder::ADV,من جديد,vest
4993,wieder::ADV,من جديد,däs
4994,wieder::ADV,من جديد,e´pet
4995,wieder::ADV,من جديد,аввта
4996,wieder::ADV,من جديد,о̄дтсэ
4997,wieder::ADV,مرة أخرى,vihth
4998,wieder::ADV,مرة أخرى,aajmoen
4999,wieder::ADV,مرة أخرى,vas
5000,wieder::ADV,مرة أخرى,ådåsis
5001,wieder::ADV,مرة أخرى,fas
5002,wieder::ADV,مرة أخرى,vuot
5003,wieder::ADV,مرة أخرى,vest
5004,wieder::ADV,مرة أخرى,däs
5005,wieder::ADV,مرة أخرى,e´pet
5006,wieder::ADV,مرة أخرى,аввта
5007,wieder::ADV,مرة أخرى,о̄дтсэ
5008,vergebens::ADV,عبثا,dåssjåj
5009,vergebens::ADV,عبثا,duššás
5010,vergebens::ADV,عبثا,tušás
5011,vergebens::ADV,عبثا,jääutai
5012,vergebens::ADV,عبثا,пусьтэльт
5013,vor::PRP,أمام,åvteste
5014,vor::PRP,أمام,ålggolin
5015,vor::PRP,أمام,ovddas
5016,vor::PRP,أمام,oovdâst
5017,vor::PRP,أمام,ooudâst
5018,vor::PRP,أمام,авьтэмьбе̄лльт
5019,hinter::PRP,خلف,duekesne
5020,hinter::PRP,خلف,duogen
5021,hinter::PRP,خلف,maŋŋelin
5022,hinter::PRP,خلف,maŋil
5023,hinter::PRP,خلف,duogás
5024,hinter::PRP,خلف,tyeḥin
5025,hinter::PRP,خلف,tue´ǩǩen
5026,hinter::PRP,خلف,маӈельт
5027,hinter::PRP,وراء,duekesne
5028,hinter::PRP,وراء,duogen
5029,hinter::PRP,وراء,maŋŋelin
5030,hinter::PRP,وراء,maŋil
5031,hinter::PRP,وراء,duogás
5032,hinter::PRP,وراء,tyeḥin
5033,hinter::PRP,وراء,tue´ǩǩen
5034,hinter::PRP,وراء,маӈельт
5035,unter::PRP,تحت,nuelesne
5036,unter::PRP,تحت,vuolen
5037,unter::PRP,تحت,vuolde
5038,unter::PRP,تحت,vyel'ni
5039,unter::PRP,تحت,vue´llen
5040,unter::PRP,تحت,вӯлльнҍ
5041,durch::PRP,عبر,vieken
5042,durch::PRP,عبر,tjadá
5043,durch::PRP,عبر,-rájge
5044,durch::PRP,عبر,čađa
5045,durch::PRP,عبر,čoođâ
5046,durch::PRP,عبر,čõõđ
5047,durch::PRP,عبر,pääi´ǩ
5048,durch::PRP,عبر,че̄д
5049,durch::PRP,خلال,vieken
5050,durch::PRP,خلال,tjadá
5051,durch::PRP,خلال,-rájge
5052,durch::PRP,خلال,čađa
5053,durch::PRP,خلال,čoođâ
5054,durch::PRP,خلال,čõõđ
5055,durch::PRP,خلال,pääi´ǩ
5056,durch::PRP,خلال,че̄д
5057,neben::PRP,جنب,baaltese
5058,neben::PRP,جنب,báldan
5059,neben::PRP,جنب,bálddas
5060,neben::PRP,جنب,paaldâst
5061,neben::PRP,جنب,paaldâst
5062,neben::PRP,جنب,поалльтэ
5063,neben::PRP,بجانب,baaltese
5064,neben::PRP,بجانب,báldan
5065,neben::PRP,بجانب,bálddas
5066,neben::PRP,بجانب,paaldâst
5067,neben::PRP,بجانب,paaldâst
5068,neben::PRP,بجانب,поалльтэ
5069,zwischen::PRP,بين,gaskesne
5070,zwischen::PRP,بين,gasska
5071,zwischen::PRP,بين,gaskkas
5072,zwischen::PRP,بين,kooskâst
5073,zwischen::PRP,بين,kâskka
5074,zwischen::PRP,بين,кэскэсьт
5075,zwischen::PRP,بين,кэ̄скэль
5076,wegen::PRP,بسبب,dïete
5077,wegen::PRP,بسبب,gaevhtieh
5078,wegen::PRP,بسبب,diehti
5079,wegen::PRP,بسبب,dihte
5080,wegen::PRP,بسبب,geažil
5081,wegen::PRP,بسبب,tet
5082,wegen::PRP,بسبب,diõtt
5083,wegen::PRP,بسبب,ǩeäč'ča
5084,wegen::PRP,بسبب,гуэйке
5085,dies::PRN,هذا,dihte
5086,dies::PRN,هذا,dát
5087,dies::PRN,هذا,dát
5088,dies::PRN,هذا,táát
5089,dies::PRN,هذا,tät
5090,dies::PRN,هذا,tiett-aa
5091,dies::PRN,هذا,тэдт
5092,das::PRN,ذلك,dohte
5093,das::PRN,ذلك,dat
5094,das::PRN,ذلك,dat
5095,das::PRN,ذلك,tot
5096,das::PRN,ذلك,tõt
5097,das::PRN,ذلك,тудт
5098,alles::PRN,الكل,gaajhke
5099,alles::PRN,الكل,gájkka
5100,alles::PRN,الكل,buot
5101,alles::PRN,الكل,puoh
5102,alles::PRN,الكل,puk
5103,alles::PRN,الكل,пугк
5104,ich::PRN,أنا,manne
5105,ich::PRN,أنا,mån
5106,ich::PRN,أنا,månnå
5107,ich::PRN,أنا,mun
5108,ich::PRN,أنا,mun
5109,ich::PRN,أنا,munnâ
5110,ich::PRN,أنا,mon
5111,ich::PRN,أنا,мунн
5112,du::PRN,أنت,datne
5113,du::PRN,أنت,dån
5114,du::PRN,أنت,don
5115,du::PRN,أنت,tun
5116,du::PRN,أنت,ton
5117,du::PRN,أنت,то̄нн
5118,er::PRN,هو,dïhte
5119,er::PRN,هو,sån
5120,er::PRN,هو,son
5121,er::PRN,هو,sun
5122,er::PRN,هو,son
5123,er::PRN,هو,со̄нн
5124,wir::PRN,نحن,mijjieh
5125,wir::PRN,نحن,mij
5126,wir::PRN,نحن,mii
5127,wir::PRN,نحن,mij
5128,wir::PRN,نحن,mij
5129,wir::PRN,نحن,мыйй
5130,ihr::PRN,أنتم,dijjie
5131,ihr::PRN,أنتم,dij
5132,ihr::PRN,أنتم,dii
5133,ihr::PRN,أنتم,tij
5134,ihr::PRN,أنتم,tij
5135,ihr::PRN,أنتم,тыйй
5136,ihr::PRN,أنتن,dijjie
5137,ihr::PRN,أنتن,dij
5138,ihr::PRN,أنتن,dii
5139,ihr::PRN,أنتن,tij
5140,ihr::PRN,أنتن,tij
5141,ihr::PRN,أنتن,тыйй
5142,sie::PRN,هم,dah
5143,sie::PRN,هم,sij
5144,sie::PRN,هم,sii
5145,sie::PRN,هم,sij
5146,sie::PRN,هم,sij
5147,sie::PRN,هم,сыйй
5148,sie::PRN,هن,dah
5149,sie::PRN,هن,sij
5150,sie::PRN,هن,sii
5151,sie::PRN,هن,sij
5152,sie::PRN,هن,sij
5153,sie::PRN,هن,сыйй
5154,was::FPRN,ما,mij
5155,was::FPRN,ما,mij
5156,was::FPRN,ما,mii
5157,was::FPRN,ما,mii
5158,was::FPRN,ما,mii
5159,was::FPRN,ما,мӣ
5160,wer::FPRN,من,gie
5161,wer::FPRN,من,guhti
5162,wer::FPRN,من,gii
5163,wer::FPRN,من,guhte
5164,wer::FPRN,من,kii
5165,wer::FPRN,من,ǩii
5166,wer::FPRN,من,kåå´tt
5167,wer::FPRN,من,ке̄
5168,wo::FADV,أين,gusnie
5169,wo::FADV,أين,gånnå
5170,wo::FADV,أين,gos
5171,wo::FADV,أين,kost
5172,wo::FADV,أين,ko´st
5173,wo::FADV,أين,касьт
5174,wohin::FADV,إلى أين,gogka
5175,wohin::FADV,إلى أين,gåsi
5176,wohin::FADV,إلى أين,gosa
5177,wohin::FADV,إلى أين,kuus
5178,wohin::FADV,إلى أين,koozz
5179,wohin::FADV,إلى أين,ко̄з
5180,wie::FADV,كيف,guktie
5181,wie::FADV,كيف,gumhtie
5182,wie::FADV,كيف,gåktu
5183,wie::FADV,كيف,mot
5184,wie::FADV,كيف,mahte
5185,wie::FADV,كيف,mä´htt
5186,wie::FADV,كيف,ко̄ххт
5187,warum::FADV,لماذا,man
5188,warum::FADV,لماذا,manen
5189,warum::FADV,لماذا,manne
5190,warum::FADV,لماذا,mane
5191,warum::FADV,لماذا,mondiet
5192,warum::FADV,لماذا,mõõzz
5193,warum::FADV,لماذا,mää´nn
5194,warum::FADV,لماذا,мэ̄йт
5195,warum::FADV,لماذا,мэ̄ннгуэйке
5196,wieviel::FNUM,كم,man jeenje
5197,wieviel::FNUM,كم,makta
5198,wieviel::FNUM,كم,olugo
5199,wieviel::FNUM,كم,kalle
5200,wieviel::FNUM,كم,kâ´ll
5201,wieviel::FNUM,كم,мэ̄ннве̄рьт
5202,wieviel::FNUM,كم,мэ̄нлянчверьт
5203,eins::NUM,واحد,akte
5204,eins::NUM,واحد,akta
5205,eins::NUM,واحد,okta
5206,eins::NUM,واحد,ohtâ
5207,eins::NUM,واحد,õhtt
5208,eins::NUM,واحد,э̄ххт
5209,eins::NUM,واحد,о̄ххтэ
5210,zwei::NUM,اثنين,göökte
5211,zwei::NUM,اثنين,guokta
5212,zwei::NUM,اثنين,guokte
5213,zwei::NUM,اثنين,kyeh'ti
5214,zwei::NUM,اثنين,kuõ´htt
5215,zwei::NUM,اثنين,кӯххт
5216,drei::NUM,ثلاثة,golme
5217,drei::NUM,ثلاثة,gålmmå
5218,drei::NUM,ثلاثة,golbma
5219,drei::NUM,ثلاثة,kulmâ
5220,drei::NUM,ثلاثة,koumm
5221,drei::NUM,ثلاثة,ко̄ллм
5222,vier::NUM,أربعة,njieljie
5223,vier::NUM,أربعة,niellja
5224,vier::NUM,أربعة,njeallje
5225,vier::NUM,أربعة,nelji
5226,vier::NUM,أربعة,nellj
5227,vier::NUM,أربعة,не̄лльй
5228,fünf::NUM,خمسة,vïjhte
5229,fünf::NUM,خمسة,vihtta
5230,fünf::NUM,خمسة,vihtta
5231,fünf::NUM,خمسة,vittâ
5232,fünf::NUM,خمسة,vitt
5233,fünf::NUM,خمسة,выдт
5234,sechs::NUM,ستة,govhte
5235,sechs::NUM,ستة,guhtta
5236,sechs::NUM,ستة,guhtta
5237,sechs::NUM,ستة,kuttâ
5238,sechs::NUM,ستة,kutt
5239,sechs::NUM,ستة,кудт
5240,sieben::NUM,سبعة,tjïjhtje
5241,sieben::NUM,سبعة,giehtja
5242,sieben::NUM,سبعة,čieža
5243,sieben::NUM,سبعة,čiččâm
5244,sieben::NUM,سبعة,čiččâm
5245,sieben::NUM,سبعة,кыджемь
5246,acht::NUM,ثمانية,gaektsie
5247,acht::NUM,ثمانية,gáktsa
5248,acht::NUM,ثمانية,gávcci
5249,acht::NUM,ثمانية,käävci
5250,acht::NUM,ثمانية,kääu´c
5251,acht::NUM,ثمانية,ка̄ххц
5252,neun::NUM,تسعة,uktsie
5253,neun::NUM,تسعة,aktse
5254,neun::NUM,تسعة,ovcci
5255,neun::NUM,تسعة,oovce
5256,neun::NUM,تسعة,å´hcc
5257,neun::NUM,تسعة,аххц
5258,zehn::NUM,عشرة,luhkie
5259,zehn::NUM,عشرة,låhke
5260,zehn::NUM,عشرة,lågev
5261,zehn::NUM,عشرة,logi
5262,zehn::NUM,عشرة,loṿe
5263,zehn::NUM,عشرة,lååi
5264,zehn::NUM,عشرة,лоагкь
5265,elf::NUM,أحد عشر,luhkieakte
5266,elf::NUM,أحد عشر,lågenanakta
5267,elf::NUM,أحد عشر,oktanuppelohkái
5268,elf::NUM,أحد عشر,ohtnubáloh
5269,elf::NUM,أحد عشر,õtmlo
5270,elf::NUM,أحد عشر,õhttmlo
5271,elf::NUM,أحد عشر,э̄ххтэмплоагкь
5272,zwölf::NUM,اثنا عشر,luhkiegöökte
5273,zwölf::NUM,اثنا عشر,lågenanguokta
5274,zwölf::NUM,اثنا عشر,guoktenuppelohkái
5275,zwölf::NUM,اثنا عشر,kyeh'tnubáloh
5276,zwölf::NUM,اثنا عشر,kuâtmlo
5277,zwölf::NUM,اثنا عشر,kuâhttmlo
5278,zwölf::NUM,اثنا عشر,кӯххтэмплоагкь
5279,zwanzig::NUM,عشرون,göökteluhkie
5280,zwanzig::NUM,عشرون,guoktalåhke
5281,zwanzig::NUM,عشرون,guoktelogi
5282,zwanzig::NUM,عشرون,kyeh'tilov
5283,zwanzig::NUM,عشرون,kuâhttlo
5284,zwanzig::NUM,عشرون,кӯххтлоагкь
5285,dreißig::NUM,ثلاثون,golmeluhkie
5286,dreißig::NUM,ثلاثون,gålmmålåhke
5287,dreißig::NUM,ثلاثون,golbmalogi
5288,dreißig::NUM,ثلاثون,kulmâlov
5289,dreißig::NUM,ثلاثون,koummlo
5290,dreißig::NUM,ثلاثون,ко̄ллмлоагкь
5291,vierzig::NUM,أربعون,njieljieluhkie
5292,vierzig::NUM,أربعون,nielljalåhke
5293,vierzig::NUM,أربعون,njealljelogi
5294,vierzig::NUM,أربعون,neljilov
5295,vierzig::NUM,أربعون,nelljlo
5296,vierzig::NUM,أربعون,не̄лльйлоагкь
5297,fünfzig::NUM,خمسون,vïjhteluhkie
5298,fünfzig::NUM,خمسون,vihttalåhke
5299,fünfzig::NUM,خمسون,vihttalogi
5300,fünfzig::NUM,خمسون,vittâlov
5301,fünfzig::NUM,خمسون,vittlo
5302,fünfzig::NUM,خمسون,выдтлоагкъ
5303,sechzig::NUM,ستون,govhteluhkie
5304,sechzig::NUM,ستون,guhttalåhke
5305,sechzig::NUM,ستون,guhttalogi
5306,sechzig::NUM,ستون,kuttâlov
5307,sechzig::NUM,ستون,kuttlo
5308,sechzig::NUM,ستون,кудтлоагкь
5309,siebzig::NUM,سبعون,tjïjhtjeluhkie
5310,siebzig::NUM,سبعون,gietjavlåhke
5311,siebzig::NUM,سبعون,čiežalogi
5312,siebzig::NUM,سبعون,čiččâmlov
5313,siebzig::NUM,سبعون,čičmlo
5314,siebzig::NUM,سبعون,кыджемьлоагкь
5315,achtzig::NUM,ثمانون,gaektsieluhkie
5316,achtzig::NUM,ثمانون,gáktsalåhke
5317,achtzig::NUM,ثمانون,gávccilogi
5318,achtzig::NUM,ثمانون,kähcilov
5319,achtzig::NUM,ثمانون,kä´hcclo
5320,achtzig::NUM,ثمانون,ка̄ххцлоагкь
5321,neunzig::NUM,تسعون,uktsieluhkie
5322,neunzig::NUM,تسعون,aktselåhke
5323,neunzig::NUM,تسعون,ovccilogi
5324,neunzig::NUM,تسعون,ohcelov
5325,neunzig::NUM,تسعون,å´hcclo
5326,neunzig::NUM,تسعون,аххцлоагкь
5327,hundert::NUM,مئة,tjuetie
5328,hundert::NUM,مئة,tjuohte
5329,hundert::NUM,مئة,čuođi
5330,hundert::NUM,مئة,čyeti
5331,hundert::NUM,مئة,čue´tt
5332,hundert::NUM,مئة,чӯдть
5333,tausend::NUM,ألف,tåvsene
5334,tausend::NUM,ألف,stoeretjuetie
5335,tausend::NUM,ألف,tuvsán
5336,tausend::NUM,ألف,duhát
5337,tausend::NUM,ألف,duhát
5338,tausend::NUM,ألف,tuhháát
5339,tausend::NUM,ألف,dohat
5340,tausend::NUM,ألف,то̄а̄фант
5341,und::CNJ,و,jïh
5342,und::CNJ,و,ja
5343,und::CNJ,و,ja
5344,und::CNJ,و,já
5345,und::CNJ,و,di
5346,und::CNJ,و,я
5347,und::CNJ,و,да
5348,und::CNJ,و,де
5349,oder::CNJ,أو,jallh
5350,oder::CNJ,أو,jali
5351,oder::CNJ,أو,dahje
5352,oder::CNJ,أو,adai
5353,oder::CNJ,أو,avi
5354,oder::CNJ,أو,le´be
5355,oder::CNJ,أو,элэ
5356,oder::CNJ,أو,вай
5357,stehen::V,وقف,tjåadtjodh
5358,stehen::V,وقف,seajsasjidh
5359,stehen::V,وقف,tjuodtjot
5360,stehen::V,وقف,čuožžut
5361,stehen::V,وقف,cuáp'cuđ
5362,stehen::V,وقف,čuâǯ'ǯad
5363,stehen::V,وقف,чуэннче
5364,sitzen::V,جلس,tjahkasjidh
5365,sitzen::V,جلس,tjåhkkåhit
5366,sitzen::V,جلس,čohkkát
5367,sitzen::V,جلس,čokkáđ
5368,sitzen::V,جلس,išttâd åårrad
5369,sitzen::V,جلس,ышштэ
5370,liegen::V,رقد,gaajranidh
5371,liegen::V,رقد,vellahit
5372,liegen::V,رقد,veallát
5373,liegen::V,رقد,viäl'láđ
5374,liegen::V,رقد,liâššâd
5375,liegen::V,رقد,ле̄шшэ
5376,hängen::V,تعلق,gævnjasjidh
5377,hängen::V,تعلق,gahtsahit
5378,hängen::V,تعلق,heaŋgát
5379,hängen::V,تعلق,hiäŋ'gáđ
5380,hängen::V,تعلق,sorččad
5381,hängen::V,تعلق,ла̄бпэ
5382,werden::V,صار,sjïdtedh
5383,werden::V,صار,sjaddat
5384,werden::V,صار,beassat
5385,werden::V,صار,šoddâđ
5386,werden::V,صار,šõddâd
5387,werden::V,صار,шэ̄ннтэ
5388,werden::V,أصبح,sjïdtedh
5389,werden::V,أصبح,sjaddat
5390,werden::V,أصبح,beassat
5391,werden::V,أصبح,šoddâđ
5392,werden::V,أصبح,šõddâd
5393,werden::V,أصبح,шэ̄ннтэ
5394,passieren::V,حدث,vaasedh
5395,passieren::V,حدث,sjaddat
5396,passieren::V,حدث,dáhpáduvvat
5397,passieren::V,حدث,vássit
5398,passieren::V,حدث,dáhpáhuvvat
5399,passieren::V,حدث,šoddâđ
5400,passieren::V,حدث,šõddâd
5401,passieren::V,حدث,шэ̄ннтэ
5402,passieren::V,حدث,тагсэ
5403,beginnen::V,ابتدأ,aelkedh
5404,beginnen::V,ابتدأ,álgget
5405,beginnen::V,ابتدأ,álggahit
5406,beginnen::V,ابتدأ,älgiđ
5407,beginnen::V,ابتدأ,ä´lǧǧed
5408,beginnen::V,ابتدأ,о̄а̄лкхуввэ
5409,beginnen::V,ابتدأ,о̄а̄лкхэднэ
5410,enden::V,انتهى,orrijidh
5411,enden::V,انتهى,hiejttet
5412,enden::V,انتهى,nohkat
5413,enden::V,انتهى,nuuhâđ
5414,enden::V,انتهى,puu´tted
5415,enden::V,انتهى,пудтэ
5416,enden::V,انتهى,кӣркнэ
5417,wechseln::V,تغير,målsodh
5418,wechseln::V,تغير,lånudit
5419,wechseln::V,تغير,molssastit
5420,wechseln::V,تغير,molsašuddat
5421,wechseln::V,تغير,molsođ
5422,wechseln::V,تغير,vaaitõõttâd
5423,wechseln::V,تغير,вуайхувнэ
5424,aufgehen[Sonne]::V,شرق,låvnedh
5425,aufgehen[Sonne]::V,شرق,årijdit
5426,aufgehen[Sonne]::V,شرق,lavnnet
5427,aufgehen[Sonne]::V,شرق,badjánit
5428,aufgehen[Sonne]::V,شرق,pajaniđ
5429,aufgehen[Sonne]::V,شرق,pâjjned
5430,aufgehen[Sonne]::V,شرق,пэ̄ййнэ
5431,untergehen[Sonne]::V,غرب,luajhtadidh
5432,untergehen[Sonne]::V,غرب,gáhtot
5433,untergehen[Sonne]::V,غرب,vidodit
5434,untergehen[Sonne]::V,غرب,luoitádit
5435,untergehen[Sonne]::V,غرب,lyeš'tiđ
5436,untergehen[Sonne]::V,غرب,lue´štted
5437,untergehen[Sonne]::V,غرب,луэшштэдтэ
5438,scheinen[Sonne]::V,أضاء,goekedh
5439,scheinen[Sonne]::V,أضاء,bájttet
5440,scheinen[Sonne]::V,أضاء,báitit
5441,scheinen[Sonne]::V,أضاء,päštiđ
5442,scheinen[Sonne]::V,أضاء,pä´štted
5443,scheinen[Sonne]::V,أضاء,па̄шшьтэ
5444,donnern::V,رعد,laakedh
5445,donnern::V,رعد,sjærggot
5446,donnern::V,رعد,čerget
5447,donnern::V,رعد,čiär'guđ
5448,donnern::V,رعد,čeärgged
5449,donnern::V,رعد,ча̄рркэ
5450,wehen::V,هب,bïegkedh
5451,wehen::V,هب,bieggat
5452,wehen::V,هب,bieggat
5453,wehen::V,هب,pieg'gâđ
5454,wehen::V,هب,piõg'gâd
5455,wehen::V,هب,пӣӈӈкье
5456,strömen::V,جرى,galkedh
5457,strömen::V,جرى,gålggåt
5458,strömen::V,جرى,golgat
5459,strömen::V,جرى,kulgâđ
5460,strömen::V,جرى,kolggâd
5461,strömen::V,جرى,ко̄ллкэ
5462,fließen::V,سال,galkedh
5463,fließen::V,سال,gålggåt
5464,fließen::V,سال,golgat
5465,fließen::V,سال,kulgâđ
5466,fließen::V,سال,kolggâd
5467,fließen::V,سال,ко̄ллкэ
5468,sich drehen::V,دار,jårredh
5469,sich drehen::V,دار,bådnjåsit
5470,sich drehen::V,دار,jorrat
5471,sich drehen::V,دار,juurrâđ
