,Concept_ID,se,en
6589,tanzen::V,нюччке,dance
6590,tanzen::V,пляссъе,dance
6591,sich trennen::V,jååkedidh,separate
6592,sich trennen::V,sirrat,separate
6593,sich trennen::V,sirádit,separate
6594,sich trennen::V,earránit,separate
6595,sich trennen::V,ratkuđ,separate
6596,sich trennen::V,rätkkjed,separate
6597,sich trennen::V,кӯдтъе,separate
6598,verlassen::V,laehpedh,leave
6599,verlassen::V,guodet,leave
6600,verlassen::V,guođđit,leave
6601,verlassen::V,hilgođ,leave
6602,verlassen::V,kyeđđiđ,leave
6603,verlassen::V,kue´đđed,leave
6604,verlassen::V,сӯһпъе,leave
6605,retten::V,gorredidh,rescue
6606,retten::V,gádjot,rescue
6607,retten::V,gádjut,rescue
6608,retten::V,kááijuđ,rescue
6609,retten::V,piä'luštiđ,rescue
6610,retten::V,ka´jjeed,rescue
6611,retten::V,вуаннче,rescue
6612,bewachen::V,geehtedh,guard
6613,bewachen::V,váktit,guard
6614,bewachen::V,fáktet,guard
6615,bewachen::V,vahtiđ,guard
6616,bewachen::V,värddjed,guard
6617,bewachen::V,va´httjed,guard
6618,bewachen::V,пынне,guard
6619,bewachen::V,ка̄рвуллэ,guard
6620,schützen::V,vaarjelidh,protect
6621,schützen::V,suoddjit,protect
6622,schützen::V,suodjalit,protect
6623,schützen::V,suddjet,protect
6624,schützen::V,varjâliđ,protect
6625,schützen::V,suâided,protect
6626,schützen::V,varjjled,protect
6627,schützen::V,пынне,protect
6628,verteidigen::V,vaarjelidh,defend
6629,verteidigen::V,bælostit,defend
6630,verteidigen::V,bealuštit,defend
6631,verteidigen::V,čuollat,defend
6632,verteidigen::V,piä'luštiđ,defend
6633,verteidigen::V,peälšted,defend
6634,verteidigen::V,пэ̄лль мэ̄ннэ,defend
6635,sich schlagen::V,dåarodh,brawl
6636,sich schlagen::V,tjoelestidh,brawl
6637,sich schlagen::V,doarrot,brawl
6638,sich schlagen::V,doarrut,brawl
6639,sich schlagen::V,tuárruđ,brawl
6640,sich schlagen::V,tuärrad,brawl
6641,sich schlagen::V,туаррэ,brawl
6642,schießen::V,vuetjedh,shoot
6643,schießen::V,skööhtedh,shoot
6644,schießen::V,vuohtjet,shoot
6645,schießen::V,báhčit,shoot
6646,schießen::V,pääččiđ,shoot
6647,schießen::V,pää´ččed,shoot
6648,schießen::V,ря̄хшкхэ,shoot
6649,siegen::V,vïtnedh,win
6650,siegen::V,vuojttet,win
6651,siegen::V,vuoitit,win
6652,siegen::V,vyei'ttiđ,win
6653,siegen::V,vuei´tted,win
6654,siegen::V,вуэйхьтэ,win
6655,ärgern::V,måarahtehtedh,annoy
6656,ärgern::V,suhttadit,annoy
6657,ärgern::V,hárdit,annoy
6658,ärgern::V,piä'ṿuttiđ,annoy
6659,ärgern::V,âsseed,annoy
6660,ärgern::V,се̄нтхэ,annoy
6661,schlagen::V,håasedh,beat
6662,schlagen::V,laekedh,beat
6663,schlagen::V,tsábbmet,beat
6664,schlagen::V,tjassket,beat
6665,schlagen::V,huškut,beat
6666,schlagen::V,časkeđ,beat
6667,schlagen::V,čâ´cǩǩed,beat
6668,schlagen::V,та̄гкэ,beat
6669,schlagen::V,ва̄сстэ,beat
6670,treten::V,tjïektjedh,kick
6671,treten::V,tjiektjat,kick
6672,treten::V,čiekčat,kick
6673,treten::V,čieh'čâđ,kick
6674,treten::V,tanccâđ,kick
6675,treten::V,tanccâd,kick
6676,treten::V,то̄ппцэ,kick
6677,stechen::V,baskedh,sting
6678,stechen::V,tjuoggit,sting
6679,stechen::V,čuoggut,sting
6680,stechen::V,čuog'giđ,sting
6681,stechen::V,čuõ´ǧ'ǧeed,sting
6682,stechen::V,чо̄ххкэ,sting
6683,stoßen::V,nehkiehtidh,shove
6684,stoßen::V,nårddådit,shove
6685,stoßen::V,nordadit,shove
6686,stoßen::V,nutkâliđ,shove
6687,stoßen::V,oi´ǧǧeed,shove
6688,stoßen::V,оййкье,shove
6689,stoßen::V,тоалкъе,shove
6690,stehlen::V,sualadidh,steal
6691,stehlen::V,suoládit,steal
6692,stehlen::V,suoládit,steal
6693,stehlen::V,suá'ládiđ,steal
6694,stehlen::V,suâleed,steal
6695,stehlen::V,суэлнэ,steal
6696,stören::V,stööredh,disturb
6697,stören::V,hearaldehtedh,disturb
6698,stören::V,massit,disturb
6699,stören::V,sjuddit,disturb
6700,stören::V,heađuštit,disturb
6701,stören::V,hettiđ,disturb
6702,stören::V,heṃâdiđ,disturb
6703,stören::V,stamlded,disturb
6704,stören::V,вӣршэ,disturb
6705,stören::V,е̄кхэллэ,disturb
6706,belästigen::V,vaejviestidh,bother
6707,belästigen::V,vájvedit,bother
6708,belästigen::V,muodástuhttet,bother
6709,belästigen::V,váivvidit,bother
6710,belästigen::V,bieguhit,bother
6711,belästigen::V,vä'ividiđ,bother
6712,belästigen::V,stamlded,bother
6713,belästigen::V,е̄кхэллэ,bother
6714,belästigen::V,во̄а̄йвшэ,bother
6715,verbergen::V,tjïekedh,conceal
6716,verbergen::V,tjiehkat,conceal
6717,verbergen::V,čiehkat,conceal
6718,verbergen::V,čieḥâđ,conceal
6719,verbergen::V,peittad,conceal
6720,verbergen::V,чӣгкэ,conceal
6721,verbergen::V,пе̄йхьтэ,conceal
6722,täuschen::V,iermedh,deceive
6723,täuschen::V,eajhkaldehtedh,deceive
6724,täuschen::V,tjáddjit,deceive
6725,täuschen::V,dájuhit,deceive
6726,täuschen::V,viehtalit,deceive
6727,täuschen::V,villiđ,deceive
6728,täuschen::V,ǩiõllâd,deceive
6729,täuschen::V,вӯйхе,deceive
6730,täuschen::V,пе̄йхьтэ,deceive
6731,täuschen::V,ке̄лсэллэ,deceive
6732,betrügen::V,biehtedh,cheat
6733,betrügen::V,biehttet,cheat
6734,betrügen::V,beahttit,cheat
6735,betrügen::V,filliđ,cheat
6736,betrügen::V,ǩiõllâd,cheat
6737,betrügen::V,pä´rtteed,cheat
6738,betrügen::V,вӯйхе,cheat
6739,betrügen::V,пе̄йхьтэ,cheat
6740,betrügen::V,ке̄лсэллэ,cheat
6741,töten::V,buvvedh,kill
6742,töten::V,gåddet,kill
6743,töten::V,soaggit,kill
6744,töten::V,goddit,kill
6745,töten::V,surmiđ,kill
6746,töten::V,jämittiđ,kill
6747,töten::V,kå´dded,kill
6748,töten::V,so´rmmjed,kill
6749,töten::V,коаннҌтэ,kill
6750,wohnen::V,årrodh,dwell
6751,wohnen::V,veasodh,dwell
6752,wohnen::V,årrot,dwell
6753,wohnen::V,viessot,dwell
6754,wohnen::V,orrut,dwell
6755,wohnen::V,aassâđ,dwell
6756,wohnen::V,aassâd,dwell
6757,wohnen::V,jälsted,dwell
6758,wohnen::V,е̄лле,dwell
6759,arbeiten::V,barkedh,work
6760,arbeiten::V,rihtjat,work
6761,arbeiten::V,bargat,work
6762,arbeiten::V,porgâđ,work
6763,arbeiten::V,tue´j'jeed,work
6764,arbeiten::V,лыххкэ,work
6765,arbeiten::V,ро̄бхушшэ,work
6766,sammeln::V,tjåegkedh,gather
6767,sammeln::V,tjoahkkit,gather
6768,sammeln::V,čoaggit,gather
6769,sammeln::V,čokkiđ,gather
6770,sammeln::V,čuág'giđ,gather
6771,sammeln::V,noorrâd,gather
6772,sammeln::V,нёавсэ,gather
6773,pflücken::V,tjåegkedh,pick
6774,pflücken::V,tjoagget,pick
6775,pflücken::V,čoaggit,pick
6776,pflücken::V,čuág'giđ,pick
6777,pflücken::V,uussâd,pick
6778,pflücken::V,кышшкэ,pick
6779,jagen::V,bearhtodh,hunt
6780,jagen::V,viejddit,hunt
6781,jagen::V,bivdit,hunt
6782,jagen::V,miä'cástiđ,hunt
6783,jagen::V,miä´csted,hunt
6784,jagen::V,ме̄ххьцтэ,hunt
6785,fischen::V,gööledh,fish
6786,fischen::V,håagkodh,fish
6787,fischen::V,guollit,fish
6788,fischen::V,guolástit,fish
6789,fischen::V,kuá'lástiđ,fish
6790,fischen::V,kue´llšeed,fish
6791,fischen::V,шылле кӯль,fish
6792,fassen::V,bivtedh,catch
6793,fassen::V,giddit,catch
6794,fassen::V,bivdit,catch
6795,fassen::V,pivdeđ,catch
6796,fassen::V,kå´dded,catch
6797,fassen::V,со̄а̄гкэ,catch
6798,hüten::V,geehtedh,herd
6799,hüten::V,váktit,herd
6800,hüten::V,geahččat,herd
6801,hüten::V,keččâđ,herd
6802,hüten::V,hoi´ddjed,herd
6803,hüten::V,пынне,herd
6804,treiben::V,vuejiehtidh,drive
6805,treiben::V,vuojedit,drive
6806,treiben::V,vuodjelit,drive
6807,treiben::V,vyeijiđ,drive
6808,treiben::V,vue´jjad,drive
6809,treiben::V,выйхе,drive
6810,treiben::V,го̄ннэ,drive
6811,anbinden::V,viedtedh,tie up
6812,anbinden::V,gaarhkedidh,tie up
6813,anbinden::V,dabrrit,tie up
6814,anbinden::V,dæhppodit,tie up
6815,anbinden::V,čatnat,tie up
6816,anbinden::V,čoonnâđ,tie up
6817,anbinden::V,čõõnnâd,tie up
6818,anbinden::V,ко̄ррэ,tie up
6819,füttern::V,bïepmehtidh,feed
6820,füttern::V,biebbmat,feed
6821,füttern::V,biebmat,feed
6822,füttern::V,purâttiđ,feed
6823,füttern::V,poorted,feed
6824,füttern::V,peâm'mad,feed
6825,füttern::V,поҏтэ,feed
6826,melken::V,buhtjedh,milk
6827,melken::V,båhtjet,milk
6828,melken::V,bahčit,milk
6829,melken::V,paččeeđ,milk
6830,melken::V,pââččad,milk
6831,melken::V,лаппьсе,milk
6832,hacken::V,tsåalhkodh,chop
6833,hacken::V,tsållat,chop
6834,hacken::V,tsáhpat,chop
6835,hacken::V,čuollat,chop
6836,hacken::V,čuollâđ,chop
6837,hacken::V,ceäk'kad,chop
6838,hacken::V,ця̄ххкэ,chop
6839,gießen::V,tjaetsiehtidh,water
6840,gießen::V,tjáhttjit,water
6841,gießen::V,njuoskadit,water
6842,gießen::V,čáhccet,water
6843,gießen::V,njuos'kâdiđ,water
6844,gießen::V,väällad,water
6845,gießen::V,ва̄ллэ,water
6846,reifen::V,njoetsedh,ripen
6847,reifen::V,láddat,ripen
6848,reifen::V,láddat,ripen
6849,reifen::V,laddâđ,ripen
6850,reifen::V,laddâd,ripen
6851,reifen::V,ӣллкнэ,ripen
6852,reifen::V,ло̄а̄янтэ,ripen
6853,zubereiten::V,jurjiehtidh,cook
6854,zubereiten::V,riejddit,cook
6855,zubereiten::V,ráhkadit,cook
6856,zubereiten::V,va'lmâštiđ,cook
6857,zubereiten::V,vaalmšted,cook
6858,zubereiten::V,во̄а̄лмшэ,cook
6859,kochen::V,voessjedh,boil
6860,kochen::V,vuossjat,boil
6861,kochen::V,duolldádit,boil
6862,kochen::V,vuoš'šat,boil
6863,kochen::V,vuoššâđ,boil
6864,kochen::V,ǩe´tted,boil
6865,kochen::V,кыппьтэ,boil
6866,backen::V,bååhkedh,bake
6867,backen::V,lájbbot,bake
6868,backen::V,báhkket,bake
6869,backen::V,goikadit,bake
6870,backen::V,liäi'buđ,bake
6871,backen::V,vää´l'jed,bake
6872,backen::V,па̄шшьтэ,bake
6873,braten::V,bissedh,fry
6874,braten::V,basset,fry
6875,braten::V,báistit,fry
6876,braten::V,steiket,fry
6877,braten::V,passeeđ,fry
6878,braten::V,pä´štted,fry
6879,braten::V,па̄шшьтэ,fry
6880,umrühren::V,firredh,stir
6881,umrühren::V,fierrot,stir
6882,umrühren::V,fierrut,stir
6883,umrühren::V,fiärruđ,stir
6884,umrühren::V,sie´jjted,stir
6885,umrühren::V,вӣршэ,stir
6886,stricken::V,gurredh,knit
6887,stricken::V,gådet,knit
6888,stricken::V,gođđit,knit
6889,stricken::V,kođđeeđ,knit
6890,stricken::V,kåå´đđed,knit
6891,stricken::V,коадтӭ,knit
6892,nähen::V,gåarodh,sew
6893,nähen::V,goarrot,sew
6894,nähen::V,goarrut,sew
6895,nähen::V,kuárruđ,sew
6896,nähen::V,kuärrad,sew
6897,nähen::V,куаррэ,sew
6898,färben::V,klaeriedidh,dye
6899,färben::V,bájnnit,dye
6900,färben::V,sihttset,dye
6901,färben::V,báidnit,dye
6902,färben::V,ivdnet,dye
6903,färben::V,päiniđ,dye
6904,färben::V,päinnad,dye
6905,färben::V,ǩe´rjjeed,dye
6906,färben::V,по̄а̄ййнэ,dye
6907,reinigen::V,reenskedh,clean
6908,reinigen::V,dïdtesjidh,clean
6909,reinigen::V,rájnnit,clean
6910,reinigen::V,čorget,clean
6911,reinigen::V,buhtistit,clean
6912,reinigen::V,kađvâđ,clean
6913,reinigen::V,čurgiđ,clean
6914,reinigen::V,putestiđ,clean
6915,reinigen::V,čiisteed,clean
6916,reinigen::V,puu´ttsted,clean
6917,reinigen::V,чисстэ,clean
6918,reinigen::V,е̄ллэ,clean
6919,waschen::V,bïssedh,wash
6920,waschen::V,bassat,wash
6921,waschen::V,bassat,wash
6922,waschen::V,posâliđ,wash
6923,waschen::V,põõssâd,wash
6924,waschen::V,пэ̄ссэ,wash
6925,abwischen::V,njaamedh,wipe
6926,abwischen::V,sihkastit,wipe
6927,abwischen::V,sihkkut,wipe
6928,abwischen::V,sikkođ,wipe
6929,abwischen::V,sekkad,wipe
6930,abwischen::V,чисстэ,wipe
6931,spülen::V,skuvledh,rinse
6932,spülen::V,dåjddet,rinse
6933,spülen::V,doidit,rinse
6934,spülen::V,skuljiđ,rinse
6935,spülen::V,toideđ,rinse
6936,spülen::V,tåiddad,rinse
6937,spülen::V,sku´lljeed,rinse
6938,spülen::V,пэ̄ссэ,rinse
6939,fegen::V,sööpedh,sweep
6940,fegen::V,suohttsit,sweep
6941,fegen::V,luvdet,sweep
6942,fegen::V,sihostiđ,sweep
6943,fegen::V,roppâđ,sweep
6944,fegen::V,västtad,sweep
6945,fegen::V,seekksted,sweep
6946,fegen::V,по̄а̄шшэ,sweep
6947,kehren::V,tjirredh,sweep
6948,kehren::V,såbit,sweep
6949,kehren::V,luvdet,sweep
6950,kehren::V,suo'pâlistiđ,sweep
6951,kehren::V,västtad,sweep
6952,kehren::V,по̄а̄шшэ,sweep
6953,baden::V,voejedidh,bath
6954,baden::V,gálatjit,bath
6955,baden::V,gálašit,bath
6956,baden::V,lávguđ,bath
6957,baden::V,vuõjjâd,bath
6958,baden::V,sääunõõttâd,bath
6959,baden::V,вӯйнэдтэ,bath
6960,sich waschen::V,bïssedidh,wash
6961,sich waschen::V,basádit,wash
6962,sich waschen::V,basadit,wash
6963,sich waschen::V,posâdâttâđ,wash
6964,sich waschen::V,põõuuõõttâd,wash
6965,sich waschen::V,пэзнэдтэ,wash
6966,ausziehen::V,svæjkedh,take off
6967,ausziehen::V,nuollat,take off
6968,ausziehen::V,nuollat,take off
6969,ausziehen::V,noollâđ,take off
6970,ausziehen::V,nõõllâd,take off
6971,ausziehen::V,jä´hssed,take off
6972,ausziehen::V,я̄ккьсе,take off
6973,anziehen::V,gaarvoehtidh,put on
6974,anziehen::V,tsåggåt,put on
6975,anziehen::V,nahkehit,put on
6976,anziehen::V,čákŋat,put on
6977,anziehen::V,ká'rvuttiđ,put on
6978,anziehen::V,čouggâd,put on
6979,anziehen::V,nââ´ǩǩted,put on
6980,anziehen::V,ца̄гке,put on
6981,anziehen::V,наккьхе,put on
6982,sich anziehen::V,gåårvedidh,get dressed
6983,sich anziehen::V,gárvvunit,get dressed
6984,sich anziehen::V,gárvodit,get dressed
6985,sich anziehen::V,kárvudâttâđ,get dressed
6986,sich anziehen::V,teâvõõttâd,get dressed
6987,sich anziehen::V,туввнэдтэ,get dressed
6988,kämmen::V,tjåhkodh,comb
6989,kämmen::V,rájddat,comb
6990,kämmen::V,čohkut,comb
6991,kämmen::V,čohhoođ,comb
6992,kämmen::V,čååkkad,comb
6993,kämmen::V,чоагкэ,comb
6994,schmücken::V,rïesedh,decorate
6995,schmücken::V,feegredh,decorate
6996,schmücken::V,hiervvit,decorate
6997,schmücken::V,tjáppedit,decorate
6998,schmücken::V,čiŋahit,decorate
6999,schmücken::V,čiŋâttiđ,decorate
7000,schmücken::V,heärvted,decorate
7001,schmücken::V,ре̄ввклаххьтэ,decorate
7002,sagen::V,jiehtedh,say
7003,sagen::V,javllat,say
7004,sagen::V,dadjat,say
7005,sagen::V,cealkit,say
7006,sagen::V,ettâđ,say
7007,sagen::V,celkkiđ,say
7008,sagen::V,nõmmeed,say
7009,sagen::V,ceä´lǩǩed,say
7010,sagen::V,е̄ввэ,say
7011,sagen::V,це̄ӆӆьке,say
7012,sprechen::V,håaledh,speak
7013,sprechen::V,rudnat,speak
7014,sprechen::V,runádit,speak
7015,sprechen::V,sárdnut,speak
7016,sprechen::V,sárnuđ,speak
7017,sprechen::V,särnnad,speak
7018,sprechen::V,са̄ррнэ,speak
7019,reden::V,håaledh,talk
7020,reden::V,sáhkadit,talk
7021,reden::V,hupmat,talk
7022,reden::V,arvâlâddâđ,talk
7023,reden::V,sárnudiđ,talk
7024,reden::V,mainsted,talk
7025,reden::V,е̄внэллэ,talk
7026,sich unterhalten::V,soptsestalledh,chat
7027,sich unterhalten::V,ságastit,chat
7028,sich unterhalten::V,ságastallat,chat
7029,sich unterhalten::V,jumadit,chat
7030,sich unterhalten::V,ságastallat,chat
7031,sich unterhalten::V,ma'inâstiđ,chat
7032,sich unterhalten::V,maainsted,chat
7033,sich unterhalten::V,мо̄а̄йнсе,chat
7034,fragen::V,gihtjedh,ask
7035,fragen::V,gahtjat,ask
7036,fragen::V,gatjádit,ask
7037,fragen::V,jearrat,ask
7038,fragen::V,koijâdiđ,ask
7039,fragen::V,kõõččâd,ask
7040,fragen::V,кэ̄дже,ask
7041,bitten::V,birredh,request
7042,bitten::V,aanoestidh,request
7043,bitten::V,rohkelassjedh,request
7044,bitten::V,ádnot,request
7045,bitten::V,gåhttjot,request
7046,bitten::V,bivdit,request
7047,bitten::V,pivdeđ,request
7048,bitten::V,äännad,request
7049,bitten::V,raukkâd,request
7050,bitten::V,а̄нкэ,request
7051,bitten::V,кэ̄дже,request
7052,erzählen::V,saakestidh,tell
7053,erzählen::V,giehttot,tell
7054,erzählen::V,subtsastit,tell
7055,erzählen::V,muitalit,tell
7056,erzählen::V,uvástâllâđ,tell
7057,erzählen::V,ma'inâstiđ,tell
7058,erzählen::V,maainsted,tell
7059,erzählen::V,мо̄а̄йнсе,tell
7060,mitteilen::V,såårnedh,convey
7061,mitteilen::V,bïeljelidh,convey
7062,mitteilen::V,diededit,convey
7063,mitteilen::V,dieđihit,convey
7064,mitteilen::V,a'lmottiđ,convey
7065,mitteilen::V,tie´đted,convey
7066,mitteilen::V,це̄ӆӆьке,convey
7067,nennen::V,gåhtjodh,name
7068,nennen::V,lahtedh,name
7069,nennen::V,nammadit,name
7070,nennen::V,gohččut,name
7071,nennen::V,nomâttiđ,name
7072,nennen::V,koččođ,name
7073,nennen::V,nõõmted,name
7074,nennen::V,нэ̄ммдэ,name
7075,nennen::V,це̄ӆӆьке,name
7076,rufen::V,gåhtjodh,call
7077,rufen::V,tjåarvodh,call
7078,rufen::V,tjuorvvot,call
7079,rufen::V,čuorvut,call
7080,rufen::V,čuár'vuđ,call
7081,rufen::V,kåččad,call
7082,rufen::V,čuârvvad,call
7083,rufen::V,коаххче,call
7084,prahlen::V,girmedh,brag
7085,prahlen::V,goarssudit,brag
7086,prahlen::V,rábmot,brag
7087,prahlen::V,ramâččâttâđ,brag
7088,prahlen::V,kuärggõõttâd,brag
7089,prahlen::V,куарктэ,brag
7090,übersetzen::V,jarkoestidh,translate
7091,übersetzen::V,jårggålit,translate
7092,übersetzen::V,jorgalit,translate
7093,übersetzen::V,jurgâliđ,translate
7094,übersetzen::V,jåårǥlâ´tted,translate
7095,denken::V,ussjedidh,think
7096,denken::V,ájádallat,think
7097,denken::V,usjudit,think
7098,denken::V,jurddašit,think
7099,denken::V,jurdeđ,think
7100,denken::V,ju'rdâččiđ,think
7101,denken::V,juurdčed,think
7102,denken::V,юррьтэ,think
7103,glauben::V,jaehkedh,believe
7104,glauben::V,jáhkket,believe
7105,glauben::V,jáhkkit,believe
7106,glauben::V,oskođ,believe
7107,glauben::V,jähittiđ,believe
7108,glauben::V,åskkad,believe
7109,glauben::V,оасскэ,believe
7110,bemerken::V,aajhtsedh,notice
7111,bemerken::V,lahtestidh,notice
7112,bemerken::V,ájttsat,notice
7113,bemerken::V,gæhttjat,notice
7114,bemerken::V,tsuojggit,notice
7115,bemerken::V,áicat,notice
7116,bemerken::V,fuobmát,notice
7117,bemerken::V,aiccâđ,notice
7118,bemerken::V,huá'mášiđ,notice
7119,bemerken::V,aiccâd,notice
7120,bemerken::V,huõmsted,notice
7121,bemerken::V,уййнэ,notice
7122,erkennen::V,dabtedh,recognize
7123,erkennen::V,dåbddåt,recognize
7124,erkennen::V,dovdát,recognize
7125,erkennen::V,fuobmát,recognize
7126,erkennen::V,tubdâđ,recognize
7127,erkennen::V,tobddâd,recognize
7128,erkennen::V,тӣдтӭ,recognize
7129,erkennen::V,то̄ммтэ,recognize
7130,begreifen::V,daapadidh,grasp
7131,begreifen::V,buojkkát,grasp
7132,begreifen::V,ipmirdit,grasp
7133,begreifen::V,iberdiđ,grasp
7134,begreifen::V,tobddâd,grasp
7135,begreifen::V,то̄ӆӆькье,grasp
7136,verstehen::V,guarkedh,understand
7137,verstehen::V,árvvedit,understand
7138,verstehen::V,guopmat,understand
7139,verstehen::V,addiđ,understand
7140,verstehen::V,tobddâd,understand
7141,verstehen::V,fi´ttjed,understand
7142,verstehen::V,о̄а̄нтшэ,understand
7143,lernen::V,bïhkemdidh,learn
7144,lernen::V,oahppat,learn
7145,lernen::V,oahppat,learn
7146,lernen::V,oppâđ,learn
7147,lernen::V,mättjed,learn
7148,lernen::V,уххцтэдтэ,learn
7149,wissen::V,dietedh,know
7150,wissen::V,diehtet,know
7151,wissen::V,diehtit,know
7152,wissen::V,tiettiđ,know
7153,wissen::V,tie´tted,know
7154,wissen::V,тӣдтӭ,know
7155,sich erinnern an::V,mujhtedh,remember
7156,sich erinnern an::V,mujttet,remember
7157,sich erinnern an::V,muitát,remember
7158,sich erinnern an::V,muštáđ,remember
7159,sich erinnern an::V,mu´štted,remember
7160,sich erinnern an::V,мушштсэллэ,remember
7161,vergessen::V,åajaldidh,forget
7162,vergessen::V,vååjeldehtedh,forget
7163,vergessen::V,vajálduhttet,forget
7164,vergessen::V,vajáldahttit,forget
7165,vergessen::V,vájáldittiđ,forget
7166,vergessen::V,vääildâ´tted,forget
7167,vergessen::V,вуаййлаххьтэ,forget
7168,messen::V,meatadidh,measure
7169,messen::V,mïetestidh,measure
7170,messen::V,mihttit,measure
7171,messen::V,miehttit,measure
7172,messen::V,mihtidit,measure
7173,messen::V,mittediđ,measure
7174,messen::V,metteed,measure
7175,messen::V,mie´r'reed,measure
7176,messen::V,ме̄ррьдэ,measure
7177,zählen::V,ryöknehtidh,count
7178,zählen::V,låhkåt,count
7179,zählen::V,lohkat,count
7180,zählen::V,lyeš'tiđ,count
7181,zählen::V,la´sǩǩeed,count
7182,zählen::V,ло̄гкэ,count
7183,rechnen::V,åbrodh,calculate
7184,rechnen::V,ryöknedh,calculate
7185,rechnen::V,riekknit,calculate
7186,rechnen::V,låhkåt,calculate
7187,rechnen::V,rēhkenastit,calculate
7188,rechnen::V,rēhkenuššat,calculate
7189,rechnen::V,reknistiđ,calculate
7190,rechnen::V,rekknâ´stted,calculate
7191,rechnen::V,ло̄гкэ,calculate
7192,lesen::V,lohkedh,read
7193,lesen::V,låhkåt,read
7194,lesen::V,lohkat,read
7195,lesen::V,luuhâđ,read
7196,lesen::V,lookkâd,read
7197,lesen::V,ло̄гкэ,read
7198,malen::V,måaladidh,paint
7199,malen::V,feerpedh,paint
7200,malen::V,mállit,paint
7201,malen::V,njuohtat,paint
7202,malen::V,mōlet,paint
7203,malen::V,mááláḋ,paint
7204,malen::V,kälkkeed,paint
