,Concept_ID,cy,se
7238,schleppen::V,llusgo,nje´ʒʒed
7239,schleppen::V,llusgo,чуввкэ
7240,ziehen::V,tynnu,giesedh
7241,ziehen::V,tynnu,giesset
7242,ziehen::V,tynnu,geassit
7243,ziehen::V,tynnu,keessiđ
7244,ziehen::V,tynnu,ǩie´ssed
7245,ziehen::V,tynnu,ке̄ссе
7246,aufbewahren::V,cadw,vöörhkedh
7247,aufbewahren::V,cadw,vuorkkit
7248,aufbewahren::V,cadw,seailluhit
7249,aufbewahren::V,cadw,siä'iluttiđ
7250,aufbewahren::V,cadw,seeilted
7251,aufbewahren::V,cadw,рӯкнэ
7252,werfen::V,taflu,slampestidh
7253,werfen::V,taflu,bálkkot
7254,werfen::V,taflu,suhppet
7255,werfen::V,taflu,šlivgiđ
7256,werfen::V,taflu,čeâǥǥted
7257,werfen::V,taflu,суэххпэ
7258,fangen::V,dal,bivtedh
7259,fangen::V,dal,giddit
7260,fangen::V,dal,bivdit
7261,fangen::V,dal,toppiđ
7262,fangen::V,dal,tää´vted
7263,fangen::V,dal,та̄бпэ
7264,fangen::V,dal,со̄а̄гкэ
7265,packen::V,cipio,doerelidh
7266,packen::V,cipio,kreemsedh
7267,packen::V,cipio,doahppit
7268,packen::V,cipio,doahput
7269,packen::V,cipio,tuáppuđ
7270,packen::V,cipio,ká'ivâstiđ
7271,packen::V,cipio,tää´vted
7272,packen::V,cipio,каццсе
7273,packen::V,cipio,туэрркэ
7274,packen::V,cipio,ро̄а̄ппчье
7275,packen::V,crafangu,doerelidh
7276,packen::V,crafangu,kreemsedh
7277,packen::V,crafangu,doahppit
7278,packen::V,crafangu,doahput
7279,packen::V,crafangu,tuáppuđ
7280,packen::V,crafangu,ká'ivâstiđ
7281,packen::V,crafangu,tää´vted
7282,packen::V,crafangu,каццсе
7283,packen::V,crafangu,туэрркэ
7284,packen::V,crafangu,ро̄а̄ппчье
7285,verstecken::V,celu,tjïekedh
7286,verstecken::V,celu,tjiehkat
7287,verstecken::V,celu,čiehkat
7288,verstecken::V,celu,čieḥâđ
7289,verstecken::V,celu,peittad
7290,verstecken::V,celu,пе̄йхьтэ
7291,verstecken::V,cuddio,tjïekedh
7292,verstecken::V,cuddio,tjiehkat
7293,verstecken::V,cuddio,čiehkat
7294,verstecken::V,cuddio,čieḥâđ
7295,verstecken::V,cuddio,peittad
7296,verstecken::V,cuddio,пе̄йхьтэ
7297,teilen::V,rhannu,juekedh
7298,teilen::V,rhannu,juohket
7299,teilen::V,rhannu,juohkit
7300,teilen::V,rhannu,jyeḥiđ
7301,teilen::V,rhannu,jue´ǩǩed
7302,teilen::V,rhannu,ю̄гке
7303,teilen::V,rhannu,ра̄ттҍке
7304,schicken::V,anfon,saadtodh
7305,schicken::V,anfon,sáddit
7306,schicken::V,anfon,sáddet
7307,schicken::V,anfon,vuo'lgâttiđ
7308,schicken::V,anfon,vuõltteed
7309,schicken::V,anfon,вӯлкхэ
7310,bringen::V,dod â,buektedh
7311,bringen::V,dod â,doalvvot
7312,bringen::V,dod â,buktit
7313,bringen::V,dod â,tuál'vuđ
7314,bringen::V,dod â,pu´htted
7315,bringen::V,dod â,пыххьтэ
7316,hinzufügen::V,chwanegu,dievhtedh
7317,hinzufügen::V,chwanegu,duoddit
7318,hinzufügen::V,chwanegu,lasedit
7319,hinzufügen::V,chwanegu,lasihit
7320,hinzufügen::V,chwanegu,lasettiđ
7321,hinzufügen::V,chwanegu,lââ´zzted
7322,hinzufügen::V,chwanegu,лажьхе
7323,bekommen::V,cael,åadtjodh
7324,bekommen::V,cael,åttjudit
7325,bekommen::V,cael,oažžut
7326,bekommen::V,cael,juksâđ
7327,bekommen::V,cael,uáž'žuđ
7328,bekommen::V,cael,vuäǯ'ǯâd
7329,bekommen::V,cael,вуаннче
7330,erhalten::V,derbyn,åadtjodh
7331,erhalten::V,derbyn,oadtjot
7332,erhalten::V,derbyn,oažžut
7333,erhalten::V,derbyn,uáž'žuđ
7334,erhalten::V,derbyn,vuäǯ'ǯâd
7335,erhalten::V,derbyn,ва̄лльтэ
7336,nehmen::V,cymryd,vaeltedh
7337,nehmen::V,cymryd,válldet
7338,nehmen::V,cymryd,váldit
7339,nehmen::V,cymryd,väldiđ
7340,nehmen::V,cymryd,vä´ldded
7341,nehmen::V,cymryd,ва̄лльтэ
7342,wählen::V,dewis,veeljedh
7343,wählen::V,dewis,válljit
7344,wählen::V,dewis,válljet
7345,wählen::V,dewis,valjiđ
7346,wählen::V,dewis,vaalšed
7347,wählen::V,dewis,va´lljeed
7348,wählen::V,dewis,воалшэ
7349,auswählen::V,dethol,veeljedh
7350,auswählen::V,dethol,tjuolldet
7351,auswählen::V,dethol,válljet
7352,auswählen::V,dethol,valjiđ
7353,auswählen::V,dethol,vaalšed
7354,auswählen::V,dethol,va´lljeed
7355,auswählen::V,dethol,воалшэ
7356,bewahren::V,cadw,vaarjelidh
7357,bewahren::V,cadw,bisodit
7358,bewahren::V,cadw,várjjalit
7359,bewahren::V,cadw,seailluhit
7360,bewahren::V,cadw,varjâliđ
7361,bewahren::V,cadw,varjjled
7362,bewahren::V,cadw,ӣшшьтэ
7363,bewahren::V,cadw,во̄а̄ррьдэ
7364,behindern::V,atal,hööptdeh
7365,behindern::V,atal,hieredit
7366,behindern::V,atal,muhttet
7367,behindern::V,atal,eastadit
7368,behindern::V,atal,estiđ
7369,behindern::V,atal,coggâđ
7370,behindern::V,atal,hettiđ
7371,behindern::V,atal,cõggâd
7372,behindern::V,atal,е̄кхэллэ
7373,behindern::V,rhwystro,hööptdeh
7374,behindern::V,rhwystro,hieredit
7375,behindern::V,rhwystro,muhttet
7376,behindern::V,rhwystro,eastadit
7377,behindern::V,rhwystro,estiđ
7378,behindern::V,rhwystro,coggâđ
7379,behindern::V,rhwystro,hettiđ
7380,behindern::V,rhwystro,cõggâd
7381,behindern::V,rhwystro,е̄кхэллэ
7382,verderben::V,difetha,biejstedh
7383,verderben::V,difetha,spedjat
7384,verderben::V,difetha,billistit
7385,verderben::V,difetha,pillediđ
7386,verderben::V,difetha,tårmmad
7387,verderben::V,difetha,pe´llsted
7388,verderben::V,difetha,тоаррмэ
7389,verderben::V,difetha,ма̄ййкэ
7390,beschädigen::V,niweidio,fæjloedidh
7391,beschädigen::V,niweidio,vahágahttet
7392,beschädigen::V,niweidio,bilidit
7393,beschädigen::V,niweidio,vahâgittiđ
7394,beschädigen::V,niweidio,pä´rtteed
7395,beschädigen::V,niweidio,муррьтэ
7396,zerbrechen::V,torri,tsööpkedh
7397,zerbrechen::V,torri,doadjet
7398,zerbrechen::V,torri,cuvket
7399,zerbrechen::V,torri,cuov'kkiđ
7400,zerbrechen::V,torri,muårrâd
7401,zerbrechen::V,torri,cu´vǩǩeed
7402,zerbrechen::V,torri,муррьтэ
7403,zerreißen::V,rhwygo,gejhkielidh
7404,zerreißen::V,rhwygo,gajkudit
7405,zerreißen::V,rhwygo,gaikkodit
7406,zerreißen::V,rhwygo,ráisket
7407,zerreißen::V,rhwygo,kiškođ
7408,zerreißen::V,rhwygo,ra´šǩǩeed
7409,zerreißen::V,rhwygo,пуатткэ
7410,zerstören::V,dinistrio,eerjedh
7411,zerstören::V,dinistrio,biejsstet
7412,zerstören::V,dinistrio,håhkkidit
7413,zerstören::V,dinistrio,heavahit
7414,zerstören::V,dinistrio,duš'šadit
7415,zerstören::V,dinistrio,bilidit
7416,zerstören::V,dinistrio,hevâttiđ
7417,zerstören::V,dinistrio,hiâvted
7418,zerstören::V,dinistrio,ёҏтэ
7419,verbrennen::V,llosgi,båeltedh
7420,verbrennen::V,llosgi,boalldet
7421,verbrennen::V,llosgi,boaldit
7422,verbrennen::V,llosgi,puál'diđ
7423,verbrennen::V,llosgi,puä´ldded
7424,verbrennen::V,llosgi,пуэлльтэ
7425,geben::V,rhoi,vedtedh
7426,geben::V,rhoi,vaddet
7427,geben::V,rhoi,addit
7428,geben::V,rhoi,addliđ
7429,geben::V,rhoi,ä´n
7430,geben::V,rhoi,аннҍтэ
7431,reichen::V,estyn,geelkedh
7432,reichen::V,estyn,lagádit
7433,reichen::V,estyn,geiget
7434,reichen::V,estyn,keigiđ
7435,reichen::V,estyn,vuõiggâ´stted
7436,reichen::V,estyn,аннҍтэ
7437,schenken::V,rhoddi,vedtedh
7438,schenken::V,rhoddi,vaddet
7439,schenken::V,rhoddi,skeaŋkut
7440,schenken::V,rhoddi,skeŋket
7441,schenken::V,rhoddi,skeŋkkiđ
7442,schenken::V,rhoddi,sǩiâŋkkâd
7443,schenken::V,rhoddi,ла̄ххе
7444,versprechen::V,addo,luhpiedidh
7445,versprechen::V,addo,jáhttet
7446,versprechen::V,addo,lohpidit
7447,versprechen::V,addo,lopediđ
7448,versprechen::V,addo,lå´ppeed
7449,versprechen::V,addo,о̄а̄шштҍе
7450,wünschen::V,dymuno,lahkoehtidh
7451,wünschen::V,dymuno,sávvat
7452,wünschen::V,dymuno,sávadit
7453,wünschen::V,dymuno,doaivvuhit
7454,wünschen::V,dymuno,tuá'ivuttiđ
7455,wünschen::V,dymuno,tuâivvad
7456,wünschen::V,dymuno,туввэ
7457,loben::V,canmol,girmedh
7458,loben::V,canmol,májnnot
7459,loben::V,canmol,rámmpot
7460,loben::V,canmol,máidnut
7461,loben::V,canmol,rámidit
7462,loben::V,canmol,rammuđ
7463,loben::V,canmol,rämidiđ
7464,loben::V,canmol,ââ´leed
7465,loben::V,canmol,ǩei´tted
7466,loben::V,canmol,кыйта
7467,küssen::V,cusanu,tjånnahtidh
7468,küssen::V,cusanu,tjuvliestidh
7469,küssen::V,cusanu,tjullit
7470,küssen::V,cusanu,tjulestit
7471,küssen::V,cusanu,cum'mát
7472,küssen::V,cusanu,cummistit
7473,küssen::V,cusanu,cummâliđ
7474,küssen::V,cusanu,cu´mmsted
7475,küssen::V,cusanu,cu´mmstõõllâd
7476,küssen::V,cusanu,нӣссэ
7477,wiegen::V,siglo,sjammadidh
7478,wiegen::V,siglo,vuohttot
7479,wiegen::V,siglo,vuohtudit
7480,wiegen::V,siglo,vuohttut
7481,wiegen::V,siglo,vuát'tuđ
7482,wiegen::V,siglo,nuäkkad
7483,wiegen::V,siglo,suâibted
7484,wiegen::V,siglo,нуагкэ
7485,zudecken::V,gorchuddio,gaptjedh
7486,zudecken::V,gorchuddio,loavddet
7487,zudecken::V,gorchuddio,gokčat
7488,zudecken::V,gorchuddio,luáv'diđ
7489,zudecken::V,gorchuddio,kä´tted
7490,zudecken::V,gorchuddio,ка̄ххьтэ
7491,wecken::V,deffro,gåaskodh
7492,wecken::V,deffro,båktet
7493,wecken::V,deffro,boktit
7494,wecken::V,deffro,rávkat
7495,wecken::V,deffro,cuvnâđ
7496,wecken::V,deffro,counnâd
7497,wecken::V,deffro,цо̄ввнэ
7498,zeigen::V,dangos,vuesiehtidh
7499,zeigen::V,dangos,vuosedit
7500,zeigen::V,dangos,giejgget
7501,zeigen::V,dangos,čájehit
7502,zeigen::V,dangos,čäittiđ
7503,zeigen::V,dangos,čujottiđ
7504,zeigen::V,dangos,čuäi´ted
7505,zeigen::V,dangos,вӯзьхе
7506,führen::V,arwain,steeredh
7507,führen::V,arwain,doalvvot
7508,führen::V,arwain,láidet
7509,führen::V,arwain,jođettiđ
7510,führen::V,arwain,jåå´đted
7511,führen::V,arwain,выгкэ
7512,lehren::V,dysgu,ööhpehtidh
7513,lehren::V,dysgu,åhpadit
7514,lehren::V,dysgu,oahpahit
7515,lehren::V,dysgu,máttááttiđ
7516,lehren::V,dysgu,mätt'ted
7517,lehren::V,dysgu,vuä´ppsted
7518,lehren::V,dysgu,ма̄тҍха
7519,unterrichten::V,hyfforddi,ööhpehtidh
7520,unterrichten::V,hyfforddi,lågådit
7521,unterrichten::V,hyfforddi,åhpadit
7522,unterrichten::V,hyfforddi,oahpahit
7523,unterrichten::V,hyfforddi,škovliđ
7524,unterrichten::V,hyfforddi,máttááttiđ
7525,unterrichten::V,hyfforddi,mätt'ted
7526,unterrichten::V,hyfforddi,vuä´ppsted
7527,unterrichten::V,hyfforddi,ма̄тҍха
7528,aufziehen::V,dod i fyny,eeledh
7529,aufziehen::V,dod i fyny,bajedit
7530,aufziehen::V,dod i fyny,biebmat
7531,aufziehen::V,dod i fyny,pajaskeessiđ
7532,aufziehen::V,dod i fyny,šoddâdiđ
7533,aufziehen::V,dod i fyny,šõddeed
7534,aufziehen::V,dod i fyny,peâm'mad
7535,aufziehen::V,dod i fyny,вуэпьсе
7536,leiten::V,arwain,lijrehtidh
7537,leiten::V,arwain,lájddit
7538,leiten::V,arwain,oatsodit
7539,leiten::V,arwain,jođihit
7540,leiten::V,arwain,stivriđ
7541,leiten::V,arwain,hovdiđ
7542,leiten::V,arwain,jåå´đted
7543,leiten::V,arwain,выгкэ
7544,leiten::V,arwain,вӯййкье
7545,antreiben::V,annog,eadtjoestidh
7546,antreiben::V,annog,hasodit
7547,antreiben::V,annog,hállsjedit
7548,antreiben::V,annog,gevret
7549,antreiben::V,annog,rássat
7550,antreiben::V,annog,kušottiđ
7551,antreiben::V,annog,huá'puttiđ
7552,antreiben::V,annog,rääskted
7553,antreiben::V,annog,hõškkled
7554,antreiben::V,annog,ёадҌхе
7555,lassen::V,gadael,baajedh
7556,lassen::V,gadael,-ahttet
7557,lassen::V,gadael,diktit
7558,lassen::V,gadael,-ttiđ
7559,lassen::V,gadael,ä´n
7560,lassen::V,gadael,па̄ххкэ
7561,einladen::V,gwahodd,bööredh
7562,einladen::V,gwahodd,bivddit
7563,einladen::V,gwahodd,gåhttjot
7564,einladen::V,gwahodd,bovdet
7565,einladen::V,gwahodd,koččođ
7566,einladen::V,gwahodd,kåččad
7567,einladen::V,gwahodd,коаххче
7568,vereinigen::V,uno,iktedidh
7569,vereinigen::V,uno,aktidit
7570,vereinigen::V,uno,ovttastahttit
7571,vereinigen::V,uno,o'vtâstittiđ
7572,vereinigen::V,uno,õhtteed
7573,vereinigen::V,uno,э̄хтхэ
7574,vereinigen::V,cyfuno,iktedidh
7575,vereinigen::V,cyfuno,aktidit
7576,vereinigen::V,cyfuno,ovttastahttit
7577,vereinigen::V,cyfuno,o'vtâstittiđ
7578,vereinigen::V,cyfuno,õhtteed
7579,vereinigen::V,cyfuno,э̄хтхэ
7580,besuchen::V,ymweld â,åahpodh
7581,besuchen::V,ymweld â,goevlelidh
7582,besuchen::V,ymweld â,guossit
7583,besuchen::V,ymweld â,gal'let
7584,besuchen::V,ymweld â,fitnat
7585,besuchen::V,ymweld â,kolliđ
7586,besuchen::V,ymweld â,kõ´ll'jed
7587,besuchen::V,ymweld â,по̄дтлэ
7588,besuchen::V,ymweld â,во̄тэдтэ
7589,besuchen::V,ymweld â,во̄а̄ррдэ
7590,treffen::V,cwrdd,dieviedidh
7591,treffen::V,cwrdd,iejvvit
7592,treffen::V,cwrdd,deaivat
7593,treffen::V,cwrdd,staaviđ
7594,treffen::V,cwrdd,teividiđ
7595,treffen::V,cwrdd,o´ddjõõttâd
7596,treffen::V,cwrdd,вуэсстлэ
7597,treffen::V,cyfarfod,dieviedidh
7598,treffen::V,cyfarfod,iejvvit
7599,treffen::V,cyfarfod,deaivat
7600,treffen::V,cyfarfod,staaviđ
7601,treffen::V,cyfarfod,teividiđ
7602,treffen::V,cyfarfod,o´ddjõõttâd
7603,treffen::V,cyfarfod,вуэсстлэ
7604,sich versammeln::V,casglu,gaavnedidh
7605,sich versammeln::V,casglu,tjoaggut
7606,sich versammeln::V,casglu,čoahkkanit
7607,sich versammeln::V,casglu,čokkâniđ
7608,sich versammeln::V,casglu,nurâdâttâđ
7609,sich versammeln::V,casglu,noorõõttâd
7610,sich versammeln::V,casglu,вӯллклэ
7611,sich versammeln::V,cynnull,gaavnedidh
7612,sich versammeln::V,cynnull,tjoaggut
7613,sich versammeln::V,cynnull,čoahkkanit
7614,sich versammeln::V,cynnull,čokkâniđ
7615,sich versammeln::V,cynnull,nurâdâttâđ
7616,sich versammeln::V,cynnull,noorõõttâd
7617,sich versammeln::V,cynnull,вӯллклэ
7618,spielen::V,chwarae,rïdtjedh
7619,spielen::V,chwarae,lustedalledh
7620,spielen::V,chwarae,ståhkat
7621,spielen::V,chwarae,stuvssit
7622,spielen::V,chwarae,speallat
7623,spielen::V,chwarae,le'ihâšiđ
7624,spielen::V,chwarae,siõrrâd
7625,spielen::V,chwarae,speâllad
7626,spielen::V,chwarae,сӣррэ
7627,singen::V,canu,laavlodh
7628,singen::V,canu,lávllot
7629,singen::V,canu,lávlut
7630,singen::V,canu,lávluđ
7631,singen::V,canu,läullad
7632,singen::V,canu,ла̄ввлэ
7633,tanzen::V,dawnsio,daanhtsodh
7634,tanzen::V,dawnsio,dánssat
7635,tanzen::V,dawnsio,gærssulit
7636,tanzen::V,dawnsio,dánset
7637,tanzen::V,dawnsio,tánssáđ
7638,tanzen::V,dawnsio,ta´nssjed
7639,tanzen::V,dawnsio,pleäs'sjed
7640,tanzen::V,dawnsio,нюччке
7641,tanzen::V,dawnsio,пляссъе
7642,sich trennen::V,ymwahanu,jååkedidh
7643,sich trennen::V,ymwahanu,sirrat
7644,sich trennen::V,ymwahanu,sirádit
7645,sich trennen::V,ymwahanu,earránit
7646,sich trennen::V,ymwahanu,ratkuđ
7647,sich trennen::V,ymwahanu,rätkkjed
7648,sich trennen::V,ymwahanu,кӯдтъе
7649,verlassen::V,gadael,laehpedh
7650,verlassen::V,gadael,guodet
7651,verlassen::V,gadael,guođđit
7652,verlassen::V,gadael,hilgođ
7653,verlassen::V,gadael,kyeđđiđ
7654,verlassen::V,gadael,kue´đđed
7655,verlassen::V,gadael,сӯһпъе
7656,retten::V,achub,gorredidh
7657,retten::V,achub,gádjot
7658,retten::V,achub,gádjut
7659,retten::V,achub,kááijuđ
7660,retten::V,achub,piä'luštiđ
7661,retten::V,achub,ka´jjeed
7662,retten::V,achub,вуаннче
7663,bewachen::V,gwarchod,geehtedh
7664,bewachen::V,gwarchod,váktit
7665,bewachen::V,gwarchod,fáktet
7666,bewachen::V,gwarchod,vahtiđ
7667,bewachen::V,gwarchod,värddjed
7668,bewachen::V,gwarchod,va´httjed
7669,bewachen::V,gwarchod,пынне
7670,bewachen::V,gwarchod,ка̄рвуллэ
7671,schützen::V,noddi,vaarjelidh
7672,schützen::V,noddi,suoddjit
7673,schützen::V,noddi,suodjalit
7674,schützen::V,noddi,suddjet
7675,schützen::V,noddi,varjâliđ
7676,schützen::V,noddi,suâided
7677,schützen::V,noddi,varjjled
7678,schützen::V,noddi,пынне
7679,verteidigen::V,amddiffyn,vaarjelidh
7680,verteidigen::V,amddiffyn,bælostit
7681,verteidigen::V,amddiffyn,bealuštit
7682,verteidigen::V,amddiffyn,čuollat
7683,verteidigen::V,amddiffyn,piä'luštiđ
7684,verteidigen::V,amddiffyn,peälšted
7685,verteidigen::V,amddiffyn,пэ̄лль мэ̄ннэ
7686,sich schlagen::V,ffraeo,dåarodh
7687,sich schlagen::V,ffraeo,tjoelestidh
7688,sich schlagen::V,ffraeo,doarrot
7689,sich schlagen::V,ffraeo,doarrut
7690,sich schlagen::V,ffraeo,tuárruđ
7691,sich schlagen::V,ffraeo,tuärrad
7692,sich schlagen::V,ffraeo,туаррэ
7693,sich schlagen::V,terfysgu,dåarodh
7694,sich schlagen::V,terfysgu,tjoelestidh
7695,sich schlagen::V,terfysgu,doarrot
7696,sich schlagen::V,terfysgu,doarrut
7697,sich schlagen::V,terfysgu,tuárruđ
7698,sich schlagen::V,terfysgu,tuärrad
7699,sich schlagen::V,terfysgu,туаррэ
7700,schießen::V,saethu,vuetjedh
7701,schießen::V,saethu,skööhtedh
7702,schießen::V,saethu,vuohtjet
7703,schießen::V,saethu,báhčit
7704,schießen::V,saethu,pääččiđ
7705,schießen::V,saethu,pää´ččed
7706,schießen::V,saethu,ря̄хшкхэ
7707,siegen::V,ennill,vïtnedh
7708,siegen::V,ennill,vuojttet
7709,siegen::V,ennill,vuoitit
7710,siegen::V,ennill,vyei'ttiđ
7711,siegen::V,ennill,vuei´tted
7712,siegen::V,ennill,вуэйхьтэ
7713,ärgern::V,cythruddo,måarahtehtedh
7714,ärgern::V,cythruddo,suhttadit
7715,ärgern::V,cythruddo,hárdit
7716,ärgern::V,cythruddo,piä'ṿuttiđ
7717,ärgern::V,cythruddo,âsseed
7718,ärgern::V,cythruddo,се̄нтхэ
7719,schlagen::V,curo,håasedh
7720,schlagen::V,curo,laekedh
7721,schlagen::V,curo,tsábbmet
7722,schlagen::V,curo,tjassket
7723,schlagen::V,curo,huškut
7724,schlagen::V,curo,časkeđ
7725,schlagen::V,curo,čâ´cǩǩed
7726,schlagen::V,curo,та̄гкэ
7727,schlagen::V,curo,ва̄сстэ
7728,treten::V,cicio,tjïektjedh
7729,treten::V,cicio,tjiektjat
7730,treten::V,cicio,čiekčat
7731,treten::V,cicio,čieh'čâđ
7732,treten::V,cicio,tanccâđ
7733,treten::V,cicio,tanccâd
7734,treten::V,cicio,то̄ппцэ
7735,stechen::V,pigo,baskedh
7736,stechen::V,pigo,tjuoggit
7737,stechen::V,pigo,čuoggut
7738,stechen::V,pigo,čuog'giđ
7739,stechen::V,pigo,čuõ´ǧ'ǧeed
7740,stechen::V,pigo,чо̄ххкэ
7741,stoßen::V,gwthio,nehkiehtidh
7742,stoßen::V,gwthio,nårddådit
7743,stoßen::V,gwthio,nordadit
7744,stoßen::V,gwthio,nutkâliđ
7745,stoßen::V,gwthio,oi´ǧǧeed
7746,stoßen::V,gwthio,оййкье
7747,stoßen::V,gwthio,тоалкъе
7748,stehlen::V,dwyn,sualadidh
7749,stehlen::V,dwyn,suoládit
7750,stehlen::V,dwyn,suoládit
7751,stehlen::V,dwyn,suá'ládiđ
7752,stehlen::V,dwyn,suâleed
7753,stehlen::V,dwyn,суэлнэ
7754,stehlen::V,lladrata,sualadidh
7755,stehlen::V,lladrata,suoládit
7756,stehlen::V,lladrata,suoládit
7757,stehlen::V,lladrata,suá'ládiđ
7758,stehlen::V,lladrata,suâleed
7759,stehlen::V,lladrata,суэлнэ
7760,stören::V,aflonyddu,stööredh
7761,stören::V,aflonyddu,hearaldehtedh
7762,stören::V,aflonyddu,massit
7763,stören::V,aflonyddu,sjuddit
7764,stören::V,aflonyddu,heađuštit
7765,stören::V,aflonyddu,hettiđ
7766,stören::V,aflonyddu,heṃâdiđ
7767,stören::V,aflonyddu,stamlded
7768,stören::V,aflonyddu,вӣршэ
7769,stören::V,aflonyddu,е̄кхэллэ
7770,belästigen::V,trafferthu,vaejviestidh
7771,belästigen::V,trafferthu,vájvedit
7772,belästigen::V,trafferthu,muodástuhttet
7773,belästigen::V,trafferthu,váivvidit
7774,belästigen::V,trafferthu,bieguhit
7775,belästigen::V,trafferthu,vä'ividiđ
7776,belästigen::V,trafferthu,stamlded
7777,belästigen::V,trafferthu,е̄кхэллэ
7778,belästigen::V,trafferthu,во̄а̄йвшэ
7779,verbergen::V,cuddio,tjïekedh
7780,verbergen::V,cuddio,tjiehkat
7781,verbergen::V,cuddio,čiehkat
7782,verbergen::V,cuddio,čieḥâđ
7783,verbergen::V,cuddio,peittad
7784,verbergen::V,cuddio,чӣгкэ
7785,verbergen::V,cuddio,пе̄йхьтэ
7786,täuschen::V,twyllo,iermedh
7787,täuschen::V,twyllo,eajhkaldehtedh
7788,täuschen::V,twyllo,tjáddjit
7789,täuschen::V,twyllo,dájuhit
7790,täuschen::V,twyllo,viehtalit
7791,täuschen::V,twyllo,villiđ
7792,täuschen::V,twyllo,ǩiõllâd
7793,täuschen::V,twyllo,вӯйхе
7794,täuschen::V,twyllo,пе̄йхьтэ
7795,täuschen::V,twyllo,ке̄лсэллэ
7796,betrügen::V,hocedu,biehtedh
7797,betrügen::V,hocedu,biehttet
7798,betrügen::V,hocedu,beahttit
7799,betrügen::V,hocedu,filliđ
7800,betrügen::V,hocedu,ǩiõllâd
7801,betrügen::V,hocedu,pä´rtteed
7802,betrügen::V,hocedu,вӯйхе
7803,betrügen::V,hocedu,пе̄йхьтэ
7804,betrügen::V,hocedu,ке̄лсэллэ
7805,töten::V,lladd,buvvedh
7806,töten::V,lladd,gåddet
7807,töten::V,lladd,soaggit
7808,töten::V,lladd,goddit
7809,töten::V,lladd,surmiđ
7810,töten::V,lladd,jämittiđ
7811,töten::V,lladd,kå´dded
7812,töten::V,lladd,so´rmmjed
7813,töten::V,lladd,коаннҌтэ
7814,wohnen::V,byw,årrodh
7815,wohnen::V,byw,veasodh
7816,wohnen::V,byw,årrot
7817,wohnen::V,byw,viessot
7818,wohnen::V,byw,orrut
7819,wohnen::V,byw,aassâđ
7820,wohnen::V,byw,aassâd
7821,wohnen::V,byw,jälsted
7822,wohnen::V,byw,е̄лле
7823,arbeiten::V,gweithio,barkedh
7824,arbeiten::V,gweithio,rihtjat
7825,arbeiten::V,gweithio,bargat
7826,arbeiten::V,gweithio,porgâđ
7827,arbeiten::V,gweithio,tue´j'jeed
7828,arbeiten::V,gweithio,лыххкэ
7829,arbeiten::V,gweithio,ро̄бхушшэ
7830,sammeln::V,casglu,tjåegkedh
7831,sammeln::V,casglu,tjoahkkit
7832,sammeln::V,casglu,čoaggit
7833,sammeln::V,casglu,čokkiđ
7834,sammeln::V,casglu,čuág'giđ
7835,sammeln::V,casglu,noorrâd
7836,sammeln::V,casglu,нёавсэ
7837,pflücken::V,casglu,tjåegkedh
7838,pflücken::V,casglu,tjoagget
7839,pflücken::V,casglu,čoaggit
7840,pflücken::V,casglu,čuág'giđ
7841,pflücken::V,casglu,uussâd
7842,pflücken::V,casglu,кышшкэ
7843,jagen::V,hela,bearhtodh
7844,jagen::V,hela,viejddit
7845,jagen::V,hela,bivdit
7846,jagen::V,hela,miä'cástiđ
7847,jagen::V,hela,miä´csted
7848,jagen::V,hela,ме̄ххьцтэ
7849,fischen::V,pysgota,gööledh
7850,fischen::V,pysgota,håagkodh
7851,fischen::V,pysgota,guollit
7852,fischen::V,pysgota,guolástit
7853,fischen::V,pysgota,kuá'lástiđ
7854,fischen::V,pysgota,kue´llšeed
7855,fischen::V,pysgota,шылле кӯль
7856,fassen::V,dal,bivtedh
7857,fassen::V,dal,giddit
7858,fassen::V,dal,bivdit
