,Concept_ID,,se
6427,einladen::V,,bööredh
6428,einladen::V,,bivddit
6429,einladen::V,,gåhttjot
6430,einladen::V,,bovdet
6431,einladen::V,,koččođ
6432,einladen::V,,kåččad
6433,einladen::V,,коаххче
6434,vereinigen::V,,iktedidh
6435,vereinigen::V,,aktidit
6436,vereinigen::V,,ovttastahttit
6437,vereinigen::V,,o'vtâstittiđ
6438,vereinigen::V,,õhtteed
6439,vereinigen::V,,э̄хтхэ
6440,besuchen::V,,åahpodh
6441,besuchen::V,,goevlelidh
6442,besuchen::V,,guossit
6443,besuchen::V,,gal'let
6444,besuchen::V,,fitnat
6445,besuchen::V,,kolliđ
6446,besuchen::V,,kõ´ll'jed
6447,besuchen::V,,по̄дтлэ
6448,besuchen::V,,во̄тэдтэ
6449,besuchen::V,,во̄а̄ррдэ
6450,treffen::V,,dieviedidh
6451,treffen::V,,iejvvit
6452,treffen::V,,deaivat
6453,treffen::V,,staaviđ
6454,treffen::V,,teividiđ
6455,treffen::V,,o´ddjõõttâd
6456,treffen::V,,вуэсстлэ
6457,sich versammeln::V,,gaavnedidh
6458,sich versammeln::V,,tjoaggut
6459,sich versammeln::V,,čoahkkanit
6460,sich versammeln::V,,čokkâniđ
6461,sich versammeln::V,,nurâdâttâđ
6462,sich versammeln::V,,noorõõttâd
6463,sich versammeln::V,,вӯллклэ
6464,spielen::V,,rïdtjedh
6465,spielen::V,,lustedalledh
6466,spielen::V,,ståhkat
6467,spielen::V,,stuvssit
6468,spielen::V,,speallat
6469,spielen::V,,le'ihâšiđ
6470,spielen::V,,siõrrâd
6471,spielen::V,,speâllad
6472,spielen::V,,сӣррэ
6473,singen::V,,laavlodh
6474,singen::V,,lávllot
6475,singen::V,,lávlut
6476,singen::V,,lávluđ
6477,singen::V,,läullad
6478,singen::V,,ла̄ввлэ
6479,tanzen::V,,daanhtsodh
6480,tanzen::V,,dánssat
6481,tanzen::V,,gærssulit
6482,tanzen::V,,dánset
6483,tanzen::V,,tánssáđ
6484,tanzen::V,,ta´nssjed
6485,tanzen::V,,pleäs'sjed
6486,tanzen::V,,нюччке
6487,tanzen::V,,пляссъе
6488,sich trennen::V,,jååkedidh
6489,sich trennen::V,,sirrat
6490,sich trennen::V,,sirádit
6491,sich trennen::V,,earránit
6492,sich trennen::V,,ratkuđ
6493,sich trennen::V,,rätkkjed
6494,sich trennen::V,,кӯдтъе
6495,verlassen::V,,laehpedh
6496,verlassen::V,,guodet
6497,verlassen::V,,guođđit
6498,verlassen::V,,hilgođ
6499,verlassen::V,,kyeđđiđ
6500,verlassen::V,,kue´đđed
6501,verlassen::V,,сӯһпъе
6502,retten::V,,gorredidh
6503,retten::V,,gádjot
6504,retten::V,,gádjut
6505,retten::V,,kááijuđ
6506,retten::V,,piä'luštiđ
6507,retten::V,,ka´jjeed
6508,retten::V,,вуаннче
6509,bewachen::V,,geehtedh
6510,bewachen::V,,váktit
6511,bewachen::V,,fáktet
6512,bewachen::V,,vahtiđ
6513,bewachen::V,,värddjed
6514,bewachen::V,,va´httjed
6515,bewachen::V,,пынне
6516,bewachen::V,,ка̄рвуллэ
6517,schützen::V,,vaarjelidh
6518,schützen::V,,suoddjit
6519,schützen::V,,suodjalit
6520,schützen::V,,suddjet
6521,schützen::V,,varjâliđ
6522,schützen::V,,suâided
6523,schützen::V,,varjjled
6524,schützen::V,,пынне
6525,verteidigen::V,,vaarjelidh
6526,verteidigen::V,,bælostit
6527,verteidigen::V,,bealuštit
6528,verteidigen::V,,čuollat
6529,verteidigen::V,,piä'luštiđ
6530,verteidigen::V,,peälšted
6531,verteidigen::V,,пэ̄лль мэ̄ннэ
6532,sich schlagen::V,,dåarodh
6533,sich schlagen::V,,tjoelestidh
6534,sich schlagen::V,,doarrot
6535,sich schlagen::V,,doarrut
6536,sich schlagen::V,,tuárruđ
6537,sich schlagen::V,,tuärrad
6538,sich schlagen::V,,туаррэ
6539,schießen::V,,vuetjedh
6540,schießen::V,,skööhtedh
6541,schießen::V,,vuohtjet
6542,schießen::V,,báhčit
6543,schießen::V,,pääččiđ
6544,schießen::V,,pää´ččed
6545,schießen::V,,ря̄хшкхэ
6546,siegen::V,,vïtnedh
6547,siegen::V,,vuojttet
6548,siegen::V,,vuoitit
6549,siegen::V,,vyei'ttiđ
6550,siegen::V,,vuei´tted
6551,siegen::V,,вуэйхьтэ
6552,ärgern::V,,måarahtehtedh
6553,ärgern::V,,suhttadit
6554,ärgern::V,,hárdit
6555,ärgern::V,,piä'ṿuttiđ
6556,ärgern::V,,âsseed
6557,ärgern::V,,се̄нтхэ
6558,schlagen::V,,håasedh
6559,schlagen::V,,laekedh
6560,schlagen::V,,tsábbmet
6561,schlagen::V,,tjassket
6562,schlagen::V,,huškut
6563,schlagen::V,,časkeđ
6564,schlagen::V,,čâ´cǩǩed
6565,schlagen::V,,та̄гкэ
6566,schlagen::V,,ва̄сстэ
6567,treten::V,,tjïektjedh
6568,treten::V,,tjiektjat
6569,treten::V,,čiekčat
6570,treten::V,,čieh'čâđ
6571,treten::V,,tanccâđ
6572,treten::V,,tanccâd
6573,treten::V,,то̄ппцэ
6574,stechen::V,,baskedh
6575,stechen::V,,tjuoggit
6576,stechen::V,,čuoggut
6577,stechen::V,,čuog'giđ
6578,stechen::V,,čuõ´ǧ'ǧeed
6579,stechen::V,,чо̄ххкэ
6580,stoßen::V,,nehkiehtidh
6581,stoßen::V,,nårddådit
6582,stoßen::V,,nordadit
6583,stoßen::V,,nutkâliđ
6584,stoßen::V,,oi´ǧǧeed
6585,stoßen::V,,оййкье
6586,stoßen::V,,тоалкъе
6587,stehlen::V,,sualadidh
6588,stehlen::V,,suoládit
6589,stehlen::V,,suoládit
6590,stehlen::V,,suá'ládiđ
6591,stehlen::V,,suâleed
6592,stehlen::V,,суэлнэ
6593,stören::V,,stööredh
6594,stören::V,,hearaldehtedh
6595,stören::V,,massit
6596,stören::V,,sjuddit
6597,stören::V,,heađuštit
6598,stören::V,,hettiđ
6599,stören::V,,heṃâdiđ
6600,stören::V,,stamlded
6601,stören::V,,вӣршэ
6602,stören::V,,е̄кхэллэ
6603,belästigen::V,,vaejviestidh
6604,belästigen::V,,vájvedit
6605,belästigen::V,,muodástuhttet
6606,belästigen::V,,váivvidit
6607,belästigen::V,,bieguhit
6608,belästigen::V,,vä'ividiđ
6609,belästigen::V,,stamlded
6610,belästigen::V,,е̄кхэллэ
6611,belästigen::V,,во̄а̄йвшэ
6612,verbergen::V,,tjïekedh
6613,verbergen::V,,tjiehkat
6614,verbergen::V,,čiehkat
6615,verbergen::V,,čieḥâđ
6616,verbergen::V,,peittad
6617,verbergen::V,,чӣгкэ
6618,verbergen::V,,пе̄йхьтэ
6619,täuschen::V,,iermedh
6620,täuschen::V,,eajhkaldehtedh
6621,täuschen::V,,tjáddjit
6622,täuschen::V,,dájuhit
6623,täuschen::V,,viehtalit
6624,täuschen::V,,villiđ
6625,täuschen::V,,ǩiõllâd
6626,täuschen::V,,вӯйхе
6627,täuschen::V,,пе̄йхьтэ
6628,täuschen::V,,ке̄лсэллэ
6629,betrügen::V,,biehtedh
6630,betrügen::V,,biehttet
6631,betrügen::V,,beahttit
6632,betrügen::V,,filliđ
6633,betrügen::V,,ǩiõllâd
6634,betrügen::V,,pä´rtteed
6635,betrügen::V,,вӯйхе
6636,betrügen::V,,пе̄йхьтэ
6637,betrügen::V,,ке̄лсэллэ
6638,töten::V,,buvvedh
6639,töten::V,,gåddet
6640,töten::V,,soaggit
6641,töten::V,,goddit
6642,töten::V,,surmiđ
6643,töten::V,,jämittiđ
6644,töten::V,,kå´dded
6645,töten::V,,so´rmmjed
6646,töten::V,,коаннҌтэ
6647,wohnen::V,,årrodh
6648,wohnen::V,,veasodh
6649,wohnen::V,,årrot
6650,wohnen::V,,viessot
6651,wohnen::V,,orrut
6652,wohnen::V,,aassâđ
6653,wohnen::V,,aassâd
6654,wohnen::V,,jälsted
6655,wohnen::V,,е̄лле
6656,arbeiten::V,,barkedh
6657,arbeiten::V,,rihtjat
6658,arbeiten::V,,bargat
6659,arbeiten::V,,porgâđ
6660,arbeiten::V,,tue´j'jeed
6661,arbeiten::V,,лыххкэ
6662,arbeiten::V,,ро̄бхушшэ
6663,sammeln::V,,tjåegkedh
6664,sammeln::V,,tjoahkkit
6665,sammeln::V,,čoaggit
6666,sammeln::V,,čokkiđ
6667,sammeln::V,,čuág'giđ
6668,sammeln::V,,noorrâd
6669,sammeln::V,,нёавсэ
6670,pflücken::V,,tjåegkedh
6671,pflücken::V,,tjoagget
6672,pflücken::V,,čoaggit
6673,pflücken::V,,čuág'giđ
6674,pflücken::V,,uussâd
6675,pflücken::V,,кышшкэ
6676,jagen::V,,bearhtodh
6677,jagen::V,,viejddit
6678,jagen::V,,bivdit
6679,jagen::V,,miä'cástiđ
6680,jagen::V,,miä´csted
6681,jagen::V,,ме̄ххьцтэ
6682,fischen::V,,gööledh
6683,fischen::V,,håagkodh
6684,fischen::V,,guollit
6685,fischen::V,,guolástit
6686,fischen::V,,kuá'lástiđ
6687,fischen::V,,kue´llšeed
6688,fischen::V,,шылле кӯль
6689,fassen::V,,bivtedh
6690,fassen::V,,giddit
6691,fassen::V,,bivdit
6692,fassen::V,,pivdeđ
6693,fassen::V,,kå´dded
6694,fassen::V,,со̄а̄гкэ
6695,hüten::V,,geehtedh
6696,hüten::V,,váktit
6697,hüten::V,,geahččat
6698,hüten::V,,keččâđ
6699,hüten::V,,hoi´ddjed
6700,hüten::V,,пынне
6701,treiben::V,,vuejiehtidh
6702,treiben::V,,vuojedit
6703,treiben::V,,vuodjelit
6704,treiben::V,,vyeijiđ
6705,treiben::V,,vue´jjad
6706,treiben::V,,выйхе
6707,treiben::V,,го̄ннэ
6708,anbinden::V,,viedtedh
6709,anbinden::V,,gaarhkedidh
6710,anbinden::V,,dabrrit
6711,anbinden::V,,dæhppodit
6712,anbinden::V,,čatnat
6713,anbinden::V,,čoonnâđ
6714,anbinden::V,,čõõnnâd
6715,anbinden::V,,ко̄ррэ
6716,füttern::V,,bïepmehtidh
6717,füttern::V,,biebbmat
6718,füttern::V,,biebmat
6719,füttern::V,,purâttiđ
6720,füttern::V,,poorted
6721,füttern::V,,peâm'mad
6722,füttern::V,,поҏтэ
6723,melken::V,,buhtjedh
6724,melken::V,,båhtjet
6725,melken::V,,bahčit
6726,melken::V,,paččeeđ
6727,melken::V,,pââččad
6728,melken::V,,лаппьсе
6729,hacken::V,,tsåalhkodh
6730,hacken::V,,tsållat
6731,hacken::V,,tsáhpat
6732,hacken::V,,čuollat
6733,hacken::V,,čuollâđ
6734,hacken::V,,ceäk'kad
6735,hacken::V,,ця̄ххкэ
6736,gießen::V,,tjaetsiehtidh
6737,gießen::V,,tjáhttjit
6738,gießen::V,,njuoskadit
6739,gießen::V,,čáhccet
6740,gießen::V,,njuos'kâdiđ
6741,gießen::V,,väällad
6742,gießen::V,,ва̄ллэ
6743,reifen::V,,njoetsedh
6744,reifen::V,,láddat
6745,reifen::V,,láddat
6746,reifen::V,,laddâđ
6747,reifen::V,,laddâd
6748,reifen::V,,ӣллкнэ
6749,reifen::V,,ло̄а̄янтэ
6750,zubereiten::V,,jurjiehtidh
6751,zubereiten::V,,riejddit
6752,zubereiten::V,,ráhkadit
6753,zubereiten::V,,va'lmâštiđ
6754,zubereiten::V,,vaalmšted
6755,zubereiten::V,,во̄а̄лмшэ
6756,kochen::V,,voessjedh
6757,kochen::V,,vuossjat
6758,kochen::V,,duolldádit
6759,kochen::V,,vuoš'šat
6760,kochen::V,,vuoššâđ
6761,kochen::V,,ǩe´tted
6762,kochen::V,,кыппьтэ
6763,backen::V,,bååhkedh
6764,backen::V,,lájbbot
6765,backen::V,,báhkket
6766,backen::V,,goikadit
6767,backen::V,,liäi'buđ
6768,backen::V,,vää´l'jed
6769,backen::V,,па̄шшьтэ
6770,braten::V,,bissedh
6771,braten::V,,basset
6772,braten::V,,báistit
6773,braten::V,,steiket
6774,braten::V,,passeeđ
6775,braten::V,,pä´štted
6776,braten::V,,па̄шшьтэ
6777,umrühren::V,,firredh
6778,umrühren::V,,fierrot
6779,umrühren::V,,fierrut
6780,umrühren::V,,fiärruđ
6781,umrühren::V,,sie´jjted
6782,umrühren::V,,вӣршэ
6783,stricken::V,,gurredh
6784,stricken::V,,gådet
6785,stricken::V,,gođđit
6786,stricken::V,,kođđeeđ
6787,stricken::V,,kåå´đđed
6788,stricken::V,,коадтӭ
6789,nähen::V,,gåarodh
6790,nähen::V,,goarrot
6791,nähen::V,,goarrut
6792,nähen::V,,kuárruđ
6793,nähen::V,,kuärrad
6794,nähen::V,,куаррэ
6795,färben::V,,klaeriedidh
6796,färben::V,,bájnnit
6797,färben::V,,sihttset
6798,färben::V,,báidnit
6799,färben::V,,ivdnet
6800,färben::V,,päiniđ
6801,färben::V,,päinnad
6802,färben::V,,ǩe´rjjeed
6803,färben::V,,по̄а̄ййнэ
6804,reinigen::V,,reenskedh
6805,reinigen::V,,dïdtesjidh
6806,reinigen::V,,rájnnit
6807,reinigen::V,,čorget
6808,reinigen::V,,buhtistit
6809,reinigen::V,,kađvâđ
6810,reinigen::V,,čurgiđ
6811,reinigen::V,,putestiđ
6812,reinigen::V,,čiisteed
6813,reinigen::V,,puu´ttsted
6814,reinigen::V,,чисстэ
6815,reinigen::V,,е̄ллэ
6816,waschen::V,,bïssedh
6817,waschen::V,,bassat
6818,waschen::V,,bassat
6819,waschen::V,,posâliđ
6820,waschen::V,,põõssâd
6821,waschen::V,,пэ̄ссэ
6822,abwischen::V,,njaamedh
6823,abwischen::V,,sihkastit
6824,abwischen::V,,sihkkut
6825,abwischen::V,,sikkođ
6826,abwischen::V,,sekkad
6827,abwischen::V,,чисстэ
6828,spülen::V,,skuvledh
6829,spülen::V,,dåjddet
6830,spülen::V,,doidit
6831,spülen::V,,skuljiđ
6832,spülen::V,,toideđ
6833,spülen::V,,tåiddad
6834,spülen::V,,sku´lljeed
6835,spülen::V,,пэ̄ссэ
6836,fegen::V,,sööpedh
6837,fegen::V,,suohttsit
6838,fegen::V,,luvdet
6839,fegen::V,,sihostiđ
6840,fegen::V,,roppâđ
6841,fegen::V,,västtad
6842,fegen::V,,seekksted
6843,fegen::V,,по̄а̄шшэ
6844,kehren::V,,tjirredh
6845,kehren::V,,såbit
6846,kehren::V,,luvdet
6847,kehren::V,,suo'pâlistiđ
6848,kehren::V,,västtad
6849,kehren::V,,по̄а̄шшэ
6850,baden::V,,voejedidh
6851,baden::V,,gálatjit
6852,baden::V,,gálašit
6853,baden::V,,lávguđ
6854,baden::V,,vuõjjâd
6855,baden::V,,sääunõõttâd
6856,baden::V,,вӯйнэдтэ
6857,sich waschen::V,,bïssedidh
6858,sich waschen::V,,basádit
6859,sich waschen::V,,basadit
6860,sich waschen::V,,posâdâttâđ
6861,sich waschen::V,,põõuuõõttâd
6862,sich waschen::V,,пэзнэдтэ
6863,ausziehen::V,,svæjkedh
6864,ausziehen::V,,nuollat
6865,ausziehen::V,,nuollat
6866,ausziehen::V,,noollâđ
6867,ausziehen::V,,nõõllâd
6868,ausziehen::V,,jä´hssed
6869,ausziehen::V,,я̄ккьсе
6870,anziehen::V,,gaarvoehtidh
6871,anziehen::V,,tsåggåt
6872,anziehen::V,,nahkehit
6873,anziehen::V,,čákŋat
6874,anziehen::V,,ká'rvuttiđ
6875,anziehen::V,,čouggâd
6876,anziehen::V,,nââ´ǩǩted
6877,anziehen::V,,ца̄гке
6878,anziehen::V,,наккьхе
6879,sich anziehen::V,,gåårvedidh
6880,sich anziehen::V,,gárvvunit
6881,sich anziehen::V,,gárvodit
6882,sich anziehen::V,,kárvudâttâđ
6883,sich anziehen::V,,teâvõõttâd
6884,sich anziehen::V,,туввнэдтэ
6885,kämmen::V,,tjåhkodh
6886,kämmen::V,,rájddat
6887,kämmen::V,,čohkut
6888,kämmen::V,,čohhoođ
6889,kämmen::V,,čååkkad
6890,kämmen::V,,чоагкэ
6891,schmücken::V,,rïesedh
6892,schmücken::V,,feegredh
6893,schmücken::V,,hiervvit
6894,schmücken::V,,tjáppedit
6895,schmücken::V,,čiŋahit
6896,schmücken::V,,čiŋâttiđ
6897,schmücken::V,,heärvted
6898,schmücken::V,,ре̄ввклаххьтэ
6899,sagen::V,,jiehtedh
6900,sagen::V,,javllat
6901,sagen::V,,dadjat
6902,sagen::V,,cealkit
6903,sagen::V,,ettâđ
6904,sagen::V,,celkkiđ
6905,sagen::V,,nõmmeed
6906,sagen::V,,ceä´lǩǩed
6907,sagen::V,,е̄ввэ
6908,sagen::V,,це̄ӆӆьке
6909,sprechen::V,,håaledh
6910,sprechen::V,,rudnat
6911,sprechen::V,,runádit
6912,sprechen::V,,sárdnut
6913,sprechen::V,,sárnuđ
6914,sprechen::V,,särnnad
6915,sprechen::V,,са̄ррнэ
6916,reden::V,,håaledh
6917,reden::V,,sáhkadit
6918,reden::V,,hupmat
6919,reden::V,,arvâlâddâđ
6920,reden::V,,sárnudiđ
6921,reden::V,,mainsted
6922,reden::V,,е̄внэллэ
6923,sich unterhalten::V,,soptsestalledh
6924,sich unterhalten::V,,ságastit
6925,sich unterhalten::V,,ságastallat
6926,sich unterhalten::V,,jumadit
6927,sich unterhalten::V,,ságastallat
6928,sich unterhalten::V,,ma'inâstiđ
6929,sich unterhalten::V,,maainsted
6930,sich unterhalten::V,,мо̄а̄йнсе
6931,fragen::V,,gihtjedh
6932,fragen::V,,gahtjat
6933,fragen::V,,gatjádit
6934,fragen::V,,jearrat
6935,fragen::V,,koijâdiđ
6936,fragen::V,,kõõččâd
6937,fragen::V,,кэ̄дже
6938,bitten::V,,birredh
6939,bitten::V,,aanoestidh
6940,bitten::V,,rohkelassjedh
6941,bitten::V,,ádnot
6942,bitten::V,,gåhttjot
6943,bitten::V,,bivdit
6944,bitten::V,,pivdeđ
6945,bitten::V,,äännad
6946,bitten::V,,raukkâd
6947,bitten::V,,а̄нкэ
6948,bitten::V,,кэ̄дже
6949,erzählen::V,,saakestidh
6950,erzählen::V,,giehttot
6951,erzählen::V,,subtsastit
6952,erzählen::V,,muitalit
6953,erzählen::V,,uvástâllâđ
6954,erzählen::V,,ma'inâstiđ
6955,erzählen::V,,maainsted
6956,erzählen::V,,мо̄а̄йнсе
6957,mitteilen::V,,såårnedh
6958,mitteilen::V,,bïeljelidh
6959,mitteilen::V,,diededit
6960,mitteilen::V,,dieđihit
6961,mitteilen::V,,a'lmottiđ
6962,mitteilen::V,,tie´đted
6963,mitteilen::V,,це̄ӆӆьке
6964,nennen::V,,gåhtjodh
6965,nennen::V,,lahtedh
6966,nennen::V,,nammadit
6967,nennen::V,,gohččut
6968,nennen::V,,nomâttiđ
6969,nennen::V,,koččođ
6970,nennen::V,,nõõmted
6971,nennen::V,,нэ̄ммдэ
6972,nennen::V,,це̄ӆӆьке
6973,rufen::V,,gåhtjodh
6974,rufen::V,,tjåarvodh
6975,rufen::V,,tjuorvvot
6976,rufen::V,,čuorvut
6977,rufen::V,,čuár'vuđ
6978,rufen::V,,kåččad
6979,rufen::V,,čuârvvad
6980,rufen::V,,коаххче
6981,prahlen::V,,girmedh
6982,prahlen::V,,goarssudit
6983,prahlen::V,,rábmot
6984,prahlen::V,,ramâččâttâđ
6985,prahlen::V,,kuärggõõttâd
6986,prahlen::V,,куарктэ
6987,übersetzen::V,,jarkoestidh
6988,übersetzen::V,,jårggålit
6989,übersetzen::V,,jorgalit
6990,übersetzen::V,,jurgâliđ
6991,übersetzen::V,,jåårǥlâ´tted
6992,denken::V,,ussjedidh
6993,denken::V,,ájádallat
6994,denken::V,,usjudit
6995,denken::V,,jurddašit
6996,denken::V,,jurdeđ
6997,denken::V,,ju'rdâččiđ
6998,denken::V,,juurdčed
6999,denken::V,,юррьтэ
7000,glauben::V,,jaehkedh
7001,glauben::V,,jáhkket
7002,glauben::V,,jáhkkit
7003,glauben::V,,oskođ
7004,glauben::V,,jähittiđ
7005,glauben::V,,åskkad
7006,glauben::V,,оасскэ
7007,bemerken::V,,aajhtsedh
7008,bemerken::V,,lahtestidh
7009,bemerken::V,,ájttsat
7010,bemerken::V,,gæhttjat
7011,bemerken::V,,tsuojggit
7012,bemerken::V,,áicat
7013,bemerken::V,,fuobmát
7014,bemerken::V,,aiccâđ
7015,bemerken::V,,huá'mášiđ
7016,bemerken::V,,aiccâd
7017,bemerken::V,,huõmsted
7018,bemerken::V,,уййнэ
7019,erkennen::V,,dabtedh
7020,erkennen::V,,dåbddåt
7021,erkennen::V,,dovdát
7022,erkennen::V,,fuobmát
7023,erkennen::V,,tubdâđ
7024,erkennen::V,,tobddâd
7025,erkennen::V,,тӣдтӭ
7026,erkennen::V,,то̄ммтэ
7027,begreifen::V,,daapadidh
7028,begreifen::V,,buojkkát
7029,begreifen::V,,ipmirdit
7030,begreifen::V,,iberdiđ
7031,begreifen::V,,tobddâd
7032,begreifen::V,,то̄ӆӆькье
7033,verstehen::V,,guarkedh
7034,verstehen::V,,árvvedit
7035,verstehen::V,,guopmat
7036,verstehen::V,,addiđ
7037,verstehen::V,,tobddâd
7038,verstehen::V,,fi´ttjed
7039,verstehen::V,,о̄а̄нтшэ
7040,lernen::V,,bïhkemdidh
7041,lernen::V,,oahppat
7042,lernen::V,,oahppat
7043,lernen::V,,oppâđ
7044,lernen::V,,mättjed
7045,lernen::V,,уххцтэдтэ
7046,wissen::V,,dietedh
7047,wissen::V,,diehtet
7048,wissen::V,,diehtit
7049,wissen::V,,tiettiđ
7050,wissen::V,,tie´tted
7051,wissen::V,,тӣдтӭ
7052,sich erinnern an::V,,mujhtedh
7053,sich erinnern an::V,,mujttet
7054,sich erinnern an::V,,muitát
7055,sich erinnern an::V,,muštáđ
7056,sich erinnern an::V,,mu´štted
7057,sich erinnern an::V,,мушштсэллэ
7058,vergessen::V,,åajaldidh
7059,vergessen::V,,vååjeldehtedh
7060,vergessen::V,,vajálduhttet
7061,vergessen::V,,vajáldahttit
7062,vergessen::V,,vájáldittiđ
7063,vergessen::V,,vääildâ´tted
7064,vergessen::V,,вуаййлаххьтэ
7065,messen::V,,meatadidh
7066,messen::V,,mïetestidh
7067,messen::V,,mihttit
7068,messen::V,,miehttit
7069,messen::V,,mihtidit
7070,messen::V,,mittediđ
7071,messen::V,,metteed
7072,messen::V,,mie´r'reed
7073,messen::V,,ме̄ррьдэ
7074,zählen::V,,ryöknehtidh
7075,zählen::V,,låhkåt
7076,zählen::V,,lohkat
7077,zählen::V,,lyeš'tiđ
7078,zählen::V,,la´sǩǩeed
7079,zählen::V,,ло̄гкэ
7080,rechnen::V,,åbrodh
7081,rechnen::V,,ryöknedh
7082,rechnen::V,,riekknit
7083,rechnen::V,,låhkåt
7084,rechnen::V,,rēhkenastit
7085,rechnen::V,,rēhkenuššat
7086,rechnen::V,,reknistiđ
7087,rechnen::V,,rekknâ´stted
7088,rechnen::V,,ло̄гкэ
7089,lesen::V,,lohkedh
7090,lesen::V,,låhkåt
7091,lesen::V,,lohkat
7092,lesen::V,,luuhâđ
7093,lesen::V,,lookkâd
7094,lesen::V,,ло̄гкэ
7095,malen::V,,måaladidh
7096,malen::V,,feerpedh
7097,malen::V,,mállit
7098,malen::V,,njuohtat
7099,malen::V,,mōlet
7100,malen::V,,mááláḋ
7101,malen::V,,kälkkeed
7102,malen::V,,maa´l'jed
7103,malen::V,,рисовайе
7104,malen::V,,риссъе
7105,zeichnen::V,,guvviedidh
7106,zeichnen::V,,tjuorggat
7107,zeichnen::V,,sárgut
7108,zeichnen::V,,tevdnet
7109,zeichnen::V,,sárguđ
7110,zeichnen::V,,pirsted
7111,zeichnen::V,,piirsted
7112,zeichnen::V,,рисовайе
7113,zeichnen::V,,риссъе
7114,schreiben::V,,tjaeledh
7115,schreiben::V,,tjállet
7116,schreiben::V,,čállit
7117,schreiben::V,,čäälliđ
7118,schreiben::V,,ǩiirjted
7119,schreiben::V,,кырьйхе
7120,besitzen::V,,eekedh
7121,besitzen::V,,æjggut
7122,besitzen::V,,oamastit
7123,besitzen::V,,omâstiđ
7124,besitzen::V,,lee´d
7125,besitzen::V,,лиййе
7126,kaufen::V,,åestedh
7127,kaufen::V,,oasstet
7128,kaufen::V,,oastit
7129,kaufen::V,,uás'tiđ
7130,kaufen::V,,vuä´stted
7131,kaufen::V,,вуэссьтэ
7132,verkaufen::V,,doekedh
7133,verkaufen::V,,vuobddet
7134,verkaufen::V,,vuovdit
7135,verkaufen::V,,vyeb'diđ
7136,verkaufen::V,,kaaupšed
7137,verkaufen::V,,мӣгкэ
7138,bezahlen::V,,maeksedh
7139,bezahlen::V,,mákset
7140,bezahlen::V,,máksit
7141,bezahlen::V,,mäksiđ
7142,bezahlen::V,,mä´hssed
7143,bezahlen::V,,ма̄ккьсе
7144,zahlen::V,,maeksedh
7145,zahlen::V,,mákset
7146,zahlen::V,,máksit
7147,zahlen::V,,mäksiđ
7148,zahlen::V,,mä´hssed
7149,zahlen::V,,ма̄ккьсе
7150,beherrschen::V,,reeredh
7151,beherrschen::V,,ráddit
7152,beherrschen::V,,ráđ'đet
7153,beherrschen::V,,háldet
7154,beherrschen::V,,hálddašit
7155,beherrschen::V,,ha'ldâšiđ
7156,beherrschen::V,,vaaldšed
7157,beherrschen::V,,владейэ
7158,ertragen::V,,eebledh
7159,ertragen::V,,vïssjedh
7160,ertragen::V,,ælljat
7161,ertragen::V,,gierdat
7162,ertragen::V,,gil'lát
7163,ertragen::V,,tuád'dud
7164,ertragen::V,,cevziđ
7165,ertragen::V,,tuâd'dad
7166,ertragen::V,,ǩeâl'l'jed
7167,ertragen::V,,кӣрршэ
7168,Ruf::N,,ruodja
7169,Ruf::N,,tjuorvas
7170,Ruf::N,,čurvestat
7171,Ruf::N,,koččom
7172,Ruf::N,,pákkum
7173,Ruf::N,,čuârvvmoš
7174,Gewalt::N,,vahágahttem
7175,Gewalt::N,,veahkaváldi
7176,Gewalt::N,,vie'hâväldi
7177,Gewalt::N,,pâ´elviõkk
7178,Gewalt::N,,вӣгк
7179,fein::A,,fijne
7180,fein::A,,seaggi
7181,fein::A,,fiinnis
7182,fein::A,,fiijnes
7183,fein::A,,fiinâs
7184,fein::A,,се̄ӈькесь
7185,bunt::A,,girjak
7186,bunt::A,,girjái
7187,bunt::A,,máŋggaivnat
7188,bunt::A,,ivdnái
7189,bunt::A,,kirjáá
7190,bunt::A,,ǩe´rjj
7191,bunt::A,,ǩeârjaž
7192,bunt::A,,кыррьй
7193,hungrig::A,,nælggomin
7194,hungrig::A,,nealggas
7195,hungrig::A,,neälǥlaž
7196,hungrig::A,,не̄лльк
7197,auf einmal::ADV,,avtatrajes
7198,auf einmal::ADV,,hávális
