,Concept_ID,se,kl
7319,klopfen::V,goalkkalit,pattappaa
7320,klopfen::V,tsábbmet,pattappaa
7321,klopfen::V,goalkit,pattappaa
7322,klopfen::V,skoalkit,pattappaa
7323,klopfen::V,skuá'lkuttiđ,pattappaa
7324,klopfen::V,kuälkted,pattappaa
7325,klopfen::V,та̄гкэ,pattappaa
7326,hauen::V,beenghkedh,aqivaa
7327,hauen::V,tjuollat,aqivaa
7328,hauen::V,čuollat,aqivaa
7329,hauen::V,čurmâđ,aqivaa
7330,hauen::V,čâ´cǩǩed,aqivaa
7331,hauen::V,та̄гкэ,aqivaa
7332,hauen::V,ва̄сстэ,aqivaa
7333,kleben::V,njamkedh,qaappoq
7334,kleben::V,dædnjodit,qaappoq
7335,kleben::V,liibmet,qaappoq
7336,kleben::V,taṃadiđ,qaappoq
7337,kleben::V,li´jmmjed,qaappoq
7338,kleben::V,нямхэ,qaappoq
7339,reiben::V,daanjedh,tagiarpaa
7340,reiben::V,daanjedh,tangiarpaa
7341,reiben::V,ruvvit,tagiarpaa
7342,reiben::V,ruvvit,tangiarpaa
7343,reiben::V,ruvvet,tagiarpaa
7344,reiben::V,ruvvet,tangiarpaa
7345,reiben::V,fiärruđ,tagiarpaa
7346,reiben::V,fiärruđ,tangiarpaa
7347,reiben::V,heârrad,tagiarpaa
7348,reiben::V,heârrad,tangiarpaa
7349,reiben::V,ru´vvjed,tagiarpaa
7350,reiben::V,ru´vvjed,tangiarpaa
7351,reiben::V,е̄ррэ,tagiarpaa
7352,reiben::V,е̄ррэ,tangiarpaa
7353,streichen::V,daejdedh,erlerpoq
7354,streichen::V,badtjadidh,erlerpoq
7355,streichen::V,vuojddat,erlerpoq
7356,streichen::V,málet,erlerpoq
7357,streichen::V,njuohtat,erlerpoq
7358,streichen::V,njuottâđ,erlerpoq
7359,streichen::V,puák'suđ,erlerpoq
7360,streichen::V,påhssad,erlerpoq
7361,streichen::V,мо̄а̄шшэ,erlerpoq
7362,schleifen::V,slijhpedh,sequppaa
7363,schleifen::V,sadjet,sequppaa
7364,schleifen::V,sadjit,sequppaa
7365,schleifen::V,šliipet,sequppaa
7366,schleifen::V,saijeeđ,sequppaa
7367,schleifen::V,sââjjad,sequppaa
7368,schleifen::V,tabǯsted,sequppaa
7369,schleifen::V,то̄а̄мчсе,sequppaa
7370,schneiden::V,bietskedh,uullivoq
7371,schneiden::V,suoddat,uullivoq
7372,schneiden::V,tjuohppat,uullivoq
7373,schneiden::V,biesskedit,uullivoq
7374,schneiden::V,čuohppat,uullivoq
7375,schneiden::V,čuop'pâđ,uullivoq
7376,schneiden::V,čuõp'pâd,uullivoq
7377,schneiden::V,е̄дтэ,uullivoq
7378,schneiden::V,пе̄ррэ,uullivoq
7379,schneiden::V,чӯххпэ,uullivoq
7380,rütteln::V,firredh,
7381,rütteln::V,doargestit,
7382,rütteln::V,šluvgit,
7383,rütteln::V,pušteđ,
7384,rütteln::V,pu´štted,
7385,rütteln::V,пушшьтэ,
7386,schütteln::V,firredh,aalavoq
7387,schütteln::V,sjavnnjet,aalavoq
7388,schütteln::V,sillnat,aalavoq
7389,schütteln::V,skullhet,aalavoq
7390,schütteln::V,salkalit,aalavoq
7391,schütteln::V,pušteđ,aalavoq
7392,schütteln::V,pu´štted,aalavoq
7393,schütteln::V,пушшьтэ,aalavoq
7394,schwenken::V,svinhtedh,issarpoq
7395,schwenken::V,svikkastit,issarpoq
7396,schwenken::V,šlivgut,issarpoq
7397,schwenken::V,hiä'iluttiđ,issarpoq
7398,schwenken::V,heeilted,issarpoq
7399,schwenken::V,маххъе,issarpoq
7400,schütten::V,gurhkedh,
7401,schütten::V,hállit,
7402,schütten::V,liejkkit,
7403,schütten::V,leškiđ,
7404,schütten::V,virâttiđ,
7405,schütten::V,väällad,
7406,schütten::V,ва̄ллэ,
7407,füllen::V,dievhtedh,immerpaa
7408,füllen::V,dievddet,immerpaa
7409,füllen::V,deavdit,immerpaa
7410,füllen::V,tevdiđ,immerpaa
7411,füllen::V,tiudded,immerpaa
7412,füllen::V,тӣввтэ,immerpaa
7413,einwickeln::V,gïesedh,immoqquserpaa
7414,einwickeln::V,giessat,immoqquserpaa
7415,einwickeln::V,gárrat,immoqquserpaa
7416,einwickeln::V,giessat,immoqquserpaa
7417,einwickeln::V,gurpat,immoqquserpaa
7418,einwickeln::V,kiessâđ,immoqquserpaa
7419,einwickeln::V,ǩiõssâd,immoqquserpaa
7420,einwickeln::V,кӣссэ,immoqquserpaa
7421,tragen::V,guedtedh,maqippaa
7422,tragen::V,guedtedh,assartorpoq
7423,tragen::V,guoddet,maqippaa
7424,tragen::V,guoddet,assartorpoq
7425,tragen::V,guoddit,maqippaa
7426,tragen::V,guoddit,assartorpoq
7427,tragen::V,kyed'diđ,maqippaa
7428,tragen::V,kyed'diđ,assartorpoq
7429,tragen::V,kue´d'ded,maqippaa
7430,tragen::V,kue´d'ded,assartorpoq
7431,tragen::V,кӯннҌтэ,maqippaa
7432,tragen::V,кӯннҌтэ,assartorpoq
7433,schleppen::V,fatnehtidh,assartorpoq
7434,schleppen::V,sliehpit,assartorpoq
7435,schleppen::V,feastit,assartorpoq
7436,schleppen::V,vie'šidiđ,assartorpoq
7437,schleppen::V,hinnađ,assartorpoq
7438,schleppen::V,nje´ʒʒed,assartorpoq
7439,schleppen::V,чуввкэ,assartorpoq
7440,ziehen::V,giesedh,kalippaa
7441,ziehen::V,giesedh,kalissarpoq
7442,ziehen::V,giesset,kalippaa
7443,ziehen::V,giesset,kalissarpoq
7444,ziehen::V,geassit,kalippaa
7445,ziehen::V,geassit,kalissarpoq
7446,ziehen::V,keessiđ,kalippaa
7447,ziehen::V,keessiđ,kalissarpoq
7448,ziehen::V,ǩie´ssed,kalippaa
7449,ziehen::V,ǩie´ssed,kalissarpoq
7450,ziehen::V,ке̄ссе,kalippaa
7451,ziehen::V,ке̄ссе,kalissarpoq
7452,aufbewahren::V,vöörhkedh,toqqorpaa
7453,aufbewahren::V,vuorkkit,toqqorpaa
7454,aufbewahren::V,seailluhit,toqqorpaa
7455,aufbewahren::V,siä'iluttiđ,toqqorpaa
7456,aufbewahren::V,seeilted,toqqorpaa
7457,aufbewahren::V,рӯкнэ,toqqorpaa
7458,werfen::V,slampestidh,kuivaa
7459,werfen::V,bálkkot,kuivaa
7460,werfen::V,suhppet,kuivaa
7461,werfen::V,šlivgiđ,kuivaa
7462,werfen::V,čeâǥǥted,kuivaa
7463,werfen::V,суэххпэ,kuivaa
7464,fangen::V,bivtedh,anguaa
7465,fangen::V,giddit,anguaa
7466,fangen::V,bivdit,anguaa
7467,fangen::V,toppiđ,anguaa
7468,fangen::V,tää´vted,anguaa
7469,fangen::V,та̄бпэ,anguaa
7470,fangen::V,со̄а̄гкэ,anguaa
7471,packen::V,doerelidh,
7472,packen::V,kreemsedh,
7473,packen::V,doahppit,
7474,packen::V,doahput,
7475,packen::V,tuáppuđ,
7476,packen::V,ká'ivâstiđ,
7477,packen::V,tää´vted,
7478,packen::V,каццсе,
7479,packen::V,туэрркэ,
7480,packen::V,ро̄а̄ппчье,
7481,verstecken::V,tjïekedh,anngigaa
7482,verstecken::V,tjiehkat,anngigaa
7483,verstecken::V,čiehkat,anngigaa
7484,verstecken::V,čieḥâđ,anngigaa
7485,verstecken::V,peittad,anngigaa
7486,verstecken::V,пе̄йхьтэ,anngigaa
7487,teilen::V,juekedh,agguut
7488,teilen::V,juekedh,agguusersorpaa
7489,teilen::V,juohket,agguut
7490,teilen::V,juohket,agguusersorpaa
7491,teilen::V,juohkit,agguut
7492,teilen::V,juohkit,agguusersorpaa
7493,teilen::V,jyeḥiđ,agguut
7494,teilen::V,jyeḥiđ,agguusersorpaa
7495,teilen::V,jue´ǩǩed,agguut
7496,teilen::V,jue´ǩǩed,agguusersorpaa
7497,teilen::V,ю̄гке,agguut
7498,teilen::V,ю̄гке,agguusersorpaa
7499,teilen::V,ра̄ттҍке,agguut
7500,teilen::V,ра̄ттҍке,agguusersorpaa
7501,schicken::V,saadtodh,nassiuppaa
7502,schicken::V,sáddit,nassiuppaa
7503,schicken::V,sáddet,nassiuppaa
7504,schicken::V,vuo'lgâttiđ,nassiuppaa
7505,schicken::V,vuõltteed,nassiuppaa
7506,schicken::V,вӯлкхэ,nassiuppaa
7507,bringen::V,buektedh,aggiuppaa
7508,bringen::V,buektedh,nassataraa
7509,bringen::V,doalvvot,aggiuppaa
7510,bringen::V,doalvvot,nassataraa
7511,bringen::V,buktit,aggiuppaa
7512,bringen::V,buktit,nassataraa
7513,bringen::V,tuál'vuđ,aggiuppaa
7514,bringen::V,tuál'vuđ,nassataraa
7515,bringen::V,pu´htted,aggiuppaa
7516,bringen::V,pu´htted,nassataraa
7517,bringen::V,пыххьтэ,aggiuppaa
7518,bringen::V,пыххьтэ,nassataraa
7519,hinzufügen::V,dievhtedh,
7520,hinzufügen::V,duoddit,
7521,hinzufügen::V,lasedit,
7522,hinzufügen::V,lasihit,
7523,hinzufügen::V,lasettiđ,
7524,hinzufügen::V,lââ´zzted,
7525,hinzufügen::V,лажьхе,
7526,bekommen::V,åadtjodh,tiguaa
7527,bekommen::V,åttjudit,tiguaa
7528,bekommen::V,oažžut,tiguaa
7529,bekommen::V,juksâđ,tiguaa
7530,bekommen::V,uáž'žuđ,tiguaa
7531,bekommen::V,vuäǯ'ǯâd,tiguaa
7532,bekommen::V,вуаннче,tiguaa
7533,erhalten::V,åadtjodh,tiguaa
7534,erhalten::V,oadtjot,tiguaa
7535,erhalten::V,oažžut,tiguaa
7536,erhalten::V,uáž'žuđ,tiguaa
7537,erhalten::V,vuäǯ'ǯâd,tiguaa
7538,erhalten::V,ва̄лльтэ,tiguaa
7539,nehmen::V,vaeltedh,pivoq
7540,nehmen::V,vaeltedh,tiguaa
7541,nehmen::V,válldet,pivoq
7542,nehmen::V,válldet,tiguaa
7543,nehmen::V,váldit,pivoq
7544,nehmen::V,váldit,tiguaa
7545,nehmen::V,väldiđ,pivoq
7546,nehmen::V,väldiđ,tiguaa
7547,nehmen::V,vä´ldded,pivoq
7548,nehmen::V,vä´ldded,tiguaa
7549,nehmen::V,ва̄лльтэ,pivoq
7550,nehmen::V,ва̄лльтэ,tiguaa
7551,wählen::V,veeljedh,
7552,wählen::V,válljit,
7553,wählen::V,válljet,
7554,wählen::V,valjiđ,
7555,wählen::V,vaalšed,
7556,wählen::V,va´lljeed,
7557,wählen::V,воалшэ,
7558,auswählen::V,veeljedh,
7559,auswählen::V,tjuolldet,
7560,auswählen::V,válljet,
7561,auswählen::V,valjiđ,
7562,auswählen::V,vaalšed,
7563,auswählen::V,va´lljeed,
7564,auswählen::V,воалшэ,
7565,bewahren::V,vaarjelidh,sukkunik simerserpaa
7566,bewahren::V,bisodit,sukkunik simerserpaa
7567,bewahren::V,várjjalit,sukkunik simerserpaa
7568,bewahren::V,seailluhit,sukkunik simerserpaa
7569,bewahren::V,varjâliđ,sukkunik simerserpaa
7570,bewahren::V,varjjled,sukkunik simerserpaa
7571,bewahren::V,ӣшшьтэ,sukkunik simerserpaa
7572,bewahren::V,во̄а̄ррьдэ,sukkunik simerserpaa
7573,behindern::V,hööptdeh,
7574,behindern::V,hieredit,
7575,behindern::V,muhttet,
7576,behindern::V,eastadit,
7577,behindern::V,estiđ,
7578,behindern::V,coggâđ,
7579,behindern::V,hettiđ,
7580,behindern::V,cõggâd,
7581,behindern::V,е̄кхэллэ,
7582,verderben::V,biejstedh,asiutippaa
7583,verderben::V,biejstedh,piuneerunnerit
7584,verderben::V,spedjat,asiutippaa
7585,verderben::V,spedjat,piuneerunnerit
7586,verderben::V,billistit,asiutippaa
7587,verderben::V,billistit,piuneerunnerit
7588,verderben::V,pillediđ,asiutippaa
7589,verderben::V,pillediđ,piuneerunnerit
7590,verderben::V,tårmmad,asiutippaa
7591,verderben::V,tårmmad,piuneerunnerit
7592,verderben::V,pe´llsted,asiutippaa
7593,verderben::V,pe´llsted,piuneerunnerit
7594,verderben::V,тоаррмэ,asiutippaa
7595,verderben::V,тоаррмэ,piuneerunnerit
7596,verderben::V,ма̄ййкэ,asiutippaa
7597,verderben::V,ма̄ййкэ,piuneerunnerit
7598,beschädigen::V,fæjloedidh,
7599,beschädigen::V,vahágahttet,
7600,beschädigen::V,bilidit,
7601,beschädigen::V,vahâgittiđ,
7602,beschädigen::V,pä´rtteed,
7603,beschädigen::V,муррьтэ,
7604,zerbrechen::V,tsööpkedh,ukuvoq
7605,zerbrechen::V,doadjet,ukuvoq
7606,zerbrechen::V,cuvket,ukuvoq
7607,zerbrechen::V,cuov'kkiđ,ukuvoq
7608,zerbrechen::V,muårrâd,ukuvoq
7609,zerbrechen::V,cu´vǩǩeed,ukuvoq
7610,zerbrechen::V,муррьтэ,ukuvoq
7611,zerreißen::V,gejhkielidh,tisavaa
7612,zerreißen::V,gejhkielidh,alittorpaa
7613,zerreißen::V,gajkudit,tisavaa
7614,zerreißen::V,gajkudit,alittorpaa
7615,zerreißen::V,gaikkodit,tisavaa
7616,zerreißen::V,gaikkodit,alittorpaa
7617,zerreißen::V,ráisket,tisavaa
7618,zerreißen::V,ráisket,alittorpaa
7619,zerreißen::V,kiškođ,tisavaa
7620,zerreißen::V,kiškođ,alittorpaa
7621,zerreißen::V,ra´šǩǩeed,tisavaa
7622,zerreißen::V,ra´šǩǩeed,alittorpaa
7623,zerreißen::V,пуатткэ,tisavaa
7624,zerreißen::V,пуатткэ,alittorpaa
7625,zerstören::V,eerjedh,aserorpaa
7626,zerstören::V,biejsstet,aserorpaa
7627,zerstören::V,håhkkidit,aserorpaa
7628,zerstören::V,heavahit,aserorpaa
7629,zerstören::V,duš'šadit,aserorpaa
7630,zerstören::V,bilidit,aserorpaa
7631,zerstören::V,hevâttiđ,aserorpaa
7632,zerstören::V,hiâvted,aserorpaa
7633,zerstören::V,ёҏтэ,aserorpaa
7634,verbrennen::V,båeltedh,seerpoq
7635,verbrennen::V,boalldet,seerpoq
7636,verbrennen::V,boaldit,seerpoq
7637,verbrennen::V,puál'diđ,seerpoq
7638,verbrennen::V,puä´ldded,seerpoq
7639,verbrennen::V,пуэлльтэ,seerpoq
7640,geben::V,vedtedh,pivoq
7641,geben::V,vaddet,pivoq
7642,geben::V,addit,pivoq
7643,geben::V,addliđ,pivoq
7644,geben::V,ä´n,pivoq
7645,geben::V,аннҍтэ,pivoq
7646,reichen::V,geelkedh,
7647,reichen::V,lagádit,
7648,reichen::V,geiget,
7649,reichen::V,keigiđ,
7650,reichen::V,vuõiggâ´stted,
7651,reichen::V,аннҍтэ,
7652,schenken::V,vedtedh,
7653,schenken::V,vaddet,
7654,schenken::V,skeaŋkut,
7655,schenken::V,skeŋket,
7656,schenken::V,skeŋkkiđ,
7657,schenken::V,sǩiâŋkkâd,
7658,schenken::V,ла̄ххе,
7659,versprechen::V,luhpiedidh,neriorsorpaa
7660,versprechen::V,jáhttet,neriorsorpaa
7661,versprechen::V,lohpidit,neriorsorpaa
7662,versprechen::V,lopediđ,neriorsorpaa
7663,versprechen::V,lå´ppeed,neriorsorpaa
7664,versprechen::V,о̄а̄шштҍе,neriorsorpaa
7665,wünschen::V,lahkoehtidh,kissaat
7666,wünschen::V,sávvat,kissaat
7667,wünschen::V,sávadit,kissaat
7668,wünschen::V,doaivvuhit,kissaat
7669,wünschen::V,tuá'ivuttiđ,kissaat
7670,wünschen::V,tuâivvad,kissaat
7671,wünschen::V,туввэ,kissaat
7672,loben::V,girmedh,nersorpaa
7673,loben::V,girmedh,nersornaat
7674,loben::V,májnnot,nersorpaa
7675,loben::V,májnnot,nersornaat
7676,loben::V,rámmpot,nersorpaa
7677,loben::V,rámmpot,nersornaat
7678,loben::V,máidnut,nersorpaa
7679,loben::V,máidnut,nersornaat
7680,loben::V,rámidit,nersorpaa
7681,loben::V,rámidit,nersornaat
7682,loben::V,rammuđ,nersorpaa
7683,loben::V,rammuđ,nersornaat
7684,loben::V,rämidiđ,nersorpaa
7685,loben::V,rämidiđ,nersornaat
7686,loben::V,ââ´leed,nersorpaa
7687,loben::V,ââ´leed,nersornaat
7688,loben::V,ǩei´tted,nersorpaa
7689,loben::V,ǩei´tted,nersornaat
7690,loben::V,кыйта,nersorpaa
7691,loben::V,кыйта,nersornaat
7692,küssen::V,tjånnahtidh,kunippaa
7693,küssen::V,tjånnahtidh,kunissorpaa
7694,küssen::V,tjuvliestidh,kunippaa
7695,küssen::V,tjuvliestidh,kunissorpaa
7696,küssen::V,tjullit,kunippaa
7697,küssen::V,tjullit,kunissorpaa
7698,küssen::V,tjulestit,kunippaa
7699,küssen::V,tjulestit,kunissorpaa
7700,küssen::V,cum'mát,kunippaa
7701,küssen::V,cum'mát,kunissorpaa
7702,küssen::V,cummistit,kunippaa
7703,küssen::V,cummistit,kunissorpaa
7704,küssen::V,cummâliđ,kunippaa
7705,küssen::V,cummâliđ,kunissorpaa
7706,küssen::V,cu´mmsted,kunippaa
7707,küssen::V,cu´mmsted,kunissorpaa
7708,küssen::V,cu´mmstõõllâd,kunippaa
7709,küssen::V,cu´mmstõõllâd,kunissorpaa
7710,küssen::V,нӣссэ,kunippaa
7711,küssen::V,нӣссэ,kunissorpaa
7712,wiegen::V,sjammadidh,
7713,wiegen::V,vuohttot,
7714,wiegen::V,vuohtudit,
7715,wiegen::V,vuohttut,
7716,wiegen::V,vuát'tuđ,
7717,wiegen::V,nuäkkad,
7718,wiegen::V,suâibted,
7719,wiegen::V,нуагкэ,
7720,zudecken::V,gaptjedh,majorpaa
7721,zudecken::V,loavddet,majorpaa
7722,zudecken::V,gokčat,majorpaa
7723,zudecken::V,luáv'diđ,majorpaa
7724,zudecken::V,kä´tted,majorpaa
7725,zudecken::V,ка̄ххьтэ,majorpaa
7726,wecken::V,gåaskodh,itersarpaa
7727,wecken::V,båktet,itersarpaa
7728,wecken::V,boktit,itersarpaa
7729,wecken::V,rávkat,itersarpaa
7730,wecken::V,cuvnâđ,itersarpaa
7731,wecken::V,counnâd,itersarpaa
7732,wecken::V,цо̄ввнэ,itersarpaa
7733,zeigen::V,vuesiehtidh,tikkuuppaa
7734,zeigen::V,vuosedit,tikkuuppaa
7735,zeigen::V,giejgget,tikkuuppaa
7736,zeigen::V,čájehit,tikkuuppaa
7737,zeigen::V,čäittiđ,tikkuuppaa
7738,zeigen::V,čujottiđ,tikkuuppaa
7739,zeigen::V,čuäi´ted,tikkuuppaa
7740,zeigen::V,вӯзьхе,tikkuuppaa
7741,führen::V,steeredh,tasissiuppaa
7742,führen::V,steeredh,ilitsersorpaa
7743,führen::V,steeredh,tasissersuuppaa
7744,führen::V,doalvvot,tasissiuppaa
7745,führen::V,doalvvot,ilitsersorpaa
7746,führen::V,doalvvot,tasissersuuppaa
7747,führen::V,láidet,tasissiuppaa
7748,führen::V,láidet,ilitsersorpaa
7749,führen::V,láidet,tasissersuuppaa
7750,führen::V,jođettiđ,tasissiuppaa
7751,führen::V,jođettiđ,ilitsersorpaa
7752,führen::V,jođettiđ,tasissersuuppaa
7753,führen::V,jåå´đted,tasissiuppaa
7754,führen::V,jåå´đted,ilitsersorpaa
7755,führen::V,jåå´đted,tasissersuuppaa
7756,führen::V,выгкэ,tasissiuppaa
7757,führen::V,выгкэ,ilitsersorpaa
7758,führen::V,выгкэ,tasissersuuppaa
7759,lehren::V,ööhpehtidh,ilinniartippaa
7760,lehren::V,åhpadit,ilinniartippaa
7761,lehren::V,oahpahit,ilinniartippaa
7762,lehren::V,máttááttiđ,ilinniartippaa
7763,lehren::V,mätt'ted,ilinniartippaa
7764,lehren::V,vuä´ppsted,ilinniartippaa
7765,lehren::V,ма̄тҍха,ilinniartippaa
7766,unterrichten::V,ööhpehtidh,ajoqerpaa
7767,unterrichten::V,ööhpehtidh,ajoqersorpaa
7768,unterrichten::V,ööhpehtidh,ilinniartitsivoq
7769,unterrichten::V,lågådit,ajoqerpaa
7770,unterrichten::V,lågådit,ajoqersorpaa
7771,unterrichten::V,lågådit,ilinniartitsivoq
7772,unterrichten::V,åhpadit,ajoqerpaa
7773,unterrichten::V,åhpadit,ajoqersorpaa
7774,unterrichten::V,åhpadit,ilinniartitsivoq
7775,unterrichten::V,oahpahit,ajoqerpaa
7776,unterrichten::V,oahpahit,ajoqersorpaa
7777,unterrichten::V,oahpahit,ilinniartitsivoq
7778,unterrichten::V,škovliđ,ajoqerpaa
7779,unterrichten::V,škovliđ,ajoqersorpaa
7780,unterrichten::V,škovliđ,ilinniartitsivoq
7781,unterrichten::V,máttááttiđ,ajoqerpaa
7782,unterrichten::V,máttááttiđ,ajoqersorpaa
7783,unterrichten::V,máttááttiđ,ilinniartitsivoq
7784,unterrichten::V,mätt'ted,ajoqerpaa
7785,unterrichten::V,mätt'ted,ajoqersorpaa
7786,unterrichten::V,mätt'ted,ilinniartitsivoq
7787,unterrichten::V,vuä´ppsted,ajoqerpaa
7788,unterrichten::V,vuä´ppsted,ajoqersorpaa
7789,unterrichten::V,vuä´ppsted,ilinniartitsivoq
7790,unterrichten::V,ма̄тҍха,ajoqerpaa
7791,unterrichten::V,ма̄тҍха,ajoqersorpaa
7792,unterrichten::V,ма̄тҍха,ilinniartitsivoq
7793,aufziehen::V,eeledh,inororsarpaa
7794,aufziehen::V,bajedit,inororsarpaa
7795,aufziehen::V,biebmat,inororsarpaa
7796,aufziehen::V,pajaskeessiđ,inororsarpaa
7797,aufziehen::V,šoddâdiđ,inororsarpaa
7798,aufziehen::V,šõddeed,inororsarpaa
7799,aufziehen::V,peâm'mad,inororsarpaa
7800,aufziehen::V,вуэпьсе,inororsarpaa
7801,leiten::V,lijrehtidh,iluatsippaa
7802,leiten::V,lájddit,iluatsippaa
7803,leiten::V,oatsodit,iluatsippaa
7804,leiten::V,jođihit,iluatsippaa
7805,leiten::V,stivriđ,iluatsippaa
7806,leiten::V,hovdiđ,iluatsippaa
7807,leiten::V,jåå´đted,iluatsippaa
7808,leiten::V,выгкэ,iluatsippaa
7809,leiten::V,вӯййкье,iluatsippaa
7810,antreiben::V,eadtjoestidh,ikusimmippaa
7811,antreiben::V,hasodit,ikusimmippaa
7812,antreiben::V,hállsjedit,ikusimmippaa
7813,antreiben::V,gevret,ikusimmippaa
7814,antreiben::V,rássat,ikusimmippaa
7815,antreiben::V,kušottiđ,ikusimmippaa
7816,antreiben::V,huá'puttiđ,ikusimmippaa
7817,antreiben::V,rääskted,ikusimmippaa
7818,antreiben::V,hõškkled,ikusimmippaa
7819,antreiben::V,ёадҌхе,ikusimmippaa
7820,lassen::V,baajedh,
7821,lassen::V,-ahttet,
7822,lassen::V,diktit,
7823,lassen::V,-ttiđ,
7824,lassen::V,ä´n,
7825,lassen::V,па̄ххкэ,
7826,einladen::V,bööredh,qaaqquaa
7827,einladen::V,bööredh,qaasarpaa
7828,einladen::V,bivddit,qaaqquaa
7829,einladen::V,bivddit,qaasarpaa
7830,einladen::V,gåhttjot,qaaqquaa
7831,einladen::V,gåhttjot,qaasarpaa
7832,einladen::V,bovdet,qaaqquaa
7833,einladen::V,bovdet,qaasarpaa
7834,einladen::V,koččođ,qaaqquaa
7835,einladen::V,koččođ,qaasarpaa
7836,einladen::V,kåččad,qaaqquaa
7837,einladen::V,kåččad,qaasarpaa
7838,einladen::V,коаххче,qaaqquaa
7839,einladen::V,коаххче,qaasarpaa
7840,vereinigen::V,iktedidh,taperserpaa
7841,vereinigen::V,aktidit,taperserpaa
7842,vereinigen::V,ovttastahttit,taperserpaa
7843,vereinigen::V,o'vtâstittiđ,taperserpaa
7844,vereinigen::V,õhtteed,taperserpaa
7845,vereinigen::V,э̄хтхэ,taperserpaa
7846,besuchen::V,åahpodh,tikeraarpaa
7847,besuchen::V,goevlelidh,tikeraarpaa
7848,besuchen::V,guossit,tikeraarpaa
7849,besuchen::V,gal'let,tikeraarpaa
7850,besuchen::V,fitnat,tikeraarpaa
7851,besuchen::V,kolliđ,tikeraarpaa
7852,besuchen::V,kõ´ll'jed,tikeraarpaa
7853,besuchen::V,по̄дтлэ,tikeraarpaa
7854,besuchen::V,во̄тэдтэ,tikeraarpaa
7855,besuchen::V,во̄а̄ррдэ,tikeraarpaa
7856,treffen::V,dieviedidh,aporappaa
7857,treffen::V,iejvvit,aporappaa
7858,treffen::V,deaivat,aporappaa
7859,treffen::V,staaviđ,aporappaa
7860,treffen::V,teividiđ,aporappaa
7861,treffen::V,o´ddjõõttâd,aporappaa
7862,treffen::V,вуэсстлэ,aporappaa
7863,sich versammeln::V,gaavnedidh,majorpoq
7864,sich versammeln::V,tjoaggut,majorpoq
7865,sich versammeln::V,čoahkkanit,majorpoq
7866,sich versammeln::V,čokkâniđ,majorpoq
7867,sich versammeln::V,nurâdâttâđ,majorpoq
7868,sich versammeln::V,noorõõttâd,majorpoq
7869,sich versammeln::V,вӯллклэ,majorpoq
7870,spielen::V,rïdtjedh,pinnguarpoq
7871,spielen::V,lustedalledh,pinnguarpoq
7872,spielen::V,ståhkat,pinnguarpoq
7873,spielen::V,stuvssit,pinnguarpoq
7874,spielen::V,speallat,pinnguarpoq
7875,spielen::V,le'ihâšiđ,pinnguarpoq
7876,spielen::V,siõrrâd,pinnguarpoq
7877,spielen::V,speâllad,pinnguarpoq
7878,spielen::V,сӣррэ,pinnguarpoq
7879,singen::V,laavlodh,erinarsorpoq
7880,singen::V,lávllot,erinarsorpoq
7881,singen::V,lávlut,erinarsorpoq
7882,singen::V,lávluđ,erinarsorpoq
7883,singen::V,läullad,erinarsorpoq
7884,singen::V,ла̄ввлэ,erinarsorpoq
7885,tanzen::V,daanhtsodh,qitippoq
7886,tanzen::V,dánssat,qitippoq
7887,tanzen::V,gærssulit,qitippoq
7888,tanzen::V,dánset,qitippoq
7889,tanzen::V,tánssáđ,qitippoq
7890,tanzen::V,ta´nssjed,qitippoq
7891,tanzen::V,pleäs'sjed,qitippoq
7892,tanzen::V,нюччке,qitippoq
7893,tanzen::V,пляссъе,qitippoq
7894,sich trennen::V,jååkedidh,immikkoortippaa
7895,sich trennen::V,sirrat,immikkoortippaa
7896,sich trennen::V,sirádit,immikkoortippaa
7897,sich trennen::V,earránit,immikkoortippaa
7898,sich trennen::V,ratkuđ,immikkoortippaa
7899,sich trennen::V,rätkkjed,immikkoortippaa
7900,sich trennen::V,кӯдтъе,immikkoortippaa
7901,verlassen::V,laehpedh,
7902,verlassen::V,guodet,
7903,verlassen::V,guođđit,
7904,verlassen::V,hilgođ,
7905,verlassen::V,kyeđđiđ,
7906,verlassen::V,kue´đđed,
7907,verlassen::V,сӯһпъе,
7908,retten::V,gorredidh,annaappaa
7909,retten::V,gádjot,annaappaa
7910,retten::V,gádjut,annaappaa
7911,retten::V,kááijuđ,annaappaa
7912,retten::V,piä'luštiđ,annaappaa
7913,retten::V,ka´jjeed,annaappaa
7914,retten::V,вуаннче,annaappaa
7915,bewachen::V,geehtedh,
7916,bewachen::V,váktit,
7917,bewachen::V,fáktet,
7918,bewachen::V,vahtiđ,
7919,bewachen::V,värddjed,
7920,bewachen::V,va´httjed,
7921,bewachen::V,пынне,
7922,bewachen::V,ка̄рвуллэ,
7923,schützen::V,vaarjelidh,eriagaa
7924,schützen::V,vaarjelidh,pineqartaalivaa
7925,schützen::V,suoddjit,eriagaa
7926,schützen::V,suoddjit,pineqartaalivaa
7927,schützen::V,suodjalit,eriagaa
7928,schützen::V,suodjalit,pineqartaalivaa
