,Concept_ID,se,et
7116,nehmen::V,väldiđ,võtma
7117,nehmen::V,vä´ldded,võtma
7118,nehmen::V,ва̄лльтэ,võtma
7119,wählen::V,veeljedh,valima
7120,wählen::V,válljit,valima
7121,wählen::V,válljet,valima
7122,wählen::V,valjiđ,valima
7123,wählen::V,vaalšed,valima
7124,wählen::V,va´lljeed,valima
7125,wählen::V,воалшэ,valima
7126,auswählen::V,veeljedh,valima
7127,auswählen::V,tjuolldet,valima
7128,auswählen::V,válljet,valima
7129,auswählen::V,valjiđ,valima
7130,auswählen::V,vaalšed,valima
7131,auswählen::V,va´lljeed,valima
7132,auswählen::V,воалшэ,valima
7133,bewahren::V,vaarjelidh,hoidma
7134,bewahren::V,bisodit,hoidma
7135,bewahren::V,várjjalit,hoidma
7136,bewahren::V,seailluhit,hoidma
7137,bewahren::V,varjâliđ,hoidma
7138,bewahren::V,varjjled,hoidma
7139,bewahren::V,ӣшшьтэ,hoidma
7140,bewahren::V,во̄а̄ррьдэ,hoidma
7141,behindern::V,hööptdeh,takistama
7142,behindern::V,hieredit,takistama
7143,behindern::V,muhttet,takistama
7144,behindern::V,eastadit,takistama
7145,behindern::V,estiđ,takistama
7146,behindern::V,coggâđ,takistama
7147,behindern::V,hettiđ,takistama
7148,behindern::V,cõggâd,takistama
7149,behindern::V,е̄кхэллэ,takistama
7150,verderben::V,biejstedh,rikkuma
7151,verderben::V,spedjat,rikkuma
7152,verderben::V,billistit,rikkuma
7153,verderben::V,pillediđ,rikkuma
7154,verderben::V,tårmmad,rikkuma
7155,verderben::V,pe´llsted,rikkuma
7156,verderben::V,тоаррмэ,rikkuma
7157,verderben::V,ма̄ййкэ,rikkuma
7158,beschädigen::V,fæjloedidh,rikkuma
7159,beschädigen::V,vahágahttet,rikkuma
7160,beschädigen::V,bilidit,rikkuma
7161,beschädigen::V,vahâgittiđ,rikkuma
7162,beschädigen::V,pä´rtteed,rikkuma
7163,beschädigen::V,муррьтэ,rikkuma
7164,zerbrechen::V,tsööpkedh,katki tegema
7165,zerbrechen::V,doadjet,katki tegema
7166,zerbrechen::V,cuvket,katki tegema
7167,zerbrechen::V,cuov'kkiđ,katki tegema
7168,zerbrechen::V,muårrâd,katki tegema
7169,zerbrechen::V,cu´vǩǩeed,katki tegema
7170,zerbrechen::V,муррьтэ,katki tegema
7171,zerreißen::V,gejhkielidh,katki rebima
7172,zerreißen::V,gajkudit,katki rebima
7173,zerreißen::V,gaikkodit,katki rebima
7174,zerreißen::V,ráisket,katki rebima
7175,zerreißen::V,kiškođ,katki rebima
7176,zerreißen::V,ra´šǩǩeed,katki rebima
7177,zerreißen::V,пуатткэ,katki rebima
7178,zerstören::V,eerjedh,purustama
7179,zerstören::V,biejsstet,purustama
7180,zerstören::V,håhkkidit,purustama
7181,zerstören::V,heavahit,purustama
7182,zerstören::V,duš'šadit,purustama
7183,zerstören::V,bilidit,purustama
7184,zerstören::V,hevâttiđ,purustama
7185,zerstören::V,hiâvted,purustama
7186,zerstören::V,ёҏтэ,purustama
7187,verbrennen::V,båeltedh,põletama
7188,verbrennen::V,boalldet,põletama
7189,verbrennen::V,boaldit,põletama
7190,verbrennen::V,puál'diđ,põletama
7191,verbrennen::V,puä´ldded,põletama
7192,verbrennen::V,пуэлльтэ,põletama
7193,geben::V,vedtedh,andma
7194,geben::V,vaddet,andma
7195,geben::V,addit,andma
7196,geben::V,addliđ,andma
7197,geben::V,ä´n,andma
7198,geben::V,аннҍтэ,andma
7199,reichen::V,geelkedh,andma
7200,reichen::V,geelkedh,ulatama
7201,reichen::V,lagádit,andma
7202,reichen::V,lagádit,ulatama
7203,reichen::V,geiget,andma
7204,reichen::V,geiget,ulatama
7205,reichen::V,keigiđ,andma
7206,reichen::V,keigiđ,ulatama
7207,reichen::V,vuõiggâ´stted,andma
7208,reichen::V,vuõiggâ´stted,ulatama
7209,reichen::V,аннҍтэ,andma
7210,reichen::V,аннҍтэ,ulatama
7211,schenken::V,vedtedh,kinkima
7212,schenken::V,vaddet,kinkima
7213,schenken::V,skeaŋkut,kinkima
7214,schenken::V,skeŋket,kinkima
7215,schenken::V,skeŋkkiđ,kinkima
7216,schenken::V,sǩiâŋkkâd,kinkima
7217,schenken::V,ла̄ххе,kinkima
7218,versprechen::V,luhpiedidh,lubama
7219,versprechen::V,luhpiedidh,tõotama
7220,versprechen::V,jáhttet,lubama
7221,versprechen::V,jáhttet,tõotama
7222,versprechen::V,lohpidit,lubama
7223,versprechen::V,lohpidit,tõotama
7224,versprechen::V,lopediđ,lubama
7225,versprechen::V,lopediđ,tõotama
7226,versprechen::V,lå´ppeed,lubama
7227,versprechen::V,lå´ppeed,tõotama
7228,versprechen::V,о̄а̄шштҍе,lubama
7229,versprechen::V,о̄а̄шштҍе,tõotama
7230,wünschen::V,lahkoehtidh,soovima
7231,wünschen::V,sávvat,soovima
7232,wünschen::V,sávadit,soovima
7233,wünschen::V,doaivvuhit,soovima
7234,wünschen::V,tuá'ivuttiđ,soovima
7235,wünschen::V,tuâivvad,soovima
7236,wünschen::V,туввэ,soovima
7237,loben::V,girmedh,kiitma
7238,loben::V,májnnot,kiitma
7239,loben::V,rámmpot,kiitma
7240,loben::V,máidnut,kiitma
7241,loben::V,rámidit,kiitma
7242,loben::V,rammuđ,kiitma
7243,loben::V,rämidiđ,kiitma
7244,loben::V,ââ´leed,kiitma
7245,loben::V,ǩei´tted,kiitma
7246,loben::V,кыйта,kiitma
7247,küssen::V,tjånnahtidh,suudlema
7248,küssen::V,tjuvliestidh,suudlema
7249,küssen::V,tjullit,suudlema
7250,küssen::V,tjulestit,suudlema
7251,küssen::V,cum'mát,suudlema
7252,küssen::V,cummistit,suudlema
7253,küssen::V,cummâliđ,suudlema
7254,küssen::V,cu´mmsted,suudlema
7255,küssen::V,cu´mmstõõllâd,suudlema
7256,küssen::V,нӣссэ,suudlema
7257,wiegen::V,sjammadidh,hällitama
7258,wiegen::V,vuohttot,hällitama
7259,wiegen::V,vuohtudit,hällitama
7260,wiegen::V,vuohttut,hällitama
7261,wiegen::V,vuát'tuđ,hällitama
7262,wiegen::V,nuäkkad,hällitama
7263,wiegen::V,suâibted,hällitama
7264,wiegen::V,нуагкэ,hällitama
7265,zudecken::V,gaptjedh,kaanetama
7266,zudecken::V,gaptjedh,kinni katma
7267,zudecken::V,loavddet,kaanetama
7268,zudecken::V,loavddet,kinni katma
7269,zudecken::V,gokčat,kaanetama
7270,zudecken::V,gokčat,kinni katma
7271,zudecken::V,luáv'diđ,kaanetama
7272,zudecken::V,luáv'diđ,kinni katma
7273,zudecken::V,kä´tted,kaanetama
7274,zudecken::V,kä´tted,kinni katma
7275,zudecken::V,ка̄ххьтэ,kaanetama
7276,zudecken::V,ка̄ххьтэ,kinni katma
7277,wecken::V,gåaskodh,äratama
7278,wecken::V,båktet,äratama
7279,wecken::V,boktit,äratama
7280,wecken::V,rávkat,äratama
7281,wecken::V,cuvnâđ,äratama
7282,wecken::V,counnâd,äratama
7283,wecken::V,цо̄ввнэ,äratama
7284,zeigen::V,vuesiehtidh,näitama
7285,zeigen::V,vuosedit,näitama
7286,zeigen::V,giejgget,näitama
7287,zeigen::V,čájehit,näitama
7288,zeigen::V,čäittiđ,näitama
7289,zeigen::V,čujottiđ,näitama
7290,zeigen::V,čuäi´ted,näitama
7291,zeigen::V,вӯзьхе,näitama
7292,führen::V,steeredh,juhatama
7293,führen::V,doalvvot,juhatama
7294,führen::V,láidet,juhatama
7295,führen::V,jođettiđ,juhatama
7296,führen::V,jåå´đted,juhatama
7297,führen::V,выгкэ,juhatama
7298,lehren::V,ööhpehtidh,õpetama
7299,lehren::V,åhpadit,õpetama
7300,lehren::V,oahpahit,õpetama
7301,lehren::V,máttááttiđ,õpetama
7302,lehren::V,mätt'ted,õpetama
7303,lehren::V,vuä´ppsted,õpetama
7304,lehren::V,ма̄тҍха,õpetama
7305,unterrichten::V,ööhpehtidh,õpetama
7306,unterrichten::V,lågådit,õpetama
7307,unterrichten::V,åhpadit,õpetama
7308,unterrichten::V,oahpahit,õpetama
7309,unterrichten::V,škovliđ,õpetama
7310,unterrichten::V,máttááttiđ,õpetama
7311,unterrichten::V,mätt'ted,õpetama
7312,unterrichten::V,vuä´ppsted,õpetama
7313,unterrichten::V,ма̄тҍха,õpetama
7314,aufziehen::V,eeledh,üles kasvatama
7315,aufziehen::V,bajedit,üles kasvatama
7316,aufziehen::V,biebmat,üles kasvatama
7317,aufziehen::V,pajaskeessiđ,üles kasvatama
7318,aufziehen::V,šoddâdiđ,üles kasvatama
7319,aufziehen::V,šõddeed,üles kasvatama
7320,aufziehen::V,peâm'mad,üles kasvatama
7321,aufziehen::V,вуэпьсе,üles kasvatama
7322,leiten::V,lijrehtidh,juhtima
7323,leiten::V,lájddit,juhtima
7324,leiten::V,oatsodit,juhtima
7325,leiten::V,jođihit,juhtima
7326,leiten::V,stivriđ,juhtima
7327,leiten::V,hovdiđ,juhtima
7328,leiten::V,jåå´đted,juhtima
7329,leiten::V,выгкэ,juhtima
7330,leiten::V,вӯййкье,juhtima
7331,antreiben::V,eadtjoestidh,ergutama
7332,antreiben::V,hasodit,ergutama
7333,antreiben::V,hállsjedit,ergutama
7334,antreiben::V,gevret,ergutama
7335,antreiben::V,rássat,ergutama
7336,antreiben::V,kušottiđ,ergutama
7337,antreiben::V,huá'puttiđ,ergutama
7338,antreiben::V,rääskted,ergutama
7339,antreiben::V,hõškkled,ergutama
7340,antreiben::V,ёадҌхе,ergutama
7341,lassen::V,baajedh,laskma
7342,lassen::V,-ahttet,laskma
7343,lassen::V,diktit,laskma
7344,lassen::V,-ttiđ,laskma
7345,lassen::V,ä´n,laskma
7346,lassen::V,па̄ххкэ,laskma
7347,einladen::V,bööredh,kutsuma
7348,einladen::V,bivddit,kutsuma
7349,einladen::V,gåhttjot,kutsuma
7350,einladen::V,bovdet,kutsuma
7351,einladen::V,koččođ,kutsuma
7352,einladen::V,kåččad,kutsuma
7353,einladen::V,коаххче,kutsuma
7354,vereinigen::V,iktedidh,ühendama
7355,vereinigen::V,aktidit,ühendama
7356,vereinigen::V,ovttastahttit,ühendama
7357,vereinigen::V,o'vtâstittiđ,ühendama
7358,vereinigen::V,õhtteed,ühendama
7359,vereinigen::V,э̄хтхэ,ühendama
7360,besuchen::V,åahpodh,külastama
7361,besuchen::V,goevlelidh,külastama
7362,besuchen::V,guossit,külastama
7363,besuchen::V,gal'let,külastama
7364,besuchen::V,fitnat,külastama
7365,besuchen::V,kolliđ,külastama
7366,besuchen::V,kõ´ll'jed,külastama
7367,besuchen::V,по̄дтлэ,külastama
7368,besuchen::V,во̄тэдтэ,külastama
7369,besuchen::V,во̄а̄ррдэ,külastama
7370,treffen::V,dieviedidh,kohtama
7371,treffen::V,iejvvit,kohtama
7372,treffen::V,deaivat,kohtama
7373,treffen::V,staaviđ,kohtama
7374,treffen::V,teividiđ,kohtama
7375,treffen::V,o´ddjõõttâd,kohtama
7376,treffen::V,вуэсстлэ,kohtama
7377,sich versammeln::V,gaavnedidh,kogunema
7378,sich versammeln::V,tjoaggut,kogunema
7379,sich versammeln::V,čoahkkanit,kogunema
7380,sich versammeln::V,čokkâniđ,kogunema
7381,sich versammeln::V,nurâdâttâđ,kogunema
7382,sich versammeln::V,noorõõttâd,kogunema
7383,sich versammeln::V,вӯллклэ,kogunema
7384,spielen::V,rïdtjedh,mängima
7385,spielen::V,lustedalledh,mängima
7386,spielen::V,ståhkat,mängima
7387,spielen::V,stuvssit,mängima
7388,spielen::V,speallat,mängima
7389,spielen::V,le'ihâšiđ,mängima
7390,spielen::V,siõrrâd,mängima
7391,spielen::V,speâllad,mängima
7392,spielen::V,сӣррэ,mängima
7393,singen::V,laavlodh,laulma
7394,singen::V,lávllot,laulma
7395,singen::V,lávlut,laulma
7396,singen::V,lávluđ,laulma
7397,singen::V,läullad,laulma
7398,singen::V,ла̄ввлэ,laulma
7399,tanzen::V,daanhtsodh,tantsima
7400,tanzen::V,dánssat,tantsima
7401,tanzen::V,gærssulit,tantsima
7402,tanzen::V,dánset,tantsima
7403,tanzen::V,tánssáđ,tantsima
7404,tanzen::V,ta´nssjed,tantsima
7405,tanzen::V,pleäs'sjed,tantsima
7406,tanzen::V,нюччке,tantsima
7407,tanzen::V,пляссъе,tantsima
7408,sich trennen::V,jååkedidh,lahku minema
7409,sich trennen::V,sirrat,lahku minema
7410,sich trennen::V,sirádit,lahku minema
7411,sich trennen::V,earránit,lahku minema
7412,sich trennen::V,ratkuđ,lahku minema
7413,sich trennen::V,rätkkjed,lahku minema
7414,sich trennen::V,кӯдтъе,lahku minema
7415,verlassen::V,laehpedh,maha jätma
7416,verlassen::V,guodet,maha jätma
7417,verlassen::V,guođđit,maha jätma
7418,verlassen::V,hilgođ,maha jätma
7419,verlassen::V,kyeđđiđ,maha jätma
7420,verlassen::V,kue´đđed,maha jätma
7421,verlassen::V,сӯһпъе,maha jätma
7422,retten::V,gorredidh,päästma
7423,retten::V,gádjot,päästma
7424,retten::V,gádjut,päästma
7425,retten::V,kááijuđ,päästma
7426,retten::V,piä'luštiđ,päästma
7427,retten::V,ka´jjeed,päästma
7428,retten::V,вуаннче,päästma
7429,bewachen::V,geehtedh,valvama
7430,bewachen::V,váktit,valvama
7431,bewachen::V,fáktet,valvama
7432,bewachen::V,vahtiđ,valvama
7433,bewachen::V,värddjed,valvama
7434,bewachen::V,va´httjed,valvama
7435,bewachen::V,пынне,valvama
7436,bewachen::V,ка̄рвуллэ,valvama
7437,schützen::V,vaarjelidh,kaitsma
7438,schützen::V,suoddjit,kaitsma
7439,schützen::V,suodjalit,kaitsma
7440,schützen::V,suddjet,kaitsma
7441,schützen::V,varjâliđ,kaitsma
7442,schützen::V,suâided,kaitsma
7443,schützen::V,varjjled,kaitsma
7444,schützen::V,пынне,kaitsma
7445,verteidigen::V,vaarjelidh,kaitsma
7446,verteidigen::V,bælostit,kaitsma
7447,verteidigen::V,bealuštit,kaitsma
7448,verteidigen::V,čuollat,kaitsma
7449,verteidigen::V,piä'luštiđ,kaitsma
7450,verteidigen::V,peälšted,kaitsma
7451,verteidigen::V,пэ̄лль мэ̄ннэ,kaitsma
7452,sich schlagen::V,dåarodh,kaklema
7453,sich schlagen::V,tjoelestidh,kaklema
7454,sich schlagen::V,doarrot,kaklema
7455,sich schlagen::V,doarrut,kaklema
7456,sich schlagen::V,tuárruđ,kaklema
7457,sich schlagen::V,tuärrad,kaklema
7458,sich schlagen::V,туаррэ,kaklema
7459,schießen::V,vuetjedh,tulistama
7460,schießen::V,skööhtedh,tulistama
7461,schießen::V,vuohtjet,tulistama
7462,schießen::V,báhčit,tulistama
7463,schießen::V,pääččiđ,tulistama
7464,schießen::V,pää´ččed,tulistama
7465,schießen::V,ря̄хшкхэ,tulistama
7466,siegen::V,vïtnedh,võitma
7467,siegen::V,vuojttet,võitma
7468,siegen::V,vuoitit,võitma
7469,siegen::V,vyei'ttiđ,võitma
7470,siegen::V,vuei´tted,võitma
7471,siegen::V,вуэйхьтэ,võitma
7472,ärgern::V,måarahtehtedh,ärritama
7473,ärgern::V,måarahtehtedh,vihastama
7474,ärgern::V,suhttadit,ärritama
7475,ärgern::V,suhttadit,vihastama
7476,ärgern::V,hárdit,ärritama
7477,ärgern::V,hárdit,vihastama
7478,ärgern::V,piä'ṿuttiđ,ärritama
7479,ärgern::V,piä'ṿuttiđ,vihastama
7480,ärgern::V,âsseed,ärritama
7481,ärgern::V,âsseed,vihastama
7482,ärgern::V,се̄нтхэ,ärritama
7483,ärgern::V,се̄нтхэ,vihastama
7484,schlagen::V,håasedh,lööma
7485,schlagen::V,laekedh,lööma
7486,schlagen::V,tsábbmet,lööma
7487,schlagen::V,tjassket,lööma
7488,schlagen::V,huškut,lööma
7489,schlagen::V,časkeđ,lööma
7490,schlagen::V,čâ´cǩǩed,lööma
7491,schlagen::V,та̄гкэ,lööma
7492,schlagen::V,ва̄сстэ,lööma
7493,treten::V,tjïektjedh,sõtkuma
7494,treten::V,tjiektjat,sõtkuma
7495,treten::V,čiekčat,sõtkuma
7496,treten::V,čieh'čâđ,sõtkuma
7497,treten::V,tanccâđ,sõtkuma
7498,treten::V,tanccâd,sõtkuma
7499,treten::V,то̄ппцэ,sõtkuma
7500,stechen::V,baskedh,pistma
7501,stechen::V,baskedh,torkama
7502,stechen::V,tjuoggit,pistma
7503,stechen::V,tjuoggit,torkama
7504,stechen::V,čuoggut,pistma
7505,stechen::V,čuoggut,torkama
7506,stechen::V,čuog'giđ,pistma
7507,stechen::V,čuog'giđ,torkama
7508,stechen::V,čuõ´ǧ'ǧeed,pistma
7509,stechen::V,čuõ´ǧ'ǧeed,torkama
7510,stechen::V,чо̄ххкэ,pistma
7511,stechen::V,чо̄ххкэ,torkama
7512,stoßen::V,nehkiehtidh,tõukama
7513,stoßen::V,nårddådit,tõukama
7514,stoßen::V,nordadit,tõukama
7515,stoßen::V,nutkâliđ,tõukama
7516,stoßen::V,oi´ǧǧeed,tõukama
7517,stoßen::V,оййкье,tõukama
7518,stoßen::V,тоалкъе,tõukama
7519,stehlen::V,sualadidh,varastama
7520,stehlen::V,suoládit,varastama
7521,stehlen::V,suoládit,varastama
7522,stehlen::V,suá'ládiđ,varastama
7523,stehlen::V,suâleed,varastama
7524,stehlen::V,суэлнэ,varastama
7525,stören::V,stööredh,segama
7526,stören::V,stööredh,häirima
7527,stören::V,hearaldehtedh,segama
7528,stören::V,hearaldehtedh,häirima
7529,stören::V,massit,segama
7530,stören::V,massit,häirima
7531,stören::V,sjuddit,segama
7532,stören::V,sjuddit,häirima
7533,stören::V,heađuštit,segama
7534,stören::V,heađuštit,häirima
7535,stören::V,hettiđ,segama
7536,stören::V,hettiđ,häirima
7537,stören::V,heṃâdiđ,segama
7538,stören::V,heṃâdiđ,häirima
7539,stören::V,stamlded,segama
7540,stören::V,stamlded,häirima
7541,stören::V,вӣршэ,segama
7542,stören::V,вӣршэ,häirima
7543,stören::V,е̄кхэллэ,segama
7544,stören::V,е̄кхэллэ,häirima
7545,belästigen::V,vaejviestidh,ahistama
7546,belästigen::V,vájvedit,ahistama
7547,belästigen::V,muodástuhttet,ahistama
7548,belästigen::V,váivvidit,ahistama
7549,belästigen::V,bieguhit,ahistama
7550,belästigen::V,vä'ividiđ,ahistama
7551,belästigen::V,stamlded,ahistama
7552,belästigen::V,е̄кхэллэ,ahistama
7553,belästigen::V,во̄а̄йвшэ,ahistama
7554,verbergen::V,tjïekedh,peitma
7555,verbergen::V,tjïekedh,varjama
7556,verbergen::V,tjiehkat,peitma
7557,verbergen::V,tjiehkat,varjama
7558,verbergen::V,čiehkat,peitma
7559,verbergen::V,čiehkat,varjama
7560,verbergen::V,čieḥâđ,peitma
7561,verbergen::V,čieḥâđ,varjama
7562,verbergen::V,peittad,peitma
7563,verbergen::V,peittad,varjama
7564,verbergen::V,чӣгкэ,peitma
7565,verbergen::V,чӣгкэ,varjama
7566,verbergen::V,пе̄йхьтэ,peitma
7567,verbergen::V,пе̄йхьтэ,varjama
7568,täuschen::V,iermedh,petma
7569,täuschen::V,iermedh,tüssama
7570,täuschen::V,eajhkaldehtedh,petma
7571,täuschen::V,eajhkaldehtedh,tüssama
7572,täuschen::V,tjáddjit,petma
7573,täuschen::V,tjáddjit,tüssama
7574,täuschen::V,dájuhit,petma
7575,täuschen::V,dájuhit,tüssama
7576,täuschen::V,viehtalit,petma
7577,täuschen::V,viehtalit,tüssama
7578,täuschen::V,villiđ,petma
7579,täuschen::V,villiđ,tüssama
7580,täuschen::V,ǩiõllâd,petma
7581,täuschen::V,ǩiõllâd,tüssama
7582,täuschen::V,вӯйхе,petma
7583,täuschen::V,вӯйхе,tüssama
7584,täuschen::V,пе̄йхьтэ,petma
7585,täuschen::V,пе̄йхьтэ,tüssama
7586,täuschen::V,ке̄лсэллэ,petma
7587,täuschen::V,ке̄лсэллэ,tüssama
7588,betrügen::V,biehtedh,petma
7589,betrügen::V,biehtedh,tüssama
7590,betrügen::V,biehtedh,truudust murtma
7591,betrügen::V,biehttet,petma
7592,betrügen::V,biehttet,tüssama
7593,betrügen::V,biehttet,truudust murtma
7594,betrügen::V,beahttit,petma
7595,betrügen::V,beahttit,tüssama
7596,betrügen::V,beahttit,truudust murtma
7597,betrügen::V,filliđ,petma
7598,betrügen::V,filliđ,tüssama
7599,betrügen::V,filliđ,truudust murtma
7600,betrügen::V,ǩiõllâd,petma
7601,betrügen::V,ǩiõllâd,tüssama
7602,betrügen::V,ǩiõllâd,truudust murtma
7603,betrügen::V,pä´rtteed,petma
7604,betrügen::V,pä´rtteed,tüssama
7605,betrügen::V,pä´rtteed,truudust murtma
7606,betrügen::V,вӯйхе,petma
7607,betrügen::V,вӯйхе,tüssama
7608,betrügen::V,вӯйхе,truudust murtma
7609,betrügen::V,пе̄йхьтэ,petma
7610,betrügen::V,пе̄йхьтэ,tüssama
7611,betrügen::V,пе̄йхьтэ,truudust murtma
7612,betrügen::V,ке̄лсэллэ,petma
7613,betrügen::V,ке̄лсэллэ,tüssama
7614,betrügen::V,ке̄лсэллэ,truudust murtma
7615,töten::V,buvvedh,tapma
7616,töten::V,buvvedh,surmama
7617,töten::V,gåddet,tapma
7618,töten::V,gåddet,surmama
7619,töten::V,soaggit,tapma
7620,töten::V,soaggit,surmama
7621,töten::V,goddit,tapma
7622,töten::V,goddit,surmama
7623,töten::V,surmiđ,tapma
7624,töten::V,surmiđ,surmama
7625,töten::V,jämittiđ,tapma
7626,töten::V,jämittiđ,surmama
7627,töten::V,kå´dded,tapma
7628,töten::V,kå´dded,surmama
7629,töten::V,so´rmmjed,tapma
7630,töten::V,so´rmmjed,surmama
7631,töten::V,коаннҌтэ,tapma
7632,töten::V,коаннҌтэ,surmama
7633,wohnen::V,årrodh,elama
7634,wohnen::V,veasodh,elama
7635,wohnen::V,årrot,elama
7636,wohnen::V,viessot,elama
7637,wohnen::V,orrut,elama
7638,wohnen::V,aassâđ,elama
7639,wohnen::V,aassâd,elama
7640,wohnen::V,jälsted,elama
7641,wohnen::V,е̄лле,elama
7642,arbeiten::V,barkedh,töötama
7643,arbeiten::V,rihtjat,töötama
7644,arbeiten::V,bargat,töötama
7645,arbeiten::V,porgâđ,töötama
7646,arbeiten::V,tue´j'jeed,töötama
7647,arbeiten::V,лыххкэ,töötama
7648,arbeiten::V,ро̄бхушшэ,töötama
7649,sammeln::V,tjåegkedh,koguma
7650,sammeln::V,tjåegkedh,korjama
7651,sammeln::V,tjoahkkit,koguma
7652,sammeln::V,tjoahkkit,korjama
7653,sammeln::V,čoaggit,koguma
7654,sammeln::V,čoaggit,korjama
7655,sammeln::V,čokkiđ,koguma
7656,sammeln::V,čokkiđ,korjama
7657,sammeln::V,čuág'giđ,koguma
7658,sammeln::V,čuág'giđ,korjama
7659,sammeln::V,noorrâd,koguma
7660,sammeln::V,noorrâd,korjama
7661,sammeln::V,нёавсэ,koguma
7662,sammeln::V,нёавсэ,korjama
7663,pflücken::V,tjåegkedh,noppima
7664,pflücken::V,tjoagget,noppima
7665,pflücken::V,čoaggit,noppima
7666,pflücken::V,čuág'giđ,noppima
7667,pflücken::V,uussâd,noppima
7668,pflücken::V,кышшкэ,noppima
7669,jagen::V,bearhtodh,jahtima
7670,jagen::V,viejddit,jahtima
7671,jagen::V,bivdit,jahtima
7672,jagen::V,miä'cástiđ,jahtima
7673,jagen::V,miä´csted,jahtima
7674,jagen::V,ме̄ххьцтэ,jahtima
7675,fischen::V,gööledh,kalastama
7676,fischen::V,gööledh,kala püüdma
7677,fischen::V,håagkodh,kalastama
7678,fischen::V,håagkodh,kala püüdma
