,Concept_ID,nl,se
7516,wünschen::V,wensen,tuâivvad
7517,wünschen::V,wensen,туввэ
7518,loben::V,loven,girmedh
7519,loben::V,loven,májnnot
7520,loben::V,loven,rámmpot
7521,loben::V,loven,máidnut
7522,loben::V,loven,rámidit
7523,loben::V,loven,rammuđ
7524,loben::V,loven,rämidiđ
7525,loben::V,loven,ââ´leed
7526,loben::V,loven,ǩei´tted
7527,loben::V,loven,кыйта
7528,loben::V,prijzen,girmedh
7529,loben::V,prijzen,májnnot
7530,loben::V,prijzen,rámmpot
7531,loben::V,prijzen,máidnut
7532,loben::V,prijzen,rámidit
7533,loben::V,prijzen,rammuđ
7534,loben::V,prijzen,rämidiđ
7535,loben::V,prijzen,ââ´leed
7536,loben::V,prijzen,ǩei´tted
7537,loben::V,prijzen,кыйта
7538,küssen::V,kussen,tjånnahtidh
7539,küssen::V,kussen,tjuvliestidh
7540,küssen::V,kussen,tjullit
7541,küssen::V,kussen,tjulestit
7542,küssen::V,kussen,cum'mát
7543,küssen::V,kussen,cummistit
7544,küssen::V,kussen,cummâliđ
7545,küssen::V,kussen,cu´mmsted
7546,küssen::V,kussen,cu´mmstõõllâd
7547,küssen::V,kussen,нӣссэ
7548,wiegen::V,wiegen,sjammadidh
7549,wiegen::V,wiegen,vuohttot
7550,wiegen::V,wiegen,vuohtudit
7551,wiegen::V,wiegen,vuohttut
7552,wiegen::V,wiegen,vuát'tuđ
7553,wiegen::V,wiegen,nuäkkad
7554,wiegen::V,wiegen,suâibted
7555,wiegen::V,wiegen,нуагкэ
7556,zudecken::V,toedekken,gaptjedh
7557,zudecken::V,toedekken,loavddet
7558,zudecken::V,toedekken,gokčat
7559,zudecken::V,toedekken,luáv'diđ
7560,zudecken::V,toedekken,kä´tted
7561,zudecken::V,toedekken,ка̄ххьтэ
7562,wecken::V,wekken,gåaskodh
7563,wecken::V,wekken,båktet
7564,wecken::V,wekken,boktit
7565,wecken::V,wekken,rávkat
7566,wecken::V,wekken,cuvnâđ
7567,wecken::V,wekken,counnâd
7568,wecken::V,wekken,цо̄ввнэ
7569,zeigen::V,tonen,vuesiehtidh
7570,zeigen::V,tonen,vuosedit
7571,zeigen::V,tonen,giejgget
7572,zeigen::V,tonen,čájehit
7573,zeigen::V,tonen,čäittiđ
7574,zeigen::V,tonen,čujottiđ
7575,zeigen::V,tonen,čuäi´ted
7576,zeigen::V,tonen,вӯзьхе
7577,zeigen::V,wijzen,vuesiehtidh
7578,zeigen::V,wijzen,vuosedit
7579,zeigen::V,wijzen,giejgget
7580,zeigen::V,wijzen,čájehit
7581,zeigen::V,wijzen,čäittiđ
7582,zeigen::V,wijzen,čujottiđ
7583,zeigen::V,wijzen,čuäi´ted
7584,zeigen::V,wijzen,вӯзьхе
7585,führen::V,voeren,steeredh
7586,führen::V,voeren,doalvvot
7587,führen::V,voeren,láidet
7588,führen::V,voeren,jođettiđ
7589,führen::V,voeren,jåå´đted
7590,führen::V,voeren,выгкэ
7591,lehren::V,leren,ööhpehtidh
7592,lehren::V,leren,åhpadit
7593,lehren::V,leren,oahpahit
7594,lehren::V,leren,máttááttiđ
7595,lehren::V,leren,mätt'ted
7596,lehren::V,leren,vuä´ppsted
7597,lehren::V,leren,ма̄тҍха
7598,unterrichten::V,onderwijzen,ööhpehtidh
7599,unterrichten::V,onderwijzen,lågådit
7600,unterrichten::V,onderwijzen,åhpadit
7601,unterrichten::V,onderwijzen,oahpahit
7602,unterrichten::V,onderwijzen,škovliđ
7603,unterrichten::V,onderwijzen,máttááttiđ
7604,unterrichten::V,onderwijzen,mätt'ted
7605,unterrichten::V,onderwijzen,vuä´ppsted
7606,unterrichten::V,onderwijzen,ма̄тҍха
7607,aufziehen::V,grootbrengen,eeledh
7608,aufziehen::V,grootbrengen,bajedit
7609,aufziehen::V,grootbrengen,biebmat
7610,aufziehen::V,grootbrengen,pajaskeessiđ
7611,aufziehen::V,grootbrengen,šoddâdiđ
7612,aufziehen::V,grootbrengen,šõddeed
7613,aufziehen::V,grootbrengen,peâm'mad
7614,aufziehen::V,grootbrengen,вуэпьсе
7615,leiten::V,leiden,lijrehtidh
7616,leiten::V,leiden,lájddit
7617,leiten::V,leiden,oatsodit
7618,leiten::V,leiden,jođihit
7619,leiten::V,leiden,stivriđ
7620,leiten::V,leiden,hovdiđ
7621,leiten::V,leiden,jåå´đted
7622,leiten::V,leiden,выгкэ
7623,leiten::V,leiden,вӯййкье
7624,antreiben::V,aandrijven,eadtjoestidh
7625,antreiben::V,aandrijven,hasodit
7626,antreiben::V,aandrijven,hállsjedit
7627,antreiben::V,aandrijven,gevret
7628,antreiben::V,aandrijven,rássat
7629,antreiben::V,aandrijven,kušottiđ
7630,antreiben::V,aandrijven,huá'puttiđ
7631,antreiben::V,aandrijven,rääskted
7632,antreiben::V,aandrijven,hõškkled
7633,antreiben::V,aandrijven,ёадҌхе
7634,lassen::V,laten,baajedh
7635,lassen::V,laten,-ahttet
7636,lassen::V,laten,diktit
7637,lassen::V,laten,-ttiđ
7638,lassen::V,laten,ä´n
7639,lassen::V,laten,па̄ххкэ
7640,einladen::V,uitnodigen,bööredh
7641,einladen::V,uitnodigen,bivddit
7642,einladen::V,uitnodigen,gåhttjot
7643,einladen::V,uitnodigen,bovdet
7644,einladen::V,uitnodigen,koččođ
7645,einladen::V,uitnodigen,kåččad
7646,einladen::V,uitnodigen,коаххче
7647,vereinigen::V,verenigen,iktedidh
7648,vereinigen::V,verenigen,aktidit
7649,vereinigen::V,verenigen,ovttastahttit
7650,vereinigen::V,verenigen,o'vtâstittiđ
7651,vereinigen::V,verenigen,õhtteed
7652,vereinigen::V,verenigen,э̄хтхэ
7653,besuchen::V,bezoeken,åahpodh
7654,besuchen::V,bezoeken,goevlelidh
7655,besuchen::V,bezoeken,guossit
7656,besuchen::V,bezoeken,gal'let
7657,besuchen::V,bezoeken,fitnat
7658,besuchen::V,bezoeken,kolliđ
7659,besuchen::V,bezoeken,kõ´ll'jed
7660,besuchen::V,bezoeken,по̄дтлэ
7661,besuchen::V,bezoeken,во̄тэдтэ
7662,besuchen::V,bezoeken,во̄а̄ррдэ
7663,treffen::V,treffen,dieviedidh
7664,treffen::V,treffen,iejvvit
7665,treffen::V,treffen,deaivat
7666,treffen::V,treffen,staaviđ
7667,treffen::V,treffen,teividiđ
7668,treffen::V,treffen,o´ddjõõttâd
7669,treffen::V,treffen,вуэсстлэ
7670,treffen::V,ontmoeten,dieviedidh
7671,treffen::V,ontmoeten,iejvvit
7672,treffen::V,ontmoeten,deaivat
7673,treffen::V,ontmoeten,staaviđ
7674,treffen::V,ontmoeten,teividiđ
7675,treffen::V,ontmoeten,o´ddjõõttâd
7676,treffen::V,ontmoeten,вуэсстлэ
7677,sich versammeln::V,zich verzamelen,gaavnedidh
7678,sich versammeln::V,zich verzamelen,tjoaggut
7679,sich versammeln::V,zich verzamelen,čoahkkanit
7680,sich versammeln::V,zich verzamelen,čokkâniđ
7681,sich versammeln::V,zich verzamelen,nurâdâttâđ
7682,sich versammeln::V,zich verzamelen,noorõõttâd
7683,sich versammeln::V,zich verzamelen,вӯллклэ
7684,spielen::V,spelen,rïdtjedh
7685,spielen::V,spelen,lustedalledh
7686,spielen::V,spelen,ståhkat
7687,spielen::V,spelen,stuvssit
7688,spielen::V,spelen,speallat
7689,spielen::V,spelen,le'ihâšiđ
7690,spielen::V,spelen,siõrrâd
7691,spielen::V,spelen,speâllad
7692,spielen::V,spelen,сӣррэ
7693,singen::V,zingen,laavlodh
7694,singen::V,zingen,lávllot
7695,singen::V,zingen,lávlut
7696,singen::V,zingen,lávluđ
7697,singen::V,zingen,läullad
7698,singen::V,zingen,ла̄ввлэ
7699,tanzen::V,dansen,daanhtsodh
7700,tanzen::V,dansen,dánssat
7701,tanzen::V,dansen,gærssulit
7702,tanzen::V,dansen,dánset
7703,tanzen::V,dansen,tánssáđ
7704,tanzen::V,dansen,ta´nssjed
7705,tanzen::V,dansen,pleäs'sjed
7706,tanzen::V,dansen,нюччке
7707,tanzen::V,dansen,пляссъе
7708,sich trennen::V,van elkaar gaan,jååkedidh
7709,sich trennen::V,van elkaar gaan,sirrat
7710,sich trennen::V,van elkaar gaan,sirádit
7711,sich trennen::V,van elkaar gaan,earránit
7712,sich trennen::V,van elkaar gaan,ratkuđ
7713,sich trennen::V,van elkaar gaan,rätkkjed
7714,sich trennen::V,van elkaar gaan,кӯдтъе
7715,verlassen::V,verlaten,laehpedh
7716,verlassen::V,verlaten,guodet
7717,verlassen::V,verlaten,guođđit
7718,verlassen::V,verlaten,hilgođ
7719,verlassen::V,verlaten,kyeđđiđ
7720,verlassen::V,verlaten,kue´đđed
7721,verlassen::V,verlaten,сӯһпъе
7722,retten::V,redden,gorredidh
7723,retten::V,redden,gádjot
7724,retten::V,redden,gádjut
7725,retten::V,redden,kááijuđ
7726,retten::V,redden,piä'luštiđ
7727,retten::V,redden,ka´jjeed
7728,retten::V,redden,вуаннче
7729,bewachen::V,bewaken,geehtedh
7730,bewachen::V,bewaken,váktit
7731,bewachen::V,bewaken,fáktet
7732,bewachen::V,bewaken,vahtiđ
7733,bewachen::V,bewaken,värddjed
7734,bewachen::V,bewaken,va´httjed
7735,bewachen::V,bewaken,пынне
7736,bewachen::V,bewaken,ка̄рвуллэ
7737,schützen::V,beschermen,vaarjelidh
7738,schützen::V,beschermen,suoddjit
7739,schützen::V,beschermen,suodjalit
7740,schützen::V,beschermen,suddjet
7741,schützen::V,beschermen,varjâliđ
7742,schützen::V,beschermen,suâided
7743,schützen::V,beschermen,varjjled
7744,schützen::V,beschermen,пынне
7745,verteidigen::V,verdedigen,vaarjelidh
7746,verteidigen::V,verdedigen,bælostit
7747,verteidigen::V,verdedigen,bealuštit
7748,verteidigen::V,verdedigen,čuollat
7749,verteidigen::V,verdedigen,piä'luštiđ
7750,verteidigen::V,verdedigen,peälšted
7751,verteidigen::V,verdedigen,пэ̄лль мэ̄ннэ
7752,sich schlagen::V,knokken,dåarodh
7753,sich schlagen::V,knokken,tjoelestidh
7754,sich schlagen::V,knokken,doarrot
7755,sich schlagen::V,knokken,doarrut
7756,sich schlagen::V,knokken,tuárruđ
7757,sich schlagen::V,knokken,tuärrad
7758,sich schlagen::V,knokken,туаррэ
7759,schießen::V,schieten,vuetjedh
7760,schießen::V,schieten,skööhtedh
7761,schießen::V,schieten,vuohtjet
7762,schießen::V,schieten,báhčit
7763,schießen::V,schieten,pääččiđ
7764,schießen::V,schieten,pää´ččed
7765,schießen::V,schieten,ря̄хшкхэ
7766,siegen::V,overwinnen,vïtnedh
7767,siegen::V,overwinnen,vuojttet
7768,siegen::V,overwinnen,vuoitit
7769,siegen::V,overwinnen,vyei'ttiđ
7770,siegen::V,overwinnen,vuei´tted
7771,siegen::V,overwinnen,вуэйхьтэ
7772,ärgern::V,ergeren,måarahtehtedh
7773,ärgern::V,ergeren,suhttadit
7774,ärgern::V,ergeren,hárdit
7775,ärgern::V,ergeren,piä'ṿuttiđ
7776,ärgern::V,ergeren,âsseed
7777,ärgern::V,ergeren,се̄нтхэ
7778,schlagen::V,slaan,håasedh
7779,schlagen::V,slaan,laekedh
7780,schlagen::V,slaan,tsábbmet
7781,schlagen::V,slaan,tjassket
7782,schlagen::V,slaan,huškut
7783,schlagen::V,slaan,časkeđ
7784,schlagen::V,slaan,čâ´cǩǩed
7785,schlagen::V,slaan,та̄гкэ
7786,schlagen::V,slaan,ва̄сстэ
7787,treten::V,trappen,tjïektjedh
7788,treten::V,trappen,tjiektjat
7789,treten::V,trappen,čiekčat
7790,treten::V,trappen,čieh'čâđ
7791,treten::V,trappen,tanccâđ
7792,treten::V,trappen,tanccâd
7793,treten::V,trappen,то̄ппцэ
7794,treten::V,schoppen,tjïektjedh
7795,treten::V,schoppen,tjiektjat
7796,treten::V,schoppen,čiekčat
7797,treten::V,schoppen,čieh'čâđ
7798,treten::V,schoppen,tanccâđ
7799,treten::V,schoppen,tanccâd
7800,treten::V,schoppen,то̄ппцэ
7801,stechen::V,steken,baskedh
7802,stechen::V,steken,tjuoggit
7803,stechen::V,steken,čuoggut
7804,stechen::V,steken,čuog'giđ
7805,stechen::V,steken,čuõ´ǧ'ǧeed
7806,stechen::V,steken,чо̄ххкэ
7807,stechen::V,prikken,baskedh
7808,stechen::V,prikken,tjuoggit
7809,stechen::V,prikken,čuoggut
7810,stechen::V,prikken,čuog'giđ
7811,stechen::V,prikken,čuõ´ǧ'ǧeed
7812,stechen::V,prikken,чо̄ххкэ
7813,stoßen::V,stoten,nehkiehtidh
7814,stoßen::V,stoten,nårddådit
7815,stoßen::V,stoten,nordadit
7816,stoßen::V,stoten,nutkâliđ
7817,stoßen::V,stoten,oi´ǧǧeed
7818,stoßen::V,stoten,оййкье
7819,stoßen::V,stoten,тоалкъе
7820,stehlen::V,stelen,sualadidh
7821,stehlen::V,stelen,suoládit
7822,stehlen::V,stelen,suoládit
7823,stehlen::V,stelen,suá'ládiđ
7824,stehlen::V,stelen,suâleed
7825,stehlen::V,stelen,суэлнэ
7826,stören::V,storen,stööredh
7827,stören::V,storen,hearaldehtedh
7828,stören::V,storen,massit
7829,stören::V,storen,sjuddit
7830,stören::V,storen,heađuštit
7831,stören::V,storen,hettiđ
7832,stören::V,storen,heṃâdiđ
7833,stören::V,storen,stamlded
7834,stören::V,storen,вӣршэ
7835,stören::V,storen,е̄кхэллэ
7836,stören::V,verstoren,stööredh
7837,stören::V,verstoren,hearaldehtedh
7838,stören::V,verstoren,massit
7839,stören::V,verstoren,sjuddit
7840,stören::V,verstoren,heađuštit
7841,stören::V,verstoren,hettiđ
7842,stören::V,verstoren,heṃâdiđ
7843,stören::V,verstoren,stamlded
7844,stören::V,verstoren,вӣршэ
7845,stören::V,verstoren,е̄кхэллэ
7846,belästigen::V,lastig vallen,vaejviestidh
7847,belästigen::V,lastig vallen,vájvedit
7848,belästigen::V,lastig vallen,muodástuhttet
7849,belästigen::V,lastig vallen,váivvidit
7850,belästigen::V,lastig vallen,bieguhit
7851,belästigen::V,lastig vallen,vä'ividiđ
7852,belästigen::V,lastig vallen,stamlded
7853,belästigen::V,lastig vallen,е̄кхэллэ
7854,belästigen::V,lastig vallen,во̄а̄йвшэ
7855,verbergen::V,verbergen,tjïekedh
7856,verbergen::V,verbergen,tjiehkat
7857,verbergen::V,verbergen,čiehkat
7858,verbergen::V,verbergen,čieḥâđ
7859,verbergen::V,verbergen,peittad
7860,verbergen::V,verbergen,чӣгкэ
7861,verbergen::V,verbergen,пе̄йхьтэ
7862,täuschen::V,misleiden,iermedh
7863,täuschen::V,misleiden,eajhkaldehtedh
7864,täuschen::V,misleiden,tjáddjit
7865,täuschen::V,misleiden,dájuhit
7866,täuschen::V,misleiden,viehtalit
7867,täuschen::V,misleiden,villiđ
7868,täuschen::V,misleiden,ǩiõllâd
7869,täuschen::V,misleiden,вӯйхе
7870,täuschen::V,misleiden,пе̄йхьтэ
7871,täuschen::V,misleiden,ке̄лсэллэ
7872,betrügen::V,bedriegen,biehtedh
7873,betrügen::V,bedriegen,biehttet
7874,betrügen::V,bedriegen,beahttit
7875,betrügen::V,bedriegen,filliđ
7876,betrügen::V,bedriegen,ǩiõllâd
7877,betrügen::V,bedriegen,pä´rtteed
7878,betrügen::V,bedriegen,вӯйхе
7879,betrügen::V,bedriegen,пе̄йхьтэ
7880,betrügen::V,bedriegen,ке̄лсэллэ
7881,töten::V,doden,buvvedh
7882,töten::V,doden,gåddet
7883,töten::V,doden,soaggit
7884,töten::V,doden,goddit
7885,töten::V,doden,surmiđ
7886,töten::V,doden,jämittiđ
7887,töten::V,doden,kå´dded
7888,töten::V,doden,so´rmmjed
7889,töten::V,doden,коаннҌтэ
7890,wohnen::V,wonen,årrodh
7891,wohnen::V,wonen,veasodh
7892,wohnen::V,wonen,årrot
7893,wohnen::V,wonen,viessot
7894,wohnen::V,wonen,orrut
7895,wohnen::V,wonen,aassâđ
7896,wohnen::V,wonen,aassâd
7897,wohnen::V,wonen,jälsted
7898,wohnen::V,wonen,е̄лле
7899,arbeiten::V,werken,barkedh
7900,arbeiten::V,werken,rihtjat
7901,arbeiten::V,werken,bargat
7902,arbeiten::V,werken,porgâđ
7903,arbeiten::V,werken,tue´j'jeed
7904,arbeiten::V,werken,лыххкэ
7905,arbeiten::V,werken,ро̄бхушшэ
7906,sammeln::V,inzamelen,tjåegkedh
7907,sammeln::V,inzamelen,tjoahkkit
7908,sammeln::V,inzamelen,čoaggit
7909,sammeln::V,inzamelen,čokkiđ
7910,sammeln::V,inzamelen,čuág'giđ
7911,sammeln::V,inzamelen,noorrâd
7912,sammeln::V,inzamelen,нёавсэ
7913,sammeln::V,verzamelen,tjåegkedh
7914,sammeln::V,verzamelen,tjoahkkit
7915,sammeln::V,verzamelen,čoaggit
7916,sammeln::V,verzamelen,čokkiđ
7917,sammeln::V,verzamelen,čuág'giđ
7918,sammeln::V,verzamelen,noorrâd
7919,sammeln::V,verzamelen,нёавсэ
7920,pflücken::V,plukken,tjåegkedh
7921,pflücken::V,plukken,tjoagget
7922,pflücken::V,plukken,čoaggit
7923,pflücken::V,plukken,čuág'giđ
7924,pflücken::V,plukken,uussâd
7925,pflücken::V,plukken,кышшкэ
7926,jagen::V,jagen,bearhtodh
7927,jagen::V,jagen,viejddit
7928,jagen::V,jagen,bivdit
7929,jagen::V,jagen,miä'cástiđ
7930,jagen::V,jagen,miä´csted
7931,jagen::V,jagen,ме̄ххьцтэ
7932,fischen::V,vissen,gööledh
7933,fischen::V,vissen,håagkodh
7934,fischen::V,vissen,guollit
7935,fischen::V,vissen,guolástit
7936,fischen::V,vissen,kuá'lástiđ
7937,fischen::V,vissen,kue´llšeed
7938,fischen::V,vissen,шылле кӯль
7939,fassen::V,vangen,bivtedh
7940,fassen::V,vangen,giddit
7941,fassen::V,vangen,bivdit
7942,fassen::V,vangen,pivdeđ
7943,fassen::V,vangen,kå´dded
7944,fassen::V,vangen,со̄а̄гкэ
7945,hüten::V,hoeden,geehtedh
7946,hüten::V,hoeden,váktit
7947,hüten::V,hoeden,geahččat
7948,hüten::V,hoeden,keččâđ
7949,hüten::V,hoeden,hoi´ddjed
7950,hüten::V,hoeden,пынне
7951,treiben::V,drijven,vuejiehtidh
7952,treiben::V,drijven,vuojedit
7953,treiben::V,drijven,vuodjelit
7954,treiben::V,drijven,vyeijiđ
7955,treiben::V,drijven,vue´jjad
7956,treiben::V,drijven,выйхе
7957,treiben::V,drijven,го̄ннэ
7958,anbinden::V,vastbinden,viedtedh
7959,anbinden::V,vastbinden,gaarhkedidh
7960,anbinden::V,vastbinden,dabrrit
7961,anbinden::V,vastbinden,dæhppodit
7962,anbinden::V,vastbinden,čatnat
7963,anbinden::V,vastbinden,čoonnâđ
7964,anbinden::V,vastbinden,čõõnnâd
7965,anbinden::V,vastbinden,ко̄ррэ
7966,füttern::V,voeren,bïepmehtidh
7967,füttern::V,voeren,biebbmat
7968,füttern::V,voeren,biebmat
7969,füttern::V,voeren,purâttiđ
7970,füttern::V,voeren,poorted
7971,füttern::V,voeren,peâm'mad
7972,füttern::V,voeren,поҏтэ
7973,melken::V,melken,buhtjedh
7974,melken::V,melken,båhtjet
7975,melken::V,melken,bahčit
7976,melken::V,melken,paččeeđ
7977,melken::V,melken,pââččad
7978,melken::V,melken,лаппьсе
7979,hacken::V,hakken,tsåalhkodh
7980,hacken::V,hakken,tsållat
7981,hacken::V,hakken,tsáhpat
7982,hacken::V,hakken,čuollat
7983,hacken::V,hakken,čuollâđ
7984,hacken::V,hakken,ceäk'kad
7985,hacken::V,hakken,ця̄ххкэ
7986,gießen::V,gieten,tjaetsiehtidh
7987,gießen::V,gieten,tjáhttjit
7988,gießen::V,gieten,njuoskadit
7989,gießen::V,gieten,čáhccet
7990,gießen::V,gieten,njuos'kâdiđ
7991,gießen::V,gieten,väällad
7992,gießen::V,gieten,ва̄ллэ
7993,reifen::V,rijpen,njoetsedh
7994,reifen::V,rijpen,láddat
7995,reifen::V,rijpen,láddat
7996,reifen::V,rijpen,laddâđ
7997,reifen::V,rijpen,laddâd
7998,reifen::V,rijpen,ӣллкнэ
7999,reifen::V,rijpen,ло̄а̄янтэ
8000,zubereiten::V,klaarmaken,jurjiehtidh
8001,zubereiten::V,klaarmaken,riejddit
8002,zubereiten::V,klaarmaken,ráhkadit
8003,zubereiten::V,klaarmaken,va'lmâštiđ
8004,zubereiten::V,klaarmaken,vaalmšted
8005,zubereiten::V,klaarmaken,во̄а̄лмшэ
8006,zubereiten::V,toebereiden,jurjiehtidh
8007,zubereiten::V,toebereiden,riejddit
8008,zubereiten::V,toebereiden,ráhkadit
8009,zubereiten::V,toebereiden,va'lmâštiđ
8010,zubereiten::V,toebereiden,vaalmšted
8011,zubereiten::V,toebereiden,во̄а̄лмшэ
8012,kochen::V,koken,voessjedh
8013,kochen::V,koken,vuossjat
8014,kochen::V,koken,duolldádit
8015,kochen::V,koken,vuoš'šat
8016,kochen::V,koken,vuoššâđ
8017,kochen::V,koken,ǩe´tted
8018,kochen::V,koken,кыппьтэ
8019,backen::V,bakken,bååhkedh
8020,backen::V,bakken,lájbbot
8021,backen::V,bakken,báhkket
8022,backen::V,bakken,goikadit
8023,backen::V,bakken,liäi'buđ
8024,backen::V,bakken,vää´l'jed
8025,backen::V,bakken,па̄шшьтэ
8026,braten::V,braden,bissedh
8027,braten::V,braden,basset
8028,braten::V,braden,báistit
8029,braten::V,braden,steiket
8030,braten::V,braden,passeeđ
8031,braten::V,braden,pä´štted
8032,braten::V,braden,па̄шшьтэ
8033,umrühren::V,omroeren,firredh
8034,umrühren::V,omroeren,fierrot
8035,umrühren::V,omroeren,fierrut
8036,umrühren::V,omroeren,fiärruđ
8037,umrühren::V,omroeren,sie´jjted
8038,umrühren::V,omroeren,вӣршэ
8039,stricken::V,breien,gurredh
8040,stricken::V,breien,gådet
8041,stricken::V,breien,gođđit
8042,stricken::V,breien,kođđeeđ
8043,stricken::V,breien,kåå´đđed
8044,stricken::V,breien,коадтӭ
8045,nähen::V,naaien,gåarodh
8046,nähen::V,naaien,goarrot
8047,nähen::V,naaien,goarrut
8048,nähen::V,naaien,kuárruđ
8049,nähen::V,naaien,kuärrad
8050,nähen::V,naaien,куаррэ
8051,färben::V,verven,klaeriedidh
8052,färben::V,verven,bájnnit
8053,färben::V,verven,sihttset
8054,färben::V,verven,báidnit
8055,färben::V,verven,ivdnet
8056,färben::V,verven,päiniđ
8057,färben::V,verven,päinnad
8058,färben::V,verven,ǩe´rjjeed
8059,färben::V,verven,по̄а̄ййнэ
8060,färben::V,kleuren,klaeriedidh
8061,färben::V,kleuren,bájnnit
8062,färben::V,kleuren,sihttset
8063,färben::V,kleuren,báidnit
8064,färben::V,kleuren,ivdnet
8065,färben::V,kleuren,päiniđ
8066,färben::V,kleuren,päinnad
8067,färben::V,kleuren,ǩe´rjjeed
8068,färben::V,kleuren,по̄а̄ййнэ
8069,reinigen::V,reinigen,reenskedh
8070,reinigen::V,reinigen,dïdtesjidh
8071,reinigen::V,reinigen,rájnnit
8072,reinigen::V,reinigen,čorget
8073,reinigen::V,reinigen,buhtistit
8074,reinigen::V,reinigen,kađvâđ
8075,reinigen::V,reinigen,čurgiđ
8076,reinigen::V,reinigen,putestiđ
8077,reinigen::V,reinigen,čiisteed
8078,reinigen::V,reinigen,puu´ttsted
8079,reinigen::V,reinigen,чисстэ
8080,reinigen::V,reinigen,е̄ллэ
8081,waschen::V,wassen,bïssedh
8082,waschen::V,wassen,bassat
8083,waschen::V,wassen,bassat
8084,waschen::V,wassen,posâliđ
8085,waschen::V,wassen,põõssâd
8086,waschen::V,wassen,пэ̄ссэ
8087,abwischen::V,afvegen,njaamedh
8088,abwischen::V,afvegen,sihkastit
8089,abwischen::V,afvegen,sihkkut
8090,abwischen::V,afvegen,sikkođ
8091,abwischen::V,afvegen,sekkad
8092,abwischen::V,afvegen,чисстэ
8093,spülen::V,spoelen,skuvledh
8094,spülen::V,spoelen,dåjddet
8095,spülen::V,spoelen,doidit
8096,spülen::V,spoelen,skuljiđ
8097,spülen::V,spoelen,toideđ
8098,spülen::V,spoelen,tåiddad
