,Concept_ID,br,se
6437,hinzufügen::V,lakat ouzhpenn,duoddit
6438,hinzufügen::V,lakat ouzhpenn,lasedit
6439,hinzufügen::V,lakat ouzhpenn,lasihit
6440,hinzufügen::V,lakat ouzhpenn,lasettiđ
6441,hinzufügen::V,lakat ouzhpenn,lââ´zzted
6442,hinzufügen::V,lakat ouzhpenn,лажьхе
6443,bekommen::V,kaout,åadtjodh
6444,bekommen::V,kaout,åttjudit
6445,bekommen::V,kaout,oažžut
6446,bekommen::V,kaout,juksâđ
6447,bekommen::V,kaout,uáž'žuđ
6448,bekommen::V,kaout,vuäǯ'ǯâd
6449,bekommen::V,kaout,вуаннче
6450,erhalten::V,kaout,åadtjodh
6451,erhalten::V,kaout,oadtjot
6452,erhalten::V,kaout,oažžut
6453,erhalten::V,kaout,uáž'žuđ
6454,erhalten::V,kaout,vuäǯ'ǯâd
6455,erhalten::V,kaout,ва̄лльтэ
6456,nehmen::V,kemer,vaeltedh
6457,nehmen::V,kemer,válldet
6458,nehmen::V,kemer,váldit
6459,nehmen::V,kemer,väldiđ
6460,nehmen::V,kemer,vä´ldded
6461,nehmen::V,kemer,ва̄лльтэ
6462,wählen::V,choaz,veeljedh
6463,wählen::V,choaz,válljit
6464,wählen::V,choaz,válljet
6465,wählen::V,choaz,valjiđ
6466,wählen::V,choaz,vaalšed
6467,wählen::V,choaz,va´lljeed
6468,wählen::V,choaz,воалшэ
6469,auswählen::V,dibab,veeljedh
6470,auswählen::V,dibab,tjuolldet
6471,auswählen::V,dibab,válljet
6472,auswählen::V,dibab,valjiđ
6473,auswählen::V,dibab,vaalšed
6474,auswählen::V,dibab,va´lljeed
6475,auswählen::V,dibab,воалшэ
6476,bewahren::V,mirout,vaarjelidh
6477,bewahren::V,mirout,bisodit
6478,bewahren::V,mirout,várjjalit
6479,bewahren::V,mirout,seailluhit
6480,bewahren::V,mirout,varjâliđ
6481,bewahren::V,mirout,varjjled
6482,bewahren::V,mirout,ӣшшьтэ
6483,bewahren::V,mirout,во̄а̄ррьдэ
6484,behindern::V,diaezañ,hööptdeh
6485,behindern::V,diaezañ,hieredit
6486,behindern::V,diaezañ,muhttet
6487,behindern::V,diaezañ,eastadit
6488,behindern::V,diaezañ,estiđ
6489,behindern::V,diaezañ,coggâđ
6490,behindern::V,diaezañ,hettiđ
6491,behindern::V,diaezañ,cõggâd
6492,behindern::V,diaezañ,е̄кхэллэ
6493,verderben::V,lovrañ,biejstedh
6494,verderben::V,lovrañ,spedjat
6495,verderben::V,lovrañ,billistit
6496,verderben::V,lovrañ,pillediđ
6497,verderben::V,lovrañ,tårmmad
6498,verderben::V,lovrañ,pe´llsted
6499,verderben::V,lovrañ,тоаррмэ
6500,verderben::V,lovrañ,ма̄ййкэ
6501,beschädigen::V,gwallegañ,fæjloedidh
6502,beschädigen::V,gwallegañ,vahágahttet
6503,beschädigen::V,gwallegañ,bilidit
6504,beschädigen::V,gwallegañ,vahâgittiđ
6505,beschädigen::V,gwallegañ,pä´rtteed
6506,beschädigen::V,gwallegañ,муррьтэ
6507,zerbrechen::V,torriñ,tsööpkedh
6508,zerbrechen::V,torriñ,doadjet
6509,zerbrechen::V,torriñ,cuvket
6510,zerbrechen::V,torriñ,cuov'kkiđ
6511,zerbrechen::V,torriñ,muårrâd
6512,zerbrechen::V,torriñ,cu´vǩǩeed
6513,zerbrechen::V,torriñ,муррьтэ
6514,zerreißen::V,diroegiñ,gejhkielidh
6515,zerreißen::V,diroegiñ,gajkudit
6516,zerreißen::V,diroegiñ,gaikkodit
6517,zerreißen::V,diroegiñ,ráisket
6518,zerreißen::V,diroegiñ,kiškođ
6519,zerreißen::V,diroegiñ,ra´šǩǩeed
6520,zerreißen::V,diroegiñ,пуатткэ
6521,zerstören::V,distrujañ,eerjedh
6522,zerstören::V,distrujañ,biejsstet
6523,zerstören::V,distrujañ,håhkkidit
6524,zerstören::V,distrujañ,heavahit
6525,zerstören::V,distrujañ,duš'šadit
6526,zerstören::V,distrujañ,bilidit
6527,zerstören::V,distrujañ,hevâttiđ
6528,zerstören::V,distrujañ,hiâvted
6529,zerstören::V,distrujañ,ёҏтэ
6530,verbrennen::V,deviñ,båeltedh
6531,verbrennen::V,deviñ,boalldet
6532,verbrennen::V,deviñ,boaldit
6533,verbrennen::V,deviñ,puál'diđ
6534,verbrennen::V,deviñ,puä´ldded
6535,verbrennen::V,deviñ,пуэлльтэ
6536,geben::V,reiñ,vedtedh
6537,geben::V,reiñ,vaddet
6538,geben::V,reiñ,addit
6539,geben::V,reiñ,addliđ
6540,geben::V,reiñ,ä´n
6541,geben::V,reiñ,аннҍтэ
6542,schenken::V,donezonañ,vedtedh
6543,schenken::V,donezonañ,vaddet
6544,schenken::V,donezonañ,skeaŋkut
6545,schenken::V,donezonañ,skeŋket
6546,schenken::V,donezonañ,skeŋkkiđ
6547,schenken::V,donezonañ,sǩiâŋkkâd
6548,schenken::V,donezonañ,ла̄ххе
6549,versprechen::V,prometiñ,luhpiedidh
6550,versprechen::V,prometiñ,jáhttet
6551,versprechen::V,prometiñ,lohpidit
6552,versprechen::V,prometiñ,lopediđ
6553,versprechen::V,prometiñ,lå´ppeed
6554,versprechen::V,prometiñ,о̄а̄шштҍе
6555,wünschen::V,hetiñ,lahkoehtidh
6556,wünschen::V,hetiñ,sávvat
6557,wünschen::V,hetiñ,sávadit
6558,wünschen::V,hetiñ,doaivvuhit
6559,wünschen::V,hetiñ,tuá'ivuttiđ
6560,wünschen::V,hetiñ,tuâivvad
6561,wünschen::V,hetiñ,туввэ
6562,loben::V,feurmiñ,girmedh
6563,loben::V,feurmiñ,májnnot
6564,loben::V,feurmiñ,rámmpot
6565,loben::V,feurmiñ,máidnut
6566,loben::V,feurmiñ,rámidit
6567,loben::V,feurmiñ,rammuđ
6568,loben::V,feurmiñ,rämidiđ
6569,loben::V,feurmiñ,ââ´leed
6570,loben::V,feurmiñ,ǩei´tted
6571,loben::V,feurmiñ,кыйта
6572,küssen::V,pokat,tjånnahtidh
6573,küssen::V,pokat,tjuvliestidh
6574,küssen::V,pokat,tjullit
6575,küssen::V,pokat,tjulestit
6576,küssen::V,pokat,cum'mát
6577,küssen::V,pokat,cummistit
6578,küssen::V,pokat,cummâliđ
6579,küssen::V,pokat,cu´mmsted
6580,küssen::V,pokat,cu´mmstõõllâd
6581,küssen::V,pokat,нӣссэ
6582,wiegen::V,pouezañ,sjammadidh
6583,wiegen::V,pouezañ,vuohttot
6584,wiegen::V,pouezañ,vuohtudit
6585,wiegen::V,pouezañ,vuohttut
6586,wiegen::V,pouezañ,vuát'tuđ
6587,wiegen::V,pouezañ,nuäkkad
6588,wiegen::V,pouezañ,suâibted
6589,wiegen::V,pouezañ,нуагкэ
6590,zudecken::V,goloiñ,gaptjedh
6591,zudecken::V,goloiñ,loavddet
6592,zudecken::V,goloiñ,gokčat
6593,zudecken::V,goloiñ,luáv'diđ
6594,zudecken::V,goloiñ,kä´tted
6595,zudecken::V,goloiñ,ка̄ххьтэ
6596,wecken::V,dihuniñ,gåaskodh
6597,wecken::V,dihuniñ,båktet
6598,wecken::V,dihuniñ,boktit
6599,wecken::V,dihuniñ,rávkat
6600,wecken::V,dihuniñ,cuvnâđ
6601,wecken::V,dihuniñ,counnâd
6602,wecken::V,dihuniñ,цо̄ввнэ
6603,zeigen::V,diskouez,vuesiehtidh
6604,zeigen::V,diskouez,vuosedit
6605,zeigen::V,diskouez,giejgget
6606,zeigen::V,diskouez,čájehit
6607,zeigen::V,diskouez,čäittiđ
6608,zeigen::V,diskouez,čujottiđ
6609,zeigen::V,diskouez,čuäi´ted
6610,zeigen::V,diskouez,вӯзьхе
6611,führen::V,kas,steeredh
6612,führen::V,kas,doalvvot
6613,führen::V,kas,láidet
6614,führen::V,kas,jođettiđ
6615,führen::V,kas,jåå´đted
6616,führen::V,kas,выгкэ
6617,lehren::V,deskiñ,ööhpehtidh
6618,lehren::V,deskiñ,åhpadit
6619,lehren::V,deskiñ,oahpahit
6620,lehren::V,deskiñ,máttááttiđ
6621,lehren::V,deskiñ,mätt'ted
6622,lehren::V,deskiñ,vuä´ppsted
6623,lehren::V,deskiñ,ма̄тҍха
6624,unterrichten::V,kelenn,ööhpehtidh
6625,unterrichten::V,kelenn,lågådit
6626,unterrichten::V,kelenn,åhpadit
6627,unterrichten::V,kelenn,oahpahit
6628,unterrichten::V,kelenn,škovliđ
6629,unterrichten::V,kelenn,máttááttiđ
6630,unterrichten::V,kelenn,mätt'ted
6631,unterrichten::V,kelenn,vuä´ppsted
6632,unterrichten::V,kelenn,ма̄тҍха
6633,leiten::V,bleinañ,lijrehtidh
6634,leiten::V,bleinañ,lájddit
6635,leiten::V,bleinañ,oatsodit
6636,leiten::V,bleinañ,jođihit
6637,leiten::V,bleinañ,stivriđ
6638,leiten::V,bleinañ,hovdiđ
6639,leiten::V,bleinañ,jåå´đted
6640,leiten::V,bleinañ,выгкэ
6641,leiten::V,bleinañ,вӯййкье
6642,antreiben::V,poulzañ,eadtjoestidh
6643,antreiben::V,poulzañ,hasodit
6644,antreiben::V,poulzañ,hállsjedit
6645,antreiben::V,poulzañ,gevret
6646,antreiben::V,poulzañ,rássat
6647,antreiben::V,poulzañ,kušottiđ
6648,antreiben::V,poulzañ,huá'puttiđ
6649,antreiben::V,poulzañ,rääskted
6650,antreiben::V,poulzañ,hõškkled
6651,antreiben::V,poulzañ,ёадҌхе
6652,lassen::V,leuskel,baajedh
6653,lassen::V,leuskel,-ahttet
6654,lassen::V,leuskel,diktit
6655,lassen::V,leuskel,-ttiđ
6656,lassen::V,leuskel,ä´n
6657,lassen::V,leuskel,па̄ххкэ
6658,einladen::V,pediñ,bööredh
6659,einladen::V,pediñ,bivddit
6660,einladen::V,pediñ,gåhttjot
6661,einladen::V,pediñ,bovdet
6662,einladen::V,pediñ,koččođ
6663,einladen::V,pediñ,kåččad
6664,einladen::V,pediñ,коаххче
6665,vereinigen::V,unisañ,iktedidh
6666,vereinigen::V,unisañ,aktidit
6667,vereinigen::V,unisañ,ovttastahttit
6668,vereinigen::V,unisañ,o'vtâstittiđ
6669,vereinigen::V,unisañ,õhtteed
6670,vereinigen::V,unisañ,э̄хтхэ
6671,besuchen::V,gweladenniñ,åahpodh
6672,besuchen::V,gweladenniñ,goevlelidh
6673,besuchen::V,gweladenniñ,guossit
6674,besuchen::V,gweladenniñ,gal'let
6675,besuchen::V,gweladenniñ,fitnat
6676,besuchen::V,gweladenniñ,kolliđ
6677,besuchen::V,gweladenniñ,kõ´ll'jed
6678,besuchen::V,gweladenniñ,по̄дтлэ
6679,besuchen::V,gweladenniñ,во̄тэдтэ
6680,besuchen::V,gweladenniñ,во̄а̄ррдэ
6681,treffen::V,kejal,dieviedidh
6682,treffen::V,kejal,iejvvit
6683,treffen::V,kejal,deaivat
6684,treffen::V,kejal,staaviđ
6685,treffen::V,kejal,teividiđ
6686,treffen::V,kejal,o´ddjõõttâd
6687,treffen::V,kejal,вуэсстлэ
6688,treffen::V,ankontrañ,dieviedidh
6689,treffen::V,ankontrañ,iejvvit
6690,treffen::V,ankontrañ,deaivat
6691,treffen::V,ankontrañ,staaviđ
6692,treffen::V,ankontrañ,teividiđ
6693,treffen::V,ankontrañ,o´ddjõõttâd
6694,treffen::V,ankontrañ,вуэсстлэ
6695,sich versammeln::V,bodennañ,gaavnedidh
6696,sich versammeln::V,bodennañ,tjoaggut
6697,sich versammeln::V,bodennañ,čoahkkanit
6698,sich versammeln::V,bodennañ,čokkâniđ
6699,sich versammeln::V,bodennañ,nurâdâttâđ
6700,sich versammeln::V,bodennañ,noorõõttâd
6701,sich versammeln::V,bodennañ,вӯллклэ
6702,spielen::V,c'hoari,rïdtjedh
6703,spielen::V,c'hoari,lustedalledh
6704,spielen::V,c'hoari,ståhkat
6705,spielen::V,c'hoari,stuvssit
6706,spielen::V,c'hoari,speallat
6707,spielen::V,c'hoari,le'ihâšiđ
6708,spielen::V,c'hoari,siõrrâd
6709,spielen::V,c'hoari,speâllad
6710,spielen::V,c'hoari,сӣррэ
6711,singen::V,kanañ,laavlodh
6712,singen::V,kanañ,lávllot
6713,singen::V,kanañ,lávlut
6714,singen::V,kanañ,lávluđ
6715,singen::V,kanañ,läullad
6716,singen::V,kanañ,ла̄ввлэ
6717,tanzen::V,dañsal,daanhtsodh
6718,tanzen::V,dañsal,dánssat
6719,tanzen::V,dañsal,gærssulit
6720,tanzen::V,dañsal,dánset
6721,tanzen::V,dañsal,tánssáđ
6722,tanzen::V,dañsal,ta´nssjed
6723,tanzen::V,dañsal,pleäs'sjed
6724,tanzen::V,dañsal,нюччке
6725,tanzen::V,dañsal,пляссъе
6726,sich trennen::V,dispartiañ,jååkedidh
6727,sich trennen::V,dispartiañ,sirrat
6728,sich trennen::V,dispartiañ,sirádit
6729,sich trennen::V,dispartiañ,earránit
6730,sich trennen::V,dispartiañ,ratkuđ
6731,sich trennen::V,dispartiañ,rätkkjed
6732,sich trennen::V,dispartiañ,кӯдтъе
6733,verlassen::V,lezel,laehpedh
6734,verlassen::V,lezel,guodet
6735,verlassen::V,lezel,guođđit
6736,verlassen::V,lezel,hilgođ
6737,verlassen::V,lezel,kyeđđiđ
6738,verlassen::V,lezel,kue´đđed
6739,verlassen::V,lezel,сӯһпъе
6740,retten::V,saveteiñ,gorredidh
6741,retten::V,saveteiñ,gádjot
6742,retten::V,saveteiñ,gádjut
6743,retten::V,saveteiñ,kááijuđ
6744,retten::V,saveteiñ,piä'luštiđ
6745,retten::V,saveteiñ,ka´jjeed
6746,retten::V,saveteiñ,вуаннче
6747,bewachen::V,mesa,geehtedh
6748,bewachen::V,mesa,váktit
6749,bewachen::V,mesa,fáktet
6750,bewachen::V,mesa,vahtiđ
6751,bewachen::V,mesa,värddjed
6752,bewachen::V,mesa,va´httjed
6753,bewachen::V,mesa,пынне
6754,bewachen::V,mesa,ка̄рвуллэ
6755,schützen::V,diwall,vaarjelidh
6756,schützen::V,diwall,suoddjit
6757,schützen::V,diwall,suodjalit
6758,schützen::V,diwall,suddjet
6759,schützen::V,diwall,varjâliđ
6760,schützen::V,diwall,suâided
6761,schützen::V,diwall,varjjled
6762,schützen::V,diwall,пынне
6763,verteidigen::V,difenn,vaarjelidh
6764,verteidigen::V,difenn,bælostit
6765,verteidigen::V,difenn,bealuštit
6766,verteidigen::V,difenn,čuollat
6767,verteidigen::V,difenn,piä'luštiđ
6768,verteidigen::V,difenn,peälšted
6769,verteidigen::V,difenn,пэ̄лль мэ̄ннэ
6770,sich schlagen::V,lopañ,dåarodh
6771,sich schlagen::V,lopañ,tjoelestidh
6772,sich schlagen::V,lopañ,doarrot
6773,sich schlagen::V,lopañ,doarrut
6774,sich schlagen::V,lopañ,tuárruđ
6775,sich schlagen::V,lopañ,tuärrad
6776,sich schlagen::V,lopañ,туаррэ
6777,siegen::V,trec'hiñ,vïtnedh
6778,siegen::V,trec'hiñ,vuojttet
6779,siegen::V,trec'hiñ,vuoitit
6780,siegen::V,trec'hiñ,vyei'ttiđ
6781,siegen::V,trec'hiñ,vuei´tted
6782,siegen::V,trec'hiñ,вуэйхьтэ
6783,ärgern::V,hegasiñ,måarahtehtedh
6784,ärgern::V,hegasiñ,suhttadit
6785,ärgern::V,hegasiñ,hárdit
6786,ärgern::V,hegasiñ,piä'ṿuttiđ
6787,ärgern::V,hegasiñ,âsseed
6788,ärgern::V,hegasiñ,се̄нтхэ
6789,schlagen::V,skeiñ,håasedh
6790,schlagen::V,skeiñ,laekedh
6791,schlagen::V,skeiñ,tsábbmet
6792,schlagen::V,skeiñ,tjassket
6793,schlagen::V,skeiñ,huškut
6794,schlagen::V,skeiñ,časkeđ
6795,schlagen::V,skeiñ,čâ´cǩǩed
6796,schlagen::V,skeiñ,та̄гкэ
6797,schlagen::V,skeiñ,ва̄сстэ
6798,treten::V,botaouiñ,tjïektjedh
6799,treten::V,botaouiñ,tjiektjat
6800,treten::V,botaouiñ,čiekčat
6801,treten::V,botaouiñ,čieh'čâđ
6802,treten::V,botaouiñ,tanccâđ
6803,treten::V,botaouiñ,tanccâd
6804,treten::V,botaouiñ,то̄ппцэ
6805,stechen::V,pikat,baskedh
6806,stechen::V,pikat,tjuoggit
6807,stechen::V,pikat,čuoggut
6808,stechen::V,pikat,čuog'giđ
6809,stechen::V,pikat,čuõ´ǧ'ǧeed
6810,stechen::V,pikat,чо̄ххкэ
6811,stoßen::V,stokañ,nehkiehtidh
6812,stoßen::V,stokañ,nårddådit
6813,stoßen::V,stokañ,nordadit
6814,stoßen::V,stokañ,nutkâliđ
6815,stoßen::V,stokañ,oi´ǧǧeed
6816,stoßen::V,stokañ,оййкье
6817,stoßen::V,stokañ,тоалкъе
6818,stehlen::V,laerezh,sualadidh
6819,stehlen::V,laerezh,suoládit
6820,stehlen::V,laerezh,suoládit
6821,stehlen::V,laerezh,suá'ládiđ
6822,stehlen::V,laerezh,suâleed
6823,stehlen::V,laerezh,суэлнэ
6824,stören::V,direnkañ,stööredh
6825,stören::V,direnkañ,hearaldehtedh
6826,stören::V,direnkañ,massit
6827,stören::V,direnkañ,sjuddit
6828,stören::V,direnkañ,heađuštit
6829,stören::V,direnkañ,hettiđ
6830,stören::V,direnkañ,heṃâdiđ
6831,stören::V,direnkañ,stamlded
6832,stören::V,direnkañ,вӣршэ
6833,stören::V,direnkañ,е̄кхэллэ
6834,belästigen::V,dregasiñ,vaejviestidh
6835,belästigen::V,dregasiñ,vájvedit
6836,belästigen::V,dregasiñ,muodástuhttet
6837,belästigen::V,dregasiñ,váivvidit
6838,belästigen::V,dregasiñ,bieguhit
6839,belästigen::V,dregasiñ,vä'ividiđ
6840,belästigen::V,dregasiñ,stamlded
6841,belästigen::V,dregasiñ,е̄кхэллэ
6842,belästigen::V,dregasiñ,во̄а̄йвшэ
6843,verbergen::V,skoachañ,tjïekedh
6844,verbergen::V,skoachañ,tjiehkat
6845,verbergen::V,skoachañ,čiehkat
6846,verbergen::V,skoachañ,čieḥâđ
6847,verbergen::V,skoachañ,peittad
6848,verbergen::V,skoachañ,чӣгкэ
6849,verbergen::V,skoachañ,пе̄йхьтэ
6850,täuschen::V,tromplañ,iermedh
6851,täuschen::V,tromplañ,eajhkaldehtedh
6852,täuschen::V,tromplañ,tjáddjit
6853,täuschen::V,tromplañ,dájuhit
6854,täuschen::V,tromplañ,viehtalit
6855,täuschen::V,tromplañ,villiđ
6856,täuschen::V,tromplañ,ǩiõllâd
6857,täuschen::V,tromplañ,вӯйхе
6858,täuschen::V,tromplañ,пе̄йхьтэ
6859,täuschen::V,tromplañ,ке̄лсэллэ
6860,betrügen::V,lorbañ,biehtedh
6861,betrügen::V,lorbañ,biehttet
6862,betrügen::V,lorbañ,beahttit
6863,betrügen::V,lorbañ,filliđ
6864,betrügen::V,lorbañ,ǩiõllâd
6865,betrügen::V,lorbañ,pä´rtteed
6866,betrügen::V,lorbañ,вӯйхе
6867,betrügen::V,lorbañ,пе̄йхьтэ
6868,betrügen::V,lorbañ,ке̄лсэллэ
6869,töten::V,lazhañ,buvvedh
6870,töten::V,lazhañ,gåddet
6871,töten::V,lazhañ,soaggit
6872,töten::V,lazhañ,goddit
6873,töten::V,lazhañ,surmiđ
6874,töten::V,lazhañ,jämittiđ
6875,töten::V,lazhañ,kå´dded
6876,töten::V,lazhañ,so´rmmjed
6877,töten::V,lazhañ,коаннҌтэ
6878,wohnen::V,bezañ o chom,årrodh
6879,wohnen::V,bezañ o chom,veasodh
6880,wohnen::V,bezañ o chom,årrot
6881,wohnen::V,bezañ o chom,viessot
6882,wohnen::V,bezañ o chom,orrut
6883,wohnen::V,bezañ o chom,aassâđ
6884,wohnen::V,bezañ o chom,aassâd
6885,wohnen::V,bezañ o chom,jälsted
6886,wohnen::V,bezañ o chom,е̄лле
6887,arbeiten::V,labourat,barkedh
6888,arbeiten::V,labourat,rihtjat
6889,arbeiten::V,labourat,bargat
6890,arbeiten::V,labourat,porgâđ
6891,arbeiten::V,labourat,tue´j'jeed
6892,arbeiten::V,labourat,лыххкэ
6893,arbeiten::V,labourat,ро̄бхушшэ
6894,sammeln::V,dastum,tjåegkedh
6895,sammeln::V,dastum,tjoahkkit
6896,sammeln::V,dastum,čoaggit
6897,sammeln::V,dastum,čokkiđ
6898,sammeln::V,dastum,čuág'giđ
6899,sammeln::V,dastum,noorrâd
6900,sammeln::V,dastum,нёавсэ
6901,pflücken::V,kuntuilhañ,tjåegkedh
6902,pflücken::V,kuntuilhañ,tjoagget
6903,pflücken::V,kuntuilhañ,čoaggit
6904,pflücken::V,kuntuilhañ,čuág'giđ
6905,pflücken::V,kuntuilhañ,uussâd
6906,pflücken::V,kuntuilhañ,кышшкэ
6907,jagen::V,chaseal,bearhtodh
6908,jagen::V,chaseal,viejddit
6909,jagen::V,chaseal,bivdit
6910,jagen::V,chaseal,miä'cástiđ
6911,jagen::V,chaseal,miä´csted
6912,jagen::V,chaseal,ме̄ххьцтэ
6913,fischen::V,pesketa,gööledh
6914,fischen::V,pesketa,håagkodh
6915,fischen::V,pesketa,guollit
6916,fischen::V,pesketa,guolástit
6917,fischen::V,pesketa,kuá'lástiđ
6918,fischen::V,pesketa,kue´llšeed
6919,fischen::V,pesketa,шылле кӯль
6920,fassen::V,pakañ,bivtedh
6921,fassen::V,pakañ,giddit
6922,fassen::V,pakañ,bivdit
6923,fassen::V,pakañ,pivdeđ
6924,fassen::V,pakañ,kå´dded
6925,fassen::V,pakañ,со̄а̄гкэ
6926,hüten::V,geota,geehtedh
6927,hüten::V,geota,váktit
6928,hüten::V,geota,geahččat
6929,hüten::V,geota,keččâđ
6930,hüten::V,geota,hoi´ddjed
6931,hüten::V,geota,пынне
6932,anbinden::V,stagañ,viedtedh
6933,anbinden::V,stagañ,gaarhkedidh
6934,anbinden::V,stagañ,dabrrit
6935,anbinden::V,stagañ,dæhppodit
6936,anbinden::V,stagañ,čatnat
6937,anbinden::V,stagañ,čoonnâđ
6938,anbinden::V,stagañ,čõõnnâd
6939,anbinden::V,stagañ,ко̄ррэ
6940,füttern::V,boueta,bïepmehtidh
6941,füttern::V,boueta,biebbmat
6942,füttern::V,boueta,biebmat
6943,füttern::V,boueta,purâttiđ
6944,füttern::V,boueta,poorted
6945,füttern::V,boueta,peâm'mad
6946,füttern::V,boueta,поҏтэ
6947,melken::V,goro,buhtjedh
6948,melken::V,goro,båhtjet
6949,melken::V,goro,bahčit
6950,melken::V,goro,paččeeđ
6951,melken::V,goro,pââččad
6952,melken::V,goro,лаппьсе
6953,hacken::V,difrakal,tsåalhkodh
6954,hacken::V,difrakal,tsållat
6955,hacken::V,difrakal,tsáhpat
6956,hacken::V,difrakal,čuollat
6957,hacken::V,difrakal,čuollâđ
6958,hacken::V,difrakal,ceäk'kad
6959,hacken::V,difrakal,ця̄ххкэ
6960,gießen::V,dourañ,tjaetsiehtidh
6961,gießen::V,dourañ,tjáhttjit
6962,gießen::V,dourañ,njuoskadit
6963,gießen::V,dourañ,čáhccet
6964,gießen::V,dourañ,njuos'kâdiđ
6965,gießen::V,dourañ,väällad
6966,gießen::V,dourañ,ва̄ллэ
6967,reifen::V,azviñ,njoetsedh
6968,reifen::V,azviñ,láddat
6969,reifen::V,azviñ,láddat
6970,reifen::V,azviñ,laddâđ
6971,reifen::V,azviñ,laddâd
6972,reifen::V,azviñ,ӣллкнэ
6973,reifen::V,azviñ,ло̄а̄янтэ
6974,zubereiten::V,keginañ,jurjiehtidh
6975,zubereiten::V,keginañ,riejddit
6976,zubereiten::V,keginañ,ráhkadit
6977,zubereiten::V,keginañ,va'lmâštiđ
6978,zubereiten::V,keginañ,vaalmšted
6979,zubereiten::V,keginañ,во̄а̄лмшэ
6980,kochen::V,poazhañ,voessjedh
6981,kochen::V,poazhañ,vuossjat
6982,kochen::V,poazhañ,duolldádit
6983,kochen::V,poazhañ,vuoš'šat
6984,kochen::V,poazhañ,vuoššâđ
6985,kochen::V,poazhañ,ǩe´tted
6986,kochen::V,poazhañ,кыппьтэ
6987,backen::V,fritañ,bååhkedh
6988,backen::V,fritañ,lájbbot
6989,backen::V,fritañ,báhkket
6990,backen::V,fritañ,goikadit
6991,backen::V,fritañ,liäi'buđ
6992,backen::V,fritañ,vää´l'jed
6993,backen::V,fritañ,па̄шшьтэ
6994,braten::V,rostañ,bissedh
6995,braten::V,rostañ,basset
6996,braten::V,rostañ,báistit
6997,braten::V,rostañ,steiket
6998,braten::V,rostañ,passeeđ
6999,braten::V,rostañ,pä´štted
7000,braten::V,rostañ,па̄шшьтэ
7001,stricken::V,stammañ,gurredh
7002,stricken::V,stammañ,gådet
7003,stricken::V,stammañ,gođđit
7004,stricken::V,stammañ,kođđeeđ
7005,stricken::V,stammañ,kåå´đđed
7006,stricken::V,stammañ,коадтӭ
7007,nähen::V,gwriat,gåarodh
7008,nähen::V,gwriat,goarrot
7009,nähen::V,gwriat,goarrut
7010,nähen::V,gwriat,kuárruđ
7011,nähen::V,gwriat,kuärrad
7012,nähen::V,gwriat,куаррэ
7013,färben::V,livañ,klaeriedidh
7014,färben::V,livañ,bájnnit
7015,färben::V,livañ,sihttset
7016,färben::V,livañ,báidnit
7017,färben::V,livañ,ivdnet
7018,färben::V,livañ,päiniđ
7019,färben::V,livañ,päinnad
7020,färben::V,livañ,ǩe´rjjeed
7021,färben::V,livañ,по̄а̄ййнэ
7022,reinigen::V,naetañ,reenskedh
7023,reinigen::V,naetañ,dïdtesjidh
7024,reinigen::V,naetañ,rájnnit
7025,reinigen::V,naetañ,čorget
7026,reinigen::V,naetañ,buhtistit
7027,reinigen::V,naetañ,kađvâđ
7028,reinigen::V,naetañ,čurgiđ
7029,reinigen::V,naetañ,putestiđ
7030,reinigen::V,naetañ,čiisteed
7031,reinigen::V,naetañ,puu´ttsted
7032,reinigen::V,naetañ,чисстэ
7033,reinigen::V,naetañ,е̄ллэ
7034,waschen::V,gwalc'hiñ,bïssedh
7035,waschen::V,gwalc'hiñ,bassat
7036,waschen::V,gwalc'hiñ,bassat
7037,waschen::V,gwalc'hiñ,posâliđ
7038,waschen::V,gwalc'hiñ,põõssâd
7039,waschen::V,gwalc'hiñ,пэ̄ссэ
7040,abwischen::V,torchañ,njaamedh
7041,abwischen::V,torchañ,sihkastit
7042,abwischen::V,torchañ,sihkkut
7043,abwischen::V,torchañ,sikkođ
