,Concept_ID,te,se
2660,Stiefel::N,బూటు,sáhpis
2661,Stiefel::N,బూటు,sáppat
2662,Stiefel::N,బూటు,steevvil
2663,Stiefel::N,బూటు,sa´ppi
2664,Stiefel::N,బూటు,са̄ххпе
2665,Ring::N,ఉంగరము,rïngke
2666,Ring::N,ఉంగరము,suormas
2667,Ring::N,ఉంగరము,suorpmas
2668,Ring::N,ఉంగరము,suormâs
2669,Ring::N,ఉంగరము,suõrmâs
2670,Ring::N,ఉంగరము,сӯрмас
2671,Band::N,నాడా,baante
2672,Band::N,నాడా,bádde
2673,Band::N,నాడా,báddi
2674,Band::N,నాడా,päddi
2675,Band::N,నాడా,liântt
2676,Band::N,నాడా,källre´ppiǩ
2677,Band::N,నాడా,ля̄ӊӊт
2678,Kamm::N,దువ్వెన,gaampe
2679,Kamm::N,దువ్వెన,rájdam
2680,Kamm::N,దువ్వెన,tjåhkom
2681,Kamm::N,దువ్వెన,čohkun
2682,Kamm::N,దువ్వెన,čohhoom
2683,Kamm::N,దువ్వెన,čååǥǥam
2684,Kamm::N,దువ్వెన,чоагкь
2685,Spiegel::N,అద్దము,guelmiedahke
2686,Spiegel::N,అద్దము,spiedjil
2687,Spiegel::N,అద్దము,speajal
2688,Spiegel::N,అద్దము,speeijal
2689,Spiegel::N,అద్దము,suei´mkar
2690,Spiegel::N,అద్దము,кыффкэмка̄ррь
2691,Spiegel::N,అద్దము,зе̄ркал
2692,Riemen::N,వాడా,györtenje
2693,Riemen::N,వాడా,rájppe
2694,Riemen::N,వాడా,garttsa
2695,Riemen::N,వాడా,lávži
2696,Riemen::N,వాడా,läbži
2697,Riemen::N,వాడా,läbǯǯ
2698,Riemen::N,వాడా,ре̄ммь
2699,Schnur::N,దారము,gurrie
2700,Schnur::N,దారము,gáras
2701,Schnur::N,దారము,garca
2702,Schnur::N,దారము,orrâ
2703,Schnur::N,దారము,nue´rr
2704,Schnur::N,దారము,нӯррь
2705,Leine::N,వారు,baante
2706,Leine::N,వారు,gájnno
2707,Leine::N,వారు,báddi
2708,Leine::N,వారు,oarra
2709,Leine::N,వారు,läbži
2710,Leine::N,వారు,läbǯǯ
2711,Leine::N,వారు,ла̄ммч
2712,Decke::N,కంబళి,gaptjese
2713,Decke::N,కంబళి,rádno
2714,Decke::N,కంబళి,gåbtjås
2715,Decke::N,కంబళి,tæhppin
2716,Decke::N,కంబళి,govččas
2717,Decke::N,కంబళి,loovdâ
2718,Decke::N,కంబళి,räänn
2719,Decke::N,కంబళి,ра̄нн
2720,Kissen::N,తలగడ,nalhke
2721,Kissen::N,తలగడ,guoddá
2722,Kissen::N,తలగడ,oajvevuolle
2723,Kissen::N,తలగడ,guoddá
2724,Kissen::N,తలగడ,bolsttar
2725,Kissen::N,తలగడ,polster
2726,Kissen::N,తలగడ,pee´ren
2727,Kissen::N,తలగడ,pooddâšǩ
2728,Kissen::N,తలగడ,по̄дэшк
2729,Tuch::N,బట్ట,tyjje
2730,Tuch::N,బట్ట,tyddja
2731,Tuch::N,బట్ట,gådo
2732,Tuch::N,బట్ట,liidni
2733,Tuch::N,బట్ట,läđđee
2734,Tuch::N,బట్ట,re´ppiǩ
2735,Tuch::N,బట్ట,ree´ppiǩ
2736,Tuch::N,బట్ట,ребпехь
2737,Handtuch::N,తువాలు,njaamelijnie
2738,Handtuch::N,తువాలు,sigárdahka
2739,Handtuch::N,తువాలు,sihkaldat
2740,Handtuch::N,తువాలు,siholdâs
2741,Handtuch::N,తువాలు,seekkldõs
2742,Handtuch::N,తువాలు,u´tree´lniǩ
2743,Handtuch::N,తువాలు,отеральнэхьк
2744,Kraft::N,బలము,faamoe
2745,Kraft::N,బలము,fábmo
2746,Kraft::N,బలము,fápmu
2747,Kraft::N,బలము,fááṃu
2748,Kraft::N,బలము,viõkk
2749,Kraft::N,బలము,вӣгк
2750,Stärke::N,శక్తి,vieksiesvoete
2751,Stärke::N,శక్తి,gievrrudahka
2752,Stärke::N,శక్తి,gievrrodus
2753,Stärke::N,శక్తి,veahka
2754,Stärke::N,శక్తి,vuoibmi
2755,Stärke::N,శక్తి,viek'sâvuotâ
2756,Stärke::N,శక్తి,viõkk
2757,Stärke::N,శక్తి,са̄м
2758,Stärke::N,శక్తి,вӣгк
2759,Gesundheit::N,ఆరోగ్యము,healsoe
2760,Gesundheit::N,ఆరోగ్యము,starne
2761,Gesundheit::N,ఆరోగ్యము,hælsso
2762,Gesundheit::N,ఆరోగ్యము,varresvuohta
2763,Gesundheit::N,ఆరోగ్యము,dearvvasvuohta
2764,Gesundheit::N,ఆరోగ్యము,tie'rvâsvuotâ
2765,Gesundheit::N,ఆరోగ్యము,tiõrvâsvuõtt
2766,Gesundheit::N,ఆరోగ్యము,тӣрвасвӯдт
2767,Krankheit::N,రోగము,skïemtjelasse
2768,Krankheit::N,రోగము,skihpudahka
2769,Krankheit::N,రోగము,dávdda
2770,Krankheit::N,రోగము,vihke
2771,Krankheit::N,రోగము,dávda
2772,Krankheit::N,రోగము,tavdâ
2773,Krankheit::N,రోగము,puá'cuvuotâ
2774,Krankheit::N,రోగము,kõpp
2775,Krankheit::N,రోగము,puõccmoš
2776,Krankheit::N,రోగము,кэ̄бп
2777,Schmerz::N,నొప్పి,haerhpie
2778,Schmerz::N,నొప్పి,bávtjas
2779,Schmerz::N,నొప్పి,bávčča
2780,Schmerz::N,నొప్పి,tuške
2781,Schmerz::N,నొప్పి,poovčâs
2782,Schmerz::N,నొప్పి,tå´sǩǩ
2783,Schmerz::N,నొప్పి,кэ̄бп
2784,Wunde::N,గాయము,saejrie
2785,Wunde::N,గాయము,hávve
2786,Wunde::N,గాయము,hávvi
2787,Wunde::N,గాయము,hävvi
2788,Wunde::N,గాయము,hää´vv
2789,Wunde::N,గాయము,ра̄ӊӊҍ
2790,Fieber::N,జ్వరము,vaejlie
2791,Fieber::N,జ్వరము,fiebar
2792,Fieber::N,జ్వరము,báhkkadávda
2793,Fieber::N,జ్వరము,žaar
2794,Fieber::N,జ్వరము,жоарр
2795,Arznei::N,మందు,daalhkesh
2796,Arznei::N,మందు,dálkas
2797,Arznei::N,మందు,dálkkas
2798,Arznei::N,మందు,taalhâs
2799,Arznei::N,మందు,lekittâs
2800,Arznei::N,మందు,taalkâs
2801,Arznei::N,మందు,лоаддв
2802,Brücke::N,వంతెన,pruvvie
2803,Brücke::N,వంతెన,råvve
2804,Brücke::N,వంతెన,šaldi
2805,Brücke::N,వంతెన,šalde
2806,Brücke::N,వంతెన,mostt
2807,Brücke::N,వంతెన,мо̄сст
2808,Brunnen::N,బావి,prutnie
2809,Brunnen::N,బావి,ruddne
2810,Brunnen::N,బావి,gáivo
2811,Brunnen::N,బావి,káivu
2812,Brunnen::N,బావి,käivv
2813,Brunnen::N,బావి,ка̄ййв
2814,Brunnen::N,కూపము,prutnie
2815,Brunnen::N,కూపము,ruddne
2816,Brunnen::N,కూపము,gáivo
2817,Brunnen::N,కూపము,káivu
2818,Brunnen::N,కూపము,käivv
2819,Brunnen::N,కూపము,ка̄ййв
2820,Brunnen::N,నుయ్యి,prutnie
2821,Brunnen::N,నుయ్యి,ruddne
2822,Brunnen::N,నుయ్యి,gáivo
2823,Brunnen::N,నుయ్యి,káivu
2824,Brunnen::N,నుయ్యి,käivv
2825,Brunnen::N,నుయ్యి,ка̄ййв
2826,Weide::N,పచ్చికబయలు,gåatome
2827,Weide::N,పచ్చికబయలు,guohtom
2828,Weide::N,పచ్చికబయలు,guohtun
2829,Weide::N,పచ్చికబయలు,kuátu
2830,Weide::N,పచ్చికబయలు,luátu
2831,Weide::N,పచ్చికబయలు,та̄нтар
2832,Pfad::N,కాలిత్రోవ,baalka
2833,Pfad::N,కాలిత్రోవ,bálges
2834,Pfad::N,కాలిత్రోవ,bálggis
2835,Pfad::N,కాలిత్రోవ,päälgis
2836,Pfad::N,కాలిత్రోవ,pää´ljes
2837,Pfad::N,కాలిత్రోవ,поалкас
2838,Weg::N,మార్గము,geajnoe
2839,Weg::N,మార్గము,gæjnno
2840,Weg::N,మార్గము,væddja
2841,Weg::N,మార్గము,geaidnu
2842,Weg::N,మార్గము,luod'dâ
2843,Weg::N,మార్గము,čuâǥǥas
2844,Weg::N,మార్గము,чуэкас
2845,Straße::N,బాట,geajnoe
2846,Straße::N,బాట,joene
2847,Straße::N,బాట,gahttun
2848,Straße::N,బాట,geaidnu
2849,Straße::N,బాట,maađij
2850,Straße::N,బాట,uu´lec
2851,Straße::N,బాట,чуэкас
2852,Dorf::N,గ్రామము,sïjte
2853,Dorf::N,గ్రామము,bájkke
2854,Dorf::N,గ్రామము,gilli
2855,Dorf::N,గ్రామము,sijdâ
2856,Dorf::N,గ్రామము,sijdd
2857,Dorf::N,గ్రామము,сыййт
2858,Stadt::N,పట్టణము,staare
2859,Stadt::N,పట్టణము,sjeltie
2860,Stadt::N,పట్టణము,stáda
2861,Stadt::N,పట్టణము,gávpot
2862,Stadt::N,పట్టణము,kaavpug
2863,Stadt::N,పట్టణము,lâ´nn
2864,Stadt::N,పట్టణము,gåårad
2865,Stadt::N,పట్టణము,ланнҍ
2866,Brief::N,జాబు,prievie
2867,Brief::N,జాబు,girjje
2868,Brief::N,జాబు,reive
2869,Brief::N,జాబు,kirje
2870,Brief::N,జాబు,ǩe´rjj
2871,Brief::N,జాబు,кыррьй
2872,Buch::N,పుస్తకము,gærja
2873,Buch::N,పుస్తకము,girjje
2874,Buch::N,పుస్తకము,girji
2875,Buch::N,పుస్తకము,kirje
2876,Buch::N,పుస్తకము,ǩe´rjj
2877,Buch::N,పుస్తకము,кыррьй
2878,Buchstabe::N,అక్షరము,baakoe
2879,Buchstabe::N,అక్షరము,bokstávva
2880,Buchstabe::N,అక్షరము,bustávva
2881,Buchstabe::N,అక్షరము,puustav
2882,Buchstabe::N,అక్షరము,bukva
2883,Buchstabe::N,అక్షరము,буква
2884,Zeitung::N,వార్తాపత్రిక,plaerie
2885,Zeitung::N,వార్తాపత్రిక,avijssa
2886,Zeitung::N,వార్తాపత్రిక,bláđđi
2887,Zeitung::N,వార్తాపత్రిక,aavis
2888,Zeitung::N,వార్తాపత్రిక,listt
2889,Zeitung::N,వార్తాపత్రిక,ga´zaat
2890,Zeitung::N,వార్తాపత్రిక,газет
2891,Leben::N,ప్రాణము,hïegke
2892,Leben::N,ప్రాణము,hægga
2893,Leben::N,ప్రాణము,iellem
2894,Leben::N,ప్రాణము,viessom
2895,Leben::N,ప్రాణము,eallin
2896,Leben::N,ప్రాణము,eellim
2897,Leben::N,ప్రాణము,jie´llem
2898,Leben::N,ప్రాణము,я̄лл
2899,Tod::N,మరణము,jaame
2900,Tod::N,మరణము,jábmem
2901,Tod::N,మరణము,jápmin
2902,Tod::N,మరణము,jäämmim
2903,Tod::N,మరణము,så´rmm
2904,Tod::N,మరణము,jää´mmem
2905,Tod::N,మరణము,соаррьм
2906,Grab::N,సమాధి,gaelmie
2907,Grab::N,సమాధి,ráhpo
2908,Grab::N,సమాధి,hávdde
2909,Grab::N,సమాధి,hávdi
2910,Grab::N,సమాధి,hävdi
2911,Grab::N,సమాధి,äu´dd
2912,Grab::N,సమాధి,ка̄лльм
2913,Kirche::N,క్రెస్తవులగుడి,gærhkoe
2914,Kirche::N,క్రెస్తవులగుడి,girkko
2915,Kirche::N,క్రెస్తవులగుడి,girku
2916,Kirche::N,క్రెస్తవులగుడి,kirkko
2917,Kirche::N,క్రెస్తవులగుడి,ceerkav
2918,Kirche::N,క్రెస్తవులగుడి,цэ̄ркав
2919,Sünde::N,పాపము,sådtoe
2920,Sünde::N,పాపము,suddo
2921,Sünde::N,పాపము,suddu
2922,Sünde::N,పాపము,suddo
2923,Sünde::N,పాపము,reä´ǩ'ǩ
2924,Gott::N,దేవుడు,jupmele
2925,Gott::N,దేవుడు,jubmel
2926,Gott::N,దేవుడు,ipmil
2927,Gott::N,దేవుడు,immeel
2928,Gott::N,దేవుడు,e´mmel
2929,Gott::N,దేవుడు,иммель
2930,Arbeiter::N,పనిపాటుచేశేవాడు,barkije
2931,Arbeiter::N,పనిపాటుచేశేవాడు,barggoulmusj
2932,Arbeiter::N,పనిపాటుచేశేవాడు,bargi
2933,Arbeiter::N,పనిపాటుచేశేవాడు,pargee
2934,Arbeiter::N,పనిపాటుచేశేవాడు,reâugglaž
2935,Arbeiter::N,పనిపాటుచేశేవాడు,лыххкэй
2936,Chef::N,యజమానుడు,åvtehke
2937,Chef::N,యజమానుడు,oajvve
2938,Chef::N,యజమానుడు,hoavda
2939,Chef::N,యజమానుడు,hovdâ
2940,Chef::N,యజమానుడు,uái'vi
2941,Chef::N,యజమానుడు,ä´ttem
2942,Chef::N,యజమానుడు,vuei´vvooumaž
2943,Chef::N,యజమానుడు,выгкэй
2944,Chef::N,యజమానుడు,вӯййкьей
2945,Chef::N,యజమానుడు,вуэййв
2946,Meister::N,కళాకారుడు,ööhpehtæjja
2947,Meister::N,కళాకారుడు,åhpadiddje
2948,Meister::N,కళాకారుడు,čeahppi
2949,Meister::N,కళాకారుడు,meašttir
2950,Meister::N,కళాకారుడు,miäš'tár
2951,Meister::N,కళాకారుడు,määstär
2952,Meister::N,కళాకారుడు,че̄ххьп
2953,Arzt::N,వైద్యుడు,dåaktere
2954,Arzt::N,వైద్యుడు,dåktår
2955,Arzt::N,వైద్యుడు,dálkudiddje
2956,Arzt::N,వైద్యుడు,doavttir
2957,Arzt::N,వైద్యుడు,tuáh'tár
2958,Arzt::N,వైద్యుడు,dåhttar
2959,Arzt::N,వైద్యుడు,лыххцэй
2960,Lehrer::N,ఉపాధ్యాయుడు,lohkehtæjja
2961,Lehrer::N,ఉపాధ్యాయుడు,skåvlik
2962,Lehrer::N,ఉపాధ్యాయుడు,åjpadiddje
2963,Lehrer::N,ఉపాధ్యాయుడు,oahpaheaddji
2964,Lehrer::N,ఉపాధ్యాయుడు,máttááttijjee
2965,Lehrer::N,ఉపాధ్యాయుడు,u´čtee´l
2966,Lehrer::N,ఉపాధ్యాయుడు,mätt'teei
2967,Lehrer::N,ఉపాధ్యాయుడు,уххцэй
2968,Geld::N,ద్రవ్యము,vierhtie
2969,Geld::N,ద్రవ్యము,ruhta
2970,Geld::N,ద్రవ్యము,biednik
2971,Geld::N,ద్రవ్యము,ruhta
2972,Geld::N,ద్రవ్యము,ruttâ
2973,Geld::N,ద్రవ్యము,teä´ǧ'ǧ
2974,Geld::N,ద్రవ్యము,те̄ӈӈьк
2975,Geschäft::N,వ్యాపారము,åesie
2976,Geschäft::N,వ్యాపారము,oases
2977,Geschäft::N,వ్యాపారము,gávpi
2978,Geschäft::N,వ్యాపారము,kävppi
2979,Geschäft::N,వ్యాపారము,haandâl
2980,Geschäft::N,వ్యాపారము,kaupp
2981,Geschäft::N,వ్యాపారము,ро̄бэт
2982,Laden::N,అంగడి,bovre
2983,Laden::N,అంగడి,oases
2984,Laden::N,అంగడి,rámbuvdda
2985,Laden::N,అంగడి,gávpi
2986,Laden::N,అంగడి,puvdâ
2987,Laden::N,అంగడి,kävppi
2988,Laden::N,అంగడి,kaupp
2989,Laden::N,అంగడి,ла̄ффьк
2990,Preis::N,వెల,åasa
2991,Preis::N,వెల,hadde
2992,Preis::N,వెల,haddi
2993,Preis::N,వెల,hadde
2994,Preis::N,వెల,hâ´dd
2995,Preis::N,వెల,а̄ррв
2996,Ware::N,సరకులు,vaaroe
2997,Ware::N,సరకులు,várro
2998,Ware::N,సరకులు,gálvvo
2999,Ware::N,సరకులు,gálvu
3000,Ware::N,సరకులు,kálvu
3001,Ware::N,సరకులు,täävvir
3002,Ware::N,సరకులు,kälvv
3003,Ware::N,సరకులు,tä´vver
3004,Ware::N,సరకులు,та̄вяр
3005,Nutzen::N,ప్రయోజనము,aevhkie
3006,Nutzen::N,ప్రయోజనము,ávkke
3007,Nutzen::N,ప్రయోజనము,ávki
3008,Nutzen::N,ప్రయోజనము,ävkki
3009,Nutzen::N,ప్రయోజనము,äu´ǩǩ
3010,Nutzen::N,ప్రయోజనము,то̄ӆӆк 
3011,Reichtum::N,ధనము,ræjhkoesvoete
3012,Reichtum::N,ధనము,boanndudahka
3013,Reichtum::N,ధనము,rikkisvuohta
3014,Reichtum::N,ధనము,riggodat
3015,Reichtum::N,ధనము,riggodâh
3016,Reichtum::N,ధనము,ree´ǧǧesvuõtt
3017,Reichtum::N,ధనము,ва̄птэквӯдт
3018,Welt::N,ప్రపంచము,veartene
3019,Welt::N,ప్రపంచము,værált
3020,Welt::N,ప్రపంచము,ilmme
3021,Welt::N,ప్రపంచము,máilbmi
3022,Welt::N,ప్రపంచము,maailm
3023,Welt::N,ప్రపంచము,maai´lm
3024,Welt::N,ప్రపంచము,jânnamkå´dd
3025,Welt::N,ప్రపంచము,э̄ллманнт
3026,Land::N,దేశము,laante
3027,Land::N,దేశము,eatneme
3028,Land::N,దేశము,lánnda
3029,Land::N,దేశము,eanan
3030,Land::N,దేశము,eennâm
3031,Land::N,దేశము,mädd
3032,Land::N,దేశము,jânnam
3033,Land::N,దేశము,ланнҍ
3034,Land::N,దేశము,е̄ммьне
3035,Staat::N,రాజ్యము,staate
3036,Staat::N,రాజ్యము,stáhtta
3037,Staat::N,రాజ్యము,rijkka
3038,Staat::N,రాజ్యము,stáhta
3039,Staat::N,రాజ్యము,staatâ
3040,Staat::N,రాజ్యము,riikk
3041,Staat::N,రాజ్యము,ланнҍ
3042,Staat::N,రాజ్యము,государствэ
3043,König::N,రాజు,gånka
3044,König::N,రాజు,gånågis
3045,König::N,రాజు,gonagas
3046,König::N,రాజు,kunâgâs
3047,König::N,రాజు,caarr
3048,König::N,రాజు,koonǥõs
3049,König::N,రాజు,цоарр
3050,Macht::N,అధికారము,faamoe
3051,Macht::N,అధికారము,fábmo
3052,Macht::N,అధికారము,fábmogisvuohta
3053,Macht::N,అధికారము,fápmu
3054,Macht::N,అధికారము,väldi
3055,Macht::N,అధికారము,vä´ldd
3056,Macht::N,అధికారము,воаллт
3057,Grenze::N,సరిహద్దు,raajoe
3058,Grenze::N,సరిహద్దు,rádjá
3059,Grenze::N,సరిహద్దు,mierre
3060,Grenze::N,సరిహద్దు,rádji
3061,Grenze::N,సరిహద్దు,rääji
3062,Grenze::N,సరిహద్దు,raajj
3063,Grenze::N,సరిహద్దు,ре̄ввьн
3064,Krieg::N,యుద్ధము,dåara
3065,Krieg::N,యుద్ధము,soahte
3066,Krieg::N,యుద్ధము,soahti
3067,Krieg::N,యుద్ధము,suáti
3068,Krieg::N,యుద్ధము,väi´nn
3069,Krieg::N,యుద్ధము,туарр
3070,Feind::N,శత్రువు,gertele
3071,Feind::N,శత్రువు,vasjulasj
3072,Feind::N,శత్రువు,vašálaš
3073,Feind::N,శత్రువు,vajalâš
3074,Feind::N,శత్రువు,vâjjeeja
3075,Feind::N,శత్రువు,вэресь
3076,Gewalt::N,దౌర్జన్యము,vahágahttem
3077,Gewalt::N,దౌర్జన్యము,veahkaváldi
3078,Gewalt::N,దౌర్జన్యము,vie'hâväldi
3079,Gewalt::N,దౌర్జన్యము,pâ´elviõkk
3080,Gewalt::N,దౌర్జన్యము,вӣгк
3081,Kampf::N,పోట్లాట,gæmhpome
3082,Kampf::N,పోట్లాట,doarro
3083,Kampf::N,పోట్లాట,oajbbom
3084,Kampf::N,పోట్లాట,rahtjamus
3085,Kampf::N,పోట్లాట,doarru
3086,Kampf::N,పోట్లాట,vuostelasvuohta
3087,Kampf::N,పోట్లాట,tuáṛi
3088,Kampf::N,పోట్లాట,tuärrmõš
3089,Kampf::N,పోట్లాట,вуаййпмушш
3090,Bogen[Waffe]::N,విల్లు,joeksi
