,Concept_ID,se,kv
7087,täuschen::V,ǩiõllâd,пӧрьявны
7088,täuschen::V,вӯйхе,бӧбӧтны
7089,täuschen::V,вӯйхе,пӧрьявны
7090,täuschen::V,пе̄йхьтэ,бӧбӧтны
7091,täuschen::V,пе̄йхьтэ,пӧрьявны
7092,täuschen::V,ке̄лсэллэ,бӧбӧтны
7093,täuschen::V,ке̄лсэллэ,пӧрьявны
7094,betrügen::V,biehtedh,муклачитны
7095,betrügen::V,biehttet,муклачитны
7096,betrügen::V,beahttit,муклачитны
7097,betrügen::V,filliđ,муклачитны
7098,betrügen::V,ǩiõllâd,муклачитны
7099,betrügen::V,pä´rtteed,муклачитны
7100,betrügen::V,вӯйхе,муклачитны
7101,betrügen::V,пе̄йхьтэ,муклачитны
7102,betrügen::V,ке̄лсэллэ,муклачитны
7103,töten::V,buvvedh,вийны
7104,töten::V,gåddet,вийны
7105,töten::V,soaggit,вийны
7106,töten::V,goddit,вийны
7107,töten::V,surmiđ,вийны
7108,töten::V,jämittiđ,вийны
7109,töten::V,kå´dded,вийны
7110,töten::V,so´rmmjed,вийны
7111,töten::V,коаннҌтэ,вийны
7112,wohnen::V,årrodh,овны
7113,wohnen::V,veasodh,овны
7114,wohnen::V,årrot,овны
7115,wohnen::V,viessot,овны
7116,wohnen::V,orrut,овны
7117,wohnen::V,aassâđ,овны
7118,wohnen::V,aassâd,овны
7119,wohnen::V,jälsted,овны
7120,wohnen::V,е̄лле,овны
7121,arbeiten::V,barkedh,уджавны
7122,arbeiten::V,rihtjat,уджавны
7123,arbeiten::V,bargat,уджавны
7124,arbeiten::V,porgâđ,уджавны
7125,arbeiten::V,tue´j'jeed,уджавны
7126,arbeiten::V,лыххкэ,уджавны
7127,arbeiten::V,ро̄бхушшэ,уджавны
7128,sammeln::V,tjåegkedh,ӧктыны
7129,sammeln::V,tjoahkkit,ӧктыны
7130,sammeln::V,čoaggit,ӧктыны
7131,sammeln::V,čokkiđ,ӧктыны
7132,sammeln::V,čuág'giđ,ӧктыны
7133,sammeln::V,noorrâd,ӧктыны
7134,sammeln::V,нёавсэ,ӧктыны
7135,pflücken::V,tjåegkedh,судзлавны
7136,pflücken::V,tjoagget,судзлавны
7137,pflücken::V,čoaggit,судзлавны
7138,pflücken::V,čuág'giđ,судзлавны
7139,pflücken::V,uussâd,судзлавны
7140,pflücken::V,кышшкэ,судзлавны
7141,jagen::V,bearhtodh,вӧравны
7142,jagen::V,viejddit,вӧравны
7143,jagen::V,bivdit,вӧравны
7144,jagen::V,miä'cástiđ,вӧравны
7145,jagen::V,miä´csted,вӧравны
7146,jagen::V,ме̄ххьцтэ,вӧравны
7147,fischen::V,gööledh,чериавны
7148,fischen::V,håagkodh,чериавны
7149,fischen::V,guollit,чериавны
7150,fischen::V,guolástit,чериавны
7151,fischen::V,kuá'lástiđ,чериавны
7152,fischen::V,kue´llšeed,чериавны
7153,fischen::V,шылле кӯль,чериавны
7154,fassen::V,bivtedh,кутны
7155,fassen::V,giddit,кутны
7156,fassen::V,bivdit,кутны
7157,fassen::V,pivdeđ,кутны
7158,fassen::V,kå´dded,кутны
7159,fassen::V,со̄а̄гкэ,кутны
7160,hüten::V,geehtedh,вердны
7161,hüten::V,geehtedh,йирсьӧтны
7162,hüten::V,váktit,вердны
7163,hüten::V,váktit,йирсьӧтны
7164,hüten::V,geahččat,вердны
7165,hüten::V,geahččat,йирсьӧтны
7166,hüten::V,keččâđ,вердны
7167,hüten::V,keččâđ,йирсьӧтны
7168,hüten::V,hoi´ddjed,вердны
7169,hüten::V,hoi´ddjed,йирсьӧтны
7170,hüten::V,пынне,вердны
7171,hüten::V,пынне,йирсьӧтны
7172,treiben::V,vuejiehtidh,вашӧтны
7173,treiben::V,vuojedit,вашӧтны
7174,treiben::V,vuodjelit,вашӧтны
7175,treiben::V,vyeijiđ,вашӧтны
7176,treiben::V,vue´jjad,вашӧтны
7177,treiben::V,выйхе,вашӧтны
7178,treiben::V,го̄ннэ,вашӧтны
7179,anbinden::V,viedtedh,кӧртавны
7180,anbinden::V,gaarhkedidh,кӧртавны
7181,anbinden::V,dabrrit,кӧртавны
7182,anbinden::V,dæhppodit,кӧртавны
7183,anbinden::V,čatnat,кӧртавны
7184,anbinden::V,čoonnâđ,кӧртавны
7185,anbinden::V,čõõnnâd,кӧртавны
7186,anbinden::V,ко̄ррэ,кӧртавны
7187,füttern::V,bïepmehtidh,вердны
7188,füttern::V,biebbmat,вердны
7189,füttern::V,biebmat,вердны
7190,füttern::V,purâttiđ,вердны
7191,füttern::V,poorted,вердны
7192,füttern::V,peâm'mad,вердны
7193,füttern::V,поҏтэ,вердны
7194,melken::V,buhtjedh,высьтыны
7195,melken::V,buhtjedh,чилькӧтны
7196,melken::V,båhtjet,высьтыны
7197,melken::V,båhtjet,чилькӧтны
7198,melken::V,bahčit,высьтыны
7199,melken::V,bahčit,чилькӧтны
7200,melken::V,paččeeđ,высьтыны
7201,melken::V,paččeeđ,чилькӧтны
7202,melken::V,pââččad,высьтыны
7203,melken::V,pââččad,чилькӧтны
7204,melken::V,лаппьсе,высьтыны
7205,melken::V,лаппьсе,чилькӧтны
7206,hacken::V,tsåalhkodh,керавны
7207,hacken::V,tsållat,керавны
7208,hacken::V,tsáhpat,керавны
7209,hacken::V,čuollat,керавны
7210,hacken::V,čuollâđ,керавны
7211,hacken::V,ceäk'kad,керавны
7212,hacken::V,ця̄ххкэ,керавны
7213,gießen::V,tjaetsiehtidh,киськавны
7214,gießen::V,tjáhttjit,киськавны
7215,gießen::V,njuoskadit,киськавны
7216,gießen::V,čáhccet,киськавны
7217,gießen::V,njuos'kâdiđ,киськавны
7218,gießen::V,väällad,киськавны
7219,gießen::V,ва̄ллэ,киськавны
7220,reifen::V,njoetsedh,кисьмыны
7221,reifen::V,láddat,кисьмыны
7222,reifen::V,láddat,кисьмыны
7223,reifen::V,laddâđ,кисьмыны
7224,reifen::V,laddâd,кисьмыны
7225,reifen::V,ӣллкнэ,кисьмыны
7226,reifen::V,ло̄а̄янтэ,кисьмыны
7227,zubereiten::V,jurjiehtidh,лӧсьӧтны
7228,zubereiten::V,riejddit,лӧсьӧтны
7229,zubereiten::V,ráhkadit,лӧсьӧтны
7230,zubereiten::V,va'lmâštiđ,лӧсьӧтны
7231,zubereiten::V,vaalmšted,лӧсьӧтны
7232,zubereiten::V,во̄а̄лмшэ,лӧсьӧтны
7233,kochen::V,voessjedh,пуны
7234,kochen::V,vuossjat,пуны
7235,kochen::V,duolldádit,пуны
7236,kochen::V,vuoš'šat,пуны
7237,kochen::V,vuoššâđ,пуны
7238,kochen::V,ǩe´tted,пуны
7239,kochen::V,кыппьтэ,пуны
7240,backen::V,bååhkedh,пӧжавны
7241,backen::V,lájbbot,пӧжавны
7242,backen::V,báhkket,пӧжавны
7243,backen::V,goikadit,пӧжавны
7244,backen::V,liäi'buđ,пӧжавны
7245,backen::V,vää´l'jed,пӧжавны
7246,backen::V,па̄шшьтэ,пӧжавны
7247,braten::V,bissedh,жаритны
7248,braten::V,basset,жаритны
7249,braten::V,báistit,жаритны
7250,braten::V,steiket,жаритны
7251,braten::V,passeeđ,жаритны
7252,braten::V,pä´štted,жаритны
7253,braten::V,па̄шшьтэ,жаритны
7254,umrühren::V,firredh,соравны
7255,umrühren::V,fierrot,соравны
7256,umrühren::V,fierrut,соравны
7257,umrühren::V,fiärruđ,соравны
7258,umrühren::V,sie´jjted,соравны
7259,umrühren::V,вӣршэ,соравны
7260,stricken::V,gurredh,домавны
7261,stricken::V,gådet,домавны
7262,stricken::V,gođđit,домавны
7263,stricken::V,kođđeeđ,домавны
7264,stricken::V,kåå´đđed,домавны
7265,stricken::V,коадтӭ,домавны
7266,nähen::V,gåarodh,вурны
7267,nähen::V,goarrot,вурны
7268,nähen::V,goarrut,вурны
7269,nähen::V,kuárruđ,вурны
7270,nähen::V,kuärrad,вурны
7271,nähen::V,куаррэ,вурны
7272,färben::V,klaeriedidh,краситны
7273,färben::V,bájnnit,краситны
7274,färben::V,sihttset,краситны
7275,färben::V,báidnit,краситны
7276,färben::V,ivdnet,краситны
7277,färben::V,päiniđ,краситны
7278,färben::V,päinnad,краситны
7279,färben::V,ǩe´rjjeed,краситны
7280,färben::V,по̄а̄ййнэ,краситны
7281,reinigen::V,reenskedh,весӧтны
7282,reinigen::V,dïdtesjidh,весӧтны
7283,reinigen::V,rájnnit,весӧтны
7284,reinigen::V,čorget,весӧтны
7285,reinigen::V,buhtistit,весӧтны
7286,reinigen::V,kađvâđ,весӧтны
7287,reinigen::V,čurgiđ,весӧтны
7288,reinigen::V,putestiđ,весӧтны
7289,reinigen::V,čiisteed,весӧтны
7290,reinigen::V,puu´ttsted,весӧтны
7291,reinigen::V,чисстэ,весӧтны
7292,reinigen::V,е̄ллэ,весӧтны
7293,waschen::V,bïssedh,пеславны
7294,waschen::V,bassat,пеславны
7295,waschen::V,bassat,пеславны
7296,waschen::V,posâliđ,пеславны
7297,waschen::V,põõssâd,пеславны
7298,waschen::V,пэ̄ссэ,пеславны
7299,abwischen::V,njaamedh,чышкыны
7300,abwischen::V,sihkastit,чышкыны
7301,abwischen::V,sihkkut,чышкыны
7302,abwischen::V,sikkođ,чышкыны
7303,abwischen::V,sekkad,чышкыны
7304,abwischen::V,чисстэ,чышкыны
7305,spülen::V,skuvledh,гывьявны
7306,spülen::V,dåjddet,гывьявны
7307,spülen::V,doidit,гывьявны
7308,spülen::V,skuljiđ,гывьявны
7309,spülen::V,toideđ,гывьявны
7310,spülen::V,tåiddad,гывьявны
7311,spülen::V,sku´lljeed,гывьявны
7312,spülen::V,пэ̄ссэ,гывьявны
7313,fegen::V,sööpedh,чышкыны
7314,fegen::V,suohttsit,чышкыны
7315,fegen::V,luvdet,чышкыны
7316,fegen::V,sihostiđ,чышкыны
7317,fegen::V,roppâđ,чышкыны
7318,fegen::V,västtad,чышкыны
7319,fegen::V,seekksted,чышкыны
7320,fegen::V,по̄а̄шшэ,чышкыны
7321,kehren::V,tjirredh,чышкыны
7322,kehren::V,såbit,чышкыны
7323,kehren::V,luvdet,чышкыны
7324,kehren::V,suo'pâlistiđ,чышкыны
7325,kehren::V,västtad,чышкыны
7326,kehren::V,по̄а̄шшэ,чышкыны
7327,baden::V,voejedidh,купайтчыны 
7328,baden::V,gálatjit,купайтчыны 
7329,baden::V,gálašit,купайтчыны 
7330,baden::V,lávguđ,купайтчыны 
7331,baden::V,vuõjjâd,купайтчыны 
7332,baden::V,sääunõõttâd,купайтчыны 
7333,baden::V,вӯйнэдтэ,купайтчыны 
7334,sich waschen::V,bïssedidh,миссьыны
7335,sich waschen::V,basádit,миссьыны
7336,sich waschen::V,basadit,миссьыны
7337,sich waschen::V,posâdâttâđ,миссьыны
7338,sich waschen::V,põõuuõõttâd,миссьыны
7339,sich waschen::V,пэзнэдтэ,миссьыны
7340,ausziehen::V,svæjkedh,гыжтӧтны
7341,ausziehen::V,svæjkedh,пӧрччавны
7342,ausziehen::V,nuollat,гыжтӧтны
7343,ausziehen::V,nuollat,пӧрччавны
7344,ausziehen::V,nuollat,гыжтӧтны
7345,ausziehen::V,nuollat,пӧрччавны
7346,ausziehen::V,noollâđ,гыжтӧтны
7347,ausziehen::V,noollâđ,пӧрччавны
7348,ausziehen::V,nõõllâd,гыжтӧтны
7349,ausziehen::V,nõõllâd,пӧрччавны
7350,ausziehen::V,jä´hssed,гыжтӧтны
7351,ausziehen::V,jä´hssed,пӧрччавны
7352,ausziehen::V,я̄ккьсе,гыжтӧтны
7353,ausziehen::V,я̄ккьсе,пӧрччавны
7354,anziehen::V,gaarvoehtidh,пасьтавны
7355,anziehen::V,tsåggåt,пасьтавны
7356,anziehen::V,nahkehit,пасьтавны
7357,anziehen::V,čákŋat,пасьтавны
7358,anziehen::V,ká'rvuttiđ,пасьтавны
7359,anziehen::V,čouggâd,пасьтавны
7360,anziehen::V,nââ´ǩǩted,пасьтавны
7361,anziehen::V,ца̄гке,пасьтавны
7362,anziehen::V,наккьхе,пасьтавны
7363,sich anziehen::V,gåårvedidh,пасьтасьны
7364,sich anziehen::V,gárvvunit,пасьтасьны
7365,sich anziehen::V,gárvodit,пасьтасьны
7366,sich anziehen::V,kárvudâttâđ,пасьтасьны
7367,sich anziehen::V,teâvõõttâd,пасьтасьны
7368,sich anziehen::V,туввнэдтэ,пасьтасьны
7369,kämmen::V,tjåhkodh,сынавны
7370,kämmen::V,rájddat,сынавны
7371,kämmen::V,čohkut,сынавны
7372,kämmen::V,čohhoođ,сынавны
7373,kämmen::V,čååkkad,сынавны
7374,kämmen::V,чоагкэ,сынавны
7375,schmücken::V,rïesedh,баситны
7376,schmücken::V,feegredh,баситны
7377,schmücken::V,hiervvit,баситны
7378,schmücken::V,tjáppedit,баситны
7379,schmücken::V,čiŋahit,баситны
7380,schmücken::V,čiŋâttiđ,баситны
7381,schmücken::V,heärvted,баситны
7382,schmücken::V,ре̄ввклаххьтэ,баситны
7383,sagen::V,jiehtedh,висьтавны
7384,sagen::V,javllat,висьтавны
7385,sagen::V,dadjat,висьтавны
7386,sagen::V,cealkit,висьтавны
7387,sagen::V,ettâđ,висьтавны
7388,sagen::V,celkkiđ,висьтавны
7389,sagen::V,nõmmeed,висьтавны
7390,sagen::V,ceä´lǩǩed,висьтавны
7391,sagen::V,е̄ввэ,висьтавны
7392,sagen::V,це̄ӆӆьке,висьтавны
7393,sprechen::V,håaledh,шуны
7394,sprechen::V,rudnat,шуны
7395,sprechen::V,runádit,шуны
7396,sprechen::V,sárdnut,шуны
7397,sprechen::V,sárnuđ,шуны
7398,sprechen::V,särnnad,шуны
7399,sprechen::V,са̄ррнэ,шуны
7400,reden::V,håaledh,баитны
7401,reden::V,sáhkadit,баитны
7402,reden::V,hupmat,баитны
7403,reden::V,arvâlâddâđ,баитны
7404,reden::V,sárnudiđ,баитны
7405,reden::V,mainsted,баитны
7406,reden::V,е̄внэллэ,баитны
7407,sich unterhalten::V,soptsestalledh,сёрнитны
7408,sich unterhalten::V,ságastit,сёрнитны
7409,sich unterhalten::V,ságastallat,сёрнитны
7410,sich unterhalten::V,jumadit,сёрнитны
7411,sich unterhalten::V,ságastallat,сёрнитны
7412,sich unterhalten::V,ma'inâstiđ,сёрнитны
7413,sich unterhalten::V,maainsted,сёрнитны
7414,sich unterhalten::V,мо̄а̄йнсе,сёрнитны
7415,fragen::V,gihtjedh,юавны
7416,fragen::V,gahtjat,юавны
7417,fragen::V,gatjádit,юавны
7418,fragen::V,jearrat,юавны
7419,fragen::V,koijâdiđ,юавны
7420,fragen::V,kõõččâd,юавны
7421,fragen::V,кэ̄дже,юавны
7422,bitten::V,birredh,корны
7423,bitten::V,aanoestidh,корны
7424,bitten::V,rohkelassjedh,корны
7425,bitten::V,ádnot,корны
7426,bitten::V,gåhttjot,корны
7427,bitten::V,bivdit,корны
7428,bitten::V,pivdeđ,корны
7429,bitten::V,äännad,корны
7430,bitten::V,raukkâd,корны
7431,bitten::V,а̄нкэ,корны
7432,bitten::V,кэ̄дже,корны
7433,erzählen::V,saakestidh,висьтавны
7434,erzählen::V,giehttot,висьтавны
7435,erzählen::V,subtsastit,висьтавны
7436,erzählen::V,muitalit,висьтавны
7437,erzählen::V,uvástâllâđ,висьтавны
7438,erzählen::V,ma'inâstiđ,висьтавны
7439,erzählen::V,maainsted,висьтавны
7440,erzählen::V,мо̄а̄йнсе,висьтавны
7441,mitteilen::V,såårnedh,висьтавны
7442,mitteilen::V,bïeljelidh,висьтавны
7443,mitteilen::V,diededit,висьтавны
7444,mitteilen::V,dieđihit,висьтавны
7445,mitteilen::V,a'lmottiđ,висьтавны
7446,mitteilen::V,tie´đted,висьтавны
7447,mitteilen::V,це̄ӆӆьке,висьтавны
7448,nennen::V,gåhtjodh,нимтны
7449,nennen::V,lahtedh,нимтны
7450,nennen::V,nammadit,нимтны
7451,nennen::V,gohččut,нимтны
7452,nennen::V,nomâttiđ,нимтны
7453,nennen::V,koččođ,нимтны
7454,nennen::V,nõõmted,нимтны
7455,nennen::V,нэ̄ммдэ,нимтны
7456,nennen::V,це̄ӆӆьке,нимтны
7457,rufen::V,gåhtjodh,китсавны
7458,rufen::V,gåhtjodh,корны
7459,rufen::V,gåhtjodh,чукӧстны
7460,rufen::V,tjåarvodh,китсавны
7461,rufen::V,tjåarvodh,корны
7462,rufen::V,tjåarvodh,чукӧстны
7463,rufen::V,tjuorvvot,китсавны
7464,rufen::V,tjuorvvot,корны
7465,rufen::V,tjuorvvot,чукӧстны
7466,rufen::V,čuorvut,китсавны
7467,rufen::V,čuorvut,корны
7468,rufen::V,čuorvut,чукӧстны
7469,rufen::V,čuár'vuđ,китсавны
7470,rufen::V,čuár'vuđ,корны
7471,rufen::V,čuár'vuđ,чукӧстны
7472,rufen::V,kåččad,китсавны
7473,rufen::V,kåččad,корны
7474,rufen::V,kåččad,чукӧстны
7475,rufen::V,čuârvvad,китсавны
7476,rufen::V,čuârvvad,корны
7477,rufen::V,čuârvvad,чукӧстны
7478,rufen::V,коаххче,китсавны
7479,rufen::V,коаххче,корны
7480,rufen::V,коаххче,чукӧстны
7481,prahlen::V,girmedh,ошшасьны
7482,prahlen::V,goarssudit,ошшасьны
7483,prahlen::V,rábmot,ошшасьны
7484,prahlen::V,ramâččâttâđ,ошшасьны
7485,prahlen::V,kuärggõõttâd,ошшасьны
7486,prahlen::V,куарктэ,ошшасьны
7487,übersetzen::V,jarkoestidh,вуджӧтны
7488,übersetzen::V,jårggålit,вуджӧтны
7489,übersetzen::V,jorgalit,вуджӧтны
7490,übersetzen::V,jurgâliđ,вуджӧтны
7491,übersetzen::V,jåårǥlâ´tted,вуджӧтны
7492,denken::V,ussjedidh,чайтны
7493,denken::V,ájádallat,чайтны
7494,denken::V,usjudit,чайтны
7495,denken::V,jurddašit,чайтны
7496,denken::V,jurdeđ,чайтны
7497,denken::V,ju'rdâččiđ,чайтны
7498,denken::V,juurdčed,чайтны
7499,denken::V,юррьтэ,чайтны
7500,glauben::V,jaehkedh,веритны
7501,glauben::V,jáhkket,веритны
7502,glauben::V,jáhkkit,веритны
7503,glauben::V,oskođ,веритны
7504,glauben::V,jähittiđ,веритны
7505,glauben::V,åskkad,веритны
