,Concept_ID,lt,se
2331,Größe::N,dydis,stuorrudahka
2332,Größe::N,dydis,stūrrodat
2333,Größe::N,dydis,mahtodat
2334,Größe::N,dydis,allodat
2335,Größe::N,dydis,stuá'ṛudâh
2336,Größe::N,dydis,роаӈӈьк
2337,Größe::N,didumas,ståaroe
2338,Größe::N,didumas,stuorrudahka
2339,Größe::N,didumas,stūrrodat
2340,Größe::N,didumas,mahtodat
2341,Größe::N,didumas,allodat
2342,Größe::N,didumas,stuá'ṛudâh
2343,Größe::N,didumas,роаӈӈьк
2344,Länge::N,ilgis,gåhkoe
2345,Länge::N,ilgis,guhkkudahka
2346,Länge::N,ilgis,guhkkodat
2347,Länge::N,ilgis,kukkodâh
2348,Länge::N,ilgis,õllâdvuõtt
2349,Länge::N,ilgis,куххьквӯдт
2350,Länge::N,ilgumas,gåhkoe
2351,Länge::N,ilgumas,guhkkudahka
2352,Länge::N,ilgumas,guhkkodat
2353,Länge::N,ilgumas,kukkodâh
2354,Länge::N,ilgumas,õllâdvuõtt
2355,Länge::N,ilgumas,куххьквӯдт
2356,Höhe::N,aukštis,jalloe
2357,Höhe::N,aukštis,jalladahke
2358,Höhe::N,aukštis,alludahka
2359,Höhe::N,aukštis,allatvuohta
2360,Höhe::N,aukštis,allodat
2361,Höhe::N,aukštis,aḷodâh
2362,Höhe::N,aukštis,âlladvuõtt
2363,Höhe::N,aukštis,э̄ллвӯдт
2364,Höhe::N,aukštuma,jalloe
2365,Höhe::N,aukštuma,jalladahke
2366,Höhe::N,aukštuma,alludahka
2367,Höhe::N,aukštuma,allatvuohta
2368,Höhe::N,aukštuma,allodat
2369,Höhe::N,aukštuma,aḷodâh
2370,Höhe::N,aukštuma,âlladvuõtt
2371,Höhe::N,aukštuma,э̄ллвӯдт
2372,Gewicht::N,svoris,leavloe
2373,Gewicht::N,svoris,dædda
2374,Gewicht::N,svoris,låssudahka
2375,Gewicht::N,svoris,deaddu
2376,Gewicht::N,svoris,tiäd'du
2377,Gewicht::N,svoris,teäd'd
2378,Gewicht::N,svoris,тя̄ннт
2379,Gewicht::N,svoris,вӣссь
2380,Gewicht::N,svarstis,leavloe
2381,Gewicht::N,svarstis,dædda
2382,Gewicht::N,svarstis,låssudahka
2383,Gewicht::N,svarstis,deaddu
2384,Gewicht::N,svarstis,tiäd'du
2385,Gewicht::N,svarstis,teäd'd
2386,Gewicht::N,svarstis,тя̄ннт
2387,Gewicht::N,svarstis,вӣссь
2388,Menge::N,kiekis,mierie
2389,Menge::N,kiekis,ållo
2390,Menge::N,kiekis,mearri
2391,Menge::N,kiekis,doahkki
2392,Menge::N,kiekis,meeṛi
2393,Menge::N,kiekis,tukk
2394,Menge::N,kiekis,mie´rr
2395,Menge::N,kiekis,туххк
2396,Menge::N,kiekis,ла̄ннҍт
2397,Menge::N,daugybė,mierie
2398,Menge::N,daugybė,ållo
2399,Menge::N,daugybė,mearri
2400,Menge::N,daugybė,doahkki
2401,Menge::N,daugybė,meeṛi
2402,Menge::N,daugybė,tukk
2403,Menge::N,daugybė,mie´rr
2404,Menge::N,daugybė,туххк
2405,Menge::N,daugybė,ла̄ннҍт
2406,Haufen::N,krūva,deava
2407,Haufen::N,krūva,håevkie
2408,Haufen::N,krūva,hårre
2409,Haufen::N,krūva,látna
2410,Haufen::N,krūva,laaṇâ
2411,Haufen::N,krūva,laađđ
2412,Haufen::N,krūva,поанн
2413,Haufen::N,šūsnis,deava
2414,Haufen::N,šūsnis,håevkie
2415,Haufen::N,šūsnis,hårre
2416,Haufen::N,šūsnis,látna
2417,Haufen::N,šūsnis,laaṇâ
2418,Haufen::N,šūsnis,laađđ
2419,Haufen::N,šūsnis,поанн
2420,Reihe::N,greta,raajroe
2421,Reihe::N,greta,rájddo
2422,Reihe::N,greta,gurgadas
2423,Reihe::N,greta,kuáḷus
2424,Reihe::N,greta,riâd'd
2425,Reihe::N,greta,по̄ллт
2426,Boot::N,valtis,vïnhtse
2427,Boot::N,valtis,vanás
2428,Boot::N,valtis,vanntsa
2429,Boot::N,valtis,fanas
2430,Boot::N,valtis,voonâs
2431,Boot::N,valtis,käärbis
2432,Boot::N,valtis,võõnâs
2433,Boot::N,valtis,вэнс
2434,Boot::N,laivelis,vïnhtse
2435,Boot::N,laivelis,vanás
2436,Boot::N,laivelis,vanntsa
2437,Boot::N,laivelis,fanas
2438,Boot::N,laivelis,voonâs
2439,Boot::N,laivelis,käärbis
2440,Boot::N,laivelis,võõnâs
2441,Boot::N,laivelis,вэнс
2442,Ruder::N,irklas,aajroe
2443,Ruder::N,irklas,ájrro
2444,Ruder::N,irklas,áiru
2445,Ruder::N,irklas,áiru
2446,Ruder::N,irklas,äirr
2447,Ruder::N,irklas,а̄ррьй
2448,Schlitten::N,rogės,slærra
2449,Schlitten::N,rogės,tjïelhke
2450,Schlitten::N,rogės,gieris
2451,Schlitten::N,rogės,tjielkká
2452,Schlitten::N,rogės,gielká
2453,Schlitten::N,rogės,kiäl'kká
2454,Schlitten::N,rogės,saan
2455,Schlitten::N,rogės,ǩeâlkk
2456,Schlitten::N,rogės,со̄а̄н
2457,Schlitten::N,rogutės,slærra
2458,Schlitten::N,rogutės,tjïelhke
2459,Schlitten::N,rogutės,gieris
2460,Schlitten::N,rogutės,tjielkká
2461,Schlitten::N,rogutės,gielká
2462,Schlitten::N,rogutės,kiäl'kká
2463,Schlitten::N,rogutės,saan
2464,Schlitten::N,rogutės,ǩeâlkk
2465,Schlitten::N,rogutės,со̄а̄н
2466,Ski::N,slidė,treavka
2467,Ski::N,slidė,sabek
2468,Ski::N,slidė,sabet
2469,Ski::N,slidė,saaveeh
2470,Ski::N,slidė,koolâs
2471,Ski::N,slidė,коаллас
2472,Ski::N,slidė,са̄вехь
2473,Lagerfeuer::N,laužas,dålle
2474,Lagerfeuer::N,laužas,sajijdållå
2475,Lagerfeuer::N,laužas,dolla
2476,Lagerfeuer::N,laužas,tullâ
2477,Lagerfeuer::N,laužas,toll
2478,Lagerfeuer::N,laužas,то̄лл
2479,Last::N,našta,maajsoe
2480,Last::N,našta,noade
2481,Last::N,našta,guorbmi
2482,Last::N,našta,kye'rmi
2483,Last::N,našta,nue´đđ
2484,Last::N,našta,kue´rmm
2485,Last::N,našta,нуэдът
2486,Last::N,nešulys,maajsoe
2487,Last::N,nešulys,noade
2488,Last::N,nešulys,guorbmi
2489,Last::N,nešulys,kye'rmi
2490,Last::N,nešulys,nue´đđ
2491,Last::N,nešulys,kue´rmm
2492,Last::N,nešulys,нуэдът
2493,Gang::N,eisena,vaedtseme
2494,Gang::N,eisena,mannulahka
2495,Gang::N,eisena,johtu
2496,Gang::N,eisena,jotteem
2497,Gang::N,eisena,joto
2498,Gang::N,eisena,jäl'lmõš
2499,Gang::N,eisena,ёадтмушш
2500,Gang::N,eisena,ёадтҌмушш
2501,Schritt::N,žingsnis,sïlle
2502,Schritt::N,žingsnis,lávkke
2503,Schritt::N,žingsnis,lávki
2504,Schritt::N,žingsnis,lävkki
2505,Schritt::N,žingsnis,läu´ǩǩ
2506,Schritt::N,žingsnis,ла̄ффьк
2507,Norden::N,šiaurė,noerhte
2508,Norden::N,šiaurė,nuortta
2509,Norden::N,šiaurė,davvi
2510,Norden::N,šiaurė,taṿe
2511,Norden::N,šiaurė,tâ´vv
2512,Norden::N,šiaurė,таввял
2513,Norden::N,žiemiai,noerhte
2514,Norden::N,žiemiai,nuortta
2515,Norden::N,žiemiai,davvi
2516,Norden::N,žiemiai,taṿe
2517,Norden::N,žiemiai,tâ´vv
2518,Norden::N,žiemiai,таввял
2519,Süden::N,pietūs,åarjel
2520,Süden::N,pietūs,oarjje
2521,Süden::N,pietūs,lulli
2522,Süden::N,pietūs,mäddi
2523,Süden::N,pietūs,kesipieg'gâ
2524,Süden::N,pietūs,saujj
2525,Süden::N,pietūs,со̄а̄ййв
2526,Westen::N,vakarai,jillie
2527,Westen::N,vakarai,alle
2528,Westen::N,vakarai,oarji
2529,Westen::N,vakarai,uár'ji
2530,Westen::N,vakarai,viõstâr
2531,Westen::N,vakarai,вуэрьял
2532,Osten::N,rytai,luvlie
2533,Osten::N,rytai,lulle
2534,Osten::N,rytai,nuorta
2535,Osten::N,rytai,nuor'ttâ
2536,Osten::N,rytai,nuõrti
2537,Osten::N,rytai,нуҏҏьт
2538,Holz::N,mediena,moere
2539,Holz::N,mediena,muorra
2540,Holz::N,mediena,muorra
2541,Holz::N,mediena,muoṛâ
2542,Holz::N,mediena,muõrr
2543,Holz::N,mediena,мӯрр
2544,Brett::N,lenta,fealloe
2545,Brett::N,lenta,fiello
2546,Brett::N,lenta,lávdi
2547,Brett::N,lenta,lyev'di
2548,Brett::N,lenta,lu´vdd
2549,Brett::N,lenta,лаййт
2550,Platte::N,plokštė,spaagkoe
2551,Platte::N,plokštė,skierro
2552,Platte::N,plokštė,skearru
2553,Platte::N,plokštė,ráptu
2554,Platte::N,plokštė,ка̄ррьт
2555,Stütze::N,atrama,dovtege
2556,Stütze::N,atrama,dåarjege
2557,Stütze::N,atrama,tsagge
2558,Stütze::N,atrama,nihta
2559,Stütze::N,atrama,duvdda
2560,Stütze::N,atrama,caggi
2561,Stütze::N,atrama,cagge
2562,Stütze::N,atrama,cõgldõk
2563,Stütze::N,atrama,стуэлльп
2564,Stütze::N,atspara,dovtege
2565,Stütze::N,atspara,dåarjege
2566,Stütze::N,atspara,tsagge
2567,Stütze::N,atspara,nihta
2568,Stütze::N,atspara,duvdda
2569,Stütze::N,atspara,caggi
2570,Stütze::N,atspara,cagge
2571,Stütze::N,atspara,cõgldõk
2572,Stütze::N,atspara,стуэлльп
2573,Stange::N,lazda,staavra
2574,Stange::N,lazda,stággo
2575,Stange::N,lazda,hålggå
2576,Stange::N,lazda,stávrá
2577,Stange::N,lazda,stággu
2578,Stange::N,lazda,čuálgui
2579,Stange::N,lazda,kaŋgg
2580,Stange::N,lazda,кэ̄ллт
2581,Stange::N,lazda,пе̄лльк
2582,Stange::N,kartis,staavra
2583,Stange::N,kartis,stággo
2584,Stange::N,kartis,hålggå
2585,Stange::N,kartis,stávrá
2586,Stange::N,kartis,stággu
2587,Stange::N,kartis,čuálgui
2588,Stange::N,kartis,kaŋgg
2589,Stange::N,kartis,кэ̄ллт
2590,Stange::N,kartis,пе̄лльк
2591,Stock::N,lazda,galte
2592,Stock::N,lazda,klåbpoe
2593,Stock::N,lazda,soabbe
2594,Stock::N,lazda,soabbi
2595,Stock::N,lazda,suáb'bi
2596,Stock::N,lazda,suä´b'b
2597,Stock::N,lazda,суэммьп
2598,Stab::N,kartis,klaahka
2599,Stab::N,kartis,soabbe
2600,Stab::N,kartis,soabbi
2601,Stab::N,kartis,suáb'bi
2602,Stab::N,kartis,suä´b'b
2603,Stab::N,kartis,суэммьп
2604,Rohr::N,vamzdis,gïrse
2605,Rohr::N,vamzdis,båhttså
2606,Rohr::N,vamzdis,bohcci
2607,Rohr::N,vamzdis,poccee
2608,Rohr::N,vamzdis,puu´lčiǩ
2609,Rohr::N,vamzdis,туррьп
2610,Haus::N,namas,ståapoe
2611,Haus::N,namas,goahte
2612,Haus::N,namas,stohpu
2613,Haus::N,namas,tááḷu
2614,Haus::N,namas,tääll
2615,Haus::N,namas,пэ̄ҏҏт
2616,Heim::N,namai,hïejme
2617,Heim::N,namai,viesso
2618,Heim::N,namai,ruoktu
2619,Heim::N,namai,päikki
2620,Heim::N,namai,päi´ǩǩ
2621,Heim::N,namai,пэ̄ҏҏт
2622,Ofen::N,krosnis,vuebnie
2623,Ofen::N,krosnis,vuodná
2624,Ofen::N,krosnis,vuobnne
2625,Ofen::N,krosnis,uvdna
2626,Ofen::N,krosnis,uvnâ
2627,Ofen::N,krosnis,ǩiiuǥân
2628,Ofen::N,krosnis,пе̄ххц
2629,Ofen::N,krosnis,кыввкан
2630,Fußboden::N,grindys,guelpie
2631,Fußboden::N,grindys,guolbbe
2632,Fußboden::N,grindys,láhtti
2633,Fußboden::N,grindys,šalde
2634,Fußboden::N,grindys,šâ´ldd
2635,Fußboden::N,grindys,шалльт
2636,Tisch::N,stalas,buertie
2637,Tisch::N,stalas,bievdde
2638,Tisch::N,stalas,beavdi
2639,Tisch::N,stalas,pevdi
2640,Tisch::N,stalas,på´rdd
2641,Tisch::N,stalas,stue´ll
2642,Tisch::N,stalas,туэлль
2643,Stuhl::N,kėdė,stovle
2644,Stuhl::N,kėdė,ståvllå
2645,Stuhl::N,kėdė,stuollu
2646,Stuhl::N,kėdė,stovli
2647,Stuhl::N,kėdė,stuu´l
2648,Stuhl::N,kėdė,стула
2649,Wiege::N,lopšys,gïerhkeme
2650,Wiege::N,lopšys,vuoggo
2651,Wiege::N,lopšys,geaŧŧu
2652,Wiege::N,lopšys,geaktu
2653,Wiege::N,lopšys,gietkka
2654,Wiege::N,lopšys,kiäh'tu
2655,Wiege::N,lopšys,vogga
2656,Wiege::N,lopšys,кӣткэм
2657,Bett::N,lova,seangkoe
2658,Bett::N,lova,sæŋŋga
2659,Bett::N,lova,seaŋga
2660,Bett::N,lova,seŋgâ
2661,Bett::N,lova,sââ´jj
2662,Bett::N,lova,вуэдтӭмсайй
2663,Bett::N,patalai,seangkoe
2664,Bett::N,patalai,sæŋŋga
2665,Bett::N,patalai,seaŋga
2666,Bett::N,patalai,seŋgâ
2667,Bett::N,patalai,sââ´jj
2668,Bett::N,patalai,вуэдтӭмсайй
2669,Regal::N,lentyna,hælla
2670,Regal::N,lentyna,hilldo
2671,Regal::N,lentyna,hildu
2672,Regal::N,lentyna,ildee
2673,Regal::N,lentyna,i´lddi
2674,Regal::N,lentyna,ылльтэ
2675,Kiste::N,dėžė,aeskie
2676,Kiste::N,dėžė,kássa
2677,Kiste::N,dėžė,kássa
2678,Kiste::N,dėžė,árkku
2679,Kiste::N,dėžė,ču´ǩǩ
2680,Kiste::N,dėžė,чуххьк
2681,Fenster::N,langas,klaase
2682,Fenster::N,langas,vinndek
2683,Fenster::N,langas,láse
2684,Fenster::N,langas,laasâ
2685,Fenster::N,langas,ikkân
2686,Fenster::N,langas,эххкан
2687,Tür::N,durys,okse
2688,Tür::N,durys,uksa
2689,Tür::N,durys,uksa
2690,Tür::N,durys,uksâ
2691,Tür::N,durys,uhss
2692,Tür::N,durys,уккс
2693,Tor::N,vartai,okse
2694,Tor::N,vartai,pårttå
2695,Tor::N,vartai,uksa
2696,Tor::N,vartai,poarta
2697,Tor::N,vartai,porttâ
2698,Tor::N,vartai,uustõk
2699,Tor::N,vartai,čuâlluhss
2700,Tor::N,vartai,уккс
2701,Zaun::N,tvora,haakene
2702,Zaun::N,tvora,jerra
2703,Zaun::N,tvora,gárdde
2704,Zaun::N,tvora,áidi
2705,Zaun::N,tvora,äiđi
2706,Zaun::N,tvora,äidd
2707,Zaun::N,tvora,čuâll
2708,Zaun::N,tvora,а̄ййт
2709,Dach::N,stogas,rehpie
2710,Dach::N,stogas,dæhkko
2711,Dach::N,stogas,gáhttu
2712,Dach::N,stogas,káttu
2713,Dach::N,stogas,laakk
2714,Dach::N,stogas,пэ̄ҏҏтэ̄ля
2715,Dach::N,stogas,кры̄ша
2716,Leiter::N,kopėčios,raajtere
2717,Leiter::N,kopėčios,tjajmos
2718,Leiter::N,kopėčios,boagos
2719,Leiter::N,kopėčios,ráidalas
2720,Leiter::N,kopėčios,raidlâs
2721,Leiter::N,kopėčios,лествец
2722,Besen::N,šluota,saehpie
2723,Besen::N,šluota,gaerpene
2724,Besen::N,šluota,njáman
2725,Besen::N,šluota,luvdá
2726,Besen::N,šluota,luvdá
2727,Besen::N,šluota,västt
2728,Besen::N,šluota,ва̄сст
2729,Spaten::N,lopeta,gåajvoe
2730,Spaten::N,lopeta,spádá
2731,Spaten::N,lopeta,goajvvo
2732,Spaten::N,lopeta,goaivu
2733,Spaten::N,lopeta,kuái'vu
2734,Spaten::N,lopeta,kuäivv
2735,Spaten::N,lopeta,куаййв
2736,Spaten::N,kastuvas,gåajvoe
2737,Spaten::N,kastuvas,spádá
2738,Spaten::N,kastuvas,goajvvo
2739,Spaten::N,kastuvas,goaivu
2740,Spaten::N,kastuvas,kuái'vu
2741,Spaten::N,kastuvas,kuäivv
2742,Spaten::N,kastuvas,куаййв
2743,Schaufel::N,semtuvas,gåajvoe
2744,Schaufel::N,semtuvas,gåjvun
2745,Schaufel::N,semtuvas,goajvvo
2746,Schaufel::N,semtuvas,goaivu
2747,Schaufel::N,semtuvas,kuái'vu
2748,Schaufel::N,semtuvas,kuäivv
2749,Schaufel::N,semtuvas,куаййв
2750,Gabel::N,šakutė,tjåagka
2751,Gabel::N,šakutė,gáffil
2752,Gabel::N,šakutė,káffal
2753,Gabel::N,šakutė,kaahvâl
2754,Gabel::N,šakutė,velkk
2755,Gabel::N,šakutė,а̄лльс
2756,Löffel::N,šaukštas,buste
2757,Löffel::N,šaukštas,bassti
2758,Löffel::N,šaukštas,baste
2759,Löffel::N,šaukštas,pastem
2760,Löffel::N,šaukštas,pâ´sttem
2761,Löffel::N,šaukštas,пасьтэмь
2762,Messer::N,peilis,nejpie
2763,Messer::N,peilis,nijbbe
2764,Messer::N,peilis,niibi
2765,Messer::N,peilis,nijbe
2766,Messer::N,peilis,nei´bb
2767,Messer::N,peilis,ныййп
2768,Nagel::N,vinis,spæjhkere
2769,Nagel::N,vinis,spiger
2770,Nagel::N,vinis,návlle
2771,Nagel::N,vinis,spiikkár
2772,Nagel::N,vinis,spijkkár
2773,Nagel::N,vinis,näu´ll
2774,Nagel::N,vinis,на̄ввьл
2775,Netz::N,tinklas,viermie
2776,Netz::N,tinklas,viermme
2777,Netz::N,tinklas,næhtta
2778,Netz::N,tinklas,fierbmi
2779,Netz::N,tinklas,viermi
2780,Netz::N,tinklas,säi´mm
2781,Netz::N,tinklas,нӯжхьт
2782,Haken::N,vagis,kruehkie
2783,Haken::N,vagis,ruohkke
2784,Haken::N,vagis,vagge
2785,Haken::N,vagis,roahkki
2786,Haken::N,vagis,faggi
2787,Haken::N,vagis,kuák'ki
2788,Haken::N,vagis,kuä´ǩ'ǩ
2789,Haken::N,vagis,ва̄ӈӈк
2790,Haken::N,vagis,куэххьк
2791,Haken::N,kablys,kruehkie
2792,Haken::N,kablys,ruohkke
2793,Haken::N,kablys,vagge
2794,Haken::N,kablys,roahkki
2795,Haken::N,kablys,faggi
2796,Haken::N,kablys,kuák'ki
2797,Haken::N,kablys,kuä´ǩ'ǩ
2798,Haken::N,kablys,ва̄ӈӈк
2799,Haken::N,kablys,куэххьк
2800,Griff::N,kotas,rehpie
2801,Griff::N,kotas,taatje
2802,Griff::N,kotas,gavlla
2803,Griff::N,kotas,guottáldahka
2804,Griff::N,kotas,geavja
2805,Griff::N,kotas,novdâ
2806,Griff::N,kotas,nõđđ
2807,Griff::N,kotas,kå´ǧǧ
2808,Griff::N,kotas,нэ̄дт
2809,Griff::N,rankena,rehpie
2810,Griff::N,rankena,taatje
2811,Griff::N,rankena,gavlla
2812,Griff::N,rankena,guottáldahka
2813,Griff::N,rankena,geavja
2814,Griff::N,rankena,novdâ
2815,Griff::N,rankena,nõđđ
2816,Griff::N,rankena,kå´ǧǧ
2817,Griff::N,rankena,нэ̄дт
2818,Schloss::N,spyna,laesie
2819,Schloss::N,spyna,lássa
2820,Schloss::N,spyna,lohkka
2821,Schloss::N,spyna,lukkâ
2822,Schloss::N,spyna,lokk
2823,Schloss::N,spyna,ло̄ххк
2824,Schloss::N,užraktas,laesie
2825,Schloss::N,užraktas,lássa
2826,Schloss::N,užraktas,lohkka
2827,Schloss::N,užraktas,lukkâ
2828,Schloss::N,užraktas,lokk
2829,Schloss::N,užraktas,ло̄ххк
2830,Bild::N,paveikslas,guvvie
2831,Bild::N,paveikslas,gåvvå
2832,Bild::N,paveikslas,govva
2833,Bild::N,paveikslas,koṿe
2834,Bild::N,paveikslas,kartt
2835,Bild::N,paveikslas,картина
2836,Figur::N,figūra,guvvie
2837,Figur::N,figūra,gåvos
2838,Figur::N,figūra,figuvrra
2839,Figur::N,figūra,figuvra
2840,Figur::N,figūra,kovos
2841,Figur::N,figūra,kuâŋas
2842,Puppe::N,lėlė,dåahka
2843,Puppe::N,lėlė,dåhkko
2844,Puppe::N,lėlė,doahkko
2845,Puppe::N,lėlė,dohkká
2846,Puppe::N,lėlė,duhkká
2847,Puppe::N,lėlė,kuuhlaž
2848,Puppe::N,lėlė,кукла
2849,Beutel::N,krepšys,voessetje
2850,Beutel::N,krepšys,påvsså
2851,Beutel::N,krepšys,seahkaš
2852,Beutel::N,krepšys,bursa
2853,Beutel::N,krepšys,guhkkár
2854,Beutel::N,krepšys,čooṿâs
2855,Beutel::N,krepšys,siâk'k
2856,Beutel::N,krepšys,kå´ššel
2857,Beutel::N,krepšys,ве̄ҏҏц
2858,Beutel::N,maišelis,voessetje
2859,Beutel::N,maišelis,påvsså
2860,Beutel::N,maišelis,seahkaš
2861,Beutel::N,maišelis,bursa
2862,Beutel::N,maišelis,guhkkár
2863,Beutel::N,maišelis,čooṿâs
2864,Beutel::N,maišelis,siâk'k
2865,Beutel::N,maišelis,kå´ššel
2866,Beutel::N,maišelis,ве̄ҏҏц
2867,Bündel::N,ryšulys,paantje
2868,Bündel::N,ryšulys,buduk
2869,Bündel::N,ryšulys,gurppe
2870,Bündel::N,ryšulys,gihppu
2871,Bündel::N,ryšulys,kiäs'tu
2872,Bündel::N,ryšulys,šnâpp
2873,Bündel::N,ryšulys,пуччк
2874,Tasche::N,krepšelis,veaskoe
2875,Tasche::N,krepšelis,væssko
2876,Tasche::N,krepšelis,lávkka
2877,Tasche::N,krepšelis,lávka
2878,Tasche::N,krepšelis,seahkka
2879,Tasche::N,krepšelis,lavkkâ
2880,Tasche::N,krepšelis,laukk
2881,Tasche::N,krepšelis,суӎӎьк
2882,Tasche::N,krepšelis,ло̄а̄ффк
2883,Eimer::N,kibiras,bæhtoe
2884,Eimer::N,kibiras,skiello
2885,Eimer::N,kibiras,skállu
2886,Eimer::N,kibiras,eebir
2887,Eimer::N,kibiras,skääll
2888,Eimer::N,kibiras,е̄мьперь
2889,Deckel::N,dangtis,luehkie
2890,Deckel::N,dangtis,låhkke
2891,Deckel::N,dangtis,lohkki
2892,Deckel::N,dangtis,lokke
2893,Deckel::N,dangtis,lå´ǩǩ
2894,Deckel::N,dangtis,ко̄а̄ххтнэсс
2895,Geschirr::N,indai,lihtie
2896,Geschirr::N,indai,lihte
2897,Geschirr::N,indai,lihtit
2898,Geschirr::N,indai,litte
2899,Geschirr::N,indai,kärldõk
2900,Geschirr::N,indai,ка̄ррь
2901,Sack::N,maišas,voesse
2902,Sack::N,maišas,vuossa
2903,Sack::N,maišas,seahkka
2904,Sack::N,maišas,sekkâ
2905,Sack::N,maišas,siâk'k
2906,Sack::N,maišas,ве̄ҏҏц
2907,Tasse::N,puodukas,guksie
2908,Tasse::N,puodukas,gåhppå
2909,Tasse::N,puodukas,gohppu
2910,Tasse::N,puodukas,pollo
2911,Tasse::N,puodukas,kopp
2912,Tasse::N,puodukas,на̄ххьп
2913,Topf::N,puodas,baetie
2914,Topf::N,puodas,krovhte
2915,Topf::N,puodas,rujtta
2916,Topf::N,puodas,giebbme
2917,Topf::N,puodas,báhti
2918,Topf::N,puodas,gievdni
2919,Topf::N,puodas,pääti
2920,Topf::N,puodas,kruâitt
2921,Topf::N,puodas,кӣммьн
2922,Kessel::N,katilas,giebnie
2923,Kessel::N,katilas,skallo
2924,Kessel::N,katilas,giebbme
2925,Kessel::N,katilas,gieđbmi
2926,Kessel::N,katilas,kiem'ni
2927,Kessel::N,katilas,ǩie´mnn
2928,Kessel::N,katilas,кӣммьн
2929,Essen::N,valgis,åesie
2930,Essen::N,valgis,beapmoe
2931,Essen::N,valgis,biebbmo
2932,Essen::N,valgis,borramuš
2933,Essen::N,valgis,purrâmâš
2934,Essen::N,valgis,porrmõš
2935,Essen::N,valgis,по̄ррмушш
2936,Nahrung::N,penas,beapmoe
2937,Nahrung::N,penas,biebbmo
2938,Nahrung::N,penas,biebmu
2939,Nahrung::N,penas,purrâmâš
2940,Nahrung::N,penas,porrmõš
2941,Nahrung::N,penas,по̄ррмушш
2942,Nahrung::N,maistas,beapmoe
2943,Nahrung::N,maistas,biebbmo
2944,Nahrung::N,maistas,biebmu
2945,Nahrung::N,maistas,purrâmâš
2946,Nahrung::N,maistas,porrmõš
2947,Nahrung::N,maistas,по̄ррмушш
2948,Speise::N,patiekalas,beapmoe
2949,Speise::N,patiekalas,biebbmo
2950,Speise::N,patiekalas,biebmu
2951,Speise::N,patiekalas,määlis
2952,Speise::N,patiekalas,aasâs
2953,Speise::N,patiekalas,porrmõš
2954,Speise::N,patiekalas,по̄ррмушш
2955,Fleisch::N,mėsa,bearkoe
2956,Fleisch::N,mėsa,oadtje
2957,Fleisch::N,mėsa,bierggo
2958,Fleisch::N,mėsa,biergu
2959,Fleisch::N,mėsa,uáž'ži
2960,Fleisch::N,mėsa,vuä´ǯ'ǯ
2961,Fleisch::N,mėsa,вуэннч
2962,Getreide::N,javai,gernie
2963,Getreide::N,javai,gårnne
2964,Getreide::N,javai,gordni
2965,Getreide::N,javai,valje
2966,Getreide::N,javai,ле̄ййп
2967,Brei::N,košė,kraavhtse
2968,Brei::N,košė,ráktsa
2969,Brei::N,košė,buvru
2970,Brei::N,košė,suoḥâd
2971,Brei::N,košė,hutt
2972,Brei::N,košė,уххт
2973,Brot::N,duona,gaahkoe
2974,Brot::N,duona,lájbbe
2975,Brot::N,duona,stummpa
2976,Brot::N,duona,láibi
2977,Brot::N,duona,gáhkku
2978,Brot::N,duona,leibi
2979,Brot::N,duona,lei´bb
2980,Brot::N,duona,ле̄ййп
2981,Scheibe::N,riekė,snaejrie
2982,Scheibe::N,riekė,sárdde
2983,Scheibe::N,riekė,vajahas
2984,Scheibe::N,riekė,časkkis
2985,Scheibe::N,riekė,ča'skes
2986,Scheibe::N,riekė,ku´sǩǩ
2987,Scheibe::N,riekė,кусськ
2988,Fett::N,taukai,buejtie
2989,Fett::N,taukai,vuodja
2990,Fett::N,taukai,buoidi
2991,Fett::N,taukai,pyei'di
2992,Fett::N,taukai,puõi´dd
2993,Fett::N,taukai,пуййт
2994,Fett::N,riebalai,buejtie
2995,Fett::N,riebalai,vuodja
2996,Fett::N,riebalai,buoidi
2997,Fett::N,riebalai,pyei'di
2998,Fett::N,riebalai,puõi´dd
2999,Fett::N,riebalai,пуййт
3000,Butter::N,sviestas,voeje
3001,Butter::N,sviestas,vuodja
3002,Butter::N,sviestas,vuodja
3003,Butter::N,sviestas,vuojâ
3004,Butter::N,sviestas,vuõjj
3005,Butter::N,sviestas,вӯйй
3006,Öl::N,aliejus,ålja
3007,Öl::N,aliejus,ulljo
3008,Öl::N,aliejus,oalljo
3009,Öl::N,aliejus,olju
3010,Öl::N,aliejus,oljo
3011,Öl::N,aliejus,vuõjj
3012,Öl::N,aliejus,вӯйй
3013,Salz::N,druska,saelhtie
3014,Salz::N,druska,sállte
3015,Salz::N,druska,sálti
3016,Salz::N,druska,sältti
3017,Salz::N,druska,sä´ltt
3018,Salz::N,druska,сӯлль
3019,Suppe::N,sriuba,joptse
3020,Suppe::N,sriuba,jupptsa
3021,Suppe::N,sriuba,málli
3022,Suppe::N,sriuba,määḷi
3023,Suppe::N,sriuba,lieṃâ
3024,Suppe::N,sriuba,liõmm
3025,Suppe::N,sriuba,лӣмм
3026,Honig::N,medus,hååneske
3027,Honig::N,medus,meda
3028,Honig::N,medus,miehta
3029,Honig::N,medus,mietâ
3030,Honig::N,medus,miõtt
3031,Honig::N,medus,мӣдт
3032,Milch::N,pienas,mielhkie
3033,Milch::N,pienas,mielkke
3034,Milch::N,pienas,mielki
3035,Milch::N,pienas,miel'kki
